
[00:00:00.000 --> 00:00:04.040]  西班牙書可能大家不是經常去讀
[00:03:58.840 --> 00:04:02.840]  既然這個王這麼差
[00:04:02.840 --> 00:04:04.840]  所以子民也一樣
[00:04:04.840 --> 00:04:07.840]  大家都在偶像崇拜當中
[00:04:07.840 --> 00:04:10.840]  而西班牙先知就要去宣佈
[00:04:10.840 --> 00:04:13.840]  上帝快要施行這個懲罰
[00:04:13.840 --> 00:04:16.840]  並且有賞善罰惡
[00:04:16.840 --> 00:04:18.840]  能夠聽到訊息而悔改的人
[00:04:18.840 --> 00:04:20.840]  得到上帝的拯救和赦免
[00:04:20.840 --> 00:04:22.840]  那些死不悔改的話
[00:04:22.840 --> 00:04:24.840]  當上帝懲罰來到的時候
[00:04:24.840 --> 00:04:26.840]  他也是避無可避的
[00:04:26.840 --> 00:04:28.840]  當時社會普遍的情況
[00:04:28.840 --> 00:04:30.840]  就是有權有勢的人
[00:04:30.840 --> 00:04:35.840]  可以肆無忌憚地欺壓弱者和貧窮人
[00:04:35.840 --> 00:04:38.840]  平民百姓得不到應有的保障
[00:04:38.840 --> 00:04:42.840]  甚至一些宗教權威人士都助紂為虐
[00:04:42.840 --> 00:04:44.840]  大家可以想像到
[00:04:44.840 --> 00:04:46.840]  在一個什麼的城市
[00:04:46.840 --> 00:04:48.840]  在一個什麼的時代
[00:04:48.840 --> 00:04:51.840]  生活在這些世代當中
[00:04:51.840 --> 00:04:54.840]  有一句中國人的說話說得很對
[00:04:54.840 --> 00:04:56.840]  寧做一個太平犬
[00:04:56.840 --> 00:04:58.840]  莫做一個亂世人
[00:04:58.840 --> 00:05:01.840]  做一隻狗可能比做一個人好
[00:05:01.840 --> 00:05:04.840]  在一個不同的時代當中
[00:05:04.840 --> 00:05:07.840]  當時很多的平民百姓
[00:05:07.840 --> 00:05:09.840]  都是苦不堪言
[00:05:09.840 --> 00:05:12.840]  所以先知的訊息就去到當中
[00:05:12.840 --> 00:05:14.840]  我們看西方的書裡面
[00:05:14.840 --> 00:05:16.840]  第一章 第二章 第三章
[00:05:16.840 --> 00:05:18.840]  去到第三章的第十三節
[00:05:18.840 --> 00:05:21.840]  都是先知責備的訊息
[00:05:21.840 --> 00:05:23.840]  和警告的訊息
[00:05:23.840 --> 00:05:29.840]  然後去到結束的部分
[00:05:29.840 --> 00:05:30.840]  要來一個平衡
[00:05:30.840 --> 00:05:32.840]  不是一味罵的
[00:05:32.840 --> 00:05:35.840]  如果那些聽了警告
[00:05:35.840 --> 00:05:37.840]  聽了責備會悔改的
[00:05:37.840 --> 00:05:39.840]  後面的經文就是一個平衡
[00:05:39.840 --> 00:05:42.840]  告訴他們將來是有盼望的
[00:05:42.840 --> 00:05:45.840]  是一個截然不同的情況
[00:05:45.840 --> 00:05:47.840]  有一個極度的困難
[00:05:47.840 --> 00:05:49.840]  極大的悲哀
[00:05:49.840 --> 00:05:51.840]  變成可以來歡呼
[00:05:51.840 --> 00:05:53.840]  可以來歌唱
[00:05:53.840 --> 00:05:57.840]  所以在第三章第十四節
[00:05:57.840 --> 00:05:59.840]  大家看看有個標題
[00:05:59.840 --> 00:06:01.840]  如果手上有聖經
[00:06:01.840 --> 00:06:03.840]  有個標題
[00:06:03.840 --> 00:06:04.840]  標題是寫著什麼呢
[00:06:04.840 --> 00:06:07.840]  標題是寫著歡樂之歌
[00:06:07.840 --> 00:06:10.840]  和前面的部分是完全不同的
[00:06:10.840 --> 00:06:13.840]  因為前面是責備和警告
[00:06:13.840 --> 00:06:17.840]  最後帶來的可能是後悔
[00:06:17.840 --> 00:06:19.840]  可能是哀哭
[00:06:19.840 --> 00:06:22.840]  和第三章第十四節所說的
[00:06:22.840 --> 00:06:25.840]  是另一種的情況
[00:06:25.840 --> 00:06:27.840]  我們今天就集中去看
[00:06:27.840 --> 00:06:30.840]  第三章第十四到第二十節
[00:06:30.840 --> 00:06:32.840]  這個所謂歡樂之歌
[00:06:32.840 --> 00:06:35.840]  或者可以稱為救恩之歌
[00:06:35.840 --> 00:06:38.840]  是值得大家來高興的
[00:06:38.840 --> 00:06:41.840]  在第十四節裏面
[00:06:41.840 --> 00:06:44.840]  一開始是一個命令句
[00:06:44.840 --> 00:06:48.840]  石安娜應當歌唱
[00:06:48.840 --> 00:06:51.840]  這個應當歌唱是一個命令句
[00:06:51.840 --> 00:06:53.840]  叫他們可以唱歌
[00:06:53.840 --> 00:06:55.840]  可以來歡呼
[00:06:55.840 --> 00:06:57.840]  可以滿心歡喜快樂
[00:06:57.840 --> 00:06:59.840]  在第十四節裏面
[00:06:59.840 --> 00:07:01.840]  一連看到這幾個詞語
[00:07:01.840 --> 00:07:05.840]  因為上帝的拯救要臨到
[00:07:05.840 --> 00:07:08.840]  所以是值得一個這麼開心的日子
[00:07:08.840 --> 00:07:10.840]  而在第十五節裏面
[00:07:10.840 --> 00:07:14.840]  是說耶和華上帝要成為君王
[00:07:14.840 --> 00:07:17.840]  再不是任何一個地上的君王
[00:07:17.840 --> 00:07:19.840]  來統治這個世界
[00:07:19.840 --> 00:07:21.840]  而是耶和華作王
[00:07:21.840 --> 00:07:23.840]  他是以色列的王
[00:07:23.840 --> 00:07:25.840]  就是耶和華上帝
[00:07:25.840 --> 00:07:30.840]  在最美好的國度當中來掌權
[00:07:30.840 --> 00:07:33.840]  在第十六節裏面
[00:07:33.840 --> 00:07:34.840]  就告訴他們
[00:07:34.840 --> 00:07:36.840]  因為耶和華作王
[00:07:36.840 --> 00:07:39.840]  所以耶和華就在他們當中
[00:07:39.840 --> 00:07:42.840]  告訴他們不需要懼怕
[00:07:42.840 --> 00:07:44.840]  也不需要擔心
[00:07:44.840 --> 00:07:48.840]  敵人來成為他們的威脅
[00:07:48.840 --> 00:07:51.840]  在第十七節裏面
[00:07:51.840 --> 00:07:55.840]  就是宣告耶和華上帝得勝
[00:07:55.840 --> 00:07:58.840]  並且他的愛臨到子民當中
[00:07:58.840 --> 00:08:01.840]  而這一句,第十七節
[00:08:01.840 --> 00:08:05.840]  我稍後重點會和大家一起來分享
[00:08:05.840 --> 00:08:08.840]  關鍵的地方就是
[00:08:08.840 --> 00:08:12.840]  耶和華上帝在愛中靜默
[00:08:12.840 --> 00:08:17.840]  接著在第十八節到第二十節
[00:08:17.840 --> 00:08:20.840]  是說一個終極的盼望
[00:08:20.840 --> 00:08:22.840]  那個終極的盼望就是
[00:08:22.840 --> 00:08:25.840]  以那些所謂的瘸腿
[00:08:25.840 --> 00:08:29.840]  在身體上似乎有欠缺的人
[00:08:29.840 --> 00:08:36.840]  他們在政治上被趕散了
[00:08:36.840 --> 00:08:39.840]  上帝要將他們召集回來
[00:08:39.840 --> 00:08:41.840]  那些本來是被羞辱的
[00:08:41.840 --> 00:08:45.840]  在整個地上能夠得到稱讚
[00:08:45.840 --> 00:08:47.840]  和有這個名聲
[00:08:47.840 --> 00:08:51.840]  所以是一個完全不同的狀況
[00:08:51.840 --> 00:08:55.840]  這個歡樂之歌主要是
[00:08:55.840 --> 00:08:58.840]  講出比較平衡的訊息
[00:08:58.840 --> 00:09:00.840]  那些能夠悔改的人
[00:09:00.840 --> 00:09:03.840]  他們就可以唱出這個歡樂之歌
[00:09:03.840 --> 00:09:06.840]  那些不悔改的當然是悲哀之歌
[00:09:06.840 --> 00:09:07.840]  因為上帝的懲罰
[00:09:07.840 --> 00:09:11.840]  就是前面所講的這麼多的審判訊息
[00:09:11.840 --> 00:09:15.840]  在剛才我提到的第十七節
[00:09:15.840 --> 00:09:18.840]  就是我要和大家重點來分享
[00:09:18.840 --> 00:09:22.840]  因為在那裡西方先知提出了一件事
[00:09:22.840 --> 00:09:24.840]  就是上帝對我們的愛
[00:09:24.840 --> 00:09:26.840]  有一種特別的方式
[00:09:26.840 --> 00:09:29.840]  是在愛中靜默
[00:09:29.840 --> 00:09:32.840]  究竟是什麼意思呢?
[00:09:32.840 --> 00:09:37.840]  聖經的學者就將這個在愛中靜默
[00:09:37.840 --> 00:09:39.840]  來做一些分析
[00:09:39.840 --> 00:09:42.840]  大概有以下這四種的說法
[00:09:42.840 --> 00:09:49.840]  一種就是神的愛是很堅強和深厚的
[00:09:49.840 --> 00:09:55.840]  甚至用言語都不足以來表達和說明
[00:09:55.840 --> 00:10:00.840]  就是說用任何的形容詞都形容不到
[00:10:00.840 --> 00:10:03.840]  神對人的那種愛是多麼深的
[00:10:03.840 --> 00:10:07.840]  神在愛中靜默
[00:10:07.840 --> 00:10:11.840]  人就應該用靜默來體會和領悟
[00:10:11.840 --> 00:10:14.840]  就是說不是要在上帝做什麼
[00:10:14.840 --> 00:10:15.840]  或者說什麼
[00:10:15.840 --> 00:10:16.840]  大家都是靜默
[00:10:16.840 --> 00:10:20.840]  這種情況就好像當兩個人相愛的時候
[00:10:20.840 --> 00:10:22.840]  無聲勝有聲
[00:10:22.840 --> 00:10:25.840]  不一定要說話
[00:10:25.840 --> 00:10:27.840]  透過眼神的交流
[00:10:27.840 --> 00:10:31.840]  就已經有很多東西說出來了
[00:10:31.840 --> 00:10:37.840]  心靈的互通是一個十分高超的境界
[00:10:37.840 --> 00:10:44.840]  這個情況不知道大家有多少親身的體會
[00:10:44.840 --> 00:10:46.840]  剛剛前幾天
[00:10:46.840 --> 00:10:55.840]  聯合醫院的院務部就轉介了一位信主的長者
[00:10:55.840 --> 00:10:58.840]  希望他受洗
[00:10:58.840 --> 00:11:02.840]  所以我就上到醫院探望這個長者
[00:11:02.840 --> 00:11:04.840]  當我上到去的時候
[00:11:04.840 --> 00:11:09.840]  這個長者和他太太就一起在病房等我去
[00:11:09.840 --> 00:11:11.840]  因為我除了去探望他們之外
[00:11:11.840 --> 00:11:13.840]  也會幫他們洗禮
[00:11:13.840 --> 00:11:20.840]  所以這個長者的太太就特意來醫院見證洗禮
[00:11:20.840 --> 00:11:25.840]  因為不是純粹做一個洗禮的儀式
[00:11:25.840 --> 00:11:29.840]  也希望對這位長者有更多的認識
[00:11:29.840 --> 00:11:33.840]  所以在洗禮之前我就和他們聊天
[00:11:33.840 --> 00:11:35.840]  這位長者和我分享了什麼呢?
[00:11:35.840 --> 00:11:37.840]  不是分享他的病情
[00:11:37.840 --> 00:11:40.840]  不是分享他當時的心情
[00:11:40.840 --> 00:11:44.840]  他和我分享他差不多六十年前
[00:11:44.840 --> 00:11:46.840]  如何去追求他太太
[00:11:46.840 --> 00:11:49.840]  非常精彩
[00:11:49.840 --> 00:11:54.840]  他就把他們追求的故事告訴我
[00:11:54.840 --> 00:11:57.840]  他就告訴我
[00:11:57.840 --> 00:12:01.840]  牧師,我們拍拖的時候第一齣看的電影
[00:12:01.840 --> 00:12:03.840]  叫做《患難夫妻》
[00:12:03.840 --> 00:12:04.840]  我就笑了
[00:12:04.840 --> 00:12:07.840]  你一開始追求別人就看《患難夫妻》
[00:12:07.840 --> 00:12:09.840]  你真是厲害
[00:12:09.840 --> 00:12:12.840]  他說這套電影是由新馬仔做的
[00:12:12.840 --> 00:12:13.840]  還有鄧碧雲
[00:12:13.840 --> 00:12:14.840]  他問我認不認識
[00:12:14.840 --> 00:12:15.840]  我說當然認識
[00:12:15.840 --> 00:12:19.840]  這些粵語長片應該大家看過都知道
[00:12:19.840 --> 00:12:22.840]  接著回來上網看
[00:12:22.840 --> 00:12:25.840]  這套電影原來是1954年上映的
[00:12:25.840 --> 00:12:27.840]  真是59年
[00:12:27.840 --> 00:12:30.840]  證明他沒有說錯
[00:12:30.840 --> 00:12:32.840]  亦沒有記錯
[00:12:32.840 --> 00:12:38.840]  他就一直說當時為什麼會看這些電影
[00:12:38.840 --> 00:12:43.840]  有時候大家吵架的時候就在吵架
[00:12:43.840 --> 00:12:46.840]  因為當時拍拖第一齣就看這樣的電影
[00:12:46.840 --> 00:12:48.840]  所以就有這麼多患難
[00:12:48.840 --> 00:12:50.840]  一直說的時候
[00:12:50.840 --> 00:12:53.840]  這個太太就想制止他
[00:12:53.840 --> 00:12:57.840]  不要在牧師面前說這些不三不四的話
[00:12:57.840 --> 00:13:00.840]  一直說其實一直笑
[00:13:00.840 --> 00:13:03.840]  看見這位太太
[00:13:03.840 --> 00:13:09.840]  就像一位沐浴於愛河的少女一樣笑得這麼甜
[00:13:09.840 --> 00:13:12.840]  我就說你們兩位真是恩愛
[00:13:12.840 --> 00:13:17.840]  因為結了婚都超過了五十多年
[00:13:17.840 --> 00:13:20.840]  最初丈夫說我們都差不多五十年
[00:13:20.840 --> 00:13:23.840]  然後太太就說兒子都五十多歲了
[00:13:23.840 --> 00:13:26.840]  怎麼可能差不多五十年呢
[00:13:26.840 --> 00:13:32.840]  很有趣的一個對話
[00:13:32.840 --> 00:13:34.840]  當他們在說的時候
[00:13:34.840 --> 00:13:36.840]  其實有些時間
[00:13:36.840 --> 00:13:38.840]  可能因為長者身體不好
[00:13:38.840 --> 00:13:40.840]  有些停頓
[00:13:40.840 --> 00:13:44.840]  停頓的時候他們來看對方
[00:13:44.840 --> 00:13:45.840]  情深款款的
[00:13:45.840 --> 00:13:46.840]  真的不用說話
[00:13:46.840 --> 00:13:50.840]  我們坐在旁邊都看到他們兩位是多麼恩愛
[00:13:50.840 --> 00:13:55.840]  有時候原來愛是不需要用說話用行動
[00:13:55.840 --> 00:13:58.840]  只是目光心靈的交流
[00:13:58.840 --> 00:14:00.840]  已經表達到愛
[00:14:00.840 --> 00:14:02.840]  我相信我剛才的演繹
[00:14:02.840 --> 00:14:05.840]  大家都可以想像這對夫婦
[00:14:05.840 --> 00:14:09.840]  他們之間的恩愛是怎樣的
[00:14:09.840 --> 00:14:12.840]  第二個解釋
[00:14:12.840 --> 00:14:15.840]  愛在這個靜默當中
[00:14:15.840 --> 00:14:19.840]  神的愛去遮掩了以色人的罪
[00:14:19.840 --> 00:14:24.840]  明明是三番四次來洗神傷心
[00:14:24.840 --> 00:14:25.840]  洗神失望
[00:14:25.840 --> 00:14:29.840]  亦都破壞了和神之間所立的約
[00:14:29.840 --> 00:14:30.840]  但因為是神的愛
[00:14:30.840 --> 00:14:33.840]  所以神去保持這個責默
[00:14:33.840 --> 00:14:35.840]  祂不去指責
[00:14:35.840 --> 00:14:41.840]  而是給機會讓以色人得到赦免和拯救
[00:14:41.840 --> 00:14:44.840]  所以愛在靜默當中
[00:14:44.840 --> 00:14:48.840]  有些事情不再計較
[00:14:48.840 --> 00:14:52.840]  所以就得到寬恕
[00:14:52.840 --> 00:14:53.840]  大家想想
[00:14:53.840 --> 00:14:57.840]  有時在一個好的關係當中
[00:14:57.840 --> 00:15:00.840]  你因著對對方的接納
[00:15:00.840 --> 00:15:02.840]  希望給予他機會
[00:15:02.840 --> 00:15:04.840]  可能有時不作聲
[00:15:04.840 --> 00:15:06.840]  令他自己反省
[00:15:06.840 --> 00:15:08.840]  知道自己的問題
[00:15:08.840 --> 00:15:11.840]  總比你將問題重覆一百次
[00:15:11.840 --> 00:15:14.840]  告訴他他錯在哪裡
[00:15:14.840 --> 00:15:18.840]  相信有時這種都是給父母的智慧
[00:15:18.840 --> 00:15:20.840]  你再不斷重覆
[00:15:20.840 --> 00:15:22.840]  指出子女的錯誤
[00:15:22.840 --> 00:15:24.840]  他只會覺得你很煩
[00:15:24.840 --> 00:15:26.840]  他不會覺得自己錯
[00:15:26.840 --> 00:15:28.840]  但有時當你不作聲的時候
[00:15:28.840 --> 00:15:31.840]  你在等待他發現自己的問題
[00:15:31.840 --> 00:15:35.840]  可能他那種覺得很後悔
[00:15:35.840 --> 00:15:36.840]  看到自己的錯誤
[00:15:36.840 --> 00:15:38.840]  是大於你提醒他
[00:15:38.840 --> 00:15:41.840]  特別是當子女成長的時候
[00:15:41.840 --> 00:15:43.840]  我相信對我們父母來說
[00:15:43.840 --> 00:15:46.840]  都是一個很重要的提醒
[00:15:46.840 --> 00:15:49.840]  第三個解釋
[00:15:49.840 --> 00:15:52.840]  就是神對以色列人的計劃
[00:15:52.840 --> 00:15:58.840]  有時在靜默當中進行和實施
[00:15:58.840 --> 00:16:02.840]  如果大家跟我上過聖經中南枝
[00:16:02.840 --> 00:16:05.840]  舊約和新約中間
[00:16:05.840 --> 00:16:07.840]  所謂靜默的時期
[00:16:07.840 --> 00:16:09.840]  大概有四百年
[00:16:09.840 --> 00:16:10.840]  在這四百年裡
[00:16:10.840 --> 00:16:14.840]  似乎再沒有所謂先知出現
[00:16:14.840 --> 00:16:17.840]  但興起了所謂法利塞人的教派
[00:16:17.840 --> 00:16:18.840]  薩都干人的教派
[00:16:18.840 --> 00:16:20.840]  這些在舊約中沒有提及
[00:16:20.840 --> 00:16:22.840]  但在新約中就出現了
[00:16:22.840 --> 00:16:23.840]  在這個靜默時期中
[00:16:23.840 --> 00:16:25.840]  上帝是否消失了呢?
[00:16:25.840 --> 00:16:26.840]  不是
[00:16:26.840 --> 00:16:28.840]  是一個準備的過程
[00:16:28.840 --> 00:16:32.840]  準備尼賽亞救主來到這個世界
[00:16:32.840 --> 00:16:35.840]  準備是上帝親自來到這個世界
[00:16:35.840 --> 00:16:38.840]  讓人知道什麼是神的愛
[00:16:38.840 --> 00:16:40.840]  就在這些靜默的四百年當中
[00:16:40.840 --> 00:16:42.840]  上帝仍然在做事
[00:16:42.840 --> 00:16:46.840]  上帝仍然對以色列人的愛沒有改變
[00:16:46.840 --> 00:16:48.840]  我相信很多父母都一樣
[00:16:48.840 --> 00:16:50.840]  你對你的家人
[00:16:50.840 --> 00:16:52.840]  你對你的子女
[00:16:52.840 --> 00:16:55.840]  那種的愛或者照顧
[00:16:55.840 --> 00:17:00.840]  很多時候可能都是從靜默當中出現
[00:17:00.840 --> 00:17:04.840]  我的小朋友
[00:17:04.840 --> 00:17:06.840]  當他們第二天早上起床的時候
[00:17:06.840 --> 00:17:07.840]  已經發現
[00:17:07.840 --> 00:17:12.840]  他們想吃的東西已經準備好了
[00:17:12.840 --> 00:17:14.840]  原來不是傭人姐姐準備的
[00:17:14.840 --> 00:17:17.840]  是媽媽在半夜三更準備好
[00:17:17.840 --> 00:17:20.840]  當他們睡覺的時候就完成了
[00:17:20.840 --> 00:17:23.840]  他們第二天起床的時候
[00:17:23.840 --> 00:17:27.840]  發現家裡的書桌全部換好了
[00:17:27.840 --> 00:17:28.840]  為什麼呢?
[00:17:28.840 --> 00:17:30.840]  因為爸爸在他們睡覺的時候
[00:17:30.840 --> 00:17:32.840]  要關上房門
[00:17:32.840 --> 00:17:34.840]  弄了一大輪就弄好了
[00:17:34.840 --> 00:17:37.840]  這個不一定要我們告訴他們
[00:17:37.840 --> 00:17:40.840]  我們作為父母是多麼愛他們
[00:17:40.840 --> 00:17:42.840]  而在靜默當中
[00:17:42.840 --> 00:17:44.840]  這些事情原來是發生了
[00:17:44.840 --> 00:17:46.840]  神的愛也一樣
[00:17:46.840 --> 00:17:48.840]  在我們人生當中
[00:17:48.840 --> 00:17:50.840]  在我們不察覺的時候
[00:17:50.840 --> 00:17:54.840]  其實神的愛一直沒有停止
[00:17:54.840 --> 00:17:56.840]  第四個解釋
[00:17:56.840 --> 00:17:58.840]  第四個解釋就是
[00:17:58.840 --> 00:18:00.840]  七十字的譯本
[00:18:00.840 --> 00:18:05.840]  是以色列人以希臘文來翻譯舊約聖經
[00:18:05.840 --> 00:18:09.840]  也是在新約時代流行的譯本
[00:18:09.840 --> 00:18:13.840]  將這個在愛中靜默翻譯為
[00:18:13.840 --> 00:18:15.840]  在愛中來更新
[00:18:15.840 --> 00:18:19.840]  就是上帝在愛中來更新這個以色列人
[00:18:19.840 --> 00:18:23.840]  使他們能夠有一個新的開始
[00:18:23.840 --> 00:18:25.840]  能夠有盼望
[00:18:25.840 --> 00:18:29.840]  當然我們看到這個譯法也是很合理的
[00:18:29.840 --> 00:18:31.840]  因為從前他們就是罪大惡極
[00:18:31.840 --> 00:18:34.840]  如果不是上帝的愛他們沒有一個新的開始
[00:18:34.840 --> 00:18:36.840]  他們仍然會在一個罪惡當中
[00:18:36.840 --> 00:18:39.840]  甚至將自己推向滅亡
[00:18:39.840 --> 00:18:41.840]  所以上述這幾種的解釋
[00:18:41.840 --> 00:18:43.840]  全部都是合理的
[00:18:43.840 --> 00:18:48.840]  也相信能夠讓現讀的人
[00:18:48.840 --> 00:18:52.840]  非常清楚地認識到神的愛
[00:18:52.840 --> 00:18:57.840]  我嘗試用一個男性的身份
[00:18:57.840 --> 00:18:59.840]  用一個兒子的角度
[00:18:59.840 --> 00:19:01.840]  用一個爸爸的角度
[00:19:01.840 --> 00:19:04.840]  來理解一下什麼是在愛中靜默
[00:19:04.840 --> 00:19:06.840]  傳統來說
[00:19:06.840 --> 00:19:08.840]  或者古今中外其實也是
[00:19:08.840 --> 00:19:12.840]  男士向來都不太懂得用言語
[00:19:12.840 --> 00:19:15.840]  去表達感情和情緒
[00:19:15.840 --> 00:19:20.840]  很多時候我都會聽到一些姊妹投訴
[00:19:20.840 --> 00:19:23.840]  覺得丈夫經常什麼都不說
[00:19:23.840 --> 00:19:27.840]  有時候做太太就拉著丈夫說
[00:19:27.840 --> 00:19:30.840]  你說呀你說呀你愛不愛我
[00:19:30.840 --> 00:19:34.840]  你逼到過來當然要說
[00:19:34.840 --> 00:19:36.840]  想死嗎
[00:19:36.840 --> 00:19:42.840]  當然他是真心對你的愛沒有保留
[00:19:42.840 --> 00:19:44.840]  但你要逼他說的時候
[00:19:44.840 --> 00:19:47.840]  其實他是痛苦萬分的
[00:19:47.840 --> 00:19:52.840]  男士不是很擅長用說話去表達自己的愛意
[00:19:52.840 --> 00:19:55.840]  很擅長用說話去表達自己的愛意的
[00:19:55.840 --> 00:19:58.840]  通常可能是一些花言巧語騙了你
[00:19:58.840 --> 00:20:00.840]  你就後悔莫及
[00:20:00.840 --> 00:20:03.840]  但那些客人可能不是很出聲
[00:20:03.840 --> 00:20:07.840]  不過他會默默地為你付出
[00:20:07.840 --> 00:20:12.840]  讓你去感受他對你的愛是怎樣
[00:20:12.840 --> 00:20:17.840]  丈夫作為爸爸很多時候都是這樣
[00:20:17.840 --> 00:20:19.840]  有一個例子
[00:20:19.840 --> 00:20:23.840]  很多丈夫或爸爸為了家人有更好的生活
[00:20:23.840 --> 00:20:26.840]  他們都很努力去工作
[00:20:26.840 --> 00:20:28.840]  但他不一定會告訴家人
[00:20:28.840 --> 00:20:31.840]  他是面對多大的壓力和多辛苦
[00:20:31.840 --> 00:20:34.840]  就算是多辛苦他都會告訴你沒什麼
[00:20:34.840 --> 00:20:38.840]  或者有些很大的困難他自己都會去承受
[00:20:38.840 --> 00:20:41.840]  這個就是男人
