
[00:00:00.000 --> 00:00:02.160]  感恩神,今天我們雖然外面有風雨
[00:03:50.280 --> 00:03:52.540]  是差遣他們兩個兩個這樣出去
[00:03:52.540 --> 00:03:54.940]  嘗試去做耶穌所做的
[00:03:54.940 --> 00:04:00.060]  嘗試去宣講耶穌所宣講的
[00:04:00.060 --> 00:04:04.280]  當我們進一步去看剛才所讀這段經文之前
[00:04:04.280 --> 00:04:07.120]  我們不能忽略的是這段經文的上文
[00:04:07.120 --> 00:04:08.300]  非常之有意思
[00:04:08.300 --> 00:04:14.120]  因為是講到關乎傳福音一個很重要的動力
[00:04:14.120 --> 00:04:19.400]  在第九章結尾的時候這樣描述
[00:04:19.400 --> 00:04:21.740]  「耶穌走遍各城各鄉
[00:04:21.740 --> 00:04:25.520]  在會堂裏教訓人宣講天國的福音
[00:04:25.520 --> 00:04:27.540]  有醫治各樣的病症
[00:04:27.540 --> 00:04:30.260]  他看見許多的人就憐憫他們
[00:04:30.260 --> 00:04:32.580]  因為他們困苦流離
[00:04:32.580 --> 00:04:34.540]  與同樣沒有牧人一般
[00:04:34.540 --> 00:04:36.820]  於是對門徒說
[00:04:36.820 --> 00:04:40.160]  要收的莊稼多,做工的人少
[00:04:40.160 --> 00:04:43.620]  所以你們當求莊稼的主打發工人出去
[00:04:43.620 --> 00:04:45.840]  收他的莊稼」
[00:04:45.840 --> 00:04:48.620]  當耶穌在加利利一帶傳道的時候
[00:04:48.620 --> 00:04:50.440]  他在各城各鄉裏面
[00:04:50.440 --> 00:04:53.420]  他看到許多人很孤苦無助
[00:04:53.420 --> 00:04:55.220]  無論是生活上的困苦
[00:04:55.220 --> 00:04:58.440]  或者是靈性裏面的黑暗
[00:04:58.440 --> 00:05:00.980]  情況就好像在舊約的時候
[00:05:00.980 --> 00:05:06.460]  以色列書三十四章裏面所形容的情況
[00:05:06.460 --> 00:05:09.180]  神的子民當中有受虐的
[00:05:09.180 --> 00:05:10.120]  有病的
[00:05:10.120 --> 00:05:10.960]  有受傷的
[00:05:10.960 --> 00:05:12.540]  有失臟的
[00:05:12.540 --> 00:05:16.800]  他們都沒有牧人來理會
[00:05:16.800 --> 00:05:22.780]  神應許他會親自來尋找這些迷失的羊
[00:05:22.780 --> 00:05:24.380]  牧養這些的羊
[00:05:24.380 --> 00:05:25.940]  耶穌基督來到這裏的時候
[00:05:25.940 --> 00:05:28.080]  就應驗了舊約裏面這個預言
[00:05:28.080 --> 00:05:31.860]  當他看到許多人困苦流離的時候
[00:05:31.860 --> 00:05:34.600]  與同羊沒有牧人一般的時候
[00:05:34.600 --> 00:05:35.760]  就憐憫他們
[00:05:35.760 --> 00:05:38.740]  就來幫助他們
[00:05:38.740 --> 00:05:41.700]  根據一些歷史的記載
[00:05:41.700 --> 00:05:43.740]  大約在耶穌的年代
[00:05:43.740 --> 00:05:45.100]  在加利利一帶
[00:05:45.100 --> 00:05:48.980]  大概有二百多個村落
[00:05:48.980 --> 00:05:50.260]  試想一下
[00:05:50.260 --> 00:05:53.400]  就算耶穌每天去一條村裏面
[00:05:53.400 --> 00:05:56.880]  傳道來幫助他們
[00:05:56.880 --> 00:05:59.140]  都要整整大半年的時間
[00:05:59.140 --> 00:06:02.380]  才能夠走遍所有的地方
[00:06:02.380 --> 00:06:04.500]  並且相信在旅程裏面
[00:06:04.500 --> 00:06:05.800]  一路開始的時候
[00:06:05.800 --> 00:06:09.220]  就會越來越多的人湧到祂的面前
[00:06:09.220 --> 00:06:11.060]  尋求祂的幫助
[00:06:11.060 --> 00:06:13.980]  在這麽緊密、這麽緊湊
[00:06:13.980 --> 00:06:15.420]  還有這麽多人
[00:06:15.420 --> 00:06:18.260]  大量的需要祂要去面對的時候
[00:06:18.260 --> 00:06:19.420]  可以想像
[00:06:19.420 --> 00:06:24.820]  這是一件非常令人疲累、艱辛的事情
[00:06:24.820 --> 00:06:27.860]  但是主耶穌祂不辭勞苦
[00:06:27.860 --> 00:06:29.500]  祂面對這些人的時候
[00:06:29.500 --> 00:06:32.860]  祂的心腸是憐憫的心腸
[00:06:32.860 --> 00:06:33.980]  弟兄姊妹
[00:06:33.980 --> 00:06:36.220]  憐憫的心是傳福音一個
[00:06:36.220 --> 00:06:38.740]  必須要有的心腸
[00:06:38.740 --> 00:06:39.660]  如果不是的話
[00:06:39.660 --> 00:06:42.620]  我們很容易就會埋怨
[00:06:42.620 --> 00:06:44.260]  很容易就會後退
[00:06:44.260 --> 00:06:47.140]  我們有一個實際傳福音的經驗的弟兄姊妹都知道
[00:06:47.140 --> 00:06:48.980]  當中會遇到不少的艱難
[00:06:48.980 --> 00:06:52.140]  不少的挑戰在裏面
[00:06:52.140 --> 00:06:54.940]  大家都記得在《路加福音》第十章裏
[00:06:54.940 --> 00:06:58.300]  記載好撒瑪利亞人的故事
[00:06:58.300 --> 00:07:01.540]  這個人和利美人祭司
[00:07:01.540 --> 00:07:06.660]  同樣都經過被強盜打到半死的人的身旁
[00:07:06.660 --> 00:07:10.260]  但是唯有撒瑪利亞人願意停下來
[00:07:10.260 --> 00:07:13.660]  為這個人去包紮、幫助他
[00:07:13.660 --> 00:07:18.380]  並且扶持他到旅館安頓下來
[00:07:18.380 --> 00:07:19.340]  幫他付了錢
[00:07:19.340 --> 00:07:21.060]  並且承諾有需要的話
[00:07:21.060 --> 00:07:23.260]  他會再回來當中
[00:07:23.260 --> 00:07:24.460]  弟兄姊妹
[00:07:24.460 --> 00:07:27.740]  我們想想我們有時候會不會都願意
[00:07:27.740 --> 00:07:30.460]  我們都可能在生活很忙碌的裏面
[00:07:30.460 --> 00:07:34.700]  我們願不願意見到有人有需要的時候
[00:07:34.700 --> 00:07:39.820]  我們將我們的日程暫時放下
[00:07:39.820 --> 00:07:42.380]  我們願意出錢出力
[00:07:42.380 --> 00:07:44.460]  甚至因為要幫助這個人
[00:07:44.460 --> 00:07:46.900]  會惹來一些別人的質目
[00:07:46.900 --> 00:07:48.100]  我們願不願意這樣做
[00:07:48.100 --> 00:07:48.900]  甚至這個人
[00:07:48.900 --> 00:07:49.740]  我們要幫助的人
[00:07:49.740 --> 00:07:50.740]  是我們不認識的
[00:07:50.740 --> 00:07:53.540]  好像好撒瑪利亞人裏面的故事一樣
[00:07:53.540 --> 00:07:56.020]  我們願不願意這樣做
[00:07:56.020 --> 00:07:59.700]  耶穌在提到八福的時候裏面提到
[00:07:59.700 --> 00:08:01.220]  連戌人的人有福了
[00:08:01.220 --> 00:08:03.940]  因為他們必蒙連戌
[00:08:03.940 --> 00:08:05.060]  提醒我們
[00:08:05.060 --> 00:08:07.100]  當我們去連戌人的時候
[00:08:07.100 --> 00:08:09.380]  其實正正就是提醒我們自己
[00:08:09.380 --> 00:08:14.700]  我們自己都是何等需要被連戌
[00:08:14.700 --> 00:08:17.220]  我們曾經蒙連戌
[00:08:17.220 --> 00:08:20.260]  我們亦都一直需要繼續蒙連戌
[00:08:20.260 --> 00:08:23.620]  直到見主面的時候
[00:08:23.620 --> 00:08:26.860]  耶穌基督要在門徒實踐使命之前
[00:08:26.860 --> 00:08:29.180]  先要他們學會
[00:08:29.180 --> 00:08:32.940]  去帶著一個連戌的心腸
[00:08:32.940 --> 00:08:34.180]  如果不是的話
[00:08:34.180 --> 00:08:37.260]  他們將會所做的一切
[00:08:37.260 --> 00:08:39.260]  很容易會變成
[00:08:39.260 --> 00:08:42.740]  令人覺得疲累的猜事
[00:08:42.740 --> 00:08:47.340]  回到經文五至六節裏面
[00:08:47.340 --> 00:08:49.020]  這樣說
[00:08:49.020 --> 00:08:51.340]  耶穌猜者十二個人去
[00:08:51.340 --> 00:08:52.500]  吩咐他們說
[00:08:52.500 --> 00:08:54.260]  外邦人的路你們不要走
[00:08:54.260 --> 00:08:56.700]  撒瑪利亞人的城你們不要進
[00:08:56.700 --> 00:09:02.740]  寧可往以色列迷失的羊那裏去
[00:09:02.740 --> 00:09:04.740]  這裏耶穌的猜念很特別
[00:09:04.740 --> 00:09:06.220]  祂只是叫祂的門徒
[00:09:06.220 --> 00:09:08.340]  你們只去以色列人當中好了
[00:09:08.340 --> 00:09:10.180]  你們不要去外邦人的地方
[00:09:10.180 --> 00:09:14.300]  這是否代表外邦人就不值得去連門呢?
[00:09:14.300 --> 00:09:17.260]  剛剛上文才說完要有連門的心腸
[00:09:17.260 --> 00:09:18.460]  當然不是
[00:09:18.460 --> 00:09:20.260]  當然不是不值得連門
[00:09:20.260 --> 00:09:22.340]  我想這裏需要少少的解釋
[00:09:22.340 --> 00:09:26.980]  相信是和當時救恩歷史的階段
[00:09:26.980 --> 00:09:31.100]  和神救恩計劃息息相關
[00:09:31.100 --> 00:09:34.300]  沒錯,神的救恩計劃是要先臨到
[00:09:34.300 --> 00:09:37.660]  祂的選民以色列民的身上
[00:09:37.660 --> 00:09:39.700]  但是同樣在《瑪利亞福音》
[00:09:39.700 --> 00:09:41.500]  很快去到後面
[00:09:41.500 --> 00:09:42.820]  當耶穌復活之後
[00:09:42.820 --> 00:09:44.300]  去頒佈大使命的時候
[00:09:44.300 --> 00:09:45.700]  正如剛才所說
[00:09:45.700 --> 00:09:48.860]  神的心意是要萬民都得救
[00:09:48.860 --> 00:09:51.620]  是萬民都作主的門徒
[00:09:51.620 --> 00:09:54.460]  不只是局限在猶太人的身上
[00:09:54.460 --> 00:09:57.220]  好像保羅他在《羅馬書》一開始所說
[00:09:57.220 --> 00:10:00.660]  他說福音是神的大能
[00:10:00.660 --> 00:10:01.980]  要救一切相信的
[00:10:01.980 --> 00:10:05.740]  先是猶太人,後是希臘人
[00:10:05.740 --> 00:10:07.260]  雖然有次序之分
[00:10:07.260 --> 00:10:08.860]  但神至終的心意
[00:10:08.860 --> 00:10:11.300]  是要救恩臨到各族
[00:10:11.300 --> 00:10:13.860]  臨到萬邦的當中
[00:10:13.860 --> 00:10:15.700]  另外有一些聖經學者
[00:10:15.700 --> 00:10:19.940]  他們這樣去理解
[00:10:19.940 --> 00:10:25.260]  他們認為可能當時神的子民
[00:10:25.260 --> 00:10:28.620]  當時猶太人和外邦人
[00:10:28.620 --> 00:10:32.220]  他們的文化隔閡實在太大了
[00:10:32.220 --> 00:10:34.580]  主耶穌基督的門徒
[00:10:34.580 --> 00:10:36.780]  他們並未預備好
[00:10:36.780 --> 00:10:40.580]  進入外邦的地區服侍
[00:10:40.580 --> 00:10:44.620]  大家記得在士徒行傳五重節之後
[00:10:44.620 --> 00:10:46.060]  甚至五重節之後
[00:10:46.060 --> 00:10:47.660]  仍然有不少的信徒
[00:10:47.660 --> 00:10:48.860]  包括使徒
[00:10:48.860 --> 00:10:50.980]  他們仍然需要一段時間
[00:10:50.980 --> 00:10:52.940]  去接納、去接受
[00:10:52.940 --> 00:10:57.180]  向外邦人傳福音的思想
[00:10:57.180 --> 00:10:58.020]  無論如何
[00:10:58.020 --> 00:11:01.580]  主耶穌基督要給我們今天的提醒是
[00:11:01.580 --> 00:11:06.060]  要我們去到迷失的羊當中
[00:11:06.060 --> 00:11:07.060]  將牠們找回來
[00:11:07.060 --> 00:11:08.900]  將牠們尋回
[00:11:08.900 --> 00:11:13.340]  迷羊在聖經裏面有一個很深刻的畫面
[00:11:13.340 --> 00:11:15.780]  在路加福音第十五章裏面
[00:11:15.780 --> 00:11:18.380]  講到失羊的比喻
[00:11:18.380 --> 00:11:20.740]  裏面講到主人的牧者
[00:11:20.740 --> 00:11:24.060]  他不惜撇下羊圈裏面的九十九隻羊
[00:11:24.060 --> 00:11:26.900]  他去外面要找回迷失的羊
[00:11:26.900 --> 00:11:28.060]  當他找回的時候
[00:11:28.060 --> 00:11:30.500]  他就歡歡喜喜來慶賀
[00:11:30.500 --> 00:11:33.660]  甚至天上也有同樣的歡喜
[00:11:33.660 --> 00:11:35.860]  當中說明了
[00:11:35.860 --> 00:11:37.140]  在神眼中
[00:11:37.140 --> 00:11:38.780]  每一個的生命
[00:11:38.780 --> 00:11:41.060]  每一個失喪的生命
[00:11:41.060 --> 00:11:44.860]  在他眼中都是極為的寶貴
[00:11:44.860 --> 00:11:48.100]  近來我看了陳偉安博士的一本書
[00:11:48.100 --> 00:11:50.300]  書名很有意思、很特別
[00:11:50.300 --> 00:11:54.580]  是叫做《逆風跑的九十九隻羊》
[00:11:54.580 --> 00:12:00.420]  這個書名也是取材自剛才所講的失羊的比喻
[00:12:00.420 --> 00:12:01.860]  作者經常在想
[00:12:01.860 --> 00:12:06.060]  他在想故事裏面的九十九隻羊的角色是甚麼呢?
[00:12:06.060 --> 00:12:07.540]  他相信這九十九隻羊
[00:12:07.540 --> 00:12:13.260]  並不只是像報警版那樣作為配角
[00:12:13.260 --> 00:12:17.780]  他覺得這九十九隻羊的存在是有它的意思的
[00:12:17.780 --> 00:12:20.580]  如果教會是一個羊圈的時候
[00:12:20.580 --> 00:12:25.540]  羊圈應該不只是一個內在的小圈子
[00:12:25.540 --> 00:12:30.580]  而是要去擁抱整個社會的一個群體
[00:12:30.580 --> 00:12:31.820]  羊圈的存在
[00:12:31.820 --> 00:12:35.660]  不只是為了發展羊圈而存在
[00:12:35.660 --> 00:12:41.180]  而是應該為了羊圈以外的羊來存在
[00:12:41.180 --> 00:12:43.700]  所以那九十九隻羊
[00:12:43.700 --> 00:12:48.700]  他們不應該只是在這裏吃草、休息一下
[00:12:48.700 --> 00:12:52.180]  而是應該跑出這個圈外
[00:12:52.180 --> 00:12:55.460]  衝破種種的限制
[00:12:55.460 --> 00:12:56.860]  跨越種種的困難
[00:12:56.860 --> 00:13:00.020]  跳出一切的難阻
[00:13:00.020 --> 00:13:01.780]  跟隨基督
[00:13:01.780 --> 00:13:06.500]  來到一起尋找迷失的羊
[00:13:06.500 --> 00:13:07.780]  弟兄姊妹
[00:13:07.780 --> 00:13:09.380]  尋找迷羊
[00:13:09.380 --> 00:13:13.620]  牧者不只是羊的主人的責任
[00:13:13.620 --> 00:13:17.580]  我們每一個人同樣有責任
[00:13:17.580 --> 00:13:18.780]  衝出去
[00:13:18.780 --> 00:13:20.220]  走出去
[00:13:20.220 --> 00:13:22.100]  逆風跑
[00:13:22.100 --> 00:13:23.460]  這幅圖畫很特別
[00:13:23.460 --> 00:13:24.420]  很有意思
[00:13:24.420 --> 00:13:28.020]  代表著要衝破重重的困難
[00:13:28.020 --> 00:13:29.660]  奮力來到向前
[00:13:29.660 --> 00:13:31.180]  繼續邁進
[00:13:31.180 --> 00:13:33.100]  剛才我們經文讀到第十五節
[00:13:33.100 --> 00:13:35.580]  在緊接著第十六節就告訴我們
[00:13:35.580 --> 00:13:37.300]  耶穌基督警告門徒
[00:13:37.300 --> 00:13:39.820]  門徒被猜出去的時候
[00:13:39.820 --> 00:13:44.900]  就好像羊被進入狼群一樣
[00:13:44.900 --> 00:13:47.100]  傳福音是不容易的
[00:13:47.100 --> 00:13:48.180]  甚至很危險
[00:13:48.180 --> 00:13:52.500]  傳福音並不是一件浪漫的事情
[00:13:52.500 --> 00:13:54.580]  當我們傳福音的時候
[00:13:54.580 --> 00:13:56.020]  很多時候
[00:13:56.020 --> 00:13:59.460]  我們無可避免都會冒犯別人
[00:13:59.460 --> 00:14:01.100]  無論我們怎樣包裝
[00:14:01.100 --> 00:14:04.300]  無論我們怎樣有禮貌地打開話題
[00:14:04.300 --> 00:14:07.500]  跟對方去建立關係
[00:14:07.500 --> 00:14:09.020]  最終
[00:14:09.020 --> 00:14:10.860]  如果我們是忠於聖經的時候
[00:14:10.860 --> 00:14:12.980]  最終要帶給他的訊息
[00:14:12.980 --> 00:14:16.380]  就是十字架的道理
[00:14:16.380 --> 00:14:18.100]  在不認識神的人
[00:14:18.100 --> 00:14:19.180]  在不信的人
[00:14:19.180 --> 00:14:21.940]  是捍衛如絕的
[00:14:21.940 --> 00:14:23.300]  當我們去傳福音
[00:14:23.300 --> 00:14:25.260]  宣揚主名的時候
[00:14:25.260 --> 00:14:29.460]  我們因此無可避免會遇到很多的艱難
[00:14:29.460 --> 00:14:31.700]  很多的拒絕
[00:14:31.700 --> 00:14:32.820]  必然的
[00:14:32.820 --> 00:14:34.740]  有很多的藐視等等的情況
[00:14:34.740 --> 00:14:36.980]  甚至可能在一些國家、一些地區
[00:14:36.980 --> 00:14:40.100]  是面對生命的危險
[00:14:40.100 --> 00:14:42.780]  因此逆風跑
[00:14:42.780 --> 00:14:45.140]  是面對種種的困難
[00:14:45.140 --> 00:14:47.740]  仍然要將神的福音傳出去
[00:14:47.740 --> 00:14:50.140]  去尋找弥揚
[00:14:50.140 --> 00:14:50.860]  很不容易
[00:14:50.860 --> 00:14:52.100]  因此
[00:14:52.100 --> 00:14:55.180]  耶穌在差遣他的門徒之前
[00:14:55.180 --> 00:14:57.140]  要先做一件事情
[00:14:57.140 --> 00:15:00.220]  在十章一節
[00:15:00.220 --> 00:15:02.220]  耶穌叫了十二個門徒來
[00:15:02.220 --> 00:15:04.700]  給他們權柄
[00:15:04.700 --> 00:15:06.220]  能趕逐污鬼
[00:15:06.220 --> 00:15:10.460]  並醫治各樣的病症
[00:15:10.460 --> 00:15:13.100]  耶穌要給他的門徒有權柄
[00:15:13.100 --> 00:15:14.020]  有authority
[00:15:14.020 --> 00:15:15.020]  有power
[00:15:15.020 --> 00:15:17.380]  有能力出去外面
[00:15:17.380 --> 00:15:19.660]  去進到羊群當中
[00:15:19.660 --> 00:15:22.380]  去尋找迷失的羊
[00:15:22.380 --> 00:15:25.980]  耶穌在之後的二十八章
[00:15:25.980 --> 00:15:27.500]  頒佈大使命的時候
[00:15:27.500 --> 00:15:30.540]  第一件事講的也是權柄
[00:15:30.540 --> 00:15:32.740]  天上地下所有權柄
[00:15:32.740 --> 00:15:36.460]  已經在耶穌基督的身上
[00:15:36.460 --> 00:15:38.140]  所以門徒要去
[00:15:38.140 --> 00:15:41.060]  要去實踐這麼重要的使命
[00:15:41.060 --> 00:15:42.860]  當門徒實踐這個使命的時候
[00:15:42.860 --> 00:15:47.500]  不是倚仗自己的一股的盲勁
[00:15:47.500 --> 00:15:49.780]  而是要去仰賴
[00:15:49.780 --> 00:15:50.900]  倚靠耶穌基督
[00:15:50.900 --> 00:15:54.460]  給他們很重要的權柄
[00:15:54.460 --> 00:15:56.500]  耶穌在復活之後
[00:15:56.500 --> 00:15:58.860]  法比書二章有這樣的宣告
[00:15:58.860 --> 00:16:00.580]  「神將他升為至高
[00:16:00.580 --> 00:16:03.420]  又至給丹那超乎萬名之上的名
[00:16:03.420 --> 00:16:04.820]  叫一切天上的
[00:16:04.820 --> 00:16:06.540]  地上的和地底下的
[00:16:06.540 --> 00:16:07.580]  因耶穌基督的名
[00:16:07.580 --> 00:16:13.140]  無不屈膝無不口稱耶穌基督為主
[00:16:13.140 --> 00:16:16.100]  使榮耀歸於父神」
[00:16:16.100 --> 00:16:17.220]  弟兄姊妹
[00:16:17.220 --> 00:16:20.540]  是主耶穌基督的權柄
[00:16:20.540 --> 00:16:22.420]  沒有什麼能夠
[00:16:22.420 --> 00:16:26.700]  攔阻神的道來傳開
[00:16:26.700 --> 00:16:28.980]  往迷失的洋那裡去
[00:16:28.980 --> 00:16:30.940]  是我們蒙召作主門徒
[00:16:30.940 --> 00:16:34.780]  每一個人必然要有的方向
[00:16:34.780 --> 00:16:37.620]  靠著神給我們的權柄
[00:16:37.620 --> 00:16:40.540]  本著耶穌基督給我們
[00:16:40.540 --> 00:16:42.380]  憐憫人的心腸
[00:16:42.380 --> 00:16:44.660]  我們要走出去
[00:16:44.660 --> 00:16:47.500]  去到經文第七第八節那裡
[00:16:47.500 --> 00:16:48.060]  這樣說
[00:16:48.060 --> 00:16:50.460]  耶穌繼續這樣教導他的門徒
[00:16:50.460 --> 00:16:51.620]  「隨走隨傳
[00:16:51.620 --> 00:16:53.300]  說天國近了
[00:16:53.300 --> 00:16:54.820]  醫治病人叫死人復活
[00:16:54.820 --> 00:16:57.460]  叫長大麻風的潔淨
[00:16:57.460 --> 00:16:59.180]  把鬼趕出去
[00:16:59.180 --> 00:17:00.820]  你們白白地得來
[00:17:00.820 --> 00:17:03.460]  也要白白地捨去
[00:17:03.460 --> 00:17:05.180]  神職醫治
[00:17:05.180 --> 00:17:07.580]  甚至是叫死人活過來
[00:17:07.580 --> 00:17:09.180]  這些神職歧視
[00:17:09.180 --> 00:17:11.700]  的主要目的是什麼呢?
[00:17:11.700 --> 00:17:13.580]  是在耶穌基督
[00:17:13.580 --> 00:17:16.260]  和早期教會的時代
[00:17:16.260 --> 00:17:19.740]  來證明耶穌是神兒子的身份
[00:17:19.740 --> 00:17:22.820]  證明耶穌是基督的身份
[00:17:22.820 --> 00:17:24.300]  在《約翰福音》二十章
[00:17:24.300 --> 00:17:25.620]  三十至三十一節
[00:17:25.620 --> 00:17:27.700]  說得很清楚
[00:17:27.700 --> 00:17:30.300]  今天我們已經有完備的聖經
[00:17:30.300 --> 00:17:33.860]  讓我們能夠去認識神
[00:17:33.860 --> 00:17:38.500]  所以神職歧視不再普遍
[00:17:38.500 --> 00:17:43.460]  也不應該成為我們追求的重點
[00:17:43.460 --> 00:17:45.620]  經文這裡要提醒我們的是
[00:17:45.620 --> 00:17:46.860]  我們作主門徒的
[00:17:46.860 --> 00:17:50.620]  我們要進到那些迷失的羊的當中
[00:17:50.620 --> 00:17:51.940]  去關心牠們
[00:17:51.940 --> 00:17:54.500]  去將一個傳遞福音
[00:17:54.500 --> 00:17:55.940]  來傳揚給牠們
[00:17:55.940 --> 00:17:57.060]  能夠改變人
[00:17:57.060 --> 00:18:00.260]  扭轉人生命的一個生命的信息
[00:18:00.260 --> 00:18:03.140]  來傳揚給牠們
[00:18:03.140 --> 00:18:07.420]  因為我們每一個人
[00:18:07.420 --> 00:18:11.380]  都是白白無條件的得來
[00:18:11.380 --> 00:18:15.460]  我們就要白白無條件地
[00:18:15.460 --> 00:18:18.020]  來跟別人分享
[00:18:18.020 --> 00:18:20.700]  耶穌基督教導門徒要宣講
[00:18:20.700 --> 00:18:22.340]  「天國近」
[00:18:22.340 --> 00:18:25.140]  這是耶穌自己和施贈約翰
[00:18:25.140 --> 00:18:27.980]  所傳的核心的福音信息
[00:18:27.980 --> 00:18:31.860]  是一個帶著迫切性的信息
[00:18:31.860 --> 00:18:35.500]  當審判即將很快臨近的時候
