
[00:00:00.000 --> 00:00:03.000]  好 弟兄姊妹主 內平安
[00:01:48.400 --> 00:01:50.400]  微服出巡就要出到裡面
[00:01:50.400 --> 00:01:54.400]  去了解一下民間的疾苦或者狀況
[00:01:54.400 --> 00:01:57.400]  於是就去到民間裡面其中有一次
[00:01:57.400 --> 00:02:01.400]  就去茶樓喝茶吃東西
[00:02:01.400 --> 00:02:05.400]  當時他就突然興致勃勃
[00:02:05.400 --> 00:02:11.400]  就幫他的侍從斟茶
[00:02:11.400 --> 00:02:14.400]  皇帝為你斟茶
[00:02:14.400 --> 00:02:16.400]  怎麼辦呢
[00:02:16.400 --> 00:02:18.400]  皇帝為你斟茶
[00:02:18.400 --> 00:02:25.400]  平時皇帝在皇宮上賜你要怎樣
[00:02:25.400 --> 00:02:27.400]  要謝主隆恩
[00:02:27.400 --> 00:02:30.400]  現在在光天化日之下
[00:02:30.400 --> 00:02:32.400]  全世界都看到你的時候
[00:02:32.400 --> 00:02:35.400]  如果他們謝主隆恩怎麼辦
[00:02:35.400 --> 00:02:38.400]  微服出巡就要露餡
[00:02:38.400 --> 00:02:40.400]  被人發現了微服出巡是不行的
[00:02:40.400 --> 00:02:43.400]  但是皇帝斟茶你不禮貌
[00:02:43.400 --> 00:02:45.400]  也不行的
[00:02:45.400 --> 00:02:51.400]  所以當時其中有一個智者侍從
[00:02:51.400 --> 00:02:53.400]  他就做了一個動作
[00:02:53.400 --> 00:02:55.400]  就是我們今天的購茶禮
[00:02:55.400 --> 00:02:58.400]  去表達了皇帝為你斟茶
[00:02:58.400 --> 00:03:00.400]  所以問題來了
[00:03:00.400 --> 00:03:03.400]  你知道我喜歡講道
[00:03:03.400 --> 00:03:05.400]  團體都要大家用一下腦
[00:03:05.400 --> 00:03:06.400]  問題來了
[00:03:06.400 --> 00:03:08.400]  以下有三種的購茶方式
[00:03:08.400 --> 00:03:13.400]  請問你哪一種是乾隆手下
[00:03:13.400 --> 00:03:16.400]  他的購茶方式呢
[00:03:16.400 --> 00:03:19.400]  第一個就是左邊
[00:03:19.400 --> 00:03:24.400]  用一隻手指這樣購茶
[00:03:24.400 --> 00:03:27.400]  第二個就是兩隻手指購茶
[00:03:27.400 --> 00:03:31.400]  第三個就是這樣手指購茶
[00:03:31.400 --> 00:03:34.400]  請問你這幾個侍從
[00:03:34.400 --> 00:03:36.400]  皇帝幫你斟茶的時候
[00:03:36.400 --> 00:03:39.400]  要用哪一種的方式去購呢
[00:03:39.400 --> 00:03:43.400]  第一種的舉手
[00:03:43.400 --> 00:03:46.400]  第二種的
[00:03:46.400 --> 00:03:49.400]  第三個的
[00:03:49.400 --> 00:03:52.400]  請問廣哥為什麼是第三個呢
[00:03:52.400 --> 00:03:59.400]  你會覺得是撞的
[00:03:59.400 --> 00:04:01.400]  謝謝你承認是撞的
[00:04:01.400 --> 00:04:03.400]  有沒有人猜到
[00:04:03.400 --> 00:04:06.400]  有些原因你會支持這種想法呢
[00:04:06.400 --> 00:04:14.400]  因為當時的大臣要五體投地
[00:04:14.400 --> 00:04:18.400]  因為皇帝平時在皇宮要五體投地
[00:04:18.400 --> 00:04:23.400]  暗地裡五體投地就用五隻手指
[00:04:23.400 --> 00:04:25.400]  向皇帝叩頭
[00:04:25.400 --> 00:04:29.400]  所以規矩是要叩三下
[00:04:29.400 --> 00:04:33.400]  表示對皇帝的叩頭
[00:04:33.400 --> 00:04:38.400]  所以今時今日我們的購茶裡
[00:04:38.400 --> 00:04:40.400]  都是這樣的
[00:04:40.400 --> 00:04:43.400]  如果你是晚輩
[00:04:43.400 --> 00:04:45.400]  向著你的長輩
[00:04:45.400 --> 00:04:47.400]  如果長輩斟茶給你
[00:04:47.400 --> 00:04:49.400]  就記得這樣輕輕叩三下
[00:04:49.400 --> 00:04:51.400]  你不要大大力
[00:04:51.400 --> 00:04:54.400]  質問人才是大大力
[00:04:54.400 --> 00:04:56.400]  輕輕叩三下就代表你是晚輩
[00:04:56.400 --> 00:04:59.400]  向長輩多謝他為你斟茶
[00:04:59.400 --> 00:05:01.400]  如果大家平輩
[00:05:01.400 --> 00:05:03.400]  平輩是怎樣
[00:05:03.400 --> 00:05:05.400]  就用兩隻手指
[00:05:05.400 --> 00:05:07.400]  叩三下
[00:05:07.400 --> 00:05:09.400]  平輩叩三下
[00:05:09.400 --> 00:05:11.400]  為什麼這樣呢
[00:05:11.400 --> 00:05:13.400]  原來兩隻手指代表
[00:05:13.400 --> 00:05:15.400]  像我們打功夫那樣
[00:05:15.400 --> 00:05:16.400]  抱權利
[00:05:16.400 --> 00:05:17.400]  兩隻手這樣
[00:05:17.400 --> 00:05:19.400]  表示一種恭敬
[00:05:19.400 --> 00:05:21.400]  平輩互相切磋的態度
[00:05:21.400 --> 00:05:23.400]  兩隻手
[00:05:23.400 --> 00:05:27.400]  所以如果晚輩斟茶給長輩
[00:05:27.400 --> 00:05:29.400]  我斟茶給你們呢
[00:05:29.400 --> 00:05:31.400]  你們要怎樣回應我
[00:05:31.400 --> 00:05:33.400]  就用一隻手指
[00:05:33.400 --> 00:05:35.400]  一隻手指
[00:05:35.400 --> 00:05:37.400]  叩多少下
[00:05:37.400 --> 00:05:39.400]  錯了
[00:05:39.400 --> 00:05:41.400]  你是長輩
[00:05:41.400 --> 00:05:44.400]  通常晚輩送禮物給你
[00:05:44.400 --> 00:05:46.400]  這樣就行了
[00:05:46.400 --> 00:05:48.400]  叩一下
[00:05:48.400 --> 00:05:50.400]  因為你是長輩
[00:05:50.400 --> 00:05:52.400]  表示輕輕點頭
[00:05:52.400 --> 00:05:54.400]  這樣就行了
[00:05:54.400 --> 00:05:56.400]  點一下頭
[00:05:56.400 --> 00:05:58.400]  所以叩一下就行了
[00:05:58.400 --> 00:06:00.400]  如果你很欣賞晚輩
[00:06:00.400 --> 00:06:02.400]  都可以拍三下
[00:06:02.400 --> 00:06:04.400]  你很欣賞晚輩就拍三下
[00:06:04.400 --> 00:06:06.400]  就是這樣
[00:06:06.400 --> 00:06:08.400]  所以原來
[00:06:08.400 --> 00:06:11.400]  喝茶有這些禮貌
[00:06:11.400 --> 00:06:13.400]  不過不知道你們有沒有發現
[00:06:13.400 --> 00:06:16.400]  我剛剛和弟兄姊妹去喝茶
[00:06:16.400 --> 00:06:19.400]  發現無論我叩多少下
[00:06:19.400 --> 00:06:21.400]  他們都繼續斟茶給我
[00:06:21.400 --> 00:06:24.400]  有時候我們理解
[00:06:24.400 --> 00:06:26.400]  叩幾下就代表夠了
[00:06:26.400 --> 00:06:28.400]  不要再斟了
[00:06:28.400 --> 00:06:29.400]  有時候我們這樣理解
[00:06:29.400 --> 00:06:31.400]  但有些人不斷斟
[00:06:31.400 --> 00:06:33.400]  喝多兩口又斟
[00:06:33.400 --> 00:06:35.400]  喝多兩口又斟
[00:06:35.400 --> 00:06:37.400]  有時候喝到膀胱都有病
[00:06:37.400 --> 00:06:39.400]  但代表什麼呢
[00:06:39.400 --> 00:06:41.400]  你的杯子
[00:06:41.400 --> 00:06:43.400]  從來都不會不夠茶喝
[00:06:43.400 --> 00:06:46.400]  從來都不會不夠茶喝
[00:06:46.400 --> 00:06:49.400]  今天我們思考這個題目
[00:06:49.400 --> 00:06:51.400]  都是在說
[00:06:51.400 --> 00:06:53.400]  茶有茶道
[00:06:53.400 --> 00:06:55.400]  我們的茶杯
[00:06:55.400 --> 00:06:57.400]  都會滿舍
[00:06:57.400 --> 00:06:59.400]  因為有人幫我們斟茶
[00:06:59.400 --> 00:07:01.400]  而神有神道
[00:07:01.400 --> 00:07:02.400]  神的道是什麼呢
[00:07:02.400 --> 00:07:05.400]  讓我們的福杯滿日
[00:07:05.400 --> 00:07:06.400]  讓我們的福杯滿日
[00:07:06.400 --> 00:07:07.400]  是因為什麼呢
[00:07:07.400 --> 00:07:08.400]  三章六字說
[00:07:08.400 --> 00:07:10.400]  因為我耶和華是不改變的
[00:07:10.400 --> 00:07:12.400]  所以雅各的子孫
[00:07:12.400 --> 00:07:14.400]  你們不自滅
[00:07:14.400 --> 00:07:17.400]  因為原來神的心意
[00:07:17.400 --> 00:07:19.400]  就是愛世人
[00:07:19.400 --> 00:07:21.400]  神愛世人
[00:07:21.400 --> 00:07:24.400]  甚至將他的獨生子
[00:07:24.400 --> 00:07:26.400]  賜給他們
[00:07:26.400 --> 00:07:28.400]  接著呢
[00:07:28.400 --> 00:07:31.400]  把自滅亡
[00:07:31.400 --> 00:07:33.400]  凡得永生
[00:07:33.400 --> 00:07:36.400]  證明你們有運輸
[00:07:36.400 --> 00:07:38.400]  一生人有幾句經文
[00:07:38.400 --> 00:07:41.400]  在心裡一生有幸
[00:07:41.400 --> 00:07:42.400]  不自滅亡
[00:07:42.400 --> 00:07:43.400]  凡得永生
[00:07:43.400 --> 00:07:46.400]  所以你記得前面三章五節
[00:07:46.400 --> 00:07:47.400]  上次我們說到
[00:07:47.400 --> 00:07:50.400]  三章五節裡說的七宗罪
[00:07:50.400 --> 00:07:53.400]  很多以色列人背棄上帝
[00:07:53.400 --> 00:07:54.400]  那些罪
[00:07:54.400 --> 00:07:56.400]  神說有一天要審判
[00:07:56.400 --> 00:07:58.400]  但第六節就說到
[00:07:58.400 --> 00:07:59.400]  一個很重要的問題
[00:07:59.400 --> 00:08:01.400]  雖然神會審判你們的罪
[00:08:01.400 --> 00:08:03.400]  但其實神的本意
[00:08:03.400 --> 00:08:05.400]  是不自滅亡
[00:08:05.400 --> 00:08:07.400]  所以神對我們的愛
[00:08:07.400 --> 00:08:09.400]  都是不改變的
[00:08:09.400 --> 00:08:11.400]  所以神就告訴我們
[00:08:11.400 --> 00:08:13.400]  其實神想在我們的生命裡
[00:08:13.400 --> 00:08:14.400]  是怎樣呢
[00:08:14.400 --> 00:08:16.400]  就是帶來祝福
[00:08:16.400 --> 00:08:19.400]  神其實本來就是愛我們
[00:08:19.400 --> 00:08:20.400]  本來就是想祝福我們
[00:08:20.400 --> 00:08:22.400]  但當你要經歷這種祝福的時候
[00:08:22.400 --> 00:08:24.400]  有時候都需要做一些事情
[00:08:24.400 --> 00:08:26.400]  去體驗、去經驗
[00:08:26.400 --> 00:08:28.400]  才能夠蒙受這種祝福
[00:08:28.400 --> 00:08:30.400]  原來我們的信仰就是這樣
[00:08:30.400 --> 00:08:32.400]  上帝就是要我們不自滅亡
[00:08:32.400 --> 00:08:34.400]  是凡得永生
[00:08:34.400 --> 00:08:36.400]  凡得上帝的愛
[00:08:36.400 --> 00:08:38.400]  凡得上帝的祝福
[00:08:38.400 --> 00:08:39.400]  不過問題是
[00:08:39.400 --> 00:08:43.400]  你願不願意去接受上帝的祝福呢
[00:08:43.400 --> 00:08:44.400]  上帝要祝福你
[00:08:44.400 --> 00:08:45.400]  但你要做一些事情
[00:08:45.400 --> 00:08:46.400]  或者這樣說
[00:08:46.400 --> 00:08:47.400]  你要不做一些事情
[00:08:47.400 --> 00:08:48.400]  你要調整你的生命
[00:08:48.400 --> 00:08:50.400]  才能夠承受到這種
[00:08:50.400 --> 00:08:52.400]  福杯滿日的狀況
[00:08:52.400 --> 00:08:54.400]  我們今天會看到
[00:08:54.400 --> 00:08:57.400]  《馬拉基書》後面的部分
[00:08:57.400 --> 00:08:59.400]  我們會分開兩個分題
[00:08:59.400 --> 00:09:01.400]  去看這個部分
[00:09:01.400 --> 00:09:02.400]  今天你們會發現
[00:09:02.400 --> 00:09:04.400]  我是有點不同的
[00:09:04.400 --> 00:09:05.400]  有什麼不同呢
[00:09:05.400 --> 00:09:07.400]  就是說慢了
[00:09:07.400 --> 00:09:09.400]  減輕了碧姐的壓力
[00:09:09.400 --> 00:09:11.400]  希望可以控制得舒服一點
[00:09:11.400 --> 00:09:13.400]  不用翻譯這麼辛苦
[00:09:13.400 --> 00:09:16.400]  我們先看第一個分題
[00:09:16.400 --> 00:09:17.400]  七至九節
[00:09:17.400 --> 00:09:18.400]  我想請大家讀一讀
[00:09:18.400 --> 00:09:19.400]  因為剛才主席讀了
[00:09:19.400 --> 00:09:21.400]  你們沒有機會讀
[00:09:21.400 --> 00:09:22.400]  他不可以搶奪你們
[00:09:22.400 --> 00:09:24.400]  讀聖經的福分
[00:09:24.400 --> 00:09:25.400]  我請大家讀一讀
[00:09:25.400 --> 00:09:27.400]  七至九節開始
[00:09:50.400 --> 00:09:51.400]  你們卻說
[00:09:51.400 --> 00:09:54.400]  我們在何事上搶奪你呢
[00:09:54.400 --> 00:09:56.400]  其實就是在你們
[00:09:56.400 --> 00:09:59.400]  當立的十分之一奉獻和
[00:09:59.400 --> 00:10:01.400]  當獻的供物上
[00:10:01.400 --> 00:10:03.400]  因你們全國上下
[00:10:03.400 --> 00:10:05.400]  都搶奪我的供物
[00:10:05.400 --> 00:10:08.400]  詛咒就臨到你們身上
[00:10:08.400 --> 00:10:13.400]  七至九節裏面
[00:10:13.400 --> 00:10:15.400]  我給大家一個分題
[00:10:15.400 --> 00:10:19.400]  叫做萬君之夜和所要求的獻賞
[00:10:19.400 --> 00:10:22.400]  原來神很想我們
[00:10:22.400 --> 00:10:24.400]  在蒙受福氣之前
[00:10:24.400 --> 00:10:26.400]  我們去學習去獻賞
[00:10:26.400 --> 00:10:28.400]  去擺一些東西給神
[00:10:28.400 --> 00:10:30.400]  擺些什麼給神呢
[00:10:30.400 --> 00:10:32.400]  我嘗試在這裏分開了
[00:10:32.400 --> 00:10:34.400]  兩個分題的重點
[00:10:34.400 --> 00:10:35.400]  第一個是什麼呢
[00:10:35.400 --> 00:10:36.400]  第七節
[00:10:36.400 --> 00:10:38.400]  就是要全人的獻賞
[00:10:38.400 --> 00:10:41.400]  全人的獻賞
[00:10:41.400 --> 00:10:44.400]  是整個人去獻賞給神
[00:10:45.400 --> 00:10:47.400]  怎樣獻賞呢
[00:10:47.400 --> 00:10:49.400]  這裏說
[00:10:49.400 --> 00:10:52.400]  他們要求這班
[00:10:52.400 --> 00:10:55.400]  以色列人要轉向神
[00:10:55.400 --> 00:10:57.400]  怎樣轉向呢
[00:10:57.400 --> 00:10:59.400]  如何轉向呢
[00:10:59.400 --> 00:11:01.400]  裏面是要求
[00:11:01.400 --> 00:11:04.400]  轉向的一種變化
[00:11:04.400 --> 00:11:06.400]  今天我們
[00:11:06.400 --> 00:11:08.400]  我剛才說了很多世界盃
[00:11:08.400 --> 00:11:10.400]  世界盃裏面其實有很多
[00:11:10.400 --> 00:11:12.400]  踢足球的技術
[00:11:12.400 --> 00:11:13.400]  其中一種技術
[00:11:13.400 --> 00:11:15.400]  美心很喜歡的
[00:11:15.400 --> 00:11:18.400]  就是插花
[00:11:18.400 --> 00:11:21.400]  足球有一種叫插花的動作
[00:11:21.400 --> 00:11:23.400]  即是走來走去
[00:11:23.400 --> 00:11:24.400]  插花
[00:11:24.400 --> 00:11:25.400]  不過你不明白不要緊
[00:11:25.400 --> 00:11:27.400]  但還有一種動作叫
[00:11:27.400 --> 00:11:29.400]  走左望右
[00:11:29.400 --> 00:11:31.400]  知不知道什麼叫走左望右
[00:11:31.400 --> 00:11:33.400]  走左邊
[00:11:33.400 --> 00:11:34.400]  但其實是望右邊
[00:11:34.400 --> 00:11:36.400]  引人以為是望那邊
[00:11:36.400 --> 00:11:37.400]  其實是望這邊
[00:11:37.400 --> 00:11:39.400]  就是騙了一個人
[00:11:39.400 --> 00:11:41.400]  整個身體就過了那個人
[00:11:41.400 --> 00:11:43.400]  原來有時候我們
[00:11:43.400 --> 00:11:45.400]  都會走左望右
[00:11:45.400 --> 00:11:47.400]  好像心在這邊
[00:11:47.400 --> 00:11:50.400]  但其實人已經在這邊
[00:11:50.400 --> 00:11:51.400]  這段經文告訴我們
[00:11:51.400 --> 00:11:52.400]  我們要轉向的時候
[00:11:52.400 --> 00:11:53.400]  就是什麼呢
[00:11:53.400 --> 00:11:56.400]  當你決定要轉向神的時候
[00:11:56.400 --> 00:11:57.400]  轉向一種悔改
[00:11:57.400 --> 00:11:58.400]  轉向神的時候
[00:11:58.400 --> 00:12:01.400]  不只是你想轉向
[00:12:01.400 --> 00:12:03.400]  而你的身體是不配合
[00:12:03.400 --> 00:12:06.400]  因為身體是很誠實的
[00:12:06.400 --> 00:12:07.400]  你的身體都要配合
[00:12:07.400 --> 00:12:09.400]  一同轉向
[00:12:09.400 --> 00:12:12.400]  這樣才能夠配合
[00:12:12.400 --> 00:12:14.400]  你的心裡想的動作
[00:12:14.400 --> 00:12:16.400]  所以神就吩咐
[00:12:16.400 --> 00:12:17.400]  當你要去決定
[00:12:17.400 --> 00:12:20.400]  要去獻上給神的時候
[00:12:20.400 --> 00:12:21.400]  首先第一個就是
[00:12:21.400 --> 00:12:23.400]  你要全人獻上
[00:12:23.400 --> 00:12:24.400]  將你整個人
[00:12:24.400 --> 00:12:26.400]  不只是想一些東西
[00:12:26.400 --> 00:12:27.400]  去給神
[00:12:27.400 --> 00:12:28.400]  而是整個人
[00:12:28.400 --> 00:12:30.400]  都真的擺上去給神
[00:12:30.400 --> 00:12:31.400]  所以在羅馬書裡面
[00:12:31.400 --> 00:12:32.400]  都很清楚
[00:12:32.400 --> 00:12:34.400]  我們經常讀到的經文
[00:12:34.400 --> 00:12:35.400]  就是說
[00:12:35.400 --> 00:12:37.400]  所以弟兄們
[00:12:37.400 --> 00:12:39.400]  上帝的慈悲勸你們
[00:12:39.400 --> 00:12:41.400]  將身體獻上當作活祭
[00:12:41.400 --> 00:12:43.400]  是聖潔的
[00:12:43.400 --> 00:12:45.400]  是上帝所希願的
[00:12:45.400 --> 00:12:49.400]  你們如此侍奉乃是理所當然的
[00:12:49.400 --> 00:12:51.400]  當你要成為一個
[00:12:51.400 --> 00:12:53.400]  祭物獻給神的時候
[00:12:53.400 --> 00:12:55.400]  神期望你獻上的
[00:12:55.400 --> 00:12:57.400]  是一個將身體獻上
[00:12:57.400 --> 00:12:59.400]  當作活祭
[00:12:59.400 --> 00:13:00.400]  你不可以說
[00:13:00.400 --> 00:13:01.400]  我的心我要獻給上帝
[00:13:01.400 --> 00:13:05.400]  但身體就繼續留在祭壇以下
[00:13:05.400 --> 00:13:07.400]  是不可以的
[00:13:07.400 --> 00:13:08.400]  所以在這段聖經裡面
[00:13:08.400 --> 00:13:09.400]  說的是期待著
[00:13:09.400 --> 00:13:11.400]  那種以色列人的轉向
[00:13:11.400 --> 00:13:14.400]  就是180度的改變方向
[00:13:14.400 --> 00:13:17.400]  整個人向著上帝
[00:13:17.400 --> 00:13:19.400]  但其實
[00:13:19.400 --> 00:13:22.400]  當時的以色列人有什麼反應呢?
[00:13:22.400 --> 00:13:23.400]  其實當時的以色列人
[00:13:23.400 --> 00:13:26.400]  他們就是覺得很委屈
[00:13:26.400 --> 00:13:28.400]  他們心裡面就說
[00:13:28.400 --> 00:13:31.400]  我們不是已經留在耶路撒冷了嗎?
[00:13:31.400 --> 00:13:32.400]  我們千里迢迢
[00:13:32.400 --> 00:13:35.400]  由秘魯之地回到耶路撒冷
[00:13:35.400 --> 00:13:39.400]  我們今天就特意回到耶路撒冷嗎?
[00:13:39.400 --> 00:13:41.400]  神大力要求有敬拜的生活
[00:13:41.400 --> 00:13:43.400]  我們不是有一些宗教儀式
[00:13:43.400 --> 00:13:46.400]  去配合上帝的期望嗎?
[00:13:46.400 --> 00:13:49.400]  你還要我們轉什麼方向?
[00:13:49.400 --> 00:13:50.400]  你要我做的功夫
[00:13:50.400 --> 00:13:53.400]  我都做足了
[00:13:53.400 --> 00:13:55.400]  以色列人心裡面這樣想
[00:13:55.400 --> 00:13:57.400]  所以你看到我們上次說的
[00:13:57.400 --> 00:13:59.400]  上樑不正下樑歪
[00:13:59.400 --> 00:14:00.400]  上樑和下樑
[00:14:00.400 --> 00:14:03.400]  都做了很多表面的功夫
[00:14:03.400 --> 00:14:07.400]  但裡面沒有實質的生命的轉向
[00:14:07.400 --> 00:14:10.400]  整個人轉向神裡面
[00:14:10.400 --> 00:14:11.400]  所以神就期望他們
[00:14:11.400 --> 00:14:13.400]  在偏離的路裡面
[00:14:13.400 --> 00:14:16.400]  再一次回來
[00:14:16.400 --> 00:14:18.400]  不要走了忘憂
[00:14:18.400 --> 00:14:22.400]  要全心全意向神奔跑
[00:14:22.400 --> 00:14:24.400]  神就期望人
[00:14:24.400 --> 00:14:27.400]  今天上帝的子民百姓都是這樣
[00:14:27.400 --> 00:14:29.400]  我們不只是在某些場合
[00:14:29.400 --> 00:14:30.400]  某些地方去說
[00:14:30.400 --> 00:14:32.400]  我很愛神
[00:14:32.400 --> 00:14:33.400]  不是這樣
[00:14:33.400 --> 00:14:35.400]  神期望我們整個人
[00:14:35.400 --> 00:14:37.400]  在我們生命裡面
[00:14:37.400 --> 00:14:41.400]  活出那種全然愛神的表現
[00:14:41.400 --> 00:14:44.400]  是時候又要說世界盃了
[00:14:44.400 --> 00:14:45.400]  世界盃裡面
[00:14:45.400 --> 00:14:50.400]  在以往很多不同的賽事
[00:14:50.400 --> 00:14:52.400]  今年有些不同的賽制
[00:14:52.400 --> 00:14:54.400]  有很多隊
[00:14:54.400 --> 00:14:56.400]  四十多隊的隊伍
[00:14:56.400 --> 00:15:00.400]  但今年很多花邊的消息裡面
[00:15:00.400 --> 00:15:02.400]  其中一個新聞是說什麼呢
[00:15:02.400 --> 00:15:04.400]  就是說美國隊
[00:15:04.400 --> 00:15:08.400]  美國隊已經成為了第二支
[00:15:08.400 --> 00:15:11.400]  必然篤定出勝的
[00:15:11.400 --> 00:15:15.400]  打入三十二強的隊伍
[00:15:15.400 --> 00:15:17.400]  其中原來美國隊裡面
[00:15:17.400 --> 00:15:18.400]  在整個球賽裡面
[00:15:18.400 --> 00:15:19.400]  做了一樣東西
[00:15:19.400 --> 00:15:22.400]  不知道你有沒有看新聞
[00:15:22.400 --> 00:15:26.400]  新聞裡面就這樣說
[00:15:26.400 --> 00:15:27.400]  6月12號
[00:15:27.400 --> 00:15:30.400]  在加州那場比賽裡面
[00:15:30.400 --> 00:15:32.400]  D組賽事裡面
[00:15:32.400 --> 00:15:36.400]  美國隊擊敗了烏拉圭的球隊
[00:15:36.400 --> 00:15:39.400]  但他們打勝了這場比賽之後
[00:15:39.400 --> 00:15:42.400]  他們做的是什麼呢
[00:15:42.400 --> 00:15:46.400]  他們就是圍埋一起祈禱
[00:15:46.400 --> 00:15:49.400]  圍埋一起祈禱
[00:15:49.400 --> 00:15:51.400]  他們在整個的賽事裡面
[00:15:51.400 --> 00:15:52.400]  很清楚就是
[00:15:52.400 --> 00:15:55.400]  他們打勝這場比賽
[00:15:55.400 --> 00:15:58.400]  他們看到上帝對他們的帶領
[00:15:58.400 --> 00:16:04.400]  他們願意將這件賽事交回給神
[00:16:04.400 --> 00:16:05.400]  他們勇敢地展示了
[00:16:05.400 --> 00:16:08.400]  他們是信耶穌的
[00:16:08.400 --> 00:16:10.400]  他們勇敢地在美國的國民面前
[00:16:10.400 --> 00:16:14.400]  顯示了他們和其他人不一樣
[00:16:14.400 --> 00:16:16.400]  他們是一齊玩意祈禱的人
[00:16:16.400 --> 00:16:23.400]  當中帶領著祈禱的就是後衛馬克麥肯齊
[00:16:23.400 --> 00:16:26.400]  他就是這樣帶領著球員去祈禱
[00:16:26.400 --> 00:16:28.400]  事實上他們不只是在
[00:16:28.400 --> 00:16:31.400]  球賽比賽結束的時候這樣祈禱
[00:16:31.400 --> 00:16:32.400]  在球賽比賽之前
[00:16:32.400 --> 00:16:35.400]  他們已經在一起禱告
[00:16:35.400 --> 00:16:38.400]  當中其中在這隊的隊伍裡面
[00:16:38.400 --> 00:16:42.400]  除了後衛帶領著這班隊員一起祈禱
[00:16:42.400 --> 00:16:46.400]  原來還有一個邊封
[00:16:46.400 --> 00:16:52.400]  就是克里斯蒂安·普利西奇
[00:16:52.400 --> 00:16:56.400]  他說原來他自己不只是在球場上
[00:16:56.400 --> 00:16:57.400]  一起參與祈禱
[00:16:57.400 --> 00:17:00.400]  原來他自己在平時的生活裡面
[00:17:00.400 --> 00:17:04.400]  他常常在自己的一些公開的頻道
[00:17:04.400 --> 00:17:06.400]  一些Instagram裡面
[00:17:06.400 --> 00:17:08.400]  都分享聖經和和別人談論
[00:17:08.400 --> 00:17:10.400]  他自己生活裡面
[00:17:10.400 --> 00:17:12.400]  他會有一個叫Bible Time
[00:17:12.400 --> 00:17:14.400]  聖經時間
[00:17:14.400 --> 00:17:18.400]  就是說他不只是在人面前
[00:17:18.400 --> 00:17:21.400]  或者在球場上一個樣子
[00:17:21.400 --> 00:17:23.400]  回到教會另一個樣子
[00:17:23.400 --> 00:17:24.400]  不是
[00:17:24.400 --> 00:17:26.400]  他願意整個人的生活習慣
[00:17:26.400 --> 00:17:28.400]  都是這樣去顯示出
[00:17:28.400 --> 00:17:33.400]  他有一種讀經親近神的生活習慣
[00:17:33.400 --> 00:17:36.400]  是整個人的
[00:17:36.400 --> 00:17:39.400]  他曾經在2021年這樣說過
[00:17:39.400 --> 00:17:43.400]  他說我必須一次又一次地證明自己
[00:17:43.400 --> 00:17:45.400]  但一如既往
[00:17:45.400 --> 00:17:47.400]  我向上帝祈禱
