
[00:00:00.000 --> 00:00:04.880]  相信大家都聽過一個寓言故事
[00:06:27.080 --> 00:06:28.880]  尊崇我的神
[00:06:28.880 --> 00:06:30.120]  基督徒就是這樣
[00:06:30.120 --> 00:06:33.160]  然後今天我們又去學第三個功課
[00:06:33.160 --> 00:06:34.960]  第三個願望是甚麼呢
[00:06:34.960 --> 00:06:38.720]  我們「願神的旨意行在地上
[00:06:38.720 --> 00:06:40.080]  行在我們中間
[00:06:40.080 --> 00:06:42.840]  好像行在天上一樣」
[00:06:42.840 --> 00:06:45.200]  而我就將它簡稱為甚麼呢
[00:06:45.200 --> 00:06:49.720]  就是「願祢的旨意通行無阻」
[00:06:49.720 --> 00:06:52.400]  為甚麼要用「通行無阻」這個表達呢
[00:06:52.400 --> 00:06:53.560]  很簡單而已
[00:06:53.560 --> 00:06:55.200]  神的旨意行在地上
[00:06:55.200 --> 00:06:56.280]  如同行在天上
[00:06:56.280 --> 00:06:58.880]  就馬上發現是天加地
[00:06:58.880 --> 00:07:00.320]  地加天
[00:07:00.320 --> 00:07:01.920]  天地都包羅了
[00:07:01.920 --> 00:07:02.640]  即是怎樣
[00:07:02.640 --> 00:07:04.280]  是統攬一切
[00:07:04.280 --> 00:07:05.800]  即是包羅所有的
[00:07:05.800 --> 00:07:07.200]  原來神的旨意
[00:07:07.200 --> 00:07:08.680]  能夠在天在地
[00:07:08.680 --> 00:07:10.440]  來實現的話
[00:07:10.440 --> 00:07:12.400]  這個就是「通行無阻」
[00:07:12.400 --> 00:07:14.120]  我們很想見到
[00:07:14.120 --> 00:07:17.400]  神的旨意都能夠是怎樣
[00:07:17.400 --> 00:07:18.960]  實現在天
[00:07:18.960 --> 00:07:20.560]  又實現在地
[00:07:20.560 --> 00:07:21.960]  所以頂姐妹
[00:07:21.960 --> 00:07:24.240]  當我們經常去念誦主禱文
[00:07:24.240 --> 00:07:25.480]  默想主禱文
[00:07:25.480 --> 00:07:27.440]  記住主禱文的時候
[00:07:27.440 --> 00:07:29.320]  我們要思想內容
[00:07:29.320 --> 00:07:33.000]  以及學習當中有甚麼功課
[00:07:33.000 --> 00:07:35.400]  而其中我們很重要的功課
[00:07:35.400 --> 00:07:38.360]  亦都是我們過去的這三講
[00:07:38.360 --> 00:07:39.760]  我們所講過的
[00:07:39.760 --> 00:07:40.840]  我們要怎樣
[00:07:40.840 --> 00:07:43.560]  「願人都尊神的名為聖」
[00:07:43.560 --> 00:07:44.960]  祂是神聖超越
[00:07:44.960 --> 00:07:46.680]  是偉大的一位
[00:07:46.680 --> 00:07:49.160]  我們很想每個人都認識祂
[00:07:49.160 --> 00:07:51.240]  然後我們「願祂的國降臨」
[00:07:51.240 --> 00:07:52.560]  祂的主權
[00:07:52.560 --> 00:07:54.160]  祂的能力
[00:07:54.160 --> 00:07:55.560]  在我們中間彰顯
[00:07:55.560 --> 00:07:58.000]  我們要信服祂
[00:07:58.000 --> 00:08:00.160]  祂話事
[00:08:00.160 --> 00:08:01.000]  然後第三
[00:08:01.000 --> 00:08:02.880]  就是我們今天所學習的
[00:08:02.880 --> 00:08:05.320]  我們很想神的旨意
[00:08:05.320 --> 00:08:07.920]  就是在我們的生命裏面
[00:08:07.920 --> 00:08:09.040]  在教會
[00:08:09.040 --> 00:08:09.760]  在家庭
[00:08:09.760 --> 00:08:10.800]  在這個社會
[00:08:10.800 --> 00:08:12.280]  甚至整個世界裏面
[00:08:12.280 --> 00:08:14.240]  地上去承傳出來
[00:08:14.240 --> 00:08:17.480]  就好像祂去在天上
[00:08:17.480 --> 00:08:19.880]  承傳祂的旨意一樣
[00:08:19.880 --> 00:08:21.960]  這個是我們今天需要留意的
[00:08:21.960 --> 00:08:23.040]  而特別的
[00:08:23.040 --> 00:08:23.920]  其中一個部份
[00:08:23.920 --> 00:08:25.440]  我們需要更加留意的
[00:08:25.440 --> 00:08:26.640]  就是當我們思想到
[00:08:26.640 --> 00:08:29.960]  神的旨意要「通行無阻」的時候
[00:08:29.960 --> 00:08:34.120]  我們千萬不要成為一個障礙
[00:08:34.120 --> 00:08:35.160]  很想神的旨意
[00:08:35.160 --> 00:08:37.080]  由天上落到地上的時候
[00:08:37.080 --> 00:08:38.960]  讓我們所有屬主的人
[00:08:38.960 --> 00:08:41.320]  不要成為一個障礙
[00:08:41.320 --> 00:08:44.960]  這個就是我們需要學習的功課
[00:08:44.960 --> 00:08:45.600]  好了
[00:08:45.600 --> 00:08:49.600]  那究竟這個禱告是甚麼意思呢?
[00:08:49.600 --> 00:08:53.400]  我們怎樣來解讀這句話呢?
[00:08:53.400 --> 00:08:56.360]  「願祢的旨意行在地上
[00:08:56.360 --> 00:08:58.080]  如同行在天上」
[00:08:58.080 --> 00:08:59.400]  究竟是甚麼意思呢?
[00:08:59.400 --> 00:09:02.840]  讓我們花多一點時間去了解一下
[00:09:02.840 --> 00:09:07.960]  首先讓我們留意的是次序
[00:09:07.960 --> 00:09:10.840]  這個次序是很重要的
[00:09:10.840 --> 00:09:12.760]  「願祢的旨意行在地上
[00:09:12.760 --> 00:09:15.040]  如同行在天上」
[00:09:15.040 --> 00:09:17.880]  誰是首要的次序?
[00:09:17.880 --> 00:09:23.560]  誰是先來得重要?
[00:09:23.560 --> 00:09:26.840]  是神行在天上
[00:09:26.840 --> 00:09:29.360]  這個來得重要
[00:09:29.360 --> 00:09:30.160]  你留意一下
[00:09:30.160 --> 00:09:33.680]  我們「願神的旨意行在地上」的時候
[00:09:33.680 --> 00:09:35.200]  好像行在天上
[00:09:35.200 --> 00:09:35.880]  即是說
[00:09:35.880 --> 00:09:38.800]  原來天上神行的旨意
[00:09:38.800 --> 00:09:41.840]  才是一個準則
[00:09:41.840 --> 00:09:44.600]  是一個理想的境界
[00:09:44.600 --> 00:09:49.000]  而地上是以天上作為一個參考、一個學習
[00:09:49.000 --> 00:09:50.240]  所以我們一定要留意
[00:09:50.240 --> 00:09:52.120]  我們先要期盼的是甚麼呢?
[00:09:52.120 --> 00:09:56.240]  看得見是神行在天上的旨意
[00:09:56.240 --> 00:10:01.840]  然後地上的人去學習、調整、去跟從
[00:10:01.840 --> 00:10:06.520]  這個次序一定要掌握得到
[00:10:06.520 --> 00:10:08.640]  我們就會想
[00:10:08.640 --> 00:10:13.600]  究竟所謂「神的旨意成就在天上」是甚麼意思呢?
[00:10:13.600 --> 00:10:15.360]  「如同行在天上」
[00:10:15.360 --> 00:10:17.240]  「神的旨意如同行在天上」
[00:10:17.240 --> 00:10:19.920]  究竟「行在天上」是甚麼意思呢?
[00:10:19.920 --> 00:10:23.840]  這個「天」是不是一個自然的天的意思呢?
[00:10:23.840 --> 00:10:27.880]  自然的天就是我們擔高頭看見的雲、天空
[00:10:27.880 --> 00:10:31.160]  這些星宿等等
[00:10:31.160 --> 00:10:33.080]  自然的天是不是這個意思呢?
[00:10:33.080 --> 00:10:35.640]  神的旨意行在自然界的天
[00:10:35.640 --> 00:10:37.680]  原來不是這個意思
[00:10:37.680 --> 00:10:39.880]  「如同行在天上」這個「天」
[00:10:39.880 --> 00:10:41.880]  是一個屬靈的意思
[00:10:41.880 --> 00:10:43.680]  屬靈的天的意思
[00:10:43.680 --> 00:10:45.280]  這個意思是甚麼呢?
[00:10:45.280 --> 00:10:49.440]  原來屬靈的天即是神的居所
[00:10:49.440 --> 00:10:50.960]  神的住處
[00:10:50.960 --> 00:10:53.000]  神所在的地方
[00:10:53.000 --> 00:10:55.280]  屬靈的天就是這個意思
[00:10:55.280 --> 00:10:59.720]  原來神的旨意行在祂的居所、行在祂的住處
[00:10:59.720 --> 00:11:02.200]  這樣就最好了、最理想了
[00:11:02.200 --> 00:11:04.280]  是一個準則、是一個典範
[00:11:04.280 --> 00:11:05.840]  我們在地上應該怎樣呢?
[00:11:05.840 --> 00:11:06.760]  去學習祂
[00:11:06.760 --> 00:11:09.240]  希望那個情境落實到在地上
[00:11:09.240 --> 00:11:11.840]  是一個這樣的意思
[00:11:11.840 --> 00:11:12.720]  咦?
[00:11:12.720 --> 00:11:14.520]  那即是甚麼意思呢?
[00:11:14.520 --> 00:11:17.280]  神的旨意行在天上
[00:11:17.280 --> 00:11:19.760]  行在祂的居所、住處的時候
[00:11:19.760 --> 00:11:22.080]  帶來的最正確的意義是甚麼呢?
[00:11:22.080 --> 00:11:24.440]  弟兄姊妹,你想不想得到?
[00:11:24.440 --> 00:11:27.000]  正確的意義,如果我沒有了解錯的話就是
[00:11:27.000 --> 00:11:30.320]  神喜歡怎樣就怎樣
[00:11:30.320 --> 00:11:33.240]  神的旨意如果祂在天上行的時候
[00:11:33.240 --> 00:11:35.240]  在祂的居所、在祂的住處行的時候
[00:11:35.240 --> 00:11:37.320]  神說「這樣就這樣,這樣就這樣,這樣就這樣」
[00:11:37.320 --> 00:11:38.880]  完全是怎樣呢?
[00:11:38.880 --> 00:11:44.160]  有自由、完全的、百分百、完美的成全的意思
[00:11:44.160 --> 00:11:47.040]  就是這樣的意思
[00:11:47.040 --> 00:11:48.880]  神的旨意要「東」就「東」
[00:11:48.880 --> 00:11:51.640]  神的旨意在天上要「西」就「西」
[00:11:51.640 --> 00:11:54.920]  神的旨意就要「這樣這樣,又是這樣這樣」
[00:11:54.920 --> 00:11:57.840]  就是完全的通行無阻的意思
[00:11:57.840 --> 00:12:01.240]  因為祂在祂的居所、在祂的住處
[00:12:01.240 --> 00:12:05.320]  神說「怎樣就怎樣」
[00:12:05.320 --> 00:12:09.240]  弟兄姊妹,我想我們可以用人間的經驗去思考一下
[00:12:09.240 --> 00:12:12.000]  你覺不覺得你在家可以怎樣就怎樣呢?
[00:12:12.000 --> 00:12:14.120]  某程度可以是的,是嗎?
[00:12:14.120 --> 00:12:18.040]  我回家,我想這間屋這樣間隔
[00:12:18.040 --> 00:12:19.560]  是否可以這樣決定?
[00:12:19.560 --> 00:12:22.040]  我想這些擺設可以這樣擺,又這樣擺
[00:12:22.040 --> 00:12:24.240]  過了一輪,幾年之後我們又換過了
[00:12:24.240 --> 00:12:26.120]  又這樣擺,這樣擺那些新的東西
[00:12:26.120 --> 00:12:28.480]  我這間屋的住處,我喜歡請誰來也好
[00:12:28.480 --> 00:12:29.960]  或者我不請誰來也好
[00:12:29.960 --> 00:12:31.480]  你是否可以決定呢?
[00:12:31.480 --> 00:12:33.760]  某程度是的
[00:12:33.760 --> 00:12:34.920]  不過我們很清楚知道
[00:12:34.920 --> 00:12:37.240]  你去到別人的家,你千萬不要這樣做
[00:12:37.240 --> 00:12:38.040]  是嗎?
[00:12:38.040 --> 00:12:40.200]  那幅畫不如這樣擺吧
[00:12:40.200 --> 00:12:41.160]  這張椅子不如這樣擺吧
[00:12:41.160 --> 00:12:42.160]  你走去跟人家搬起來
[00:12:42.160 --> 00:12:44.920]  人家就馬上說「喂,這個是我的住處,我的居所」
[00:12:44.920 --> 00:12:46.800]  「是我決定的」,是嗎?
[00:12:46.800 --> 00:12:48.240]  去別人那裡就不行
[00:12:48.240 --> 00:12:50.480]  在自己的居所住處
[00:12:50.480 --> 00:12:53.240]  基本上是隨我們意思去想的
[00:12:53.240 --> 00:12:56.320]  神在他天上的居所住處
[00:12:56.320 --> 00:13:00.600]  神的旨意就是可以「通行無阻」
[00:13:00.600 --> 00:13:03.240]  而我們就以神這個作為標準
[00:13:03.240 --> 00:13:06.560]  我們很希望在地上所做的事
[00:13:06.560 --> 00:13:09.080]  所行的事,所表達的事
[00:13:09.080 --> 00:13:12.240]  完全是符合天上的旨意
[00:13:12.240 --> 00:13:14.080]  他天上的旨意怎樣成全
[00:13:14.080 --> 00:13:15.520]  怎樣通行無阻
[00:13:15.520 --> 00:13:18.600]  都很希望在地上,在我個人的生命裡面
[00:13:18.600 --> 00:13:21.880]  在教會的前路上都可以成全
[00:13:21.880 --> 00:13:24.400]  我們願望就是這樣願望
[00:13:24.400 --> 00:13:25.680]  所以弟兄姊妹
[00:13:25.680 --> 00:13:30.040]  盼望我們真的能夠先看得準次序
[00:13:30.040 --> 00:13:31.400]  先後
[00:13:31.400 --> 00:13:34.160]  以天上為準則
[00:13:34.160 --> 00:13:37.000]  地上去適應、去調整
[00:13:37.000 --> 00:13:41.880]  不是反過來要神去咒我們地上要怎樣做
[00:13:41.880 --> 00:13:42.600]  是嗎?
[00:13:42.600 --> 00:13:44.480]  所以這個很重要的
[00:13:44.480 --> 00:13:47.400]  盼望我們思想我們個人人生路
[00:13:47.400 --> 00:13:49.440]  我們的家庭、我們的教會
[00:13:49.440 --> 00:13:52.560]  甚至我們思想香港的路是怎樣走的時候
[00:13:52.560 --> 00:13:55.000]  不是我們喜歡怎樣就怎樣
[00:13:55.000 --> 00:13:55.800]  是上帝
[00:13:55.800 --> 00:13:57.320]  祂的旨意是甚麼呢?
[00:13:57.320 --> 00:13:59.400]  願祂成就在地上
[00:13:59.400 --> 00:14:01.360]  好像成就在天上
[00:14:01.360 --> 00:14:05.400]  祂這麼有自主權、自由權的
[00:14:05.400 --> 00:14:06.280]  所以弟兄姊妹
[00:14:06.280 --> 00:14:10.200]  盼望我們能夠在當中有所學習
[00:14:10.200 --> 00:14:10.920]  好了
[00:14:10.920 --> 00:14:14.640]  當我們思想到這件事的時候
[00:14:14.640 --> 00:14:17.360]  我們又再繼續看這一節經文
[00:14:17.360 --> 00:14:18.400]  這節經文就說
[00:14:18.400 --> 00:14:24.200]  「願祢的旨意行在地上如同行在天上」的時候
[00:14:24.200 --> 00:14:26.040]  我們當一邊看一邊默想的時候
[00:14:26.040 --> 00:14:28.240]  你會不會慢慢隱約得到
[00:14:28.240 --> 00:14:30.920]  都看到另一個訊息呢?
[00:14:30.920 --> 00:14:35.040]  或者說另一個側面的訊息呢?
[00:14:35.040 --> 00:14:37.040]  是甚麼訊息呢?
[00:14:37.040 --> 00:14:38.720]  原來當我們慢慢想的時候
[00:14:38.720 --> 00:14:40.000]  我們發現
[00:14:40.000 --> 00:14:41.880]  當我們有這樣的祈禱
[00:14:41.880 --> 00:14:42.920]  這樣的願望
[00:14:42.920 --> 00:14:44.520]  這樣的期盼的時候
[00:14:44.520 --> 00:14:46.520]  能夠成就地上的旨意
[00:14:46.520 --> 00:14:47.520]  好像在天上的時候
[00:14:47.520 --> 00:14:48.720]  我們馬上發現
[00:14:48.720 --> 00:14:53.360]  原來地上不是這麼完全的
[00:14:53.360 --> 00:14:55.320]  神的旨意的實踐在地上
[00:14:55.320 --> 00:14:58.080]  不是這麼完美的
[00:14:58.080 --> 00:14:59.840]  不一定完全成就得到的
[00:14:59.840 --> 00:15:01.400]  是可能有偏差的
[00:15:01.400 --> 00:15:03.920]  因為人間就是這麼現實
[00:15:03.920 --> 00:15:05.080]  這麼有偏差的
[00:15:05.080 --> 00:15:07.200]  所以我們才有這樣的祈禱
[00:15:07.200 --> 00:15:08.640]  如果已經很通行無阻
[00:15:08.640 --> 00:15:10.040]  我們就不用這樣祈禱了
[00:15:10.040 --> 00:15:11.840]  在天上已經是神可以自由運行
[00:15:11.840 --> 00:15:13.640]  但在地上很多時候就不是
[00:15:13.640 --> 00:15:16.480]  所以我們就需要迫切地去祈禱
[00:15:16.480 --> 00:15:18.840]  「神啊,願祢的旨意行在地上
[00:15:18.840 --> 00:15:19.960]  行在我們中間
[00:15:19.960 --> 00:15:21.200]  好像行在天上」
[00:15:21.200 --> 00:15:23.120]  即是證明反映出
[00:15:23.120 --> 00:15:24.920]  有時候在地上
[00:15:24.920 --> 00:15:26.440]  都有些難阻
[00:15:26.440 --> 00:15:27.680]  有些障礙
[00:15:27.680 --> 00:15:29.080]  有些困難
[00:15:29.080 --> 00:15:31.080]  令到神的旨意成全不了
[00:15:31.080 --> 00:15:33.160]  所以我們要有這樣的禱告
[00:15:33.160 --> 00:15:34.560]  學習這樣的禱告
[00:15:34.560 --> 00:15:36.440]  主禱文就教導我們
[00:15:36.440 --> 00:15:40.200]  不斷地思考這件事
[00:15:40.200 --> 00:15:41.840]  所以側面我們看到
[00:15:41.840 --> 00:15:47.680]  原來地上不是完全有困難和阻礙
[00:15:47.680 --> 00:15:53.520]  我們從人間的經驗去思想一些屬靈的事
[00:15:53.520 --> 00:15:55.320]  如果我們有機會
[00:15:55.320 --> 00:15:59.320]  去拿起一支新鮮的竹
[00:15:59.320 --> 00:16:02.400]  新鮮的,剛剛斬下來的竹
[00:16:02.400 --> 00:16:03.560]  竹啊
[00:16:03.560 --> 00:16:05.760]  竹我們一想起就「本道」
[00:16:05.760 --> 00:16:06.480]  好,你試一下
[00:16:06.480 --> 00:16:07.480]  然後拔出來之後
[00:16:07.480 --> 00:16:09.200]  在上面倒些水
[00:16:09.200 --> 00:16:10.240]  啊,倒水很快
[00:16:10.240 --> 00:16:12.400]  希望在這裡看到水出來
[00:16:12.400 --> 00:16:13.800]  咦,為甚麼倒來倒去呢?
[00:16:13.800 --> 00:16:15.400]  不是怎樣有的呢?
[00:16:15.400 --> 00:16:16.760]  或者很慢的呢?
[00:16:16.760 --> 00:16:18.400]  知不知道為甚麼?
[00:16:18.400 --> 00:16:20.880]  原來中間是有障礙
[00:16:20.880 --> 00:16:23.360]  有些橫層面是有一些膜
[00:16:23.360 --> 00:16:25.200]  如果我沒有掌握錯的話
[00:16:25.200 --> 00:16:27.080]  原來在竹裏面中間有些膜
[00:16:27.080 --> 00:16:28.200]  所以你以為一倒水
[00:16:28.200 --> 00:16:29.600]  啪一聲水就出來了
[00:16:29.600 --> 00:16:31.000]  是不會的
[00:16:31.000 --> 00:16:32.600]  因為那是新鮮的竹
[00:16:32.600 --> 00:16:35.800]  它本來就有一些橫邊的膜
[00:16:35.800 --> 00:16:37.600]  所以如果我們想它貫通無阻
[00:16:37.600 --> 00:16:38.880]  暢通無阻要怎樣呢?
[00:16:38.880 --> 00:16:40.520]  除去這些中間的膜
[00:16:40.520 --> 00:16:41.960]  啊,這樣就馬上不同了
[00:16:41.960 --> 00:16:42.640]  你一倒水
[00:16:42.640 --> 00:16:44.200]  啪一聲水就出來了
[00:16:44.200 --> 00:16:45.280]  是暢通無阻
[00:16:45.280 --> 00:16:46.000]  這邊進去
[00:16:46.000 --> 00:16:48.400]  這些水就在那邊出
[00:16:48.400 --> 00:16:49.920]  沒有障礙
[00:16:49.920 --> 00:16:53.240]  但是如果新鮮的竹就有了
[00:16:53.240 --> 00:16:55.640]  所以有難阻就不行了
[00:16:55.640 --> 00:16:57.080]  因此當我們想的時候
[00:16:57.080 --> 00:16:58.600]  地上不是那麼完美
[00:16:58.600 --> 00:17:00.160]  地上很多的困難
[00:17:00.160 --> 00:17:02.040]  很多的東西成為難阻的時候
[00:17:02.040 --> 00:17:03.360]  神的旨意有時候是怎樣呢?
[00:17:03.360 --> 00:17:04.520]  不容易成就的
[00:17:04.520 --> 00:17:05.480]  正因為這樣的時候
[00:17:05.480 --> 00:17:06.960]  所以我們就要這樣禱告
