
[00:00:00.000 --> 00:00:03.140]  今天是一個新的系列
[00:06:24.700 --> 00:06:26.700]  拆彈,飛彈
[00:06:26.700 --> 00:06:28.700]  拆一拆,大家發現這是什麼呢
[00:06:28.700 --> 00:06:30.700]  是一件傢俱
[00:06:30.700 --> 00:06:32.700]  大家
[00:06:32.700 --> 00:06:34.700]  有桌子,有凳子
[00:06:34.700 --> 00:06:38.700]  我又不懂,是子彈
[00:06:38.700 --> 00:06:40.700]  炸彈,被FBI抓到家中
[00:06:40.700 --> 00:06:42.700]  放炸彈在這
[00:06:42.700 --> 00:06:44.700]  原來是一件傢俱
[00:06:44.700 --> 00:06:46.700]  我們不知道那件東西是什麼
[00:06:46.700 --> 00:06:48.700]  唯有你去問一下
[00:06:48.700 --> 00:06:50.700]  拿一份menu出來看看
[00:06:50.700 --> 00:06:52.700]  問一下設計師,創作的
[00:06:52.700 --> 00:06:54.700]  這是什麼,怎樣用
[00:06:54.700 --> 00:06:56.700]  怎樣使用這件東西
[00:06:56.700 --> 00:06:58.700]  做來做什麼
[00:06:58.700 --> 00:07:00.700]  只要創造者已經知道
[00:07:00.700 --> 00:07:02.700]  同一樣,一個男人
[00:07:02.700 --> 00:07:04.700]  你要問一下你的創造者,問一下神
[00:07:04.700 --> 00:07:06.700]  你要知道究竟
[00:07:06.700 --> 00:07:08.700]  怎樣成爲一個男人
[00:07:08.700 --> 00:07:10.700]  因爲神創造了天地萬物,創造了男人,女人
[00:07:10.700 --> 00:07:12.700]  你要知道怎樣成爲一個男人
[00:07:12.700 --> 00:07:14.700]  最簡單的就是
[00:07:14.700 --> 00:07:16.700]  究竟神怎麼說呢
[00:07:16.700 --> 00:07:18.700]  在神眼中的男人應該是怎樣的
[00:07:18.700 --> 00:07:20.700]  不是
[00:07:20.700 --> 00:07:22.700]  Donald Trump覺得男人應該是怎樣的
[00:07:22.700 --> 00:07:24.700]  是神覺得男人是怎樣的
[00:07:24.700 --> 00:07:26.700]  他是創造者
[00:07:26.700 --> 00:07:28.700]  他本身是一個設計者
[00:07:28.700 --> 00:07:30.700]  好像這個男人其實是這樣用
[00:07:30.700 --> 00:07:32.700]  怎樣去明白
[00:07:32.700 --> 00:07:34.700]  神眼中的男人是怎樣的呢
[00:07:34.700 --> 00:07:36.700]  回到世界的開始
[00:07:36.700 --> 00:07:38.700]  創造天地萬物
[00:07:38.700 --> 00:07:40.700]  創造人的時候
[00:07:40.700 --> 00:07:42.700]  你看看究竟神創造人的時候
[00:07:42.700 --> 00:07:44.700]  他對他的期盼是什麼呢
[00:07:44.700 --> 00:07:46.700]  創世紀是聖經的第一個書卷
[00:07:46.700 --> 00:07:48.700]  說什麼呢
[00:07:48.700 --> 00:07:50.700]  一章一節已經說得很清楚
[00:07:50.700 --> 00:07:52.700]  大概給了一個概念
[00:07:52.700 --> 00:07:54.700]  一章一節
[00:07:54.700 --> 00:07:56.700]  起初神創造天地
[00:07:56.700 --> 00:07:58.700]  神用了六天創造天地
[00:07:58.700 --> 00:08:00.700]  創造了人
[00:08:00.700 --> 00:08:02.700]  第七天去休息
[00:08:02.700 --> 00:08:04.700]  究竟發生什麼事呢
[00:08:04.700 --> 00:08:06.700]  創世紀二章七節
[00:08:06.700 --> 00:08:08.700]  一二三
[00:08:08.700 --> 00:08:10.700]  耶和華神
[00:08:10.700 --> 00:08:12.700]  用地上的塵土造人
[00:08:12.700 --> 00:08:14.700]  將生氣吹在他鼻孔裏
[00:08:14.700 --> 00:08:16.700]  他就成了有靈的活人
[00:08:16.700 --> 00:08:18.700]  名叫阿當
[00:08:18.700 --> 00:08:20.700]  耶和華神
[00:08:20.700 --> 00:08:22.700]  在東方的伊甸
[00:08:22.700 --> 00:08:24.700]  立了一個原子
[00:08:24.700 --> 00:08:26.700]  所造的人
[00:08:26.700 --> 00:08:28.700]  安置在內
[00:08:28.700 --> 00:08:32.700]  神造了一個人
[00:08:32.700 --> 00:08:34.700]  神用塵土造人
[00:08:34.700 --> 00:08:36.700]  塵土造人
[00:08:36.700 --> 00:08:38.700]  也是一條泥
[00:08:38.700 --> 00:08:40.700]  神將生氣吹進去
[00:08:40.700 --> 00:08:42.700]  他就成了一個活的人
[00:08:42.700 --> 00:08:44.700]  神造了一個活生生的人
[00:08:44.700 --> 00:08:46.700]  阿當的意思是
[00:08:46.700 --> 00:08:48.700]  塵土和男人
[00:08:48.700 --> 00:08:50.700]  神造了一個男人
[00:08:50.700 --> 00:08:52.700]  活生生會動的男人
[00:08:52.700 --> 00:08:54.700]  死板板不會動的男人
[00:08:54.700 --> 00:08:56.700]  是一個有生氣會動的男人
[00:08:56.700 --> 00:08:58.700]  造完這個人之後
[00:08:58.700 --> 00:09:00.700]  他不就這樣扔在地上
[00:09:00.700 --> 00:09:02.700]  你喜歡做什麼就做什麼
[00:09:02.700 --> 00:09:04.700]  他還將他放在一個原子裏
[00:09:04.700 --> 00:09:06.700]  在伊甸園裏
[00:09:06.700 --> 00:09:08.700]  放在伊甸園裏
[00:09:08.700 --> 00:09:10.700]  放在伊甸園裏
[00:09:10.700 --> 00:09:12.700]  放在伊甸園裏
[00:09:12.700 --> 00:09:14.700]  放在伊甸園裏
[00:09:14.700 --> 00:09:16.700]  大家都經常聽到伊甸園
[00:09:16.700 --> 00:09:18.700]  伊甸園很好
[00:09:18.700 --> 00:09:20.700]  他將人放在裏面
[00:09:20.700 --> 00:09:22.700]  我們看神造了一個人
[00:09:22.700 --> 00:09:24.700]  放在一個地方
[00:09:24.700 --> 00:09:26.700]  他在裏面做什麼
[00:09:26.700 --> 00:09:28.700]  這裏很長我們一起讀
[00:09:28.700 --> 00:09:30.700]  一會兒我再慢慢看
[00:09:30.700 --> 00:09:32.700]  究竟發生什麼事
[00:09:32.700 --> 00:09:34.700]  創世紀2章15至19節
[00:09:34.700 --> 00:09:36.700]  123
[00:09:36.700 --> 00:09:38.700]  耶和華神將那人安置在伊甸園
[00:09:38.700 --> 00:09:40.700]  使他修理看守
[00:09:40.700 --> 00:09:42.700]  耶和華神
[00:09:42.700 --> 00:09:44.700]  吩咐他說
[00:09:44.700 --> 00:09:46.700]  願中國讓樹上的果子
[00:09:46.700 --> 00:09:48.700]  你可以隨意喫
[00:09:48.700 --> 00:09:50.700]  此事分別善惡
[00:09:50.700 --> 00:09:52.700]  樹的果子
[00:09:52.700 --> 00:09:54.700]  你不可喫
[00:09:54.700 --> 00:09:56.700]  因爲你喫的日子
[00:09:56.700 --> 00:09:58.700]  必定死
[00:09:58.700 --> 00:10:00.700]  耶和華神說
[00:10:00.700 --> 00:10:02.700]  那人獨居不好
[00:10:02.700 --> 00:10:04.700]  我要爲他做一個配偶
[00:10:04.700 --> 00:10:06.700]  幫助他
[00:10:06.700 --> 00:10:08.700]  耶和華神用土佐造成的
[00:10:08.700 --> 00:10:10.700]  野地各樣走獸和
[00:10:10.700 --> 00:10:12.700]  空中各樣飛鳥
[00:10:12.700 --> 00:10:14.700]  都帶到那人面前
[00:10:14.700 --> 00:10:16.700]  看他叫什麼
[00:10:16.700 --> 00:10:18.700]  那人怎樣
[00:10:18.700 --> 00:10:20.700]  叫各樣的活物
[00:10:20.700 --> 00:10:22.700]  那就是他的名字
[00:10:22.700 --> 00:10:26.700]  神做了個男人
[00:10:26.700 --> 00:10:28.700]  所以放了一個
[00:10:28.700 --> 00:10:30.700]  園裏面
[00:10:30.700 --> 00:10:32.700]  跟他說一些東西
[00:10:32.700 --> 00:10:34.700]  我們細緻一點
[00:10:34.700 --> 00:10:36.700]  慢慢看
[00:10:36.700 --> 00:10:38.700]  究竟神想男人做什麼呢
[00:10:38.700 --> 00:10:40.700]  2章15至19節
[00:10:40.700 --> 00:10:42.700]  耶和華神將那人安置在伊甸園
[00:10:42.700 --> 00:10:44.700]  使他修理看守
[00:10:44.700 --> 00:10:46.700]  英文是
[00:10:46.700 --> 00:10:54.700]  神安置了人在裏面
[00:10:54.700 --> 00:10:56.700]  他做什麼呢
[00:10:56.700 --> 00:10:58.700]  修理看守
[00:10:58.700 --> 00:11:00.700]  但英文很奇怪
[00:11:00.700 --> 00:11:04.700]  大家感覺到是什麼呢
[00:11:04.700 --> 00:11:06.700]  創世紀
[00:11:06.700 --> 00:11:08.700]  不是用
[00:11:08.700 --> 00:11:10.700]  中文寫的
[00:11:10.700 --> 00:11:12.700]  不是用英文寫的
[00:11:12.700 --> 00:11:14.700]  不是用Greek寫的
[00:11:14.700 --> 00:11:16.700]  是用希伯來文甚至阿瑪利文寫的
[00:11:16.700 --> 00:11:18.700]  我們找回最原來的
[00:11:18.700 --> 00:11:22.700]  語言
[00:11:22.700 --> 00:11:24.700]  修理看守
[00:11:24.700 --> 00:11:26.700]  這兩個字想說什麼呢
[00:11:26.700 --> 00:11:28.700]  中英文沒辦法很貼地說
[00:11:28.700 --> 00:11:30.700]  其實是一個概念
[00:11:30.700 --> 00:11:32.700]  叫做
[00:11:32.700 --> 00:11:34.700]  培育守護的意思
[00:11:34.700 --> 00:11:36.700]  神將你
[00:11:36.700 --> 00:11:38.700]  放在園裏面
[00:11:38.700 --> 00:11:40.700]  就像園丁一樣
[00:11:40.700 --> 00:11:42.700]  把花園
[00:11:42.700 --> 00:11:44.700]  修理好
[00:11:44.700 --> 00:11:48.700]  保護好
[00:11:48.700 --> 00:11:50.700]  不要被人踩爛
[00:11:50.700 --> 00:11:52.700]  花花草草
[00:11:52.700 --> 00:11:56.700]  神做男人是做什麼呢
[00:11:56.700 --> 00:11:58.700]  原來是做園丁
[00:11:58.700 --> 00:12:00.700]  你是engineer 做marketing
[00:12:00.700 --> 00:12:02.700]  scientist 搞錯了
[00:12:02.700 --> 00:12:04.700]  我應該是
[00:12:04.700 --> 00:12:06.700]  做園丁的
[00:12:08.700 --> 00:12:10.700]  神說得很清楚
[00:12:10.700 --> 00:12:12.700]  做男人是園丁
[00:12:12.700 --> 00:12:14.700]  園丁要做什麼呢
[00:12:14.700 --> 00:12:16.700]  要去培育和守護
[00:12:16.700 --> 00:12:20.700]  培育守護你的花園
[00:12:20.700 --> 00:12:22.700]  神給你一個花園
[00:12:22.700 --> 00:12:24.700]  繼續下去
[00:12:24.700 --> 00:12:26.700]  宋世紀二章十六十七節
[00:12:26.700 --> 00:12:28.700]  耶和華神吩咐他說
[00:12:28.700 --> 00:12:30.700]  園中各樣樹上的果子
[00:12:30.700 --> 00:12:32.700]  你可以隨意喫
[00:12:32.700 --> 00:12:34.700]  只是分別煽惡樹的果子你不可喫
[00:12:34.700 --> 00:12:36.700]  因爲你喫的日子必定死
[00:12:36.700 --> 00:12:38.700]  神給了一個
[00:12:38.700 --> 00:12:40.700]  吩咐男人
[00:12:40.700 --> 00:12:44.700]  你可以做一些事
[00:12:44.700 --> 00:12:46.700]  你不可以做一些事
[00:12:46.700 --> 00:12:48.700]  給了一個吩咐
[00:12:48.700 --> 00:12:50.700]  今天我不嘗試花時間
[00:12:50.700 --> 00:12:52.700]  去和大家分享
[00:12:52.700 --> 00:12:54.700]  什麼是分別煽惡樹
[00:12:54.700 --> 00:12:56.700]  這裏有一個很深的寓意
[00:12:56.700 --> 00:12:58.700]  可以跟你講一個小時
[00:12:58.700 --> 00:13:00.700]  但是今天我不嘗試去分析這裏
[00:13:00.700 --> 00:13:02.700]  這裏很簡單的一個概念
[00:13:02.700 --> 00:13:04.700]  就是神吩咐男人
[00:13:04.700 --> 00:13:06.700]  這些事可以做
[00:13:06.700 --> 00:13:08.700]  但是有些事不要做
[00:13:08.700 --> 00:13:10.700]  其實很簡單
[00:13:10.700 --> 00:13:12.700]  聽話
[00:13:12.700 --> 00:13:14.700]  意思是你跟從神
[00:13:14.700 --> 00:13:16.700]  神叫你向前走
[00:13:16.700 --> 00:13:18.700]  停下就停下
[00:13:18.700 --> 00:13:20.700]  神想男人成爲一個園丁
[00:13:20.700 --> 00:13:22.700]  一個園丁去培育
[00:13:22.700 --> 00:13:24.700]  守護而且跟着神去做
[00:13:24.700 --> 00:13:26.700]  而不是隨意
[00:13:26.700 --> 00:13:28.700]  我喜歡這個公園開派對
[00:13:28.700 --> 00:13:30.700]  關你什麼事
[00:13:30.700 --> 00:13:32.700]  有規有矩的
[00:13:32.700 --> 00:13:34.700]  繼續
[00:13:34.700 --> 00:13:36.700]  宋世紀2章18-19
[00:13:36.700 --> 00:13:38.700]  耶和華神說
[00:13:38.700 --> 00:13:40.700]  那人獨居不好
[00:13:40.700 --> 00:13:42.700]  我要爲他做一個配偶
[00:13:42.700 --> 00:13:44.700]  耶和華神用土所造成的野地
[00:13:44.700 --> 00:13:46.700]  各樣走獸和空中各樣飛鳥
[00:13:46.700 --> 00:13:48.700]  都帶到那人面前
[00:13:48.700 --> 00:13:50.700]  看他叫什麼
[00:13:50.700 --> 00:13:52.700]  那人怎樣叫各樣的玩物
[00:13:52.700 --> 00:13:54.700]  那就是他的名字
[00:13:54.700 --> 00:13:56.700]  神就說
[00:13:56.700 --> 00:13:58.700]  你自因住不好
[00:13:58.700 --> 00:14:00.700]  我要做一個配偶給你
[00:14:00.700 --> 00:14:02.700]  神準備做一個女人給男人
[00:14:02.700 --> 00:14:04.700]  是幫助他
[00:14:04.700 --> 00:14:06.700]  幫助他做什麼呢
[00:14:06.700 --> 00:14:08.700]  後面神和阿當
[00:14:08.700 --> 00:14:10.700]  做了什麼事呢
[00:14:10.700 --> 00:14:12.700]  神將世界上所有的活物
[00:14:12.700 --> 00:14:14.700]  走獸飛鳥
[00:14:14.700 --> 00:14:16.700]  所有東西都帶到那男人面前
[00:14:16.700 --> 00:14:18.700]  你改名呢
[00:14:18.700 --> 00:14:20.700]  神將那些東西
[00:14:20.700 --> 00:14:22.700]  帶給他改名呢
[00:14:22.700 --> 00:14:24.700]  那時的東西沒有名字
[00:14:24.700 --> 00:14:26.700]  改名
[00:14:26.700 --> 00:14:28.700]  大家明白改名的意思是什麼
[00:14:28.700 --> 00:14:30.700]  改名的意義是什麼
[00:14:30.700 --> 00:14:32.700]  中國人會容易明白
[00:14:32.700 --> 00:14:34.700]  你可以去改一個人的名字
[00:14:34.700 --> 00:14:36.700]  中國人長輩會爲初生嬰兒
[00:14:36.700 --> 00:14:38.700]  去改名
[00:14:38.700 --> 00:14:40.700]  改名的意思是什麼
[00:14:40.700 --> 00:14:42.700]  什麼嘉晉
[00:14:42.700 --> 00:14:44.700]  我想你帥一點
[00:14:44.700 --> 00:14:46.700]  嘉豪
[00:14:46.700 --> 00:14:48.700]  嘉欣
[00:14:48.700 --> 00:14:50.700]  改名是
[00:14:50.700 --> 00:14:52.700]  對那個人有個期盼
[00:14:52.700 --> 00:14:54.700]  有個盼望
[00:14:54.700 --> 00:14:56.700]  你給他一個方案
[00:14:56.700 --> 00:14:58.700]  你有權並改一個名字
[00:14:58.700 --> 00:15:00.700]  你有權並告訴他
[00:15:00.700 --> 00:15:02.700]  你要做什麼
[00:15:02.700 --> 00:15:04.700]  這個意思是
[00:15:04.700 --> 00:15:06.700]  神將全世界
[00:15:06.700 --> 00:15:08.700]  所有的活物
[00:15:08.700 --> 00:15:10.700]  都帶到男人面前
[00:15:10.700 --> 00:15:12.700]  你有權並
[00:15:12.700 --> 00:15:14.700]  去管理他們
[00:15:14.700 --> 00:15:16.700]  你給個名字
[00:15:16.700 --> 00:15:18.700]  全世界給了男人
[00:15:18.700 --> 00:15:20.700]  管理他們
[00:15:20.700 --> 00:15:22.700]  你給個名字
[00:15:22.700 --> 00:15:24.700]  就是這樣
[00:15:24.700 --> 00:15:26.700]  突然有一天
[00:15:26.700 --> 00:15:28.700]  好像動物大遷徙
[00:15:28.700 --> 00:15:30.700]  很多動物衝過來
[00:15:30.700 --> 00:15:32.700]  改名
[00:15:32.700 --> 00:15:34.700]  男人最喜歡
[00:15:34.700 --> 00:15:36.700]  一神之下萬物之上
[00:15:36.700 --> 00:15:38.700]  在這裏爆
[00:15:38.700 --> 00:15:40.700]  很爽
[00:15:40.700 --> 00:15:42.700]  治理世界不是給你統治全世界
[00:15:42.700 --> 00:15:44.700]  那些人要統治全世界
[00:15:44.700 --> 00:15:46.700]  治理整個世界
[00:15:46.700 --> 00:15:48.700]  男人也有這個心態
[00:15:48.700 --> 00:15:50.700]  男人很需要成就感
[00:15:50.700 --> 00:15:52.700]  上班
[00:15:52.700 --> 00:15:54.700]  做其他事
[00:15:54.700 --> 00:15:56.700]  踢球
[00:15:56.700 --> 00:15:58.700]  玩吉他
[00:15:58.700 --> 00:16:00.700]  我要管理最厲害的人
[00:16:00.700 --> 00:16:02.700]  男人有這種心態
[00:16:02.700 --> 00:16:04.700]  他喜歡管理
[00:16:04.700 --> 00:16:06.700]  他很開心有成就感
[00:16:06.700 --> 00:16:08.700]  其實當你細心想
[00:16:08.700 --> 00:16:10.700]  全世界的動物
[00:16:10.700 --> 00:16:12.700]  帶到男人面前改名
[00:16:12.700 --> 00:16:14.700]  你知不知道這件事有多重大
[00:16:14.700 --> 00:16:16.700]  我嘗試去找
[00:16:16.700 --> 00:16:18.700]  一些科學的文章
[00:16:18.700 --> 00:16:20.700]  今天
[00:16:20.700 --> 00:16:22.700]  保守估計
[00:16:22.700 --> 00:16:24.700]  地上有的物種
[00:16:24.700 --> 00:16:26.700]  保守估計
[00:16:26.700 --> 00:16:28.700]  估計有多少
[00:16:28.700 --> 00:16:30.700]  2000
[00:16:30.700 --> 00:16:32.700]  20000
[00:16:32.700 --> 00:16:34.700]  保守派估計
[00:16:34.700 --> 00:16:36.700]  有200萬種
[00:16:36.700 --> 00:16:38.700]  開放一些
