
[00:00:00.000 --> 00:00:04.180]  好 今天就要和大家講的是《馬拉基書》
[00:02:49.820 --> 00:02:56.660]  包括了六個上帝與以色列人的對話
[00:02:56.660 --> 00:03:00.140]  其實更加貼切的是爭議
[00:03:00.140 --> 00:03:01.300]  就不是對話
[00:03:01.300 --> 00:03:05.940]  是上帝要指控以色列人他們的一些問題
[00:03:05.940 --> 00:03:07.420]  正如我所說
[00:03:07.420 --> 00:03:13.900]  有一些聖經書的話可能是更加複雜的
[00:03:13.900 --> 00:03:15.980]  就不止六個對話
[00:03:15.980 --> 00:03:18.900]  但是有六個主要的對話
[00:03:18.900 --> 00:03:21.020]  第一個對話就是
[00:03:21.020 --> 00:03:23.220]  上帝 如果你去看一下
[00:03:23.220 --> 00:03:25.980]  是第一章第二節至第五節
[00:03:25.980 --> 00:03:29.020]  上帝要說 我曾愛你們
[00:03:29.020 --> 00:03:31.060]  這個所謂我曾愛你們
[00:03:31.060 --> 00:03:33.660]  就不是說我曾經愛過 我現在不愛
[00:03:33.660 --> 00:03:37.380]  如果上帝不愛他們 為什麼還跟他們說話呢?
[00:03:37.380 --> 00:03:42.940]  這個說是說 我已經愛了你們
[00:03:42.940 --> 00:03:46.740]  但是他們 你會發現這六個對話有一個特質
[00:03:46.740 --> 00:03:47.740]  就是上帝會說一些東西
[00:03:47.740 --> 00:03:51.100]  然後他們就會駁嘴
[00:03:51.100 --> 00:03:52.940]  他們會說 有嗎?
[00:03:52.940 --> 00:03:57.620]  你何時才愛我們呢?
[00:03:57.620 --> 00:04:01.300]  其實上帝就會再解釋
[00:04:01.300 --> 00:04:04.260]  究竟他怎麼樣去愛了他們
[00:04:04.260 --> 00:04:07.060]  但是他們這個何時才愛我們呢?
[00:04:07.060 --> 00:04:11.260]  其實這個是反映了以色列人對上帝的一種叛逆
[00:04:11.260 --> 00:04:14.780]  當別人說我愛你
[00:04:14.780 --> 00:04:16.580]  但是你說你沒有愛我
[00:04:16.580 --> 00:04:20.980]  其實是反映了以色列人根本就不愛上帝
[00:04:20.980 --> 00:04:23.020]  如果以色列人愛上帝的時候
[00:04:23.020 --> 00:04:26.980]  當上帝說我愛了你的時候
[00:04:26.980 --> 00:04:28.180]  一個完成式的時候
[00:04:28.180 --> 00:04:30.420]  他應該說 是啊 你真的愛了我
[00:04:30.420 --> 00:04:32.740]  是我不愛你 是我愛你不夠
[00:04:32.740 --> 00:04:34.860]  但是以色列不是 你哪裡有愛我
[00:04:34.860 --> 00:04:37.980]  其實他的意思是說 我都不愛你
[00:04:37.980 --> 00:04:39.700]  因為你根本沒有愛我
[00:04:39.700 --> 00:04:42.340]  這個是第一個爭議
[00:04:42.340 --> 00:04:45.420]  第二個爭議 上帝跟他們說
[00:04:45.420 --> 00:04:48.220]  他說 你們這些藐視我的祭司
[00:04:48.220 --> 00:04:50.220]  接著他們就駁嘴了 他說
[00:04:50.220 --> 00:04:52.500]  我又何時才藐視你呢?
[00:04:52.500 --> 00:04:54.700]  他們其實說 哪裡有啊?
[00:04:54.700 --> 00:04:57.340]  你冤枉我們啊?
[00:04:57.340 --> 00:04:59.340]  其實上帝當然不是冤枉他們
[00:04:59.340 --> 00:05:02.540]  上帝就解釋或者是控告他們
[00:05:02.540 --> 00:05:05.100]  就是說他們的敬拜
[00:05:05.100 --> 00:05:11.180]  是拿那些最有缺陷的動物、病了的
[00:05:11.180 --> 00:05:15.060]  全部都是假的、壞的才給上帝
[00:05:15.060 --> 00:05:17.140]  於是不僅僅是他們
[00:05:17.140 --> 00:05:19.740]  也是他們的祭司都是這麼做
[00:05:19.740 --> 00:05:21.140]  這是第二個爭議
[00:05:21.140 --> 00:05:23.140]  第三個爭議
[00:05:23.140 --> 00:05:27.020]  上帝說 為何互相行詭詐
[00:05:27.020 --> 00:05:31.060]  涉足了上帝與我們祖宗所立的約呢?
[00:05:31.060 --> 00:05:34.340]  接著你們還說 也就是以色列人又駁嘴了
[00:05:34.340 --> 00:05:35.380]  這是為什麼呢?
[00:05:35.380 --> 00:05:37.540]  我哪裡有啊?我哪裡涉足你啊?
[00:05:37.540 --> 00:05:39.540]  我哪裡有行詭詐?
[00:05:39.540 --> 00:05:42.300]  其實上帝就解釋了 就是說什麼呢?
[00:05:42.300 --> 00:05:44.540]  就是他們涉足上帝
[00:05:44.540 --> 00:05:46.540]  是因為他們去拜其他的偶像
[00:05:46.540 --> 00:05:51.660]  因為他們跟他們的妻子離婚
[00:05:51.660 --> 00:05:55.980]  去跟那些愛邦的女子結婚
[00:05:55.980 --> 00:06:00.340]  於是跟著愛邦女子去拜他們的假神
[00:06:00.340 --> 00:06:04.780]  如果你記得尼西米基 以色列的末了的時候
[00:06:04.780 --> 00:06:05.940]  尼西米基的時候
[00:06:05.940 --> 00:06:09.700]  就是這個跟外族通婚的問題
[00:06:09.700 --> 00:06:11.540]  所以他們也是這樣
[00:06:11.540 --> 00:06:14.180]  第四個爭議是厭煩
[00:06:14.180 --> 00:06:21.620]  當時耶和華說 你們用語言使耶和華厭煩
[00:06:21.620 --> 00:06:26.020]  接著他們說 我們有什麼東西使你厭煩呢?
[00:06:26.020 --> 00:06:27.940]  其實他厭煩的地方就是
[00:06:27.940 --> 00:06:35.380]  他說 耶和華的公平在哪裡呢?
[00:06:35.380 --> 00:06:38.900]  我們看到很多行邪惡的人
[00:06:38.900 --> 00:06:40.660]  耶和華的公平在哪裡呢?
[00:06:40.660 --> 00:06:44.380]  他說 這樣的問題使上帝厭煩
[00:06:44.380 --> 00:06:46.340]  你要知道這件事
[00:06:46.340 --> 00:06:50.220]  就是不是因為他們覺得這個社會不公義
[00:06:50.220 --> 00:06:52.020]  這麼簡單 於是問上帝
[00:06:52.020 --> 00:06:56.020]  有時候我們都會有一些人是很真誠的
[00:06:56.020 --> 00:07:01.420]  比如說他是很全心全意的去跟隨上帝
[00:07:01.420 --> 00:07:05.820]  然而在他全心全意跟隨上帝的裡面
[00:07:05.820 --> 00:07:08.700]  你會發現他是活在一個非常不義的社會
[00:07:08.700 --> 00:07:12.100]  於是他說 上帝你的公平在哪裡呢?
[00:07:12.100 --> 00:07:13.260]  但以色列人不是這樣
[00:07:13.260 --> 00:07:15.940]  他其實就是說 這個世界都不會有公平
[00:07:15.940 --> 00:07:16.980]  都不會有公義的
[00:07:16.980 --> 00:07:21.100]  那我們為什麼要跟著你這個上帝呢?
[00:07:21.100 --> 00:07:26.180]  接著將很多不好的東西歸根究底於上帝裡面
[00:07:26.180 --> 00:07:29.300]  其實他也給自己一個藉口
[00:07:29.300 --> 00:07:33.500]  不需要再跟隨上帝行公義、好憐憫了
[00:07:33.500 --> 00:07:37.460]  簡單來說 這件事使上帝厭煩
[00:07:37.460 --> 00:07:41.260]  第五樣的爭議 是搶奪
[00:07:41.260 --> 00:07:43.300]  這個我想大家都很熟悉的了
[00:07:43.300 --> 00:07:48.100]  姚和華就會說 你們要轉向我
[00:07:48.100 --> 00:07:50.700]  為什麼呢? 因為你們搶奪我
[00:07:50.700 --> 00:07:52.700]  你們沒有給我十一
[00:07:52.700 --> 00:07:56.020]  他們當時還會問 我們在哪裡又搶奪你?
[00:07:56.020 --> 00:08:00.420]  上帝就說 在我的十一奉獻那裡
[00:08:00.420 --> 00:08:02.020]  去了哪裡呢?
[00:08:02.020 --> 00:08:04.460]  不是一早在整個教育裡面說了
[00:08:04.460 --> 00:08:06.980]  你們要十一奉獻給我嗎?
[00:08:06.980 --> 00:08:09.580]  為什麼你又沒有當立的十一
[00:08:09.580 --> 00:08:15.180]  沒有去支持這個聖殿和祭司呢?
[00:08:15.180 --> 00:08:17.980]  最後一個爭議
[00:08:17.980 --> 00:08:26.420]  就是我們叫做他們頂撞上帝
[00:08:26.420 --> 00:08:30.380]  上帝說 你們說頂撞了我
[00:08:30.380 --> 00:08:33.820]  他們卻說 我們說了什麼頂撞
[00:08:33.820 --> 00:08:37.420]  我們說了什麼頂撞你呀 上帝
[00:08:37.420 --> 00:08:39.460]  我們對你已經很好了
[00:08:39.460 --> 00:08:41.900]  上帝說你完全是頂撞我們
[00:08:41.900 --> 00:08:43.140]  那頂撞的東西是什麼呢?
[00:08:43.140 --> 00:08:46.260]  就是他們私下 或者他們很公開的說
[00:08:46.260 --> 00:08:48.900]  我們侍奉上帝是枉然的
[00:08:48.900 --> 00:08:52.780]  那又是回到一個 可能從某個角度來說
[00:08:52.780 --> 00:08:55.820]  你看到這個社會 狂傲的人是有福的
[00:08:55.820 --> 00:08:59.300]  行惡的人是沒有報應的
[00:08:59.300 --> 00:09:00.660]  這樣都逃脫了
[00:09:00.660 --> 00:09:02.660]  那我們侍奉上帝是枉然的
[00:09:02.660 --> 00:09:04.900]  你要再次想一下
[00:09:04.900 --> 00:09:08.780]  這幫人不是因為他們很忠心的侍奉上帝
[00:09:08.780 --> 00:09:13.780]  但是仍然因為他們很忠心侍奉上帝
[00:09:13.780 --> 00:09:16.420]  所以他們被人所逼迫
[00:09:16.420 --> 00:09:17.900]  以至於他問這個問題
[00:09:17.900 --> 00:09:20.340]  而是他其實在說一件事
[00:09:20.340 --> 00:09:25.100]  就是這個上帝真的不值得我們去侍奉祂的
[00:09:25.100 --> 00:09:29.300]  於是這些話是頂撞了上帝
[00:09:29.300 --> 00:09:32.420]  所以在《馬拉基書》的中心
[00:09:32.420 --> 00:09:34.900]  你會發現有1、2、3、4、5、6
[00:09:34.900 --> 00:09:36.900]  六部分的爭議
[00:09:36.900 --> 00:09:39.300]  這個就是分佈形勢
[00:09:39.300 --> 00:09:41.100]  其實在爭議的背後
[00:09:41.100 --> 00:09:45.140]  是反映了以色列人對上帝的一些態度
[00:09:45.140 --> 00:09:47.060]  第一 他們不愛上帝
[00:09:47.060 --> 00:09:48.580]  第二 他們藐視上帝
[00:09:48.580 --> 00:09:51.820]  第三 他們攝族上去拜其他的假神
[00:09:51.820 --> 00:09:55.180]  和外邦女子結婚
[00:09:55.180 --> 00:09:58.860]  第四 他們厭煩耶和華
[00:09:58.860 --> 00:10:00.940]  第五 他們搶奪耶和華
[00:10:00.940 --> 00:10:04.140]  第六 他們頂撞耶和華
[00:10:04.140 --> 00:10:09.900]  這個就是以色列在《舊約聖經》結尾的時候
[00:10:09.900 --> 00:10:11.580]  那個屬靈狀態
[00:10:11.580 --> 00:10:14.460]  你想一下多可怕的一件事
[00:10:14.460 --> 00:10:18.060]  其實寫了39本《舊約書卷》之後
[00:10:18.060 --> 00:10:21.020]  結果什麼都沒有發生
[00:10:21.020 --> 00:10:27.100]  其實他們和一個未被拯救的子民是沒有分別的
[00:10:27.100 --> 00:10:30.020]  但是我們進到《舊約聖經》最後一章
[00:10:30.020 --> 00:10:31.260]  其實只有六節
[00:10:31.260 --> 00:10:33.900]  三節是做總結
[00:10:33.900 --> 00:10:37.820]  然後最後還有另外三節是一個副錄
[00:10:37.820 --> 00:10:39.100]  我們一起看
[00:10:39.100 --> 00:10:41.220]  總結 馬雅基這麼說
[00:10:41.220 --> 00:10:43.540]  曼君子耀說
[00:10:43.540 --> 00:10:45.940]  看那日臨近
[00:10:45.940 --> 00:10:50.020]  氣勢勢如燒著的火爐
[00:10:50.020 --> 00:10:55.100]  泛狂傲的行和行惡的都如碎劫
[00:10:55.100 --> 00:11:00.620]  在那日被燒盡 根和枝條無一存留
[00:11:00.620 --> 00:11:01.780]  上帝說哪一日
[00:11:01.780 --> 00:11:03.940]  就是說耶和華的日子
[00:11:03.940 --> 00:11:05.300]  The Day of the Lord
[00:11:05.300 --> 00:11:09.940]  之前那些小仙珠裡面都有出現過很多次
[00:11:09.940 --> 00:11:12.180]  我們之前兩個星期都有講的
[00:11:12.180 --> 00:11:15.980]  講這些狂傲的人
[00:11:15.980 --> 00:11:19.540]  這些狂傲的人上帝之前已經投訴過了
[00:11:19.540 --> 00:11:21.580]  是必被我燒盡
[00:11:21.580 --> 00:11:25.820]  但相反另外一方面他也是鼓勵那些人去迴轉
[00:11:25.820 --> 00:11:27.820]  或者是忠心的侍奉主
[00:11:27.820 --> 00:11:30.060]  第二節、第三節、第四章
[00:11:30.060 --> 00:11:32.980]  但是對你們敬畏我名的人
[00:11:32.980 --> 00:11:35.500]  必有公義的太陽出現
[00:11:35.500 --> 00:11:38.820]  其光線有醫治的能力
[00:11:38.820 --> 00:11:43.100]  你們必出來跳躍於圈裡的牛族
[00:11:43.100 --> 00:11:44.580]  所以他說這個是什麼呢?
[00:11:44.580 --> 00:11:46.100]  當我彌臨的時候
[00:11:46.100 --> 00:11:50.780]  我公義的太陽會醫治你們這些敬畏我名的人
[00:11:50.780 --> 00:11:53.020]  你們必踐踏惡人
[00:11:53.020 --> 00:11:55.060]  在我鎖定的日子
[00:11:55.060 --> 00:11:58.740]  他們必成為你們腳掌下的灰塵
[00:11:58.740 --> 00:12:01.180]  這是耶和華說的
[00:12:01.180 --> 00:12:03.180]  這個就是總結了
[00:12:03.180 --> 00:12:05.060]  如果你看看那個題目就是
[00:12:05.060 --> 00:12:06.580]  狂傲被燒盡
[00:12:06.580 --> 00:12:08.900]  但是敬畏就得醫治
[00:12:08.900 --> 00:12:11.500]  這個就是仍然是一個總結
[00:12:11.500 --> 00:12:13.500]  但是還有三節
[00:12:13.500 --> 00:12:16.940]  還有三節是附加的
[00:12:16.940 --> 00:12:19.780]  這個附加可以說
[00:12:19.780 --> 00:12:22.140]  不僅僅是馬來西亞的附加
[00:12:22.140 --> 00:12:25.220]  也是整個舊約聖經的附加
[00:12:25.220 --> 00:12:28.620]  你們當紀念我僕人摩西的律法
[00:12:28.620 --> 00:12:35.060]  就是我在荷里山為以色列眾人所吩咐他的律例典章
[00:12:35.060 --> 00:12:39.260]  這些全部都是生命記的詞句
[00:12:39.260 --> 00:12:41.300]  就是律例典章
[00:12:41.300 --> 00:12:43.780]  如果你記得我們那個時候說過生命記
[00:12:43.780 --> 00:12:46.140]  生命記是心守國禮、心愛主
[00:12:46.140 --> 00:12:48.420]  這個是以色列人沒有辦法做到的
[00:12:48.420 --> 00:12:50.540]  他們不愛上帝的律法
[00:12:50.540 --> 00:12:52.060]  上帝的律法就是他自己
[00:12:52.060 --> 00:12:54.180]  他們不愛上帝他自己
[00:12:54.180 --> 00:12:59.700]  但是最後在整個舊約的終結的附加篇裡面
[00:12:59.700 --> 00:13:02.740]  上帝再次呼籲他們要心守國
[00:13:02.740 --> 00:13:06.700]  要去紀念上帝的律法
[00:13:06.700 --> 00:13:10.860]  看來耶和華帶著可畏之人未來到以前
[00:13:10.860 --> 00:13:12.540]  開始有一些預言
[00:13:12.540 --> 00:13:15.540]  我要差遣以利亞先知道你們哪裡去
[00:13:15.540 --> 00:13:18.180]  上帝說這個故事未完的
[00:13:18.180 --> 00:13:19.580]  雖然舊約要完的了
[00:13:19.580 --> 00:13:21.460]  不過這個故事未完的
[00:13:21.460 --> 00:13:25.340]  他說在我那個大而可畏的日子來臨之前
[00:13:25.340 --> 00:13:27.220]  我要差遣先知以利亞
[00:13:27.220 --> 00:13:31.300]  他必使父親的心轉向兒女
[00:13:31.300 --> 00:13:32.820]  兒女的心轉向父親
[00:13:32.820 --> 00:13:35.740]  免得我來就逐者地
[00:13:35.740 --> 00:13:38.980]  都是小小的一個bright spot
[00:13:38.980 --> 00:13:42.300]  就是有一點光很遙遠的觀望
[00:13:42.300 --> 00:13:46.900]  就說在這個最終的結局就不是那麼淒慘的
[00:13:46.900 --> 00:13:49.900]  上帝大而可畏的日子來的時候
[00:13:49.900 --> 00:13:54.100]  固然是會造成非常之大的審判
[00:13:54.100 --> 00:13:58.820]  但是他仍然是會差遣以利亞
[00:13:58.820 --> 00:14:01.140]  來預備他們的心迴轉
[00:14:01.140 --> 00:14:03.740]  轉向上帝的律法
[00:14:03.740 --> 00:14:06.580]  以致他的就逐不會來到他們這裡
[00:14:06.580 --> 00:14:08.060]  《馬來記書》就完了
[00:14:08.060 --> 00:14:09.620]  或者是整個舊約就完了
[00:14:09.620 --> 00:14:11.140]  一完就一等
[00:14:11.140 --> 00:14:17.220]  在等《馬來記書》最後那兩節的以利亞出現
[00:14:17.220 --> 00:14:19.980]  這個迴轉的寓言
[00:14:19.980 --> 00:14:23.100]  一等就等了四百多年
[00:14:23.100 --> 00:14:25.300]  四百多年他仍然在黑暗裡面
[00:14:25.300 --> 00:14:27.580]  四百多年以利亞沒有來到
[00:14:27.580 --> 00:14:29.020]  上帝沒有說話
[00:14:29.020 --> 00:14:30.820]  直到四百多年之後
[00:14:30.820 --> 00:14:33.140]  是誰出現呢?是約翰
[00:14:33.140 --> 00:14:38.020]  《路加福音》第一章裡面說的是約翰的出世
[00:14:38.020 --> 00:14:43.140]  他說要預言約翰這個寶寶要出世了
[00:14:43.140 --> 00:14:47.860]  他要使許多以色列人迴轉歸於主他們的上帝
[00:14:47.860 --> 00:14:52.860]  他將有以利亞的精神和能力走在主的面前
[00:14:52.860 --> 00:14:54.780]  叫父親的心轉向
[00:14:54.780 --> 00:14:56.980]  你們看不看到這是《馬來記書》來的
[00:14:56.980 --> 00:14:58.740]  他連接回《馬來記》
[00:14:58.740 --> 00:15:02.060]  叫伴翼的人轉向二人的智慧
[00:15:02.060 --> 00:15:05.820]  又為主預備迎接他的百姓
[00:15:05.820 --> 00:15:08.340]  所以約翰就是那個以利亞
[00:15:08.340 --> 00:15:14.020]  約翰的出現是成就了或者承繼了《馬來記書》
[00:15:14.020 --> 00:15:17.620]  當然約翰不是最終的君王
[00:15:17.620 --> 00:15:21.260]  約翰很快就要將棒交給主耶穌基督
[00:15:21.260 --> 00:15:23.940]  主耶穌基督是最終的君王
[00:15:23.940 --> 00:15:25.300]  我們的拯救者
[00:15:25.300 --> 00:15:28.300]  約翰下監以後耶穌來到加利利
[00:15:28.300 --> 00:15:30.420]  宣講上帝的福音
[00:15:30.420 --> 00:15:31.700]  說日子滿了
[00:15:31.700 --> 00:15:32.820]  上帝的國近了
[00:15:32.820 --> 00:15:35.500]  你們要悔改信福音
[00:15:35.500 --> 00:15:38.100]  在耶穌的一生裡面我們發現
[00:15:38.100 --> 00:15:42.580]  為什麼迴轉的人最終可以得救
[00:15:42.580 --> 00:15:45.620]  原來不是單單因為迴轉就OK了
[00:15:45.620 --> 00:15:46.420]  就得救了
[00:15:46.420 --> 00:15:52.260]  就是那個公義的太陽照不死你
[00:15:52.260 --> 00:15:53.700]  不是審判你而是什麼
[00:15:53.700 --> 00:15:55.940]  原來是因為耶穌基督的十字架
[00:15:55.940 --> 00:15:58.100]  最終耶穌為我們上了十字架
[00:15:58.100 --> 00:15:59.300]  而在十字架裡面
[00:15:59.300 --> 00:16:02.900]  我們凡迴轉的人可以得到的拯救
[00:16:02.900 --> 00:16:05.580]  但是整體的信息是告訴我們
[00:16:05.580 --> 00:16:07.980]  我們需要悔改信這個福音
[00:16:07.980 --> 00:16:11.900]  我們需要從這個世界裡面的罪惡
[00:16:11.900 --> 00:16:16.020]  和這些不好的東西去迴轉
[00:16:16.020 --> 00:16:18.900]  從我們自己的罪叛逆裡面迴轉
[00:16:18.900 --> 00:16:22.380]  而轉向全心全意的追求天父
[00:16:22.380 --> 00:16:23.740]  從這個角度來說
[00:16:23.740 --> 00:16:26.940]  馬拉基的負面的東西
[00:16:26.940 --> 00:16:29.980]  變成了我們一個正面的東西
[00:16:29.980 --> 00:16:32.900]  如果我們說馬拉基這個六個爭議
[00:16:32.900 --> 00:16:37.100]  代表了上帝子民所不應該有的態度
[00:16:37.100 --> 00:16:40.900]  上帝子民不應該是不愛上主
[00:16:40.900 --> 00:16:45.180]  不應該是藐視、不怕褻瀆、厭煩、搶奪、頂撞
[00:16:45.180 --> 00:16:49.620]  這些全部都是非上帝子民的印記
[00:16:49.620 --> 00:16:52.660]  真正迴轉上帝的子民會是怎樣的呢?
[00:16:52.660 --> 00:16:55.020]  簡單來說就是將所有的東西
[00:16:55.020 --> 00:16:58.020]  反轉180度
[00:16:58.020 --> 00:17:00.100]  原來上帝告訴你
[00:17:00.100 --> 00:17:04.060]  真正子民的印記是他們會心愛上帝
[00:17:04.060 --> 00:17:06.580]  他們會信靠上帝
[00:17:06.580 --> 00:17:09.060]  尤其是對於新的聖經來說
[00:17:09.060 --> 00:17:11.020]  你看到世界不公義的時候
[00:17:11.020 --> 00:17:11.900]  你仍然信靠
[00:17:11.900 --> 00:17:15.580]  因為上帝最後耶穌會再次來臨
[00:17:15.580 --> 00:17:19.380]  將所有的東西顛覆回去
[00:17:19.380 --> 00:17:22.620]  或者是重新去restore
[00:17:22.620 --> 00:17:26.180]  可以證成真正的新天新地
[00:17:26.180 --> 00:17:31.100]  上帝的子民會將最好的全部奉獻給上帝
[00:17:31.100 --> 00:17:33.460]  不是給一些假的東西
[00:17:33.460 --> 00:17:36.700]  不是給我們這個很假的會友
[00:17:36.700 --> 00:17:39.420]  他去做牧師、他去做傳道人
[00:17:39.420 --> 00:17:43.100]  不是將我們剩下的東西給上帝
[00:17:43.100 --> 00:17:45.340]  而是完全獻給上帝
[00:17:45.340 --> 00:17:49.420]  上帝的子民是忠誠去服侍他的
[00:17:49.420 --> 00:17:51.500]  知道我們所做的一切
[00:17:51.500 --> 00:17:54.420]  我們所服侍的上帝是不會枉然的
[00:17:54.420 --> 00:17:55.660]  求主幫助我們
[00:17:55.660 --> 00:17:58.580]  願我們成為新約裡面
[00:17:58.580 --> 00:18:03.180]  馬拉基所說的上帝子民的反面
[00:18:03.180 --> 00:18:06.580]  因為馬拉基裡面所說的不是真的子民
[00:18:06.580 --> 00:18:09.140]  是真的子民在耶穌基督裡面
[00:18:09.140 --> 00:18:13.460]  成為真正的心愛上主的人
[00:18:13.460 --> 00:18:15.820]  願上主的十字架
[00:18:15.820 --> 00:18:19.940]  祂的大愛激勵我們一生去跟隨祂
[00:18:19.940 --> 00:18:21.260]  大家努力
