
[00:00:00.000 --> 00:00:02.540]  各位弟兄姐妹早上好
[00:04:57.940 --> 00:04:58.820]  謙卑的人
[00:04:58.820 --> 00:05:01.740]  告訴他們你是謙卑的人
[00:05:01.740 --> 00:05:06.260]  謙卑的人必須要降服於神的主權
[00:05:06.260 --> 00:05:09.460]  謙卑的人必須降服於神的主權
[00:05:09.460 --> 00:05:11.300]  我們大家都知道謙卑是什麼
[00:05:11.300 --> 00:05:13.220]  謙卑就是不驕傲
[00:05:13.220 --> 00:05:14.340]  不能自大
[00:05:14.340 --> 00:05:16.500]  自大一點的話就不好了
[00:05:16.500 --> 00:05:19.100]  謙卑是看別人比自己強
[00:05:19.100 --> 00:05:22.300]  謙卑是常常願意聽取別人意見
[00:05:22.300 --> 00:05:24.620]  更是放下自己的看法
[00:05:24.620 --> 00:05:29.060]  謙卑乃是願意與別人同心同功
[00:05:29.060 --> 00:05:32.020]  但是謙卑我覺得最主要的一個彰顯
[00:05:32.020 --> 00:05:35.180]  乃是在於他願意順服
[00:05:35.180 --> 00:05:36.700]  彼此的順服
[00:05:36.700 --> 00:05:38.940]  還有順服在上掌權的
[00:05:38.940 --> 00:05:42.660]  還有順服神的主權
[00:05:42.660 --> 00:05:44.740]  因此當我們講到一個謙卑的人的時候
[00:05:44.740 --> 00:05:49.060]  他必須是要懂得如何降服於神的主權
[00:05:49.060 --> 00:05:50.500]  神是我們的創造主
[00:05:50.500 --> 00:05:51.780]  我們是祂所造的
[00:05:51.780 --> 00:05:53.620]  因此理所當然的
[00:05:53.620 --> 00:05:57.740]  我們要降服在神祂的主權底下
[00:05:57.740 --> 00:05:58.740]  舊約聖經裏面
[00:05:58.740 --> 00:06:00.060]  一個非常謙卑的一個人
[00:06:00.060 --> 00:06:01.740]  我們相信除了摩西以外
[00:06:01.740 --> 00:06:03.940]  就是他的大門徒
[00:06:03.940 --> 00:06:05.860]  就是嶽素雅
[00:06:05.860 --> 00:06:08.460]  當嶽素雅接受了領袖的扮扮之後
[00:06:08.460 --> 00:06:11.820]  要帶領以色列百姓進入到迦南地的時候
[00:06:11.820 --> 00:06:13.180]  他們過了約旦河之後
[00:06:13.180 --> 00:06:16.500]  他們面對他們第一個非常強大的敵人
[00:06:16.500 --> 00:06:18.780]  就是哥耶利哥
[00:06:18.780 --> 00:06:21.780]  耶利哥的城牆是非常非常的雄偉
[00:06:21.780 --> 00:06:24.540]  而且在當時是無人能夠攻破
[00:06:24.540 --> 00:06:25.980]  再加上約素雅的軍隊
[00:06:25.980 --> 00:06:28.060]  他們根本沒有什麼特別的武器
[00:06:28.060 --> 00:06:30.060]  能夠攻破耶利哥牆
[00:06:30.060 --> 00:06:31.500]  因此你可以想象
[00:06:31.500 --> 00:06:34.340]  約素雅當時心中是何等的焦急
[00:06:34.340 --> 00:06:35.980]  何等的緊張
[00:06:35.980 --> 00:06:37.940]  我們來看看約素雅紀第五章
[00:06:37.940 --> 00:06:40.180]  第五章第十三節十四節
[00:06:40.180 --> 00:06:42.660]  當約素雅靠近耶利哥的時候
[00:06:42.660 --> 00:06:44.140]  舉目觀看
[00:06:44.140 --> 00:06:48.060]  不料有一個人手裏有拔出來的刀
[00:06:48.060 --> 00:06:49.780]  對面仗力
[00:06:49.780 --> 00:06:52.300]  約素雅到他那裏問他說
[00:06:52.300 --> 00:06:54.900]  你是幫助我們呢
[00:06:54.900 --> 00:06:58.180]  還是幫助我們敵人呢
[00:06:58.180 --> 00:06:59.660]  十四節他回答說
[00:06:59.660 --> 00:07:00.740]  不是的
[00:07:00.740 --> 00:07:04.740]  我來是要做耶和華軍隊的元帥
[00:07:04.740 --> 00:07:08.220]  我來是要做耶和華軍隊的元帥
[00:07:08.220 --> 00:07:12.020]  約素雅就伏伏在地下拜說
[00:07:12.020 --> 00:07:16.180]  我主有什麼話吩咐僕人
[00:07:16.180 --> 00:07:20.940]  我主有什麼話吩咐僕人
[00:07:20.940 --> 00:07:22.580]  然後這位神的使者就告訴他說
[00:07:22.580 --> 00:07:24.140]  你所站的地方是聖地
[00:07:24.140 --> 00:07:26.260]  要脫下你腳下的鞋子
[00:07:26.260 --> 00:07:28.580]  接下來非常有趣的事情
[00:07:28.580 --> 00:07:31.940]  竟然神的使者說他是耶和華軍隊的元帥
[00:07:31.940 --> 00:07:35.900]  就把一套非常不可理喻的
[00:07:35.900 --> 00:07:39.820]  一個要攻打耶利哥城的一個策略告訴他
[00:07:39.820 --> 00:07:41.620]  你都知道這個策略對不對
[00:07:41.620 --> 00:07:45.540]  叫他帶領月貴 祭司 士兵
[00:07:45.540 --> 00:07:49.780]  每天圍繞耶利哥城一次
[00:07:49.780 --> 00:07:51.460]  連續做多少次
[00:07:51.460 --> 00:07:54.220]  做六天 每天一次
[00:07:54.220 --> 00:07:56.100]  到了第七天
[00:07:56.100 --> 00:07:59.580]  同樣的祭司 月貴 士兵
[00:07:59.580 --> 00:08:02.380]  一起來繞耶利哥城 那天要繞幾次
[00:08:02.380 --> 00:08:03.580]  那天要繞六次
[00:08:03.580 --> 00:08:05.460]  然後第七次的時候
[00:08:05.460 --> 00:08:08.020]  當他們說要大聲呼喊的時候
[00:08:08.020 --> 00:08:09.260]  你就大聲地呼喊
[00:08:09.260 --> 00:08:11.700]  然後城牆就會倒塌下來
[00:08:11.700 --> 00:08:15.780]  請問作爲以色列軍隊的
[00:08:15.780 --> 00:08:17.700]  當時的元帥約蘇亞
[00:08:17.700 --> 00:08:21.420]  你會怎麼想
[00:08:21.420 --> 00:08:24.580]  《孫子兵法》裏面找不到這樣的一個策略
[00:08:24.580 --> 00:08:25.900]  什麼都不必做
[00:08:25.900 --> 00:08:29.020]  圍繞城一天 圍繞一次 圍繞六天
[00:08:29.020 --> 00:08:30.740]  第七天還要圍繞六次
[00:08:30.740 --> 00:08:32.220]  第七次大聲呼喊
[00:08:32.220 --> 00:08:34.140]  然後城牆就倒塌下來
[00:08:34.140 --> 00:08:37.380]  這怎麼行啊
[00:08:37.380 --> 00:08:40.340]  如果你是堂堂以色列的大將軍
[00:08:40.340 --> 00:08:41.620]  或者元帥約蘇亞的話
[00:08:41.620 --> 00:08:43.180]  你會怎麼想
[00:08:43.180 --> 00:08:45.140]  那你告訴你以下的將士們
[00:08:45.140 --> 00:08:46.460]  他們會怎麼想
[00:08:46.460 --> 00:08:48.220]  約蘇亞你瘋了嗎
[00:08:48.220 --> 00:08:51.820]  哪有這樣攻打敵人的方式啊
[00:08:51.820 --> 00:08:55.620]  但是約蘇亞就完全降服於
[00:08:55.620 --> 00:08:58.340]  約霍華軍隊的元帥
[00:08:58.340 --> 00:09:01.940]  主你怎麼吩咐 你有什麼吩咐
[00:09:01.940 --> 00:09:07.460]  他完全降服於主給他的吩咐
[00:09:07.460 --> 00:09:08.580]  親愛的弟兄姐妹
[00:09:08.580 --> 00:09:14.500]  這是我們成爲翻轉世代勇士的一個非常重要的條件
[00:09:14.500 --> 00:09:15.900]  謙卑的人
[00:09:15.900 --> 00:09:19.740]  要完全降服於神在你生命中的帶領
[00:09:19.740 --> 00:09:21.340]  很多時候神的帶領可能是
[00:09:21.340 --> 00:09:23.340]  聽起來非常非常荒謬
[00:09:23.340 --> 00:09:25.420]  就好像打伊利格城一樣
[00:09:25.420 --> 00:09:27.660]  結果他們真的照做以後
[00:09:27.660 --> 00:09:29.460]  沒想到他們大聲呼喊的時候
[00:09:29.460 --> 00:09:33.740]  這個非常鞏固無人能攻破的伊利格城
[00:09:33.740 --> 00:09:35.900]  就完全坍塌下來
[00:09:35.900 --> 00:09:37.180]  Hallelujah
[00:09:37.180 --> 00:09:39.780]  神的策略永遠是高過我們的策略
[00:09:39.780 --> 00:09:41.900]  Amen
[00:09:41.900 --> 00:09:46.980]  那你想說爲什麼我們要降服於神的主權呢
[00:09:46.980 --> 00:09:51.140]  在《大理書》第二章第20節21節很清楚告訴我們
[00:09:51.140 --> 00:09:54.620]  《大理書》神的名是應當稱頌的
[00:09:54.620 --> 00:09:57.700]  從亙古直到永遠因爲什麼
[00:09:57.700 --> 00:10:01.220]  智慧能力都束縛他
[00:10:01.220 --> 00:10:03.300]  當耶和華的使者說
[00:10:03.300 --> 00:10:06.100]  我是耶和華軍隊的元帥的時候
[00:10:06.100 --> 00:10:08.180]  他就充滿了什麼智慧
[00:10:08.180 --> 00:10:10.820]  攻打伊利格城的智慧在他身上
[00:10:10.820 --> 00:10:13.620]  攻打伊利格城的能力也在他身上
[00:10:13.620 --> 00:10:16.340]  然後說他改變時候
[00:10:16.340 --> 00:10:17.660]  日起
[00:10:17.660 --> 00:10:18.620]  廢亡
[00:10:18.620 --> 00:10:19.580]  立亡
[00:10:19.580 --> 00:10:22.460]  將智慧賜予智慧人
[00:10:22.460 --> 00:10:26.540]  將知識賜予聰明人
[00:10:26.540 --> 00:10:27.460]  哇 親愛的弟兄姐妹
[00:10:27.460 --> 00:10:31.820]  這是爲什麼我們要降服於神的主權呢
[00:10:31.820 --> 00:10:34.580]  是他定時候日起
[00:10:34.580 --> 00:10:37.060]  包括季節春夏秋冬
[00:10:37.060 --> 00:10:38.780]  是他可以廢亡
[00:10:38.780 --> 00:10:40.700]  他還可以立亡
[00:10:40.700 --> 00:10:44.540]  他的主權完全安定在天
[00:10:44.540 --> 00:10:46.500]  連王的心都在耶和華的手中
[00:10:46.500 --> 00:10:49.060]  如同龍溝的水隨意撞流
[00:10:49.060 --> 00:10:51.620]  因此我鼓勵親愛的弟兄姐妹們
[00:10:51.620 --> 00:10:55.060]  特別是最近我們看到整個大選的選情過後
[00:10:55.060 --> 00:10:57.620]  有不斷的一些還有一些爭論的事情
[00:10:57.620 --> 00:10:59.500]  包括法律訴訟的事情
[00:10:59.500 --> 00:11:01.980]  讓我們能夠謙卑下來
[00:11:01.980 --> 00:11:04.860]  俯伏在神的主權裏面
[00:11:04.860 --> 00:11:06.180]  完全交給主
[00:11:06.180 --> 00:11:10.100]  看看神在這個時候要爲我們成就什麼事情
[00:11:10.100 --> 00:11:12.700]  降服於神的主權
[00:11:12.700 --> 00:11:15.540]  但一個願意降服謙卑在神面前的人
[00:11:15.540 --> 00:11:16.860]  他也必定是一個什麼
[00:11:16.860 --> 00:11:17.900]  禱告的人
[00:11:17.900 --> 00:11:20.860]  各位朋友們說你要做一個禱告的人
[00:11:20.860 --> 00:11:25.260]  一個禱告的人就是相信神的應許
[00:11:25.260 --> 00:11:28.580]  禱告就要來相信神的應許
[00:11:28.580 --> 00:11:32.340]  一個禱告的人必須是有一個信心
[00:11:32.340 --> 00:11:33.460]  信心做什麼呢
[00:11:33.460 --> 00:11:36.260]  乃是相信神的應許
[00:11:36.260 --> 00:11:38.180]  我們禱告最重要的一個基礎
[00:11:38.180 --> 00:11:41.140]  乃是相信神的應許
[00:11:41.140 --> 00:11:43.020]  不然我們幹嘛要來禱告呢
[00:11:43.020 --> 00:11:46.580]  相信神的應許是非常信實可靠的
[00:11:46.580 --> 00:11:48.900]  相信我們的神是說話算話
[00:11:48.900 --> 00:11:50.220]  說到做到
[00:11:50.220 --> 00:11:52.060]  因此我們要來到神的面前
[00:11:52.060 --> 00:11:56.340]  相信祂的應許我們纔會來禱告
[00:11:56.340 --> 00:11:58.500]  因爲主所應許的怎麼樣
[00:11:58.500 --> 00:11:59.500]  祂必成就
[00:11:59.500 --> 00:11:59.860]  阿們
[00:11:59.860 --> 00:12:00.660]  來告訴旁邊的人說
[00:12:00.660 --> 00:12:01.820]  主所應許的
[00:12:01.820 --> 00:12:04.820]  祂必要成就
[00:12:04.820 --> 00:12:05.940]  主所應許的
[00:12:05.940 --> 00:12:08.420]  祂必定會成就
[00:12:08.420 --> 00:12:13.980]  這是聖經裏面給我們非常清楚寶貴的應許
[00:12:13.980 --> 00:12:16.780]  或者是從舊約到新約
[00:12:16.780 --> 00:12:18.740]  從新約到二十一世紀
[00:12:18.740 --> 00:12:23.100]  我們看見我們禱告的基礎是因爲相信神的應許
[00:12:23.100 --> 00:12:24.580]  今天早上我們來看一段
[00:12:24.580 --> 00:12:26.500]  就是在《使徒行傳》所記載的
[00:12:26.500 --> 00:12:30.380]  耶穌和祂們門徒之間的一些事情
[00:12:30.380 --> 00:12:32.460]  我們看到耶穌基督在復活之後
[00:12:32.460 --> 00:12:35.140]  生天之前花了四十天的時間
[00:12:35.140 --> 00:12:38.300]  跟門徒們談論神國的事情
[00:12:38.300 --> 00:12:41.260]  之後給他們一個非常清楚的應許
[00:12:41.260 --> 00:12:44.580]  什麼應許在《使徒行傳》第一章第四到第五節
[00:12:44.580 --> 00:12:46.380]  耶穌和他們居居的時候
[00:12:46.380 --> 00:12:50.020]  祖父他們說不要離開耶路撒冷
[00:12:50.020 --> 00:12:52.900]  要等候父所應許的
[00:12:52.900 --> 00:12:56.260]  就是你們聽見我說過的
[00:12:56.260 --> 00:12:57.860]  約翰是用水施洗
[00:12:57.860 --> 00:13:01.820]  但不多幾日你們要受聖靈的洗
[00:13:01.820 --> 00:13:03.820]  這裏耶穌基督講得非常清楚
[00:13:03.820 --> 00:13:08.820]  首先你不要離開耶路撒冷
[00:13:08.820 --> 00:13:12.700]  第二要等候父所應許的
[00:13:12.700 --> 00:13:17.020]  就是聖靈要來充滿教慣你們
[00:13:17.020 --> 00:13:18.460]  這些門徒們聽了以後
[00:13:18.460 --> 00:13:20.220]  他們做些什麼事情呢
[00:13:20.220 --> 00:13:24.020]  他們真的是相信耶穌基督的應許
[00:13:24.020 --> 00:13:26.220]  他們真的是在耶路撒冷等候
[00:13:26.220 --> 00:13:28.340]  父所要降下的聖靈
[00:13:28.340 --> 00:13:29.500]  所以接下來第十四節
[00:13:29.500 --> 00:13:31.620]  我們看到第十四節十五節告訴我們說
[00:13:31.620 --> 00:13:33.660]  這些人就是一個門徒
[00:13:33.660 --> 00:13:37.020]  同坐幾個婦人和耶穌的母親瑪利亞
[00:13:37.020 --> 00:13:44.620]  並耶穌的弟兄都同心合意地懇切禱告
[00:13:44.620 --> 00:13:47.540]  同心合意地懇切禱告
[00:13:47.540 --> 00:13:49.260]  那時有許多人聚會
[00:13:49.260 --> 00:13:52.260]  約有一百二十名
[00:13:52.260 --> 00:13:54.820]  你可以想象他們當時耶穌基督昇天以後
[00:13:54.820 --> 00:13:57.100]  他們在那裏等候
[00:13:57.100 --> 00:14:01.500]  等候聖人的應許要成就
[00:14:01.500 --> 00:14:02.660]  我們大家都知道
[00:14:02.660 --> 00:14:03.780]  進入到第二章的時候
[00:14:03.780 --> 00:14:04.740]  五旬節的時候
[00:14:04.740 --> 00:14:06.860]  大約十天之後
[00:14:06.860 --> 00:14:09.860]  聖靈像火焰一般降臨在他們身上
[00:14:09.860 --> 00:14:12.820]  像風一般讓他們能夠感受到神的公主
[00:14:12.820 --> 00:14:15.540]  他們就說起各國別國的方言來
[00:14:15.540 --> 00:14:18.860]  所有每一個人都被聖靈充滿了
[00:14:18.860 --> 00:14:19.980]  哈利路亞
[00:14:19.980 --> 00:14:21.580]  所以神所應許的
[00:14:21.580 --> 00:14:24.340]  他必定會成就
[00:14:24.340 --> 00:14:26.900]  包括神給你的應許
[00:14:26.900 --> 00:14:28.940]  包括神透過他的話語
[00:14:28.940 --> 00:14:30.260]  透過他給你的意念
[00:14:30.260 --> 00:14:30.940]  給你的應許
[00:14:30.940 --> 00:14:33.300]  要緊緊抓住神的應許
[00:14:33.300 --> 00:14:35.220]  千萬不要灰心
[00:14:35.220 --> 00:14:36.940]  我之所以告訴你這個例子
[00:14:36.940 --> 00:14:41.460]  是告訴你說禱告千萬不要灰心
[00:14:41.460 --> 00:14:43.100]  因爲你的信心
[00:14:43.100 --> 00:14:45.620]  不是基於你所看見的環境
[00:14:45.620 --> 00:14:49.340]  而是基於神他寶貴的應許
[00:14:49.340 --> 00:14:51.580]  特別是當我們看到這120個人
[00:14:51.580 --> 00:14:55.860]  他們是同心合一地橫切禱告
[00:14:55.860 --> 00:14:58.260]  禱告固然是有能力的
[00:14:58.260 --> 00:14:59.140]  但是我們知道
[00:14:59.140 --> 00:15:01.540]  橫心同心合一
[00:15:01.540 --> 00:15:03.740]  一起禱告乃是最有力的武器
[00:15:03.740 --> 00:15:04.740]  阿們
[00:15:04.740 --> 00:15:06.420]  同心合一地禱告
[00:15:06.420 --> 00:15:07.620]  是最有力的武器
[00:15:07.620 --> 00:15:08.260]  高度旁邊的人說
[00:15:08.260 --> 00:15:12.700]  同心禱告是最有力的武器
[00:15:12.700 --> 00:15:15.980]  同心禱告是最有力的武器
[00:15:15.980 --> 00:15:20.180]  但往往也是我們最容易忽略的武器
[00:15:20.180 --> 00:15:23.380]  也是魔鬼撒旦最害怕的武器
[00:15:23.380 --> 00:15:24.820]  因此我們爲什麼發現
[00:15:24.820 --> 00:15:26.500]  自己一個人禱告
[00:15:26.500 --> 00:15:27.700]  不是太困難
[00:15:27.700 --> 00:15:29.140]  要跟你的配偶禱告
[00:15:29.140 --> 00:15:30.700]  是不容易的一件事情
[00:15:30.700 --> 00:15:32.140]  要跟你的家人禱告
[00:15:32.140 --> 00:15:33.420]  不是一件容易的事情
[00:15:33.420 --> 00:15:36.060]  要跟弟兄姐妹同心合一地禱告
[00:15:36.060 --> 00:15:37.860]  也是不容易的事情
[00:15:37.860 --> 00:15:38.260]  爲什麼?
[00:15:38.260 --> 00:15:41.500]  因爲魔鬼害怕我們同心合一
[00:15:41.500 --> 00:15:43.380]  在神面前橫切地禱告
[00:15:43.380 --> 00:15:44.420]  阿們
[00:15:44.420 --> 00:15:46.140]  因爲祂知道同心禱告
[00:15:46.140 --> 00:15:50.420]  乃是我們最強的一個屬靈的武器
[00:15:50.420 --> 00:15:51.580]  這樣的弟兄姐妹
[00:15:51.580 --> 00:15:52.900]  耶穌基督很清楚地
[00:15:52.900 --> 00:15:56.060]  把這樣的一個屬靈的武器賜給教會
[00:15:56.060 --> 00:15:58.100]  賜給我們親愛的弟兄姐妹
[00:15:58.100 --> 00:15:59.660]  你看看馬太福音第18章
[00:15:59.660 --> 00:16:01.260]  第18節19節
[00:16:01.260 --> 00:16:03.900]  耶穌基督說:我實在地告訴你們
[00:16:03.900 --> 00:16:05.540]  凡你們在地上所捆綁的
[00:16:05.540 --> 00:16:08.620]  在天上也要捆綁
[00:16:08.620 --> 00:16:10.740]  凡你們在地上所釋放的
[00:16:10.740 --> 00:16:14.540]  在天上也要釋放
[00:16:14.540 --> 00:16:16.260]  第19節說
[00:16:16.260 --> 00:16:17.580]  我又告訴你們
[00:16:17.580 --> 00:16:22.460]  若你們中間有兩個人在地上
[00:16:22.460 --> 00:16:23.620]  同心合一
[00:16:23.620 --> 00:16:24.980]  看到這個同樣的字眼嗎?
[00:16:24.980 --> 00:16:27.620]  同心合一
[00:16:27.620 --> 00:16:29.020]  在求什麼事?
[00:16:29.020 --> 00:16:33.500]  我在天上的父必爲他們成全
[00:16:33.500 --> 00:16:36.300]  首先我們看到一個屬靈的權柄
[00:16:36.300 --> 00:16:40.140]  是賜給教會同心禱告
[00:16:40.140 --> 00:16:42.500]  把你們在地上所捆綁的
[00:16:42.500 --> 00:16:44.180]  因此我們禱告的時候
[00:16:44.180 --> 00:16:45.980]  奉主耶穌基督的聖名來捆綁
[00:16:45.980 --> 00:16:48.020]  這個魔鬼黑暗的權勢
[00:16:48.020 --> 00:16:50.460]  空中掌權的惡魔
[00:16:50.460 --> 00:16:54.580]  這乃是神給我們在地上有這樣一個屬靈的權柄
[00:16:54.580 --> 00:16:58.380]  我們也可以禱告來釋放那些被擄的要得自由
[00:16:58.380 --> 00:17:00.300]  被壓制的要得釋放
[00:17:00.300 --> 00:17:01.860]  疾病的要得醫治
[00:17:01.860 --> 00:17:04.580]  這時候我們可以透過神給我們寶貴的應許
[00:17:04.580 --> 00:17:05.940]  我們來宣告
[00:17:05.940 --> 00:17:07.180]  因此禱告
