
[00:00:00.000 --> 00:00:02.080]  如果上個星期六有在這裡 你知道
[00:04:31.080 --> 00:04:33.580]  城已被火燒毀
[00:04:33.580 --> 00:04:37.300]  他們的妻子兒女都被擄去了
[00:04:37.300 --> 00:04:41.180]  大衛和跟隨他的百姓就放聲大哭
[00:04:41.180 --> 00:04:43.780]  直到沒有氣力再哭
[00:04:43.780 --> 00:04:50.540]  大衛的兩個妻子耶斯列人亞希桓
[00:04:50.540 --> 00:04:55.120]  和作過那把妻子的加密人亞比戈
[00:04:55.120 --> 00:04:57.540]  也被擄去了
[00:04:57.540 --> 00:04:59.540]  大衛非常之焦急
[00:04:59.540 --> 00:05:04.500]  因為眾百姓為自己的兒女痛心
[00:05:04.500 --> 00:05:06.980]  說要用石頭打死他
[00:05:06.980 --> 00:05:13.080]  大衛卻倚靠耶和華他的上帝堅定自己
[00:05:13.080 --> 00:05:16.880]  這個講到大衛真是The lowest of the low
[00:05:16.880 --> 00:05:20.220]  他在人生中低點中最低的點
[00:05:20.220 --> 00:05:25.300]  已經在逃避這個掃羅這麼多年
[00:05:25.300 --> 00:05:29.760]  走投無路終於找個妻身之所
[00:05:29.760 --> 00:05:37.320]  現在連自己的兒女、太太、妻子都被人殺害了
[00:05:37.320 --> 00:05:41.900]  然後自己的部下還想用石頭打死他
[00:05:41.900 --> 00:05:47.160]  但在這個時候大衛倚靠耶和華他的上帝堅定
[00:05:47.160 --> 00:05:50.300]  如果繼續看下去就知道大衛是反白為勝的
[00:05:50.300 --> 00:05:55.420]  他之後不僅追到那些亞馬里人
[00:05:55.420 --> 00:06:01.100]  搶回所有的人 還有很多的
[00:06:01.100 --> 00:06:05.360]  擄掠了他們的財物 大勝而回
[00:06:05.360 --> 00:06:08.500]  這個故事 如果你看大圖的話
[00:06:08.500 --> 00:06:11.260]  就是大衛擊殺了亞馬里人
[00:06:11.260 --> 00:06:14.460]  如果你看得透的話 或者你看回去
[00:06:14.460 --> 00:06:22.480]  薩姆爾記之前的書 創出黎文新那些的時候
[00:06:22.480 --> 00:06:28.340]  你會發現大衛擊殺亞馬里人是一個非常重要的故事
[00:06:28.340 --> 00:06:31.520]  因為亞馬里人之前已經出過了
[00:06:31.520 --> 00:06:35.300]  而因為大衛擊殺了亞馬里人
[00:06:35.300 --> 00:06:39.260]  我們可以這麼說 他才是真名的天子
[00:06:39.260 --> 00:06:42.920]  而不是掃羅 因為掃羅之前有和亞馬里人周旋過
[00:06:42.920 --> 00:06:47.120]  雖然他好像打贏了 但他沒有辦法完全擊敗他們
[00:06:47.120 --> 00:06:51.660]  而大衛這裡彷彿就是讓他們完全的擊敗
[00:06:51.660 --> 00:06:54.580]  亞馬里人是一個很重要的名字
[00:06:54.580 --> 00:06:58.440]  因為在創出黎文新《摩西吾經》裡面
[00:06:58.440 --> 00:07:01.500]  上帝已經預言過
[00:07:01.500 --> 00:07:06.740]  他將要與亞馬里人世世代代的爭戰
[00:07:06.740 --> 00:07:08.980]  這個是《出埃及記》第17章
[00:07:08.980 --> 00:07:12.640]  然後《生命記》第25章17、19節這麼說
[00:07:12.640 --> 00:07:15.340]  你要記得你們出埃及的時候
[00:07:15.340 --> 00:07:18.340]  亞馬里在路上怎樣對待你
[00:07:18.340 --> 00:07:22.220]  你要把亞馬里的名字從天下除去
[00:07:22.220 --> 00:07:24.580]  你不可忘記這事
[00:07:24.580 --> 00:07:26.180]  有一點是一個預言
[00:07:26.180 --> 00:07:29.900]  這個是上帝的心意 上帝的旨意
[00:07:29.900 --> 00:07:33.200]  而誰可以最後打敗亞馬里人呢?
[00:07:33.200 --> 00:07:35.800]  彷彿就是上帝所選擇的君王
[00:07:35.800 --> 00:07:40.780]  因為是上帝自己通過他去做這個德性
[00:07:40.780 --> 00:07:44.040]  所以大衛擊殺亞馬里人這個故事
[00:07:44.040 --> 00:07:46.540]  實在是一個非常重要的故事
[00:07:46.540 --> 00:07:49.040]  不單止是他打得贏
[00:07:49.040 --> 00:07:51.620]  還是在他打贏的當中
[00:07:51.620 --> 00:07:54.420]  顯出他是一個賢君
[00:07:54.420 --> 00:07:57.500]  在故事裡面他依靠上帝
[00:07:57.500 --> 00:07:59.500]  他堅定自己第六節
[00:07:59.500 --> 00:08:03.260]  他是一個仁愛寬厚的賢君
[00:08:03.260 --> 00:08:06.380]  因為他為什麼會打得贏
[00:08:06.380 --> 00:08:09.100]  是因為他救了一個亞馬里人
[00:08:09.100 --> 00:08:15.260]  留在路旁等死的一個埃及的年輕人
[00:08:15.260 --> 00:08:16.660]  但因為他救了他
[00:08:16.660 --> 00:08:18.920]  反而就添助這個賢君
[00:08:18.920 --> 00:08:21.420]  令他找到亞馬里人的地方
[00:08:21.420 --> 00:08:23.420]  而可以擊殺他們
[00:08:23.420 --> 00:08:26.420]  最後他拿了所有的掠物之後
[00:08:26.420 --> 00:08:28.220]  其實應該真是屬於他
[00:08:28.220 --> 00:08:30.460]  但是他覺得這些全都是恩典
[00:08:30.460 --> 00:08:33.660]  他慷慨地分送給外面的人
[00:08:33.660 --> 00:08:35.860]  在整個故事裡面這三點
[00:08:35.860 --> 00:08:38.360]  其實是創造了一個對比
[00:08:38.360 --> 00:08:41.500]  對比就是對比三十章
[00:08:41.500 --> 00:08:44.980]  就是《撒姆爾記》上帝三十章裡面
[00:08:44.980 --> 00:08:46.400]  這個大衛的賢君
[00:08:46.400 --> 00:08:49.360]  還有之前十五至十八章裡面
[00:08:49.360 --> 00:08:54.580]  這個昏君 掃羅
[00:08:54.580 --> 00:08:56.020]  所以你記得這個故事
[00:08:56.020 --> 00:08:57.620]  在《撒姆爾記》裡面
[00:08:57.620 --> 00:09:01.620]  永遠都是大衛和掃羅的對比
[00:09:01.620 --> 00:09:04.580]  我們看看第三十章第六節這麼說
[00:09:04.580 --> 00:09:05.940]  大衛非常之焦急
[00:09:05.940 --> 00:09:09.100]  因為眾百姓為自己的兒女痛心
[00:09:09.100 --> 00:09:11.300]  說要用石頭打死他
[00:09:11.300 --> 00:09:14.060]  大衛卻依靠耶穌說
[00:09:14.060 --> 00:09:16.580]  他的上帝見定自己
[00:09:16.580 --> 00:09:20.460]  上帝大衛非常之焦急、痛心
[00:09:20.460 --> 00:09:25.420]  曾幾何時在《撒姆爾記》第二十八章裡面
[00:09:25.420 --> 00:09:28.120]  掃羅看見菲利斯人的軍隊
[00:09:28.120 --> 00:09:30.120]  他害怕戰經
[00:09:30.120 --> 00:09:32.540]  但是掃羅在害怕戰經之餘
[00:09:32.540 --> 00:09:36.980]  他沒有去依靠耶和華見定自己
[00:09:36.980 --> 00:09:39.620]  相反 掃羅吩咐神伯說
[00:09:39.620 --> 00:09:42.020]  為我找一個招魂的婦人
[00:09:42.020 --> 00:09:44.100]  他不是去找耶和華
[00:09:44.100 --> 00:09:46.420]  而是去找招魂的婦人
[00:09:46.420 --> 00:09:49.020]  所以你看到一個是賢君 一個是昏君
[00:09:49.020 --> 00:09:51.460]  當然他沒有辦法去找耶和華
[00:09:51.460 --> 00:09:56.780]  是因為他將當時的祭司已經全部殺了
[00:09:56.780 --> 00:09:58.780]  這個講到第二個對比了
[00:09:58.780 --> 00:10:04.020]  就是當我們見到大衛是一個賢君
[00:10:04.020 --> 00:10:07.580]  他是一個寬大、仁愛
[00:10:07.580 --> 00:10:09.740]  他們在他道大衛面前
[00:10:09.740 --> 00:10:16.700]  就是擺在路上等死的埃及年輕人
[00:10:16.700 --> 00:10:18.740]  大衛竟然給他餅吃
[00:10:18.740 --> 00:10:22.140]  給他水喝 又給他一塊無花果餅
[00:10:22.140 --> 00:10:24.140]  兩個葡萄乾餅
[00:10:24.140 --> 00:10:25.900]  他吃了精神就恢復
[00:10:25.900 --> 00:10:31.740]  是因為他的寬厚、仁愛 結果得勝
[00:10:31.740 --> 00:10:35.660]  相反 掃羅不僅不寬厚、仁愛
[00:10:35.660 --> 00:10:38.580]  他還是非常殘暴
[00:10:38.580 --> 00:10:45.580]  他之前將阿希米勒的祭司架完全抄家
[00:10:45.580 --> 00:10:47.580]  第22章講到
[00:10:47.580 --> 00:10:52.020]  「黃昏庫左右的侍衛 說你們轉身去殺耶和華的祭司吧
[00:10:52.020 --> 00:10:54.340]  多益就轉身去殺祭司
[00:10:54.340 --> 00:10:59.500]  那日殺了穿世麻布爾佛德的共八十五人」
[00:10:59.500 --> 00:11:00.780]  就是因為這樣就殺光了
[00:11:00.780 --> 00:11:02.740]  所以他沒有辦法再尋求耶和華
[00:11:02.740 --> 00:11:07.500]  而需要去找那些巫婆、占卜人去這樣
[00:11:07.500 --> 00:11:08.700]  第三個對比
[00:11:08.700 --> 00:11:12.500]  「大衛的慷慨
[00:11:12.500 --> 00:11:16.900]  大衛所奪來的羊群
[00:11:16.900 --> 00:11:20.140]  有人趕在群畜前面說
[00:11:20.140 --> 00:11:21.580]  這是大衛的略物
[00:11:21.580 --> 00:11:24.820]  大衛說:我的弟兄耶和華所賜給我們的
[00:11:24.820 --> 00:11:26.300]  大家應當平分」
[00:11:26.300 --> 00:11:28.060]  他於是分給所有的人
[00:11:28.060 --> 00:11:30.980]  相反 之前撒姆爾
[00:11:30.980 --> 00:11:34.700]  其實有些應該是完全奉獻給上帝
[00:11:34.700 --> 00:11:37.580]  他竟然是想去拒為己有
[00:11:37.580 --> 00:11:41.220]  「素羅愛惜上好的牛羊、牛族
[00:11:41.220 --> 00:11:44.540]  羔羊以及一切美物不肯滅絕」
[00:11:44.540 --> 00:11:46.420]  他想將它拒為己有
[00:11:46.420 --> 00:11:50.300]  所以當你對比這兩個軍人
[00:11:50.300 --> 00:11:55.260]  這兩個王的時候
[00:11:55.260 --> 00:11:57.980]  不僅僅是一個打不贏
[00:11:57.980 --> 00:12:04.780]  還沒完全打得贏阿瑪麗人以大衛完全戰勝他們
[00:12:04.780 --> 00:12:08.460]  也看到一個是賢君 一個是昏君
[00:12:08.460 --> 00:12:12.220]  不過當你整體去看撒姆爾記的時候
[00:12:12.220 --> 00:12:14.900]  你發現其實那個故事不是叫我們
[00:12:14.900 --> 00:12:17.900]  不如我們好像學一下大衛這麼簡單
[00:12:17.900 --> 00:12:20.340]  很多時候
[00:12:20.340 --> 00:12:22.540]  我們很容易就這樣看大衛的故事
[00:12:22.540 --> 00:12:23.860]  然後說大衛很厲害
[00:12:23.860 --> 00:12:24.940]  或者大衛很好
[00:12:24.940 --> 00:12:28.500]  好過素羅於是那個故事的結束
[00:12:28.500 --> 00:12:30.940]  那個應用就是我們好像大衛這樣
[00:12:30.940 --> 00:12:32.220]  但其實不是的
[00:12:32.220 --> 00:12:34.300]  如果你記得上個禮拜講到今天
[00:12:34.300 --> 00:12:35.340]  我都是講的
[00:12:35.340 --> 00:12:38.660]  撒姆爾記是在講兩個君王的上升和墜落
[00:12:38.660 --> 00:12:40.340]  兩個君王都有上升
[00:12:40.340 --> 00:12:42.060]  兩個君王都有墜落
[00:12:42.060 --> 00:12:44.860]  素羅升得很快 墜落得很快
[00:12:44.860 --> 00:12:47.500]  大衛升得比較慢一點
[00:12:47.500 --> 00:12:50.260]  但是他真的當素羅向下降的時候
[00:12:50.260 --> 00:12:52.500]  他在不斷的猛升
[00:12:52.500 --> 00:12:55.780]  但然而大衛都是降得很快
[00:12:55.780 --> 00:12:58.420]  雖然他最後又悔改
[00:12:58.420 --> 00:13:00.260]  但是我們已經知道
[00:13:00.260 --> 00:13:04.420]  那個最終整個撒姆爾記指向的
[00:13:04.420 --> 00:13:07.220]  不是大衛作為以色列人的君王
[00:13:07.220 --> 00:13:11.940]  而是應許的君王是在大衛以外
[00:13:11.940 --> 00:13:13.940]  是大衛之子
[00:13:13.940 --> 00:13:16.980]  我想和你看一下這三個「應許」
[00:13:16.980 --> 00:13:19.180]  一個「應許」是這本書的開始
[00:13:19.180 --> 00:13:21.660]  一個「應許」是這本書的結尾
[00:13:21.660 --> 00:13:24.620]  另一個「應許」是這本書的中間
[00:13:24.620 --> 00:13:27.260]  上帝與他們立的約
[00:13:27.260 --> 00:13:31.740]  開始的時候撒姆爾記向君王的「應許」
[00:13:31.740 --> 00:13:34.380]  我的心因耶和華快樂
[00:13:34.380 --> 00:13:37.060]  我因你的救恩 歡恩耶和華
[00:13:37.060 --> 00:13:39.780]  將力量賜給所立的王
[00:13:39.780 --> 00:13:41.580]  高舉受高者的國
[00:13:41.580 --> 00:13:44.940]  這個是哈拿的詩歌
[00:13:44.940 --> 00:13:47.580]  接著撒姆爾記下
[00:13:47.580 --> 00:13:48.860]  將要結束的時候
[00:13:48.860 --> 00:13:51.460]  整本撒姆爾記要結束的時候
[00:13:51.460 --> 00:13:53.180]  有另外一個君王的「應許」
[00:13:53.180 --> 00:13:55.180]  是通過大衛自己的禱告
[00:13:55.180 --> 00:13:59.900]  耶和華賜極大的救恩給他所立的君
[00:13:59.900 --> 00:14:02.500]  思慈愛給他的受高者
[00:14:02.500 --> 00:14:07.140]  這是就是給大衛和他的後裔直到永遠
[00:14:07.140 --> 00:14:10.820]  這個在說這個受高者是大衛的後裔
[00:14:10.820 --> 00:14:13.140]  當然中間最重要的就是
[00:14:13.140 --> 00:14:15.740]  上帝與大衛所立的永約
[00:14:15.740 --> 00:14:19.340]  當你歲數滿足與你祖先同歲的時候
[00:14:19.340 --> 00:14:24.180]  我必使你所生的後裔接續你
[00:14:24.180 --> 00:14:26.660]  我也必堅定他的國
[00:14:26.660 --> 00:14:30.780]  他必為我的名建造奠譽
[00:14:30.780 --> 00:14:35.780]  我必堅定他國道的王位直到永遠
[00:14:35.780 --> 00:14:39.580]  你的國、你的家和你的國
[00:14:39.580 --> 00:14:42.820]  必在你面前永遠建立
[00:14:42.820 --> 00:14:47.220]  你的王位也必堅定直到永遠
[00:14:47.220 --> 00:14:51.460]  究竟誰是這個大衛的後裔接續大衛的呢?
[00:14:51.460 --> 00:14:54.660]  很重要的一個提示就是
[00:14:54.660 --> 00:14:57.180]  他的國道將會直到永遠
[00:14:57.180 --> 00:14:58.420]  他的家、他的國
[00:14:58.420 --> 00:15:02.140]  這個不是所羅門
[00:15:02.140 --> 00:15:05.900]  因為所羅門很快他的國就一分為二
[00:15:05.900 --> 00:15:07.780]  因為他的罪等等
[00:15:07.780 --> 00:15:10.260]  而最終是指向主耶穌基督
[00:15:10.260 --> 00:15:13.940]  是他才是大衛的後裔
[00:15:13.940 --> 00:15:19.820]  唯有這樣才可以有個永遠的君王
[00:15:19.820 --> 00:15:22.140]  我想帶你再想起
[00:15:22.140 --> 00:15:24.140]  今天我們看這段聖經
[00:15:24.140 --> 00:15:26.140]  在這段聖經裡面我們看到
[00:15:26.140 --> 00:15:29.020]  大衛彷彿是走投無路
[00:15:29.020 --> 00:15:33.500]  他之前已經是一直在逼著
[00:15:33.500 --> 00:15:38.020]  被這個所羅所追逼
[00:15:38.020 --> 00:15:42.260]  而去到這裡 他真是人生谷底裡面的最低點
[00:15:42.260 --> 00:15:46.900]  然而這個谷底的低點又彷彿好像是
[00:15:46.900 --> 00:15:49.740]  一個黎明之前的一個黑暗
[00:15:49.740 --> 00:15:52.660]  就是說其實天很快就會光的了
[00:15:52.660 --> 00:15:54.540]  為什麼呢?因為如果你再看下去
[00:15:54.540 --> 00:15:59.740]  在第31章一直在追捕的所羅就會戰死沙場
[00:15:59.740 --> 00:16:04.140]  而去到撒姆爾記下第一、第二章的時候
[00:16:04.140 --> 00:16:08.860]  很快大衛已經可以作為希伯倫的王
[00:16:08.860 --> 00:16:12.420]  所以這個故事其實也是一個基督的影子
[00:16:12.420 --> 00:16:14.420]  因為指向主耶穌基督
[00:16:14.420 --> 00:16:16.140]  祂的Lowest of the Low
[00:16:16.140 --> 00:16:20.340]  祂人生谷中的最低點的時候在哪裡呢?
[00:16:20.340 --> 00:16:21.940]  就是喀西瑪利園
[00:16:21.940 --> 00:16:25.180]  在喀西瑪利園裡面耶穌跪下祈禱說
[00:16:25.180 --> 00:16:27.580]  「你若願意求你將這杯撤去
[00:16:27.580 --> 00:16:32.700]  然而不是照我的意願而是要成全你的旨意」
[00:16:32.700 --> 00:16:36.140]  耶穌非常之痛苦、焦慮、禱告
[00:16:36.140 --> 00:16:40.380]  更加很像看如帶血點滴在地上
[00:16:40.380 --> 00:16:42.940]  禱告原料祂起來到門徒那裡
[00:16:42.940 --> 00:16:45.420]  當然門徒在那裡睡覺
[00:16:45.420 --> 00:16:47.340]  耶穌在喀西瑪利園
[00:16:47.340 --> 00:16:51.140]  彷彿是祂人生裡面最黑暗的一個支點
[00:16:51.140 --> 00:16:52.900]  但是從來沒有想過的
[00:16:52.900 --> 00:16:56.380]  原來這個黑暗其實是一個黎明前的黑暗
[00:16:56.380 --> 00:16:59.380]  因為很快祂…沒錯祂要上十字架
[00:16:59.380 --> 00:17:04.700]  但是很快祂要從十字架裡面被埋葬
[00:17:04.700 --> 00:17:06.540]  然後復活升天
[00:17:06.540 --> 00:17:09.300]  這個是祂最黑暗的時候
[00:17:09.300 --> 00:17:12.660]  但也是祂勝利在即的時候
[00:17:12.660 --> 00:17:16.420]  當我們比較大衛和耶穌的時候
[00:17:16.420 --> 00:17:19.900]  我們發現耶穌是一個更偉大
[00:17:19.900 --> 00:17:23.620]  更真實的以色列人的君王
[00:17:23.620 --> 00:17:26.220]  也是全世界人的救主
[00:17:26.220 --> 00:17:27.300]  如同大衛
[00:17:27.300 --> 00:17:31.020]  耶穌痛苦、焦慮、懇切祈求上帝
[00:17:31.020 --> 00:17:32.060]  如同大衛
[00:17:32.060 --> 00:17:36.020]  耶穌堅定自己勇敢面對受敵
[00:17:36.020 --> 00:17:37.100]  但是如同大衛
[00:17:37.100 --> 00:17:38.460]  耶穌單刀附會
[00:17:38.460 --> 00:17:41.340]  祂沒有帶任何人和祂一起去打仗
[00:17:41.340 --> 00:17:46.180]  因為祂所有的門徒都已經是睡著了覺
[00:17:46.180 --> 00:17:47.620]  或者是逃跑了
[00:17:47.620 --> 00:17:51.220]  祂自己單身被釘十字架受死
[00:17:51.220 --> 00:17:55.020]  如同大衛的耶穌付清了所有的罪債
[00:17:55.020 --> 00:17:58.020]  勝過了屬靈的宿敵
[00:17:58.020 --> 00:18:00.180]  所有的事都是指向主耶穌基督
[00:18:00.180 --> 00:18:03.500]  而所有的事不是指向地上的一些聖利
[00:18:03.500 --> 00:18:06.860]  而是怎樣在屬靈裡面戰勝了罪惡
[00:18:06.860 --> 00:18:10.380]  帶我們進入永生的、永遠的國度
[00:18:10.380 --> 00:18:14.780]  我希望這一段聖經
[00:18:14.780 --> 00:18:17.100]  我這樣說是幫到大家去明白
[00:18:17.100 --> 00:18:19.260]  舊約和新約的關係
[00:18:19.260 --> 00:18:21.060]  我之前這些資料
[00:18:21.060 --> 00:18:25.860]  都是我有一次去預備一篇講章的時候準備的
[00:18:25.860 --> 00:18:27.620]  我想這個是非常重要的
[00:18:27.620 --> 00:18:31.500]  因為當你這樣去明白整本聖經的時候
[00:18:31.500 --> 00:18:33.900]  你才不會形容錯了
[00:18:33.900 --> 00:18:36.220]  而知道所有的事是指向主耶穌基督
[00:18:36.220 --> 00:18:40.780]  在主耶穌基督裡面再形容給我們自己的身上
[00:18:40.780 --> 00:18:43.580]  鼓勵大家不斷去閱讀
[00:18:43.580 --> 00:18:46.540]  也不斷去思考聖經給我們的真理
[00:18:46.540 --> 00:18:49.020]  願我們都匍匐在耶穌基督的面前
[00:18:49.020 --> 00:18:52.180]  祈福祂作我們生命之主
[00:18:52.180 --> 00:18:53.180]  大家努力
