
[00:00:00.000 --> 00:00:01.000]  鄧英姊妹平安
[00:03:29.000 --> 00:03:31.000]  而惹上災禍
[00:03:31.000 --> 00:03:34.000]  並且干犯了耶和華
[00:03:34.000 --> 00:03:36.000]  我們先看第一個重點
[00:03:36.000 --> 00:03:39.000]  權力充分了頭腦
[00:03:39.000 --> 00:03:44.000]  第一節說到撒旦
[00:03:44.000 --> 00:03:46.000]  撒旦起來攻擊以色列
[00:03:46.000 --> 00:03:49.000]  激起大衛數點以色列人
[00:03:49.000 --> 00:03:51.000]  這裡所提到的撒旦
[00:03:51.000 --> 00:03:55.000]  只是由凌界敵對上帝
[00:03:55.000 --> 00:04:01.000]  邪惡的勢力的一個罵惡者
[00:04:01.000 --> 00:04:04.000]  激起了大衛去數點人
[00:04:04.000 --> 00:04:08.000]  耶和華容許撒旦攻擊以色列
[00:04:08.000 --> 00:04:12.000]  藉此去審判以色列人的罪
[00:04:12.000 --> 00:04:14.000]  第二節大衛對弱額
[00:04:14.000 --> 00:04:17.000]  和百姓的領袖說
[00:04:17.000 --> 00:04:19.000]  要求他們數點以色列人
[00:04:19.000 --> 00:04:22.000]  按照當時的律法規定
[00:04:22.000 --> 00:04:25.000]  作為人口的數點統計
[00:04:25.000 --> 00:04:28.000]  原來有教導過
[00:04:28.000 --> 00:04:31.000]  在出一及記三十章十二節說
[00:04:31.000 --> 00:04:34.000]  你要按以色列人被數的計算總數
[00:04:34.000 --> 00:04:36.000]  你數的時候
[00:04:36.000 --> 00:04:39.000]  他們各人要為自己生命的屬價
[00:04:39.000 --> 00:04:41.000]  奉給耶和華
[00:04:41.000 --> 00:04:42.000]  免得數的時候
[00:04:42.000 --> 00:04:45.000]  在他們中間又再讓
[00:04:45.000 --> 00:04:47.000]  經文也告訴我們
[00:04:47.000 --> 00:04:48.000]  數點人數的時候
[00:04:48.000 --> 00:04:51.000]  要獻上屬價
[00:04:51.000 --> 00:04:54.000]  紋數記三十一章五十節也有提到
[00:04:54.000 --> 00:04:56.000]  說軍隊在數點人數的時候
[00:04:56.000 --> 00:04:59.000]  他們也要獻上屬價
[00:04:59.000 --> 00:05:00.000]  當我們看到經文
[00:05:00.000 --> 00:05:03.000]  歷代至上二十一章的時候
[00:05:03.000 --> 00:05:08.000]  沒有說大衛按照律法的規矩去做
[00:05:08.000 --> 00:05:09.000]  數點人數之後
[00:05:09.000 --> 00:05:11.000]  他也沒有獻上屬價
[00:05:11.000 --> 00:05:13.000]  但記載了什麼呢
[00:05:13.000 --> 00:05:17.000]  記載了付出了很多勞民傷財的代價
[00:05:17.000 --> 00:05:19.000]  在經文撒姆爾記下二十四章
[00:05:19.000 --> 00:05:22.000]  同樣都是記載著這件事
[00:05:22.000 --> 00:05:25.000]  在撒姆爾記下二十四章八節記載著
[00:05:25.000 --> 00:05:28.000]  他說是用了軍隊
[00:05:28.000 --> 00:05:31.000]  用軍隊用了九個月零二十日
[00:05:31.000 --> 00:05:34.000]  去數點人數
[00:05:34.000 --> 00:05:37.000]  我們可能會這樣想
[00:05:37.000 --> 00:05:41.000]  為什麼大衛那麼容易就被撒旦激動
[00:05:41.000 --> 00:05:43.000]  去數點人數呢
[00:05:43.000 --> 00:05:45.000]  或者我們先了解一下
[00:05:45.000 --> 00:05:48.000]  大衛數點人數的動機是什麼
[00:05:48.000 --> 00:05:51.000]  在第五節我們可以看到
[00:05:51.000 --> 00:05:54.000]  這次的數點數目
[00:05:54.000 --> 00:05:57.000]  他說只是手裡拿著刀
[00:05:57.000 --> 00:06:00.000]  即是這些是軍隊的數目
[00:06:00.000 --> 00:06:03.000]  大衛要準確地知道
[00:06:03.000 --> 00:06:06.000]  以色列境裡手裡拿著刀的
[00:06:06.000 --> 00:06:08.000]  一些藍兵的數目
[00:06:08.000 --> 00:06:11.000]  期望他掌握到自己所擁有的軍隊
[00:06:11.000 --> 00:06:13.000]  具體的數目
[00:06:13.000 --> 00:06:15.000]  他想誇耀他的軍力
[00:06:15.000 --> 00:06:17.000]  並且炫耀他的勢力
[00:06:17.000 --> 00:06:21.000]  顯然他心裡是存在驕傲
[00:06:21.000 --> 00:06:22.000]  目的是什麼呢
[00:06:22.000 --> 00:06:24.000]  是要中央集權
[00:06:24.000 --> 00:06:27.000]  作擴張勢力的預備
[00:06:27.000 --> 00:06:29.000]  他要用自己的方法
[00:06:29.000 --> 00:06:32.000]  去對付地上的仇敵
[00:06:32.000 --> 00:06:37.000]  這些就是當時大衛數點人數的動機
[00:06:37.000 --> 00:06:40.000]  當一個人受到激動的時候
[00:06:40.000 --> 00:06:42.000]  其實都是需要
[00:06:42.000 --> 00:06:46.000]  這個人心裡有被激動的條件
[00:06:46.000 --> 00:06:50.000]  撒旦能夠去激動大衛去犯罪
[00:06:50.000 --> 00:06:54.000]  要大衛心裡有犯罪的元素才行
[00:06:54.000 --> 00:06:57.000]  大衛當時心高氣傲
[00:06:57.000 --> 00:07:03.000]  就成為被撒旦去激動的情況
[00:07:03.000 --> 00:07:06.000]  在第三節約亞說
[00:07:06.000 --> 00:07:09.000]  願耶和華使他的百姓
[00:07:09.000 --> 00:07:11.000]  比現在加珍百倍
[00:07:11.000 --> 00:07:13.000]  我主我王啊
[00:07:13.000 --> 00:07:15.000]  他王不都是我主的僕人嗎
[00:07:15.000 --> 00:07:18.000]  我主為何吩咐者行者事
[00:07:18.000 --> 00:07:23.000]  為何使以色列陷入罪裡呢
[00:07:23.000 --> 00:07:26.000]  連這個軍隊的統帥約亞
[00:07:26.000 --> 00:07:31.000]  他也反對這個數點人數的計劃
[00:07:31.000 --> 00:07:35.000]  站在一個反對的觀點來勸大衛
[00:07:35.000 --> 00:07:37.000]  叫他不要做這件事
[00:07:37.000 --> 00:07:40.000]  使以色列陷入罪裡
[00:07:40.000 --> 00:07:42.000]  因為數點人數
[00:07:42.000 --> 00:07:45.000]  肯定不是應律法的規定去做
[00:07:45.000 --> 00:07:48.000]  又不合乎實際情況的需要
[00:07:48.000 --> 00:07:50.000]  是有害而無益的
[00:07:50.000 --> 00:07:54.000]  約亞說藉著約亞的警告
[00:07:54.000 --> 00:07:56.000]  他已經預先向大衛
[00:07:56.000 --> 00:07:58.000]  顯示他所做的事
[00:07:58.000 --> 00:08:02.000]  不單是他個人和家人
[00:08:02.000 --> 00:08:05.000]  家族要承擔的後果
[00:08:05.000 --> 00:08:10.000]  甚至乎他的子民以色列也要遭殃
[00:08:10.000 --> 00:08:12.000]  我們看看第四節
[00:08:12.000 --> 00:08:15.000]  大衛沒有說什麼原因什麼理由
[00:08:15.000 --> 00:08:17.000]  他的主意已經定了
[00:08:17.000 --> 00:08:19.000]  他還要堅持他的己見
[00:08:19.000 --> 00:08:22.000]  於是約亞只好去從命
[00:08:22.000 --> 00:08:25.000]  他就派人四處走遍
[00:08:25.000 --> 00:08:29.000]  以色列境內各地的地方去核點民數
[00:08:29.000 --> 00:08:31.000]  然後將統計的數字
[00:08:31.000 --> 00:08:36.000]  帶回耶路撒冷呈現給大衛
[00:08:36.000 --> 00:08:41.000]  聖經其實有好幾次提及過核點民數
[00:08:41.000 --> 00:08:43.000]  第一次我們會記得
[00:08:43.000 --> 00:08:46.000]  在以色列出埃及的時候
[00:08:46.000 --> 00:08:49.000]  第二年在西黎山的時候
[00:08:49.000 --> 00:08:54.000]  當時他們為了估計全民的戰鬥力
[00:08:54.000 --> 00:08:59.000]  在二十歲以上的南丁進行了一次全面的清點
[00:08:59.000 --> 00:09:02.000]  而第二次核點民數的記載
[00:09:02.000 --> 00:09:04.000]  就是在民數記的二十六章
[00:09:04.000 --> 00:09:08.000]  以色列民在這個曠野漂流了四十年
[00:09:08.000 --> 00:09:10.000]  進行了一次的民數
[00:09:10.000 --> 00:09:12.000]  這兩次的核點民數
[00:09:12.000 --> 00:09:14.000]  都是順應耶和華的旨意
[00:09:14.000 --> 00:09:18.000]  並沒有惹動了耶和華的怒氣
[00:09:18.000 --> 00:09:21.000]  但是這次第三次核點民數
[00:09:21.000 --> 00:09:24.000]  在經文的歷代至上的二十一章
[00:09:24.000 --> 00:09:28.000]  以及撒姆爾記二十四章都有提及
[00:09:28.000 --> 00:09:31.000]  已經惹怒了耶和華的怒氣
[00:09:31.000 --> 00:09:36.000]  在神的眼中是行為惡的事
[00:09:36.000 --> 00:09:39.000]  大衛在這次所做的時候
[00:09:39.000 --> 00:09:42.000]  讓我去想起一個事、一個故事
[00:09:42.000 --> 00:09:44.000]  想跟大家分享
[00:09:44.000 --> 00:09:49.000]  話說有一位蘇格蘭的傳道人
[00:09:49.000 --> 00:09:52.000]  他去到一個禮拜堂講道
[00:09:52.000 --> 00:09:55.000]  他也是剛剛從神學院畢業
[00:09:55.000 --> 00:10:02.000]  這次是他第一次去到禮拜堂做講員
[00:10:02.000 --> 00:10:04.000]  去到這個地方的時候
[00:10:04.000 --> 00:10:06.000]  他原來見到這個講壇
[00:10:06.000 --> 00:10:10.000]  比起會眾的高度是高一點
[00:10:10.000 --> 00:10:12.000]  就像這裡這樣高一點
[00:10:12.000 --> 00:10:17.000]  講員必須要爬幾級的梯級
[00:10:17.000 --> 00:10:19.000]  去到一個講台裡面
[00:10:19.000 --> 00:10:24.000]  然後再爬幾個梯級去到講壇那裡
[00:10:24.000 --> 00:10:29.000]  這個講員,這個初出來的講員
[00:10:29.000 --> 00:10:34.000]  他就想著有這個機會
[00:10:34.000 --> 00:10:37.000]  他就把聖經夾住了
[00:10:37.000 --> 00:10:39.000]  然後眉飛色舞
[00:10:39.000 --> 00:10:45.000]  他還大毛大擺地爬上梯級去講壇
[00:10:45.000 --> 00:10:52.000]  他自信要講一篇了不起的信息
[00:10:52.000 --> 00:10:55.000]  一定會抓住台下每一個
[00:10:55.000 --> 00:10:59.000]  去聽他講這個信息的會眾的心
[00:10:59.000 --> 00:11:04.000]  但當他自己將這個信息去講的時候
[00:11:04.000 --> 00:11:08.000]  他就因為想著這件事分了心
[00:11:08.000 --> 00:11:10.000]  分散了他
[00:11:10.000 --> 00:11:13.000]  以致他講的時候都是零零碎碎的
[00:11:13.000 --> 00:11:15.000]  他有時都不知道自己在講什麼
[00:11:15.000 --> 00:11:17.000]  更加不幸的是
[00:11:17.000 --> 00:11:20.000]  沒有最差,只有更差
[00:11:20.000 --> 00:11:22.000]  他拿著那個廣章
[00:11:22.000 --> 00:11:24.000]  拿著廣章很害怕
[00:11:24.000 --> 00:11:25.000]  他的手在顫抖
[00:11:25.000 --> 00:11:28.000]  不小心地跌到地上
[00:11:28.000 --> 00:11:29.000]  那他怎麼辦?
[00:11:29.000 --> 00:11:31.000]  他要下去台上
[00:11:31.000 --> 00:11:33.000]  他還要很掃頭喪氣
[00:11:33.000 --> 00:11:37.000]  很有罪惡感
[00:11:37.000 --> 00:11:41.000]  然後他還要垂頭喪氣地上台
[00:11:41.000 --> 00:11:44.000]  他當時的心情當然是很差
[00:11:44.000 --> 00:11:48.000]  沒有最差,只有更差
[00:11:48.000 --> 00:11:51.000]  他很有失敗,很有罪惡感
[00:11:51.000 --> 00:11:59.000]  然後他完成了這次的宣講
[00:11:59.000 --> 00:12:01.000]  下去台上的時候
[00:12:01.000 --> 00:12:03.000]  有一位老姊妹坐在那裡
[00:12:03.000 --> 00:12:05.000]  她走過來看著他
[00:12:05.000 --> 00:12:07.000]  一位老姊妹坐在那裡
[00:12:07.000 --> 00:12:09.000]  她走過去安慰他
[00:12:09.000 --> 00:12:11.000]  不過她說的話就是說
[00:12:11.000 --> 00:12:13.000]  如果你上台的時候
[00:12:13.000 --> 00:12:16.000]  好像下台的時候那樣的話
[00:12:16.000 --> 00:12:18.000]  那你下台的時候
[00:12:18.000 --> 00:12:21.000]  就會好像上台的時候那樣
[00:12:21.000 --> 00:12:22.000]  大家聽不聽得明白?
[00:12:22.000 --> 00:12:23.000]  意思就是說
[00:12:23.000 --> 00:12:27.000]  如果你能夠謙卑地上台
[00:12:27.000 --> 00:12:29.000]  去將神的說話
[00:12:29.000 --> 00:12:33.000]  很專心地講給會友聽的時候
[00:12:33.000 --> 00:12:41.000]  他下台的時候就能夠有感恩的心
[00:12:41.000 --> 00:12:43.000]  不是說大搖大擺
[00:12:43.000 --> 00:12:47.000]  不過他能夠好好地感謝神
[00:12:47.000 --> 00:12:51.000]  所以我自己也會用ipad去講
[00:12:51.000 --> 00:12:58.000]  不會拿著紙本的廣張
[00:12:58.000 --> 00:13:02.000]  我們回看經文
[00:13:02.000 --> 00:13:04.000]  給了前書五章五節
[00:13:04.000 --> 00:13:06.000]  也是這個禮拜的金句
[00:13:06.000 --> 00:13:08.000]  我們一起讀,預備起
[00:13:08.000 --> 00:13:10.000]  因為神阻擋驕傲的人
[00:13:10.000 --> 00:13:13.000]  賜恩給謙卑的人
[00:13:13.000 --> 00:13:17.000]  經文教導我們要在自卑
[00:13:17.000 --> 00:13:20.000]  要服在上帝的大能底下
[00:13:20.000 --> 00:13:25.000]  上帝就會阻擋一些驕傲
[00:13:25.000 --> 00:13:28.000]  就會賜恩給謙卑的人
[00:13:28.000 --> 00:13:31.000]  讓我們一起去反思
[00:13:31.000 --> 00:13:35.000]  基督徒其實必須要擁有謙卑的心
[00:13:35.000 --> 00:13:36.000]  就像剛才講到
[00:13:36.000 --> 00:13:38.000]  聖靈降臨的時候提醒我們
[00:13:38.000 --> 00:13:41.000]  要有一個謙卑的心去愛神
[00:13:41.000 --> 00:13:43.000]  去愛我們的頂姊妹
[00:13:43.000 --> 00:13:46.000]  並且愛我們的鱗蛇
[00:13:46.000 --> 00:13:50.000]  正如五穀成熟的和田
[00:13:50.000 --> 00:13:51.000]  它要收割的時候
[00:13:51.000 --> 00:13:55.000]  我們可以看到這些成熟的垂子
[00:13:55.000 --> 00:14:01.000]  因為它裡頭很豐滿,垂子的頭都垂下來了
[00:14:01.000 --> 00:14:05.000]  反之我們看一些未成熟的垂子
[00:14:05.000 --> 00:14:07.000]  由於它裡面是很虛空的
[00:14:07.000 --> 00:14:09.000]  它也不夠充實
[00:14:09.000 --> 00:14:13.000]  垂子的頭是高高地仰起
[00:14:13.000 --> 00:14:15.000]  屬靈的士也是這樣
[00:14:15.000 --> 00:14:18.000]  可以用這個圖畫作一個比喻
[00:14:18.000 --> 00:14:21.000]  凡是成熟愛主愛人的基督徒
[00:14:21.000 --> 00:14:24.000]  因為裡面有一個很豐滿
[00:14:24.000 --> 00:14:27.000]  沒有一個不是謙卑下來的
[00:14:27.000 --> 00:14:29.000]  唯有一些是未成熟
[00:14:29.000 --> 00:14:33.000]  裡面還有一些虛空的信徒
[00:14:33.000 --> 00:14:39.000]  不能夠充實地去做事,去對待人
[00:14:39.000 --> 00:14:42.000]  以致他才有一個驕傲的心
[00:14:42.000 --> 00:14:44.000]  不賀一世的樣子
[00:14:44.000 --> 00:14:46.000]  頂姊妹你會選擇
[00:14:46.000 --> 00:14:49.000]  做一個裡面虛空,不夠充實的人
[00:14:49.000 --> 00:14:51.000]  還是裡頭很有成熟的
[00:14:51.000 --> 00:14:54.000]  很豐滿的,並且謙卑的人
[00:14:54.000 --> 00:14:58.000]  我相信大家都懂得怎樣去選擇
[00:14:58.000 --> 00:15:03.000]  接著我們看回經文第五至第六節
[00:15:03.000 --> 00:15:08.000]  約翰將以色列和猶大百姓統計的數目
[00:15:08.000 --> 00:15:10.000]  報告給大衛知道
[00:15:10.000 --> 00:15:13.000]  但是基於約翰真的很機智
[00:15:13.000 --> 00:15:15.000]  他核點問數的時候
[00:15:15.000 --> 00:15:19.000]  沒有計算到利美人和便亞敏人
[00:15:19.000 --> 00:15:25.000]  以致他們沒有被耶和華的災禍所害
[00:15:25.000 --> 00:15:30.000]  大衛去核點問數的時候
[00:15:30.000 --> 00:15:33.000]  他奪去了耶和華當有的地位
[00:15:33.000 --> 00:15:35.000]  大衛不記得了
[00:15:35.000 --> 00:15:39.000]  耶和華是一位掌管以色列的上帝
[00:15:39.000 --> 00:15:43.000]  並且大衛自己想做主
[00:15:43.000 --> 00:15:45.000]  去擴建他的軍備
[00:15:45.000 --> 00:15:47.000]  發展他自己的勢力
[00:15:47.000 --> 00:15:50.000]  這並不是對耶和華信心的表現
[00:15:50.000 --> 00:15:54.000]  更加知道大衛以自我為中心
[00:15:54.000 --> 00:15:57.000]  他用了他的觀念去做這件事
[00:15:57.000 --> 00:16:00.000]  於是耶和華不喜悅這件事
[00:16:00.000 --> 00:16:03.000]  在二十一章的三節裡
[00:16:03.000 --> 00:16:06.000]  其實耶和華已經藉著他的統帥約押
[00:16:06.000 --> 00:16:08.000]  他已經向大衛宣告
[00:16:08.000 --> 00:16:10.000]  提醒過他
[00:16:10.000 --> 00:16:14.000]  他為何要使以色列陷入這個罪的裡面呢
[00:16:14.000 --> 00:16:19.000]  今次大衛讓撒旦又獲得了一次勝利
[00:16:19.000 --> 00:16:21.000]  我們都會了解到
[00:16:21.000 --> 00:16:25.000]  基督徒亦都很容易受到攻擊
[00:16:25.000 --> 00:16:27.000]  特別那惡者
[00:16:27.000 --> 00:16:32.000]  基督徒是最喜歡攻擊的對象
[00:16:32.000 --> 00:16:34.000]  所以我們時刻都要警醒
[00:16:34.000 --> 00:16:37.000]  免得我們都會像大衛一樣
[00:16:37.000 --> 00:16:40.000]  淪落在罪惡的當中
[00:16:40.000 --> 00:16:44.000]  有關要我們提高屬靈的警覺
[00:16:44.000 --> 00:16:46.000]  牧者曾經教導我們
[00:16:46.000 --> 00:16:50.000]  鼓勵過我們需要找一個守望者
[00:16:50.000 --> 00:16:52.000]  需要一個「土伴」
[00:16:52.000 --> 00:16:56.000]  究竟「土伴」有甚麼作用呢
[00:16:56.000 --> 00:16:59.000]  我稱為「禱告的良伴」
[00:16:59.000 --> 00:17:02.000]  提供一個機會給大家行上
[00:17:02.000 --> 00:17:05.000]  與他的友伴一起祈禱
[00:17:05.000 --> 00:17:09.000]  持續地心交和代禱
[00:17:09.000 --> 00:17:12.000]  以表達對人的關愛
[00:17:12.000 --> 00:17:15.000]  我們亦都透過彼此去禱告
[00:17:15.000 --> 00:17:19.000]  去尋求辨識上帝的旨意
[00:17:19.000 --> 00:17:21.000]  以免做了一些出於自己心意
[00:17:21.000 --> 00:17:23.000]  自己意思的事
[00:17:23.000 --> 00:17:27.000]  「土伴」都知道我們彼此之間生活的需要
[00:17:27.000 --> 00:17:29.000]  靈命的光景亦都知道
[00:17:29.000 --> 00:17:32.000]  他都很願意藉著禱告
[00:17:32.000 --> 00:17:36.000]  可以彼此相愛,互相守望
[00:17:36.000 --> 00:17:38.000]  要提高屬靈的警覺
[00:17:38.000 --> 00:17:42.000]  「土伴」就是我們最佳最佳的友伴
[00:17:42.000 --> 00:17:45.000]  可以為我們守望
[00:17:45.000 --> 00:17:48.000]  你們有沒有「土伴」?
[00:17:48.000 --> 00:17:49.000]  如果還沒有的話
[00:17:49.000 --> 00:17:53.000]  鼓勵大家向神去禱告祈求
[00:17:53.000 --> 00:17:54.000]  讓神帶領我們
[00:17:54.000 --> 00:17:57.000]  叫各位兄姊妹都能夠找到
[00:17:57.000 --> 00:18:02.000]  我們屬靈的祈禱的夥伴
[00:18:02.000 --> 00:18:04.000]  我們看看第二個重點
[00:18:04.000 --> 00:18:06.000]  是「數點民數受罰」
[00:18:06.000 --> 00:18:10.000]  在歷代至上二十一章七節至十五節
[00:18:10.000 --> 00:18:14.000]  在第七節,因著大衛數點民數這件事
[00:18:14.000 --> 00:18:16.000]  在耶和華眼中項圍惡
[00:18:16.000 --> 00:18:19.000]  神極之不喜悅
[00:18:19.000 --> 00:18:22.000]  就降災給以色列
[00:18:22.000 --> 00:18:25.000]  大衛當刻的反應是怎樣呢?
[00:18:25.000 --> 00:18:27.000]  我們看看
[00:18:27.000 --> 00:18:29.000]  大衛對神說
[00:18:29.000 --> 00:18:32.000]  「我做這事大大有罪了」
[00:18:32.000 --> 00:18:34.000]  當大衛察覺到
[00:18:34.000 --> 00:18:36.000]  罪所帶來的後果的時候
[00:18:36.000 --> 00:18:38.000]  他便向耶和華承認
[00:18:38.000 --> 00:18:41.000]  他所犯的罪是極之極之的嚴重
[00:18:41.000 --> 00:18:44.000]  於是他來到耶和華的面前
[00:18:44.000 --> 00:18:46.000]  祈求憐恤
[00:18:46.000 --> 00:18:51.000]  哀求耶和華除掉他的罪孽
[00:18:51.000 --> 00:18:53.000]  大衛很坦誠地承認
[00:18:53.000 --> 00:18:56.000]  他所做的這件事是很玄媒
[00:18:56.000 --> 00:18:58.000]  大衛可能意識到
[00:18:58.000 --> 00:19:02.000]  他核點民數之後會帶來很大的代價
[00:19:02.000 --> 00:19:05.000]  所以他只好來到耶和華的面前
[00:19:05.000 --> 00:19:08.000]  哀求憐恤地祈求
[00:19:08.000 --> 00:19:10.000]  在第九至第十節
[00:19:10.000 --> 00:19:13.000]  耶和華吩咐先知加德
[00:19:13.000 --> 00:19:17.000]  傳遞信息給大衛
[00:19:17.000 --> 00:19:22.000]  列出了三樣災禍給大衛選擇
[00:19:22.000 --> 00:19:24.000]  除去選擇一樣
[00:19:24.000 --> 00:19:27.000]  我們知道罪是會帶來後果的
[00:19:27.000 --> 00:19:29.000]  當人犯罪的時候
[00:19:29.000 --> 00:19:34.000]  就是要承受上帝的懲罰
[00:19:34.000 --> 00:19:36.000]  我們在第十一至十二節
[00:19:36.000 --> 00:19:38.000]  先知加德來到大衛
[00:19:38.000 --> 00:19:40.000]  轉告耶和華的話
[00:19:40.000 --> 00:19:44.000]  列出了三個災禍給他選擇
[00:19:44.000 --> 00:19:45.000]  講明是災禍
[00:19:45.000 --> 00:19:47.000]  大家都知道都不是好事
[00:19:47.000 --> 00:19:49.000]  我們看看是甚麼災禍
[00:19:49.000 --> 00:19:51.000]  第一個選擇給他
[00:19:51.000 --> 00:19:53.000]  有三年的饑荒
[00:19:53.000 --> 00:19:55.000]  第二個選擇是有三個月
[00:19:55.000 --> 00:19:57.000]  被敵人用刀去追殺
[00:19:57.000 --> 00:19:59.000]  第三個選擇是
[00:19:59.000 --> 00:20:02.000]  有三天的時間的瘟疫
[00:20:02.000 --> 00:20:06.000]  要遍及整個以色列境內
[00:20:06.000 --> 00:20:09.000]  先知加德要大衛想一想
[00:20:09.000 --> 00:20:12.000]  叫他怎樣回覆耶和華
[00:20:12.000 --> 00:20:15.000]  讓他可以有一個答案給他回覆
[00:20:15.000 --> 00:20:18.000]  先知要大衛需要當機立斷
[00:20:18.000 --> 00:20:20.000]  作一個選擇
[00:20:20.000 --> 00:20:21.000]  其實很明顯
[00:20:21.000 --> 00:20:24.000]  要大衛去選擇是很難的
[00:20:24.000 --> 00:20:26.000]  這三個選擇都是很困難
[00:20:26.000 --> 00:20:28.000]  我們看到第十三節
[00:20:28.000 --> 00:20:29.000]  大衛說甚麼
[00:20:29.000 --> 00:20:33.000]  他說直言「我肯為難」
[00:20:33.000 --> 00:20:36.000]  那時大衛作出一個明智的抉擇
[00:20:36.000 --> 00:20:37.000]  他寧願選擇甚麼
