
[00:00:00.000 --> 00:00:02.040]  好,讓我們一起聆聽主導而先,
[00:02:02.960 --> 00:02:07.500]  在我自己作為基督徒的這三十幾年的經驗當中,
[00:02:07.500 --> 00:02:09.260]  我就會發現到,
[00:02:09.260 --> 00:02:11.340]  要保持一份清心,
[00:02:11.340 --> 00:02:13.000]  不要說只是對上帝,
[00:02:13.000 --> 00:02:15.740]  保持一個很專注的心,
[00:02:15.740 --> 00:02:20.620]  其實不是可以單純靠自己的能力去做得到的。
[00:02:20.620 --> 00:02:24.340]  因為如果當我們只是靠自己的能力的時候,
[00:02:24.340 --> 00:02:29.060]  我們就會受到其他的試探引誘,
[00:02:29.060 --> 00:02:34.620]  可能讓我們很快會扭轉我們原本做一件事情的目的。
[00:02:34.620 --> 00:02:37.900]  尤其是在我的觀察裡面不少的人,
[00:02:37.900 --> 00:02:40.460]  在最初做一件事情裡面,
[00:02:40.460 --> 00:02:42.900]  本來那個動機是很好的,
[00:02:42.900 --> 00:02:47.060]  但是後來經過了很多的發展之後,
[00:02:47.060 --> 00:02:48.740]  心開始改變。
[00:02:48.740 --> 00:02:51.100]  我不這麼說其他的行業,
[00:02:51.100 --> 00:02:54.100]  其實我也認識了不少人的行業,
[00:02:54.100 --> 00:03:00.500]  不過在我自己家父所做的一個行業就是做藥材海味,
[00:03:00.500 --> 00:03:08.820]  我就看到很多這些廣東話叫做「衰修美」的結局。
[00:03:08.820 --> 00:03:11.260]  什麼叫做「衰修美」呢?
[00:03:11.260 --> 00:03:17.420]  我家裡其中有一個認識的家庭是做藥材的,
[00:03:17.420 --> 00:03:23.780]  藥材就不是隨便你去山地或者野地當中,
[00:03:23.780 --> 00:03:25.380]  或者自己在後院種植,
[00:03:25.380 --> 00:03:27.380]  種了就是藥材。
[00:03:27.380 --> 00:03:29.460]  譬如加拿大也很流行的,
[00:03:29.460 --> 00:03:38.100]  很多家庭喜歡在後院種一些金銀花、菊花來吃的,
[00:03:38.100 --> 00:03:42.500]  但是原來不是說你種出來就立刻可以用的。
[00:03:42.500 --> 00:03:47.620]  我記得湯傳道在他家裡種人參,
[00:03:47.620 --> 00:03:53.380]  湯傳道還問我「這些人參我已經種了八年了,
[00:03:53.380 --> 00:03:54.660]  那可以吃嗎?」
[00:03:54.660 --> 00:03:57.620]  我不知道湯傳道記不記得我跟他說,
[00:03:57.620 --> 00:03:59.740]  我說人參要「祭」過的,
[00:03:59.740 --> 00:04:01.740]  不可以就這樣吃的,
[00:04:01.740 --> 00:04:04.580]  尤其是人參不是普通的一種東西,
[00:04:04.580 --> 00:04:07.620]  但是我認識的家庭是做北奇的,
[00:04:07.620 --> 00:04:09.300]  大家知不知道美國有北奇?
[00:04:09.300 --> 00:04:10.740]  傳道人一定要認識北奇,
[00:04:10.740 --> 00:04:14.900]  一般人我們上了年紀一開始就應該知道什麼叫北奇。
[00:04:14.900 --> 00:04:18.900]  北奇是一種很有益的藥材來的,
[00:04:18.900 --> 00:04:24.740]  如果你是氣虛或者你身體虛弱的人,
[00:04:24.740 --> 00:04:28.500]  偶然找些北奇補喝水喝也很有益的,
[00:04:28.500 --> 00:04:31.500]  北奇當中有很多等級的,
[00:04:31.500 --> 00:04:35.500]  因為家庫是做藥材海味,
[00:04:35.500 --> 00:04:37.500]  我就認識不少行家,
[00:04:37.500 --> 00:04:41.500]  有時候就去他們的工場看他們製北奇,
[00:04:41.500 --> 00:04:44.500]  北奇不是一支北奇植物,
[00:04:44.500 --> 00:04:45.500]  其實是根部,
[00:04:45.500 --> 00:04:48.500]  然後就切開一片片就可以吃的,
[00:04:48.500 --> 00:04:49.500]  不是的,
[00:04:49.500 --> 00:04:54.500]  原來要經過一輪的蒸煮、焗,
[00:04:54.500 --> 00:04:56.500]  然後才可以出到藥力,
[00:04:56.500 --> 00:05:02.500]  但是北奇最好的就叫做黑禁奇,
[00:05:02.500 --> 00:05:07.500]  今天好像在講中醫學,不是的,
[00:05:07.500 --> 00:05:08.500]  黑禁奇是很貴的,
[00:05:08.500 --> 00:05:12.500]  因為藥效很高,能力很大,
[00:05:12.500 --> 00:05:13.500]  它的特色是什麼呢?
[00:05:13.500 --> 00:05:16.500]  它的皮是深褐色的,
[00:05:16.500 --> 00:05:19.500]  所以通常切出來的一片片的北奇,
[00:05:19.500 --> 00:05:22.500]  你會發現它的皮邊是黑,
[00:05:22.500 --> 00:05:24.500]  好像黑邊捆了邊一樣,
[00:05:24.500 --> 00:05:27.500]  但是中間是黃色的,
[00:05:27.500 --> 00:05:30.500]  以一些我們去看的行家所知,
[00:05:30.500 --> 00:05:32.500]  我也認識的,
[00:05:32.500 --> 00:05:34.500]  這些叫做生的北奇,
[00:05:34.500 --> 00:05:37.500]  生的北奇就是還沒死的,
[00:05:37.500 --> 00:05:38.500]  就已經摘下來,
[00:05:38.500 --> 00:05:41.500]  收割了去製藥的,
[00:05:41.500 --> 00:05:44.500]  但是於是乎有些人就怎樣呢?
[00:05:44.500 --> 00:05:46.500]  我認識一個朋友,
[00:05:46.500 --> 00:05:48.500]  他就本著真的製藥,
[00:05:48.500 --> 00:05:50.500]  因為這些其實可以買到很貴的東西,
[00:05:50.500 --> 00:05:51.500]  其實便宜,
[00:05:51.500 --> 00:05:52.500]  好像十幾二十元,
[00:05:52.500 --> 00:05:55.500]  貴可以上六七百元都可以,
[00:05:55.500 --> 00:05:56.500]  於是乎他就想著,
[00:05:56.500 --> 00:05:59.500]  我去濟世為懷造藥,
[00:05:59.500 --> 00:06:02.500]  每一種藥都有個專家去製造,
[00:06:02.500 --> 00:06:04.500]  人參有個專家,
[00:06:04.500 --> 00:06:07.500]  北奇有個專家,
[00:06:07.500 --> 00:06:10.500]  甚至我們平日說的西米,
[00:06:10.500 --> 00:06:13.500]  薏米都有個專家製造的,
[00:06:13.500 --> 00:06:17.500]  不是說你隨便去種些西米來吃,
[00:06:17.500 --> 00:06:18.500]  那是不行的,
[00:06:18.500 --> 00:06:20.500]  那我就跟他說,
[00:06:20.500 --> 00:06:22.500]  他經常跟我說,
[00:06:22.500 --> 00:06:23.500]  王仔,
[00:06:23.500 --> 00:06:26.500]  你上來幹嘛騙我,
[00:06:26.500 --> 00:06:27.500]  我沒有,
[00:06:27.500 --> 00:06:30.500]  因為我當時幫家裡售,
[00:06:30.500 --> 00:06:32.500]  那我就看他們怎樣製造,
[00:06:32.500 --> 00:06:35.500]  他們就將那些很漂亮的北奇,
[00:06:35.500 --> 00:06:38.500]  切,切,切,切,
[00:06:38.500 --> 00:06:40.500]  過了幾年之後,
[00:06:40.500 --> 00:06:42.500]  他做大了生意,
[00:06:42.500 --> 00:06:43.500]  那我就問,
[00:06:43.500 --> 00:06:46.500]  老闆你現在的生意都幾好,
[00:06:46.500 --> 00:06:47.500]  他說幾好,
[00:06:47.500 --> 00:06:49.500]  我當時造藥,
[00:06:49.500 --> 00:06:51.500]  打算造北奇濟世為懷,
[00:06:51.500 --> 00:06:53.500]  希望那些人吃了之後,
[00:06:53.500 --> 00:06:55.500]  身體健康一點,
[00:06:55.500 --> 00:06:57.500]  那跟著呢,
[00:06:57.500 --> 00:06:58.500]  我說我來拿貨而已,
[00:06:58.500 --> 00:07:01.500]  拿貨的時候我就發現了一件事,
[00:07:01.500 --> 00:07:04.500]  他在某一個角落,
[00:07:04.500 --> 00:07:07.500]  就有一個黑的盆,
[00:07:07.500 --> 00:07:09.500]  有一個黑的盆,
[00:07:09.500 --> 00:07:12.500]  原來就載了很多墨汁,
[00:07:12.500 --> 00:07:14.500]  墨汁大家知不知道,
[00:07:14.500 --> 00:07:18.500]  我們寫大字的那些墨汁,
[00:07:18.500 --> 00:07:19.500]  我就說咦,
[00:07:19.500 --> 00:07:20.500]  我們幹什麼的,
[00:07:20.500 --> 00:07:22.500]  他說塗北奇,
[00:07:22.500 --> 00:07:23.500]  我說塗北奇,
[00:07:23.500 --> 00:07:24.500]  北奇要塗的嗎,
[00:07:24.500 --> 00:07:26.500]  他說年輕人你不懂這麼多東西了,
[00:07:26.500 --> 00:07:28.500]  那我就說咦,
[00:07:28.500 --> 00:07:30.500]  那他又有一個工人,
[00:07:30.500 --> 00:07:32.500]  家庭工業那些筆,
[00:07:32.500 --> 00:07:34.500]  在那裡慢慢逐條塗,
[00:07:34.500 --> 00:07:36.500]  塗完就晾乾它,
[00:07:36.500 --> 00:07:37.500]  那然後呢,
[00:07:37.500 --> 00:07:39.500]  我就見到另一個工人,
[00:07:39.500 --> 00:07:41.500]  就將那些晾乾了的北奇,
[00:07:41.500 --> 00:07:43.500]  就開始切片了,
[00:07:43.500 --> 00:07:44.500]  那我一看,
[00:07:44.500 --> 00:07:45.500]  咦,
[00:07:45.500 --> 00:07:47.500]  不像是漂亮的北奇,
[00:07:47.500 --> 00:07:50.500]  那些北奇全部灰色的中間,
[00:07:50.500 --> 00:07:53.500]  那我就多口問一下那個人,
[00:07:53.500 --> 00:07:54.500]  咦,
[00:07:54.500 --> 00:07:55.500]  你在幹什麼呀,
[00:07:55.500 --> 00:07:57.500]  他說上色囉,
[00:07:57.500 --> 00:07:58.500]  我說上色,
[00:07:58.500 --> 00:07:59.500]  上什麼色呀,
[00:07:59.500 --> 00:08:01.500]  他說黑禁棋嘛,
[00:08:01.500 --> 00:08:02.500]  好價錢點,
[00:08:02.500 --> 00:08:06.500]  我們將那些北奇染黑它,
[00:08:06.500 --> 00:08:07.500]  切片,
[00:08:07.500 --> 00:08:09.500]  一樣黑色變,
[00:08:09.500 --> 00:08:11.500]  然後呢,
[00:08:11.500 --> 00:08:16.500]  它就在中間有些黃色的顏色水,
[00:08:16.500 --> 00:08:17.500]  哇,
[00:08:17.500 --> 00:08:19.500]  那條北奇立刻鮮黃,
[00:08:19.500 --> 00:08:22.500]  又灰白的變成鮮黃色,
[00:08:22.500 --> 00:08:24.500]  晾乾它拿來賣,
[00:08:24.500 --> 00:08:26.500]  那這件事呢,
[00:08:26.500 --> 00:08:28.500]  後來我回去跟我爸爸講,
[00:08:28.500 --> 00:08:29.500]  我爸爸說,
[00:08:29.500 --> 00:08:31.500]  你跟他買這些貨,
[00:08:31.500 --> 00:08:33.500]  你有沒有驗過呀,
[00:08:33.500 --> 00:08:34.500]  兒子,
[00:08:34.500 --> 00:08:35.500]  不要理那麼多啦,
[00:08:35.500 --> 00:08:37.500]  現在人家做生意,
[00:08:37.500 --> 00:08:40.500]  你賣就賣不賣就算了,
[00:08:40.500 --> 00:08:41.500]  現在這種情況,
[00:08:41.500 --> 00:08:44.500]  那我想講這件事是什麼呢,
[00:08:44.500 --> 00:08:47.500]  當一個人,
[00:08:47.500 --> 00:08:51.500]  原本的心思是很好的,
[00:08:51.500 --> 00:08:54.500]  想制世以為是做弱的,
[00:08:54.500 --> 00:08:57.500]  但卻因為越做越大的生意,
[00:08:57.500 --> 00:09:00.500]  趕不到那麼多好貨給人,
[00:09:00.500 --> 00:09:05.500]  於是就參一些其他的自製貨下去,
[00:09:05.500 --> 00:09:07.500]  這些貨吃不吃得壞人呢,
[00:09:07.500 --> 00:09:08.500]  你沒有問我,
[00:09:08.500 --> 00:09:10.500]  我沒有研究過,
[00:09:10.500 --> 00:09:11.500]  不過你要問我,
[00:09:11.500 --> 00:09:13.500]  會不會買來那些去煮呢,
[00:09:13.500 --> 00:09:14.500]  我就一定不會啦,
[00:09:14.500 --> 00:09:17.500]  因為不是原裝,
[00:09:17.500 --> 00:09:20.500]  為什麼我講這個例子給大家聽呢,
[00:09:20.500 --> 00:09:22.500]  清心這件事,
[00:09:22.500 --> 00:09:24.500]  在聖經裏面,
[00:09:24.500 --> 00:09:28.500]  原來是和見到神是有直接關係的,
[00:09:28.500 --> 00:09:31.500]  如果人他的心,
[00:09:31.500 --> 00:09:34.500]  是沒有清心的時候,
[00:09:34.500 --> 00:09:36.500]  很容易他的心,
[00:09:36.500 --> 00:09:39.500]  就是隨著其他東西去走,
[00:09:39.500 --> 00:09:41.500]  當一個人有清心的時候,
[00:09:41.500 --> 00:09:43.500]  他看到神的時候呢,
[00:09:43.500 --> 00:09:45.500]  他就有一種對上帝的敬畏,
[00:09:45.500 --> 00:09:47.500]  就不會亂來,
[00:09:47.500 --> 00:09:51.500]  而這個人亦都能夠將上帝交給他,
[00:09:51.500 --> 00:09:53.500]  原本要做這件事,
[00:09:53.500 --> 00:09:58.500]  一路藏在他的行事為人的原則當中,
[00:09:58.500 --> 00:10:00.500]  而這個亦都是今天,
[00:10:00.500 --> 00:10:03.500]  我想和大家一起去看這段的經文,
[00:10:03.500 --> 00:10:04.500]  耶穌基督,
[00:10:04.500 --> 00:10:05.500]  在來到,
[00:10:05.500 --> 00:10:08.500]  去到馬太福音第十二章,
[00:10:08.500 --> 00:10:11.500]  第十五節至第二十一節裏面,
[00:10:11.500 --> 00:10:13.500]  去介紹給我們知道,
[00:10:13.500 --> 00:10:17.500]  一個神的人,屬神的子民,
[00:10:17.500 --> 00:10:20.500]  是應該怎樣去侍奉,
[00:10:20.500 --> 00:10:22.500]  怎樣走這條人生路,
[00:10:22.500 --> 00:10:24.500]  而這條人生的路裏面,
[00:10:24.500 --> 00:10:25.500]  其實有很多的試探,
[00:10:25.500 --> 00:10:27.500]  有很多人有很多其他的原因,
[00:10:27.500 --> 00:10:30.500]  可能使我們原本一個優良動機,
[00:10:30.500 --> 00:10:32.500]  變成cruel idea,
[00:10:32.500 --> 00:10:36.500]  一個扭曲了的一個意向,
[00:10:36.500 --> 00:10:38.500]  而這個意向,
[00:10:38.500 --> 00:10:42.500]  結局反而被我們漸漸離開了上帝,
[00:10:42.500 --> 00:10:45.500]  所以耶穌在這段經文裏面的教導,
[00:10:45.500 --> 00:10:50.500]  其實不是給他自己去學習怎樣做神的子民,
[00:10:50.500 --> 00:10:54.500]  不是給他自己怎樣去印證他是神的兒子,
[00:10:54.500 --> 00:10:57.500]  而是給當時一班門徒,
[00:10:57.500 --> 00:11:02.500]  他們去學習怎樣去做一個好的屬神的子民,
[00:11:02.500 --> 00:11:06.500]  這個就是我今天這段聖經所希望達到的目的,
[00:11:06.500 --> 00:11:08.500]  所以今天我給了這個講題給他,
[00:11:08.500 --> 00:11:14.500]  叫做保持清心專注是主的啟示當中,
[00:11:14.500 --> 00:11:17.500]  我會分開兩個的大部分,
[00:11:17.500 --> 00:11:18.500]  和大家一起去看的,
[00:11:18.500 --> 00:11:23.500]  那個的分段亦都是在大家的程序表裏面寫了,
[00:11:23.500 --> 00:11:26.500]  第一個部分是十二章的第十五節,
[00:11:26.500 --> 00:11:30.500]  我們會看一個題目叫做不因外在的因素而失足,
[00:11:30.500 --> 00:11:36.500]  然後第二個的部分就是從第十六節開始,
[00:11:36.500 --> 00:11:41.500]  我想在經節上面可能有些錯漏,
[00:11:41.500 --> 00:11:43.500]  是從第十六節去到第二十一節,
[00:11:43.500 --> 00:11:48.500]  那個的副題是叫做成全先知的啟示,
[00:11:48.500 --> 00:11:52.500]  好了,讓我們在未看經文之前,
[00:11:52.500 --> 00:11:57.500]  我們看回前文究竟發生過些什麼事,
[00:11:57.500 --> 00:12:01.500]  如果大家還記得在上個禮拜的講道裏面,
[00:12:01.500 --> 00:12:09.500]  我們已經講過耶穌已經經過了很多法尼塞人民事挑剔,
[00:12:09.500 --> 00:12:12.500]  甚至挑戰,講得好聽些,
[00:12:12.500 --> 00:12:17.500]  而後來發展到去在第十二章第十四節當中,
[00:12:17.500 --> 00:12:23.500]  法尼塞人甚至要出去商議怎樣去除滅耶穌,
[00:12:23.500 --> 00:12:25.500]  上個禮拜我已經講過,
[00:12:25.500 --> 00:12:28.500]  除滅不一定是馬上要將祂殺死,
[00:12:28.500 --> 00:12:32.500]  這個可能是最後他們的心態的發展,
[00:12:32.500 --> 00:12:35.500]  但這個除滅可以解釋為,
[00:12:35.500 --> 00:12:40.500]  他們想將耶穌踐踏到一個地步是不能夠再存在,
[00:12:40.500 --> 00:12:45.500]  這個是很似乎於在當時所謂榮譽社會觀,
[00:12:45.500 --> 00:12:50.500]  Honor and Shame Society 的一個人脈之間的關係,
[00:12:50.500 --> 00:12:53.500]  因為這班法尼塞人要將耶穌踩到一錢不值,
[00:12:53.500 --> 00:12:55.500]  那些人就不會跟從祂,
[00:12:55.500 --> 00:12:59.500]  這一連串的衝擊我相信耶穌他明白到,
[00:12:59.500 --> 00:13:04.500]  對他是一個清楚不過應該怎樣處理的狀況,
[00:13:04.500 --> 00:13:09.500]  但對於他身邊這班門徒就是一個很大的挑戰,
[00:13:09.500 --> 00:13:12.500]  如果當耶穌踩他們出去傳道的時候,
[00:13:12.500 --> 00:13:16.500]  這班的人面對又是這班的民事祭司,
[00:13:16.500 --> 00:13:18.500]  可能又是這樣威逼利誘,
[00:13:18.500 --> 00:13:21.500]  我們見到後來有個利誘了,
[00:13:21.500 --> 00:13:25.500]  加類人猶大就利誘了,威逼的就有,
[00:13:25.500 --> 00:13:28.500]  我們看見的彼得就是一個典型例子,
[00:13:28.500 --> 00:13:31.500]  彼得很容易被人嚇倒,
[00:13:31.500 --> 00:13:35.500]  你就是與他一夥的人就可以了,
[00:13:35.500 --> 00:13:41.500]  所以耶穌其實在這裏不是要為自己去說話,
[00:13:41.500 --> 00:13:43.500]  而是要去教導這班門徒,
[00:13:43.500 --> 00:13:46.500]  當你真的要出去傳道的時候,
[00:13:46.500 --> 00:13:49.500]  你會面對在前文十二章,
[00:13:49.500 --> 00:13:51.500]  從第一節到十四節裏面,
[00:13:51.500 --> 00:13:54.500]  不斷受到這些民事祭司,
[00:13:54.500 --> 00:13:57.500]  甚至後來法利塞人和大祭司,
[00:13:57.500 --> 00:14:02.500]  或者統稱猶太人公會的人一起來攻擊,
[00:14:02.500 --> 00:14:04.500]  怎樣處理好呢?
[00:14:04.500 --> 00:14:06.500]  是不是和他連過呢?
[00:14:06.500 --> 00:14:10.500]  我們就來看看是不是和他連過了,
[00:14:10.500 --> 00:14:13.500]  我們看看第十二章,第十五節,
[00:14:13.500 --> 00:14:17.500]  我們一起多一次先,這節經文不是很長,
[00:14:17.500 --> 00:14:19.500]  我們一起讀,
[00:14:19.500 --> 00:14:23.500]  耶穌知道了,就離開那裏,
[00:14:23.500 --> 00:14:26.500]  有許多人跟著他,
[00:14:26.500 --> 00:14:30.500]  他把其中有病的人都治好了,
[00:14:30.500 --> 00:14:33.500]  很漂亮的一節經文,
[00:14:33.500 --> 00:14:39.500]  往往一個人失去焦點,
[00:14:39.500 --> 00:14:43.500]  是因為那個人成功了,
[00:14:43.500 --> 00:14:49.500]  成功其實是一件很大的試探,
[00:14:49.500 --> 00:14:52.500]  讓人原本那個動機,
[00:14:52.500 --> 00:14:56.500]  越順良的動機可能會扭曲,
[00:14:56.500 --> 00:14:58.500]  好像我剛才所說,
[00:14:58.500 --> 00:15:00.500]  那個做北企的行家,
[00:15:00.500 --> 00:15:03.500]  就是因為做著做著生意越大,
[00:15:03.500 --> 00:15:05.500]  交不到那麼多貨,
[00:15:05.500 --> 00:15:13.500]  就做這些,我不敢說假的,次等北企出來賺錢,
[00:15:13.500 --> 00:15:15.500]  理由很多的,
[00:15:15.500 --> 00:15:17.500]  可以將自己包裝為,
[00:15:17.500 --> 00:15:19.500]  都是賺錢而已,
[00:15:19.500 --> 00:15:21.500]  吃它不壞的,
[00:15:21.500 --> 00:15:23.500]  都有些藥效的,
[00:15:23.500 --> 00:15:25.500]  不過不是那麼強而已,
[00:15:25.500 --> 00:15:27.500]  可能是這些理由,
[00:15:27.500 --> 00:15:29.500]  聽起來很合理的,
[00:15:29.500 --> 00:15:31.500]  我們在這個世界上很多時候,
[00:15:31.500 --> 00:15:33.500]  因為成功的時候,
[00:15:33.500 --> 00:15:38.500]  我們就有很多理由去鼓勵我們去妥協,
[00:15:38.500 --> 00:15:42.500]  當我們有這些妥協的情況的時候,
[00:15:42.500 --> 00:15:43.500]  作為信徒,
[00:15:43.500 --> 00:15:45.500]  是不是就妥協下去呢?
[00:15:45.500 --> 00:15:49.500]  這個正正耶穌去明白到的,
[00:15:49.500 --> 00:15:50.500]  剛才我講到,
[00:15:50.500 --> 00:15:53.500]  他們一直被民事祭司逼害,
[00:15:53.500 --> 00:15:57.500]  從農田逼到會堂,
[00:15:57.500 --> 00:15:59.500]  現在他們還要出手,
[00:15:59.500 --> 00:16:03.500]  一起去踐踏耶穌,毀滅耶穌,
[00:16:03.500 --> 00:16:05.500]  如果我們用和合本,毀滅,
[00:16:05.500 --> 00:16:07.500]  除掉耶穌,
[00:16:07.500 --> 00:16:11.500]  耶穌全部都知道,
[00:16:11.500 --> 00:16:14.500]  耶穌知道了,
[00:16:14.500 --> 00:16:16.500]  耶穌不是不知道,
[00:16:16.500 --> 00:16:18.500]  耶穌是清楚知道他們怎麼想,
[00:16:18.500 --> 00:16:21.500]  其實耶穌從頭到尾都知道他們怎麼想,
[00:16:21.500 --> 00:16:22.500]  你留意一下,
[00:16:22.500 --> 00:16:23.500]  耶穌經常都講,
[00:16:23.500 --> 00:16:25.500]  知道他們怎麼想的,
[00:16:25.500 --> 00:16:29.500]  到了最後,其實耶穌揭露他們的真相的時候,
[00:16:29.500 --> 00:16:31.500]  他們最討厭耶穌,
[00:16:31.500 --> 00:16:32.500]  你可以偷看一下,
[00:16:32.500 --> 00:16:35.500]  馬太福音第22章第18節,
[00:16:35.500 --> 00:16:37.500]  22章第18節,
[00:16:37.500 --> 00:16:39.500]  馬太福音第22章第18節,
[00:16:39.500 --> 00:16:41.500]  耶穌在那裡,
[00:16:41.500 --> 00:16:43.500]  又同樣講了一句說話,
[00:16:43.500 --> 00:16:46.500]  就很激動這幫人,
[00:16:46.500 --> 00:16:47.500]  耶穌怎樣?
[00:16:47.500 --> 00:16:48.500]  在聖經記載說,
[00:16:48.500 --> 00:16:50.500]  按照馬太的記載,
[00:16:50.500 --> 00:16:54.500]  耶穌看出他們的惡意,
[00:16:54.500 --> 00:16:55.500]  就說,
[00:16:55.500 --> 00:16:58.500]  假冒為善的人,
[00:16:58.500 --> 00:17:01.500]  為什麼試探我呢?
[00:17:01.500 --> 00:17:04.500]  馬太福音22章第18節,
[00:17:04.500 --> 00:17:09.500]  耶穌其實從頭到尾都知道人的心是怎麼想的,
[00:17:09.500 --> 00:17:11.500]  因為祂是上帝,
[00:17:11.500 --> 00:17:13.500]  祂是神的一份子,
[00:17:13.500 --> 00:17:15.500]  祂是神,
[00:17:15.500 --> 00:17:18.500]  三位一體的其中一個位,
[00:17:18.500 --> 00:17:20.500]  祂沒有理由不知道,
[00:17:20.500 --> 00:17:23.500]  知道怎樣處理呢?
[00:17:23.500 --> 00:17:24.500]  學習一下,
[00:17:24.500 --> 00:17:30.500]  這就是我們基督徒學習怎樣去學校主的工作,
[00:17:30.500 --> 00:17:32.500]  在我們的侍奉當中,
[00:17:32.500 --> 00:17:34.500]  我想強調一點,
[00:17:34.500 --> 00:17:36.500]  耶穌不是出來侍奉,
[00:17:36.500 --> 00:17:38.500]  耶穌是來作功,
[00:17:38.500 --> 00:17:40.500]  所以耶穌經常說,
[00:17:40.500 --> 00:17:42.500]  我負作事到如今,
[00:17:42.500 --> 00:17:44.500]  我也是一樣,
[00:17:44.500 --> 00:17:45.500]  耶穌是作功,
[00:17:45.500 --> 00:17:47.500]  我們就是侍奉主,
[00:17:47.500 --> 00:17:50.500]  我們學校耶穌怎樣侍奉,
[00:17:50.500 --> 00:17:52.500]  耶穌在這個時候怎樣做?
[00:17:52.500 --> 00:17:56.500]  就離開那裏,
[00:17:56.500 --> 00:18:01.500]  很輕輕的一句,
[00:18:01.500 --> 00:18:03.500]  在希臘文的裏面,
[00:18:03.500 --> 00:18:09.500]  其實整句聖經第15節是很短的幾個字,
[00:18:09.500 --> 00:18:14.500]  就點出了耶穌怎樣去面對,
[00:18:14.500 --> 00:18:20.500]  明知這班人帶著惡意來到祂的當中,
[00:18:20.500 --> 00:18:24.500]  甚至耶穌知道他們想摧毀祂,
[00:18:24.500 --> 00:18:28.500]  這班民事祭司擺明是來摧毀耶穌的,
[00:18:28.500 --> 00:18:30.500]  耶穌怎樣?
[00:18:30.500 --> 00:18:32.500]  跟祂捏過是嗎?
[00:18:32.500 --> 00:18:33.500]  不是,
[00:18:33.500 --> 00:18:39.500]  耶穌是來到離開那裏,
[00:18:39.500 --> 00:18:42.500]  今天的人就會說,
[00:18:42.500 --> 00:18:44.500]  真是膽小鬼,
[00:18:44.500 --> 00:18:47.500]  英文叫做so coward,
[00:18:47.500 --> 00:18:50.500]  不如你沒有料,
[00:18:50.500 --> 00:18:52.500]  耶穌害怕嗎?
[00:18:52.500 --> 00:18:54.500]  怎樣跟祂鬥過?
[00:18:54.500 --> 00:18:56.500]  大家大師姐妹,
[00:18:56.500 --> 00:18:57.500]  你在公司裏面,
[00:18:57.500 --> 00:18:59.500]  不知有沒有試過,
