
[00:00:00.000 --> 00:00:04.900]  在今天想到和大家分享什麼的時候
[00:02:26.900 --> 00:02:30.700]  在東邊的一個平原地帶
[00:02:30.700 --> 00:02:33.700]  在這個平原地帶裡面
[00:02:33.700 --> 00:02:37.100]  摩西就是將神的誡命
[00:02:37.100 --> 00:02:40.900]  重新的去宣告給他們聽
[00:02:40.900 --> 00:02:44.700]  所以這本書叫做《心靈記》
[00:02:44.700 --> 00:02:51.500]  再重新的去宣佈神的誡命
[00:02:51.500 --> 00:02:53.500]  摩西很希望就是
[00:02:53.500 --> 00:02:56.500]  以色列人神的子民
[00:02:56.500 --> 00:03:00.100]  在按著神的心意去過每一日的日子
[00:03:00.100 --> 00:03:01.900]  他們信靠神
[00:03:01.900 --> 00:03:04.500]  遵守神的律法
[00:03:04.500 --> 00:03:05.900]  守神的約
[00:03:05.900 --> 00:03:10.300]  以致到他們的民族能夠興旺
[00:03:10.300 --> 00:03:14.900]  當我們今天我們教會面臨的問題
[00:03:14.900 --> 00:03:17.900]  剛才說過就是有健康的事
[00:03:17.900 --> 00:03:19.700]  又大又難的事
[00:03:19.700 --> 00:03:22.300]  好比就是以色列人
[00:03:22.300 --> 00:03:24.500]  他們進迦南的時候
[00:03:24.500 --> 00:03:27.900]  他要面對迦南人的抵抗
[00:03:27.900 --> 00:03:29.300]  要有戰爭
[00:03:29.300 --> 00:03:32.500]  一場一場的戰爭
[00:03:32.500 --> 00:03:35.100]  實在是不容易
[00:03:35.100 --> 00:03:39.100]  他們曾經有很多人膽怯
[00:03:39.100 --> 00:03:42.300]  最重要的就是他們靠穩神的心意
[00:03:42.300 --> 00:03:45.700]  如果神的心意要他們入的時候
[00:03:45.700 --> 00:03:50.700]  他們就遵從神的旨意入
[00:03:50.700 --> 00:03:52.100]  在這個時代
[00:03:52.100 --> 00:03:53.100]  在摩西的時候
[00:03:53.100 --> 00:03:55.100]  也是面對一個時代
[00:03:55.100 --> 00:03:56.500]  就是什麼呢?
[00:03:56.500 --> 00:03:59.500]  摩西不能夠再入迦南
[00:03:59.500 --> 00:04:01.700]  因為他曾經犯罪
[00:04:01.700 --> 00:04:05.100]  神是不讓他入應許之地
[00:04:05.100 --> 00:04:10.300]  因此他就要在那個曠野裏面
[00:04:10.300 --> 00:04:12.100]  死在那裏
[00:04:12.100 --> 00:04:19.700]  他要準備將權交給一個年青的領袖約書亞
[00:04:19.700 --> 00:04:24.300]  在權力交替的時間
[00:04:24.300 --> 00:04:27.700]  對於以色列民來說
[00:04:27.700 --> 00:04:31.700]  都是一個很大的適應
[00:04:31.700 --> 00:04:33.300]  在我們看的經文裏面
[00:04:33.300 --> 00:04:35.500]  一會兒就會讀到
[00:04:35.500 --> 00:04:39.700]  經文裏面形容摩西是一個什麼人呢?
[00:04:39.700 --> 00:04:43.100]  就是神人
[00:04:43.100 --> 00:04:47.500]  因為摩西和神的關係是非常密切
[00:04:47.500 --> 00:04:50.700]  他可以和神直接的對話
[00:04:50.700 --> 00:04:53.100]  因此他知道神的心意
[00:04:53.100 --> 00:04:57.700]  他能夠傳遞神的心意給以色列人
[00:04:57.700 --> 00:05:03.700]  他是一種以神給他的權那種的領袖
[00:05:03.700 --> 00:05:07.100]  而約書亞是另外一類的領袖
[00:05:07.100 --> 00:05:12.700]  約書亞是正於行政打仗
[00:05:12.700 --> 00:05:18.700]  他和神的關係並沒有摩西那麼密
[00:05:18.700 --> 00:05:23.300]  這個領袖的交替的時間
[00:05:23.300 --> 00:05:27.500]  神有的心意是需要約書亞去帶領
[00:05:27.500 --> 00:05:29.900]  但對於以色列人來說
[00:05:29.900 --> 00:05:33.100]  這個是另外一個領袖
[00:05:33.100 --> 00:05:36.300]  所以以色列人他們要學習
[00:05:36.300 --> 00:05:37.900]  怎樣去信服
[00:05:37.900 --> 00:05:40.300]  怎樣去聽從新的領袖
[00:05:40.300 --> 00:05:46.300]  新的領袖的指揮方式是有不同的
[00:05:46.300 --> 00:05:48.900]  在他們準備入迦南的時候
[00:05:48.900 --> 00:05:51.500]  亦都面對著一件事就是
[00:05:51.500 --> 00:05:54.500]  以前他們以油木為生
[00:05:54.500 --> 00:05:59.100]  但入迦南之後將會分地給他們
[00:05:59.100 --> 00:06:01.900]  他們會停下來
[00:06:01.900 --> 00:06:05.500]  在一片土地裏面找他們的生活
[00:06:05.500 --> 00:06:07.700]  不是靠再養羊
[00:06:07.700 --> 00:06:10.700]  養大羊吃羊賣羊
[00:06:10.700 --> 00:06:14.300]  現在他們準備入迦南的時候
[00:06:14.300 --> 00:06:17.500]  他們就是種植為生
[00:06:17.500 --> 00:06:20.100]  務農為生
[00:06:20.100 --> 00:06:24.300]  在迦南地另外一類的方式的生活
[00:06:24.300 --> 00:06:28.900]  其實背後就是他們要面對不同類型的問題
[00:06:28.900 --> 00:06:30.900]  在迦南地裏面
[00:06:30.900 --> 00:06:36.100]  他們亦都要面對迦南地裏面有很多他們的價值觀念
[00:06:36.100 --> 00:06:38.100]  他們的宗教
[00:06:38.100 --> 00:06:44.100]  這些東西很自然一路侵蝕猶太人、以色列人
[00:06:44.100 --> 00:06:49.900]  因此摩西很希望在入迦南地之前
[00:06:49.900 --> 00:06:51.500]  為他們準備
[00:06:51.500 --> 00:06:53.700]  在靈命方面的準備
[00:06:53.700 --> 00:06:55.900]  在態度方面的準備
[00:06:55.900 --> 00:06:59.100]  準備他們入迦南地的時候
[00:06:59.100 --> 00:07:04.100]  他們怎樣興盛起來
[00:07:04.100 --> 00:07:05.700]  在摩西看來
[00:07:05.700 --> 00:07:08.900]  最重要的就是他們的態度
[00:07:08.900 --> 00:07:10.900]  他們的態度是什麼呢?
[00:07:10.900 --> 00:07:16.300]  就是要遵從耶和華所頒布的律法
[00:07:16.300 --> 00:07:18.100]  在背後的意思就是
[00:07:18.100 --> 00:07:21.100]  他們要尊耶和華為王
[00:07:21.100 --> 00:07:25.700]  他要承認耶和華是他生命的王
[00:07:25.700 --> 00:07:27.500]  是他們支柏的王
[00:07:27.500 --> 00:07:30.300]  是他們國家的王
[00:07:30.300 --> 00:07:35.100]  如果他們不承認耶和華是他們的王的時候
[00:07:35.100 --> 00:07:39.700]  他們很難要遵守摩西的律法
[00:07:39.700 --> 00:07:41.700]  所以我們一起看這段經文
[00:07:41.700 --> 00:07:44.700]  《生命紀念》三十三章一到五節
[00:07:44.700 --> 00:07:49.500]  我們一起讀這段經文
[00:07:49.500 --> 00:08:02.500]  以下是神人摩西在未死之至為以色列人所祝的福
[00:08:02.500 --> 00:08:05.100]  從巴蘭山發出光輝
[00:08:05.100 --> 00:08:07.900]  從萬萬聖者中來臨
[00:08:07.900 --> 00:08:12.300]  從他右手為百姓傳出烈火的律法
[00:08:12.300 --> 00:08:14.300]  他痛愛百姓
[00:08:14.300 --> 00:08:17.100]  眾弟母在他手中
[00:08:17.100 --> 00:08:19.500]  他們坐在他的腳下
[00:08:19.500 --> 00:08:21.500]  領受他的耳語
[00:08:21.500 --> 00:08:27.100]  摩西將者有貪那國無眾的產業
[00:08:27.100 --> 00:08:29.300]  百姓的眾受利
[00:08:29.300 --> 00:08:33.500]  以色列的各支派一同聚會的時候
[00:08:33.500 --> 00:08:36.700]  耶和華在他們的信中
[00:08:36.700 --> 00:08:37.900]  第五節
[00:08:37.900 --> 00:08:42.900]  耶和華在耶穌臨終為王
[00:08:42.900 --> 00:08:44.700]  是摩西臨死之前
[00:08:44.700 --> 00:08:48.700]  他的祝福裏面最重要的一句
[00:08:48.700 --> 00:08:50.100]  耶穌臨是什麼呢?
[00:08:50.100 --> 00:08:53.100]  耶穌臨等於以色列
[00:08:53.100 --> 00:08:56.700]  是以色列的一個別稱
[00:08:56.700 --> 00:08:57.900]  一個暱稱
[00:08:57.900 --> 00:09:01.700]  特別是說
[00:09:01.700 --> 00:09:05.300]  以色列你是叫做耶穌臨
[00:09:05.300 --> 00:09:08.700]  在這裏我們看到
[00:09:08.700 --> 00:09:11.700]  摩西的祝福裏面帶出就是
[00:09:11.700 --> 00:09:18.300]  以色列你們要以耶和華作王
[00:09:18.300 --> 00:09:19.900]  在這段經文裏面
[00:09:19.900 --> 00:09:22.100]  我們看到為什麼這麼重要呢?
[00:09:22.100 --> 00:09:26.500]  因為這個經文就是
[00:09:26.500 --> 00:09:28.900]  摩西臨死之前
[00:09:28.900 --> 00:09:31.900]  他心裏面想說的話
[00:09:31.900 --> 00:09:34.700]  他很想說給以色列人聽
[00:09:34.700 --> 00:09:36.100]  這些是重要的
[00:09:36.100 --> 00:09:39.300]  對他們民族是重要的
[00:09:39.300 --> 00:09:41.900]  生死有關
[00:09:41.900 --> 00:09:44.700]  所以我們今天研究這段經文
[00:09:44.700 --> 00:09:47.500]  一起研究和宣講
[00:09:47.500 --> 00:09:49.500]  都是希望大家
[00:09:49.500 --> 00:09:55.100]  能夠以神做我們的王
[00:09:55.100 --> 00:09:59.100]  通常臨別臨死的說話
[00:09:59.100 --> 00:10:01.100]  是重要的說話
[00:10:01.100 --> 00:10:04.300]  所以我希望我們能夠細心去聽
[00:10:04.300 --> 00:10:06.900]  細心去思想
[00:10:06.900 --> 00:10:09.900]  在第二節裏我們看到
[00:10:09.900 --> 00:10:13.900]  他說耶和華從西乃而來
[00:10:13.900 --> 00:10:16.300]  從西耳向他們顯現
[00:10:16.300 --> 00:10:19.300]  從巴蘭山發出光輝
[00:10:19.300 --> 00:10:22.100]  從萬萬聖者中來臨
[00:10:22.100 --> 00:10:27.900]  從他右手為百姓傳出烈火的律法
[00:10:27.900 --> 00:10:30.100]  第二節給我們一個形象
[00:10:30.100 --> 00:10:32.700]  這個形象是什麼呢?
[00:10:32.700 --> 00:10:38.100]  耶和華神是很有權威很有威榮的
[00:10:38.100 --> 00:10:42.500]  他從西乃山頒佈了律法
[00:10:42.500 --> 00:10:47.100]  這個律法是他要以色列人怎樣生活
[00:10:47.100 --> 00:10:51.100]  而且他一直和以色列人一起
[00:10:51.100 --> 00:10:54.300]  在西耳向他們顯現
[00:10:54.300 --> 00:10:58.900]  在巴蘭山發出光輝
[00:10:58.900 --> 00:11:01.100]  而和他一起的是什麼呢?
[00:11:01.100 --> 00:11:03.700]  萬萬的聖者
[00:11:03.700 --> 00:11:07.700]  一起和耶和華神陪著以色列人
[00:11:07.700 --> 00:11:10.700]  準備入迦南
[00:11:10.700 --> 00:11:14.100]  萬萬的聖者其實是指什麼呢?
[00:11:14.100 --> 00:11:17.700]  天使、千棍
[00:11:17.700 --> 00:11:20.700]  神的使者會陪著以色列人
[00:11:20.700 --> 00:11:24.100]  一起入迦南地
[00:11:24.100 --> 00:11:26.500]  然後從他的右手
[00:11:26.500 --> 00:11:30.900]  為百姓傳出烈火的律法
[00:11:30.900 --> 00:11:32.500]  我們一會兒會解釋一下
[00:11:32.500 --> 00:11:36.700]  但在這裡你會看到耶和華神的威榮
[00:11:36.700 --> 00:11:40.100]  耶和華神的大能
[00:11:40.100 --> 00:11:44.300]  但他的大能未必一定能夠說服到
[00:11:44.300 --> 00:11:46.700]  以色列人去跟隨他
[00:11:46.700 --> 00:11:49.300]  因為其實很多人都覺得
[00:11:49.300 --> 00:11:52.900]  有其他的神子是大能
[00:11:52.900 --> 00:11:58.900]  所以你看到以色列人有時會拜其他的偶像
[00:11:58.900 --> 00:12:01.500]  但這個神不單是大能的神
[00:12:01.500 --> 00:12:04.500]  亦都是愛他們的神
[00:12:04.500 --> 00:12:08.500]  在這裡我們首先看到第二節話
[00:12:08.500 --> 00:12:12.900]  耶和華神是愛顧他們到一個程度就是
[00:12:12.900 --> 00:12:18.900]  他帶著萬萬聖者來到他們當中
[00:12:18.900 --> 00:12:23.300]  聖經說:從萬萬聖者中來臨
[00:12:23.300 --> 00:12:24.900]  來到他們當中
[00:12:24.900 --> 00:12:29.100]  陪伴他們一起,這是在新約的時候我們說
[00:12:29.100 --> 00:12:32.500]  耶穌基督是道成肉身的
[00:12:32.500 --> 00:12:34.500]  但在舊約裡面我們都看到
[00:12:34.500 --> 00:12:36.100]  神是這麼愛我們
[00:12:36.100 --> 00:12:40.100]  祂要陪著我們一起去爭戰
[00:12:40.100 --> 00:12:42.900]  在英史每當去見堂的時候
[00:12:42.900 --> 00:12:46.500]  如果我們能夠以神為王的時候
[00:12:46.500 --> 00:12:49.700]  神是陪著我們一起去爭戰
[00:12:49.700 --> 00:12:52.700]  然後在第三節我們看到
[00:12:52.700 --> 00:12:56.500]  耶和華神是痛愛他的百姓
[00:12:56.500 --> 00:13:00.100]  眾聖徒都在祂的手中
[00:13:00.100 --> 00:13:03.500]  這裡看到這個慈愛的神
[00:13:03.500 --> 00:13:05.300]  雖然祂很公義
[00:13:05.300 --> 00:13:09.700]  但祂在以色列人也彰顯祂的慈愛
[00:13:09.700 --> 00:13:12.100]  祂亦都告訴以色列人
[00:13:12.100 --> 00:13:16.500]  你們的前途都其實在我手裡面
[00:13:16.500 --> 00:13:19.700]  你們這些聖徒在我掌管之下
[00:13:19.700 --> 00:13:23.100]  我管理之下的時候
[00:13:23.100 --> 00:13:25.700]  你們就接受這個律法
[00:13:25.700 --> 00:13:29.300]  接受我的言語
[00:13:29.300 --> 00:13:30.900]  在這兩節的經文
[00:13:30.900 --> 00:13:34.300]  我們看到神要告訴我們
[00:13:34.300 --> 00:13:37.500]  祂是大能,祂是慈愛
[00:13:37.500 --> 00:13:41.900]  祂會保守我們,祂會保護我們
[00:13:41.900 --> 00:13:47.300]  這樣的神,我們怎麼可以不尊祂為王呢
[00:13:47.300 --> 00:13:51.500]  以色列人他們受很多不同的民族
[00:13:51.500 --> 00:13:54.500]  或者他們自己心裡面的軟弱
[00:13:54.500 --> 00:13:57.300]  引致他們去拜其他神
[00:13:57.300 --> 00:13:59.700]  去滿足他們心裡的需要
[00:13:59.700 --> 00:14:02.100]  希望其他神來祝福
[00:14:02.100 --> 00:14:04.900]  但是他忘記我們的神
[00:14:04.900 --> 00:14:08.500]  就是大能的神,是大愛的神
[00:14:08.500 --> 00:14:10.100]  所以在摩西這個時期
[00:14:10.100 --> 00:14:14.100]  他要特別的去提醒以色列人
[00:14:14.100 --> 00:14:18.700]  你們所信的神就是一個這麼特別的神
[00:14:18.700 --> 00:14:22.700]  你肯不肯尊祂為王呢
[00:14:22.700 --> 00:14:26.700]  耶和華在耶穌輪作王
[00:14:26.700 --> 00:14:28.700]  我們呢
[00:14:28.700 --> 00:14:31.100]  我們每一個人在我們生命裡面
[00:14:31.100 --> 00:14:33.300]  我們的價值觀
[00:14:33.300 --> 00:14:36.900]  是不是尊耶穌為王
[00:14:36.900 --> 00:14:40.100]  尊耶穌為主
[00:14:40.100 --> 00:14:41.300]  我們教會呢
[00:14:41.300 --> 00:14:45.900]  我們教會是不是尊耶穌為頭
[00:14:45.900 --> 00:14:49.300]  祂是說領我們一切的
[00:14:49.300 --> 00:14:50.700]  當我們這樣做的時候
[00:14:50.700 --> 00:14:56.100]  教會興旺,弟兄姊妹也都重新得力
[00:14:56.100 --> 00:14:58.900]  在神裡面得到平安喜樂
[00:14:58.900 --> 00:15:01.500]  我們的平安喜樂不是在外面
[00:15:01.500 --> 00:15:03.700]  拿一些東西令我們開心
[00:15:03.700 --> 00:15:06.900]  有安全感,平安喜樂
[00:15:06.900 --> 00:15:09.300]  因為我們有神的時候
[00:15:09.300 --> 00:15:11.900]  這麼偉大的神,其實祂創造我們
[00:15:11.900 --> 00:15:14.700]  讓我們有生命
[00:15:14.700 --> 00:15:17.900]  我們能夠和神一起和好
[00:15:17.900 --> 00:15:20.500]  建立一個關係的時候
[00:15:20.500 --> 00:15:24.100]  我們心裡面就有平安
[00:15:24.100 --> 00:15:25.900]  我們的教會
[00:15:25.900 --> 00:15:30.700]  如果尊耶穌是我們教會的頭
[00:15:30.700 --> 00:15:34.500]  我們之間容易做事很多
[00:15:34.500 --> 00:15:36.700]  我看過一些其他的教會
[00:15:36.700 --> 00:15:42.300]  為了建堂爭吵多得不得了
[00:15:42.300 --> 00:15:44.900]  我們這個地毯紅色
[00:15:44.900 --> 00:15:47.700]  但有些教會說紅色好還是藍色好
[00:15:47.700 --> 00:15:49.700]  又可以爭一場
[00:15:49.700 --> 00:15:52.500]  那張椅子是摺椅子
[00:15:52.500 --> 00:15:54.300]  有沒有那些可以翻到
[00:15:54.300 --> 00:15:57.500]  可以手寫字的椅子
[00:15:57.500 --> 00:15:59.900]  或者好像這些木椅子
[00:15:59.900 --> 00:16:03.300]  又可以爭亂一番
[00:16:03.300 --> 00:16:07.100]  我們很多時候以我們自己為神
[00:16:07.100 --> 00:16:09.300]  為王
[00:16:09.300 --> 00:16:14.100]  我們的想法,我們的思維是最好的
[00:16:14.100 --> 00:16:17.700]  比其他人好,比其他人不好
[00:16:17.700 --> 00:16:19.900]  我們不知道願不願意謙卑下來
[00:16:19.900 --> 00:16:24.500]  就說神啊,我要先降低自己
[00:16:24.500 --> 00:16:27.100]  願意看著祢是我們的王
[00:16:27.100 --> 00:16:29.900]  我們教會就可以慶王
[00:16:29.900 --> 00:16:32.700]  在個人方面
[00:16:32.700 --> 00:16:34.300]  我們的生命
[00:16:34.300 --> 00:16:39.500]  也可不可以尊耶穌基督為王,為主呢?
[00:16:39.500 --> 00:16:41.700]  不容易的
[00:16:41.700 --> 00:16:43.700]  但當我們看到神的心意
[00:16:43.700 --> 00:16:45.900]  是要我們這樣做的時候
[00:16:45.900 --> 00:16:49.500]  我們願不願意改變呢?
[00:16:49.500 --> 00:16:52.700]  在我剛剛信主的時候
[00:16:52.700 --> 00:16:55.100]  有一句說話,有一個經文
[00:16:55.100 --> 00:16:57.100]  來到我心裏面
[00:16:57.100 --> 00:17:01.700]  將身體獻上,當作活祭
[00:17:01.700 --> 00:17:04.500]  這句說話在我心裏面的時候
[00:17:04.500 --> 00:17:07.700]  引起我很多的矛盾、掙扎
[00:17:07.700 --> 00:17:12.500]  因為你知道人就是想作主、當家
[00:17:12.500 --> 00:17:15.500]  我希望我將來讀什麼書
[00:17:15.500 --> 00:17:17.900]  我將來可以有什麼職業
[00:17:17.900 --> 00:17:20.900]  將來我的家庭是怎樣
[00:17:20.900 --> 00:17:24.700]  但是當我讀這節經文的時候
[00:17:24.700 --> 00:17:27.300]  羅馬書十二章第一節
[00:17:27.300 --> 00:17:29.900]  我知道我要做活祭
[00:17:29.900 --> 00:17:34.500]  做活祭的意思就是致死那個老我
[00:17:34.500 --> 00:17:37.900]  祭是要被殺的
[00:17:37.900 --> 00:17:40.700]  是會被燒的
[00:17:40.700 --> 00:17:42.700]  祭是要死
[00:17:42.700 --> 00:17:44.500]  我老我要死
[00:17:44.500 --> 00:17:46.300]  不過是一個活祭
[00:17:46.300 --> 00:17:49.900]  所以我還仍然活在這個世上
[00:17:49.900 --> 00:17:54.500]  但是我的老我是要死的
[00:17:54.500 --> 00:17:56.500]  學習一樣東西就是
[00:17:56.500 --> 00:17:58.300]  不再是我
[00:17:58.300 --> 00:18:01.900]  基督在我裏面活著
[00:18:01.900 --> 00:18:04.300]  這個就是我們的價值觀裏面
[00:18:04.300 --> 00:18:09.500]  要以耶穌基督為至高
[00:18:09.500 --> 00:18:12.100]  說起來道理就很簡單
[00:18:12.100 --> 00:18:15.300]  實行起來是不容易的
[00:18:15.300 --> 00:18:17.100]  因為放下那些東西
[00:18:17.100 --> 00:18:20.500]  是代表著世界有的安全感
[00:18:20.500 --> 00:18:21.700]  我未必有
[00:18:21.700 --> 00:18:25.500]  世界的榮耀我未必有
[00:18:25.500 --> 00:18:30.100]  世界甚至權力我可能都沒有
[00:18:30.100 --> 00:18:32.500]  不過我們如果能夠想
[00:18:32.500 --> 00:18:36.100]  先求他的國和他的兒
[00:18:36.100 --> 00:18:40.100]  其實我們很多幸福就會跟著來
[00:18:40.100 --> 00:18:43.900]  我們憂慮的東西都會加給我們
[00:18:43.900 --> 00:18:46.700]  是否一定給我們錢給我們權給我們利
[00:18:46.700 --> 00:18:48.300]  未必
[00:18:48.300 --> 00:18:52.900]  但是我們心裏面會覺得滿足
[00:18:52.900 --> 00:18:55.300]  而且神是很信實的
[00:18:55.300 --> 00:18:57.300]  在我這麽多年來
[00:18:57.300 --> 00:19:00.700]  當我願意奉獻我自己的時候
[00:19:00.700 --> 00:19:03.700]  我們的家庭沒有缺乏過
[00:19:03.700 --> 00:19:07.500]  因為當我們尊主為大的時候
[00:19:07.500 --> 00:19:09.900]  神是我們的王的時候
[00:19:09.900 --> 00:19:13.700]  神會照顧我們、看顧我們
[00:19:13.700 --> 00:19:15.100]  會不會說
[00:19:15.100 --> 00:19:17.700]  學其他人過的生活呢?
[00:19:17.700 --> 00:19:18.700]  未必
[00:19:18.700 --> 00:19:20.500]  會不會說沒有病呢?
[00:19:20.500 --> 00:19:22.100]  當然不會
[00:19:22.100 --> 00:19:25.700]  但是神是很信實的
[00:19:25.700 --> 00:19:30.100]  我們是常常能夠享受到神的同在
[00:19:30.100 --> 00:19:31.500]  家人因為這樣
[00:19:31.500 --> 00:19:34.700]  又是能夠越來越和諧
[00:19:34.700 --> 00:19:36.900]  這個是更加重要
[00:19:36.900 --> 00:19:40.500]  我們的價值觀要拿得準
[00:19:40.500 --> 00:19:43.700]  耶和華是我們的王
[00:19:43.700 --> 00:19:47.500]  他在我們身上有個王權
[00:19:47.500 --> 00:19:49.700]  我們在神的國裏面
[00:19:49.700 --> 00:19:53.100]  我們要承認神就是我們的國王
[00:19:53.100 --> 00:19:55.900]  他統治我們一切
[00:19:55.900 --> 00:20:03.100]  這個就是祝福的一個很主要的主題
[00:20:03.100 --> 00:20:07.900]  以色列人如果他們能夠尊重神
[00:20:07.900 --> 00:20:09.700]  做他們的王的時候
[00:20:09.700 --> 00:20:12.100]  你看到本來應該輸的仗
[00:20:12.100 --> 00:20:13.500]  他們都贏得到
[00:20:13.500 --> 00:20:15.500]  有時候都不用打的
[00:20:15.500 --> 00:20:16.700]  只要圍著那個城
[00:20:16.700 --> 00:20:19.300]  圍圍下那個城就倒下來
[00:20:19.300 --> 00:20:22.100]  神蹟就會出現
[00:20:22.100 --> 00:20:25.100]  其實在很多教會的殿堂裏面
[00:20:25.100 --> 00:20:27.100]  都看到神蹟
[00:20:27.100 --> 00:20:30.100]  都看到神的作為
[00:20:30.100 --> 00:20:32.100]  有大有難的事
[00:20:32.100 --> 00:20:34.500]  是不是一定不行呢?
[00:20:34.500 --> 00:20:36.100]  不是的
[00:20:36.100 --> 00:20:38.100]  但是我們這班人
[00:20:38.100 --> 00:20:39.500]  是不是準備好
[00:20:39.500 --> 00:20:42.900]  接這個又大又難的事呢?
[00:20:42.900 --> 00:20:47.100]  我們要自己反省
[00:20:47.100 --> 00:20:49.500]  有時候在這麼大這麼難的事
[00:20:49.500 --> 00:20:51.500]  當我們信心不夠
[00:20:51.500 --> 00:20:53.500]  就好像以色列人信心不夠的時候
[00:20:53.500 --> 00:20:58.900]  在抗夜就兜兜轉轉四十年
[00:20:58.900 --> 00:21:02.500]  我們其實兜兜轉轉了二十年
[00:21:02.500 --> 00:21:07.100]  由我們決定要建堂到現在
[00:21:07.100 --> 00:21:11.300]  我們能不能夠聚焦在神的身上
[00:21:11.300 --> 00:21:13.900]  看神的心意
[00:21:13.900 --> 00:21:16.100]  我覺得如果看神的心意
[00:21:16.100 --> 00:21:18.700]  神就會帶領我們
[00:21:18.700 --> 00:21:21.700]  關鍵在我們的身上
[00:21:21.700 --> 00:21:26.900]  我們可不可以以耶和華為神為主
[00:21:26.900 --> 00:21:31.100]  這個是今天第一個在經文裏面
[00:21:31.100 --> 00:21:33.500]  提醒我們的
[00:21:33.500 --> 00:21:35.900]  接著這段經文要提醒我們
[00:21:35.900 --> 00:21:40.100]  就是要信服神自己的管理
[00:21:40.100 --> 00:21:41.100]  我們價值觀
[00:21:41.100 --> 00:21:43.900]  我們其實都會說
[00:21:43.900 --> 00:21:45.300]  神是我們的王
[00:21:45.300 --> 00:21:46.700]  但我們生活裏面
[00:21:46.700 --> 00:21:48.700]  其實不知不覺的
[00:21:48.700 --> 00:21:52.300]  我們又走在我們要走的路裏面
[00:21:52.300 --> 00:21:54.300]  當我初信的時候
[00:21:54.300 --> 00:21:56.100]  我其實立志的就是
[00:21:56.100 --> 00:21:58.700]  我要為神,要給神
[00:21:58.700 --> 00:22:00.900]  但在生活上面
[00:22:00.900 --> 00:22:02.500]  其實不知不覺的
[00:22:02.500 --> 00:22:04.500]  人家去表現自己
[00:22:04.500 --> 00:22:07.100]  我又去表現自己
[00:22:07.100 --> 00:22:10.500]  我們要信服神的管理的時候
[00:22:10.500 --> 00:22:16.300]  這個是繼續的,不斷的去養神管理
[00:22:16.300 --> 00:22:19.300]  我們心意更生變化
[00:22:19.300 --> 00:22:24.300]  這個是我們不斷要操練的
[00:22:24.300 --> 00:22:27.100]  我們看這段經文是怎樣說的
[00:22:27.100 --> 00:22:28.300]  第二節
[00:22:28.300 --> 00:22:35.300]  從他右手為百姓傳出烈火的律法
[00:22:35.300 --> 00:22:38.500]  神的右手代表著神的權能
