
[00:00:00.000 --> 00:00:05.400]  廣播系列是活在水深火熱的環境當中
[00:04:01.200 --> 00:04:07.800]  這是今天我希望能夠帶給大家的挑戰
[00:04:07.800 --> 00:04:09.000]  聖經告訴我們
[00:04:09.000 --> 00:04:10.200]  有一個官
[00:04:10.200 --> 00:04:12.800]  這個故事其實大家很熟悉
[00:04:12.800 --> 00:04:17.600]  這個官找耶穌有一個很特別的問題
[00:04:17.600 --> 00:04:20.200]  來問耶穌基督
[00:04:20.200 --> 00:04:23.000]  其實我們回看這個故事的時候
[00:04:23.000 --> 00:04:24.800]  稍後我們會看一看
[00:04:24.800 --> 00:04:28.200]  這個官來問耶穌的時候
[00:04:28.200 --> 00:04:33.200]  他帶了一個很認真很誠懇的態度
[00:04:33.200 --> 00:04:34.800]  《路九福音》裡面說到
[00:04:34.800 --> 00:04:37.600]  這個官是很有影響力的人
[00:04:37.600 --> 00:04:38.600]  有權力的
[00:04:38.600 --> 00:04:40.400]  有權位的一個人
[00:04:40.400 --> 00:04:43.200]  他也說到有錢不單是做官
[00:04:43.200 --> 00:04:44.200]  有錢
[00:04:44.200 --> 00:04:46.000]  如果我們參照其他福音書的時候
[00:04:46.000 --> 00:04:47.400]  三句福音書都有說
[00:04:47.400 --> 00:04:49.600]  《馬太》《馬可》《路加》都有說
[00:04:49.600 --> 00:04:51.800]  我們知道他不單是做官
[00:04:51.800 --> 00:04:52.800]  不單是有錢
[00:04:52.800 --> 00:04:54.600]  他還很年輕
[00:04:54.600 --> 00:04:55.800]  這個真是不得了
[00:04:55.800 --> 00:04:56.600]  又有錢
[00:04:56.600 --> 00:04:57.600]  又有地位
[00:04:57.600 --> 00:04:58.600]  又年輕
[00:04:58.600 --> 00:05:00.600]  又有影響力
[00:05:00.600 --> 00:05:04.600]  就是說這是一個很成功的人
[00:05:04.600 --> 00:05:07.400]  但是聖經說這個人
[00:05:07.400 --> 00:05:10.400]  竟然跑來
[00:05:10.400 --> 00:05:11.600]  走到耶穌面前
[00:05:11.600 --> 00:05:13.800]  還要跪下
[00:05:13.800 --> 00:05:15.800]  去問耶穌問題
[00:05:15.800 --> 00:05:17.800]  這個就很不簡單
[00:05:17.800 --> 00:05:20.400]  到底什麼令到他心裡這麼迫切呢
[00:05:20.400 --> 00:05:22.200]  為什麼他會跑到耶穌面前
[00:05:22.200 --> 00:05:26.000]  竟然跪下來問耶穌這個問題呢
[00:05:26.000 --> 00:05:28.800]  我在想這個年輕人
[00:05:28.800 --> 00:05:30.200]  又是做官的
[00:05:30.200 --> 00:05:33.800]  又是有錢的人
[00:05:33.800 --> 00:05:35.600]  可能他來之前
[00:05:35.600 --> 00:05:36.600]  我相信
[00:05:36.600 --> 00:05:38.600]  他一定已經用了很多時間
[00:05:38.600 --> 00:05:41.200]  去留意耶穌的一舉一動
[00:05:41.200 --> 00:05:42.800]  他觀察了耶穌很久
[00:05:42.800 --> 00:05:43.800]  聽他講話
[00:05:43.800 --> 00:05:45.800]  看耶穌做了什麼事情
[00:05:45.800 --> 00:05:48.800]  他發覺可能只有耶穌
[00:05:48.800 --> 00:05:54.600]  才能夠解答他心中的疑問
[00:05:54.600 --> 00:05:56.600]  所以以他的身份地位
[00:05:56.600 --> 00:05:58.800]  他能夠師尊降貴
[00:05:58.800 --> 00:06:00.200]  在眾人面前
[00:06:00.200 --> 00:06:01.200]  不是去耶穌家裡
[00:06:01.200 --> 00:06:04.600]  或者是耶穌住的地方
[00:06:04.600 --> 00:06:06.600]  當街當巷跑到耶穌面前
[00:06:06.600 --> 00:06:08.600]  跪下問耶穌
[00:06:08.600 --> 00:06:09.600]  我們來看看這個故事
[00:06:09.600 --> 00:06:12.600]  到底他的問題是什麼呢
[00:06:12.600 --> 00:06:14.600]  什麼令到他這麼迫切
[00:06:14.600 --> 00:06:18.600]  以致這麼誠心地去求問耶穌呢
[00:06:18.600 --> 00:06:20.600]  第十八章十八節講到
[00:06:20.600 --> 00:06:22.600]  這個官問耶穌一個問題
[00:06:22.600 --> 00:06:23.600]  他是良善的夫子
[00:06:23.600 --> 00:06:25.600]  我該做什麼事
[00:06:25.600 --> 00:06:28.600]  才可以承受永生呢
[00:06:28.600 --> 00:06:29.600]  耶穌對他說
[00:06:29.600 --> 00:06:32.600]  你為什麼稱我是良善的呢
[00:06:32.600 --> 00:06:33.600]  除了神一位之外
[00:06:33.600 --> 00:06:34.600]  再沒有是良善的
[00:06:34.600 --> 00:06:36.600]  誡命你知道的
[00:06:36.600 --> 00:06:37.600]  不可姦淫
[00:06:37.600 --> 00:06:38.600]  不可殺人
[00:06:38.600 --> 00:06:39.600]  不可偷渡
[00:06:39.600 --> 00:06:40.600]  不可作假見證
[00:06:40.600 --> 00:06:42.600]  當孝敬父母
[00:06:42.600 --> 00:06:44.600]  這個人也很厲害
[00:06:44.600 --> 00:06:45.600]  這個人就說
[00:06:45.600 --> 00:06:49.600]  這一切我從小就已經遵守了
[00:06:49.600 --> 00:06:52.600]  然後耶穌聽見了
[00:06:52.600 --> 00:06:55.600]  就說你還缺少一樣
[00:06:55.600 --> 00:06:58.600]  要變賣你一切所有的分級窮人
[00:06:58.600 --> 00:07:01.600]  就必有財寶在天上
[00:07:01.600 --> 00:07:04.600]  你還要來跟從我
[00:07:04.600 --> 00:07:06.600]  二十三節是他的反應
[00:07:06.600 --> 00:07:08.600]  他聽見這話
[00:07:08.600 --> 00:07:10.600]  就甚憂愁
[00:07:10.600 --> 00:07:12.600]  因為他很富足
[00:07:12.600 --> 00:07:14.600]  耶穌看見他
[00:07:14.600 --> 00:07:17.600]  就說有錢財的人進神的國
[00:07:17.600 --> 00:07:19.600]  是何等的難呀
[00:07:19.600 --> 00:07:21.600]  駱駝穿過針的眼
[00:07:21.600 --> 00:07:25.600]  比財主進神的國還容易呢
[00:07:25.600 --> 00:07:27.600]  聽見的人說
[00:07:27.600 --> 00:07:28.600]  如果是這樣
[00:07:28.600 --> 00:07:30.600]  誰能得救呢
[00:07:30.600 --> 00:07:33.600]  這個會不會也是你的問題呢
[00:07:33.600 --> 00:07:35.600]  耶穌在二十七節說
[00:07:35.600 --> 00:07:37.600]  在人所不能的
[00:07:37.600 --> 00:07:39.600]  在神卻能
[00:07:39.600 --> 00:07:40.600]  彼得說
[00:07:40.600 --> 00:07:41.600]  看呀
[00:07:41.600 --> 00:07:45.600]  我們已經撇下自己所有的跟從理了
[00:07:45.600 --> 00:07:46.600]  耶穌說
[00:07:46.600 --> 00:07:48.600]  我實在告訴你們
[00:07:48.600 --> 00:07:50.600]  人為神的國
[00:07:50.600 --> 00:07:51.600]  撇下房屋
[00:07:51.600 --> 00:07:54.600]  或是妻子弟兄父母兒女
[00:07:54.600 --> 00:07:58.600]  沒有在今世不得百倍
[00:07:58.600 --> 00:08:03.600]  在來世不得永生的
[00:08:03.600 --> 00:08:07.600]  這個年青又有錢的官
[00:08:07.600 --> 00:08:09.600]  跑來問耶穌一個問題
[00:08:09.600 --> 00:08:11.600]  我還要做些什麼
[00:08:11.600 --> 00:08:15.600]  良善的夫子我該做些什麼事
[00:08:15.600 --> 00:08:19.600]  就可以承受這個永生呢
[00:08:19.600 --> 00:08:22.600]  從這個年青的官所問的問題當中
[00:08:22.600 --> 00:08:24.600]  我們發覺這個人他覺得
[00:08:24.600 --> 00:08:27.600]  他的生命並不豐盛
[00:08:27.600 --> 00:08:30.600]  從人的角度來看並不是
[00:08:30.600 --> 00:08:31.600]  如果是你
[00:08:31.600 --> 00:08:32.600]  你會怎麼看呢
[00:08:32.600 --> 00:08:33.600]  有錢
[00:08:33.600 --> 00:08:34.600]  有地位
[00:08:34.600 --> 00:08:35.600]  有身份
[00:08:35.600 --> 00:08:36.600]  還年輕
[00:08:36.600 --> 00:08:39.600]  前途無可限量
[00:08:39.600 --> 00:08:41.600]  這是不是今天我們很多人所追求的呢
[00:08:41.600 --> 00:08:44.600]  如果我們能夠取代這個位置
[00:08:44.600 --> 00:08:46.600]  你會不會覺得你的人生很豐盛
[00:08:46.600 --> 00:08:48.600]  很多人都是這樣想
[00:08:48.600 --> 00:08:51.600]  希望如果能夠做到他這樣
[00:08:51.600 --> 00:08:54.600]  都不要照樣抓你一半
[00:08:54.600 --> 00:08:57.600]  可能我們都覺得死而無憾
[00:08:57.600 --> 00:08:59.600]  但是聖經告訴我們
[00:08:59.600 --> 00:09:03.600]  這個年青人就是活得不開心
[00:09:03.600 --> 00:09:07.600]  否則他不需要這樣來問耶穌問題
[00:09:07.600 --> 00:09:09.600]  這個人富足
[00:09:09.600 --> 00:09:11.600]  但仍然感到有缺乏
[00:09:11.600 --> 00:09:12.600]  他成功
[00:09:12.600 --> 00:09:14.600]  但不滿足
[00:09:14.600 --> 00:09:15.600]  他年輕
[00:09:15.600 --> 00:09:19.600]  但沒有永生的盼望
[00:09:19.600 --> 00:09:21.600]  所以我們看到
[00:09:21.600 --> 00:09:22.600]  這個年青人
[00:09:22.600 --> 00:09:23.600]  這個官
[00:09:23.600 --> 00:09:25.600]  這個有錢人
[00:09:25.600 --> 00:09:28.600]  他並沒有得著
[00:09:28.600 --> 00:09:31.600]  他希望得到的那種生命
[00:09:31.600 --> 00:09:33.600]  我相信他不是因為
[00:09:33.600 --> 00:09:35.600]  他已經擁有這麼多
[00:09:35.600 --> 00:09:37.600]  但還未能夠掌握得到
[00:09:37.600 --> 00:09:38.600]  如何能夠長生不死
[00:09:38.600 --> 00:09:39.600]  像秦始皇一樣
[00:09:39.600 --> 00:09:41.600]  我做皇帝多厲害
[00:09:41.600 --> 00:09:43.600]  天下都是我的
[00:09:43.600 --> 00:09:45.600]  所以希望長生不死
[00:09:45.600 --> 00:09:47.600]  永遠擁有這些東西
[00:09:47.600 --> 00:09:48.600]  我相信
[00:09:48.600 --> 00:09:52.600]  這不是他來問耶穌這個問題的原因
[00:09:52.600 --> 00:09:56.600]  因為他所求的永生
[00:09:56.600 --> 00:09:59.600]  是永生
[00:09:59.600 --> 00:10:02.600]  其實不是說肉體的生命
[00:10:02.600 --> 00:10:05.600]  希臘文裡面有兩個字
[00:10:05.600 --> 00:10:08.600]  是說到生命的名稱
[00:10:08.600 --> 00:10:10.600]  一個是Bio
[00:10:10.600 --> 00:10:12.600]  Bio就好像我讀Biology
[00:10:12.600 --> 00:10:13.600]  就是生物學
[00:10:13.600 --> 00:10:14.600]  說到肉體的生命
[00:10:14.600 --> 00:10:16.600]  另外一個是Soy
[00:10:16.600 --> 00:10:18.600]  是說到我們的靈魂
[00:10:18.600 --> 00:10:20.600]  是說到超乎物質
[00:10:20.600 --> 00:10:23.600]  是在心靈和精神上
[00:10:23.600 --> 00:10:26.600]  跟神有一個很緊密的關係
[00:10:26.600 --> 00:10:27.600]  而感到滿足
[00:10:27.600 --> 00:10:31.600]  感到豐富的一種生活
[00:10:31.600 --> 00:10:34.600]  這個年輕人所追求的是這種生活
[00:10:34.600 --> 00:10:37.600]  不是只希望自己長生不死
[00:10:37.600 --> 00:10:38.600]  如果是你呢
[00:10:38.600 --> 00:10:40.600]  你長生不死好不好
[00:10:40.600 --> 00:10:42.600]  如果像現在這樣就不好了
[00:10:42.600 --> 00:10:44.600]  沒有人想像現在這樣
[00:10:44.600 --> 00:10:47.600]  帶著痛苦長生不死
[00:10:47.600 --> 00:10:50.600]  這個年輕人
[00:10:50.600 --> 00:10:53.600]  並不是求這些
[00:10:53.600 --> 00:10:57.600]  他真的希望能夠跟神建立一個很親密的關係
[00:10:57.600 --> 00:10:59.600]  而在他心靈的深處
[00:10:59.600 --> 00:11:02.600]  他知道他還沒有擁有
[00:11:02.600 --> 00:11:04.600]  他有些人所希望有的一切
[00:11:04.600 --> 00:11:10.600]  但是他不覺得他的生命很豐盛
[00:11:10.600 --> 00:11:12.600]  我不知道大家
[00:11:12.600 --> 00:11:15.600]  你自己的感覺又如何
[00:11:15.600 --> 00:11:19.600]  或者我們都不像這個人
[00:11:19.600 --> 00:11:21.600]  這個人我剛才說過很多次了
[00:11:21.600 --> 00:11:23.600]  他沒有名字的
[00:11:23.600 --> 00:11:27.600]  總之又年輕又有錢又成功又有影響力
[00:11:27.600 --> 00:11:30.600]  我們可能跟他沒得比
[00:11:30.600 --> 00:11:32.600]  但我相信我們絕大部份人
[00:11:32.600 --> 00:11:34.600]  坐在這個房間裏面
[00:11:34.600 --> 00:11:36.600]  我們的生活應該OK吧
[00:11:36.600 --> 00:11:38.600]  都算不錯
[00:11:38.600 --> 00:11:40.600]  甚至我可以大膽說
[00:11:40.600 --> 00:11:42.600]  我們這裏絕大部份的人
[00:11:42.600 --> 00:11:44.600]  比起美國其他地方的人
[00:11:44.600 --> 00:11:47.600]  應該是Above Average
[00:11:47.600 --> 00:11:52.600]  應該是中上那種生活
[00:11:52.600 --> 00:11:55.600]  從物質生活的角度來說
[00:11:55.600 --> 00:11:57.600]  其實天父很恩待我們
[00:11:57.600 --> 00:11:59.600]  我們不單沒有缺乏
[00:11:59.600 --> 00:12:01.600]  而且我相信我們很多人
[00:12:01.600 --> 00:12:04.600]  其實都是有餘的
[00:12:04.600 --> 00:12:08.600]  但我希望大家都像這個年輕人一樣問問自己
[00:12:08.600 --> 00:12:11.600]  我們是否真的感到我們的人生很豐盛
[00:12:11.600 --> 00:12:15.600]  很充實很有意思很滿足呢
[00:12:15.600 --> 00:12:18.600]  如果我們在座有些人
[00:12:18.600 --> 00:12:21.600]  仍然覺得只有得到這些
[00:12:21.600 --> 00:12:24.600]  我們才可以擁有一個豐盛的人生的話
[00:12:24.600 --> 00:12:26.600]  我就鼓勵你
[00:12:26.600 --> 00:12:29.600]  留心一點去看這個故事
[00:12:29.600 --> 00:12:31.600]  甚至我要鼓勵你什麼呢
[00:12:31.600 --> 00:12:34.600]  看看這個故事以外
[00:12:34.600 --> 00:12:36.600]  在現實的社會當中
[00:12:36.600 --> 00:12:39.600]  還有很多例子告訴我們
[00:12:39.600 --> 00:12:43.600]  就算你擁有了這個人所有的一切
[00:12:43.600 --> 00:12:45.600]  正如所羅門王
[00:12:45.600 --> 00:12:46.600]  大家很熟悉的
[00:12:46.600 --> 00:12:48.600]  有了所有的一切
[00:12:48.600 --> 00:12:50.600]  他想要什麼都可以有什麼
[00:12:50.600 --> 00:12:55.600]  但仍然可以感到人生一點都不富足
[00:12:55.600 --> 00:12:56.600]  一點都不開心
[00:12:56.600 --> 00:12:58.600]  一點都不快樂
[00:12:58.600 --> 00:13:00.600]  我請你能夠從另一條路
[00:13:00.600 --> 00:13:04.600]  試試從另一條路去找答案
[00:13:04.600 --> 00:13:06.600]  或者好像年輕人一樣
[00:13:06.600 --> 00:13:10.600]  走來去問耶穌
[00:13:10.600 --> 00:13:12.600]  求問一個答案
[00:13:12.600 --> 00:13:17.600]  怎樣才能夠擁有一個豐盛的人生
[00:13:17.600 --> 00:13:19.600]  這個年輕人
[00:13:19.600 --> 00:13:21.600]  心裡有這樣的渴求
[00:13:21.600 --> 00:13:23.600]  於是走來問耶穌
[00:13:23.600 --> 00:13:26.600]  其實他找對了人
[00:13:26.600 --> 00:13:29.600]  他相信耶穌才可以給他這個問題的答案
[00:13:29.600 --> 00:13:30.600]  他找對了人
[00:13:30.600 --> 00:13:33.600]  不過他問錯了問題
[00:13:33.600 --> 00:13:38.600]  耶穌見到這個人之後
[00:13:38.600 --> 00:13:40.600]  他希望幫助這個年輕人
[00:13:40.600 --> 00:13:43.600]  能夠找到問題的癥結
[00:13:43.600 --> 00:13:46.600]  所以在耶穌解答他的問題之前
[00:13:46.600 --> 00:13:50.600]  他才要矯正他對自己的一個看法
[00:13:50.600 --> 00:13:51.600]  耶穌告訴他
[00:13:51.600 --> 00:13:55.600]  除了神以外沒有一個是良善的
[00:13:55.600 --> 00:13:59.600]  因為一個人稱呼耶穌為良善的夫子
[00:13:59.600 --> 00:14:01.600]  耶穌說除了神之外
[00:14:01.600 --> 00:14:04.600]  沒有一個是良善的
[00:14:04.600 --> 00:14:08.600]  他沒有否定自己這個良善的特質
[00:14:08.600 --> 00:14:09.600]  換句話說
[00:14:09.600 --> 00:14:12.600]  他是直接告訴這個人
[00:14:12.600 --> 00:14:14.600]  我就是神
[00:14:14.600 --> 00:14:16.600]  他沒有否定
[00:14:16.600 --> 00:14:17.600]  他默認我是神
[00:14:17.600 --> 00:14:18.600]  所以你要知道
[00:14:18.600 --> 00:14:22.600]  其實你是找對了人
[00:14:22.600 --> 00:14:25.600]  只有我才能夠給你這個答案
[00:14:25.600 --> 00:14:28.600]  只有神才能夠解答這個永生的問題
[00:14:28.600 --> 00:14:33.600]  只有神才能夠讓我們掌握和擁有
[00:14:33.600 --> 00:14:37.600]  一個豐盛的生命
[00:14:37.600 --> 00:14:39.600]  但是他找對了人
[00:14:39.600 --> 00:14:42.600]  我剛才說他問錯了問題
[00:14:42.600 --> 00:14:44.600]  為什麼他問錯了問題呢
[00:14:44.600 --> 00:14:48.600]  因為他問我該做什麼事
[00:14:48.600 --> 00:14:52.600]  才能夠承受這個永生
[00:14:52.600 --> 00:14:53.600]  事實上
[00:14:53.600 --> 00:14:57.600]  這正是這個人的問題的癥結所在
[00:14:57.600 --> 00:14:59.600]  因為他以為
[00:14:59.600 --> 00:15:01.600]  他所追求的豐盛的人生
[00:15:01.600 --> 00:15:05.600]  是可以靠自己的努力得來的
[00:15:05.600 --> 00:15:07.600]  這正是他的問題
[00:15:07.600 --> 00:15:08.600]  他還沒有明白
[00:15:08.600 --> 00:15:09.600]  哈該才知道
[00:15:09.600 --> 00:15:12.600]  早就神透過他
[00:15:12.600 --> 00:15:15.600]  向以色列人發出一個啟示
[00:15:15.600 --> 00:15:17.600]  哈該書第1章第5第6節說
[00:15:17.600 --> 00:15:19.600]  他現在萬軍之夜
[00:15:19.600 --> 00:15:21.600]  我這樣說
[00:15:21.600 --> 00:15:23.600]  你們要反省自己的行為
[00:15:23.600 --> 00:15:27.600]  你們殺的種多收割的卻少
[00:15:27.600 --> 00:15:28.600]  你們吃卻吃不飽
[00:15:28.600 --> 00:15:30.600]  你們喝卻喝不足
[00:15:30.600 --> 00:15:33.600]  你們穿衣服卻穿不暖
[00:15:33.600 --> 00:15:39.600]  不工錢的卻把工錢放在一個破袋裡
[00:15:39.600 --> 00:15:41.600]  哈該才告訴我們
[00:15:41.600 --> 00:15:44.600]  無論你多努力去做工去賺錢
[00:15:44.600 --> 00:15:47.600]  你吃多少喝多少穿多少
[00:15:47.600 --> 00:15:48.600]  你都不會感到滿足
[00:15:48.600 --> 00:15:51.600]  你都不會感到豐盛
[00:15:51.600 --> 00:15:52.600]  原因在哪裡呢
[00:15:52.600 --> 00:15:53.600]  不是他賺不到錢
[00:15:53.600 --> 00:15:54.600]  不是他不能吃東西
[00:15:54.600 --> 00:15:56.600]  不是他沒有衣服穿
[00:15:56.600 --> 00:15:58.600]  只是做得怎麼都不夠
[00:15:58.600 --> 00:16:00.600]  原因在哪裡呢
[00:16:00.600 --> 00:16:02.600]  因為他們的心
[00:16:02.600 --> 00:16:04.600]  他們的精力
[00:16:04.600 --> 00:16:06.600]  放錯了地方
[00:16:06.600 --> 00:16:08.600]  他們的心
[00:16:08.600 --> 00:16:09.600]  他們的精力
[00:16:09.600 --> 00:16:11.600]  放錯了地方
[00:16:11.600 --> 00:16:13.600]  他們努力所追求的
[00:16:13.600 --> 00:16:14.600]  其實你和我們一樣
[00:16:14.600 --> 00:16:17.600]  很多時候你努力去爭取的東西
[00:16:17.600 --> 00:16:21.600]  通常是反映了我們裡面的生命的情況
[00:16:21.600 --> 00:16:23.600]  但是人是很壞的
[00:16:23.600 --> 00:16:25.600]  人的外表的行為
[00:16:25.600 --> 00:16:27.600]  很多時候是會遮蓋了
[00:16:27.600 --> 00:16:30.600]  或者可以隱藏了你內心的世界
[00:16:30.600 --> 00:16:32.600]  有時候我們會不自覺地
[00:16:32.600 --> 00:16:35.600]  做一些掩人耳目的事
[00:16:35.600 --> 00:16:37.600]  以致給別人一個錯覺
[00:16:37.600 --> 00:16:40.600]  甚至給我們自己一個錯覺
[00:16:40.600 --> 00:16:41.600]  比如說
[00:16:41.600 --> 00:16:44.600]  我們時常來教會參加崇拜
[00:16:44.600 --> 00:16:48.600]  我們參加WOL
[00:16:48.600 --> 00:16:50.600]  參加生命之道研經
[00:16:50.600 --> 00:16:54.600]  我們星期日早上又回教會的祈禱會
[00:16:54.600 --> 00:16:57.600]  那些人會覺得我們很虔誠
[00:16:57.600 --> 00:17:00.600]  甚至我們有時候覺得自己很虔誠
[00:17:00.600 --> 00:17:02.600]  也不一定
[00:17:02.600 --> 00:17:04.600]  但其實我們知道的
[00:17:04.600 --> 00:17:08.600]  我們的心可以不虔誠的
[00:17:08.600 --> 00:17:11.600]  我們的思想可以經常想到髒東西
[00:17:11.600 --> 00:17:14.600]  我們暗地裡可以做一些天賦
[00:17:14.600 --> 00:17:18.600]  不高興、不開心的事
[00:17:18.600 --> 00:17:21.600]  所以這個人
[00:17:21.600 --> 00:17:24.600]  他曾嘗試用自己的努力
[00:17:24.600 --> 00:17:28.600]  希望能夠得到他所有的豐盛人生
[00:17:28.600 --> 00:17:30.600]  他是嘗試過才來的
[00:17:30.600 --> 00:17:31.600]  他試過才來的
[00:17:31.600 --> 00:17:33.600]  他不是什麼都沒有做的
[00:17:33.600 --> 00:17:35.600]  他其實做了很多
[00:17:35.600 --> 00:17:37.600]  不過做來做去
[00:17:37.600 --> 00:17:38.600]  總是覺得總是差一點點
