
[00:00:00.000 --> 00:00:03.260]  今天是聖餐主日
[00:01:45.280 --> 00:01:47.960]  這也是使得我們在這條路上面
[00:01:47.960 --> 00:01:50.080]  能夠持續的
[00:01:50.080 --> 00:01:53.360]  一直常常被主的恩典所感動
[00:01:53.640 --> 00:01:56.840]  能夠走這條十字架道路的一個很重要的一個根基
[00:01:56.840 --> 00:02:02.240]  但是講到這個之後
[00:02:02.240 --> 00:02:05.120]  他接著就提到說
[00:02:05.120 --> 00:02:11.040]  他說教導我們除去不盡前的心和世俗的私慾
[00:02:11.040 --> 00:02:16.280]  然後接著提到要在今世自守公義盡前度日等後所盼望的福
[00:02:16.280 --> 00:02:18.680]  所以他從一個基礎點
[00:02:18.680 --> 00:02:21.280]  就是神耶穌基督的救恩開始
[00:02:21.480 --> 00:02:23.640]  然後講到什麼 講到將來
[00:02:23.640 --> 00:02:25.040]  那個將來是什麼
[00:02:25.040 --> 00:02:27.360]  就是等候所盼望的福
[00:02:27.360 --> 00:02:30.640]  並且等候自大的神
[00:02:30.640 --> 00:02:33.520]  這個自大的神就是指的耶穌基督
[00:02:33.520 --> 00:02:37.080]  也就是指的說我們盼望等候的是什麼呢
[00:02:37.080 --> 00:02:40.280]  等候主耶穌基督榮耀的顯現
[00:02:40.280 --> 00:02:42.000]  Amen
[00:02:42.000 --> 00:02:49.480]  所以我們在這個地方聚集 親愛的牛子們
[00:02:49.600 --> 00:02:52.360]  每一次當我們在這裡領聖餐的時候
[00:02:52.360 --> 00:02:57.360]  我們是在等候主榮耀的顯現
[00:02:57.360 --> 00:02:57.800]  Amen
[00:02:57.800 --> 00:03:03.520]  所以我們不是每次在這邊吃個餅喝個杯
[00:03:03.520 --> 00:03:04.600]  然後結束了
[00:03:04.600 --> 00:03:08.200]  我們就知道一個月的第一個禮拜過去了
[00:03:08.200 --> 00:03:11.080]  不是 親愛的牛子們
[00:03:11.080 --> 00:03:13.800]  主在這個地方當初設立這個聖餐的時候
[00:03:13.800 --> 00:03:16.480]  提醒我們因為我們要紀念他
[00:03:16.480 --> 00:03:18.520]  因為他還要再來
[00:03:19.440 --> 00:03:22.560]  這是初代教會門徒們常常傳講的信息
[00:03:22.560 --> 00:03:26.760]  這也是今天我們應該要常常傳講的信息
[00:03:26.760 --> 00:03:29.440]  就是我們的主他必定要再來
[00:03:29.440 --> 00:03:29.840]  Amen
[00:03:29.840 --> 00:03:33.440]  你看見今天這一個時代
[00:03:33.440 --> 00:03:39.320]  你就知道這個時代實在是一個不盡前的時代
[00:03:39.320 --> 00:03:41.000]  是不是
[00:03:41.000 --> 00:03:43.560]  所以難怪保羅提醒提多
[00:03:43.680 --> 00:03:50.880]  你要教訓信徒要除去這些不盡前的心和世俗的思慾
[00:03:50.880 --> 00:03:55.480]  今天你可以看見仇敵就是要把這種不盡前
[00:03:55.480 --> 00:03:58.600]  不聖潔的東西要傳播到全世界
[00:03:58.600 --> 00:04:02.560]  所以我們今天生活的這個時代就是如此
[00:04:02.560 --> 00:04:07.240]  大家看這個圖畫 看過嗎
[00:04:07.240 --> 00:04:11.160]  有沒有人看過奧運的開幕式 有沒有
[00:04:11.160 --> 00:04:13.400]  都沒有
[00:04:14.480 --> 00:04:19.360]  那天我們去探訪有一位長輩
[00:04:19.360 --> 00:04:24.920]  那麼他說我們教會是臥虎藏龍
[00:04:24.920 --> 00:04:29.120]  他才說他是1948年的時候
[00:04:29.120 --> 00:04:33.000]  他曾經代表中國去參加奧運
[00:04:33.000 --> 00:04:40.080]  游泳
[00:04:44.680 --> 00:04:47.160]  所以直到今天他還每天都在游泳
[00:04:47.160 --> 00:04:52.040]  最近奧運這個開始他說他每天都要看奧運
[00:04:52.040 --> 00:04:56.400]  他說因為他跟奧運是有這樣子一層的關係在
[00:04:56.400 --> 00:04:59.960]  好了 我今天不是要講奧運這個
[00:04:59.960 --> 00:05:02.960]  我要講的是說奧運這個開幕式
[00:05:02.960 --> 00:05:04.920]  當他一完了之後
[00:05:04.920 --> 00:05:09.200]  全世界的基督徒都在那邊大罵
[00:05:11.200 --> 00:05:16.520]  怎麼會奧運這樣子弄出一個這種的稿
[00:05:16.520 --> 00:05:18.120]  真是諷刺
[00:05:18.120 --> 00:05:23.320]  他把耶穌最後的晚餐把它演出來
[00:05:23.320 --> 00:05:25.160]  用了一個現代版的
[00:05:25.160 --> 00:05:27.760]  而且這些人通通是變裝的
[00:05:27.760 --> 00:05:31.680]  那麼這個主要的有這個idea的這個人
[00:05:31.680 --> 00:05:32.720]  他扮演耶穌
[00:05:32.720 --> 00:05:34.240]  耶穌是變成什麼樣
[00:05:34.240 --> 00:05:38.280]  就是上面你看看那個
[00:05:40.080 --> 00:05:41.480]  在美國要小心
[00:05:41.480 --> 00:05:43.280]  我還不能講他
[00:05:43.280 --> 00:05:44.960]  我要怎麼說
[00:05:44.960 --> 00:05:47.960]  我要怎麼形容他
[00:05:47.960 --> 00:05:49.640]  我不要形容了 好吧
[00:05:49.640 --> 00:05:50.640]  免得我怎麼說我
[00:05:50.640 --> 00:05:52.520]  每次我的女兒都會提醒我
[00:05:52.520 --> 00:05:53.840]  Daddy你不要說人家
[00:05:53.840 --> 00:06:01.120]  你看今天這個世界搞到一個什麼程度
[00:06:01.120 --> 00:06:02.000]  是不是
[00:06:02.000 --> 00:06:04.840]  據說他是要替那些
[00:06:04.840 --> 00:06:06.480]  這個是他說他
[00:06:06.480 --> 00:06:08.240]  他要替那些肥胖的人
[00:06:08.680 --> 00:06:11.520]  他要替那些同性戀變性戀的
[00:06:11.520 --> 00:06:12.800]  替這些人說話
[00:06:12.800 --> 00:06:15.600]  所以他是一個非常積極的這樣子的一個人
[00:06:15.600 --> 00:06:17.480]  他自己就是這樣子的人
[00:06:17.480 --> 00:06:18.160]  你懂我意思嗎
[00:06:18.160 --> 00:06:21.160]  所以他弄出了這一個劇
[00:06:21.160 --> 00:06:22.360]  真是鬧劇
[00:06:22.360 --> 00:06:24.920]  在全世界的面前
[00:06:24.920 --> 00:06:29.000]  真是把這個耶穌最後的晚餐這個東西完全羞辱
[00:06:29.000 --> 00:06:35.680]  你可以看見這是一個不見錢不進錢的世代
[00:06:36.920 --> 00:06:38.960]  現在這個在美國各個城市
[00:06:38.960 --> 00:06:43.680]  現在他們都在拼命的要把六月變成所謂的什麼月
[00:06:43.680 --> 00:06:45.360]  驕傲月
[00:06:45.360 --> 00:06:49.720]  就是所謂的LGBTQ的驕傲月
[00:06:49.720 --> 00:06:53.480]  那麼他要把這個變成是驕傲月
[00:06:53.480 --> 00:06:55.840]  那我們不喜歡的人是不是可以變成
[00:06:55.840 --> 00:06:58.880]  弄個七月是不驕傲月
[00:06:58.880 --> 00:07:00.760]  你懂我意思嗎
[00:07:00.760 --> 00:07:03.160]  你的自由變成是我不自由了
[00:07:03.160 --> 00:07:05.000]  這就是驚天魔鬼的工作
[00:07:06.080 --> 00:07:07.160]  弄到一個地步
[00:07:07.160 --> 00:07:08.760]  你今天隨便講話
[00:07:08.760 --> 00:07:09.800]  你今天批評他
[00:07:09.800 --> 00:07:10.680]  他可以告你
[00:07:10.680 --> 00:07:12.280]  告得你可能請家蕩產
[00:07:12.280 --> 00:07:14.360]  甚至把你關到監牢裡面去
[00:07:14.360 --> 00:07:18.600]  很多基督徒變成在這種情況之下不敢講
[00:07:18.600 --> 00:07:20.280]  也不敢傳福音
[00:07:20.280 --> 00:07:22.680]  親愛的兄姊妹
[00:07:22.680 --> 00:07:25.200]  這樣子一個不進錢的世代
[00:07:25.200 --> 00:07:27.400]  所以保羅勉勵他
[00:07:27.400 --> 00:07:30.840]  勉勵提多說你要教導弟兄姊妹
[00:07:30.840 --> 00:07:33.760]  除去不進錢的心
[00:07:36.240 --> 00:07:43.360]  然後要在今世自守公義
[00:07:43.360 --> 00:07:46.240]  盡前渡日
[00:07:46.240 --> 00:07:50.640]  同樣彼得在彼得後書
[00:07:50.640 --> 00:07:52.360]  彼得也說到
[00:07:52.360 --> 00:07:54.880]  他說一切既然都如此消化
[00:07:54.880 --> 00:07:57.080]  這是指將來主宰來的時候
[00:07:57.080 --> 00:07:59.920]  所有的宇宙萬物通通都被火燒滅
[00:07:59.920 --> 00:08:01.360]  這是曾經很清楚的預言
[00:08:01.360 --> 00:08:04.600]  他說你們為人該當怎樣
[00:08:04.920 --> 00:08:08.040]  聖潔怎樣進錢
[00:08:08.040 --> 00:08:12.520]  所以今天我要跟大家特別強調
[00:08:12.520 --> 00:08:15.920]  我們要怎麼樣盡前渡日
[00:08:15.920 --> 00:08:18.440]  等候出來
[00:08:18.440 --> 00:08:23.920]  當然不是只有進錢這件事情
[00:08:23.920 --> 00:08:26.760]  可是單單進錢這件事情
[00:08:26.760 --> 00:08:28.760]  今天就是我要講的focus
[00:08:28.760 --> 00:08:31.400]  甚至進錢這個主題太大
[00:08:31.920 --> 00:08:36.880]  我今天也沒有辦法把進錢這個主題完全講清楚
[00:08:36.880 --> 00:08:41.400]  我只能夠把進錢特別跟話語的關係
[00:08:41.400 --> 00:08:42.960]  要在今天跟大家分享
[00:08:42.960 --> 00:08:46.600]  什麼叫進錢
[00:08:46.600 --> 00:08:49.600]  當你想到進錢的時候
[00:08:49.600 --> 00:08:51.760]  你會不會想著穿一個黑衣
[00:08:51.760 --> 00:08:55.000]  黑色衣服的神父
[00:08:55.000 --> 00:08:56.960]  或者是牧師
[00:08:56.960 --> 00:09:00.680]  穿著黑色的牧師袍
[00:09:01.480 --> 00:09:05.960]  然後不苟言笑拿本聖經
[00:09:05.960 --> 00:09:11.680]  你會不會想像聖潔或者是進錢
[00:09:11.680 --> 00:09:14.200]  你會不會想到這樣一個圖畫
[00:09:14.200 --> 00:09:15.440]  聖潔是什麼
[00:09:15.440 --> 00:09:19.600]  不應該給你們這麼快看
[00:09:19.600 --> 00:09:23.280]  跟你旁邊問一下什麼叫進錢
[00:09:23.280 --> 00:09:26.680]  你覺得一個進錢的基督徒應該是怎麼樣
[00:09:26.680 --> 00:09:27.680]  形容一下
[00:09:30.640 --> 00:09:32.240]  一個進錢基督徒應該是怎麼樣
[00:09:32.240 --> 00:09:42.160]  好像我們覺得一個進錢的基督徒
[00:09:42.160 --> 00:09:44.200]  應該就是他
[00:09:44.200 --> 00:09:55.600]  他穿著的永遠是兩個顏色
[00:09:55.600 --> 00:09:59.000]  兩個顏色
[00:10:00.760 --> 00:10:01.440]  黑跟白
[00:10:01.440 --> 00:10:06.880]  哪一天牧師穿一件花襯衫
[00:10:06.880 --> 00:10:08.360]  你們可以接受嗎
[00:10:08.360 --> 00:10:09.680]  可以
[00:10:09.680 --> 00:10:14.040]  我替以後穿花襯衫鋪路
[00:10:14.040 --> 00:10:16.360]  就是
[00:10:16.360 --> 00:10:24.080]  聖潔進錢並不是只是外在的一個東西
[00:10:24.080 --> 00:10:24.560]  是不是
[00:10:24.560 --> 00:10:27.080]  什麼叫進錢
[00:10:28.120 --> 00:10:32.200]  進錢在希臘文裡面說
[00:10:32.200 --> 00:10:35.400]  就是人對神當守的本分
[00:10:35.400 --> 00:10:38.560]  等一下我們繼續講
[00:10:38.560 --> 00:10:42.040]  什麼叫做人對神當守的本分
[00:10:42.040 --> 00:10:45.120]  傳道書就講說
[00:10:45.120 --> 00:10:48.920]  他說這些事你們都應該知道
[00:10:48.920 --> 00:10:51.200]  人所當守的本分是什麼
[00:10:51.200 --> 00:10:57.920]  就是敬畏神遵守他的誡命
[00:10:58.120 --> 00:11:04.120]  所以舊約裡面講到敬畏
[00:11:04.120 --> 00:11:08.440]  敬畏就是遵行神的道
[00:11:08.440 --> 00:11:13.480]  所以一個進錢的人是什麼樣子進錢
[00:11:13.480 --> 00:11:16.640]  就是他是一個遵行神的話
[00:11:16.640 --> 00:11:19.200]  他是一個敬畏神的人
[00:11:19.200 --> 00:11:20.640]  這就是
[00:11:20.640 --> 00:11:25.440]  聖經裡面所讓我們看見的一個進錢的人
[00:11:27.080 --> 00:11:30.640]  那剛才我們在宣召的時候讀的一段聖經
[00:11:30.640 --> 00:11:31.400]  大家還記得嗎
[00:11:31.400 --> 00:11:33.400]  大哉怎麼樣
[00:11:33.400 --> 00:11:38.720]  進錢的奧秘
[00:11:38.720 --> 00:11:40.080]  進錢的奧秘是什麼
[00:11:40.080 --> 00:11:42.040]  他說無人不以為然
[00:11:42.040 --> 00:11:45.000]  就是神在肉身當中顯現
[00:11:45.000 --> 00:11:46.000]  那是什麼意思
[00:11:46.000 --> 00:11:48.120]  神在肉身顯現是什麼意思
[00:11:48.120 --> 00:11:52.440]  簡單的說就是耶穌基督到成肉身
[00:11:52.440 --> 00:11:55.560]  所以什麼叫進錢
[00:11:55.880 --> 00:11:57.760]  進錢就是到成肉身
[00:11:57.760 --> 00:12:04.120]  也就是說進錢就是基督徒活出基督
[00:12:04.120 --> 00:12:06.280]  生命像基督
[00:12:06.280 --> 00:12:12.320]  那麼所以
[00:12:12.320 --> 00:12:15.840]  進錢簡單的講
[00:12:15.840 --> 00:12:18.520]  一個人一個基督徒
[00:12:18.520 --> 00:12:21.080]  他像基督一樣
[00:12:21.080 --> 00:12:22.160]  這個就是進錢
[00:12:22.160 --> 00:12:25.240]  他的言語他的行為
[00:12:26.280 --> 00:12:28.360]  都像基督一樣
[00:12:28.360 --> 00:12:31.240]  這個就是活出基督
[00:12:31.240 --> 00:12:33.120]  同時
[00:12:33.120 --> 00:12:35.960]  講到進錢的時候
[00:12:35.960 --> 00:12:38.560]  聖經也告訴我們說
[00:12:38.560 --> 00:12:41.080]  要做完全人
[00:12:41.080 --> 00:12:42.520]  是不是
[00:12:42.520 --> 00:12:45.960]  那怎麼樣子能夠做完全人
[00:12:45.960 --> 00:12:48.600]  雅各書告訴我們說
[00:12:48.600 --> 00:12:50.720]  若有人在話語上
[00:12:50.720 --> 00:12:53.880]  能夠勒住自己的舌頭
[00:12:53.880 --> 00:12:54.320]  有沒有
[00:12:56.880 --> 00:12:57.400]  親愛的兄弟們
[00:12:57.400 --> 00:12:59.360]  所以你看到沒有
[00:12:59.360 --> 00:13:02.440]  做完全人跟話語
[00:13:02.440 --> 00:13:04.760]  有一個非常密切的關係
[00:13:04.760 --> 00:13:07.000]  哎呀你不是說嗎
[00:13:07.000 --> 00:13:08.240]  聖經不是也講嗎
[00:13:08.240 --> 00:13:10.120]  耶和華看怎麼樣
[00:13:10.120 --> 00:13:12.960]  耶和華不看人的外貌
[00:13:12.960 --> 00:13:14.760]  看人的內心是不是
[00:13:14.760 --> 00:13:16.400]  所以心更重要
[00:13:16.400 --> 00:13:18.080]  但是親愛的兄弟們
[00:13:18.080 --> 00:13:19.880]  這個心很重要沒有錯
[00:13:19.880 --> 00:13:20.840]  一點都沒有錯
[00:13:20.840 --> 00:13:21.440]  但是
[00:13:21.440 --> 00:13:22.960]  耶穌怎麼說
[00:13:22.960 --> 00:13:25.240]  他說心裡
[00:13:26.080 --> 00:13:26.800]  所想的
[00:13:26.800 --> 00:13:29.360]  心裡所充滿的
[00:13:29.360 --> 00:13:30.680]  口裡怎麼樣
[00:13:30.680 --> 00:13:32.080]  就說出來
[00:13:32.080 --> 00:13:33.760]  是不是
[00:13:33.760 --> 00:13:36.000]  中國人講說言為
[00:13:36.000 --> 00:13:37.720]  心生
[00:13:37.720 --> 00:13:41.440]  所以我不知道你心裡在想什麼
[00:13:41.440 --> 00:13:43.880]  別人不知道你心裡在想什麼
[00:13:43.880 --> 00:13:45.920]  但是別人從你的話
[00:13:45.920 --> 00:13:48.640]  可以反映出你這個人
[00:13:48.640 --> 00:13:52.000]  好
[00:13:52.000 --> 00:13:53.120]  那我們
[00:13:53.120 --> 00:13:55.320]  所以接著我們今天就要
[00:13:55.480 --> 00:13:56.440]  主要來focus
[00:13:56.440 --> 00:13:59.080]  怎麼樣做一個盡前的基督徒
[00:13:59.080 --> 00:14:00.960]  怎麼樣做一個盡前的人
[00:14:00.960 --> 00:14:02.440]  從
[00:14:02.440 --> 00:14:04.440]  話語的操練開始
[00:14:04.440 --> 00:14:10.720]  好
[00:14:10.720 --> 00:14:12.320]  我們起來練這段聖經好吧
[00:14:12.320 --> 00:14:12.560]  來
[00:14:12.560 --> 00:14:16.240]  若有人在話語上沒有過失
[00:14:16.240 --> 00:14:18.640]  他就是完全人
[00:14:18.640 --> 00:14:21.920]  也能勒住自己的全身
[00:14:24.520 --> 00:14:26.320]  雅各書第一章二十六節繼續來
[00:14:26.320 --> 00:14:29.000]  若有人自以為虔誠
[00:14:29.000 --> 00:14:30.960]  卻不勒住他的舌頭
[00:14:30.960 --> 00:14:33.080]  反欺哄自己的心
[00:14:33.080 --> 00:14:34.960]  這人的虔誠
[00:14:34.960 --> 00:14:36.880]  是虛的
[00:14:36.880 --> 00:14:40.200]  所以在這裡
[00:14:40.200 --> 00:14:42.160]  雅各很清楚的
[00:14:42.160 --> 00:14:44.440]  講到話語
[00:14:44.440 --> 00:14:47.120]  跟我們做盡前的人
[00:14:47.120 --> 00:14:49.360]  是有一個直接密切的關係
[00:14:49.360 --> 00:14:52.520]  事實上你如果去看雅各書
[00:14:52.520 --> 00:14:54.360]  整章的聖經裡面在講到
[00:14:54.480 --> 00:14:55.560]  一章的聖經裡面
[00:14:55.560 --> 00:14:57.080]  在講到話語的重要性
[00:14:57.080 --> 00:15:00.360]  那麼所以
[00:15:00.360 --> 00:15:04.760]  我們應當怎麼樣子來操練
[00:15:04.760 --> 00:15:06.640]  話語上面盡前呢
[00:15:06.640 --> 00:15:08.040]  那麼
[00:15:08.040 --> 00:15:09.760]  在聖經裡面
[00:15:09.760 --> 00:15:10.680]  新月聖經裡面
[00:15:10.680 --> 00:15:13.760]  講最多有關盡前這兩個字的
[00:15:13.760 --> 00:15:14.880]  是在
[00:15:14.880 --> 00:15:18.120]  這個提摩太前書後書
[00:15:18.120 --> 00:15:22.640]  所以我們從提摩太前書後書裡面
[00:15:23.120 --> 00:15:24.800]  我們看看他這裡有提到
[00:15:24.800 --> 00:15:28.240]  提摩太前書第四章七到八節
[00:15:28.240 --> 00:15:29.000]  我們一起來讀
[00:15:29.000 --> 00:15:29.800]  預備請
[00:15:29.800 --> 00:15:33.080]  只是要棄絕那世俗的言語
[00:15:33.080 --> 00:15:35.600]  和老婦荒謬的話
[00:15:35.600 --> 00:15:38.280]  在盡前上操練自己
[00:15:38.280 --> 00:15:40.240]  操練身體
[00:15:40.240 --> 00:15:41.760]  惡意處還少
[00:15:41.760 --> 00:15:45.600]  唯獨盡前凡事都有意處
[00:15:45.600 --> 00:15:49.480]  應有今生和來生的應許
[00:15:49.480 --> 00:15:51.240]  在這裡講到說
[00:15:51.400 --> 00:15:53.600]  要棄絕這些的不該說的話
[00:15:53.600 --> 00:15:58.160]  他說因為這樣子是在盡前上要操練自己
[00:15:58.160 --> 00:16:01.480]  操練身體
[00:16:01.480 --> 00:16:02.280]  惡意處還少
[00:16:02.280 --> 00:16:04.760]  這個意思不是反對操練身體
[00:16:04.760 --> 00:16:06.520]  但是今天你會發現
[00:16:06.520 --> 00:16:08.280]  特別我們年紀越來越大的人
[00:16:08.280 --> 00:16:10.160]  非常看重身體健康有沒有
[00:16:10.160 --> 00:16:13.040]  每一天一定要走路
[00:16:13.040 --> 00:16:13.960]  走一萬五步
[00:16:13.960 --> 00:16:16.160]  一萬步
[00:16:16.160 --> 00:16:17.200]  一萬步以上
[00:16:17.200 --> 00:16:18.800]  或者是怎麼樣怎麼樣
[00:16:18.800 --> 00:16:21.120]  那年輕的女孩子也非常看重身體
[00:16:21.360 --> 00:16:24.200]  為什麼一定要讓身體裡面一塊脆弱都沒有
[00:16:24.200 --> 00:16:30.000]  男生的目標就是希望能夠有練出這個八塊肌
[00:16:30.000 --> 00:16:30.920]  六塊肌
[00:16:30.920 --> 00:16:33.560]  六塊
[00:16:33.560 --> 00:16:37.880]  沒有八塊
[00:16:37.880 --> 00:16:40.080]  有吧
[00:16:40.080 --> 00:16:43.640]  你是說你的目標六塊
[00:16:43.640 --> 00:16:45.360]  你的目標六塊
[00:16:45.360 --> 00:16:50.480]  現在就是好像大家一股一股老的在那邊
[00:16:50.480 --> 00:16:51.960]  就是練身健身
[00:16:51.960 --> 00:16:54.720]  但是主提醒我們這些神的兒女們
[00:16:54.720 --> 00:16:56.120]  操練身體
[00:16:56.120 --> 00:16:57.160]  惡意處還少
[00:16:57.160 --> 00:16:58.280]  不是說不要操練
[00:16:58.280 --> 00:17:00.840]  但是有一個更重要的事情你要操練
[00:17:00.840 --> 00:17:01.960]  這個操練是什麼
[00:17:01.960 --> 00:17:03.840]  操練盡前
[00:17:03.840 --> 00:17:09.560]  所以我們要在話語上面先來操練
[00:17:09.560 --> 00:17:12.920]  首先他說棄絕那世俗的言語
[00:17:12.920 --> 00:17:14.200]  什麼叫世俗的言語
[00:17:14.200 --> 00:17:19.840]  世俗的言語就是Wordly War
[00:17:21.480 --> 00:17:26.120]  世俗的世界上面一般的世界上的人講話
[00:17:26.120 --> 00:17:28.880]  你會發現世界上人講話是怎麼講話
[00:17:28.880 --> 00:17:31.640]  隨便講亂講亂批評是不是
[00:17:31.640 --> 00:17:34.120]  一切的話這些不當說的話
[00:17:34.120 --> 00:17:35.040]  批評論的話
[00:17:35.040 --> 00:17:38.640]  咒罵的話還有一些髒話是不是
[00:17:38.640 --> 00:17:44.280]  信主之後這些都要改變
[00:17:44.280 --> 00:17:45.560]  棄絕
[00:17:45.560 --> 00:17:47.080]  棄絕世俗的言語
[00:17:47.080 --> 00:17:50.360]  還有老夫荒謬的話
[00:17:51.480 --> 00:17:53.320]  老夫荒謬的話
[00:17:53.320 --> 00:17:57.080]  這地方講到老夫不是老公
[00:17:57.080 --> 00:18:01.720]  其實請不要誤會
[00:18:01.720 --> 00:18:05.200]  他用這個老夫荒謬的話
[00:18:05.200 --> 00:18:09.960]  就是在形容說有一些
[00:18:09.960 --> 00:18:15.960]  就是說那些年老的婦人
[00:18:17.320 --> 00:18:21.520]  他們講那些話就是沒有根據的
[00:18:21.520 --> 00:18:23.760]  沒有根據無憑的
[00:18:23.760 --> 00:18:26.200]  就是這些話講來講去的
[00:18:26.200 --> 00:18:31.880]  所以提多在這邊提他說
[00:18:31.880 --> 00:18:35.280]  他說我們要棄絕這些荒謬的話語
[00:18:35.280 --> 00:18:37.520]  沒有根據的沒有事實的
[00:18:37.520 --> 00:18:39.520]  所以沒有根據沒有事實的
[00:18:39.520 --> 00:18:40.520]  不要亂講
[00:18:40.520 --> 00:18:43.760]  不要亂講不要亂傳
[00:18:44.000 --> 00:18:47.960]  現在媒體裡面到處一大堆沒有根據的事實
[00:18:47.960 --> 00:18:49.120]  全部都出來了
[00:18:49.120 --> 00:18:50.960]  有時候你都不知道
[00:18:50.960 --> 00:18:56.920]  你如果今天是比較傾向某一黨派的
[00:18:56.920 --> 00:18:59.160]  那你可能看到他裡面所講的
[00:18:59.160 --> 00:19:00.360]  你通通都相信
[00:19:00.360 --> 00:19:02.200]  你傾向另外一個黨派的
[00:19:02.200 --> 00:19:04.000]  你也相信他所說的一切
[00:19:04.000 --> 00:19:04.960]  現在牛仔妹
[00:19:04.960 --> 00:19:07.120]  甚至今天在美國基督徒
[00:19:07.120 --> 00:19:09.120]  不知不覺也被攪進去了
[00:19:10.080 --> 00:19:14.200]  但聖經提醒我們不要去講
[00:19:14.200 --> 00:19:18.200]  不要要棄絕這些無憑據的話
[00:19:18.200 --> 00:19:22.000]  還有呢
[00:19:22.000 --> 00:19:24.960]  以夫所說第四章二十九節
[00:19:24.960 --> 00:19:28.560]  告訴我們說誤會的言語
[00:19:28.560 --> 00:19:29.880]  怎麼樣
[00:19:29.880 --> 00:19:32.160]  一句都不可出口
[00:19:32.160 --> 00:19:35.960]  什麼是誤會的言語
[00:19:40.080 --> 00:19:41.080]  誤會的言語
[00:19:41.080 --> 00:19:44.600]  剛才講的髒話有沒有
[00:19:44.600 --> 00:19:49.600]  那天我們隔壁鄰居
[00:19:49.600 --> 00:19:51.240]  半夜三點鐘
[00:19:51.240 --> 00:19:54.480]  哇好大的聲音
[00:19:54.480 --> 00:19:58.800]  我非常吵起來
[00:19:58.800 --> 00:20:01.040]  我用他窗口去看
[00:20:01.040 --> 00:20:04.120]  我以為是不是有什麼暴動還是什麼的
[00:20:04.120 --> 00:20:06.520]  哇
[00:20:06.520 --> 00:20:08.480]  原來是這個
[00:20:10.560 --> 00:20:14.480]  大概可能是有兩個女的兩個男的吧
[00:20:14.480 --> 00:20:18.160]  深夜在那他們在家裡面聊天
[00:20:18.160 --> 00:20:20.920]  就聽他們講
[00:20:20.920 --> 00:20:22.200]  我也講得很快
[00:20:22.200 --> 00:20:23.440]  因為吵架的聲音很
[00:20:23.440 --> 00:20:24.440]  他們在吵架
[00:20:24.440 --> 00:20:25.760]  吵架聲音很大
[00:20:25.760 --> 00:20:27.320]  也聽不太清楚
[00:20:27.320 --> 00:20:29.080]  但是呢
[00:20:29.080 --> 00:20:32.760]  我就聽到他們這個當中
[00:20:32.760 --> 00:20:34.360]  不時會發出F word
[00:20:34.360 --> 00:20:39.320]  聽得懂F word嗎
[00:20:39.640 --> 00:20:40.640]  F
[00:20:40.640 --> 00:20:43.160]  我其實我來美國很久
[00:20:43.160 --> 00:20:46.320]  我不知道美國人髒話是怎麼罵的
[00:20:46.320 --> 00:20:49.360]  我只知道我們中國人罵的人
[00:20:49.360 --> 00:20:51.080]  都是罵三字經對不對
[00:20:51.080 --> 00:20:56.400]  三字經懂嗎
[00:20:56.400 --> 00:21:00.520]  所以我不知道美國人怎麼罵的
[00:21:00.520 --> 00:21:02.000]  後來是慢慢慢慢的
[00:21:02.000 --> 00:21:03.000]  才知道
[00:21:03.000 --> 00:21:05.440]  從一些報章雜誌才知道說
[00:21:05.440 --> 00:21:06.720]  原來他們叫做
[00:21:06.720 --> 00:21:08.040]  他們叫做F
