
[00:00:00.000 --> 00:00:04.800]  很感謝主讓我有機會在會點這裡
[00:05:04.800 --> 00:05:07.800]  耶穌看著彼得說
[00:05:07.800 --> 00:05:08.800]  厲害
[00:05:08.800 --> 00:05:09.800]  100分
[00:05:09.800 --> 00:05:11.800]  你拿了
[00:05:11.800 --> 00:05:14.800]  你真是有福氣
[00:05:14.800 --> 00:05:16.800]  接著我們看到
[00:05:16.800 --> 00:05:19.800]  當下耶穌祝福門徒
[00:05:19.800 --> 00:05:21.800]  不可對人說他是基督
[00:05:21.800 --> 00:05:24.800]  從此耶穌才子是門徒
[00:05:24.800 --> 00:05:26.800]  他必須上耶路撒冷去
[00:05:26.800 --> 00:05:30.800]  受長老、祭司長、文士許多的苦
[00:05:30.800 --> 00:05:32.800]  並且被殺
[00:05:32.800 --> 00:05:35.800]  第三日復活
[00:05:35.800 --> 00:05:36.800]  說到這裡
[00:05:36.800 --> 00:05:40.800]  耶穌突然嚴肅地吩咐門徒
[00:05:40.800 --> 00:05:42.800]  你們聽著
[00:05:42.800 --> 00:05:44.800]  從現在開始
[00:05:44.800 --> 00:05:49.800]  你不要隨便跟人說我是基督
[00:05:49.800 --> 00:05:50.800]  千萬不要亂說
[00:05:50.800 --> 00:05:52.800]  明不明白
[00:05:52.800 --> 00:05:53.800]  我和你說清楚
[00:05:53.800 --> 00:05:56.800]  我們現在要下去耶路撒冷
[00:05:56.800 --> 00:05:57.800]  下去的時候
[00:05:57.800 --> 00:05:59.800]  我會受很多的苦
[00:05:59.800 --> 00:06:02.800]  那些長老、文士、祭司長
[00:06:02.800 --> 00:06:04.800]  會一齊來整我
[00:06:04.800 --> 00:06:07.800]  讓我受盡折磨
[00:06:07.800 --> 00:06:09.800]  最後他們還要殺死我
[00:06:09.800 --> 00:06:11.800]  但是不用怕
[00:06:11.800 --> 00:06:13.800]  第三日之後
[00:06:13.800 --> 00:06:15.800]  我就會復活
[00:06:15.800 --> 00:06:18.800]  耶穌在這裡
[00:06:18.800 --> 00:06:20.800]  說得這麼正經的說話
[00:06:20.800 --> 00:06:22.800]  在祝福那些門徒
[00:06:22.800 --> 00:06:24.800]  門徒
[00:06:24.800 --> 00:06:26.800]  有沒有聽到?
[00:06:26.800 --> 00:06:28.800]  他們有沒有記得?
[00:06:28.800 --> 00:06:30.800]  耶穌和他們說了那些偏道
[00:06:30.800 --> 00:06:32.800]  他們有沒有記得?
[00:06:32.800 --> 00:06:35.800]  一點都沒有
[00:06:35.800 --> 00:06:37.800]  好像耳邊風一樣
[00:06:37.800 --> 00:06:39.800]  和我們差不多
[00:06:39.800 --> 00:06:43.800]  他們走到耶路撒冷的時候
[00:06:43.800 --> 00:06:46.800]  一邊走一邊聊天
[00:06:46.800 --> 00:06:48.800]  這12個門徒
[00:06:48.800 --> 00:06:50.800]  他們在聊什麼?
[00:06:50.800 --> 00:06:53.800]  他們說我們一定要向耶路撒冷去
[00:06:53.800 --> 00:06:55.800]  這是首都
[00:06:55.800 --> 00:06:58.800]  耶穌說他可以走神蹟、騎士
[00:06:58.800 --> 00:07:01.800]  說不定他可以做皇帝
[00:07:01.800 --> 00:07:04.800]  他做了皇帝之後
[00:07:04.800 --> 00:07:08.800]  誰做了宰相? 誰坐在他右邊? 誰坐在他左邊?
[00:07:08.800 --> 00:07:10.800]  哇!
[00:07:10.800 --> 00:07:12.800]  這些門徒
[00:07:12.800 --> 00:07:14.800]  就是想著這些
[00:07:14.800 --> 00:07:18.800]  耶穌是不是說他要去耶路撒冷做皇帝?
[00:07:18.800 --> 00:07:21.800]  沒有啊! 耶穌說得很清楚
[00:07:21.800 --> 00:07:23.800]  他下去要受苦被殺
[00:07:23.800 --> 00:07:25.800]  第三日復活
[00:07:25.800 --> 00:07:27.800]  門徒聽了之後
[00:07:27.800 --> 00:07:30.800]  有沒有聽進耳裡? 有沒有聽進腦裡?
[00:07:30.800 --> 00:07:32.800]  一句都沒有
[00:07:32.800 --> 00:07:35.800]  你覺得我現在好不好一點?
[00:07:35.800 --> 00:07:37.800]  不記得說了
[00:07:37.800 --> 00:07:40.800]  你會不會覺得好一點呢?
[00:07:40.800 --> 00:07:42.800]  甚至
[00:07:42.800 --> 00:07:45.800]  在耶穌被賣的晚上
[00:07:45.800 --> 00:07:49.800]  耶穌再一次的來教他們
[00:07:49.800 --> 00:07:51.800]  和他們說
[00:07:51.800 --> 00:07:55.800]  和他們說
[00:07:55.800 --> 00:07:59.800]  愛邦人有君王為主來治理他們
[00:07:59.800 --> 00:08:02.800]  那些掌權的人
[00:08:02.800 --> 00:08:04.800]  要叫他們做恩主
[00:08:04.800 --> 00:08:07.800]  但是你們不要學他們的樣子
[00:08:07.800 --> 00:08:10.800]  你們裡面誰要做大的
[00:08:10.800 --> 00:08:12.800]  就要做年幼的
[00:08:12.800 --> 00:08:14.800]  你做首領的
[00:08:14.800 --> 00:08:16.800]  你就要去那裡服侍人
[00:08:16.800 --> 00:08:19.800]  然後耶穌就拿一盆水
[00:08:19.800 --> 00:08:22.800]  給那些門徒洗腳
[00:08:22.800 --> 00:08:27.800]  做一個好的榜樣給那些門徒來學習
[00:08:27.800 --> 00:08:29.800]  你不知道
[00:08:29.800 --> 00:08:32.800]  到最後晚餐的時候
[00:08:32.800 --> 00:08:34.800]  我們看見這班門徒
[00:08:34.800 --> 00:08:38.800]  他們都不明白耶穌所說的話
[00:08:38.800 --> 00:08:42.800]  甚至到耶穌復活之後
[00:08:42.800 --> 00:08:45.800]  他們看見耶穌受死
[00:08:45.800 --> 00:08:49.800]  受難、受苦、受死
[00:08:49.800 --> 00:08:51.800]  到復活之後
[00:08:51.800 --> 00:08:53.800]  他們都不明白耶穌說
[00:08:53.800 --> 00:08:55.800]  我第三日會復活的
[00:08:55.800 --> 00:08:57.800]  他們都記不住
[00:08:57.800 --> 00:08:59.800]  他們的腦袋好像塞住了一樣
[00:08:59.800 --> 00:09:01.800]  所以你不記不住
[00:09:01.800 --> 00:09:04.800]  上個禮拜那個牧師說了些什麼
[00:09:04.800 --> 00:09:06.800]  你記住
[00:09:06.800 --> 00:09:08.800]  彼得、約翰、雅各
[00:09:08.800 --> 00:09:10.800]  他們都不好了太多
[00:09:10.800 --> 00:09:13.800]  這就來到另外一個問題
[00:09:13.800 --> 00:09:16.800]  就是聖經的說話
[00:09:16.800 --> 00:09:18.800]  很重要是神的話
[00:09:18.800 --> 00:09:21.800]  耶穌在跟門徒說話
[00:09:21.800 --> 00:09:23.800]  不是說閒話
[00:09:23.800 --> 00:09:26.800]  耶穌教我們不是在說閒話
[00:09:26.800 --> 00:09:28.800]  我們怎麼辦呢
[00:09:28.800 --> 00:09:30.800]  神的話語給我們
[00:09:30.800 --> 00:09:31.800]  我們聽完之後
[00:09:31.800 --> 00:09:32.800]  我們不記得
[00:09:32.800 --> 00:09:34.800]  我們怎樣好呢
[00:09:34.800 --> 00:09:36.800]  記住
[00:09:36.800 --> 00:09:39.800]  神知道我們每個人都是軟弱的
[00:09:39.800 --> 00:09:44.800]  所以祂不停地提醒我們
[00:09:44.800 --> 00:09:46.800]  會用經驗、經歷
[00:09:46.800 --> 00:09:49.800]  一次又一次地提醒我們
[00:09:49.800 --> 00:09:51.800]  來教導我們
[00:09:51.800 --> 00:09:54.800]  聽到就好像吃飯一樣
[00:09:54.800 --> 00:09:57.800]  不是一聽就有的
[00:09:57.800 --> 00:10:00.800]  是一個過程來的
[00:10:00.800 --> 00:10:03.800]  完了之後你請我喝茶
[00:10:03.800 --> 00:10:06.800]  去喝茶的時候就叫一個蝦餃
[00:10:06.800 --> 00:10:09.800]  蝦餃來到的時候你怎樣吃呢
[00:10:09.800 --> 00:10:12.800]  你放進口裡
[00:10:12.800 --> 00:10:14.800]  然後慢慢召它
[00:10:14.800 --> 00:10:17.800]  召完之後你吞進肚子裡
[00:10:17.800 --> 00:10:18.800]  吞進肚子裡之後怎樣呢
[00:10:18.800 --> 00:10:22.800]  消化然後才吸收
[00:10:22.800 --> 00:10:24.800]  肚腩才不會大
[00:10:24.800 --> 00:10:26.800]  是不是
[00:10:26.800 --> 00:10:27.800]  記不記得
[00:10:27.800 --> 00:10:29.800]  如果你不記得請我去吃
[00:10:29.800 --> 00:10:31.800]  不單止蝦餃
[00:10:31.800 --> 00:10:33.800]  請我吃燒賣
[00:10:33.800 --> 00:10:35.800]  請我吃叉燒包
[00:10:35.800 --> 00:10:37.800]  過程怎樣呢
[00:10:37.800 --> 00:10:39.800]  都一樣要放進口裡
[00:10:39.800 --> 00:10:41.800]  召啊召啊召啊
[00:10:41.800 --> 00:10:43.800]  召完之後吞進肚子裡
[00:10:43.800 --> 00:10:45.800]  吞進肚子裡之後怎樣呢
[00:10:45.800 --> 00:10:48.800]  慢慢地消化吸收
[00:10:48.800 --> 00:10:50.800]  肚腩就再大一點
[00:10:50.800 --> 00:10:51.800]  OK
[00:10:51.800 --> 00:10:53.800]  聽到都是一樣的
[00:10:53.800 --> 00:10:56.800]  你聽完之後
[00:10:56.800 --> 00:10:57.800]  進去了
[00:10:57.800 --> 00:10:59.800]  你就要反覆思想
[00:10:59.800 --> 00:11:00.800]  在那裡消化
[00:11:00.800 --> 00:11:02.800]  想啊想啊想啊
[00:11:02.800 --> 00:11:03.800]  吸收了
[00:11:03.800 --> 00:11:04.800]  那你
[00:11:04.800 --> 00:11:06.800]  可以做出來
[00:11:06.800 --> 00:11:07.800]  你實踐
[00:11:07.800 --> 00:11:09.800]  你去應用
[00:11:09.800 --> 00:11:11.800]  那你生命呢
[00:11:11.800 --> 00:11:14.800]  就會成長了
[00:11:14.800 --> 00:11:16.800]  我們看看耶穌就是用這樣的方法
[00:11:16.800 --> 00:11:20.800]  一次又一次又一次地去教導門徒
[00:11:20.800 --> 00:11:22.800]  讓他們循循善誘
[00:11:22.800 --> 00:11:24.800]  慢慢地來教導他們
[00:11:24.800 --> 00:11:28.800]  讓他們學習可以命運
[00:11:28.800 --> 00:11:32.800]  上個禮拜我們紀念耶穌的復活
[00:11:32.800 --> 00:11:34.800]  2000年前耶穌復活之後
[00:11:34.800 --> 00:11:36.800]  門徒很開心
[00:11:36.800 --> 00:11:38.800]  因為他們看到耶穌
[00:11:38.800 --> 00:11:42.800]  知道他在他們中間
[00:11:42.800 --> 00:11:45.800]  但是過了兩三個禮拜之後
[00:11:45.800 --> 00:11:50.800]  好像無聲無息
[00:11:50.800 --> 00:11:52.800]  耶穌顯現了幾次
[00:11:52.800 --> 00:11:55.800]  之後就沒什麼事情發生
[00:11:55.800 --> 00:11:58.800]  門徒那時候在耶路撒冷島
[00:11:58.800 --> 00:12:00.800]  這個不是他們的地頭
[00:12:00.800 --> 00:12:02.800]  人生路不熟
[00:12:02.800 --> 00:12:05.800]  所以整天坐在那裡沒事做
[00:12:05.800 --> 00:12:08.800]  還有11條大漢
[00:12:08.800 --> 00:12:10.800]  有吃粟
[00:12:10.800 --> 00:12:11.800]  吃飯
[00:12:11.800 --> 00:12:14.800]  住宿吃飯這些洗費
[00:12:14.800 --> 00:12:16.800]  大城市的生活費用很高
[00:12:16.800 --> 00:12:17.800]  他們就想
[00:12:17.800 --> 00:12:18.800]  不如這樣
[00:12:18.800 --> 00:12:20.800]  我們離開耶路撒冷
[00:12:20.800 --> 00:12:21.800]  回去老家
[00:12:21.800 --> 00:12:22.800]  回去北部
[00:12:22.800 --> 00:12:26.800]  去到加里尼海的老家
[00:12:26.800 --> 00:12:29.800]  這個就是今天經文21章
[00:12:29.800 --> 00:12:31.800]  約翰福音的21章
[00:12:31.800 --> 00:12:33.800]  第一節說
[00:12:33.800 --> 00:12:35.800]  這些事以後
[00:12:35.800 --> 00:12:38.800]  耶穌在提比利亞海邊
[00:12:38.800 --> 00:12:40.800]  又向門徒顯現
[00:12:40.800 --> 00:12:42.800]  他怎樣顯現
[00:12:42.800 --> 00:12:44.800]  記載下面
[00:12:44.800 --> 00:12:46.800]  這裡說提比利亞海
[00:12:46.800 --> 00:12:50.800]  其實所說的是加里尼海
[00:12:50.800 --> 00:12:53.800]  因為那裡有幾個大城市
[00:12:53.800 --> 00:12:55.800]  所以有時候用不同的名稱
[00:12:55.800 --> 00:12:57.800]  加里尼海
[00:12:57.800 --> 00:12:58.800]  格尼薩勒海
[00:12:58.800 --> 00:13:00.800]  或者提比利亞海
[00:13:00.800 --> 00:13:01.800]  有時候叫海
[00:13:01.800 --> 00:13:02.800]  有時候叫湖
[00:13:02.800 --> 00:13:04.800]  因為是湖
[00:13:04.800 --> 00:13:07.800]  但是大到你看不到另外一邊
[00:13:07.800 --> 00:13:08.800]  就好像海一樣大
[00:13:08.800 --> 00:13:11.800]  所以有時候就叫海
[00:13:11.800 --> 00:13:15.800]  這個故事就在提比利亞海邊發生
[00:13:15.800 --> 00:13:17.800]  當時在場的
[00:13:17.800 --> 00:13:18.800]  有彼得
[00:13:18.800 --> 00:13:19.800]  多瑪
[00:13:19.800 --> 00:13:20.800]  拿丹葉
[00:13:20.800 --> 00:13:22.800]  約翰雅各
[00:13:22.800 --> 00:13:25.800]  可能安德烈和肥力都在當中
[00:13:25.800 --> 00:13:28.800]  這七個門徒走在一起
[00:13:28.800 --> 00:13:30.800]  是很重要的
[00:13:30.800 --> 00:13:31.800]  為什麼呢
[00:13:31.800 --> 00:13:33.800]  耶穌被賣的晚上
[00:13:33.800 --> 00:13:34.800]  他說
[00:13:34.800 --> 00:13:37.800]  今晚你們為我的緣故都要跌倒
[00:13:37.800 --> 00:13:39.800]  因為經上記著說
[00:13:39.800 --> 00:13:41.800]  我要擊打木人
[00:13:41.800 --> 00:13:43.800]  羊就分散了
[00:13:43.800 --> 00:13:47.800]  當耶穌受難的時候
[00:13:47.800 --> 00:13:50.800]  釘死十字架上高的時候
[00:13:50.800 --> 00:13:51.800]  那些羊
[00:13:51.800 --> 00:13:53.800]  耶穌的十二隻羊
[00:13:53.800 --> 00:13:55.800]  就全部走散了
[00:13:55.800 --> 00:13:58.800]  現在擊打過了
[00:13:58.800 --> 00:14:01.800]  羊又走在一起了
[00:14:01.800 --> 00:14:04.800]  門徒走在一起
[00:14:04.800 --> 00:14:07.800]  就可以彼此照顧
[00:14:07.800 --> 00:14:09.800]  一起去面對事情
[00:14:09.800 --> 00:14:11.800]  這裡跟我們說
[00:14:11.800 --> 00:14:13.800]  好像教會的小組都是一樣
[00:14:13.800 --> 00:14:15.800]  我們大家走在一起的時候
[00:14:15.800 --> 00:14:17.800]  你面對的問題
[00:14:17.800 --> 00:14:20.800]  可能和其他人面對的都很相似
[00:14:20.800 --> 00:14:23.800]  所以我們大家可以分享彼此的扶持
[00:14:23.800 --> 00:14:26.800]  一起並肩行走天路
[00:14:26.800 --> 00:14:27.800]  很重要的
[00:14:27.800 --> 00:14:29.800]  所以你沒有參加小組
[00:14:29.800 --> 00:14:31.800]  你都要加入一個小組
[00:14:31.800 --> 00:14:33.800]  大家可以彼此的幫助
[00:14:33.800 --> 00:14:36.800]  門徒雖然有看見復活主
[00:14:36.800 --> 00:14:39.800]  雖然他們走在一起
[00:14:39.800 --> 00:14:41.800]  但是在這個時候
[00:14:41.800 --> 00:14:44.800]  他們對自己未來的方向
[00:14:44.800 --> 00:14:46.800]  一點都不清楚
[00:14:46.800 --> 00:14:50.800]  他們不知道將來會有什麼事情發生
[00:14:50.800 --> 00:14:54.800]  有一個晚上
[00:14:54.800 --> 00:14:57.800]  幾個門徒坐在海邊
[00:14:57.800 --> 00:14:59.800]  點起營火
[00:14:59.800 --> 00:15:03.800]  可能一起來宵夜,一起聊天
[00:15:03.800 --> 00:15:06.800]  一起懷舊,一起聊天
[00:15:06.800 --> 00:15:08.800]  說到耶穌
[00:15:08.800 --> 00:15:11.800]  他們跟從耶穌的經歷
[00:15:11.800 --> 00:15:16.800]  我記得耶穌在登山部分說的比喻
[00:15:16.800 --> 00:15:22.800]  我們的生命就像路邊的花草一樣
[00:15:22.800 --> 00:15:25.800]  我們不要為太多事情擔心
[00:15:25.800 --> 00:15:28.800]  想起耶穌說的道
[00:15:28.800 --> 00:15:30.800]  大家一起分享
[00:15:30.800 --> 00:15:33.800]  說到耶穌走的神蹟
[00:15:33.800 --> 00:15:36.800]  耶穌治好盲宮
[00:15:36.800 --> 00:15:39.800]  耶穌治好麻瘋病人
[00:15:39.800 --> 00:15:43.800]  耶穌趕鬼
[00:15:43.800 --> 00:15:48.800]  最後說到最後晚餐的時候
[00:15:48.800 --> 00:15:50.800]  他們怎樣爭拗
[00:15:50.800 --> 00:15:52.800]  真是不好意思
[00:15:52.800 --> 00:15:59.800]  怎樣去到看到耶穌被賣
[00:15:59.800 --> 00:16:01.800]  看到耶穌釘死
[00:16:01.800 --> 00:16:04.800]  看到耶穌復活
[00:16:04.800 --> 00:16:06.800]  耶穌復活了
[00:16:06.800 --> 00:16:07.800]  祂出現了幾次
[00:16:07.800 --> 00:16:09.800]  影子都不見了
[00:16:09.800 --> 00:16:13.800]  我們接下來又要怎樣呢
[00:16:13.800 --> 00:16:16.800]  現在毫無方向
[00:16:16.800 --> 00:16:18.800]  整天坐在這裡游手好閒
[00:16:18.800 --> 00:16:21.800]  好像一個無業流氓一樣
[00:16:21.800 --> 00:16:24.800]  這樣不是路
[00:16:24.800 --> 00:16:28.800]  他們在談越談越失望
[00:16:28.800 --> 00:16:32.800]  談著談著心情就越低落
[00:16:32.800 --> 00:16:34.800]  他想一想
[00:16:34.800 --> 00:16:36.800]  我什麼都沒有
[00:16:36.800 --> 00:16:38.800]  跟了耶穌三年
[00:16:38.800 --> 00:16:40.800]  我懂得什麼呢
[00:16:40.800 --> 00:16:42.800]  除了懂得打魚之外
[00:16:42.800 --> 00:16:44.800]  什麼都不懂
[00:16:44.800 --> 00:16:48.800]  那我不如回去以前的職業再做漁夫
[00:16:51.800 --> 00:16:53.800]  讓他看看天
[00:16:53.800 --> 00:16:59.800]  天都差不多到打魚的時間了
[00:16:59.800 --> 00:17:01.800]  他又彈起身子
[00:17:01.800 --> 00:17:04.800]  說我出去打魚了
[00:17:04.800 --> 00:17:06.800]  其他的人聽到
[00:17:06.800 --> 00:17:08.800]  覺得我們都沒事做了
[00:17:08.800 --> 00:17:10.800]  你去我都跟你去
[00:17:10.800 --> 00:17:12.800]  他們就一起出去
[00:17:12.800 --> 00:17:15.800]  一起出去打魚
[00:17:15.800 --> 00:17:18.800]  大家一起上船
[00:17:18.800 --> 00:17:23.800]  把艇撐到外面去撒網
[00:17:23.800 --> 00:17:25.800]  那晚天黑黑
[00:17:25.800 --> 00:17:27.800]  風又不是很大
[00:17:27.800 --> 00:17:30.800]  應該是打魚最好的時候
[00:17:30.800 --> 00:17:32.800]  誰知道他們
[00:17:32.800 --> 00:17:35.800]  從天黑撒網撒到天亮
[00:17:35.800 --> 00:17:39.800]  網撒出去拉回來一次又一次
[00:17:39.800 --> 00:17:41.800]  半條魚都沒有
[00:17:41.800 --> 00:17:44.800]  網都是空空如也
[00:17:44.800 --> 00:17:46.800]  門徒他們覺得
[00:17:46.800 --> 00:17:48.800]  哎呀我真是
[00:17:48.800 --> 00:17:50.800]  黑得沒得再黑了
[00:17:50.800 --> 00:17:52.800]  跟耶穌又跟不上
[00:17:52.800 --> 00:17:54.800]  我回去打魚呢
[00:17:54.800 --> 00:17:56.800]  哎呀都不懂打魚
[00:17:56.800 --> 00:17:58.800]  我的打魚技能完全都沒有了
[00:17:58.800 --> 00:18:00.800]  哎呀算了算了
[00:18:00.800 --> 00:18:02.800]  回岸那裡以後再看看
[00:18:02.800 --> 00:18:04.800]  再打算過了
[00:18:04.800 --> 00:18:06.800]  在這個時候
[00:18:06.800 --> 00:18:08.800]  天剛剛的光
[00:18:08.800 --> 00:18:12.800]  把艇撐到差不多近岸的時候
[00:18:12.800 --> 00:18:15.800]  岸邊有個人影站在那裡
[00:18:15.800 --> 00:18:17.800]  大聲問他
[00:18:17.800 --> 00:18:19.800]  喂小伙子
[00:18:19.800 --> 00:18:21.800]  你們有沒有魚?
[00:18:21.800 --> 00:18:25.800]  我要魚在那裡煮魚片粥
[00:18:25.800 --> 00:18:27.800]  這個聖經說的
[00:18:27.800 --> 00:18:30.800]  不過這個就是廣東話的譯本
[00:18:30.800 --> 00:18:32.800]  廣東話譯本
[00:18:32.800 --> 00:18:36.800]  這個小字的意思就是小朋友
[00:18:36.800 --> 00:18:38.800]  或者小伙子
[00:18:38.800 --> 00:18:40.800]  很親切的稱呼
[00:18:40.800 --> 00:18:48.800]  問他有沒有抓到魚來給我煮早餐?
[00:18:48.800 --> 00:18:50.800]  給得很沒意思
[00:18:50.800 --> 00:18:52.800]  他說沒有不好意思
[00:18:52.800 --> 00:18:53.800]  他說沒有
[00:18:53.800 --> 00:18:55.800]  說什麼都沒有
[00:18:55.800 --> 00:18:57.800]  那個人就說
[00:18:57.800 --> 00:19:00.800]  你們試一下再一次出海
[00:19:00.800 --> 00:19:02.800]  這次你出海的時候
