
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹 朋友 大家好
[00:04:26.000 --> 00:04:28.000]  有人就忍不住問他
[00:04:28.000 --> 00:04:31.000]  喂,你在那裏找甚麼
[00:04:31.000 --> 00:04:34.000]  他就很認真的說
[00:04:34.000 --> 00:04:36.000]  我找人啊
[00:04:36.000 --> 00:04:38.000]  我在那裏找人啊
[00:04:38.000 --> 00:04:40.000]  那些人就馬上大笑
[00:04:40.000 --> 00:04:42.000]  你神經啊
[00:04:42.000 --> 00:04:43.000]  光天化日
[00:04:43.000 --> 00:04:45.000]  拿著一盞燈說找人
[00:04:45.000 --> 00:04:47.000]  滿街都是人啊
[00:04:47.000 --> 00:04:49.000]  你還找甚麼人啊
[00:04:49.000 --> 00:04:51.000]  這個人呢
[00:04:51.000 --> 00:04:52.000]  他的反應是甚麼呢
[00:04:52.000 --> 00:04:54.000]  他用一種很深沉
[00:04:54.000 --> 00:04:56.000]  很銳利的眼神
[00:04:56.000 --> 00:04:58.000]  繼續問一個
[00:04:58.000 --> 00:05:00.000]  令人很震驚的問題
[00:05:00.000 --> 00:05:03.000]  他說人去了哪裏啊
[00:05:03.000 --> 00:05:05.000]  人不見了
[00:05:05.000 --> 00:05:07.000]  這個人是誰呢
[00:05:07.000 --> 00:05:11.000]  就是這個希臘犬儒派哲學家
[00:05:11.000 --> 00:05:15.000]  叫做迪奧金尼斯
[00:05:15.000 --> 00:05:19.000]  原來早在兩千三百多年前
[00:05:19.000 --> 00:05:21.000]  有一班的哲學家
[00:05:21.000 --> 00:05:24.000]  他已經發現了我們人
[00:05:24.000 --> 00:05:27.000]  一個很嚴重的問題
[00:05:27.000 --> 00:05:31.000]  就是當人一味地追求物質
[00:05:31.000 --> 00:05:32.000]  追求享受
[00:05:32.000 --> 00:05:33.000]  追求權力
[00:05:33.000 --> 00:05:35.000]  追求名聲的時候
[00:05:35.000 --> 00:05:38.000]  人就會迷失了自己
[00:05:38.000 --> 00:05:43.000]  連做人是為了甚麼都不知道
[00:05:43.000 --> 00:05:46.000]  其實不單止古代的希臘
[00:05:46.000 --> 00:05:48.000]  這個雅典是這樣
[00:05:48.000 --> 00:05:50.000]  今天的世界都是這樣
[00:05:50.000 --> 00:05:53.000]  人在人生的路上
[00:05:53.000 --> 00:05:56.000]  是迷失了方向
[00:05:56.000 --> 00:05:58.000]  好像被人陷在裏面
[00:05:58.000 --> 00:06:01.000]  不知道自己從哪裏來
[00:06:01.000 --> 00:06:02.000]  要去哪裏
[00:06:02.000 --> 00:06:05.000]  不明白人生真正的意義
[00:06:05.000 --> 00:06:06.000]  更加不知道
[00:06:06.000 --> 00:06:10.000]  甚麼才是真正的幸福
[00:06:10.000 --> 00:06:12.000]  這個世界很多時候
[00:06:12.000 --> 00:06:13.000]  我們看見真的
[00:06:13.000 --> 00:06:15.000]  好像不見了人
[00:06:15.000 --> 00:06:18.000]  很多的丈夫
[00:06:18.000 --> 00:06:21.000]  發覺太太不見了
[00:06:21.000 --> 00:06:22.000]  太太呢
[00:06:22.000 --> 00:06:24.000]  發覺丈夫不見了
[00:06:24.000 --> 00:06:27.000]  爸爸媽媽見到子女不見了
[00:06:27.000 --> 00:06:30.000]  子女又見不到爸爸媽媽
[00:06:30.000 --> 00:06:31.000]  為甚麼
[00:06:31.000 --> 00:06:34.000]  因為每個人都為了其他東西
[00:06:34.000 --> 00:06:37.000]  忘記了自己的家庭
[00:06:37.000 --> 00:06:39.000]  忘記了他的親人
[00:06:39.000 --> 00:06:44.000]  忘記一些很重要的關係
[00:06:44.000 --> 00:06:46.000]  哲學家看見問題
[00:06:46.000 --> 00:06:49.000]  但他們解決不了問題
[00:06:49.000 --> 00:06:52.000]  有人曾經問英國的哲學家羅素
[00:06:52.000 --> 00:06:54.000]  人生的意義是甚麼
[00:06:54.000 --> 00:06:57.000]  羅素就縮下肩膀
[00:06:57.000 --> 00:06:59.000]  好像很不屑地說
[00:06:59.000 --> 00:07:01.000]  你問人生的意義
[00:07:01.000 --> 00:07:04.000]  你這句話本身又有甚麼意義
[00:07:04.000 --> 00:07:06.000]  即是說
[00:07:06.000 --> 00:07:07.000]  你不用問了
[00:07:07.000 --> 00:07:08.000]  沒有答案的
[00:07:08.000 --> 00:07:10.000]  人生沒有意義
[00:07:10.000 --> 00:07:11.000]  各位弟子們
[00:07:11.000 --> 00:07:12.000]  各位朋友
[00:07:12.000 --> 00:07:14.000]  如果人生真是沒有意義
[00:07:14.000 --> 00:07:17.000]  那人為甚麼要繼續活在這個世界呢
[00:07:17.000 --> 00:07:20.000]  我今天就要和大家說個好消息
[00:07:20.000 --> 00:07:22.000]  就是耶穌有答案
[00:07:22.000 --> 00:07:25.000]  耶穌親口說過一句
[00:07:25.000 --> 00:07:27.000]  這個世界上沒有人
[00:07:27.000 --> 00:07:29.000]  說得出的話
[00:07:29.000 --> 00:07:31.000]  祂說我是世界的光
[00:07:31.000 --> 00:07:33.000]  跟從我的
[00:07:33.000 --> 00:07:35.000]  就不在黑暗裡走
[00:07:35.000 --> 00:07:38.000]  必要得到生命的光
[00:07:38.000 --> 00:07:40.000]  主耶穌這句話
[00:07:40.000 --> 00:07:42.000]  孔子沒有說過
[00:07:42.000 --> 00:07:44.000]  老子沒有說過
[00:07:44.000 --> 00:07:46.000]  穆罕默德沒有說過
[00:07:46.000 --> 00:07:48.000]  任何教育家
[00:07:48.000 --> 00:07:51.000]  政治家 宗教家都沒有說過
[00:07:51.000 --> 00:07:53.000]  全世界只有一個人這樣說過
[00:07:53.000 --> 00:07:55.000]  就是耶穌
[00:07:55.000 --> 00:07:58.000]  祂說 祂這句話是甚麼意思
[00:07:58.000 --> 00:08:00.000]  祂的意思就是說
[00:08:00.000 --> 00:08:03.000]  你不單可以找回人
[00:08:03.000 --> 00:08:07.000]  你還可以找回人生的方向
[00:08:07.000 --> 00:08:09.000]  價值和意義
[00:08:09.000 --> 00:08:10.000]  而我呢
[00:08:10.000 --> 00:08:12.000]  是可以帶你找到
[00:08:12.000 --> 00:08:15.000]  因為我就是世界的光
[00:08:15.000 --> 00:08:17.000]  那耶穌
[00:08:17.000 --> 00:08:20.000]  祂這句話是在甚麼場合說的呢
[00:08:20.000 --> 00:08:23.000]  這個就是我今天和大家要分享的一段聖經
[00:08:23.000 --> 00:08:25.000]  約翰福音第八章
[00:08:25.000 --> 00:08:27.000]  是說一個犯了罪的女人
[00:08:27.000 --> 00:08:29.000]  被帶到耶穌的面前
[00:08:29.000 --> 00:08:31.000]  首先呢
[00:08:31.000 --> 00:08:34.000]  我就說耶穌遇到一個左右為難的問題
[00:08:34.000 --> 00:08:36.000]  就是第八章
[00:08:36.000 --> 00:08:39.000]  第一到第六節
[00:08:39.000 --> 00:08:42.000]  這裡說的那個場景就是
[00:08:42.000 --> 00:08:44.000]  又是猶太人
[00:08:44.000 --> 00:08:47.000]  發生在猶太人一個節期
[00:08:47.000 --> 00:08:49.000]  叫做鑄棚節
[00:08:49.000 --> 00:08:51.000]  這個鑄棚節呢
[00:08:51.000 --> 00:08:53.000]  是紀念以色列人
[00:08:53.000 --> 00:08:55.000]  他們在出了埃及之後
[00:08:55.000 --> 00:08:56.000]  在這個曠野
[00:08:56.000 --> 00:08:58.000]  他們四十年
[00:08:58.000 --> 00:09:00.000]  他們怎樣得到神的公認
[00:09:00.000 --> 00:09:02.000]  所以這個鑄棚節呢
[00:09:02.000 --> 00:09:05.000]  就是紀念上帝的恩典
[00:09:05.000 --> 00:09:07.000]  也都紀念神呢
[00:09:07.000 --> 00:09:09.000]  就是給他們有豐收
[00:09:09.000 --> 00:09:11.000]  一個很歡樂
[00:09:11.000 --> 00:09:13.000]  應該是很快樂
[00:09:13.000 --> 00:09:14.000]  很開心的日期
[00:09:14.000 --> 00:09:17.000]  是感恩敬拜的時刻
[00:09:17.000 --> 00:09:18.000]  但是很可惜呢
[00:09:18.000 --> 00:09:20.000]  很多時候那些宗教節期呢
[00:09:20.000 --> 00:09:23.000]  就是留於一個形式
[00:09:23.000 --> 00:09:25.000]  人只是有這個習慣
[00:09:25.000 --> 00:09:27.000]  我們要守節了
[00:09:27.000 --> 00:09:29.000]  但忘記了這個屬靈的意義
[00:09:29.000 --> 00:09:32.000]  那這裡經文就說
[00:09:32.000 --> 00:09:34.000]  在這個節期之後呢
[00:09:34.000 --> 00:09:37.000]  耶穌就回去那個聖殿教訓百姓
[00:09:37.000 --> 00:09:39.000]  忽然間呢
[00:09:39.000 --> 00:09:42.000]  就有一班的文士和法利賽人
[00:09:42.000 --> 00:09:45.000]  這些就是那些宗教領袖
[00:09:45.000 --> 00:09:48.000]  他們就帶了一個女人
[00:09:48.000 --> 00:09:51.000]  帶到他們耶穌面前
[00:09:51.000 --> 00:09:52.000]  在眾人面前
[00:09:52.000 --> 00:09:56.000]  他們就把她摑在地上
[00:09:56.000 --> 00:09:58.000]  就問耶穌
[00:09:58.000 --> 00:09:59.000]  夫子
[00:09:59.000 --> 00:10:03.000]  這個女人正是行淫的時候
[00:10:03.000 --> 00:10:04.000]  被人抓到的
[00:10:04.000 --> 00:10:07.000]  摩西的律法就吩咐我們
[00:10:07.000 --> 00:10:09.000]  這些女人
[00:10:09.000 --> 00:10:11.000]  要用石頭打死她
[00:10:11.000 --> 00:10:13.000]  你說應該怎樣做
[00:10:13.000 --> 00:10:18.000]  表面上這班人很憎惡罪惡
[00:10:18.000 --> 00:10:20.000]  維持公義
[00:10:20.000 --> 00:10:21.000]  但其實呢
[00:10:21.000 --> 00:10:24.000]  他們的目的不是因為公義
[00:10:24.000 --> 00:10:25.000]  而是想陷害耶穌
[00:10:25.000 --> 00:10:27.000]  因為最後那一節他們說什麼
[00:10:27.000 --> 00:10:31.000]  他們說要試探耶穌
[00:10:31.000 --> 00:10:36.000]  要找到控告他的把柄
[00:10:36.000 --> 00:10:39.000]  這個問題其實是一個陷阱
[00:10:39.000 --> 00:10:42.000]  因為這個是左右為難的問題
[00:10:42.000 --> 00:10:45.000]  如果耶穌說應該打死他
[00:10:45.000 --> 00:10:51.000]  他們就會向羅馬的政府告耶穌
[00:10:51.000 --> 00:10:55.000]  因為在羅馬的統治之下
[00:10:55.000 --> 00:10:59.000]  猶太人是沒有權執行死刑
[00:10:59.000 --> 00:11:02.000]  如果耶穌說不要打死他
[00:11:02.000 --> 00:11:04.000]  他們就會說
[00:11:04.000 --> 00:11:07.000]  耶穌是違背摩西律法
[00:11:07.000 --> 00:11:09.000]  你縱容罪惡
[00:11:09.000 --> 00:11:12.000]  就會叫百姓以後不要跟耶穌
[00:11:12.000 --> 00:11:14.000]  不要聽他的
[00:11:14.000 --> 00:11:18.000]  其實還有一個很重要的問題
[00:11:18.000 --> 00:11:21.000]  因為律法其實明明說
[00:11:21.000 --> 00:11:26.000]  姦夫淫婦要一同處死
[00:11:26.000 --> 00:11:28.000]  現在為什麼只抓一個女人
[00:11:28.000 --> 00:11:30.000]  男人就放走了她
[00:11:30.000 --> 00:11:32.000]  這個哪是公義
[00:11:32.000 --> 00:11:35.000]  這個是選擇性的定罪
[00:11:35.000 --> 00:11:38.000]  這班人是很熟悉律法
[00:11:38.000 --> 00:11:40.000]  但他們扭曲律法
[00:11:40.000 --> 00:11:42.000]  口裏面講公義
[00:11:42.000 --> 00:11:45.000]  心裏面是為了惡意
[00:11:45.000 --> 00:11:49.000]  其實今日的世界都一樣是這樣
[00:11:49.000 --> 00:11:51.000]  很多人就告人
[00:11:51.000 --> 00:11:56.000]  其實自己就是在貪贓枉法
[00:11:56.000 --> 00:11:59.000]  他看到別人很多的錯
[00:11:59.000 --> 00:12:02.000]  但永遠看不到自己的罪
[00:12:02.000 --> 00:12:05.000]  所以在這個場面裏面
[00:12:05.000 --> 00:12:08.000]  一邊就是一個被迫認罪
[00:12:08.000 --> 00:12:11.000]  毫無尊嚴的女人
[00:12:11.000 --> 00:12:14.000]  另外一邊就是一班杜猛暗言
[00:12:14.000 --> 00:12:17.000]  心腸黑暗的宗教領袖
[00:12:17.000 --> 00:12:21.000]  其實兩邊都是活在黑暗裏面
[00:12:21.000 --> 00:12:24.000]  第二樣跟大家講
[00:12:24.000 --> 00:12:26.000]  就是當耶穌面對
[00:12:26.000 --> 00:12:28.000]  這個左右為難的局面的時候
[00:12:28.000 --> 00:12:30.000]  他怎樣回應
[00:12:30.000 --> 00:12:33.000]  各位假如是你
[00:12:33.000 --> 00:12:35.000]  你怎樣回應
[00:12:35.000 --> 00:12:37.000]  如果是你 你會怎樣回應
[00:12:37.000 --> 00:12:39.000]  你能不能夠說
[00:12:39.000 --> 00:12:41.000]  我聽不到
[00:12:41.000 --> 00:12:43.000]  我明天再回應你
[00:12:43.000 --> 00:12:45.000]  我不懂得回應
[00:12:45.000 --> 00:12:49.000]  這班人是來拆招牌
[00:12:49.000 --> 00:12:51.000]  講得俗一點
[00:12:51.000 --> 00:12:53.000]  他們要拆耶穌招牌
[00:12:53.000 --> 00:12:55.000]  如果你不能夠回應
[00:12:55.000 --> 00:12:57.000]  你就不配做老師
[00:12:57.000 --> 00:13:00.000]  你還講什麼就救世主
[00:13:00.000 --> 00:13:04.000]  但是你看耶穌怎樣反應
[00:13:04.000 --> 00:13:08.000]  聖經說耶穌沒有馬上回答
[00:13:08.000 --> 00:13:10.000]  反而他彎下身
[00:13:10.000 --> 00:13:14.000]  用手指在地上畫字
[00:13:14.000 --> 00:13:16.000]  在手指上畫什麼
[00:13:16.000 --> 00:13:18.000]  究竟畫什麼呢
[00:13:18.000 --> 00:13:20.000]  聖經沒有說
[00:13:20.000 --> 00:13:22.000]  所以有人猜
[00:13:22.000 --> 00:13:27.000]  他可能在畫十誡
[00:13:27.000 --> 00:13:31.000]  在寫十誡的禁令
[00:13:31.000 --> 00:13:34.000]  或者他在寫人心裡面的罪
[00:13:34.000 --> 00:13:36.000]  馬可福音第七章就說
[00:13:36.000 --> 00:13:38.000]  一大堆的罪都在人心裡面
[00:13:38.000 --> 00:13:39.000]  罪是什麼呢
[00:13:39.000 --> 00:13:55.000]  惡念 苟合 偷渡 兇殺 姦淫 貪婪 邪惡 詭詐 淫蕩 嫉妒 蚌毒 驕傲 狂妄
[00:13:55.000 --> 00:13:58.000]  這些全部都在心裡面
[00:13:58.000 --> 00:14:01.000]  有人說耶穌在寫這些罪
[00:14:01.000 --> 00:14:05.000]  也有人說耶穌在畫十字架
[00:14:05.000 --> 00:14:06.000]  我們不知道
[00:14:06.000 --> 00:14:07.000]  聖經沒有說
[00:14:07.000 --> 00:14:10.000]  不過有一個效果很清楚
[00:14:10.000 --> 00:14:12.000]  就是所有人的注意力
[00:14:12.000 --> 00:14:14.000]  就由這個女人
[00:14:14.000 --> 00:14:15.000]  犯罪的女人身上
[00:14:15.000 --> 00:14:18.000]  就轉到耶穌的身上
[00:14:18.000 --> 00:14:21.000]  當他們不停追問
[00:14:21.000 --> 00:14:23.000]  逼問的時候
[00:14:23.000 --> 00:14:26.000]  耶穌就終於抬起頭了
[00:14:26.000 --> 00:14:32.000]  耶穌就說了一句震撼千古的話
[00:14:32.000 --> 00:14:35.000]  你們中間
[00:14:35.000 --> 00:14:37.000]  誰沒有罪
[00:14:37.000 --> 00:14:41.000]  誰可以先拿石頭打他
[00:14:41.000 --> 00:14:44.000]  然後耶穌又再一次彎下身
[00:14:44.000 --> 00:14:47.000]  又繼續畫字
[00:14:47.000 --> 00:14:51.000]  忽然間這個場面
[00:14:51.000 --> 00:14:54.000]  馬上靜了
[00:14:54.000 --> 00:14:57.000]  沒有人出聲
[00:14:57.000 --> 00:14:59.000]  因為這句話
[00:14:59.000 --> 00:15:03.000]  好像強烈的X光
[00:15:03.000 --> 00:15:07.000]  一直照進了每一個人的內心
[00:15:07.000 --> 00:15:10.000]  你知道法律只是判定
[00:15:10.000 --> 00:15:12.000]  人外在的行為
[00:15:12.000 --> 00:15:13.000]  你說你對還是不對
[00:15:13.000 --> 00:15:15.000]  但是耶穌這句話
[00:15:15.000 --> 00:15:17.000]  直接進入到人的內心
[00:15:17.000 --> 00:15:18.000]  祂就告訴人
[00:15:18.000 --> 00:15:20.000]  你恨人就是罪
[00:15:20.000 --> 00:15:22.000]  你擔心就是罪
[00:15:22.000 --> 00:15:25.000]  你有淫念也是罪
[00:15:25.000 --> 00:15:29.000]  你的衣服不需要整件污糟
[00:15:29.000 --> 00:15:31.000]  污糟了才是污糟
[00:15:31.000 --> 00:15:33.000]  只要一個黑點
[00:15:33.000 --> 00:15:35.000]  你都不會穿出街
[00:15:35.000 --> 00:15:37.000]  一個黑點就是污糟了
[00:15:37.000 --> 00:15:40.000]  所以在這個真光照耀之下
[00:15:40.000 --> 00:15:43.000]  是沒有人可以質疑的
[00:15:43.000 --> 00:15:46.000]  所以他們只能夠低頭承認有罪
[00:15:46.000 --> 00:15:48.000]  所以聖經說什麼
[00:15:48.000 --> 00:15:51.000]  從老到少
[00:15:51.000 --> 00:15:53.000]  從老開始一直到最年輕的那個
[00:15:53.000 --> 00:15:55.000]  一個一個就低頭
[00:15:55.000 --> 00:15:59.000]  放下石頭低頭就走了
[00:15:59.000 --> 00:16:01.000]  那這個婦人怎麼樣呢
[00:16:01.000 --> 00:16:04.000]  這個婦人就沒有說
[00:16:04.000 --> 00:16:05.000]  不是我
[00:16:05.000 --> 00:16:08.000]  我不應該死的
[00:16:08.000 --> 00:16:10.000]  她一句話都不說
[00:16:10.000 --> 00:16:13.000]  我相信這個婦人也很難過
[00:16:13.000 --> 00:16:17.000]  主的話也是同時照進了她的內心
[00:16:17.000 --> 00:16:21.000]  很多時候我們都是憑表面的
[00:16:21.000 --> 00:16:23.000]  做的事來量度自己
[00:16:23.000 --> 00:16:25.000]  我比人好
[00:16:25.000 --> 00:16:26.000]  我比人有愛心
[00:16:26.000 --> 00:16:28.000]  我比人公正
[00:16:28.000 --> 00:16:30.000]  但這些是不準的
[00:16:30.000 --> 00:16:34.000]  其實我們應該用什麼標準
[00:16:34.000 --> 00:16:36.000]  我們應該用神的標準
[00:16:36.000 --> 00:16:38.000]  為什麼要用神的標準呢
[00:16:38.000 --> 00:16:40.000]  哪裡有神的
[00:16:40.000 --> 00:16:42.000]  我都看不見
[00:16:42.000 --> 00:16:43.000]  見神
[00:16:43.000 --> 00:16:45.000]  為什麼要用他做標準呢
[00:16:45.000 --> 00:16:47.000]  其實當滿天黑雲的時候
[00:16:47.000 --> 00:16:48.000]  請問
[00:16:48.000 --> 00:16:50.000]  你看不看到太陽
[00:16:50.000 --> 00:16:51.000]  如果全部都黑雲
[00:16:51.000 --> 00:16:52.000]  你看不到太陽
[00:16:52.000 --> 00:16:54.000]  你就看不到
[00:16:54.000 --> 00:16:57.000]  當你生命裡面有罪
[00:16:57.000 --> 00:16:59.000]  你就看不到神
[00:16:59.000 --> 00:17:00.000]  聖經說
[00:17:00.000 --> 00:17:02.000]  我們是被世界的神
[00:17:02.000 --> 00:17:04.000]  弄核心眼
[00:17:04.000 --> 00:17:07.000]  就是用罪來遮蔽我們的心眼
[00:17:07.000 --> 00:17:08.000]  所以我們看不見
[00:17:08.000 --> 00:17:11.000]  基督榮耀福音的光
[00:17:11.000 --> 00:17:12.000]  聖經又說
[00:17:12.000 --> 00:17:13.000]  世人都犯了罪
[00:17:13.000 --> 00:17:16.000]  是規決了神的榮耀
[00:17:16.000 --> 00:17:18.000]  原來神造我們
[00:17:18.000 --> 00:17:19.000]  為什麼呢
[00:17:19.000 --> 00:17:21.000]  就是要我們榮耀祂
[00:17:21.000 --> 00:17:23.000]  照祂的心意來生活
[00:17:23.000 --> 00:17:25.000]  愛神 愛人
[00:17:25.000 --> 00:17:27.000]  服侍祂 見證祂
[00:17:27.000 --> 00:17:30.000]  這個就是我們人生的意義和目的
[00:17:30.000 --> 00:17:33.000]  但我們人迷失了
[00:17:33.000 --> 00:17:35.000]  因為我們有罪
[00:17:35.000 --> 00:17:37.000]  遮蔽了我們
[00:17:37.000 --> 00:17:39.000]  我們就著重物質
[00:17:39.000 --> 00:17:40.000]  常常自私自利
[00:17:40.000 --> 00:17:42.000]  我們會在黑暗裡面
[00:17:42.000 --> 00:17:45.000]  看不見我們應該會出神的形象
[00:17:45.000 --> 00:17:47.000]  在五十多年前
[00:17:47.000 --> 00:17:50.000]  就是1973年的時候
[00:17:50.000 --> 00:17:52.000]  有一套電影
[00:17:52.000 --> 00:17:54.000]  叫做《巴比倫》
[00:17:54.000 --> 00:17:57.000]  英文是Papillon
[00:17:57.000 --> 00:17:59.000]  就說一個人
[00:17:59.000 --> 00:18:01.000]  他被判終身監禁
[00:18:01.000 --> 00:18:05.000]  他的罪名就是背叛了法國
[00:18:05.000 --> 00:18:07.000]  電影就說他
[00:18:07.000 --> 00:18:10.000]  在監獄裡發了個夢
[00:18:10.000 --> 00:18:12.000]  他在夢裡
[00:18:12.000 --> 00:18:15.000]  他在被告台上
[00:18:15.000 --> 00:18:18.000]  為他所犯的罪來受審判
[00:18:18.000 --> 00:18:20.000]  他就對法官說
[00:18:20.000 --> 00:18:23.000]  我沒有犯那個罪
[00:18:23.000 --> 00:18:25.000]  法官說
[00:18:25.000 --> 00:18:28.000]  你不是為那個罪受審判
[00:18:28.000 --> 00:18:31.000]  你是為人類最嚴重的罪受審判
[00:18:31.000 --> 00:18:33.000]  什麼罪呢
[00:18:33.000 --> 00:18:37.000]  這個罪就是你浪費了你的人生
[00:18:37.000 --> 00:18:39.000]  這個巴比倫
[00:18:39.000 --> 00:18:41.000]  忽然間他就
[00:18:41.000 --> 00:18:43.000]  好像醒過來
[00:18:43.000 --> 00:18:45.000]  他就在那裡哭
[00:18:45.000 --> 00:18:46.000]  他就說
[00:18:46.000 --> 00:18:47.000]  我有罪啊
[00:18:47.000 --> 00:18:48.000]  我有罪
[00:18:48.000 --> 00:18:51.000]  於是法官就宣佈他死刑
[00:18:51.000 --> 00:18:54.000]  其實這個電影的作者
[00:18:54.000 --> 00:18:56.000]  他想說出什麼呢
[00:18:56.000 --> 00:18:58.000]  他就說我們很多人的人生
[00:18:58.000 --> 00:19:01.000]  很多人都是浪費他們的人生
[00:19:01.000 --> 00:19:02.000]  我們活在這個世界上
[00:19:02.000 --> 00:19:04.000]  好像是不由自主的
[00:19:04.000 --> 00:19:06.000]  應該做的事就不做
[00:19:06.000 --> 00:19:08.000]  不應該做的事就做完
[00:19:08.000 --> 00:19:12.000]  我們又沒有真的好好用我們的人生
[00:19:12.000 --> 00:19:14.000]  我不知道你有沒有想過
[00:19:14.000 --> 00:19:17.000]  很多時候你想愛太太就愛不到
