
[00:00:00.000 --> 00:00:02.000]  各位親愛的弟兄姐妹好
[00:01:58.000 --> 00:02:00.000]  發高燒
[00:02:00.000 --> 00:02:06.000]  原來獸的最不喜歡我們為神工作
[00:02:06.000 --> 00:02:09.000]  最不喜歡我們宣講神的道
[00:02:09.000 --> 00:02:12.000]  所以他就來攻擊我們
[00:02:12.000 --> 00:02:16.000]  為什麼保羅要在《爾忽所書》第六章
[00:02:16.000 --> 00:02:20.000]  提醒我們要穿上全副的軍裝呢
[00:02:20.000 --> 00:02:24.000]  就在他講全副軍裝之前
[00:02:24.000 --> 00:02:28.000]  他給了我們一個很重要的原因
[00:02:28.000 --> 00:02:31.000]  很重要的理由
[00:02:31.000 --> 00:02:34.000]  有時候我們讀《爾忽所書》第六章
[00:02:34.000 --> 00:02:38.000]  我們太專注在全副的軍裝
[00:02:38.000 --> 00:02:42.000]  就忘記了開頭保羅所講的
[00:02:42.000 --> 00:02:44.000]  保羅所講的是什麼呢
[00:02:44.000 --> 00:02:48.000]  他說我們為什麼要穿上全副的軍裝
[00:02:48.000 --> 00:02:53.000]  我們就能夠抵擋魔鬼的詭計
[00:02:53.000 --> 00:02:56.000]  第一我們的對象就是魔鬼
[00:02:56.000 --> 00:02:59.000]  而且他是詭計多端的
[00:02:59.000 --> 00:03:05.000]  而且他說我們不是與屬血氣的爭戰
[00:03:05.000 --> 00:03:10.000]  我們乃是與執政的掌權的
[00:03:10.000 --> 00:03:14.000]  管轄著幽暗世界的
[00:03:14.000 --> 00:03:21.000]  以及天空屬靈氣的惡魔來爭戰
[00:03:21.000 --> 00:03:24.000]  保羅真的很清晰
[00:03:24.000 --> 00:03:30.000]  他把我們的壽的描寫得很透徹
[00:03:30.000 --> 00:03:33.000]  他是掌權的
[00:03:33.000 --> 00:03:37.000]  在一個幽暗世界裡掌權
[00:03:37.000 --> 00:03:45.000]  而且他連執政的掌權都在他操控之下
[00:03:45.000 --> 00:03:50.000]  最近俄羅斯攻打烏克蘭
[00:03:50.000 --> 00:03:54.000]  全世界都知道這個事實
[00:03:54.000 --> 00:04:01.000]  可能我們只是表面看見俄羅斯出兵進攻烏克蘭
[00:04:01.000 --> 00:04:06.000]  但可能背後是有一個惡者的力量
[00:04:06.000 --> 00:04:12.000]  慫恿俄羅斯對烏克蘭進行攻擊
[00:04:12.000 --> 00:04:16.000]  背後是有一個惡者氣度
[00:04:16.000 --> 00:04:20.000]  因為烏克蘭裡面有很多基督徒
[00:04:20.000 --> 00:04:24.000]  裡面的基督徒非常火熱
[00:04:24.000 --> 00:04:30.000]  而俄羅斯就是一個敵黨神的力量
[00:04:30.000 --> 00:04:34.000]  所以他要向烏克蘭攻擊
[00:04:34.000 --> 00:04:38.000]  所以我們看很多事情不應該看表面
[00:04:38.000 --> 00:04:43.000]  原來背後有一個黑暗的力量
[00:04:43.000 --> 00:04:46.000]  首先我想說一下
[00:04:46.000 --> 00:04:50.000]  到底這個壽的是一個怎樣的壽的
[00:04:50.000 --> 00:04:55.000]  在《馬太福音》第十章第25節說
[00:04:55.000 --> 00:04:59.000]  當時的人跟耶穌說
[00:04:59.000 --> 00:05:07.000]  你是不是靠著鬼王別西卜來有力量
[00:05:07.000 --> 00:05:09.000]  當然大家都知道
[00:05:09.000 --> 00:05:14.000]  耶穌絕對不是靠鬼王的力量
[00:05:14.000 --> 00:05:19.000]  在中文聖經西字裡就有說
[00:05:19.000 --> 00:05:24.000]  別西卜就代表鬼王的意思
[00:05:24.000 --> 00:05:28.000]  不單止在《馬太福音》第十章出現
[00:05:28.000 --> 00:05:34.000]  在馬太福音十二章二十四和二十七節
[00:05:34.000 --> 00:05:39.000]  又出現了兩次鬼王別西卜
[00:05:39.000 --> 00:05:46.000]  原來撒旦是神所創造一個很美麗
[00:05:46.000 --> 00:05:49.000]  非常有智慧
[00:05:49.000 --> 00:05:53.000]  很有組織能力的一個天使
[00:05:53.000 --> 00:06:01.000]  他在神的面前幫助神去處理很多事情
[00:06:01.000 --> 00:06:08.000]  但是這個天使卻是心裡開始驕傲
[00:06:08.000 --> 00:06:10.000]  因為他很美麗
[00:06:10.000 --> 00:06:12.000]  他很有智慧
[00:06:12.000 --> 00:06:14.000]  他很能夠組織
[00:06:14.000 --> 00:06:17.000]  結果他就跟神作對
[00:06:17.000 --> 00:06:20.000]  其中一個很主要的原因
[00:06:20.000 --> 00:06:23.000]  就是因為他驕傲
[00:06:23.000 --> 00:06:29.000]  他就成為神的對抗力量
[00:06:29.000 --> 00:06:36.000]  於是在聖經以西結書第二十八章裡說
[00:06:36.000 --> 00:06:44.000]  說他是為推羅王來作歌
[00:06:44.000 --> 00:06:48.000]  然後又為推羅君王
[00:06:48.000 --> 00:06:53.000]  在聖經裡是兩個不同的字眼
[00:06:53.000 --> 00:06:57.000]  一個是Rulers of Troy
[00:06:57.000 --> 00:07:00.000]  是管轄推羅的
[00:07:00.000 --> 00:07:03.000]  另外一個就是King of Troy
[00:07:03.000 --> 00:07:07.000]  就是推羅的君王
[00:07:07.000 --> 00:07:12.000]  結果在以西結書二十八章裡
[00:07:12.000 --> 00:07:19.000]  形容撒旦最後的結局
[00:07:19.000 --> 00:07:24.000]  被神扔在火坑裡
[00:07:24.000 --> 00:07:28.000]  而以賽亞書十四章
[00:07:28.000 --> 00:07:31.000]  由十二節一直到二十節
[00:07:31.000 --> 00:07:36.000]  說到撒旦的狂奧
[00:07:36.000 --> 00:07:39.000]  在聖經裡提出
[00:07:39.000 --> 00:07:43.000]  這個撒旦有五樣東西要
[00:07:43.000 --> 00:07:46.000]  I will, I will
[00:07:46.000 --> 00:07:50.000]  出現了五次這麼多
[00:07:50.000 --> 00:07:56.000]  證明他向神有諸半的要求
[00:07:56.000 --> 00:08:03.000]  這個撒旦就把天上三分一的天使
[00:08:03.000 --> 00:08:06.000]  他都帶走了
[00:08:06.000 --> 00:08:13.000]  根據啟示錄十二章三到十七節
[00:08:13.000 --> 00:08:17.000]  在天空裡有三分一的天使
[00:08:17.000 --> 00:08:20.000]  隨從了撒旦
[00:08:20.000 --> 00:08:23.000]  所以撒旦是鬼王
[00:08:23.000 --> 00:08:27.000]  但是在他手下有很多的使者
[00:08:27.000 --> 00:08:31.000]  所以他有能力去做很多的攻擊
[00:08:31.000 --> 00:08:36.000]  這個首先我們要認識我們的手的撒旦
[00:08:36.000 --> 00:08:38.000]  第二我想說的是
[00:08:38.000 --> 00:08:43.000]  聖經裡有描寫有三重天
[00:08:43.000 --> 00:08:45.000]  三重天這個描寫
[00:08:45.000 --> 00:08:48.000]  首先是保羅提到的
[00:08:48.000 --> 00:08:53.000]  保羅在哥倫多後書十二章
[00:08:53.000 --> 00:08:55.000]  第二節裡說
[00:08:55.000 --> 00:08:57.000]  我認識一個人
[00:08:57.000 --> 00:09:01.000]  他說他是上到三重天那裡
[00:09:01.000 --> 00:09:03.000]  他到底是在身內
[00:09:03.000 --> 00:09:05.000]  或者是身外
[00:09:05.000 --> 00:09:07.000]  我不知道
[00:09:07.000 --> 00:09:09.000]  有不同的解經家解釋
[00:09:09.000 --> 00:09:12.000]  有些人說這個人就是保羅
[00:09:12.000 --> 00:09:15.000]  但也有人說這個人不一定是保羅
[00:09:15.000 --> 00:09:18.000]  無論如何在保羅的書信裡
[00:09:18.000 --> 00:09:21.000]  他提到有三重天
[00:09:21.000 --> 00:09:24.000]  到底這三重天指的是什麼
[00:09:24.000 --> 00:09:26.000]  通常一般的解釋
[00:09:26.000 --> 00:09:30.000]  第一重天就是今天我們所見到的
[00:09:30.000 --> 00:09:32.000]  這個天空
[00:09:32.000 --> 00:09:36.000]  天空就是這個世界上的大氣層
[00:09:36.000 --> 00:09:38.000]  這個就是第一重天
[00:09:38.000 --> 00:09:44.000]  第三重天就是神所在的領域
[00:09:44.000 --> 00:09:46.000]  屬神的領域
[00:09:46.000 --> 00:09:48.000]  第二重天
[00:09:48.000 --> 00:09:50.000]  很多解經家解釋
[00:09:50.000 --> 00:09:54.000]  第二重天就是撒旦的國度
[00:09:54.000 --> 00:09:56.000]  屬撒旦的國度
[00:09:56.000 --> 00:10:00.000]  撒旦就在第二重天那裡遊走
[00:10:00.000 --> 00:10:03.000]  跟從他的天使
[00:10:03.000 --> 00:10:06.000]  就服從他的指示
[00:10:06.000 --> 00:10:09.000]  來做各樣的事情
[00:10:09.000 --> 00:10:12.000]  大家記不記得在約伯記裡
[00:10:12.000 --> 00:10:16.000]  當約伯受到攻擊的時候
[00:10:16.000 --> 00:10:20.000]  就因為撒旦在神面前
[00:10:20.000 --> 00:10:24.000]  聽到神讚賞約伯
[00:10:24.000 --> 00:10:26.000]  說他是一個義人
[00:10:26.000 --> 00:10:30.000]  撒旦就發出挑戰
[00:10:30.000 --> 00:10:34.000]  他說神如果你容許我攻擊約伯
[00:10:34.000 --> 00:10:38.000]  約伯就會離棄你
[00:10:38.000 --> 00:10:42.000]  證明撒旦可以去到神面前
[00:10:42.000 --> 00:10:46.000]  在神的範疇裡面運行
[00:10:46.000 --> 00:10:51.000]  但是他卻沒有能力做一些事情
[00:10:51.000 --> 00:10:54.000]  他必須要得到神的批准
[00:10:54.000 --> 00:10:56.000]  然後才可以去做
[00:10:56.000 --> 00:11:00.000]  所以這個就說到
[00:11:00.000 --> 00:11:07.000]  撒旦是要在神的容許准許底下
[00:11:07.000 --> 00:11:10.000]  他才可以做一些事情
[00:11:10.000 --> 00:11:12.000]  第三我想說的
[00:11:12.000 --> 00:11:18.000]  到底撒旦有沒有工作的範圍
[00:11:18.000 --> 00:11:20.000]  有很多人就說
[00:11:20.000 --> 00:11:27.000]  根據《丹爾里書》第十章
[00:11:27.000 --> 00:11:29.000]  《丹爾里書》第十章
[00:11:29.000 --> 00:11:35.000]  就提到丹爾里禁食21天
[00:11:35.000 --> 00:11:40.000]  聖經說他禁食三個七天
[00:11:40.000 --> 00:11:43.000]  三七就是21天
[00:11:43.000 --> 00:11:48.000]  就有一個波斯國的魔法
[00:11:48.000 --> 00:11:51.830]  魔軍就破壞了神的天使
[00:11:51.830 --> 00:11:55.370]  破壞了他21天
[00:11:55.370 --> 00:12:00.790]  本來有一個天使要來幫助丹尼利的
[00:12:00.790 --> 00:12:03.870]  或者有些啟示要給丹尼利的
[00:12:03.870 --> 00:12:09.470]  但由於有個波斯的魔軍破壞了這個天使
[00:12:09.470 --> 00:12:15.630]  所以天使就去不了丹尼利那裡
[00:12:15.630 --> 00:12:18.510]  因此有很多解經家就說
[00:12:18.510 --> 00:12:25.750]  在每一個角度 每一個範疇裡面
[00:12:25.750 --> 00:12:29.010]  是有一些管轄的惡魔
[00:12:29.010 --> 00:12:34.090]  他專門好像是負責那個領域一樣
[00:12:34.090 --> 00:12:36.030]  但請你們放心
[00:12:36.030 --> 00:12:39.710]  因為神同樣差遣天使
[00:12:39.710 --> 00:12:43.470]  來服侍我們這些屬神的人
[00:12:43.470 --> 00:12:46.990]  在神的差遣裡面有很多天使
[00:12:46.990 --> 00:12:49.670]  是隨時在那裡為神工作
[00:12:49.670 --> 00:12:52.870]  將神的信息向他的百姓
[00:12:52.870 --> 00:12:57.670]  向他的子民來傳遞的
[00:12:57.670 --> 00:13:01.970]  而且在丹尼利書十二章第一節
[00:13:01.970 --> 00:13:06.230]  就提到天使長米加林
[00:13:06.230 --> 00:13:10.270]  就是表明在天使的範疇裡面
[00:13:10.270 --> 00:13:13.230]  是有優次之分的
[00:13:13.230 --> 00:13:17.670]  有天使長 也有其他的天使
[00:13:17.670 --> 00:13:22.150]  這個大概在聖經裡面讓我們認識
[00:13:22.150 --> 00:13:28.430]  在靈界裡面實在是一個很重要的範疇
[00:13:28.430 --> 00:13:33.230]  我們需要去了解 需要去明白
[00:13:33.230 --> 00:13:37.990]  因此今天我們為什麼要穿上全副軍裝呢?
[00:13:37.990 --> 00:13:45.850]  因為我們需要戰勝受敵
[00:13:45.850 --> 00:13:48.670]  受敵必然被打敗
[00:13:48.670 --> 00:13:51.430]  因為我們的神是得勝的
[00:13:51.430 --> 00:13:54.310]  記不記得耶穌祂離別
[00:13:54.310 --> 00:13:56.070]  向叛徒所說
[00:13:56.070 --> 00:13:59.310]  在地上你們有苦難
[00:13:59.310 --> 00:14:01.870]  但你們可以放心
[00:14:01.870 --> 00:14:06.430]  我已經勝了世界
[00:14:06.430 --> 00:14:09.910]  耶穌很清晰的告訴我們
[00:14:09.910 --> 00:14:11.990]  祂是得勝的
[00:14:11.990 --> 00:14:14.870]  特別祂戰勝死亡
[00:14:14.870 --> 00:14:17.070]  從死裡面復活
[00:14:17.070 --> 00:14:19.110]  所以每一年復活節
[00:14:19.110 --> 00:14:23.790]  我們就紀念耶穌的復活得勝
[00:14:23.790 --> 00:14:28.150]  祂戰勝了撒旦最大的權勢
[00:14:28.150 --> 00:14:30.750]  就是死亡的權勢
[00:14:30.750 --> 00:14:34.430]  祂叫我們能夠得勝
[00:14:34.430 --> 00:14:38.030]  所以今天我們必須要有勇氣
[00:14:38.030 --> 00:14:42.830]  依靠神所給我們的全副軍裝
[00:14:42.830 --> 00:14:45.190]  大能大力
[00:14:45.190 --> 00:14:47.870]  我們做光強的人
[00:14:47.870 --> 00:14:51.830]  我們就能夠戰勝我們的受敵
[00:14:51.830 --> 00:14:55.550]  還有在耶穌所書第六章裡面
[00:14:55.550 --> 00:14:59.390]  還有一樣東西是保羅提醒我們的
[00:14:59.390 --> 00:15:06.510]  除了我們那把寶劍聖靈是神的道
[00:15:06.510 --> 00:15:08.390]  作為寶劍之外
[00:15:08.390 --> 00:15:10.870]  我們還有飛彈
[00:15:10.870 --> 00:15:13.790]  我們都知道打仗的時候
[00:15:13.790 --> 00:15:16.990]  如果有飛彈可以發射出去
[00:15:16.990 --> 00:15:23.950]  就可以很遙遠飛到敵人的陣地
[00:15:23.950 --> 00:15:27.510]  到底我們的飛彈是什麼呢?
[00:15:27.510 --> 00:15:30.070]  在耶穌水書第六章裡面說
[00:15:30.070 --> 00:15:35.430]  我們的飛彈就是我們的禱告
[00:15:35.430 --> 00:15:39.510]  我們需要多方禱告
[00:15:39.510 --> 00:15:42.750]  藉著禱告祈求
[00:15:42.750 --> 00:15:47.390]  將我們各樣所需要的東西向神說
[00:15:47.390 --> 00:15:49.910]  讓我讀一讀
[00:15:49.910 --> 00:15:57.070]  靠著聖靈隨時多方禱告祈求
[00:15:57.070 --> 00:16:00.750]  在此警醒不倦
[00:16:00.750 --> 00:16:04.510]  為眾聖徒祈求
[00:16:04.510 --> 00:16:08.190]  提到幾樣東西我們需要注意的
[00:16:08.190 --> 00:16:12.270]  第一就是隨時的禱告
[00:16:12.270 --> 00:16:14.830]  禱告沒有分時間性的
[00:16:14.830 --> 00:16:16.950]  禱告是事事
[00:16:16.950 --> 00:16:19.510]  什麼時候你心裡有負擔
[00:16:19.510 --> 00:16:21.990]  什麼時候你覺得有緊急的事
[00:16:21.990 --> 00:16:23.990]  什麼時候你覺得有需要
[00:16:23.990 --> 00:16:26.390]  什麼時候你覺得突然想起馬的人
[00:16:26.390 --> 00:16:29.710]  你就隨時可以為他祈禱
[00:16:29.710 --> 00:16:32.230]  時時為人祈禱
[00:16:32.230 --> 00:16:34.390]  很感謝神的恩典
[00:16:34.390 --> 00:16:42.150]  現在在全球有很多禱告的信徒興起
[00:16:42.150 --> 00:16:45.950]  有很多教會有很多群體
[00:16:45.950 --> 00:16:51.470]  時時舉行24小時不止息的禱告
[00:16:51.470 --> 00:16:54.430]  他們會分了一個小時一個小時
[00:16:54.430 --> 00:17:00.310]  是一班有很多信徒自願填上去
[00:17:00.310 --> 00:17:03.470]  我是下午5點到6點祈禱
[00:17:03.470 --> 00:17:07.190]  有些說我半夜2點到3點祈禱
[00:17:07.190 --> 00:17:11.430]  24小時很快就有人認領了
[00:17:11.430 --> 00:17:18.230]  於是24小時都有人不停地祈禱
[00:17:18.230 --> 00:17:24.070]  有很多禱告中心就這樣24小時運作
[00:17:24.070 --> 00:17:27.230]  有不同的信徒起禱帶禱
[00:17:27.230 --> 00:17:29.150]  因為聖經告訴我們
[00:17:29.150 --> 00:17:31.990]  隨時的禱告
[00:17:31.990 --> 00:17:36.070]  第二是多方禱告
[00:17:36.070 --> 00:17:37.830]  什麼叫做多方禱告呢?
[00:17:37.830 --> 00:17:41.710]  就是用各種不同的形式
[00:17:41.710 --> 00:17:43.550]  我們在祈禱的裡面
[00:17:43.550 --> 00:17:45.950]  我們可以行驅祈禱
[00:17:45.950 --> 00:17:49.630]  我們可以做Spiritual Mapping
[00:17:49.630 --> 00:17:54.270]  我們可以將一個區分成不同的範疇
[00:17:54.270 --> 00:17:58.550]  有不同的人宣講一些先知的信息
[00:17:58.550 --> 00:18:03.110]  然後為那個地區為那個城市
[00:18:03.110 --> 00:18:06.350]  為那個國家去祈禱
[00:18:06.350 --> 00:18:08.270]  多方禱告
[00:18:08.270 --> 00:18:14.350]  第三是警誠不倦
[00:18:14.350 --> 00:18:18.630]  記不記得當耶穌在赫西瑪力園祈禱的時候
[00:18:18.630 --> 00:18:22.950]  祂只帶了三個最貼身的學生
[00:18:22.950 --> 00:18:25.230]  彼得、雅各、約翰
[00:18:25.230 --> 00:18:28.150]  由於耶穌行前的祈禱
[00:18:28.150 --> 00:18:31.390]  誰知道想不到那三個學生
[00:18:31.390 --> 00:18:34.990]  因為太疲倦就睡著了
[00:18:34.990 --> 00:18:38.510]  當耶穌走過來看見他們睡著了
[00:18:38.510 --> 00:18:40.150]  就對他們說
[00:18:40.150 --> 00:18:46.110]  為什麼你們不可以警誠騙客來祈禱
[00:18:46.110 --> 00:18:49.950]  今天我們的肉體有時候都會軟弱
[00:18:49.950 --> 00:18:51.390]  我們會累
[00:18:51.390 --> 00:18:55.230]  眼睛好像快要掉下來睡著了一樣
[00:18:55.230 --> 00:18:59.190]  但是我們心靈裡面要醒的
[00:18:59.190 --> 00:19:01.990]  我們的心是清醒的
[00:19:01.990 --> 00:19:05.310]  我要做守望者
[00:19:05.310 --> 00:19:08.030]  我要為神守望
[00:19:08.030 --> 00:19:10.150]  守望是什麼意思呢?
[00:19:10.150 --> 00:19:13.110]  就是你好像看監一樣
[00:19:13.110 --> 00:19:16.830]  眼睛金金的看著
[00:19:16.830 --> 00:19:19.870]  我記得我曾經接受軍訓
[00:19:19.870 --> 00:19:24.510]  我們要被分配守不同的夜間
[00:19:24.510 --> 00:19:27.110]  輪到我守夜間的時候
[00:19:27.110 --> 00:19:30.510]  真的有一點膽戰心驚
[00:19:30.510 --> 00:19:32.830]  因為到處黑黑的
[00:19:32.830 --> 00:19:34.230]  什麼人都沒有
[00:19:34.230 --> 00:19:38.310]  你站在刑房前面守衛
[00:19:38.310 --> 00:19:43.110]  誰知道突然間發覺有個影子走過來
[00:19:43.110 --> 00:19:44.590]  我心想是什麼人
[00:19:44.590 --> 00:19:46.830]  是不是在試探我
[00:19:46.830 --> 00:19:48.990]  於是當然大叫一聲
[00:19:48.990 --> 00:19:50.590]  誰啊?
[00:19:50.590 --> 00:19:53.870]  誰知道對方說我是排長
[00:19:53.870 --> 00:19:57.190]  原來排長半夜三更在那裡經過
[00:19:57.190 --> 00:20:00.230]  一看到排長就要敬禮
[00:20:00.230 --> 00:20:05.830]  原來半夜看監就是一個守望的意思
[00:20:05.830 --> 00:20:09.430]  你探測一下有沒有敵人來進攻
[00:20:09.430 --> 00:20:10.670]  如果有敵人進攻
[00:20:10.670 --> 00:20:12.310]  你要馬上發出警報
[00:20:12.310 --> 00:20:16.310]  你要馬上讓其他人知道
[00:20:16.310 --> 00:20:19.950]  警醒守望何等重要
[00:20:19.950 --> 00:20:21.670]  所以保羅提醒我們
[00:20:21.670 --> 00:20:23.910]  我們要隨時祈禱
[00:20:23.910 --> 00:20:25.710]  因為這是我們的武器
[00:20:25.710 --> 00:20:28.070]  我們就射飛彈出去
[00:20:28.070 --> 00:20:29.950]  我們就能夠得勝
[00:20:29.950 --> 00:20:32.350]  多方禱告祈求
[00:20:32.350 --> 00:20:36.590]  用各式各樣不同的方法來祈求
[00:20:36.590 --> 00:20:39.630]  然後我們警勝不倦
[00:20:39.630 --> 00:20:44.190]  我們就能夠靠著禱告得勝
[00:20:44.190 --> 00:20:46.270]  各位親愛的弟兄姊妹
[00:20:46.270 --> 00:20:48.630]  我們多需要求神
[00:20:48.630 --> 00:20:50.710]  開我們的眼睛
[00:20:50.710 --> 00:20:54.270]  讓我們看見今天那惡者
[00:20:54.270 --> 00:20:55.710]  真的很厲害
[00:20:55.710 --> 00:20:57.990]  用盡各樣不同的方法
[00:20:57.990 --> 00:21:00.150]  要來攻擊我們
[00:21:00.150 --> 00:21:03.790]  但是我們基督徒靠著禱告
[00:21:03.790 --> 00:21:06.430]  我們就可以誇勝
[00:21:06.430 --> 00:21:10.030]  我知道最近台灣這幾年
[00:21:10.030 --> 00:21:13.630]  興起一個禱告的熱潮
[00:21:13.630 --> 00:21:21.230]  就是他們有一個叫做PRG
[00:21:21.230 --> 00:21:27.870]  就是Revival Prayer Group
[00:21:27.870 --> 00:21:36.830]  RPG就是禱告復興的一個守望小組
[00:21:36.830 --> 00:21:40.350]  是三個四個弟兄姊妹一起組成
[00:21:40.350 --> 00:21:42.350]  很機動性的
[00:21:42.350 --> 00:21:45.310]  可以在咖啡室祈禱
[00:21:45.310 --> 00:21:47.550]  可以在火車站祈禱
[00:21:47.550 --> 00:21:49.790]  可以在地鐵站祈禱
[00:21:49.790 --> 00:21:51.790]  可以在某個人家裡祈禱
[00:21:51.790 --> 00:21:53.590]  可以在教會祈禱
[00:21:53.590 --> 00:21:55.390]  隨時有需要
[00:21:55.390 --> 00:21:57.390]  三四個人就結合
[00:21:57.390 --> 00:22:00.190]  由於有三四個人一起祈禱
[00:22:00.190 --> 00:22:02.310]  大家就拉著大家
[00:22:02.310 --> 00:22:04.310]  大家就彼此扶持
[00:22:04.310 --> 00:22:06.830]  大家就越祈禱越火熱
[00:22:06.830 --> 00:22:09.230]  大家就互相守望
[00:22:09.230 --> 00:22:12.630]  所以他們帶著一個很興奮的心
[00:22:12.630 --> 00:22:19.750]  有些教會有幾百個復興禱告守望小組
[00:22:19.750 --> 00:22:22.750]  於是教會就越來越復興
[00:22:22.750 --> 00:22:26.790]  雖然這幾年是有疫情的影響
[00:22:26.790 --> 00:22:29.350]  但是那種復興的火
[00:22:29.350 --> 00:22:33.270]  仍然在教會裡面不斷的燃燒
[00:22:33.270 --> 00:22:35.270]  當我看到這些消息
[00:22:35.270 --> 00:22:37.270]  心裡面真的很開心
[00:22:37.270 --> 00:22:38.790]  很火熱
[00:22:38.790 --> 00:22:41.270]  巴不得在我們的教會裡面
[00:22:41.270 --> 00:22:42.790]  在我們的信徒中間
[00:22:42.790 --> 00:22:46.790]  我們有一些這樣的復興守望禱告小組
[00:22:46.790 --> 00:22:48.790]  我們大家互相代求
[00:22:48.790 --> 00:22:50.310]  大家彼此激勵
[00:22:50.310 --> 00:22:53.830]  就叫我們在神面前充滿火熱的心
[00:22:53.830 --> 00:22:57.510]  我們就可以打敗我們的仇敵魔鬼
[00:22:57.510 --> 00:22:59.990]  仇敵必然失敗
[00:22:59.990 --> 00:23:02.390]  我們必然垮食
[00:23:02.390 --> 00:23:04.950]  讓我們今天都宣告
[00:23:04.950 --> 00:23:08.630]  我們的主是德性的主
[00:23:08.630 --> 00:23:10.870]  祂是萬王之王
[00:23:10.870 --> 00:23:12.710]  萬主之主
[00:23:12.710 --> 00:23:15.510]  讓我們尊崇祂高舉祂
[00:23:15.510 --> 00:23:18.950]  因為高舉基督的升旗
[00:23:18.950 --> 00:23:21.910]  高舉耶穌基督的十字架
[00:23:21.910 --> 00:23:25.030]  我們就必垮食
[00:23:25.030 --> 00:23:27.030]  願神賜福給你
[00:23:27.030 --> 00:23:29.590]  叫你勝過仇敵
[00:23:29.590 --> 00:23:32.470]  作一個德性者
[00:23:32.470 --> 00:23:34.470]  天父賜福給各位
