
[00:00:00.000 --> 00:00:04.480]  今天要給大家分享的題目是做門徒的代價
[00:02:27.500 --> 00:02:31.820]  接受門訓的知道嗎
[00:02:31.820 --> 00:02:33.380]  門徒有什麼不一樣嗎
[00:02:33.380 --> 00:02:36.660]  看到彭彭舉手
[00:02:36.660 --> 00:02:49.100]  彭彭講了很多
[00:02:49.100 --> 00:02:52.300]  當然他的重點就是這個門徒是跟耶穌在一起的
[00:02:52.300 --> 00:02:53.700]  跟他一起生活
[00:02:53.700 --> 00:02:55.700]  也會去效法耶穌所做的
[00:02:55.700 --> 00:02:57.980]  不只是相信他所講的話語
[00:02:57.980 --> 00:03:01.020]  所以門徒只是跟信徒是有一點點的區別
[00:03:01.020 --> 00:03:03.180]  或許在原文裏面呢
[00:03:03.180 --> 00:03:04.580]  他其實是沒有區別
[00:03:04.580 --> 00:03:06.540]  但是當我們翻譯成中文的時候呢
[00:03:06.540 --> 00:03:09.980]  我們大概在字面上面按照不同的理解
[00:03:09.980 --> 00:03:12.100]  那很多人認爲信徒
[00:03:12.100 --> 00:03:18.380]  他只是一種相信基督教的這種文化或者基督教的這種價值
[00:03:18.380 --> 00:03:20.900]  基督教的這種理念的人而已
[00:03:20.900 --> 00:03:24.740]  他只是相信或者接受這個的教導
[00:03:24.740 --> 00:03:25.700]  但是呢
[00:03:25.700 --> 00:03:28.860]  他不一定覺得他跟耶穌基督有關係的
[00:03:28.860 --> 00:03:33.060]  他只是信耶穌所講的
[00:03:33.060 --> 00:03:36.180]  或者是信聖經裏面所講的這些的內容
[00:03:36.180 --> 00:03:38.220]  所以他只是一個相信者
[00:03:38.220 --> 00:03:40.780]  但是他不是一個跟從者
[00:03:40.780 --> 00:03:45.020]  所以有一次我在跟一個朋友聊天的時候呢
[00:03:45.020 --> 00:03:51.060]  我問他你覺得自己是一個信徒還是一個門徒呢
[00:03:51.060 --> 00:03:52.500]  然後他用了另外一個字眼
[00:03:52.500 --> 00:03:56.460]  他說他是一個耶穌基督的跟隨者
[00:03:56.460 --> 00:04:00.540]  或者我們用跟隨者能夠更容易的去理解
[00:04:00.540 --> 00:04:01.500]  什麼是門徒
[00:04:01.500 --> 00:04:04.660]  一個門徒就是你要去跟從
[00:04:04.660 --> 00:04:06.060]  要去跟隨耶穌基督
[00:04:06.060 --> 00:04:07.780]  你是跟他有關係的
[00:04:07.780 --> 00:04:08.620]  就是跟他
[00:04:08.620 --> 00:04:12.940]  剛纔彭彭說是常常在一起的
[00:04:12.940 --> 00:04:15.380]  那今天耶穌已經他不在世上了
[00:04:15.380 --> 00:04:16.100]  他在天上
[00:04:16.100 --> 00:04:17.780]  那我們怎麼跟耶穌在一起呢
[00:04:17.780 --> 00:04:25.020]  我們應該怎樣來效法他呢
[00:04:25.020 --> 00:04:27.100]  我們來看另一處的經文
[00:04:27.100 --> 00:04:28.540]  這裏很特別
[00:04:28.540 --> 00:04:30.300]  他講到一個的人
[00:04:30.300 --> 00:04:32.420]  他在收稅的時候
[00:04:32.420 --> 00:04:34.660]  然後突然就遇到耶穌了
[00:04:34.660 --> 00:04:38.300]  然後他的生命就從此發生了一些的改變
[00:04:38.300 --> 00:04:41.740]  我們來唸一下在馬可福音的二章十四節
[00:04:41.740 --> 00:04:43.460]  一二起
[00:04:43.460 --> 00:04:45.220]  耶穌經過的時候
[00:04:45.220 --> 00:04:50.540]  看見亞非勒的兒子立威坐在稅棺上
[00:04:50.540 --> 00:04:53.540]  就對他說你跟從我來
[00:04:53.540 --> 00:04:56.500]  他就起來跟從了耶穌
[00:04:56.500 --> 00:04:58.940]  這段經文很特別
[00:04:58.940 --> 00:05:02.660]  我們看到耶穌基督一發出這個呼召
[00:05:02.660 --> 00:05:04.900]  就馬上得到了一個的回應
[00:05:04.900 --> 00:05:07.020]  這個回應是立刻的
[00:05:07.020 --> 00:05:08.700]  沒有任何的延遲
[00:05:08.700 --> 00:05:12.220]  這個人好像也沒有做過任何的考慮
[00:05:12.220 --> 00:05:14.180]  他不需要去想一想
[00:05:14.180 --> 00:05:16.660]  然後他一聽到這個呼召
[00:05:16.660 --> 00:05:17.620]  你跟從我來
[00:05:17.620 --> 00:05:20.740]  然後他就開始跟從了耶穌基督
[00:05:20.740 --> 00:05:24.260]  這個其實是很不正常的一個畫面
[00:05:24.260 --> 00:05:27.660]  你如果說看到一個人這樣子去跟從耶穌的話
[00:05:27.660 --> 00:05:29.300]  你會覺得很奇怪的
[00:05:29.300 --> 00:05:31.140]  突然耶穌路過這裏
[00:05:31.140 --> 00:05:32.260]  看到那個人坐在那裏
[00:05:32.260 --> 00:05:33.620]  然後就說了一句話
[00:05:33.620 --> 00:05:35.060]  你跟從我來
[00:05:35.060 --> 00:05:36.660]  然後那個人就跟了
[00:05:36.660 --> 00:05:39.260]  那通常在現代的社會里面
[00:05:39.260 --> 00:05:43.060]  我們會發現這種情況是很令人驚訝的
[00:05:43.060 --> 00:05:46.420]  而且是很令人難以置信的
[00:05:46.420 --> 00:05:48.260]  那你設想一下
[00:05:48.260 --> 00:05:51.380]  假如說你在路上
[00:05:51.380 --> 00:05:53.140]  然後有人經過看到你
[00:05:53.140 --> 00:05:55.860]  然後跟你講你跟我來
[00:05:55.860 --> 00:05:57.420]  你會不會想都不想
[00:05:57.420 --> 00:05:59.100]  然後就跟他走了
[00:05:59.100 --> 00:06:00.580]  你要不要問一下
[00:06:00.580 --> 00:06:02.420]  我要跟你去哪裏
[00:06:02.420 --> 00:06:03.580]  你肯定也要問一下
[00:06:03.580 --> 00:06:06.060]  那我要跟你去哪裏呢
[00:06:06.060 --> 00:06:07.420]  你要去問一問
[00:06:07.420 --> 00:06:08.860]  但這個人很奇怪
[00:06:08.860 --> 00:06:10.180]  他沒有問
[00:06:10.180 --> 00:06:12.020]  他直接就跟從了
[00:06:12.020 --> 00:06:13.900]  他是馬上的
[00:06:13.900 --> 00:06:18.220]  這個行動是立刻執行的
[00:06:18.220 --> 00:06:20.700]  這一點在我們過去的經歷裏面
[00:06:20.700 --> 00:06:23.740]  好像都很少會遇到
[00:06:23.740 --> 00:06:25.220]  我們在文學作品裏面
[00:06:25.220 --> 00:06:27.740]  在一些電影裏面也很少會看到
[00:06:27.740 --> 00:06:30.620]  那大概我們如果看一些的文學作品
[00:06:30.620 --> 00:06:33.700]  看到有一些人他要去收徒弟的話
[00:06:33.700 --> 00:06:35.540]  也很少會出現這種的畫面
[00:06:35.540 --> 00:06:37.900]  那你看西遊記唐僧
[00:06:37.900 --> 00:06:41.060]  他是怎麼收徒弟的
[00:06:41.060 --> 00:06:43.020]  他收孫悟空的時候是不是說
[00:06:43.020 --> 00:06:43.780]  你跟我來
[00:06:43.780 --> 00:06:47.660]  然後孫悟空就跟他走了
[00:06:47.660 --> 00:06:48.580]  通常不是這樣
[00:06:48.580 --> 00:06:50.220]  我們看到也不是這樣子
[00:06:50.220 --> 00:06:53.140]  收豬八戒的時候也不是這樣子
[00:06:53.140 --> 00:06:56.020]  肯定是對他有一些的幫助
[00:06:56.020 --> 00:06:57.980]  或者是跟他有一些的關係
[00:06:57.980 --> 00:06:59.860]  然後他纔會跟他一起
[00:06:59.860 --> 00:07:01.540]  纔會跟他走
[00:07:01.540 --> 00:07:04.460]  但在這裏我們看到一個很特別的畫面
[00:07:04.460 --> 00:07:06.580]  那這個人他馬上就回應
[00:07:06.580 --> 00:07:07.860]  而且順服了
[00:07:07.860 --> 00:07:10.500]  而他的順服不是出於耶穌基督
[00:07:10.500 --> 00:07:14.220]  他的那個外在的一些東西
[00:07:14.220 --> 00:07:16.420]  不是他長得很高富帥
[00:07:16.420 --> 00:07:21.060]  也不是他很有其他的一些
[00:07:21.060 --> 00:07:23.620]  令人覺得很吸引的東西
[00:07:23.620 --> 00:07:26.980]  那當然他在當時剛剛出來傳道的時候
[00:07:26.980 --> 00:07:28.380]  已經有一些人認識他了
[00:07:28.380 --> 00:07:30.180]  已經有一些人知道
[00:07:30.180 --> 00:07:31.940]  他是不簡單的一個人
[00:07:31.940 --> 00:07:33.340]  不只是有學問
[00:07:33.340 --> 00:07:35.500]  也許在其他的方面
[00:07:35.500 --> 00:07:36.860]  包括行神記方面
[00:07:36.860 --> 00:07:38.300]  他也有一些的事情
[00:07:38.300 --> 00:07:40.660]  讓別人覺得他是與衆不同的
[00:07:40.660 --> 00:07:41.900]  但是這樣的事情
[00:07:41.900 --> 00:07:46.380]  不足以讓一個人聽到你來跟從我
[00:07:46.380 --> 00:07:48.020]  然後就馬上想都不想
[00:07:48.020 --> 00:07:49.700]  然後就跟從他的
[00:07:49.700 --> 00:07:52.100]  所以這個立位
[00:07:52.100 --> 00:07:54.020]  他能做出這樣的反應
[00:07:54.020 --> 00:07:55.180]  只有一個的理由
[00:07:55.180 --> 00:07:59.460]  就是因着耶穌基督本身的那個身份
[00:07:59.460 --> 00:08:00.740]  他是神的兒子
[00:08:00.740 --> 00:08:02.380]  這個特殊的身份
[00:08:02.380 --> 00:08:04.340]  這個呼召一發出
[00:08:04.340 --> 00:08:07.140]  沒有人能夠去拒絕
[00:08:07.140 --> 00:08:09.020]  所以他這裏的回應就是
[00:08:09.020 --> 00:08:11.860]  馬上跟從了耶穌
[00:08:11.860 --> 00:08:14.660]  跟從是很重要的一個字眼
[00:08:14.660 --> 00:08:18.540]  一個門徒他需要跟從
[00:08:18.540 --> 00:08:21.340]  他不只是相信他那一套的理念
[00:08:21.340 --> 00:08:22.860]  或者是他的教導
[00:08:22.860 --> 00:08:25.700]  乃是要跟從他
[00:08:25.700 --> 00:08:28.340]  那究竟怎麼樣跟從呢?
[00:08:28.340 --> 00:08:31.020]  在剛纔我們讀的這一段的經文裏面
[00:08:31.020 --> 00:08:32.420]  講到有三個人
[00:08:32.420 --> 00:08:35.420]  從這三個人他的回應
[00:08:35.420 --> 00:08:38.260]  或者是他的一些提問裏面
[00:08:38.260 --> 00:08:39.580]  我們可以看得出來
[00:08:39.580 --> 00:08:40.980]  其實跟從耶穌基督
[00:08:40.980 --> 00:08:43.980]  是需要付很大的代價的
[00:08:43.980 --> 00:08:47.780]  是需要你去計算你的代價的
[00:08:47.780 --> 00:08:52.940]  在第57節跟第58節裏面
[00:08:52.940 --> 00:08:56.420]  我們看到的是第一個來問耶穌基督的人
[00:08:56.420 --> 00:08:57.460]  這個人很特別
[00:08:57.460 --> 00:08:59.500]  他一來他看到耶穌
[00:08:59.500 --> 00:09:01.420]  他馬上就跟他講
[00:09:01.420 --> 00:09:03.860]  你無論往哪裏去
[00:09:03.860 --> 00:09:06.940]  我要跟從你
[00:09:06.940 --> 00:09:08.780]  這個很奇怪的
[00:09:08.780 --> 00:09:12.020]  那這個人究竟是什麼人呢?
[00:09:12.020 --> 00:09:12.980]  是路人甲嗎?
[00:09:12.980 --> 00:09:16.380]  還是說他有一定的身份地位
[00:09:16.380 --> 00:09:18.700]  他是認識耶穌基督的人呢?
[00:09:18.700 --> 00:09:21.780]  他纔會說這樣的話呢?
[00:09:21.780 --> 00:09:24.460]  似乎如果我們只是讀這一段的經文
[00:09:24.460 --> 00:09:28.100]  我們大概很難瞭解到他的背景
[00:09:28.100 --> 00:09:29.700]  不知道他是什麼人
[00:09:29.700 --> 00:09:33.660]  不過你在讀另外一處的經文的時候
[00:09:33.660 --> 00:09:38.980]  你就可以看得到他是一個文士
[00:09:38.980 --> 00:09:40.380]  在平行的經文
[00:09:40.380 --> 00:09:42.260]  就是在另外的福音書裏面
[00:09:42.260 --> 00:09:45.700]  在馬太福音的第八章十九節那裏
[00:09:45.700 --> 00:09:49.140]  告訴我們這個人是一個文士
[00:09:49.140 --> 00:09:50.380]  文士是什麼呢?
[00:09:50.380 --> 00:09:53.380]  就是說他是一個聖經的學者
[00:09:53.380 --> 00:09:55.340]  特別是舊約他很懂
[00:09:55.340 --> 00:09:56.660]  他都明白
[00:09:56.660 --> 00:10:00.340]  那這個人他主動走到耶穌的跟前
[00:10:00.340 --> 00:10:02.900]  然後跟他講要跟隨耶穌
[00:10:02.900 --> 00:10:05.820]  無論往哪裏去他都要跟從
[00:10:05.820 --> 00:10:07.780]  那這個是他發出主動的
[00:10:07.780 --> 00:10:10.380]  他還沒有等到耶穌基督呼召他
[00:10:10.380 --> 00:10:13.340]  不像那個瑞利利威一樣
[00:10:13.340 --> 00:10:14.420]  耶穌呼召他
[00:10:14.420 --> 00:10:15.140]  你來跟從我
[00:10:15.140 --> 00:10:16.300]  然後他就跟從
[00:10:16.300 --> 00:10:17.740]  這個人很特別
[00:10:17.740 --> 00:10:20.020]  還沒有聽到耶穌的呼召
[00:10:20.020 --> 00:10:21.140]  耶穌都沒有叫他
[00:10:21.140 --> 00:10:22.900]  他自己就送上門了
[00:10:22.900 --> 00:10:26.100]  他自己就跑過來說要跟從主
[00:10:26.100 --> 00:10:29.580]  那爲什麼他有這種的想法呢?
[00:10:29.580 --> 00:10:31.660]  他要跟從主呢?
[00:10:31.660 --> 00:10:36.300]  我們大概可以想出有兩方面的可能性
[00:10:36.300 --> 00:10:37.260]  第一種呢
[00:10:37.260 --> 00:10:40.220]  他可能是因爲見到主耶穌基督
[00:10:40.220 --> 00:10:41.740]  他行過一些的神蹟
[00:10:41.740 --> 00:10:43.700]  包括醫病趕鬼
[00:10:43.700 --> 00:10:46.980]  所以他很想從那裏學到一些的東西
[00:10:46.980 --> 00:10:49.780]  或者從耶穌那裏得到一些神奇的能力
[00:10:49.780 --> 00:10:52.660]  因爲他本身是在宗教的領域
[00:10:52.660 --> 00:10:54.140]  他是一個文士
[00:10:54.140 --> 00:10:57.620]  那他希望在他的宗教的領域裏面
[00:10:57.620 --> 00:10:58.660]  他能夠出人頭地
[00:10:58.660 --> 00:11:01.220]  那如果我能夠像耶穌那樣子
[00:11:01.220 --> 00:11:02.940]  可以醫病趕鬼就好了
[00:11:02.940 --> 00:11:06.500]  那肯定可以有很多人來到我的跟前
[00:11:06.500 --> 00:11:11.300]  他是想得到一些實際的個人的利益
[00:11:11.300 --> 00:11:14.300]  我們可以猜想有這種可能
[00:11:14.300 --> 00:11:15.700]  那另外一種可能呢
[00:11:15.700 --> 00:11:18.300]  也許他不是想這方面的
[00:11:18.300 --> 00:11:22.020]  他只是單純的被耶穌來吸引
[00:11:22.020 --> 00:11:24.100]  因爲耶穌他很厲害
[00:11:24.100 --> 00:11:25.860]  他行了一些的神蹟
[00:11:25.860 --> 00:11:30.140]  包括他自己本身有一些的宗教的熱情
[00:11:30.140 --> 00:11:31.580]  因爲他是一個文士
[00:11:31.580 --> 00:11:34.820]  所以他就因着這個宗教的熱情
[00:11:34.820 --> 00:11:37.100]  他就跟隨耶穌了
[00:11:37.100 --> 00:11:39.060]  他就很想去跟從他
[00:11:39.060 --> 00:11:44.460]  只是出於一種的虛假的宗教的熱情
[00:11:44.460 --> 00:11:49.900]  爲什麼說他是一種虛假的宗教的熱情呢?
[00:11:49.900 --> 00:11:55.620]  有一個很出名的神學家叫做艾德華茲
[00:11:55.620 --> 00:12:00.980]  他寫了一本書叫做《宗教情操真僞辯》
[00:12:00.980 --> 00:12:05.700]  那他的原來的書名也叫《宗教情感》
[00:12:05.700 --> 00:12:07.900]  那他裏面講到有一段的話
[00:12:07.900 --> 00:12:08.820]  這段話這麼講
[00:12:08.820 --> 00:12:11.540]  他說真僞宗教的混淆
[00:12:11.540 --> 00:12:15.140]  向來是撒旦抵擋基督最大的武器
[00:12:15.140 --> 00:12:21.580]  這也就是爲什麼我們必須學習如何區分真僞宗教
[00:12:21.580 --> 00:12:26.700]  也就是區分真正從救恩而來的情感與經歷
[00:12:26.700 --> 00:12:29.060]  而外表看起來很吸引人很合理
[00:12:29.060 --> 00:12:34.100]  但實際上是錯誤的仿冒
[00:12:34.100 --> 00:12:39.260]  所以這個人有可能他的這種宗教的熱情
[00:12:39.260 --> 00:12:42.540]  只是一種虛假的一種宗教的熱情
[00:12:42.540 --> 00:12:47.020]  他不是真正從救恩而來的一種情感
[00:12:47.020 --> 00:12:52.180]  他只是徒有這種熱情想要跟從
[00:12:52.180 --> 00:12:55.100]  今天其實很多人也是有點類似
[00:12:55.100 --> 00:12:58.420]  他大發熱心的突然跑來說
[00:12:58.420 --> 00:13:00.220]  我也要信主
[00:13:00.220 --> 00:13:02.020]  我也要跟你去教會
[00:13:02.020 --> 00:13:03.700]  但是他沒有想太多
[00:13:03.700 --> 00:13:06.340]  他只是有那種的衝動他想要來
[00:13:06.340 --> 00:13:10.020]  那有的可能是因爲其他的一些實際的好處
[00:13:10.020 --> 00:13:13.380]  他想多認識一些朋友或者是說
[00:13:13.380 --> 00:13:16.740]  他希望在教會里面能夠有一些的活動
[00:13:16.740 --> 00:13:21.460]  能夠滿足他某一種的需要
[00:13:21.460 --> 00:13:23.740]  那他講了以後
[00:13:23.740 --> 00:13:28.180]  耶穌就給他一個很直接的回應
[00:13:28.180 --> 00:13:32.180]  那這個回應好像有回答他
[00:13:32.180 --> 00:13:35.860]  好像又沒有回答他
[00:13:35.860 --> 00:13:37.580]  耶穌說湖裏有洞
[00:13:37.580 --> 00:13:39.540]  天空的飛鳥有窩
[00:13:39.540 --> 00:13:43.340]  只是原子沒有枕頭的地方
[00:13:43.340 --> 00:13:47.140]  這個回答其實是給他潑了冷水的
[00:13:47.140 --> 00:13:48.620]  這個人很想跟從
[00:13:48.620 --> 00:13:49.980]  他主動提出來
[00:13:49.980 --> 00:13:52.220]  不過耶穌給他潑了冷水
[00:13:52.220 --> 00:13:55.100]  意思是什麼呢?
[00:13:55.100 --> 00:14:00.580]  你沒有想過跟從我有什麼樣的一種情況
[00:14:00.580 --> 00:14:02.300]  我現在告訴你
[00:14:02.300 --> 00:14:04.220]  我的情況是怎麼樣呢?
[00:14:04.220 --> 00:14:07.540]  連動物都有棲息的地方
[00:14:07.540 --> 00:14:11.820]  可是我連一個枕頭的地方都沒有
[00:14:11.820 --> 00:14:13.180]  那你想好了
[00:14:13.180 --> 00:14:15.500]  你跟從我會是怎麼樣呢?
[00:14:15.500 --> 00:14:17.740]  有可能跟我是一樣的
[00:14:17.740 --> 00:14:21.740]  你也是沒有枕頭的地方
[00:14:21.740 --> 00:14:25.700]  只是是給他一個冷水馬上潑進去了
[00:14:25.700 --> 00:14:27.780]  但經文沒有告訴我們
[00:14:27.780 --> 00:14:29.940]  這個人聽到耶穌這樣講以後
[00:14:29.940 --> 00:14:32.140]  他的回應怎樣
[00:14:32.140 --> 00:14:34.460]  那我們可以用一點想象
[00:14:34.460 --> 00:14:38.740]  那你覺得他會怎樣?
[00:14:38.740 --> 00:14:42.020]  他會馬上跑掉呢?
[00:14:42.020 --> 00:14:44.220]  還是說他就跟從了
[00:14:44.220 --> 00:14:45.380]  他什麼都不再問了
[00:14:45.380 --> 00:14:52.100]  然後就跟從了
[00:14:52.100 --> 00:14:53.700]  留給大家去思考
[00:14:53.700 --> 00:14:55.580]  那經文沒有告訴我們
[00:14:55.580 --> 00:14:57.100]  這個人最後有沒有跟從
[00:14:57.100 --> 00:15:00.220]  不過我們從耶穌的那個回答
[00:15:00.220 --> 00:15:02.300]  其實大概可以猜測得到
[00:15:02.300 --> 00:15:06.340]  這個人他因爲沒有想過
[00:15:06.340 --> 00:15:10.380]  跟從耶穌會有一些的後果
[00:15:10.380 --> 00:15:12.940]  或者是沒有想過跟隨耶穌
[00:15:12.940 --> 00:15:14.940]  會發生什麼事情
[00:15:14.940 --> 00:15:17.260]  基本上耶穌告訴了他以後
[00:15:17.260 --> 00:15:19.660]  這個人應該是不會跟從的
[00:15:19.660 --> 00:15:20.820]  他會跑掉的
[00:15:20.820 --> 00:15:21.940]  他會離開的
[00:15:21.940 --> 00:15:24.580]  他被耶穌潑了冷水以後
[00:15:24.580 --> 00:15:27.180]  他就不再跟從了
[00:15:27.180 --> 00:15:30.780]  因爲他沒有想過這些的問題
[00:15:30.780 --> 00:15:33.260]  其實很多的人也是有點類似
[00:15:33.260 --> 00:15:36.580]  他跑來跟你講他想去教會
[00:15:36.580 --> 00:15:40.860]  不過一方面有可能他是爲了實際的好處
[00:15:40.860 --> 00:15:43.500]  因爲教會有很多很好的節目
[00:15:43.500 --> 00:15:46.500]  包括在香港就比較特別一點
[00:15:46.500 --> 00:15:47.660]  很多的學校
[00:15:47.660 --> 00:15:50.300]  特別是教會的學校都很有名的
[00:15:50.300 --> 00:15:53.060]  你要進這些學校不太容易
[00:15:53.060 --> 00:15:55.060]  所以很多的家長怎麼樣呢?
[00:15:55.060 --> 00:15:58.140]  來教會成爲教會的會友
[00:15:58.140 --> 00:16:01.180]  小孩就可以去教會的學校去上學
[00:16:01.180 --> 00:16:02.940]  優先一點錄取
[00:16:02.940 --> 00:16:04.620]  會有一些好處
[00:16:04.620 --> 00:16:06.100]  所以他們真的要來
[00:16:06.100 --> 00:16:07.340]  要去教會
[00:16:07.340 --> 00:16:10.460]  因爲教會也會有免費幫你看孩子
[00:16:10.460 --> 00:16:12.180]  週日的時候
[00:16:12.180 --> 00:16:13.900]  然後照顧你的孩子
[00:16:13.900 --> 00:16:15.940]  有的也是爲了交際
[00:16:15.940 --> 00:16:19.300]  那我的交友的圈子可以大一點
[00:16:19.300 --> 00:16:22.700]  那我做生意可以好去推銷等等等等
[00:16:22.700 --> 00:16:25.340]  各種各樣的實際的好處
[00:16:25.340 --> 00:16:30.740]  他們來就像去參加世俗的一種協會一樣
[00:16:30.740 --> 00:16:33.380]  那各種的協會都有不同的利益
[00:16:33.380 --> 00:16:36.540]  他們組在一起他們會抱團
[00:16:36.540 --> 00:16:40.660]  都是爲了獲取某一種的價值或者是利益
[00:16:40.660 --> 00:16:44.620]  所以很多人他們來教會有點類似的
[00:16:44.620 --> 00:16:46.740]  爲了實際的好處
[00:16:46.740 --> 00:16:50.900]  那早期基督教被稱爲叫做喫教
[00:16:50.900 --> 00:16:54.020]  知道爲什麼叫喫教嗎?
[00:16:54.020 --> 00:16:55.700]  因爲有免費的午餐
[00:16:55.700 --> 00:16:58.460]  你去教會的話你可以喫飯
[00:16:58.460 --> 00:17:02.100]  特別在早期宣教士來到中國大陸的時候
[00:17:02.100 --> 00:17:04.460]  那很多人他們就會去
[00:17:04.460 --> 00:17:06.580]  因爲有免費的午餐
[00:17:06.580 --> 00:17:09.980]  所以也被稱爲喫教
[00:17:09.980 --> 00:17:15.260]  那另一方面也有可能爲了情感上面得到一些的滿足
[00:17:15.260 --> 00:17:17.180]  所謂的宗教的熱情
[00:17:17.180 --> 00:17:20.020]  他這方面希望得到一些的滿足
[00:17:20.020 --> 00:17:23.660]  好像那些的粉絲他們去追星一樣
[00:17:23.660 --> 00:17:27.540]  他們沉迷在一種狂熱的一種的狀態
[00:17:27.540 --> 00:17:35.100]  或者教會能夠讓他某一種的情感得到釋放或者是宣泄
[00:17:35.100 --> 00:17:38.580]  那他在教會里面他唱詩歌他能夠很嗨
[00:17:38.580 --> 00:17:40.940]  他唱到很喜樂
[00:17:40.940 --> 00:17:42.380]  可以一邊唱一邊跳
[00:17:42.380 --> 00:17:46.780]  一邊在地上打滾也可以的等等
[00:17:46.780 --> 00:17:53.220]  這種就是爲了一種宗教情感得到滿足很狂熱
[00:17:53.220 --> 00:17:57.180]  告訴大家一個小故事
[00:17:57.180 --> 00:18:02.180]  有一次我在跟一個弟兄在聊有關短宣的一些的事情
[00:18:02.180 --> 00:18:04.700]  跟他談得很好
[00:18:04.700 --> 00:18:07.620]  大家看得談得很喜樂的時候
[00:18:07.620 --> 00:18:09.740]  突然就會旁邊又有一個人
[00:18:09.740 --> 00:18:11.740]  有一個弟兄他來
[00:18:11.740 --> 00:18:13.140]  他聽到我們講什麼以後
[00:18:13.140 --> 00:18:14.420]  他馬上就說
[00:18:14.420 --> 00:18:16.300]  你們要去短宣
[00:18:16.300 --> 00:18:17.420]  我也要去
[00:18:17.420 --> 00:18:19.380]  我也要跟你去短宣
[00:18:19.380 --> 00:18:20.220]  他很喜樂
[00:18:20.220 --> 00:18:21.020]  他就跑過來
[00:18:21.020 --> 00:18:22.860]  主動跑過來跟我們講說
[00:18:22.860 --> 00:18:25.100]  我也要跟你去短宣
[00:18:25.100 --> 00:18:26.660]  然後我就跟他講
[00:18:26.660 --> 00:18:31.500]  我們這次去短宣要去一個很偏遠的地方
[00:18:31.500 --> 00:18:33.500]  那個地方你要坐飛機
[00:18:33.500 --> 00:18:36.420]  坐完飛機還要轉大巴
[00:18:36.420 --> 00:18:40.220]  轉了大巴還要轉摩的
[00:18:40.220 --> 00:18:42.060]  摩的以後還不行
