
[00:00:00.000 --> 00:00:01.800]  在今天母親節的日子
[00:06:26.880 --> 00:06:29.560]  媽媽、爸爸都不會知道
[00:06:29.560 --> 00:06:32.440]  但我相信很多我們的成長經歷
[00:06:32.440 --> 00:06:35.280]  或者父母看著兒女成長時都知道
[00:06:35.280 --> 00:06:38.320]  就算小朋友做一些不太好的事
[00:06:38.320 --> 00:06:40.160]  就不想讓父母知道
[00:06:40.160 --> 00:06:42.320]  其實父母甚麼都知道
[00:06:42.320 --> 00:06:44.840]  只不過小朋友以為自己都很聰明
[00:06:44.840 --> 00:06:47.720]  媽媽、媽媽都不會知道我做了甚麼
[00:06:47.720 --> 00:06:50.400]  所以在我們和神的關係裡
[00:06:50.400 --> 00:06:52.920]  我們更加要再一次去認識
[00:06:52.920 --> 00:06:56.000]  神就是那位監察我們的神
[00:06:56.000 --> 00:06:58.000]  認識我們的神
[00:06:58.000 --> 00:07:00.600]  這個監察私人所體會是甚麼呢?
[00:07:00.600 --> 00:07:03.200]  就是神你已經監察我認識我
[00:07:03.200 --> 00:07:06.120]  神是那位十分徹底
[00:07:06.120 --> 00:07:09.440]  完全的經過他的考察
[00:07:09.440 --> 00:07:11.320]  去查明之後
[00:07:11.320 --> 00:07:15.680]  是完完全全來認識我們每一個人
[00:07:15.680 --> 00:07:17.800]  這個監察就是這個意思
[00:07:17.800 --> 00:07:20.440]  現代人可以用一個詞語
[00:07:20.440 --> 00:07:22.680]  來幫我們明白是甚麼呢?
[00:07:22.680 --> 00:07:24.680]  這個叫Fact Check
[00:07:24.680 --> 00:07:26.200]  我們收到訊息
[00:07:26.200 --> 00:07:28.400]  到底這些訊息是真是假呢?
[00:07:28.400 --> 00:07:31.640]  我們就學習要如何Fact Check
[00:07:31.640 --> 00:07:34.320]  要查明、查考、證實
[00:07:34.320 --> 00:07:38.360]  真是真正才可以去聽、去接收這些訊息
[00:07:38.360 --> 00:07:40.360]  神的監察都是一樣
[00:07:40.360 --> 00:07:43.480]  是經過真實的
[00:07:43.480 --> 00:07:46.760]  是很完全徹底的去知道
[00:07:46.760 --> 00:07:48.320]  是查明了的
[00:07:48.320 --> 00:07:52.080]  不是一個沒有查明過的
[00:07:52.080 --> 00:07:54.640]  所以這個是神去真正的認識
[00:07:54.640 --> 00:07:58.000]  認識我在當中在表達甚麼呢?
[00:07:58.000 --> 00:08:01.680]  就是神可以分辨到哪些才是真、哪些是假
[00:08:01.680 --> 00:08:03.280]  哪些是善、哪些是惡
[00:08:03.280 --> 00:08:05.280]  哪些是好、哪些是不好
[00:08:05.280 --> 00:08:06.960]  這個認識是有這樣的意思的
[00:08:06.960 --> 00:08:09.360]  其實在創世的時候出現過
[00:08:09.360 --> 00:08:10.960]  創世紀的時候說到
[00:08:10.960 --> 00:08:14.960]  當人犯罪吃了分別善惡樹的果子之後是怎樣的?
[00:08:14.960 --> 00:08:17.440]  神就說這些犯罪的人
[00:08:17.440 --> 00:08:18.960]  他們吃了這個果子之後
[00:08:18.960 --> 00:08:21.280]  已經有那個分辨的能力
[00:08:21.280 --> 00:08:23.280]  就好像神一樣
[00:08:23.280 --> 00:08:26.560]  因為神本身就是可以分辨善惡
[00:08:26.560 --> 00:08:28.560]  而人吃了果子之後
[00:08:28.560 --> 00:08:33.280]  以為得到這個能力就可以更加成為神一樣
[00:08:33.280 --> 00:08:36.320]  而這個認識就是分辨的意思
[00:08:36.320 --> 00:08:40.800]  就是神真的擁有那個分辨的能力
[00:08:40.800 --> 00:08:42.640]  所以神對我們每一個人的認識
[00:08:42.640 --> 00:08:44.640]  我們是好,是不好
[00:08:44.640 --> 00:08:46.640]  我們是乖,是不乖
[00:08:46.640 --> 00:08:48.960]  我們在神面前不能夠隱藏
[00:08:48.960 --> 00:08:53.120]  神都完全徹底明白、認識我們
[00:08:53.120 --> 00:08:55.120]  然後在第三節說到
[00:08:55.120 --> 00:08:58.320]  「你也心知我一切所行的」
[00:08:58.320 --> 00:08:59.840]  意思就是告訴我們
[00:08:59.840 --> 00:09:02.720]  神知道什麼是對我們有幫助
[00:09:02.720 --> 00:09:05.280]  什麼是對我們有益的
[00:09:05.280 --> 00:09:08.400]  神就會賜給我們
[00:09:08.400 --> 00:09:10.000]  所以當私人經歷到
[00:09:10.000 --> 00:09:11.360]  在第六節他這樣說
[00:09:11.360 --> 00:09:14.400]  這樣的知識奇妙是我不能夠插的
[00:09:14.400 --> 00:09:16.400]  自覺是我不能及的
[00:09:16.400 --> 00:09:18.400]  其實他很承認
[00:09:18.400 --> 00:09:20.960]  在神面前人其實好有限
[00:09:20.960 --> 00:09:26.960]  人不能夠完全明白、理解神的奇妙
[00:09:26.960 --> 00:09:29.520]  神是奇妙,人是怎樣呢?
[00:09:29.520 --> 00:09:31.040]  我就會用另一個形容詞
[00:09:31.040 --> 00:09:35.120]  就是神是奇妙,人就是奇怪
[00:09:35.120 --> 00:09:36.640]  人的奇怪是什麼呢?
[00:09:36.640 --> 00:09:38.160]  就是人不能夠接受
[00:09:38.160 --> 00:09:43.040]  或者不是那麼承認自己是一個有限的人
[00:09:43.040 --> 00:09:45.600]  所以就好像亞當夏娃犯罪的那個經歷
[00:09:45.600 --> 00:09:48.480]  就好像人很想做神
[00:09:48.480 --> 00:09:52.400]  好像以為自己就像神那樣全知全能
[00:09:52.400 --> 00:09:54.480]  正正就是人的奇怪
[00:09:54.480 --> 00:09:56.000]  人不能夠去接受
[00:09:56.000 --> 00:09:59.360]  也不承認自己那種有限
[00:09:59.360 --> 00:10:01.760]  所以這個私人經歷
[00:10:01.760 --> 00:10:03.600]  從第一到第六節就告訴我們
[00:10:03.600 --> 00:10:06.240]  神完全認識你,完全認識我
[00:10:06.240 --> 00:10:08.320]  神才是那位全知的神
[00:10:08.320 --> 00:10:11.680]  人是好有限的
[00:10:11.680 --> 00:10:14.720]  然後在第二個部分
[00:10:14.720 --> 00:10:17.040]  第七節到第十二節
[00:10:17.040 --> 00:10:21.520]  是說到神對人的看顧、保護
[00:10:21.520 --> 00:10:24.400]  神會看顧、保護我們
[00:10:24.400 --> 00:10:27.760]  因為神是無所不在的神
[00:10:27.760 --> 00:10:29.440]  私人的經歷就是
[00:10:29.440 --> 00:10:31.680]  無論祂去到哪裡
[00:10:31.680 --> 00:10:34.960]  神都處處和祂同在
[00:10:34.960 --> 00:10:38.640]  神都處處和你同在、和我同在
[00:10:38.640 --> 00:10:41.520]  神就是那位無所不在的神
[00:10:41.520 --> 00:10:43.760]  所以說神不只是全知
[00:10:43.760 --> 00:10:46.640]  神同樣都是存在
[00:10:46.640 --> 00:10:48.160]  所以在這段經文說到
[00:10:48.160 --> 00:10:51.040]  私人無論去到哪裡
[00:10:51.040 --> 00:10:53.120]  很想逃避神的時候
[00:10:53.120 --> 00:10:56.880]  就算祂有翅膀飛到海極的時候
[00:10:56.880 --> 00:11:00.240]  神仍然在那個地方
[00:11:00.240 --> 00:11:04.080]  這就是神的無所不在
[00:11:04.080 --> 00:11:07.520]  神處處和你和我同在
[00:11:07.520 --> 00:11:09.760]  大人的奇怪就是這樣
[00:11:09.760 --> 00:11:12.320]  當神處處和他同在的時候
[00:11:12.320 --> 00:11:14.320]  人有時候就會想
[00:11:14.320 --> 00:11:17.280]  神是否處處和我作對呢?
[00:11:17.280 --> 00:11:18.640]  神處處的同在
[00:11:18.640 --> 00:11:20.560]  對有些人來說可能覺得
[00:11:20.560 --> 00:11:22.800]  神根本就是和他作對
[00:11:22.800 --> 00:11:24.000]  人很想去西
[00:11:24.000 --> 00:11:26.480]  神其實應該叫他去東
[00:11:26.480 --> 00:11:29.200]  這有點像舊約裏面
[00:11:29.200 --> 00:11:32.240]  伊利亞的經歷也是類似這樣
[00:11:32.240 --> 00:11:36.160]  保羅在宣教的經歷也有點類似
[00:11:36.160 --> 00:11:38.160]  其實只不過是人的有限
[00:11:38.160 --> 00:11:41.920]  人不能夠完全明白神的心意
[00:11:41.920 --> 00:11:46.400]  不是人每次都會很明白神的心意
[00:11:46.400 --> 00:11:49.280]  人不一定明白
[00:11:49.280 --> 00:11:54.080]  這有時候也像我們子女和父母之間的關係
[00:11:54.080 --> 00:11:56.640]  子女在小時候
[00:11:56.640 --> 00:11:58.240]  甚至有時候我們形容
[00:11:58.240 --> 00:12:01.600]  某些年紀叫做反叛期也好
[00:12:01.600 --> 00:12:05.360]  或者他們要經歷成長階段
[00:12:05.360 --> 00:12:07.840]  其實有時候父母說的話
[00:12:07.840 --> 00:12:10.320]  子女也未必一定聽
[00:12:10.320 --> 00:12:12.960]  可能他們對父母有些誤會、誤解
[00:12:12.960 --> 00:12:16.560]  覺得父母做的事情可能跟他們相反
[00:12:16.560 --> 00:12:18.800]  甚至可能叫做處處作對
[00:12:18.800 --> 00:12:22.080]  所以你講東,祂就叫你去西
[00:12:22.080 --> 00:12:24.560]  有時候人就不是那麼明白
[00:12:24.560 --> 00:12:27.360]  做子女未必完全明白到父母的心意
[00:12:27.360 --> 00:12:32.320]  我們相信大部分的父母其實都是為子女好
[00:12:32.320 --> 00:12:35.680]  父母所做的都期望對子女有益
[00:12:35.680 --> 00:12:38.000]  幫助到他的兒女成長
[00:12:38.000 --> 00:12:40.480]  只不過人有時候不一定明白
[00:12:40.480 --> 00:12:42.960]  就好像我們跟神的關係一樣
[00:12:42.960 --> 00:12:47.040]  我們有時候以為神處處跟我們同在
[00:12:47.040 --> 00:12:50.480]  誤會了神處處跟我們作對
[00:12:50.480 --> 00:12:53.120]  甚至有時候人到了一個階段
[00:12:53.120 --> 00:12:55.200]  以為可以逃避到神
[00:12:55.200 --> 00:12:58.480]  在人自己的黑暗面的時候
[00:12:58.480 --> 00:13:02.480]  人以為可以去到一個地方逃避到神
[00:13:02.480 --> 00:13:04.160]  神看不見他
[00:13:04.160 --> 00:13:05.600]  好像我們俗語所說
[00:13:05.600 --> 00:13:08.160]  去做一些事情,逃到一個地方
[00:13:08.160 --> 00:13:11.040]  神不知,鬼不覺
[00:13:11.040 --> 00:13:13.280]  但真實的狀況其實可能是
[00:13:13.280 --> 00:13:17.600]  人不知,神全知
[00:13:17.600 --> 00:13:20.480]  所以在耶利米書的時候
[00:13:20.480 --> 00:13:22.800]  耶利米先知傳達神的說話
[00:13:22.800 --> 00:13:28.160]  再一次跟詩篇139篇互相呼應
[00:13:28.160 --> 00:13:29.360]  這裡說到耶和華說
[00:13:29.360 --> 00:13:34.160]  「我豈為近處的神,不也為遠處的神嗎?」
[00:13:34.160 --> 00:13:36.160]  不要以為神只是在近處
[00:13:36.160 --> 00:13:38.160]  以為在教會我回來
[00:13:38.160 --> 00:13:40.800]  我才會有神在
[00:13:40.800 --> 00:13:42.160]  你在任何地方
[00:13:42.160 --> 00:13:44.160]  多遠的地方神都在
[00:13:44.160 --> 00:13:48.960]  「耶和華說,人豈能在隱密處藏身,使我看不見他呢?」
[00:13:48.960 --> 00:13:52.000]  人可能覺得黑暗可以遮蔽他
[00:13:52.000 --> 00:13:53.520]  神看不到
[00:13:53.520 --> 00:13:56.480]  現代人可能覺得我有什麼隱形的科技
[00:13:56.480 --> 00:13:58.160]  可以令到神看不到我
[00:13:58.160 --> 00:14:02.000]  我也相信神不會受這些限制
[00:14:02.000 --> 00:14:05.440]  神是那位無限的神
[00:14:05.440 --> 00:14:07.440]  在任何地方神都在
[00:14:07.440 --> 00:14:09.840]  神充滿天地
[00:14:09.840 --> 00:14:13.200]  人不能逃避神
[00:14:13.200 --> 00:14:17.520]  只不過人有時以為自己很「得」
[00:14:17.520 --> 00:14:20.720]  很有能力、很「電」、很「閃」
[00:14:20.720 --> 00:14:25.600]  這是人有時不太明白自己
[00:14:25.600 --> 00:14:28.480]  我們做子女的有時也經歷過這些階段
[00:14:28.480 --> 00:14:31.040]  所以父母有時對子女
[00:14:31.040 --> 00:14:34.640]  他們的人生經歷也會說一句說話
[00:14:34.640 --> 00:14:36.080]  這句說話是什麼呢?
[00:14:36.080 --> 00:14:39.440]  就跟詩人裡面剛才所提到的第九節
[00:14:39.440 --> 00:14:44.880]  「我若展開清晨的翅膀,飛到海極居住」
[00:14:44.880 --> 00:14:47.280]  所以有些做子女的
[00:14:47.280 --> 00:14:49.520]  覺得自己慢慢長大
[00:14:49.520 --> 00:14:52.880]  很想離開家裡,想做自己的事
[00:14:52.880 --> 00:14:54.480]  父母有時也會說一句說話
[00:14:54.480 --> 00:15:00.160]  「你有毛有翅膀,就會想飛」
[00:15:00.160 --> 00:15:02.080]  這就像詩人覺得
[00:15:02.080 --> 00:15:07.840]  「我有毛有翅膀,可以飛到一個地方逃避神」
[00:15:07.840 --> 00:15:09.120]  「我自己可以的」
[00:15:09.120 --> 00:15:12.080]  「我有這份能力」
[00:15:12.080 --> 00:15:16.400]  但實際上是詩人在剛才所讀的經文
[00:15:16.400 --> 00:15:19.120]  139篇的23-24節
[00:15:19.120 --> 00:15:20.640]  提醒我們
[00:15:20.640 --> 00:15:25.200]  詩人很清楚自己的缺點
[00:15:25.200 --> 00:15:27.840]  他自己是不行的
[00:15:27.840 --> 00:15:31.440]  所以他求神「求祢監察我」
[00:15:31.440 --> 00:15:34.800]  不只是在第一節開始知道神是監察他的神
[00:15:34.800 --> 00:15:36.960]  他更加來到神的面前
[00:15:36.960 --> 00:15:40.080]  在詩歌裡面承認
[00:15:40.080 --> 00:15:42.400]  「神啊,祢一定要繼續監察我」
[00:15:42.400 --> 00:15:46.880]  「祢一定要讓我的心思意念擺在祢的面前」
[00:15:46.880 --> 00:15:48.880]  「以致試煉我的仇」
[00:15:48.880 --> 00:15:52.800]  「讓我的心思意念得到潔淨」
[00:15:52.800 --> 00:15:56.480]  「以致我的惡行可以顯明,可以除去」
[00:15:56.480 --> 00:15:59.600]  「走向神永生的道路」
[00:15:59.600 --> 00:16:04.800]  這個詩人終於明白自己不行
[00:16:04.800 --> 00:16:06.080]  他沒有這樣的能力
[00:16:06.080 --> 00:16:07.520]  他更加很不濟
[00:16:07.520 --> 00:16:08.880]  不是有無有亦會飛
[00:16:08.880 --> 00:16:12.240]  就算飛到天腳底又如何呢?
[00:16:12.240 --> 00:16:14.480]  都不可以逃避到神
[00:16:14.480 --> 00:16:16.000]  所以在詩人的經歷中
[00:16:16.000 --> 00:16:18.240]  我們可以看見神的心意
[00:16:18.240 --> 00:16:21.760]  不單單只是要去監察人
[00:16:21.760 --> 00:16:23.200]  要去檢查
[00:16:23.200 --> 00:16:27.040]  去看人到底造成怎樣,人的所作所為
[00:16:27.040 --> 00:16:31.840]  其實神的監察人去看著人是對人有益的
[00:16:31.840 --> 00:16:33.680]  但神單單是這樣
[00:16:33.680 --> 00:16:35.200]  其實神最想是甚麼?
[00:16:35.200 --> 00:16:36.400]  就像這裡所說
[00:16:36.400 --> 00:16:37.920]  無論我飛到多遠
[00:16:37.920 --> 00:16:43.040]  神都要看顧我、扶持我、保護我
[00:16:43.040 --> 00:16:46.320]  使我們不要落在黑暗當中
[00:16:46.320 --> 00:16:48.640]  這才是神的心意
[00:16:48.640 --> 00:16:50.240]  這才是神的心
[00:16:50.240 --> 00:16:54.400]  同樣我相信在普天下
[00:16:54.400 --> 00:16:57.920]  很多母親的心都是這樣
[00:16:57.920 --> 00:17:00.640]  雖然有時我們都會聽到一些新聞
[00:17:00.640 --> 00:17:03.680]  特別最近我們都聽新聞的時候
[00:17:03.680 --> 00:17:06.160]  發現有不少家庭都很艱難
[00:17:06.160 --> 00:17:09.440]  作為父母的虐待他們的兒女
[00:17:09.440 --> 00:17:10.960]  最近審完一單案
[00:17:10.960 --> 00:17:20.800]  說父母如何讓他們的女兒很幼小的時候
[00:17:20.800 --> 00:17:23.120]  因為他們的虐待而死亡
[00:17:23.120 --> 00:17:27.840]  我們相信這些是很例外、很少
[00:17:27.840 --> 00:17:30.640]  但亦是一些我們覺得很難過的事情
[00:17:30.640 --> 00:17:34.160]  但我相信大部份的父母都不會是這樣
[00:17:34.160 --> 00:17:36.400]  大部份的父母就像神的心
[00:17:36.400 --> 00:17:42.800]  母親的心就是去看顧、去愛護、去保護他們
[00:17:42.800 --> 00:17:45.200]  去著緊他們的子女
[00:17:45.200 --> 00:17:47.600]  要引導他們走在正路
[00:17:47.600 --> 00:17:49.680]  要跟他們同在
[00:17:49.680 --> 00:17:55.200]  這就是我們很多時候形容媽媽的母愛
[00:17:55.200 --> 00:18:00.720]  能夠讓她的兒女得到最大的安全
[00:18:00.720 --> 00:18:03.920]  這亦是反映我們神的心
[00:18:03.920 --> 00:18:06.480]  所以在《詩篇》139篇裏面
[00:18:06.480 --> 00:18:10.480]  就是第三段提醒我們神奇妙的創造
[00:18:10.480 --> 00:18:13.520]  「神藉著母親與我的結連」
[00:18:13.520 --> 00:18:18.000]  這裏特別是講到母親與孩子的關係
[00:18:18.000 --> 00:18:20.880]  在母親的福中
[00:18:20.880 --> 00:18:25.040]  其實是講到媽媽懷孕
[00:18:25.040 --> 00:18:27.280]  這個十月懷胎
[00:18:27.280 --> 00:18:32.640]  母親與小孩子那種結連的關係
[00:18:32.640 --> 00:18:35.200]  讓我們看見創造主
[00:18:35.200 --> 00:18:39.840]  如何藉著媽媽來幫助我們
[00:18:39.840 --> 00:18:44.800]  現代中文《日本聖經》將《詩篇》139篇的第三段
[00:18:44.800 --> 00:18:46.320]  有這樣的翻譯
[00:18:46.320 --> 00:18:48.720]  我想讀給大家聽
[00:18:48.720 --> 00:18:53.280]  比較白話文的白一點
[00:18:53.280 --> 00:18:56.400]  多一點讓我們明白這個意思
[00:18:56.400 --> 00:18:58.800]  它說「我的五臟六腑都是你所做的」
[00:18:58.800 --> 00:19:00.240]  是神做的
[00:19:00.240 --> 00:19:03.200]  「在母腹中」即是懷孕的過程裏面
[00:19:03.200 --> 00:19:05.360]  「神把我湊合起來」
[00:19:05.360 --> 00:19:08.160]  「我還讚你,因為你可敬可畏」
[00:19:08.160 --> 00:19:10.720]  「你的作為奇妙非凡」
[00:19:10.720 --> 00:19:13.840]  「我心裏面深深靈慧」
[00:19:13.840 --> 00:19:16.000]  「我在母腹中被塑造」
[00:19:16.000 --> 00:19:18.800]  「在隱密中逐漸長大」
[00:19:18.800 --> 00:19:22.320]  「骨骼怎樣成形,你都知道」
[00:19:22.320 --> 00:19:27.200]  然後「在出生以前,神已經看見我們」
[00:19:27.200 --> 00:19:32.960]  「在母腹中懷孕時,祂已經知道我們一生會是怎樣」
[00:19:32.960 --> 00:19:36.240]  第十七節說到「上帝,祢的意念多麼深奧」
[00:19:36.240 --> 00:19:40.000]  其實「深奧」是「珍貴」的意思
[00:19:40.000 --> 00:19:44.640]  在詩篇裏面其他的詩人所說
[00:19:44.640 --> 00:19:48.320]  「神看每一個生命都是珍貴」
[00:19:48.320 --> 00:19:50.000]  「都是貴重的」
[00:19:50.000 --> 00:19:51.840]  「都是祂的寶貝」
[00:19:51.840 --> 00:19:55.840]  「所以這是神來看我們每一個生命」
[00:19:57.520 --> 00:19:58.880]  第十三節
[00:19:58.880 --> 00:20:02.400]  「我在母腹中,祢把我湊合起來」
[00:20:02.400 --> 00:20:04.880]  《和合本聖經》我們剛才有讀過
[00:20:04.880 --> 00:20:11.920]  「和合本」的翻譯是「我在母腹中,祢已覆蓋我」
[00:20:11.920 --> 00:20:14.240]  「神已經保護我們」
[00:20:14.240 --> 00:20:18.160]  現代中文翻譯為「湊合」
[00:20:18.160 --> 00:20:20.320]  無論是「湊合」還是「覆蓋」
[00:20:20.320 --> 00:20:22.160]  其實最主要的意思是甚麼呢?
[00:20:22.160 --> 00:20:24.160]  是在說「裁剪」
[00:20:24.160 --> 00:20:26.560]  或是「編織」
[00:20:26.560 --> 00:20:31.120]  可能對我們在座的姐妹或女士會比較容易理解
[00:20:31.120 --> 00:20:34.560]  可能在各位讀書的時代
[00:20:34.560 --> 00:20:38.160]  或是在你們的學校裏有一科叫「家政科」
[00:20:38.160 --> 00:20:40.000]  可能都學過「編織」
