
[00:00:00.000 --> 00:00:02.000]  丁鳳姐妹早安、平安
[00:08:27.000 --> 00:08:33.000]  方主掌他很喜歡講,讀經叫追求
[00:08:33.000 --> 00:08:39.000]  所以當我們很想要用靈修來親近神的時候
[00:08:39.000 --> 00:08:43.000]  那你會有意想不到的祝福
[00:08:43.000 --> 00:08:47.000]  那這些祝福往往都不是看得見的
[00:08:47.000 --> 00:08:49.000]  往往都是一些看不見的
[00:08:49.000 --> 00:08:56.000]  神會將那天上地下一切的福氣來賜給我們
[00:08:56.000 --> 00:08:59.000]  那我再說一次
[00:08:59.000 --> 00:09:05.000]  我們的信仰不是宗教,而是一份關係
[00:09:05.000 --> 00:09:12.000]  神造我們,祂要跟祂所造的有美好的關係
[00:09:12.000 --> 00:09:17.000]  這是我們為什麼要靈修
[00:09:17.000 --> 00:09:21.000]  那至於我們用什麼時間來靈修
[00:09:21.000 --> 00:09:24.000]  我們來看一下我們的主耶穌
[00:09:24.000 --> 00:09:28.000]  祂是用什麼時間在靈修
[00:09:28.000 --> 00:09:32.000]  那在馬可福音一章35節我們一起來念
[00:09:32.000 --> 00:09:35.000]  次日早上天未亮的時候
[00:09:35.000 --> 00:09:39.000]  耶穌起來到曠野去在那裡禱告
[00:09:39.000 --> 00:09:42.000]  所以我們的主祂是清晨起來
[00:09:42.000 --> 00:09:45.000]  然後祂到曠野去在那裡禱告
[00:09:45.000 --> 00:09:49.000]  其實我們每一個人都有不同的生理時間
[00:09:49.000 --> 00:09:51.000]  那有的人是早鳥
[00:09:51.000 --> 00:09:53.000]  有的人是貓頭鷹
[00:09:53.000 --> 00:09:55.000]  那我自己呢
[00:09:55.000 --> 00:09:59.000]  因為我從小就有一個早起的習慣
[00:09:59.000 --> 00:10:02.000]  因為我們小時候沒有信主
[00:10:02.000 --> 00:10:06.000]  所以我爸爸每天早上就要我們起來背唐詩誦詞
[00:10:06.000 --> 00:10:10.000]  那很不好意思的是我一個都不記得了
[00:10:10.000 --> 00:10:16.000]  但是這個早起的習慣卻成為了我的祝福
[00:10:16.000 --> 00:10:19.000]  我能夠早上很早就起來
[00:10:19.000 --> 00:10:23.000]  然後能夠來清淨神
[00:10:23.000 --> 00:10:26.000]  那我生命中一個很大的復興呢
[00:10:26.000 --> 00:10:30.000]  是我聽了有一個加州的姐妹林真秀芬
[00:10:30.000 --> 00:10:35.000]  她那時候她來分享她靈修的經驗的時候
[00:10:35.000 --> 00:10:37.000]  那我從那個時候開始
[00:10:37.000 --> 00:10:39.000]  我每天早上三點半起來
[00:10:39.000 --> 00:10:40.000]  開始禱告
[00:10:40.000 --> 00:10:42.000]  禱告完以後開始靈修
[00:10:42.000 --> 00:10:45.000]  每天兩篇舊約
[00:10:45.000 --> 00:10:46.000]  兩篇新約
[00:10:46.000 --> 00:10:47.000]  兩篇詩篇
[00:10:47.000 --> 00:10:49.000]  跟一篇真言
[00:10:49.000 --> 00:10:51.000]  因為真言有三十一篇
[00:10:51.000 --> 00:10:53.000]  所以你一天讀一篇
[00:10:53.000 --> 00:10:54.000]  一個月就讀完了
[00:10:54.000 --> 00:10:57.000]  然後你一年可以讀十二次
[00:10:57.000 --> 00:10:59.000]  所以我就是這樣子反反覆覆
[00:10:59.000 --> 00:11:01.000]  反反覆覆的在那裡
[00:11:01.000 --> 00:11:04.000]  就是那個時候讀了很多的聖經
[00:11:04.000 --> 00:11:08.000]  而且我也是其實就是也是在那個時候
[00:11:08.000 --> 00:11:09.000]  我在那個時候
[00:11:09.000 --> 00:11:11.000]  我是在那個時候蒙招的
[00:11:11.000 --> 00:11:13.000]  所以感謝讚美主
[00:11:13.000 --> 00:11:16.000]  但是有的人他越晚越清醒
[00:11:16.000 --> 00:11:19.000]  像喬阿姨就是
[00:11:19.000 --> 00:11:23.000]  當然喬阿姨也是早上靈修
[00:11:23.000 --> 00:11:26.000]  只是晚上她是貓頭鷹
[00:11:26.000 --> 00:11:28.000]  所以她喜歡
[00:11:28.000 --> 00:11:30.000]  有的人喜歡晚上靈修
[00:11:30.000 --> 00:11:33.000]  但是這是個人的習慣
[00:11:33.000 --> 00:11:35.000]  那其實最近幾年
[00:11:35.000 --> 00:11:37.000]  我的靈修習慣也改了
[00:11:37.000 --> 00:11:39.000]  我清晨起來
[00:11:39.000 --> 00:11:43.000]  那我就先發一發我們的靈修的材料
[00:11:43.000 --> 00:11:45.000]  然後我就出去走路
[00:11:45.000 --> 00:11:48.000]  我出去走路一個小時
[00:11:48.000 --> 00:11:49.000]  那我就這一個小時
[00:11:49.000 --> 00:11:51.000]  就是我的靈修時間
[00:11:51.000 --> 00:11:54.000]  所以如果呢
[00:11:54.000 --> 00:11:57.000]  你是用我們信望愛的靈修材料的話
[00:11:57.000 --> 00:11:59.000]  基本上你十多分鐘
[00:11:59.000 --> 00:12:01.000]  你就靈修完了
[00:12:01.000 --> 00:12:04.000]  那而且不論是你是一早
[00:12:04.000 --> 00:12:05.000]  還是一晚
[00:12:05.000 --> 00:12:08.000]  或是你用中午午餐的時間
[00:12:08.000 --> 00:12:10.000]  或是你甚至開車的時間
[00:12:10.000 --> 00:12:12.000]  如果你說你都沒有時間
[00:12:12.000 --> 00:12:15.000]  那你總是要上下班要開車嘛
[00:12:15.000 --> 00:12:17.000]  你開車的時間的時候
[00:12:17.000 --> 00:12:19.000]  只要你養成一個習慣
[00:12:19.000 --> 00:12:21.000]  我相信沒有多
[00:12:21.000 --> 00:12:23.000]  不要幾年
[00:12:23.000 --> 00:12:27.000]  你的生命跟你的聖經知識
[00:12:27.000 --> 00:12:31.000]  都一定會有很大的得著
[00:12:31.000 --> 00:12:36.000]  那每一個人的靈命的成長都不一樣
[00:12:36.000 --> 00:12:38.000]  有時候神的時間到了
[00:12:38.000 --> 00:12:43.000]  那你就自然的會有那飢渴沐浴的心
[00:12:43.000 --> 00:12:44.000]  不必人家提醒
[00:12:44.000 --> 00:12:46.000]  你都會樂在其中
[00:12:46.000 --> 00:12:48.000]  感謝讚美主
[00:12:48.000 --> 00:12:50.000]  那靈修的方式呢
[00:12:50.000 --> 00:12:53.000]  靈修有很多不同的方式
[00:12:53.000 --> 00:12:56.000]  那除了靈修之外
[00:12:56.000 --> 00:13:01.000]  我們也講一下關於生命的成長跟追求
[00:13:01.000 --> 00:13:03.000]  那我們信望愛剛才講過
[00:13:03.000 --> 00:13:05.000]  我們是用我們是藉著微信
[00:13:05.000 --> 00:13:09.000]  每天早上把這個N.365每日一句話
[00:13:09.000 --> 00:13:12.000]  為兒女禱告心靈蜜豆奶
[00:13:12.000 --> 00:13:14.000]  我們這樣送給大家
[00:13:14.000 --> 00:13:17.000]  其實製作的這些牧者呢
[00:13:17.000 --> 00:13:19.000]  都是非常受敬重的
[00:13:19.000 --> 00:13:22.000]  而且他們的預備的材料呢
[00:13:22.000 --> 00:13:25.000]  也是非常有學習價值的
[00:13:25.000 --> 00:13:28.000]  所以如果你每天就這樣跟著
[00:13:28.000 --> 00:13:32.000]  你就一定能夠有增長
[00:13:32.000 --> 00:13:34.000]  一定有改變
[00:13:34.000 --> 00:13:37.000]  那最近呢
[00:13:37.000 --> 00:13:41.000]  為了讓大家能夠更方便一起禱告
[00:13:41.000 --> 00:13:46.000]  我就開始把那個每日為兒女禱告
[00:13:46.000 --> 00:13:49.000]  用語音的方式把它唸出來
[00:13:49.000 --> 00:13:51.000]  那我是盡力啦
[00:13:51.000 --> 00:13:54.000]  因為我也不是唸得很好
[00:13:54.000 --> 00:13:56.000]  而且我常常還會拉一個字
[00:13:56.000 --> 00:13:57.000]  拉兩個字
[00:13:57.000 --> 00:13:59.000]  就是喬阿姨每次說你介不介意
[00:13:59.000 --> 00:14:02.000]  我跟你講你這個字又唸錯了
[00:14:02.000 --> 00:14:04.000]  你那邊又少唸一個字
[00:14:04.000 --> 00:14:06.000]  所以我只是盡力而已
[00:14:06.000 --> 00:14:07.000]  那但是呢
[00:14:07.000 --> 00:14:08.000]  我很希望弟兄姊妹
[00:14:08.000 --> 00:14:10.000]  你們有人如果願意的話
[00:14:10.000 --> 00:14:11.000]  你們也可以唸啦
[00:14:11.000 --> 00:14:13.000]  就不一定要只有一個人唸嘛
[00:14:13.000 --> 00:14:16.000]  如果你對今天這個禱告詞你很有感動
[00:14:16.000 --> 00:14:18.000]  你就把它唸出來
[00:14:18.000 --> 00:14:21.000]  因為我跟你講你用眼睛看過去
[00:14:21.000 --> 00:14:22.000]  跟你用嘴巴唸出來
[00:14:22.000 --> 00:14:25.000]  那個效果是真的會不一樣的
[00:14:25.000 --> 00:14:26.000]  感謝讚美族
[00:14:26.000 --> 00:14:30.000]  那我不曉得大家知不知道
[00:14:30.000 --> 00:14:32.000]  微信有一個功能
[00:14:32.000 --> 00:14:35.000]  那個功能就是你按一下的話
[00:14:35.000 --> 00:14:36.000]  它就會啪出來
[00:14:36.000 --> 00:14:40.000]  很多的東西像什麼Copy啊 Forward
[00:14:40.000 --> 00:14:41.000]  那它裡面有一個什麼
[00:14:41.000 --> 00:14:42.000]  一個叫Quote
[00:14:42.000 --> 00:14:45.000]  Quote就是什麼引用的意思
[00:14:45.000 --> 00:14:49.000]  那我其實很鼓勵弟兄姊妹
[00:14:49.000 --> 00:14:50.000]  你按那個Quote
[00:14:50.000 --> 00:14:55.000]  把你今天讀到的心得跟我們分享
[00:14:55.000 --> 00:14:57.000]  因為我們教會是沒有
[00:14:57.000 --> 00:15:00.000]  我們教會最多幾個人
[00:15:00.000 --> 00:15:02.000]  有個弟兄啊幾個人啊
[00:15:02.000 --> 00:15:05.000]  很簡單的說Amen就是最多啦
[00:15:05.000 --> 00:15:07.000]  可是同樣的材料
[00:15:07.000 --> 00:15:10.000]  我們寄到中國的德陽教會
[00:15:10.000 --> 00:15:13.000]  跟加州的一個姊妹群
[00:15:13.000 --> 00:15:17.000]  他們都會跟我們互動
[00:15:17.000 --> 00:15:18.000]  所以我們很希望
[00:15:18.000 --> 00:15:20.000]  我們很盼望弟兄姊妹
[00:15:20.000 --> 00:15:21.000]  你在靈修的時候
[00:15:21.000 --> 00:15:22.000]  你有什麼感動
[00:15:22.000 --> 00:15:25.000]  你可以按那個Quote
[00:15:25.000 --> 00:15:26.000]  在哪一個地方
[00:15:26.000 --> 00:15:27.000]  然後你告訴我們
[00:15:27.000 --> 00:15:29.000]  你今天的得著
[00:15:29.000 --> 00:15:31.000]  讓我們的靈修是很活潑的
[00:15:31.000 --> 00:15:33.000]  而且是有生命的
[00:15:33.000 --> 00:15:34.000]  哈雷路亞
[00:15:34.000 --> 00:15:38.000]  那感謝主
[00:15:38.000 --> 00:15:41.000]  那最近呢
[00:15:41.000 --> 00:15:44.000]  對我看一下
[00:15:44.000 --> 00:15:50.000]  所以關於我們剛才看到的這個
[00:15:50.000 --> 00:15:53.000]  我說的靈修材料
[00:15:53.000 --> 00:15:55.000]  其實我們教會的網站上面
[00:15:55.000 --> 00:15:58.000]  還有荒漠肝泉跟標肝人參
[00:15:58.000 --> 00:16:00.000]  荒漠肝泉是以前
[00:16:00.000 --> 00:16:02.000]  我讀完那些聖經之後
[00:16:02.000 --> 00:16:04.000]  我都會去讀的
[00:16:04.000 --> 00:16:06.000]  然後我們老一輩的
[00:16:06.000 --> 00:16:09.000]  也很喜歡用荒漠肝泉
[00:16:09.000 --> 00:16:13.000]  茶姨就有一本摸得快爛掉的荒漠肝泉
[00:16:13.000 --> 00:16:15.000]  感謝讚美主
[00:16:15.000 --> 00:16:18.000]  所以亞你而且
[00:16:18.000 --> 00:16:20.000]  你在靈修的時候
[00:16:20.000 --> 00:16:21.000]  你知道現在這個網啊
[00:16:21.000 --> 00:16:23.000]  真的很廣啊
[00:16:23.000 --> 00:16:25.000]  所以如果你讀到什麼好東西
[00:16:25.000 --> 00:16:27.000]  你也可以跟我們一起來分享
[00:16:27.000 --> 00:16:32.000]  那不論是在前的在後的
[00:16:32.000 --> 00:16:35.000]  讓我們都一起在基督裡成長
[00:16:35.000 --> 00:16:36.000]  哈雷路亞
[00:16:36.000 --> 00:16:37.000]  那剛才
[00:16:37.000 --> 00:16:39.000]  然後再來講到讀經的計畫
[00:16:39.000 --> 00:16:41.000]  你知道我們教會裡面
[00:16:41.000 --> 00:16:46.000]  牧師有一年三年五年七年十年的讀經計畫
[00:16:46.000 --> 00:16:48.000]  那我最近呢
[00:16:48.000 --> 00:16:51.000]  在好幾個不同的見證裡面
[00:16:51.000 --> 00:16:54.000]  聽到很多愛主的弟兄姊妹
[00:16:54.000 --> 00:16:57.000]  他們每一天讀十章聖經
[00:16:57.000 --> 00:16:59.000]  他們非常的堅持
[00:16:59.000 --> 00:17:01.000]  每天讀十章的聖經
[00:17:01.000 --> 00:17:04.000]  那這種不是四是十
[00:17:04.000 --> 00:17:05.000]  十章聖經
[00:17:05.000 --> 00:17:08.000]  那他們這種靈修的習慣
[00:17:08.000 --> 00:17:10.000]  不但為他們帶來屬靈的復興
[00:17:10.000 --> 00:17:14.000]  也為他們的生命有很大的更新跟祝福
[00:17:14.000 --> 00:17:17.000]  你知道現在的基督徒很幸福
[00:17:17.000 --> 00:17:19.000]  我們現在的基督徒很幸福
[00:17:19.000 --> 00:17:23.000]  你可以很容易的到網上面去download
[00:17:23.000 --> 00:17:25.000]  各樣各種版本的聖經
[00:17:25.000 --> 00:17:28.000]  像我現在我就是每天一邊走路
[00:17:28.000 --> 00:17:29.000]  我就一邊聽聖經
[00:17:29.000 --> 00:17:32.000]  甚至非常的productive
[00:17:32.000 --> 00:17:35.000]  你可以一邊走一邊聽
[00:17:35.000 --> 00:17:36.000]  非常productive
[00:17:36.000 --> 00:17:41.000]  而且這樣子既然可以運動也可以靈修
[00:17:41.000 --> 00:17:44.000]  甚至我有時候開車的時候煮飯的時候
[00:17:44.000 --> 00:17:46.000]  我也是一邊做事一邊聽
[00:17:46.000 --> 00:17:50.000]  我相信這樣子每天與神同行是美善的
[00:17:50.000 --> 00:17:51.000]  而且是蒙福的
[00:17:51.000 --> 00:17:52.000]  Hallelujah
[00:17:52.000 --> 00:17:59.000]  那如果你有想要有1357的讀經計畫的話
[00:17:59.000 --> 00:18:01.000]  你可以去跟牧師談一談
[00:18:01.000 --> 00:18:04.000]  他可以把讀經計畫應該怎麼做
[00:18:04.000 --> 00:18:07.000]  很清楚的跟你講
[00:18:07.000 --> 00:18:13.000]  那還有在我們靈修的裡面
[00:18:13.000 --> 00:18:17.000]  有一個很重要的就是禱告跟禱告會
[00:18:17.000 --> 00:18:18.000]  禱告跟禱告會
[00:18:18.000 --> 00:18:22.000]  我知道我們很多人都不是很喜歡禱告
[00:18:22.000 --> 00:18:25.000]  因為說不會禱告
[00:18:25.000 --> 00:18:26.000]  所以不喜歡禱告
[00:18:26.000 --> 00:18:30.000]  你跟他講來參加禱告會
[00:18:30.000 --> 00:18:33.000]  他說我自己禱就好了
[00:18:33.000 --> 00:18:34.000]  有沒有
[00:18:34.000 --> 00:18:36.000]  很多人都說我自己禱就好了
[00:18:36.000 --> 00:18:40.000]  那其實很多人是因為不會禱告
[00:18:40.000 --> 00:18:43.000]  所以他不願意在別人面前禱告
[00:18:43.000 --> 00:18:47.000]  那其實參加禱告會是一個很蒙福的事情
[00:18:47.000 --> 00:18:50.000]  因為你自己禱很好
[00:18:50.000 --> 00:18:51.000]  但是你自己禱的時候
[00:18:51.000 --> 00:18:53.000]  你到禱告會去的時候
[00:18:53.000 --> 00:18:58.000]  你可以聽到教會還有什麼人需要什麼禱告
[00:18:58.000 --> 00:19:01.000]  因為有時候人他有需要的時候
[00:19:01.000 --> 00:19:03.000]  他是直接找牧者的
[00:19:03.000 --> 00:19:07.000]  然後牧者知道有人有這個需要的時候
[00:19:07.000 --> 00:19:09.000]  他會在禱告會裡面禱出來
[00:19:09.000 --> 00:19:11.000]  然後我們大家一起來禱
[00:19:11.000 --> 00:19:13.000]  所以自己禱告非常的寶貴
[00:19:13.000 --> 00:19:15.000]  但是教會的 corporate prayer
[00:19:15.000 --> 00:19:17.000]  也是非常重要的
[00:19:17.000 --> 00:19:22.000]  所以我很鼓勵大家來參加禱告會
[00:19:22.000 --> 00:19:24.000]  剛開始的時候你不會禱
[00:19:24.000 --> 00:19:26.000]  你就在旁邊跟著禱
[00:19:26.000 --> 00:19:33.000]  因為你的靈在禱告會裡面是被神看中的
[00:19:33.000 --> 00:19:36.000]  也是成為別人的鼓勵的
[00:19:36.000 --> 00:19:41.000]  那所以還有呢
[00:19:41.000 --> 00:19:44.000]  你看我們的這個螢幕上面
[00:19:44.000 --> 00:19:48.000]  我們還有跑壘課程
[00:19:48.000 --> 00:19:51.000]  裝備訓練跟陪靈迎會
[00:19:51.000 --> 00:19:54.000]  那這個跑壘課程
[00:19:54.000 --> 00:19:59.000]  131的新移民手冊跟234的門徒訓練
[00:19:59.000 --> 00:20:01.000]  這些我們都做過了
[00:20:01.000 --> 00:20:03.000]  在疫情一開始的時候
[00:20:03.000 --> 00:20:04.000]  我們就上過這個課
[00:20:04.000 --> 00:20:08.000]  如果需要的話我們都可以再上
[00:20:08.000 --> 00:20:10.000]  那這個裝備訓練有主日學
[00:20:10.000 --> 00:20:13.000]  聖經宗覽跟聖經倫理學
[00:20:13.000 --> 00:20:18.000]  那主日學如果你有感動
[00:20:18.000 --> 00:20:21.000]  你學了你自己自學了哪一本書
[00:20:21.000 --> 00:20:23.000]  你非常非常的好
[00:20:23.000 --> 00:20:26.000]  你很想要來教弟兄姊妹
[00:20:26.000 --> 00:20:28.000]  你可以跟牧師講
[00:20:28.000 --> 00:20:31.000]  我們可以把那個主日學的時間開放
[00:20:31.000 --> 00:20:35.000]  讓大家有感動的人可以來帶主日學
[00:20:35.000 --> 00:20:37.000]  那這個聖經倫理學呢
[00:20:37.000 --> 00:20:38.000]  我們上了一段時間
[00:20:38.000 --> 00:20:41.000]  還有一點點有機會我們可以把它讀完
[00:20:41.000 --> 00:20:45.000]  那關於陪靈迎會
[00:20:45.000 --> 00:20:48.000]  陪靈迎會有精力神迎會啊
[00:20:48.000 --> 00:20:49.000]  生命更新啊
[00:20:49.000 --> 00:20:52.000]  還有靈命成長的迎會
[00:20:52.000 --> 00:20:54.000]  但是因為疫情的關係
[00:20:54.000 --> 00:20:57.000]  我們這些迎會幾乎都停止了
[00:20:57.000 --> 00:20:59.000]  但是我看到很多機構
[00:20:59.000 --> 00:21:04.000]  他們都用Zone在開這個迎會
[00:21:04.000 --> 00:21:06.000]  所以如果你有負擔的話
[00:21:06.000 --> 00:21:08.000]  你就可以跟牧師討論
[00:21:08.000 --> 00:21:11.000]  我們可以來開一個什麼樣的迎會
[00:21:11.000 --> 00:21:14.000]  或是我們可以請什麼樣的講員
[00:21:14.000 --> 00:21:19.000]  然後我們來辦這個迎會
[00:21:19.000 --> 00:21:21.000]  那關於剛才我講到說
[00:21:21.000 --> 00:21:23.000]  很多人不願意參加禱告會
[00:21:23.000 --> 00:21:25.000]  因為他覺得他不會禱告
[00:21:25.000 --> 00:21:29.000]  所以今天呢我就想針對這個禱告
[00:21:29.000 --> 00:21:31.000]  來跟弟兄姊妹有一點分享
[00:21:31.000 --> 00:21:35.000]  那有一個很普通的字叫做Act
[00:21:35.000 --> 00:21:37.000]  A-C-T-S
[00:21:37.000 --> 00:21:39.000]  A-C-T-S
