
[00:00:00.000 --> 00:00:05.680]  我們很感謝神下,差傳部,他們很多弟兄姊妹今天來獻詩
[00:04:50.960 --> 00:04:57.120]  祂要祝福阿伯拉罕要成為萬國得福的一個根源
[00:04:57.120 --> 00:05:01.200]  而阿伯拉罕的後裔是指到一個人
[00:05:01.200 --> 00:05:03.440]  是指到誰?
[00:05:03.440 --> 00:05:05.040]  就是指到耶穌基督
[00:05:05.040 --> 00:05:14.640]  耶穌基督祂的臨到是要成就上帝對列國、萬民的救贖的應許的根據
[00:05:14.640 --> 00:05:19.360]  但是保羅知道這個已經實現在耶穌基督的身上
[00:05:19.360 --> 00:05:24.880]  但是很可惜他要面對這個現實就是神的選民竟然拒絕
[00:05:24.880 --> 00:05:27.280]  那究竟神的話
[00:05:27.280 --> 00:05:30.960]  祂的應許這個救贖是不是落空呢?
[00:05:30.960 --> 00:05:36.480]  是不是今天神的救贖和神的選民就沒有關係呢?
[00:05:36.480 --> 00:05:40.400]  保羅在這裡就要來鄭重地說
[00:05:40.400 --> 00:05:42.160]  他說不是
[00:05:42.160 --> 00:05:44.640]  他用了兩個方式來說
[00:05:44.640 --> 00:05:49.440]  他這一份的情感對他自己的同胞是很深刻的
[00:05:49.440 --> 00:05:51.840]  他說在基督裡我講真話
[00:05:51.840 --> 00:05:55.760]  我的良知也在聖靈的感動下為我作見證
[00:05:55.760 --> 00:06:00.800]  無論聖靈或者基督耶穌都可以來引證
[00:06:00.800 --> 00:06:05.040]  保羅這個內心有一個很重的負擔
[00:06:05.040 --> 00:06:11.520]  就是說我願意我自己的同胞都能夠可以去認識主耶穌
[00:06:11.520 --> 00:06:12.800]  為他們的救主
[00:06:12.800 --> 00:06:15.120]  他心裡頭時常傷痛
[00:06:15.120 --> 00:06:17.280]  他說就算我為我的骨肉之親
[00:06:17.280 --> 00:06:20.160]  我被咒詛與基督分離我都願意
[00:06:20.160 --> 00:06:23.120]  保羅這一種好像很誇張的說法
[00:06:23.120 --> 00:06:28.480]  但是只是告訴我們他愛他同族的人多深
[00:06:28.480 --> 00:06:30.240]  我們今天都一樣
[00:06:30.240 --> 00:06:33.120]  我們作為一個中國人的基督徒
[00:06:33.120 --> 00:06:38.560]  我們知道神的心意是要將福音廣傳於普世
[00:06:38.560 --> 00:06:40.240]  列邦萬族
[00:06:40.240 --> 00:06:45.520]  但是我們首先要由我們自己的同胞都開始
[00:06:45.520 --> 00:06:47.600]  如果你今天說你對中國
[00:06:47.600 --> 00:06:49.120]  對我們的同胞
[00:06:49.120 --> 00:06:51.920]  你都連愛他們這個心都沒有的時候
[00:06:51.920 --> 00:06:54.080]  你很難說普世宣教
[00:06:54.080 --> 00:06:55.040]  是不是
[00:06:55.040 --> 00:06:57.280]  你今天說你很想去中國
[00:06:57.280 --> 00:06:59.680]  去參與宣教
[00:06:59.680 --> 00:07:02.080]  連普通話你都不學好一點
[00:07:02.080 --> 00:07:05.440]  你這個又是有愧於自己
[00:07:05.440 --> 00:07:07.680]  我很多年前已經在加拿大
[00:07:07.680 --> 00:07:09.920]  來到學習國語
[00:07:09.920 --> 00:07:13.280]  我的普通話是在大學的時期
[00:07:13.280 --> 00:07:15.200]  我已經來到是預備自己
[00:07:15.200 --> 00:07:16.800]  因為我那時已經很清楚
[00:07:16.800 --> 00:07:22.080]  我將來我要來做一個傳道的人
[00:07:22.080 --> 00:07:25.600]  我的心對中國這個福音普傳
[00:07:25.600 --> 00:07:29.120]  一直這個負擔未減
[00:07:29.120 --> 00:07:32.640]  所以我今天很想和大家去看
[00:07:32.640 --> 00:07:35.280]  保羅他有這個心
[00:07:35.280 --> 00:07:39.840]  因為他知道神的選民神沒有放棄他們
[00:07:39.840 --> 00:07:43.280]  神在末後的時代要以色列人重新復興
[00:07:43.280 --> 00:07:45.120]  全家歸主
[00:07:45.120 --> 00:07:48.240]  但是神在這個時期當我們拒絕的時候
[00:07:48.240 --> 00:07:54.240]  這個救贖的信息是要繼續廣傳於愛邦列族萬國
[00:07:54.240 --> 00:07:59.360]  但真正的以色列人真正的猶太人是英許之子
[00:07:59.360 --> 00:08:00.640]  什麼意思呢
[00:08:00.640 --> 00:08:03.200]  就是亞伯拉罕真正的子書
[00:08:03.200 --> 00:08:10.640]  不是用所謂血緣的親戚關係做根據
[00:08:10.640 --> 00:08:14.720]  所以今天無論是哪個國籍的民族都好
[00:08:14.720 --> 00:08:19.040]  只要你效法亞伯拉罕那份信心
[00:08:19.040 --> 00:08:22.400]  信靠上帝為我們預備這個救贖的時候
[00:08:22.400 --> 00:08:24.960]  我們就能夠成為神的兒女
[00:08:24.960 --> 00:08:29.840]  我們都能夠成為真正的以色列人和真正的猶太人
[00:08:29.840 --> 00:08:33.920]  保羅在這段經文後段用了兩個例子去講
[00:08:33.920 --> 00:08:38.400]  第六節他就說神所應許的兒女才算是後裔
[00:08:38.400 --> 00:08:42.240]  所以撒拉所生的才是英許之子
[00:08:42.240 --> 00:08:45.200]  不是夏格所生的二十瑪利
[00:08:45.200 --> 00:08:50.320]  在第十和十三節他用第二個例子講
[00:08:50.320 --> 00:08:53.120]  尼伯加所生的兩個孖仔
[00:08:53.120 --> 00:08:54.560]  以蘇瓦國
[00:08:54.560 --> 00:08:58.240]  都不是大仔成為英許之子
[00:08:58.240 --> 00:08:59.680]  是瓦國
[00:08:59.680 --> 00:09:03.360]  瓦國他由亞伯拉罕以撒瓦國
[00:09:03.360 --> 00:09:06.480]  到耶穌基督出生的時候
[00:09:06.480 --> 00:09:10.800]  這個就是猶大之派整個的家譜
[00:09:10.800 --> 00:09:13.680]  這個根據讓我們看見
[00:09:13.680 --> 00:09:17.680]  上帝今天沒有忘記他自己的選民
[00:09:17.680 --> 00:09:20.800]  亦都沒有忘記在每一個民族裏面
[00:09:20.800 --> 00:09:25.200]  每一個願意去接受耶穌基督的人的需要
[00:09:25.200 --> 00:09:29.200]  舊約他看見摩西他為到以色列人去祈求上帝
[00:09:29.200 --> 00:09:31.120]  與他們一起進入英許之地
[00:09:31.120 --> 00:09:33.360]  他說否則你不和我們去的時候
[00:09:33.360 --> 00:09:35.680]  上帝說我真的祈求你
[00:09:35.680 --> 00:09:37.200]  你要與我們同去
[00:09:37.200 --> 00:09:41.200]  否則他說他為他們自己的同胞
[00:09:41.200 --> 00:09:44.880]  來求上帝施恩
[00:09:44.880 --> 00:09:46.880]  如果上帝離開他們的時候
[00:09:46.880 --> 00:09:51.680]  他說寧願我的名字從生命冊上來移除
[00:09:51.680 --> 00:09:54.160]  這一份愛同胞的心
[00:09:54.160 --> 00:09:56.080]  頂尖我們今天作為中國人
[00:09:56.080 --> 00:09:58.160]  我們有沒有這一份的心
[00:09:58.160 --> 00:10:04.320]  為什麼我們今天香港人都要來分門別類
[00:10:04.320 --> 00:10:08.320]  連我們國內同胞我們這一份情有多深
[00:10:08.320 --> 00:10:10.720]  我們中國不只是漢族
[00:10:10.720 --> 00:10:14.720]  我們中國有五十幾個的少數民族
[00:10:14.720 --> 00:10:17.520]  我們都要對他們有這一份的情
[00:10:17.520 --> 00:10:20.320]  我們看見這個普世的圖畫
[00:10:20.320 --> 00:10:26.240]  上帝願意我們做一個真正的宣教友心人
[00:10:26.240 --> 00:10:28.640]  我們的心很廣闊
[00:10:28.640 --> 00:10:32.880]  好像天父愛全世界的每一個民族的人
[00:10:32.880 --> 00:10:35.200]  但同樣他今天要用我們
[00:10:35.200 --> 00:10:38.480]  先我們都很好的愛我們的中國
[00:10:38.480 --> 00:10:40.480]  為我們中國來代求
[00:10:40.480 --> 00:10:44.160]  福音怎樣傳入我們中國呢
[00:10:44.160 --> 00:10:47.200]  有人說是由使徒多瑪開始
[00:10:47.200 --> 00:10:49.200]  這個是傳說我要強調
[00:10:49.200 --> 00:10:51.200]  這個是傳說
[00:10:51.200 --> 00:10:56.320]  反而有很多在學術界的一些證據
[00:10:56.320 --> 00:10:57.840]  我們看歷史的時候
[00:10:57.840 --> 00:11:00.160]  我們就會很質疑這個說法
[00:11:00.160 --> 00:11:01.600]  因為為什麼呢
[00:11:01.600 --> 00:11:05.360]  多瑪確實有很多的歷史文獻
[00:11:05.360 --> 00:11:08.960]  說他將福音帶到印度
[00:11:08.960 --> 00:11:11.520]  但是他並沒有去到中國
[00:11:11.520 --> 00:11:13.520]  我們為什麼可以這麼肯定地說
[00:11:13.520 --> 00:11:14.560]  第一
[00:11:14.560 --> 00:11:18.640]  中國史學家只是記載第一世紀的時候
[00:11:18.640 --> 00:11:20.480]  佛教東傳
[00:11:20.480 --> 00:11:23.600]  但沒有提到使徒將福音帶入中國
[00:11:23.600 --> 00:11:24.400]  第二
[00:11:24.400 --> 00:11:26.720]  第一世紀的時候教會文獻
[00:11:26.720 --> 00:11:28.400]  一點都沒有提到這件事
[00:11:28.400 --> 00:11:29.840]  這件是大事來的
[00:11:29.840 --> 00:11:32.080]  如果福音第一世紀已經傳入中國
[00:11:32.080 --> 00:11:37.040]  就不可能這些這麼重要的活動沒有記載
[00:11:37.040 --> 00:11:37.840]  第三
[00:11:37.840 --> 00:11:40.720]  在第四世紀一個很出名的教會史學家
[00:11:40.720 --> 00:11:43.600]  叫尤西比烏Eusebius
[00:11:43.600 --> 00:11:48.720]  他提及多瑪去到波斯
[00:11:48.720 --> 00:11:50.720]  就是今天的伊朗的北部
[00:11:50.720 --> 00:11:53.440]  在帕提亞這個地方傳道
[00:11:53.440 --> 00:11:55.440]  也在那裡殉道
[00:11:55.440 --> 00:11:56.720]  換言之
[00:11:56.720 --> 00:11:58.720]  他有去到東方
[00:11:58.720 --> 00:12:01.280]  但是不至於來到我們中國
[00:12:01.280 --> 00:12:03.600]  這個是很肯定的
[00:12:03.600 --> 00:12:05.520]  第二
[00:12:05.520 --> 00:12:07.760]  福音究竟是什麼時候傳入中國呢
[00:12:07.760 --> 00:12:09.040]  我們相信
[00:12:09.040 --> 00:12:10.640]  這個就有根據的
[00:12:10.640 --> 00:12:13.200]  就在唐朝的時候
[00:12:13.200 --> 00:12:15.760]  大家知道唐玄莊是誰
[00:12:15.760 --> 00:12:17.200]  他取西經
[00:12:17.200 --> 00:12:19.520]  他離開這個長安城
[00:12:19.520 --> 00:12:20.960]  就是今天這個西安
[00:12:20.960 --> 00:12:22.560]  去到印度
[00:12:22.560 --> 00:12:25.840]  他當時聽聞西方有極樂世界
[00:12:25.840 --> 00:12:28.080]  可惜他去得不夠西
[00:12:28.080 --> 00:12:29.360]  他應該再去西一點
[00:12:29.360 --> 00:12:32.240]  去到中東接觸到福音就好了
[00:12:32.240 --> 00:12:36.000]  但是上帝不要這樣忘記我們中國
[00:12:36.000 --> 00:12:38.080]  他在635年
[00:12:38.080 --> 00:12:40.720]  就透過阿羅本主教
[00:12:40.720 --> 00:12:42.720]  將聖經帶入長安城
[00:12:42.720 --> 00:12:44.160]  見唐太宗
[00:12:44.160 --> 00:12:45.920]  唐太宗很喜歡他
[00:12:45.920 --> 00:12:47.840]  看到這是博學之事
[00:12:47.840 --> 00:12:49.200]  就將他引誡
[00:12:49.200 --> 00:12:50.400]  還住進了皇宮
[00:12:50.400 --> 00:12:52.640]  他就翻譯聖經
[00:12:52.640 --> 00:12:54.880]  在這裡你看見
[00:12:54.880 --> 00:13:00.480]  唐玄莊就拿了657部佛經回中國
[00:13:00.480 --> 00:13:02.560]  但是幾年之後
[00:13:02.560 --> 00:13:04.080]  上帝透過阿羅本
[00:13:04.080 --> 00:13:06.240]  就將聖經帶入中國
[00:13:06.240 --> 00:13:07.680]  在781年的時候
[00:13:07.680 --> 00:13:12.480]  唐德宗就樹立了大秦景教流行的中國石碑
[00:13:12.480 --> 00:13:15.840]  這些是重要的線索
[00:13:15.840 --> 00:13:17.920]  在1625年
[00:13:17.920 --> 00:13:19.360]  在我們今天的西安
[00:13:19.360 --> 00:13:22.720]  我曾經親眼去過西安旅行的時候
[00:13:22.720 --> 00:13:25.040]  不單止是看過這些兵馬俑
[00:13:25.040 --> 00:13:26.640]  有一個地方你一定不能錯過
[00:13:26.640 --> 00:13:28.240]  就是這個石林
[00:13:28.240 --> 00:13:30.240]  這個石林裡面有很多這些碑文
[00:13:30.240 --> 00:13:31.920]  其中一個很大的
[00:13:31.920 --> 00:13:33.200]  就是這個
[00:13:33.200 --> 00:13:35.520]  今天已經收藏在這個博物館裡面
[00:13:35.520 --> 00:13:38.560]  就是大秦景教流行中國碑
[00:13:38.560 --> 00:13:41.600]  在這一段文字裡面所記載的
[00:13:41.600 --> 00:13:45.680]  就是昔日在唐朝盛世的時候
[00:13:45.680 --> 00:13:49.200]  怎樣西方的傳教士
[00:13:49.200 --> 00:13:52.160]  是將聖經帶入我們中國
[00:13:52.160 --> 00:13:54.480]  1625年也是歐洲清教徒
[00:13:54.480 --> 00:13:58.320]  成狀月花登陸北美第五年的時候
[00:13:58.320 --> 00:14:01.520]  所以我們看到歷史是沒有巧合的
[00:14:01.520 --> 00:14:04.640]  上帝是透過這些遺跡
[00:14:04.640 --> 00:14:07.920]  是要很清楚的告訴我們
[00:14:07.920 --> 00:14:10.720]  神的恩典沒有忘記我們中國人
[00:14:10.720 --> 00:14:13.840]  祂要將福音帶入中國
[00:14:13.840 --> 00:14:15.760]  到了元朝的時候
[00:14:15.760 --> 00:14:18.960]  這個雅利可溫教其實就是基督教
[00:14:18.960 --> 00:14:23.040]  它也是承接著唐宋延續下來的景教
[00:14:23.040 --> 00:14:28.240]  景教的意思就是說光明和廣闊的意思
[00:14:28.240 --> 00:14:31.040]  雅利可溫這個名字就是蒙古語
[00:14:31.040 --> 00:14:35.280]  意指信奉上帝的人
[00:14:35.280 --> 00:14:36.800]  在1294年的時候
[00:14:36.800 --> 00:14:42.240]  羅馬教廷派出第一位特使蒙高維諾
[00:14:42.240 --> 00:14:43.920]  來到我們中國
[00:14:43.920 --> 00:14:48.000]  也繼續將很多的西教士
[00:14:48.000 --> 00:14:52.000]  他們將基督的信仰帶入我們的祖國
[00:14:52.000 --> 00:14:56.000]  200年之後在15世紀末期到16世紀中
[00:14:56.000 --> 00:14:58.560]  歷史中有兩件大事發生
[00:14:58.560 --> 00:15:01.280]  一件是馬丁路德改革宗教
[00:15:01.280 --> 00:15:02.960]  以至教會復興
[00:15:02.960 --> 00:15:07.520]  來將福音廣傳到其他國家
[00:15:07.520 --> 00:15:09.840]  第二件事是什麼
[00:15:09.840 --> 00:15:12.080]  誰發現新大陸
[00:15:12.080 --> 00:15:15.600]  哥倫布在這段時間發現新大陸
[00:15:15.600 --> 00:15:18.400]  還有麥捷倫航海的大發現
[00:15:18.400 --> 00:15:23.840]  看到原來大西洋可以通過運河去到太平洋
[00:15:23.840 --> 00:15:25.840]  可以在這些事情裏面
[00:15:25.840 --> 00:15:30.080]  知道整個世界可以被連結在一起
[00:15:30.080 --> 00:15:34.640]  當時有一批西方的傳教士
[00:15:34.640 --> 00:15:36.880]  他們不是等閒之輩
[00:15:36.880 --> 00:15:39.600]  每一個都是極之優秀的人才
[00:15:39.600 --> 00:15:41.680]  被差遣到中國
[00:15:41.680 --> 00:15:44.560]  在明末這些天主教
[00:15:44.560 --> 00:15:47.360]  耶穌會的宣教士
[00:15:47.360 --> 00:15:50.880]  第一個表表者就是聖Francis of Savia
[00:15:50.880 --> 00:15:57.040]  他在1549年來到中國
[00:15:57.040 --> 00:16:01.120]  在1552年他去到廣東的台山
[00:16:01.120 --> 00:16:05.280]  與一水相望的上川島
[00:16:05.280 --> 00:16:06.400]  就住在那裏
[00:16:06.400 --> 00:16:10.240]  住在上川島但他不能進入中國內地
[00:16:10.240 --> 00:16:13.920]  因為沒有人夠膽將他帶進去
[00:16:13.920 --> 00:16:20.240]  當時將這些西教士帶進去是違法的
[00:16:20.240 --> 00:16:24.400]  所以當時其實是很不簡單
[00:16:24.400 --> 00:16:27.360]  這個這麼年輕的西教士
[00:16:27.360 --> 00:16:29.600]  他在疫病當中去世
[00:16:29.600 --> 00:16:31.360]  他臨終之前說
[00:16:31.360 --> 00:16:33.360]  我深信耶穌基督的聖名
[00:16:33.360 --> 00:16:35.920]  一定能夠傳入中國
[00:16:35.920 --> 00:16:38.560]  他死了不久
[00:16:38.560 --> 00:16:40.720]  在1952年之後
[00:16:40.720 --> 00:16:43.920]  亦有另外一個西教士
[00:16:43.920 --> 00:16:45.760]  意大利人范利安
[00:16:45.760 --> 00:16:48.160]  他來到我們中國
[00:16:48.160 --> 00:16:49.920]  但去到澳門
[00:16:49.920 --> 00:16:53.200]  他面對封閉的中國就發出了吶喊
[00:16:53.200 --> 00:16:55.680]  他說橫石啊橫石
[00:16:55.680 --> 00:16:59.520]  你何時才可以打開你的門
[00:16:59.520 --> 00:17:03.280]  這些西教士他們來不是短孫
[00:17:03.280 --> 00:17:07.200]  他們來就是將他整個生命奉獻
[00:17:07.200 --> 00:17:08.480]  他們義無反悔
[00:17:08.480 --> 00:17:12.320]  他們沒有想過要回到自己的本土國家
[00:17:12.320 --> 00:17:17.360]  他們來到就是希望能夠將福音帶入我們中華民族
[00:17:17.360 --> 00:17:19.920]  但是在當時的時代
[00:17:19.920 --> 00:17:23.760]  中國是極其保守封閉
[00:17:23.760 --> 00:17:28.880]  但范利安亦是不能進入中國
[00:17:28.880 --> 00:17:33.200]  直至到1582年意大利人利瑪竇
[00:17:33.200 --> 00:17:35.280]  他能夠不單止進入中國
[00:17:35.280 --> 00:17:37.040]  他接觸到士大夫
[00:17:37.040 --> 00:17:40.240]  他在朝廷的很多有識之士
[00:17:40.240 --> 00:17:41.920]  他一面跟他們交流
[00:17:41.920 --> 00:17:44.320]  他也鑽研很多中國的古籍
[00:17:44.320 --> 00:17:45.600]  四處走訪
[00:17:45.600 --> 00:17:48.720]  親身體會中國的風土人情
[00:17:48.720 --> 00:17:53.360]  利瑪竇結果上上下下在皇宮裏面
[00:17:53.360 --> 00:17:56.880]  他接觸了很多這些有識之士
[00:17:56.880 --> 00:18:00.800]  帶了不少人信奉主耶穌
[00:18:00.800 --> 00:18:02.880]  在當中我們發現
[00:18:02.880 --> 00:18:05.440]  明朝有幾個眾神
[00:18:05.440 --> 00:18:08.000]  先後受洗歸信耶穌
[00:18:08.000 --> 00:18:10.240]  都是和利瑪竇有關的
[00:18:10.240 --> 00:18:12.320]  第一個就是徐綱啟
[00:18:12.320 --> 00:18:15.360]  他是當時民潤國的大學士
[00:18:15.360 --> 00:18:20.000]  將等於昔日的宰相
[00:18:20.000 --> 00:18:21.760]  即是位高權重
[00:18:21.760 --> 00:18:25.280]  他是中國第一位有基督信仰的一個人
[00:18:25.280 --> 00:18:27.360]  而且他對於科學
[00:18:27.360 --> 00:18:31.120]  是非常有研究的一個國家領導人
[00:18:31.120 --> 00:18:34.000]  第二位就是李之燥
[00:18:34.000 --> 00:18:36.080]  他因為當時納妾
[00:18:36.080 --> 00:18:39.200]  所以利瑪竇一直不肯幫他洗禮
[00:18:39.200 --> 00:18:41.120]  直至到他46歲
[00:18:41.120 --> 00:18:43.440]  離開了他的妾侍之後
[00:18:43.440 --> 00:18:46.560]  他就幫他洗禮
[00:18:46.560 --> 00:18:50.400]  所以你來廣福堂洗禮
[00:18:50.400 --> 00:18:51.840]  你要坦白一點
[00:18:51.840 --> 00:18:54.320]  你不要在外面藏起幾個妾侍
[00:18:54.320 --> 00:18:56.320]  然後叫我幫你洗
[00:18:56.320 --> 00:18:58.880]  洗了也不算數
[00:18:58.880 --> 00:19:00.160]  你真的要很好的
[00:19:00.160 --> 00:19:01.760]  做神的兒女
[00:19:01.760 --> 00:19:03.600]  你需要很好的
[00:19:03.600 --> 00:19:06.080]  來對得準上主
[00:19:06.080 --> 00:19:10.800]  李之燥亦都是跟隨利瑪竇
[00:19:10.800 --> 00:19:13.520]  一起有學習而且有交流
[00:19:13.520 --> 00:19:16.880]  他亦都合譯了幾本著名的書籍
[00:19:16.880 --> 00:19:25.600]  包括《願用教義》和《同盟宣旨》
[00:19:25.600 --> 00:19:30.000]  另外第三位就是楊廷君
[00:19:30.000 --> 00:19:31.600]  他原本信佛的
[00:19:31.600 --> 00:19:35.440]  但他後來也信奉基督教
[00:19:35.440 --> 00:19:38.320]  雖然他受了很多佛教徒指責他
[00:19:38.320 --> 00:19:39.920]  但他們是堅信不移
[00:19:39.920 --> 00:19:42.720]  要跟隨主耶穌
[00:19:42.720 --> 00:19:45.680]  到清朝初期
[00:19:45.680 --> 00:19:52.640]  順治王當時遇到德國的宣教士湯若望
[00:19:52.640 --> 00:19:56.640]  湯若望亦是一個非常有見識的人
[00:19:56.640 --> 00:20:02.640]  他將西方制定立法的方法引入中國
[00:20:02.640 --> 00:20:06.960]  所以被順治王封為陰天鑒證
[00:20:06.960 --> 00:20:10.320]  專門負責制定立法
[00:20:10.320 --> 00:20:13.840]  但很可惜當順治王一死
[00:20:13.840 --> 00:20:16.560]  其中一個大臣叫楊剛鮮
[00:20:16.560 --> 00:20:18.240]  他是奸臣
[00:20:18.240 --> 00:20:22.560]  楊剛鮮找來一班宦官
[00:20:22.560 --> 00:20:24.960]  來排斥這些異己
[00:20:24.960 --> 00:20:27.520]  寧願中國沒有好的立法
[00:20:27.520 --> 00:20:29.840]  也不可以讓中國有西洋人
[00:20:29.840 --> 00:20:34.160]  他將這些異類的人趕來中國
[00:20:34.160 --> 00:20:38.960]  當時甚至將年老的湯若望也抓去坐牢
[00:20:38.960 --> 00:20:41.040]  甚至判處極刑
[00:20:41.040 --> 00:20:42.480]  就是凌遲
[00:20:42.480 --> 00:20:45.200]  五馬分屍
[00:20:45.200 --> 00:20:47.760]  但當他們要行刑之前
[00:20:47.760 --> 00:20:49.840]  突然有地震
