
[00:00:00.000 --> 00:00:01.720]  鄧兄姊妹新春平安
[00:01:32.520 --> 00:01:35.880]  感謝祢讓我們在大年初一都能夠同心
[00:01:35.880 --> 00:01:38.360]  專心一意地去敬拜祢
[00:01:38.360 --> 00:01:40.320]  一起去崇拜祢
[00:01:40.320 --> 00:01:42.240]  領受祢的聖道
[00:01:42.240 --> 00:01:45.720]  我們都是跟隨祢的門徒
[00:01:45.720 --> 00:01:48.160]  即使我們來自不同的背景
[00:01:48.160 --> 00:01:51.360]  原來我們都有同樣的心思、意念
[00:01:51.360 --> 00:01:53.040]  得著聖靈的引導
[00:01:53.040 --> 00:01:56.840]  從祢領受信息並且實踐出來
[00:01:56.840 --> 00:01:59.720]  奉主耶穌,得聖之名祈求
[00:01:59.720 --> 00:02:00.480]  阿們
[00:02:00.480 --> 00:02:07.120]  《菲律賓書》是保羅四封監獄書信中的其中一封
[00:02:07.120 --> 00:02:08.240]  顧名思義
[00:02:08.240 --> 00:02:11.640]  就是當保羅在羅馬收監的時候
[00:02:11.640 --> 00:02:14.840]  寫給《菲律賓教會》的一封書信
[00:02:14.840 --> 00:02:18.920]  《菲律賓》位於馬其頓在希臘的上面
[00:02:18.920 --> 00:02:21.400]  它也是一個羅馬的殖民地
[00:02:21.400 --> 00:02:24.400]  所以它們同時有希臘的文化
[00:02:24.400 --> 00:02:27.000]  也有羅馬的文化
[00:02:27.000 --> 00:02:29.160]  而菲律賓人也很為自己
[00:02:29.160 --> 00:02:32.200]  是羅馬殖民地的身份而感到驕傲
[00:02:32.200 --> 00:02:34.680]  所以當保羅和西拉
[00:02:34.680 --> 00:02:37.400]  當初去到菲律賓宣教的時候
[00:02:37.400 --> 00:02:41.360]  根據當時的使徒行準的記載
[00:02:41.360 --> 00:02:44.120]  當地的官認為他們是在傳播著
[00:02:44.120 --> 00:02:46.600]  羅馬人不可以接受
[00:02:46.600 --> 00:02:48.520]  不可以遵守他們的規矩
[00:02:48.520 --> 00:02:51.640]  然後就將保羅和西拉收監
[00:02:51.640 --> 00:02:54.360]  所以印象保羅和西拉在監獄裡唱詩
[00:02:54.360 --> 00:02:57.240]  就是在這個情況之下
[00:02:57.240 --> 00:02:58.280]  由此可見
[00:02:58.280 --> 00:03:00.640]  菲律賓這個地方
[00:03:00.640 --> 00:03:02.680]  要建立教會一點也不容易
[00:03:02.680 --> 00:03:04.040]  你也想像到
[00:03:04.040 --> 00:03:08.400]  菲律賓教會當時的信徒受到的衝擊
[00:03:08.400 --> 00:03:10.520]  而也同時值得留意的是
[00:03:10.520 --> 00:03:13.040]  除了羅馬人的拒絕
[00:03:13.040 --> 00:03:16.640]  當時也有一些很謹守律法的猶太教徒
[00:03:16.640 --> 00:03:18.760]  也同時在菲律賓傳道
[00:03:18.760 --> 00:03:19.640]  他們傳什麼?
[00:03:19.640 --> 00:03:23.440]  就是要傳授國禮才可以成為上帝的子民
[00:03:23.440 --> 00:03:26.000]  當然這個說法也會傳到菲律賓教會
[00:03:26.000 --> 00:03:31.520]  或多或少也在動搖教會信徒的信心
[00:03:31.520 --> 00:03:34.720]  菲律賓書就在這樣的背景之下
[00:03:34.720 --> 00:03:37.600]  保羅寫給了菲律賓教會
[00:03:37.600 --> 00:03:40.440]  保羅寫給了菲律賓教會有四個目的
[00:03:40.440 --> 00:03:41.120]  第一
[00:03:41.120 --> 00:03:44.000]  就是當時保羅在羅馬坐牢
[00:03:44.000 --> 00:03:47.360]  所以菲律賓教會的人也很擔心、很掛念
[00:03:47.360 --> 00:03:50.720]  保羅透過一封信
[00:03:50.720 --> 00:03:53.960]  去感謝他們的顧念和一些葵送
[00:03:53.960 --> 00:03:54.520]  第二
[00:03:54.520 --> 00:03:57.160]  同時也是安撫他們、安慰他們
[00:03:57.160 --> 00:03:59.920]  讓他們也不需要擔心自己
[00:03:59.920 --> 00:04:00.480]  第三
[00:04:00.480 --> 00:04:01.720]  就是剛才說過的
[00:04:01.720 --> 00:04:04.000]  就是警告當地教會的信徒
[00:04:04.000 --> 00:04:07.600]  要小心留意猶太宣教士所傳的道
[00:04:07.600 --> 00:04:08.960]  因為他們所傳的
[00:04:08.960 --> 00:04:12.920]  可能是歪曲著一些恩典的概念
[00:04:12.920 --> 00:04:14.600]  而最後第四點
[00:04:14.600 --> 00:04:17.800]  也是我們今天要一起探討的
[00:04:17.800 --> 00:04:22.600]  就是祝福信徒要同心合一
[00:04:22.600 --> 00:04:25.000]  不知道大家看菲律賓書的時候
[00:04:25.000 --> 00:04:26.280]  會有什麼感覺呢?
[00:04:26.280 --> 00:04:30.240]  會不會和我一樣覺得保羅很正面
[00:04:30.240 --> 00:04:32.200]  很鼓勵性
[00:04:32.200 --> 00:04:35.480]  那個fight很振奮
[00:04:35.480 --> 00:04:37.800]  那個氣氛很正
[00:04:37.800 --> 00:04:39.600]  因為保羅單單在第一章
[00:04:39.600 --> 00:04:42.320]  用了很多正面的字眼
[00:04:42.320 --> 00:04:47.440]  譬如說「歡喜」、「喜樂」、「好得無比」
[00:04:47.440 --> 00:04:51.360]  「獎盡齊心努力」
[00:04:51.360 --> 00:04:52.920]  但我們不要忘記
[00:04:52.920 --> 00:04:55.640]  保羅寫信那一刻
[00:04:55.640 --> 00:04:58.800]  他在羅馬坐牢
[00:04:58.800 --> 00:05:00.320]  所以可以看到他的信心
[00:05:00.320 --> 00:05:03.080]  不單止不令他擔憂
[00:05:03.080 --> 00:05:05.120]  更可以用他的信心
[00:05:05.120 --> 00:05:09.160]  去安慰那些擔憂他的人
[00:05:09.160 --> 00:05:10.360]  簡單來說
[00:05:10.360 --> 00:05:13.040]  保羅要寫菲律賓書這封信
[00:05:13.040 --> 00:05:14.440]  給菲律賓教會
[00:05:14.440 --> 00:05:17.840]  他察覺到教會裏面有一些危機
[00:05:17.840 --> 00:05:19.640]  應對著這些危機
[00:05:19.640 --> 00:05:21.320]  他想作出一些警告
[00:05:21.320 --> 00:05:25.000]  提醒、勸勉和安慰
[00:05:25.000 --> 00:05:26.640]  今天不打算和大家
[00:05:26.640 --> 00:05:29.480]  由頭到尾看完一節十八節
[00:05:29.480 --> 00:05:32.400]  但也想和大家去讀部分的經文
[00:05:32.400 --> 00:05:36.040]  去和大家講出三個重點
[00:05:36.040 --> 00:05:37.320]  第一個重點
[00:05:37.320 --> 00:05:41.160]  就是有關合一的基礎和結果
[00:05:41.160 --> 00:05:42.960]  讓我們一起去讀讀經文的
[00:05:42.960 --> 00:05:45.600]  第一和第二節
[00:05:45.600 --> 00:05:46.880]  我們可以看到
[00:05:46.880 --> 00:05:49.080]  保羅很工整
[00:05:49.080 --> 00:05:50.200]  用他最擅長
[00:05:50.200 --> 00:05:52.360]  經常用到的宣告的方式
[00:05:52.360 --> 00:05:53.840]  或者那些歧視句
[00:05:53.840 --> 00:05:57.080]  命令的句式去勸勉
[00:05:57.080 --> 00:05:59.880]  第一、第二節是這樣說的
[00:05:59.880 --> 00:06:02.160]  所以在基督裏
[00:06:02.160 --> 00:06:04.680]  若有什麼勸勉
[00:06:04.680 --> 00:06:08.280]  若有什麼愛心的安慰
[00:06:08.280 --> 00:06:11.800]  若有任何聖靈的團契
[00:06:11.800 --> 00:06:15.560]  若有任何慈悲憐憫
[00:06:15.560 --> 00:06:18.680]  你們就要意念相同
[00:06:18.680 --> 00:06:20.480]  愛心相同
[00:06:20.480 --> 00:06:22.760]  有一致的心思
[00:06:22.760 --> 00:06:24.680]  一致的想法
[00:06:24.680 --> 00:06:28.440]  使我的喜樂得以滿足
[00:06:28.440 --> 00:06:30.120]  在二章一節
[00:06:30.120 --> 00:06:32.920]  保羅很清楚地提到四個什麼
[00:06:32.920 --> 00:06:34.640]  四個「若有」
[00:06:34.640 --> 00:06:35.880]  這四個「若有」
[00:06:35.880 --> 00:06:39.560]  其實就是有關達致合一的基礎
[00:06:39.560 --> 00:06:41.240]  大家可以看看
[00:06:41.240 --> 00:06:43.800]  自己有沒有這四個基礎呢
[00:06:43.800 --> 00:06:46.640]  第一就是基督裏面的勸勉
[00:06:46.640 --> 00:06:51.120]  勸勉這個字有時也會翻譯為「鼓勵」
[00:06:51.120 --> 00:06:52.800]  我們的生命在基督裏面
[00:06:52.800 --> 00:06:54.880]  有沒有得著什麼鼓勵呢
[00:06:54.880 --> 00:06:58.080]  我們有沒有主裏面得著激勵呢曾經
[00:06:58.080 --> 00:07:00.320]  第二點就是愛心的安慰
[00:07:00.320 --> 00:07:03.680]  一樣我們有沒有從主裏面得著
[00:07:03.680 --> 00:07:07.280]  從愛裏面得著的安慰呢
[00:07:07.280 --> 00:07:11.320]  第三點就是跟聖靈有沒有團契
[00:07:11.320 --> 00:07:14.640]  「團契」這個字原文是 "Kalonia"
[00:07:14.640 --> 00:07:18.280]  它的重點強調是一個群體的經驗
[00:07:18.280 --> 00:07:21.960]  換句話說不是一個個人的經驗
[00:07:21.960 --> 00:07:24.480]  有時也會翻譯為 "Common Sharing"
[00:07:24.480 --> 00:07:25.760]  即是共享
[00:07:25.760 --> 00:07:26.920]  共同去享有
[00:07:30.320 --> 00:07:33.240]  我們同心地把歌曲呈現
[00:07:33.240 --> 00:07:35.840]  這可能就是我們唱師班的人
[00:07:35.840 --> 00:07:38.040]  曾經經歷過在聖靈裏面
[00:07:38.040 --> 00:07:39.240]  當中我們運轉
[00:07:39.240 --> 00:07:42.720]  在運行的一個神聖的經驗
[00:07:42.720 --> 00:07:46.440]  又或者其實我們每個星期回到教堂
[00:07:46.440 --> 00:07:48.520]  每個星期回到教堂
[00:07:48.520 --> 00:07:50.520]  每個星期回到教堂
[00:07:50.520 --> 00:07:52.360]  有時也會去聖靈
[00:07:52.360 --> 00:07:54.160]  聖靈也會去教堂
[00:07:54.160 --> 00:07:55.560]  聖靈也會去教堂
[00:07:55.560 --> 00:07:57.160]  聖靈也會去教堂
[00:07:57.160 --> 00:07:58.880]  聖靈也會去教堂
[00:07:58.880 --> 00:08:00.600]  每個星期回到教堂
[00:08:00.600 --> 00:08:01.880]  我們一起崇拜
[00:08:01.880 --> 00:08:02.840]  又或者團慨
[00:08:02.840 --> 00:08:04.000]  又或者小組
[00:08:04.000 --> 00:08:06.080]  我們一起參與侍奉
[00:08:06.080 --> 00:08:09.160]  其實這也是一個共享的群體
[00:08:09.160 --> 00:08:11.560]  信仰經驗
[00:08:11.560 --> 00:08:12.840]  然後第四點
[00:08:12.840 --> 00:08:16.560]  就是有沒有慈悲憐憫
[00:08:16.560 --> 00:08:19.520]  憐憫這個字跟第一章第八節這樣說
[00:08:19.520 --> 00:08:22.320]  以基督耶穌的心腸
[00:08:22.320 --> 00:08:24.640]  去徹徹想念你們眾人
[00:08:24.640 --> 00:08:26.920]  當中的心腸這兩個字
[00:08:26.920 --> 00:08:30.000]  跟憐憫這個字其實是同一個字
[00:08:30.000 --> 00:08:31.040]  即是問我們
[00:08:31.040 --> 00:08:33.040]  我們有沒有以基督的心腸
[00:08:33.040 --> 00:08:35.640]  去憐憫身邊的人呢
[00:08:35.640 --> 00:08:39.200]  以上四點就是合一的基礎
[00:08:39.200 --> 00:08:43.240]  大家有沒有這四個基礎呢
[00:08:43.240 --> 00:08:46.160]  當保羅說完這四個基礎
[00:08:46.160 --> 00:08:48.760]  他再說了四個情況
[00:08:48.760 --> 00:08:50.120]  他還說這四個情況
[00:08:50.120 --> 00:08:52.000]  如果你做到的話
[00:08:52.000 --> 00:08:55.120]  他的喜樂就很滿足了
[00:08:55.120 --> 00:08:57.240]  那就完美了
[00:08:57.240 --> 00:08:59.440]  也告訴我們
[00:08:59.440 --> 00:09:02.360]  第一節說的這四個情況夠不夠
[00:09:02.360 --> 00:09:03.760]  不夠
[00:09:03.760 --> 00:09:06.280]  保羅就用了很巧妙的寫作技巧
[00:09:06.280 --> 00:09:07.880]  好像要吸引你去完成
[00:09:07.880 --> 00:09:09.120]  但同時也告訴我們
[00:09:09.120 --> 00:09:10.280]  你做完就滿足了
[00:09:10.280 --> 00:09:11.360]  即是說其實你正在做
[00:09:11.360 --> 00:09:14.680]  那你快點做完吧
[00:09:14.680 --> 00:09:17.640]  我想起在我早兩年讀神學的時候
[00:09:17.640 --> 00:09:20.680]  剛剛疫情開始
[00:09:20.680 --> 00:09:23.840]  有一科要交三份功課
[00:09:23.840 --> 00:09:26.480]  其實三份我已經開始了
[00:09:26.480 --> 00:09:27.840]  大家以當時的進度
[00:09:27.840 --> 00:09:28.760]  說我懶也好
[00:09:28.760 --> 00:09:29.520]  我懶也好
[00:09:29.520 --> 00:09:30.720]  總之我頑皮
[00:09:30.720 --> 00:09:33.320]  就是覺得在限期之前
[00:09:33.320 --> 00:09:35.600]  我應該交不完三份
[00:09:35.600 --> 00:09:38.320]  於是我就跟老師求救
[00:09:38.320 --> 00:09:41.000]  看看他可不可以給我多一點時間
[00:09:41.000 --> 00:09:41.680]  大家不要學我
[00:09:41.680 --> 00:09:44.640]  不是每個讀神學都是這樣
[00:09:44.640 --> 00:09:47.880]  但老師沒有立即給我一個新的期限
[00:09:47.880 --> 00:09:49.680]  但他也沒有拒絕我
[00:09:49.680 --> 00:09:51.840]  他就給了我一個新的選項
[00:09:51.840 --> 00:09:54.200]  他還說如果你做到的話
[00:09:54.200 --> 00:09:56.560]  我給你一個A
[00:09:56.560 --> 00:09:58.960]  他就說想我多學點東西
[00:09:58.960 --> 00:10:00.040]  那我的選項是甚麼呢
[00:10:00.040 --> 00:10:05.000]  他就說要我把這三份功課寫成一份
[00:10:05.000 --> 00:10:07.240]  給我一個新的期限
[00:10:07.240 --> 00:10:10.160]  但是你做完這份功課之後
[00:10:10.160 --> 00:10:12.520]  最後一定要加一個反思
[00:10:12.520 --> 00:10:16.280]  而且整份功課一定要寫夠一萬字
[00:10:16.280 --> 00:10:17.640]  我知道之後我就說
[00:10:17.640 --> 00:10:21.160]  嘩,不容易啊
[00:10:21.160 --> 00:10:22.400]  老師就說
[00:10:22.400 --> 00:10:25.240]  拿A啊,這麼容易嗎
[00:10:25.240 --> 00:10:27.720]  不過你這麼厲害是可以的
[00:10:27.720 --> 00:10:30.720]  本來我開始做三份功課
[00:10:30.720 --> 00:10:32.760]  終點無望
[00:10:32.760 --> 00:10:35.200]  但是知道有這個新的選項
[00:10:35.200 --> 00:10:37.840]  就會覺得知道我再努力一點點
[00:10:37.840 --> 00:10:40.560]  我就可以得到一個更好的成績
[00:10:40.560 --> 00:10:43.120]  那就立即鼓勵了我抖擻的精神
[00:10:43.120 --> 00:10:44.840]  有多一點意志去完成
[00:10:44.840 --> 00:10:47.840]  但其實最後是沒有A的
[00:10:47.840 --> 00:10:48.720]  但是怎樣也好
[00:10:48.720 --> 00:10:51.280]  第二節保羅就說
[00:10:51.280 --> 00:10:53.560]  做完我就滿足了
[00:10:53.560 --> 00:10:54.640]  就完美了
[00:10:54.640 --> 00:10:56.720]  就好像我剛才所說的那樣
[00:10:56.720 --> 00:11:00.120]  保羅就是要我們去做完這四件事
[00:11:00.120 --> 00:11:01.360]  那這四件事是甚麼呢
[00:11:01.360 --> 00:11:02.440]  就是第二節
[00:11:02.440 --> 00:11:03.600]  他就說
[00:11:03.600 --> 00:11:05.840]  你們要意志相同
[00:11:05.840 --> 00:11:07.680]  愛心相同
[00:11:07.680 --> 00:11:09.400]  有一致的心思
[00:11:09.400 --> 00:11:11.960]  一致的想法
[00:11:11.960 --> 00:11:15.680]  其實這四點是在形容合一的結果
[00:11:15.680 --> 00:11:18.600]  就是當信徒如果達致到合一
[00:11:18.600 --> 00:11:21.280]  我們就會有這四樣東西
[00:11:21.280 --> 00:11:23.200]  但是當然要
[00:11:23.200 --> 00:11:30.760]  心思、意念、想法、愛心一致
[00:11:30.760 --> 00:11:32.480]  那麼容易嗎
[00:11:32.480 --> 00:11:34.880]  拿A哪有那麼容易呢
[00:11:34.880 --> 00:11:37.240]  一點都不容易
[00:11:37.240 --> 00:11:38.840]  於是就保羅說
[00:11:38.840 --> 00:11:41.480]  我們可以怎樣做呢
[00:11:41.480 --> 00:11:44.240]  我們看第三節
[00:11:44.240 --> 00:11:45.080]  他這樣說
[00:11:45.080 --> 00:11:48.280]  凡事不可以自私自利
[00:11:48.280 --> 00:11:50.840]  不可以貪圖虛榮
[00:11:50.840 --> 00:11:53.320]  只要全心謙卑
[00:11:53.320 --> 00:11:56.840]  各人看別人比自己強
[00:11:56.840 --> 00:11:58.240]  我們要做這幾樣東西
[00:11:58.240 --> 00:12:01.160]  不自私自利不難理解
[00:12:01.160 --> 00:12:04.080]  其實甚麼是虛榮呢
[00:12:04.080 --> 00:12:05.800]  有個翻譯就是直接譯
[00:12:05.800 --> 00:12:06.480]  虛榮
[00:12:06.480 --> 00:12:08.120]  empty glory
[00:12:08.120 --> 00:12:10.720]  即是空虛的榮耀
[00:12:10.720 --> 00:12:12.360]  即是怎樣呢
[00:12:12.360 --> 00:12:15.880]  即是表面很光鮮很正
[00:12:15.880 --> 00:12:18.520]  但是內裡是缺乏活力的
[00:12:18.520 --> 00:12:20.920]  跟現實不符的
[00:12:20.920 --> 00:12:22.760]  過度自我評價的人
[00:12:22.760 --> 00:12:24.840]  時事過高、事大
[00:12:24.840 --> 00:12:27.960]  沒那麼大講到那麼大
[00:12:27.960 --> 00:12:30.720]  保羅提醒我們不要去貪求
[00:12:30.720 --> 00:12:32.680]  不停地追逐這些地位
[00:12:32.680 --> 00:12:37.480]  聲望、權力和財產的榮耀
[00:12:37.480 --> 00:12:40.280]  他重點是要提醒我們
[00:12:40.280 --> 00:12:44.680]  我們要做一個內在和外在一致的人
[00:12:44.680 --> 00:12:46.720]  我們的內心和我們的外顯
[00:12:46.720 --> 00:12:49.280]  是否一樣呢
[00:12:49.280 --> 00:12:50.960]  我們有沒有自視過高
[00:12:50.960 --> 00:12:53.680]  或者自視過低呢
[00:12:53.680 --> 00:12:55.200]  你們會不會立刻想起一些人呢
[00:12:55.200 --> 00:12:57.000]  你認不認識這些人呢
[00:12:57.000 --> 00:12:59.360]  你很難想像跟這些人
[00:12:59.360 --> 00:13:00.560]  怎樣可以同一心思
[00:13:00.560 --> 00:13:02.480]  同一意念、同一想法
[00:13:02.480 --> 00:13:06.160]  因為有些人只會想到自己
[00:13:06.160 --> 00:13:08.520]  然後保羅就在第四節這樣說
[00:13:08.520 --> 00:13:11.200]  各人不要單顧自己的事
[00:13:11.200 --> 00:13:13.680]  也要顧別人的事
[00:13:13.680 --> 00:13:15.920]  其實他在進一步解釋
[00:13:15.920 --> 00:13:19.160]  謙卑這個說法
[00:13:19.160 --> 00:13:20.400]  我們可以看到
[00:13:20.400 --> 00:13:23.720]  保羅是逐步逐步地帶我們去了解
[00:13:23.720 --> 00:13:26.440]  如果要達致在二章二節裡所說的
[00:13:26.440 --> 00:13:29.480]  「一樣心思、意念、愛心」
[00:13:29.480 --> 00:13:32.520]  其實要謙卑是重點
[00:13:32.520 --> 00:13:34.320]  我們也得到一些提示
[00:13:34.320 --> 00:13:35.240]  我們看聖經
[00:13:35.240 --> 00:13:38.480]  在每一個章節的時候
[00:13:38.480 --> 00:13:41.280]  每一個章之前都有一個主題
[00:13:41.280 --> 00:13:43.600]  這個「肥臘秘書」二章的主題
[00:13:43.600 --> 00:13:46.360]  是「以基督的心為心」
[00:13:46.360 --> 00:13:48.320]  但其實英文不是
[00:13:48.320 --> 00:13:51.400]  英文是「Imitating Christ's Humility」
[00:13:51.400 --> 00:13:56.200]  直譯就是去模仿基督的謙卑
[00:13:56.200 --> 00:13:58.040]  就是說基督耶穌的心為心
[00:13:58.040 --> 00:14:04.200]  那個心在英文裡是直指謙卑這個特質
[00:14:04.200 --> 00:14:06.920]  而且這個「心」字在原文
[00:14:06.920 --> 00:14:08.000]  不是我們的heart
[00:14:08.000 --> 00:14:09.680]  不是我們說的心臟
[00:14:09.680 --> 00:14:13.160]  是我們的思想、意念、mind
[00:14:13.160 --> 00:14:14.720]  就是在二章二節裡所說的
[00:14:14.720 --> 00:14:17.320]  「一樣想法」的那個字
[00:14:17.320 --> 00:14:19.400]  所以今天的第二個重點
[00:14:19.400 --> 00:14:23.560]  就是我們要以基督耶穌的心
[00:14:23.560 --> 00:14:26.200]  就是基督耶穌謙卑的心為心
[00:14:26.200 --> 00:14:32.160]  基督耶穌的意念、想法為我們的想法
[00:14:32.160 --> 00:14:33.960]  所以在二章五節
[00:14:33.960 --> 00:14:35.560]  其實就是一節、四節
[00:14:35.560 --> 00:14:38.000]  以及之後六節、十一節的一個橋樑
[00:14:38.000 --> 00:14:42.480]  「你們當以基督耶穌的心為心」
[00:14:42.480 --> 00:14:44.480]  六節、十一節是什麼來的?
[00:14:44.480 --> 00:14:46.400]  很熟悉的,我們經常都讀到
[00:14:46.400 --> 00:14:47.560]  這個叫「基督之歌」
[00:14:47.560 --> 00:14:50.520]  它本身也是一個詩歌的文體
[00:14:50.520 --> 00:14:55.400]  它是在描繪那位完全謙卑的主耶穌基督
[00:14:55.400 --> 00:14:57.040]  就是一個終極的例子
[00:14:57.040 --> 00:14:58.320]  去讓人知道
[00:14:58.320 --> 00:15:01.400]  一節、四節形容那種謙卑
[00:15:01.400 --> 00:15:03.120]  令我們達至合一
[00:15:03.120 --> 00:15:07.320]  其實就是需要主耶穌那份完全謙卑的心
[00:15:07.320 --> 00:15:11.880]  我們要以基督耶穌的心為心
[00:15:11.880 --> 00:15:14.760]  基督既然自卑
[00:15:14.760 --> 00:15:18.240]  信徒又怎會驕傲呢?
[00:15:18.240 --> 00:15:21.880]  基督既然化身成為盧卜
[00:15:21.880 --> 00:15:26.000]  信徒又怎會主宰其他人呢?
[00:15:26.000 --> 00:15:28.640]  基督既然受了最大的恥辱
[00:15:28.640 --> 00:15:31.080]  釘在十字架的上面
[00:15:31.080 --> 00:15:35.840]  信徒又怎會追求榮譽呢?
[00:15:35.840 --> 00:15:37.920]  保羅提醒信徒
[00:15:37.920 --> 00:15:42.520]  如果基督都不會單顧自己會捨己的時候
[00:15:42.520 --> 00:15:44.000]  祂的追隨者
[00:15:44.000 --> 00:15:45.640]  我們這班信徒
[00:15:45.640 --> 00:15:48.640]  亦都不應該單顧自己
[00:15:48.640 --> 00:15:51.240]  而好像在十二節裏面所說
[00:15:51.240 --> 00:15:56.360]  我們需要去信從主的心意
[00:15:56.360 --> 00:15:59.240]  基督的死不單止救贖我們
[00:15:59.240 --> 00:16:01.800]  祂也是我們生命的榜樣
[00:16:01.800 --> 00:16:06.360]  我們的意念想法要與基督耶穌相同
[00:16:06.360 --> 00:16:07.960]  所以當我們經常都會說
[00:16:07.960 --> 00:16:09.080]  What would Jesus do?
[00:16:09.080 --> 00:16:12.000]  我們會問耶穌會怎樣做的時候
[00:16:12.000 --> 00:16:14.280]  如果擺在這個概念
[00:16:14.280 --> 00:16:15.640]  我們可能會問
[00:16:15.640 --> 00:16:17.400]  What would Jesus think?
[00:16:17.400 --> 00:16:20.560]  耶穌會怎樣想呢?
[00:16:20.560 --> 00:16:22.280]  就是我們今天的講題
[00:16:22.280 --> 00:16:23.360]  耶穌會怎樣想
[00:16:23.360 --> 00:16:29.000]  以基督耶穌的想法為我們的想法
[00:16:29.000 --> 00:16:30.400]  最後第三點
[00:16:30.400 --> 00:16:34.840]  我想以第二章的十四至十五節
[00:16:34.840 --> 00:16:37.160]  作為今天鼓勵大家怎樣實踐
[00:16:37.160 --> 00:16:38.560]  What would Jesus think?
[00:16:38.560 --> 00:16:41.080]  耶穌會怎樣想?
[00:16:41.080 --> 00:16:43.960]  在第十四節他這樣說
[00:16:43.960 --> 00:16:46.600]  你們無論做什麼事
[00:16:46.600 --> 00:16:50.840]  都不要發怨言起爭論
[00:16:50.840 --> 00:16:53.640]  這個其實是一個很明顯的例子
[00:16:53.640 --> 00:16:56.680]  就是自己只望著自己的利益
[00:16:56.680 --> 00:16:59.000]  我們就可能會發怨言起爭論
[00:16:59.000 --> 00:17:03.680]  如果是聖經大家會立刻想起什麼場景
[00:17:03.680 --> 00:17:05.480]  我們立刻想到就是
[00:17:05.480 --> 00:17:10.640]  當時是以色列文向摩西向上帝發怨言
[00:17:10.640 --> 00:17:12.960]  我覺得有一個翻譯很好
[00:17:12.960 --> 00:17:14.760]  英文的怨言是什麼?
[00:17:14.760 --> 00:17:16.240]  以怨怨的怨言就是Memory
[00:17:16.240 --> 00:17:17.440]  Memory應該是Memory
[00:17:17.440 --> 00:17:20.640]  就是以怨怨的怨言,指針針,吐吐個個
[00:17:20.640 --> 00:17:21.640]  即是怎樣?
[00:17:21.640 --> 00:17:24.480]  不是直接向你想發怨言的人說
[00:17:24.480 --> 00:17:27.800]  而是在背後指針針
[00:17:27.800 --> 00:17:29.080]  而且可能在內裡
[00:17:29.080 --> 00:17:33.280]  引起一些無助事成發展的爭論
[00:17:33.280 --> 00:17:36.280]  所以到了這裡我覺得十五節很好
[00:17:36.280 --> 00:17:38.800]  有一個很貼切的提醒
[00:17:38.800 --> 00:17:40.320]  他說
[00:17:40.320 --> 00:17:42.960]  好使你們無可指責
[00:17:42.960 --> 00:17:45.160]  誠實無畏
[00:17:45.160 --> 00:17:47.000]  在這個彎曲撥謀的世代
[00:17:47.000 --> 00:17:49.400]  作上帝無瑕疵的兒女
