
[00:00:00.000 --> 00:00:02.940]  咁我哋呢就進入教會問題多三啦
[00:02:22.080 --> 00:02:24.960]  耶穌基督係願意同受苦
[00:02:24.960 --> 00:02:26.160]  貧窮
[00:02:26.160 --> 00:02:27.080]  軟弱
[00:02:27.080 --> 00:02:28.880]  願意依靠佢嘅人
[00:02:28.880 --> 00:02:32.640]  去謙卑降伏喺十字架嘅裏面
[00:02:32.640 --> 00:02:34.440]  與門徒同在
[00:02:34.440 --> 00:02:36.240]  所以我上個星期好提大家
[00:02:36.240 --> 00:02:39.960]  或者我哋好需要一個屬於品界
[00:02:39.960 --> 00:02:41.760]  就係一個謙卑信復
[00:02:41.760 --> 00:02:43.800]  謙卑喺耶穌基督十字架
[00:02:43.800 --> 00:02:46.200]  呢個喺人面前係一個羞辱嘅十字架
[00:02:46.200 --> 00:02:49.600]  但係我哋就要喺當中去高舉
[00:02:49.600 --> 00:02:51.880]  呢個係我哋每一個基督嘅門徒
[00:02:51.880 --> 00:02:53.720]  最重要最重要嘅屬靈品格
[00:02:53.720 --> 00:02:55.080]  謙卑信復
[00:02:55.080 --> 00:02:57.920]  亦都係一個屬靈嘅智慧
[00:02:57.920 --> 00:02:59.840]  喺神嘅眼中
[00:02:59.840 --> 00:03:01.560]  我應該用返呢個啱啲
[00:03:01.560 --> 00:03:05.400]  呢個就係上個星期嘅講道嗰個嘅大綱
[00:03:05.400 --> 00:03:06.600]  喺神嘅眼中
[00:03:06.600 --> 00:03:09.040]  佢唔係睇人嘅智慧
[00:03:09.040 --> 00:03:10.000]  能力
[00:03:10.000 --> 00:03:12.480]  佢嘅出身佢嘅學歷
[00:03:12.480 --> 00:03:14.200]  喺神嘅眼中
[00:03:14.200 --> 00:03:16.720]  佢只要邊個願意接受呢個
[00:03:16.720 --> 00:03:18.200]  御住嘅十字架
[00:03:18.200 --> 00:03:19.720]  即係話十字架嘅羞辱
[00:03:19.720 --> 00:03:23.600]  願意承認耶穌基督係你生命嘅主嘅時候
[00:03:23.600 --> 00:03:27.800]  佢就會愛佢哋同埋願意為佢哋
[00:03:27.800 --> 00:03:29.040]  即係將佢哋贖罪
[00:03:29.040 --> 00:03:30.880]  要佢得著生命
[00:03:30.880 --> 00:03:33.240]  所以喺教會裏面
[00:03:33.240 --> 00:03:34.800]  其實係人人平等嘅
[00:03:34.800 --> 00:03:37.760]  我哋不分自己嘅IQ幾高
[00:03:37.760 --> 00:03:38.560]  學歷幾高
[00:03:38.560 --> 00:03:40.840]  身家有幾多
[00:03:40.840 --> 00:03:42.760]  我哋每一個都係神嘅兒女
[00:03:42.760 --> 00:03:43.800]  我哋喺神嘅眼中
[00:03:43.800 --> 00:03:45.440]  每一個都係神所愛
[00:03:45.440 --> 00:03:48.880]  同樣我哋都咁樣去愛我哋身邊每一個弟兄姊妹
[00:03:48.880 --> 00:03:51.040]  今日我要繼續去睇
[00:03:51.040 --> 00:03:53.960]  約翰福音二章六至十六節嘅時候
[00:03:53.960 --> 00:03:55.520]  我哋繼續去思想
[00:03:55.520 --> 00:04:00.080]  究竟夠唔夠教會視為愚昧嘅屬靈智慧
[00:04:00.080 --> 00:04:03.400]  同世俗嘅屬世智慧有咩分別呢
[00:04:03.400 --> 00:04:05.120]  經文又講
[00:04:05.120 --> 00:04:07.680]  屬靈嘅人能夠看透萬事
[00:04:07.680 --> 00:04:09.360]  大家想唔想能夠好似
[00:04:09.360 --> 00:04:10.880]  保羅講能夠看透萬事
[00:04:10.880 --> 00:04:13.920]  又屬靈嘅智慧能夠看透萬事
[00:04:13.920 --> 00:04:15.760]  點先能明白神嘅心意呢
[00:04:15.760 --> 00:04:17.480]  讓我哋今日喺呢篇道裏面
[00:04:17.480 --> 00:04:19.440]  求主幫助我哋能夠認識佢
[00:04:19.440 --> 00:04:21.040]  我哋一齊禱告
[00:04:21.040 --> 00:04:22.640]  我哋自己嘅聽道
[00:04:22.640 --> 00:04:24.840]  為著孩子嘅講道
[00:04:24.840 --> 00:04:26.440]  我哋獻上禱告
[00:04:26.440 --> 00:04:29.560]  求主幫助我哋打開我哋嘅屬靈嘅耳朵
[00:04:29.560 --> 00:04:30.960]  能夠聆聽
[00:04:30.960 --> 00:04:32.720]  打開我哋嘅腦袋
[00:04:32.720 --> 00:04:34.120]  能夠思想
[00:04:34.120 --> 00:04:35.480]  打開我哋嘅心
[00:04:35.480 --> 00:04:37.040]  去能夠領受
[00:04:37.040 --> 00:04:40.520]  更加願意讓我哋活出上帝嘅話語
[00:04:40.520 --> 00:04:43.640]  又讓孩子成為你
[00:04:43.640 --> 00:04:45.120]  卑賤嘅器皿
[00:04:45.120 --> 00:04:46.960]  成為你話語嘅工具
[00:04:46.960 --> 00:04:48.760]  以致我孫講嘅唔係出於自己
[00:04:48.760 --> 00:04:51.240]  而係出於上帝嘅大令
[00:04:51.240 --> 00:04:52.400]  我哋禱告教託
[00:04:52.400 --> 00:04:53.840]  奉耶穌基督名求
[00:04:53.840 --> 00:04:57.000]  阿們
[00:04:57.000 --> 00:04:58.800]  睇住個時間先
[00:04:58.800 --> 00:05:02.360]  成日驚自己會Overrun
[00:05:02.360 --> 00:05:04.400]  今日我哋就係兩個大綱
[00:05:04.400 --> 00:05:05.960]  第一個大綱就係好簡單
[00:05:05.960 --> 00:05:07.880]  咩叫屬靈嘅智慧呢
[00:05:07.880 --> 00:05:10.960]  睇當才領會幫你讀出嘅經文
[00:05:10.960 --> 00:05:12.520]  二章六節九節
[00:05:12.520 --> 00:05:14.960]  大概講咗咩叫屬靈嘅智慧
[00:05:14.960 --> 00:05:17.200]  一開始第一個節就係言而
[00:05:17.200 --> 00:05:20.280]  即係承接返上一章二章一節五節
[00:05:20.280 --> 00:05:22.240]  保羅係繼續延續去講
[00:05:22.240 --> 00:05:26.640]  咩叫做屬靈嘅智慧
[00:05:26.640 --> 00:05:28.560]  保羅要勸誡教會
[00:05:28.560 --> 00:05:30.720]  唔好追求嗰啲屬世嘅智慧
[00:05:30.720 --> 00:05:32.560]  而要追求屬靈嘅智慧
[00:05:32.560 --> 00:05:34.760]  咩係屬靈嘅智慧呢
[00:05:34.760 --> 00:05:36.720]  跟住要講成數呢個字
[00:05:36.720 --> 00:05:38.280]  成數呢個字呢
[00:05:38.280 --> 00:05:40.240]  其實意思就係代表perfect
[00:05:40.240 --> 00:05:41.880]  mature through
[00:05:41.880 --> 00:05:44.720]  一個完全成熟嘅屬靈生命
[00:05:44.720 --> 00:05:46.920]  即係話我哋要去到個標準
[00:05:46.920 --> 00:05:48.080]  一個屬靈嘅標準
[00:05:48.080 --> 00:05:51.120]  係保羅覺得依家哥倫多教會裏面
[00:05:51.120 --> 00:05:52.480]  係未到嘅
[00:05:52.480 --> 00:05:54.080]  好似小朋友咁
[00:05:54.080 --> 00:05:56.480]  我哋再睇到遲啲第三章嘅時候
[00:05:56.480 --> 00:05:59.920]  保羅就會形容哥倫多教會就係話
[00:05:59.920 --> 00:06:01.560]  弟兄們呀我從前對你哋說話
[00:06:01.560 --> 00:06:03.080]  不能把你哋當做屬靈嘅
[00:06:03.080 --> 00:06:05.720]  只能夠把你當做屬肉體嘅
[00:06:05.720 --> 00:06:08.840]  因為你哋喺基督裏面仍然係嬰孩
[00:06:08.840 --> 00:06:10.040]  未成熟
[00:06:10.040 --> 00:06:11.240]  所以佢哋未能夠明白
[00:06:11.240 --> 00:06:13.320]  咩叫屬靈嘅智慧
[00:06:13.320 --> 00:06:15.320]  屬靈嘅智慧係咩嘢呢
[00:06:15.320 --> 00:06:17.640]  喺經文裏面先講咗
[00:06:17.640 --> 00:06:19.080]  不是乜嘢先
[00:06:19.080 --> 00:06:20.520]  屬靈嘅智慧唔係乜嘢
[00:06:20.520 --> 00:06:22.040]  有兩個不是
[00:06:22.040 --> 00:06:23.160]  一個就係
[00:06:23.160 --> 00:06:24.920]  不是今世嘅智慧
[00:06:24.920 --> 00:06:25.480]  第二個就係
[00:06:25.480 --> 00:06:27.800]  不是有權有位嘅
[00:06:27.800 --> 00:06:28.880]  不是今世嘅智慧呢
[00:06:28.880 --> 00:06:31.680]  喺上個禮拜講到都講咗喇
[00:06:31.680 --> 00:06:32.880]  就係頭先講嗰啲呢
[00:06:32.880 --> 00:06:36.000]  熟世嘅哲學呀辯論嘅技巧呀
[00:06:36.000 --> 00:06:37.120]  世人嘅價值觀呀
[00:06:37.120 --> 00:06:39.760]  我哋覺得有學歷有地位
[00:06:39.760 --> 00:06:43.200]  有才華有專業嘅高位呢
[00:06:43.200 --> 00:06:44.800]  就代表叻喇
[00:06:44.800 --> 00:06:46.560]  呢啲就係熟世嘅智慧喇
[00:06:46.560 --> 00:06:47.880]  有權有位呢
[00:06:47.880 --> 00:06:50.720]  就係代表佢哋都係將要滅亡㗎喎
[00:06:50.720 --> 00:06:52.360]  有權有位嘅代表就係
[00:06:52.360 --> 00:06:54.320]  嗰啲政治嘅領袖
[00:06:54.320 --> 00:06:57.160]  當時嘅一個社會嘅政治嘅
[00:06:57.160 --> 00:06:59.560]  高階嘅層面
[00:06:59.560 --> 00:07:01.040]  覺得呢如果能夠攀登到
[00:07:01.040 --> 00:07:03.960]  呢啲政治嘅領袖嘅裏面呢
[00:07:03.960 --> 00:07:08.000]  就係代表熟世嘅智慧
[00:07:08.000 --> 00:07:13.640]  但呢個呢唔係熟齡嘅智慧
[00:07:13.640 --> 00:07:15.640]  熟齡嘅智慧呢
[00:07:15.640 --> 00:07:16.440]  喺度講咗喇
[00:07:16.440 --> 00:07:18.440]  喺黃色嘅字第七節嗰度話
[00:07:18.440 --> 00:07:19.640]  我哋所講嘅
[00:07:19.640 --> 00:07:23.800]  係從前隱藏神奧秘嘅智慧
[00:07:23.800 --> 00:07:25.840]  我都要咁樣先可能要
[00:07:25.840 --> 00:07:29.120]  熟齡嘅智慧
[00:07:29.120 --> 00:07:33.720]  就係喺萬世之前已經隱藏咗嘅
[00:07:33.720 --> 00:07:36.520]  我有冇
[00:07:36.520 --> 00:07:38.120]  係我跟唔到自己嘅powerpoint
[00:07:38.120 --> 00:07:39.880]  ok sorry
[00:07:39.880 --> 00:07:42.280]  我就將熟齡嘅智慧同熟世嘅智慧呢
[00:07:42.280 --> 00:07:45.680]  分咗兩個嘅比較
[00:07:45.680 --> 00:07:48.120]  呢個同上一個
[00:07:48.120 --> 00:07:51.160]  上一個篇度嗰個都有啲似嘅
[00:07:51.160 --> 00:07:52.280]  保羅所講
[00:07:52.280 --> 00:07:54.400]  熟世嘅智慧係愚絕嘅
[00:07:54.400 --> 00:07:55.200]  點解
[00:07:55.200 --> 00:07:56.880]  因為佢哋二十甲為愚絕
[00:07:56.880 --> 00:07:58.600]  佢哋將要滅亡㗎喇
[00:07:58.600 --> 00:08:00.080]  包括今世嘅智慧
[00:08:00.080 --> 00:08:03.000]  上星期講過嗰啲智慧
[00:08:03.000 --> 00:08:04.840]  智慧人 文士 哲學家嗰啲
[00:08:04.840 --> 00:08:07.800]  法理賽人嗰啲律法師咁樣
[00:08:07.800 --> 00:08:09.640]  而今世有權有位嘅呢
[00:08:09.640 --> 00:08:11.440]  就好似比拉多咁樣
[00:08:11.440 --> 00:08:14.800]  佢哋喺熟世上好有權位
[00:08:14.800 --> 00:08:20.080]  呢啲就係當時嘅世俗教會去追捧嘅
[00:08:20.080 --> 00:08:22.240]  熟齡嘅智慧就係將會得救人
[00:08:22.240 --> 00:08:25.040]  佢視十教為神嘅大能
[00:08:25.040 --> 00:08:27.080]  喺萬世以前已經預備咗
[00:08:27.080 --> 00:08:29.840]  要得榮耀嘅智慧
[00:08:29.840 --> 00:08:34.320]  返返去經文嗰度
[00:08:34.320 --> 00:08:36.240]  係從前隱藏嘅
[00:08:36.240 --> 00:08:38.960]  係神奧秘嘅智慧
[00:08:38.960 --> 00:08:40.280]  呢個係隱藏意思
[00:08:40.280 --> 00:08:43.400]  即係話其實上帝喺創世嘅時候
[00:08:43.400 --> 00:08:44.480]  佢已經預定咗
[00:08:44.480 --> 00:08:46.880]  佢所愛嘅人要喺依啲園裏面
[00:08:46.880 --> 00:08:49.000]  經上帝愛嘅封城
[00:08:49.000 --> 00:08:51.720]  喺依啲園裏面係無憂無慮
[00:08:51.720 --> 00:08:57.760]  無眼淚嘅一個最平安喜樂嘅生活
[00:08:57.760 --> 00:09:00.800]  因為上帝就為佢愛嘅人所預備
[00:09:00.800 --> 00:09:02.680]  但係因為人犯罪
[00:09:02.680 --> 00:09:07.680]  所以呢個咁美好嘅世界被罪破壞咗
[00:09:07.680 --> 00:09:10.360]  但係上帝都預備咗耶穌基督
[00:09:10.360 --> 00:09:12.040]  要嚟拯救世人
[00:09:12.040 --> 00:09:13.880]  預備咗救贖嘅福音
[00:09:13.880 --> 00:09:15.680]  呢個隱藏咗個奧秘
[00:09:15.680 --> 00:09:18.440]  當耶穌基督嚟到世代嘅時候
[00:09:18.440 --> 00:09:20.760]  佢就係嗰個開門嘅鎖匙
[00:09:20.760 --> 00:09:23.120]  將呢個奧秘解開咗
[00:09:23.120 --> 00:09:27.640]  佢就要喺耶穌再第二次返嚟嘅時候
[00:09:27.640 --> 00:09:30.520]  喺新天新地嘅時候
[00:09:30.520 --> 00:09:32.360]  讓每一個屬基督嘅人
[00:09:32.360 --> 00:09:36.240]  都能夠得著天上高嘅榮耀
[00:09:36.240 --> 00:09:38.240]  與佢同德榮耀綠色嘅字
[00:09:38.240 --> 00:09:42.360]  萬世以前所預定使我們同德榮耀嘅智慧
[00:09:42.360 --> 00:09:44.360]  而呢個智慧呢
[00:09:44.360 --> 00:09:46.200]  只有耶穌基督先能夠解開
[00:09:46.200 --> 00:09:48.200]  先能夠令我明白
[00:09:48.200 --> 00:09:49.240]  呢個智慧呢
[00:09:49.240 --> 00:09:50.520]  係藍色嘅字
[00:09:50.520 --> 00:09:52.640]  能為愛去嘅人所預備嘅
[00:09:52.640 --> 00:09:54.600]  係眼睛未曾看見
[00:09:54.600 --> 00:09:56.160]  耳朵未曾聽見
[00:09:56.160 --> 00:09:58.600]  人心也未曾想到嘅
[00:09:58.600 --> 00:09:59.160]  即係話
[00:09:59.160 --> 00:10:00.800]  無論我哋用我哋嘅感官
[00:10:00.800 --> 00:10:02.720]  用眼睛耳朵
[00:10:02.720 --> 00:10:04.800]  你都唔能夠去明白
[00:10:04.800 --> 00:10:06.160]  你用你嘅悟性
[00:10:06.160 --> 00:10:07.920]  即係你用人心
[00:10:07.920 --> 00:10:09.960]  嗰個心呢就係咗悟性
[00:10:09.960 --> 00:10:12.680]  你都唔能夠明白上帝嘅智慧
[00:10:12.680 --> 00:10:14.360]  但係上帝係一早預備咗
[00:10:14.360 --> 00:10:15.800]  要畀我哋每一個
[00:10:15.800 --> 00:10:17.840]  願意接受呢個十字架嘅人呢
[00:10:17.840 --> 00:10:24.120]  就能夠得著呢個智慧
[00:10:24.120 --> 00:10:26.600]  我哋睇返呢一啲例子
[00:10:26.600 --> 00:10:28.520]  喺保羅港到頭先講
[00:10:28.520 --> 00:10:30.520]  嗰啲有權有位㗎嘛
[00:10:30.520 --> 00:10:31.840]  喺當時呢
[00:10:31.840 --> 00:10:34.400]  比拉多呢就係一個好嘅例子
[00:10:34.400 --> 00:10:35.440]  比拉多係邊個呀
[00:10:35.440 --> 00:10:37.400]  比拉多就係
[00:10:37.400 --> 00:10:40.600]  判耶穌要釘十字架嗰位
[00:10:40.600 --> 00:10:44.640]  當比拉多去審問耶穌嘅時候
[00:10:44.640 --> 00:10:46.400]  而家就為受會節啦
[00:10:46.400 --> 00:10:48.120]  咁樣我哋回憶返
[00:10:48.120 --> 00:10:51.840]  耶穌釘十字架之前嘅一啲片段
[00:10:51.840 --> 00:10:52.920]  當時比拉多
[00:10:52.920 --> 00:10:54.960]  根本都睇唔到耶穌有咩罪
[00:10:54.960 --> 00:10:55.920]  佢已經睇到呢
[00:10:55.920 --> 00:10:58.440]  只不過當時啲猶太嘅領袖
[00:10:58.440 --> 00:10:59.320]  唔抵得耶穌
[00:10:59.320 --> 00:11:01.040]  所以呢要誣告佢
[00:11:01.040 --> 00:11:04.440]  想耶穌要死
[00:11:04.440 --> 00:11:06.800]  所以比拉多已經覺得
[00:11:06.800 --> 00:11:08.560]  佢想釋放耶穌㗎啦
[00:11:08.560 --> 00:11:10.840]  但係當佢想釋放嘅時候呢
[00:11:10.840 --> 00:11:12.760]  嗰啲猶太領袖就話啦
[00:11:12.760 --> 00:11:14.240]  你若釋放者嘅人
[00:11:14.240 --> 00:11:16.560]  你就不是凱撒嘅忠臣
[00:11:16.560 --> 00:11:18.240]  凡自立為皇的
[00:11:18.240 --> 00:11:20.960]  就是背棄凱撒
[00:11:20.960 --> 00:11:22.760]  即係話你想釋放佢
[00:11:22.760 --> 00:11:24.200]  咁你即係唔忠心喇
[00:11:24.200 --> 00:11:25.720]  呢個耶穌話自己係皇喎
[00:11:25.720 --> 00:11:27.040]  你既然想釋放佢
[00:11:27.040 --> 00:11:28.920]  咁你仲話忠於凱撒皇帝
[00:11:28.920 --> 00:11:30.200]  凱撒大帝
[00:11:30.200 --> 00:11:32.120]  即係比拉多就係凱撒派嚟耶路撒冷
[00:11:32.120 --> 00:11:34.800]  管住佢哋嘅總督
[00:11:34.800 --> 00:11:37.080]  所以當時比拉多就好驚
[00:11:37.080 --> 00:11:39.040]  佢話識時寧人喇
[00:11:39.040 --> 00:11:43.360]  即係殺咗個耶穌都唔係咩大事啫
[00:11:43.360 --> 00:11:44.960]  雖然佢係無辜嘅
[00:11:44.960 --> 00:11:46.080]  咁但係呢
[00:11:46.080 --> 00:11:50.560]  若果我唔同呢班猶太領袖合作嘅話呢
[00:11:50.560 --> 00:11:52.720]  反而我可能一身偽
[00:11:52.720 --> 00:11:55.880]  所以比拉多就順從咗世俗嘅智慧
[00:11:55.880 --> 00:11:58.560]  人不畏己 天誅地滅
[00:11:58.560 --> 00:12:00.520]  寧願背棄咗自己嘅良知
[00:12:00.520 --> 00:12:03.800]  就將無辜嘅耶穌釘西十字架
[00:12:03.800 --> 00:12:05.840]  佢仲要懶公義咁樣呢
[00:12:05.840 --> 00:12:09.360]  我洗手喺呢件事同我無關嘅咁樣
[00:12:09.360 --> 00:12:11.080]  但係好遺憾
[00:12:11.080 --> 00:12:12.800]  佢呢個嘅錯誤呢
[00:12:12.800 --> 00:12:15.160]  佢係遺臭萬年
[00:12:15.160 --> 00:12:16.080]  點解呀
[00:12:16.080 --> 00:12:18.880]  因為係如果你有讀史律信經
[00:12:18.880 --> 00:12:22.400]  有啲教會又每個禮拜崇拜都會讀史律信經嘅
[00:12:22.400 --> 00:12:24.440]  史律信經其中一句講乜嘢呀
[00:12:24.440 --> 00:12:26.960]  在本雕比拉多手下受難
[00:12:26.960 --> 00:12:28.680]  被釘於十字架
[00:12:28.680 --> 00:12:29.760]  嗰位耶穌基督
[00:12:29.760 --> 00:12:32.040]  就係死而復活嘅主耶穌基督
[00:12:32.040 --> 00:12:33.440]  耶穌基督係二千多年前
[00:12:33.440 --> 00:12:34.320]  的而且確
[00:12:34.320 --> 00:12:36.720]  係被比拉多判刑受難
[00:12:36.720 --> 00:12:37.880]  死於十字架
[00:12:37.880 --> 00:12:39.880]  三天後復活
[00:12:39.880 --> 00:12:41.720]  喺跟住二千年的教會
[00:12:41.720 --> 00:12:45.600]  不斷咁樣就係去中毒於一段嘅史律信經
[00:12:45.600 --> 00:12:47.000]  而比拉多
[00:12:47.000 --> 00:12:48.040]  唔係遺臭萬年啦
[00:12:48.040 --> 00:12:50.760]  不過遺臭咗二千年
[00:12:50.760 --> 00:12:52.120]  所以我哋見到
[00:12:52.120 --> 00:12:54.520]  世俗嘅智慧
[00:12:54.520 --> 00:12:56.680]  就會帶嚟咩嘅情況呢
[00:12:56.680 --> 00:12:59.200]  屬靈嘅智慧會帶嚟咩嘅情況呢
[00:12:59.200 --> 00:13:01.120]  我哋睇返呢個圖表
[00:13:01.120 --> 00:13:02.240]  屬靈嘅智慧
[00:13:02.240 --> 00:13:04.040]  俗世嘅智慧喺我左邊嘅
[00:13:04.040 --> 00:13:06.320]  就係導向滅亡嘅
[00:13:06.320 --> 00:13:08.040]  屬靈嘅智慧就係一個
[00:13:08.040 --> 00:13:10.040]  得到上帝所愛嘅禮物
[00:13:10.040 --> 00:13:12.840]  而且係超級豐富豐盛嘅
[00:13:12.840 --> 00:13:15.400]  屬世嘅就係遺臭萬年
[00:13:15.400 --> 00:13:19.600]  而屬靈嘅就係得同與上帝同得榮耀
[00:13:19.600 --> 00:13:22.440]  屬世嘅係喺地獄裏面永死
[00:13:22.440 --> 00:13:27.200]  屬靈嘅就係喺天國裏面復活永生
[00:13:27.200 --> 00:13:28.000]  比我哋見到
[00:13:28.000 --> 00:13:30.280]  屬靈嘅智慧係咁重要
[00:13:30.280 --> 00:13:33.280]  而係我哋唔可以憑人嘅智慧能力
[00:13:33.280 --> 00:13:34.680]  可以得到嘅
[00:13:34.680 --> 00:13:35.920]  我哋必須要謙卑
[00:13:35.920 --> 00:13:38.640]  信服喺耶穌基督嘅十字架裏面
[00:13:38.640 --> 00:13:42.480]  我哋要以耶穌基督為生命嘅中心
[00:13:42.480 --> 00:13:46.320]  以福音十字架為我哋信仰嘅基礎
[00:13:46.320 --> 00:13:50.480]  呢個就係我哋得到屬靈智慧嘅起步
[00:13:50.480 --> 00:13:51.600]  但係仲有下一步
[00:13:51.600 --> 00:13:52.160]  係咩呢
[00:13:52.160 --> 00:13:53.720]  屬靈嘅智慧點樣得到呢
[00:13:53.720 --> 00:13:55.360]  下一個段落再講
[00:13:55.360 --> 00:13:57.960]  而喺度我想停一停留畀大家諗一諗
[00:13:57.960 --> 00:14:01.800]  講到咁多教會就係高舉屬世嘅智慧
[00:14:01.800 --> 00:14:03.000]  過於
[00:14:03.000 --> 00:14:04.640]  佢高舉屬世嘅智慧
[00:14:04.640 --> 00:14:06.040]  高舉理性
[00:14:06.040 --> 00:14:08.160]  過於基督嘅十字架
[00:14:08.160 --> 00:14:12.400]  被世俗嘅價值觀同埋虛榮捆綁住
[00:14:12.400 --> 00:14:14.680]  所以教會就
[00:14:14.680 --> 00:14:16.560]  錯誤嘅價值觀底下
[00:14:16.560 --> 00:14:18.120]  就越走越遠
[00:14:18.120 --> 00:14:19.120]  分門別類
[00:14:19.120 --> 00:14:20.400]  分黨分裂
[00:14:20.400 --> 00:14:25.200]  愛者個輕哪個
[00:14:25.200 --> 00:14:28.040]  呢度有嘅係
[00:14:28.040 --> 00:14:29.800]  教會唔似教會
[00:14:29.800 --> 00:14:31.600]  門徒唔似門徒
[00:14:31.600 --> 00:14:33.080]  牧者唔似牧者
[00:14:33.080 --> 00:14:35.120]  領袖唔似領袖
[00:14:35.120 --> 00:14:43.160]  難怪教會就變咗問題多多嘅教會
[00:14:43.160 --> 00:14:46.280]  喺度我想舉一個歷史嘅例子
[00:14:46.280 --> 00:14:48.880]  喺希特拉嘅年代
[00:14:48.880 --> 00:14:51.040]  喺德國嘅時候
[00:14:51.040 --> 00:14:55.320]  德國喺一個非常之艱難嘅時代
[00:14:55.320 --> 00:14:56.560]  當時好多牧者
[00:14:56.560 --> 00:14:59.560]  好多信徒領袖都放棄咗佢哋信仰嘅原則
[00:14:59.560 --> 00:15:01.400]  好似哥倫多教會一樣
[00:15:01.400 --> 00:15:04.080]  佢哋吹捧嘅就係希特拉
[00:15:04.080 --> 00:15:07.520]  希特拉就係先知
[00:15:07.520 --> 00:15:09.680]  更加離譜嘅就係有啲人稱
[00:15:09.680 --> 00:15:12.200]  自己係一個德國嘅基督徒
[00:15:12.200 --> 00:15:15.040]  佢話因為藉著希特拉
[00:15:15.040 --> 00:15:18.000]  基督呢位幫助拯救我哋嘅神嘅大能
[00:15:18.000 --> 00:15:19.560]  就臨到我哋中間
[00:15:19.560 --> 00:15:22.640]  因為希特拉基督嘅大能就臨到我哋中間
[00:15:22.640 --> 00:15:26.520]  所以見到佢哋當時嘅講壇就係咁樣㗎喇
[00:15:26.520 --> 00:15:28.120]  而喺另外一面
