
[00:00:00.000 --> 00:00:03.640]  當我們在生活中有自己的家庭
[00:08:03.280 --> 00:08:06.480]  必被致死
[00:08:06.480 --> 00:08:09.120]  在那時的典築律例是這麼嚴的
[00:08:09.120 --> 00:08:11.760]  必被致死
[00:08:11.760 --> 00:08:14.080]  我們在這樣的處境裏面
[00:08:14.080 --> 00:08:18.560]  我們就要知道在當日求約的時代
[00:08:18.560 --> 00:08:19.760]  有這個規定
[00:08:19.760 --> 00:08:22.640]  到今天這個社會
[00:08:22.640 --> 00:08:27.720]  過了三千多四千年了
[00:08:27.720 --> 00:08:28.920]  要孝敬父母
[00:08:28.920 --> 00:08:30.880]  我們可以怎樣做?
[00:08:30.880 --> 00:08:32.880]  如果這個是一個
[00:08:32.880 --> 00:08:35.760]  帶著祝福在英許的誡命的時候
[00:08:35.760 --> 00:08:37.600]  我們就要在家庭裏面
[00:08:37.600 --> 00:08:39.520]  我們要學習彼此尊重
[00:08:39.520 --> 00:08:42.160]  特別我們要孝敬我們的父母
[00:08:42.160 --> 00:08:44.000]  以致我們得福的時候
[00:08:44.000 --> 00:08:49.880]  我們怎樣可以表達對我們父母親應該有的尊重
[00:08:49.880 --> 00:08:52.320]  使人得福
[00:08:52.320 --> 00:08:57.480]  原來這個是在人倫裏面應有之義
[00:08:57.480 --> 00:08:59.800]  《聖經》的翻譯
[00:08:59.800 --> 00:09:02.240]  就用孝敬
[00:09:02.240 --> 00:09:04.600]  但是中國人很喜歡什麼?
[00:09:04.600 --> 00:09:06.760]  孝順
[00:09:06.760 --> 00:09:08.520]  你要順父母的意思
[00:09:08.520 --> 00:09:10.840]  不是的,時代不一樣
[00:09:10.840 --> 00:09:16.960]  我們要孝敬、敬重、尊重我們的父母
[00:09:16.960 --> 00:09:20.880]  但是順呢?
[00:09:20.880 --> 00:09:23.760]  我們看看他講什麼
[00:09:23.760 --> 00:09:26.760]  是不是才順他的意思
[00:09:26.760 --> 00:09:31.360]  特別是在青少年階段的小朋友
[00:09:31.360 --> 00:09:34.320]  就更加不能順
[00:09:34.320 --> 00:09:35.880]  我們上了年紀
[00:09:35.880 --> 00:09:38.280]  仍然是作為子女的時候
[00:09:38.280 --> 00:09:45.600]  我們也不會順從意義上去對待我們父母
[00:09:45.600 --> 00:09:47.440]  但是我們真的需要孝敬
[00:09:47.440 --> 00:09:55.680]  因為這個是神對我們誡命上的一個很重要的優先順序
[00:09:55.680 --> 00:09:59.280]  我們善盡為人子女的責任
[00:09:59.280 --> 00:10:01.680]  原來很重要
[00:10:01.680 --> 00:10:07.760]  可以幫助我們建立一個和人與人之間良好的人際關係
[00:10:07.760 --> 00:10:09.760]  所以就從第五屆開始
[00:10:09.760 --> 00:10:14.760]  接著帶出我們與社群與其他人應該有的誡命
[00:10:14.760 --> 00:10:21.320]  在這個誡命裏面帶出一種祝福、英許
[00:10:21.320 --> 00:10:23.640]  所以當我們講孝敬父母的時候
[00:10:23.640 --> 00:10:26.960]  我們的心態是很重要
[00:10:26.960 --> 00:10:29.760]  我們的心是怎樣?
[00:10:29.760 --> 00:10:36.040]  你是否只想要得福有回報你才孝敬呢?
[00:10:36.040 --> 00:10:41.960]  還是因為他是父母我就要孝敬呢?
[00:10:41.960 --> 00:10:45.640]  接著就是你的行為表現
[00:10:45.640 --> 00:10:49.800]  作為父母、作為為人子女
[00:10:49.800 --> 00:10:56.160]  我們一定要知道怎樣去保障我們父母在年老的時候
[00:10:56.160 --> 00:10:57.840]  他應該有的幸福
[00:10:57.840 --> 00:11:00.640]  又或者作為一個人
[00:11:00.640 --> 00:11:06.640]  我們怎樣去尊敬、尊重他應該有的尊嚴
[00:11:06.640 --> 00:11:11.240]  我們遵從父母是因為在我們的背後
[00:11:11.240 --> 00:11:13.440]  我們有一個信仰
[00:11:13.440 --> 00:11:16.240]  又或者在同一個信仰裏面
[00:11:16.240 --> 00:11:18.840]  我們是一個跟隨者的時候
[00:11:18.840 --> 00:11:20.640]  神要我們這樣做
[00:11:20.640 --> 00:11:24.240]  在今天我們就要遵從
[00:11:24.240 --> 00:11:30.840]  弟兄姊妹,在這個孝敬裏面
[00:11:30.840 --> 00:11:33.240]  在聖經裏面有很多不同的篇章
[00:11:33.240 --> 00:11:39.440]  都有關我們跟父母親我們應該怎樣相處
[00:11:39.440 --> 00:11:42.640]  當然在這個情況裏面
[00:11:42.640 --> 00:11:44.640]  誡明裏面
[00:11:44.640 --> 00:11:46.440]  為什麼講愛情話題
[00:11:46.440 --> 00:11:52.240]  不是說你當愛你的父母
[00:11:52.240 --> 00:11:56.040]  原來人與人之間的關係裏面有很多的矛盾
[00:11:56.040 --> 00:11:58.440]  在成長中的子女
[00:11:58.440 --> 00:12:01.040]  跟父母之間的關係
[00:12:01.040 --> 00:12:04.640]  就可能充滿矛盾
[00:12:04.640 --> 00:12:05.640]  你有沒有試過
[00:12:05.640 --> 00:12:10.640]  你的子女打機打了五個小時你很生氣
[00:12:10.640 --> 00:12:11.640]  我試過有一次
[00:12:11.640 --> 00:12:14.040]  真的有一次差點拔他的電掣
[00:12:14.040 --> 00:12:17.440]  弟兄姊妹,如果你做父母千萬不要做這件事
[00:12:17.440 --> 00:12:19.640]  真的打架都有份
[00:12:19.640 --> 00:12:22.640]  他那一刻真的會害怕
[00:12:22.640 --> 00:12:27.040]  因為他上到等級24的時候
[00:12:27.040 --> 00:12:29.240]  他上到等級24你這樣搞他
[00:12:29.240 --> 00:12:30.640]  真的很糟糕
[00:12:30.640 --> 00:12:32.440]  當然我們要約法三章
[00:12:32.440 --> 00:12:35.240]  我們要告訴他你怎樣照顧身體
[00:12:35.240 --> 00:12:38.840]  你怎樣在時間的分配裏面好好用
[00:12:38.840 --> 00:12:40.240]  但是最重要的就是
[00:12:40.240 --> 00:12:41.640]  我們做父母的
[00:12:41.640 --> 00:12:45.640]  我們跟子女的關係很重要
[00:12:45.640 --> 00:12:47.640]  但是在子女成長的過程
[00:12:47.640 --> 00:12:49.640]  又或者在我們的生命裏面
[00:12:49.640 --> 00:12:56.040]  我們或多或少跟我們的父母會有些矛盾
[00:12:56.040 --> 00:12:57.240]  你有沒有?
[00:12:57.240 --> 00:12:58.440]  我就有
[00:12:58.440 --> 00:13:00.840]  我仍然在少年階段
[00:13:00.840 --> 00:13:01.840]  我都有看過
[00:13:01.840 --> 00:13:03.440]  中三、中四的時候
[00:13:03.440 --> 00:13:08.040]  很反叛,到處去玩
[00:13:08.040 --> 00:13:10.040]  我們住骰子區的時候
[00:13:10.040 --> 00:13:12.840]  這間屋子到處通
[00:13:12.840 --> 00:13:15.640]  隔壁左右經常有人打麻將
[00:13:15.640 --> 00:13:19.640]  我們幾個小孩就在別人家裏
[00:13:19.640 --> 00:13:25.440]  拉起窗簾就打麻將
[00:13:25.440 --> 00:13:27.240]  媽媽很厲害
[00:13:27.240 --> 00:13:29.640]  到處找,兩邊H形
[00:13:29.640 --> 00:13:31.840]  找完這邊去那邊找
[00:13:31.840 --> 00:13:33.840]  然後聽到就叫
[00:13:33.840 --> 00:13:35.640]  阿勝
[00:13:35.640 --> 00:13:38.040]  聽到就很害怕
[00:13:38.040 --> 00:13:41.440]  但是這個都不重要
[00:13:41.440 --> 00:13:43.240]  我們好像灰姑娘
[00:13:43.240 --> 00:13:45.240]  你不可以在十二點回家
[00:13:45.240 --> 00:13:46.840]  但是在那個年紀階段
[00:13:46.840 --> 00:13:48.040]  中四、中五的時候
[00:13:48.040 --> 00:13:51.840]  就經常到處去派對
[00:13:51.840 --> 00:13:53.440]  去得晚
[00:13:53.440 --> 00:13:56.040]  媽媽看不過眼
[00:13:56.040 --> 00:13:59.640]  拿起我條廿四吋的喇叭褲就剪爛
[00:13:59.640 --> 00:14:02.040]  嘩!喇叭褲、牛仔褲好靚
[00:14:02.040 --> 00:14:04.640]  剪爛了喇叭褲
[00:14:04.640 --> 00:14:06.640]  叫我以後不要去
[00:14:06.640 --> 00:14:09.240]  你說是不是心硬著?
[00:14:09.240 --> 00:14:12.440]  硬著
[00:14:12.440 --> 00:14:14.440]  原來父母和子女之間的關係
[00:14:14.440 --> 00:14:18.040]  有很多的矛盾和衝突
[00:14:18.040 --> 00:14:19.840]  有時彼此之間的關係
[00:14:19.840 --> 00:14:23.440]  當去到一個階段是嚴重磨損的時候
[00:14:23.440 --> 00:14:26.240]  作為孩子就很難接受父母
[00:14:26.240 --> 00:14:28.240]  又或者
[00:14:28.240 --> 00:14:29.640]  作為父母有些時候
[00:14:29.640 --> 00:14:35.040]  真的有些不對的行為
[00:14:35.040 --> 00:14:37.240]  對子女可能有很多是
[00:14:37.240 --> 00:14:38.440]  他看來對的要求
[00:14:38.440 --> 00:14:39.640]  但是作為青少年
[00:14:39.640 --> 00:14:43.040]  覺得是很無理的要求
[00:14:43.040 --> 00:14:44.640]  所以呢
[00:14:44.640 --> 00:14:46.840]  愛是說一種關係
[00:14:46.840 --> 00:14:48.240]  但是在這個處境
[00:14:48.240 --> 00:14:51.440]  愛已不再存在的時候
[00:14:51.440 --> 00:14:56.640]  這裡就說你要孝敬父母
[00:14:56.640 --> 00:14:58.240]  這裡說的是補救
[00:14:58.240 --> 00:15:01.640]  充滿在緊張的親子關係裏面
[00:15:01.640 --> 00:15:03.640]  一個最好的途徑
[00:15:03.640 --> 00:15:06.640]  因為父母和子女之間
[00:15:06.640 --> 00:15:08.240]  我們因著這個孝敬
[00:15:08.240 --> 00:15:12.440]  仍然有一份的關係的連繫
[00:15:12.440 --> 00:15:15.440]  這個就已經不是在乎感覺
[00:15:15.440 --> 00:15:17.440]  你有沒有愛的問題
[00:15:17.440 --> 00:15:20.640]  這個也不再在乎彼此之間
[00:15:20.640 --> 00:15:22.240]  在價值觀裏面
[00:15:22.240 --> 00:15:24.240]  又或者所謂代溝裏面
[00:15:24.240 --> 00:15:25.640]  有不同的看法
[00:15:25.640 --> 00:15:27.440]  而是我們作為子女的
[00:15:27.440 --> 00:15:30.840]  忍著神對我們的吩咐
[00:15:30.840 --> 00:15:32.840]  我們就孝敬父母
[00:15:32.840 --> 00:15:35.240]  真的縱然去到一個位置
[00:15:35.240 --> 00:15:40.240]  我們的父母是不值得我們給很多關心
[00:15:40.240 --> 00:15:44.040]  但是這裡聖經就提醒我們
[00:15:44.040 --> 00:15:45.840]  我們要孝敬父母
[00:15:45.840 --> 00:15:48.240]  就不是在乎你的感覺是愛還是不愛
[00:15:48.240 --> 00:15:50.440]  有時候真是你愛不下的時候
[00:15:50.440 --> 00:15:55.040]  你仍然需要有一份超乎個人感覺
[00:15:55.040 --> 00:15:57.040]  你有一個責任感
[00:15:57.040 --> 00:16:00.040]  在孝敬裏面
[00:16:00.040 --> 00:16:02.240]  一個起碼的連繫
[00:16:02.240 --> 00:16:04.040]  當然我們作為子女
[00:16:04.040 --> 00:16:06.240]  我們要曉得回饋我們的父母
[00:16:06.240 --> 00:16:08.040]  當然你不應該
[00:16:08.040 --> 00:16:12.040]  單單是為要得福去孝敬父母
[00:16:12.040 --> 00:16:15.640]  而是在這個我們要附上額外的心力
[00:16:15.640 --> 00:16:17.840]  去孝敬我們的父母的時候
[00:16:17.840 --> 00:16:20.040]  在緊張的關係裏面
[00:16:20.040 --> 00:16:23.440]  我們可以得著鬆弛
[00:16:23.440 --> 00:16:25.240]  弟兄姊妹
[00:16:25.240 --> 00:16:27.840]  因著這個誡命本身
[00:16:27.840 --> 00:16:32.240]  我們就做了正確的事
[00:16:32.240 --> 00:16:34.240]  作為一個基督徒
[00:16:34.240 --> 00:16:35.640]  我們更加彰顯
[00:16:35.640 --> 00:16:37.440]  原來神給我們的教導
[00:16:37.440 --> 00:16:39.240]  是要有一個在家庭裏面
[00:16:39.240 --> 00:16:40.840]  有一個更美善的關係
[00:16:40.840 --> 00:16:43.040]  而這個關係可以展現
[00:16:43.040 --> 00:16:44.840]  可以彰顯到社會
[00:16:44.840 --> 00:16:47.840]  其他不同的人際關係
[00:16:47.840 --> 00:16:49.640]  所以神就說
[00:16:49.640 --> 00:16:52.440]  在你的日子裏面
[00:16:52.440 --> 00:16:55.640]  你要說你神所賜你的地上
[00:16:55.640 --> 00:16:57.840]  得以長久
[00:16:57.840 --> 00:16:59.240]  你的日子
[00:16:59.240 --> 00:17:02.640]  即是你的在地上的年歲
[00:17:02.640 --> 00:17:04.840]  你在地上的日子
[00:17:04.840 --> 00:17:08.840]  其實地本身已經是一種祝福
[00:17:08.840 --> 00:17:12.240]  地本身是一種祝福
[00:17:12.240 --> 00:17:14.640]  最大的艱難就是人漂流
[00:17:14.640 --> 00:17:16.640]  又或者有些人不懂得著地
[00:17:16.640 --> 00:17:19.040]  好像沒有腳的小鳥
[00:17:19.040 --> 00:17:22.640]  但是當時有地要進入迦南
[00:17:22.640 --> 00:17:24.840]  他們進入流乃與物之地
[00:17:24.840 --> 00:17:26.640]  是一種祝福
[00:17:26.640 --> 00:17:30.040]  地上所衍生的出產
[00:17:30.040 --> 00:17:34.240]  亦都是一個神給我們的祝福
[00:17:34.240 --> 00:17:35.840]  這裏日子長久
[00:17:35.840 --> 00:17:40.840]  表達在背後我們可以享受兒孫之福
[00:17:40.840 --> 00:17:42.840]  你可以見到你的兒子的兒子
[00:17:42.840 --> 00:17:47.040]  在那一刻很開心
[00:17:47.040 --> 00:17:50.240]  當然有些時候都不必然
[00:17:50.240 --> 00:17:51.440]  雖然我現在有三個兒女
[00:17:51.440 --> 00:17:54.040]  我都不肯定我三個兒女
[00:17:54.040 --> 00:17:56.240]  有沒有機會生一個孩子給我
[00:17:56.240 --> 00:17:57.240]  我當然想
[00:17:57.240 --> 00:17:59.240]  但是他們現在三個都未拍拖
[00:17:59.240 --> 00:18:04.440]  我又覺得神啊你究竟怎樣
[00:18:04.440 --> 00:18:08.640]  特別是有一個經常喜歡在房裏
[00:18:08.640 --> 00:18:10.240]  很少出街的時候
[00:18:10.240 --> 00:18:12.840]  你多點出去吧
[00:18:12.840 --> 00:18:15.240]  做人父母都是這樣
[00:18:15.240 --> 00:18:16.840]  但是在世得福的日子
[00:18:16.840 --> 00:18:18.240]  當我們在生活
[00:18:18.240 --> 00:18:19.240]  在我們的生命
[00:18:19.240 --> 00:18:20.840]  去到差不多一年多的時候
[00:18:20.840 --> 00:18:22.240]  我們看到我們的子女
[00:18:22.240 --> 00:18:23.440]  我們當然期盼
[00:18:23.440 --> 00:18:25.240]  他們在生命裏面
[00:18:25.240 --> 00:18:29.440]  能夠有他們自己的家庭
[00:18:29.440 --> 00:18:31.440]  在當時的日子
[00:18:31.440 --> 00:18:33.840]  他們相信有兒女的兒女
[00:18:33.840 --> 00:18:36.440]  是一份特別的福氣
[00:18:36.440 --> 00:18:37.440]  當然在這一刻
[00:18:37.440 --> 00:18:39.040]  我們只可以交託給
[00:18:39.040 --> 00:18:42.640]  永恆的上主去安排和祝福
[00:18:42.640 --> 00:18:44.640]  在很多不同的處境裏面
[00:18:44.640 --> 00:18:47.040]  當我們能夠享受地裏面的出產
[00:18:47.040 --> 00:18:49.440]  我們生活有不同的滿足
[00:18:49.440 --> 00:18:52.040]  我們仍然在地上的生活
[00:18:52.040 --> 00:18:53.640]  可以長久的時候
[00:18:53.640 --> 00:18:55.840]  去表達我們在很多不同的地方
[00:18:55.840 --> 00:18:59.040]  我們都可以去行去遊歷的時候
[00:18:59.040 --> 00:19:01.640]  這個已經是一種福氣
[00:19:01.640 --> 00:19:03.640]  丙姐妹
[00:19:03.640 --> 00:19:05.640]  我們孝敬父母
[00:19:05.640 --> 00:19:07.640]  就成為我們子女
[00:19:07.640 --> 00:19:10.640]  可以看得到的榜樣
[00:19:10.640 --> 00:19:16.040]  因為將來他們都要曉得去孝法
[00:19:16.040 --> 00:19:17.640]  當我們在家庭裏面
[00:19:17.640 --> 00:19:18.640]  作為基督徒
[00:19:18.640 --> 00:19:20.240]  作為神的兒女
[00:19:20.240 --> 00:19:22.440]  在他們家庭裏面的美善
[00:19:22.440 --> 00:19:24.240]  亦都可以惠及社會
[00:19:24.240 --> 00:19:28.240]  社區一個的風氣、文化
[00:19:28.240 --> 00:19:30.440]  去充實社會裏面
[00:19:30.440 --> 00:19:34.640]  應該有人際關係那種品質
[00:19:34.640 --> 00:19:36.040]  如果日子長久
[00:19:36.040 --> 00:19:39.840]  都是一種的靈明或神聖的時候
[00:19:39.840 --> 00:19:43.240]  這一種生活
[00:19:43.240 --> 00:19:46.440]  亦都是別人未信神的人
[00:19:46.440 --> 00:19:48.640]  他們所羨慕
[00:19:48.640 --> 00:19:50.640]  更加重要
[00:19:50.640 --> 00:19:52.640]  我們會看原來生命的賜福
[00:19:52.640 --> 00:19:54.240]  是給我們生命裏面
[00:19:54.240 --> 00:19:59.240]  帶來一種的意義和深度
[00:19:59.240 --> 00:20:02.440]  所以丙姐妹
[00:20:02.440 --> 00:20:04.640]  一定是界明可能對我們
[00:20:04.640 --> 00:20:06.040]  爸爸媽媽很疼我
[00:20:06.040 --> 00:20:07.040]  給我很多東西
[00:20:07.040 --> 00:20:11.240]  我孝敬他都是自然的事
[00:20:11.240 --> 00:20:13.840]  但對一些特別
[00:20:13.840 --> 00:20:17.040]  其實做父母未必個個都曉得去做的時候
[00:20:17.040 --> 00:20:21.040]  又或者作為父母
[00:20:21.040 --> 00:20:25.440]  可能都有機會做不對的時候
[00:20:25.440 --> 00:20:29.240]  我們就需要去學習
[00:20:29.240 --> 00:20:31.840]  怎樣去孝敬
[00:20:31.840 --> 00:20:35.240]  當然我們講孝敬為了尊敬、尊重
