
[00:00:00.000 --> 00:00:01.480]  預備兩個題目
[00:01:26.640 --> 00:01:28.920]  而且不要忘記永恆
[00:01:28.920 --> 00:01:31.120]  它說你要想到將來的日子
[00:01:31.120 --> 00:01:33.400]  將來的日子是更多的
[00:01:33.400 --> 00:01:35.720]  今生比永恆長
[00:01:35.720 --> 00:01:36.920]  每個人都知道
[00:01:36.920 --> 00:01:38.680]  永恆是長過今生
[00:01:38.680 --> 00:01:39.840]  既然是的時候
[00:01:39.840 --> 00:01:41.760]  你就不要忘記永恆
[00:01:41.760 --> 00:01:44.200]  人為今世做預備是對的
[00:01:44.200 --> 00:01:45.240]  是對的
[00:01:45.240 --> 00:01:47.520]  但是不要忘記為永恆做預備
[00:01:47.520 --> 00:01:48.800]  如果你考試
[00:01:48.800 --> 00:01:49.600]  我以前考試
[00:01:49.600 --> 00:01:51.560]  大家考試有很多策略的
[00:01:51.560 --> 00:01:53.840]  就是怎樣寫考試卷
[00:01:53.840 --> 00:01:55.720]  我們常常同學之間都會討論的
[00:01:55.720 --> 00:01:59.440]  如果有十一條的問題
[00:01:59.440 --> 00:02:01.680]  頭十條是每條一分
[00:02:01.680 --> 00:02:02.840]  總共十分
[00:02:02.840 --> 00:02:05.640]  最後那條第十一條是九十分
[00:02:05.640 --> 00:02:06.880]  我們就會說了
[00:02:06.880 --> 00:02:08.240]  你先回答哪一條
[00:02:08.240 --> 00:02:10.640]  你們會先回答哪一條?
[00:02:10.640 --> 00:02:13.320]  大家都是跟我一樣聰明
[00:02:13.320 --> 00:02:15.240]  是不是?
[00:02:15.240 --> 00:02:16.520]  你回答了九十分那一條
[00:02:16.520 --> 00:02:17.160]  回答得好
[00:02:17.160 --> 00:02:18.520]  你其他的回答不回答
[00:02:18.520 --> 00:02:20.160]  變成不是最重要
[00:02:20.160 --> 00:02:20.960]  對不對?
[00:02:20.960 --> 00:02:23.680]  如果你花很多時間回答一分的題目
[00:02:23.680 --> 00:02:25.200]  回答得很完美
[00:02:25.200 --> 00:02:26.760]  接著沒有時間回答九十分
[00:02:26.760 --> 00:02:28.480]  或者不夠時間回答得好
[00:02:28.480 --> 00:02:30.000]  這個就是悲哀了
[00:02:30.000 --> 00:02:32.400]  是應該不合格的了
[00:02:32.400 --> 00:02:34.200]  應該再去讀的了
[00:02:34.200 --> 00:02:35.880]  我們都明白這樣的選擇
[00:02:35.880 --> 00:02:37.040]  既然是這樣的時候
[00:02:37.040 --> 00:02:38.120]  為什麼有限的人生
[00:02:38.120 --> 00:02:39.440]  你做這麼多的準備
[00:02:39.440 --> 00:02:41.040]  而永恆你不去考慮
[00:02:41.040 --> 00:02:42.200]  你不去準備呢?
[00:02:42.200 --> 00:02:44.440]  我們提三件事
[00:02:44.440 --> 00:02:46.840]  第一件事提的就是永恆的預備
[00:02:46.840 --> 00:02:48.800]  第二是永恆的存在
[00:02:48.800 --> 00:02:51.800]  第三是永恆的途徑
[00:02:51.800 --> 00:02:53.680]  很多人買保險
[00:02:53.680 --> 00:02:55.680]  我自己都買了很多很多的保險
[00:02:55.680 --> 00:02:58.080]  買保險的原因是補一個險
[00:02:58.080 --> 00:02:59.000]  對不對?
[00:02:59.000 --> 00:03:01.840]  買保險沒有人說撞了車去買車保險
[00:03:01.840 --> 00:03:04.960]  沒有人說房子燒了去買火險
[00:03:04.960 --> 00:03:06.000]  沒有人說死了之後
[00:03:06.000 --> 00:03:07.200]  接著上去保險公司
[00:03:07.200 --> 00:03:09.080]  我想買個人壽保險
[00:03:09.080 --> 00:03:11.840]  很多人怕
[00:03:11.840 --> 00:03:13.120]  我來買人壽保險
[00:03:13.120 --> 00:03:13.720]  誰啊?
[00:03:13.720 --> 00:03:14.400]  我啊
[00:03:14.400 --> 00:03:16.280]  剛剛死了昨天
[00:03:16.280 --> 00:03:19.560]  我想人壽保險的人都要買了人壽保險
[00:03:19.560 --> 00:03:21.360]  才可以買這些人壽的保險
[00:03:21.360 --> 00:03:22.920]  因為會被你嚇死的
[00:03:22.920 --> 00:03:25.080]  所有保險都是為將來預備
[00:03:25.080 --> 00:03:26.760]  不是為過去預備的
[00:03:26.760 --> 00:03:28.400]  這個是人之常情
[00:03:28.400 --> 00:03:29.560]  我們明白的
[00:03:29.560 --> 00:03:31.800]  如果有兩輛車
[00:03:31.800 --> 00:03:33.240]  一輛是林寶堅尼
[00:03:33.240 --> 00:03:34.760]  林寶堅尼最近很出名的
[00:03:34.760 --> 00:03:36.080]  因為有一位姓王的
[00:03:36.080 --> 00:03:37.640]  還有一個baby
[00:03:37.640 --> 00:03:41.560]  林寶堅尼是很名貴的車
[00:03:41.560 --> 00:03:43.000]  有一輛車不知道大家認不認識
[00:03:43.000 --> 00:03:43.960]  叫做Lada
[00:03:43.960 --> 00:03:45.640]  認不認識?
[00:03:45.640 --> 00:03:47.400]  Lada當然不認識
[00:03:47.400 --> 00:03:50.360]  這輛車是非常非常罕有的
[00:03:50.360 --> 00:03:51.640]  因為是很便宜的
[00:03:52.920 --> 00:03:54.560]  便宜到你不能夠相信的
[00:03:54.560 --> 00:03:56.280]  兩輛車
[00:03:56.280 --> 00:03:57.560]  一輛二百多萬
[00:03:57.560 --> 00:03:58.680]  一輛可能幾十萬
[00:03:58.680 --> 00:03:59.560]  或者十幾萬
[00:03:59.560 --> 00:04:00.960]  很便宜的車
[00:04:00.960 --> 00:04:04.160]  如果你為一輛林寶堅尼買第三寶
[00:04:04.160 --> 00:04:06.160]  為你的Lada買全寶
[00:04:06.160 --> 00:04:08.240]  你說這個人是不是瘦瘦的呢?
[00:04:08.240 --> 00:04:09.720]  非常之明顯
[00:04:09.720 --> 00:04:10.360]  是不是啊?
[00:04:10.360 --> 00:04:11.400]  人生有限
[00:04:11.400 --> 00:04:12.680]  你為他做很多預備
[00:04:12.680 --> 00:04:14.040]  為什麼有限人生
[00:04:14.040 --> 00:04:16.160]  你不考慮到無限的永恆呢?
[00:04:16.160 --> 00:04:18.840]  我們算術都懂得算了
[00:04:18.840 --> 00:04:20.080]  有些人跟我說
[00:04:20.080 --> 00:04:21.960]  我記得我跟我爸爸說耶穌的時候
[00:04:21.960 --> 00:04:23.600]  我說爸爸你想想人生之後
[00:04:23.600 --> 00:04:25.400]  我不是跟他說你想想死了之後
[00:04:25.400 --> 00:04:26.920]  爸爸會罵的
[00:04:26.920 --> 00:04:27.920]  你想怎樣啊?
[00:04:27.920 --> 00:04:30.200]  我說爸爸想想人生之後
[00:04:30.200 --> 00:04:31.240]  我爸爸經常回答我
[00:04:31.240 --> 00:04:32.120]  好幾次都說
[00:04:32.120 --> 00:04:33.640]  到時先算了
[00:04:33.640 --> 00:04:35.240]  還很遠啊
[00:04:35.240 --> 00:04:36.360]  我又不敢說不是
[00:04:36.360 --> 00:04:37.280]  很近而已
[00:04:37.280 --> 00:04:39.880]  他說到時先算了
[00:04:39.880 --> 00:04:41.080]  我跟我爸爸說
[00:04:41.080 --> 00:04:42.480]  爸爸我那時候考試
[00:04:42.480 --> 00:04:43.440]  你叫我讀書
[00:04:43.440 --> 00:04:45.520]  我都不敢說到時先算了
[00:04:45.520 --> 00:04:47.080]  會被你打的
[00:04:47.080 --> 00:04:49.240]  考試要預備的
[00:04:49.240 --> 00:04:51.000]  不可以到時先算的
[00:04:51.000 --> 00:04:52.720]  人生會走到人生最後一天
[00:04:52.720 --> 00:04:54.520]  你不可以到時先算的
[00:04:54.520 --> 00:04:57.760]  早作準備是明智之舉
[00:04:57.760 --> 00:05:00.520]  人生中很多事不能夠不準備
[00:05:00.520 --> 00:05:01.880]  人生後有一件事
[00:05:01.880 --> 00:05:03.480]  是一定要準備的
[00:05:03.480 --> 00:05:06.040]  人一定要準備的
[00:05:06.040 --> 00:05:07.840]  我有一個妹妹
[00:05:07.840 --> 00:05:09.920]  有一次她就帶我去看一塊地
[00:05:09.920 --> 00:05:11.600]  她說哥哥啊
[00:05:11.600 --> 00:05:12.920]  買塊地啊
[00:05:12.920 --> 00:05:14.440]  我說買來幹什麼啊?
[00:05:14.440 --> 00:05:15.480]  有用的啊
[00:05:15.480 --> 00:05:16.560]  我說為什麼要買啊?
[00:05:16.560 --> 00:05:17.360]  她說我又買了
[00:05:17.360 --> 00:05:18.080]  二姐姐買了
[00:05:18.080 --> 00:05:19.000]  大姐姐買了
[00:05:19.000 --> 00:05:19.720]  爸爸買了
[00:05:19.720 --> 00:05:20.440]  媽媽買了
[00:05:20.440 --> 00:05:21.440]  你知道我買什麼地了
[00:05:21.440 --> 00:05:23.200]  是墳地
[00:05:23.200 --> 00:05:25.200]  我住在多倫多
[00:05:25.200 --> 00:05:26.600]  有一個Elgin Mill Cemetery
[00:05:26.600 --> 00:05:28.360]  在那裏她帶我去看一塊地
[00:05:28.360 --> 00:05:30.000]  她說這塊地很好的
[00:05:30.000 --> 00:05:32.160]  她說多倫多有一個CN Tower
[00:05:32.160 --> 00:05:34.160]  這塊地是向南的
[00:05:34.160 --> 00:05:35.720]  是看得到CN Tower的
[00:05:35.720 --> 00:05:37.160]  不信你躺下來看看
[00:05:37.160 --> 00:05:40.720]  我真的在那裏坐著看一看
[00:05:40.720 --> 00:05:41.160]  是喔
[00:05:41.160 --> 00:05:42.440]  看得到CN Tower
[00:05:42.440 --> 00:05:43.840]  我想都想不通
[00:05:43.840 --> 00:05:46.080]  每天到時我躺在下面
[00:05:46.080 --> 00:05:47.000]  怎麼看啊
[00:05:47.000 --> 00:05:48.360]  哥哥不是讓你看
[00:05:48.360 --> 00:05:50.120]  是看你那些人看的
[00:05:50.760 --> 00:05:51.840]  我說也挺好的
[00:05:51.840 --> 00:05:52.720]  終於我買了
[00:05:52.720 --> 00:05:54.840]  Elgin Mill Cemetery
[00:05:54.840 --> 00:05:55.640]  Lot 7
[00:05:55.640 --> 00:05:57.280]  我的號碼是1625
[00:05:57.280 --> 00:05:59.800]  大家將來有機會來探一探我
[00:05:59.800 --> 00:06:03.000]  可以寫下它Lot 7 1625
[00:06:03.000 --> 00:06:04.880]  她為什麼要跟我講呢?
[00:06:04.880 --> 00:06:05.600]  哥哥啊
[00:06:05.600 --> 00:06:06.960]  你死定了
[00:06:06.960 --> 00:06:08.840]  你一定要用的
[00:06:08.840 --> 00:06:09.680]  你不用想了
[00:06:09.680 --> 00:06:11.040]  一定有得用的
[00:06:11.040 --> 00:06:12.000]  買吧買吧
[00:06:12.000 --> 00:06:12.640]  我就買了
[00:06:12.640 --> 00:06:13.800]  那時候八折啊
[00:06:13.800 --> 00:06:16.040]  我說好啊好啊
[00:06:16.040 --> 00:06:16.440]  買吧
[00:06:16.440 --> 00:06:17.240]  就買了一塊地
[00:06:17.240 --> 00:06:19.480]  整家人排著排著坐在那裏
[00:06:19.480 --> 00:06:20.720]  橫掃了
[00:06:20.720 --> 00:06:21.520]  挺豪華的
[00:06:21.520 --> 00:06:22.680]  掃了一塊地
[00:06:22.680 --> 00:06:23.960]  一塊地賣光了
[00:06:23.960 --> 00:06:26.600]  人總會離開的一天
[00:06:26.600 --> 00:06:28.360]  問題不是你離不離開
[00:06:28.360 --> 00:06:30.040]  問題是你有沒有準備離開
[00:06:30.040 --> 00:06:31.520]  這個才是關鍵
[00:06:31.520 --> 00:06:33.240]  是人都知道的
[00:06:33.240 --> 00:06:34.440]  但是你不理他
[00:06:34.440 --> 00:06:35.920]  不表示他不會發生的
[00:06:35.920 --> 00:06:36.560]  很多
[00:06:36.560 --> 00:06:37.960]  對不起各位姐妹
[00:06:37.960 --> 00:06:38.920]  很多姐妹
[00:06:38.920 --> 00:06:39.600]  很多女士們
[00:06:39.600 --> 00:06:40.720]  不想老的
[00:06:40.720 --> 00:06:43.320]  講了你的傷心事
[00:06:43.320 --> 00:06:45.560]  但是總會出現的
[00:06:45.560 --> 00:06:46.760]  我坐飛機來看一齣電影
[00:06:46.760 --> 00:06:48.720]  叫做《中國合夥人》
[00:06:49.200 --> 00:06:50.720]  有句說話講得很好
[00:06:50.720 --> 00:06:53.000]  他說當你看到
[00:06:53.000 --> 00:06:54.640]  面上的皺紋出現的時候
[00:06:54.640 --> 00:06:55.720]  你不能夠阻止
[00:06:55.720 --> 00:06:58.320]  你可以阻止心裏的皺紋的出現
[00:06:58.320 --> 00:06:59.440]  是不是
[00:06:59.440 --> 00:07:01.520]  沒有辦法避免的這些東西
[00:07:01.520 --> 00:07:02.320]  你要的是怎樣
[00:07:02.320 --> 00:07:03.440]  你要去面對
[00:07:03.440 --> 00:07:04.360]  去預備
[00:07:04.360 --> 00:07:05.280]  但是準備才是
[00:07:05.280 --> 00:07:06.640]  你要看第二個問題是什麼呢
[00:07:06.640 --> 00:07:08.160]  有沒有永恆的存在
[00:07:08.160 --> 00:07:10.160]  如果沒有你準備什麼呢
[00:07:10.160 --> 00:07:12.240]  有沒有見過有些人讀書
[00:07:12.240 --> 00:07:13.240]  準備啊準備
[00:07:13.240 --> 00:07:13.840]  準備什麼
[00:07:13.840 --> 00:07:14.680]  準備考試
[00:07:14.680 --> 00:07:15.440]  都沒有考試
[00:07:15.440 --> 00:07:16.320]  你準備什麼呢
[00:07:16.320 --> 00:07:18.440]  有才可以準備的
[00:07:18.440 --> 00:07:20.000]  有沒有永恆的存在呢
[00:07:20.000 --> 00:07:22.120]  很多事情的報告或者報道
[00:07:22.120 --> 00:07:24.240]  都是在乎誰是報道的人
[00:07:24.240 --> 00:07:25.760]  報道的人可不可信
[00:07:25.760 --> 00:07:26.920]  可不可靠
[00:07:26.920 --> 00:07:30.040]  如果有兩個人在談一些事情
[00:07:30.040 --> 00:07:31.040]  講起手機
[00:07:31.040 --> 00:07:32.240]  大家不知道知不知道呢
[00:07:32.240 --> 00:07:33.920]  Samsung出了一部新手機
[00:07:33.920 --> 00:07:35.080]  不知道香港出了沒有
[00:07:35.080 --> 00:07:36.880]  叫做Galaxy S5
[00:07:36.880 --> 00:07:38.320]  出了沒有
[00:07:38.320 --> 00:07:40.240]  為什麼我這麼鈍
[00:07:40.240 --> 00:07:42.200]  加拿大還沒有出
[00:07:42.200 --> 00:07:42.840]  對不起
[00:07:42.840 --> 00:07:45.160]  我的家產是差一點點
[00:07:45.160 --> 00:07:47.320]  加拿大還沒有出
[00:07:47.720 --> 00:07:49.760]  那麼我們就預訂了
[00:07:49.760 --> 00:07:51.280]  如果你看到兩個人在討論
[00:07:51.280 --> 00:07:53.560]  這部S5和S4有什麼不同
[00:07:53.560 --> 00:07:55.080]  這部S5比起那個價又怎樣
[00:07:55.080 --> 00:07:55.600]  一路講啊
[00:07:55.600 --> 00:07:56.560]  大堆講啊大堆
[00:07:56.560 --> 00:07:57.720]  講完之後旁邊的人又說
[00:07:57.720 --> 00:07:58.440]  不是啊
[00:07:58.440 --> 00:07:59.440]  你們講得不對
[00:07:59.440 --> 00:08:00.320]  不是這樣的
[00:08:00.320 --> 00:08:01.280]  那麼另外一個人就說
[00:08:01.280 --> 00:08:02.640]  你怎麼知道都還沒出
[00:08:02.640 --> 00:08:03.640]  我們討論而已
[00:08:03.640 --> 00:08:04.680]  關你什麼事呢
[00:08:04.680 --> 00:08:06.000]  我做的這部手機
[00:08:06.000 --> 00:08:08.560]  他講有權威
[00:08:08.560 --> 00:08:09.760]  因為他設計
[00:08:09.760 --> 00:08:10.840]  他做這部手機
[00:08:10.840 --> 00:08:12.680]  他知道這部手機什麼回事
[00:08:12.680 --> 00:08:14.880]  隨便你說很難講的
[00:08:14.880 --> 00:08:17.320]  我們講的是永恆的存在
[00:08:17.320 --> 00:08:18.240]  哪個人可以講
[00:08:18.240 --> 00:08:20.040]  我以前寫過一個單章叫做
[00:08:20.040 --> 00:08:22.080]  叫做永恆的
[00:08:22.080 --> 00:08:23.280]  好像是那本書叫
[00:08:23.280 --> 00:08:24.200]  就是叫做
[00:08:24.200 --> 00:08:25.800]  我今天題目叫什麼
[00:08:25.800 --> 00:08:27.040]  今生有比永恆長
[00:08:27.040 --> 00:08:29.760]  我寫一個小冊子叫做
[00:08:29.760 --> 00:08:31.080]  今生有比永恆長
[00:08:31.080 --> 00:08:32.480]  那麼裡面一開始就講
[00:08:32.480 --> 00:08:33.480]  我以前讀哲學的時候
[00:08:33.480 --> 00:08:35.200]  不是我讀其中一科哲學的時候
[00:08:35.200 --> 00:08:36.080]  我讀工程的
[00:08:36.080 --> 00:08:37.000]  但是其中一科
[00:08:37.000 --> 00:08:38.320]  我就選修了哲學
[00:08:38.320 --> 00:08:39.400]  那個教授說
[00:08:39.400 --> 00:08:42.360]  誰能夠為永恆下一個定義
[00:08:42.360 --> 00:08:44.760]  很多學生同學就不斷地講
[00:08:44.760 --> 00:08:46.400]  好像鳥子來到地球
[00:08:46.400 --> 00:08:47.600]  在沙灘上擔一顆沙
[00:08:47.600 --> 00:08:48.320]  飛到月球
[00:08:48.320 --> 00:08:50.080]  那麼把地球的沙都擔了
[00:08:50.080 --> 00:08:51.840]  就等於永恆的一部分了
[00:08:51.840 --> 00:08:53.040]  是不是永恆呢?
[00:08:53.040 --> 00:08:53.720]  也不是
[00:08:53.720 --> 00:08:55.600]  教授講得很有智慧
[00:08:55.600 --> 00:08:57.480]  任何世上的人
[00:08:57.480 --> 00:08:58.880]  任何有限的人
[00:08:58.880 --> 00:09:01.400]  都不能夠為永恆下一個定義
[00:09:01.400 --> 00:09:02.760]  原因很簡單
[00:09:02.760 --> 00:09:03.760]  因為你不是永恆
[00:09:03.760 --> 00:09:05.680]  不是永恆的人
[00:09:05.680 --> 00:09:07.480]  怎麼為永恆下定義呢?
[00:09:07.480 --> 00:09:09.000]  誰說有永恆呢?
[00:09:09.000 --> 00:09:10.200]  不是我們講的
[00:09:10.200 --> 00:09:11.720]  誰說有永恆呢?
[00:09:11.720 --> 00:09:13.400]  是永恆的神講的
[00:09:13.400 --> 00:09:15.720]  神透過聖經告訴我們
[00:09:15.720 --> 00:09:16.720]  有永恆
[00:09:16.720 --> 00:09:19.400]  《傳道書》第三章有講到
[00:09:19.400 --> 00:09:21.880]  神將永遠放在人的心裏面
[00:09:21.880 --> 00:09:24.320]  只有永恆的神能夠講永恆
[00:09:24.320 --> 00:09:26.080]  只有永恆的神告訴你
[00:09:26.080 --> 00:09:26.880]  你有永恆
[00:09:26.880 --> 00:09:28.600]  只有永恆的神能夠將永遠
[00:09:28.600 --> 00:09:30.000]  放在人的心裏面
[00:09:30.000 --> 00:09:31.400]  神透過聖經
[00:09:31.400 --> 00:09:33.280]  聖經不是一本宗教著作
[00:09:33.280 --> 00:09:34.800]  很多人覺得是宗教著作
[00:09:34.800 --> 00:09:37.000]  宗教的經典很多
[00:09:37.000 --> 00:09:38.520]  不同宗教都有它的經典
[00:09:38.520 --> 00:09:39.400]  都有它的著作
[00:09:39.400 --> 00:09:41.640]  聖經我們稱之為「神的話」
[00:09:41.640 --> 00:09:43.600]  「神的話」不可以少了一個字
[00:09:43.600 --> 00:09:44.560]  就是「的」字
[00:09:45.720 --> 00:09:47.400]  「神的話」少了一個「的」字是什麼呢?
[00:09:47.400 --> 00:09:49.040]  神話
[00:09:49.040 --> 00:09:51.760]  「神的話」不是神話來的
[00:09:51.760 --> 00:09:53.000]  如果是神話的話
[00:09:53.000 --> 00:09:54.640]  本聖經就不會這麼厚的
[00:09:54.640 --> 00:09:56.040]  聖經六十六卷書
[00:09:56.040 --> 00:09:58.000]  一千一百八十九章經文
[00:09:58.000 --> 00:09:59.920]  為什麼寫這麼多呢?
[00:09:59.920 --> 00:10:01.080]  裏面很多東西
[00:10:01.080 --> 00:10:02.880]  不是做人的道理這麼簡單
[00:10:02.880 --> 00:10:05.040]  裏面很多東西是歷史的記載
[00:10:05.040 --> 00:10:07.280]  裏面很多東西是先知的預言
[00:10:07.280 --> 00:10:09.600]  裏面很多東西是科學的記載
[00:10:09.600 --> 00:10:11.040]  你說聖經都有科學
[00:10:11.040 --> 00:10:12.040]  聖經有科學
[00:10:12.040 --> 00:10:14.640]  為什麼記載這麼多這麼多東西
[00:10:14.640 --> 00:10:16.320]  因為神想告訴你
[00:10:16.320 --> 00:10:19.120]  這本書不是一本宗教經典
[00:10:19.120 --> 00:10:21.760]  這本書是「神的話」
[00:10:21.760 --> 00:10:24.480]  神要人知道這是「神的話」
[00:10:24.480 --> 00:10:26.960]  所以祂告訴你這本書不是人寫得出的
[00:10:26.960 --> 00:10:29.640]  人寫得出的就不是神的話
[00:10:29.640 --> 00:10:31.040]  只是人的著作
[00:10:31.040 --> 00:10:33.360]  聖經不是信口開河
[00:10:33.360 --> 00:10:36.080]  聖經是有證有據
[00:10:36.080 --> 00:10:39.520]  《馬阿夫音》第五章三十六節
[00:10:39.520 --> 00:10:41.360]  那兩句話祂怎麼說呢?
[00:10:41.360 --> 00:10:43.000]  耶穌和人們說
[00:10:43.000 --> 00:10:47.240]  祂說「你不要怕,只要信」
[00:10:47.240 --> 00:10:50.720]  耶穌不是說「不要問,只要信」
[00:10:50.720 --> 00:10:52.560]  「不要問,只要信」
[00:10:52.560 --> 00:10:53.840]  這個叫做盲信
[00:10:53.840 --> 00:10:54.960]  這個叫做迷信
[00:10:54.960 --> 00:10:57.200]  你認識很多很多人
[00:10:57.200 --> 00:11:00.000]  我認識一位學者叫做馮炳成
[00:11:00.000 --> 00:11:01.200]  馮炳成博士
[00:11:01.200 --> 00:11:02.600]  他是一個心法學的博士
[00:11:02.600 --> 00:11:04.480]  他說他初初來的時候
[00:11:04.480 --> 00:11:05.200]  他不信耶穌
[00:11:05.200 --> 00:11:06.840]  他覺得耶穌非常迷信
[00:11:06.840 --> 00:11:08.240]  他說不科學的
[00:11:08.240 --> 00:11:10.760]  但是當他去到美國讀書的時候
[00:11:10.760 --> 00:11:12.200]  當他去做研究的時候
[00:11:12.200 --> 00:11:13.240]  他發現原來
[00:11:13.240 --> 00:11:15.560]  近三百年的科學家
[00:11:15.560 --> 00:11:19.040]  絕大部份超過百分之九十的都是信佑神
[00:11:19.040 --> 00:11:22.800]  愛因斯坦、牛頓、Paschal
[00:11:22.800 --> 00:11:23.960]  全部都是信佑神
[00:11:23.960 --> 00:11:25.080]  他沒有辦法明白
[00:11:25.080 --> 00:11:26.600]  為什麼這麼有學問的人
[00:11:26.600 --> 00:11:27.760]  這麼科學的人
[00:11:27.760 --> 00:11:29.000]  為什麼他會信佑神
[00:11:29.000 --> 00:11:31.440]  他在讀他們的理論
[00:11:31.440 --> 00:11:32.760]  在研究他們的學術
[00:11:32.760 --> 00:11:33.800]  為什麼呢?
[00:11:33.800 --> 00:11:34.880]  他一直研究研究
[00:11:34.880 --> 00:11:38.120]  他發現原來基督教真的有理可循的
[00:11:38.120 --> 00:11:40.040]  是有道理的
[00:11:40.040 --> 00:11:41.520]  他現在不僅是信耶穌
[00:11:41.520 --> 00:11:43.360]  而且是一個全時間的傳導人
[00:11:43.360 --> 00:11:44.200]  是一位牧師
[00:11:44.200 --> 00:11:46.280]  寫了一本書叫《柔子淫》
[00:11:46.280 --> 00:11:48.560]  中國發行超過六十萬本
[00:11:48.560 --> 00:11:52.080]  他發現原來不是通不過理性的
[00:11:52.080 --> 00:11:53.720]  是合情合理的
[00:11:53.720 --> 00:11:55.760]  信心
[00:11:55.760 --> 00:11:58.360]  信耶穌其實不是一種盲信
[00:11:58.360 --> 00:12:02.200]  不是說你覺得有些心靈依歸這件事
[00:12:02.200 --> 00:12:04.640]  神是一個合情合理的神
[00:12:04.640 --> 00:12:08.520]  信心是基於所知道的
[00:12:08.520 --> 00:12:10.400]  有限的所知
[00:12:10.640 --> 00:12:13.240]  而去相信未知的未來
[00:12:13.240 --> 00:12:14.600]  未見的未來
[00:12:14.600 --> 00:12:17.440]  信心是一個我們叫做Foundation
[00:12:17.440 --> 00:12:19.680]  信心同樣有一個叫做Projection
[00:12:19.680 --> 00:12:21.800]  不僅是說有根有機
[00:12:21.800 --> 00:12:23.120]  而且是一個展望
[00:12:23.120 --> 00:12:25.040]  有些事情我未知的
[00:12:25.040 --> 00:12:26.800]  但是基於所見的
[00:12:26.800 --> 00:12:28.720]  我知道這些事情會發生的
[00:12:28.720 --> 00:12:31.800]  不見到不表示不能夠信
[00:12:31.800 --> 00:12:35.360]  見不到不表示不可信
[00:12:35.360 --> 00:12:37.400]  因為有些事情你可以查到
[00:12:37.400 --> 00:12:38.400]  可以根據的
[00:12:38.400 --> 00:12:40.600]  一個人他不驗身
[00:12:40.600 --> 00:12:42.120]  不表示他沒有病
[00:12:42.120 --> 00:12:45.000]  我媽媽很不喜歡驗身
[00:12:45.000 --> 00:12:47.240]  我問她身體怎麼樣
[00:12:47.240 --> 00:12:48.240]  她說OK
[00:12:48.240 --> 00:12:49.240]  那為什麼你不驗身呢?
[00:12:49.240 --> 00:12:50.400]  因為驗身就是有病的
[00:12:50.400 --> 00:12:53.040]  是不是不驗身沒有病呢?
