
[00:00:00.000 --> 00:00:02.440]  今天想和大家講一個題目
[00:02:54.520 --> 00:02:57.600]  這句就是《士徒行傳》當時的約節
[00:02:57.600 --> 00:02:59.480]  整本《士徒行傳》最重要的地方
[00:02:59.480 --> 00:03:03.240]  是神離開世界的時候
[00:03:03.240 --> 00:03:05.000]  吩咐那些門徒說的
[00:03:05.000 --> 00:03:06.920]  我們一起讀好嗎
[00:03:06.920 --> 00:03:08.240]  一章八字《士徒行傳》
[00:03:08.240 --> 00:03:11.800]  「但聖靈降臨在你們身上」
[00:03:11.800 --> 00:03:14.120]  「你們必得著能力」
[00:03:14.120 --> 00:03:16.160]  「並要在耶路撒冷」
[00:03:16.160 --> 00:03:21.680]  「猶太傳遞和撒瑪利亞直到地極作我的見證」
[00:03:21.680 --> 00:03:23.240]  在我們失望之餘
[00:03:23.240 --> 00:03:25.880]  剛才我問的問題有點傷感之餘的時候
[00:03:25.880 --> 00:03:28.120]  從歷史的眼光去看
[00:03:28.120 --> 00:03:31.360]  上帝是否真的在掌管歷史
[00:03:31.360 --> 00:03:34.520]  上帝是否時代的巨輪
[00:03:34.520 --> 00:03:37.360]  在推動這個時代
[00:03:37.360 --> 00:03:39.200]  回顧一下
[00:03:39.200 --> 00:03:41.680]  耶穌這樣做
[00:03:41.680 --> 00:03:43.760]  聖靈就跟著帶領人去做
[00:03:43.760 --> 00:03:47.040]  回顧這十一章的聖經裡面
[00:03:47.040 --> 00:03:50.680]  神有沒有按照祂自己的命令的吩咐
[00:03:50.680 --> 00:03:54.680]  去完成祂要做的事情
[00:03:54.680 --> 00:03:56.520]  耶路撒冷開始
[00:03:56.520 --> 00:03:58.560]  教會的開始很開心
[00:03:58.560 --> 00:04:02.600]  不久我們有一群好像天堂的教會出現了
[00:04:02.600 --> 00:04:04.120]  記不記得在二章的時候
[00:04:04.120 --> 00:04:07.040]  那些人天天坐在家裏面
[00:04:07.040 --> 00:04:08.400]  開開心心
[00:04:08.400 --> 00:04:09.520]  一起抹餅
[00:04:09.520 --> 00:04:11.800]  這種生活好像我們現在小組一樣
[00:04:11.800 --> 00:04:13.120]  我很喜歡小組
[00:04:13.120 --> 00:04:15.880]  很開心大家可以分享抹餅
[00:04:15.880 --> 00:04:19.640]  這個是我們在小組的生活
[00:04:19.640 --> 00:04:23.480]  可惜不久內憂外患
[00:04:23.480 --> 00:04:26.000]  開始有亞拿利亞薩菲拉
[00:04:26.000 --> 00:04:28.280]  這些欺控聖靈的人出現
[00:04:28.280 --> 00:04:29.600]  騙教會
[00:04:29.600 --> 00:04:31.760]  為了要人的人性出現
[00:04:31.760 --> 00:04:34.280]  開始有些勾心鬥角的事情出現
[00:04:34.280 --> 00:04:36.720]  接著呢
[00:04:36.720 --> 00:04:37.760]  自提反死
[00:04:37.760 --> 00:04:42.240]  因為那些人去為神去工作去傳福音的時候
[00:04:42.240 --> 00:04:44.800]  上次我們在小組裏面有一個姐妹令我很開心
[00:04:44.800 --> 00:04:49.000]  她說哪個人是最痛苦的
[00:04:49.000 --> 00:04:50.640]  她說是自提反
[00:04:50.640 --> 00:04:51.880]  我知道她有聽書
[00:04:51.880 --> 00:04:53.400]  我很開心
[00:04:53.400 --> 00:04:55.320]  她給我一顆糖果吃
[00:04:55.320 --> 00:04:57.680]  自提反死
[00:04:57.680 --> 00:04:58.880]  是一個很大的事情
[00:04:58.880 --> 00:05:01.280]  於是乎因為他的死
[00:05:01.280 --> 00:05:03.400]  被人壓迫被人追殺的時候
[00:05:03.400 --> 00:05:05.240]  福音就開始散
[00:05:05.240 --> 00:05:07.440]  那些人要逃跑
[00:05:07.440 --> 00:05:10.960]  門徒四散去到不同的地方
[00:05:10.960 --> 00:05:12.760]  接著去到薩瑪利亞這個地方
[00:05:12.760 --> 00:05:14.680]  薩瑪利亞出現了
[00:05:14.680 --> 00:05:16.640]  你的聖靈得著能力
[00:05:16.640 --> 00:05:18.320]  要到耶路撒冷猶太傳遞
[00:05:18.320 --> 00:05:19.320]  去到薩瑪利亞
[00:05:19.320 --> 00:05:21.800]  薩瑪利亞和猶太人的關係是什麼
[00:05:21.800 --> 00:05:24.160]  千年的冤仇
[00:05:24.160 --> 00:05:26.080]  要聖靈去化解這個冤仇
[00:05:26.080 --> 00:05:29.480]  聖靈一步一步在做他要做的事情
[00:05:29.480 --> 00:05:32.280]  接著這個大壞蛋蘇羅
[00:05:32.280 --> 00:05:33.760]  180度改變
[00:05:33.760 --> 00:05:36.040]  以前是殺基督徒的
[00:05:36.040 --> 00:05:38.040]  後來在大馬色路上遇基督
[00:05:38.040 --> 00:05:40.960]  將他完全的反轉過來
[00:05:40.960 --> 00:05:44.760]  變成一個將來為耶穌死的人
[00:05:44.760 --> 00:05:46.640]  彼得哥利留
[00:05:46.640 --> 00:05:48.840]  剛剛近這兩個禮拜說
[00:05:48.840 --> 00:05:51.160]  彼得去到哥利留這個外邦人
[00:05:51.160 --> 00:05:52.920]  第一個人信耶穌
[00:05:52.920 --> 00:05:54.960]  就是外邦人信耶穌
[00:05:54.960 --> 00:05:57.120]  將他
[00:05:57.120 --> 00:05:58.600]  幫他信耶穌
[00:05:58.600 --> 00:06:00.000]  彼得改變他自己
[00:06:00.000 --> 00:06:03.200]  不再用猶太人那種方法
[00:06:03.200 --> 00:06:05.440]  好了 今天
[00:06:05.440 --> 00:06:07.760]  福音
[00:06:07.760 --> 00:06:09.320]  按著神的命令
[00:06:09.320 --> 00:06:12.600]  一步一步進入了外邦裏面
[00:06:12.600 --> 00:06:15.440]  今天我們要說的是安提柯這個教會
[00:06:15.440 --> 00:06:16.840]  安提柯記住很出名
[00:06:16.840 --> 00:06:19.320]  安提柯是第一個外邦人的教會
[00:06:19.320 --> 00:06:21.040]  在聖經裏面記載
[00:06:21.040 --> 00:06:21.960]  外邦人的教會
[00:06:21.960 --> 00:06:22.880]  即是福音
[00:06:22.880 --> 00:06:25.160]  由耶路撒冷已經去到
[00:06:25.160 --> 00:06:26.200]  透過
[00:06:26.200 --> 00:06:28.560]  薩瑪利亞已經進入外邦裏面
[00:06:28.560 --> 00:06:30.120]  接著我們要說幾個教會
[00:06:30.120 --> 00:06:30.720]  大家很熟悉的
[00:06:30.720 --> 00:06:34.960]  哥倫多 菲勒比 以弗所
[00:06:34.960 --> 00:06:37.960]  但我要問一個問題
[00:06:37.960 --> 00:06:42.760]  耶路撒冷的教會在哪裏
[00:06:42.760 --> 00:06:46.320]  耶路撒冷這間教會現在
[00:06:46.320 --> 00:06:48.560]  聖經還有沒有提及
[00:06:48.560 --> 00:06:51.560]  似乎 如果你繼續看下去的時候
[00:06:51.560 --> 00:06:52.840]  福音在那裏開始
[00:06:52.840 --> 00:06:55.760]  但耶路撒冷這間教會開始式微
[00:06:55.760 --> 00:06:57.360]  而接著下來
[00:06:57.360 --> 00:07:00.760]  就是一間一間的外邦教會興旺
[00:07:00.760 --> 00:07:03.000]  今天我想跟大家說
[00:07:03.000 --> 00:07:06.880]  究竟這兩間教會的對比之下
[00:07:06.880 --> 00:07:10.280]  在當中學的得與失
[00:07:10.280 --> 00:07:11.160]  或者你可以這樣想
[00:07:11.160 --> 00:07:12.360]  耶路撒冷的教會
[00:07:12.360 --> 00:07:13.880]  到今天二千年之後
[00:07:13.880 --> 00:07:17.000]  有沒有人去過耶路撒冷看過那間教會
[00:07:17.000 --> 00:07:18.680]  大家都不認識
[00:07:18.680 --> 00:07:21.120]  這間教會是否銷聲匿跡呢?
[00:07:21.120 --> 00:07:24.120]  當年的彼得 約翰 雅各
[00:07:24.120 --> 00:07:26.600]  這12個門徒在那裏做甚麼呢?
[00:07:26.600 --> 00:07:28.360]  他們很火熱的
[00:07:28.360 --> 00:07:29.560]  那間教會去了哪裏呢?
[00:07:29.560 --> 00:07:30.760]  好像不認識
[00:07:30.760 --> 00:07:32.560]  今天我們認識的是甚麼?
[00:07:32.560 --> 00:07:34.560]  認識的是BCBC教會
[00:07:34.560 --> 00:07:37.280]  認識的是Channel教會
[00:07:37.280 --> 00:07:38.680]  浸信會等等
[00:07:38.680 --> 00:07:40.200]  我們認識的全部都是教會
[00:07:40.200 --> 00:07:42.760]  那當初的教會去了哪裏呢?
[00:07:42.760 --> 00:07:45.160]  我們嘗試去看看這間教會
[00:07:45.160 --> 00:07:47.840]  為甚麼會式微
[00:07:47.840 --> 00:07:53.160]  當中有些跟這間教會的老化有關係
[00:07:53.160 --> 00:07:54.560]  所以今天我們叫作甚麼?
[00:07:54.560 --> 00:07:57.000]  作僵化的敵人
[00:07:57.000 --> 00:07:59.760]  如何防備教會的老化
[00:07:59.760 --> 00:08:04.280]  嘩!你這麼快講教會還未開始
[00:08:04.280 --> 00:08:06.320]  大家早點講好嗎?
[00:08:06.320 --> 00:08:08.040]  遲點我就忘記了講
[00:08:08.040 --> 00:08:09.760]  早點給了你就是你的責任
[00:08:09.760 --> 00:08:11.280]  不是我的責任
[00:08:11.280 --> 00:08:15.800]  我們如何改變一些硬化的思維
[00:08:15.800 --> 00:08:17.000]  從幾個角度去看
[00:08:17.000 --> 00:08:19.040]  首先在看之前先看看經文
[00:08:19.040 --> 00:08:20.560]  幫我吧
[00:08:20.560 --> 00:08:22.080]  一人讀一節
[00:08:22.080 --> 00:08:25.120]  大家今天不是看影片
[00:08:25.120 --> 00:08:25.840]  就是讀經文
[00:08:25.840 --> 00:08:27.960]  了解一下經文的內容
[00:08:27.960 --> 00:08:30.200]  我讀單數你們讀雙數
[00:08:30.200 --> 00:08:32.160]  我們先開始19節
[00:08:32.160 --> 00:08:33.920]  那些因此提反事
[00:08:33.920 --> 00:08:35.680]  遭患難四散的門徒
[00:08:35.680 --> 00:08:38.400]  直走到肥利基和居比路
[00:08:38.400 --> 00:08:39.720]  並安提訛
[00:08:39.720 --> 00:08:41.080]  他們不向別人講道
[00:08:41.080 --> 00:08:42.280]  只向猶太人講道
[00:08:56.720 --> 00:09:00.320]  有古卷說這些希臘話的人
[00:09:00.320 --> 00:09:04.480]  就是講希臘話的猶太人
[00:09:04.480 --> 00:09:05.160]  21節
[00:09:05.160 --> 00:09:06.520]  主與他們同在
[00:09:06.520 --> 00:09:08.880]  信而歸主的人就多了
[00:09:08.880 --> 00:09:23.360]  你們那個不同版本
[00:09:23.360 --> 00:09:24.240]  對不起
[00:09:24.240 --> 00:09:26.120]  我繼續
[00:09:26.120 --> 00:09:26.880]  22、23節
[00:09:26.880 --> 00:09:28.120]  他到了那裡
[00:09:28.120 --> 00:09:31.080]  看見神所賜的恩就歡喜
[00:09:31.080 --> 00:09:33.360]  勸勉眾人立定心志
[00:09:33.360 --> 00:09:34.520]  行久靠主
[00:09:34.520 --> 00:09:46.680]  他又往大掃去找掃羅
[00:09:56.120 --> 00:09:57.280]  他到了那裡
[00:09:57.280 --> 00:10:00.080]  看見神所賜的恩就歡喜
[00:10:00.080 --> 00:10:02.560]  行久靠主
[00:10:02.560 --> 00:10:03.120]  27節
[00:10:03.120 --> 00:10:04.200]  當那七日子
[00:10:04.200 --> 00:10:06.680]  有幾位先知從耶路撒冷
[00:10:06.680 --> 00:10:08.360]  來到安提訛
[00:10:08.360 --> 00:10:09.960]  主與他們同在
[00:10:09.960 --> 00:10:12.080]  信而歸主的人就多了
[00:10:12.080 --> 00:10:13.640]  行久靠主
[00:10:13.640 --> 00:10:16.200]  勸勉眾人立定心志
[00:10:16.200 --> 00:10:17.680]  行久靠主
[00:10:17.680 --> 00:10:19.720]  勸勉眾人立定心志
[00:10:19.720 --> 00:10:21.360]  行久靠主
[00:10:21.360 --> 00:10:24.320]  勸勉眾人立定心志
[00:10:24.320 --> 00:10:24.800]  好
[00:10:24.800 --> 00:10:25.520]  29節
[00:10:25.520 --> 00:10:27.200]  於是門徒定義
[00:10:27.200 --> 00:10:29.160]  照各人的力量捐錢
[00:10:29.160 --> 00:10:33.200]  送給供給住在猶太的弟兄
[00:10:33.200 --> 00:10:42.560]  好了
[00:10:42.560 --> 00:10:43.920]  大家都有個印象
[00:10:43.920 --> 00:10:45.920]  福音開始由
[00:10:45.920 --> 00:10:50.400]  史提反因為四散之後
[00:10:50.400 --> 00:10:52.240]  福音就傳到安提訛
[00:10:52.720 --> 00:10:55.720]  當中有一個人叫巴拿巴
[00:10:55.720 --> 00:10:57.440]  到那裡照顧這些人
[00:10:57.440 --> 00:10:59.720]  後期他去找掃羅
[00:10:59.720 --> 00:11:02.560]  掃羅和他一起將捐獻
[00:11:02.560 --> 00:11:04.160]  收來的奉獻
[00:11:04.160 --> 00:11:07.160]  帶回給耶路撒冷的教會
[00:11:07.160 --> 00:11:10.240]  我們嘗試從三方面去比較
[00:11:10.240 --> 00:11:11.760]  這兩間的教會
[00:11:11.760 --> 00:11:14.880]  看看當中我們怎樣去學習
[00:11:14.880 --> 00:11:16.680]  剛才我說了
[00:11:16.680 --> 00:11:17.800]  耶路撒冷的教會
[00:11:17.800 --> 00:11:18.840]  上面那個是耶路撒冷
[00:11:18.840 --> 00:11:19.760]  下面那個是安提訛
[00:11:19.760 --> 00:11:21.960]  我稍後有些重點給你們看
[00:11:21.960 --> 00:11:24.240]  其實我不喜歡用字
[00:11:24.240 --> 00:11:26.960]  所以我給你們看兩個圖畫
[00:11:26.960 --> 00:11:30.120]  第一個背得很重
[00:11:30.120 --> 00:11:31.920]  下面那個輕散一點
[00:11:31.920 --> 00:11:34.480]  耶路撒冷教會
[00:11:34.480 --> 00:11:37.600]  是一群猶太人組成的
[00:11:37.600 --> 00:11:38.520]  特色是什麼呢?
[00:11:38.520 --> 00:11:41.280]  他們背著很多傳統在裡面
[00:11:41.280 --> 00:11:42.680]  我們有這些有這些
[00:11:42.680 --> 00:11:44.960]  因為裡面有幾千年的文化
[00:11:44.960 --> 00:11:47.360]  帶著這些文化開一間教會
[00:11:47.360 --> 00:11:48.920]  當然有很多東西很棒
[00:11:48.920 --> 00:11:50.040]  我們教會是這樣的
[00:11:50.040 --> 00:11:52.160]  我們教會是這樣的
[00:11:52.160 --> 00:11:55.240]  覺得他們自己有些優質
[00:11:55.240 --> 00:12:00.600]  有些質素是很棒的
[00:12:00.600 --> 00:12:01.760]  但是這些優質的東西
[00:12:01.760 --> 00:12:03.560]  你當然不想失去
[00:12:03.560 --> 00:12:07.000]  你想極力去維護保持它
[00:12:07.000 --> 00:12:10.080]  但是當你很極力維護它的時候
[00:12:10.080 --> 00:12:14.240]  你出現了一種自滿和驕傲的心態
[00:12:14.240 --> 00:12:17.560]  結果帶給初期教會的時候
[00:12:17.560 --> 00:12:19.240]  有很多的問題
[00:12:19.240 --> 00:12:25.880]  以致人本來要進入教會的時候
[00:12:25.880 --> 00:12:27.200]  就因為這些難阻
[00:12:27.200 --> 00:12:28.760]  這些傳統
[00:12:28.760 --> 00:12:32.240]  令到這些人反而不能夠進入教會裡面
[00:12:32.240 --> 00:12:34.440]  阻礙了教會的發展
[00:12:34.440 --> 00:12:38.680]  這個整個的問題
[00:12:38.680 --> 00:12:40.280]  這個毛病出現就是說
[00:12:40.280 --> 00:12:43.240]  我開始凝聚了我們教會裡面的一些傳統
[00:12:43.240 --> 00:12:45.400]  今天你說頻道還沒有
[00:12:45.400 --> 00:12:47.640]  遲些會有
[00:12:47.640 --> 00:12:49.360]  我們開始有制度
[00:12:49.360 --> 00:12:52.040]  開始有很多的一層次出來
[00:12:52.040 --> 00:12:54.360]  開始有各部門分出來的時候
[00:12:54.360 --> 00:12:57.400]  我們自然有一種制度在這裡
[00:12:57.400 --> 00:13:00.560]  接著你就會覺得在這種制度裡面
[00:13:00.560 --> 00:13:02.240]  慢慢地形成了一種牆
[00:13:02.240 --> 00:13:03.920]  這些人不可以進來
[00:13:03.920 --> 00:13:05.560]  我不是說制度錯
[00:13:05.560 --> 00:13:07.960]  但是我們不懂得平衡的時候
[00:13:07.960 --> 00:13:11.280]  就將人的距離拉了出來
[00:13:11.280 --> 00:13:13.720]  你就不能夠將人帶回教會裡面
[00:13:13.720 --> 00:13:16.280]  這個是教會老化現象
[00:13:16.280 --> 00:13:20.840]  初時從傳統這個毛病開始的
[00:13:20.840 --> 00:13:23.160]  上個禮拜我講過
[00:13:23.160 --> 00:13:25.560]  猶太人的信徒
[00:13:25.560 --> 00:13:26.840]  有一樣
[00:13:26.840 --> 00:13:28.160]  上個禮拜講的
[00:13:28.160 --> 00:13:30.320]  他有一種禮叫什麼禮
[00:13:30.320 --> 00:13:31.560]  叫割禮
[00:13:31.560 --> 00:13:32.320]  是不是
[00:13:32.320 --> 00:13:34.360]  割禮信徒
[00:13:34.360 --> 00:13:38.800]  神有沒有跟我們外邦人納割禮
[00:13:38.800 --> 00:13:40.840]  神只是跟猶太人納割禮
[00:13:40.840 --> 00:13:41.800]  是不是
[00:13:41.800 --> 00:13:42.680]  猶太人說
[00:13:42.680 --> 00:13:44.720]  好啦 神跟他納了割禮
[00:13:44.720 --> 00:13:48.120]  就是要說這幫是我選出來的選民
[00:13:48.120 --> 00:13:49.400]  你以後要跟著我做事
[00:13:49.400 --> 00:13:51.720]  但是跟外邦人沒有跟他納割禮
[00:13:51.720 --> 00:13:52.120]  是不是
[00:13:52.120 --> 00:13:53.440]  猶太人拿去
[00:13:53.440 --> 00:13:54.360]  接著跟外邦人說
[00:13:54.360 --> 00:13:56.720]  你們不割禮就不行
[00:13:56.720 --> 00:13:59.160]  拿著雞毛當領箭
[00:13:59.160 --> 00:13:59.560]  是不是
[00:13:59.560 --> 00:14:03.240]  這個是猶太人信徒的一個問題
[00:14:03.240 --> 00:14:04.880]  這是其中一個最主要的問題
[00:14:04.880 --> 00:14:09.040]  令到別人不能夠進入教會裡面
[00:14:09.040 --> 00:14:11.200]  相反
[00:14:11.200 --> 00:14:12.760]  安提柯
[00:14:12.760 --> 00:14:16.480]  是一間什麼樣的教會呢
[00:14:16.480 --> 00:14:17.760]  安提柯先看這裡
[00:14:17.760 --> 00:14:18.840]  安提柯是一間什麼樣的教會
[00:14:18.840 --> 00:14:19.800]  我介紹給你認識
[00:14:19.800 --> 00:14:21.520]  安提柯其實
[00:14:21.520 --> 00:14:23.880]  看我可不可以形容給你看
[00:14:23.880 --> 00:14:27.960]  當時安提柯這個城市很興旺
[00:14:27.960 --> 00:14:29.520]  有五十萬的人
[00:14:29.520 --> 00:14:31.000]  在當時
[00:14:31.000 --> 00:14:33.400]  五十萬是一個國際城市
[00:14:33.400 --> 00:14:35.680]  當然今天你說隨時的
[00:14:35.680 --> 00:14:38.560]  只是紐約都有一千多萬人口
[00:14:38.560 --> 00:14:41.600]  當時的安提柯就好像今天
[00:14:41.600 --> 00:14:42.760]  這些大城市一樣
[00:14:42.760 --> 00:14:43.920]  說什麼話呢
[00:14:43.920 --> 00:14:45.000]  說希臘話
[00:14:45.000 --> 00:14:45.880]  說猶太話
[00:14:45.880 --> 00:14:48.360]  東方話和羅馬話
[00:14:48.360 --> 00:14:48.960]  是不是
[00:14:48.960 --> 00:14:50.920]  雜雜種種
[00:14:50.920 --> 00:14:53.720]  像什麼
[00:14:53.720 --> 00:14:55.280]  像今天的三藩市
[00:14:55.280 --> 00:14:55.600]  是不是
[00:14:55.600 --> 00:14:56.840]  你有幾種語言
[00:14:56.840 --> 00:14:58.480]  我有個朋友告訴我
[00:14:58.480 --> 00:15:00.480]  他在政府部門做的
[00:15:00.480 --> 00:15:03.080]  他說只是
[00:15:03.080 --> 00:15:03.880]  不是算英文
[00:15:03.880 --> 00:15:06.920]  阿拉丁英文和西班牙文
[00:15:06.920 --> 00:15:08.480]  有五十種語言
[00:15:08.480 --> 00:15:12.200]  在奧克蘭這個市裡面的種族
[00:15:12.200 --> 00:15:13.800]  他們要去面
[00:15:13.800 --> 00:15:14.920]  當然有中文
[00:15:14.920 --> 00:15:16.280]  那些就比較流行
[00:15:16.280 --> 00:15:17.080]  但五十種語言
[00:15:17.080 --> 00:15:18.080]  你想想
[00:15:18.080 --> 00:15:20.080]  這麼多人住在那個城市裡面
[00:15:20.080 --> 00:15:21.680]  怎麼融入
[00:15:21.680 --> 00:15:22.600]  是不是
[00:15:22.600 --> 00:15:24.040]  今天的三藩市
[00:15:24.040 --> 00:15:27.720]  洛杉磯紐約就是這些地方
[00:15:27.720 --> 00:15:29.680]  他們因為沒有一種傳統
[00:15:29.680 --> 00:15:30.960]  每個人都有傳統
[00:15:30.960 --> 00:15:31.440]  你明白嗎
[00:15:31.440 --> 00:15:33.880]  所以帶進來的時候變成沒有傳統
[00:15:33.880 --> 00:15:34.440]  是不是
[00:15:34.440 --> 00:15:36.240]  所以來到這裡你發覺
[00:15:36.240 --> 00:15:38.520]  幸運餅乾
[00:15:38.520 --> 00:15:40.640]  奇怪 我們都不吃幸運餅乾
[00:15:40.640 --> 00:15:42.920]  有沒有人覺得自己是
[00:15:42.920 --> 00:15:45.320]  幸運餅乾是傳統的
[00:15:45.320 --> 00:15:45.840]  是不是
[00:15:45.840 --> 00:15:48.320]  好像來到三藩市的人才做的
[00:15:48.320 --> 00:15:50.240]  就是一些很奇怪的文化出現了
[00:15:50.240 --> 00:15:50.760]  所以說
[00:15:50.760 --> 00:15:53.240]  我們根本不可以將我們的文化帶來這裡
[00:15:53.240 --> 00:15:55.840]  其實這裡變成了一種不同的文化在裡面
[00:15:55.840 --> 00:15:57.520]  所以你發覺
[00:15:57.520 --> 00:15:58.800]  我不可以告訴你
[00:15:58.800 --> 00:16:00.200]  我吃飯
[00:16:00.200 --> 00:16:00.920]  我不可以今天
[00:16:00.920 --> 00:16:03.080]  我拿著毛筆跟你寫字
[00:16:03.080 --> 00:16:03.280]  是不是
[00:16:03.280 --> 00:16:04.800]  這裡個個都用原子筆
[00:16:04.800 --> 00:16:05.080]  是不是
[00:16:05.080 --> 00:16:07.040]  你就不可以說我是中國人
[00:16:07.040 --> 00:16:08.080]  我就很優質了
[00:16:08.080 --> 00:16:08.560]  是不是
[00:16:08.560 --> 00:16:11.440]  所以你的文化不能夠在這裡凸顯出來
[00:16:11.440 --> 00:16:12.760]  形成了一個什麼呢
[00:16:12.760 --> 00:16:14.960]  就是大家都沒有文化
[00:16:14.960 --> 00:16:17.880]  大家沒有文化
[00:16:17.880 --> 00:16:18.960]  大家不受你的
[00:16:18.960 --> 00:16:20.680]  不可以dominate你的文化
[00:16:20.680 --> 00:16:22.080]  去影響別人的文化
[00:16:22.080 --> 00:16:23.360]  是不是
[00:16:23.360 --> 00:16:25.840]  所以你能夠跟別人相處是比較容易的
[00:16:25.840 --> 00:16:27.080]  同意嗎
[00:16:27.080 --> 00:16:27.520]  是不是
[00:16:27.520 --> 00:16:29.000]  這種隔膜是比較容易的
[00:16:29.000 --> 00:16:32.280]  我們跟中國大陸來的中國人
[00:16:32.280 --> 00:16:32.640]  是不是
[00:16:32.640 --> 00:16:34.080]  台灣來的中國人
[00:16:34.080 --> 00:16:34.720]  是不是
[00:16:34.720 --> 00:16:36.720]  中國大陸的中國人很多的
[00:16:36.720 --> 00:16:38.120]  嚇死香港人的
[00:16:38.120 --> 00:16:39.000]  香港人只有幾百萬
[00:16:39.000 --> 00:16:40.680]  中國大陸十幾億的
[00:16:40.680 --> 00:16:42.240]  所以我們是輸定的
[00:16:42.240 --> 00:16:44.200]  雖然這裡坐得多
[00:16:44.200 --> 00:16:47.880]  但是你看到這個文化是沒有隔膜的
[00:16:47.880 --> 00:16:48.240]  是不是
[00:16:48.240 --> 00:16:52.000]  所以這個是它的特點來的
[00:16:52.000 --> 00:16:54.520]  所以安提安教會的優點是什麼呢
