
[00:00:00.000 --> 00:00:02.440]  勇者妹 你很高興在這裡敬拜神嗎
[00:12:08.800 --> 00:12:12.000]  一個可以說是猶太教的原教旨主義者
[00:12:12.000 --> 00:12:13.960]  這麼樣的大的改變
[00:12:13.960 --> 00:12:15.960]  是因為什麼
[00:12:15.960 --> 00:12:17.720]  基督的愛
[00:12:17.720 --> 00:12:19.720]  基督的愛
[00:12:19.720 --> 00:12:28.400]  今天我們人生活著
[00:12:28.400 --> 00:12:29.480]  到底是為什麼要活
[00:12:29.480 --> 00:12:30.600]  剛才我們談的問題
[00:12:30.600 --> 00:12:34.640]  這個問題決定我們人生
[00:12:34.640 --> 00:12:35.880]  我們會怎麼樣子活
[00:12:35.880 --> 00:12:38.480]  這個
[00:12:38.480 --> 00:12:43.400]  我們中國的李白啊
[00:12:44.400 --> 00:12:47.240]  他說 浮生若夢
[00:12:47.240 --> 00:12:51.160]  唯歡幾何
[00:12:51.160 --> 00:12:53.200]  聽得懂吧
[00:12:53.200 --> 00:12:56.680]  我知道這英文很難翻
[00:12:56.680 --> 00:12:58.840]  浮生若夢
[00:12:58.840 --> 00:13:01.520]  就是人生好像夢
[00:13:01.520 --> 00:13:03.880]  唯歡就是歡笑的歡
[00:13:03.880 --> 00:13:06.240]  唯歡幾何
[00:13:06.240 --> 00:13:07.680]  有多少的歡笑呢
[00:13:07.680 --> 00:13:11.560]  那麼佛教更講的直白
[00:13:11.560 --> 00:13:13.880]  人生如苦海
[00:13:14.600 --> 00:13:15.080]  是不是
[00:13:15.080 --> 00:13:19.000]  有一個慈航法師
[00:13:19.000 --> 00:13:21.800]  在他圓寂之前
[00:13:21.800 --> 00:13:24.600]  他知道自己快死了
[00:13:24.600 --> 00:13:27.640]  他就在他遺囑上面寫著這一句話
[00:13:27.640 --> 00:13:28.800]  這一段話
[00:13:28.800 --> 00:13:30.600]  他說空手而來
[00:13:30.600 --> 00:13:32.160]  空手而去
[00:13:32.160 --> 00:13:33.960]  來來去去
[00:13:33.960 --> 00:13:35.840]  永無休息
[00:13:35.840 --> 00:13:41.400]  聽起來好像 哇 蠻有詩意
[00:13:41.400 --> 00:13:43.720]  可是不盡苍涼
[00:13:45.400 --> 00:13:47.600]  人生如苦就是空手而來
[00:13:47.600 --> 00:13:48.600]  空手而去
[00:13:48.600 --> 00:13:49.680]  來來去去
[00:13:49.680 --> 00:13:51.680]  永無休息
[00:13:51.680 --> 00:13:58.720]  那麼不僅僅是我們中國人
[00:13:58.720 --> 00:14:02.760]  外國人有一個法國詩人維尼他說
[00:14:02.760 --> 00:14:04.720]  他說人生是一所監牢
[00:14:04.720 --> 00:14:07.440]  我們一個接一個的從那裡出發
[00:14:07.440 --> 00:14:09.160]  向死亡走去
[00:14:09.160 --> 00:14:14.320]  不要指望在路上可以找到漫步的場所
[00:14:14.320 --> 00:14:17.000]  或者看到一朵鮮花
[00:14:17.000 --> 00:14:21.000]  哇 這些哲學家 這些詩人
[00:14:21.000 --> 00:14:23.560]  寫這些詩很有名的人
[00:14:23.560 --> 00:14:25.120]  可是你可以看 傳遞出來
[00:14:25.120 --> 00:14:27.440]  讓我們看見人生到底是什麼
[00:14:27.440 --> 00:14:30.880]  人生真的好像是
[00:14:30.880 --> 00:14:32.320]  勞苦惆悵
[00:14:32.320 --> 00:14:36.560]  就像摩西說的
[00:14:36.560 --> 00:14:37.600]  是不是
[00:14:37.600 --> 00:14:39.680]  勞苦惆悵
[00:14:39.680 --> 00:14:41.840]  轉眼成空
[00:14:41.840 --> 00:14:45.720]  我們就如飛而去了
[00:14:45.720 --> 00:14:47.520]  人生是這麼樣子的苦
[00:14:47.520 --> 00:14:50.000]  人生又是這麼樣的短暫
[00:14:50.000 --> 00:14:50.720]  所以有人說
[00:14:50.720 --> 00:14:53.040]  既然人生是這麼樣子的苦
[00:14:53.040 --> 00:14:54.840]  既然人生是這麼短暫
[00:14:54.840 --> 00:14:58.840]  讓我們好好的享受快樂吧
[00:14:58.840 --> 00:15:00.760]  是嗎
[00:15:00.760 --> 00:15:05.280]  這叫即時心樂
[00:15:05.280 --> 00:15:06.160]  但是呢
[00:15:06.160 --> 00:15:08.960]  一陣歡樂之後呢
[00:15:08.960 --> 00:15:13.240]  你就會發現是什麼
[00:15:13.240 --> 00:15:19.640]  是更深的仇苦
[00:15:19.640 --> 00:15:23.240]  這就是今天很多人的人生
[00:15:23.240 --> 00:15:24.520]  但是保羅書 他說
[00:15:24.520 --> 00:15:28.080]  原來基督的愛激勵我們
[00:15:28.080 --> 00:15:32.920]  這是一個不一樣的人生觀
[00:15:32.920 --> 00:15:35.400]  這本書裡面講的中國人的人生觀
[00:15:35.400 --> 00:15:39.040]  其實現代的觀念
[00:15:39.040 --> 00:15:40.960]  可以從這本書裡面
[00:15:40.960 --> 00:15:43.680]  可以得到一點概念
[00:15:43.680 --> 00:15:50.200]  這是一個中國的一個
[00:15:50.200 --> 00:15:51.880]  算是一個作家
[00:15:51.880 --> 00:15:54.520]  是一個報紙的評論家
[00:15:54.520 --> 00:15:58.160]  他也曾經做過大學教授
[00:15:58.160 --> 00:16:00.200]  楊連玲他寫的這一本書
[00:16:00.200 --> 00:16:04.240]  叫做《中國人為什麼活得這麼累》
[00:16:04.240 --> 00:16:07.240]  中國人活得累不累
[00:16:07.240 --> 00:16:10.680]  他這樣說
[00:16:10.680 --> 00:16:15.160]  他說你窮漢乍富累
[00:16:15.160 --> 00:16:18.240]  我不富莊富累
[00:16:18.240 --> 00:16:23.840]  他現富欺貧更累
[00:16:23.840 --> 00:16:25.680]  現就是那個
[00:16:25.680 --> 00:16:26.400]  不是現
[00:16:26.400 --> 00:16:30.800]  這個叫做產媚的產
[00:16:30.800 --> 00:16:35.720]  產富 他產富欺貧
[00:16:35.720 --> 00:16:37.680]  就是他產媚富有的人
[00:16:37.680 --> 00:16:39.520]  欺貧更累
[00:16:39.520 --> 00:16:41.760]  他螃蟹無腿累
[00:16:41.760 --> 00:16:44.360]  我鍋瘤無殼累
[00:16:44.360 --> 00:16:46.920]  他權力通吃更累
[00:16:46.920 --> 00:16:52.560]  你傍官傍權累
[00:16:52.560 --> 00:16:55.280]  我拼爹拼老累
[00:16:55.280 --> 00:16:58.520]  他貪穢莊嚴更累
[00:16:58.520 --> 00:17:00.640]  你道德越低越累
[00:17:00.640 --> 00:17:02.640]  我良知越少越累
[00:17:02.640 --> 00:17:05.560]  他揮霍無度更累
[00:17:05.560 --> 00:17:10.120]  總之就是中國人活得很累
[00:17:10.120 --> 00:17:11.520]  跟你旁邊說
[00:17:11.520 --> 00:17:15.280]  你不要活得這麼累
[00:17:15.280 --> 00:17:17.960]  有了主你就不累
[00:17:17.960 --> 00:17:24.360]  阿門
[00:17:24.360 --> 00:17:27.040]  在他這個書裡面
[00:17:27.040 --> 00:17:28.720]  讓我們看見真的是
[00:17:28.720 --> 00:17:30.640]  中國人的整個的價值觀
[00:17:30.640 --> 00:17:33.560]  人生觀出了問題
[00:17:33.560 --> 00:17:37.120]  以前學雷鋒 是不是
[00:17:37.120 --> 00:17:38.320]  現在呢
[00:17:38.320 --> 00:17:39.480]  他說雷鋒嘛
[00:17:39.480 --> 00:17:41.680]  要嘛就被認為是傻子
[00:17:41.680 --> 00:17:45.480]  要嘛就說是假的
[00:17:45.480 --> 00:17:48.440]  那個撕船箱打掃廁所
[00:17:48.440 --> 00:17:54.560]  更被認為精神上出了問題
[00:17:54.560 --> 00:17:57.800]  股市房市債市金市流市
[00:17:57.800 --> 00:18:02.400]  收藏品市場草蜂盛行
[00:18:02.400 --> 00:18:04.680]  在急功近利的思想主導之下
[00:18:04.680 --> 00:18:06.280]  各種極端的為過去中國人
[00:18:06.280 --> 00:18:07.840]  所不齒的行為現象
[00:18:07.840 --> 00:18:09.320]  全都粉墨登場
[00:18:09.320 --> 00:18:11.440]  一拖成名的旅行不在少數
[00:18:11.440 --> 00:18:14.000]  靠小三上位的也叫智慧人生
[00:18:14.000 --> 00:18:16.320]  笑貧不笑娼
[00:18:16.320 --> 00:18:19.320]  以醜為美
[00:18:19.320 --> 00:18:21.520]  等等等等
[00:18:21.520 --> 00:18:23.760]  總結一句話
[00:18:23.760 --> 00:18:27.680]  中國人的一個焦點
[00:18:27.680 --> 00:18:29.800]  就是什麼
[00:18:29.800 --> 00:18:30.800]  功利
[00:18:30.800 --> 00:18:33.320]  就這麼簡單
[00:18:33.320 --> 00:18:34.800]  所以功利
[00:18:34.800 --> 00:18:37.920]  功利主義成為今天整個中國社會的
[00:18:37.920 --> 00:18:39.280]  一個追求的方向
[00:18:39.280 --> 00:18:41.680]  請問咱們美國呢
[00:18:41.680 --> 00:18:45.480]  美國老大哥應該稍微有點文明水準吧
[00:18:45.480 --> 00:18:47.440]  是不是應該好一點
[00:18:47.440 --> 00:18:50.560]  所以我們強調生活要有品質對不對
[00:18:50.560 --> 00:18:51.800]  你台積電來
[00:18:51.800 --> 00:18:52.880]  要我們跟你這樣子
[00:18:52.880 --> 00:18:54.720]  跟你台灣人這樣子幹的
[00:18:54.720 --> 00:18:55.680]  晚上還要加班
[00:18:55.680 --> 00:18:56.680]  我不幹
[00:18:56.680 --> 00:18:59.520]  我們美國人要有生活品質
[00:18:59.520 --> 00:19:02.200]  我們要有life
[00:19:02.200 --> 00:19:03.920]  張忠謀說
[00:19:03.920 --> 00:19:04.840]  你沒有工作
[00:19:04.840 --> 00:19:09.760]  你怎麼有life
[00:19:09.760 --> 00:19:13.080]  你跟美國人講不通
[00:19:13.080 --> 00:19:14.880]  但是請問今天的美國人
[00:19:14.880 --> 00:19:18.880]  是不是也是為著錢而活呢
[00:19:18.880 --> 00:19:19.600]  一樣的
[00:19:19.600 --> 00:19:21.680]  天下烏鴉
[00:19:21.680 --> 00:19:23.840]  一般黑
[00:19:23.840 --> 00:19:24.400]  白烏鴉
[00:19:24.400 --> 00:19:24.920]  黑烏鴉
[00:19:24.920 --> 00:19:25.560]  黃烏鴉
[00:19:25.560 --> 00:19:28.600]  通通是一樣黑
[00:19:28.600 --> 00:19:29.080]  不是
