
[00:00:00.000 --> 00:00:03.600]  地生姐妹,祖內平安。
[00:05:42.700 --> 00:05:45.700]  有一個馬其頓人站著求他說,
[00:05:45.700 --> 00:05:49.700]  請你過來,到馬其頓來幫助我們。
[00:05:49.700 --> 00:05:52.700]  保羅竟然看見這一象,
[00:05:52.700 --> 00:05:56.700]  我們就立志設法往馬其頓去,
[00:05:56.700 --> 00:06:01.700]  認為上帝呼召我們傳福音給那裡的人。
[00:06:01.700 --> 00:06:02.700]  好,謝謝。
[00:06:02.700 --> 00:06:08.700]  這個經文它的背景在保羅跟他的團隊
[00:06:08.700 --> 00:06:11.700]  第二次的宣教旅程裡面。
[00:06:11.700 --> 00:06:15.700]  在十五章裡面,
[00:06:15.700 --> 00:06:23.700]  說到保羅他們探訪在敘利亞跟基里加倫津的教會,
[00:06:23.700 --> 00:06:25.700]  他們到那裡去兼顧教會,
[00:06:25.700 --> 00:06:29.700]  然後到十六江開頭的時候,
[00:06:29.700 --> 00:06:34.700]  保羅他們繼續抄返第一次宣教所建立的教會。
[00:06:34.700 --> 00:06:38.700]  然後這個第二次的宣教旅程,
[00:06:38.700 --> 00:06:41.700]  大概三年多的時間,
[00:06:41.700 --> 00:06:46.700]  他們大概走了四千八百公里的路,
[00:06:46.700 --> 00:06:49.700]  很長,我不敢想像,
[00:06:49.700 --> 00:06:52.700]  就是在這個宣教的旅程裡面,
[00:06:52.700 --> 00:06:55.700]  有那些同工按經文,
[00:06:55.700 --> 00:07:00.700]  說就是有希臘,有提摩泰,也有路加在當中。
[00:07:00.700 --> 00:07:06.700]  那這個使徒形狀很奇妙的就是,
[00:07:06.700 --> 00:07:10.700]  裡面有五個總結的句子,
[00:07:10.700 --> 00:07:13.700]  記錄在那個投影片所講的地方。
[00:07:13.700 --> 00:07:17.700]  那裡都是宣告這是神的道,
[00:07:17.700 --> 00:07:21.700]  教會慢慢慢慢的興旺起來。
[00:07:21.700 --> 00:07:23.700]  好像第七節就說,
[00:07:23.700 --> 00:07:25.700]  上帝的道興旺起來,
[00:07:25.700 --> 00:07:28.700]  那門徒的數目就增加了很多,
[00:07:28.700 --> 00:07:30.700]  也有很多不同的人,
[00:07:30.700 --> 00:07:34.700]  還有那個祭司也聽了,也信了耶穌。
[00:07:34.700 --> 00:07:36.700]  很奇妙的事情。
[00:07:36.700 --> 00:07:40.700]  然後第四個就是今天的經文,
[00:07:40.700 --> 00:07:44.700]  前面的地方就是說到,
[00:07:44.700 --> 00:07:48.700]  預示宗教會信心越發堅固,
[00:07:48.700 --> 00:07:51.700]  人數天天增加。
[00:07:51.700 --> 00:07:56.700]  我們看到這裡就好像保羅按著這個方向,
[00:07:56.700 --> 00:07:59.700]  就一定會很順利的把福音去傳開,
[00:07:59.700 --> 00:08:02.700]  他到不同的地方也會很順利的,
[00:08:02.700 --> 00:08:06.700]  就可以到不同的地方去傳福音。
[00:08:06.700 --> 00:08:10.700]  但是如果剛才大家唸經文的時候,
[00:08:10.700 --> 00:08:13.700]  我們看到其實保羅整個團隊,
[00:08:13.700 --> 00:08:16.700]  他們遇到很多困難,
[00:08:16.700 --> 00:08:20.700]  那個困難可能有一些是從人來的,
[00:08:20.700 --> 00:08:24.700]  但是我們看到那個困難,
[00:08:24.700 --> 00:08:27.700]  那個難處是從上帝而來的。
[00:08:27.700 --> 00:08:29.700]  那怎樣去解釋呢?
[00:08:29.700 --> 00:08:31.700]  我們一起去看經文。
[00:08:31.700 --> 00:08:33.700]  我們看到保羅整個團隊,
[00:08:33.700 --> 00:08:36.700]  他們有時候前進,有時候停下來,
[00:08:36.700 --> 00:08:40.700]  但是我們都知道上帝有他自己的心意跟時間,
[00:08:40.700 --> 00:08:43.700]  教會的發展也是一樣,
[00:08:43.700 --> 00:08:48.700]  整個對公都要時時刻刻敏感,
[00:08:48.700 --> 00:08:50.700]  更順服聖靈的引領。
[00:08:50.700 --> 00:08:52.700]  所以今天按著這個經文,
[00:08:52.700 --> 00:08:55.700]  我有兩個重點想跟大家去分享了。
[00:08:55.700 --> 00:09:00.700]  第一就是我們要時刻尋求更順服聖靈的引領,
[00:09:00.700 --> 00:09:07.700]  然後第二個我們就是要從群體的印證來回應聖靈的感召。
[00:09:07.700 --> 00:09:14.700]  第一個就是我們要時刻尋求更順服聖靈的引領。
[00:09:14.700 --> 00:09:21.700]  剛才我說到十六章第五節裡面說到人數天天增加,
[00:09:21.700 --> 00:09:24.700]  教會裡面信心也不斷不斷的堅固,
[00:09:24.700 --> 00:09:28.700]  但是為什麼保羅團隊到這個時候,
[00:09:28.700 --> 00:09:35.700]  他們希望去傳福音,他們希望在亞細亞去講道,
[00:09:35.700 --> 00:09:40.700]  但是聖靈竟然阻止他們。
[00:09:40.700 --> 00:09:44.700]  這個好像我們很難去想得通的,
[00:09:44.700 --> 00:09:48.700]  因為說到我們信心也增加,人數也增加,
[00:09:48.700 --> 00:09:54.700]  為什麼就在這個增加的時候,上帝的手就難阻了?
[00:09:54.700 --> 00:09:56.700]  這個很難解釋,
[00:09:56.700 --> 00:10:02.700]  但是我們可以看到就是無論教會發展也好,
[00:10:02.700 --> 00:10:08.700]  傳福音也好,不一定會自治人員就會增長,
[00:10:08.700 --> 00:10:13.700]  不是順著那個方向就可以了,
[00:10:13.700 --> 00:10:16.700]  也不是可以循循利利很平安的去傳福音,
[00:10:16.700 --> 00:10:22.700]  因為上帝有祂自己的主權跟心意在當中。
[00:10:22.700 --> 00:10:26.700]  如果我們再看經文裡面的時候,
[00:10:26.700 --> 00:10:32.700]  第六節說到這是聖靈禁止他們在亞細亞講道,
[00:10:32.700 --> 00:10:39.700]  經文很明確的就是說到禁止跟不許,很強烈。
[00:10:39.700 --> 00:10:47.700]  還有經文在第七節更加描寫是耶穌的名出手去阻止,
[00:10:47.700 --> 00:10:54.700]  第一個問題解不通,還有耶穌的名怎樣去理解很難。
[00:10:54.700 --> 00:11:00.700]  但是我們可以看到這是聖靈為什麼在這裡要難阻他們
[00:11:00.700 --> 00:11:04.700]  按照他們本來的意思出手我們不知道,
[00:11:04.700 --> 00:11:12.700]  但是這裡聖靈的工作我們可以理解是一種內心的催促,
[00:11:12.700 --> 00:11:17.700]  或是透過一位同工受聖靈感動所說的話。
[00:11:17.700 --> 00:11:23.700]  剛才我們說到耶穌的名就是阻止他們的名,
[00:11:23.700 --> 00:11:26.700]  怎樣去理解呢?我們可以理解,
[00:11:26.700 --> 00:11:33.700]  解經家他們說的是耶穌自己藉著聖名引導整個團隊,
[00:11:33.700 --> 00:11:38.700]  在團隊的當中,所以無論他們前進或者後退,
[00:11:38.700 --> 00:11:43.700]  也在神的心意,在耶穌的時間跟保守當中,
[00:11:43.700 --> 00:11:51.700]  因為上帝他自己才是最清楚整個團隊應該前進或者是停下來,
[00:11:51.700 --> 00:11:57.700]  因為上帝是最清楚整個節奏跟需要。
[00:11:57.700 --> 00:12:01.700]  看到這裡我們看到保羅好像是停下來,
[00:12:01.700 --> 00:12:08.700]  但是因為我們看到上帝不會讓人心足的事情停下來,
[00:12:08.700 --> 00:12:11.700]  所以我們看到上帝有他自己的心意跟時間,怎樣去看呢?
[00:12:11.700 --> 00:12:15.700]  就是在今天的經文裡面,我們看到保羅雖然是停下來,
[00:12:15.700 --> 00:12:23.700]  但是他們停下來他們不是停在原來的地方,
[00:12:23.700 --> 00:12:26.700]  當他們希望在亞細亞講道,
[00:12:26.700 --> 00:12:31.700]  聖靈禁止他們,他們就經過芙蕾迦就往加拉塔了,
[00:12:31.700 --> 00:12:32.700]  加拉塔的地方。
[00:12:32.700 --> 00:12:37.700]  我們看到保羅的團隊他們不是停下來,
[00:12:37.700 --> 00:12:39.700]  就是不斷不斷地尋求,
[00:12:39.700 --> 00:12:42.700]  我們看到當聖靈禁止他們去亞細亞的時候,
[00:12:42.700 --> 00:12:46.700]  他們就去芙蕾迦加拉塔的地方,
[00:12:46.700 --> 00:12:49.700]  當他們想去比特里的時候,
[00:12:49.700 --> 00:12:53.700]  耶穌的靈禁止他們,他們就越過美西亞,
[00:12:53.700 --> 00:12:56.700]  下那個特羅亞去,
[00:12:56.700 --> 00:12:58.700]  他們不是原地踏步,
[00:12:58.700 --> 00:13:00.700]  雖然可能是慢下來,
[00:13:00.700 --> 00:13:03.700]  但是他們繼續地尋求,
[00:13:03.700 --> 00:13:06.700]  他們越尋求就越尋見,
[00:13:06.700 --> 00:13:10.700]  並且那個方向越來越明確。
[00:13:10.700 --> 00:13:12.700]  我們看到整個宣教的歷史,
[00:13:12.700 --> 00:13:14.700]  有很多歷史我們可以去看,
[00:13:14.700 --> 00:13:16.700]  但是今天的時間不多,
[00:13:16.700 --> 00:13:18.700]  我就不談太多了,
[00:13:18.700 --> 00:13:23.700]  我希望以一些我自己的經歷來分享,
[00:13:23.700 --> 00:13:25.700]  跟大家去分享,
[00:13:25.700 --> 00:13:27.700]  就是分享我自己的事情,
[00:13:27.700 --> 00:13:30.700]  就是我跟我太太有一個往日本宣教的夢,
[00:13:30.700 --> 00:13:33.700]  在那個2011年之前,
[00:13:33.700 --> 00:13:38.700]  我們在那個2000年我們一起,
[00:13:38.700 --> 00:13:39.700]  我忘了,
[00:13:39.700 --> 00:13:42.700]  我跟她在一起就是談戀愛,
[00:13:42.700 --> 00:13:47.700]  然後在2008年我們就結婚,
[00:13:47.700 --> 00:13:49.700]  那我們結婚,
[00:13:49.700 --> 00:13:52.700]  這是我們有很多共同的興趣,
[00:13:52.700 --> 00:13:57.700]  日本的文化也是我們其中一個共同的愛好,
[00:13:57.700 --> 00:13:59.700]  那在2011年,
[00:13:59.700 --> 00:14:04.700]  我在波道神學園念神學的時候,
[00:14:04.700 --> 00:14:06.700]  那就是311的時間,
[00:14:06.700 --> 00:14:07.700]  2011年,
[00:14:07.700 --> 00:14:10.700]  我在神學園裡面還有其他的時間,
[00:14:10.700 --> 00:14:12.700]  我看到很多不同的圖畫,
[00:14:12.700 --> 00:14:14.700]  就是那個災難的圖畫,
[00:14:14.700 --> 00:14:16.700]  我就在神學園,
[00:14:16.700 --> 00:14:18.700]  那時候還在九龍塘,
[00:14:18.700 --> 00:14:21.700]  我就在那個時候我就跟上帝去禱告,
[00:14:21.700 --> 00:14:25.700]  我說日本這個地方很多人還沒有聽過福音,
[00:14:25.700 --> 00:14:29.700]  如果將來你願意帶我去,
[00:14:29.700 --> 00:14:33.700]  可能是我有給上帝用的機會的話,
[00:14:33.700 --> 00:14:35.700]  就請他明確的帶我去,
[00:14:35.700 --> 00:14:37.700]  我做了這個禱告,
[00:14:37.700 --> 00:14:39.700]  然後在做這個禱告之後的一年,
[00:14:39.700 --> 00:14:43.700]  我跟太太去日本旅行的時候,
[00:14:43.700 --> 00:14:46.700]  我有一個很奇妙的經歷,
[00:14:46.700 --> 00:14:50.700]  就是我跟太太在那個叫做Makino的車站,
[00:14:50.700 --> 00:14:53.700]  那裡去等那個火車的時候,
[00:14:53.700 --> 00:14:57.700]  有一個日本人從很遠跑過來,
[00:14:57.700 --> 00:15:01.700]  他問我們你們是不是中國人,
[00:15:01.700 --> 00:15:02.700]  我說我們是,
[00:15:02.700 --> 00:15:04.700]  這是我們從香港來的,
[00:15:04.700 --> 00:15:07.700]  然後他就握著我的手,
[00:15:07.700 --> 00:15:09.700]  我給大家看那個圖片,
[00:15:09.700 --> 00:15:11.700]  忘了,又忘了,
[00:15:11.700 --> 00:15:14.700]  就是這個日本人,
[00:15:14.700 --> 00:15:19.700]  他就握著我的手很緊的很緊的去感謝我,
[00:15:19.700 --> 00:15:20.700]  他不是感謝我,
[00:15:20.700 --> 00:15:21.700]  其實他是感謝中國人,
[00:15:21.700 --> 00:15:26.700]  因為在當年在那個打仗之後,
[00:15:26.700 --> 00:15:30.700]  他就被遺忘在中國的地方,
[00:15:30.700 --> 00:15:34.700]  好像是那個黑龍江那個地方,
[00:15:34.700 --> 00:15:36.700]  然後他就快死了,
[00:15:36.700 --> 00:15:42.700]  但是有些中國的家庭看到他就帶他回到他們的家裡,
[00:15:42.700 --> 00:15:44.700]  給他吃的,給他住的,
[00:15:44.700 --> 00:15:46.700]  也給他念書的機會,
[00:15:46.700 --> 00:15:51.700]  然後後來日本大規模的在黑龍江的地方,
[00:15:51.700 --> 00:15:55.700]  把那個日本人接回日本的時候,
[00:15:55.700 --> 00:15:58.700]  他就回到日本去生活,
[00:15:58.700 --> 00:16:01.700]  所以每當他看到中國人的時候,
[00:16:01.700 --> 00:16:02.700]  他就很感謝的心,
[00:16:02.700 --> 00:16:05.700]  他不認識我的,
[00:16:05.700 --> 00:16:07.700]  從很遠的跑過來,
[00:16:07.700 --> 00:16:09.700]  就握著我的手去感謝,
[00:16:09.700 --> 00:16:11.700]  這個經歷讓我去想,
[00:16:11.700 --> 00:16:12.700]  我是一個華人,
[00:16:12.700 --> 00:16:15.700]  但是在那個福音事情上面,
[00:16:15.700 --> 00:16:17.700]  有什麼是我會做的,
[00:16:17.700 --> 00:16:19.700]  我這個突突的身份,
[00:16:19.700 --> 00:16:24.700]  上帝放我在那個華人的那個身份裡面,
[00:16:24.700 --> 00:16:28.700]  可是什麼事情是跟那個日本人的福音是有關係的,
[00:16:28.700 --> 00:16:30.700]  那時候我就很感動,
[00:16:30.700 --> 00:16:34.700]  然後我在那個上火車的時候,
[00:16:34.700 --> 00:16:37.700]  我心裡就想起那個已不鎖書,
[00:16:37.700 --> 00:16:43.700]  念到不同民族和平的那個經文,
[00:16:43.700 --> 00:16:45.700]  你們看我的家書就可以看到,
[00:16:45.700 --> 00:16:49.700]  這個時間關係我不談太多了,
[00:16:49.700 --> 00:16:51.700]  然後這個經歷之後,
[00:16:51.700 --> 00:16:54.700]  我跟太太也是上帝去求問,
[00:16:54.700 --> 00:16:56.700]  然後過了兩年,
[00:16:56.700 --> 00:16:58.700]  這是我神學畢業的時候,
[00:16:58.700 --> 00:17:04.700]  那我太太有一個網,她在香港工作的公司,
[00:17:04.700 --> 00:17:11.700]  把她可以調到那個日本的總公司去工作,
[00:17:11.700 --> 00:17:14.700]  然後我們也覺得這是一個很好的,
[00:17:14.700 --> 00:17:16.700]  去看日本人的福音的事情的機會,
[00:17:16.700 --> 00:17:19.700]  然後我們整個家庭就到日本的地方,
[00:17:19.700 --> 00:17:20.700]  兩年的時間,
[00:17:20.700 --> 00:17:22.700]  太太就工作,
[00:17:22.700 --> 00:17:24.700]  我就做那個華人教會的義務傳道,
[00:17:24.700 --> 00:17:28.700]  還有在日本教會還有跟那個OMF的菜會,
[00:17:28.700 --> 00:17:30.700]  有不同的合作的機會,
[00:17:30.700 --> 00:17:32.700]  然後我太太對日本人,
[00:17:32.700 --> 00:17:35.700]  她在那個賞辦的時候,
[00:17:35.700 --> 00:17:37.700]  也可以找機會跟日本人去談福音,
[00:17:37.700 --> 00:17:40.700]  然後她覺得很不開心,
[00:17:40.700 --> 00:17:43.700]  因為日本人對基督教的認識很少,
[00:17:43.700 --> 00:17:49.700]  他們只是覺得全部釋放的事情,
[00:17:49.700 --> 00:17:51.700]  就是基督教帶來的,
[00:17:51.700 --> 00:17:57.700]  他們其實覺得耶穌就是眾多的神其中的一個,
[00:17:57.700 --> 00:18:00.700]  就算他們要去教會,
[00:18:00.700 --> 00:18:03.700]  只是希望到教會去學一學英文,
[00:18:03.700 --> 00:18:07.700]  還有就是信耶穌就是信多一個神而已,
[00:18:07.700 --> 00:18:12.700]  所以我太太對他們認識福音的事情很佛心,
[00:18:12.700 --> 00:18:18.700]  她很希望能夠把福音正確的去揭曉給他們,
[00:18:18.700 --> 00:18:23.700]  然後這是讓我們繼續在日本大概兩年多的時候,
[00:18:23.700 --> 00:18:26.700]  但是因為我太太她是工作的身份,
[00:18:26.700 --> 00:18:31.700]  然後她到教會的生活也受影響,
[00:18:31.700 --> 00:18:34.700]  因為她常常要到其他的國家去,
[00:18:34.700 --> 00:18:38.700]  所以大概兩年多的時候我就跟太太去談,
[00:18:38.700 --> 00:18:41.700]  我們將來的安排應該怎麼樣,
[00:18:41.700 --> 00:18:44.700]  我們上地區尋求,
[00:18:44.700 --> 00:18:47.700]  因為其實侍奉也挺好的,
[00:18:47.700 --> 00:18:50.700]  因為當時日本的教會他們問我,
[00:18:50.700 --> 00:18:54.700]  樂不樂意當他們的助理牧師,
[00:18:54.700 --> 00:18:56.700]  然後給我一個身份,
[00:18:56.700 --> 00:18:58.700]  也可以幫我去申請那個居留的事情,
[00:18:58.700 --> 00:19:01.700]  在那個時候雨傘運動之後,
[00:19:01.700 --> 00:19:04.700]  其實很多弟兄姐妹也問我,
[00:19:04.700 --> 00:19:07.700]  怎樣可以到日本去定居,
[00:19:07.700 --> 00:19:10.700]  然後我也說我不太清楚,
[00:19:10.700 --> 00:19:13.700]  好像要工作大概三年五年嘛,
[00:19:13.700 --> 00:19:17.700]  那這個教會也給了我這個安排,
[00:19:17.700 --> 00:19:19.700]  他說如果我當那個助理牧師,
[00:19:19.700 --> 00:19:24.700]  可以幫我去安排那個居留定居的那些事情,
[00:19:24.700 --> 00:19:26.700]  但是我跟太太在禱告之後,
[00:19:26.700 --> 00:19:29.700]  我們覺得按照當時我們的身份,
[00:19:29.700 --> 00:19:32.700]  不是一個很健康的那個事情,
[00:19:32.700 --> 00:19:33.700]  因為我太太她工作,
[00:19:33.700 --> 00:19:36.700]  有時候她連回到教會的機會也沒有,
[00:19:36.700 --> 00:19:39.700]  但是我也,其實我自己有感動,
[00:19:39.700 --> 00:19:43.700]  但是在香港我沒有太多的教會知道我身上的事情,
[00:19:43.700 --> 00:19:48.700]  也沒有太多弟兄姐妹了解,
[00:19:48.700 --> 00:19:50.700]  所以我也希望跟太太在禱告之後,
[00:19:50.700 --> 00:19:53.700]  我們覺得因為我還是一個新畢業的,
[00:19:53.700 --> 00:19:54.700]  陳學員畢業的,
[00:19:54.700 --> 00:19:57.700]  所以我沒有很多那個牧會的機會,
[00:19:57.700 --> 00:20:01.700]  所以我也希望回到香港去多學習,
[00:20:01.700 --> 00:20:05.700]  還有一些特別是牧會的那個機會,
[00:20:05.700 --> 00:20:07.700]  然後我太太也回到香港,
[00:20:07.700 --> 00:20:09.700]  再看看工作怎樣去安排,
[00:20:09.700 --> 00:20:12.700]  也聯絡更加多的教會,
[00:20:12.700 --> 00:20:17.700]  希望能透過那個群體更多的應徵給我們,
[00:20:17.700 --> 00:20:20.700]  就是這樣我們就回到香港了,
[00:20:20.700 --> 00:20:24.700]  好像那個現在的事情就停止了,
[00:20:24.700 --> 00:20:26.700]  那個節奏也慢下來了,
[00:20:26.700 --> 00:20:29.700]  因為回到香港之後就很忙很忙很忙,
[00:20:29.700 --> 00:20:31.700]  因為我做那個青少年的工作,
[00:20:31.700 --> 00:20:33.700]  就是在一個教會裡面,
[00:20:33.700 --> 00:20:36.700]  這個也不談太多題外的話,
[00:20:36.700 --> 00:20:40.700]  那節奏好像是慢下來,
[00:20:40.700 --> 00:20:43.700]  我們看到保羅的團隊也是一樣,
[00:20:43.700 --> 00:20:45.700]  他們好像是慢下來,
[00:20:45.700 --> 00:20:47.700]  要到其他的地方去講道,
[00:20:47.700 --> 00:20:49.700]  去傳福音,
[00:20:49.700 --> 00:20:53.700]  不能夠很快的到那個亞細亞去講道,
[00:20:53.700 --> 00:20:57.700]  但是我們看到保羅他們繼續的尋求,
[00:20:57.700 --> 00:20:58.700]  他們遇到困難,
[00:20:58.700 --> 00:21:00.700]  他們不會停下來,
[00:21:00.700 --> 00:21:02.700]  但是他們不停下來的時候,
[00:21:02.700 --> 00:21:06.700]  上帝就給他們越來越明確,
[00:21:06.700 --> 00:21:08.700]  上帝就在他們,
[00:21:08.700 --> 00:21:11.700]  上帝就在他自己認為最適當的時候,
[00:21:11.700 --> 00:21:15.700]  藉著一個馬其頓的意象來表明,
[00:21:15.700 --> 00:21:21.700]  忘了給我太太的教片給大家去看,
[00:21:21.700 --> 00:21:28.700]  這個是在東京的華安教會裡面侍奉的教片,
[00:21:28.700 --> 00:21:32.700]  這是我在教會裡面當傳道的時候,
[00:21:32.700 --> 00:21:33.700]  這是在日本教會,
[00:21:33.700 --> 00:21:38.700]  還有往外面去傳福音,
[00:21:38.700 --> 00:21:44.700]  還有跟日本教會去菲律賓去聖教的經歷,
[00:21:44.700 --> 00:21:48.700]  這是日本教會的一個很好的婆婆,
[00:21:48.700 --> 00:21:49.700]  她給了我,
[00:21:49.700 --> 00:21:52.700]  送了我一個日本的聖經,
[00:21:52.700 --> 00:21:56.700]  好,我們去魁香港,
[00:21:56.700 --> 00:21:59.700]  好,上帝就在這個時候,
[00:21:59.700 --> 00:22:03.700]  藉著一個馬其頓的意象,
[00:22:03.700 --> 00:22:05.700]  來表明他自己的心意跟實踐,
[00:22:05.700 --> 00:22:09.700]  給保羅的團隊去看,
[00:22:09.700 --> 00:22:11.700]  經文裡面說到,請你過來,
[00:22:11.700 --> 00:22:13.700]  到馬其頓來幫助我們,
[00:22:13.700 --> 00:22:16.700]  這是馬其頓向保羅他們去講,
[00:22:16.700 --> 00:22:19.700]  所以我們看到上帝的心意跟實踐,
[00:22:19.700 --> 00:22:21.700]  一定是最好的,
[00:22:21.700 --> 00:22:25.700]  當我們不斷不斷地去尋求的時候,
[00:22:25.700 --> 00:22:27.700]  上帝就讓我們去看見,
[00:22:27.700 --> 00:22:30.700]  主透過一個意象向保羅他們顯現,
[00:22:30.700 --> 00:22:32.700]  有一個馬其頓人站著,
[00:22:32.700 --> 00:22:35.700]  向他們說,請你過來,
[00:22:35.700 --> 00:22:37.700]  到馬其頓來幫助我們,
