
[00:00:00.000 --> 00:00:08.500]  「受苦節」,即是今日,「Good Friday」。
[00:04:07.500 --> 00:04:11.500]  呢啲畫裡面,第一樣嘢呢。
[00:04:11.500 --> 00:04:14.500]  就係講耶穌俾人脫去衣服呀。
[00:04:14.500 --> 00:04:18.500]  祂會脫掉祂嘅衣服。
[00:04:18.500 --> 00:04:21.500]  呢幅畫,我點樣揀呢幅畫呢?
[00:04:21.500 --> 00:04:30.500]  就係,呢個大概都表達到耶穌膠食嘅情景。
[00:04:30.500 --> 00:04:32.500]  脫掉祂嘅衣服。
[00:04:32.500 --> 00:04:36.500]  連一塊肥瘦肉都冇嘅意思。
[00:04:36.500 --> 00:04:40.500]  肥瘦肉,俾人脫光。
[00:04:40.500 --> 00:04:43.500]  係公眾咁脫光。
[00:04:43.500 --> 00:04:47.500]  係一個羞辱嘅地方。
[00:04:47.500 --> 00:04:51.500]  今地時,好多人已經十字架被判死刑。
[00:04:51.500 --> 00:04:55.500]  係未必經過呢一個嘅羞辱嘅。
[00:04:55.500 --> 00:04:59.500]  原因佢哋要羞辱祂,因為佢,因為佢嘅控罪,
[00:04:59.500 --> 00:05:05.500]  剛才師母喺唱,大家唱呢個歌詞之前,已經講咗。
[00:05:05.500 --> 00:05:11.500]  因為佢嘅控罪係,佢係王,猶太人嘅王。
[00:05:11.500 --> 00:05:17.500]  所以,特別咁樣嚟到去戲弄佢。
[00:05:17.500 --> 00:05:23.500]  呢個思想,咁嘅處境地下,係一個好大嘅羞辱。
[00:05:23.500 --> 00:05:25.500]  你殺咗我啦,唔好玩我啦。
[00:05:25.500 --> 00:05:29.500]  你會咁講嘅,如果係你做話,係咪呀?
[00:05:29.500 --> 00:05:32.500]  你想殺我咋嘛,唔可以殺我呀。
[00:05:32.500 --> 00:05:36.500]  是可殺,不可。
[00:05:36.500 --> 00:05:44.500]  是所殺,不可咩呀?欲。
[00:05:44.500 --> 00:05:49.500]  啲人就係咁樣,收咗耶穌。
[00:05:49.500 --> 00:05:54.500]  然後,同佢穿上一件珠紅色嘅圖。
[00:05:54.500 --> 00:05:59.500]  你睇佢個衝突呀,剛才嗰首師母唱,紫色嘅圖?
[00:05:59.500 --> 00:06:03.500]  你會記得,馬克思曾經有講,係紫色嘅圖㗎喎。
[00:06:03.500 --> 00:06:07.500]  點解馬克思咁講,珠紅色嘅圖呢?
[00:06:07.500 --> 00:06:10.500]  係唔係聖經記錯咗呢?
[00:06:10.500 --> 00:06:13.500]  我好驚話俾你聽,唔係。
[00:06:13.500 --> 00:06:17.500]  如果你去明白呢個戲弄嘅意思,就係,
[00:06:17.500 --> 00:06:22.500]  你王呀嘛,俾一件王袍你啦,佢脫光個衣服囉。
[00:06:22.500 --> 00:06:24.500]  玩佢嘅情,隨時係抵樣嘅。
[00:06:24.500 --> 00:06:29.500]  除非佢個王,中國呀,叫凶刃係咩呀?
[00:06:29.500 --> 00:06:31.500]  王袍加身。
[00:06:31.500 --> 00:06:36.500]  但係當時呢,係羅馬嘅世界裏面呢,紫色嘅圖係王者之袍。
[00:06:36.500 --> 00:06:38.500]  但係啲咩叫王者之袍呀?
[00:06:38.500 --> 00:06:41.500]  普通百姓冇㗎嘛,你明唔明白呀?
[00:06:41.500 --> 00:06:45.500]  係冇㗎喎,你唔好隨邊個叫王者之袍啦,好省心㗎喎,呢個係咩嚟㗎?
[00:06:45.500 --> 00:06:50.500]  設聖月呀,作反呀你想,係咪呀?
[00:06:50.500 --> 00:06:54.500]  當時呢,係冇一件紫色嘅圖喺度可以俾佢披上㗎喎。
[00:06:54.500 --> 00:06:57.500]  但係耶穌話,你係王呀嘛,我披你個王。
[00:06:57.500 --> 00:07:03.500]  於是呢,嗰幾個羅馬兵,佢哋披嘅紅色嘅嗰個,披呀,披跨個披呀。
[00:07:03.500 --> 00:07:08.500]  落出嚟,嗱,呢個字係你嘅王袍啦,呢個字係你嘅紫色嘅圖啦。
[00:07:08.500 --> 00:07:10.500]  係玩佢呀,見唔見到呀?
[00:07:10.500 --> 00:07:15.500]  係玩佢呀,你當佢係紫色嘅圖呀。
[00:07:15.500 --> 00:07:17.500]  你係王呀,紫色嘅圖呀。
[00:07:17.500 --> 00:07:20.500]  你當紫袍加身呀。
[00:07:20.500 --> 00:07:28.500]  佢會話俾人聽,你嘅王呀,穿咗紫色嘅袍啦,做咗王呀。
[00:07:28.500 --> 00:07:32.500]  呢個係咩呀?戲王呀,係咪呀?
[00:07:32.500 --> 00:07:35.500]  佢話,耶穌係咪王呀?佢真係王呀。
[00:07:35.500 --> 00:07:38.500]  佢萬豬之主,萬羊之王。
[00:07:38.500 --> 00:07:43.500]  你話,虎日平羊,鼻虎欺,係咪咁呀?
[00:07:43.500 --> 00:07:45.500]  其實唔係呢個意思喎。
[00:07:45.500 --> 00:07:53.500]  佢話,耶穌係嗰個情況底下,係俾人咁樣去羞辱佢。
[00:07:53.500 --> 00:07:55.500]  做咗佢咁羞辱佢。
[00:07:55.500 --> 00:08:01.500]  紫色嘅圖呀,紫色嘅圖。
[00:08:01.500 --> 00:08:09.500]  冇一件紫色嘅圖呀,只係呢個朱紅色嘅圖。
[00:08:09.500 --> 00:08:14.500]  但呢個朱紅色嘅圖,俾我哋諗到,
[00:08:14.500 --> 00:08:20.500]  呢個伴著呢人嘅指紋歷史嘅一個朱紅色。
[00:08:20.500 --> 00:08:29.500]  換句講,呢條朱紅色嘅線,就拉合呀,救咗嗰兩個探子。
[00:08:29.500 --> 00:08:32.500]  嗰探子,又有救返嚟。
[00:08:32.500 --> 00:08:39.500]  當攻略成嘅時候,你將一條嘅繩掛喺窗戶,
[00:08:39.500 --> 00:08:42.500]  嗰條繩係乜嘢嘅色呀?
[00:08:42.500 --> 00:08:44.500]  朱紅色嘅線。
[00:08:44.500 --> 00:08:49.500]  嗰條朱紅色嘅線,就貫穿咗聖地拯救嘅歷史。
[00:08:49.500 --> 00:08:52.500]  貫穿咗今日,你嘅心裏面。
[00:08:52.500 --> 00:08:56.500]  《伊斯蘭書》有件咁嘅篇章,
[00:08:56.500 --> 00:08:58.500]  大家一齊睇,一齊讀,好唔好呀?
[00:08:58.500 --> 00:08:59.500]  《耶和說》:
[00:08:59.500 --> 00:09:07.500]  「牛霸!我哋彼此辯論,你哋的罪,雖像諸侯,必變成說法,
[00:09:07.500 --> 00:09:12.500]  雖紅如丹牙,必紅或如羊毛。」
[00:09:12.500 --> 00:09:17.500]  你嘅罪,雖紅,到朱紅咁嘅色。
[00:09:17.500 --> 00:09:21.500]  呢個「朱」字用佛字邊,就係嗰種嘅購物呀,嘅紅。
[00:09:21.500 --> 00:09:25.500]  朱紅,就係嗰種顏色嘅表達。
[00:09:25.500 --> 00:09:27.500]  呢個「朱」字係邊界窮,用朱紅色。
[00:09:27.500 --> 00:09:32.500]  嗰種嘅,以前嗰啲淹死水神呀,
[00:09:32.500 --> 00:09:34.500]  佢哋都用嗰種朱呀,朱沙朱呀。
[00:09:34.500 --> 00:09:36.500]  嗰個「朱」呀,朱紅。
[00:09:36.500 --> 00:09:41.500]  丹牙,就係其實踩面嗰啲丹牙,
[00:09:41.500 --> 00:09:45.500]  呢個罪,雖然紅到咁樣,
[00:09:45.500 --> 00:09:50.500]  但係我會使你,變成說法,
[00:09:50.500 --> 00:09:53.500]  落色咁白,好似羊毛咁白。
[00:09:53.500 --> 00:09:57.500]  呢個就係指對上帝極童恩,
[00:09:57.500 --> 00:10:01.500]  未猜對,要為我哋做嘅事。
[00:10:07.500 --> 00:10:11.500]  我哋今日會英文,係咪呀?冇呀。
[00:10:11.500 --> 00:10:16.500]  佢哋會指明,我哋嘅罪,雖像朱紅。
[00:10:16.500 --> 00:10:21.500]  耶穌基督就披上呢個紅朱紅色嘅袍,
[00:10:21.500 --> 00:10:23.500]  披上咗我哋嘅罪。
[00:10:23.500 --> 00:10:26.500]  一個象徵性嘅意義。
[00:10:26.500 --> 00:10:31.500]  今日好多人,喺度祈求耶穌,拒絕耶穌,
[00:10:31.500 --> 00:10:36.500]  以示福音,將呢個朱紅色嘅袍,
[00:10:36.500 --> 00:10:39.500]  加喺呢個王子嘅身上面,去嘲示佢。
[00:10:39.500 --> 00:10:42.500]  嗰個朱紅色嘅袍,就係我哋嘅罪。
[00:10:42.500 --> 00:10:44.500]  擺咗喺身上面。
[00:10:44.500 --> 00:10:48.500]  耶穌丹方咗你同埋我嘅罪。
[00:10:48.500 --> 00:10:51.500]  跟住,第三樣嘢。
[00:10:51.500 --> 00:10:58.500]  用經濟編作嘅冠冕,擺喺他頭上。
[00:10:58.500 --> 00:11:01.500]  經濟冠冕,亦都係好多嘅詩歌裏面,
[00:11:01.500 --> 00:11:05.500]  淨係我哋唱嘅嗰兩首嘅成詩,都有經濟嘅冠冕。
[00:11:05.500 --> 00:11:09.500]  大家有冇留意呀?
[00:11:09.500 --> 00:11:11.500]  經濟嘅冠冕。
[00:11:11.500 --> 00:11:16.500]  經濟嘅冠冕係乜嘅呢?
[00:11:16.500 --> 00:11:20.500]  我喺香港嘅時候呢,
[00:11:20.500 --> 00:11:26.500]  咁就,我哋屋企門口嗰啲叫做辣度圈。
[00:11:26.500 --> 00:11:31.500]  咁就搞嗰啲人知道我哋屋企有辣度圈嘅門口。
[00:11:31.500 --> 00:11:36.500]  就搵我哋剪幾條長長嘅辣度圈畀佢哋。
[00:11:36.500 --> 00:11:42.500]  等佢哋可以喺壽史節嘅時候呢,就做頂經濟嘅冠冕。
[00:11:42.500 --> 00:11:44.500]  咁有詞嘅嘛。
[00:11:44.500 --> 00:11:49.500]  嗱,我哋呢,好容易就俾「經濟」呢兩個詞呢,
[00:11:49.500 --> 00:11:51.500]  就俾佢諗咗第二樣嘢。
[00:11:51.500 --> 00:11:54.500]  唔係嗰個「經濟」,就係嚟嗰個「經濟」。
[00:11:54.500 --> 00:11:56.500]  呢個「經濟」係乜嘢呢?
[00:11:56.500 --> 00:11:58.500]  呢個「經濟」係一個象徵性嘅意義。
[00:11:58.500 --> 00:12:02.500]  馬七音福音書記載「經濟」嘅冠冕,
[00:12:02.500 --> 00:12:04.500]  其實係聖靈肯定,
[00:12:04.500 --> 00:12:06.500]  寫福音書嘅人呢,
[00:12:06.500 --> 00:12:14.500]  係將一個戲弄耶穌嘅,一個嘅心情嘅意義,話畀佢哋聽。
[00:12:14.500 --> 00:12:19.500]  呢個「經濟」唔係只係為咗令耶穌有皮外之傷。
[00:12:19.500 --> 00:12:21.500]  吉佢個頭好痛。
[00:12:21.500 --> 00:12:22.500]  唔係咁簡單。
[00:12:22.500 --> 00:12:24.500]  唔係咁簡單,
[00:12:24.500 --> 00:12:26.500]  都好容易忍受。
[00:12:26.500 --> 00:12:27.500]  係乜嘢呢?
[00:12:27.500 --> 00:12:29.500]  呢個「經濟」對於耶穌嚟講,
[00:12:29.500 --> 00:12:32.500]  或者對於熟悉猶太人歷史嘅人嚟講,
[00:12:32.500 --> 00:12:33.500]  以職業史嚟講,
[00:12:33.500 --> 00:12:35.500]  你唔知道嗰件事件,
[00:12:35.500 --> 00:12:36.500]  就係喺《時詩記》呀,
[00:12:36.500 --> 00:12:39.500]  嗰個故事我冇法子詳細咁講,
[00:12:39.500 --> 00:12:41.500]  但係大家記得有一個好出名嘅,
[00:12:41.500 --> 00:12:44.500]  好有能力嘅《時詩記》嘅基點,
[00:12:44.500 --> 00:12:46.500]  佢帶咗三百多人就,
[00:12:46.500 --> 00:12:49.500]  就打敗咗兩邊人。
[00:12:49.500 --> 00:12:51.500]  咁佢死咗之後呢,
[00:12:51.500 --> 00:12:54.500]  佢有個仔叫做阿比米蘭,
[00:12:54.500 --> 00:12:58.500]  係一個加拿人女子身嘅人。
[00:12:58.500 --> 00:13:01.500]  咁呢個嘅基點有好多個仔喎,
[00:13:01.500 --> 00:13:03.500]  有七十個仔。
[00:13:03.500 --> 00:13:05.500]  咁呢個阿比米蘭殺哂啲兄弟,
[00:13:05.500 --> 00:13:07.500]  殺咗一個最少嘅兄弟,
[00:13:07.500 --> 00:13:09.500]  叫做約坦。
[00:13:09.500 --> 00:13:12.500]  咁然後佢自己就要封自己做王,
[00:13:12.500 --> 00:13:14.500]  就問以色列國中派,
[00:13:14.500 --> 00:13:16.500]  你要唔要封我做王呀?
[00:13:16.500 --> 00:13:17.500]  你記住,
[00:13:17.500 --> 00:13:20.500]  《時詩》時代最沒有王嘅。
[00:13:20.500 --> 00:13:22.500]  咁約坦呢,
[00:13:22.500 --> 00:13:24.500]  就保住條命仔,
[00:13:24.500 --> 00:13:27.500]  但佢亦都唔計實住條命,
[00:13:27.500 --> 00:13:28.500]  走出嚟,
[00:13:28.500 --> 00:13:32.500]  就同啲以色列眾志派講咗一個故仔。
[00:13:32.500 --> 00:13:34.500]  佢話,
[00:13:34.500 --> 00:13:37.500]  今日新聞好多嘅事,
[00:13:37.500 --> 00:13:39.500]  咁呢就佢哋想,
[00:13:39.500 --> 00:13:44.500]  就封立一棵樹做王。
[00:13:44.500 --> 00:13:45.500]  於是,
[00:13:45.500 --> 00:13:51.500]  樹就問「樹」啦!中樹!
[00:13:51.500 --> 00:13:54.500]  中森豬樹!
[00:13:54.500 --> 00:13:56.500]  即係中森都唔計。
[00:13:56.500 --> 00:13:58.500]  豬樹問「樹」。
[00:13:58.500 --> 00:13:59.500]  佢就說,
[00:13:59.500 --> 00:14:00.500]  約坦就說,
[00:14:00.500 --> 00:14:01.500]  你仲唔仲要我做王呀?
[00:14:01.500 --> 00:14:02.500]  佢話,
[00:14:02.500 --> 00:14:03.500]  今時我唔得閒叫你做王呀。
[00:14:03.500 --> 00:14:04.500]  我有個本份,
[00:14:04.500 --> 00:14:06.500]  我就係要揭出橄欖,
[00:14:06.500 --> 00:14:12.500]  然後榨美好嘅橄欖油。
[00:14:12.500 --> 00:14:14.500]  咁跟住佢問,
[00:14:14.500 --> 00:14:15.500]  果果樹,
[00:14:15.500 --> 00:14:17.500]  果果樹叫做乜呢?
[00:14:17.500 --> 00:14:18.500]  無花果樹。
[00:14:18.500 --> 00:14:19.500]  無花果樹話,
[00:14:19.500 --> 00:14:20.500]  我有正經事做,
[00:14:20.500 --> 00:14:22.500]  我要去揭出無花樹,
[00:14:22.500 --> 00:14:27.500]  無花果係一個好主要嘅當今時嘅農產品嚟嘅,
[00:14:27.500 --> 00:14:29.500]  亦都係佢哋鍾意食嘅水果,
[00:14:29.500 --> 00:14:31.500]  營養嘅來源。
[00:14:31.500 --> 00:14:33.500]  咁但做呢個王,
[00:14:33.500 --> 00:14:35.500]  我有正經事要做,
[00:14:35.500 --> 00:14:37.500]  我要揭好果子。
[00:14:37.500 --> 00:14:39.500]  橄欖係好果子,
[00:14:39.500 --> 00:14:40.500]  無花果係好果子。
[00:14:40.500 --> 00:14:42.500]  跟住佢又,
[00:14:42.500 --> 00:14:44.500]  鍾意食嘅其中一個樹,
[00:14:44.500 --> 00:14:48.500]  就叫做桃桃樹。
[00:14:48.500 --> 00:14:49.500]  佢就諗,
[00:14:49.500 --> 00:14:52.500]  我唔會考慮嘅,
[00:14:52.500 --> 00:14:54.500]  因為我要揭出桃桃呀,
[00:14:54.500 --> 00:14:58.500]  能夠榨出美酒。
[00:14:58.500 --> 00:15:00.500]  飲料,只要佢飲料,
[00:15:00.500 --> 00:15:01.500]  飲品。
[00:15:01.500 --> 00:15:04.500]  所以佢要尊重呢個權利呀,
[00:15:04.500 --> 00:15:08.500]  咁就只要有一個樹揭出嚟,
[00:15:08.500 --> 00:15:09.500]  叫做「堅壁」,
[00:15:09.500 --> 00:15:11.500]  咁樣飲嘅時候呢,
[00:15:11.500 --> 00:15:14.500]  如果佢咁重視堅壁係咪事,
[00:15:14.500 --> 00:15:16.500]  如果佢哋講到執迷堅壁係咪事嚟㗎?
[00:15:16.500 --> 00:15:19.500]  唔係事嚟㗎,係咩嚟㗎?
[00:15:19.500 --> 00:15:21.500]  草嚟㗎,係咪呀?
[00:15:21.500 --> 00:15:23.500]  草嚟㗎,啱啱呀?
[00:15:23.500 --> 00:15:26.500]  啲生物學嘅讀過人,
[00:15:26.500 --> 00:15:27.500]  屬於呢個類呀,
[00:15:27.500 --> 00:15:31.500]  唔知呀,總之唔係事嚟㗎。
[00:15:31.500 --> 00:15:33.500]  總之,就話啦,
[00:15:33.500 --> 00:15:35.500]  你哋如果真係要供我做王,
[00:15:35.500 --> 00:15:36.500]  我治理你哋,
[00:15:36.500 --> 00:15:40.500]  就要令到我嘅印銜去示印㗎喎,係咪呀?
[00:15:40.500 --> 00:15:42.500]  你哋可以欣賞下尋求庇護,
[00:15:42.500 --> 00:15:43.500]  如果唔係,
[00:15:43.500 --> 00:15:45.500]  「雨水從荊棘裏出來,
[00:15:45.500 --> 00:15:49.500]  吞裂尼巴裏的香柏樹。」
[00:15:49.500 --> 00:15:51.500]  而香柏樹係最貴重嘅,
[00:15:51.500 --> 00:15:53.500]  高嘅嗰個嘅樹,
[00:15:53.500 --> 00:15:57.500]  係尼巴嘅隔離國家嘅樹,
[00:15:57.500 --> 00:16:02.500]  都燒埋地板度呀,燒埋嚟。
[00:16:02.500 --> 00:16:04.500]  咁所以呢,大家諗吓,
[00:16:04.500 --> 00:16:09.500]  好多時喺曠野見到有荊棘嘅火焰呢,
[00:16:09.500 --> 00:16:11.500]  就可能係呢個嘅荊棘嘅喎,
[00:16:11.500 --> 00:16:15.500]  呢個荊棘呢,係一棵樹嚟嘅。
[00:16:15.500 --> 00:16:17.500]  咁佢呢做乜呢?
[00:16:17.500 --> 00:16:18.500]  想話俾你聽,
[00:16:18.500 --> 00:16:21.500]  嗰個荊棘其實係點樣嘅樣呢?
[00:16:21.500 --> 00:16:27.500]  呢個荊棘係一個聚尼亞種嘅祖樹,
[00:16:27.500 --> 00:16:30.500]  佢嘅果實呢,係唔好食嘅,
[00:16:30.500 --> 00:16:34.500]  薄細又酸,唔好食嘅,
[00:16:34.500 --> 00:16:35.500]  唔可以食佢啲果嘅,
[00:16:35.500 --> 00:16:37.500]  佢唔係啲好果子嘅,
[00:16:37.500 --> 00:16:40.500]  如果比起橄欖樹嘅橄欖,
[00:16:40.500 --> 00:16:42.500]  比起無花果樹嘅無花果,
[00:16:42.500 --> 00:16:45.500]  比起葡萄樹嘅葡萄,
[00:16:45.500 --> 00:16:47.500]  呢啲根本完全冇經濟嘅價值,
[00:16:47.500 --> 00:16:50.500]  冇食到嘅價值呀。
[00:16:50.500 --> 00:16:53.500]  而且佢係一種叫做Aggressive Species,
[00:16:53.500 --> 00:16:56.500]  即係生得好快脆嘅,
[00:16:56.500 --> 00:16:58.500]  或者每日行山呢,
[00:16:58.500 --> 00:17:04.500]  我見到佢哋用黃色嘅大粒鮪魚一大塊,
[00:17:04.500 --> 00:17:07.500]  佢哋叫做Red Red,有冇聽過呀?
[00:17:07.500 --> 00:17:13.500]  橄欖真係一種好Aggressive,
[00:17:13.500 --> 00:17:15.500]  好霸道嘅樹,
[00:17:15.500 --> 00:17:16.500]  佢做咗個牌,
[00:17:16.500 --> 00:17:18.500]  啲果樹呢,
[00:17:18.500 --> 00:17:21.500]  剪佢,越剪佢就越彪呀,
[00:17:21.500 --> 00:17:22.500]  佢咁樣一掘佢,
[00:17:22.500 --> 00:17:24.500]  一掘佢,留返條根喺佢,
[00:17:24.500 --> 00:17:25.500]  佢仲彪得仲謎成,
[00:17:25.500 --> 00:17:27.500]  係冇其他辦法,
[00:17:27.500 --> 00:17:28.500]  只能夠,
[00:17:28.500 --> 00:17:30.500]  師傅師傅師傅,
[00:17:30.500 --> 00:17:33.500]  從來都好少用曬草藥嘅,
[00:17:33.500 --> 00:17:37.500]  但佢話呢個我唔用,呢個藥都唔得喇,
[00:17:37.500 --> 00:17:38.500]  即係佢周圍,
[00:17:38.500 --> 00:17:41.500]  平晒嗰啲嘅範圍呀,
[00:17:41.500 --> 00:17:43.500]  一定要用曬草藥,
[00:17:43.500 --> 00:17:46.500]  曬佢一年用兩次藥,
[00:17:46.500 --> 00:17:48.500]  曬到佢死為止,
[00:17:48.500 --> 00:17:51.500]  好得佢會霸晒佢成個山嗰啲樹呀,
[00:17:51.500 --> 00:17:52.500]  嗰啲山呀,
[00:17:52.500 --> 00:17:53.500]  全部冇晒嘅,
[00:17:53.500 --> 00:17:55.500]  幾年之間就冇晒喇,
[00:17:55.500 --> 00:17:57.500]  所以佢哋嗰個行街都已經好容忍㗎喎,
[00:17:57.500 --> 00:18:03.500]  即係佢市政處下,藥嗰啲藥喺度曬過時,
[00:18:03.500 --> 00:18:05.500]  因為佢實在會霸道,
[00:18:05.500 --> 00:18:09.500]  將我哋嘅本地嘅嗰啲植物全部曬晒嘅時候呢,
[00:18:09.500 --> 00:18:12.500]  霸晒嘅時候呢,本地嘅植物呀,動物呀,
[00:18:12.500 --> 00:18:13.500]  唔好抽身之所,
[00:18:13.500 --> 00:18:14.500]  呢個霸道,
[00:18:14.500 --> 00:18:15.500]  呢一棵未,
[00:18:15.500 --> 00:18:18.500]  最年晚早時就係咁霸道嘅樹呀,
[00:18:18.500 --> 00:18:20.500]  Agressive Species,
[00:18:20.500 --> 00:18:27.500]  我哋嘅 Knotweed,
[00:18:27.500 --> 00:18:31.500]  Knotweed,
[00:18:31.500 --> 00:18:33.500]  因為佢咁樣嗱住,
[00:18:33.500 --> 00:18:34.500]  你睇下啲唔收藥啦,
[00:18:34.500 --> 00:18:36.500]  仲有啲呢,佢引起山水呀,
[00:18:36.500 --> 00:18:38.500]  嗰個市心好光滑呀,
[00:18:38.500 --> 00:18:39.500]  嗰啲山水喺度係,
[00:18:39.500 --> 00:18:40.500]  一引起呢,
[00:18:40.500 --> 00:18:43.500]  辣椒呢,就撞到佢哋燒晒喇,
[00:18:43.500 --> 00:18:44.500]  而且,仲有一樣嘢,
[00:18:44.500 --> 00:18:48.500]  佢又會刺血,
[00:18:48.500 --> 00:18:50.500]  嗰啲刺血嘅經濟,
[00:18:50.500 --> 00:18:51.500]  更加長,
[00:18:51.500 --> 00:18:54.500]  更加硬,
[00:18:54.500 --> 00:18:56.500]  就更加,
[00:18:56.500 --> 00:18:57.500]  睇到啦,
[00:18:57.500 --> 00:18:58.500]  自然,
[00:18:58.500 --> 00:19:00.500]  其實都唔係因為,
[00:19:00.500 --> 00:19:02.500]  佢要刺到耶穌肉痛,
[00:19:02.500 --> 00:19:04.500]  肉生痛喎,
[00:19:04.500 --> 00:19:05.500]  係點樣解呀?
[00:19:05.500 --> 00:19:06.500]  因為呢一棵嘅,
[00:19:06.500 --> 00:19:08.500]  呢一棵嘅經濟嘅固面,
[00:19:08.500 --> 00:19:10.500]  表示,有一個亞比米蘭,
[00:19:10.500 --> 00:19:13.500]  一個首先要做王嘅人,
[00:19:13.500 --> 00:19:14.500]  係咪呀?
[00:19:14.500 --> 00:19:15.500]  佢做王呀嘛,
[00:19:15.500 --> 00:19:18.500]  佢講話,嗰棵經濟樹嚟㗎,
[00:19:18.500 --> 00:19:21.500]  嗰陣次冇,
[00:19:21.500 --> 00:19:23.500]  嗰陣次冇咁講,
