
[00:00:00.000 --> 00:00:01.600]  記不記得十二月
[00:01:22.000 --> 00:01:24.000]  去拒絕
[00:01:26.000 --> 00:01:28.000]  去限制了他們
[00:01:28.000 --> 00:01:30.000]  走在神的恩典
[00:01:30.000 --> 00:01:33.000]  走在神的覆蓋裡面
[00:01:33.000 --> 00:01:35.000]  愛的覆蓋裡面
[00:01:35.000 --> 00:01:37.000]  我在想
[00:01:37.000 --> 00:01:40.000]  可不可以教會改規矩呢
[00:01:40.000 --> 00:01:41.000]  可不可以
[00:01:41.000 --> 00:01:43.000]  爸爸媽媽
[00:01:43.000 --> 00:01:44.000]  甚至都不是信耶穌
[00:01:44.000 --> 00:01:46.000]  是因為婆婆媽媽
[00:01:46.000 --> 00:01:48.000]  公公爺爺
[00:01:48.000 --> 00:01:49.000]  他們信耶穌
[00:01:49.000 --> 00:01:52.000]  他們想把這個小朋友獻上的時候
[00:01:52.000 --> 00:01:54.000]  我們都要接納
[00:01:54.000 --> 00:01:56.000]  因為養育一個小朋友
[00:01:56.000 --> 00:01:57.000]  醫治一個小朋友
[00:01:57.000 --> 00:01:59.000]  由這些拒絕
[00:01:59.000 --> 00:02:01.000]  被遺棄的傷痛裡面走出來
[00:02:01.000 --> 00:02:04.000]  需要很多的愛
[00:02:04.000 --> 00:02:05.000]  我想過
[00:02:05.000 --> 00:02:07.000]  可不可以擁抱著這個小女孩
[00:02:07.000 --> 00:02:09.000]  這個小朋友
[00:02:09.000 --> 00:02:13.000]  讓她去經歷天父和爸爸的愛呢
[00:02:13.000 --> 00:02:15.000]  我又想起
[00:02:15.000 --> 00:02:17.000]  很多很多這個世界
[00:02:17.000 --> 00:02:18.000]  告訴我們
[00:02:18.000 --> 00:02:20.000]  關於性騷擾
[00:02:20.000 --> 00:02:21.000]  關係界線
[00:02:21.000 --> 00:02:22.000]  性混亂
[00:02:22.000 --> 00:02:25.000]  所產生的很多指控和恐懼
[00:02:25.000 --> 00:02:27.000]  好像不方便
[00:02:27.000 --> 00:02:28.000]  所以頂姐妹
[00:02:28.000 --> 00:02:31.000]  今天我們需要的
[00:02:31.000 --> 00:02:33.000]  去面對這些恐懼
[00:02:33.000 --> 00:02:39.000]  面對這些人以為最合理的安排
[00:02:39.000 --> 00:02:42.000]  去面對神的挑戰
[00:02:42.000 --> 00:02:43.000]  面對神的呼喚
[00:02:43.000 --> 00:02:47.000]  面對神的光照
[00:02:47.000 --> 00:02:50.000]  所以今天
[00:02:50.000 --> 00:02:52.000]  這篇文章
[00:02:52.000 --> 00:02:53.000]  去強調的是
[00:02:53.000 --> 00:02:56.000]  在基督裡面的心
[00:02:56.000 --> 00:02:58.000]  是怎樣的心
[00:02:58.000 --> 00:03:00.000]  不知道大家有沒有想過
[00:03:00.000 --> 00:03:03.000]  在基督裡面是怎樣去理解呢
[00:03:03.000 --> 00:03:05.000]  這個字好像很深
[00:03:05.000 --> 00:03:07.000]  又好像很淺
[00:03:07.000 --> 00:03:09.000]  好像我們經常說
[00:03:09.000 --> 00:03:11.000]  但又好像不知道
[00:03:11.000 --> 00:03:14.000]  究竟我自己是否活在基督裡面
[00:03:14.000 --> 00:03:16.000]  是否活得恰當的
[00:03:16.000 --> 00:03:18.000]  在基督裡面
[00:03:18.000 --> 00:03:20.000]  以致我能夠持續的
[00:03:20.000 --> 00:03:24.000]  以基督的心為心
[00:03:24.000 --> 00:03:26.000]  以致我們可以持續的
[00:03:26.000 --> 00:03:37.000]  進入一個有效的成性的過程
[00:03:37.000 --> 00:03:39.000]  我很強調團隊宣講
[00:03:39.000 --> 00:03:42.000]  所以在這個星期三早上
[00:03:42.000 --> 00:03:44.000]  我們要和同工一起
[00:03:44.000 --> 00:03:46.000]  去看這份肥辣秘書
[00:03:46.000 --> 00:03:48.000]  但不知道大家覺不覺
[00:03:48.000 --> 00:03:49.000]  我上次說肥辣秘書
[00:03:49.000 --> 00:03:52.000]  說了很多次是以佛所說
[00:03:52.000 --> 00:03:53.000]  因為以佛所說
[00:03:53.000 --> 00:03:55.000]  是要建立一個榮耀的教會
[00:03:55.000 --> 00:03:56.000]  我很想我們建立的柴鎮
[00:03:56.000 --> 00:03:58.000]  都是一個榮耀的教會
[00:03:58.000 --> 00:03:59.000]  經常都跳到那邊
[00:03:59.000 --> 00:04:00.000]  在肥辣秘書
[00:04:00.000 --> 00:04:03.000]  我們二章一到十一節裡面
[00:04:03.000 --> 00:04:05.000]  我參考了魏拓星先生
[00:04:05.000 --> 00:04:07.000]  一個屬靈的分享裡面
[00:04:07.000 --> 00:04:09.000]  他最強調的
[00:04:09.000 --> 00:04:11.000]  如果你要建立這種
[00:04:11.000 --> 00:04:15.000]  一致相同的思想意念
[00:04:15.000 --> 00:04:19.000]  最重要的是我們要在基督裡面
[00:04:19.000 --> 00:04:22.000]  他說如果我們在基督裡面的時候
[00:04:22.000 --> 00:04:25.000]  我們就不是罪人了
[00:04:25.000 --> 00:04:27.000]  我們是被稱為義的人
[00:04:27.000 --> 00:04:29.000]  如果我們在基督裡面
[00:04:29.000 --> 00:04:31.000]  我們就能夠得到聖靈的能力
[00:04:31.000 --> 00:04:33.000]  不需要靠自己的能力
[00:04:33.000 --> 00:04:34.000]  如果我們在基督裡面
[00:04:34.000 --> 00:04:37.000]  我們就能夠去得勝
[00:04:37.000 --> 00:04:42.000]  不需要不斷重複在罪的困所裡面
[00:04:42.000 --> 00:04:47.000]  限制自己,甚至傷害別人
[00:04:47.000 --> 00:04:50.000]  在基督裡面是怎樣一回事呢?
[00:04:50.000 --> 00:04:53.000]  我怎樣理解呢?
[00:04:53.000 --> 00:04:57.000]  如果大家有看魏拓星先生的人觀的話
[00:04:57.000 --> 00:04:58.000]  讀過他的書
[00:04:58.000 --> 00:05:01.000]  知道他分開屬靈人
[00:05:01.000 --> 00:05:03.000]  屬血氣的,聖經也有說
[00:05:03.000 --> 00:05:06.000]  還有屬魂的人
[00:05:06.000 --> 00:05:09.000]  三重的所謂人觀
[00:05:09.000 --> 00:05:12.000]  在現代方派的神學觀念裡面
[00:05:12.000 --> 00:05:15.000]  就不太接受這種的區分
[00:05:15.000 --> 00:05:17.000]  所以不是在很多教會裡面
[00:05:17.000 --> 00:05:18.000]  講這三種的區分
[00:05:18.000 --> 00:05:21.000]  以致到今天教會生命的操練裡面
[00:05:21.000 --> 00:05:23.000]  有些時候都忽略了
[00:05:23.000 --> 00:05:27.000]  究竟我們是屬靈的基督徒
[00:05:27.000 --> 00:05:30.000]  還是屬血氣的基督徒
[00:05:30.000 --> 00:05:33.000]  還是屬魂的基督徒呢?
[00:05:33.000 --> 00:05:34.000]  究竟我們現在教會裡面
[00:05:34.000 --> 00:05:36.000]  靈裡面相交的層次
[00:05:36.000 --> 00:05:41.000]  在人的層次、肉體的層次、魂的層次
[00:05:41.000 --> 00:05:44.000]  還是在靈的層次呢?
[00:05:44.000 --> 00:05:46.000]  上次也挑戰過大家
[00:05:46.000 --> 00:05:48.000]  我們要在靈裡面相交
[00:05:48.000 --> 00:05:52.000]  我們要用彼此建立的那種理解
[00:05:52.000 --> 00:05:53.000]  用L型的啟示
[00:05:53.000 --> 00:05:55.000]  讓神光照我們
[00:05:55.000 --> 00:05:58.000]  讓神的話語和我們生命有個相遇
[00:05:58.000 --> 00:06:00.000]  以致我們能夠將領受
[00:06:00.000 --> 00:06:03.000]  分享給其他弟兄姊妹聽的時候
[00:06:03.000 --> 00:06:08.000]  就可以進入一個可以去到魂裡面的相交
[00:06:08.000 --> 00:06:11.000]  但是大家聽完道了
[00:06:11.000 --> 00:06:14.000]  誰上次聽完道到現在有做過這件事?
[00:06:14.000 --> 00:06:16.000]  嘗試去做一個魂
[00:06:16.000 --> 00:06:17.000]  在靈裡面的相交
[00:06:17.000 --> 00:06:19.000]  做個小小的操練
[00:06:19.000 --> 00:06:21.000]  分享過
[00:06:21.000 --> 00:06:23.000]  我不是很想定大家的罪
[00:06:23.000 --> 00:06:26.000]  不過自己知自己事
[00:06:26.000 --> 00:06:29.000]  聽道就是要行道
[00:06:29.000 --> 00:06:31.000]  我有姊妹跟我說
[00:06:31.000 --> 00:06:33.000]  我不太明白甚麼是彼此相交
[00:06:33.000 --> 00:06:34.000]  我說很好
[00:06:34.000 --> 00:06:36.000]  因為她想她明白
[00:06:36.000 --> 00:06:38.000]  我覺得道理很簡單
[00:06:38.000 --> 00:06:41.000]  不過重複說可能都不明白
[00:06:41.000 --> 00:06:43.000]  要有機會對談可能不明白
[00:06:43.000 --> 00:06:45.000]  所以如果你不明白怎樣做
[00:06:45.000 --> 00:06:47.000]  你找我談
[00:06:47.000 --> 00:06:49.000]  我和你一起去試一下
[00:06:49.000 --> 00:06:50.000]  我都和不同的弟子姊妹
[00:06:50.000 --> 00:06:53.000]  用過這種方式去交往
[00:06:53.000 --> 00:06:57.000]  大家都有個幾好的體驗
[00:06:57.000 --> 00:06:59.000]  怎樣知道自己
[00:06:59.000 --> 00:07:03.000]  你想想如果你不太會游泳的時候
[00:07:03.000 --> 00:07:05.000]  我們同工在談
[00:07:05.000 --> 00:07:07.000]  團隊給我一些意見
[00:07:07.000 --> 00:07:08.000]  我有個領袖
[00:07:08.000 --> 00:07:09.000]  我和同工說
[00:07:09.000 --> 00:07:10.000]  有個領袖
[00:07:10.000 --> 00:07:11.000]  甚麼叫做在基督裡呢?
[00:07:11.000 --> 00:07:16.000]  在基督裡就好像我們浸在水裡
[00:07:16.000 --> 00:07:18.000]  我不知道大家會不會游泳
[00:07:18.000 --> 00:07:19.000]  當你剛剛會游泳的時候
[00:07:19.000 --> 00:07:20.000]  浸在水裡
[00:07:20.000 --> 00:07:22.000]  你有甚麼感覺呢?
[00:07:22.000 --> 00:07:24.000]  就好像你剛剛進入這個
[00:07:24.000 --> 00:07:26.000]  在基督裡面
[00:07:26.000 --> 00:07:30.000]  屬靈的生活方式
[00:07:30.000 --> 00:07:32.000]  你會害怕
[00:07:32.000 --> 00:07:34.000]  你緊張的時候會怎樣?
[00:07:34.000 --> 00:07:36.000]  就會沉
[00:07:36.000 --> 00:07:39.000]  一沉就會掙扎
[00:07:39.000 --> 00:07:40.000]  用力
[00:07:40.000 --> 00:07:44.000]  越用力就越沉
[00:07:44.000 --> 00:07:46.000]  但如果你越放鬆
[00:07:46.000 --> 00:07:48.000]  你開始學會游泳
[00:07:48.000 --> 00:07:51.000]  你敢去相信水會浮起來
[00:07:51.000 --> 00:07:53.000]  只要你不掙扎
[00:07:53.000 --> 00:07:55.000]  只要你放鬆
[00:07:55.000 --> 00:07:56.000]  你就被浮起來
[00:07:56.000 --> 00:07:57.000]  被盛載起來
[00:07:57.000 --> 00:07:59.000]  在基督裡面一樣
[00:07:59.000 --> 00:08:03.000]  就是你要承認
[00:08:03.000 --> 00:08:07.000]  唯有神可以盛載你
[00:08:07.000 --> 00:08:10.000]  離開這些罪的沉重
[00:08:10.000 --> 00:08:12.000]  你要放鬆
[00:08:12.000 --> 00:08:16.000]  你不要用自己的方法去解決
[00:08:16.000 --> 00:08:18.000]  你要放鬆去相信神
[00:08:18.000 --> 00:08:20.000]  就好像保羅
[00:08:20.000 --> 00:08:22.000]  保羅在大馬骰上面
[00:08:22.000 --> 00:08:23.000]  見到大綱之後
[00:08:23.000 --> 00:08:25.000]  他瞎了
[00:08:25.000 --> 00:08:28.000]  甚至他裡面完全對神的認識
[00:08:28.000 --> 00:08:30.000]  好像被否定了
[00:08:30.000 --> 00:08:31.000]  他就喊出來
[00:08:31.000 --> 00:08:32.000]  主啊
[00:08:32.000 --> 00:08:34.000]  你是誰?
[00:08:34.000 --> 00:08:37.000]  昨天和多加
[00:08:37.000 --> 00:08:39.000]  去看這段經文的時候
[00:08:39.000 --> 00:08:40.000]  多加和姐妹都說
[00:08:40.000 --> 00:08:42.000]  對呀 這麼奇怪
[00:08:42.000 --> 00:08:43.000]  又喊主
[00:08:43.000 --> 00:08:44.000]  又問他是誰
[00:08:44.000 --> 00:08:45.000]  明明知道他是主
[00:08:45.000 --> 00:08:47.000]  又問是誰
[00:08:47.000 --> 00:08:49.000]  就因為主做的事
[00:08:49.000 --> 00:08:52.000]  和他以為對的方式
[00:08:52.000 --> 00:08:53.000]  完全倒轉了
[00:08:53.000 --> 00:08:55.000]  所以他倒下了
[00:08:55.000 --> 00:08:57.000]  他以為很認識神
[00:08:57.000 --> 00:08:59.000]  所以他用他的方法
[00:08:59.000 --> 00:09:01.000]  覺得正在服侍神的時候
[00:09:01.000 --> 00:09:02.000]  神就告訴他
[00:09:02.000 --> 00:09:03.000]  我要的不是這些
[00:09:03.000 --> 00:09:04.000]  你正在做的事
[00:09:04.000 --> 00:09:06.000]  正正是逼迫我離開我
[00:09:06.000 --> 00:09:08.000]  聽姐妹
[00:09:08.000 --> 00:09:09.000]  我們有沒有同樣
[00:09:09.000 --> 00:09:12.000]  將我們的信仰宗教化了之後
[00:09:12.000 --> 00:09:14.000]  自以為為神正在做很多事
[00:09:14.000 --> 00:09:16.000]  做對的事
[00:09:16.000 --> 00:09:19.000]  但是突然間神告訴你
[00:09:19.000 --> 00:09:21.000]  你做的事
[00:09:21.000 --> 00:09:23.000]  正在離開我的心意
[00:09:23.000 --> 00:09:25.000]  可以是一個很大的震撼
[00:09:25.000 --> 00:09:28.000]  如果保羅不信服下來
[00:09:28.000 --> 00:09:31.000]  他不怕他自己有那種恐懼
[00:09:31.000 --> 00:09:33.000]  他相信
[00:09:33.000 --> 00:09:35.000]  他的心是定準要向神的
[00:09:35.000 --> 00:09:38.000]  就算我現在走錯了
[00:09:38.000 --> 00:09:40.000]  只要我接受神的光照
[00:09:40.000 --> 00:09:41.000]  好像瞎了一樣
[00:09:41.000 --> 00:09:42.000]  不要緊
[00:09:42.000 --> 00:09:45.000]  神會有意叫人來拖帶他
[00:09:45.000 --> 00:09:46.000]  告訴他接下來要怎麼做
[00:09:46.000 --> 00:09:47.000]  他相信
[00:09:47.000 --> 00:09:50.000]  他接下來要做的時候
[00:09:50.000 --> 00:09:53.000]  他就離開了這種贖血器
[00:09:53.000 --> 00:09:56.000]  宗教的方式去跟從神
[00:09:56.000 --> 00:09:59.000]  而進入一個新的生命軌道
[00:09:59.000 --> 00:10:01.000]  在基督裡
[00:10:01.000 --> 00:10:03.000]  就是要我們去相信
[00:10:03.000 --> 00:10:05.000]  神給我們的平安
[00:10:05.000 --> 00:10:09.000]  是神給能力我們去勝過罪
[00:10:09.000 --> 00:10:11.000]  不是靠你自己的方式
[00:10:11.000 --> 00:10:13.000]  不是靠人的方法
[00:10:13.000 --> 00:10:17.000]  當然有時候神都會透過人的方法
[00:10:17.000 --> 00:10:18.000]  來幫我們
[00:10:18.000 --> 00:10:20.000]  好像我們病了
[00:10:20.000 --> 00:10:22.000]  我們都要醫生幫我們
[00:10:22.000 --> 00:10:24.000]  但是最後能不能醫治
[00:10:24.000 --> 00:10:26.000]  其實都在神的手裡
[00:10:26.000 --> 00:10:29.000]  要跟著神的手去走
[00:10:29.000 --> 00:10:32.000]  去接受神安排的整個歷程
[00:10:32.000 --> 00:10:34.000]  這個就是在基督裡
[00:10:34.000 --> 00:10:38.000]  一個很重要很基本的態度
[00:10:38.000 --> 00:10:40.000]  所以我們在基督裡
[00:10:40.000 --> 00:10:43.000]  才能夠真真正正去追求到
[00:10:43.000 --> 00:10:44.000]  聖經所說的
[00:10:44.000 --> 00:10:47.000]  我們可以是同一個心智
[00:10:47.000 --> 00:10:49.000]  同一個理念
[00:10:49.000 --> 00:10:52.000]  我們才能夠有能力去追求這些同
[00:10:52.000 --> 00:10:53.000]  但是當我們說
[00:10:53.000 --> 00:10:55.000]  我們在基督裡的時候
[00:10:55.000 --> 00:10:56.000]  我們有沒有想過
[00:10:56.000 --> 00:10:59.000]  我們要經歷些什麼呢
[00:10:59.000 --> 00:11:01.000]  如果大家今天
[00:11:01.000 --> 00:11:02.000]  看封面的文章
[00:11:02.000 --> 00:11:03.000]  你會看到
[00:11:03.000 --> 00:11:05.000]  我都是引用了很多
[00:11:05.000 --> 00:11:08.000]  魏拓星先生的一些提醒
[00:11:08.000 --> 00:11:09.000]  你有沒有想過
[00:11:09.000 --> 00:11:11.000]  耶穌基督
[00:11:11.000 --> 00:11:13.000]  祂在這個
[00:11:13.000 --> 00:11:15.000]  說到我們以基督的心為心
[00:11:15.000 --> 00:11:20.000]  耶穌基督經歷的是什麼呢
[00:11:20.000 --> 00:11:21.000]  第六節
[00:11:21.000 --> 00:11:23.000]  祂本有神的形象
[00:11:23.000 --> 00:11:25.000]  不以自己與神同等為強奪的
[00:11:25.000 --> 00:11:28.000]  反倒虛己取了奴僕的形象
[00:11:28.000 --> 00:11:30.000]  成為人的樣式
[00:11:30.000 --> 00:11:32.000]  既有人的樣子
[00:11:32.000 --> 00:11:34.000]  就自己卑微
[00:11:34.000 --> 00:11:35.000]  全心信服
[00:11:35.000 --> 00:11:36.000]  以至於死
[00:11:36.000 --> 00:11:39.000]  且死在十字架上
[00:11:39.000 --> 00:11:43.000]  原來如果我們真的要學耶穌的榜樣
[00:11:43.000 --> 00:11:48.000]  我們去進入耶穌的裡面
[00:11:48.000 --> 00:11:50.000]  去經歷的時候
[00:11:50.000 --> 00:11:52.000]  第一件事我們要學的
[00:11:52.000 --> 00:11:54.000]  就是放下
[00:11:54.000 --> 00:11:58.000]  放下我們的權利
[00:11:58.000 --> 00:12:02.000]  耶穌本來就是與神同等的
[00:12:02.000 --> 00:12:03.000]  祂有這個權
[00:12:03.000 --> 00:12:08.000]  是應該理所當然當得的
[00:12:08.000 --> 00:12:17.000]  耶穌說父差遣我
[00:12:17.000 --> 00:12:18.000]  但是原來
[00:12:18.000 --> 00:12:22.000]  父指向子 子指向聖靈 聖靈指向天父
[00:12:22.000 --> 00:12:27.000]  這是東正教的聖像給我們的訊息
[00:12:27.000 --> 00:12:28.000]  在聖經裡說到
[00:12:28.000 --> 00:12:30.000]  三位一體的神
[00:12:30.000 --> 00:12:32.000]  本來三位位格都是平等的
[00:12:32.000 --> 00:12:35.000]  沒有說誰差誰
[00:12:35.000 --> 00:12:39.000]  耶穌說過我原與父為一
[00:12:39.000 --> 00:12:43.000]  所以父比我大 比祂大
[00:12:43.000 --> 00:12:46.000]  不是因著位格上有大小的花兒
[00:12:46.000 --> 00:12:50.000]  而是因著耶穌基督願意選擇
[00:12:50.000 --> 00:12:53.000]  謙卑 願意選擇
[00:12:53.000 --> 00:12:58.000]  是低於父這個位格
[00:12:58.000 --> 00:13:00.000]  好像是甘心樂意
[00:13:00.000 --> 00:13:05.000]  作成為卑微 放下他應有的權利
[00:13:05.000 --> 00:13:07.000]  弟兄姊妹 但是今天我們
[00:13:07.000 --> 00:13:10.000]  很多時候都為了自己的權利
[00:13:10.000 --> 00:13:12.000]  整個社會的氣氛都是
[00:13:12.000 --> 00:13:15.000]  我的權 我的權 人權 民權
[00:13:15.000 --> 00:13:18.000]  私隱權 什麼權 什麼權
[00:13:18.000 --> 00:13:21.000]  一定要拿著權
[00:13:21.000 --> 00:13:23.000]  這是這個世界教我們的
[00:13:23.000 --> 00:13:25.000]  你今天是不是這樣
[00:13:25.000 --> 00:13:29.000]  我們試過在教會裡推行守望
[00:13:29.000 --> 00:13:32.000]  約翰·衛斯理運動
[00:13:32.000 --> 00:13:35.000]  他們有一些守望的活動
[00:13:35.000 --> 00:13:38.000]  每次早上第一條問題
[00:13:38.000 --> 00:13:40.000]  就問弟兄
[00:13:40.000 --> 00:13:42.000]  從上次聚會到現在
[00:13:42.000 --> 00:13:44.000]  你有沒有犯過罪
[00:13:44.000 --> 00:13:46.000]  你問一下隔壁那位
[00:13:46.000 --> 00:13:48.000]  問一下姊妹 你有沒有犯過罪
[00:13:48.000 --> 00:13:49.000]  弟兄 你有沒有犯過罪
[00:13:49.000 --> 00:13:50.000]  問一下隔壁那位
[00:13:50.000 --> 00:13:51.000]  感覺一下那個感覺
[00:13:51.000 --> 00:13:55.000]  問一下他
[00:13:55.000 --> 00:13:57.000]  有什麼感覺
[00:13:57.000 --> 00:13:59.000]  問一下有什麼感覺
[00:13:59.000 --> 00:14:02.000]  被人問過有什麼感覺
[00:14:02.000 --> 00:14:03.000]  關你什麼事
[00:14:03.000 --> 00:14:06.000]  這是我的私隱
[00:14:06.000 --> 00:14:07.000]  我有權不回答你
[00:14:07.000 --> 00:14:09.000]  保持緘默
[00:14:09.000 --> 00:14:11.000]  合不合理 合理
[00:14:11.000 --> 00:14:13.000]  合不合權 合權
[00:14:13.000 --> 00:14:15.000]  合不合法 合法
[00:14:15.000 --> 00:14:17.000]  合不合基督的心意
[00:14:17.000 --> 00:14:21.000]  不合
[00:14:21.000 --> 00:14:24.000]  當我們要彼此結連的時候
[00:14:24.000 --> 00:14:26.000]  我們結連了生命的時候
[00:14:26.000 --> 00:14:30.000]  一個肢體軟弱犯罪
[00:14:30.000 --> 00:14:33.000]  是整個身體受影響
[00:14:33.000 --> 00:14:36.000]  你在私底下的生活
[00:14:36.000 --> 00:14:39.000]  不影響教會嗎
[00:14:39.000 --> 00:14:41.000]  但我們說私隱權
[00:14:41.000 --> 00:14:43.000]  不好意思 無可奉告
[00:14:43.000 --> 00:14:45.000]  行不行 行
[00:14:45.000 --> 00:14:47.000]  教會沒有你扶的 是不是
[00:14:47.000 --> 00:14:49.000]  但是基督的身體
[00:14:49.000 --> 00:14:52.000]  就很容易因為這樣而撕裂
[00:14:52.000 --> 00:14:56.000]  基督的身體很容易就變成
[00:14:56.000 --> 00:15:00.000]  失效 失調 混亂
[00:15:00.000 --> 00:15:05.000]  放下你享受權力
[00:15:05.000 --> 00:15:10.000]  甘於處於一個下位
[00:15:10.000 --> 00:15:14.000]  要學習卑微
[00:15:14.000 --> 00:15:16.000]  剛才在文章裡分享
[00:15:16.000 --> 00:15:18.000]  一位姐妹遇到一位醫生
[00:15:18.000 --> 00:15:21.000]  他說這個弟兄是一位很活潑的信徒
[00:15:21.000 --> 00:15:24.000]  很有學問 也很有聖經知識
[00:15:24.000 --> 00:15:26.000]  講道也很動聽
[00:15:26.000 --> 00:15:27.000]  但是有一天
[00:15:27.000 --> 00:15:29.000]  一位姐妹跟他說
[00:15:29.000 --> 00:15:31.000]  先生 你講的道理不錯
[00:15:31.000 --> 00:15:33.000]  但是你走的路錯了
[00:15:33.000 --> 00:15:35.000]  醫生就說
[00:15:35.000 --> 00:15:37.000]  我是全十字架的道
[00:15:37.000 --> 00:15:40.000]  我們應該寫幾倍十字架
[00:15:40.000 --> 00:15:42.000]  姐妹就說 沒錯
[00:15:42.000 --> 00:15:47.000]  但是我看你從來沒有死過
[00:15:47.000 --> 00:15:48.000]  我不知道你是醫生
[00:15:48.000 --> 00:15:51.000]  你聽到之後會怎樣
[00:15:51.000 --> 00:15:53.000]  不知道 應該是不是很生氣
[00:15:53.000 --> 00:15:55.000]  這樣被否定
[00:15:55.000 --> 00:15:56.000]  但是他很好
[00:15:56.000 --> 00:15:58.000]  他虛心求教
[00:15:58.000 --> 00:16:02.000]  這位姐妹就本著聖經向他講
[00:16:02.000 --> 00:16:05.000]  講很多十字架的道理
[00:16:05.000 --> 00:16:08.000]  之後他寫了一封信給這個姐妹
[00:16:08.000 --> 00:16:09.000]  就說你走了之後
[00:16:09.000 --> 00:16:10.000]  我對神說
[00:16:10.000 --> 00:16:13.000]  我並不知道什麼叫做十字架
[00:16:13.000 --> 00:16:16.000]  什麼叫做十字架的道路
[00:16:16.000 --> 00:16:17.000]  什麼叫做寫記
[00:16:17.000 --> 00:16:21.000]  但是神就是這樣在不知之中
[00:16:21.000 --> 00:16:23.000]  將我奉獻給你
[00:16:23.000 --> 00:16:26.000]  求你使我能夠寫記
[00:16:26.000 --> 00:16:28.000]  就這樣
[00:16:28.000 --> 00:16:30.000]  我的難處就來了
[00:16:30.000 --> 00:16:32.000]  我妻子反對我
[00:16:32.000 --> 00:16:33.000]  我不能忍耐時
[00:16:33.000 --> 00:16:35.000]  就有聲音跟她說
[00:16:35.000 --> 00:16:41.000]  這就是寫記
[00:16:41.000 --> 00:16:42.000]  死透了沒有
[00:16:42.000 --> 00:16:44.000]  死過了沒有
[00:16:44.000 --> 00:16:46.000]  老婆罵你 你會怎樣
[00:16:46.000 --> 00:16:48.000]  就罵他
[00:16:48.000 --> 00:16:52.000]  你會否為了耶穌基督的寫記去死
[00:16:52.000 --> 00:16:55.000]  我從前都是講十字架 講寫記
[00:16:55.000 --> 00:17:01.000]  但是我還不知道去哪裡死
[00:17:01.000 --> 00:17:04.000]  知不知道去哪裡死
[00:17:04.000 --> 00:17:05.000]  怎樣死
[00:17:05.000 --> 00:17:07.000]  現在我知道了
[00:17:07.000 --> 00:17:10.000]  因為當我真的要實踐出來的時候
[00:17:10.000 --> 00:17:14.000]  實行這個寫記十字架的道理的時候
[00:17:14.000 --> 00:17:15.000]  他這樣講的時候
[00:17:15.000 --> 00:17:18.000]  就引起很多人反對他
[00:17:18.000 --> 00:17:22.000]  他醫務的工作都有改變
[00:17:22.000 --> 00:17:23.000]  我才知道
[00:17:23.000 --> 00:17:29.000]  死就是在同人中間需要死
[00:17:29.000 --> 00:17:31.000]  原來在我們的生活裡面
[00:17:31.000 --> 00:17:34.000]  神給我們很多的考驗
[00:17:34.000 --> 00:17:36.000]  教我們去死
[00:17:36.000 --> 00:17:38.000]  教我們放下權力
[00:17:38.000 --> 00:17:40.000]  教我們甘於卑微
[00:17:40.000 --> 00:17:47.000]  教我們有時候要活在人的批評裡面
[00:17:47.000 --> 00:17:49.000]  或者要去學曉
