
[00:00:00.000 --> 00:00:06.000]  等姐妹早晨,高興有機會再回來跟大家分享主的華語
[00:05:31.000 --> 00:05:33.000]  這個就是我們在那一剎那神
[00:05:33.000 --> 00:05:36.000]  去宣告這個人是清義的
[00:05:36.000 --> 00:05:38.000]  那我們英文叫justification
[00:05:38.000 --> 00:05:40.000]  就是靠著我們的信心
[00:05:40.000 --> 00:05:43.000]  和神的恩典我們清義
[00:05:43.000 --> 00:05:45.000]  然後我們信了耶穌之後
[00:05:45.000 --> 00:05:47.000]  我們去一個旅程
[00:05:47.000 --> 00:05:50.000]  就是我們現在一起經歷的旅程
[00:05:50.000 --> 00:05:52.000]  就是終身
[00:05:52.000 --> 00:05:55.000]  會終身一起去走的就是
[00:05:55.000 --> 00:05:57.000]  成聖的路
[00:05:57.000 --> 00:06:00.000]  成聖有很技術性的語言
[00:06:00.000 --> 00:06:01.000]  很technical
[00:06:01.000 --> 00:06:04.000]  其實我們就在說生命轉化
[00:06:04.000 --> 00:06:05.000]  靠著聖靈
[00:06:05.000 --> 00:06:07.000]  所以為什麼耶穌要猜聖靈給我們
[00:06:07.000 --> 00:06:10.000]  就是聖靈去幫我們有生命轉化
[00:06:10.000 --> 00:06:12.000]  但是最正
[00:06:12.000 --> 00:06:14.000]  成聖這條路是很難走的
[00:06:14.000 --> 00:06:15.000]  不是每個人都願意走
[00:06:15.000 --> 00:06:17.000]  有些人走著走著就甩掉的
[00:06:17.000 --> 00:06:18.000]  是不是啊
[00:06:18.000 --> 00:06:19.000]  你想想和你一起信主的
[00:06:19.000 --> 00:06:21.000]  有多少個今天還和你
[00:06:21.000 --> 00:06:24.000]  在這裡很前線一起跑
[00:06:24.000 --> 00:06:25.000]  有些人是甩掉的
[00:06:25.000 --> 00:06:27.000]  因為很困難是吧
[00:06:27.000 --> 00:06:30.000]  生活很多挑戰
[00:06:30.000 --> 00:06:32.000]  但是我們最盼望什麼呢
[00:06:32.000 --> 00:06:34.000]  就是得榮耀
[00:06:34.000 --> 00:06:37.000]  我們完成了這個成聖路
[00:06:37.000 --> 00:06:39.000]  耶穌再來的時候
[00:06:39.000 --> 00:06:42.000]  神就說你們將會得榮耀
[00:06:42.000 --> 00:06:44.000]  我得到Glory
[00:06:44.000 --> 00:06:45.000]  什麼叫得榮耀呢
[00:06:45.000 --> 00:06:46.000]  其實大家知道嗎
[00:06:46.000 --> 00:06:48.000]  得榮耀我常常想著
[00:06:48.000 --> 00:06:49.000]  我一定會變成一個
[00:06:49.000 --> 00:06:51.000]  很發光的物體
[00:06:51.000 --> 00:06:53.000]  很發光的
[00:06:53.000 --> 00:06:55.000]  頭上有個光環
[00:06:55.000 --> 00:06:56.000]  很光亮
[00:06:56.000 --> 00:06:58.000]  大家就在天國上面
[00:06:58.000 --> 00:07:01.000]  有光一齊去敬拜神
[00:07:01.000 --> 00:07:03.000]  得榮耀不是這種
[00:07:03.000 --> 00:07:05.000]  外在的存在
[00:07:05.000 --> 00:07:07.000]  或者這種外在形象
[00:07:07.000 --> 00:07:10.000]  耶穌什麼時候得榮耀啊
[00:07:10.000 --> 00:07:13.000]  耶穌在祂受死
[00:07:13.000 --> 00:07:14.000]  釘十字架死了
[00:07:14.000 --> 00:07:16.000]  然後復活
[00:07:16.000 --> 00:07:18.000]  那一剎那就得榮耀
[00:07:18.000 --> 00:07:20.000]  然後聖天
[00:07:20.000 --> 00:07:22.000]  跟著以忽所書說什麼
[00:07:22.000 --> 00:07:25.000]  萬有都會復在他腳下
[00:07:25.000 --> 00:07:27.000]  將來萬有復在他腳下
[00:07:27.000 --> 00:07:29.000]  所以我們說神的榮耀
[00:07:29.000 --> 00:07:31.000]  我們說神得耶穌得榮耀
[00:07:31.000 --> 00:07:32.000]  是說什麼
[00:07:32.000 --> 00:07:34.000]  是說祂所做的萬物
[00:07:34.000 --> 00:07:37.000]  是復在他腳下
[00:07:37.000 --> 00:07:39.000]  就是說當我們信服神的時候
[00:07:39.000 --> 00:07:41.000]  神就得榮耀
[00:07:41.000 --> 00:07:42.000]  所以說榮耀這東西
[00:07:42.000 --> 00:07:44.000]  不是發光物體的東西
[00:07:44.000 --> 00:07:46.000]  不是一種閃閃生光的東西
[00:07:46.000 --> 00:07:48.000]  而是當有些東西
[00:07:48.000 --> 00:07:50.000]  在我們的權柄之下
[00:07:50.000 --> 00:07:52.000]  在神的權柄之下
[00:07:52.000 --> 00:07:54.000]  去信服去跟從的
[00:07:54.000 --> 00:07:57.000]  那時候神就得榮耀
[00:07:57.000 --> 00:07:58.000]  所以
[00:07:58.000 --> 00:08:00.000]  如果神的榮耀是這樣的話
[00:08:00.000 --> 00:08:03.000]  我們將來得榮耀又會是怎麼樣
[00:08:03.000 --> 00:08:05.000]  我們將來得榮耀
[00:08:05.000 --> 00:08:07.000]  不是就好像
[00:08:07.000 --> 00:08:08.000]  馬路那個
[00:08:08.000 --> 00:08:10.000]  斑馬線那個發光的燈
[00:08:10.000 --> 00:08:11.000]  站在那裡就發光
[00:08:11.000 --> 00:08:13.000]  那就是那個榮耀
[00:08:13.000 --> 00:08:15.000]  不是這東西
[00:08:15.000 --> 00:08:18.000]  在我們現在面對的世界
[00:08:18.000 --> 00:08:20.000]  我們大家都同意就是
[00:08:20.000 --> 00:08:22.000]  很多的苦難
[00:08:22.000 --> 00:08:24.000]  很多的爭戰
[00:08:24.000 --> 00:08:26.000]  甚至在上兩個世紀
[00:08:26.000 --> 00:08:27.000]  十九世紀
[00:08:27.000 --> 00:08:29.000]  有一個無神論
[00:08:29.000 --> 00:08:32.000]  虛無主義的哲學家
[00:08:32.000 --> 00:08:33.000]  尼采
[00:08:33.000 --> 00:08:35.000]  可能有些人會聽過
[00:08:35.000 --> 00:08:37.000]  尼采甚至說到
[00:08:37.000 --> 00:08:39.000]  上帝已經死了
[00:08:39.000 --> 00:08:42.000]  基督徒其實自己在做自己的事
[00:08:42.000 --> 00:08:44.000]  基督徒其實每個禮拜回來
[00:08:44.000 --> 00:08:46.000]  就根本自己在玩一個遊戲
[00:08:46.000 --> 00:08:49.000]  其實上帝其實是離你們而去的了
[00:08:49.000 --> 00:08:52.000]  是不是這樣的真實的情況呢
[00:08:52.000 --> 00:08:54.000]  很多時候我們
[00:08:54.000 --> 00:08:56.000]  感覺不到上帝的存在
[00:08:56.000 --> 00:08:58.000]  我們就覺得上帝不在
[00:08:58.000 --> 00:09:00.000]  尼采不是說真的上帝死了
[00:09:00.000 --> 00:09:02.000]  尼采的意思就是說
[00:09:02.000 --> 00:09:04.000]  你看我們十九世紀的時候
[00:09:04.000 --> 00:09:06.000]  我們的世界都是很亂
[00:09:06.000 --> 00:09:07.000]  很多的苦難
[00:09:07.000 --> 00:09:09.000]  你們所相信的神
[00:09:09.000 --> 00:09:11.000]  什麼時候在你們當中在做事
[00:09:11.000 --> 00:09:13.000]  我們看不到
[00:09:13.000 --> 00:09:15.000]  昨天我和一個學生
[00:09:15.000 --> 00:09:16.000]  我們一班
[00:09:16.000 --> 00:09:18.000]  就是和嶺南中學的學生去行山
[00:09:18.000 --> 00:09:20.000]  坐巴士上山頂
[00:09:20.000 --> 00:09:22.000]  剛剛隔壁的那個學生
[00:09:22.000 --> 00:09:23.000]  滿肚子水
[00:09:23.000 --> 00:09:25.000]  問我很多哲學的東西
[00:09:25.000 --> 00:09:27.000]  他都有看尼采
[00:09:27.000 --> 00:09:29.000]  他都看虛無主義的中四
[00:09:29.000 --> 00:09:31.000]  他都說
[00:09:31.000 --> 00:09:33.000]  其實上帝存不存在呢
[00:09:33.000 --> 00:09:34.000]  如果上帝不存在
[00:09:34.000 --> 00:09:35.000]  不是這個上帝
[00:09:35.000 --> 00:09:37.000]  其實我信任誰都可以的
[00:09:37.000 --> 00:09:39.000]  現在的年輕人其實都
[00:09:39.000 --> 00:09:40.000]  很多這些東西在想
[00:09:40.000 --> 00:09:41.000]  你不要以為年輕人
[00:09:41.000 --> 00:09:42.000]  只會打機
[00:09:42.000 --> 00:09:44.000]  都很厲害
[00:09:44.000 --> 00:09:47.000]  尼采的思想到今天
[00:09:47.000 --> 00:09:50.000]  其實還在影響二十一世紀的年輕人
[00:09:50.000 --> 00:09:53.000]  就算跟我們回教會的年輕人
[00:09:53.000 --> 00:09:56.000]  都會問究竟這個上帝有多真實
[00:09:56.000 --> 00:09:58.000]  上帝是否還存在
[00:09:58.000 --> 00:10:01.000]  無怪很多人相信尼采的說話
[00:10:01.000 --> 00:10:03.000]  上帝已死都是真實
[00:10:03.000 --> 00:10:04.000]  但是他只是說
[00:10:04.000 --> 00:10:06.000]  上帝其實遠離你們而去
[00:10:06.000 --> 00:10:07.000]  他已經放棄了你們了
[00:10:07.000 --> 00:10:09.000]  你們不用再
[00:10:09.000 --> 00:10:13.000]  這麼多的盼望在他身上
[00:10:13.000 --> 00:10:16.000]  在今天我們所讀的經文裡面
[00:10:16.000 --> 00:10:19.000]  說到萬物都在伸淫
[00:10:19.000 --> 00:10:23.000]  或者一些譯本是說探蝕
[00:10:23.000 --> 00:10:24.000]  空氣的污染
[00:10:24.000 --> 00:10:26.000]  環境的污染
[00:10:26.000 --> 00:10:30.000]  在河流滿佈我們所拋棄的垃圾廢物
[00:10:30.000 --> 00:10:34.000]  污染神所創造的大自然
[00:10:34.000 --> 00:10:35.000]  石油的污染
[00:10:35.000 --> 00:10:39.000]  可以令到海洋的生物都受苦
[00:10:39.000 --> 00:10:40.000]  甚至地震
[00:10:40.000 --> 00:10:42.000]  地裂開
[00:10:42.000 --> 00:10:43.000]  這些一切就是
[00:10:43.000 --> 00:10:45.000]  好像我們今天這段經文所說的
[00:10:45.000 --> 00:10:48.000]  其實萬物都在探蝕當中
[00:10:48.000 --> 00:10:51.000]  萬物都在受苦
[00:10:51.000 --> 00:10:52.000]  還有
[00:10:52.000 --> 00:10:54.000]  我們也很奇怪
[00:10:54.000 --> 00:10:55.000]  我們很喜歡小動物
[00:10:55.000 --> 00:10:58.000]  但是我們會有專門的餐廳
[00:10:58.000 --> 00:11:01.000]  供應這些小動物的肉食
[00:11:01.000 --> 00:11:06.000]  有羊 有魚 有雞 鵝 鴨 有牛
[00:11:06.000 --> 00:11:09.000]  這些生物其實都是
[00:11:09.000 --> 00:11:10.000]  神所創造
[00:11:10.000 --> 00:11:12.000]  不過今天我們是用來
[00:11:12.000 --> 00:11:14.000]  滿足我們的口福
[00:11:14.000 --> 00:11:16.000]  有時候都很
[00:11:16.000 --> 00:11:19.000]  當我們看創世紀創造前幾章的時候
[00:11:19.000 --> 00:11:21.000]  我們都很驚嘆
[00:11:21.000 --> 00:11:23.000]  神的大地創造
[00:11:23.000 --> 00:11:25.000]  但是當我們回到現實生活的時候
[00:11:25.000 --> 00:11:26.000]  我們在做什麼
[00:11:26.000 --> 00:11:29.000]  我們就是在吃神給我們的創造
[00:11:29.000 --> 00:11:30.000]  其實這些創造
[00:11:30.000 --> 00:11:32.000]  最早的時候神的心意是什麼
[00:11:32.000 --> 00:11:33.000]  記不記得
[00:11:33.000 --> 00:11:35.000]  是給我們去管治他們
[00:11:35.000 --> 00:11:37.000]  去治理他們
[00:11:37.000 --> 00:11:39.000]  當人按神的心意
[00:11:39.000 --> 00:11:43.000]  去管治他所創造的東西
[00:11:43.000 --> 00:11:45.000]  人得榮耀
[00:11:45.000 --> 00:11:47.000]  人也得榮耀
[00:11:47.000 --> 00:11:49.000]  但是當我們去將這些東西破壞
[00:11:49.000 --> 00:11:51.000]  將他們的用途
[00:11:51.000 --> 00:11:53.000]  原本所創造的用途
[00:11:53.000 --> 00:11:56.000]  去扭曲了的時候
[00:11:56.000 --> 00:11:58.000]  那個榮耀就失去了
[00:11:58.000 --> 00:11:59.000]  所以這個
[00:11:59.000 --> 00:12:01.000]  是對我們一個提醒
[00:12:01.000 --> 00:12:03.000]  但我不是說
[00:12:03.000 --> 00:12:04.000]  從今天開始
[00:12:04.000 --> 00:12:05.000]  大家不要吃肉
[00:12:05.000 --> 00:12:06.000]  我不吃肉 我不會
[00:12:06.000 --> 00:12:07.000]  我會繼續的
[00:12:07.000 --> 00:12:09.000]  因為我們沒有辦法
[00:12:09.000 --> 00:12:10.000]  我們已經習慣了
[00:12:10.000 --> 00:12:11.000]  成為我們生活的一部份
[00:12:11.000 --> 00:12:13.000]  我不是要將那個罪疚感
[00:12:13.000 --> 00:12:14.000]  放在你的身上
[00:12:14.000 --> 00:12:16.000]  但我想我們大家去思想
[00:12:16.000 --> 00:12:17.000]  究竟其實
[00:12:17.000 --> 00:12:20.000]  神所創造聖經的世界
[00:12:20.000 --> 00:12:21.000]  是什麼世界
[00:12:21.000 --> 00:12:22.000]  現在我們是不是活在
[00:12:22.000 --> 00:12:25.000]  一個聖經的世界
[00:12:25.000 --> 00:12:26.000]  在創世紀
[00:12:26.000 --> 00:12:27.000]  所以三章十七節
[00:12:27.000 --> 00:12:29.000]  當人犯罪之後
[00:12:29.000 --> 00:12:30.000]  神是說
[00:12:30.000 --> 00:12:32.000]  首先被咒咒的是
[00:12:32.000 --> 00:12:35.000]  祂創造的大字
[00:12:35.000 --> 00:12:37.000]  是地被受咒咒
[00:12:37.000 --> 00:12:40.000]  地是代表所有的大字
[00:12:40.000 --> 00:12:41.000]  而人呢
[00:12:41.000 --> 00:12:43.000]  是要工作勞碌
[00:12:43.000 --> 00:12:45.000]  才可以從地得劇
[00:12:45.000 --> 00:12:46.000]  所以人
[00:12:46.000 --> 00:12:48.000]  第一樣東西被受罰的
[00:12:48.000 --> 00:12:49.000]  就是離開神
[00:12:49.000 --> 00:12:51.000]  被趕出伊甸園
[00:12:51.000 --> 00:12:53.000]  但是原來同一時間
[00:12:53.000 --> 00:12:54.000]  因為人犯罪
[00:12:54.000 --> 00:12:56.000]  被受罰的就是大字
[00:12:56.000 --> 00:13:00.000]  神的創造
[00:13:00.000 --> 00:13:01.000]  所以
[00:13:01.000 --> 00:13:02.000]  第一滴血
[00:13:02.000 --> 00:13:04.000]  就是動物的血
[00:13:04.000 --> 00:13:06.000]  神是要殺一隻
[00:13:06.000 --> 00:13:08.000]  祂所創造的生物
[00:13:08.000 --> 00:13:11.000]  來做一件皮子的衣服
[00:13:11.000 --> 00:13:12.000]  給亞當和夏娃
[00:13:12.000 --> 00:13:14.000]  遮蔽他們的身體
[00:13:14.000 --> 00:13:16.000]  所以最早的滴血
[00:13:16.000 --> 00:13:18.000]  其實是動物流出來的
[00:13:18.000 --> 00:13:21.000]  就是為了人所犯的罪
[00:13:21.000 --> 00:13:25.000]  而去到受的犧牲
[00:13:25.000 --> 00:13:27.000]  甚至無創世紀第六章六節
[00:13:27.000 --> 00:13:29.000]  講到耶和華就後悔
[00:13:29.000 --> 00:13:31.000]  做人在地上
[00:13:31.000 --> 00:13:33.000]  心中憂傷
[00:13:33.000 --> 00:13:36.000]  連神都後悔
[00:13:36.000 --> 00:13:38.000]  是不是很慘
[00:13:38.000 --> 00:13:40.000]  整個圖畫神後悔
[00:13:40.000 --> 00:13:41.000]  聖經是出現過
[00:13:41.000 --> 00:13:43.000]  幾次講神後悔
[00:13:43.000 --> 00:13:44.000]  但是神的後悔
[00:13:44.000 --> 00:13:45.000]  跟我們的後悔不同
[00:13:45.000 --> 00:13:46.000]  我們的後悔
[00:13:46.000 --> 00:13:47.000]  就是做錯了事
[00:13:47.000 --> 00:13:48.000]  我們後悔
[00:13:48.000 --> 00:13:49.000]  神的後悔
[00:13:49.000 --> 00:13:51.000]  是覺得有失望
[00:13:51.000 --> 00:13:53.000]  因為那個怡人化的神
[00:13:53.000 --> 00:13:54.000]  也有失望
[00:13:54.000 --> 00:13:56.000]  祂預知的事
[00:13:56.000 --> 00:13:57.000]  也是這樣發生
[00:13:57.000 --> 00:13:59.000]  但是神仍然去做人
[00:13:59.000 --> 00:14:03.000]  神明知我們這麼頑皮
[00:14:03.000 --> 00:14:05.000]  但是神仍然做我們
[00:14:05.000 --> 00:14:07.000]  因為永恆的神
[00:14:07.000 --> 00:14:09.000]  預知一切將會發生
[00:14:09.000 --> 00:14:11.000]  而這個預知
[00:14:11.000 --> 00:14:14.000]  也讓神能夠在預知的未來
[00:14:14.000 --> 00:14:16.000]  為我們所發生的事
[00:14:16.000 --> 00:14:18.000]  預備好所有的救贖
[00:14:18.000 --> 00:14:20.000]  預備好所有的解決方案
[00:14:20.000 --> 00:14:22.000]  所以神仍然因為
[00:14:22.000 --> 00:14:24.000]  預知人會犯罪
[00:14:24.000 --> 00:14:26.000]  祂會繼續創造人
[00:14:26.000 --> 00:14:28.000]  因為祂實在愛我們
[00:14:28.000 --> 00:14:30.000]  實在想我們跟祂分享
[00:14:30.000 --> 00:14:33.000]  祂的愛和祂的榮耀
[00:14:33.000 --> 00:14:35.000]  祂的封聖
[00:14:35.000 --> 00:14:37.000]  但是在這段時間
[00:14:37.000 --> 00:14:39.000]  當人和萬物
[00:14:39.000 --> 00:14:41.000]  未得完全的救贖的時候
[00:14:41.000 --> 00:14:43.000]  這種的辛淫和嘆息
[00:14:43.000 --> 00:14:45.000]  仍然會在我們當中
[00:14:45.000 --> 00:14:47.000]  所以我們讀聖經的時候
[00:14:47.000 --> 00:14:51.000]  我們有一種的感覺就是
[00:14:51.000 --> 00:14:54.000]  這個世界既然這麼敗壞
[00:14:54.000 --> 00:14:55.000]  這麼多的苦難
[00:14:55.000 --> 00:14:56.000]  而在聖經裡面
[00:14:56.000 --> 00:14:57.000]  有很多時候
[00:14:57.000 --> 00:14:58.000]  有時候會說到什麼
[00:14:58.000 --> 00:14:59.000]  這個世界將來
[00:14:59.000 --> 00:15:01.000]  好像在彼得後書
[00:15:01.000 --> 00:15:03.000]  這些經文會說到
[00:15:03.000 --> 00:15:04.000]  主日子來到的時候
[00:15:04.000 --> 00:15:05.000]  好像賊人一樣
[00:15:05.000 --> 00:15:06.000]  耶穌在來的日子
[00:15:06.000 --> 00:15:07.000]  好像賊子
[00:15:07.000 --> 00:15:09.000]  祂不會預先給你一個通知
[00:15:09.000 --> 00:15:11.000]  給你一個預告
[00:15:11.000 --> 00:15:14.000]  那一天必有大聲響吠去
[00:15:14.000 --> 00:15:16.000]  天必有大聲響響聲吠去
[00:15:16.000 --> 00:15:19.000]  有營的物質都要被烈火消化
[00:15:19.000 --> 00:15:22.000]  地禍其上的物都要燒盡了
[00:15:22.000 --> 00:15:23.000]  很多時候
[00:15:23.000 --> 00:15:25.000]  我們捉住一節這樣的經文
[00:15:25.000 --> 00:15:26.000]  我們覺得
[00:15:26.000 --> 00:15:27.000]  將來世界就會有
[00:15:27.000 --> 00:15:29.000]  第三次世界大戰
[00:15:29.000 --> 00:15:30.000]  第三次世界大戰
[00:15:30.000 --> 00:15:32.000]  一定是核武的大戰
[00:15:32.000 --> 00:15:34.000]  因為有大聲響響
[00:15:34.000 --> 00:15:37.000]  然後所有有營的物質都會消化
[00:15:37.000 --> 00:15:39.000]  有什麼東西會一次過
[00:15:39.000 --> 00:15:41.000]  能夠消化有營的物質呢
[00:15:41.000 --> 00:15:43.000]  就是今天我們的核武
[00:15:43.000 --> 00:15:45.000]  越來越厲害的核武
[00:15:45.000 --> 00:15:47.000]  但在聖經裡面
[00:15:47.000 --> 00:15:48.000]  我們記住
[00:15:48.000 --> 00:15:50.000]  有時候寫的經文
[00:15:50.000 --> 00:15:52.000]  是一種的比喻來的
[00:15:52.000 --> 00:15:54.000]  而火在聖經裡面
[00:15:54.000 --> 00:15:56.000]  有兩種兩層的意義
[00:15:56.000 --> 00:15:58.000]  當然一層的意義是說
[00:15:58.000 --> 00:16:00.000]  燒毀所有的東西
[00:16:00.000 --> 00:16:02.000]  負面的意義
[00:16:02.000 --> 00:16:04.000]  火燒毀一切的物質
[00:16:04.000 --> 00:16:05.000]  但是火
[00:16:05.000 --> 00:16:07.000]  在聖經另一層的意義
[00:16:07.000 --> 00:16:09.000]  是潔淨
[00:16:09.000 --> 00:16:10.000]  所以有時候
[00:16:10.000 --> 00:16:12.000]  我們的經文就對號入座
[00:16:12.000 --> 00:16:14.000]  今天有什麼武器呢
[00:16:14.000 --> 00:16:16.000]  我們就覺得是那種武器
[00:16:16.000 --> 00:16:18.000]  去消滅這個世界
[00:16:18.000 --> 00:16:20.000]  所以將來這個世界被消滅
[00:16:20.000 --> 00:16:22.000]  就不是人去主宰了
[00:16:22.000 --> 00:16:23.000]  不是神去主宰了
[00:16:23.000 --> 00:16:24.000]  是人的武器去主宰了
[00:16:24.000 --> 00:16:26.000]  所以我們就很害怕
[00:16:26.000 --> 00:16:28.000]  害怕的時候怎樣
[00:16:28.000 --> 00:16:30.000]  我們發展出一種心態
[00:16:30.000 --> 00:16:32.000]  就是
[00:16:32.000 --> 00:16:34.000]  我們叫做撤退心態
[00:16:34.000 --> 00:16:38.000]  我們希望
