
[00:00:00.000 --> 00:00:02.000]  主席:各位頂智媒晚安
[00:03:40.000 --> 00:03:41.000]  那個不是電話
[00:03:41.000 --> 00:03:43.000]  那個是訊息
[00:03:43.000 --> 00:03:45.000]  我說,你怎麼知道呢?
[00:03:45.000 --> 00:03:46.000]  我很容易記得
[00:03:46.000 --> 00:03:47.000]  白色就是電話響
[00:03:47.000 --> 00:03:49.000]  綠色就是不知道甚麼訊息
[00:03:49.000 --> 00:03:50.000]  紅色就是不知道甚麼訊息
[00:03:50.000 --> 00:03:52.000]  原來她的手機那一點光
[00:03:52.000 --> 00:03:53.000]  是轉換不同的顏色的
[00:03:53.000 --> 00:03:54.000]  所以她看一看就知道
[00:03:54.000 --> 00:03:56.000]  這個不是電話,先不用回覆
[00:03:56.000 --> 00:03:58.000]  這個是電話,要聽聽
[00:03:58.000 --> 00:03:59.000]  是吧?
[00:03:59.000 --> 00:04:02.000]  我們以前的人看天色就知道有沒有雨落
[00:04:02.000 --> 00:04:04.000]  今天我們看一看電話
[00:04:04.000 --> 00:04:06.000]  閃了一盞就知道我們是要接訊息
[00:04:06.000 --> 00:04:07.000]  還是要聽電話
[00:04:07.000 --> 00:04:09.000]  還是那些其實是廣告
[00:04:09.000 --> 00:04:11.000]  無論如何,我們有些位置
[00:04:11.000 --> 00:04:13.000]  我們可能不太明白,不太懂
[00:04:13.000 --> 00:04:14.000]  正如第二句說
[00:04:14.000 --> 00:04:16.000]  起了藍風就燥熱
[00:04:16.000 --> 00:04:17.000]  不知道是甚麼
[00:04:17.000 --> 00:04:19.000]  燥熱和藍風有甚麼關係呢?
[00:04:19.000 --> 00:04:20.000]  可能我們不知道
[00:04:20.000 --> 00:04:22.000]  不過我們知道我們有個暗瘡
[00:04:22.000 --> 00:04:25.000]  可能我們在熱氣下要喝點涼茶
[00:04:25.000 --> 00:04:28.000]  有些事我們好像不太知道是甚麼
[00:04:28.000 --> 00:04:30.000]  是天然現象還是甚麼
[00:04:30.000 --> 00:04:32.000]  但有些事我們知道
[00:04:32.000 --> 00:04:33.000]  是吧?
[00:04:33.000 --> 00:04:34.000]  耶穌說了一件事
[00:04:34.000 --> 00:04:35.000]  有些事當時的人知道
[00:04:35.000 --> 00:04:36.000]  我們不是當時的人
[00:04:36.000 --> 00:04:38.000]  當時當中很多是做農夫的
[00:04:38.000 --> 00:04:39.000]  可能是做漁夫的
[00:04:39.000 --> 00:04:41.000]  他們就是看天色的
[00:04:41.000 --> 00:04:42.000]  他們沒有天文台
[00:04:42.000 --> 00:04:43.000]  我們今天知道甚麼時候打甚麼風球
[00:04:43.000 --> 00:04:44.000]  很簡單
[00:04:44.000 --> 00:04:45.000]  怎樣知道?
[00:04:45.000 --> 00:04:46.000]  打一個電視就知道
[00:04:46.000 --> 00:04:47.000]  怎樣知道?
[00:04:47.000 --> 00:04:48.000]  打一個手機就看到訊息
[00:04:48.000 --> 00:04:49.000]  哦,風球爆了
[00:04:49.000 --> 00:04:50.000]  哦,下了
[00:04:50.000 --> 00:04:52.000]  當時的人收到訊息
[00:04:52.000 --> 00:04:54.000]  就是從他看身邊的環境
[00:04:54.000 --> 00:04:55.000]  但無論如何
[00:04:55.000 --> 00:04:57.000]  當他們收到訊息之後
[00:04:57.000 --> 00:04:58.000]  他們就知道
[00:04:58.000 --> 00:04:59.000]  哦,這樣就是下雨了
[00:04:59.000 --> 00:05:01.000]  哦,這樣就是燥熱了
[00:05:01.000 --> 00:05:03.000]  這就是當時的人
[00:05:03.000 --> 00:05:05.000]  他們能夠收到訊息的方法
[00:05:05.000 --> 00:05:06.000]  弟兄姊妹,今時今日
[00:05:06.000 --> 00:05:07.000]  我們可能不太知道
[00:05:07.000 --> 00:05:08.000]  這些天文地理的事
[00:05:08.000 --> 00:05:10.000]  不過我們都收到訊息
[00:05:10.000 --> 00:05:12.000]  在我們身邊很多訊息
[00:05:12.000 --> 00:05:13.000]  是吧?
[00:05:13.000 --> 00:05:14.000]  這一天裏面很多訊息
[00:05:14.000 --> 00:05:15.000]  今時今日很多人說
[00:05:15.000 --> 00:05:17.000]  我們收訊息比以前的人快很多
[00:05:17.000 --> 00:05:18.000]  為甚麼?
[00:05:18.000 --> 00:05:19.000]  有網絡,是吧?
[00:05:19.000 --> 00:05:20.000]  有手機
[00:05:20.000 --> 00:05:22.000]  很快就知道甚麼訊息
[00:05:22.000 --> 00:05:23.000]  當你知道打風就不用
[00:05:23.000 --> 00:05:24.000]  你不用看電視就知道
[00:05:24.000 --> 00:05:26.000]  因為你的手機就會不停響
[00:05:26.000 --> 00:05:28.000]  因為有人會發甚麼訊息給你
[00:05:28.000 --> 00:05:29.000]  然後有人告訴你甚麼
[00:05:29.000 --> 00:05:30.000]  很多訊息
[00:05:30.000 --> 00:05:32.000]  這個世界有很多訊息給你
[00:05:32.000 --> 00:05:34.000]  有很多訊息是很適合的
[00:05:34.000 --> 00:05:35.000]  在天文台說
[00:05:35.000 --> 00:05:37.000]  還有兩小時就掛爆風球
[00:05:37.000 --> 00:05:39.000]  差不多應該都到了
[00:05:39.000 --> 00:05:41.000]  正如當時的人看完天之後知道
[00:05:41.000 --> 00:05:43.000]  懂得分辨
[00:05:43.000 --> 00:05:45.000]  頂尖尖有時我們覺得
[00:05:45.000 --> 00:05:46.000]  很多事我們不懂
[00:05:46.000 --> 00:05:48.000]  不知道你懂得多還是少
[00:05:48.000 --> 00:05:49.000]  有人說越讀書多
[00:05:49.000 --> 00:05:50.000]  就覺得自己懂得少
[00:05:50.000 --> 00:05:52.000]  小時候覺得甚麼都懂
[00:05:52.000 --> 00:05:53.000]  但無論如何
[00:05:53.000 --> 00:05:54.000]  我們生命裏面
[00:05:54.000 --> 00:05:56.000]  一定有些東西我們懂得
[00:05:56.000 --> 00:05:58.000]  一定有些東西我們猜到
[00:05:58.000 --> 00:05:59.000]  怎樣我們猜到
[00:05:59.000 --> 00:06:01.000]  譬如我們看到天這麼陰這麼黑
[00:06:01.000 --> 00:06:03.000]  這個時候應該沒那麼陰
[00:06:03.000 --> 00:06:04.000]  應該都有機會下雨
[00:06:04.000 --> 00:06:05.000]  我們猜到有些東西
[00:06:05.000 --> 00:06:07.000]  更何況我們生活裏面很多
[00:06:07.000 --> 00:06:08.000]  上帝給我們的訊息
[00:06:08.000 --> 00:06:09.000]  我們應該知道
[00:06:09.000 --> 00:06:10.000]  今時今日第一樣
[00:06:10.000 --> 00:06:11.000]  想和你分享的就是
[00:06:11.000 --> 00:06:13.000]  我們生命裏面很多的訊息
[00:06:13.000 --> 00:06:15.000]  很多的事情
[00:06:15.000 --> 00:06:16.000]  是對是錯
[00:06:16.000 --> 00:06:18.000]  其實我們很清楚
[00:06:18.000 --> 00:06:19.000]  有時我們給很多的原因
[00:06:19.000 --> 00:06:20.000]  給很多的藉口
[00:06:20.000 --> 00:06:21.000]  說我不明白
[00:06:21.000 --> 00:06:22.000]  我不知道
[00:06:22.000 --> 00:06:23.000]  其實是一些藉口
[00:06:23.000 --> 00:06:24.000]  因為你不想做
[00:06:24.000 --> 00:06:26.000]  你不想回應
[00:06:26.000 --> 00:06:27.000]  耶穌就這樣說
[00:06:27.000 --> 00:06:28.000]  五十六節他說
[00:06:28.000 --> 00:06:30.000]  假冒為善的人
[00:06:30.000 --> 00:06:32.000]  他們稱呼那些人假冒為善
[00:06:32.000 --> 00:06:33.000]  為甚麼呢
[00:06:33.000 --> 00:06:34.000]  因為耶穌說
[00:06:34.000 --> 00:06:35.000]  你懂得看天象
[00:06:35.000 --> 00:06:36.000]  看到天你就知道它下雨
[00:06:36.000 --> 00:06:37.000]  看到天你就知道它起風
[00:06:37.000 --> 00:06:38.000]  你收到那麼多訊息
[00:06:38.000 --> 00:06:40.000]  你知道這個世界上那麼多東西
[00:06:40.000 --> 00:06:42.000]  但為甚麼你不知道
[00:06:42.000 --> 00:06:44.000]  分辨這是甚麼時代呢
[00:06:44.000 --> 00:06:46.000]  究竟這是甚麼訊息
[00:06:46.000 --> 00:06:48.000]  甚麼是分辨這是甚麼時代呢
[00:06:48.000 --> 00:06:50.000]  頂尖你覺得這是甚麼時代
[00:06:50.000 --> 00:06:52.000]  如果有人問你
[00:06:52.000 --> 00:06:53.000]  這是甚麼時代
[00:06:53.000 --> 00:06:54.000]  你會怎樣回答
[00:06:54.000 --> 00:06:56.000]  不知道怎樣回答
[00:06:56.000 --> 00:06:57.000]  這是大時代
[00:06:57.000 --> 00:06:59.000]  這是甚麼時代
[00:06:59.000 --> 00:07:01.000]  這是訊息爆炸的時代
[00:07:01.000 --> 00:07:04.000]  這是甚麼都不知道的時代
[00:07:04.000 --> 00:07:07.000]  這是很多人不斷逃避
[00:07:07.000 --> 00:07:09.000]  不想承擔責任的時代
[00:07:09.000 --> 00:07:11.000]  這個時代是甚麼時代呢
[00:07:11.000 --> 00:07:13.000]  當耶穌說這個時代的時候
[00:07:13.000 --> 00:07:14.000]  很明顯的說
[00:07:14.000 --> 00:07:15.000]  就是祂要知道
[00:07:15.000 --> 00:07:16.000]  祂在這一刻要做甚麼
[00:07:16.000 --> 00:07:18.000]  甚至耶穌也在提醒
[00:07:18.000 --> 00:07:20.000]  原來上帝國會就會回來
[00:07:20.000 --> 00:07:21.000]  耶穌離開這個世界之後
[00:07:21.000 --> 00:07:22.000]  祂會再回來
[00:07:22.000 --> 00:07:23.000]  所以我們要緊握
[00:07:23.000 --> 00:07:24.000]  我們有個時代要做
[00:07:24.000 --> 00:07:25.000]  我們要做的事
[00:07:25.000 --> 00:07:26.000]  頂尖姐妹對你來說
[00:07:26.000 --> 00:07:28.000]  這是甚麼時代呢
[00:07:28.000 --> 00:07:29.000]  可能你是做學生的
[00:07:29.000 --> 00:07:30.000]  這個時代不就是
[00:07:30.000 --> 00:07:31.000]  努力讀書的時代嗎
[00:07:31.000 --> 00:07:32.000]  不是
[00:07:32.000 --> 00:07:33.000]  這個時候暑假
[00:07:33.000 --> 00:07:34.000]  努力玩玩
[00:07:34.000 --> 00:07:35.000]  然後很快就要努力讀書
[00:07:35.000 --> 00:07:36.000]  可能你是上班的
[00:07:36.000 --> 00:07:37.000]  這個時代不就是
[00:07:37.000 --> 00:07:38.000]  不斷努力打工
[00:07:38.000 --> 00:07:40.000]  不斷被你的老闆欺壓的時代嗎
[00:07:40.000 --> 00:07:42.000]  可能你做很多不同的事
[00:07:42.000 --> 00:07:44.000]  在家裏有小朋友
[00:07:44.000 --> 00:07:45.000]  這個時代不就是
[00:07:45.000 --> 00:07:46.000]  很難捱
[00:07:46.000 --> 00:07:48.000]  要照顧大小朋友的時代嗎
[00:07:48.000 --> 00:07:49.000]  無論如何
[00:07:49.000 --> 00:07:50.000]  這個時代是怎樣
[00:07:50.000 --> 00:07:51.000]  你應該很清楚
[00:07:51.000 --> 00:07:52.000]  耶穌說很多人
[00:07:52.000 --> 00:07:54.000]  他懂得看天象
[00:07:54.000 --> 00:07:56.000]  但是不懂得分辨甚麼時代
[00:07:56.000 --> 00:07:57.000]  即是甚麼意思呢
[00:07:57.000 --> 00:07:59.000]  即是說有些人是這樣的
[00:07:59.000 --> 00:08:01.000]  有些人很懂得看身邊的事物
[00:08:01.000 --> 00:08:03.000]  很懂得評論身邊的東西
[00:08:03.000 --> 00:08:04.000]  很懂得給身邊的東西
[00:08:04.000 --> 00:08:05.000]  給意見
[00:08:05.000 --> 00:08:06.000]  甚至估計得很準確
[00:08:06.000 --> 00:08:08.000]  一看他就一定是這樣
[00:08:08.000 --> 00:08:10.000]  我們可能每天都是這樣
[00:08:10.000 --> 00:08:11.000]  可能我每天打新聞
[00:08:11.000 --> 00:08:13.000]  特別是八卦新聞
[00:08:13.000 --> 00:08:14.000]  電視劇情
[00:08:14.000 --> 00:08:15.000]  最近我偶爾
[00:08:15.000 --> 00:08:16.000]  晚上有機會
[00:08:16.000 --> 00:08:17.000]  也會看一些劇集
[00:08:17.000 --> 00:08:18.000]  因為颱風
[00:08:18.000 --> 00:08:19.000]  看一看電視劇集
[00:08:19.000 --> 00:08:20.000]  越看越憤怒
[00:08:20.000 --> 00:08:21.000]  然後我就會轉台
[00:08:21.000 --> 00:08:22.000]  因為都能猜到
[00:08:22.000 --> 00:08:23.000]  每個劇集都是一樣
[00:08:23.000 --> 00:08:24.000]  我們很多事
[00:08:24.000 --> 00:08:25.000]  我們都很喜歡猜
[00:08:25.000 --> 00:08:26.000]  人家的事都喜歡猜
[00:08:26.000 --> 00:08:27.000]  猜一下隔壁人家的家事
[00:08:27.000 --> 00:08:29.000]  猜一下身邊電影節目的狀況
[00:08:29.000 --> 00:08:30.000]  很多時候都很準確
[00:08:30.000 --> 00:08:32.000]  甚至我們猜身邊的事
[00:08:32.000 --> 00:08:33.000]  預了是這樣發生
[00:08:33.000 --> 00:08:34.000]  都說了是這樣
[00:08:34.000 --> 00:08:36.000]  是不是就是這樣
[00:08:36.000 --> 00:08:37.000]  我們很快就會
[00:08:37.000 --> 00:08:39.000]  給身邊的人很多的結論
[00:08:39.000 --> 00:08:40.000]  給身邊的人很多的意見
[00:08:40.000 --> 00:08:42.000]  給身邊的人很多的解釋
[00:08:42.000 --> 00:08:44.000]  不過我們忘記了我們自己
[00:08:44.000 --> 00:08:46.000]  又忘記了我的身份
[00:08:46.000 --> 00:08:47.000]  我的角色和我的時代
[00:08:47.000 --> 00:08:48.000]  要做些什麼
[00:08:48.000 --> 00:08:49.000]  57節還有一句
[00:08:49.000 --> 00:08:50.000]  他說
[00:08:50.000 --> 00:08:53.000]  你們又為何不自己判斷
[00:08:53.000 --> 00:08:56.000]  什麼是合理呢
[00:08:56.000 --> 00:08:57.000]  這句話明不明白
[00:08:57.000 --> 00:08:59.000]  耶穌說我們要判斷
[00:08:59.000 --> 00:09:01.000]  自己有什麼是合理
[00:09:01.000 --> 00:09:02.000]  就是說有些人
[00:09:02.000 --> 00:09:04.000]  很厲害地判斷身邊的人
[00:09:04.000 --> 00:09:06.000]  很厲害地認識身邊很多的事
[00:09:06.000 --> 00:09:07.000]  不過當他去到
[00:09:07.000 --> 00:09:08.000]  自己裡面有什麼合理
[00:09:08.000 --> 00:09:09.000]  有什麼不合理的事
[00:09:09.000 --> 00:09:12.000]  他就不會判斷了
[00:09:12.000 --> 00:09:13.000]  為什麼會這樣
[00:09:13.000 --> 00:09:15.000]  這是能力的問題嗎
[00:09:15.000 --> 00:09:16.000]  為什麼會這樣
[00:09:16.000 --> 00:09:18.000]  這是我們只會看別人
[00:09:18.000 --> 00:09:19.000]  看不到自己嗎
[00:09:19.000 --> 00:09:21.000]  還是因為這些事是很難的呢
[00:09:21.000 --> 00:09:22.000]  其實不是
[00:09:22.000 --> 00:09:23.000]  正如我一開始說
[00:09:23.000 --> 00:09:25.000]  我今天說的題目很簡單
[00:09:25.000 --> 00:09:27.000]  今天我說什麼叫明辨是非
[00:09:27.000 --> 00:09:28.000]  等於節目當天一路成長
[00:09:28.000 --> 00:09:30.000]  你知道什麼是是什麼是非
[00:09:30.000 --> 00:09:32.000]  究竟這個做對還是不對
[00:09:32.000 --> 00:09:33.000]  你很清楚
[00:09:33.000 --> 00:09:35.000]  不過你做不做是另一回事
[00:09:35.000 --> 00:09:36.000]  你明白我說什麼嗎
[00:09:36.000 --> 00:09:38.000]  舉個很簡單的例子
[00:09:38.000 --> 00:09:39.000]  每天經過街上
[00:09:39.000 --> 00:09:40.000]  可能看到過馬路
[00:09:40.000 --> 00:09:41.000]  有很多紅綠燈
[00:09:41.000 --> 00:09:43.000]  紅燈站著的公仔
[00:09:43.000 --> 00:09:45.000]  綠燈走路的公仔
[00:09:45.000 --> 00:09:47.000]  紅燈的時候你應該怎樣
[00:09:47.000 --> 00:09:48.000]  你應該怎樣
[00:09:48.000 --> 00:09:50.000]  你應該怎樣
[00:09:50.000 --> 00:09:51.000]  你應該站著不要動
[00:09:51.000 --> 00:09:52.000]  等綠燈才過
[00:09:52.000 --> 00:09:53.000]  大家都知道的
[00:09:53.000 --> 00:09:55.000]  有沒有人不知道的
[00:09:55.000 --> 00:09:56.000]  有的
[00:09:56.000 --> 00:09:57.000]  帶你去那些交通城
[00:09:57.000 --> 00:09:58.000]  小朋友玩的
[00:09:58.000 --> 00:10:00.000]  和你去學一下之類的
[00:10:00.000 --> 00:10:01.000]  但是有多少弟兄姊妹
[00:10:01.000 --> 00:10:02.000]  每一次看到紅燈
[00:10:02.000 --> 00:10:04.000]  你一定會停下來的
[00:10:04.000 --> 00:10:06.000]  可能你說不捨得
[00:10:06.000 --> 00:10:07.000]  不要緊
[00:10:07.000 --> 00:10:08.000]  紅綠燈都是給人看的
[00:10:08.000 --> 00:10:10.000]  我看到就過
[00:10:10.000 --> 00:10:11.000]  你很清楚的
[00:10:11.000 --> 00:10:12.000]  你甚至可能退後十步
[00:10:12.000 --> 00:10:13.000]  你很清楚
[00:10:13.000 --> 00:10:14.000]  如果紅燈我過
[00:10:14.000 --> 00:10:15.000]  有機會被車撞到
[00:10:15.000 --> 00:10:17.000]  有機會被交通督導員
[00:10:17.000 --> 00:10:18.000]  或者警察看到
[00:10:18.000 --> 00:10:19.000]  就會抄我牌
[00:10:19.000 --> 00:10:20.000]  罰我錢
[00:10:20.000 --> 00:10:21.000]  有機會被弟兄姊妹
[00:10:21.000 --> 00:10:22.000]  或者朋友看到
[00:10:22.000 --> 00:10:23.000]  嘩你這樣操紅燈
[00:10:23.000 --> 00:10:24.000]  好了
[00:10:24.000 --> 00:10:25.000]  想完這些理由
[00:10:25.000 --> 00:10:26.000]  看到沒有車
[00:10:26.000 --> 00:10:27.000]  又看到沒有警察
[00:10:27.000 --> 00:10:28.000]  看到身邊沒有人認識我
[00:10:28.000 --> 00:10:29.000]  那就過了
[00:10:29.000 --> 00:10:31.000]  你已經預備了所有風險
[00:10:31.000 --> 00:10:32.000]  明白了
[00:10:32.000 --> 00:10:33.000]  那你就做了
[00:10:33.000 --> 00:10:34.000]  可能我們真的
[00:10:34.000 --> 00:10:35.000]  很明白很多東西
[00:10:35.000 --> 00:10:36.000]  我們以為自己
[00:10:36.000 --> 00:10:37.000]  明白了所有東西
[00:10:37.000 --> 00:10:38.000]  有了解釋
[00:10:38.000 --> 00:10:39.000]  有了理由
[00:10:39.000 --> 00:10:40.000]  但是結果我的行動
[00:10:40.000 --> 00:10:41.000]  可能和我們
[00:10:41.000 --> 00:10:42.000]  一般最簡單的理解
[00:10:42.000 --> 00:10:43.000]  紅燈就站在那裡
[00:10:43.000 --> 00:10:44.000]  綠燈就過了
[00:10:44.000 --> 00:10:46.000]  有違背的
[00:10:46.000 --> 00:10:47.000]  弟兄姊妹
[00:10:47.000 --> 00:10:48.000]  我給這個例子是什麼意思
[00:10:48.000 --> 00:10:49.000]  就是原來
[00:10:49.000 --> 00:10:50.000]  在我們生活裡面
[00:10:50.000 --> 00:10:51.000]  有什麼適合做
[00:10:51.000 --> 00:10:52.000]  有什麼要做
[00:10:52.000 --> 00:10:53.000]  有什麼不適合做
[00:10:53.000 --> 00:10:54.000]  不應該做
[00:10:54.000 --> 00:10:55.000]  其實你很清楚的
[00:10:55.000 --> 00:10:57.000]  其實你知道的
[00:10:57.000 --> 00:10:58.000]  想想你的生命當中
[00:10:58.000 --> 00:10:59.000]  你知道的
[00:10:59.000 --> 00:11:00.000]  作為基督徒應該怎麼做
[00:11:00.000 --> 00:11:01.000]  你知道的
[00:11:01.000 --> 00:11:02.000]  作為基督徒
[00:11:02.000 --> 00:11:03.000]  有什麼道德的標準
[00:11:03.000 --> 00:11:04.000]  你知道的
[00:11:04.000 --> 00:11:05.000]  作為基督徒
[00:11:05.000 --> 00:11:06.000]  有什麼信仰的要求
[00:11:06.000 --> 00:11:07.000]  你知道的
[00:11:07.000 --> 00:11:08.000]  是不是
[00:11:08.000 --> 00:11:09.000]  大部分你都知道的
[00:11:09.000 --> 00:11:10.000]  不過很多時候
[00:11:10.000 --> 00:11:11.000]  我們就用
[00:11:11.000 --> 00:11:12.000]  不明白
[00:11:12.000 --> 00:11:13.000]  不理解
[00:11:13.000 --> 00:11:14.000]  我不知道
[00:11:14.000 --> 00:11:15.000]  是嗎
[00:11:15.000 --> 00:11:16.000]  原來是這樣的
[00:11:16.000 --> 00:11:17.000]  嘩
[00:11:17.000 --> 00:11:18.000]  原來上教會
[00:11:18.000 --> 00:11:19.000]  不只是坐在那裡聽
[00:11:19.000 --> 00:11:20.000]  要看聖經的
[00:11:20.000 --> 00:11:21.000]  哎呀
[00:11:21.000 --> 00:11:22.000]  我真的不知道
[00:11:22.000 --> 00:11:23.000]  原來祈禱要很真心
[00:11:23.000 --> 00:11:24.000]  哎呀
[00:11:24.000 --> 00:11:25.000]  我們常常給很多
[00:11:25.000 --> 00:11:26.000]  很奇怪的藉口
[00:11:26.000 --> 00:11:28.000]  很奇怪的理由
[00:11:28.000 --> 00:11:31.000]  為了不是很認真地判斷
[00:11:31.000 --> 00:11:33.000]  自己什麼叫做合理
[00:11:33.000 --> 00:11:35.000]  什麼叫做判斷自己合理呢
[00:11:35.000 --> 00:11:36.000]  就是當我們很願意
[00:11:36.000 --> 00:11:37.000]  分析他人的事
[00:11:37.000 --> 00:11:39.000]  很願意討論他人的事的時候
[00:11:39.000 --> 00:11:41.000]  常常都忘記了
[00:11:41.000 --> 00:11:43.000]  自己究竟是怎樣的
[00:11:43.000 --> 00:11:45.000]  什麼叫做忘記自己是怎樣的呢
