
[00:00:00.000 --> 00:00:01.880]  但我經常說實彈只可以搞妖
[00:01:47.260 --> 00:01:49.260]  敵人怎樣將一些假的東西
[00:01:49.260 --> 00:01:50.760]  混入我們當中
[00:01:50.760 --> 00:01:52.760]  做破壞的工作
[00:01:52.760 --> 00:01:55.760]  現在我們就開始看
[00:01:55.760 --> 00:01:57.760]  二不所思的第六章
[00:01:57.760 --> 00:01:59.760]  我們要有一個好的裝備
[00:01:59.760 --> 00:02:01.760]  去面對這個挑戰
[00:02:01.760 --> 00:02:03.760]  上一堂講的時候
[00:02:03.760 --> 00:02:05.760]  已經是六個星期之前了
[00:02:05.760 --> 00:02:07.760]  就是知己知彼
[00:02:07.760 --> 00:02:09.760]  我們要知道撒旦
[00:02:09.760 --> 00:02:12.760]  他的力量
[00:02:12.760 --> 00:02:14.760]  他的凶險
[00:02:14.760 --> 00:02:17.760]  以致我們會警醒
[00:02:17.760 --> 00:02:20.760]  撒旦是掌管幽暗世界
[00:02:20.760 --> 00:02:22.760]  掌管這個世界裏面
[00:02:22.760 --> 00:02:24.760]  令到人的心眼
[00:02:24.760 --> 00:02:26.760]  來帶入去盲目
[00:02:26.760 --> 00:02:28.760]  看不到真理
[00:02:28.760 --> 00:02:30.760]  他雖然凶險
[00:02:30.760 --> 00:02:32.760]  但是保羅卻提醒我們
[00:02:32.760 --> 00:02:35.760]  開宗明義叫我們要做一個剛強的人
[00:02:35.760 --> 00:02:37.760]  倚靠神的大能大力
[00:02:37.760 --> 00:02:39.760]  我就可以得勝
[00:02:39.760 --> 00:02:41.760]  我們一齊來帶入去先讀
[00:02:41.760 --> 00:02:43.760]  二不所思第六章
[00:02:43.760 --> 00:02:45.760]  第十和第十一節
[00:02:45.760 --> 00:02:47.760]  我們一齊來讀出
[00:02:50.760 --> 00:02:52.760]  倚靠主的大能大力
[00:02:52.760 --> 00:02:54.760]  做剛強的人
[00:02:54.760 --> 00:02:57.760]  要穿戴神所賜的全副軍裝
[00:02:57.760 --> 00:03:01.760]  就能抵擋魔鬼的詭計
[00:03:01.760 --> 00:03:03.760]  這裏有兩方面
[00:03:03.760 --> 00:03:05.760]  就是我們倚靠主的大能大力
[00:03:05.760 --> 00:03:07.760]  做剛強的人
[00:03:07.760 --> 00:03:09.760]  接著我們要靠著
[00:03:09.760 --> 00:03:11.760]  神給我們的全副軍裝
[00:03:11.760 --> 00:03:14.760]  我們就可以抵擋撒旦的攻擊
[00:03:14.760 --> 00:03:17.760]  今天我們會集中焦點在第十節
[00:03:17.760 --> 00:03:19.760]  就是做剛強的人
[00:03:19.760 --> 00:03:21.760]  不得不承認今天
[00:03:21.760 --> 00:03:23.760]  在這個世代裏面做基督徒
[00:03:23.760 --> 00:03:25.760]  困難越來越大
[00:03:25.760 --> 00:03:27.760]  挑戰越來越多
[00:03:27.760 --> 00:03:29.760]  誘惑越來越繁多
[00:03:29.760 --> 00:03:31.760]  你想想十幾二十年前
[00:03:31.760 --> 00:03:33.760]  可能你把家關起來
[00:03:33.760 --> 00:03:35.760]  閉門加女座的時候
[00:03:35.760 --> 00:03:38.760]  你就可以好好地去過生活
[00:03:38.760 --> 00:03:40.760]  少了很多誘惑
[00:03:40.760 --> 00:03:42.760]  但現在不是在這個資訊發達裏面
[00:03:42.760 --> 00:03:44.760]  閉門加女座
[00:03:44.760 --> 00:03:46.760]  資訊一樣來的
[00:03:46.760 --> 00:03:48.760]  只要你可以上網的時候
[00:03:48.760 --> 00:03:50.760]  你就可以收到很多的
[00:03:50.760 --> 00:03:52.760]  不正確或者
[00:03:52.760 --> 00:03:54.760]  蠶食我們生命的一些資訊
[00:03:54.760 --> 00:03:56.760]  更加現在這個年代裏面
[00:03:56.760 --> 00:03:58.760]  有時候有些人
[00:03:58.760 --> 00:04:00.760]  說自己是基督徒
[00:04:00.760 --> 00:04:02.760]  但是他做的事卻是
[00:04:02.760 --> 00:04:04.760]  某個程度是反基督教
[00:04:04.760 --> 00:04:06.760]  甚至是破壞基督教的
[00:04:06.760 --> 00:04:08.760]  我不知道大家有沒有留意到
[00:04:08.760 --> 00:04:10.760]  在十月九日
[00:04:10.760 --> 00:04:13.760]  在中文大學裏面舉行了一個活動
[00:04:13.760 --> 00:04:15.760]  舉行這個活動的人
[00:04:15.760 --> 00:04:17.760]  是叫香港基督徒學生運動
[00:04:17.760 --> 00:04:19.760]  有沒有人知道我想看看
[00:04:19.760 --> 00:04:22.760]  有多少人對這個社會認識有多少
[00:04:22.760 --> 00:04:24.760]  只有兩三個人知道
[00:04:24.760 --> 00:04:26.760]  這班叫基督徒學生運動
[00:04:26.760 --> 00:04:29.760]  就在中大裏面舉行了一個講座
[00:04:29.760 --> 00:04:31.760]  特別第四部份裏面
[00:04:31.760 --> 00:04:33.760]  就叫實戰講座
[00:04:33.760 --> 00:04:35.760]  去邀請了一個男妓
[00:04:35.760 --> 00:04:39.760]  去教人怎樣去發生性行為
[00:04:39.760 --> 00:04:41.760]  以令到對方
[00:04:41.760 --> 00:04:43.760]  可以有一個歡愉
[00:04:43.760 --> 00:04:45.760]  甚至在這些單張裏面
[00:04:45.760 --> 00:04:47.760]  邀請一些人
[00:04:47.760 --> 00:04:49.760]  帶自己的伴侶
[00:04:49.760 --> 00:04:51.760]  或者朋友來
[00:04:51.760 --> 00:04:53.760]  然後就跟著實習
[00:04:53.760 --> 00:04:55.760]  這個男妓還教人
[00:04:55.760 --> 00:04:57.760]  怎樣用口為對方
[00:04:57.760 --> 00:04:59.760]  來帶上避孕套
[00:04:59.760 --> 00:05:01.760]  那當然
[00:05:01.760 --> 00:05:03.760]  有很多的基督徒覺得
[00:05:03.760 --> 00:05:05.760]  這件事是絕不穩妥
[00:05:05.760 --> 00:05:07.760]  於是會去提出一個異議
[00:05:07.760 --> 00:05:10.760]  他們在自己的網頁裏面
[00:05:10.760 --> 00:05:12.760]  就發了一個聲明
[00:05:12.760 --> 00:05:15.760]  作出這個反駁
[00:05:15.760 --> 00:05:16.760]  時間的問題
[00:05:16.760 --> 00:05:19.760]  我只是來將他們一部份的言論
[00:05:19.760 --> 00:05:20.760]  讀給大家聽
[00:05:20.760 --> 00:05:21.760]  大家看看有甚麼感受
[00:05:21.760 --> 00:05:23.760]  當我看到他們這個言論的時候
[00:05:23.760 --> 00:05:25.760]  我都有少少的無奈
[00:05:25.760 --> 00:05:28.760]  因為他們在10月10號的時候
[00:05:28.760 --> 00:05:29.760]  就發出來
[00:05:29.760 --> 00:05:30.760]  他們的題目叫
[00:05:30.760 --> 00:05:32.760]  你當剛強壯膽
[00:05:32.760 --> 00:05:34.760]  我今天講剛強人
[00:05:34.760 --> 00:05:36.760]  他又叫人家剛強壯膽
[00:05:36.760 --> 00:05:37.760]  不是吧
[00:05:37.760 --> 00:05:39.760]  但我寫了先過去
[00:05:39.760 --> 00:05:41.760]  他說到今天
[00:05:41.760 --> 00:05:43.760]  就是恐懼性文化
[00:05:43.760 --> 00:05:45.760]  怎樣破壞肢體的合一
[00:05:45.760 --> 00:05:47.760]  怎樣冒上主之名
[00:05:47.760 --> 00:05:49.760]  來逼迫性小眾
[00:05:49.760 --> 00:05:53.760]  以及具有基督精神的仕途
[00:05:53.760 --> 00:05:55.760]  因為他們是接受同性戀的
[00:05:55.760 --> 00:05:57.760]  所以這個性小眾
[00:05:57.760 --> 00:05:59.760]  他覺得有些基督徒在逼迫他們
[00:05:59.760 --> 00:06:02.760]  婚內的性固然可喜
[00:06:02.760 --> 00:06:06.760]  婚外的性也不必壓抑
[00:06:06.760 --> 00:06:09.760]  他說到今次這個爭議
[00:06:09.760 --> 00:06:12.760]  我們請了五夜男性工作者
[00:06:12.760 --> 00:06:15.760]  五夜男性工作者即是男妓
[00:06:15.760 --> 00:06:17.760]  有評論認為性工作者是墮落的
[00:06:17.760 --> 00:06:21.760]  甚至控訴這些性工作者會傳播外資
[00:06:21.760 --> 00:06:22.760]  他說在這個過程當中
[00:06:22.760 --> 00:06:25.760]  我們會分享用口帶套的技巧
[00:06:25.760 --> 00:06:27.760]  不但可以破除偏見
[00:06:27.760 --> 00:06:30.760]  更加令我們可以了解知識上的貧乏
[00:06:30.760 --> 00:06:32.760]  性工作者的工作經驗
[00:06:32.760 --> 00:06:34.760]  值得我們學習的
[00:06:34.760 --> 00:06:36.760]  性工作是工作
[00:06:36.760 --> 00:06:38.760]  接著他會講到
[00:06:38.760 --> 00:06:40.760]  站在基督教的立場
[00:06:40.760 --> 00:06:42.760]  性工作者的專業
[00:06:42.760 --> 00:06:44.760]  是上帝的恩賜
[00:06:44.760 --> 00:06:47.760]  我們既然願意在這件事上
[00:06:47.760 --> 00:06:49.760]  去致善
[00:06:49.760 --> 00:06:51.760]  反而給基督徒
[00:06:51.760 --> 00:06:53.760]  他說任其荒廢
[00:06:53.760 --> 00:06:57.760]  基督徒應該在你信仰上反省才對
[00:06:57.760 --> 00:06:59.760]  不論職業是甚麼
[00:06:59.760 --> 00:07:01.760]  廚子也好,即廚師
[00:07:01.760 --> 00:07:03.760]  男妓也好
[00:07:03.760 --> 00:07:05.760]  懷著致善的心
[00:07:05.760 --> 00:07:07.760]  可以活得豐盛
[00:07:07.760 --> 00:07:09.760]  接著他挑戰
[00:07:09.760 --> 00:07:11.760]  聖經哪裏說
[00:07:11.760 --> 00:07:13.760]  不可以有婚外性行為呢?
[00:07:13.760 --> 00:07:15.760]  聖經哪一句來講呢?
[00:07:15.760 --> 00:07:17.760]  接著他還引用
[00:07:17.760 --> 00:07:19.760]  加拉太書第六章第三到第六節
[00:07:19.760 --> 00:07:21.760]  特別最後那句
[00:07:21.760 --> 00:07:23.760]  在道理上受教的
[00:07:23.760 --> 00:07:25.760]  當把一切需用
[00:07:25.760 --> 00:07:27.760]  供給施教的人
[00:07:27.760 --> 00:07:29.760]  接著下面說甚麼呢?
[00:07:29.760 --> 00:07:31.760]  求上帝大大的施力
[00:07:31.760 --> 00:07:33.760]  作功,保守工作
[00:07:33.760 --> 00:07:35.760]  方上一切需要的
[00:07:35.760 --> 00:07:37.760]  如假陽具和假陰道等
[00:07:37.760 --> 00:07:39.760]  以及
[00:07:39.760 --> 00:07:41.760]  供給施教的人
[00:07:41.760 --> 00:07:43.760]  即是說,請你給錢
[00:07:43.760 --> 00:07:45.760]  因為男妓都教你們
[00:07:45.760 --> 00:07:47.760]  你們就要支持
[00:07:47.760 --> 00:07:49.760]  甚至他們會用這些所謂的
[00:07:49.760 --> 00:07:51.760]  性器具,假陽具
[00:07:51.760 --> 00:07:53.760]  假陰道
[00:07:53.760 --> 00:07:55.760]  去說,作為一個男妓都可以是
[00:07:55.760 --> 00:07:57.760]  神的恩賜
[00:07:57.760 --> 00:07:59.760]  我就懷疑,如果我打劫
[00:07:59.760 --> 00:08:01.760]  會不會都是神的恩賜給我打劫的恩賜呢?
[00:08:01.760 --> 00:08:03.760]  你看到這些
[00:08:03.760 --> 00:08:05.760]  完全是一些歪理
[00:08:05.760 --> 00:08:07.760]  你可以上
[00:08:07.760 --> 00:08:09.760]  我的永善論壇
[00:08:09.760 --> 00:08:11.760]  聽我怎樣去反駁
[00:08:11.760 --> 00:08:13.760]  但今天就有很多基督教的
[00:08:13.760 --> 00:08:15.760]  名號
[00:08:15.760 --> 00:08:17.760]  但來來去去怎樣呢?
[00:08:17.760 --> 00:08:19.760]  混淆著我們的信仰
[00:08:19.760 --> 00:08:21.760]  這個豈不是正正就是我所說的
[00:08:21.760 --> 00:08:23.760]  魚目混珠
[00:08:23.760 --> 00:08:25.760]  主耶穌在馬太福音第十三章
[00:08:25.760 --> 00:08:27.760]  講麥田的弊子
[00:08:27.760 --> 00:08:29.760]  豈不是就是好的
[00:08:29.760 --> 00:08:31.760]  種子殺了下去,但敵人就會殺
[00:08:31.760 --> 00:08:33.760]  這些有毒的種子
[00:08:33.760 --> 00:08:35.760]  讓我們糾纏不清
[00:08:35.760 --> 00:08:37.760]  所以今天我們知道作為一個基督徒
[00:08:37.760 --> 00:08:39.760]  在這個世代裏面
[00:08:39.760 --> 00:08:41.760]  我們真的要好好的言讀神的話語
[00:08:41.760 --> 00:08:43.760]  以致我們懂得如何
[00:08:43.760 --> 00:08:45.760]  明辨是非
[00:08:45.760 --> 00:08:47.760]  我們懂得如何去面對這些挑戰
[00:08:47.760 --> 00:08:49.760]  我們面對的衝擊
[00:08:49.760 --> 00:08:51.760]  其實是大的
[00:08:51.760 --> 00:08:53.760]  但我們不是不可以得勝
[00:08:53.760 --> 00:08:55.760]  保祿很清楚地告訴我們
[00:08:55.760 --> 00:08:57.760]  得勝的方法很簡單
[00:08:57.760 --> 00:08:59.760]  只有兩件事,倚靠主的
[00:08:59.760 --> 00:09:01.760]  大能大力
[00:09:01.760 --> 00:09:03.760]  和穿戴全副的
[00:09:03.760 --> 00:09:05.760]  軍裝
[00:09:05.760 --> 00:09:07.760]  請你留意
[00:09:07.760 --> 00:09:09.760]  兩者是要並行的
[00:09:09.760 --> 00:09:11.760]  並不是兩者可以選其一
[00:09:11.760 --> 00:09:13.760]  兩者
[00:09:13.760 --> 00:09:15.760]  一樣這麼重要
[00:09:15.760 --> 00:09:17.760]  但有先後次序
[00:09:17.760 --> 00:09:19.760]  先倚靠神的大能大力
[00:09:19.760 --> 00:09:21.760]  然後我們要穿
[00:09:21.760 --> 00:09:23.760]  全副的軍裝
[00:09:23.760 --> 00:09:25.760]  保祿一開始就提醒我們
[00:09:25.760 --> 00:09:27.760]  要作剛強的人
[00:09:27.760 --> 00:09:29.760]  剛強是甚麼意思呢
[00:09:29.760 --> 00:09:31.760]  剛強就是你遇到
[00:09:31.760 --> 00:09:33.760]  衝擊,遇到挑戰
[00:09:33.760 --> 00:09:35.760]  遇到困難,但我不會
[00:09:35.760 --> 00:09:37.760]  畏縮,我不會退後
[00:09:37.760 --> 00:09:39.760]  我不會逃避
[00:09:39.760 --> 00:09:41.760]  為甚麼我們要作剛強的人
[00:09:41.760 --> 00:09:43.760]  就是因為我們的身份
[00:09:43.760 --> 00:09:45.760]  你的身份在影響你自己是怎樣
[00:09:45.760 --> 00:09:47.760]  最簡單舉個例
[00:09:47.760 --> 00:09:49.760]  一個太空人去授勳
[00:09:49.760 --> 00:09:51.760]  目的就是要上太空
[00:09:51.760 --> 00:09:53.760]  去探究一些
[00:09:53.760 --> 00:09:55.760]  科學上的道理
[00:09:55.760 --> 00:09:57.760]  一個籃球員
[00:09:57.760 --> 00:09:59.760]  特別是美國那些很羨慕的籃球員
[00:09:59.760 --> 00:10:01.760]  籃球員不斷受的訓練
[00:10:01.760 --> 00:10:03.760]  就是要好地打球
[00:10:03.760 --> 00:10:05.760]  以致他在球場上可以持平
[00:10:05.760 --> 00:10:07.760]  但請你記住
[00:10:07.760 --> 00:10:09.760]  今日我們一班基督徒
[00:10:09.760 --> 00:10:11.760]  我們信了主神呼召
[00:10:11.760 --> 00:10:13.760]  我們不是讓我們
[00:10:13.760 --> 00:10:15.760]  安安樂樂坐在這裏
[00:10:15.760 --> 00:10:17.760]  等上天國
[00:10:17.760 --> 00:10:19.760]  來享受天國的福氣
[00:10:19.760 --> 00:10:21.760]  當我們信主的時候已經被呼召
[00:10:21.760 --> 00:10:23.760]  進入一場沒有硝煙的戰爭裏面
[00:10:23.760 --> 00:10:25.760]  我們就已經要開始
[00:10:25.760 --> 00:10:27.760]  和撒旦來角力
[00:10:27.760 --> 00:10:29.760]  來對抗
[00:10:29.760 --> 00:10:31.760]  我們已經成為神軍隊裏面的
[00:10:31.760 --> 00:10:33.760]  其中一員
[00:10:33.760 --> 00:10:35.760]  我們要參與這場屬靈的
[00:10:35.760 --> 00:10:37.760]  爭戰
[00:10:37.760 --> 00:10:39.760]  但是我們的身份是寶貴
[00:10:39.760 --> 00:10:41.760]  是尊貴
[00:10:41.760 --> 00:10:43.760]  所以我們不應該隨便地
[00:10:43.760 --> 00:10:45.760]  這麼容易犯錯
[00:10:45.760 --> 00:10:47.760]  為甚麼我們的身份是尊貴
[00:10:47.760 --> 00:10:49.760]  我們一起來讀希伯來書第二章第十一節
[00:10:49.760 --> 00:10:51.760]  看耶穌怎樣
[00:10:51.760 --> 00:10:53.760]  對待
[00:10:53.760 --> 00:10:55.760]  或者稱呼我們
[00:10:55.760 --> 00:10:57.760]  我們一起來讀
[00:10:57.760 --> 00:10:59.760]  因那使人成聖的
[00:10:59.760 --> 00:11:01.760]  和那些得以成聖的
[00:11:01.760 --> 00:11:03.760]  都事出於一
[00:11:03.760 --> 00:11:05.760]  所以他稱他們為弟兄
[00:11:05.760 --> 00:11:07.760]  也不以為恥
[00:11:07.760 --> 00:11:09.760]  使人成聖的就是我們的主
[00:11:09.760 --> 00:11:11.760]  透過他補血
[00:11:11.760 --> 00:11:13.760]  他來同為我們的罪
[00:11:13.760 --> 00:11:15.760]  而我們願意追求聖潔的時候
[00:11:15.760 --> 00:11:17.760]  我們同歸於一
[00:11:17.760 --> 00:11:19.760]  我們的主稱我們為兄弟姊妹
[00:11:19.760 --> 00:11:21.760]  原來我們是耶穌基督的
[00:11:21.760 --> 00:11:23.760]  兄弟姊妹
[00:11:23.760 --> 00:11:25.760]  我們的身份何等的尊貴
[00:11:25.760 --> 00:11:27.760]  我們的神又怎樣對待我們
[00:11:27.760 --> 00:11:29.760]  同樣的希伯來書第十一章第六節
[00:11:29.760 --> 00:11:31.760]  我們一起來讀
[00:11:31.760 --> 00:11:33.760]  他們所羨慕一個
[00:11:33.760 --> 00:11:35.760]  更美的家鄉
[00:11:35.760 --> 00:11:37.760]  就是在天上的
[00:11:37.760 --> 00:11:39.760]  所以神被稱為他們的神
[00:11:39.760 --> 00:11:41.760]  並不以為恥
[00:11:41.760 --> 00:11:43.760]  因為他已經給他們
[00:11:43.760 --> 00:11:45.760]  預備了一座城
[00:11:45.760 --> 00:11:47.760]  一班渴慕神真理的人
[00:11:47.760 --> 00:11:49.760]  他們來倚靠神的時候
[00:11:49.760 --> 00:11:51.760]  神稱為他們的神
[00:11:51.760 --> 00:11:53.760]  並不以為恥
[00:11:53.760 --> 00:11:55.760]  神原來以我們為榮
[00:11:55.760 --> 00:11:57.760]  原來我們的身上
[00:11:57.760 --> 00:11:59.760]  是帶著基督
[00:11:59.760 --> 00:12:01.760]  帶著神的名號
[00:12:01.760 --> 00:12:03.760]  我們是神的兒女
[00:12:03.760 --> 00:12:05.760]  我們的身份是何等的尊貴
[00:12:05.760 --> 00:12:07.760]  但是當我們得救的時候
[00:12:07.760 --> 00:12:09.760]  請你記住
[00:12:09.760 --> 00:12:11.760]  得救是我們個人的得救
[00:12:11.760 --> 00:12:13.760]  是我們自己個人
[00:12:13.760 --> 00:12:15.760]  和神建立這個關係
[00:12:15.760 --> 00:12:17.760]  救恩的事上面
[00:12:17.760 --> 00:12:19.760]  雖然是個人
[00:12:19.760 --> 00:12:21.760]  但當我們得救的時候
[00:12:21.760 --> 00:12:23.760]  我們已經進入了一個群體
[00:12:23.760 --> 00:12:25.760]  我們不是孤立不是獨立
[00:12:25.760 --> 00:12:27.760]  我們彼此有相連
[00:12:27.760 --> 00:12:29.760]  所以聖經很清楚一個的真理是什麼
[00:12:29.760 --> 00:12:31.760]  他說到一個肢體受苦
[00:12:31.760 --> 00:12:33.760]  另外整個身體
[00:12:33.760 --> 00:12:35.760]  其他人就會受苦
[00:12:35.760 --> 00:12:37.760]  一個肢體得榮耀
[00:12:37.760 --> 00:12:39.760]  其他人都得到榮耀
[00:12:39.760 --> 00:12:41.760]  這個真理最近給我一個很深的感受
[00:12:41.760 --> 00:12:43.760]  我不知道大家有沒有看到一個新聞
[00:12:43.760 --> 00:12:45.760]  一段就在10月17號
[00:12:45.760 --> 00:12:47.760]  另一段就在10月18號發生
[00:12:47.760 --> 00:12:49.760]  10月17號的新聞我是看友善新聞
[00:12:49.760 --> 00:12:51.760]  就說一個泰國人
[00:12:51.760 --> 00:12:53.760]  救兩個歐洲人
[00:12:53.760 --> 00:12:55.760]  有沒有人看過這段新聞
[00:12:55.760 --> 00:12:57.760]  友善真是很少人看
[00:12:57.760 --> 00:12:59.760]  好了,只有十多個
[00:12:59.760 --> 00:13:01.760]  我不知道你看這段新聞
[00:13:01.760 --> 00:13:03.760]  有沒有什麼感受,我很大的觸動
[00:13:03.760 --> 00:13:05.760]  原來有兩個歐洲的官僚
[00:13:05.760 --> 00:13:07.760]  專家去看小鳥
[00:13:07.760 --> 00:13:09.760]  但是你要知道
[00:13:09.760 --> 00:13:11.760]  我們香港都有米埔的
[00:13:11.760 --> 00:13:13.760]  就是沼澤區可以看小鳥
[00:13:13.760 --> 00:13:15.760]  他竟然踩進了這些泥潭裡面
[00:13:15.760 --> 00:13:17.760]  真是泥足深陷
[00:13:17.760 --> 00:13:19.760]  不能自拔
[00:13:19.760 --> 00:13:21.760]  他們走不掉
[00:13:21.760 --> 00:13:23.760]  在這個時候就拍到有一個泰國人
[00:13:23.760 --> 00:13:25.760]  走去
[00:13:25.760 --> 00:13:27.760]  走到外面
[00:13:27.760 --> 00:13:29.760]  去救他們
[00:13:29.760 --> 00:13:31.760]  拔不拔都拔不起來
[00:13:31.760 --> 00:13:33.760]  拔都拔不到
[00:13:33.760 --> 00:13:35.760]  後來泰國人就說,不如你給我那個背包
[00:13:35.760 --> 00:13:37.760]  你的相機我先幫你拿走,輕一點
[00:13:37.760 --> 00:13:39.760]  我想那些人都很無奈地交給他
[00:13:39.760 --> 00:13:41.760]  如果沒有新聞報道完
[00:13:41.760 --> 00:13:43.760]  但是他講的時候
[00:13:43.760 --> 00:13:45.760]  他就知道你死了
[00:13:45.760 --> 00:13:47.760]  你一定被人偷東西
[00:13:47.760 --> 00:13:49.760]  因為當天,去年我被人偷東西的時候
[00:13:49.760 --> 00:13:51.760]  有個人好心幫我拿個背包
[00:13:51.760 --> 00:13:53.760]  放在車上,然後撥一撥
[00:13:53.760 --> 00:13:55.760]  接著有同黨偷走了
[00:13:55.760 --> 00:13:57.760]  他真的拿走這些東西
[00:13:57.760 --> 00:13:59.760]  出了鏡頭以外
[00:13:59.760 --> 00:14:01.760]  接著他馬上回來
[00:14:01.760 --> 00:14:03.760]  再拔,他拔不到之後
[00:14:03.760 --> 00:14:05.760]  他整個人
[00:14:05.760 --> 00:14:07.760]  躺在那些濕地上面
[00:14:07.760 --> 00:14:09.760]  讓他們
[00:14:09.760 --> 00:14:11.760]  去搭在他的背上
[00:14:11.760 --> 00:14:13.760]  然後就
[00:14:13.760 --> 00:14:15.760]  借力,終於出到去
[00:14:15.760 --> 00:14:17.760]  我經歷過,開車的人都知道
[00:14:17.760 --> 00:14:19.760]  我試過一次在紐西蘭
[00:14:19.760 --> 00:14:21.760]  有人載我去海灘那裡
[00:14:21.760 --> 00:14:23.760]  看海鷗,怎知道
[00:14:23.760 --> 00:14:25.760]  那些沙灘地
[00:14:25.760 --> 00:14:27.760]  有些是凹了下去的
[00:14:27.760 --> 00:14:29.760]  結果整輛車就吃住了那些泥
[00:14:29.760 --> 00:14:31.760]  怎樣都動不了
[00:14:31.760 --> 00:14:33.760]  後來我們就要找一些木板
[00:14:33.760 --> 00:14:37.760]  接住那個輪子,借力才可以脫離險境
[00:14:37.760 --> 00:14:39.760]  但是救第二個
[00:14:39.760 --> 00:14:41.760]  如果你有看那些就知道痛苦了
[00:14:41.760 --> 00:14:43.760]  那個是肥佬來的,好肥的
[00:14:43.760 --> 00:14:45.760]  拔多久都拔不到
[00:14:45.760 --> 00:14:47.760]  但是接著他再一次
[00:14:47.760 --> 00:14:49.760]  躺在這些濕地上面
[00:14:49.760 --> 00:14:51.760]  就被這個
[00:14:51.760 --> 00:14:53.760]  肥的歐洲人
[00:14:53.760 --> 00:14:55.760]  踩住他的背
[00:14:55.760 --> 00:14:57.760]  終於他們兩個都脫險
[00:14:57.760 --> 00:14:59.760]  這個泰國人
[00:14:59.760 --> 00:15:01.760]  撥一撥身上的污泥
[00:15:01.760 --> 00:15:03.760]  跟我們說一聲bye bye
[00:15:03.760 --> 00:15:05.760]  就走了
[00:15:05.760 --> 00:15:07.760]  沒有拿任何的酬謝
[00:15:07.760 --> 00:15:09.760]  但是整個過程就被人
[00:15:09.760 --> 00:15:11.760]  拍攝了下來
[00:15:11.760 --> 00:15:13.760]  不過都奇怪,這個人只是拍攝,沒有去幫忙
[00:15:13.760 --> 00:15:15.760]  這個也是我要想的一個問題
[00:15:15.760 --> 00:15:17.760]  接著就把這個片段
[00:15:17.760 --> 00:15:19.760]  放在youtube那裡
[00:15:19.760 --> 00:15:21.760]  大家可以搜尋到,可能看到
[00:15:21.760 --> 00:15:23.760]  那麼
[00:15:23.760 --> 00:15:25.760]  這兩個歐洲人都很好
[00:15:25.760 --> 00:15:27.760]  他很想多謝這個人,但是這個人已經走了
