
[00:00:00.000 --> 00:00:02.000]  好,讓我們先聽神的奧義
[00:02:03.880 --> 00:02:04.880]  怎麼樣成為一個
[00:02:04.880 --> 00:02:06.880]  合神心意的基督徒
[00:02:06.880 --> 00:02:10.880]  能夠無論何時何地
[00:02:10.880 --> 00:02:13.880]  都依然把主理道理
[00:02:13.880 --> 00:02:15.880]  費心、用力
[00:02:15.880 --> 00:02:17.880]  把它教訓
[00:02:17.880 --> 00:02:22.880]  當時所喜好主理道理的每個基督徒
[00:02:22.880 --> 00:02:23.880]  我們再次獻上感謝
[00:02:23.880 --> 00:02:25.880]  祂的見證
[00:02:25.880 --> 00:02:27.880]  成為我們今天的激勵
[00:02:27.880 --> 00:02:29.880]  使我們能夠繼續努力
[00:02:29.880 --> 00:02:30.880]  把主理道理
[00:02:30.880 --> 00:02:32.880]  不但自己好好學習
[00:02:32.880 --> 00:02:34.880]  也把它準確全開
[00:02:34.880 --> 00:02:36.880]  我們再次獻上感謝
[00:02:36.880 --> 00:02:38.880]  求祢保守我們以下的時間
[00:02:38.880 --> 00:02:40.880]  打告奉主耶穌的名字
[00:02:40.880 --> 00:02:42.880]  Amen
[00:02:42.880 --> 00:02:46.880]  上個禮拜我們已經講過
[00:02:46.880 --> 00:02:49.880]  保羅祂放下自己
[00:02:49.880 --> 00:02:50.880]  上個禮拜我們講了
[00:02:50.880 --> 00:02:52.880]  保羅已放下自己
[00:02:52.880 --> 00:02:54.880]  怎樣將主的道理
[00:02:54.880 --> 00:02:57.880]  是隨著不同的時間
[00:02:57.880 --> 00:02:58.880]  不同的季節
[00:02:58.880 --> 00:03:00.880]  不同的時空
[00:03:00.880 --> 00:03:02.880]  能夠將它有效地全開
[00:03:02.880 --> 00:03:03.880]  如何將主的道理
[00:03:03.880 --> 00:03:05.880]  放在不同的時間
[00:03:05.880 --> 00:03:06.880]  不同的地點
[00:03:06.880 --> 00:03:07.880]  不同的時空
[00:03:07.880 --> 00:03:10.880]  如何將主的道理全開
[00:03:10.880 --> 00:03:12.880]  在第20章的第6節
[00:03:12.880 --> 00:03:13.880]  在第26節
[00:03:13.880 --> 00:03:16.880]  我們讀到保羅
[00:03:16.880 --> 00:03:19.880]  臨去到特羅亞之前
[00:03:19.880 --> 00:03:21.880]  他停留在一個地方
[00:03:21.880 --> 00:03:22.880]  叫做菲律賓
[00:03:22.880 --> 00:03:25.880]  他去到特羅亞之前
[00:03:25.880 --> 00:03:26.880]  停留在一個地方
[00:03:26.880 --> 00:03:27.880]  叫做菲律賓
[00:03:27.880 --> 00:03:28.880]  菲律賓這個地方
[00:03:28.880 --> 00:03:30.880]  也可以說是保羅
[00:03:30.880 --> 00:03:32.880]  在進入馬其頓
[00:03:32.880 --> 00:03:34.880]  以至於亞細亞地區
[00:03:34.880 --> 00:03:36.880]  的首站
[00:03:36.880 --> 00:03:38.880]  菲律賓可以說
[00:03:38.880 --> 00:03:40.880]  他是介於亞細亞
[00:03:40.880 --> 00:03:43.880]  馬其頓這個傳道的首站
[00:03:43.880 --> 00:03:45.880]  保羅把握當時
[00:03:45.880 --> 00:03:47.880]  這個除夯節的時間
[00:03:47.880 --> 00:03:50.880]  保羅把握當時
[00:03:50.880 --> 00:03:52.880]  除夯節的時間
[00:03:52.880 --> 00:03:53.880]  或者很多弟兄姐妹
[00:03:53.880 --> 00:03:54.880]  可能混淆了一點
[00:03:54.880 --> 00:03:55.880]  其實除夯節
[00:03:55.880 --> 00:03:57.880]  另一個名字叫做逾越節
[00:03:57.880 --> 00:03:59.880]  除夯節的另外一個名字
[00:03:59.880 --> 00:04:00.880]  叫逾越節
[00:04:00.880 --> 00:04:03.880]  是兩個重疊在一起的節期
[00:04:03.880 --> 00:04:05.880]  是兩個重疊在一起的節期
[00:04:05.880 --> 00:04:08.880]  是回應以色列文
[00:04:08.880 --> 00:04:10.880]  是回應以色列文
[00:04:10.880 --> 00:04:12.880]  他們在出埃及
[00:04:12.880 --> 00:04:14.880]  這個之前的事件
[00:04:14.880 --> 00:04:15.880]  他們回應
[00:04:15.880 --> 00:04:18.880]  回想他們出埃及之前的事件
[00:04:18.880 --> 00:04:21.880]  讓所有的神的子民明白到
[00:04:21.880 --> 00:04:23.880]  讓所有神的子民明白到
[00:04:23.880 --> 00:04:25.880]  我們在一個人生的路上
[00:04:25.880 --> 00:04:27.880]  我們在一個人生的路上
[00:04:27.880 --> 00:04:28.880]  其實這個世界很多東西
[00:04:28.880 --> 00:04:30.880]  過去很快的
[00:04:30.880 --> 00:04:33.880]  實際上過去的事情非常快
[00:04:33.880 --> 00:04:35.880]  好像他們出埃及一樣
[00:04:35.880 --> 00:04:36.880]  好像他們出埃及一樣
[00:04:36.880 --> 00:04:38.880]  昔日出埃及根本可以說
[00:04:38.880 --> 00:04:39.880]  沒有預備的時間
[00:04:39.880 --> 00:04:41.880]  昔日出埃及好像是一個
[00:04:41.880 --> 00:04:43.880]  反正沒有預備的時間
[00:04:43.880 --> 00:04:44.880]  趕急的離開
[00:04:44.880 --> 00:04:46.880]  趕緊的離開
[00:04:46.880 --> 00:04:48.880]  所以在逾越節
[00:04:48.880 --> 00:04:49.880]  所以在逾越節
[00:04:49.880 --> 00:04:50.880]  或者除夯節
[00:04:50.880 --> 00:04:51.880]  和除夯節
[00:04:51.880 --> 00:04:52.880]  他們有個規矩
[00:04:52.880 --> 00:04:54.880]  他們有個規矩
[00:04:54.880 --> 00:04:56.880]  在當時他們要吃的東西
[00:04:56.880 --> 00:04:58.880]  當時他們要吃的東西
[00:04:58.880 --> 00:05:00.880]  包括一隻羊羔
[00:05:00.880 --> 00:05:01.880]  包括羊羔
[00:05:01.880 --> 00:05:03.880]  都是要燒的
[00:05:03.880 --> 00:05:04.880]  都要燒
[00:05:04.880 --> 00:05:06.880]  大家看節目知不知道為什麼要燒
[00:05:06.880 --> 00:05:08.880]  大家知不知道為什麼要燒
[00:05:08.880 --> 00:05:09.880]  我做家庭主夫
[00:05:09.880 --> 00:05:10.880]  我是很明白的
[00:05:10.880 --> 00:05:12.880]  我做家庭主夫
[00:05:12.880 --> 00:05:14.880]  對自己很明白
[00:05:14.880 --> 00:05:16.880]  煮 用水煮的東西
[00:05:16.880 --> 00:05:18.880]  如果用水煮的
[00:05:18.880 --> 00:05:21.880]  就是燜 煮
[00:05:21.880 --> 00:05:22.880]  很長時間
[00:05:22.880 --> 00:05:23.880]  就要很長時間
[00:05:23.880 --> 00:05:25.880]  燒又用什麼
[00:05:25.880 --> 00:05:26.880]  燒容易
[00:05:26.880 --> 00:05:27.880]  放進焗爐
[00:05:27.880 --> 00:05:29.880]  開火
[00:05:29.880 --> 00:05:31.880]  一會兒時間到就拿出來
[00:05:31.880 --> 00:05:33.880]  時間到就拿出來
[00:05:33.880 --> 00:05:35.880]  所以當時逾越節
[00:05:35.880 --> 00:05:36.880]  或者除夯節
[00:05:36.880 --> 00:05:38.880]  他們為什麼要吃烤的羊羔呢
[00:05:38.880 --> 00:05:41.880]  他們在學校節為什麼要吃烤的羊羔呢
[00:05:41.880 --> 00:05:43.880]  就是要表明他們趕急
[00:05:43.880 --> 00:05:44.880]  沒時間
[00:05:44.880 --> 00:05:46.880]  他們要是說趕急
[00:05:46.880 --> 00:05:47.880]  沒有時間
[00:05:47.880 --> 00:05:48.880]  人生都是這樣
[00:05:48.880 --> 00:05:49.880]  人生都這樣
[00:05:49.880 --> 00:05:50.880]  很趕急的每一天
[00:05:50.880 --> 00:05:52.880]  每一天都很趕急
[00:05:52.880 --> 00:05:53.880]  像我現在的情況
[00:05:53.880 --> 00:05:54.880]  每一分每一秒
[00:05:54.880 --> 00:05:56.880]  完全是逼到暗的
[00:05:56.880 --> 00:05:58.880]  我現在每一分每一秒
[00:05:58.880 --> 00:06:00.880]  都安排得緊緊的
[00:06:00.880 --> 00:06:02.880]  如果有一點點改變
[00:06:02.880 --> 00:06:04.880]  或者有一點點意見
[00:06:04.880 --> 00:06:06.880]  或者小小的意見
[00:06:06.880 --> 00:06:08.880]  就會影響很多事情
[00:06:08.880 --> 00:06:11.880]  所以保羅在趁著這樣的環境
[00:06:11.880 --> 00:06:13.880]  保羅才知道這樣的環境
[00:06:13.880 --> 00:06:14.880]  去到菲律賓
[00:06:14.880 --> 00:06:16.880]  重新重溫這個題目
[00:06:16.880 --> 00:06:18.880]  重新重溫這個題目
[00:06:18.880 --> 00:06:20.880]  從當地菲律賓的教會
[00:06:20.880 --> 00:06:22.880]  到當地菲律賓的教會
[00:06:22.880 --> 00:06:23.880]  他讓他們知道
[00:06:23.880 --> 00:06:24.880]  我們做基督徒的
[00:06:24.880 --> 00:06:25.880]  我們做基督徒的
[00:06:25.880 --> 00:06:27.880]  有很多事情很快要過去
[00:06:27.880 --> 00:06:28.880]  有很多事情很快過去
[00:06:28.880 --> 00:06:29.880]  每一分每一秒
[00:06:29.880 --> 00:06:31.880]  每一分每一秒
[00:06:31.880 --> 00:06:33.880]  有沒有把握在上帝的指引裏面
[00:06:33.880 --> 00:06:35.880]  有沒有把握在上帝的指令裏面
[00:06:35.880 --> 00:06:36.880]  有沒有把握在上帝的指令裏面
[00:06:36.880 --> 00:06:38.880]  還是自己喜歡怎麽走怎麽走
[00:06:38.880 --> 00:06:40.880]  還是自己喜歡怎麽走怎麽走
[00:06:40.880 --> 00:06:42.880]  保羅懂得利用每一個時間空間
[00:06:42.880 --> 00:06:44.880]  保羅懂得利用每一個時間空間
[00:06:44.880 --> 00:06:47.880]  或者甚至節日去思教
[00:06:47.880 --> 00:06:49.880]  保羅知道怎麽去用時間空間
[00:06:49.880 --> 00:06:52.880]  每一個節日去思教
[00:06:52.880 --> 00:06:53.880]  如果大家有興趣
[00:06:53.880 --> 00:06:55.880]  想看這方面的教導
[00:06:55.880 --> 00:06:57.880]  如果大家有興趣想看這方面的教導
[00:06:57.880 --> 00:06:58.880]  可以看《出埃及記》第十二章
[00:06:58.880 --> 00:06:59.880]  可以看《出埃及記》第十二章
[00:06:59.880 --> 00:07:00.880]  有詳細的介紹
[00:07:00.880 --> 00:07:02.880]  有詳細的介紹
[00:07:02.880 --> 00:07:03.880]  為什麽我今天這麽詳細介紹給大家知道呢
[00:07:03.880 --> 00:07:04.880]  為什麽我今天這麽詳細介紹給大家知道呢
[00:07:04.880 --> 00:07:05.880]  為什麽我今天這麽詳細介紹給大家知道呢
[00:07:05.880 --> 00:07:06.880]  為什麽我今天這麽詳細介紹給大家知道呢
[00:07:06.880 --> 00:07:07.880]  為什麽我今天這麽詳細介紹給大家知道呢
[00:07:07.880 --> 00:07:08.880]  因為快要來雨季了
[00:07:08.880 --> 00:07:09.880]  因為快要來雨季了
[00:07:09.880 --> 00:07:10.880]  因為雨季馬上就要來了
[00:07:10.880 --> 00:07:11.880]  因為雨季馬上就要來了
[00:07:11.880 --> 00:07:12.880]  我們已經三月了
[00:07:12.880 --> 00:07:13.880]  我們已經三月了
[00:07:13.880 --> 00:07:14.880]  我們已經三月了
[00:07:14.880 --> 00:07:15.880]  很快又來了
[00:07:15.880 --> 00:07:16.880]  很快又來了
[00:07:16.880 --> 00:07:17.880]  很快又來了
[00:07:17.880 --> 00:07:18.880]  很快又來了
[00:07:18.880 --> 00:07:19.880]  讓我們看到
[00:07:19.880 --> 00:07:20.880]  讓我們看到
[00:07:20.880 --> 00:07:21.880]  每一個時間
[00:07:21.880 --> 00:07:22.880]  每一個時間
[00:07:22.880 --> 00:07:30.880]  上帝都有一個特定的提醒給我們
[00:07:30.880 --> 00:07:31.880]  保羅真是來去匆匆
[00:07:31.880 --> 00:07:32.880]  保羅真是來去匆匆
[00:07:32.880 --> 00:07:33.880]  保羅真是來去匆匆
[00:07:33.880 --> 00:07:34.880]  保羅真是來去匆匆
[00:07:34.880 --> 00:07:35.880]  保羅真是來去匆匆
[00:07:35.880 --> 00:07:36.880]  保羅真是來去匆匆
[00:07:36.880 --> 00:07:37.880]  保羅真是來去匆匆
[00:07:37.880 --> 00:07:38.880]  保羅真是來去匆匆
[00:07:38.880 --> 00:07:39.880]  保羅真是來去匆匆
[00:07:39.880 --> 00:07:40.880]  保羅真是來去匆匆
[00:07:40.880 --> 00:07:41.880]  保羅真是來去匆匆
[00:07:41.880 --> 00:07:42.880]  保羅真是來去匆匆
[00:07:42.880 --> 00:07:43.880]  保羅真是來去匆匆
[00:07:43.880 --> 00:07:44.880]  保羅真是來去匆匆
[00:07:44.880 --> 00:07:45.880]  很快又趕著要趕回去特羅亞
[00:07:45.880 --> 00:07:46.880]  很快又趕著要趕回去特羅亞
[00:07:46.880 --> 00:07:52.880]  回到特羅亞的門徒
[00:07:52.880 --> 00:07:53.880]  回到特羅亞的門徒
[00:07:53.880 --> 00:07:54.880]  回到特羅亞的門徒
[00:07:54.880 --> 00:07:55.880]  回到特羅亞的門徒
[00:07:55.880 --> 00:07:56.880]  回到特羅亞的門徒
[00:07:56.880 --> 00:07:57.880]  回到特羅亞的門徒
[00:07:57.880 --> 00:07:58.880]  回到特羅亞的門徒
[00:07:58.880 --> 00:07:59.880]  回到特羅亞的門徒
[00:07:59.880 --> 00:08:00.880]  回到特羅亞的門徒
[00:08:00.880 --> 00:08:01.880]  回到特羅亞的門徒
[00:08:01.880 --> 00:08:02.880]  回到特羅亞的門徒
[00:08:02.880 --> 00:08:03.880]  回到特羅亞的門徒
[00:08:03.880 --> 00:08:04.880]  回到特羅亞的門徒
[00:08:04.880 --> 00:08:05.880]  回到特羅亞的門徒
[00:08:05.880 --> 00:08:06.880]  回到特羅亞的門徒
[00:08:06.880 --> 00:08:07.880]  回到特羅亞的門徒
[00:08:07.880 --> 00:08:08.880]  回到特羅亞的門徒
[00:08:08.880 --> 00:08:09.880]  回到特羅亞的門徒
[00:08:09.880 --> 00:08:10.880]  回到特羅亞的門徒
[00:08:10.880 --> 00:08:11.880]  回到特羅亞的門徒
[00:08:17.880 --> 00:08:19.880]  我們來看看這七天裡
[00:08:19.880 --> 00:08:20.880]  我們來看看這七天裡
[00:08:20.880 --> 00:08:21.880]  第一天
[00:08:21.880 --> 00:08:22.880]  第一天
[00:08:22.880 --> 00:08:23.880]  發生了什麼事
[00:08:23.880 --> 00:08:24.880]  發生了什麼事
[00:08:24.880 --> 00:08:25.880]  我們一起讀吧
[00:08:25.880 --> 00:08:26.880]  我們一起讀吧
[00:08:26.880 --> 00:08:28.880]  七天的第一天
[00:08:28.880 --> 00:08:31.880]  我們聚會抹餅的時候
[00:08:31.880 --> 00:08:34.880]  保羅因為要次日起行
[00:08:34.880 --> 00:08:37.880]  就與他們講論
[00:08:37.880 --> 00:08:39.880]  直講到半夜
[00:08:39.880 --> 00:08:42.880]  我們聚會的那座樓上
[00:08:42.880 --> 00:08:44.880]  有好些燈燭
[00:08:44.880 --> 00:08:46.880]  有一個少年人
[00:08:46.880 --> 00:08:48.880]  名叫游推古
[00:08:48.880 --> 00:08:50.880]  坐在窗台上
[00:08:50.880 --> 00:08:53.880]  困倦沉睡
[00:08:53.880 --> 00:08:55.880]  保羅講了多時
[00:08:55.880 --> 00:08:57.880]  少年人熟睡了
[00:08:57.880 --> 00:09:01.880]  就從三層樓上掉下去
[00:09:01.880 --> 00:09:04.880]  扶起他來已經死了
[00:09:04.880 --> 00:09:06.880]  保羅下去
[00:09:06.880 --> 00:09:08.880]  伏在他身上
[00:09:08.880 --> 00:09:10.880]  抱著他說
[00:09:10.880 --> 00:09:15.880]  你們不要發放他的靈魂還在身上
[00:09:15.880 --> 00:09:17.880]  保羅又上去
[00:09:17.880 --> 00:09:18.880]  抹餅
[00:09:18.880 --> 00:09:19.880]  吃了
[00:09:19.880 --> 00:09:21.880]  談論許久
[00:09:21.880 --> 00:09:23.880]  吃到天亮
[00:09:23.880 --> 00:09:24.880]  才走了
[00:09:24.880 --> 00:09:29.880]  有人把那童子活活地領來
[00:09:29.880 --> 00:09:32.880]  他的安慰不少
[00:09:32.880 --> 00:09:33.880]  這個聖經很特別
[00:09:33.880 --> 00:09:35.880]  這個聖經非常特別
[00:09:35.880 --> 00:09:39.880]  講到保羅去到特羅亞之後
[00:09:39.880 --> 00:09:42.880]  不是說到處去閒逛
[00:09:42.880 --> 00:09:44.880]  也不是等待人款的
[00:09:44.880 --> 00:09:47.880]  在第六節說他住了七天
[00:09:47.880 --> 00:09:49.880]  在第六節說住了七天
[00:09:49.880 --> 00:09:51.880]  我本的聖經第七節就說
[00:09:51.880 --> 00:09:53.880]  七日的第一日
[00:09:53.880 --> 00:09:55.880]  在第七節就說
[00:09:55.880 --> 00:09:57.880]  第七日的第一天
[00:09:57.880 --> 00:09:59.880]  這裡我先要做一點註釋
[00:09:59.880 --> 00:10:01.880]  我要做一點註釋
[00:10:01.880 --> 00:10:04.880]  究竟是他去住這七天的裏面
[00:10:04.880 --> 00:10:10.880]  住了七天之內的第一日還是第一天
[00:10:10.880 --> 00:10:13.880]  還是他住了七天之後
[00:10:13.880 --> 00:10:14.880]  住了七天之後
[00:10:14.880 --> 00:10:18.880]  三個禮拜到四個禮拜的第一日
[00:10:18.880 --> 00:10:19.880]  第一天
[00:10:19.880 --> 00:10:23.880]  在聖經和希臘文的譯本上
[00:10:23.880 --> 00:10:25.880]  兩者都可以這樣翻譯
[00:10:25.880 --> 00:10:29.880]  就是在希臘文兩者翻譯都可以
[00:10:29.880 --> 00:10:32.880]  但是在和合本裏面選取了什麼呢
[00:10:32.880 --> 00:10:35.880]  就好像在他去的七天裏面的第一日
[00:10:35.880 --> 00:10:37.880]  但我和合本選擇是
[00:10:37.880 --> 00:10:40.880]  他那個禮拜的第一天
[00:10:40.880 --> 00:10:42.880]  但在其他的譯本裏面
[00:10:42.880 --> 00:10:44.880]  很多都解釋他是
[00:10:44.880 --> 00:10:46.880]  接下來那個禮拜的第一日
[00:10:46.880 --> 00:10:49.880]  就是接下來的那個禮拜的第一天
[00:10:49.880 --> 00:10:51.880]  究竟是哪一個呢
[00:10:51.880 --> 00:10:52.880]  是不是很重要
[00:10:52.880 --> 00:10:53.880]  不是很重要
[00:10:53.880 --> 00:10:54.880]  不過我個人呢
[00:10:54.880 --> 00:10:55.880]  不過我個人
[00:10:55.880 --> 00:10:57.880]  比較同意的就是
[00:10:57.880 --> 00:10:58.880]  他住了七天之後
[00:10:58.880 --> 00:11:00.880]  接著那個禮拜的第一日
[00:11:00.880 --> 00:11:02.880]  就是住了七天之後
[00:11:02.880 --> 00:11:04.880]  跟著那個第一天
[00:11:04.880 --> 00:11:08.880]  因為大家會稍有一點點的算術呢
[00:11:08.880 --> 00:11:10.880]  如果稍有一點點算術能力呢
[00:11:10.880 --> 00:11:12.880]  我們推前回第六節去看
[00:11:12.880 --> 00:11:14.880]  我們看第六節
[00:11:14.880 --> 00:11:17.880]  波羅剛剛過完除夭的日子
[00:11:17.880 --> 00:11:19.880]  剛剛過了除夭的日子
[00:11:19.880 --> 00:11:20.880]  除夭的日子是什麼呢
[00:11:20.880 --> 00:11:21.880]  除夭的日子是什麼呢
[00:11:21.880 --> 00:11:23.880]  就是在亞北月
[00:11:23.880 --> 00:11:24.880]  亞北月
[00:11:24.880 --> 00:11:28.880]  的第十四日的晚上開始計算
[00:11:28.880 --> 00:11:31.880]  第十四日的晚上開始計算
[00:11:31.880 --> 00:11:32.880]  然後計七天
[00:11:32.880 --> 00:11:33.880]  然後計算七天
[00:11:33.880 --> 00:11:35.880]  即是在第二十一日亞北月
[00:11:35.880 --> 00:11:38.880]  在二十一日亞北月
[00:11:38.880 --> 00:11:40.880]  剛剛完了之後
[00:11:40.880 --> 00:11:42.880]  波羅再坐五天的船
[00:11:42.880 --> 00:11:44.880]  然後坐五天的船
[00:11:44.880 --> 00:11:46.880]  去到特羅亞
[00:11:46.880 --> 00:11:47.880]  到特羅亞
[00:11:47.880 --> 00:11:48.880]  而在那裏才住了七天
[00:11:48.880 --> 00:11:49.880]  在那裏住了七天
[00:11:49.880 --> 00:11:50.880]  而住七天之後呢
[00:11:50.880 --> 00:11:51.880]  住了七天之後
[00:11:51.880 --> 00:11:53.880]  剛剛好的時間呢
[00:11:53.880 --> 00:11:55.880]  就是新一個禮拜的第一天
[00:11:55.880 --> 00:11:56.880]  新一個禮拜的第一天
[00:11:56.880 --> 00:12:01.880]  新一個禮拜的第一天是什麼呢
[00:12:01.880 --> 00:12:02.880]  什麼時候
[00:12:02.880 --> 00:12:04.880]  大家有沒有印象
[00:12:04.880 --> 00:12:05.880]  新一個禮拜的第一天是什麼呢
[00:12:05.880 --> 00:12:06.880]  新一個禮拜的第一天是什麼呢
[00:12:06.880 --> 00:12:07.880]  新一個禮拜的第一天是什麼呢
[00:12:07.880 --> 00:12:08.880]  新一個禮拜的第一天是什麼呢
[00:12:08.880 --> 00:12:09.880]  新一個禮拜的第一天是什麼呢
[00:12:09.880 --> 00:12:10.880]  新一個禮拜的第一天是什麼呢
[00:12:10.880 --> 00:12:11.880]  新一個禮拜的第一天是什麼呢
[00:12:11.880 --> 00:12:12.880]  新一個禮拜的第一天是什麼呢
[00:12:12.880 --> 00:12:13.880]  新一個禮拜的第一天是什麼呢
[00:12:13.880 --> 00:12:14.880]  新一個禮拜的第一天是什麼呢
[00:12:14.880 --> 00:12:15.880]  新一個禮拜的第一天是什麼呢
[00:12:15.880 --> 00:12:16.880]  新一個禮拜的第一天是什麼呢
[00:12:16.880 --> 00:12:17.880]  新一個禮拜的第一天是什麼呢
[00:12:17.880 --> 00:12:18.880]  新一個禮拜的第一天是什麼呢
[00:12:18.880 --> 00:12:19.880]  新一個禮拜的第一天是什麼呢
[00:12:19.880 --> 00:12:20.880]  新一個禮拜的第一天是什麼呢
[00:12:20.880 --> 00:12:26.880]  新一個禮拜的第一天是什麼呢
[00:12:26.880 --> 00:12:27.880]  新一個禮拜的第一天是什麼呢
[00:12:27.880 --> 00:12:28.880]  新一個禮拜的第一天是什麼呢
[00:12:28.880 --> 00:12:29.880]  新一個禮拜的第一天是什麼呢
[00:12:29.880 --> 00:12:30.880]  新一個禮拜的第一天是什麼呢
[00:12:30.880 --> 00:12:31.880]  新一個禮拜的第一天是什麼呢
[00:12:31.880 --> 00:12:32.880]  新一個禮拜的第一天是什麼呢
[00:12:32.880 --> 00:12:33.880]  新一個禮拜的第一天是什麼呢
[00:12:33.880 --> 00:12:34.880]  新一個禮拜的第一天是什麼呢
[00:12:34.880 --> 00:12:35.880]  新一個禮拜的第一天是什麼呢
[00:12:35.880 --> 00:12:36.880]  新一個禮拜的第一天是什麼呢
[00:12:36.880 --> 00:12:37.880]  新一個禮拜的第一天是什麼呢
[00:12:37.880 --> 00:12:38.880]  新一個禮拜的第一天是什麼呢
[00:12:38.880 --> 00:12:39.880]  新一個禮拜的第一天是什麼呢
[00:12:39.880 --> 00:12:40.880]  新一個禮拜的第一天是什麼呢
[00:12:40.880 --> 00:12:41.880]  新一個禮拜的第一天是什麼呢
[00:12:41.880 --> 00:12:42.880]  新一個禮拜的第一天是什麼呢
[00:12:42.880 --> 00:12:43.880]  新一個禮拜的第一天是什麼呢
[00:12:43.880 --> 00:12:50.880]  新一個禮拜的第一天是什麼呢
[00:12:50.880 --> 00:12:51.880]  新一個禮拜的第一天是什麼呢
[00:12:51.880 --> 00:12:52.880]  新一個禮拜的第一天是什麼呢
[00:12:52.880 --> 00:12:53.880]  新一個禮拜的第一天是什麼呢
[00:12:53.880 --> 00:12:54.880]  新一個禮拜的第一天是什麼呢
[00:12:54.880 --> 00:12:55.880]  新一個禮拜的第一天是什麼呢
[00:12:55.880 --> 00:12:56.880]  新一個禮拜的第一天是什麼呢
[00:12:56.880 --> 00:12:57.880]  新一個禮拜的第一天是什麼呢
[00:12:57.880 --> 00:12:58.880]  新一個禮拜的第一天是什麼呢
[00:12:58.880 --> 00:12:59.880]  新一個禮拜的第一天是什麼呢
[00:12:59.880 --> 00:13:00.880]  新一個禮拜的第一天是什麼呢
[00:13:00.880 --> 00:13:01.880]  新一個禮拜的第一天是什麼呢
[00:13:01.880 --> 00:13:02.880]  新一個禮拜的第一天是什麼呢
[00:13:02.880 --> 00:13:03.880]  新一個禮拜的第一天是什麼呢
[00:13:03.880 --> 00:13:04.880]  新一個禮拜的第一天是什麼呢
[00:13:04.880 --> 00:13:05.880]  新一個禮拜的第一天是什麼呢
[00:13:05.880 --> 00:13:06.880]  新一個禮拜的第一天是什麼呢
[00:13:06.880 --> 00:13:07.880]  新一個禮拜的第一天是什麼呢
[00:13:07.880 --> 00:13:13.880]  新一個禮拜的第一天是什麼呢
[00:13:13.880 --> 00:13:14.880]  新一個禮拜的第一天是什麼呢
