
[00:00:00.000 --> 00:00:05.000]  唱了一首詩歌的時候,那個是不是你的祈禱呢?
[00:06:12.000 --> 00:06:15.000]  做事的角度去看
[00:06:15.000 --> 00:06:17.000]  但我們有沒有嘗試過
[00:06:17.000 --> 00:06:20.000]  用一個存在關係的方式
[00:06:20.000 --> 00:06:22.000]  來重新去看大使命
[00:06:22.000 --> 00:06:28.000]  會不會這個令到我們有一個更深的體會
[00:06:28.000 --> 00:06:32.000]  以致我們更容易能夠去享受到
[00:06:32.000 --> 00:06:35.000]  原來大使命給我們的應許和祝福
[00:06:35.000 --> 00:06:40.000]  以致我們生命有一個更自由更釋放的形態
[00:06:40.000 --> 00:06:44.000]  可以進入到去服侍神
[00:06:44.000 --> 00:06:46.000]  彰顯神
[00:06:46.000 --> 00:06:51.000]  以致真的做回原本大使命要我們做的事
[00:06:51.000 --> 00:06:53.000]  不知道大家明不明白意思
[00:06:53.000 --> 00:06:56.000]  當我們太過強調做的時候
[00:06:56.000 --> 00:06:59.000]  我們就失落了我們的身份
[00:06:59.000 --> 00:07:01.000]  我們的自我價值
[00:07:01.000 --> 00:07:04.000]  忽略了我們原來已經享受
[00:07:04.000 --> 00:07:08.000]  那種存在的身份和價值
[00:07:08.000 --> 00:07:10.000]  而我們離開了身份和價值
[00:07:10.000 --> 00:07:13.000]  用自己的方式去做事的時候
[00:07:13.000 --> 00:07:16.000]  又見我們更容易陷在撒旦的氣候
[00:07:16.000 --> 00:07:18.000]  的搞妖當中
[00:07:18.000 --> 00:07:22.000]  令我們做出來的效果更加差
[00:07:22.000 --> 00:07:24.000]  但當我們重新對焦
[00:07:24.000 --> 00:07:28.000]  我看回原來這個大使命不是要奴役我們
[00:07:28.000 --> 00:07:30.000]  是要祝福我們
[00:07:30.000 --> 00:07:32.000]  去確立我們的身份
[00:07:32.000 --> 00:07:34.000]  去提醒我們要怎樣過生活
[00:07:34.000 --> 00:07:36.000]  怎樣好好享受
[00:07:36.000 --> 00:07:39.000]  神應許的同在 臨在
[00:07:39.000 --> 00:07:41.000]  今天我們講的茶經
[00:07:41.000 --> 00:07:43.000]  剛剛有講浪子的故事
[00:07:43.000 --> 00:07:46.000]  有人看到那個
[00:07:46.000 --> 00:07:49.000]  父親有兒子的同在
[00:07:49.000 --> 00:07:52.000]  又好像沒有兒子的同在
[00:07:52.000 --> 00:07:55.000]  當浪子悔改回來的時候
[00:07:55.000 --> 00:07:59.000]  父親才真真正正得著兒子的心
[00:07:59.000 --> 00:08:03.000]  去享受到那份父子同在
[00:08:03.000 --> 00:08:05.000]  那份喜悅和祝福
[00:08:05.000 --> 00:08:09.000]  大家知不知道今天我豈不是也是浪子
[00:08:09.000 --> 00:08:12.000]  我們整個基督教文化就像浪子一樣
[00:08:12.000 --> 00:08:14.000]  跟著這個社會的文化
[00:08:14.000 --> 00:08:16.000]  人民主義那種文化
[00:08:16.000 --> 00:08:18.000]  一路走到有知之年
[00:08:18.000 --> 00:08:21.000]  覺得我們要神來幹什麼
[00:08:21.000 --> 00:08:23.000]  神都給了那麼多智慧我們
[00:08:23.000 --> 00:08:26.000]  那麼多能力 理性的能力去解決問題
[00:08:26.000 --> 00:08:29.000]  為什麼還要去干擾我們做決定呢
[00:08:29.000 --> 00:08:32.000]  不如我們就走出去吧
[00:08:32.000 --> 00:08:35.000]  我們就是要一個不需要神干擾的文化
[00:08:35.000 --> 00:08:38.000]  進入自然神論的文化裡
[00:08:38.000 --> 00:08:40.000]  再推進一點
[00:08:40.000 --> 00:08:42.000]  上個世紀五六十年代
[00:08:42.000 --> 00:08:45.000]  曾經流行過的神死神渴
[00:08:45.000 --> 00:08:46.000]  就是什麼
[00:08:46.000 --> 00:08:48.000]  就算你在我也當你死
[00:08:48.000 --> 00:08:50.000]  拜託你不要干擾我
[00:08:50.000 --> 00:08:52.000]  你不要那麼媽咪型
[00:08:52.000 --> 00:08:54.000]  經常約著我大哥
[00:08:54.000 --> 00:08:56.000]  你閉嘴站在一旁
[00:08:56.000 --> 00:08:58.000]  我不行再找你
[00:08:58.000 --> 00:09:01.000]  就將神推去夾縫那裡
[00:09:01.000 --> 00:09:03.000]  將神推去遠方
[00:09:03.000 --> 00:09:04.000]  不要搞我
[00:09:04.000 --> 00:09:06.000]  但跟著我們做什麼呢
[00:09:06.000 --> 00:09:08.000]  我們推展一大套
[00:09:08.000 --> 00:09:12.000]  所謂世界普世的價值
[00:09:12.000 --> 00:09:14.000]  但是我們的生命
[00:09:14.000 --> 00:09:20.000]  將會被這些所謂世界的價值吞噬
[00:09:20.000 --> 00:09:24.000]  神給我們很多屬靈的資產
[00:09:24.000 --> 00:09:26.000]  家庭的倫理
[00:09:26.000 --> 00:09:28.000]  待人接物的態度
[00:09:28.000 --> 00:09:31.000]  十誡裡面有提醒我們的東西
[00:09:31.000 --> 00:09:35.000]  全部慢慢破產
[00:09:35.000 --> 00:09:37.000]  我們現在進入什麼階段
[00:09:37.000 --> 00:09:38.000]  我們去到一個所謂
[00:09:38.000 --> 00:09:40.000]  無道護德觀念的階段
[00:09:40.000 --> 00:09:42.000]  不要有任何道德
[00:09:42.000 --> 00:09:47.000]  去欺壓妨礙某些人的權利
[00:09:47.000 --> 00:09:49.000]  很危險
[00:09:49.000 --> 00:09:52.000]  我不知道我們整個所謂
[00:09:52.000 --> 00:09:54.000]  近似西方的文明
[00:09:54.000 --> 00:09:55.000]  什麼時候悔改
[00:09:55.000 --> 00:09:58.000]  去離開這個浪子的狀態
[00:09:58.000 --> 00:10:02.000]  歸回到這個慈父的懷抱當中
[00:10:02.000 --> 00:10:05.000]  被擁抱被見
[00:10:05.000 --> 00:10:07.000]  但是今天
[00:10:07.000 --> 00:10:12.000]  教會在這個文化的分途底下
[00:10:12.000 --> 00:10:16.000]  我們有沒有走失呢
[00:10:16.000 --> 00:10:20.000]  我們要回到神的懷抱當中
[00:10:20.000 --> 00:10:21.000]  去認識到
[00:10:21.000 --> 00:10:23.000]  神已經給我們的
[00:10:23.000 --> 00:10:25.000]  不只是去做事
[00:10:25.000 --> 00:10:28.000]  神給我們一個尊貴兒子的身份
[00:10:28.000 --> 00:10:30.000]  是基督的身體
[00:10:30.000 --> 00:10:32.000]  是很寶貝的
[00:10:32.000 --> 00:10:34.000]  今天我們不再需要
[00:10:34.000 --> 00:10:36.000]  做了多少事
[00:10:36.000 --> 00:10:38.000]  多少偉大的事
[00:10:38.000 --> 00:10:39.000]  好的事
[00:10:39.000 --> 00:10:42.000]  去確立自己的價值
[00:10:42.000 --> 00:10:43.000]  神對我們的愛
[00:10:43.000 --> 00:10:45.000]  已經是愛到底
[00:10:45.000 --> 00:10:47.000]  不需要再做任何
[00:10:47.000 --> 00:10:51.000]  多丁一點的事去換取神的愛
[00:10:51.000 --> 00:10:54.000]  相反我們要學的
[00:10:54.000 --> 00:10:59.000]  就是好像在浪子的故事裡面的僕人一樣
[00:10:59.000 --> 00:11:00.000]  去信服
[00:11:00.000 --> 00:11:01.000]  去明白
[00:11:01.000 --> 00:11:03.000]  去體貼
[00:11:03.000 --> 00:11:06.000]  這個家主這個父的心腸
[00:11:06.000 --> 00:11:08.000]  好好地去服侍
[00:11:08.000 --> 00:11:10.000]  好像大兒子
[00:11:10.000 --> 00:11:13.000]  不要再去比較
[00:11:13.000 --> 00:11:15.000]  不要再去想著
[00:11:15.000 --> 00:11:18.000]  自己得什麼失什麼
[00:11:18.000 --> 00:11:22.000]  愛是我們整個基督教的核心
[00:11:22.000 --> 00:11:26.000]  所以當我們願意離開這個時代的精神
[00:11:26.000 --> 00:11:28.000]  消費主義
[00:11:28.000 --> 00:11:30.000]  離開這個時代的掙扎
[00:11:30.000 --> 00:11:32.000]  當我們遠離神的時候
[00:11:32.000 --> 00:11:34.000]  我們就好像浪子這個小孩一樣
[00:11:34.000 --> 00:11:39.000]  越來越在這個世界的混亂的價值裡面
[00:11:39.000 --> 00:11:41.000]  好像如槍記一樣
[00:11:41.000 --> 00:11:44.000]  消耗他們生命的資材
[00:11:44.000 --> 00:11:46.000]  越來越屬血氣
[00:11:46.000 --> 00:11:47.000]  越來越屬肉體
[00:11:47.000 --> 00:11:51.000]  越來越自我中心
[00:11:51.000 --> 00:11:55.000]  我們要離開這個世界的壓力
[00:11:55.000 --> 00:11:58.000]  那種不斷去催逼你
[00:11:58.000 --> 00:11:59.000]  欺壓著你
[00:11:59.000 --> 00:12:01.000]  強迫你
[00:12:01.000 --> 00:12:02.000]  好像很多無奈
[00:12:02.000 --> 00:12:04.000]  很多不能控制
[00:12:04.000 --> 00:12:06.000]  很多失效的管理
[00:12:06.000 --> 00:12:10.000]  那種生活的狀態
[00:12:10.000 --> 00:12:11.000]  弟兄姊妹
[00:12:11.000 --> 00:12:13.000]  今天我們回到去
[00:12:13.000 --> 00:12:18.000]  認識自己作為神的兒女那份寶貝
[00:12:18.000 --> 00:12:24.000]  然後再去看大使命
[00:12:24.000 --> 00:12:26.000]  我們回去看聖經
[00:12:26.000 --> 00:12:28.000]  大使命有很多演繹的方式
[00:12:28.000 --> 00:12:31.000]  有很多不同的角度去看
[00:12:31.000 --> 00:12:35.000]  我們嘗試用比較關係
[00:12:35.000 --> 00:12:39.000]  身份狀態那種理解去看
[00:12:39.000 --> 00:12:43.000]  第十七節
[00:12:43.000 --> 00:12:45.000]  他們見了耶穌就拜他
[00:12:45.000 --> 00:12:49.000]  然而還有人疑惑
[00:12:49.000 --> 00:12:52.000]  弟兄姊妹將當一班門徒
[00:12:52.000 --> 00:12:54.000]  經歷了很多很多
[00:12:54.000 --> 00:12:55.000]  耶穌復活
[00:12:55.000 --> 00:12:57.000]  和他們的接觸
[00:12:57.000 --> 00:12:59.000]  基督怎樣被出賣
[00:12:59.000 --> 00:13:01.000]  怎樣被釘在十字架
[00:13:01.000 --> 00:13:03.000]  他們在約定的時間
[00:13:03.000 --> 00:13:05.000]  去到加利利的山上
[00:13:05.000 --> 00:13:08.000]  仍然去疑惑
[00:13:08.000 --> 00:13:10.000]  這個疑惑是人性的限制
[00:13:10.000 --> 00:13:11.000]  這個疑惑和不安
[00:13:11.000 --> 00:13:13.000]  是他們前途不能夠掌握
[00:13:13.000 --> 00:13:15.000]  因為他們沒有神的屬性
[00:13:15.000 --> 00:13:16.000]  到那個地步
[00:13:16.000 --> 00:13:19.000]  是可以全知全能去掌握將來
[00:13:19.000 --> 00:13:22.000]  但是神怎樣面對他們生命的限制呢
[00:13:22.000 --> 00:13:23.000]  第十八節說
[00:13:23.000 --> 00:13:26.000]  耶穌進前來對他們說
[00:13:26.000 --> 00:13:31.000]  天上地下所有的權柄都賜給我們
[00:13:31.000 --> 00:13:34.000]  人的恐懼人的不安
[00:13:34.000 --> 00:13:36.000]  會塑造我們的將來
[00:13:36.000 --> 00:13:38.000]  不單塑造我們的將來
[00:13:38.000 --> 00:13:41.000]  還會塑造我們的兒女的將來
[00:13:41.000 --> 00:13:43.000]  如果你不能夠進入到
[00:13:43.000 --> 00:13:45.000]  神的恩典的覆蓋裏面
[00:13:45.000 --> 00:13:48.000]  將這種不安去交託的時候
[00:13:48.000 --> 00:13:50.000]  這些恐懼
[00:13:50.000 --> 00:13:53.000]  就令我們做很多離開神的心意
[00:13:53.000 --> 00:13:56.000]  那種決定和生活的方法
[00:13:56.000 --> 00:13:58.000]  但是神很體諒
[00:13:58.000 --> 00:14:01.000]  每一個人的生命的限制
[00:14:01.000 --> 00:14:04.000]  正如浪子的爸爸很體諒
[00:14:04.000 --> 00:14:08.000]  他小兒子需要的自由空間去闖
[00:14:08.000 --> 00:14:10.000]  他需要這個成長的空間
[00:14:10.000 --> 00:14:12.000]  他需要這個犯錯的空間
[00:14:12.000 --> 00:14:16.000]  他需要有一段迷失時期的空間
[00:14:16.000 --> 00:14:18.000]  神的愛沒有離開他
[00:14:18.000 --> 00:14:20.000]  一直的等待
[00:14:20.000 --> 00:14:22.000]  耶穌在這裏用了第二個方式
[00:14:22.000 --> 00:14:24.000]  是進前來對他們說
[00:14:24.000 --> 00:14:28.000]  天上地下所有的權柄都賜給我們
[00:14:28.000 --> 00:14:30.000]  讓他們進入回去
[00:14:30.000 --> 00:14:33.000]  看到他們是在神的權柄的保護
[00:14:33.000 --> 00:14:36.000]  權能的保護的底下
[00:14:36.000 --> 00:14:38.000]  今天我們豈不是同樣的
[00:14:38.000 --> 00:14:39.000]  活在很多的恐懼裏面
[00:14:39.000 --> 00:14:42.000]  忘記了天上地下所有的權柄
[00:14:42.000 --> 00:14:45.000]  其實都在耶穌的手裏面
[00:14:45.000 --> 00:14:47.000]  我們有沒有看到這個事實呢
[00:14:47.000 --> 00:14:50.000]  我們有沒有看到這個宣告
[00:14:50.000 --> 00:14:52.000]  就是我們的事實呢
[00:14:52.000 --> 00:14:55.000]  我們只是看著自己的不安
[00:14:55.000 --> 00:14:57.000]  看著自己的困惑
[00:14:57.000 --> 00:14:59.000]  看著自己的限制
[00:14:59.000 --> 00:15:03.000]  看著這個環境中的多不友善
[00:15:03.000 --> 00:15:05.000]  多可怕
[00:15:05.000 --> 00:15:07.000]  我們的眼目
[00:15:07.000 --> 00:15:09.000]  當我們要去領受
[00:15:09.000 --> 00:15:13.000]  這個神的託付和使命的時候
[00:15:13.000 --> 00:15:16.000]  我們的眼目是否定錯了位置
[00:15:16.000 --> 00:15:18.000]  只是看著自己
[00:15:18.000 --> 00:15:21.000]  而不是看著耶穌基督
[00:15:21.000 --> 00:15:22.000]  耶穌知道
[00:15:22.000 --> 00:15:26.000]  所以耶穌進前來對他們說
[00:15:26.000 --> 00:15:28.000]  但當耶穌進前來對他們說的時候
[00:15:28.000 --> 00:15:31.000]  耶穌願意親近你進前來的時候
[00:15:31.000 --> 00:15:33.000]  你給什麼反應耶穌呢
[00:15:33.000 --> 00:15:35.000]  你是否願意去聽呢
[00:15:35.000 --> 00:15:39.000]  你是否願意去信呢
[00:15:39.000 --> 00:15:44.000]  當神擁有將這個德性的權柄
[00:15:44.000 --> 00:15:47.000]  擺在一個復活的主身上的時候
[00:15:47.000 --> 00:15:50.000]  當我們定睛在上面的時候
[00:15:50.000 --> 00:15:52.000]  願意這樣做的時候
[00:15:52.000 --> 00:15:54.000]  我們就能夠聽到
[00:15:54.000 --> 00:15:57.000]  下面的使命對我們的生命的意義
[00:15:57.000 --> 00:15:59.000]  不是只是聽到要去做事
[00:15:59.000 --> 00:16:01.000]  所以你們要去
[00:16:01.000 --> 00:16:03.000]  使萬民作我的門徒
[00:16:03.000 --> 00:16:05.000]  奉父子聖靈的名
[00:16:05.000 --> 00:16:07.000]  給他們施浸
[00:16:07.000 --> 00:16:09.000]  去什麼呢
[00:16:09.000 --> 00:16:10.000]  這個去是告訴你
[00:16:10.000 --> 00:16:12.000]  你不要再退縮
[00:16:12.000 --> 00:16:15.000]  在你自己的安全的空間和領域去想
[00:16:15.000 --> 00:16:18.000]  不要退縮在你自己限制可掌握的空間
[00:16:18.000 --> 00:16:21.000]  去認識你的身份
[00:16:21.000 --> 00:16:23.000]  神的權柄和能力
[00:16:23.000 --> 00:16:25.000]  遠遠超越過你的生活的空間
[00:16:25.000 --> 00:16:29.000]  神能夠行事的方式和作事的能力
[00:16:29.000 --> 00:16:34.000]  遠遠超過你對神的認識的限制
[00:16:34.000 --> 00:16:37.000]  不要停留在裡面
[00:16:37.000 --> 00:16:40.000]  要學主動踏出去
[00:16:40.000 --> 00:16:42.000]  我們昨天剛剛完成了
[00:16:42.000 --> 00:16:45.000]  這個貧窮學校的學習
[00:16:45.000 --> 00:16:48.000]  我想有很多弟兄姊妹
[00:16:48.000 --> 00:16:49.000]  參與在中間的
[00:16:49.000 --> 00:16:50.000]  參與的其實不多
[00:16:50.000 --> 00:16:52.000]  不過來得的呢
[00:16:52.000 --> 00:16:53.000]  都有個體會
[00:16:53.000 --> 00:16:55.000]  是很深刻的
[00:16:55.000 --> 00:16:59.000]  就是當他們原來去
[00:16:59.000 --> 00:17:01.000]  到社區當中的時候
[00:17:01.000 --> 00:17:03.000]  當他們原來去接觸一些
[00:17:03.000 --> 00:17:04.000]  他們想像
[00:17:04.000 --> 00:17:06.000]  以前有想像的
[00:17:06.000 --> 00:17:09.000]  一些的拾荒者
[00:17:09.000 --> 00:17:13.000]  當他們去接觸我們的街坊的時候
[00:17:13.000 --> 00:17:15.000]  不帶著一個宗教的
[00:17:15.000 --> 00:17:17.000]  所謂可能大使命給我們的
[00:17:17.000 --> 00:17:22.000]  很熱切要去傳福音的動機和理念的時候
[00:17:22.000 --> 00:17:25.000]  原來很多我們的街坊
[00:17:25.000 --> 00:17:29.000]  可以和我們有很友善的互動
[00:17:29.000 --> 00:17:31.000]  原來我們很多假設對他們的認識
[00:17:31.000 --> 00:17:34.000]  是需要重新被調整
[00:17:34.000 --> 00:17:36.000]  原來當我們這樣出去的時候
[00:17:36.000 --> 00:17:37.000]  我們放低了自己一個
[00:17:37.000 --> 00:17:41.000]  要去拯救他們的一個信徒
[00:17:41.000 --> 00:17:44.000]  的心品和態度的時候
[00:17:44.000 --> 00:17:46.000]  原來互動的關係
[00:17:46.000 --> 00:17:55.000]  神給我們有另一個層次的體會和認識
[00:17:55.000 --> 00:17:57.000]  小小的勇氣地踏出
[00:17:57.000 --> 00:18:01.000]  神就不斷對我們開闊我們的眼界
[00:18:01.000 --> 00:18:04.000]  這個正不是聖經告訴我們
[00:18:04.000 --> 00:18:06.000]  神是願意透過聖經成為我們
[00:18:06.000 --> 00:18:07.000]  腳前的燈
[00:18:07.000 --> 00:18:10.000]  路上的光的生活方式嗎
[00:18:10.000 --> 00:18:11.000]  但今天我們願不願意
[00:18:11.000 --> 00:18:13.000]  點點滴滴一世步一世步
[00:18:13.000 --> 00:18:17.000]  按著神的話語的提醒建立
[00:18:17.000 --> 00:18:22.000]  給我們的亮光而行前呢
[00:18:22.000 --> 00:18:24.000]  我經常都在推銷講故事茶經
[00:18:24.000 --> 00:18:29.000]  講到這一點就沒辦法不再講
[00:18:29.000 --> 00:18:31.000]  聖經說你們要去
[00:18:31.000 --> 00:18:33.000]  使萬民作我們的門徒
[00:18:33.000 --> 00:18:35.000]  怎樣去使萬民作我們的門徒
[00:18:35.000 --> 00:18:37.000]  人人都要去門訓人
[00:18:37.000 --> 00:18:39.000]  這裡不是說人人要成為門徒
[00:18:39.000 --> 00:18:43.000]  是每一個領受大使命的弟兄姊妹
[00:18:43.000 --> 00:18:46.000]  你要去門訓人
[00:18:46.000 --> 00:18:48.000]  沒有人門訓過我
[00:18:48.000 --> 00:18:50.000]  我怎樣門訓人
[00:18:50.000 --> 00:18:52.000]  這是大部分同工的心聲
[00:18:52.000 --> 00:18:55.000]  因為神學院沒有提供門徒訓練給我們
[00:18:55.000 --> 00:18:57.000]  所以我們不懂的
[00:18:57.000 --> 00:18:58.000]  我們沒有能力
[00:18:58.000 --> 00:19:02.000]  沒有知識沒有經驗去做好這件事
[00:19:02.000 --> 00:19:03.000]  真不真
[00:19:03.000 --> 00:19:05.000]  真
[00:19:05.000 --> 00:19:06.000]  那應該去恐懼
[00:19:06.000 --> 00:19:09.000]  還是應該去雀躍呢
[00:19:09.000 --> 00:19:10.000]  可以
[00:19:10.000 --> 00:19:12.000]  你可以選擇
[00:19:12.000 --> 00:19:14.000]  你可以選擇雀躍
[00:19:14.000 --> 00:19:19.000]  因為神帶領我在一個未知的領域裡
[00:19:19.000 --> 00:19:21.000]  去創造我的生命
[00:19:21.000 --> 00:19:23.000]  去豐富我的生命
[00:19:23.000 --> 00:19:26.000]  去改變我的生命
[00:19:26.000 --> 00:19:27.000]  你可以這樣看
[00:19:27.000 --> 00:19:28.000]  你可以看為
[00:19:28.000 --> 00:19:29.000]  哇
[00:19:29.000 --> 00:19:32.000]  神要求一些不可能的事
[00:19:32.000 --> 00:19:34.000]  逼我們做一些我們做不到的事
[00:19:34.000 --> 00:19:38.000]  要我們不斷去遇一些不得已的挫敗
[00:19:38.000 --> 00:19:41.000]  你的神是怎樣的神
[00:19:41.000 --> 00:19:44.000]  你的神是怎樣的神
[00:19:44.000 --> 00:19:46.000]  你見到你經歷過的神是怎樣的神
[00:19:46.000 --> 00:19:48.000]  是這種這麼負面的神嗎
[00:19:48.000 --> 00:19:49.000]  不是
[00:19:49.000 --> 00:19:54.000]  他已經很正面地帶領我們去一個新的範圍裡
[00:19:54.000 --> 00:19:56.000]  去建立我們
[00:19:56.000 --> 00:19:59.000]  你信不信
[00:19:59.000 --> 00:20:02.000]  所以你可以是做事
[00:20:02.000 --> 00:20:04.000]  神是一個刻薄的僱主
[00:20:04.000 --> 00:20:06.000]  要求我們做一些不可能的事
[00:20:06.000 --> 00:20:10.000]  這個豈不是那三個管家其中一個說的
[00:20:10.000 --> 00:20:12.000]  你又惡
[00:20:12.000 --> 00:20:14.000]  在沒有中的地方又要收
[00:20:14.000 --> 00:20:15.000]  你給了我這麼少錢
[00:20:15.000 --> 00:20:16.000]  也不是少的
[00:20:16.000 --> 00:20:19.000]  給了錢又要我賺到利息
[00:20:19.000 --> 00:20:21.000]  所以我把錢賣了
