
[00:00:00.000 --> 00:00:01.760]  今天是成年主日
[00:05:04.600 --> 00:05:05.600]  這首詩篇的結局
[00:05:05.600 --> 00:05:15.600]  我們就來看看
[00:05:15.600 --> 00:05:16.600]  這首詩篇的結局
[00:05:16.600 --> 00:05:17.600]  我們就來看看
[00:05:17.600 --> 00:05:18.600]  這首詩篇的結局
[00:05:18.600 --> 00:05:19.600]  我們就來看看
[00:05:19.600 --> 00:05:20.600]  這首詩篇的結局
[00:05:20.600 --> 00:05:21.600]  我們就來看看
[00:05:21.600 --> 00:05:22.600]  這首詩篇的結局
[00:05:22.600 --> 00:05:23.600]  我們就來看看
[00:05:23.600 --> 00:05:24.600]  這首詩篇的結局
[00:05:24.600 --> 00:05:25.600]  我們就來看看
[00:05:25.600 --> 00:05:26.600]  這首詩篇的結局
[00:05:26.600 --> 00:05:27.600]  我們就來看看
[00:05:27.600 --> 00:05:28.600]  這首詩篇的結局
[00:05:28.600 --> 00:05:29.600]  我們就來看看
[00:05:29.600 --> 00:05:30.600]  這首詩篇的結局
[00:05:30.600 --> 00:05:31.600]  我們就來看看
[00:05:31.600 --> 00:05:32.600]  這首詩篇的結局
[00:05:32.600 --> 00:05:33.600]  我們就來看看
[00:05:33.600 --> 00:05:34.600]  這首詩篇的結局
[00:05:34.600 --> 00:05:35.600]  我們就來看看
[00:05:35.600 --> 00:05:36.600]  這首詩篇的結局
[00:05:36.600 --> 00:05:37.600]  我們就來看看
[00:05:37.600 --> 00:05:38.600]  這首詩篇的結局
[00:05:38.600 --> 00:05:39.600]  我們就來看看
[00:05:39.600 --> 00:05:40.600]  這首詩篇的結局
[00:05:40.600 --> 00:05:41.600]  我們就來看看
[00:05:41.600 --> 00:05:42.600]  這首詩篇的結局
[00:05:42.600 --> 00:05:43.600]  我們就來看看
[00:05:43.600 --> 00:05:44.600]  這首詩篇的結局
[00:05:44.600 --> 00:05:45.600]  我們就來看看
[00:05:45.600 --> 00:05:46.600]  這首詩篇的結局
[00:05:46.600 --> 00:05:47.600]  我們就來看看
[00:05:47.600 --> 00:05:48.600]  這首詩篇的結局
[00:05:48.600 --> 00:05:49.600]  我們就來看看
[00:05:49.600 --> 00:05:50.600]  這首詩篇的結局
[00:05:50.600 --> 00:05:51.600]  我們就來看看
[00:05:51.600 --> 00:05:52.600]  這首詩篇的結局
[00:05:52.600 --> 00:05:53.600]  我們就來看看
[00:05:53.600 --> 00:05:54.600]  這首詩篇的結局
[00:05:54.600 --> 00:05:55.600]  我們就來看看
[00:05:55.600 --> 00:05:56.600]  這首詩篇的結局
[00:05:56.600 --> 00:05:57.600]  我們就來看看
[00:05:57.600 --> 00:05:58.600]  這首詩篇的結局
[00:05:58.600 --> 00:05:59.600]  我們就來看看
[00:05:59.600 --> 00:06:05.600]  這首詩篇的結局
[00:06:29.600 --> 00:06:30.600]  這首詩篇的結局
[00:06:30.600 --> 00:06:31.600]  我們就來看看
[00:06:31.600 --> 00:06:32.600]  這首詩篇的結局
[00:06:32.600 --> 00:06:33.600]  我們就來看看
[00:06:33.600 --> 00:06:34.600]  這首詩篇的結局
[00:06:34.600 --> 00:06:35.600]  我們就來看看
[00:06:35.600 --> 00:06:36.600]  這首詩篇的結局
[00:06:36.600 --> 00:06:37.600]  我們就來看看
[00:06:37.600 --> 00:06:38.600]  這首詩篇的結局
[00:06:38.600 --> 00:06:39.600]  我們就來看看
[00:06:39.600 --> 00:06:40.600]  這首詩篇的結局
[00:06:40.600 --> 00:06:41.600]  我們就來看看
[00:06:41.600 --> 00:06:42.600]  這首詩篇的結局
[00:06:42.600 --> 00:06:43.600]  我們就來看看
[00:06:43.600 --> 00:06:44.600]  這首詩篇的結局
[00:06:44.600 --> 00:06:45.600]  我們就來看看
[00:06:45.600 --> 00:06:46.600]  這首詩篇的結局
[00:06:46.600 --> 00:06:47.600]  我們就來看看
[00:06:47.600 --> 00:06:48.600]  這首詩篇的結局
[00:06:48.600 --> 00:06:49.600]  我們就來看看
[00:06:49.600 --> 00:06:50.600]  這首詩篇的結局
[00:06:50.600 --> 00:06:51.600]  我們就來看看
[00:06:51.600 --> 00:06:52.600]  這首詩篇的結局
[00:06:52.600 --> 00:06:53.600]  我們就來看看
[00:06:53.600 --> 00:06:54.600]  這首詩篇的結局
[00:06:54.600 --> 00:07:00.600]  我們就來看看
[00:07:24.600 --> 00:07:25.600]  這首詩篇的結局
[00:07:25.600 --> 00:07:26.600]  這首詩篇的結局
[00:07:26.600 --> 00:07:27.600]  是取決於耶和華是否在當中
[00:07:27.600 --> 00:07:28.600]  耶和華是否參與在其中
[00:07:28.600 --> 00:07:29.600]  耶和華是否參與在其中
[00:07:29.600 --> 00:07:30.600]  耶和華是否參與在其中
[00:07:30.600 --> 00:07:31.600]  所以我們回望一百二十七篇的背景
[00:07:31.600 --> 00:07:32.600]  所以我們回望一百二十七篇的背景
[00:07:32.600 --> 00:07:33.600]  所以我們回望一百二十七篇的背景
[00:07:33.600 --> 00:07:34.600]  私人所處的是一個農業的社會
[00:07:34.600 --> 00:07:35.600]  私人所處的是一個農業的社會
[00:07:35.600 --> 00:07:36.600]  私人所處的是一個農業的社會
[00:07:36.600 --> 00:07:37.600]  他很深明耕種之道
[00:07:37.600 --> 00:07:38.600]  他很深明耕種之道
[00:07:38.600 --> 00:07:39.600]  播種施肥都是農夫的責任
[00:07:39.600 --> 00:07:40.600]  播種施肥都是農夫的責任
[00:07:40.600 --> 00:07:55.600]  播種施肥都是農夫的責任
[00:07:55.600 --> 00:07:56.600]  播種施肥都是農夫的責任
[00:07:56.600 --> 00:07:57.600]  播種施肥都是農夫的責任
[00:07:57.600 --> 00:07:58.600]  播種施肥都是農夫的責任
[00:07:58.600 --> 00:07:59.600]  播種施肥都是農夫的責任
[00:07:59.600 --> 00:08:00.600]  播種施肥都是農夫的責任
[00:08:00.600 --> 00:08:01.600]  播種施肥都是農夫的責任
[00:08:01.600 --> 00:08:02.600]  播種施肥都是農夫的責任
[00:08:02.600 --> 00:08:03.600]  播種施肥都是農夫的責任
[00:08:03.600 --> 00:08:04.600]  播種施肥都是農夫的責任
[00:08:04.600 --> 00:08:05.600]  播種施肥都是農夫的責任
[00:08:05.600 --> 00:08:06.600]  播種施肥都是農夫的責任
[00:08:06.600 --> 00:08:07.600]  播種施肥都是農夫的責任
[00:08:07.600 --> 00:08:10.600]  播種施肥都是農夫的責任
[00:08:10.600 --> 00:08:11.600]  播種施肥都是農夫的責任
[00:08:11.600 --> 00:08:12.600]  播種施肥都是農夫的責任
[00:08:12.600 --> 00:08:13.600]  播種施肥都是農夫的責任
[00:08:13.600 --> 00:08:14.600]  播種施肥都是農夫的責任
[00:08:14.600 --> 00:08:15.600]  播種施肥都是農夫的責任
[00:08:15.600 --> 00:08:16.600]  播種施肥都是農夫的責任
[00:08:16.600 --> 00:08:17.600]  播種施肥都是農夫的責任
[00:08:17.600 --> 00:08:18.600]  播種施肥都是農夫的責任
[00:08:18.600 --> 00:08:19.600]  播種施肥都是農夫的責任
[00:08:19.600 --> 00:08:20.600]  播種施肥都是農夫的責任
[00:08:20.600 --> 00:08:21.600]  播種施肥都是農夫的責任
[00:08:21.600 --> 00:08:22.600]  播種施肥都是農夫的責任
[00:08:22.600 --> 00:08:38.600]  播種施肥都是農夫的責任
[00:08:38.600 --> 00:08:39.600]  播種施肥都是農夫的責任
[00:08:39.600 --> 00:08:40.600]  播種施肥都是農夫的責任
[00:08:40.600 --> 00:08:41.600]  播種施肥都是農夫的責任
[00:08:41.600 --> 00:08:42.600]  播種施肥都是農夫的責任
[00:08:42.600 --> 00:08:43.600]  播種施肥都是農夫的責任
[00:08:43.600 --> 00:08:44.600]  播種施肥都是農夫的責任
[00:08:44.600 --> 00:08:45.600]  播種施肥都是農夫的責任
[00:08:45.600 --> 00:08:46.600]  播種施肥都是農夫的責任
[00:08:46.600 --> 00:08:47.600]  播種施肥都是農夫的責任
[00:08:47.600 --> 00:08:48.600]  播種施肥都是農夫的責任
[00:08:48.600 --> 00:08:49.600]  播種施肥都是農夫的責任
[00:08:49.600 --> 00:08:50.600]  播種施肥都是農夫的責任
[00:08:50.600 --> 00:08:54.600]  播種施肥都是農夫的責任
[00:08:54.600 --> 00:08:55.600]  播種施肥都是農夫的責任
[00:08:55.600 --> 00:08:56.600]  播種施肥都是農夫的責任
[00:08:56.600 --> 00:08:57.600]  播種施肥都是農夫的責任
[00:08:57.600 --> 00:08:58.600]  播種施肥都是農夫的責任
[00:08:58.600 --> 00:08:59.600]  播種施肥都是農夫的責任
[00:08:59.600 --> 00:09:00.600]  播種施肥都是農夫的責任
[00:09:00.600 --> 00:09:01.600]  播種施肥都是農夫的責任
[00:09:01.600 --> 00:09:02.600]  播種施肥都是農夫的責任
[00:09:02.600 --> 00:09:03.600]  播種施肥都是農夫的責任
[00:09:03.600 --> 00:09:04.600]  播種施肥都是農夫的責任
[00:09:04.600 --> 00:09:05.600]  播種施肥都是農夫的責任
[00:09:05.600 --> 00:09:06.600]  播種施肥都是農夫的責任
[00:09:06.600 --> 00:09:26.600]  播種施肥都是農夫的責任
[00:09:37.600 --> 00:09:39.600]  播種施肥都是農夫的責任
[00:09:39.600 --> 00:09:40.600]  播種施肥都是農夫的責任
[00:09:40.600 --> 00:09:41.600]  播種施肥都是農夫的責任
[00:09:41.600 --> 00:09:42.600]  播種施肥都是農夫的責任
[00:09:42.600 --> 00:09:43.600]  播種施肥都是農夫的責任
[00:09:43.600 --> 00:09:44.600]  播種施肥都是農夫的責任
[00:09:44.600 --> 00:09:45.600]  播種施肥都是農夫的責任
[00:09:45.600 --> 00:09:46.600]  播種施肥都是農夫的責任
[00:09:46.600 --> 00:09:47.600]  播種施肥都是農夫的責任
[00:09:47.600 --> 00:09:48.600]  播種施肥都是農夫的責任
[00:09:48.600 --> 00:09:49.600]  播種施肥都是農夫的責任
[00:09:49.600 --> 00:09:50.600]  播種施肥都是農夫的責任
[00:09:50.600 --> 00:09:51.600]  播種施肥都是農夫的責任
[00:09:51.600 --> 00:10:09.600]  播種施肥都是農夫的責任
[00:10:09.600 --> 00:10:10.600]  播種施肥都是農夫的責任
[00:10:10.600 --> 00:10:11.600]  播種施肥都是農夫的責任
[00:10:11.600 --> 00:10:12.600]  播種施肥都是農夫的責任
[00:10:12.600 --> 00:10:13.600]  播種施肥都是農夫的責任
[00:10:13.600 --> 00:10:14.600]  播種施肥都是農夫的責任
[00:10:14.600 --> 00:10:15.600]  播種施肥都是農夫的責任
[00:10:15.600 --> 00:10:16.600]  播種施肥都是農夫的責任
[00:10:16.600 --> 00:10:17.600]  播種施肥都是農夫的責任
[00:10:17.600 --> 00:10:18.600]  播種施肥都是農夫的責任
[00:10:18.600 --> 00:10:19.600]  播種施肥都是農夫的責任
[00:10:19.600 --> 00:10:20.600]  播種施肥都是農夫的責任
[00:10:20.600 --> 00:10:21.600]  播種施肥都是農夫的責任
[00:10:21.600 --> 00:10:22.600]  播種施肥都是農夫的責任
[00:10:22.600 --> 00:10:23.600]  播種施肥都是農夫的責任
[00:10:23.600 --> 00:10:24.600]  播種施肥都是農夫的責任
[00:10:24.600 --> 00:10:25.600]  播種施肥都是農夫的責任
[00:10:25.600 --> 00:10:26.600]  播種施肥都是農夫的責任
[00:10:26.600 --> 00:10:26.600]  播種施肥都是農夫的責任
[00:10:51.600 --> 00:10:53.600]  所以耕種的人有耕種人的責任
[00:10:53.600 --> 00:10:57.600]  但豐收的收穫是在乎上帝
[00:10:57.600 --> 00:11:00.600]  人的建設固然是真實的
[00:11:00.600 --> 00:11:02.600]  我們的努力擺上是真實的
[00:11:02.600 --> 00:11:05.600]  不是我們所做的一切被上帝取代了
[00:11:05.600 --> 00:11:10.600]  而是我們的擺上是在上帝的主權底下
[00:11:10.600 --> 00:11:13.600]  神必須站在這一切的之前
[00:11:13.600 --> 00:11:16.600]  神的份、神的責任、神的崗位
[00:11:16.600 --> 00:11:18.600]  我們是不可以取代的
[00:11:18.600 --> 00:11:22.600]  這正正是當時以色列民屬神的子民
[00:11:22.600 --> 00:11:24.600]  一個很重要的信仰宣告
[00:11:24.600 --> 00:11:26.600]  是他們建造的根基
[00:11:26.600 --> 00:11:30.600]  因為當時迦南地充滿著巴力的敬拜
[00:11:30.600 --> 00:11:34.600]  巴力正正是掌管著雨水和豐收
[00:11:34.600 --> 00:11:36.600]  外邦人相信的神子
[00:11:36.600 --> 00:11:40.600]  所以這些外邦人以祭祀、獻祭
[00:11:40.600 --> 00:11:43.600]  甚至畢業的儀式去換取豐收
[00:11:43.600 --> 00:11:48.600]  但在以色列人心中他們很清楚這些神是假神
[00:11:48.600 --> 00:11:52.600]  所以為了要明證上帝的真實
[00:11:52.600 --> 00:11:56.600]  他們必須抓緊這個很重要的價值觀
[00:11:56.600 --> 00:11:58.600]  以這個價值觀去行事生活
[00:11:58.600 --> 00:12:01.600]  以致他們能夠在外邦人面前
[00:12:01.600 --> 00:12:04.600]  去見證耶和華是掌管天地的主
[00:12:04.600 --> 00:12:06.600]  我們不需要靠巴力
[00:12:06.600 --> 00:12:09.600]  我們的神才是真正的神
[00:12:09.600 --> 00:12:13.600]  所以在下半節裏面
[00:12:13.600 --> 00:12:15.600]  詩人繼續說
[00:12:15.600 --> 00:12:17.600]  若不是耶和華看守城池
[00:12:17.600 --> 00:12:20.600]  看守的人就枉然警醒
[00:12:20.600 --> 00:12:23.600]  警醒就是一個軍事的用詞
[00:12:23.600 --> 00:12:25.600]  很明顯代表小心翼翼
[00:12:25.600 --> 00:12:27.600]  隨時警戒
[00:12:27.600 --> 00:12:30.600]  因為要留意有沒有敵人入侵
[00:12:30.600 --> 00:12:34.600]  勞力就是代表著日間的工作建造
[00:12:34.600 --> 00:12:38.600]  警醒就代表夜間持續的看守
[00:12:38.600 --> 00:12:44.600]  日與夜就是代表一個圓滿的保障
[00:12:44.600 --> 00:12:46.600]  不過我們不可以不承認
[00:12:46.600 --> 00:12:48.600]  我們人是很有限的
[00:12:48.600 --> 00:12:51.600]  我們不能夠日夜去看守
[00:12:51.600 --> 00:12:53.600]  這個幾乎是不可能的
[00:12:53.600 --> 00:12:55.600]  我們不能夠靠自己去持守
[00:12:55.600 --> 00:12:57.600]  這個日夜的看守
[00:12:57.600 --> 00:13:00.600]  可能我們都曾經試過照顧家人
[00:13:00.600 --> 00:13:05.600]  你最多可能陪他不睡一天
[00:13:05.600 --> 00:13:07.600]  可不可以三天不睡
[00:13:07.600 --> 00:13:09.600]  五天不睡
[00:13:09.600 --> 00:13:12.600]  可能你只是坐在他旁邊休息
[00:13:12.600 --> 00:13:15.600]  但你不可以睜大眼睛24小時看著他
[00:13:15.600 --> 00:13:21.600]  照顧一個人都不能夠可以守護他日夜
[00:13:21.600 --> 00:13:24.600]  更何況我們日常這麼多的事務
[00:13:24.600 --> 00:13:28.600]  因為人是無法超越我們受造物的限制
[00:13:28.600 --> 00:13:29.600]  我們是被造的
[00:13:29.600 --> 00:13:31.600]  我們是受造物
[00:13:31.600 --> 00:13:33.600]  所以我們一定是有限制
[00:13:33.600 --> 00:13:34.600]  很正常
[00:13:34.600 --> 00:13:37.600]  所以面對著我們今天的身體
[00:13:37.600 --> 00:13:40.600]  工作、事業、服事
[00:13:40.600 --> 00:13:44.600]  我們不能夠完全靠自己是正常的
[00:13:44.600 --> 00:13:47.600]  因為還有一份在上帝那裡
[00:13:47.600 --> 00:13:50.600]  所以斯人說建造的人不枉然努力
[00:13:50.600 --> 00:13:54.600]  是因為他以基督、以神為根基
[00:13:54.600 --> 00:13:57.600]  先有神的恩典作為根基
[00:13:57.600 --> 00:13:59.600]  人的努力才有成果
[00:13:59.600 --> 00:14:05.600]  因為我們等待能夠遇見上帝給我們的結果
[00:14:05.600 --> 00:14:07.600]  去到第二部分
[00:14:07.600 --> 00:14:08.600]  去到第二節
[00:14:08.600 --> 00:14:10.600]  人不枉然努力
[00:14:10.600 --> 00:14:14.600]  是因為神給予人平靜安穩
