
[00:00:00.000 --> 00:00:03.160]  我們今天繼續要查考
[00:06:48.880 --> 00:06:51.020]  當他們抗拒祂
[00:06:51.020 --> 00:06:52.480]  誹謗祂的時候
[00:06:52.480 --> 00:06:55.060]  祂就抖掉衣裳的灰塵
[00:06:55.060 --> 00:06:56.400]  對他們說
[00:06:56.400 --> 00:07:00.100]  你們的罪要歸到你們自己的頭上
[00:07:00.100 --> 00:07:01.400]  與我無干
[00:07:01.400 --> 00:07:02.720]  從今以後
[00:07:02.720 --> 00:07:05.680]  我要往外邦人那裡去」
[00:07:05.680 --> 00:07:08.100]  這段我們也看見
[00:07:08.100 --> 00:07:10.260]  一個這麼熱心傳道的
[00:07:10.260 --> 00:07:11.680]  這位保羅
[00:07:11.680 --> 00:07:14.300]  他也要面對他同族的人
[00:07:14.300 --> 00:07:16.180]  他自己的同胞
[00:07:16.180 --> 00:07:19.380]  你會發覺你被自己人打自己人
[00:07:19.380 --> 00:07:21.300]  這種心很傷痛
[00:07:21.300 --> 00:07:24.600]  保羅從來沒有說過一句這樣的說話
[00:07:24.600 --> 00:07:25.800]  從今以後
[00:07:25.800 --> 00:07:28.060]  我要往外邦人那裡去
[00:07:28.060 --> 00:07:29.520]  這段經文讓我們看見
[00:07:29.520 --> 00:07:32.180]  保羅不單是很有理性
[00:07:32.180 --> 00:07:33.560]  很有學問的一個人
[00:07:33.560 --> 00:07:37.060]  他心裡充滿著他對他的同胞那種愛
[00:07:37.060 --> 00:07:38.560]  羅馬書第九章說
[00:07:38.560 --> 00:07:40.560]  保羅說:為我骨肉之親
[00:07:40.560 --> 00:07:44.300]  就算我要與基督的愛分離
[00:07:44.300 --> 00:07:45.560]  他也願意
[00:07:45.560 --> 00:07:49.440]  你看見他那種用心良苦
[00:07:49.440 --> 00:07:52.220]  保羅愛他自己同族的人
[00:07:52.220 --> 00:07:54.300]  可惜這群同族的人
[00:07:54.300 --> 00:07:57.800]  不斷不斷攻擊保羅
[00:07:57.800 --> 00:07:59.140]  誹謗他
[00:07:59.140 --> 00:08:00.940]  當你發覺
[00:08:00.940 --> 00:08:04.520]  你所愛的人在你背後一直插刀的時候
[00:08:04.520 --> 00:08:06.600]  這種傷痛是最大的
[00:08:06.600 --> 00:08:08.940]  這種受的傷害是最深的
[00:08:08.940 --> 00:08:10.600]  如果你三不識七
[00:08:10.600 --> 00:08:14.560]  一個街上的陌生人在破口大罵你
[00:08:14.560 --> 00:08:16.600]  你聽完就算了
[00:08:16.600 --> 00:08:19.900]  如果是你家人這樣對你
[00:08:19.900 --> 00:08:22.180]  你心也會受傷
[00:08:22.180 --> 00:08:26.180]  我們看見保羅的心很恩切
[00:08:26.180 --> 00:08:29.180]  他要向他同族的人證明什麼?
[00:08:29.180 --> 00:08:31.180]  證明耶穌是基督
[00:08:31.180 --> 00:08:33.760]  這個就是我們福音的主角
[00:08:33.760 --> 00:08:36.640]  你全程分享福音見證
[00:08:36.640 --> 00:08:38.760]  講你自己的經歷沒有問題
[00:08:38.760 --> 00:08:41.060]  但是你不要忘記這個主菜
[00:08:41.060 --> 00:08:43.560]  福音叫人能夠知罪悔改
[00:08:43.560 --> 00:08:45.260]  是因為聖靈感動人
[00:08:45.260 --> 00:08:47.260]  看到我們這位主耶穌
[00:08:47.260 --> 00:08:48.440]  怎樣為我們犧牲
[00:08:48.440 --> 00:08:49.640]  為我們贖罪
[00:08:49.640 --> 00:08:51.760]  只有在基督耶穌裡面
[00:08:51.760 --> 00:08:53.340]  只有十價的補血
[00:08:53.340 --> 00:08:55.440]  遮蓋我們一切的過犯
[00:08:55.440 --> 00:08:59.140]  我們才有可能成為神的兒女
[00:08:59.140 --> 00:09:00.760]  別無他法
[00:09:00.760 --> 00:09:02.260]  不要想著我們是一個好人
[00:09:02.260 --> 00:09:04.760]  我們就可以得救
[00:09:04.760 --> 00:09:06.060]  不是靠你自己
[00:09:06.060 --> 00:09:07.060]  不是靠別人
[00:09:07.060 --> 00:09:09.560]  單單就是靠這位主耶穌
[00:09:09.560 --> 00:09:12.060]  所以保羅也在其他的書信說過
[00:09:12.060 --> 00:09:13.060]  我不傳別的
[00:09:13.060 --> 00:09:17.060]  我只傳這一位被釘的基督耶穌
[00:09:17.060 --> 00:09:19.260]  和祂的十字架
[00:09:19.260 --> 00:09:22.260]  保羅不需要去講很多的高賢大智
[00:09:22.260 --> 00:09:25.060]  他面對一群知識分子
[00:09:25.060 --> 00:09:27.060]  他一樣都是將他們的焦點
[00:09:27.060 --> 00:09:29.060]  帶回這位創造主
[00:09:29.060 --> 00:09:32.360]  救贖主這位基督的身上
[00:09:32.360 --> 00:09:35.060]  我們今天同樣可以看見保羅
[00:09:35.060 --> 00:09:38.560]  就是因而他在哥倫多帶了很多人信主
[00:09:38.560 --> 00:09:42.360]  他也遇到這位提多尤斯都
[00:09:42.360 --> 00:09:45.560]  按這個名字是拉丁文
[00:09:45.560 --> 00:09:48.260]  他相信是一個羅馬公民
[00:09:48.260 --> 00:09:51.360]  如果可以在他家裡有聚會的話
[00:09:51.360 --> 00:09:53.560]  這個家裡也不小
[00:09:53.560 --> 00:09:55.760]  換言之他們這些家庭的聚會
[00:09:55.760 --> 00:10:00.060]  就顯明這個人的身份是有一定的地位
[00:10:00.060 --> 00:10:04.360]  這個提多尤斯都是上帝為保羅所預備的
[00:10:04.360 --> 00:10:06.660]  另外一個他福音的夥伴
[00:10:06.660 --> 00:10:08.360]  在這個哥倫多的地方
[00:10:08.360 --> 00:10:11.060]  就成為他們的教會的雛形
[00:10:11.060 --> 00:10:17.460]  我們看見尤斯都也是在當中開放他的家
[00:10:17.460 --> 00:10:19.060]  他們有這些聚會
[00:10:19.060 --> 00:10:21.160]  他的家也很接近這個會堂
[00:10:21.160 --> 00:10:24.660]  會堂的主管基利斯布
[00:10:24.660 --> 00:10:27.460]  也是願意去幫助保羅
[00:10:27.460 --> 00:10:34.260]  讓他在那裡跟猶太人見證耶穌就是基督
[00:10:34.260 --> 00:10:35.960]  第九到第十一節
[00:10:35.960 --> 00:10:41.060]  這三節聖經就是我今天整個講道的內容的大綱
[00:10:41.060 --> 00:10:42.460]  這裡有三點
[00:10:42.460 --> 00:10:44.860]  我希望能夠和大家分享
[00:10:44.860 --> 00:10:48.760]  我們今天如何做到無懼宣講
[00:10:48.760 --> 00:10:51.260]  請我們一起讀這三節聖經
[00:10:51.260 --> 00:10:55.060]  耶奸主在異象中對保羅說
[00:10:55.060 --> 00:10:57.260]  不要怕 只管講
[00:10:57.260 --> 00:11:00.860]  不要沉默 有我與你同在
[00:11:00.860 --> 00:11:03.260]  沒有人會下手害你
[00:11:03.260 --> 00:11:06.660]  因為在這城裡有許多屬我的人
[00:11:06.660 --> 00:11:10.060]  保羅在那裡住了一年六個月
[00:11:10.060 --> 00:11:12.960]  將神的道教導他們
[00:11:12.960 --> 00:11:17.860]  這三節我用了紅色的顏色
[00:11:17.860 --> 00:11:19.760]  去 highlight 三個重點
[00:11:19.760 --> 00:11:21.260]  讓大家看看
[00:11:21.260 --> 00:11:25.260]  原來這位保羅這麼有勇氣
[00:11:25.260 --> 00:11:27.460]  不怕別人的迫害
[00:11:27.460 --> 00:11:31.960]  這位保羅也有他需要被堅定信心
[00:11:31.960 --> 00:11:36.160]  被上主耶奸透過異象去安慰他
[00:11:36.160 --> 00:11:37.260]  去鼓勵他
[00:11:37.260 --> 00:11:38.960]  保羅 不用怕
[00:11:38.960 --> 00:11:40.760]  你只管去講
[00:11:40.760 --> 00:11:42.160]  不要沉默
[00:11:42.160 --> 00:11:44.460]  保羅去放膽講什麼呢?
[00:11:44.460 --> 00:11:46.460]  這就是第一個重點
[00:11:46.460 --> 00:11:48.360]  我們今天能夠無懼
[00:11:48.360 --> 00:11:51.860]  去放膽去宣講什麼呢?
[00:11:51.860 --> 00:11:54.960]  就是你要講聖經的真理
[00:11:54.960 --> 00:11:57.460]  保羅是基於舊約的聖經
[00:11:57.460 --> 00:12:00.160]  歷世的眾善之
[00:12:00.160 --> 00:12:03.160]  去預言這位耶穌為何是基督
[00:12:03.160 --> 00:12:06.060]  他用各方面的證據告訴我們
[00:12:06.060 --> 00:12:09.060]  你們猶太人迫害的這位主耶穌
[00:12:09.060 --> 00:12:10.560]  甚至將祂釘在十字架
[00:12:10.560 --> 00:12:12.860]  死了之後的主耶穌
[00:12:12.860 --> 00:12:14.860]  祂是三天後就復活
[00:12:14.860 --> 00:12:17.360]  四十天之後就升天那一位
[00:12:17.360 --> 00:12:20.860]  這位主耶穌不是普通一個人而已
[00:12:20.860 --> 00:12:23.660]  祂是神所預備的神的羔羊
[00:12:23.660 --> 00:12:25.760]  要來除去世人的罪孽
[00:12:25.760 --> 00:12:28.560]  這就是整個歷史的關鍵
[00:12:28.560 --> 00:12:30.360]  這是最重要的
[00:12:30.360 --> 00:12:34.060]  所以當保羅能夠無懼去宣講
[00:12:34.060 --> 00:12:35.560]  不是自己的意見
[00:12:35.560 --> 00:12:38.560]  是來自上帝給他的這些真理
[00:12:38.560 --> 00:12:40.560]  今天我們在這個大時代裏面
[00:12:40.560 --> 00:12:42.560]  我們更加要學習這件事
[00:12:42.560 --> 00:12:46.860]  就是你必須要站穩在神的啟示
[00:12:46.860 --> 00:12:50.360]  只有聖經真理是可以永存
[00:12:50.360 --> 00:12:52.860]  人的意見可以改變
[00:12:52.860 --> 00:12:57.860]  人的一些學說會隨著時代修正
[00:12:57.860 --> 00:12:58.860]  我們今天
[00:12:58.860 --> 00:13:01.860]  我們要站穩在神的話語裏面
[00:13:01.860 --> 00:13:03.360]  這本書我去年看了
[00:13:03.360 --> 00:13:05.360]  我覺得很有意思
[00:13:05.360 --> 00:13:11.060]  叫做《Saving Truth. Finding Meaning and Clarity in a Post-Truth World》
[00:13:11.060 --> 00:13:14.060]  在一個後真理、後真相的時代
[00:13:14.060 --> 00:13:15.860]  為何這位作者說
[00:13:15.860 --> 00:13:20.360]  我們要找出我們的生命的意義
[00:13:20.360 --> 00:13:21.860]  以及要解釋清楚
[00:13:21.860 --> 00:13:24.360]  讓人明白認識
[00:13:24.360 --> 00:13:26.360]  他寫這本書的背景就是
[00:13:26.360 --> 00:13:34.360]  本身作者是在中東回教世界生活了很多年的一個美國人
[00:13:34.360 --> 00:13:36.860]  他自己本身有中東的背景
[00:13:36.860 --> 00:13:41.360]  但是他講的英文是非常流利的
[00:13:41.360 --> 00:13:43.360]  我親自聽過他的演講
[00:13:43.360 --> 00:13:45.360]  他是一個護教家
[00:13:45.360 --> 00:13:47.360]  但是我很欣賞他寫這本書
[00:13:47.360 --> 00:13:49.860]  寫得很精彩的地方
[00:13:49.860 --> 00:13:51.360]  就是他告訴我們
[00:13:51.360 --> 00:13:53.860]  我們跟人分享信仰
[00:13:53.860 --> 00:13:55.860]  我們基督的福音
[00:13:55.860 --> 00:13:57.360]  你不是硬銷
[00:13:57.360 --> 00:14:00.360]  你不可以冤枉人去接受
[00:14:00.360 --> 00:14:02.860]  今天在這個多元文化的世界
[00:14:02.860 --> 00:14:05.860]  你要聽清楚別人的論點
[00:14:05.860 --> 00:14:10.360]  他是專門向回教學生
[00:14:10.360 --> 00:14:13.860]  在回教世界裏面的一些知識份子
[00:14:13.860 --> 00:14:14.860]  在大學裏面
[00:14:14.860 --> 00:14:16.360]  跟人去辯道
[00:14:16.360 --> 00:14:20.360]  他辯道的過程是用證據
[00:14:20.360 --> 00:14:23.860]  用一些真正的所謂理據
[00:14:23.860 --> 00:14:25.360]  用聖經的觀點
[00:14:25.360 --> 00:14:27.360]  去跟回教徒溝通
[00:14:27.360 --> 00:14:31.360]  回教徒都接納我們聖經裏面講的耶穌
[00:14:31.360 --> 00:14:32.360]  阿伯拉罕
[00:14:32.360 --> 00:14:33.860]  是他很尊重的
[00:14:33.860 --> 00:14:36.360]  但是可惜他們看耶穌只是一個先知
[00:14:36.360 --> 00:14:37.860]  還是尾二那個
[00:14:37.860 --> 00:14:41.860]  他說他們最末後最偉大的先知就是穆罕默德
[00:14:41.860 --> 00:14:44.860]  這個錯誤的理解
[00:14:44.860 --> 00:14:47.860]  就是他們一個很重要的失落
[00:14:47.860 --> 00:14:51.360]  我們今天跟回教徒去分享見證的時候
[00:14:51.360 --> 00:14:53.860]  仍然要帶著柔和謙卑的心
[00:14:53.860 --> 00:14:59.360]  仍然是必須有一種用聖經教導我們
[00:14:59.360 --> 00:15:04.860]  所以他曾經引用在提多書第三章第一到二節
[00:15:04.860 --> 00:15:06.360]  他說你要提醒眾人
[00:15:06.360 --> 00:15:09.360]  叫他們信服作官的掌權的
[00:15:09.360 --> 00:15:12.360]  遵他的命 預備行各樣的善事
[00:15:12.360 --> 00:15:14.860]  不要誹謗 不要增敬
[00:15:14.860 --> 00:15:16.360]  總要和平
[00:15:16.360 --> 00:15:19.360]  向眾人大顯溫柔
[00:15:19.360 --> 00:15:22.860]  我們今天跟人相處
[00:15:22.860 --> 00:15:27.360]  也要學習傳真理之餘
[00:15:27.360 --> 00:15:29.360]  在這個傳達的過程
[00:15:29.360 --> 00:15:32.360]  別人跟你的觀點不同也好
[00:15:32.360 --> 00:15:33.860]  你不是謾罵
[00:15:33.860 --> 00:15:37.360]  你不是要誣陷對方去接受
[00:15:37.360 --> 00:15:39.360]  你需要以祈禱的心
[00:15:39.360 --> 00:15:41.360]  將耶穌基督介紹給別人
[00:15:41.360 --> 00:15:44.360]  將你所領受的聖經的真道
[00:15:44.360 --> 00:15:45.860]  與人作見證
[00:15:45.860 --> 00:15:49.360]  在過去二次世界大戰的時候
[00:15:49.360 --> 00:15:51.860]  希特勒的副手
[00:15:51.860 --> 00:15:57.360]  這個坐在第二把交椅的戈培爾
[00:15:57.360 --> 00:15:59.360]  他是一個很聰明的人
[00:15:59.360 --> 00:16:03.860]  他曾經有一句名言是這樣說的
[00:16:03.860 --> 00:16:07.360]  如果一個謊言重複一千次
[00:16:07.360 --> 00:16:09.360]  它不會成為真理
[00:16:09.360 --> 00:16:11.860]  但謊言如果重複了一千次
[00:16:11.860 --> 00:16:14.860]  而又不讓別人去揭穿的話
[00:16:14.860 --> 00:16:17.360]  很多人就會將它當成真理
[00:16:17.360 --> 00:16:20.360]  這個就叫做戈培爾效應
[00:16:20.360 --> 00:16:22.360]  大家有沒有聽過
[00:16:22.360 --> 00:16:25.860]  他還有另外一些名言
[00:16:25.860 --> 00:16:29.860]  他說混雜部分真相的說方
[00:16:29.860 --> 00:16:32.360]  比直接說方更有效
[00:16:32.360 --> 00:16:36.360]  他在希特勒的時期
[00:16:36.360 --> 00:16:39.360]  他成為他們宣傳部的部長
[00:16:39.360 --> 00:16:42.860]  希特勒很器重他
[00:16:42.860 --> 00:16:46.860]  他甚至在他做了官之後
[00:16:46.860 --> 00:16:49.860]  他成為了納粹黨的喉舌
[00:16:49.860 --> 00:16:55.860]  他被任命成為國民教育和宣傳部部長之後
[00:16:55.860 --> 00:16:58.860]  他就展開全國的焚書運動
[00:16:58.860 --> 00:17:00.860]  焚書之後幾年
[00:17:00.860 --> 00:17:06.360]  他就將幾百萬的猶太人送入煤氣室
[00:17:06.360 --> 00:17:09.860]  這是歷史的大災難和悲劇
[00:17:09.860 --> 00:17:14.360]  但這個人是很聰明
[00:17:14.360 --> 00:17:19.360]  他自己在年幼的時候患了小兒麻痺症
[00:17:19.360 --> 00:17:24.360]  但他靠獎學金同時就讀在德國八間名牌大學
[00:17:24.360 --> 00:17:27.360]  研究哲學、歷史、文學和藝術
[00:17:27.360 --> 00:17:29.360]  精通拉丁文和希臘文
[00:17:29.360 --> 00:17:32.860]  取得哲學和文學博士學位
[00:17:32.860 --> 00:17:35.860]  你看他的資歷多高
[00:17:35.860 --> 00:17:38.860]  但這個人越聰明
[00:17:38.860 --> 00:17:42.860]  反被他這種聰明累死
[00:17:42.860 --> 00:17:46.360]  他在希特勒自殺身亡之後
[00:17:46.360 --> 00:17:49.860]  他就和他太太毒死自己六個子女
[00:17:49.860 --> 00:17:54.360]  然後叫那些黨衛軍在他們背後向他們開槍
[00:17:54.360 --> 00:17:56.860]  他們都自殺 都死了
[00:17:56.860 --> 00:17:58.860]  為什麼呢 畏罪
[00:17:58.860 --> 00:18:03.860]  因為戰後要向他們在戰爭的時候
[00:18:03.860 --> 00:18:06.860]  那些暴行罪行埋單
[00:18:06.860 --> 00:18:12.360]  今天我們每一個人在地上所做的一切強暴的事
[00:18:12.360 --> 00:18:14.360]  是要埋單的
[00:18:14.360 --> 00:18:16.360]  沒有即時埋單
[00:18:16.360 --> 00:18:18.360]  你遲早都要埋單
[00:18:18.360 --> 00:18:20.860]  因為人在作 天在看
[00:18:20.860 --> 00:18:23.860]  不要以為我們做了的事
[00:18:23.860 --> 00:18:26.860]  或者說過的一些不盡不實的事
[00:18:26.860 --> 00:18:28.860]  你就沒事
[00:18:28.860 --> 00:18:30.860]  所以這個作者他提醒我們
[00:18:30.860 --> 00:18:34.860]  在社交媒體我們不要被利用
[00:18:34.860 --> 00:18:39.860]  如果你接收到一些訊息不是真理的話
[00:18:39.860 --> 00:18:42.860]  你不要又再傳出去
[00:18:42.860 --> 00:18:43.860]  在過去這個星期
[00:18:43.860 --> 00:18:45.860]  不知道大家有沒有看到這個視頻
[00:18:45.860 --> 00:18:48.860]  我收到 看了好幾次
[00:18:48.860 --> 00:18:51.860]  這個視頻就說有一個人用著手機
[00:18:51.860 --> 00:18:57.860]  就這樣看到這個女士在一個地方的垃圾桶
[00:18:57.860 --> 00:18:59.860]  就說她撿了那些口罩
[00:18:59.860 --> 00:19:02.860]  然後塞進了一個透明膠袋裏面
[00:19:02.860 --> 00:19:04.860]  就這樣指控她
[00:19:04.860 --> 00:19:08.860]  你做什麼 你是在製造二手的口罩
[00:19:08.860 --> 00:19:11.860]  你沒有公德心 你想害死人
[00:19:11.860 --> 00:19:13.860]  那個女士就急起來
[00:19:13.860 --> 00:19:18.860]  結果就表現得很憤怒
[00:19:18.860 --> 00:19:21.860]  然後就拿了一些口罩出來
[00:19:21.860 --> 00:19:24.860]  然後視頻就結束了
[00:19:24.860 --> 00:19:27.860]  那個過程就是她有罵他
