
[00:00:00.000 --> 00:00:02.520]  今天我們的經文就來自這裏
[00:15:37.120 --> 00:15:39.120]  但他沒有自己坐在家裏
[00:15:39.120 --> 00:15:41.120]  自憐自可憐地
[00:15:41.120 --> 00:15:42.880]  他發現了一個機會
[00:15:42.880 --> 00:15:47.560]  因為他一直都很喜歡開遊艇
[00:15:47.560 --> 00:15:50.680]  所以今天他開著遊艇
[00:15:50.680 --> 00:15:53.640]  與他的太太去航行
[00:15:53.640 --> 00:15:56.280]  又拿了船長的執照
[00:15:56.280 --> 00:15:59.280]  還可以開遊艇做生意
[00:15:59.280 --> 00:16:01.520]  載人出海
[00:16:01.520 --> 00:16:03.160]  所以他在困難裏面
[00:16:03.160 --> 00:16:06.560]  失敗裏面找到這個機會
[00:16:06.560 --> 00:16:08.080]  所以很多時候
[00:16:08.080 --> 00:16:09.920]  我們的生命
[00:16:09.920 --> 00:16:12.440]  我們命定的契機
[00:16:12.440 --> 00:16:15.480]  很多時候出現在這樣的困境裏面
[00:16:15.480 --> 00:16:17.680]  對於我們大多數人而言
[00:16:17.680 --> 00:16:22.320]  我們的呼召是來自我們痛苦的經歷
[00:16:22.320 --> 00:16:23.760]  我們見到很多人
[00:16:23.760 --> 00:16:27.840]  可能因為他們失婚
[00:16:27.840 --> 00:16:29.640]  但是上帝呼召他們
[00:16:29.640 --> 00:16:32.800]  專門從單身媽媽去做祈禱
[00:16:32.800 --> 00:16:34.640]  我們見到在中國
[00:16:34.640 --> 00:16:38.520]  你知中國有很多年只生一個弟弟
[00:16:38.520 --> 00:16:40.520]  有很多人失獨
[00:16:40.520 --> 00:16:42.120]  你有沒有聽過失獨
[00:16:42.120 --> 00:16:44.760]  失去了一個獨生仔
[00:16:44.760 --> 00:16:46.760]  但我記得我認識幾個人
[00:16:46.760 --> 00:16:50.400]  現在他們在中國做很好的群組
[00:16:50.400 --> 00:16:53.640]  你聽過他們用美國的 griefshare
[00:16:53.640 --> 00:16:55.880]  有沒有聽過griefshare這個program
[00:16:55.880 --> 00:16:59.680]  就是從悲哀中康復
[00:16:59.680 --> 00:17:02.480]  在中國專門做失獨的父母
[00:17:02.480 --> 00:17:05.680]  做griefshare這個group來幫助他們
[00:17:05.680 --> 00:17:07.640]  所以很多時候你發覺
[00:17:07.640 --> 00:17:10.280]  你的 ministry 神呼召你去做的事
[00:17:10.280 --> 00:17:14.480]  和你過去一些痛苦的經歷有關
[00:17:14.480 --> 00:17:16.960]  我們叫做wounded healer
[00:17:16.960 --> 00:17:18.720]  經過創傷
[00:17:18.720 --> 00:17:21.800]  然後去醫治別人的醫治者
[00:17:21.800 --> 00:17:26.200]  我們能夠將我們的生命奉獻給有痛苦的人
[00:17:26.200 --> 00:17:27.920]  當然我們失落了的事
[00:17:27.920 --> 00:17:30.880]  亦都可以成為我們學習的機會
[00:17:30.880 --> 00:17:31.640]  是不是
[00:17:31.640 --> 00:17:33.160]  有時候你問我
[00:17:33.160 --> 00:17:34.920]  我們學到最多的是什麼
[00:17:34.920 --> 00:17:36.200]  不是我們成功的時候
[00:17:36.200 --> 00:17:37.760]  我一生有很多失敗
[00:17:37.760 --> 00:17:40.280]  但在我失敗中學到的東西是最多
[00:17:40.280 --> 00:17:42.600]  在我痛苦中學到的東西是最多
[00:17:42.600 --> 00:17:45.880]  在我們的損失中學習更多
[00:17:45.880 --> 00:17:49.520]  我相信你們有人做投資
[00:17:49.520 --> 00:17:51.880]  如果你在投資中損失
[00:17:51.880 --> 00:17:54.320]  你學到很多功課
[00:17:54.320 --> 00:17:56.520]  在你的股市好的時候
[00:17:56.520 --> 00:17:58.040]  你學不到很多功課
[00:17:58.040 --> 00:18:00.200]  在股市逆轉你損失了
[00:18:00.200 --> 00:18:03.200]  你就學到真正如何投資
[00:18:03.200 --> 00:18:05.360]  所以我們看到
[00:18:05.360 --> 00:18:06.560]  所以保羅說
[00:18:06.560 --> 00:18:08.520]  萬事互相效力
[00:18:08.520 --> 00:18:10.520]  叫愛神的人得益處
[00:18:10.520 --> 00:18:11.960]  我們接著看
[00:18:11.960 --> 00:18:13.520]  接著耶穌做什麼
[00:18:13.520 --> 00:18:19.080]  這幫人把盲人當哲學思想來討論之後
[00:18:19.080 --> 00:18:22.560]  耶穌就開始祂的醫治
[00:18:22.560 --> 00:18:24.800]  聖經告訴我們什麼
[00:18:24.800 --> 00:18:32.480]  耶穌就在地上拿一些沙子吐口水下去
[00:18:32.480 --> 00:18:34.200]  然後弄到它濕透
[00:18:34.200 --> 00:18:37.120]  把口水放在人的眼睛上
[00:18:37.120 --> 00:18:39.480]  所以當我讀到這裡的時候
[00:18:39.480 --> 00:18:41.160]  我就要做一些測試
[00:18:41.160 --> 00:18:43.840]  我講道之前自己要做一些測試
[00:18:43.840 --> 00:18:47.800]  所以我就拿一些沙子開始吐口水
[00:18:47.800 --> 00:18:51.280]  我發覺原來要吐很多口水
[00:18:51.280 --> 00:18:53.960]  才可以把沙子變成泥
