
[00:00:00.000 --> 00:00:08.840]  這次我跟大家分享貼殺來加後書二章十三到十七節
[00:02:48.040 --> 00:02:51.600]  如果十五節是一個重點的經文的時候
[00:02:51.600 --> 00:02:53.920]  我們要問的問題是什麼
[00:02:53.920 --> 00:02:59.680]  保羅為何要提醒和勸勉信徒
[00:02:59.680 --> 00:03:06.800]  照常理 貼上信徒應該暫立得穩
[00:03:06.800 --> 00:03:12.680]  某些事情上暫立得不夠穩定
[00:03:12.680 --> 00:03:15.360]  並且有所動搖
[00:03:15.360 --> 00:03:19.920]  所以保羅才在當中作出勸勉
[00:03:19.920 --> 00:03:22.320]  或者叫做提醒
[00:03:22.320 --> 00:03:27.080]  要了解當時信徒面對什麼問題的時候
[00:03:27.080 --> 00:03:30.920]  其實我們都需要從上下文去了解一下
[00:03:30.920 --> 00:03:33.080]  不然短短幾節經文的時候
[00:03:33.080 --> 00:03:37.640]  你會覺得未完全了 教訓是什麼教訓呢
[00:03:37.640 --> 00:03:39.240]  接著五節他說
[00:03:39.240 --> 00:03:41.480]  所以等門你們要暫立得穩
[00:03:41.480 --> 00:03:42.520]  這是一個命令
[00:03:42.520 --> 00:03:44.080]  接著所說的是什麼
[00:03:44.080 --> 00:03:47.280]  他說凡所領受的教訓
[00:03:47.280 --> 00:03:49.240]  不拘事我們口傳的
[00:03:49.240 --> 00:03:53.760]  是信上寫的都要堅守
[00:03:53.760 --> 00:04:00.280]  教訓這個字其實在當中可以譯作傳統
[00:04:00.280 --> 00:04:02.440]  保羅在他的書信裡
[00:04:02.440 --> 00:04:05.600]  都會以教導 基督教的傳統
[00:04:05.600 --> 00:04:08.600]  作為他對信徒的有關
[00:04:08.600 --> 00:04:13.000]  基督教的信仰 教義作出一些的教導
[00:04:13.000 --> 00:04:16.480]  例如教導有關基督的言行
[00:04:16.480 --> 00:04:20.080]  信徒生活的倫理 道德
[00:04:20.080 --> 00:04:24.280]  和主事的優次 準則等等
[00:04:24.280 --> 00:04:28.240]  這些都是保羅所傳講的教訓
[00:04:28.240 --> 00:04:30.720]  或者叫傳統
[00:04:30.720 --> 00:04:32.960]  在初代教會當中
[00:04:32.960 --> 00:04:34.680]  使徒保羅的教導
[00:04:34.680 --> 00:04:38.200]  基本上都是跟其他的使徒一樣
[00:04:38.200 --> 00:04:41.200]  帶有權威性的
[00:04:41.200 --> 00:04:44.720]  無論是用言語 即是我們口講
[00:04:44.720 --> 00:04:46.160]  又或者是書信形式
[00:04:46.160 --> 00:04:48.360]  即是他所講的書寫
[00:04:48.360 --> 00:04:51.520]  記錄下來 對信徒來說
[00:04:51.520 --> 00:04:53.600]  這些都是很重要的教訓
[00:04:53.600 --> 00:04:55.720]  和很重要的傳統
[00:04:55.720 --> 00:04:59.160]  保羅在十五節很清晰地提到
[00:04:59.160 --> 00:05:01.160]  以一個命令的語氣
[00:05:01.160 --> 00:05:05.320]  去要求信徒要暫立得住
[00:05:05.320 --> 00:05:07.560]  或者是要暫立得穩
[00:05:07.560 --> 00:05:09.480]  要穩穩陣陣
[00:05:09.480 --> 00:05:13.040]  其實有這個教訓其實指的是什麼呢
[00:05:13.040 --> 00:05:14.320]  仍然都是要講
[00:05:14.320 --> 00:05:15.680]  因為他只是所講
[00:05:15.680 --> 00:05:17.480]  他教訓 他所口傳的
[00:05:17.480 --> 00:05:18.360]  他想告訴你
[00:05:18.360 --> 00:05:20.120]  或者書信上所寫的
[00:05:20.120 --> 00:05:23.000]  你們都要去堅守
[00:05:23.000 --> 00:05:25.800]  仍然都未講到教訓是什麼
[00:05:25.800 --> 00:05:30.000]  回看上文二章二節和三節裏面
[00:05:30.000 --> 00:05:31.560]  會更加清楚
[00:05:31.560 --> 00:05:34.200]  當時在討論什麼問題
[00:05:34.200 --> 00:05:36.560]  當時信徒在討論的問題就是
[00:05:36.560 --> 00:05:38.560]  主再來的日子
[00:05:38.560 --> 00:05:40.160]  主什麼時候回來
[00:05:40.160 --> 00:05:42.320]  主再來回來的時候會怎樣
[00:05:42.320 --> 00:05:45.800]  這個討論其實都有關於
[00:05:45.800 --> 00:05:47.720]  《彈耳理書》七章那裡
[00:05:47.720 --> 00:05:50.760]  所講到有關宗末的一個異象
[00:05:50.760 --> 00:05:53.920]  亦都是當時的信徒較為熟悉的
[00:05:53.920 --> 00:05:57.360]  就是彌賽亞基督再來的情景
[00:05:57.360 --> 00:06:00.200]  看到十三節和十四節裏面
[00:06:00.200 --> 00:06:01.040]  就告訴他
[00:06:01.040 --> 00:06:06.000]  有一個人子駕著天雲而來
[00:06:06.000 --> 00:06:08.720]  他的權柄是永遠的
[00:06:08.720 --> 00:06:11.400]  他的國是不會敗壞的
[00:06:11.400 --> 00:06:14.560]  這個正正是信徒期待
[00:06:14.560 --> 00:06:18.000]  或者盼望主再回來的日子
[00:06:18.000 --> 00:06:21.520]  特別我們看到當時的信徒
[00:06:21.520 --> 00:06:25.520]  是很熱切或者很關切這個主題的
[00:06:25.520 --> 00:06:28.200]  就是基督回來的時候是怎樣呢
[00:06:28.200 --> 00:06:32.320]  會不會就是現在我們身處的時代呢
[00:06:32.320 --> 00:06:33.200]  如果是的話
[00:06:33.200 --> 00:06:34.800]  那我們應該怎樣做
[00:06:34.800 --> 00:06:38.840]  你見到保羅在帖撒來家前後書裏面
[00:06:38.840 --> 00:06:43.320]  不斷在處理這班信徒的問題
[00:06:43.320 --> 00:06:44.920]  譬如在前書裏面
[00:06:44.920 --> 00:06:46.800]  他說的復活的問題
[00:06:46.800 --> 00:06:48.320]  復活的次序
[00:06:48.320 --> 00:06:52.120]  又有什麼時候主會回來呢
[00:06:52.120 --> 00:06:53.640]  保羅就說不知道
[00:06:53.640 --> 00:06:54.760]  你都應該不知道
[00:06:54.760 --> 00:06:56.480]  應該好像賊似的 是不是
[00:06:56.480 --> 00:07:01.000]  那麼後書的時候又說到主再來的審判
[00:07:01.000 --> 00:07:03.000]  那麼信主的人的審判又是怎樣
[00:07:03.000 --> 00:07:05.120]  不信主的人審判又是怎樣
[00:07:05.120 --> 00:07:08.560]  那麼二章的開首的時候又告訴我們
[00:07:08.560 --> 00:07:12.360]  主再來前的情景是怎樣
[00:07:12.360 --> 00:07:15.000]  當我們仔細再翻看
[00:07:15.000 --> 00:07:18.800]  這二節和第三節這兩節經文的時候
[00:07:18.800 --> 00:07:21.200]  我會看到一些問題
[00:07:21.200 --> 00:07:23.080]  那問題是什麼呢
[00:07:23.080 --> 00:07:25.000]  就是 麻煩下一章經文
[00:07:25.000 --> 00:07:26.520]  下一章的拋棵 麻煩
[00:07:26.520 --> 00:07:28.440]  好了 再下一章 麻煩
[00:07:28.440 --> 00:07:29.560]  是的 就是這裏
[00:07:29.560 --> 00:07:31.600]  你會看到他們這兩節經文
[00:07:31.600 --> 00:07:35.960]  我看到二章二節有假教訓
[00:07:35.960 --> 00:07:38.840]  因為你看到是有靈 有言語
[00:07:38.840 --> 00:07:40.960]  同樣好像保羅那樣
[00:07:40.960 --> 00:07:43.160]  用口說 口傳
[00:07:43.160 --> 00:07:46.360]  或者是冒他名寫的書信
[00:07:46.360 --> 00:07:48.440]  冒他名寫的書信
[00:07:48.440 --> 00:07:53.040]  正正是對應十五節保羅的教訓
[00:07:53.040 --> 00:07:55.200]  講到就是我口傳給你的
[00:07:55.200 --> 00:07:56.560]  我書信給你的
[00:07:56.560 --> 00:07:59.560]  那些才是我的真教訓
[00:07:59.560 --> 00:08:00.720]  發生什麼事
[00:08:00.720 --> 00:08:02.280]  其實大家都看到了
[00:08:02.280 --> 00:08:03.360]  很明顯是什麼
[00:08:03.360 --> 00:08:06.720]  有人在複製這些教訓
[00:08:06.720 --> 00:08:08.200]  保羅的教訓
[00:08:08.200 --> 00:08:11.440]  以假去亂真
[00:08:11.440 --> 00:08:14.240]  所以保羅就很急切地
[00:08:14.240 --> 00:08:17.880]  去為這幫信徒下一個命令
[00:08:17.880 --> 00:08:18.920]  你們要怎樣
[00:08:18.920 --> 00:08:22.480]  你們要堅守這個教訓
[00:08:22.480 --> 00:08:24.840]  並且要暫立得住
[00:08:24.840 --> 00:08:26.600]  提醒信徒要暫立得住
[00:08:26.600 --> 00:08:28.480]  不要搖擺不定
[00:08:28.480 --> 00:08:31.320]  其實保羅在上文的時候
[00:08:31.320 --> 00:08:33.000]  就是二章頭的時候
[00:08:33.000 --> 00:08:35.520]  保羅曾經都提醒過信徒
[00:08:35.520 --> 00:08:37.880]  他說要面對這些假的
[00:08:37.880 --> 00:08:40.800]  有謬誤的教導的時候
[00:08:40.800 --> 00:08:43.400]  其實你要有三個筆
[00:08:43.400 --> 00:08:44.240]  筆什麼
[00:08:44.240 --> 00:08:45.520]  筆動搖
[00:08:45.520 --> 00:08:46.920]  你的心要不動搖
[00:08:46.920 --> 00:08:48.080]  你的心智要不動搖
[00:08:48.080 --> 00:08:49.840]  不要擺來擺去
[00:08:49.840 --> 00:08:51.720]  以致你離開神
[00:08:51.720 --> 00:08:53.920]  或者離開這個信仰
[00:08:53.920 --> 00:08:55.880]  又不要被嚇到
[00:08:55.880 --> 00:08:57.400]  就是不要被嚇到
[00:08:57.400 --> 00:08:58.840]  甚至是怎樣
[00:08:58.840 --> 00:09:02.120]  要很盡力地不要被欺騙
[00:09:02.120 --> 00:09:03.400]  盡力的意思就是
[00:09:03.400 --> 00:09:04.960]  他之前提到的
[00:09:04.960 --> 00:09:06.280]  用各樣的方法
[00:09:06.280 --> 00:09:07.320]  無論你怎樣
[00:09:07.320 --> 00:09:10.080]  都不要被欺騙
[00:09:10.080 --> 00:09:12.440]  那我們就要問
[00:09:12.440 --> 00:09:14.680]  什麼是真的教訓
[00:09:14.680 --> 00:09:17.880]  那保羅說了些什麼
[00:09:17.880 --> 00:09:22.000]  保羅不斷地說自己所說的
[00:09:22.000 --> 00:09:24.160]  就是神的道
[00:09:24.160 --> 00:09:27.320]  特別在貼前的二章三節
[00:09:27.320 --> 00:09:27.960]  他就說
[00:09:27.960 --> 00:09:30.760]  因你們聽見我們所傳神的道
[00:09:30.760 --> 00:09:32.720]  這個道確實是神的
[00:09:32.720 --> 00:09:34.480]  而這個道不是人的
[00:09:34.480 --> 00:09:36.280]  所以保羅的教訓
[00:09:36.280 --> 00:09:37.880]  才是真的教訓
[00:09:37.880 --> 00:09:40.160]  而你們之前所聽到的
[00:09:40.160 --> 00:09:42.160]  或者有其他人跟你講的那些
[00:09:42.160 --> 00:09:43.120]  都是假的
[00:09:43.120 --> 00:09:44.360]  都是謬誤來的
[00:09:44.360 --> 00:09:47.360]  所以你們要小心
[00:09:47.360 --> 00:09:51.560]  那在主宰內之前
[00:09:51.560 --> 00:09:54.080]  其實保羅都曾經講過
[00:09:54.080 --> 00:09:56.440]  這是一個什麼世代
[00:09:56.440 --> 00:09:59.880]  這是一個彎曲撥謬的世代
[00:09:59.880 --> 00:10:02.560]  保羅更加在二章的時候提到
[00:10:02.560 --> 00:10:03.840]  有不法的人
[00:10:03.840 --> 00:10:05.880]  有撒旦的運動在當中
[00:10:05.880 --> 00:10:08.720]  並且他們會行各樣的異能
[00:10:08.720 --> 00:10:09.880]  神蹟
[00:10:09.880 --> 00:10:11.160]  或者這些事情
[00:10:11.160 --> 00:10:14.360]  都令他們此事而真
[00:10:14.360 --> 00:10:18.320]  會不會是主宰的日子近
[00:10:18.320 --> 00:10:20.800]  那使徒彼得也曾經說
[00:10:20.800 --> 00:10:22.400]  這是一個什麼世代
[00:10:22.400 --> 00:10:25.040]  就是仇敵魔鬼的世代
[00:10:25.040 --> 00:10:28.160]  他們好像咆哮的獅子一樣
[00:10:28.160 --> 00:10:29.320]  遍地遊行
[00:10:29.320 --> 00:10:31.720]  這樣尋找可吞嚇的人
[00:10:31.720 --> 00:10:34.560]  大家如果有讀過這些經文的時候
[00:10:34.560 --> 00:10:35.800]  都會有印象
[00:10:35.800 --> 00:10:38.400]  其實這是一個危險的世代
[00:10:38.400 --> 00:10:41.920]  這亦都是充滿挑戰的世代
[00:10:41.920 --> 00:10:44.440]  等於在這個歪理
[00:10:44.440 --> 00:10:48.200]  這麼多多個真理的世代的時候
[00:10:48.200 --> 00:10:52.760]  你會不會有信心去辨明這些真理呢
[00:10:52.760 --> 00:10:57.120]  我記得曾經有一個節目
[00:10:57.120 --> 00:10:59.520]  電台的 電視台的節目
[00:10:59.520 --> 00:11:02.320]  叫做《學是學非 明辨是非》
[00:11:02.320 --> 00:11:03.800]  大家有沒有看過
[00:11:03.800 --> 00:11:06.000]  這樣也有吧
[00:11:06.000 --> 00:11:07.320]  我做了很久了
[00:11:07.320 --> 00:11:08.520]  我依稀記得
[00:11:08.520 --> 00:11:12.560]  他們專門是為了時事
[00:11:12.560 --> 00:11:16.040]  裡面有一些指是而非的傳聞
[00:11:16.040 --> 00:11:18.360]  他們會找一些專家過來
[00:11:18.360 --> 00:11:20.440]  或者透過一些實驗
[00:11:20.440 --> 00:11:23.040]  去證明這些傳聞的真偽
[00:11:23.040 --> 00:11:24.960]  是不是這樣的呢
[00:11:24.960 --> 00:11:27.800]  以求他們大眾明白
[00:11:27.800 --> 00:11:29.960]  這是什麼傳聞
[00:11:29.960 --> 00:11:31.040]  是真還是假
[00:11:31.040 --> 00:11:32.160]  明辨是非
[00:11:32.160 --> 00:11:35.280]  其實對於我來說都挺有趣的
[00:11:35.280 --> 00:11:36.240]  丁姐妹
[00:11:36.240 --> 00:11:38.880]  作為主的門徒的你
[00:11:38.880 --> 00:11:41.320]  對神的話語
[00:11:41.320 --> 00:11:45.560]  聖經的真理有多熟悉呢
[00:11:45.560 --> 00:11:51.760]  你們能不能夠分辨到一些歪理
[00:11:51.760 --> 00:11:55.120]  又或者分不分辨到什麼是真理呢
[00:11:55.120 --> 00:11:56.880]  保羅他就說
[00:11:56.880 --> 00:12:02.680]  「你們務要警醒在真道上站立得穩」
[00:12:02.680 --> 00:12:04.720]  在真道上站立得穩
[00:12:04.720 --> 00:12:08.440]  就是說在聖經的真理上要站得很穩定
[00:12:08.440 --> 00:12:11.240]  就是說你要熟悉真理
[00:12:11.240 --> 00:12:15.440]  當然現在應該我們不會再相信
[00:12:15.440 --> 00:12:16.760]  有人再說
[00:12:16.760 --> 00:12:18.200]  世界末日什麼時候
[00:12:18.200 --> 00:12:20.560]  我想你也不會再相信了
[00:12:20.560 --> 00:12:22.320]  如果你有崇拜
[00:12:22.320 --> 00:12:23.520]  如果你有聽道
[00:12:23.520 --> 00:12:25.320]  如果你有團契的時候
[00:12:25.320 --> 00:12:27.640]  應該也有導師告訴你
[00:12:27.640 --> 00:12:29.760]  不要相信了
[00:12:29.760 --> 00:12:35.400]  但是對仇敵摩舉撒旦的欺騙的伎倆
[00:12:35.400 --> 00:12:37.120]  欺騙信徒的伎倆
[00:12:37.120 --> 00:12:40.880]  你又有沒有信心去辨認得到呢
[00:12:40.880 --> 00:12:44.520]  對於上一次嘉墾傳讀
[00:12:44.520 --> 00:12:47.400]  他提過一些全能神教會
[00:12:47.400 --> 00:12:48.760]  一些異端
[00:12:48.760 --> 00:12:51.480]  或者是新天地教會新興的
[00:12:51.480 --> 00:12:53.800]  以前夜魔門教等等
[00:12:53.800 --> 00:12:56.400]  你又能不能夠去分辨得到呢
[00:12:56.400 --> 00:13:00.520]  如果有個全能神教會的人站在你旁邊
[00:13:00.520 --> 00:13:01.840]  你會不會分辨呢
[00:13:01.840 --> 00:13:03.680]  現在他們的手法很厲害
[00:13:03.680 --> 00:13:05.560]  或者是新天地教會
[00:13:05.560 --> 00:13:10.040]  找一些混入一些正統的教會裡面
[00:13:10.040 --> 00:13:12.120]  找一個牧師去拍照
[00:13:12.120 --> 00:13:16.240]  然後扮自己都是正統的出來的
[00:13:16.240 --> 00:13:20.280]  所以你也很難去做分辨的工作
[00:13:20.280 --> 00:13:22.800]  不僅是這些異端的
[00:13:22.800 --> 00:13:24.880]  在我們日常生活裡面
[00:13:24.880 --> 00:13:27.080]  都有很多事物
[00:13:27.080 --> 00:13:30.640]  或者是一些事情都會動搖我們
[00:13:30.640 --> 00:13:34.400]  對信仰或者對神的那份心
[00:13:34.400 --> 00:13:37.680]  例如基督徒可不可以做這些
[00:13:37.680 --> 00:13:40.160]  可不可以做那些
[00:13:40.160 --> 00:13:41.560]  有沒有我經常都聽的
[00:13:41.560 --> 00:13:44.800]  在我的牧養的這幾年裡面
[00:13:44.800 --> 00:13:46.880]  基督徒打麻將行不行
[00:13:46.880 --> 00:13:49.440]  基督徒去旅行入廟行不行
[00:13:49.440 --> 00:13:53.800]  吃八個偶像的祭物行不行
[00:13:53.800 --> 00:13:57.320]  我又有聽過在佛堂那裡
[00:13:57.320 --> 00:14:00.280]  有佛教背景的齋舖
[00:14:00.280 --> 00:14:02.920]  去做派飯盒的工作
[00:14:02.920 --> 00:14:04.080]  做善事
[00:14:04.080 --> 00:14:05.560]  又行不行呢
[00:14:05.560 --> 00:14:10.360]  夾個荒誕章你又能不能屬靈一點呢
[00:14:10.360 --> 00:14:11.400]  有病
[00:14:11.400 --> 00:14:12.920]  需要去看醫生
[00:14:12.920 --> 00:14:15.080]  你會不會單靠祈禱呢
[00:14:15.080 --> 00:14:17.200]  單靠祈禱又行不行呢
[00:14:17.200 --> 00:14:19.880]  風水又是不是數學呢
[00:14:19.880 --> 00:14:21.960]  水晶又是不是裝飾呢
[00:14:21.960 --> 00:14:24.920]  去沙巴喝杯咖啡又行不行呢
[00:14:24.920 --> 00:14:26.920]  其實都很複雜
[00:14:26.920 --> 00:14:30.000]  日常生活這麼多的事情
[00:14:30.000 --> 00:14:33.120]  各樣都要我們去選擇和決定
[00:14:33.120 --> 00:14:35.400]  我們怎樣去做分辨呢
[00:14:35.400 --> 00:14:37.720]  我分享一個我個人的
[00:14:37.720 --> 00:14:39.960]  小小的經驗給大家
[00:14:39.960 --> 00:14:42.720]  我在二十幾歲的時候
[00:14:42.720 --> 00:14:48.000]  我第一次去接觸了一樣的運動
[00:14:48.000 --> 00:14:50.920]  當時都覺得很新鮮
[00:14:50.920 --> 00:14:53.280]  當時的導師很專業的
[00:14:53.280 --> 00:14:54.240]  他就告訴我
[00:14:54.240 --> 00:14:57.360]  今天我教你是正宗的招式
[00:14:57.360 --> 00:14:59.120]  就是正宗的動作
[00:14:59.120 --> 00:15:00.240]  總共有
[00:15:00.240 --> 00:15:03.040]  我忘記了是八式還是十式
[00:15:03.040 --> 00:15:05.240]  不過我依稀記得
[00:15:05.240 --> 00:15:09.040]  就開始的式和最尾的式
[00:15:09.040 --> 00:15:12.280]  就是一種好像拜祭那樣
[00:15:12.280 --> 00:15:14.320]  然後導師的中間的動作
[00:15:14.320 --> 00:15:17.280]  都是拉筋伸展的動作
[00:15:17.280 --> 00:15:18.360]  其實說真的
[00:15:18.360 --> 00:15:20.880]  做完整套動作的時候
[00:15:20.880 --> 00:15:23.200]  我都覺得挺舒服的
[00:15:23.200 --> 00:15:25.080]  但是導師很奇怪
[00:15:25.080 --> 00:15:27.360]  在中間一直教動作的時候
[00:15:27.360 --> 00:15:30.400]  他都會唸一些詞
[00:15:30.400 --> 00:15:33.000]  那些語言是我不懂的
[00:15:33.000 --> 00:15:34.200]  我又不明白
[00:15:34.200 --> 00:15:35.840]  他又唸得很小聲
[00:15:35.840 --> 00:15:38.480]  又聽到語聽不到之間那些
[00:15:38.480 --> 00:15:40.240]  做完的時候
[00:15:40.240 --> 00:15:42.440]  我就好奇地問清楚導師
[00:15:42.440 --> 00:15:45.120]  究竟這些動作有什麼意思
[00:15:45.120 --> 00:15:47.480]  還有你在唸什麼
[00:15:47.480 --> 00:15:49.280]  我也很想知道
[00:15:49.280 --> 00:15:51.640]  導師就很詳細地解釋了
[00:15:51.640 --> 00:15:53.760]  這些動作背後原來是
[00:15:53.760 --> 00:15:56.000]  古印度教的一些教義
[00:15:56.000 --> 00:15:58.160]  讓我了解了
[00:15:58.160 --> 00:16:00.880]  當我了解了的時候
[00:16:00.880 --> 00:16:02.440]  就是他頭尾的式
[00:16:02.440 --> 00:16:04.640]  其實是一種敬拜神的
[00:16:04.640 --> 00:16:08.040]  就是那個宗教的招式
[00:16:08.040 --> 00:16:09.520]  當我了解了的時候
[00:16:09.520 --> 00:16:13.760]  我就決定從此不再參加這項運動
[00:16:13.760 --> 00:16:15.400]  之後我就想
[00:16:15.400 --> 00:16:19.360]  其實都好像我們現在的讚美操一樣
[00:16:19.360 --> 00:16:21.920]  誰跳過讚美操的
[00:16:21.920 --> 00:16:23.120]  都有人舉手
[00:16:23.120 --> 00:16:24.400]  非常多
[00:16:24.400 --> 00:16:26.800]  其實我們都是同樣
[00:16:26.800 --> 00:16:29.200]  透過一系列的動作
[00:16:29.200 --> 00:16:30.440]  一套套的運動
[00:16:30.440 --> 00:16:32.360]  又配合我們的詩歌
[00:16:32.360 --> 00:16:34.960]  來敬拜我們的真神
[00:16:34.960 --> 00:16:36.680]  其他宗教
[00:16:36.680 --> 00:16:39.200]  都會用同樣的手法和做法
[00:16:39.200 --> 00:16:42.280]  其實都是不意外的
[00:16:42.280 --> 00:16:46.080]  所以其實在這個資訊這麼發達
[00:16:46.080 --> 00:16:49.880]  網上很容易去搜尋到這些資料的時候
[00:16:49.880 --> 00:16:52.080]  你又會不會先了解了
[00:16:52.080 --> 00:16:54.760]  然後才去做決定呢
[00:16:54.760 --> 00:16:58.360]  頂只會要知道你所有的選擇
[00:16:58.360 --> 00:17:00.240]  又或者你所有的決定
[00:17:00.240 --> 00:17:06.920]  都是代表了你一個很重要的決定
[00:17:06.920 --> 00:17:09.880]  你又會不會去做分辨的工作呢
[00:17:09.880 --> 00:17:11.560]  其實《聖經》裡面
[00:17:11.560 --> 00:17:16.240]  已經有很多不同的教導和指引
[00:17:16.240 --> 00:17:17.760]  在教義上面
[00:17:17.760 --> 00:17:20.200]  在道德倫理上面
[00:17:20.200 --> 00:17:22.920]  在日常生活裡面都有
[00:17:22.920 --> 00:17:23.720]  還記得嗎
[00:17:23.720 --> 00:17:26.400]  提後的三章十六到十七節
[00:17:26.400 --> 00:17:30.760]  我特別去選了一個新漢語譯本的經文
[00:17:30.760 --> 00:17:33.640]  不如我們一起去讀一讀好嗎
[00:17:33.640 --> 00:17:35.960]  麻煩你PowerPoint好嗎
[00:17:35.960 --> 00:17:38.520]  下一章
[00:17:38.520 --> 00:17:40.960]  我們一起預備起
[00:17:40.960 --> 00:17:44.720]  《聖經》全都是神所密使的
[00:17:44.720 --> 00:17:49.880]  對於教導 責備 糾正 教訓人行義
[00:17:49.880 --> 00:17:51.800]  都是有益的
[00:17:51.800 --> 00:17:55.800]  讓屬神的人得到充分的裝備
[00:17:55.800 --> 00:17:58.640]  可以行各樣的善事
[00:17:58.640 --> 00:18:00.920]  看不看得更加清楚就是說
[00:18:00.920 --> 00:18:03.240]  原來《聖經》裡面已經有教導
[00:18:03.240 --> 00:18:05.000]  有責備 有糾正
[00:18:05.000 --> 00:18:06.480]  和有訓練人
[00:18:06.480 --> 00:18:09.200]  去怎樣行在神的心意裡面
[00:18:09.200 --> 00:18:11.480]  並且《聖經》會怎樣
[00:18:11.480 --> 00:18:15.240]  會在當中充分去裝備信徒
[00:18:15.240 --> 00:18:17.280]  行各樣的善事
[00:18:17.280 --> 00:18:20.080]  所以《聖經》對於我們整個基督徒的
[00:18:20.080 --> 00:18:22.480]  屬靈生命是很重要的
[00:18:22.480 --> 00:18:25.880]  問題就是你對《聖經》有多熟悉
[00:18:25.880 --> 00:18:28.840]  你能不能夠融會貫通這樣
[00:18:28.840 --> 00:18:31.760]  去認識當中的真理
[00:18:31.760 --> 00:18:37.360]  以這些真理去面對你的生活各種挑戰呢
[00:18:37.360 --> 00:18:40.520]  丁子梅 當你們作出任何的選擇
[00:18:40.520 --> 00:18:42.400]  和決定的時候
[00:18:42.400 --> 00:18:47.200]  有沒有記得《聖經》有這樣的記載呢
[00:18:47.200 --> 00:18:51.160]  凡事都可行 但不都有益處
[00:18:51.160 --> 00:18:55.560]  凡事都可行 但不都詛咒人
[00:18:55.560 --> 00:18:58.360]  下面那句才是證據
[00:18:58.360 --> 00:19:03.880]  就是「無論何人不要求自己的益處
[00:19:03.880 --> 00:19:07.480]  乃要求別人的益處」
[00:19:07.480 --> 00:19:12.240]  丁子梅 我們很容易會背了上面那一段
[00:19:12.240 --> 00:19:13.840]  下面那一段其實告訴我們
[00:19:13.840 --> 00:19:15.560]  我們做任何事都可以
[00:19:15.560 --> 00:19:18.640]  不過不是我想做怎樣就怎樣
[00:19:18.640 --> 00:19:20.960]  你有沒有想過別人呢
[00:19:20.960 --> 00:19:24.840]  我們要為別人的好處著想
[00:19:24.840 --> 00:19:28.360]  究竟祭偶像的食物能否吃得補來
