
[00:00:00.000 --> 00:00:02.640]  好,我們先一起祈禱,好嗎?
[00:02:57.360 --> 00:02:59.040]  並且賣掉田山家業,
[00:02:59.040 --> 00:03:01.640]  照國人所需,分給國人。
[00:03:01.640 --> 00:03:06.840]  我相信昔日的教會不是實踐共同富裕,
[00:03:06.840 --> 00:03:10.960]  而是基於我們是神所愛、神所揀選,
[00:03:10.960 --> 00:03:14.840]  我們一切的東西都是從神而來,
[00:03:14.840 --> 00:03:17.240]  我們只是一個管家。
[00:03:17.240 --> 00:03:18.560]  當人有需要的時候,
[00:03:18.560 --> 00:03:23.280]  我們願不願意將神給予我們一切的恩典,
[00:03:23.280 --> 00:03:26.280]  能夠與人分享呢?
[00:03:26.280 --> 00:03:32.720]  初期教會能夠實踐共享的一種精神。
[00:03:32.720 --> 00:03:36.960]  特別在哥倫多後書八章,
[00:03:36.960 --> 00:03:41.200]  保羅提醒哥倫多教會,
[00:03:41.200 --> 00:03:44.000]  「你要知神的恩,
[00:03:44.000 --> 00:03:50.200]  而數記錄本來是富足的,卻因為我們成了貧窮。」
[00:03:50.200 --> 00:03:52.920]  今天我們在主裡面富不富足?
[00:03:52.920 --> 00:03:53.960]  當然是富足啦!
[00:03:53.960 --> 00:03:55.640]  我不知道你有沒有窮過?
[00:03:55.640 --> 00:03:57.120]  我也有窮過。
[00:03:57.120 --> 00:03:59.800]  我也是五、六十年代出生,
[00:03:59.800 --> 00:04:02.720]  我媽媽和爸爸都是從國內來的,
[00:04:02.720 --> 00:04:06.200]  那時候是前後下來的。
[00:04:06.200 --> 00:04:07.520]  住在哪裡呢?
[00:04:07.520 --> 00:04:10.080]  就住在一個天台的木屋。
[00:04:10.080 --> 00:04:14.800]  一颳風,整個天台都飛走了。
[00:04:14.800 --> 00:04:18.360]  帶著我們兄弟妹妹去避風。
[00:04:18.360 --> 00:04:20.080]  一張屋架床,
[00:04:20.080 --> 00:04:21.880]  我們六兄弟姐妹,
[00:04:21.880 --> 00:04:25.320]  我將棉胎要綁著四個角。
[00:04:25.320 --> 00:04:27.360]  知道為什麼嗎?
[00:04:27.360 --> 00:04:30.440]  一弄破了,大家就沒得蓋了。
[00:04:30.440 --> 00:04:34.840]  我們都窮過,豬油撈飯吃過,很多東西都是。
[00:04:34.840 --> 00:04:37.560]  但今天香港有沒有貧窮?
[00:04:37.560 --> 00:04:39.680]  今天香港當然有貧窮。
[00:04:39.680 --> 00:04:45.800]  雖然香港在世界上算是一個富裕的城市,
[00:04:45.800 --> 00:04:47.760]  但今天仍然有貧窮。
[00:04:47.760 --> 00:04:50.640]  貧富懸殊。
[00:04:50.640 --> 00:04:53.920]  我記得我媽媽說,
[00:04:53.920 --> 00:04:56.400]  我媽媽已經遷扶接走了。
[00:04:56.400 --> 00:04:59.760]  她來到的時候真的很窮。
[00:04:59.760 --> 00:05:03.720]  誰來幫助當時社會有需要的人呢?
[00:05:03.720 --> 00:05:06.160]  我不知道你有沒有領受過當時的恩惠?
[00:05:06.160 --> 00:05:10.400]  派米呀,派奶粉呀,有沒有呀?
[00:05:10.400 --> 00:05:11.920]  在哪裡呀?
[00:05:11.920 --> 00:05:14.160]  教會呀,是不是呀?
[00:05:14.160 --> 00:05:18.400]  我還記得有時候我們住在中上環那邊,
[00:05:18.400 --> 00:05:21.160]  每一間大的教堂,在哪裡呢?
[00:05:21.160 --> 00:05:22.760]  一百多年歷史了。
[00:05:22.760 --> 00:05:26.920]  就是九陰堂,崇禎會,在西邊街。
[00:05:26.920 --> 00:05:30.320]  我記得那裡有東西派。
[00:05:30.320 --> 00:05:36.000]  你沒想過,今天仍然是我們有貧窮。
[00:05:36.000 --> 00:05:39.040]  新福時光協會我們也做了很多負貧的工作。
[00:05:39.040 --> 00:05:42.320]  我們有食物銀行,
[00:05:42.320 --> 00:05:45.280]  我們在各區裏面和教會一起合作,
[00:05:45.280 --> 00:05:47.320]  提供一些米糧、食物,
[00:05:47.320 --> 00:05:51.600]  去給一些有需要的家庭。
[00:05:51.600 --> 00:05:54.880]  我們動員在各區裏面的義工婦女,
[00:05:54.880 --> 00:05:57.000]  去收麵包。
[00:05:57.000 --> 00:06:02.120]  即是那些店鋪,麵包店,賣不完。
[00:06:02.120 --> 00:06:04.720]  不要浪費,我們就去收麵包。
[00:06:04.720 --> 00:06:08.040]  就分發給一些有需要的基層。
[00:06:08.040 --> 00:06:10.880]  我們有緊急援助基金,
[00:06:10.880 --> 00:06:13.680]  有些家庭有需要突變的時候,
[00:06:13.680 --> 00:06:16.560]  我們可以申請三千元的援助基金,
[00:06:16.560 --> 00:06:19.400]  有五百元的超市券。
[00:06:19.400 --> 00:06:22.640]  我們有物資葵送的工作。
[00:06:22.640 --> 00:06:25.480]  透過這些分享出去,
[00:06:25.480 --> 00:06:31.440]  就能夠去祝福到很多有需要的家庭。
[00:06:31.440 --> 00:06:37.040]  等於今天在神的當中,我們每一個都是父祝的。
[00:06:37.040 --> 00:06:42.280]  保羅亦在《後書八章》裏面提到一間教會,
[00:06:42.280 --> 00:06:45.480]  一間叫馬其頓的教會。
[00:06:45.480 --> 00:06:46.880]  這間馬其頓的教會,
[00:06:46.880 --> 00:06:49.640]  有一種很樂捐的精神,
[00:06:49.640 --> 00:06:51.200]  它是哀保羅,
[00:06:51.200 --> 00:06:58.920]  讓我們能夠去幫一些有需要的人,
[00:06:58.920 --> 00:07:01.400]  甚至超出他們能力所及,
[00:07:01.400 --> 00:07:04.920]  當時馬其頓教會都面對很多困難,
[00:07:04.920 --> 00:07:08.440]  但是那種樂捐的精神,
[00:07:08.440 --> 00:07:12.320]  就讓保羅來讚賞。
[00:07:12.320 --> 00:07:13.720]  今天同樣都是,
[00:07:13.720 --> 00:07:17.320]  如果我們經歷上帝有很多的恩典,
[00:07:17.320 --> 00:07:20.120]  我們願不願意將神給我們的東西,
[00:07:20.120 --> 00:07:22.600]  去分享出去?
[00:07:22.600 --> 00:07:27.280]  我相信,不是單單是物質層面,
[00:07:27.280 --> 00:07:29.840]  更加是神給我們每一個人,
[00:07:29.840 --> 00:07:34.000]  都有不同的才幹、恩賜。
[00:07:34.000 --> 00:07:38.120]  你能否將你的恩賜來發揮?
[00:07:38.120 --> 00:07:40.840]  在疫情那幾年裏面,
[00:07:40.840 --> 00:07:45.120]  我們看見實在太多需要,
[00:07:45.120 --> 00:07:48.640]  所以我們無論在很多扶貧工作,
[00:07:48.640 --> 00:07:51.480]  緊急援助基金裏面,
[00:07:51.480 --> 00:07:58.120]  做的事比沒有疫情之前更加多。
[00:07:58.120 --> 00:08:02.560]  我們用不同的方式在疫情裏面,
[00:08:02.560 --> 00:08:06.000]  有很多人困在一間房裏面,
[00:08:06.000 --> 00:08:11.080]  我們的小朋友說要上課,
[00:08:11.080 --> 00:08:16.040]  又沒有Wi-Fi,又沒有平板電腦,
[00:08:16.040 --> 00:08:19.200]  我們就發起很多呼籲,
[00:08:19.200 --> 00:08:23.840]  送平板電腦,又送數據卡,
[00:08:23.840 --> 00:08:26.640]  教會可否開放地方?
[00:08:26.640 --> 00:08:28.160]  可不可以?
[00:08:28.160 --> 00:08:31.520]  中原共享,不是單單是物質層面,
[00:08:31.520 --> 00:08:33.560]  有沒有聽過空間共享?
[00:08:33.560 --> 00:08:35.000]  有啊!
[00:08:35.000 --> 00:08:39.240]  在疫情裏面,我們說小朋友要上課,
[00:08:39.240 --> 00:08:41.440]  家裏又沒有Wi-Fi,
[00:08:41.440 --> 00:08:44.040]  教會可不可以開放?
[00:08:44.040 --> 00:08:46.800]  當然可以,雖然有限聚令,
[00:08:46.800 --> 00:08:51.240]  但我們還是可以分開去,
[00:08:51.240 --> 00:08:56.000]  分開去做足防疫措施就可以。
[00:08:56.000 --> 00:08:57.120]  有一次我很感動,
[00:08:57.120 --> 00:09:00.560]  我去一間教會廣場,在土瓜灣,
[00:09:00.560 --> 00:09:02.960]  是下午的,
[00:09:02.960 --> 00:09:06.720]  去到的時候,個人都戴著口罩,
[00:09:06.720 --> 00:09:08.840]  我見到那間教會開放,
[00:09:08.840 --> 00:09:13.240]  又讓很多南亞裔的小朋友進去做功課,
[00:09:13.240 --> 00:09:15.320]  去幫助他們。
[00:09:15.320 --> 00:09:21.960]  整個教會都很活躍起來。
[00:09:21.960 --> 00:09:24.480]  其實神給我們很多很多的恩典,
[00:09:24.480 --> 00:09:29.640]  無論是物質層面,教會的地方,
[00:09:29.640 --> 00:09:31.360]  我們有的恩賜,
[00:09:31.360 --> 00:09:36.040]  我們都可以去做福祉。
[00:09:36.040 --> 00:09:38.440]  如果恩賜你不用,就會怎樣?
[00:09:38.440 --> 00:09:40.240]  會生鏽的。
[00:09:40.240 --> 00:09:42.920]  當你越用,越是怎樣?
[00:09:42.920 --> 00:09:46.000]  就能夠看到神的工作在我們當中,
[00:09:46.000 --> 00:09:50.960]  就能夠去祝福更多的人,更多的人。
[00:09:50.960 --> 00:10:00.120]  這間教會是在大角咀,
[00:10:00.120 --> 00:10:01.720]  可能大家都有聽過,
[00:10:01.720 --> 00:10:04.480]  陳淑娟牧師宣道堂。
[00:10:04.480 --> 00:10:08.360]  我記得陳牧師初初來找我,
[00:10:08.360 --> 00:10:09.520]  他很想和新福合作,
[00:10:09.520 --> 00:10:11.120]  因為我們都在大角咀。
[00:10:11.120 --> 00:10:13.560]  他教會都曾經和我合作,
[00:10:13.560 --> 00:10:16.600]  即是陳牧師未做傳道的時候,
[00:10:16.600 --> 00:10:17.640]  我們都合作過。
[00:10:17.640 --> 00:10:20.840]  教會很少人,只有幾十人。
[00:10:20.840 --> 00:10:24.320]  當陳牧師來到的時候,
[00:10:24.320 --> 00:10:26.320]  他很不滿足,
[00:10:26.320 --> 00:10:30.200]  他很想看到更多人歸主,
[00:10:30.200 --> 00:10:32.880]  所以他就走到社區裏面,
[00:10:32.880 --> 00:10:35.960]  去接觸一些街坊。
[00:10:35.960 --> 00:10:40.640]  見到媽媽帶著小朋友在公園玩,
[00:10:40.640 --> 00:10:43.360]  就和媽媽聊天,
[00:10:43.360 --> 00:10:46.920]  他說小朋友應該要上學前班了,
[00:10:46.920 --> 00:10:47.760]  為甚麼不上?
[00:10:47.760 --> 00:10:49.120]  因為他新移民,
[00:10:49.120 --> 00:10:50.560]  又不會說廣東話,
[00:10:50.560 --> 00:10:51.600]  又沒有那麼多錢。
[00:10:51.600 --> 00:10:54.560]  於是他就開了早上的學前班,
[00:10:54.560 --> 00:10:56.800]  一邊做小朋友,
[00:10:56.800 --> 00:10:58.360]  一邊做家長。
[00:10:58.360 --> 00:11:00.960]  中午在社區裏面,
[00:11:00.960 --> 00:11:04.160]  有很多人需要吃飯,
[00:11:04.160 --> 00:11:06.240]  譬如獨居長者,
[00:11:06.240 --> 00:11:07.560]  清潔工人,
[00:11:07.560 --> 00:11:08.880]  還有很多有需要的人。
[00:11:08.880 --> 00:11:10.560]  於是他就開了飯堂,
[00:11:10.560 --> 00:11:12.560]  他就懂得吃堂,
[00:11:12.560 --> 00:11:13.280]  很多不同的,
[00:11:13.280 --> 00:11:16.480]  他懂得如何匯聚不同的資源,
[00:11:16.480 --> 00:11:17.800]  來服侍。
[00:11:17.800 --> 00:11:21.080]  結果,整個教會,
[00:11:21.080 --> 00:11:22.920]  下午吃飯有多少人?
[00:11:22.920 --> 00:11:24.720]  有幾人。
[00:11:24.720 --> 00:11:27.480]  現在連晚上也要吃飯。
[00:11:27.480 --> 00:11:29.840]  接觸了很多東西。
[00:11:29.840 --> 00:11:32.160]  中午,下午,
[00:11:32.160 --> 00:11:38.240]  他看到區裏面有很多基層學生的需要,
[00:11:38.240 --> 00:11:39.400]  他就說,
[00:11:39.400 --> 00:11:40.800]  如果你給了錢補習,
[00:11:40.800 --> 00:11:41.600]  我介紹給你,
[00:11:41.600 --> 00:11:43.800]  我收了一些給不了錢的,
[00:11:43.800 --> 00:11:47.040]  於是他就開了補習班,
[00:11:47.040 --> 00:11:51.240]  特別是要服侍一些學習章。
[00:11:51.240 --> 00:11:51.880]  突然間,
[00:11:51.880 --> 00:11:53.840]  嘩!有很多人湧到教會,
[00:11:53.840 --> 00:11:56.520]  就變成了,
[00:11:56.520 --> 00:11:59.160]  還有很多waiting list,
[00:11:59.160 --> 00:12:01.680]  整個教會,
[00:12:01.680 --> 00:12:03.160]  復興起來。
[00:12:03.160 --> 00:12:04.400]  復興起來。
[00:12:04.400 --> 00:12:06.080]  一天教會的人流,
[00:12:06.080 --> 00:12:06.880]  是怎樣呢?
[00:12:06.880 --> 00:12:09.480]  是百多人,
[00:12:09.480 --> 00:12:10.720]  咄咄轉轉。
[00:12:10.720 --> 00:12:12.400]  我們就和他們合作,
[00:12:12.400 --> 00:12:13.640]  做一些婦女的工作,
[00:12:13.640 --> 00:12:14.760]  除了小朋友,
[00:12:14.760 --> 00:12:17.200]  還有一些介紹組的工作。
[00:12:17.200 --> 00:12:20.640]  婦女也有很多不同的班組和他們合作,
[00:12:20.640 --> 00:12:24.120]  我們也和他們訓練一些婦女的領袖,
[00:12:24.120 --> 00:12:26.480]  一些巴斯的婦女領袖。
[00:12:26.480 --> 00:12:28.120]  結果他們,
[00:12:28.120 --> 00:12:30.720]  星期六晚上就煮飯,
[00:12:30.720 --> 00:12:31.560]  預備飯,
[00:12:31.560 --> 00:12:33.640]  星期日,
[00:12:33.640 --> 00:12:37.240]  二百人一起去吃飯。
[00:12:37.240 --> 00:12:41.760]  我感受到那是一個家一樣。
[00:12:41.760 --> 00:12:45.120]  整個教會能夠活化起來。
[00:12:45.120 --> 00:12:54.520]  所以這本書叫做《教會無牆,震撼,轉化》。
[00:12:54.520 --> 00:12:56.160]  其中有一篇文章,
[00:12:56.160 --> 00:12:57.880]  一個訪問是我講到,
[00:12:57.880 --> 00:13:00.120]  機構怎樣和教會合作。
[00:13:00.120 --> 00:13:02.680]  這本書裡面提到,
[00:13:02.680 --> 00:13:03.880]  陳牧師也很好,
[00:13:03.880 --> 00:13:08.680]  很想將教會的那種復興改變,
[00:13:08.680 --> 00:13:10.320]  轉化、更生,
[00:13:10.320 --> 00:13:11.800]  來和教會分享。
[00:13:11.800 --> 00:13:16.640]  所以他也在不同的上學院、不同的平台裡面,
[00:13:16.640 --> 00:13:21.760]  來分享教會的那種轉化。
[00:13:21.760 --> 00:13:25.840]  第一,我們渴望教會能夠有轉化,
[00:13:25.840 --> 00:13:32.440]  渴望教會能夠得眾民的喜愛。
[00:13:32.440 --> 00:13:34.360]  今天,我們也和很多教會,
[00:13:34.360 --> 00:13:37.400]  在全港有不同的協作。
[00:13:37.400 --> 00:13:40.040]  我們也希望能夠看見,
[00:13:40.040 --> 00:13:43.120]  當我們有我們的,
[00:13:43.120 --> 00:13:48.000]  曾給我們的豐盛的恩典和別人分享的時候,
[00:13:48.000 --> 00:13:51.680]  就能夠祝福我們的社群。
[00:13:51.680 --> 00:13:53.720]  最近有一個牧師,
[00:13:53.720 --> 00:13:57.600]  就是播道會的,
[00:13:57.600 --> 00:13:59.440]  在土瓜灣的。
[00:13:59.440 --> 00:14:03.560]  那家教會在舊區很舊的,
[00:14:03.560 --> 00:14:06.720]  在杜新堂那一家。
[00:14:06.720 --> 00:14:11.600]  傳道說,教會在十年內要結立,
[00:14:11.600 --> 00:14:14.480]  因為人數少,又老化。
[00:14:14.480 --> 00:14:15.800]  和我們合作之後,
[00:14:15.800 --> 00:14:18.720]  透過我們不同的網絡關係,
[00:14:18.720 --> 00:14:21.000]  很多人的資源,
[00:14:21.000 --> 00:14:23.920]  很多不同的資源配合之下,
[00:14:23.920 --> 00:14:26.400]  現在整個教會活化起來了。
[00:14:26.400 --> 00:14:30.560]  以前沒有青少年,現在有青少年,
[00:14:30.560 --> 00:14:33.200]  有長者。
[00:14:33.200 --> 00:14:36.800]  看到原來我們有神給我們的,
[00:14:36.800 --> 00:14:39.920]  我們樂不樂意和別人分享。
[00:14:39.920 --> 00:14:43.160]  神福,我們機構也很樂意和教會合作,
[00:14:43.160 --> 00:14:47.720]  很樂意我們能夠分享神給我們的祝福,
[00:14:47.720 --> 00:14:52.600]  能夠大家一起來共享。
[00:14:52.600 --> 00:14:57.360]  所以第一個共是什麼呢?
[00:14:57.360 --> 00:15:01.520]  資源的共享。
[00:15:01.520 --> 00:15:03.960]  第二個共是什麼呢?
[00:15:03.960 --> 00:15:07.360]  就是共生同行。
[00:15:07.360 --> 00:15:09.360]  早期教會他們共同生活,
[00:15:09.360 --> 00:15:12.520]  聖經形容他們行節遵守使徒的教訓,
[00:15:12.520 --> 00:15:15.320]  彼此交接抹餅祈禱。
[00:15:15.320 --> 00:15:16.640]  他們天天在哪裏?
[00:15:16.640 --> 00:15:20.200]  在殿裏面,在家裏面,
[00:15:20.200 --> 00:15:23.400]  全歡喜,誠實及心用飯贊美神。
[00:15:23.400 --> 00:15:28.080]  接著聖經裏面形容他們能得全民的喜愛,
[00:15:28.080 --> 00:15:33.240]  神就將得救人天天交給他們。
[00:15:33.240 --> 00:15:35.600]  教會是一個愛的群體,
[00:15:35.600 --> 00:15:37.760]  我們有團契,我們有分享,
[00:15:37.760 --> 00:15:39.880]  有神的話語的教導,
[00:15:39.880 --> 00:15:43.960]  實際神的信,真理。
[00:15:43.960 --> 00:15:46.840]  但是你看不看到我們基督徒
[00:15:46.840 --> 00:15:49.000]  不是單單在教會裏面,
[00:15:49.000 --> 00:15:52.480]  聖經裏面形容在哪裏?
[00:15:52.480 --> 00:15:56.640]  家裏面,在教會的家裏面,
[00:15:56.640 --> 00:15:59.720]  他為何能夠得眾民的喜愛?
[00:15:59.720 --> 00:16:07.520]  因為聖經形容他們全歡喜,誠實的心一起用飯。
[00:16:07.520 --> 00:16:11.840]  其實,教會剛才說我們是一個愛的群體,
[00:16:11.840 --> 00:16:14.320]  那些人敢不敢受到我們的愛?
[00:16:14.320 --> 00:16:18.000]  我們很多時候說生命影響生命,
[00:16:18.000 --> 00:16:22.760]  我們基督徒我們的生命有沒有影響周邊的人呢?
[00:16:22.760 --> 00:16:24.720]  影響你的鄰舍?
[00:16:24.720 --> 00:16:30.840]  你看看你鄰舍的人,看看他頭上有沒有鋼環?
[00:16:30.840 --> 00:16:33.400]  有沒有?
[00:16:33.400 --> 00:16:35.720]  其實有的,頂子妹!
[00:16:35.720 --> 00:16:37.880]  基督徒的生命應該是領舍不同的,
[00:16:37.880 --> 00:16:40.960]  耶穌說你們是世上的鋼,是嗎?
[00:16:40.960 --> 00:16:43.960]  鋼不會放在斗底下,是放在燈台上的,
[00:16:43.960 --> 00:16:46.040]  要照亮一家的人。
[00:16:46.040 --> 00:16:49.760]  神說,當人看見我們的好行為的時候,
[00:16:49.760 --> 00:16:56.200]  就能夠把榮耀歸給我們的神。
[00:16:56.200 --> 00:17:01.480]  我們的生命就是張宇辰的榮耀,
[00:17:01.480 --> 00:17:06.480]  你的生命是不是能夠去榮耀神呢?
[00:17:06.480 --> 00:17:09.720]  我說說這種共生同行的時候,
[00:17:09.720 --> 00:17:11.920]  不單單是一些侍功,
[00:17:11.920 --> 00:17:13.120]  侍功完了就是侍功,
[00:17:13.120 --> 00:17:18.240]  而是一種能夠對人的一種持續的關懷同行,
[00:17:18.240 --> 00:17:21.160]  這是很重要的。
[00:17:21.160 --> 00:17:22.640]  我跟童工說,
[00:17:22.640 --> 00:17:25.520]  我們不單單是一個社福機構,
[00:17:25.520 --> 00:17:33.600]  社福機構就是一個提供社會服務給一些有需要的家庭,
[00:17:33.600 --> 00:17:34.960]  但是我告訴童工,
[00:17:34.960 --> 00:17:37.760]  我們是一個福音機構,
[00:17:37.760 --> 00:17:41.120]  我們不是以一個忠心為本,
[00:17:41.120 --> 00:17:44.880]  請一班人在不同的地方提供服務,
[00:17:44.880 --> 00:17:46.000]  不是,
[00:17:46.000 --> 00:17:47.520]  我們很看重一件事,
[00:17:47.520 --> 00:17:51.360]  就是我們要跟教會合作,
[00:17:51.360 --> 00:17:59.000]  唯有教會才是對生命一種持續的關懷、同行、牧養,
[00:17:59.000 --> 00:18:00.520]  人們帶來我們的關係,
[00:18:00.520 --> 00:18:02.120]  帶來給我們是沒有用的,
[00:18:02.120 --> 00:18:05.200]  甚至帶到去信主,
[00:18:05.200 --> 00:18:08.080]  如果他帶不到去教會也是沒有用的,
[00:18:08.080 --> 00:18:10.880]  所以我們一定要跟教會合作,
[00:18:10.880 --> 00:18:15.960]  所以教會跟我們合作是一個很重要的要求,
[00:18:15.960 --> 00:18:20.360]  就是能夠有衛生的童工、衛生的頂尖妹,
[00:18:20.360 --> 00:18:26.080]  來跟我們的家庭一起關懷、一起同行,
[00:18:26.080 --> 00:18:32.040]  所以我們在很多跟教會協作的一些服事當中,
[00:18:32.040 --> 00:18:36.680]  很多的班組、活動是超過半年,
[00:18:36.680 --> 00:18:40.840]  最多是兩年,
[00:18:40.840 --> 00:18:45.200]  你持續才能夠跟人建立到一種持續的關係,
[00:18:45.200 --> 00:18:47.800]  對不對?
[00:18:47.800 --> 00:18:49.760]  我們有一個計劃,
[00:18:49.760 --> 00:18:54.200]  這個計劃叫做深度同行,
[00:18:54.200 --> 00:19:00.280]  關心一班從國內來的新移民,
[00:19:00.280 --> 00:19:03.120]  當中是一些雙性情的單親媽媽,
[00:19:03.120 --> 00:19:05.280]  他們沒有身分證,
[00:19:05.280 --> 00:19:09.560]  因為丈夫死了或者被丈夫遺棄,離婚了,
[00:19:09.560 --> 00:19:14.400]  但要獨力照顧在香港出生的小朋友,
[00:19:14.400 --> 00:19:15.840]  又不能帶他們回國內,
[00:19:15.840 --> 00:19:18.520]  沒有身分證就不可以工作了,
[00:19:18.520 --> 00:19:20.160]  不可以工作的話,
[00:19:20.160 --> 00:19:26.560]  生活是極其困難、困苦的。
[00:19:26.560 --> 00:19:31.200]  這個計劃就是我們有兩年有一個基金支持我們,
[00:19:31.200 --> 00:19:33.360]  就是一點點的生活津貼給他們,
[00:19:33.360 --> 00:19:35.400]  每個星期他們要來上課,
[00:19:35.400 --> 00:19:37.200]  其間我們就去支援他們,
[00:19:37.200 --> 00:19:39.400]  甚至他們沒有錢去看醫生,
[00:19:39.400 --> 00:19:41.240]  因為他們不能去政府醫院看醫生,
[00:19:41.240 --> 00:19:43.560]  我們幫他們籌錢去看醫生,
[00:19:43.560 --> 00:19:48.120]  或者幫他們找一些疑診的醫生來看他們,
[00:19:48.120 --> 00:19:53.360]  還有很多生活上的支援、情緒的支援等等,
[00:19:53.360 --> 00:19:58.200]  明天就是我們這一屆的心路同行的結禮,
[00:19:58.200 --> 00:20:04.080]  每一次結禮都會有一個基金的負責人出席我們的結禮,
[00:20:04.080 --> 00:20:08.520]  很多基金支持這個項目計劃最多三年,
[00:20:08.520 --> 00:20:11.680]  但這個計劃已經支持我們超過十年,
[00:20:11.680 --> 00:20:13.640]  原因就是當他們看到的時候,
[00:20:13.640 --> 00:20:17.880]  一班婦女出來分享他們的經歷、見證,
[00:20:17.880 --> 00:20:19.920]  去唱出恩典太美麗,
[00:20:19.920 --> 00:20:22.800]  他們很感激的就是不單單是我們的童工,
[00:20:22.800 --> 00:20:27.440]  在他們人生最困難、最困苦的時候跟他們同行,
[00:20:27.440 --> 00:20:30.040]  更加是教會的弟兄姊妹,
[00:20:30.040 --> 00:20:35.640]  來關心跟他們同行。
[00:20:35.640 --> 00:20:40.000]  我想分享一個見證。
[00:20:40.000 --> 00:20:43.160]  大家看到這幅照片,
