
[00:00:00.000 --> 00:00:02.000]  我和師母有時回到新加坡
[00:07:03.000 --> 00:07:05.000]  我們都有問題
[00:07:05.000 --> 00:07:10.000]  所以基督徒有三種困難
[00:07:10.000 --> 00:07:13.000]  第一個困難就是
[00:07:13.000 --> 00:07:16.000]  剛才我說我們生老病死
[00:07:16.000 --> 00:07:18.000]  我們有勞苦
[00:07:18.000 --> 00:07:20.000]  我們有厄運
[00:07:20.000 --> 00:07:22.000]  這是我們一般人都有的
[00:07:23.000 --> 00:07:25.000]  第二可能有些人是侍奉主
[00:07:25.000 --> 00:07:30.000]  他們做一些勞苦或傷身
[00:07:30.000 --> 00:07:33.000]  我不知道你們有沒有這樣的經歷
[00:07:33.000 --> 00:07:37.000]  我知道以前我姐姐
[00:07:37.000 --> 00:07:39.000]  我媽媽還沒有信主的時候
[00:07:39.000 --> 00:07:41.000]  我媽媽不讓我姐姐去教會
[00:07:41.000 --> 00:07:43.000]  會罵她
[00:07:43.000 --> 00:07:46.000]  這是因為她為了去教會
[00:07:46.000 --> 00:07:49.000]  信主或是侍奉主
[00:07:50.000 --> 00:07:54.000]  有些人是會有這樣的勞苦
[00:07:54.000 --> 00:07:56.000]  或是傷身
[00:07:56.000 --> 00:07:59.000]  第三種困難是
[00:07:59.000 --> 00:08:01.000]  我不知道你們有沒有
[00:08:01.000 --> 00:08:04.000]  好像我們都沒有這樣的
[00:08:04.000 --> 00:08:13.000]  因為這多數是宣教士為了見主
[00:08:13.000 --> 00:08:15.000]  他們被迫
[00:08:16.000 --> 00:08:20.000]  好像在中國和非洲
[00:08:20.000 --> 00:08:23.000]  有些地方
[00:08:23.000 --> 00:08:25.000]  可能有一天
[00:08:25.000 --> 00:08:29.000]  有些人願意去防禦宣教士
[00:08:29.000 --> 00:08:32.000]  可能都有這樣的被迫
[00:08:32.000 --> 00:08:35.000]  所以我們做了基督徒
[00:08:35.000 --> 00:08:37.000]  不是沒有困難
[00:08:37.000 --> 00:08:40.000]  最主要我們有三種困難
[00:08:41.000 --> 00:08:50.000]  我見到神學院院長蔡少奇牧師
[00:08:50.000 --> 00:08:52.000]  他這樣翻譯一篇
[00:08:52.000 --> 00:08:54.000]  詩篇23篇
[00:08:54.000 --> 00:08:56.000]  詩篇23篇我們都很熟悉
[00:08:56.000 --> 00:09:03.000]  他這樣翻譯現代的詩篇23篇
[00:09:03.000 --> 00:09:05.000]  大家讀一讀
[00:09:06.000 --> 00:09:14.000]  詩篇23篇
[00:09:36.000 --> 00:10:04.000]  (廣東話)
[00:10:05.000 --> 00:10:06.000]  他這樣寫我很同感
[00:10:06.000 --> 00:10:09.000]  同感其實是我們生日
[00:10:09.000 --> 00:10:14.000]  我們真的面對一些困難
[00:10:14.000 --> 00:10:18.000]  或是我們流苦的無奈
[00:10:18.000 --> 00:10:20.000]  或是疲倦壓力的中
[00:10:20.000 --> 00:10:22.000]  這是我們的生活
[00:10:22.000 --> 00:10:27.000]  我們在憂鬱和煩惱的生活中
[00:10:27.000 --> 00:10:33.000]  我們是有這樣的
[00:10:34.000 --> 00:10:36.000]  但是保羅怎樣跟我們說
[00:10:36.000 --> 00:10:38.000]  我們面對這樣的事
[00:10:38.000 --> 00:10:41.000]  我們怎樣在第三節和第四節
[00:10:41.000 --> 00:10:43.000]  請大家讀一讀
[00:10:43.000 --> 00:10:56.000]  (廣東話)
[00:10:56.000 --> 00:10:58.000]  保羅跟我們說
[00:10:58.000 --> 00:11:00.000]  是我們有困難
[00:11:00.000 --> 00:11:02.000]  我們困難的時候
[00:11:03.000 --> 00:11:04.000]  我們應該是怎樣
[00:11:04.000 --> 00:11:09.000]  我們應該是歡喜的去面對
[00:11:09.000 --> 00:11:12.000]  我們要忍耐的去面對
[00:11:12.000 --> 00:11:16.000]  因為我們有一個盼望
[00:11:16.000 --> 00:11:23.000]  意思是當然我們不會有困難就忍耐
[00:11:23.000 --> 00:11:26.000]  不是去追求
[00:11:26.000 --> 00:11:29.000]  也不是祈求有困難
[00:11:30.000 --> 00:11:33.000]  但是保羅要跟我們說
[00:11:33.000 --> 00:11:36.000]  我們不用害怕困難
[00:11:36.000 --> 00:11:39.000]  我們不用害怕有困境
[00:11:39.000 --> 00:11:44.000]  因為有主義的愛和恩典
[00:11:44.000 --> 00:11:49.000]  我們可以在困難中面對
[00:11:49.000 --> 00:11:52.000]  我們可以歡呼
[00:11:52.000 --> 00:11:54.000]  這個困難來到了
[00:11:54.000 --> 00:11:57.000]  但是我們還是可以很快樂
[00:11:57.000 --> 00:11:59.000]  可以歡呼
[00:12:00.000 --> 00:12:01.000]  因為有一個盼望
[00:12:01.000 --> 00:12:03.000]  這個盼望是怎樣
[00:12:03.000 --> 00:12:09.000]  因為我知道主義的愛和恩典都在這裡
[00:12:09.000 --> 00:12:14.000]  所以第五到第八節他怎樣說
[00:12:14.000 --> 00:12:16.000]  請大家讀一讀
[00:12:17.000 --> 00:12:46.000]  (音樂)
[00:12:47.000 --> 00:12:50.000]  這裡他很清楚跟我們說
[00:12:50.000 --> 00:12:53.000]  是我們在孕育的時候
[00:12:53.000 --> 00:12:55.000]  我們在困難的時候
[00:12:55.000 --> 00:12:57.000]  但是我們要知道
[00:12:57.000 --> 00:13:05.000]  神在昨天和今天
[00:13:05.000 --> 00:13:08.000]  一直永遠愛我們
[00:13:08.000 --> 00:13:10.000]  我們在困難中
[00:13:10.000 --> 00:13:12.000]  我們在辛苦中的困境
[00:13:13.000 --> 00:13:17.000]  只有先救世子在悲伯中的子
[00:13:17.000 --> 00:13:20.000]  我們不用喪子也不用失望
[00:13:20.000 --> 00:13:23.000]  因為神真的愛我們
[00:13:23.000 --> 00:13:27.000]  他會叫聖靈幫助我們
[00:13:27.000 --> 00:13:29.000]  我們明白其實
[00:13:29.000 --> 00:13:31.000]  聖靈每一次要感動
[00:13:31.000 --> 00:13:33.000]  會跟我們說 神愛我們
[00:13:33.000 --> 00:13:39.000]  愛我們是始終神的愛是不變的
[00:13:40.000 --> 00:13:44.000]  可能很多時我們可以為人犧牲
[00:13:44.000 --> 00:13:47.000]  我們可以為親人犧牲
[00:13:47.000 --> 00:13:49.000]  我們為兒子犧牲
[00:13:49.000 --> 00:13:52.000]  我們可以為很多事犧牲
[00:13:52.000 --> 00:13:55.000]  但是耶穌基督不是
[00:13:55.000 --> 00:14:02.000]  耶穌基督是為我們做罪人的時候犧牲的
[00:14:02.000 --> 00:14:04.000]  所以我們記得
[00:14:05.000 --> 00:14:12.000]  耶穌基督以前的死是為了我們犧牲
[00:14:12.000 --> 00:14:14.000]  所以我們都相信
[00:14:14.000 --> 00:14:17.000]  現在我們做罪人的時候
[00:14:17.000 --> 00:14:22.000]  他已經延續犧牲的使命
[00:14:22.000 --> 00:14:25.000]  現在我們在困難中
[00:14:25.000 --> 00:14:27.000]  我們已經相信了他
[00:14:27.000 --> 00:14:29.000]  我們都更加應該相信
[00:14:29.000 --> 00:14:31.000]  他還是愛我們
[00:14:31.000 --> 00:14:33.000]  他更加愛我們
[00:14:34.000 --> 00:14:37.000]  愛我們是不會變的
[00:14:37.000 --> 00:14:42.000]  所以波羅就提醒我們
[00:14:42.000 --> 00:14:45.000]  我們應該這樣想
[00:14:45.000 --> 00:14:49.000]  神的恩典我們都相信
[00:14:49.000 --> 00:14:53.000]  聖靈都會提醒我們
[00:14:53.000 --> 00:15:01.000]  所以我們在第十一節請大家讀一讀
[00:15:04.000 --> 00:15:07.000]  耶穌基督是為我們犧牲的
[00:15:07.000 --> 00:15:11.000]  耶穌基督是為我們犧牲的
[00:15:11.000 --> 00:15:15.000]  耶穌基督是為我們犧牲的
[00:15:15.000 --> 00:15:19.000]  耶穌基督是為我們犧牲的
[00:15:19.000 --> 00:15:23.000]  耶穌基督是為我們犧牲的
[00:15:23.000 --> 00:15:27.000]  如果我們在第十一節的時候
[00:15:28.000 --> 00:15:36.000]  我們可以看到他還在說神對我們愛神
[00:15:36.000 --> 00:15:41.000]  耶穌基督以前為我們犧牲
[00:15:41.000 --> 00:15:43.000]  我們本來是罪人
[00:15:43.000 --> 00:15:46.000]  因為我們本來得罪了神
[00:15:46.000 --> 00:15:48.000]  我們和神是分開的
[00:15:48.000 --> 00:15:52.000]  但是因為耶穌基督的犧牲
[00:15:52.000 --> 00:15:56.000]  他的教授給了我們和神和好
[00:15:57.000 --> 00:15:59.000]  我們現在再一次說
[00:15:59.000 --> 00:16:01.000]  因為我們要相信
[00:16:01.000 --> 00:16:06.000]  尤其是等待我們要施聖餐的時候
[00:16:06.000 --> 00:16:15.000]  我們再一次思想我們和耶穌基督的關係
[00:16:15.000 --> 00:16:20.000]  我們不要當它只是一個意識
[00:16:20.000 --> 00:16:22.000]  我們只是這樣
[00:16:22.000 --> 00:16:25.000]  要思想這是一個術令
[00:16:26.000 --> 00:16:28.000]  術令的訊息
[00:16:28.000 --> 00:16:30.000]  我們再思想
[00:16:30.000 --> 00:16:36.000]  現在我不知道你們的三景點
[00:16:36.000 --> 00:16:43.000]  我知道去年有很多好事發生
[00:16:43.000 --> 00:16:54.000]  但是我相信也有很多不幸的事發生
[00:16:55.000 --> 00:16:58.000]  尤其是我很清楚香港的大兄姊妹
[00:16:58.000 --> 00:17:01.000]  你們更加有這樣的感受
[00:17:01.000 --> 00:17:06.000]  但是我們要思想
[00:17:06.000 --> 00:17:09.000]  這件事是發生了
[00:17:09.000 --> 00:17:11.000]  可能是你們自己參與
[00:17:11.000 --> 00:17:13.000]  或者是其他人
[00:17:13.000 --> 00:17:15.000]  是我們沒有辦法控制的
[00:17:15.000 --> 00:17:19.000]  但是我們要相信一件事
[00:17:19.000 --> 00:17:23.000]  耶穌基督是我們做罪人
[00:17:24.000 --> 00:17:26.000]  他已經為我們死
[00:17:26.000 --> 00:17:28.000]  為我們犧牲了
[00:17:28.000 --> 00:17:34.000]  何況現在我們遇到這個不幸的事
[00:17:34.000 --> 00:17:36.000]  或者一個困境
[00:17:36.000 --> 00:17:39.000]  我們相信神的恩典還在
[00:17:39.000 --> 00:17:42.000]  神的愛不變的愛還在
[00:17:42.000 --> 00:17:45.000]  神還是掌權的
[00:17:46.000 --> 00:17:54.000]  過去祂怎麼勝過魔鬼
[00:17:54.000 --> 00:17:56.000]  現在我們相信耶穌基督還是掌權的
[00:17:56.000 --> 00:17:58.000]  以前祂怎麼愛我們
[00:17:58.000 --> 00:18:00.000]  現在祂仍然愛我們
[00:18:00.000 --> 00:18:03.000]  所以保羅要跟我們說
[00:18:03.000 --> 00:18:07.000]  我們要以善為樂
[00:18:07.000 --> 00:18:09.000]  以善為榮
[00:18:10.000 --> 00:18:16.000]  為什麼不幸的事我們要以善為樂
[00:18:16.000 --> 00:18:20.000]  要以善為榮
[00:18:20.000 --> 00:18:24.000]  因為我們知道神的恩典
[00:18:24.000 --> 00:18:27.000]  神的掌權都還在
[00:18:27.000 --> 00:18:29.000]  祂拯救我們
[00:18:29.000 --> 00:18:31.000]  不是拯救一半
[00:18:31.000 --> 00:18:33.000]  祂拯救從以前開始
[00:18:33.000 --> 00:18:35.000]  到現在將來
[00:18:35.000 --> 00:18:37.000]  祂都會拯救我們到達
[00:18:38.000 --> 00:18:41.000]  這是我們一定要相信的
[00:18:41.000 --> 00:18:51.000]  我和師母每一年都會去做眼鏡
[00:18:51.000 --> 00:18:57.000]  我們都知道每一年都可以拿獎金
[00:18:57.000 --> 00:19:01.000]  所以我們每一年都去
[00:19:01.000 --> 00:19:03.000]  因為我有童療病
[00:19:03.000 --> 00:19:05.000]  所以每一次醫生都跟我說
[00:19:05.000 --> 00:19:07.000]  每一年都要去檢查
[00:19:08.000 --> 00:19:10.000]  如果你有童療病一定要檢查
[00:19:10.000 --> 00:19:14.000]  所以每一年我檢查都沒有問題
[00:19:14.000 --> 00:19:16.000]  去年我去檢查的時候
[00:19:16.000 --> 00:19:20.000]  醫生說我不可以幫你檢查童療病
[00:19:20.000 --> 00:19:22.000]  我不可以檢查眼瘡
[00:19:22.000 --> 00:19:26.000]  你好像有白內障
[00:19:26.000 --> 00:19:29.000]  你有白內障
[00:19:29.000 --> 00:19:31.000]  還有一個
[00:19:31.000 --> 00:19:35.000]  我沒有辦法
[00:19:36.000 --> 00:19:38.000]  你找另外一個來檢查
[00:19:38.000 --> 00:19:41.000]  我寫了一個寄託信給你
[00:19:41.000 --> 00:19:44.000]  你去專科醫生檢查
[00:19:44.000 --> 00:19:47.000]  專科醫生檢查
[00:19:47.000 --> 00:19:51.000]  他很快就說
[00:19:51.000 --> 00:19:55.000]  你不要擔心政府
[00:19:55.000 --> 00:19:57.000]  你沒有私人保險
[00:19:57.000 --> 00:19:59.000]  你也不要擔心政府
[00:19:59.000 --> 00:20:01.000]  我說我擔心政府沒關係
[00:20:01.000 --> 00:20:03.000]  他說不行
[00:20:03.000 --> 00:20:05.000]  你最好去私人醫院
[00:20:06.000 --> 00:20:07.000]  他說好吧
[00:20:07.000 --> 00:20:09.000]  去到那時候
[00:20:09.000 --> 00:20:11.000]  他跟我檢查
[00:20:11.000 --> 00:20:13.000]  檢查之後
[00:20:13.000 --> 00:20:16.000]  最後去專科醫生
[00:20:16.000 --> 00:20:18.000]  專科醫生跟我看
[00:20:18.000 --> 00:20:20.000]  我現在要幫你做手術
[00:20:20.000 --> 00:20:24.000]  我說不是白內障嗎
[00:20:24.000 --> 00:20:26.000]  他說不是
[00:20:26.000 --> 00:20:28.000]  不單單是白內障
[00:20:28.000 --> 00:20:31.000]  你是青光眼
[00:20:31.000 --> 00:20:34.000]  你是青光眼
[00:20:35.000 --> 00:20:38.000]  Google 也有青光眼
[00:20:38.000 --> 00:20:43.000]  我說我怎麼會青光眼
[00:20:43.000 --> 00:20:47.000]  他說因為這是遺傳
[00:20:47.000 --> 00:20:50.000]  你家族有沒有娃娃
[00:20:50.000 --> 00:20:52.000]  娃娃最後她瞎了
[00:20:52.000 --> 00:20:56.000]  她看不到最後
[00:20:56.000 --> 00:20:59.000]  她瞎了幾年就看不到
[00:20:59.000 --> 00:21:01.000]  慢慢慢慢看到
[00:21:01.000 --> 00:21:04.000]  他說我現在要幫你做手術
[00:21:05.000 --> 00:21:08.000]  先做眼睛的手術
[00:21:08.000 --> 00:21:10.000]  政府說不行
[00:21:10.000 --> 00:21:12.000]  他說為什麼不行
[00:21:12.000 --> 00:21:14.000]  他說今晚他大祈禱會
[00:21:14.000 --> 00:21:16.000]  我說不是
[00:21:16.000 --> 00:21:18.000]  星期天我要北華廣道
[00:21:18.000 --> 00:21:20.000]  怎麼可以做手術呢
[00:21:20.000 --> 00:21:24.000]  可能他的手術很小
[00:21:24.000 --> 00:21:26.000]  態度很大
[00:21:26.000 --> 00:21:28.000]  我說不是
[00:21:28.000 --> 00:21:30.000]  他說好吧
[00:21:30.000 --> 00:21:32.000]  我要去假期
[00:21:32.000 --> 00:21:34.000]  等我假期回來
[00:21:35.000 --> 00:21:36.000]  我說好吧
[00:21:36.000 --> 00:21:38.000]  我都要去假期
[00:21:38.000 --> 00:21:40.000]  我都要回來幫你做
[00:21:40.000 --> 00:21:46.000]  我回想起來
[00:21:46.000 --> 00:21:49.000]  原來我回想起來
[00:21:49.000 --> 00:21:51.000]  差不多九八年
[00:21:51.000 --> 00:21:53.000]  二十幾年
[00:21:53.000 --> 00:21:55.000]  八九八年我們去 Melbourne 的時候
[00:21:55.000 --> 00:22:02.000]  醫生發現我的公的指數
[00:22:02.000 --> 00:22:04.000]  是幾百幾百的
[00:22:05.000 --> 00:22:06.000]  指數很高
[00:22:06.000 --> 00:22:10.000]  所以醫生一直查不出來
[00:22:10.000 --> 00:22:13.000]  但是澳洲的醫生查不出來
[00:22:13.000 --> 00:22:19.000]  他說最後你做手術
[00:22:19.000 --> 00:22:21.000]  你做手術
[00:22:21.000 --> 00:22:24.000]  他們說我們不知道是什麼事
[00:22:24.000 --> 00:22:27.000]  只是做手術就知道是什麼事
[00:22:27.000 --> 00:22:29.000]  但是我不肯讓他做
[00:22:29.000 --> 00:22:31.000]  我說我為什麼要讓你做
[00:22:31.000 --> 00:22:33.000]  讓你研究
[00:22:34.000 --> 00:22:35.000]  我就不讓他做
[00:22:35.000 --> 00:22:39.000]  每一次我們去不同地方
[00:22:39.000 --> 00:22:41.000]  看不同的醫生
[00:22:41.000 --> 00:22:43.000]  有一次有一個醫生
[00:22:43.000 --> 00:22:45.000]  要幫我檢查MRI
[00:22:45.000 --> 00:22:52.000]  他說我只要檢查你有沒有癌症
[00:22:52.000 --> 00:22:55.000]  他最後檢查我不是癌症
[00:22:55.000 --> 00:22:57.000]  我說不是癌症
[00:22:57.000 --> 00:22:59.000]  我就不理他了
[00:22:59.000 --> 00:23:01.000]  他說我不理他
[00:23:01.000 --> 00:23:03.000]  你做完之後就不做了
[00:23:04.000 --> 00:23:08.000]  他說不是癌症
[00:23:08.000 --> 00:23:10.000]  我不做會怎麼樣
[00:23:10.000 --> 00:23:12.000]  他說不做就跟他玩
[00:23:12.000 --> 00:23:14.000]  五年
[00:23:14.000 --> 00:23:16.000]  你看他有沒有
[00:23:16.000 --> 00:23:18.000]  每一年我們會檢查
[00:23:18.000 --> 00:23:21.000]  他有沒有增加或腫脹
[00:23:21.000 --> 00:23:23.000]  我說好吧
[00:23:23.000 --> 00:23:25.000]  我說為什麼會這樣
[00:23:25.000 --> 00:23:27.000]  因為是遺傳
[00:23:27.000 --> 00:23:29.000]  可能你天生就是這樣
[00:23:29.000 --> 00:23:32.000]  所以我就這樣玩到二十幾年
[00:23:33.000 --> 00:23:42.000]  現在醫生叫我不要買押韶了
[00:23:42.000 --> 00:23:45.000]  現在專科醫生說
[00:23:45.000 --> 00:23:47.000]  你不能買押韶了
[00:23:47.000 --> 00:23:49.000]  你就這樣玩一年
[00:23:49.000 --> 00:23:51.000]  所以我就在想
[00:23:51.000 --> 00:23:54.000]  原來有很多東西我不知道
[00:23:54.000 --> 00:23:58.000]  有很多東西是我遺傳的
[00:23:58.000 --> 00:24:00.000]  天生在我身上
[00:24:00.000 --> 00:24:02.000]  我以為沒有東西是
[00:24:03.000 --> 00:24:04.000]  好像我的眼睛
[00:24:04.000 --> 00:24:07.000]  其實眼睛是小事
[00:24:07.000 --> 00:24:12.000]  但唯一的陰影是
[00:24:12.000 --> 00:24:14.000]  因為我們自己看到
[00:24:14.000 --> 00:24:20.000]  我爸爸怎樣慢慢流體
[00:24:20.000 --> 00:24:22.000]  不見了或慢了
[00:24:22.000 --> 00:24:24.000]  最後半年
[00:24:24.000 --> 00:24:29.000]  我弟弟他們沒辦法照顧他
[00:24:29.000 --> 00:24:31.000]  沒辦法照顧他
[00:24:32.000 --> 00:24:34.000]  沒辦法照顧他
[00:24:34.000 --> 00:24:37.000]  因為他已經沒辦法自理
[00:24:37.000 --> 00:24:43.000]  送他去老人院那邊
[00:24:43.000 --> 00:24:46.000]  所以在老人院那邊半年
[00:24:46.000 --> 00:24:49.000]  他就離開了
[00:24:49.000 --> 00:24:51.000]  所以我跟師母說
[00:24:51.000 --> 00:24:53.000]  如果我看不到
[00:24:53.000 --> 00:24:55.000]  不要放我在老人院
[00:24:55.000 --> 00:24:58.000]  還有半年我就不在了
[00:25:01.000 --> 00:25:05.000]  所以我們都很平安
[00:25:05.000 --> 00:25:08.000]  因為我們經歷了很多事
[00:25:08.000 --> 00:25:11.000]  經歷了每一件事
[00:25:11.000 --> 00:25:14.000]  但我們相信
[00:25:14.000 --> 00:25:18.000]  我們不是可以控制的
[00:25:18.000 --> 00:25:23.000]  但神的愛是不變的
[00:25:23.000 --> 00:25:25.000]  神的愛開始
[00:25:25.000 --> 00:25:27.000]  到現在到將來
[00:25:28.000 --> 00:25:31.000]  祂都是不變的愛
[00:25:31.000 --> 00:25:33.000]  同樣的
[00:25:33.000 --> 00:25:35.000]  如果要拯救我
[00:25:35.000 --> 00:25:38.000]  一定會拯救到達
[00:25:38.000 --> 00:25:40.000]  所以祂想幫助我們
[00:25:40.000 --> 00:25:42.000]  剛才我們
[00:25:42.000 --> 00:25:46.000]  所以感謝神
[00:25:46.000 --> 00:25:48.000]  因為之前我看到
[00:25:48.000 --> 00:25:52.000]  我沒有去檢查眼睛的時候
[00:25:52.000 --> 00:25:54.000]  我看到那本詩
[00:25:54.000 --> 00:25:56.000]  因為我買了
[00:25:57.000 --> 00:25:59.000]  我看到那本詩
[00:25:59.000 --> 00:26:01.000]  老頑童也說
[00:26:01.000 --> 00:26:04.000]  你面對死的問題
