
[00:00:00.000 --> 00:00:03.280]  首先想問一下大家有沒有試過有這樣的情況
[00:03:04.160 --> 00:03:06.680]  你知道什麼叫飲水思源嗎?
[00:03:06.680 --> 00:03:10.040]  飲水思源
[00:03:10.040 --> 00:03:11.160]  明白明白
[00:03:11.160 --> 00:03:15.040]  他說你怎麼樣?
[00:03:15.040 --> 00:03:19.640]  你打算三年級會不會回來占占實習?
[00:03:19.640 --> 00:03:22.120]  一回來你就知道會斷了邊
[00:03:22.440 --> 00:03:23.800]  一直在思想
[00:03:23.800 --> 00:03:25.400]  很多人找我
[00:03:25.400 --> 00:03:29.920]  後來當然牧師帶領
[00:03:29.920 --> 00:03:33.920]  跟那邊就有一個再見了
[00:03:33.920 --> 00:03:35.800]  真的很開心
[00:03:35.800 --> 00:03:38.440]  不過在那個歡送會
[00:03:38.440 --> 00:03:41.920]  大家是很捨不得的
[00:03:41.920 --> 00:03:43.080]  不過也很感恩
[00:03:43.080 --> 00:03:45.440]  這個群組到今天仍然在這裡
[00:03:45.440 --> 00:03:47.160]  來不來都見面
[00:03:47.160 --> 00:03:49.240]  那麼就回到人舞會
[00:03:49.240 --> 00:03:51.120]  實習的情況
[00:03:51.480 --> 00:03:54.840]  有些事情你沒辦法想到神的帶領是這樣的
[00:03:54.840 --> 00:03:56.680]  誰知道一回來現在幾十年了
[00:03:56.680 --> 00:03:57.640]  這樣的情況
[00:03:57.640 --> 00:04:00.880]  這段經文是說大衛
[00:04:00.880 --> 00:04:03.840]  大衛已經統一了南北支派
[00:04:03.840 --> 00:04:06.840]  已經有皇宮了
[00:04:06.840 --> 00:04:12.320]  又有所謂建立一個石庵的宗教
[00:04:12.320 --> 00:04:13.600]  石庵山
[00:04:13.600 --> 00:04:15.480]  石庵代表神同在
[00:04:15.480 --> 00:04:17.920]  石庵山最重要有什麼呢?
[00:04:17.920 --> 00:04:19.200]  聖殿嘛
[00:04:19.200 --> 00:04:21.440]  於是大衛就想了想
[00:04:21.440 --> 00:04:23.840]  就是到了現在
[00:04:23.840 --> 00:04:25.920]  我要最好的建一座聖殿
[00:04:25.920 --> 00:04:27.400]  皇宮已經建了
[00:04:27.400 --> 00:04:28.840]  聖殿要建了
[00:04:28.840 --> 00:04:32.680]  那麼就希望能夠去將這個
[00:04:32.680 --> 00:04:37.000]  政治、宗教、忠心的耶路撒冷
[00:04:37.000 --> 00:04:40.200]  去張宴出來
[00:04:40.200 --> 00:04:42.640]  單單是國人能夠看到
[00:04:42.640 --> 00:04:46.440]  希望連這些外邦人都能夠看到
[00:04:46.440 --> 00:04:48.880]  這個是大衛的心意
[00:04:49.400 --> 00:04:52.160]  你可以說大衛做很多事情
[00:04:52.160 --> 00:04:53.840]  都是按照神的心意去做的
[00:04:53.840 --> 00:04:55.160]  一直你看到的
[00:04:55.160 --> 00:04:57.000]  就是在他一路
[00:04:57.000 --> 00:04:59.680]  數羅王的時代
[00:04:59.680 --> 00:05:00.920]  很多的情況
[00:05:00.920 --> 00:05:02.600]  他都是按照神的心意去做
[00:05:02.600 --> 00:05:03.720]  他不會
[00:05:03.720 --> 00:05:08.800]  就是他超過了神自己的心意
[00:05:08.800 --> 00:05:10.800]  都有很克制的地方
[00:05:10.800 --> 00:05:13.440]  不會報仇到盡
[00:05:13.440 --> 00:05:15.880]  他都是保護自己免受災害
[00:05:15.880 --> 00:05:19.560]  不會就是對於好像數羅
[00:05:19.560 --> 00:05:21.520]  有兩三次可以報復
[00:05:21.520 --> 00:05:22.560]  殺害的時候
[00:05:22.560 --> 00:05:26.760]  大衛都是體會到神的心意在哪裡
[00:05:26.760 --> 00:05:30.760]  但是不代表這件事情都是這樣的
[00:05:30.760 --> 00:05:34.000]  正正就是剛剛今天讀這段的經文
[00:05:34.000 --> 00:05:35.160]  就看到
[00:05:35.160 --> 00:05:38.280]  就是似乎這件事情
[00:05:38.280 --> 00:05:40.240]  不是神的心意
[00:05:40.240 --> 00:05:42.000]  見電這件事情
[00:05:42.000 --> 00:05:44.160]  但是從這件事情裡面
[00:05:44.160 --> 00:05:47.440]  你會體會大衛是建立一個
[00:05:47.440 --> 00:05:51.120]  或者是重新認定這位神
[00:05:51.120 --> 00:05:54.000]  以致他有個謙卑的心在裡面
[00:05:54.000 --> 00:05:57.800]  得著將來他自己的
[00:05:57.800 --> 00:05:59.920]  做皇帝
[00:05:59.920 --> 00:06:01.920]  做一個一國之君
[00:06:01.920 --> 00:06:05.360]  有很大的學習
[00:06:05.360 --> 00:06:07.200]  很大的幫助
[00:06:07.200 --> 00:06:08.240]  所以今天的題目
[00:06:08.240 --> 00:06:09.600]  就是繼續用這個
[00:06:09.600 --> 00:06:11.880]  「悶上身心」的總題
[00:06:13.240 --> 00:06:15.440]  叫做「謙卑的心」
[00:06:15.440 --> 00:06:16.240]  分三方面
[00:06:16.240 --> 00:06:18.160]  一方面就是我的心意
[00:06:18.160 --> 00:06:19.840]  為神建電
[00:06:19.840 --> 00:06:20.960]  第二方面
[00:06:20.960 --> 00:06:22.760]  讓神作神
[00:06:22.760 --> 00:06:24.680]  建立你的家
[00:06:24.680 --> 00:06:27.960]  第三方面就是謙卑信服
[00:06:27.960 --> 00:06:30.480]  體貼神的心意
[00:06:30.480 --> 00:06:36.280]  第一件事就是說到
[00:06:36.280 --> 00:06:38.360]  我的心意就是大衛的心意
[00:06:38.360 --> 00:06:39.480]  為神建電
[00:06:39.480 --> 00:06:42.120]  在七章一到三節開始說
[00:06:42.120 --> 00:06:43.720]  在皇宮裡面
[00:06:43.720 --> 00:06:47.200]  就是覺得現在生活確太民安
[00:06:47.200 --> 00:06:49.520]  戰爭少了
[00:06:49.520 --> 00:06:53.000]  於是跟他那個皇室的牧師
[00:06:53.000 --> 00:06:55.480]  這個拿丹就聊天了
[00:06:55.480 --> 00:06:56.600]  看看
[00:06:56.600 --> 00:06:58.960]  我現在住在皇宮香柏木
[00:06:58.960 --> 00:07:01.160]  是別人送過來的外國
[00:07:01.160 --> 00:07:02.600]  給我們這麼好的地方
[00:07:02.600 --> 00:07:05.200]  但是神那個的虐貴
[00:07:05.200 --> 00:07:06.360]  就是代表神的同在
[00:07:06.360 --> 00:07:07.280]  代表神
[00:07:07.280 --> 00:07:09.280]  就竟然放在萬紙上
[00:07:09.280 --> 00:07:12.040]  或者在帳幕上
[00:07:12.040 --> 00:07:16.880]  我們應該是為神建電的
[00:07:16.880 --> 00:07:18.720]  拿丹就很體會到
[00:07:18.720 --> 00:07:19.480]  他說好啊
[00:07:19.480 --> 00:07:20.800]  就按你的心意
[00:07:20.800 --> 00:07:22.800]  神一定跟你同在
[00:07:22.800 --> 00:07:25.160]  所以大衛就決定
[00:07:25.160 --> 00:07:27.480]  是為神建電
[00:07:27.480 --> 00:07:30.760]  因為他自己會體會這樣的情況
[00:07:30.760 --> 00:07:34.200]  神已經為他做了這麼多的事情
[00:07:34.200 --> 00:07:36.160]  他自然很樂意
[00:07:36.160 --> 00:07:39.120]  願意為神做一些事情
[00:07:39.120 --> 00:07:40.880]  最重要的就是
[00:07:40.880 --> 00:07:43.320]  神有一個的聖殿
[00:07:43.320 --> 00:07:45.400]  因為當他坐在皇宮的時候
[00:07:45.400 --> 00:07:48.520]  他心裡面都不是有一些滋味的
[00:07:48.520 --> 00:07:51.440]  但是神的虐貴竟然在外面
[00:07:51.440 --> 00:07:53.640]  在那個帳幕上
[00:07:53.640 --> 00:07:57.160]  拿丹就好像大部分的牧師一樣
[00:07:57.160 --> 00:07:59.840]  很多時候都會
[00:07:59.840 --> 00:08:00.720]  就是聽到
[00:08:00.720 --> 00:08:02.600]  見到弟姐妹約他
[00:08:02.600 --> 00:08:04.600]  我們一起祈禱吧
[00:08:04.600 --> 00:08:05.920]  我有件事
[00:08:05.920 --> 00:08:07.320]  想這麼做就這麼做
[00:08:07.320 --> 00:08:08.920]  或者有些需要
[00:08:08.920 --> 00:08:12.360]  我自己過往的經驗裡面
[00:08:12.360 --> 00:08:13.520]  就好像說
[00:08:13.520 --> 00:08:14.560]  牧師
[00:08:14.560 --> 00:08:16.840]  我希望你為我祈禱
[00:08:16.840 --> 00:08:20.720]  我相信是不下數百次的
[00:08:20.720 --> 00:08:22.280]  這些的聲音
[00:08:22.280 --> 00:08:23.560]  特別在內地教會
[00:08:23.560 --> 00:08:25.920]  一完崇拜就有好幾個了
[00:08:25.920 --> 00:08:26.840]  牧師為我祈禱
[00:08:26.840 --> 00:08:27.840]  接著就說
[00:08:27.840 --> 00:08:28.680]  我不能走的
[00:08:28.680 --> 00:08:31.880]  要坐在那裡逐個逐個跟他們祈禱
[00:08:31.880 --> 00:08:33.680]  是這樣的情況
[00:08:33.680 --> 00:08:34.800]  這些都是好事的
[00:08:34.800 --> 00:08:36.040]  當然
[00:08:36.040 --> 00:08:40.880]  我覺得他們不是說牧師祈禱特別會神聽
[00:08:40.880 --> 00:08:41.880]  你們都一樣的
[00:08:41.880 --> 00:08:43.120]  不要介意
[00:08:43.120 --> 00:08:44.200]  你們應該多祈禱
[00:08:44.200 --> 00:08:45.600]  多為弟姐妹祈禱
[00:08:45.600 --> 00:08:47.360]  但是他們可能很多時候
[00:08:47.360 --> 00:08:49.840]  祈禱完之後有些東西說給你們聽的
[00:08:49.840 --> 00:08:52.600]  有些東西是希望你給點意見的
[00:08:52.600 --> 00:08:57.760]  有些東西希望你能夠用一個順應的角度
[00:08:57.760 --> 00:08:58.480]  讓他們看到
[00:08:58.480 --> 00:08:59.800]  所以我也很盼望
[00:08:59.800 --> 00:09:01.920]  祈禱完之後
[00:09:01.920 --> 00:09:05.080]  讓他們能夠明白神的心意在哪裡
[00:09:05.080 --> 00:09:07.360]  這些都很常發生
[00:09:07.360 --> 00:09:09.640]  很多教牧同工都會有這樣的情況
[00:09:09.640 --> 00:09:14.320]  但是這次大衛約拿丹喝咖啡就不同了
[00:09:14.320 --> 00:09:17.480]  這個就好像約定一個地方
[00:09:17.480 --> 00:09:18.760]  有些東西慢慢聊
[00:09:18.760 --> 00:09:21.120]  你過來靜靜地聊
[00:09:21.120 --> 00:09:24.120]  這個不是常常看到的
[00:09:24.120 --> 00:09:25.880]  偶爾都會看到
[00:09:25.880 --> 00:09:28.880]  就是說我有個心事
[00:09:28.880 --> 00:09:32.320]  有些東西是想奉獻出來
[00:09:32.320 --> 00:09:37.840]  希望能夠為神建造一個聖殿
[00:09:37.840 --> 00:09:40.480]  就等於有些弟兄姊妹就說
[00:09:40.480 --> 00:09:44.080]  真的有這樣的情況
[00:09:44.080 --> 00:09:45.520]  年紀大了
[00:09:45.520 --> 00:09:47.720]  我自己有點積蓄
[00:09:47.720 --> 00:09:51.480]  將來回天堂、回天父那裡
[00:09:51.480 --> 00:09:54.800]  都留在這裡
[00:09:54.800 --> 00:09:57.240]  教會有什麼需要
[00:09:57.240 --> 00:09:59.880]  奉獻在什麼地方
[00:09:59.880 --> 00:10:02.960]  我們做牧師聽到就是很開心的事情
[00:10:02.960 --> 00:10:04.640]  為他獻上感恩
[00:10:04.640 --> 00:10:08.960]  為他能夠為神的家奉獻
[00:10:08.960 --> 00:10:11.240]  譬如這樣說
[00:10:11.240 --> 00:10:13.040]  現在我們大家都開始思想
[00:10:13.040 --> 00:10:15.560]  我們會不會重建這個禮堂
[00:10:15.560 --> 00:10:18.000]  這個教會、這個建築物
[00:10:18.000 --> 00:10:21.120]  接著有人打電話給牧師聊天
[00:10:21.120 --> 00:10:22.960]  又有執事會主席聊天
[00:10:22.960 --> 00:10:26.600]  我打算有兩億拿出來
[00:10:26.600 --> 00:10:28.880]  我們怎麼會回頭呢
[00:10:28.880 --> 00:10:30.680]  全抹頭了
[00:10:30.680 --> 00:10:33.040]  還會這樣說
[00:10:33.040 --> 00:10:34.760]  會不會太多了
[00:10:34.760 --> 00:10:37.480]  心裡說好啊好啊
[00:10:37.480 --> 00:10:39.640]  當然我們很開心
[00:10:39.640 --> 00:10:45.200]  所以拿丹一聽到就不想了
[00:10:45.200 --> 00:10:47.120]  照你的心意做
[00:10:47.120 --> 00:10:47.800]  好啊
[00:10:47.800 --> 00:10:49.400]  神和你同在
[00:10:49.400 --> 00:10:51.000]  神一定感動你的
[00:10:51.000 --> 00:10:53.240]  你才會這樣想
[00:10:53.240 --> 00:10:57.120]  所以其實大家都會這樣
[00:10:57.120 --> 00:11:01.000]  有些好的事情去做
[00:11:01.000 --> 00:11:02.680]  但是那一晚
[00:11:02.680 --> 00:11:06.080]  神就要跟拿丹喝咖啡
[00:11:06.080 --> 00:11:08.920]  我有些事情要跟你說
[00:11:08.920 --> 00:11:11.680]  你要轉達給大衛
[00:11:11.680 --> 00:11:14.720]  我剛才讀了一段經文
[00:11:14.720 --> 00:11:20.680]  神就不同拿丹和大衛的想法
[00:11:20.680 --> 00:11:26.920]  我沒想過這個時候要去見殿
[00:11:26.920 --> 00:11:33.520]  所以有時候我們在今天的教會裡說
[00:11:33.520 --> 00:11:37.160]  很多時候我們都好像大衛
[00:11:37.160 --> 00:11:40.680]  有些工作
[00:11:40.680 --> 00:11:44.600]  教會如果不是很多事工
[00:11:44.600 --> 00:11:46.160]  不是很忙碌
[00:11:46.160 --> 00:11:47.520]  又不像教會
[00:11:47.520 --> 00:11:49.200]  不夠努力
[00:11:49.200 --> 00:11:50.680]  不夠勤奮
[00:11:50.680 --> 00:11:52.800]  總之為神做多些事情
[00:11:52.800 --> 00:11:54.360]  不可以坐在那裡
[00:11:54.360 --> 00:11:55.640]  想多些事情
[00:11:55.640 --> 00:11:58.320]  表示我們都屬靈成長
[00:11:58.320 --> 00:11:59.800]  多些事工
[00:11:59.800 --> 00:12:02.680]  多些做風的工作
[00:12:02.680 --> 00:12:04.480]  多些外展工作
[00:12:04.480 --> 00:12:09.200]  表示我們對神這種敬畏
[00:12:09.200 --> 00:12:11.200]  當然這是對的
[00:12:11.200 --> 00:12:14.680]  不過這個問題就是時候的問題
[00:12:14.680 --> 00:12:16.520]  多少的問題
[00:12:16.520 --> 00:12:18.320]  什麼時候
[00:12:18.320 --> 00:12:20.200]  什麼情況
[00:12:20.200 --> 00:12:21.440]  做多少
[00:12:21.440 --> 00:12:23.600]  都要有一個計算
[00:12:23.600 --> 00:12:25.800]  照計來講要做一件事
[00:12:25.800 --> 00:12:27.000]  不講計算
[00:12:27.000 --> 00:12:29.640]  不然我們為神做過什麼都可以
[00:12:29.640 --> 00:12:34.840]  完全是把所有時間投身在這裡
[00:12:34.840 --> 00:12:36.000]  家裡都不管
[00:12:36.000 --> 00:12:38.040]  工作都不管
[00:12:38.040 --> 00:12:39.960]  這樣行不行呢
[00:12:39.960 --> 00:12:42.040]  問題就是
[00:12:42.040 --> 00:12:43.200]  重要是什麼呢
[00:12:43.200 --> 00:12:44.360]  簡單一句
[00:12:44.360 --> 00:12:46.760]  尋求神的心意
[00:12:46.760 --> 00:12:48.800]  究竟神怎麼想呢
[00:12:48.800 --> 00:12:50.120]  很多時候我們覺得
[00:12:50.120 --> 00:12:51.840]  這件事神當然喜歡
[00:12:51.840 --> 00:12:53.800]  要我們行人大使命
[00:12:53.800 --> 00:12:54.960]  不用問神了
[00:12:54.960 --> 00:12:56.960]  做啊
[00:12:56.960 --> 00:12:58.600]  但是是不是這個時候呢
[00:12:58.600 --> 00:13:00.560]  是不是這個情況呢
[00:13:00.560 --> 00:13:02.840]  是不是我們做呢
[00:13:02.840 --> 00:13:03.800]  有很多很多
[00:13:03.800 --> 00:13:05.480]  其實神怎麼想呢
[00:13:05.480 --> 00:13:07.360]  我們沒有問過
[00:13:07.360 --> 00:13:13.800]  所以其實今天我們都需要一個警惕
[00:13:13.800 --> 00:13:16.520]  我們沒有錯
[00:13:16.520 --> 00:13:17.880]  心意是好的
[00:13:17.880 --> 00:13:20.360]  我的心意為神見電
[00:13:20.360 --> 00:13:24.920]  但是神又願不願意呢
[00:13:24.920 --> 00:13:27.040]  有時候我們這樣說
[00:13:27.040 --> 00:13:30.720]  有些子女移民了去外國
[00:13:30.720 --> 00:13:33.560]  跟著定居了穩定了
[00:13:33.560 --> 00:13:37.960]  接了兩老來到外國生活
[00:13:37.960 --> 00:13:40.840]  那地方又大又舒服
[00:13:40.840 --> 00:13:42.720]  我現在住在外國
[00:13:42.720 --> 00:13:45.000]  那個地方又大又舒爽
[00:13:45.000 --> 00:13:46.080]  他很開心
[00:13:46.080 --> 00:13:48.480]  希望父母都來了
[00:13:48.480 --> 00:13:50.560]  他的心意也是好的
[00:13:50.560 --> 00:13:54.000]  但是很多老人家
[00:13:54.000 --> 00:13:55.680]  去到又怎麼說呢
[00:13:55.680 --> 00:14:00.240]  又聾又盲又啞
[00:14:00.240 --> 00:14:01.480]  大家明白的
[00:14:01.480 --> 00:14:03.240]  又溝通不了
[00:14:03.240 --> 00:14:05.280]  出街又不知道要去哪裡
[00:14:05.280 --> 00:14:07.320]  接著又跛著的樣子
[00:14:07.320 --> 00:14:09.480]  坐在家裡等子女放來
[00:14:09.480 --> 00:14:10.840]  才可以出街
[00:14:10.840 --> 00:14:14.080]  或者甚至星期六日才有機會出去
[00:14:14.080 --> 00:14:17.000]  這麼大的家就好像開門口一樣
[00:14:17.000 --> 00:14:20.600]  當然我在說一些特別例子
[00:14:20.600 --> 00:14:23.800]  未必是父母的想法
[00:14:23.800 --> 00:14:27.440]  父母說就算我自己兩老
[00:14:27.440 --> 00:14:28.960]  住在香港也好
[00:14:28.960 --> 00:14:30.120]  我有隔壁鄰舍
[00:14:30.120 --> 00:14:32.360]  有些老朋友在
[00:14:32.360 --> 00:14:34.240]  有時候是會這樣
[00:14:34.240 --> 00:14:36.240]  我們也有很好的心意
[00:14:36.240 --> 00:14:42.040]  但是未必是我們想對方的想法
[00:14:42.040 --> 00:14:44.520]  但是同樣我們對神有很好的心意
[00:14:44.520 --> 00:14:46.760]  努力啊 做啊 做啊
[00:14:46.760 --> 00:14:53.200]  神是否真的希望我們這麼拼命
[00:14:53.200 --> 00:14:54.920]  或者忘了我呢
[00:14:54.920 --> 00:14:57.600]  原來神很愛我們的
[00:14:57.600 --> 00:14:59.200]  祂是很
[00:14:59.200 --> 00:15:02.280]  反而關心我們的生命
[00:15:02.280 --> 00:15:04.000]  反過來
[00:15:04.000 --> 00:15:05.120]  第二點就是說
[00:15:05.120 --> 00:15:07.440]  讓神度神
[00:15:07.440 --> 00:15:09.040]  建立你的家
[00:15:09.040 --> 00:15:13.600]  這裡說神說要建立大衛的家
[00:15:13.600 --> 00:15:15.360]  其實這段經文裡面
[00:15:15.360 --> 00:15:19.200]  你也會見過類似房屋的字眼
[00:15:19.200 --> 00:15:21.120]  或者建築物
[00:15:21.120 --> 00:15:23.240]  皇宮在第二節
[00:15:23.240 --> 00:15:25.600]  第五節是殿宇
[00:15:25.600 --> 00:15:28.640]  第七節是殿宇
[00:15:28.640 --> 00:15:30.160]  第十一節
[00:15:30.160 --> 00:15:32.480]  建立你的家室
[00:15:32.480 --> 00:15:34.480]  十三節也是殿宇
[00:15:34.480 --> 00:15:35.680]  等等等等
[00:15:35.680 --> 00:15:37.640]  其實都是同一個字
[00:15:37.640 --> 00:15:39.680]  一個住處
[00:15:39.680 --> 00:15:41.920]  大衛為神有一個住處
[00:15:41.920 --> 00:15:43.240]  但是神說不是
[00:15:43.240 --> 00:15:45.560]  我是為你一個住處
[00:15:45.560 --> 00:15:46.960]  為什麼說住處
[00:15:46.960 --> 00:15:47.480]  沒有什麼住處
[00:15:47.480 --> 00:15:49.840]  有啊 有聖殿啊
[00:15:49.840 --> 00:15:52.520]  他想得長遠很多的神
[00:15:52.520 --> 00:15:56.040]  一個住處是代表你的皇朝
[00:15:56.040 --> 00:15:57.200]  是皇朝
[00:15:57.200 --> 00:15:58.920]  大衛從沒想過
[00:15:58.920 --> 00:16:01.320]  他的皇位是可以做到什麼
[00:16:01.320 --> 00:16:02.600]  是繼承
[00:16:02.600 --> 00:16:07.920]  繼承下一代一直延續下去的
[00:16:07.920 --> 00:16:10.840]  等等我再說他自己的反應是這樣
[00:16:10.840 --> 00:16:13.440]  所以他是沒想到的
[00:16:13.440 --> 00:16:17.280]  但是神說建立他的家
[00:16:17.280 --> 00:16:18.040]  所以第二點是
[00:16:18.040 --> 00:16:23.360]  讓神作神建立你的家
[00:16:23.360 --> 00:16:26.320]  本來大衛想為神做些事
[00:16:26.320 --> 00:16:30.640]  大衛就說神請你在這裡安居
[00:16:30.640 --> 00:16:34.280]  請你在這裡留在這裡
[00:16:34.280 --> 00:16:39.040]  過往你跟著我們出埃及
[00:16:39.040 --> 00:16:44.320]  歷史上跟著我們走動
[00:16:44.320 --> 00:16:46.000]  現在停下來
[00:16:46.000 --> 00:16:48.880]  你也在這裡安居
[00:16:48.880 --> 00:16:53.440]  大衛是這樣想的
[00:16:53.440 --> 00:16:55.680]  用他自己的角度
[00:16:55.680 --> 00:16:58.800]  但是神就要藉著
[00:16:58.800 --> 00:17:02.720]  那一單傳說給大衛的說法是怎樣
[00:17:02.720 --> 00:17:07.840]  就是在第四到第十七節
[00:17:07.840 --> 00:17:12.080]  我就不是讀經文
[00:17:12.080 --> 00:17:15.880]  多些想像讀給大家聽
[00:17:15.880 --> 00:17:22.000]  神就叫那一單傳說給大衛聽
[00:17:22.000 --> 00:17:22.880]  你呀
[00:17:22.880 --> 00:17:25.840]  你就說這個大衛
[00:17:25.840 --> 00:17:27.680]  你想我呢
[00:17:27.680 --> 00:17:29.840]  你想為我做一個殿宇
[00:17:29.840 --> 00:17:31.400]  做一個居所嗎
[00:17:31.400 --> 00:17:32.800]  不用了
[00:17:32.800 --> 00:17:36.560]  我反而想將你建立你自己的家室
[00:17:36.560 --> 00:17:39.640]  因為我要塑造這個皇國
[00:17:39.640 --> 00:17:42.040]  不是你給我做的
[00:17:42.040 --> 00:17:44.800]  是我自己建造的
[00:17:44.800 --> 00:17:47.840]  建造的人不是你大衛
[00:17:47.840 --> 00:17:49.320]  是我
[00:17:49.320 --> 00:17:53.080]  我不會讓你自己所建造的工程
[00:17:53.080 --> 00:17:56.360]  混淆了我的計劃
[00:17:56.360 --> 00:17:59.760]  如果讓你建造一個聖殿的工程
[00:17:59.760 --> 00:18:02.960]  在耶路撒冷大張旗鼓
[00:18:02.960 --> 00:18:07.440]  在這裡全國的人都在注視這個大工程
[00:18:07.440 --> 00:18:11.400]  這個很重要的建築物
[00:18:11.400 --> 00:18:13.520]  大家就用了很多的人工
[00:18:13.520 --> 00:18:17.960]  用了人力物力去建造這件事
[00:18:17.960 --> 00:18:20.320]  要做得金碧輝煌
[00:18:20.320 --> 00:18:22.240]  要做得好好看看
[00:18:22.240 --> 00:18:24.520]  要能夠全民參與
[00:18:24.520 --> 00:18:26.440]  然後大興土木
[00:18:26.440 --> 00:18:30.880]  我就知道要做到這麼虛陷的
[00:18:30.880 --> 00:18:34.560]  這樣就讓人知道我們是為神
[00:18:34.560 --> 00:18:36.840]  為我建造的聖殿
[00:18:36.840 --> 00:18:40.040]  但是你知不知道你這樣做的時候
[00:18:40.040 --> 00:18:45.920]  人很快就會專注注視這個建築物
[00:18:45.920 --> 00:18:48.600]  注視這個偉大的工程
[00:18:48.600 --> 00:18:51.880]  而不是在注視我
[00:18:51.880 --> 00:18:55.000]  忽略了我正要想做的事情
[00:18:55.000 --> 00:18:57.760]  究竟你知不知道我想做些什麼
[00:18:57.760 --> 00:19:00.600]  我要你知道我要建立一個皇國
[00:19:00.600 --> 00:19:02.320]  我才是皇
