
[00:00:00.000 --> 00:00:02.000]  讓我們再一次的禱告吧
[00:04:37.000 --> 00:04:41.000]  然後也說到門徒彼此相愛
[00:04:41.000 --> 00:04:43.000]  然後教會就不斷的增長
[00:04:43.000 --> 00:04:47.000]  這是一個不斷出現的一個循環
[00:04:47.000 --> 00:04:49.000]  到了六章一節的時候
[00:04:49.000 --> 00:04:53.000]  他就提到了門徒不斷增加的時候
[00:04:53.000 --> 00:04:56.000]  就開始出現了問題了
[00:04:56.000 --> 00:05:00.000]  這一群只說希臘文的猶太人
[00:05:00.000 --> 00:05:02.000]  他們不單單只在言語上
[00:05:02.000 --> 00:05:07.000]  和說希伯來文的猶太信徒有隔膜
[00:05:07.000 --> 00:05:10.000]  其實可能他們的生活方式
[00:05:10.000 --> 00:05:15.000]  他們的思想模式也會不同
[00:05:15.000 --> 00:05:18.000]  所以在這裡教會所遇到的問題
[00:05:18.000 --> 00:05:25.000]  大有可能不只是在天天的供給上疏忽而已
[00:05:25.000 --> 00:05:28.000]  而是在文化背景上面
[00:05:28.000 --> 00:05:31.000]  兩個不同文化的同族人
[00:05:31.000 --> 00:05:35.000]  在信仰上他們要相融合的問題
[00:05:35.000 --> 00:05:40.000]  其實也是一個極大的潛在的危機
[00:05:40.000 --> 00:05:43.000]  但是這裡這段經文
[00:05:43.000 --> 00:05:45.000]  當使徒看到問題發生時候
[00:05:45.000 --> 00:05:49.000]  他們沒有逃避或者是為了稀釋鄰人
[00:05:49.000 --> 00:05:51.000]  暗暗的處理就算
[00:05:51.000 --> 00:05:55.000]  而是他們積極的來面對這個問題
[00:05:55.000 --> 00:05:59.000]  尋求解決問題的方法
[00:05:59.000 --> 00:06:03.000]  那他們解決的方法是什麼呢
[00:06:03.000 --> 00:06:06.000]  這裡提到他們解決的方法
[00:06:06.000 --> 00:06:11.000]  就是要選出七個有美好生命的人
[00:06:11.000 --> 00:06:14.000]  包括就是這七個人要有好的見證
[00:06:14.000 --> 00:06:18.000]  蠻有聖靈的和智慧的人
[00:06:18.000 --> 00:06:22.000]  找這些人來負責以後分派食物的事情
[00:06:22.000 --> 00:06:25.000]  那在這個解決方案當中
[00:06:25.000 --> 00:06:30.000]  有幾點是很值得我們今天的教會學習的
[00:06:30.000 --> 00:06:33.000]  第一點是侍奉人員的生命
[00:06:33.000 --> 00:06:35.000]  那這裡說這些的人
[00:06:35.000 --> 00:06:40.000]  他是來負責分派食物這些事情
[00:06:40.000 --> 00:06:43.000]  那可能我們覺得這是很小的事情
[00:06:43.000 --> 00:06:45.000]  很簡單
[00:06:45.000 --> 00:06:47.000]  侍奉人的生命
[00:06:47.000 --> 00:06:50.000]  傳導人的生命好才是最重要
[00:06:50.000 --> 00:06:52.000]  這些安排吃飯啊
[00:06:52.000 --> 00:06:54.000]  日常事務所需的事情
[00:06:54.000 --> 00:06:57.000]  我們侍奉人員隨隨便便就可以了
[00:06:57.000 --> 00:06:59.000]  那其實不是
[00:06:59.000 --> 00:07:03.000]  在神看來每一個侍奉的崗位
[00:07:03.000 --> 00:07:04.000]  每一個侍奉的人
[00:07:04.000 --> 00:07:07.000]  神都很看重
[00:07:07.000 --> 00:07:08.000]  像我們在傳恩堂
[00:07:08.000 --> 00:07:12.000]  不管你是崇拜的司事
[00:07:12.000 --> 00:07:13.000]  你是接待
[00:07:13.000 --> 00:07:15.000]  你是投影控音
[00:07:15.000 --> 00:07:17.000]  你是主席領事
[00:07:17.000 --> 00:07:18.000]  你是司勤
[00:07:18.000 --> 00:07:19.000]  你是敬拜隊的
[00:07:19.000 --> 00:07:22.000]  你是導師探訪員義工等等
[00:07:22.000 --> 00:07:26.000]  我們都需要美好的生命
[00:07:26.000 --> 00:07:31.000]  第二點是我們的優質取捨的問題
[00:07:31.000 --> 00:07:35.000]  那初期教會他們本來沒有執事的
[00:07:35.000 --> 00:07:37.000]  但是因為問題出現了
[00:07:37.000 --> 00:07:40.000]  才建立了執事這個制度
[00:07:40.000 --> 00:07:44.000]  目的是為了讓使徒能夠專心做神
[00:07:44.000 --> 00:07:48.000]  護照他們要做的最主要的執事
[00:07:48.000 --> 00:07:51.000]  就是祈禱傳道
[00:07:51.000 --> 00:07:53.000]  這些的工作
[00:07:53.000 --> 00:07:56.000]  使徒很清楚的看到教會的使命
[00:07:56.000 --> 00:07:58.000]  就是要廣傳神的道
[00:07:58.000 --> 00:08:03.000]  教會的制度可以因應情況而做出調整
[00:08:03.000 --> 00:08:05.000]  但是無論任何的情況
[00:08:05.000 --> 00:08:09.000]  他們不可放下的就是神的道
[00:08:09.000 --> 00:08:11.000]  這是重中之重
[00:08:11.000 --> 00:08:15.000]  有時候的教會的一些架構或者是制度
[00:08:15.000 --> 00:08:18.000]  是因應某些事工而出現的
[00:08:18.000 --> 00:08:20.000]  等待事情結束了以後
[00:08:20.000 --> 00:08:22.000]  可能就不存在了
[00:08:22.000 --> 00:08:24.000]  那這一點讓我們思想
[00:08:24.000 --> 00:08:26.000]  什麼是不變的
[00:08:26.000 --> 00:08:30.000]  什麼是可以變的
[00:08:30.000 --> 00:08:35.000]  第三制度是為了更好的傳福音
[00:08:35.000 --> 00:08:38.000]  那使徒帶領教會選出7個人
[00:08:38.000 --> 00:08:42.000]  來負責分派食物的事
[00:08:42.000 --> 00:08:46.000]  是為了能專心祈禱傳道
[00:08:46.000 --> 00:08:49.000]  可見教會的架構和制度
[00:08:49.000 --> 00:08:52.000]  如果對傳福音沒有幫助的話
[00:08:52.000 --> 00:08:55.000]  甚至成為了傳福音的攔阻
[00:08:55.000 --> 00:08:56.000]  就是多餘的
[00:08:56.000 --> 00:08:58.000]  就可以廢掉
[00:08:58.000 --> 00:09:00.000]  我曾經聽一個朋友
[00:09:00.000 --> 00:09:03.000]  他跟我分享一個牧師的經歷
[00:09:03.000 --> 00:09:05.000]  他說那位的牧師
[00:09:05.000 --> 00:09:07.000]  他向教會請辭了
[00:09:07.000 --> 00:09:10.000]  然後教會問他你為什麼要離職
[00:09:10.000 --> 00:09:13.000]  他就說我離職是為了要做
[00:09:13.000 --> 00:09:17.000]  我當牧師本來該做的事情
[00:09:17.000 --> 00:09:18.000]  那我不知道當中
[00:09:18.000 --> 00:09:20.000]  到底發生了什麼事情
[00:09:20.000 --> 00:09:23.000]  我也不敢評論誰是誰非
[00:09:23.000 --> 00:09:25.000]  但是也許從這個話語當中
[00:09:25.000 --> 00:09:28.000]  我們能找出一點的端倪
[00:09:28.000 --> 00:09:32.000]  就是也許有很多的框架或者制度
[00:09:32.000 --> 00:09:36.000]  讓他無法專心的去做
[00:09:36.000 --> 00:09:39.000]  他作為一個牧師該做的工作
[00:09:39.000 --> 00:09:41.000]  以致他可能在那邊
[00:09:41.000 --> 00:09:44.000]  只是一個普通的一個行政人員
[00:09:44.000 --> 00:09:46.000]  所以他我離職是為了
[00:09:46.000 --> 00:09:50.000]  我要做真正神要我做的事情
[00:09:50.000 --> 00:09:51.000]  所以這也提醒我們
[00:09:51.000 --> 00:09:54.000]  不要為了制度而制度
[00:09:54.000 --> 00:09:57.000]  我聽過不少人曾經分享過
[00:09:57.000 --> 00:09:59.000]  他們來投訴教會
[00:09:59.000 --> 00:10:04.000]  特別是有一定規模的教會
[00:10:04.000 --> 00:10:09.000]  他們覺得太多的層那個叫什麼架構
[00:10:09.000 --> 00:10:12.000]  太多的官僚要做一件事情
[00:10:12.000 --> 00:10:16.000]  往往要經過一層一層一層的架構
[00:10:16.000 --> 00:10:20.000]  到真正那個政策實行的時候
[00:10:20.000 --> 00:10:23.000]  往往那件事情已經過去了
[00:10:23.000 --> 00:10:28.000]  教會也錯過了最佳的服飾的時機
[00:10:28.000 --> 00:10:31.000]  所以教會的制度不能固步自封
[00:10:31.000 --> 00:10:34.000]  必須為了福音使命的緣故
[00:10:34.000 --> 00:10:37.000]  有充分的彈性
[00:10:37.000 --> 00:10:40.000]  在這次解決問題的過程當中
[00:10:40.000 --> 00:10:43.000]  初期教會的榜樣也讓我們看到
[00:10:43.000 --> 00:10:47.000]  成功解決問題的關鍵
[00:10:47.000 --> 00:10:50.000]  現在我們也一起來看一下
[00:10:50.000 --> 00:10:53.000]  那怎樣能夠成功的解決問題呢
[00:10:53.000 --> 00:10:59.000]  在初期教會的經驗當中
[00:10:59.000 --> 00:11:01.000]  我們可以得出幾點
[00:11:01.000 --> 00:11:04.000]  首先他們有使命的領袖
[00:11:04.000 --> 00:11:08.000]  這些的領袖他們很看重神的道
[00:11:08.000 --> 00:11:12.000]  他們很重視領袖的傳承
[00:11:12.000 --> 00:11:15.000]  我們後來看到有第二梯隊的出現
[00:11:15.000 --> 00:11:21.000]  就是後來的那個斯提法他們那幾個
[00:11:21.000 --> 00:11:26.000]  還有就是這些的領袖他們勇於面對問題
[00:11:26.000 --> 00:11:29.000]  第二就是坦誠的溝通
[00:11:29.000 --> 00:11:31.000]  使徒看到問題之後
[00:11:31.000 --> 00:11:34.000]  他就把問題帶到整個會眾的當中
[00:11:34.000 --> 00:11:39.000]  而且向他們解釋清楚當前面對的問題
[00:11:39.000 --> 00:11:44.000]  而且跟會眾一同的來解決這個問題
[00:11:44.000 --> 00:11:47.000]  而且會眾也參與在其中
[00:11:47.000 --> 00:11:52.000]  他們聽到使徒的說法
[00:11:52.000 --> 00:11:57.000]  然後他們也認可然後他們也一同的來決定
[00:11:57.000 --> 00:11:59.000]  選出這些的人
[00:11:59.000 --> 00:12:03.000]  第三就是有同心順服的門徒
[00:12:03.000 --> 00:12:09.000]  那門徒因著使徒的理由充分言之成理
[00:12:09.000 --> 00:12:13.000]  所以他們就馬上歡喜快樂的來表示贊同
[00:12:13.000 --> 00:12:16.000]  那這也反映當時的門徒
[00:12:16.000 --> 00:12:19.000]  他們的生命也是敬畏神的
[00:12:19.000 --> 00:12:22.000]  他們以神的道為念
[00:12:22.000 --> 00:12:28.000]  以致他們可以同心的來順服使徒的建議
[00:12:28.000 --> 00:12:32.000]  第四就是有合適的第二梯隊
[00:12:32.000 --> 00:12:34.000]  那他們選這七個人的時候
[00:12:34.000 --> 00:12:37.000]  就是說希望他們有美好的生命
[00:12:37.000 --> 00:12:44.000]  那如果當時沒有這些有生命的第二梯隊的門徒的話
[00:12:44.000 --> 00:12:49.000]  那其實就算他們要選的話可能也選不出來
[00:12:49.000 --> 00:12:55.000]  最後也找不到可以來承擔問題的第二梯隊
[00:12:55.000 --> 00:12:59.000]  所以好的點子也變成空談
[00:12:59.000 --> 00:13:07.000]  所以這四點也是當時教會解決問題的一個非常重要的關鍵
[00:13:07.000 --> 00:13:09.000]  好了現在我們看一下
[00:13:09.000 --> 00:13:11.000]  從剛才那段經文
[00:13:11.000 --> 00:13:16.000]  我們看到一個初期教會是一個更新變化的教會
[00:13:16.000 --> 00:13:21.000]  那他們當中的一些特質也是值得我們今天教會來學習
[00:13:21.000 --> 00:13:23.000]  首先第一點
[00:13:23.000 --> 00:13:28.000]  你看到他們當中有相親相愛的信徒關係
[00:13:28.000 --> 00:13:30.000]  他們當中有不同言語的
[00:13:30.000 --> 00:13:32.000]  有不同背景的
[00:13:32.000 --> 00:13:33.000]  雖然是同族
[00:13:33.000 --> 00:13:37.000]  可是也有不同的背景文化的人走在一起
[00:13:37.000 --> 00:13:42.000]  但是他們能夠彼此的融合彼此的合一
[00:13:42.000 --> 00:13:44.000]  在會中當中也有少數的人
[00:13:44.000 --> 00:13:47.000]  就是剛才說的那些的寡婦
[00:13:47.000 --> 00:13:53.000]  他們沒有因為這些寡婦是少數的人就忽略了他們的需要
[00:13:53.000 --> 00:13:59.000]  所以他們還是仍然得來關顧這些有需要的人
[00:13:59.000 --> 00:14:03.000]  還有在這幾節的經文當中
[00:14:03.000 --> 00:14:09.000]  你看到他們是用弟兄們來彼此相稱
[00:14:09.000 --> 00:14:15.000]  這個弟兄們反映當時會中之間有一份親密同行的關係
[00:14:15.000 --> 00:14:20.000]  第二點
[00:14:20.000 --> 00:14:27.000]  更新變化的教會第二個特質就是有使命的領袖
[00:14:27.000 --> 00:14:30.000]  還有有使命的門徒
[00:14:30.000 --> 00:14:34.000]  使命的領袖門徒
[00:14:34.000 --> 00:14:36.000]  他們往往以神的道為重
[00:14:36.000 --> 00:14:39.000]  而不是以個人的需要為重
[00:14:39.000 --> 00:14:41.000]  那當然這不是說
[00:14:41.000 --> 00:14:46.000]  那以後我們就不用關心個別的肢體了
[00:14:46.000 --> 00:14:48.000]  不是這樣
[00:14:48.000 --> 00:14:53.000]  但是他的意思就是神的道才是重中之重
[00:14:53.000 --> 00:14:55.000]  教會是為了建立使徒
[00:14:55.000 --> 00:14:57.000]  建立信徒
[00:14:57.000 --> 00:14:59.000]  一起來傳揚神的道
[00:14:59.000 --> 00:15:04.000]  教會的成立不是為了個別來關心每一個人的需要
[00:15:04.000 --> 00:15:06.000]  所以大家要搞清楚
[00:15:06.000 --> 00:15:09.000]  你是想想如果一間的教會
[00:15:09.000 --> 00:15:12.000]  傳道人如果只是花時間
[00:15:12.000 --> 00:15:14.000]  每一天來關心不同的人
[00:15:14.000 --> 00:15:17.000]  只是關注這個什麼都不做
[00:15:17.000 --> 00:15:20.000]  那我想這個傳道人就不是傳道人
[00:15:20.000 --> 00:15:23.000]  他最多也只能說是一個輔導員
[00:15:23.000 --> 00:15:26.000]  或者一個社工
[00:15:26.000 --> 00:15:29.000]  教會也不再是一個教會
[00:15:29.000 --> 00:15:31.000]  可能是一個輔導中心
[00:15:31.000 --> 00:15:33.000]  或者是一個俱樂部
[00:15:33.000 --> 00:15:36.000]  那傳恩堂我們人不太多還好一點
[00:15:36.000 --> 00:15:40.000]  如果是一些大中型的教堂的堂會的話
[00:15:40.000 --> 00:15:44.000]  那傳道人可能他們就根本沒有時間去做
[00:15:44.000 --> 00:15:47.000]  步道傳道祈禱的工作
[00:15:47.000 --> 00:15:49.000]  那我這樣說不是說
[00:15:49.000 --> 00:15:52.000]  姜牧師那你是不是為自己找藉口
[00:15:52.000 --> 00:15:55.000]  以後你就不用關心我們了
[00:15:55.000 --> 00:15:57.000]  不是這樣
[00:15:57.000 --> 00:15:59.000]  所以當我以後我還是關心你的時候
[00:15:59.000 --> 00:16:01.000]  你就不用怕
[00:16:01.000 --> 00:16:04.000]  你說了不用關心
[00:16:04.000 --> 00:16:06.000]  我不好意思的你不用關心了
[00:16:06.000 --> 00:16:08.000]  你不用這樣覺得不好意思
[00:16:08.000 --> 00:16:11.000]  其實我也花很多的時間去關心弟兄姊妹
[00:16:11.000 --> 00:16:15.000]  但是這個還不是重中之重
[00:16:15.000 --> 00:16:16.000]  我要強調的是
[00:16:16.000 --> 00:16:21.000]  其實我們彼此關顧是整個教會群體的責任
[00:16:21.000 --> 00:16:25.000]  不是傳道人獨有的專利
[00:16:25.000 --> 00:16:27.000]  我們每一個人來到這裡
[00:16:27.000 --> 00:16:30.000]  就需要彼此來關顧
[00:16:30.000 --> 00:16:36.000]  一個傳道人往往面對數十個甚至過百的會眾
[00:16:36.000 --> 00:16:41.000]  他不可能及時了解到每一個會眾的需要和困難
[00:16:41.000 --> 00:16:44.000]  但是當我們每個人互相的關心的時候
[00:16:44.000 --> 00:16:46.000]  可能你知道某個弟兄姊妹
[00:16:46.000 --> 00:16:48.000]  他有一些特殊的情況
[00:16:48.000 --> 00:16:51.000]  那你就可以及時的來告訴我
[00:16:51.000 --> 00:16:52.000]  我們就一同的為他禱告
[00:16:52.000 --> 00:16:55.000]  一同的去跟進他的需要
[00:16:55.000 --> 00:16:57.000]  甚至有時候可能神就透過你
[00:16:57.000 --> 00:17:00.000]  已經幫助了那個弟兄姊妹
[00:17:00.000 --> 00:17:03.000]  我們的關係這樣也就建立起來
[00:17:03.000 --> 00:17:06.000]  不單領袖們要注重神的道
[00:17:06.000 --> 00:17:10.000]  會眾也要有同樣的信念
[00:17:10.000 --> 00:17:13.000]  這裡四五節這兩節的經文提到
[00:17:13.000 --> 00:17:18.000]  當門徒說我們要專心祈禱傳道的時候
[00:17:18.000 --> 00:17:23.000]  會眾對這個意見都很滿意
[00:17:23.000 --> 00:17:28.000]  然後他們就選出了那些的知識出來
[00:17:28.000 --> 00:17:32.000]  所以會眾你有沒有看重神的道
[00:17:32.000 --> 00:17:38.000]  也影響你怎麼跟領袖們一同來合作
[00:17:38.000 --> 00:17:41.000]  一起來建立教會
[00:17:41.000 --> 00:17:45.000]  具體反這七個人他們看到教會的需要
[00:17:45.000 --> 00:17:47.000]  他就願意起來侍奉神
[00:17:47.000 --> 00:17:51.000]  也得到了會眾的信任而被選出
[00:17:51.000 --> 00:17:53.000]  他們不單只是管理飯食
[00:17:53.000 --> 00:17:55.000]  其實在這七個人當中
[00:17:55.000 --> 00:17:58.000]  他們也是具備傳福音的恩賜
[00:17:58.000 --> 00:18:01.000]  他們也是非常的敬畏上帝
[00:18:01.000 --> 00:18:03.000]  比如說斐力也是
[00:18:03.000 --> 00:18:07.000]  他們成為了教會第二個梯隊的使命領袖
[00:18:07.000 --> 00:18:12.000]  教會需要領袖的傳承
[00:18:12.000 --> 00:18:14.000]  聖經學者古德
[00:18:14.000 --> 00:18:17.000]  我上前一次也提到他這本書
[00:18:17.000 --> 00:18:18.000]  Missionary Church
[00:18:18.000 --> 00:18:19.000]  他在這本書裡面
[00:18:19.000 --> 00:18:23.000]  他就提到一個使命群體的塑造
[00:18:23.000 --> 00:18:28.000]  他提到教務領導正面對兩個問題
[00:18:28.000 --> 00:18:31.000]  兩個最大的問題就是第一
[00:18:31.000 --> 00:18:35.000]  去教會的信徒失去了基督門徒的身份
[00:18:35.000 --> 00:18:41.000]  第二就是信徒不看重像沒去教會的
[00:18:41.000 --> 00:18:46.000]  或者是在教會裡面很被動的那些信徒
[00:18:46.000 --> 00:18:48.000]  他們沒有關心他們
[00:18:48.000 --> 00:18:51.000]  忽略了去跟他們接觸
[00:18:51.000 --> 00:18:55.000]  這是教務面對的兩個很大的問題
[00:18:55.000 --> 00:18:57.000]  要去處理的
[00:18:57.000 --> 00:18:59.000]  在會眾方面
[00:18:59.000 --> 00:19:03.000]  教會的會眾包括一些核心的成員
[00:19:03.000 --> 00:19:07.000]  他說主要這些很多教會的會眾
[00:19:07.000 --> 00:19:11.000]  主要是由一些只是希望得到服務
[00:19:11.000 --> 00:19:16.000]  而缺乏屬靈歸屬感的教會人士組成
[00:19:16.000 --> 00:19:18.000]  所以教會領袖同樣的
[00:19:18.000 --> 00:19:24.000]  發費很多的時間去滿足他們的期望
[00:19:24.000 --> 00:19:26.000]  當越來越多的會眾
[00:19:26.000 --> 00:19:30.000]  失去了他們的基督徒身份的時候
[00:19:30.000 --> 00:19:32.000]  領袖也就要想更多的法子
[00:19:32.000 --> 00:19:34.000]  花更多的時間
[00:19:34.000 --> 00:19:39.000]  去讓這些人成為核心圈子裡面的一份子
[00:19:39.000 --> 00:19:44.000]  以為這個核心圈子就是真正的教會
[00:19:44.000 --> 00:19:46.000]  然後他又提到
[00:19:46.000 --> 00:19:50.000]  其實教會最重要最主要的一個記號
[00:19:50.000 --> 00:19:54.000]  就是使徒的素質
[00:19:54.000 --> 00:19:56.000]  這個什麼叫使徒的素質
[00:19:56.000 --> 00:19:58.000]  他給了一個定義
[00:19:58.000 --> 00:20:02.000]  就是使徒的素質反映教會
[00:20:02.000 --> 00:20:06.000]  有多願意被拆遣出去
[00:20:06.000 --> 00:20:10.000]  見證上帝救贖法則的好消息
[00:20:10.000 --> 00:20:13.000]  就是我們多願意被拆遣出去
[00:20:13.000 --> 00:20:17.000]  來傳福音來帶人來信主
[00:20:17.000 --> 00:20:21.000]  所以一個更新變化的教會
[00:20:21.000 --> 00:20:25.000]  必須有使命的領袖和門徒
[00:20:25.000 --> 00:20:30.000]  我們每個人都需要有這份使命感
[00:20:30.000 --> 00:20:34.000]  第三個特質是更新變化的教會制度
[00:20:34.000 --> 00:20:38.000]  我們也說國有國法家有家規
[00:20:38.000 --> 00:20:41.000]  教會當然也要有它的架構
[00:20:41.000 --> 00:20:42.000]  有它的制度
[00:20:42.000 --> 00:20:52.000]  不過教會就要避免讓制度成為傳福音的包袱和絆腳石
[00:20:52.000 --> 00:20:54.000]  隨著時代的改變
[00:20:54.000 --> 00:20:57.000]  很多時候舊有的制度已經不合時宜
[00:20:57.000 --> 00:21:00.000]  就要變化更新
[00:21:00.000 --> 00:21:04.000]  不過我們同樣也要注意方式可以改變
[00:21:04.000 --> 00:21:10.000]  但是神的道福音的內涵卻不能改變
[00:21:10.000 --> 00:21:11.000]  那在另外一本書
[00:21:11.000 --> 00:21:13.000]  這個Lenneth Sweet
[00:21:13.000 --> 00:21:16.000]  他有一本書叫Soul Tsunami
[00:21:16.000 --> 00:21:20.000]  中文版翻譯過來叫鴿子行的教會
[00:21:20.000 --> 00:21:23.000]  他裡面提到福音是什麼呢
[00:21:23.000 --> 00:21:25.000]  他說福音就像活水
[00:21:25.000 --> 00:21:28.000]  水能充滿任何的容器
[00:21:28.000 --> 00:21:31.000]  卻不固定於某種的形式
[00:21:31.000 --> 00:21:33.000]  把第一世紀福音的內涵
[00:21:33.000 --> 00:21:36.000]  放入第二十一世紀的容器
[00:21:36.000 --> 00:21:39.000]  是我們當務之急
[00:21:39.000 --> 00:21:42.000]  現在整個世界已經很不一樣
[00:21:42.000 --> 00:21:47.000]  我們能不能以幾百年前同樣的方式
[00:21:47.000 --> 00:21:50.000]  來帶領教會來牧養教會
[00:21:50.000 --> 00:21:53.000]  其實也是很多的挑戰
[00:21:53.000 --> 00:21:57.000]  初期教會基本上他沒有什麼制度
[00:21:57.000 --> 00:21:59.000]  他們的制度就是使徒們
[00:21:59.000 --> 00:22:02.000]  按著神的道來帶領教會
[00:22:02.000 --> 00:22:06.000]  會眾就順服跟從
