
[00:00:00.000 --> 00:00:03.520]  今日的題目叫做「自省天」
[00:17:55.240 --> 00:18:03.080]  那邊就去拜金牛督
[00:18:03.080 --> 00:18:04.720]  這麼不忠心
[00:18:04.720 --> 00:18:05.880]  這麼不信仰
[00:18:05.880 --> 00:18:08.840]  對神這麼沒信心
[00:18:08.840 --> 00:18:13.680]  我們就誤會了
[00:18:13.680 --> 00:18:14.440]  人
[00:18:14.440 --> 00:18:15.920]  見到人犯罪
[00:18:15.920 --> 00:18:17.920]  通常就會說
[00:18:17.920 --> 00:18:20.840]  我就不會這樣
[00:18:20.840 --> 00:18:23.640]  但今天我想提醒大家
[00:18:23.640 --> 00:18:26.240]  不是的
[00:18:26.240 --> 00:18:28.440]  你都是人來的
[00:18:28.440 --> 00:18:32.360]  你裡面那個都是人的心
[00:18:32.360 --> 00:18:34.160]  他可以壞到極點
[00:18:34.160 --> 00:18:36.840]  為何你不可以
[00:18:36.840 --> 00:18:38.960]  就是正正大敬
[00:18:38.960 --> 00:18:39.920]  大大都很好
[00:18:39.920 --> 00:18:41.960]  都會跌倒
[00:18:41.960 --> 00:18:46.720]  很有能力的人都會被人騙
[00:18:46.720 --> 00:18:49.600]  去侍奉去獻祭給神
[00:18:49.600 --> 00:18:53.640]  都會引起這麼大的疾暴
[00:18:53.640 --> 00:18:55.920]  經歷過很多神蹟
[00:18:55.920 --> 00:18:59.960]  仍然會背叛神
[00:18:59.960 --> 00:19:02.160]  神說
[00:19:02.160 --> 00:19:06.040]  人心都被萬物詭詐
[00:19:06.040 --> 00:19:06.960]  在幾年前
[00:19:06.960 --> 00:19:09.680]  我陪一個姐妹
[00:19:09.680 --> 00:19:12.360]  去見一個精神科醫生
[00:19:12.360 --> 00:19:13.520]  要見精神科醫生
[00:19:13.520 --> 00:19:14.960]  因為她情緒有問題
[00:19:14.960 --> 00:19:15.880]  她情緒有問題
[00:19:15.880 --> 00:19:19.920]  因為她小時候經歷了很多創傷
[00:19:19.920 --> 00:19:22.480]  跟爸爸媽媽的關係很不好
[00:19:22.480 --> 00:19:23.800]  她很恨她父母
[00:19:23.800 --> 00:19:29.160]  因為她父母在她身上做了很不好的事
[00:19:29.160 --> 00:19:35.240]  見這個精神科醫生是一個基督徒
[00:19:35.240 --> 00:19:37.720]  醫生見見她
[00:19:37.720 --> 00:19:39.920]  就問了她一個問題
[00:19:39.920 --> 00:19:41.040]  她說:姐妹
[00:19:41.040 --> 00:19:43.880]  你知不知道法理賽人
[00:19:43.880 --> 00:19:47.960]  跟這個先知有什麼不同?
[00:19:47.960 --> 00:19:49.800]  那時我心想
[00:19:49.800 --> 00:19:52.000]  幸好她不是問我
[00:19:52.000 --> 00:19:53.520]  這麼難回答
[00:19:53.520 --> 00:19:54.520]  有什麼不同?
[00:19:54.520 --> 00:19:56.520]  即是怎樣回答?
[00:19:56.520 --> 00:19:57.960]  姐妹當然不懂
[00:19:57.960 --> 00:20:01.240]  幸好醫生沒有問我
[00:20:01.240 --> 00:20:04.680]  醫生其實是想講解一件事
[00:20:04.680 --> 00:20:09.480]  他說:讓我講個故事給你們聽
[00:20:09.480 --> 00:20:12.680]  醫生說我有一個病人
[00:20:12.680 --> 00:20:16.400]  病人的背景跟你很相似
[00:20:16.400 --> 00:20:21.880]  小時候被爸爸虐打虐待
[00:20:21.880 --> 00:20:26.320]  她跟她爸爸的關係都是很不好很差
[00:20:26.320 --> 00:20:29.800]  她很恨她爸爸
[00:20:29.800 --> 00:20:34.560]  她小時候很早就在她心裏跟自己說
[00:20:34.560 --> 00:20:36.680]  我長大了
[00:20:36.680 --> 00:20:39.040]  我一定要不像你
[00:20:39.040 --> 00:20:41.320]  你做的事我就不做
[00:20:41.320 --> 00:20:45.600]  你真的很壞很討厭
