
[00:00:00.000 --> 00:00:02.460]  那我在分享這段訊息以先呢
[00:13:33.700 --> 00:13:36.060]  弟兄姊妹我們越是相信
[00:13:36.060 --> 00:13:38.020]  不論我們去哪裡
[00:13:38.020 --> 00:13:40.660]  我們可以在上帝面前相信
[00:13:40.660 --> 00:13:42.700]  他對我們一定有什麼
[00:13:42.700 --> 00:13:44.100]  最好的引導
[00:13:44.100 --> 00:13:49.620]  弟兄姊妹你相不相信上帝在你的人生中間
[00:13:49.620 --> 00:13:52.140]  對你有一個最美好的計劃
[00:13:52.140 --> 00:13:53.500]  他要引導你
[00:13:53.500 --> 00:13:54.940]  他要帶領你
[00:13:54.940 --> 00:13:56.060]  他要與你同行
[00:13:59.180 --> 00:14:01.580]  這是第二方面
[00:14:01.580 --> 00:14:04.900]  以賽亞在這裡鼓勵神的百姓
[00:14:04.900 --> 00:14:07.820]  第三方面這個經文就比較長了
[00:14:07.820 --> 00:14:09.420]  第28節
[00:14:09.420 --> 00:14:12.860]  這邊還是講到上帝的創造救贖
[00:14:12.860 --> 00:14:16.100]  但是在這邊講到仰望耶和華
[00:14:16.100 --> 00:14:17.260]  剛才你們讀的經文
[00:14:17.260 --> 00:14:19.500]  丹納仰望耶和華
[00:14:19.500 --> 00:14:20.260]  經文在這裡說
[00:14:20.260 --> 00:14:21.340]  你豈不曾知道嗎
[00:14:21.340 --> 00:14:22.900]  你豈不曾聽見嗎
[00:14:22.900 --> 00:14:26.420]  永在的神耶和華創造地極的主
[00:14:26.420 --> 00:14:28.060]  他並不疲乏並不困倦
[00:14:28.060 --> 00:14:29.740]  他的智慧無法側墮
[00:14:29.740 --> 00:14:31.620]  疲乏的他此能力
[00:14:31.620 --> 00:14:33.900]  軟弱的他家力量
[00:14:33.900 --> 00:14:36.620]  就是少年人也要疲乏困倦
[00:14:36.620 --> 00:14:41.820]  我想疲乏困倦對現在生活在都會的人來說
[00:14:41.820 --> 00:14:44.780]  我想我們都有共同的經驗
[00:14:44.780 --> 00:14:48.740]  閒置在這裡特別用一個少年人來做一個對比
[00:14:48.740 --> 00:14:50.860]  少年人我們常常說
[00:14:50.860 --> 00:14:53.700]  有的年輕人那個精力好像永遠用不完似的
[00:14:53.700 --> 00:14:54.820]  對不對
[00:14:54.820 --> 00:15:00.060]  但是少年人也會疲乏困倦
[00:15:00.060 --> 00:15:03.060]  表示說人真的是有限的
[00:15:03.060 --> 00:15:05.980]  但是在這個疲乏困倦的裡面
[00:15:05.980 --> 00:15:08.980]  上帝仍然要賜力量給我們
[00:15:08.980 --> 00:15:10.140]  下面怎麼說呢
[00:15:10.140 --> 00:15:15.580]  丹納等候耶和華的
[00:15:15.580 --> 00:15:18.100]  仰望耶和華
[00:15:18.100 --> 00:15:21.260]  你們讀的這個版本比較正確
[00:15:21.260 --> 00:15:23.620]  何何本是等候耶和華
[00:15:23.620 --> 00:15:25.260]  很多時候我們覺得等候是
[00:15:25.260 --> 00:15:27.060]  哎呀我就等吧
[00:15:27.060 --> 00:15:29.340]  牧師就叫我等那我就等吧
[00:15:29.340 --> 00:15:31.820]  其實這個等不是一種消極的等
[00:15:31.820 --> 00:15:35.820]  這個等是一個帶著積極充滿信心的仰望
[00:15:35.820 --> 00:15:39.180]  什麼叫仰望呢
[00:15:39.180 --> 00:15:41.700]  在雅各書我們來看一節的經文
[00:15:41.700 --> 00:15:42.900]  我們看雅各書
[00:15:42.900 --> 00:15:45.980]  我們就能夠明白在這裡這個仰望
[00:15:45.980 --> 00:15:52.780]  究竟是什麼意思
[00:15:52.780 --> 00:16:00.260]  雅各書第五章
[00:16:00.260 --> 00:16:09.380]  雅各書第五章
[00:16:09.380 --> 00:16:10.380]  第五章第七節
[00:16:10.380 --> 00:16:12.980]  他說弟兄們你們要忍耐
[00:16:12.980 --> 00:16:14.260]  直到主來
[00:16:14.260 --> 00:16:18.420]  看農夫忍耐等候
[00:16:18.420 --> 00:16:20.300]  地理寶貴的出產
[00:16:20.300 --> 00:16:22.780]  直到得了秋雨春雨
[00:16:22.780 --> 00:16:24.900]  你們也當忍耐
[00:16:24.900 --> 00:16:26.500]  兼顧你們的心
[00:16:26.500 --> 00:16:29.060]  因為主來的日子近了
[00:16:29.060 --> 00:16:30.420]  在這裡雖然是講到忍耐
[00:16:30.420 --> 00:16:32.500]  但是其實就是講到仰望
[00:16:32.500 --> 00:16:35.180]  帶著信心來忍耐
[00:16:35.180 --> 00:16:38.100]  帶著信心來仰望上帝
[00:16:38.100 --> 00:16:40.180]  仰望上帝的意思就是
[00:16:40.180 --> 00:16:44.780]  相信上帝是信實是可靠的
[00:16:44.780 --> 00:16:45.900]  雅各書那裡講到說
[00:16:45.900 --> 00:16:49.580]  農夫忍耐等候地理的出產
[00:16:49.580 --> 00:16:52.380]  中國人講雅苗助長
[00:16:52.380 --> 00:16:54.020]  忍耐等候什麼意思
[00:16:54.020 --> 00:16:55.900]  我不是在那裡等吧等
[00:16:55.900 --> 00:16:58.140]  不是 他帶著信心帶著盼望
[00:16:58.140 --> 00:16:59.940]  因為知道春雨來了
[00:16:59.940 --> 00:17:04.700]  過一段時間種子就會發芽
[00:17:04.700 --> 00:17:08.700]  莊稼就會慢慢成熟就可以收割
[00:17:08.700 --> 00:17:10.900]  但是這個是需要時間的
[00:17:10.900 --> 00:17:15.420]  而在這個過程中間是一種等待
[00:17:15.420 --> 00:17:18.300]  在這個過程中間是一種仰望
[00:17:18.300 --> 00:17:22.140]  在這個過程中間是一種忍耐
[00:17:22.140 --> 00:17:23.620]  所以先知在這裡說
[00:17:23.620 --> 00:17:29.140]  但那等候耶和華的必從心得力
[00:17:29.140 --> 00:17:31.780]  什麼叫從心得力
[00:17:31.780 --> 00:17:33.980]  從心得力不單單只是說
[00:17:33.980 --> 00:17:37.260]  好像我們疲倦了睡一覺起來
[00:17:37.260 --> 00:17:38.580]  就從心得力
[00:17:38.580 --> 00:17:40.180]  很多時候說我們說很累了
[00:17:40.180 --> 00:17:43.620]  那就放個假 放個大假回來
[00:17:43.620 --> 00:17:44.340]  可是你知道嗎
[00:17:44.340 --> 00:17:46.780]  我們常常有這種假期症候群
[00:17:46.780 --> 00:17:48.420]  放假回來怎麼樣
[00:17:48.420 --> 00:17:50.780]  更累對不對
[00:17:50.780 --> 00:17:52.340]  還不如不要放
[00:17:52.340 --> 00:17:53.820]  真的我公司有個同事
[00:17:53.820 --> 00:17:55.380]  一放完假回來就生病
[00:17:55.380 --> 00:17:56.500]  我說平常不生病
