
[00:00:00.000 --> 00:00:05.000]  各位弟兄姐妹 朋友們 早安
[00:03:47.000 --> 00:03:49.000]  懂我意思嗎
[00:03:49.000 --> 00:03:52.000]  聖經上面說這是耶和華的節氣
[00:03:52.000 --> 00:03:56.000]  英文是說The Feast of the Lord
[00:03:56.000 --> 00:03:58.000]  那麼是耶和華的節氣
[00:03:58.000 --> 00:04:00.000]  所以我們猶太人要過
[00:04:00.000 --> 00:04:01.000]  當然我剛才講的是
[00:04:01.000 --> 00:04:04.000]  愉悅節是深月十四
[00:04:04.000 --> 00:04:07.000]  除孝節是十五到二十二
[00:04:07.000 --> 00:04:10.000]  那麼出壽節是深月十六
[00:04:10.000 --> 00:04:12.000]  來讓我們一起來念
[00:04:12.000 --> 00:04:14.000]  希臘基督十二章一到十四節
[00:04:14.000 --> 00:04:15.000]  中間有一句話
[00:04:15.000 --> 00:04:19.000]  請耶和華的愉悅節
[00:04:19.000 --> 00:04:21.000]  英文叫做Passover
[00:04:21.000 --> 00:04:22.000]  是不是
[00:04:22.000 --> 00:04:25.000]  那麼跟著出埃及記十五節
[00:04:25.000 --> 00:04:29.000]  他說要吃無效餅七日
[00:04:29.000 --> 00:04:32.000]  他為什麼要吃無效餅呢
[00:04:32.000 --> 00:04:34.000]  因為第一點
[00:04:34.000 --> 00:04:38.000]  有效的話需要時間預備
[00:04:38.000 --> 00:04:41.000]  那麼有效的話也放不久
[00:04:41.000 --> 00:04:46.000]  對不對 有效餅吃起來蓬蓬的
[00:04:46.000 --> 00:04:48.000]  鬆鬆的蠻好吃的
[00:04:48.000 --> 00:04:49.000]  像我以前小時候
[00:04:49.000 --> 00:04:53.000]  附近有眷村有退伍軍人
[00:04:53.000 --> 00:04:55.000]  做那個槓子頭
[00:04:55.000 --> 00:04:59.000]  那個硬的不得了
[00:04:59.000 --> 00:05:00.000]  是不是
[00:05:00.000 --> 00:05:02.000]  那個真的是要小孩子的牙齒
[00:05:02.000 --> 00:05:04.000]  才吃得動那個東西
[00:05:04.000 --> 00:05:05.000]  那都是沒有放效
[00:05:05.000 --> 00:05:07.000]  完全沒有發的
[00:05:07.000 --> 00:05:12.000]  一般發酵要發多久
[00:05:12.000 --> 00:05:14.000]  發酵有的是要隔夜
[00:05:14.000 --> 00:05:16.000]  還要讓他醒一醒
[00:05:16.000 --> 00:05:17.000]  不是嗎
[00:05:17.000 --> 00:05:19.000]  所以他說你們要帶著無效餅
[00:05:19.000 --> 00:05:21.000]  所以他不容易
[00:05:21.000 --> 00:05:24.000]  做得快而且吃得久
[00:05:24.000 --> 00:05:25.000]  要吃七天
[00:05:25.000 --> 00:05:27.000]  要吃七天的無效餅
[00:05:27.000 --> 00:05:32.000]  然後利維基二十三章十節說什麼
[00:05:32.000 --> 00:05:35.000]  粗熟大麥的窯祭
[00:05:35.000 --> 00:05:38.000]  王彥均說到了十六號的時候
[00:05:38.000 --> 00:05:41.000]  如果說十四號是愉悅節
[00:05:41.000 --> 00:05:44.000]  在耶穌三十三歲那一年
[00:05:44.000 --> 00:05:47.000]  正好是禮拜五
[00:05:47.000 --> 00:05:49.000]  他們禮拜四晚上就開始
[00:05:49.000 --> 00:05:52.000]  吃這個愉悅節的晚餐了
[00:05:52.000 --> 00:05:54.000]  那麼整個禮拜五的白天
[00:05:54.000 --> 00:05:55.000]  都是愉悅節
[00:05:55.000 --> 00:05:59.000]  所以耶穌在那個黃昏的時候
[00:05:59.000 --> 00:06:01.000]  被拿下來的時候
[00:06:01.000 --> 00:06:02.000]  放到墳墓裡面
[00:06:02.000 --> 00:06:05.000]  就是儲孝節
[00:06:05.000 --> 00:06:07.000]  那麼耶穌禮拜天復活
[00:06:07.000 --> 00:06:08.000]  就是粗熟節
[00:06:08.000 --> 00:06:12.000]  正好也就是我們今天的復活節
[00:06:12.000 --> 00:06:15.000]  Easter
[00:06:15.000 --> 00:06:17.000]  那麼那個時候呢
[00:06:17.000 --> 00:06:20.000]  他們粗熟的大麥
[00:06:20.000 --> 00:06:22.000]  這個愉悅節的時候
[00:06:22.000 --> 00:06:23.000]  只是收割大麥
[00:06:23.000 --> 00:06:25.000]  記得嗎
[00:06:25.000 --> 00:06:27.000]  路德跟他婆婆奈歐米
[00:06:27.000 --> 00:06:30.000]  從摩亞地回到伯利恆的時候
[00:06:30.000 --> 00:06:32.000]  聖經上面有一句話說
[00:06:32.000 --> 00:06:34.000]  正好是收大麥的時間
[00:06:34.000 --> 00:06:35.000]  然後後來又講
[00:06:35.000 --> 00:06:37.000]  收完了大麥收小麥
[00:06:37.000 --> 00:06:40.000]  那就到五旬節去了
[00:06:40.000 --> 00:06:41.000]  最後收完了小麥的時候
[00:06:41.000 --> 00:06:43.000]  住在田裡面
[00:06:43.000 --> 00:06:45.000]  睡在波斯的腳下面
[00:06:45.000 --> 00:06:47.000]  那就到了祝朋節了
[00:06:47.000 --> 00:06:49.000]  哈雷諾亞讚美聖
[00:06:49.000 --> 00:06:55.000]  所以他們要把粗熟的大麥一捆
[00:06:55.000 --> 00:07:00.000]  還有祭面拋給祭司
[00:07:00.000 --> 00:07:02.000]  然後祭司在耶和華的面前舉
[00:07:02.000 --> 00:07:03.000]  或者是搖
[00:07:03.000 --> 00:07:06.000]  就是獻給神
[00:07:06.000 --> 00:07:08.000]  格林多前書十五章二十節
[00:07:08.000 --> 00:07:12.000]  他說請基督已經從死裡復活了
[00:07:12.000 --> 00:07:14.000]  成了睡了之人
[00:07:14.000 --> 00:07:16.000]  粗熟的果子
[00:07:16.000 --> 00:07:17.000]  哈雷諾亞
[00:07:17.000 --> 00:07:20.000]  這就是粗熟節的另外一個意思
[00:07:20.000 --> 00:07:23.000]  除了是指大麥熟了
[00:07:23.000 --> 00:07:26.000]  他是粗熟人的果子
[00:07:26.000 --> 00:07:27.000]  就是耶穌
[00:07:27.000 --> 00:07:29.000]  所以這是第一個節季
[00:07:29.000 --> 00:07:30.000]  愉悅節
[00:07:30.000 --> 00:07:31.000]  除孝節
[00:07:31.000 --> 00:07:38.000]  跟粗熟節
[00:07:38.000 --> 00:07:40.000]  那麼第二個節日呢
[00:07:40.000 --> 00:07:41.000]  就是五旬節
[00:07:41.000 --> 00:07:42.000]  七七節
[00:07:42.000 --> 00:07:44.000]  跟收割節
[00:07:44.000 --> 00:07:47.000]  五旬節其實就是今天
[00:07:47.000 --> 00:07:48.000]  三月六號
[00:07:48.000 --> 00:07:50.000]  是不是
[00:07:50.000 --> 00:07:53.000]  甚至五月份的今天二十三號
[00:07:53.000 --> 00:07:54.000]  是不是
[00:07:54.000 --> 00:07:56.000]  但是七七節
[00:07:56.000 --> 00:08:00.000]  實際上是早兩天
[00:08:00.000 --> 00:08:02.000]  如果看猶太曆是
[00:08:02.000 --> 00:08:04.000]  五月十六號就開始了
[00:08:04.000 --> 00:08:05.000]  十七號是正式
[00:08:05.000 --> 00:08:07.000]  十六號晚上就開始了
[00:08:07.000 --> 00:08:10.000]  但是後來因為宗教團體說
[00:08:10.000 --> 00:08:13.000]  我們不能跟著猶太曆來變
[00:08:13.000 --> 00:08:16.000]  因為猶太曆它有的時候不在同一天
[00:08:16.000 --> 00:08:19.000]  所以今天復活節一定是在什麼
[00:08:19.000 --> 00:08:21.000]  禮拜天嘛
[00:08:21.000 --> 00:08:23.000]  但是猶太曆它有會變
[00:08:23.000 --> 00:08:26.000]  所以今天是我們就是在五月二十三
[00:08:26.000 --> 00:08:29.000]  按照新的算法
[00:08:29.000 --> 00:08:33.000]  也就是猶太人的三月六號
[00:08:33.000 --> 00:08:35.000]  那麼七七節
[00:08:35.000 --> 00:08:38.000]  還有小麥收割節
[00:08:38.000 --> 00:08:41.000]  來讓我們一起來念十字訓練二章一到四節
[00:08:41.000 --> 00:08:42.000]  請
[00:08:42.000 --> 00:08:44.000]  五旬節到了
[00:08:44.000 --> 00:08:46.000]  門徒都聚集在一處
[00:08:46.000 --> 00:08:50.000]  忽然從天上有響聲下來
[00:08:50.000 --> 00:08:53.000]  好像一陣大風吹過
[00:08:53.000 --> 00:08:56.000]  充滿了他們所坐的屋子
[00:08:56.000 --> 00:08:59.000]  又有折朵如火焰顯現出來
[00:08:59.000 --> 00:09:02.000]  分開烙在他們個人頭上
[00:09:02.000 --> 00:09:05.000]  他們就都被聖靈充滿
[00:09:05.000 --> 00:09:08.000]  按照聖靈所賜的口才
[00:09:08.000 --> 00:09:10.000]  說起別國的話來
[00:09:10.000 --> 00:09:12.000]  好的
[00:09:12.000 --> 00:09:14.000]  聖靈很有意思
[00:09:14.000 --> 00:09:16.000]  我們按照聖靈所賜的口才
[00:09:16.000 --> 00:09:18.000]  說起別國的話來
[00:09:18.000 --> 00:09:20.000]  剛才我們開始有念的時候
[00:09:20.000 --> 00:09:23.000]  他們又說我怎麼聽你們講馬代人的話
[00:09:23.000 --> 00:09:26.000]  講彌索多達米亞人民的話呢
[00:09:26.000 --> 00:09:28.000]  這叫做Dialect
[00:09:28.000 --> 00:09:31.000]  就是別國的話
[00:09:31.000 --> 00:09:33.000]  不是方言是相談
[00:09:33.000 --> 00:09:36.000]  等一下我們看到外邦人的五旬節
[00:09:36.000 --> 00:09:37.000]  那真的是說方言
[00:09:37.000 --> 00:09:39.000]  不同的情況
[00:09:39.000 --> 00:09:41.000]  所以方言有兩種
[00:09:41.000 --> 00:09:44.000]  一種是Dialect
[00:09:44.000 --> 00:09:46.000]  就是地方的相談
[00:09:46.000 --> 00:09:49.000]  譬如說五旬長老有一次
[00:09:49.000 --> 00:09:52.000]  聖靈感動他到印度去
[00:09:52.000 --> 00:09:54.000]  他到了印度
[00:09:54.000 --> 00:09:57.000]  他都不知道他要去幹什麼
[00:09:57.000 --> 00:10:01.000]  那時候台灣跟印度根本不承認台灣的
[00:10:01.000 --> 00:10:03.000]  但是到了海關
[00:10:03.000 --> 00:10:05.000]  海關說你怎麼簽證
[00:10:05.000 --> 00:10:08.000]  他說英國人給我的簽證
[00:10:08.000 --> 00:10:11.000]  他是從香港簽證英國人給他的簽證
[00:10:11.000 --> 00:10:13.000]  那個官員說你
[00:10:13.000 --> 00:10:16.000]  我們不准你准你
[00:10:16.000 --> 00:10:18.000]  真的與法無據
[00:10:18.000 --> 00:10:20.000]  英國人簽了你
[00:10:20.000 --> 00:10:22.000]  他說這樣子好了你去旅館
[00:10:22.000 --> 00:10:25.000]  我們暫時把你護照扣了
[00:10:25.000 --> 00:10:29.000]  那麼我們只是上級看要怎麼處理你
[00:10:29.000 --> 00:10:32.000]  結果他到哪邊去旅館呢
[00:10:32.000 --> 00:10:34.000]  結果就正好碰到一個人
[00:10:34.000 --> 00:10:40.000]  也就帶他去了一個廢棄的廠房裡面
[00:10:40.000 --> 00:10:43.000]  那結果他就睡在廢棄的廠房裡面
[00:10:43.000 --> 00:10:46.000]  他說整個晚上被蚊子叮得不得了
[00:10:46.000 --> 00:10:48.000]  後來呢
[00:10:48.000 --> 00:10:51.000]  第二天早上有一個英國人
[00:10:51.000 --> 00:10:52.000]  跑來找他
[00:10:52.000 --> 00:10:56.000]  他是住在那個廠房另外一邊
[00:10:56.000 --> 00:10:59.000]  他說我也是聖靈叫我來
[00:10:59.000 --> 00:11:01.000]  我又不知道要幹什麼
[00:11:01.000 --> 00:11:03.000]  他說我只是一個弟兄
[00:11:03.000 --> 00:11:05.000]  你看你要講什麼題材
[00:11:05.000 --> 00:11:07.000]  我趕快拿出去發去
[00:11:07.000 --> 00:11:10.000]  結果這個人就幫他去發
[00:11:10.000 --> 00:11:12.000]  結果到了那天的時候
[00:11:12.000 --> 00:11:15.000]  就用那個地方辦了一個佈道會
[00:11:15.000 --> 00:11:20.000]  居然想著台下一百五十個人絕知啊
[00:11:20.000 --> 00:11:22.000]  後來就成立教會
[00:11:22.000 --> 00:11:26.000]  這就是按著聖靈所賜的口才
[00:11:26.000 --> 00:11:29.000]  感謝神讚美神
[00:11:29.000 --> 00:11:32.000]  這是收割的時候啊
[00:11:32.000 --> 00:11:33.000]  是不是
[00:11:33.000 --> 00:11:35.000]  我們今天碰到五星節
[00:11:35.000 --> 00:11:37.000]  真的是收割的時候
[00:11:37.000 --> 00:11:38.000]  感謝神
[00:11:38.000 --> 00:11:40.000]  第三個節日是祝朋節
[00:11:40.000 --> 00:11:41.000]  或者吹角節
[00:11:41.000 --> 00:11:43.000]  或者是贖罪日
[00:11:43.000 --> 00:11:45.000]  這個就是猶太新年
[00:11:45.000 --> 00:11:46.000]  Rosh Hashanah
[00:11:46.000 --> 00:11:48.000]  我們每年都過的不是嗎
[00:11:48.000 --> 00:11:50.000]  你們看到那邊
[00:11:50.000 --> 00:11:52.000]  放的那個相片不是嗎
[00:11:52.000 --> 00:11:53.000]  那個圖片
[00:11:53.000 --> 00:11:54.000]  中間還有一個魚頭
[00:11:54.000 --> 00:11:58.000]  還有牛角鞭子麵包
[00:11:58.000 --> 00:12:02.000]  還要吃蜂蜜蘋果沾蜂蜜
[00:12:02.000 --> 00:12:04.000]  還要吃石榴
[00:12:04.000 --> 00:12:06.000]  裡面還有一個石榴
[00:12:06.000 --> 00:12:08.000]  石榴為什麼呢
[00:12:08.000 --> 00:12:09.000]  石榴裡面好多籽
[00:12:09.000 --> 00:12:13.000]  它代表摩西六百一十三條的律法
[00:12:13.000 --> 00:12:16.000]  那麼吃魚頭不吃辣
[00:12:16.000 --> 00:12:19.000]  可能也是人人有餘吧
[00:12:19.000 --> 00:12:21.000]  那麼吃魚吃鞭子麵包
[00:12:21.000 --> 00:12:23.000]  是說濃情蜜意攪拌在一起
[00:12:23.000 --> 00:12:26.000]  蘋果加蜂蜜甜甜蜜蜜嘛
[00:12:26.000 --> 00:12:27.000]  是不是
[00:12:27.000 --> 00:12:28.000]  好的
[00:12:28.000 --> 00:12:31.000]  利維基二十三章二十三二十之節
[00:12:31.000 --> 00:12:35.000]  他說請七月初一
[00:12:35.000 --> 00:12:38.000]  你們要守為聖安息日
[00:12:38.000 --> 00:12:41.000]  要吹角做紀念
[00:12:41.000 --> 00:12:43.000]  這就是我吹這個角
[00:12:43.000 --> 00:12:46.000]  我這個角是以色列買過來的
[00:12:46.000 --> 00:12:49.000]  那麼我們其他有的角是
[00:12:49.000 --> 00:12:51.000]  紐約那邊買過來的
[00:12:51.000 --> 00:12:54.000]  我這個吹這支比較習慣
[00:12:54.000 --> 00:12:56.000]  所以他吹角做紀念
[00:12:56.000 --> 00:13:00.000]  聖經裡面有講好幾個場合要吹角
[00:13:00.000 --> 00:13:02.000]  譬如要有聖會的時候
[00:13:02.000 --> 00:13:03.000]  他要召聚的時候
[00:13:03.000 --> 00:13:05.000]  他要集會的時候
[00:13:05.000 --> 00:13:06.000]  他吹角
[00:13:06.000 --> 00:13:08.000]  有征戰的時候他要吹角
[00:13:08.000 --> 00:13:09.000]  好的
[00:13:09.000 --> 00:13:13.000]  還有一個號角是什麼
[00:13:13.000 --> 00:13:14.000]  耶穌在來的時候
[00:13:14.000 --> 00:13:18.000]  天上有號角的聲音
[00:13:18.000 --> 00:13:19.000]  不是嗎
[00:13:19.000 --> 00:13:20.000]  是的
[00:13:20.000 --> 00:13:22.000]  感謝是這樣的事
[00:13:22.000 --> 00:13:25.000]  那麼利維基二十三章二十七節
[00:13:25.000 --> 00:13:29.000]  他說初十日叫做贖罪日
[00:13:29.000 --> 00:13:34.000]  那麼我們其實這個猶太的新年
[00:13:34.000 --> 00:13:37.000]  要從初一七月一日
[00:13:37.000 --> 00:13:39.000]  一直過到七月十五號
[00:13:39.000 --> 00:13:41.000]  然後再加七天
[00:13:41.000 --> 00:13:44.000]  因為要守祝朋節七天
[00:13:44.000 --> 00:13:49.000]  祝朋節是從七月十五號開始的
[00:13:49.000 --> 00:13:50.000]  祝朋節是什麼呢
[00:13:50.000 --> 00:13:52.000]  又有好幾個意思
[00:13:52.000 --> 00:13:56.000]  譬如說第一個意思他是說
[00:13:56.000 --> 00:13:59.000]  因為這個有點像是豐收
[00:13:59.000 --> 00:14:01.000]  那個年最後豐年祭
[00:14:01.000 --> 00:14:04.000]  今年到了七月
[00:14:04.000 --> 00:14:07.000]  大概是陽曆的九月十月之間
[00:14:07.000 --> 00:14:09.000]  已經不收成了
[00:14:09.000 --> 00:14:11.000]  不種莊稼了
[00:14:11.000 --> 00:14:13.000]  那麼要準備收藏了
[00:14:13.000 --> 00:14:16.000]  所以他們又叫做收藏節
[00:14:16.000 --> 00:14:20.000]  那麼那個時候就趕著要在田裡面收割
[00:14:20.000 --> 00:14:21.000]  所以搭了帳篷
[00:14:21.000 --> 00:14:23.000]  就住在田裡面
[00:14:23.000 --> 00:14:26.000]  另外祝朋節還有一個意思
[00:14:26.000 --> 00:14:31.000]  他是紀念當初出埃及的時候
[00:14:31.000 --> 00:14:35.000]  在曠野裡面神與他們一起
[00:14:35.000 --> 00:14:39.000]  那麼在曠野裡面住在帳篷裡面的事情
[00:14:39.000 --> 00:14:42.000]  當然了
[00:14:42.000 --> 00:14:45.000]  祝朋節在約翰福音七章三十七節
[00:14:45.000 --> 00:14:48.000]  他說請節氣的末日
[00:14:48.000 --> 00:14:51.000]  即最大之日
[00:14:51.000 --> 00:14:53.000]  耶穌站著高聲說
[00:14:53.000 --> 00:14:58.000]  人若渴了可以到我這裡來喝
[00:14:58.000 --> 00:15:00.000]  喝了就不再渴
[00:15:00.000 --> 00:15:03.000]  從他的腹中就要流出活水的江河來
[00:15:03.000 --> 00:15:06.000]  耶穌的意思是說要領受聖靈
[00:15:06.000 --> 00:15:08.000]  Hallelujah
[00:15:08.000 --> 00:15:10.000]  所以我們就看到
[00:15:10.000 --> 00:15:13.000]  這一個節日也是非常的大
[00:15:13.000 --> 00:15:14.000]  剛才我說了
[00:15:14.000 --> 00:15:17.000]  有些基督徒說不需要守這三個節日
[00:15:17.000 --> 00:15:21.000]  有些人規定南丁一年這三個節日
[00:15:21.000 --> 00:15:23.000]  通通要上去過節的
[00:15:23.000 --> 00:15:25.000]  那我說我們也要來守
[00:15:25.000 --> 00:15:26.000]  為什麼
[00:15:26.000 --> 00:15:28.000]  因為這是耶和華的節日
[00:15:28.000 --> 00:15:30.000]  不是猶太人的節日
[00:15:30.000 --> 00:15:33.000]  感謝神
[00:15:33.000 --> 00:15:34.000]  好的
[00:15:34.000 --> 00:15:38.000]  我們現在來特別來專注在五星節的意義
[00:15:38.000 --> 00:15:41.000]  今天就是五星節
[00:15:41.000 --> 00:15:43.000]  立位記二十三章十五到二十一節
[00:15:43.000 --> 00:15:48.000]  他說來請獻河墾為堯祭的那日起
[00:15:48.000 --> 00:15:50.000]  滿了七個安息日
[00:15:50.000 --> 00:15:52.000]  共五十天
[00:15:52.000 --> 00:15:54.000]  要獻金樹祭
[00:15:54.000 --> 00:15:55.000]  梵祭
[00:15:55.000 --> 00:15:56.000]  平安祭
[00:15:56.000 --> 00:15:57.000]  堯祭
[00:15:57.000 --> 00:15:58.000]  好的
[00:15:58.000 --> 00:16:01.000]  這裡幾個我們都蠻懂就有幾個
[00:16:01.000 --> 00:16:02.000]  第一個
[00:16:02.000 --> 00:16:03.000]  堯祭
[00:16:03.000 --> 00:16:05.000]  獻河墾為堯祭
[00:16:05.000 --> 00:16:07.000]  就是在愉悅節
[00:16:07.000 --> 00:16:11.000]  除孝節跟出壽節的時候
[00:16:11.000 --> 00:16:15.000]  那個大麥拿起來搖的那一天
[00:16:15.000 --> 00:16:17.000]  算起七個安息日
[00:16:17.000 --> 00:16:20.000]  七七四四九天再來一天就五十天
[00:16:20.000 --> 00:16:22.000]  要獻金樹祭
[00:16:22.000 --> 00:16:24.000]  金樹祭是怎麼回事呢
[00:16:24.000 --> 00:16:25.000]  它是這個樣子
[00:16:25.000 --> 00:16:28.000]  它那個小麥
[00:16:28.000 --> 00:16:30.000]  這個時候就是小麥
[00:16:30.000 --> 00:16:32.000]  它磨成面
[00:16:32.000 --> 00:16:34.000]  然後做成麵包
[00:16:34.000 --> 00:16:36.000]  要加孝
[00:16:36.000 --> 00:16:37.000]  OK
[00:16:37.000 --> 00:16:38.000]  這個時候要加孝
[00:16:38.000 --> 00:16:39.000]  然後呢
[00:16:39.000 --> 00:16:41.000]  還有另外
[00:16:41.000 --> 00:16:42.000]  夏天的時候
[00:16:42.000 --> 00:16:43.000]  五月多的時候
[00:16:43.000 --> 00:16:45.000]  五六月夏天的時候
[00:16:45.000 --> 00:16:47.000]  它還要有
[00:16:47.000 --> 00:16:50.000]  水果也開始出來了
[00:16:50.000 --> 00:16:51.000]  要獻給神了
[00:16:51.000 --> 00:16:52.000]  大蔥啊
[00:16:52.000 --> 00:16:53.000]  青薑啊
[00:16:53.000 --> 00:16:54.000]  都出來了
[00:16:54.000 --> 00:16:55.000]  那麼
[00:16:55.000 --> 00:16:58.000]  梵祭就是羊羔
[00:16:58.000 --> 00:17:00.000]  羔羊牛肚
[00:17:00.000 --> 00:17:02.000]  獻在祭壇上
[00:17:02.000 --> 00:17:03.000]  還有平安祭
[00:17:03.000 --> 00:17:06.000]  然後堯祭或者舉祭
[00:17:06.000 --> 00:17:08.000]  那麼這個堯祭就是不一樣
[00:17:08.000 --> 00:17:11.000]  它在耶和華面前搖一搖
[00:17:11.000 --> 00:17:12.000]  或者是
[00:17:12.000 --> 00:17:14.000]  舉起來獻給神
[00:17:14.000 --> 00:17:15.000]  然後就要給祭司
[00:17:15.000 --> 00:17:17.000]  祭司就是你留的
[00:17:17.000 --> 00:17:18.000]  好不好
[00:17:18.000 --> 00:17:21.000]  那祭司基本上有三個意義
[00:17:21.000 --> 00:17:24.000]  第一個就是農業上面
[00:17:24.000 --> 00:17:30.000]  祂是求神賜給祂豐收的小麥
[00:17:30.000 --> 00:17:35.000]  所以祂把粗熟的小麥獻給神
[00:17:35.000 --> 00:17:39.000]  各位包括果子
[00:17:39.000 --> 00:17:42.000]  像我家門口有一個叫做Prune
[00:17:42.000 --> 00:17:44.000]  李子樹
[00:17:44.000 --> 00:17:47.000]  它基本上每年都會結一些李子
[00:17:47.000 --> 00:17:49.000]  那麼它剛開始的時候
[00:17:49.000 --> 00:17:50.000]  它會啵啵啵啵
[00:17:50.000 --> 00:17:51.000]  發幾個出來
[00:17:51.000 --> 00:17:53.000]  又小又酸又不好吃
[00:17:53.000 --> 00:17:55.000]  但是那是粗熟的
[00:17:55.000 --> 00:17:56.000]  別的都沒有
[00:17:56.000 --> 00:17:58.000]  就那幾個
[00:17:58.000 --> 00:18:00.000]  然後猶太人是把這個摘下來
[00:18:00.000 --> 00:18:02.000]  然後獻給神
[00:18:02.000 --> 00:18:05.000]  神就保佑它再來就
[00:18:05.000 --> 00:18:08.000]  哇滿個樹上面都長了果子
[00:18:08.000 --> 00:18:10.000]  還有那個小麥田
[00:18:10.000 --> 00:18:12.000]  都是長滿了麥子一樣
[00:18:12.000 --> 00:18:14.000]  所以這是農業上面的
