
[00:00:00.000 --> 00:00:02.000]  不知道大家有沒有看新聞
[00:02:44.000 --> 00:02:47.000]  我們對於國家的法律
[00:02:47.000 --> 00:02:50.000]  所訂立的規矩和守則
[00:02:50.000 --> 00:02:53.000]  其實都會輕鬆一點
[00:02:53.000 --> 00:02:59.000]  不知道我們會否有類似這樣的想法和感覺呢?
[00:02:59.000 --> 00:03:04.000]  事實上守法其實真的不是很容易
[00:03:04.000 --> 00:03:06.000]  但是雖然是這樣
[00:03:06.000 --> 00:03:08.000]  我們發覺
[00:03:08.000 --> 00:03:13.000]  很多地方的人仍然不斷湧來美國
[00:03:13.000 --> 00:03:16.000]  以前說美國夢
[00:03:16.000 --> 00:03:18.000]  但是事實上
[00:03:18.000 --> 00:03:20.000]  當這些人來到美國的時候
[00:03:20.000 --> 00:03:22.000]  心裏面充滿了同賞
[00:03:22.000 --> 00:03:26.000]  但是從一件這麼簡單的事情裏面來說
[00:03:26.000 --> 00:03:29.000]  其實我們都要想一想
[00:03:29.000 --> 00:03:33.000]  美國並不是一個完美的國家
[00:03:33.000 --> 00:03:34.000]  在美國裏面來說
[00:03:34.000 --> 00:03:36.000]  都有很多的問題
[00:03:36.000 --> 00:03:38.000]  在美國都有貪官污吏
[00:03:38.000 --> 00:03:42.000]  在美國都有很多不公不義的事情
[00:03:42.000 --> 00:03:44.000]  是經常發生的
[00:03:44.000 --> 00:03:47.000]  只不過美國強調
[00:03:47.000 --> 00:03:51.000]  我們是一個崇尚自由民主公民權利的國家
[00:03:51.000 --> 00:03:54.000]  所以雖然有很多地方
[00:03:54.000 --> 00:03:57.000]  我們都知道其實都是不完美的
[00:03:57.000 --> 00:03:58.000]  都是有缺陷的
[00:03:58.000 --> 00:04:00.000]  但是最低限度
[00:04:00.000 --> 00:04:04.000]  我們的生命財產似乎可以得到多一點的保障
[00:04:04.000 --> 00:04:06.000]  不會忽然之間被人割韭菜
[00:04:06.000 --> 00:04:07.000]  對不對?
[00:04:07.000 --> 00:04:10.000]  亦都可以我們有言論自由
[00:04:10.000 --> 00:04:12.000]  如果有什麼的紛爭
[00:04:12.000 --> 00:04:13.000]  大家不妥的時候
[00:04:13.000 --> 00:04:16.000]  亦都有一些正當的渠道
[00:04:16.000 --> 00:04:20.000]  讓我們可以公平地去解決這些問題
[00:04:20.000 --> 00:04:23.000]  所以我仍然是湧來美國的
[00:04:23.000 --> 00:04:25.000]  無論怎樣都好
[00:04:25.000 --> 00:04:27.000]  這是美國的情況
[00:04:27.000 --> 00:04:30.000]  相對比起其他國家可能是好一點的
[00:04:30.000 --> 00:04:31.000]  而事實上
[00:04:31.000 --> 00:04:32.000]  那些人湧來
[00:04:32.000 --> 00:04:35.000]  和我們現在在美國生活的心態
[00:04:35.000 --> 00:04:36.000]  可能都是一樣
[00:04:36.000 --> 00:04:37.000]  因為我相信
[00:04:37.000 --> 00:04:38.000]  我們大部份的人
[00:04:38.000 --> 00:04:40.000]  包括你和我在內
[00:04:40.000 --> 00:04:42.000]  都希望我們的社會
[00:04:42.000 --> 00:04:44.000]  是一個秉行公義的社會
[00:04:44.000 --> 00:04:46.000]  我們很希望我們生活的地方
[00:04:46.000 --> 00:04:50.000]  是一個可以保障我們人生自由
[00:04:50.000 --> 00:04:52.000]  我們的公民權利的地方
[00:04:52.000 --> 00:04:54.000]  我們更加希望我們國家
[00:04:54.000 --> 00:04:57.000]  能夠自由平等
[00:04:57.000 --> 00:04:59.000]  每個人都有公平競爭的機會
[00:04:59.000 --> 00:05:02.000]  所以為什麼這麼多人仍然湧來美國
[00:05:02.000 --> 00:05:03.000]  因為相對來說
[00:05:03.000 --> 00:05:06.000]  美國似乎能夠提供我們這些
[00:05:06.000 --> 00:05:08.000]  更多的東西
[00:05:08.000 --> 00:05:10.000]  問題就是這樣
[00:05:10.000 --> 00:05:11.000]  剛才提到
[00:05:11.000 --> 00:05:13.000]  美國相對來說
[00:05:13.000 --> 00:05:16.000]  比起其他國家多一點自由
[00:05:16.000 --> 00:05:18.000]  多一點講民權
[00:05:18.000 --> 00:05:23.000]  多一點給我們自由發展的機會
[00:05:23.000 --> 00:05:26.000]  但一大堆這樣的觀念
[00:05:26.000 --> 00:05:29.000]  或者我們可以稱之為價值觀
[00:05:29.000 --> 00:05:31.000]  其實在不同的地方
[00:05:31.000 --> 00:05:32.000]  不同的國家
[00:05:32.000 --> 00:05:34.000]  不同的時候
[00:05:34.000 --> 00:05:36.000]  定義都是不一樣的
[00:05:36.000 --> 00:05:38.000]  以這個國家
[00:05:38.000 --> 00:05:40.000]  這樣去解釋民主、民權
[00:05:40.000 --> 00:05:43.000]  美國這樣去解釋民主、民權
[00:05:43.000 --> 00:05:44.000]  但兩者之間
[00:05:44.000 --> 00:05:48.000]  可能有很大的差異存在
[00:05:48.000 --> 00:05:49.000]  所以
[00:05:49.000 --> 00:05:52.000]  我們講八福
[00:05:52.000 --> 00:05:53.000]  跟大家講這個原因就是
[00:05:53.000 --> 00:05:55.000]  今天我們要講什麼
[00:05:55.000 --> 00:05:58.000]  飢渴無疑
[00:05:58.000 --> 00:06:00.000]  新譯本的翻譯是什麼
[00:06:00.000 --> 00:06:02.000]  愛慕公義
[00:06:02.000 --> 00:06:03.000]  如飢如渴的人
[00:06:03.000 --> 00:06:04.000]  有福了
[00:06:04.000 --> 00:06:06.000]  這是第四個福
[00:06:06.000 --> 00:06:07.000]  愛慕公義
[00:06:07.000 --> 00:06:09.000]  如飢如渴的人有福了
[00:06:09.000 --> 00:06:10.000]  為什麼呢
[00:06:10.000 --> 00:06:12.000]  因為他們必得飽足
[00:06:12.000 --> 00:06:15.000]  到底這句說話是什麼意思
[00:06:15.000 --> 00:06:18.000]  正經地說到公義
[00:06:18.000 --> 00:06:20.000]  我們應該怎樣去解讀
[00:06:20.000 --> 00:06:23.000]  到底什麼是公義
[00:06:23.000 --> 00:06:25.000]  首先一般來說
[00:06:25.000 --> 00:06:26.000]  公義是講什麼呢
[00:06:26.000 --> 00:06:27.000]  公義就是說
[00:06:27.000 --> 00:06:28.000]  所有人
[00:06:28.000 --> 00:06:31.000]  或者最大多數的人
[00:06:31.000 --> 00:06:33.000]  是根據大家認為是
[00:06:33.000 --> 00:06:37.000]  公平、公正、合理的價值觀
[00:06:37.000 --> 00:06:38.000]  然後歸納出
[00:06:38.000 --> 00:06:41.000]  大家願意遵守的
[00:06:41.000 --> 00:06:43.000]  倫理、道德守則
[00:06:43.000 --> 00:06:47.000]  這是一般性公義的定義
[00:06:47.000 --> 00:06:49.000]  所以公義這件事
[00:06:49.000 --> 00:06:50.000]  是公義
[00:06:50.000 --> 00:06:52.000]  大家覺得是對的
[00:06:52.000 --> 00:06:54.000]  是應該這樣做的事
[00:06:54.000 --> 00:06:57.000]  就不是由當權者
[00:06:57.000 --> 00:06:59.000]  單方面
[00:06:59.000 --> 00:07:01.000]  去制定出來的法律
[00:07:01.000 --> 00:07:03.000]  和法律的規矩
[00:07:03.000 --> 00:07:06.000]  用來控制人民
[00:07:06.000 --> 00:07:07.000]  反而是
[00:07:07.000 --> 00:07:10.000]  政府根據絕大多數人民
[00:07:10.000 --> 00:07:11.000]  根據良知
[00:07:11.000 --> 00:07:13.000]  根據我們的理智
[00:07:13.000 --> 00:07:16.000]  根據我們的人性
[00:07:16.000 --> 00:07:18.000]  歸納出一大堆價值觀
[00:07:18.000 --> 00:07:20.000]  我覺得這是很重要的
[00:07:20.000 --> 00:07:22.000]  我們一起生活在世界上
[00:07:22.000 --> 00:07:24.000]  大家都要遵守的
[00:07:24.000 --> 00:07:26.000]  政府收集這些之後
[00:07:26.000 --> 00:07:29.000]  就根據這些東西定立法律
[00:07:29.000 --> 00:07:32.000]  制定一些互相有幫助
[00:07:32.000 --> 00:07:34.000]  互惠互利的
[00:07:34.000 --> 00:07:35.000]  可以造福社會的
[00:07:35.000 --> 00:07:39.000]  一些法律和生活的守則
[00:07:39.000 --> 00:07:40.000]  於是
[00:07:40.000 --> 00:07:42.000]  人民在各種環境裡生活的時候
[00:07:42.000 --> 00:07:45.000]  我們就生命財政得到保障
[00:07:45.000 --> 00:07:46.000]  剛才說過
[00:07:46.000 --> 00:07:49.000]  也可以維持社會的秩序
[00:07:49.000 --> 00:07:52.000]  鞏固國家發展的基礎
[00:07:52.000 --> 00:07:56.000]  所以我們在美國有人權法
[00:07:56.000 --> 00:07:57.000]  有勞工法
[00:07:57.000 --> 00:07:59.000]  有工商法
[00:07:59.000 --> 00:08:01.000]  還有交通規則
[00:08:01.000 --> 00:08:03.000]  這些一路下去
[00:08:03.000 --> 00:08:04.000]  除此之外
[00:08:04.000 --> 00:08:05.000]  除了法例之外
[00:08:05.000 --> 00:08:06.000]  還有什麼呢
[00:08:06.000 --> 00:08:08.000]  還有很多
[00:08:08.000 --> 00:08:12.000]  有關家庭倫理道德的觀念
[00:08:12.000 --> 00:08:13.000]  譬如說
[00:08:13.000 --> 00:08:15.000]  做父母的要怎樣
[00:08:15.000 --> 00:08:18.000]  要有責任去教養自己的子女
[00:08:18.000 --> 00:08:19.000]  做子女的
[00:08:19.000 --> 00:08:22.000]  應該去孝敬父母
[00:08:22.000 --> 00:08:23.000]  做工的人要怎樣
[00:08:23.000 --> 00:08:24.000]  要勤力
[00:08:24.000 --> 00:08:25.000]  要盡責
[00:08:25.000 --> 00:08:26.000]  做老闆呢
[00:08:26.000 --> 00:08:27.000]  做上司呢
[00:08:27.000 --> 00:08:29.000]  做家庭的人要怎樣呢
[00:08:29.000 --> 00:08:31.000]  要老實
[00:08:31.000 --> 00:08:32.000]  要貨真價實
[00:08:32.000 --> 00:08:34.000]  童叟無欺
[00:08:34.000 --> 00:08:37.000]  這些規矩
[00:08:37.000 --> 00:08:38.000]  法例
[00:08:38.000 --> 00:08:41.000]  我們生活的守則
[00:08:41.000 --> 00:08:42.000]  是大家認同
[00:08:42.000 --> 00:08:45.000]  我們願意一起這樣去做
[00:08:45.000 --> 00:08:47.000]  凡是我們能夠這樣一起去做
[00:08:47.000 --> 00:08:49.000]  去遵守生活的守則
[00:08:49.000 --> 00:08:51.000]  和法例的時候
[00:08:51.000 --> 00:08:54.000]  無論是基督徒也好
[00:08:54.000 --> 00:08:55.000]  不是基督也好
[00:08:55.000 --> 00:08:56.000]  信不信耶穌也好
[00:08:56.000 --> 00:08:57.000]  不信耶穌也好
[00:08:57.000 --> 00:08:59.000]  我們都在做什麼
[00:08:59.000 --> 00:09:02.000]  在維護所謂的社會公義
[00:09:02.000 --> 00:09:04.000]  Social Justice
[00:09:04.000 --> 00:09:06.000]  因為這樣的緣故
[00:09:06.000 --> 00:09:08.000]  我們就會被人覺得
[00:09:08.000 --> 00:09:10.000]  這是一個異人
[00:09:10.000 --> 00:09:12.000]  是一個公義的人
[00:09:12.000 --> 00:09:14.000]  但我剛才說過
[00:09:14.000 --> 00:09:15.000]  這些是什麼呢
[00:09:15.000 --> 00:09:18.000]  是一般人對公義的解讀
[00:09:18.000 --> 00:09:20.000]  那個看法
[00:09:20.000 --> 00:09:22.000]  而聖經所說的意義
[00:09:22.000 --> 00:09:25.000]  原來就不是單單說這些法律
[00:09:25.000 --> 00:09:28.000]  生活的守則這麼簡單
[00:09:28.000 --> 00:09:31.000]  聖經所說的意義
[00:09:31.000 --> 00:09:32.000]  通常是說什麼呢
[00:09:32.000 --> 00:09:34.000]  是說到人與上帝
[00:09:34.000 --> 00:09:36.000]  和人與人之間
[00:09:36.000 --> 00:09:39.000]  有一個正當的合適的關係
[00:09:39.000 --> 00:09:40.000]  所以
[00:09:40.000 --> 00:09:42.000]  如果你在教會裏面一段時間
[00:09:42.000 --> 00:09:44.000]  你會經常聽到這句說話
[00:09:44.000 --> 00:09:47.000]  我們被稱為義
[00:09:47.000 --> 00:09:48.000]  不是很公義
[00:09:48.000 --> 00:09:50.000]  不過被上帝稱你為義
[00:09:50.000 --> 00:09:51.000]  因為為什麼呢
[00:09:51.000 --> 00:09:52.000]  因為我們
[00:09:52.000 --> 00:09:53.000]  到齊叔了
[00:09:53.000 --> 00:09:56.000]  我們和上帝有一個正當的關係
[00:09:56.000 --> 00:09:58.000]  是一個合宜的關係
[00:09:58.000 --> 00:10:00.000]  所以是被上帝稱為義
[00:10:00.000 --> 00:10:02.000]  被人接納和認可
[00:10:02.000 --> 00:10:04.000]  所以在聖經裏面來說
[00:10:04.000 --> 00:10:07.000]  公義也包括了什麼
[00:10:07.000 --> 00:10:11.000]  基督徒那種品格上的定屬
[00:10:11.000 --> 00:10:16.000]  以致我們的生活能夠像耶穌在世上生活一樣
[00:10:16.000 --> 00:10:17.000]  耶穌是一個義人
[00:10:17.000 --> 00:10:19.000]  這個無可否認
[00:10:19.000 --> 00:10:21.000]  我們活像耶穌基督
[00:10:21.000 --> 00:10:23.000]  我們也是一個義人
[00:10:23.000 --> 00:10:24.000]  所以其實
[00:10:24.000 --> 00:10:26.000]  當我們說到公義
[00:10:26.000 --> 00:10:28.000]  聖經裏面的含義裏面來說
[00:10:28.000 --> 00:10:30.000]  第一是強調關係
[00:10:30.000 --> 00:10:32.000]  和神和人的關係
[00:10:32.000 --> 00:10:35.000]  第二是說到我們屬靈品教的那種成長
[00:10:35.000 --> 00:10:36.000]  成熟
[00:10:36.000 --> 00:10:40.000]  所以當我們說八福的時候
[00:10:40.000 --> 00:10:41.000]  OK
[00:10:41.000 --> 00:10:44.000]  如果我們看整章的馬太福音
[00:10:44.000 --> 00:10:45.000]  你會發覺
[00:10:45.000 --> 00:10:48.000]  耶穌說完八福之後
[00:10:48.000 --> 00:10:50.000]  接著說什麼
[00:10:50.000 --> 00:10:53.000]  就是應該怎樣在這個世界上生活
[00:10:53.000 --> 00:10:54.000]  當你回去看的時候
[00:10:54.000 --> 00:10:55.000]  你會發覺
[00:10:55.000 --> 00:10:57.000]  你應該怎樣在這個世界上生活
[00:10:57.000 --> 00:10:58.000]  你要做「嚴」做「光」
[00:10:58.000 --> 00:11:00.000]  因為基督徒是世上的「嚴」
[00:11:00.000 --> 00:11:02.000]  世上的「光」
[00:11:02.000 --> 00:11:03.000]  到五章二十字
[00:11:03.000 --> 00:11:05.000]  這個很重要
[00:11:05.000 --> 00:11:08.000]  幫助我們進一步去明白
[00:11:08.000 --> 00:11:10.000]  聖經裏所說的「公義」
[00:11:10.000 --> 00:11:11.000]  到底是什麼意思
[00:11:11.000 --> 00:11:13.000]  耶穌怎樣跟叛徒說
[00:11:13.000 --> 00:11:14.000]  耶穌說
[00:11:14.000 --> 00:11:16.000]  你們的「義」
[00:11:16.000 --> 00:11:20.000]  若不勝過民事和法理卓人的「義」
[00:11:20.000 --> 00:11:23.000]  後果很嚴重
[00:11:23.000 --> 00:11:26.000]  斷不能進天國
[00:11:26.000 --> 00:11:29.000]  你們的「義」
[00:11:29.000 --> 00:11:32.000]  若不勝過民事和法理卓人的「義」
[00:11:32.000 --> 00:11:35.000]  斷不能進天國
[00:11:35.000 --> 00:11:37.000]  到底是什麼意思
[00:11:37.000 --> 00:11:39.000]  民事是什麼人
[00:11:39.000 --> 00:11:41.000]  民事就是抄律法
[00:11:41.000 --> 00:11:42.000]  解釋律法的人
[00:11:42.000 --> 00:11:43.000]  法理卓人呢
[00:11:43.000 --> 00:11:48.000]  法律卓人是嚴謹進行聖經律法的人
[00:11:48.000 --> 00:11:50.000]  所以無論你是民事也好
[00:11:50.000 --> 00:11:51.000]  法律卓人也好
[00:11:51.000 --> 00:11:54.000]  在當時的社會裏面來說
[00:11:54.000 --> 00:11:56.000]  是「義」人
[00:11:56.000 --> 00:11:59.000]  These are the righteous men
[00:11:59.000 --> 00:12:01.000]  不過在聖經裏面的時候
[00:12:01.000 --> 00:12:02.000]  耶穌說「No」
[00:12:02.000 --> 00:12:04.000]  耶穌說「這不是」
[00:12:04.000 --> 00:12:06.000]  這是「假無為事」的人
[00:12:06.000 --> 00:12:09.000]  耶穌說「這是品色的墳墓」
[00:12:09.000 --> 00:12:10.000]  為什麼
[00:12:10.000 --> 00:12:11.000]  他們不是「義」人嗎
[00:12:11.000 --> 00:12:13.000]  每個人都覺得這群人是「義」人
[00:12:13.000 --> 00:12:14.000]  律法師
[00:12:14.000 --> 00:12:15.000]  守律法的人
[00:12:15.000 --> 00:12:17.000]  很嚴謹生活的人
[00:12:17.000 --> 00:12:18.000]  特別是法律卓人
[00:12:18.000 --> 00:12:20.000]  大家都知道這件事
[00:12:20.000 --> 00:12:22.000]  為什麼耶穌說「這不是」
[00:12:22.000 --> 00:12:25.000]  是「假無為事」的墳墓呢
[00:12:25.000 --> 00:12:27.000]  聖經裏面有解釋
[00:12:27.000 --> 00:12:28.000]  為什麼呢
[00:12:28.000 --> 00:12:30.000]  提摩特後書第3章第5節說
[00:12:30.000 --> 00:12:36.000]  因為他們只有驚乾的外貌
[00:12:36.000 --> 00:12:40.000]  卻背棄了驚乾的實質
[00:12:40.000 --> 00:12:41.000]  原來因為這群人
[00:12:41.000 --> 00:12:44.000]  雖然人們覺得這群人
[00:12:44.000 --> 00:12:46.000]  做事很簡貶
[00:12:46.000 --> 00:12:48.000]  根據律法去做
[00:12:48.000 --> 00:12:50.000]  應該是一個「義」人
[00:12:50.000 --> 00:12:52.000]  但其實原來他們和上帝
[00:12:52.000 --> 00:12:54.000]  沒有正當的關係
[00:12:54.000 --> 00:12:55.000]  他們也不能夠明白
[00:12:55.000 --> 00:12:58.000]  和掌握上帝的心意
[00:12:58.000 --> 00:12:59.000]  他們的「義」是什麼呢
[00:12:59.000 --> 00:13:01.000]  是守律法的「義」
[00:13:01.000 --> 00:13:06.000]  就好像放死人的墳墓一樣
[00:13:06.000 --> 00:13:07.000]  是沒有生命的
[00:13:07.000 --> 00:13:11.000]  裏面一點生命的氣息都沒有
[00:13:11.000 --> 00:13:14.000]  所以他們在上帝的眼裏面來說
[00:13:14.000 --> 00:13:16.000]  就不是「義」人
[00:13:16.000 --> 00:13:19.000]  而在上帝眼中的「義」人
[00:13:19.000 --> 00:13:21.000]  就不單單是守律法的人
[00:13:21.000 --> 00:13:23.000]  更加要用心靈承受
[00:13:23.000 --> 00:13:24.000]  去敬拜上帝
[00:13:24.000 --> 00:13:27.000]  和服侍上帝
[00:13:27.000 --> 00:13:30.000]  這些人不會為了守律法而守律法
[00:13:30.000 --> 00:13:31.000]  不是因為有律法在這裏
[00:13:31.000 --> 00:13:34.000]  所以我們就守吧
[00:13:34.000 --> 00:13:36.000]  耶穌接著
[00:13:36.000 --> 00:13:39.000]  用了六個例子
[00:13:39.000 --> 00:13:40.000]  有六個例子
[00:13:40.000 --> 00:13:42.000]  去幫助我們明白
[00:13:42.000 --> 00:13:44.000]  什麼是上帝的「義」
[00:13:44.000 --> 00:13:45.000]  上帝的「義」
[00:13:45.000 --> 00:13:47.000]  為什麼是超過
[00:13:47.000 --> 00:13:49.000]  正過
[00:13:49.000 --> 00:13:52.000]  和法律出人的「義」呢
[00:13:52.000 --> 00:13:53.000]  大家都聽到
[00:13:53.000 --> 00:13:54.000]  例如律法書
[00:13:54.000 --> 00:13:55.000]  這個不單是正經的律法
[00:13:55.000 --> 00:13:57.000]  全世界的律法都說
[00:13:57.000 --> 00:13:59.000]  不可殺人
[00:13:59.000 --> 00:14:00.000]  第一個例子
[00:14:00.000 --> 00:14:01.000]  不可殺人
[00:14:01.000 --> 00:14:03.000]  但是正經說
[00:14:03.000 --> 00:14:06.000]  我們如果是無緣無故
[00:14:06.000 --> 00:14:09.000]  去向一個弟兄
[00:14:09.000 --> 00:14:11.000]  一個姊妹動怒
[00:14:11.000 --> 00:14:14.000]  就等同殺人
[00:14:14.000 --> 00:14:16.000]  你不一定要拒絕他
[00:14:16.000 --> 00:14:17.000]  不過你向他
[00:14:17.000 --> 00:14:18.000]  無緣無故的發怒
[00:14:18.000 --> 00:14:20.000]  發脾氣
[00:14:20.000 --> 00:14:22.000]  可能最後都會殺人
[00:14:22.000 --> 00:14:23.000]  不一定的
[00:14:23.000 --> 00:14:25.000]  因為你怕坐牢
[00:14:25.000 --> 00:14:27.000]  無論如何
[00:14:27.000 --> 00:14:30.000]  和一般的要求不同了
[00:14:30.000 --> 00:14:33.000]  在上帝眼中
[00:14:33.000 --> 00:14:35.000]  我們不單單是
[00:14:35.000 --> 00:14:37.000]  不可以犯奸淫
[00:14:37.000 --> 00:14:39.000]  正經說什麼
[00:14:39.000 --> 00:14:41.000]  當你看到一個婦
[00:14:41.000 --> 00:14:43.000]  你做動淫的時候
[00:14:43.000 --> 00:14:46.000]  你就已經和她犯奸淫了
[00:14:46.000 --> 00:14:48.000]  這是第二個例子
[00:14:48.000 --> 00:14:49.000]  還有呢
[00:14:49.000 --> 00:14:55.000]  即使我們離婚和再婚
[00:14:55.000 --> 00:14:59.000]  但是如果用離婚和再婚
[00:14:59.000 --> 00:15:03.000]  作為解決夫妻的衝突
[00:15:03.000 --> 00:15:06.000]  和滿足自己慾望的手段
[00:15:06.000 --> 00:15:10.000]  我們等同犯奸淫
[00:15:10.000 --> 00:15:11.000]  然後正經說
[00:15:11.000 --> 00:15:13.000]  不可背叛
[00:15:13.000 --> 00:15:14.000]  發了誓你就要去做
[00:15:14.000 --> 00:15:16.000]  去遵守
[00:15:16.000 --> 00:15:19.000]  不過耶穌說
[00:15:19.000 --> 00:15:20.000]  與其用發誓
[00:15:20.000 --> 00:15:22.000]  去賺取別人對我們的信任
[00:15:22.000 --> 00:15:25.000]  不如你就建立你的信譽
[00:15:25.000 --> 00:15:26.000]  做個實言實施
[00:15:26.000 --> 00:15:27.000]  說得出做得到的人
[00:15:27.000 --> 00:15:30.000]  我們就不用發誓了
[00:15:30.000 --> 00:15:32.000]  然後聖經裡又怎麼說呢
[00:15:32.000 --> 00:15:33.000]  你們聽到有話說
[00:15:33.000 --> 00:15:38.000]  以牙還牙
[00:15:38.000 --> 00:15:40.000]  這些才叫做公平
[00:15:40.000 --> 00:15:43.000]  敬義得以伸張
[00:15:43.000 --> 00:15:45.000]  但是耶穌怎麼說呢
[00:15:45.000 --> 00:15:48.000]  上帝教導我們要以全聖惡
[00:15:48.000 --> 00:15:51.000]  人家打你右邊的臉
[00:15:51.000 --> 00:15:52.000]  連左邊也打了
[00:15:52.000 --> 00:15:53.000]  不要還手
[00:15:53.000 --> 00:15:54.000]  然後呢
[00:15:54.000 --> 00:15:56.000]  你就聽別人說
[00:15:56.000 --> 00:15:57.000]  要愛什麼
[00:15:57.000 --> 00:15:59.000]  愛你的鱗蛇
[00:15:59.000 --> 00:16:01.000]  恨你的仇敵
[00:16:01.000 --> 00:16:04.000]  我覺得這是理所當然的
[00:16:04.000 --> 00:16:06.000]  人之常情
[00:16:06.000 --> 00:16:08.000]  愛你的鱗蛇
[00:16:08.000 --> 00:16:10.000]  然後恨你的仇敵
[00:16:10.000 --> 00:16:11.000]  人之常情是你的
[00:16:11.000 --> 00:16:13.000]  但是耶穌
[00:16:13.000 --> 00:16:15.000]  只是我告訴你們
[00:16:15.000 --> 00:16:17.000]  要愛你的仇敵
[00:16:17.000 --> 00:16:20.000]  為了迫迫你的禱告
[00:16:20.000 --> 00:16:22.000]  耶穌連那六個例子
[00:16:22.000 --> 00:16:24.000]  什麼叫做公義
[00:16:24.000 --> 00:16:25.000]  你以為你那些
[00:16:25.000 --> 00:16:26.000]  手牙做這樣做那樣
[00:16:26.000 --> 00:16:27.000]  就叫做公義
[00:16:27.000 --> 00:16:31.000]  不是的
[00:16:31.000 --> 00:16:32.000]  是看我們的心
[00:16:32.000 --> 00:16:34.000]  看我們的態度
[00:16:34.000 --> 00:16:36.000]  包括看我們做了什麼
[00:16:36.000 --> 00:16:38.000]  所以上帝的義
[00:16:38.000 --> 00:16:44.000]  是比社會世界要求我們的圍高
[00:16:44.000 --> 00:16:46.000]  也很明顯是勝過了
[00:16:46.000 --> 00:16:50.000]  民事和法律出行的義的
