
[00:00:00.000 --> 00:00:06.000]  選取的兩段經文是來自《古羅西書》四章十四節
[00:06:21.000 --> 00:06:25.000]  他是保羅一生傳道士工上一個很重要的幫手
[00:06:25.000 --> 00:06:30.000]  也是保羅生命中一個很忠心的朋友
[00:06:30.000 --> 00:06:33.000]  這是我們大家都知道的
[00:06:33.000 --> 00:06:36.000]  其實有關盧迦的事情
[00:06:36.000 --> 00:06:39.000]  他的出身是怎樣
[00:06:39.000 --> 00:06:42.000]  他信主經過是怎樣
[00:06:42.000 --> 00:06:47.000]  他後來怎樣來都成為保羅傳道上的拍檔
[00:06:47.000 --> 00:06:49.000]  其實我們所知的並不是太多
[00:06:49.000 --> 00:06:52.000]  聖經揭露的資料並不是太多
[00:06:52.000 --> 00:06:53.000]  所以很多時候
[00:06:53.000 --> 00:06:56.000]  當學者們要研究保羅一生和他身邊的人物
[00:06:56.000 --> 00:06:58.000]  例如盧迦這些人物的時候
[00:06:58.000 --> 00:07:01.000]  都只能夠靠有限的資料
[00:07:01.000 --> 00:07:07.000]  和我們現在能夠對新約時代的背景的認識
[00:07:07.000 --> 00:07:10.000]  來重構這個人物
[00:07:10.000 --> 00:07:12.000]  學者告訴我們
[00:07:12.000 --> 00:07:15.000]  盧迦這個人物其實是一個知識份子
[00:07:15.000 --> 00:07:18.000]  他有很深的學養
[00:07:18.000 --> 00:07:20.000]  是一個學識淵博的人物
[00:07:20.000 --> 00:07:23.000]  原因是他留下了兩部作品
[00:07:23.000 --> 00:07:25.000]  在我們的聖經裡面
[00:07:25.000 --> 00:07:26.000]  大家都知道
[00:07:26.000 --> 00:07:29.000]  就是盧迦福音和《使徒行傳》
[00:07:29.000 --> 00:07:31.000]  這兩本都是同一個作者
[00:07:31.000 --> 00:07:33.000]  都是盧迦一生的作品
[00:07:33.000 --> 00:07:36.000]  研究這兩本作品的人告訴我們
[00:07:36.000 --> 00:07:39.000]  其實當中所用到的希臘文
[00:07:39.000 --> 00:07:42.000]  是非常優美的希臘文
[00:07:42.000 --> 00:07:45.000]  所以他是一個文筆優美
[00:07:45.000 --> 00:07:53.000]  結構嚴謹而且巧具詳實的幾位作者
[00:07:53.000 --> 00:07:55.000]  從這裡我們可以看到
[00:07:55.000 --> 00:07:59.000]  盧迦在學問上的修養有多深
[00:07:59.000 --> 00:08:01.000]  名詞怎麼看呢
[00:08:01.000 --> 00:08:05.000]  盧迦這個名字原來是一個典型的拉丁名詞
[00:08:05.000 --> 00:08:06.000]  我們知道拉丁語
[00:08:06.000 --> 00:08:10.000]  就是在當時羅馬世界盛行的官方語
[00:08:10.000 --> 00:08:12.000]  是一個拉丁名詞
[00:08:12.000 --> 00:08:15.000]  它的意思是光
[00:08:15.000 --> 00:08:19.000]  或者帶來光的人
[00:08:19.000 --> 00:08:22.000]  當然這個光是指我們
[00:08:22.000 --> 00:08:26.000]  所能夠肉眼看到的那個物理的光
[00:08:26.000 --> 00:08:28.000]  物質的光
[00:08:28.000 --> 00:08:32.000]  不過光有很多時候都可以帶給我們有寓意的作用
[00:08:32.000 --> 00:08:35.000]  因為我們知道光能夠驅除黑暗
[00:08:35.000 --> 00:08:39.000]  就好像知識就是力量
[00:08:39.000 --> 00:08:41.000]  能夠驅除愚昧
[00:08:41.000 --> 00:08:43.000]  所以盧迦這個名詞的意思
[00:08:43.000 --> 00:08:47.000]  可以引申成為帶來知識的人
[00:08:47.000 --> 00:08:50.000]  也很切合盧迦這位先生
[00:08:50.000 --> 00:08:54.000]  在《新日聖經》裡面對他的印象
[00:08:54.000 --> 00:08:57.000]  我們相信盧迦雖然有一個拉丁的名字
[00:08:57.000 --> 00:09:01.000]  不過他相信會是一個希臘人
[00:09:01.000 --> 00:09:04.000]  有學者們猜想
[00:09:04.000 --> 00:09:09.000]  盧迦可能他曾經一度成為一個奴隸
[00:09:09.000 --> 00:09:12.000]  後來才獲得自由民的身份
[00:09:12.000 --> 00:09:17.000]  因為在當時其實有很多學識淵博的人物
[00:09:17.000 --> 00:09:21.000]  或者擁有一些很特長技術的專門人才
[00:09:21.000 --> 00:09:25.000]  譬如我們知道盧迦也是一位醫生
[00:09:25.000 --> 00:09:28.000]  他們因為戰事的緣故淪為奴隸
[00:09:28.000 --> 00:09:34.000]  而被販賣在家居裡服侍他們的主人
[00:09:34.000 --> 00:09:39.000]  但是由於他們的學問修養、才能
[00:09:39.000 --> 00:09:42.000]  而深得他們主人的賞識
[00:09:42.000 --> 00:09:44.000]  往往他們的主人後來
[00:09:44.000 --> 00:09:47.000]  會將他們釋放成為自由民
[00:09:47.000 --> 00:09:50.000]  甚至後來因為他特別特質的緣故
[00:09:50.000 --> 00:09:52.000]  他們在當時社會上
[00:09:52.000 --> 00:09:56.000]  分別都成為一些相當有成就的人
[00:09:56.000 --> 00:10:02.000]  大財主或者甚至在政府裡面做高官
[00:10:02.000 --> 00:10:04.000]  在當時的羅馬世界裡面
[00:10:04.000 --> 00:10:07.000]  有很多很多這些例子
[00:10:07.000 --> 00:10:10.000]  學者們相信盧迦可能都是相似的
[00:10:10.000 --> 00:10:11.000]  他本來是一個奴隸
[00:10:11.000 --> 00:10:16.000]  不過他後來成為一個自由的人
[00:10:16.000 --> 00:10:19.000]  當他認識保羅之前
[00:10:19.000 --> 00:10:23.000]  其實我們相信盧迦已經是一個基督徒了
[00:10:23.000 --> 00:10:26.000]  他在哪裡和保羅相遇呢?
[00:10:26.000 --> 00:10:29.000]  是在一個叫特羅亞的地方
[00:10:29.000 --> 00:10:34.000]  事情記載在《士徒行傳》第十六章的六至十節
[00:10:34.000 --> 00:10:36.000]  特羅亞其實是當時亞西亞
[00:10:36.000 --> 00:10:38.000]  即是今天土耳其西邊
[00:10:38.000 --> 00:10:41.000]  一個相當重要的港口
[00:10:41.000 --> 00:10:45.000]  他就在那裡遇到保羅和他的團隊
[00:10:45.000 --> 00:10:46.000]  學者告訴我們
[00:10:46.000 --> 00:10:49.000]  其實這句話在《士徒行傳》裡面
[00:10:49.000 --> 00:10:50.000]  即是剛才我們所說的
[00:10:50.000 --> 00:10:54.000]  十六章的六至十節的這段話
[00:10:54.000 --> 00:11:00.000]  其實有一個承先啟後的轉折的作用在那裡
[00:11:00.000 --> 00:11:02.000]  原因是我們注意到
[00:11:02.000 --> 00:11:05.000]  在這段經文之前
[00:11:05.000 --> 00:11:10.000]  當盧迦福音記述到教會裡面的故事
[00:11:10.000 --> 00:11:16.000]  和記述到偉大的士徒保羅和他的團隊的傳道和行程的時候
[00:11:16.000 --> 00:11:22.000]  他很多時候都是用一個第三者的角度去看他們
[00:11:22.000 --> 00:11:25.000]  所以他往往用他或者他們
[00:11:25.000 --> 00:11:29.000]  來描述保羅和他們的團隊
[00:11:29.000 --> 00:11:30.000]  不過由這段經文開始
[00:11:30.000 --> 00:11:34.000]  我們發現轉述轉了
[00:11:34.000 --> 00:11:38.000]  我們發現往後他講述到保羅的行程的時候
[00:11:38.000 --> 00:11:42.000]  往往是一個用第一身的眾數的形式
[00:11:42.000 --> 00:11:44.000]  我們的形式
[00:11:44.000 --> 00:11:46.000]  一直到《士徒行傳》結尾都是這樣
[00:11:46.000 --> 00:11:47.000]  所以換句話說
[00:11:47.000 --> 00:11:51.000]  我們相信他們在特羅亞地方裡面遇到保羅
[00:11:51.000 --> 00:11:53.000]  跟他的團隊認識
[00:11:53.000 --> 00:11:54.000]  後來加入他的團隊
[00:11:54.000 --> 00:11:59.000]  以後就陪伴著保羅一直傳道
[00:11:59.000 --> 00:12:04.000]  當時大約是公元48年
[00:12:04.000 --> 00:12:05.000]  從此以後
[00:12:05.000 --> 00:12:10.000]  無論保羅是在馬其頓的地方的傳道
[00:12:10.000 --> 00:12:12.000]  在哲撒羅尼加
[00:12:12.000 --> 00:12:14.000]  在哥林多
[00:12:14.000 --> 00:12:17.000]  後來去到以弗所裡面傳道
[00:12:17.000 --> 00:12:20.000]  再返回耶路撒冷
[00:12:20.000 --> 00:12:23.000]  因為發生事他被囚禁於該撒尼亞
[00:12:23.000 --> 00:12:25.000]  為上訴該殺他去到羅馬
[00:12:25.000 --> 00:12:30.000]  等等一連串很多很多的故事裡面
[00:12:30.000 --> 00:12:34.000]  我們都看到這個路加的影子
[00:12:34.000 --> 00:12:37.000]  甚至很可能那個傳說中
[00:12:37.000 --> 00:12:39.000]  保羅在西班牙的工作
[00:12:39.000 --> 00:12:41.000]  一樣都有他份
[00:12:41.000 --> 00:12:43.000]  作為醫生的路加
[00:12:43.000 --> 00:12:47.000]  都陪伴在保羅的身邊
[00:12:47.000 --> 00:12:51.000]  我們知道當保羅寫提摩太后書的時候
[00:12:51.000 --> 00:12:53.000]  環境不同了
[00:12:53.000 --> 00:12:55.000]  很多東西都在變化當中
[00:12:55.000 --> 00:12:58.000]  變化本來是人間的常情
[00:12:58.000 --> 00:13:00.000]  所以保羅不同的夥伴
[00:13:00.000 --> 00:13:05.000]  因為不同的緣由都離開保羅而去
[00:13:05.000 --> 00:13:10.000]  我們可以感受到保羅那種孤獨的感覺
[00:13:10.000 --> 00:13:12.000]  在他的書信當中
[00:13:12.000 --> 00:13:14.000]  所以在書信裡面
[00:13:14.000 --> 00:13:19.000]  他提到獨有路加在我身旁
[00:13:19.000 --> 00:13:21.000]  這個獨有
[00:13:21.000 --> 00:13:25.000]  不單只是講述了保羅身邊的一些情況
[00:13:25.000 --> 00:13:28.000]  得到路加在他身邊
[00:13:28.000 --> 00:13:31.000]  而事實上是將保羅他自己那種
[00:13:31.000 --> 00:13:35.000]  孤獨面對死亡挑戰的這種心情
[00:13:35.000 --> 00:13:38.000]  有路加在旁陪伴的支持
[00:13:38.000 --> 00:13:40.000]  都表達了出來
[00:13:40.000 --> 00:13:44.000]  所以我們說路加是一個忠心的夥伴
[00:13:44.000 --> 00:13:47.000]  是一個一生難求的忠心的夥伴
[00:13:47.000 --> 00:13:51.000]  我們很熟悉保羅給許許多多的教訓
[00:13:51.000 --> 00:13:54.000]  在保羅很多很多美麗的倫理的教訓裡面
[00:13:54.000 --> 00:13:58.000]  弟兄的相愛是保羅一個很重視的題目
[00:13:58.000 --> 00:14:04.000]  他覺得要在一個充滿了人與人之間的懷疑
[00:14:04.000 --> 00:14:09.000]  爭鬥的社會裡面生存的話
[00:14:09.000 --> 00:14:12.000]  教會就一定要彼此相愛
[00:14:12.000 --> 00:14:15.000]  但是我們又看到保羅一生裡面
[00:14:15.000 --> 00:14:19.000]  是很難得的能夠經歷到弟兄的相愛
[00:14:19.000 --> 00:14:23.000]  因為一方面他要以很大的毅力
[00:14:23.000 --> 00:14:27.000]  去面對羅馬世界裡面現在的挑戰
[00:14:27.000 --> 00:14:29.000]  另一方面我們又發覺到
[00:14:29.000 --> 00:14:31.000]  他在很多地方裡面都有很多的對頭
[00:14:31.000 --> 00:14:36.000]  有很多攻擊他和攻擊上帝道的地方
[00:14:36.000 --> 00:14:40.000]  他很盼望很盼望教會裡面的合一
[00:14:40.000 --> 00:14:42.000]  而他在他的生命裡面
[00:14:42.000 --> 00:14:46.000]  經歷到一個一路忠心陪伴他
[00:14:46.000 --> 00:14:48.000]  直到他死亡的弟兄
[00:14:48.000 --> 00:14:52.000]  這個人就是我們所認識的醫生路加
[00:14:52.000 --> 00:14:56.000]  實踐了保羅的理想和願望
[00:14:56.000 --> 00:14:58.000]  親愛的弟兄姊妹
[00:14:58.000 --> 00:15:00.000]  你有沒有想過
[00:15:00.000 --> 00:15:06.000]  你都可以有一個這樣的一生的自由陪伴
[00:15:06.000 --> 00:15:08.000]  你有沒有想過
[00:15:08.000 --> 00:15:11.000]  你都可以成為你弟兄
[00:15:11.000 --> 00:15:15.000]  擁有的一生的自由陪伴
[00:15:15.000 --> 00:15:19.000]  我們中國人有一句成語
[00:15:19.000 --> 00:15:21.000]  我相信大家都聽過
[00:15:21.000 --> 00:15:23.000]  叫做相如已滿
[00:15:23.000 --> 00:15:25.000]  大家有沒有聽過這個成語
[00:15:25.000 --> 00:15:27.000]  相如已滿的意思就是說
[00:15:27.000 --> 00:15:32.000]  人與人之間共處一些艱難的環境的時候
[00:15:32.000 --> 00:15:35.000]  無論環境是怎樣艱難當中
[00:15:35.000 --> 00:15:37.000]  大家都是相依相交
[00:15:37.000 --> 00:15:41.000]  彼此支持共渡難關
[00:15:41.000 --> 00:15:45.000]  在中國儒家社會倫理的觀念裡面
[00:15:45.000 --> 00:15:51.000]  相如已滿是一種非常高的境界
[00:15:51.000 --> 00:15:53.000]  不過我們知道這一句話
[00:15:53.000 --> 00:15:56.000]  其實不是出於儒家的激烈
[00:15:56.000 --> 00:15:59.000]  其實是出於道家的經典
[00:15:59.000 --> 00:16:02.000]  因為這句話其實是莊子說的
[00:16:02.000 --> 00:16:05.000]  而莊子其實是道家裡面的人物
[00:16:05.000 --> 00:16:09.000]  當莊子說這句話和說這個故事
[00:16:09.000 --> 00:16:11.000]  是一個故事
[00:16:11.000 --> 00:16:14.000]  其實是有完全不同的意思的
[00:16:14.000 --> 00:16:17.000]  這個故事就是說有一個水氹
[00:16:17.000 --> 00:16:20.000]  這個水氹裡面住著兩條魚
[00:16:20.000 --> 00:16:24.000]  那個水氹因為日頭不斷的徵曬的緣故
[00:16:24.000 --> 00:16:27.000]  水越來越少越來越少
[00:16:27.000 --> 00:16:31.000]  最後只剩下一灘爛泥灘
[00:16:31.000 --> 00:16:34.000]  這兩條魚彼此相依靠
[00:16:34.000 --> 00:16:37.000]  彼此來對會議
[00:16:37.000 --> 00:16:41.000]  大家用自己口裡面所餘下的口水
[00:16:41.000 --> 00:16:44.000]  來對諸潤對方的口
[00:16:44.000 --> 00:16:47.000]  這樣來對求生存
[00:16:47.000 --> 00:16:53.000]  相如已滿是一個這樣的故事背景裡面所說的話
[00:16:53.000 --> 00:16:56.000]  當莊子說這句話的時候
[00:16:56.000 --> 00:16:58.000]  他的意思就不是我們剛才所說的
[00:16:58.000 --> 00:17:02.000]  傳統儒家所應用這句話的意思
[00:17:02.000 --> 00:17:05.000]  因為他裡面說了一句這樣的說話
[00:17:05.000 --> 00:17:13.000]  「相許已濕,相如已滅,不如相忘於江湖」
[00:17:13.000 --> 00:17:16.000]  意思是寧願大家抱著
[00:17:16.000 --> 00:17:19.000]  大家互相去會為對方口水
[00:17:19.000 --> 00:17:22.000]  在這麼艱難的環境裡求生存
[00:17:22.000 --> 00:17:26.000]  早不如我們在這個大江河裡
[00:17:26.000 --> 00:17:29.000]  你從東邊,我從西邊
[00:17:29.000 --> 00:17:36.000]  大家不再相遇更加好
[00:17:36.000 --> 00:17:39.000]  我們知道道家傳統的理想是說逍遙的
[00:17:39.000 --> 00:17:42.000]  逍遙就很怕負累
[00:17:42.000 --> 00:17:45.000]  人際關係其實是一種負累
[00:17:45.000 --> 00:17:49.000]  所以莊子告訴我們我們要過逍遙自在的日子
[00:17:49.000 --> 00:17:53.000]  有時候就要這樣,不如相忘於江湖
[00:17:53.000 --> 00:17:55.000]  這個不是儒家的理想
[00:17:55.000 --> 00:17:58.000]  所以你發覺到我們中國人
[00:17:58.000 --> 00:18:01.000]  其實真的擁有不同智慧的傳統
[00:18:01.000 --> 00:18:03.000]  這個不同智慧的傳統
[00:18:03.000 --> 00:18:05.000]  可以按你自己的需要
[00:18:05.000 --> 00:18:08.000]  去選擇不同的倫理觀念
[00:18:08.000 --> 00:18:11.000]  你喜歡一個人生活,不受那麼多連累
[00:18:11.000 --> 00:18:14.000]  跟所有人的關係都是淡淡的好
[00:18:14.000 --> 00:18:17.000]  還是你希望生命裡面真的能夠有些資深的朋友
[00:18:17.000 --> 00:18:20.000]  可以跟你一起渡過生命的難關
[00:18:20.000 --> 00:18:23.000]  你會怎樣選擇呢?
[00:18:23.000 --> 00:18:28.000]  你可以按照儒家的傳統,道家的傳統去選擇
[00:18:28.000 --> 00:18:30.000]  不過我們除了是中國人之外
[00:18:30.000 --> 00:18:32.000]  我們都是基督徒
[00:18:32.000 --> 00:18:34.000]  如果是基督徒
[00:18:34.000 --> 00:18:36.000]  我們基督徒的倫理就是告訴我們
[00:18:36.000 --> 00:18:43.000]  我們應該一生信守選擇相遇而沒
[00:18:43.000 --> 00:18:47.000]  保羅和路加是相遇而沒的資深友
[00:18:47.000 --> 00:18:50.000]  我盼望你和你的朋友都是一樣
[00:18:50.000 --> 00:18:53.000]  我們看第二個人物
[00:18:53.000 --> 00:18:56.000]  第二個人物就是馬可傳道
[00:18:56.000 --> 00:18:58.000]  同樣我給這個分題就是
[00:18:58.000 --> 00:19:01.000]  與人有益的同工
[00:19:01.000 --> 00:19:03.000]  分別在哥羅西書的四章十字
[00:19:03.000 --> 00:19:05.000]  和提摩太后書的四章十一字
[00:19:05.000 --> 00:19:09.000]  都提及到這個馬可
[00:19:09.000 --> 00:19:11.000]  我們知道馬可和保羅的認識
[00:19:11.000 --> 00:19:14.000]  其實比路加和保羅的認識更早
[00:19:14.000 --> 00:19:18.000]  馬可這個名字其實都是一個拉丁名字
[00:19:18.000 --> 00:19:22.000]  它的意思是鬥士或者尚武之人
[00:19:22.000 --> 00:19:27.000]  我們知道羅馬人其實是很崇尚武力的
[00:19:27.000 --> 00:19:29.000]  所以他們很崇拜英雄
[00:19:29.000 --> 00:19:32.000]  馬可的意思其實就是英雄的意思
[00:19:32.000 --> 00:19:35.000]  鬥士或者尚武之人
[00:19:35.000 --> 00:19:37.000]  這個名字在羅馬人當中
[00:19:37.000 --> 00:19:38.000]  是一個很受歡迎的名字
[00:19:38.000 --> 00:19:42.000]  所以很多人都替他的子女改名為馬可
[00:19:42.000 --> 00:19:47.000]  我們知道在耶穌沒有割禮之前
[00:19:47.000 --> 00:19:50.000]  羅馬歷史中有一個很出名的英雄人物
[00:19:50.000 --> 00:19:52.000]  叫馬可安東尼
[00:19:52.000 --> 00:19:55.000]  有關馬可安東尼和凱撒大帝之間
[00:19:55.000 --> 00:19:57.000]  在政治上的同心
[00:19:57.000 --> 00:20:02.000]  和後來他和埃及艷后叫Petra之間的浪漫關係
[00:20:02.000 --> 00:20:04.000]  我相信大家都耳熟能詳
[00:20:04.000 --> 00:20:06.000]  在這裡不多說了
[00:20:06.000 --> 00:20:09.000]  馬可是一個英雄的名字
[00:20:09.000 --> 00:20:13.000]  所以這個人也叫自己馬可
[00:20:13.000 --> 00:20:15.000]  不過我們知道他其實是一個猶太人
[00:20:15.000 --> 00:20:18.000]  他的原名其實是約翰
[00:20:18.000 --> 00:20:21.000]  他也是聖經中一位很出名的人物
[00:20:21.000 --> 00:20:23.000]  巴拿巴的表弟
[00:20:23.000 --> 00:20:25.000]  說不定他和巴拿巴一樣
[00:20:25.000 --> 00:20:27.000]  都是來自於居比魯
[00:20:27.000 --> 00:20:29.000]  即我們今天叫塞浦路斯
[00:20:29.000 --> 00:20:34.000]  這個很美麗的地中海城市
[00:20:34.000 --> 00:20:38.000]  我們知道馬可在他的傳道歷程當中
[00:20:38.000 --> 00:20:43.000]  一度曾經使得保羅非常心煩
[00:20:43.000 --> 00:20:46.000]  原因是當保羅和巴拿巴
[00:20:46.000 --> 00:20:48.000]  組成他第一對的拍檔
[00:20:48.000 --> 00:20:52.000]  開始他人生中第一次的傳道的時候
[00:20:52.000 --> 00:20:54.000]  馬可是童工
[00:20:54.000 --> 00:20:56.000]  因為他是巴拿巴的表弟
[00:20:56.000 --> 00:21:00.000]  巴拿巴將他帶在一起
[00:21:00.000 --> 00:21:03.000]  但在《士祥傳》第十三章第十三節後
[00:21:03.000 --> 00:21:08.000]  提及到馬可在他們全部的歷程當中
[00:21:08.000 --> 00:21:10.000]  竟然衝突離隊
[00:21:10.000 --> 00:21:11.000]  不知道是什麼原因
[00:21:11.000 --> 00:21:13.000]  總之走著走著突然間他就離隊
