
[00:00:00.000 --> 00:00:00.920]  丁子妹 早安
[00:04:09.320 --> 00:04:13.320]  今天這段經文我們會分為三個部分一起去看
[00:04:13.320 --> 00:04:17.320]  第一個部分我們會去看的就是第三章第十八節
[00:04:17.320 --> 00:04:21.320]  在這段經文裡面我們會看見一個很重要的題目
[00:04:21.320 --> 00:04:26.320]  就是能夠讓我們去展望耶和華日子下的美景
[00:04:26.320 --> 00:04:31.320]  The Outlook of the Beauty of the Lost Day
[00:04:31.320 --> 00:04:34.320]  其實在上一堂主日裡面
[00:04:34.320 --> 00:04:38.320]  我們也已經討論過一個很重要的事實
[00:04:38.320 --> 00:04:41.320]  很多時候我們對耶和華的日子
[00:04:41.320 --> 00:04:46.320]  我們去看它的發展或者它的場景的時候
[00:04:46.320 --> 00:04:49.320]  我們往往只有一種的看法
[00:04:49.320 --> 00:04:52.320]  就是一種非常恐怖、可怕
[00:04:52.320 --> 00:04:58.320]  而且充滿暴力、血腥、天災、環禍等等的景象
[00:04:58.320 --> 00:05:01.320]  不過這個只不過是一半的
[00:05:01.320 --> 00:05:05.320]  我們應該理解到的耶和華日子的景象
[00:05:05.320 --> 00:05:08.320]  另一個真正在耶和華日子當中
[00:05:08.320 --> 00:05:11.320]  同時也會出現的
[00:05:11.320 --> 00:05:14.320]  就是當在全面真理之下
[00:05:14.320 --> 00:05:18.320]  我們的上主坐在當中為王
[00:05:18.320 --> 00:05:21.320]  並且當他坐在當中為王之後
[00:05:21.320 --> 00:05:25.320]  整個世界會進行一連串的改變
[00:05:25.320 --> 00:05:28.320]  在今天我們看的這一節的經文裡面
[00:05:28.320 --> 00:05:33.320]  就是要為我們為後來所見到的這個場景
[00:05:33.320 --> 00:05:36.320]  作一個更進一步的陳述
[00:05:36.320 --> 00:05:38.320]  其實在這段聖經裡面
[00:05:38.320 --> 00:05:40.320]  三章十八節說到那一天
[00:05:40.320 --> 00:05:44.320]  其實也是延展在第三章第十四節裡面
[00:05:44.320 --> 00:05:48.320]  耶和華的日子的這個題目
[00:05:48.320 --> 00:05:50.320]  不過來到這段聖經裡面的時候
[00:05:50.320 --> 00:05:55.320]  我們會看到整個的氣氛是明顯逆轉了
[00:05:55.320 --> 00:05:57.320]  而且這個情況
[00:05:57.320 --> 00:06:00.320]  如果我們更細心去讀一下其他小仙之書的時候
[00:06:00.320 --> 00:06:06.320]  這個情形和亞摩斯書第九章十三和十四節所形容的情況
[00:06:06.320 --> 00:06:08.320]  非常之類似
[00:06:08.320 --> 00:06:11.320]  我們再看看這節聖經說什麼
[00:06:11.320 --> 00:06:14.320]  說到那一天就是指到耶華的日子
[00:06:14.320 --> 00:06:15.320]  在前文我們說過
[00:06:15.320 --> 00:06:20.320]  在耶華的日子已經是談論到進入了一個審判的階段
[00:06:20.320 --> 00:06:22.320]  在那裡有很多人的罪
[00:06:22.320 --> 00:06:26.320]  特別當時所特別提到的某一個群體
[00:06:26.320 --> 00:06:34.320]  叫做阿泰爾·西頓和菲利士四頸周圍的人
[00:06:34.320 --> 00:06:36.320]  與及他們的同盟
[00:06:36.320 --> 00:06:40.320]  他們與上帝交力可以這麼說
[00:06:40.320 --> 00:06:42.320]  但最終他們失敗
[00:06:42.320 --> 00:06:46.320]  上帝用閃電的速度就已經將他們擊潰了
[00:06:46.320 --> 00:06:48.320]  他們整個的陣營
[00:06:48.320 --> 00:06:50.320]  在這裡我們看到
[00:06:50.320 --> 00:06:52.320]  當時的環境
[00:06:52.320 --> 00:06:56.320]  這樣的狀態似乎是一個對於他們非常之不利的
[00:06:56.320 --> 00:06:58.320]  但是進入到這裡
[00:06:58.320 --> 00:07:01.320]  我們看到同樣是耶華的日子
[00:07:01.320 --> 00:07:04.320]  竟然環境是完全轉變了
[00:07:04.320 --> 00:07:06.320]  轉了一個什麼樣的現象
[00:07:06.320 --> 00:07:07.320]  我們在這裡看到
[00:07:07.320 --> 00:07:10.320]  大山要滴蜆酒
[00:07:10.320 --> 00:07:15.320]  所謂蜆酒其實是說到關於猶大國
[00:07:15.320 --> 00:07:17.320]  其實他們先前
[00:07:17.320 --> 00:07:21.320]  他們在自己犯罪的時候
[00:07:21.320 --> 00:07:23.320]  很喜歡醉酒鬧事
[00:07:23.320 --> 00:07:27.320]  或者以醉酒來過他們每一天的日子
[00:07:27.320 --> 00:07:31.320]  其實這個我們可以看回第一章第五節裡
[00:07:31.320 --> 00:07:34.320]  耶和華神為了要教好猶大國的子民
[00:07:34.320 --> 00:07:38.320]  所以他將原本上好的這些甜酒
[00:07:38.320 --> 00:07:40.320]  將它收回
[00:07:40.320 --> 00:07:42.320]  讓他們不能再喝
[00:07:42.320 --> 00:07:43.320]  第二樣東西
[00:07:43.320 --> 00:07:46.320]  我們看到這裡說到一些小山
[00:07:46.320 --> 00:07:48.320]  開始有什麼呢?
[00:07:48.320 --> 00:07:50.320]  有流奶子
[00:07:50.320 --> 00:07:52.320]  這裡是想說什麼呢?
[00:07:52.320 --> 00:07:57.320]  其實流奶子是說到有很多的畜牧業的意思
[00:07:57.320 --> 00:08:00.320]  那些山是不會流奶出來的
[00:08:00.320 --> 00:08:03.320]  其實這裡所說到的山流出一些奶
[00:08:03.320 --> 00:08:08.320]  是指到這些山上有豐富的草原
[00:08:08.320 --> 00:08:13.320]  可以成為畜牧的一個很重要的資源
[00:08:13.320 --> 00:08:16.320]  讓在這些草原上
[00:08:16.320 --> 00:08:19.320]  無論是牛隻也好或者羊隻也好
[00:08:19.320 --> 00:08:22.320]  他們都可以生養眾多
[00:08:22.320 --> 00:08:25.320]  所以他們就有很多的奶
[00:08:25.320 --> 00:08:27.320]  可以養育很多的羊
[00:08:27.320 --> 00:08:28.320]  很多的牛
[00:08:28.320 --> 00:08:31.320]  這個就是這段聖經所描述
[00:08:31.320 --> 00:08:37.320]  他們整個環境不單止可以栽種很多的葡萄出來
[00:08:37.320 --> 00:08:38.320]  去釀酒
[00:08:38.320 --> 00:08:43.320]  而且還有很多豐富的畜牧業
[00:08:43.320 --> 00:08:45.320]  在當中可以繼續的發展
[00:08:45.320 --> 00:08:49.320]  而且這個不只是純粹是指到種植
[00:08:49.320 --> 00:08:52.320]  或者是畜牧業
[00:08:52.320 --> 00:08:53.320]  我們進一步看一下
[00:08:53.320 --> 00:08:56.320]  他說猶大的溪河都有水流
[00:08:56.320 --> 00:08:59.320]  這裡所談論到的就是說到
[00:08:59.320 --> 00:09:05.320]  原來在這個猶大的地上的河流
[00:09:05.320 --> 00:09:08.320]  重新有這些河流出現
[00:09:08.320 --> 00:09:12.320]  可以出來灌溉整個大地
[00:09:12.320 --> 00:09:18.320]  包括如果你要有豐富的草原去做畜牧業
[00:09:18.320 --> 00:09:24.320]  雨水一定是必須要的資源
[00:09:24.320 --> 00:09:26.320]  然後這裡再說到
[00:09:26.320 --> 00:09:30.320]  必有泉源從耶和華的殿中流出來
[00:09:30.320 --> 00:09:33.320]  滋潤集庭谷
[00:09:33.320 --> 00:09:36.320]  這個更加是一幅很美麗的圖畫
[00:09:36.320 --> 00:09:40.320]  作者似乎在這裡要重新帶我們去看一幅圖畫
[00:09:40.320 --> 00:09:43.320]  是在耶路撒冷城的裏面
[00:09:43.320 --> 00:09:45.320]  在這個城的當中
[00:09:45.320 --> 00:09:49.320]  我們看到原來在裏面有豐富的泉源
[00:09:49.320 --> 00:09:54.320]  可以去提供很多的食用水或者用的水
[00:09:54.320 --> 00:09:56.320]  那代表什麼呢?
[00:09:56.320 --> 00:09:59.320]  重新在耶和華的殿
[00:09:59.320 --> 00:10:01.320]  就是耶路撒冷城
[00:10:01.320 --> 00:10:06.320]  耶和華的殿所處的地方
[00:10:06.320 --> 00:10:10.320]  那裏有很多人可以再次在那裏聚居生活
[00:10:10.320 --> 00:10:14.320]  因為人是依靠水來生活的
[00:10:14.320 --> 00:10:19.320]  當然這裡所說到的泉源或者集庭谷
[00:10:19.320 --> 00:10:26.320]  其實這個就是談論到在耶路撒冷東邊的一個地區
[00:10:26.320 --> 00:10:28.320]  叫做及倫谷
[00:10:28.320 --> 00:10:32.320]  在裏面有一個水源叫基奮泉
[00:10:32.320 --> 00:10:35.320]  其實如果大家去聖地旅遊
[00:10:35.320 --> 00:10:38.320]  都可能會去到這個基奮泉去看
[00:10:38.320 --> 00:10:40.320]  不過是很窄的
[00:10:40.320 --> 00:10:44.320]  當時我沒有去,因為我們知道太窄了
[00:10:44.320 --> 00:10:47.320]  有些同學可能會有窒息症
[00:10:47.320 --> 00:10:50.320]  所以是很窄的一條水道
[00:10:50.320 --> 00:10:52.320]  要用硬水來走
[00:10:52.320 --> 00:10:54.320]  但是無論怎樣都好
[00:10:54.320 --> 00:10:56.320]  告訴我們知道
[00:10:56.320 --> 00:11:00.320]  原本在耶路撒冷城裏面
[00:11:00.320 --> 00:11:02.320]  在高高在山的地方
[00:11:02.320 --> 00:11:05.320]  竟然可以有充足的水分
[00:11:05.320 --> 00:11:12.320]  可以再次讓當地的居民可以聚居,可以飲用
[00:11:12.320 --> 00:11:16.320]  還有這裡,特別提到一個地點叫做集庭谷
[00:11:16.320 --> 00:11:18.320]  這個地方是什麼意思呢?
[00:11:18.320 --> 00:11:22.320]  在《原文聖經》裏面是說到一種植物
[00:11:22.320 --> 00:11:24.320]  叫做Acaia
[00:11:24.320 --> 00:11:28.320]  Acaia這種植物其實就是一種
[00:11:28.320 --> 00:11:33.320]  原本是根本沒什麼水分都可以種到的植物
[00:11:33.320 --> 00:11:39.320]  只能在乾旱的地方才能生長這些植物
[00:11:39.320 --> 00:11:41.320]  一般很需要水分的植物
[00:11:41.320 --> 00:11:44.320]  就不會在乾旱的地方出現
[00:11:44.320 --> 00:11:47.320]  從這段聖經裏面就說到
[00:11:47.320 --> 00:11:49.320]  在一個這麼乾旱的地方裏面
[00:11:49.320 --> 00:11:56.320]  竟然重新有河流、水源、泉源
[00:11:56.320 --> 00:12:01.320]  來滋潤原本乾旱的河谷
[00:12:01.320 --> 00:12:03.320]  簡單點來說
[00:12:03.320 --> 00:12:07.320]  上帝將整個原本在先前我們看見
[00:12:07.320 --> 00:12:11.320]  懲罰猶太國的時候那幅景象
[00:12:11.320 --> 00:12:14.320]  完全扭轉了過來
[00:12:14.320 --> 00:12:17.320]  讓一個原本很惡劣的環境
[00:12:17.320 --> 00:12:20.320]  不適合去做耕種
[00:12:20.320 --> 00:12:24.320]  不適合去做任何畜牧業的地方
[00:12:24.320 --> 00:12:29.320]  現在重新可以得到活動的能力
[00:12:29.320 --> 00:12:34.320]  並且上帝將這些資源完全放回他們裏面
[00:12:34.320 --> 00:12:40.320]  我很記得曾經和湯全道談論到種植
[00:12:40.320 --> 00:12:43.320]  湯全道都會說一句話
[00:12:43.320 --> 00:12:46.320]  他說我們喜歡種植的人
[00:12:46.320 --> 00:12:48.320]  第一不懶得的
[00:12:48.320 --> 00:12:51.320]  一定要經常去看著植物
[00:12:51.320 --> 00:12:54.320]  要除野草
[00:12:54.320 --> 00:12:56.320]  但更重要的一件事
[00:12:56.320 --> 00:12:59.320]  就是我們要加水給植物
[00:12:59.320 --> 00:13:01.320]  但水這東西
[00:13:01.320 --> 00:13:03.320]  如果我們每次都要開水喉
[00:13:03.320 --> 00:13:10.320]  你給的水費都抵不上你種出來所得到的生產
[00:13:10.320 --> 00:13:14.320]  所以他說真正能夠種植的
[00:13:14.320 --> 00:13:18.320]  是要依靠上主所降下來的雨水
[00:13:18.320 --> 00:13:21.320]  所以如果大家有機會去探望湯全道
[00:13:21.320 --> 00:13:23.320]  湯全道已經退休了
[00:13:23.320 --> 00:13:26.320]  他仍然在家裏有很多大水桶
[00:13:26.320 --> 00:13:28.320]  再加上很多雨水
[00:13:28.320 --> 00:13:32.320]  然後他每一天早上就會去澆那些農作物
[00:13:32.320 --> 00:13:36.320]  包括番茄、無花果樹、菜蔬、瓜等等
[00:13:36.320 --> 00:13:38.320]  還有那些花
[00:13:38.320 --> 00:13:41.320]  這樣的說法就告訴我們知道
[00:13:41.320 --> 00:13:48.320]  如果上帝能夠賦予一個原本在山巔上的城市
[00:13:48.320 --> 00:13:50.320]  耶路撒冷城
[00:13:50.320 --> 00:13:54.320]  大家知道耶路撒冷是屬於石安山最高點的地方的時候
[00:13:54.320 --> 00:13:56.320]  基本上如果你要有水
[00:13:56.320 --> 00:14:00.320]  真的完全是依靠上天降下來的雨水
[00:14:00.320 --> 00:14:03.320]  或者在地底湧出來的湧泉
[00:14:03.320 --> 00:14:08.320]  如果你純粹說要靠再有河流流經的地方
[00:14:08.320 --> 00:14:10.320]  因為再沒有比它更高的地方
[00:14:10.320 --> 00:14:13.320]  所以很多時候
[00:14:13.320 --> 00:14:15.320]  直接給我們看到的
[00:14:15.320 --> 00:14:18.320]  我們在這個耶路撒冷城
[00:14:18.320 --> 00:14:20.320]  如果要生存、生活
[00:14:20.320 --> 00:14:22.320]  我們必須要依靠上帝
[00:14:22.320 --> 00:14:26.320]  這也是為甚麼上帝選耶路撒冷
[00:14:26.320 --> 00:14:30.320]  成為他的聖殿居所的原因
[00:14:30.320 --> 00:14:34.320]  因為上帝要讓人清楚看到
[00:14:34.320 --> 00:14:38.320]  如果人要在這樣的環境生活
[00:14:38.320 --> 00:14:42.320]  他絕對不能夠脫離上帝
[00:14:42.320 --> 00:14:45.320]  簡單來說
[00:14:45.320 --> 00:14:48.320]  上帝是一個這麼困難的環境
[00:14:48.320 --> 00:14:51.320]  讓我們更準確地看到
[00:14:51.320 --> 00:14:53.320]  他的同在的重要
[00:14:53.320 --> 00:14:55.320]  從而讓他們學習到
[00:14:55.320 --> 00:14:59.320]  依靠上帝這個這麼重要的功課
[00:14:59.320 --> 00:15:01.320]  所以弟兄姊妹
[00:15:01.320 --> 00:15:03.320]  從這節的經文裡面
[00:15:03.320 --> 00:15:05.320]  我們可以學到甚麼呢?
[00:15:05.320 --> 00:15:09.320]  從這裡告訴我們一個很重要的事實
[00:15:09.320 --> 00:15:12.320]  其實今天我們所活的世界不是容易過的
[00:15:12.320 --> 00:15:15.320]  我們也要趁這個機會
[00:15:15.320 --> 00:15:18.320]  要跟大家講一個真正的事實
[00:15:18.320 --> 00:15:19.320]  而這個事實
[00:15:19.320 --> 00:15:22.320]  我相信絕大部分的人都很難接受的事實
[00:15:22.320 --> 00:15:25.320]  就是我們今天這個世界
[00:15:25.320 --> 00:15:31.320]  正是步上一個越來越糟糕的環境
[00:15:31.320 --> 00:15:35.320]  雖然我們的上帝是掌握萬事的主
[00:15:35.320 --> 00:15:38.320]  並且他已經預計好、計劃好
[00:15:38.320 --> 00:15:42.320]  我們這個世界進入一個怎樣的發展的階段
[00:15:42.320 --> 00:15:44.320]  但是我們很明顯看見
[00:15:44.320 --> 00:15:46.320]  上帝在這個設計裡面
[00:15:46.320 --> 00:15:48.320]  卻是要叫這個世界
[00:15:48.320 --> 00:15:53.320]  漸漸走進一個被罪去摧毀的一個狀態
[00:15:53.320 --> 00:15:54.320]  你會說
[00:15:54.320 --> 00:15:57.320]  上帝為什麼你要計劃一個世界
[00:15:57.320 --> 00:15:59.320]  現在我們活在裡面
[00:15:59.320 --> 00:16:01.320]  而會被罪去摧毀呢?
[00:16:01.320 --> 00:16:04.320]  其實不是上帝想做成這樣
[00:16:04.320 --> 00:16:06.320]  是罪進入了這個世界的時候
[00:16:06.320 --> 00:16:08.320]  上帝看見一個這樣的世界
[00:16:08.320 --> 00:16:11.320]  上帝要怎樣去將這個世界
[00:16:11.320 --> 00:16:14.320]  重新去將人挽回過來
[00:16:14.320 --> 00:16:16.320]  所以唯一一個方法就是
[00:16:16.320 --> 00:16:18.320]  上帝在他的計劃裡面
[00:16:18.320 --> 00:16:20.320]  要將這個世界
[00:16:20.320 --> 00:16:22.320]  逐漸進入到一個
[00:16:22.320 --> 00:16:24.320]  越來越艱難的地步
[00:16:24.320 --> 00:16:25.320]  所以弟兄姊妹
[00:16:25.320 --> 00:16:28.320]  如果我們明白這一點的時候
[00:16:28.320 --> 00:16:30.320]  就算怎樣難接受都好
[00:16:30.320 --> 00:16:32.320]  我想告訴大家
[00:16:32.320 --> 00:16:35.320]  我們必須要有一個預備有這樣的心態
[00:16:35.320 --> 00:16:39.320]  面對越來越困難
[00:16:39.320 --> 00:16:43.320]  越來越有很多令人紮身不明白的事情
[00:16:43.320 --> 00:16:45.320]  在這個世界不斷地發生
[00:16:45.320 --> 00:16:49.320]  而且以前我們從來沒估計過會出現的事情
[00:16:49.320 --> 00:16:50.320]  今天我們會說
[00:16:50.320 --> 00:16:52.320]  有沒有搞錯啊?
[00:16:52.320 --> 00:16:53.320]  這樣都會發生的
[00:16:53.320 --> 00:16:56.320]  這些事情你不要覺得稀奇
[00:16:56.320 --> 00:16:58.320]  這個說法不是我說的
[00:16:58.320 --> 00:17:00.320]  不是黃兆權牧師說的
[00:17:00.320 --> 00:17:02.320]  而是耶穌在聖經裡面
[00:17:02.320 --> 00:17:03.320]  在新約的時候
[00:17:03.320 --> 00:17:05.320]  去到《馬太福音》24章的時候
[00:17:05.320 --> 00:17:07.320]  說得很清楚的
[00:17:07.320 --> 00:17:09.320]  他說在那個時候
[00:17:09.320 --> 00:17:10.320]  在這樣的情況裡面
[00:17:10.320 --> 00:17:12.320]  你會看到很多民攻打民
[00:17:12.320 --> 00:17:14.320]  國攻打國
[00:17:14.320 --> 00:17:15.320]  甚至怎樣
[00:17:15.320 --> 00:17:17.320]  有很多天災橫禍
[00:17:17.320 --> 00:17:19.320]  進入這個世界裡面
[00:17:19.320 --> 00:17:22.320]  甚至特別多的人的罪
[00:17:22.320 --> 00:17:25.320]  在這些種種的發展裡面
[00:17:25.320 --> 00:17:26.320]  上帝是允許的
[00:17:26.320 --> 00:17:29.320]  而且上帝預知了是這樣發展的
[00:17:29.320 --> 00:17:35.320]  但是為什麼上帝會允許這樣的事情發生
[00:17:35.320 --> 00:17:38.320]  甚至要在特別我們用了一個名稱
[00:17:38.320 --> 00:17:40.320]  「夜話的日子」的時候
[00:17:40.320 --> 00:17:43.320]  將這些事情一頁又一頁地展開
[00:17:43.320 --> 00:17:46.320]  並且執行起來呢?
[00:17:46.320 --> 00:17:50.320]  如果對於我們今天沒有信主的人來算
[00:17:50.320 --> 00:17:52.320]  當看到這樣的情況
[00:17:52.320 --> 00:17:55.320]  我相信一定是心灰意冷
[00:17:55.320 --> 00:17:59.320]  而且他們的人生一定會走在一種很消極的態度
[00:17:59.320 --> 00:18:01.320]  最簡單最明顯的
[00:18:01.320 --> 00:18:04.320]  就是「止醉甘迷」的生活
[00:18:04.320 --> 00:18:06.320]  有酒就今早醉
[00:18:06.320 --> 00:18:08.320]  有錢就去花
[00:18:08.320 --> 00:18:10.320]  有東西就去買
[00:18:10.320 --> 00:18:12.320]  沒有想究竟怎麼樣
[00:18:12.320 --> 00:18:14.320]  享受最重要
[00:18:14.320 --> 00:18:17.320]  所以有些說話叫先買先享受
[00:18:17.320 --> 00:18:19.320]  早買早享受
[00:18:19.320 --> 00:18:21.320]  這種種種的情況
[00:18:21.320 --> 00:18:25.320]  在今天這個世界絕大部份的人都這樣取態
[00:18:25.320 --> 00:18:26.320]  為什麼呢?
[00:18:26.320 --> 00:18:29.320]  因為他們對人生沒有盼望的
[00:18:29.320 --> 00:18:31.320]  他們的人生只有短短幾十年
[00:18:31.320 --> 00:18:35.320]  所以他就只能夠怎樣努力去享受
[00:18:35.320 --> 00:18:38.320]  只是有限的幾十年的人生
[00:18:38.320 --> 00:18:41.320]  完結了它就算了
[00:18:41.320 --> 00:18:44.320]  沒有盼望的人就是這樣
[00:18:44.320 --> 00:18:49.320]  但是如果我們作為一個真正認識上主的人
[00:18:49.320 --> 00:18:52.320]  也都肯認罪悔改
[00:18:52.320 --> 00:18:56.320]  重新歸在上帝的標準裏面而活的人的話
[00:18:56.320 --> 00:18:59.320]  我們的想法是截然不同的
[00:18:59.320 --> 00:19:00.320]  沒錯
[00:19:00.320 --> 00:19:06.320]  這個世界正在發展向一個越來越可怕的方向去發展
[00:19:06.320 --> 00:19:11.320]  但是也都因為這一切都在上帝預計的當中
[00:19:11.320 --> 00:19:15.320]  所以我們就會知道一件很重要的事情
[00:19:15.320 --> 00:19:18.320]  耶華的日子臨到
[00:19:18.320 --> 00:19:20.320]  當他臨到的時候
[00:19:20.320 --> 00:19:23.320]  雖然有恐怖的現象會出現
[00:19:23.320 --> 00:19:26.320]  有很多叫人很擔心的事情
[00:19:26.320 --> 00:19:28.320]  會吃驚的事情
[00:19:28.320 --> 00:19:30.320]  但是我們作為信徒
[00:19:30.320 --> 00:19:33.320]  在這些情況我們要知道
[00:19:33.320 --> 00:19:36.320]  耶華的日子有另一層的發展
[00:19:36.320 --> 00:19:39.320]  就是他會有逆轉的日子
[00:19:39.320 --> 00:19:42.320]  而這種逆轉是人不能夠做得到的
[00:19:42.320 --> 00:19:44.320]  所以今天的人很多時候還說
[00:19:44.320 --> 00:19:45.320]  甚至基督徒
[00:19:45.320 --> 00:19:47.320]  以為可以憑自己的能力
[00:19:47.320 --> 00:19:51.320]  憑著上帝給我們祈禱的能力
[00:19:51.320 --> 00:19:54.320]  或者憑著上帝說過的話
[00:19:54.320 --> 00:19:55.320]  就在那裏念念有詞
[00:19:55.320 --> 00:19:57.320]  就以為能夠改變這個世界
[00:19:57.320 --> 00:19:58.320]  不是的
[00:19:58.320 --> 00:20:01.320]  上帝命定了這個世界是走向滅亡的道路
[00:20:01.320 --> 00:20:03.320]  會摧毀的道路
[00:20:03.320 --> 00:20:04.320]  但是我們作為信徒
[00:20:04.320 --> 00:20:09.320]  我們知道最終總會有逆轉的日子
[00:20:09.320 --> 00:20:12.320]  所以這個就是我們作為信徒
[00:20:12.320 --> 00:20:15.320]  一個很重要的學習
