
[00:00:00.000 --> 00:00:04.480]  一開始想問問大家一個問題
[00:02:24.200 --> 00:02:25.600]  至少我會覺得
[00:02:25.600 --> 00:02:30.520]  在我們現在的教會都是非常學務追求
[00:02:30.520 --> 00:02:34.800]  也是一個非常引人入勝的教會生活
[00:02:34.800 --> 00:02:37.720]  又回想剛才我問的問題的時候
[00:02:37.720 --> 00:02:39.920]  留下這一間教會
[00:02:39.920 --> 00:02:42.880]  究竟會不會就是因為這一間教會
[00:02:42.880 --> 00:02:48.000]  即是我們踩針,是否也因為有這些
[00:02:48.000 --> 00:02:52.680]  這麼引人入勝的教會生活的特質呢?
[00:02:52.680 --> 00:02:56.880]  我們有一個祈禱
[00:02:56.880 --> 00:02:59.520]  「砌天上的父,多謝你」
[00:02:59.520 --> 00:03:03.720]  「因著你的恩靈,讓我們可以認識你」
[00:03:03.720 --> 00:03:06.200]  「得著你的救恩」
[00:03:06.200 --> 00:03:07.640]  「今日你的焦醉」
[00:03:07.640 --> 00:03:11.840]  「讓我們成為在這裏踩針迦的一分子」
[00:03:11.840 --> 00:03:16.960]  「主讓你也興起我們去建立教會」
[00:03:16.960 --> 00:03:23.200]  「讓我們教會有一切有屬神的特質在當中」
[00:03:23.200 --> 00:03:27.280]  「成為一個人神都喜愛的地方」
[00:03:27.280 --> 00:03:30.200]  「一個美地,一個聖地」
[00:03:30.200 --> 00:03:34.520]  「願神眾的弟妹都尊你的名為聖」
[00:03:34.520 --> 00:03:39.760]  「願一生都在你的裏邊去見證你,服侍你」
[00:03:39.760 --> 00:03:42.960]  「更加讓你的福音去傳揚」
[00:03:42.960 --> 00:03:45.200]  「盼望聖靈的帶領」
[00:03:45.200 --> 00:03:49.600]  「讓我們在你的話語裏邊有更大的領受」
[00:03:49.600 --> 00:03:53.240]  「以致我們可以更得著力量」
[00:03:53.240 --> 00:03:59.680]  「在當中為你作見證,復興神的教會」
[00:03:59.680 --> 00:04:01.120]  「多謝你聽我們的祈禱」
[00:04:01.120 --> 00:04:03.720]  「去奉教主耶穌得勝的命祈求」
[00:04:03.720 --> 00:04:04.720]  「Amen」
[00:04:10.760 --> 00:04:15.400]  今日的講題叫做「引人入聖的教會生活」
[00:04:15.400 --> 00:04:19.320]  在座很多中文老師
[00:04:19.320 --> 00:04:21.160]  我不是寫錯字
[00:04:21.160 --> 00:04:23.960]  我現在玩一下食字
[00:04:23.960 --> 00:04:27.280]  特意用了「聖」字
[00:04:27.280 --> 00:04:29.680]  其實是因為我想表達
[00:04:29.680 --> 00:04:32.880]  一個信仰的群體
[00:04:32.880 --> 00:04:36.240]  是一個分別為「聖」的地方
[00:04:36.240 --> 00:04:40.640]  一個追求聖潔生活的人所聚在一起
[00:04:40.640 --> 00:04:43.080]  就好像當中經文所描述
[00:04:43.080 --> 00:04:47.040]  一群信徒的教會生活情況
[00:04:47.040 --> 00:04:49.240]  亦是體證反映出
[00:04:49.240 --> 00:04:50.760]  我們已經分別為「聖」
[00:04:50.760 --> 00:04:54.920]  一個聖潔群體的與眾不同的地方
[00:04:54.920 --> 00:04:58.560]  剛才我們從沙徹看起的時候
[00:04:58.560 --> 00:05:00.960]  如果你有機會重溫之前
[00:05:00.960 --> 00:05:03.920]  就是彼得的一篇講道
[00:05:03.920 --> 00:05:06.000]  而這篇講道的結果
[00:05:06.000 --> 00:05:07.840]  我們在第37節看到
[00:05:07.840 --> 00:05:12.040]  人們聽完的感受是一種責心
[00:05:12.040 --> 00:05:14.920]  聽完一個責心的訊息之後
[00:05:14.920 --> 00:05:20.360]  這群人問彼得和其餘的使徒
[00:05:20.360 --> 00:05:24.840]  「弟兄們,我們當怎樣行呢?」
[00:05:24.840 --> 00:05:27.480]  我想可能有弟兄姐妹都經歷過
[00:05:27.480 --> 00:05:30.360]  「戒奪勿當,缺志信主的時候」
[00:05:30.360 --> 00:05:34.200]  「是喎,很開心,然後又怎樣呢?」
[00:05:34.200 --> 00:05:37.320]  無論那個責心,之後通常都開心
[00:05:37.320 --> 00:05:38.880]  「認罪悔改得釋放」
[00:05:38.880 --> 00:05:41.400]  責心那一刻,知道自己有罪
[00:05:41.400 --> 00:05:44.120]  之後其實你是得著這個知道赦免
[00:05:44.120 --> 00:05:48.040]  「嘩,很開心,但之後又怎樣走下去呢?」
[00:05:48.040 --> 00:05:49.880]  不知道你當初的時候
[00:05:49.880 --> 00:05:53.000]  有沒有人告訴你應該怎樣走下去?
[00:05:53.000 --> 00:05:56.920]  當我猜測,可能有些人會告訴你
[00:05:56.920 --> 00:06:00.280]  「哦,你繼續,當然繼續回來聚會啦」
[00:06:00.280 --> 00:06:01.640]  第一件事
[00:06:01.640 --> 00:06:03.720]  第二,亦可能會鼓勵你
[00:06:03.720 --> 00:06:07.960]  可能參加一些科音班、慕道班
[00:06:07.960 --> 00:06:09.880]  但可能亦都繼續說
[00:06:09.880 --> 00:06:15.400]  「哦,是嗎?其實好像一條密路走向浸禮」
[00:06:15.400 --> 00:06:18.440]  可能就會參加一些
[00:06:18.440 --> 00:06:21.800]  認識耶穌基督、浸禮班
[00:06:21.800 --> 00:06:24.360]  接著「嘩,真是很多班上」
[00:06:24.360 --> 00:06:27.680]  突然間「信了耶穌,原來要上那麼多課堂」
[00:06:27.680 --> 00:06:29.960]  這個路是對的
[00:06:29.960 --> 00:06:32.480]  如果我們看回經文,亦都可以回答他
[00:06:32.480 --> 00:06:36.080]  你們悔改之後就要奉耶穌的名受浸
[00:06:36.080 --> 00:06:37.600]  當然都會問
[00:06:37.600 --> 00:06:44.480]  「哦,是嗎?為何這裡有以前的人不用上那麼多班?」
[00:06:44.480 --> 00:06:46.880]  是,有些人真的會這樣說
[00:06:46.880 --> 00:06:52.640]  「是否有很多藍左?信了就可以浸了」
[00:06:52.640 --> 00:06:57.000]  不過如果是這樣,我們要認識多一點經文
[00:06:57.000 --> 00:07:00.080]  究竟聽到這班背景的人是甚麼呢?
[00:07:00.080 --> 00:07:02.800]  原來當時聽到的這班猶太人
[00:07:02.800 --> 00:07:07.040]  他們都是有些很紮實的舊約聖經基礎
[00:07:07.040 --> 00:07:10.160]  即是他們已經有聖經基礎很紮實
[00:07:10.160 --> 00:07:12.880]  不過他們知道在聖經裏面
[00:07:12.880 --> 00:07:16.840]  舊約所提到的那位基督
[00:07:16.840 --> 00:07:18.760]  他們未知是誰
[00:07:18.760 --> 00:07:21.480]  經過彼得的講解之後
[00:07:21.480 --> 00:07:25.600]  原來就是知道耶穌就是這個被釘十字架
[00:07:25.600 --> 00:07:31.040]  那個為我們死的人正正就是我們所期盼的那位基督
[00:07:31.040 --> 00:07:34.680]  所以他們悔改,相信了耶穌
[00:07:34.680 --> 00:07:37.760]  所以他們其實有些事情不清楚
[00:07:37.760 --> 00:07:38.720]  現在搞清楚了
[00:07:38.720 --> 00:07:43.200]  所以他們立即可以讓彼得為他們施浸
[00:07:43.200 --> 00:07:46.920]  不過到後期的一些時期
[00:07:46.920 --> 00:07:52.160]  隨著我們可以說繼續教會歷史的發展
[00:07:52.160 --> 00:07:56.120]  越來越多一些愛邦或者異教徒
[00:07:56.120 --> 00:07:59.280]  他們自然就沒有那麼多聖經的基礎
[00:07:59.280 --> 00:08:03.160]  所以要稍長的一些真理學習
[00:08:03.160 --> 00:08:06.920]  才為他施浸似乎都相當合情合理
[00:08:06.920 --> 00:08:09.040]  其實情況和現在都一樣
[00:08:09.040 --> 00:08:12.000]  我們很多人都說很感動,很紮心的訊息
[00:08:12.000 --> 00:08:15.040]  但可能有些事情都未清晰未清楚
[00:08:15.040 --> 00:08:16.320]  即是耶穌究竟
[00:08:16.320 --> 00:08:18.360]  知道這個耶穌很好,但又怎樣好呢?
[00:08:18.360 --> 00:08:22.400]  不如上一些班認識一下
[00:08:22.400 --> 00:08:27.400]  可能我們都好像一些愛邦異教徒的背景一樣
[00:08:27.400 --> 00:08:28.960]  都不是太了解
[00:08:28.960 --> 00:08:33.200]  於是都可以很合情合理地上一些班
[00:08:33.200 --> 00:08:38.400]  接下來我們相信耶穌朝著朕禮方向
[00:08:38.400 --> 00:08:41.640]  另外在四十節彼得也提到
[00:08:41.640 --> 00:08:44.320]  還用許多話作見證
[00:08:44.320 --> 00:08:48.960]  勸他們說你當救自己脫離這彎曲的世代
[00:08:48.960 --> 00:08:50.560]  當然這裡說救自己
[00:08:50.560 --> 00:08:53.240]  又不和我們的救恩無衝突
[00:08:53.240 --> 00:08:55.400]  這裡不是說他自己可以救自己
[00:08:55.400 --> 00:08:59.320]  這裡是說我們仍然是需要耶穌基督的救恩
[00:08:59.320 --> 00:09:01.320]  不過得著救恩的裏面
[00:09:01.320 --> 00:09:05.160]  我們還未死的
[00:09:05.160 --> 00:09:08.680]  還是活在現實的生活裏面
[00:09:08.680 --> 00:09:10.000]  而且是一個怎樣的生活?
[00:09:10.000 --> 00:09:12.000]  是一個彎曲的世代
[00:09:12.000 --> 00:09:13.800]  所以他告訴我們
[00:09:13.800 --> 00:09:16.320]  我們要脫離這種彎曲
[00:09:16.320 --> 00:09:18.320]  怎樣脫離呢?
[00:09:18.320 --> 00:09:22.840]  難道我們躲在一條獨家村接觸人不是嗎?
[00:09:22.840 --> 00:09:29.160]  意思是我們這一班已經成為聖潔群體的人
[00:09:29.160 --> 00:09:33.040]  可能也成為我們一班同路人要走出來
[00:09:33.040 --> 00:09:39.360]  我們就要不再和這些彎曲世代的人同一路了
[00:09:39.360 --> 00:09:43.920]  我們要走回進入聖潔國度屬臣子民
[00:09:43.920 --> 00:09:47.440]  一個聖潔生活的群體
[00:09:47.440 --> 00:09:53.920]  也就是說我們不會再用世俗生活的價值觀來生活
[00:09:53.920 --> 00:09:55.760]  怎樣生活呢?
[00:09:55.760 --> 00:10:00.120]  所以接著在42至47節的時候
[00:10:00.120 --> 00:10:03.520]  我們都可以了解到這一群已經信了
[00:10:03.520 --> 00:10:07.800]  甚至受了浸的群體的生活是怎樣
[00:10:07.800 --> 00:10:11.160]  剛才大家一起讀了,看了片
[00:10:11.160 --> 00:10:13.000]  不知道你們是否也會想
[00:10:13.000 --> 00:10:16.080]  這些也只是我所學求
[00:10:16.080 --> 00:10:20.160]  所追求學務的一些生活呢?
[00:10:20.160 --> 00:10:24.600]  這段經文真的讓我們看到初期教會生活的模式是怎樣
[00:10:24.600 --> 00:10:28.400]  也可以說是一個典型教會的模式
[00:10:28.400 --> 00:10:30.440]  而當中最大的特點
[00:10:30.440 --> 00:10:33.080]  就是這班信徒因為神的緣故
[00:10:33.080 --> 00:10:34.760]  本來可能彼此不認識
[00:10:34.760 --> 00:10:37.480]  卻是因為神的緣故焦聚在一起
[00:10:37.480 --> 00:10:39.440]  這一點是很重要的
[00:10:39.440 --> 00:10:44.120]  因為神很清楚我們人的軟弱的地方
[00:10:44.120 --> 00:10:46.800]  所以祂想我們彼此守望
[00:10:46.800 --> 00:10:48.360]  同心同行
[00:10:48.360 --> 00:10:51.400]  才可以生活在這麼彎曲的世代
[00:10:51.400 --> 00:10:55.440]  但仍然可以成為聖潔的子民
[00:10:55.440 --> 00:11:00.160]  我相信一個人在世代這麼彎曲的時候
[00:11:00.160 --> 00:11:03.440]  一個人是很難抵得住的
[00:11:03.440 --> 00:11:07.480]  就好像剛才跟大家所看的傳道書
[00:11:07.480 --> 00:11:10.920]  聖經提到我們要聚在一起
[00:11:10.920 --> 00:11:13.360]  團結起來的力量才大
[00:11:13.360 --> 00:11:15.440]  神也很了解我們
[00:11:15.440 --> 00:11:19.640]  所以祂必須呼召我們一起走出來
[00:11:19.640 --> 00:11:21.680]  聚在一起
[00:11:21.680 --> 00:11:27.640]  當然隨著社會已經距離這麼多年,二千年
[00:11:27.640 --> 00:11:35.720]  社會模式變自由的教會模式不斷有轉變
[00:11:35.720 --> 00:11:40.920]  當時的模式未必完全適合我們
[00:11:40.920 --> 00:11:42.840]  至少我們很難
[00:11:42.840 --> 00:11:46.360]  除了自己的家人,家人也很難
[00:11:46.360 --> 00:11:48.880]  天天都見面
[00:11:48.880 --> 00:11:51.920]  我想如果你有機會跟你的肢體
[00:11:51.920 --> 00:11:54.840]  弟兄姊妹可以每天通一次電話
[00:11:54.840 --> 00:11:58.160]  通一次,一線進電話,WhatsApp
[00:11:58.160 --> 00:12:00.560]  我想都很難
[00:12:00.560 --> 00:12:06.280]  但當中很值得保留和學校可取的地方
[00:12:06.280 --> 00:12:11.560]  就是那種合一、共融和分享的精神
[00:12:11.560 --> 00:12:14.120]  尤其是在42節所提到
[00:12:14.120 --> 00:12:16.960]  有些聖經的新約學者都認為
[00:12:16.960 --> 00:12:21.360]  這裡只提到教會四個主要的特性
[00:12:21.360 --> 00:12:28.800]  恆心遵守使徒的教訓、彼此交接、抹餅和祈禱
[00:12:28.800 --> 00:12:34.680]  而我將42節繼續看下去到47節的時候
[00:12:34.680 --> 00:12:41.000]  我覺得這裡正正是一個引人入勝的教會生活特色
[00:12:41.000 --> 00:12:46.800]  我將它分為五點跟大家去看看
[00:12:46.800 --> 00:12:53.160]  第一點是這是一個重視教導和學習的教會
[00:12:53.160 --> 00:12:55.440]  剛才好像42節也提過
[00:12:55.440 --> 00:12:58.720]  都要恆心遵守使徒的教訓
[00:12:58.720 --> 00:13:02.120]  這裡記載信徒是要認真學習真理的
[00:13:02.120 --> 00:13:05.160]  態度是要恆心
[00:13:05.160 --> 00:13:11.320]  恆心是一種很持久的,是要投入的
[00:13:11.320 --> 00:13:15.400]  意思是不會一天兩天就教得好
[00:13:15.400 --> 00:13:18.440]  而且是持之人不住的學習
[00:13:18.440 --> 00:13:23.080]  我相信我們很多人都有持續進修的概念
[00:13:23.080 --> 00:13:28.520]  唯獨是聖經可能讀一輩子
[00:13:28.520 --> 00:13:30.480]  我覺得是沒有畢業的
[00:13:30.480 --> 00:13:32.760]  一輩子都要去學習
[00:13:32.760 --> 00:13:39.000]  因為這也是我們一生人去遵行的指引
[00:13:39.000 --> 00:13:40.720]  這個神的話語
[00:13:40.720 --> 00:13:42.800]  如果我們一群頂姐妹
[00:13:42.800 --> 00:13:46.480]  可以這麼恆心去學習和遵行的時候
[00:13:46.480 --> 00:13:51.040]  這個才可以配得上一個熟悉教會的群體
[00:13:51.040 --> 00:13:55.040]  當然我們現在的生活節奏很快
[00:13:55.040 --> 00:13:57.960]  很多東西都很想速成
[00:13:57.960 --> 00:14:01.000]  很多東西都是要快的
[00:14:01.000 --> 00:14:03.520]  也出現一些叫做「冷銀包」
[00:14:03.520 --> 00:14:04.680]  我也聽過「冷銀包」
[00:14:04.680 --> 00:14:06.680]  即是將一些東西很濃縮
[00:14:06.680 --> 00:14:09.600]  一看完你就知道很多東西
[00:14:09.600 --> 00:14:13.200]  但是這裡也讓我們看到一種恆心
[00:14:13.200 --> 00:14:14.280]  讓我們更加體會
[00:14:14.280 --> 00:14:18.840]  學聖經的時候也很難「冷銀包」、速成
[00:14:18.840 --> 00:14:21.720]  因為我們真的要入骨入血
[00:14:21.720 --> 00:14:23.680]  要將神的話語
[00:14:23.680 --> 00:14:27.880]  所以這些經文我們要應用在生活裡
[00:14:27.880 --> 00:14:30.560]  是真的要去研讀的
[00:14:30.560 --> 00:14:32.360]  是要花時間的
[00:14:32.360 --> 00:14:36.080]  才可以將它深入在我們的生命裡
[00:14:36.080 --> 00:14:37.920]  否則會出現
[00:14:37.920 --> 00:14:41.640]  很多時候我也聽過有些人所說的一種陋習
[00:14:41.640 --> 00:14:44.040]  就是「斷章取義」
[00:14:44.040 --> 00:14:46.440]  即是說很多時候拿著一、兩節經文
[00:14:46.440 --> 00:14:48.200]  很喜歡這個經文
[00:14:48.200 --> 00:14:51.720]  但是可能按照字面的解釋
[00:14:51.720 --> 00:14:57.800]  可能按照自己的想法來去詮釋和解讀
[00:14:57.800 --> 00:14:59.240]  就變成了
[00:14:59.240 --> 00:15:01.200]  甚至有些更極端的
[00:15:01.200 --> 00:15:04.200]  就是「這段不中聽,我剪掉它」
[00:15:04.200 --> 00:15:07.160]  只是喜歡中聽的地方
[00:15:07.160 --> 00:15:08.400]  然後拿中聽的地方
[00:15:08.400 --> 00:15:13.480]  甚至挑戰一些聖經老師、傳道
[00:15:13.480 --> 00:15:14.560]  不是這樣說的
[00:15:14.560 --> 00:15:16.800]  舉個例子,像剛才那段經文
[00:15:16.800 --> 00:15:19.600]  「這裡信完就跟別人受針」
[00:15:19.600 --> 00:15:21.040]  「你為什麼要我上那麼多班」
[00:15:21.040 --> 00:15:22.920]  「我要你馬上跟我受針」
[00:15:22.920 --> 00:15:27.480]  可能就是因為沒有好好去看聖經
[00:15:27.480 --> 00:15:30.560]  因為我們看聖經真的需要時間
[00:15:30.560 --> 00:15:32.320]  我們也經常提醒
[00:15:32.320 --> 00:15:33.120]  有些老師提醒我們
[00:15:33.120 --> 00:15:36.040]  「我們看聖經要看上文、下理」
[00:15:36.040 --> 00:15:39.920]  「有時甚至要用新舊約去對照」
[00:15:39.920 --> 00:15:43.040]  「整個聖經的脈絡,我們要這樣去看」
[00:15:43.040 --> 00:15:44.920]  所以這裡告訴我們
[00:15:44.920 --> 00:15:47.360]  進行神使徒的教訓
[00:15:47.360 --> 00:15:48.840]  即使徒的教訓
[00:15:48.840 --> 00:15:51.480]  其實當然就是延續耶穌基督的教導
[00:15:51.480 --> 00:15:52.760]  原來這些神的說話
[00:15:52.760 --> 00:15:59.440]  我們要恆心、耐心地慢慢去學習、去研讀
[00:15:59.440 --> 00:16:01.560]  第二點就是
[00:16:01.560 --> 00:16:05.800]  這裡是一個敬虔和禱告的教會
[00:16:05.800 --> 00:16:09.240]  在42節也有提及有禱告
[00:16:09.240 --> 00:16:10.280]  可能也會說
[00:16:10.280 --> 00:16:12.600]  「是的,我也有禱告」
[00:16:12.600 --> 00:16:14.520]  「我每天都祈禱」
[00:16:14.520 --> 00:16:15.920]  不過這裡既然說到
[00:16:15.920 --> 00:16:20.600]  一群使徒和信徒聚在一起的時候
[00:16:20.600 --> 00:16:23.560]  自然所說的祈禱不是司徒
[00:16:23.560 --> 00:16:25.000]  而是一個公徒
[00:16:25.000 --> 00:16:26.960]  一群信徒聚在一起
[00:16:26.960 --> 00:16:29.600]  同心地祈禱
[00:16:29.600 --> 00:16:34.520]  我們可以說基督徒聚在一起同心地祈禱
[00:16:34.520 --> 00:16:38.320]  其實也是一種合一的方法
[00:16:38.320 --> 00:16:43.880]  所以這真的有別於我們一般的別異宗教
[00:16:43.880 --> 00:16:46.280]  一說到他們的祈禱
[00:16:46.280 --> 00:16:48.920]  就是一種可能是品神式的祈禱
[00:16:48.920 --> 00:16:52.840]  即是說很希望自己將自己私有的慾望
[00:16:52.840 --> 00:16:57.040]  求神,好像有求必應那樣去回應
[00:16:57.040 --> 00:16:58.360]  不過這個就不是
[00:16:58.360 --> 00:17:01.240]  我們的祈禱,即是我們真正的祈禱
[00:17:01.240 --> 00:17:06.080]  原來是一種可以令信徒合一的一種祈禱
[00:17:06.080 --> 00:17:08.240]  現在可以體會到
[00:17:08.240 --> 00:17:09.840]  我們為何會聚在一起
[00:17:09.840 --> 00:17:11.520]  因為神聚在一起
[00:17:11.520 --> 00:17:14.880]  而可能對聚在一起也有不同的意見
[00:17:14.880 --> 00:17:17.720]  所以我們就要一起去祈禱
[00:17:17.720 --> 00:17:20.480]  祈禱能夠令到一些不同的性格
[00:17:20.480 --> 00:17:21.600]  不同的背景
[00:17:21.600 --> 00:17:23.040]  不同出身
[00:17:23.040 --> 00:17:24.200]  或者不同興趣的人
[00:17:24.200 --> 00:17:26.600]  都可以聚在一起
[00:17:26.600 --> 00:17:28.000]  祈禱
[00:17:28.000 --> 00:17:29.120]  如果相信有力量
[00:17:29.120 --> 00:17:32.720]  祂是可以令一些原本很堅持自己意見的人
[00:17:32.720 --> 00:17:35.120]  祂都可以放下
[00:17:35.120 --> 00:17:38.320]  有時候我記得會跟別人做一些婚姻
[00:17:38.320 --> 00:17:39.640]  婚前輔導的時候
[00:17:39.640 --> 00:17:41.000]  都有提過
[00:17:41.000 --> 00:17:44.600]  當然有很多輔導的理論是幫助
[00:17:44.600 --> 00:17:46.520]  如果有些爭吵、爭拗
[00:17:46.520 --> 00:17:47.840]  怎樣處理
[00:17:47.840 --> 00:17:49.520]  但其中一個我們作為信徒
[00:17:49.520 --> 00:17:52.040]  一個最有效的就是
[00:17:52.040 --> 00:17:54.680]  一方提出不如我們祈禱
[00:17:54.680 --> 00:17:58.600]  當然要另外一邊都肯接受、願意
[00:17:58.600 --> 00:18:01.200]  然後很多時候在祈禱之後
[00:18:01.200 --> 00:18:03.640]  爭吵都可以平息得到
[00:18:03.640 --> 00:18:05.160]  所以我都相信
[00:18:05.160 --> 00:18:07.040]  在主裡面那種禱告
[00:18:07.040 --> 00:18:10.680]  也是一個很合一、最佳的方法
[00:18:10.680 --> 00:18:12.640]  同心在靈裡面合一
[00:18:12.640 --> 00:18:15.040]  也在教會裡面這種同心禱告
[00:18:15.040 --> 00:18:20.480]  是可以一同尋求到神的旨意的一個途徑
[00:18:20.480 --> 00:18:22.880]  接著我們看43節提到
[00:18:22.880 --> 00:18:25.640]  「因著使徒所行許多的神蹟騎士」
[00:18:25.640 --> 00:18:28.760]  大家都有一些懼怕在這裡說
[00:18:28.760 --> 00:18:30.920]  懼怕其實有一些的譯本
[00:18:30.920 --> 00:18:32.840]  也可能會貼近這個意思
[00:18:32.840 --> 00:18:34.480]  其實這裡是一個敬畏的意思
[00:18:34.480 --> 00:18:36.040]  敬畏神的意思
[00:18:36.040 --> 00:18:37.360]  就是說你看到的時候
[00:18:37.360 --> 00:18:40.320]  是帶著一個敬畏的心
[00:18:40.320 --> 00:18:44.480]  我們經常說是一個敬虔的信徒
[00:18:44.480 --> 00:18:47.120]  其實必須有一個敬畏的心
[00:18:47.120 --> 00:18:48.000]  意思就是說
[00:18:48.000 --> 00:18:50.160]  我們知道我們人在做
[00:18:50.160 --> 00:18:52.280]  神是在看
[00:18:52.280 --> 00:18:56.560]  所以當我們在我們人生的歷程每一步
[00:18:56.560 --> 00:18:58.640]  我們不是憑自己的意思
[00:18:58.640 --> 00:19:01.600]  而是我們是想討神喜悅
[00:19:01.600 --> 00:19:05.160]  是樂意為主所用
[00:19:05.160 --> 00:19:06.280]  第三點
[00:19:06.280 --> 00:19:10.880]  就是這是一個愛團契和愛分享的教會
[00:19:10.880 --> 00:19:15.680]  在42節又看回42節那句「彼此交接」
[00:19:15.680 --> 00:19:20.160]  其實它原文的意思應該是彼此團契
[00:19:20.160 --> 00:19:22.320]  教會生活是指弟妹之間建立一個
[00:19:22.320 --> 00:19:26.160]  真誠相愛、分享分擔的關係
[00:19:26.160 --> 00:19:29.800]  在經文裡提到大家要分享有愛緣
[00:19:29.800 --> 00:19:34.720]  也是一起按主耶穌的吩咐去守主餐
[00:19:34.720 --> 00:19:38.120]  這是顯出一種愛的團契的生活
[00:19:38.120 --> 00:19:41.920]  我們有些團友經常說一句笑話
[00:19:41.920 --> 00:19:43.400]  我不知道你們聽過沒有
[00:19:43.400 --> 00:19:46.720]  他說團契的框框
[00:19:46.720 --> 00:19:51.560]  把框框拿出來放在契字旁邊
[00:19:51.560 --> 00:19:53.720]  變成甚麼字?
[00:19:53.720 --> 00:19:56.240]  變成「磚吃」
[00:19:56.240 --> 00:20:00.480]  原來團契生活很多時候都走不出
[00:20:00.480 --> 00:20:02.000]  有時會吃
[00:20:02.000 --> 00:20:03.800]  看回經文
[00:20:03.800 --> 00:20:06.600]  你會看到他們一起用食飯
[00:20:06.600 --> 00:20:10.040]  一起抹餅
[00:20:10.040 --> 00:20:12.320]  一起守主餐
[00:20:12.320 --> 00:20:14.840]  原來在過程中
[00:20:14.840 --> 00:20:17.920]  飽肚身體的滿足當然重要
[00:20:17.920 --> 00:20:22.120]  但原來通過眾信徒一起去愛言
[00:20:22.120 --> 00:20:24.200]  去守主餐的時候
[00:20:24.200 --> 00:20:26.920]  也可以令我們的心靈
[00:20:26.920 --> 00:20:31.440]  得到更多的滿足和喜樂
[00:20:31.440 --> 00:20:34.200]  我們另外看到44至45節的時候
[00:20:34.200 --> 00:20:37.640]  也看到當時的信徒有一種分享的精神
[00:20:37.640 --> 00:20:39.480]  有一種「飯物公用」
[00:20:39.480 --> 00:20:43.680]  他們會賣了田產、家業分給各人
[00:20:43.680 --> 00:20:46.240]  顯示團契不是單單的分享
[00:20:46.240 --> 00:20:49.640]  而是一種很切實、很實際的回應
[00:20:49.640 --> 00:20:52.040]  是弟兄姊妹的需要
[00:20:52.040 --> 00:20:53.760]  我們千萬不要誤會
[00:20:53.760 --> 00:20:55.760]  這不是那種共產黨式
[00:20:55.760 --> 00:20:56.840]  你一定要這樣做
[00:20:56.840 --> 00:20:59.360]  否則你就不行了
[00:20:59.360 --> 00:21:00.480]  而是一種是
[00:21:00.480 --> 00:21:02.320]  我們看聖經都會記得
[00:21:02.320 --> 00:21:03.200]  「內藝神所喜」
[00:21:03.200 --> 00:21:05.600]  而是一種是自願的
[00:21:05.600 --> 00:21:08.400]  各人都按自己所領受的
[00:21:08.400 --> 00:21:11.120]  願意和別人分享
[00:21:11.120 --> 00:21:12.560]  正如有機會揭露
