
[00:00:00.000 --> 00:00:03.020]  在我們聽到之前我們一起祈禱
[00:10:54.880 --> 00:10:59.880]  門徒說的那些每一個都有意思
[00:10:59.880 --> 00:11:02.880]  如果他說他是施洗約翰
[00:11:02.880 --> 00:11:06.880]  即是說耶穌就是最後的先知
[00:11:06.880 --> 00:11:10.880]  以利亞就是以色列王國的先知
[00:11:10.880 --> 00:11:14.880]  最輝煌的那一位王國先知
[00:11:14.880 --> 00:11:16.880]  耶利米就是流淚
[00:11:16.880 --> 00:11:20.880]  被擄在受苦當中的先知
[00:11:20.880 --> 00:11:25.880]  或者先知裡面隨便一個
[00:11:25.880 --> 00:11:28.880]  門徒在表達的當中
[00:11:28.880 --> 00:11:31.880]  同樣是在表達他們的期望
[00:11:31.880 --> 00:11:35.880]  他們期望耶穌是誰
[00:11:35.880 --> 00:11:37.880]  接著耶穌就問
[00:11:37.880 --> 00:11:40.880]  你們說我是誰
[00:11:40.880 --> 00:11:44.880]  大家記得最厲害的就是彼得
[00:11:44.880 --> 00:11:46.880]  他就說你就是基督
[00:11:46.880 --> 00:11:48.880]  你是上帝的兒子
[00:11:48.880 --> 00:11:50.880]  耶穌有沒有稱讚他?
[00:11:50.880 --> 00:11:53.880]  耶穌有稱讚他
[00:11:53.880 --> 00:11:55.880]  大家留意
[00:11:55.880 --> 00:11:58.880]  彼得說的這句話
[00:11:58.880 --> 00:12:02.880]  不單只是在表達一個期望
[00:12:02.880 --> 00:12:07.880]  他還在表達一個認信
[00:12:07.880 --> 00:12:10.880]  這個認信就是你要信基督
[00:12:10.880 --> 00:12:14.880]  你也要信他是神的兒子
[00:12:14.880 --> 00:12:17.880]  所以這是比期望更進一步
[00:12:17.880 --> 00:12:20.880]  耶穌是稱讚他
[00:12:20.880 --> 00:12:23.880]  小時候
[00:12:23.880 --> 00:12:27.880]  有人會問我
[00:12:27.880 --> 00:12:31.880]  你是誰?
[00:12:31.880 --> 00:12:34.880]  當然我可以說我是誰的兒子
[00:12:34.880 --> 00:12:38.880]  誰是我的媽媽等等
[00:12:38.880 --> 00:12:40.880]  但是很多時候
[00:12:40.880 --> 00:12:42.880]  不知道誰給我的智慧
[00:12:42.880 --> 00:12:44.880]  你猜我怎麼回答?
[00:12:44.880 --> 00:12:49.880]  我就是我
[00:12:49.880 --> 00:12:52.880]  很多時候別人問你
[00:12:52.880 --> 00:12:54.880]  都不知道他想拿我什麼料子
[00:12:54.880 --> 00:12:56.880]  最有智慧的
[00:12:56.880 --> 00:12:58.880]  我就是我,有沒有錯?
[00:12:58.880 --> 00:13:00.880]  絕對沒有錯
[00:13:00.880 --> 00:13:03.880]  不過
[00:13:03.880 --> 00:13:07.880]  如果你說我就是我的時候
[00:13:07.880 --> 00:13:11.880]  可能很多時候未必是這樣
[00:13:11.880 --> 00:13:16.880]  今天很多人活在別人眼中的我
[00:13:16.880 --> 00:13:19.880]  父母眼中的我
[00:13:19.880 --> 00:13:21.880]  老闆眼中的我
[00:13:21.880 --> 00:13:25.880]  教授眼中的我
[00:13:25.880 --> 00:13:33.880]  到底我們是否真的活在自己的我裡面?
[00:13:33.880 --> 00:13:37.880]  我們常常陷入一個矛盾當中
[00:13:37.880 --> 00:13:42.880]  當我們太過顧及別人怎麼看我的時候
[00:13:42.880 --> 00:13:45.880]  我會失去了什麼?
[00:13:45.880 --> 00:13:47.880]  自我
[00:13:47.880 --> 00:13:51.880]  如果我太過自我的時候
[00:13:51.880 --> 00:13:54.880]  我會變得自大
[00:13:54.880 --> 00:13:59.880]  我會變成一個很難相處的人
[00:13:59.880 --> 00:14:01.880]  在當中
[00:14:01.880 --> 00:14:04.880]  怎麼去平衡?
[00:14:04.880 --> 00:14:08.880]  這個留給大家再繼續想
[00:14:08.880 --> 00:14:10.880]  但我們一定要留意
[00:14:10.880 --> 00:14:13.880]  今天我們處身的世界
[00:14:13.880 --> 00:14:19.880]  有很多東西會令我們失去了我
[00:14:19.880 --> 00:14:22.880]  整個社會
[00:14:22.880 --> 00:14:28.880]  都希望我這個我會被支配
[00:14:28.880 --> 00:14:36.880]  我的時間可能被無數的限制控制著
[00:14:36.880 --> 00:14:39.880]  我的工作或學業
[00:14:39.880 --> 00:14:46.880]  會失去了真正的自主權
[00:14:46.880 --> 00:14:50.880]  可能我們被人說工作太浪費
[00:14:50.880 --> 00:14:53.880]  我曾經被人說過這句
[00:14:53.880 --> 00:14:55.880]  不過我有懺悔自覺
[00:14:55.880 --> 00:14:57.880]  讀書太浪費
[00:14:57.880 --> 00:15:00.880]  我讀書的時候可以整晚不睡覺
[00:15:00.880 --> 00:15:02.880]  每天睡四個小時
[00:15:02.880 --> 00:15:05.880]  後來結果患了肺病
[00:15:05.880 --> 00:15:08.880]  現在沒事,各位放心
[00:15:08.880 --> 00:15:10.880]  賺錢太浪費,唱歌太浪費
[00:15:10.880 --> 00:15:13.880]  我可以整天唱歌,什麼都不做
[00:15:13.880 --> 00:15:15.880]  因為我喜歡唱歌
[00:15:15.880 --> 00:15:20.880]  我不知道我們師班會不會這樣
[00:15:20.880 --> 00:15:24.880]  我們的感覺也會被支配
[00:15:24.880 --> 00:15:26.880]  今天你去餐廳吃東西
[00:15:26.880 --> 00:15:30.880]  鹹到死,甜到鼻
[00:15:30.880 --> 00:15:32.880]  那些什麼傷心
[00:15:32.880 --> 00:15:35.880]  令你不停流淚
[00:15:35.880 --> 00:15:37.880]  辣到你死
[00:15:37.880 --> 00:15:39.880]  吃午餐,吃晚餐
[00:15:39.880 --> 00:15:41.880]  全部幫你想了
[00:15:41.880 --> 00:15:43.880]  你可以失去了自己
[00:15:43.880 --> 00:15:48.880]  我們的感情喜好可以被支配
[00:15:48.880 --> 00:15:50.880]  很多人說韓劇好看
[00:15:50.880 --> 00:15:52.880]  我又去看了
[00:15:52.880 --> 00:15:56.880]  我發覺韓劇除了韓星男女神
[00:15:56.880 --> 00:15:57.880]  有些叫小白臉
[00:15:57.880 --> 00:16:00.880]  有些叫小鮮肉之外
[00:16:00.880 --> 00:16:06.880]  就是他能夠很容易控制一個人的情感
[00:16:06.880 --> 00:16:09.880]  令你笑,憤怒,仇恨
[00:16:09.880 --> 00:16:11.880]  他令你反應越高
[00:16:11.880 --> 00:16:14.880]  他收視率就越高
[00:16:14.880 --> 00:16:17.880]  我們的思想可以被支配
[00:16:17.880 --> 00:16:20.880]  甚至不知不覺地被支配
[00:16:20.880 --> 00:16:22.880]  在一些廣告
[00:16:22.880 --> 00:16:24.880]  一些社論
[00:16:24.880 --> 00:16:26.880]  一些名人的看法
[00:16:26.880 --> 00:16:30.880]  中環派,西環派,中間派,民主派
[00:16:30.880 --> 00:16:35.880]  也有假民主派,保皇黨等
[00:16:35.880 --> 00:16:37.880]  你稍一不留神
[00:16:37.880 --> 00:16:41.880]  你的思想可能會傾向左或右
[00:16:41.880 --> 00:16:43.880]  都是錯的
[00:16:43.880 --> 00:16:49.880]  沒有自由,沒有自主,沒有自我
[00:16:49.880 --> 00:16:52.880]  我很容易成為一個機器
[00:16:52.880 --> 00:16:54.880]  不斷地工作
[00:16:54.880 --> 00:16:57.880]  我甚至可能會成為傀儡
[00:16:57.880 --> 00:16:59.880]  被控制
[00:16:59.880 --> 00:17:03.880]  甚至家長很容易變成怪獸
[00:17:03.880 --> 00:17:05.880]  失去了人性
[00:17:05.880 --> 00:17:09.880]  傷害的是自己的家人
[00:17:09.880 --> 00:17:13.880]  自覺,我是誰?
[00:17:13.880 --> 00:17:15.880]  一個故事令我很深刻
[00:17:15.880 --> 00:17:18.880]  就是一個公差壓著一個犯人
[00:17:18.880 --> 00:17:22.880]  準備捉他去坐牢
[00:17:22.880 --> 00:17:25.880]  這個犯人不是普通犯人
[00:17:25.880 --> 00:17:29.880]  他不是牧師,不過他是和尚
[00:17:29.880 --> 00:17:31.880]  他不禁成為階下囚
[00:17:31.880 --> 00:17:35.880]  所以一直想辦法脫身
[00:17:35.880 --> 00:17:37.880]  他想到一個好辦法
[00:17:37.880 --> 00:17:40.880]  就是和這個公差拉好關係
[00:17:40.880 --> 00:17:43.880]  大家建立,好好談
[00:17:43.880 --> 00:17:48.880]  直到這個犯人要被押解到監牢
[00:17:48.880 --> 00:17:50.880]  這個公差想一想
[00:17:50.880 --> 00:17:52.880]  我快完成使命了
[00:17:52.880 --> 00:17:56.880]  很開心地和和尚暢飲
[00:17:56.880 --> 00:18:00.880]  和尚心中暗自笑
[00:18:00.880 --> 00:18:03.880]  結果不停地和他喝酒
[00:18:03.880 --> 00:18:06.880]  猜拳喝酒,喝了十秦
[00:18:06.880 --> 00:18:09.880]  結果公差醉了
[00:18:09.880 --> 00:18:12.880]  這個和尚大家知道他想做什麼
[00:18:12.880 --> 00:18:15.880]  在他的袋裡拿了鑰匙
[00:18:15.880 --> 00:18:18.880]  開了他的腳鏈
[00:18:18.880 --> 00:18:23.880]  然後把腳鏈鎖住這個醉昏昏
[00:18:23.880 --> 00:18:25.880]  不省人事的公差
[00:18:25.880 --> 00:18:27.880]  把他扣住
[00:18:27.880 --> 00:18:32.880]  然後他又拿出一把小刀
[00:18:32.880 --> 00:18:34.880]  不是傷害他
[00:18:34.880 --> 00:18:37.880]  剃光他的頭髮
[00:18:37.880 --> 00:18:41.880]  這個公差到第二天醒了
[00:18:41.880 --> 00:18:44.880]  看不到和尚很心慌
[00:18:44.880 --> 00:18:48.880]  想起來怎知自己鎖住了自己
[00:18:48.880 --> 00:18:51.880]  所時不知所終
[00:18:51.880 --> 00:18:55.880]  他就在驚慌當中想想辦法
[00:18:55.880 --> 00:18:57.880]  和尚不就是自己嗎
[00:18:57.880 --> 00:18:59.880]  那我就不用去找了
[00:18:59.880 --> 00:19:01.880]  再檢查一陣子
[00:19:01.880 --> 00:19:03.880]  很多衣物盤穿都在
[00:19:03.880 --> 00:19:06.880]  他就想著很安定
[00:19:06.880 --> 00:19:08.880]  後來他又醒覺
[00:19:08.880 --> 00:19:10.880]  又不愚蠢
[00:19:10.880 --> 00:19:14.880]  和尚在,衣物在,盤穿在
[00:19:14.880 --> 00:19:16.880]  但是我呢
[00:19:16.880 --> 00:19:18.880]  我去了哪裡呢
[00:19:18.880 --> 00:19:20.880]  各位
[00:19:20.880 --> 00:19:23.880]  我去了哪裡呢
[00:19:23.880 --> 00:19:25.880]  各位有沒有試過
[00:19:25.880 --> 00:19:28.880]  當你很忙很忙的時候
[00:19:28.880 --> 00:19:30.880]  很多人給你工作的時候
[00:19:30.880 --> 00:19:33.880]  做到真的好像一隻動物
[00:19:33.880 --> 00:19:37.880]  你會突然間想一想
[00:19:37.880 --> 00:19:39.880]  我是誰呢
[00:19:39.880 --> 00:19:43.880]  各位,今天我們看到的
[00:19:43.880 --> 00:19:47.880]  整個社會是有這種
[00:19:47.880 --> 00:19:49.880]  讓我們失去了自我
[00:19:49.880 --> 00:19:52.880]  如果我們沒有自覺的時候
[00:19:52.880 --> 00:19:58.880]  我們就有很多的問題
[00:19:58.880 --> 00:20:01.880]  年輕的人,特別大學生
[00:20:01.880 --> 00:20:06.880]  很多時候整個潮流都想你跟著他走
[00:20:06.880 --> 00:20:09.880]  希望你能穿潮服
[00:20:09.880 --> 00:20:11.880]  潮流的潮
[00:20:11.880 --> 00:20:13.880]  有潮的髮型
[00:20:13.880 --> 00:20:15.880]  講潮語
[00:20:15.880 --> 00:20:17.880]  看潮書
[00:20:17.880 --> 00:20:22.880]  甚至在韓國很多人很喜歡
[00:20:22.880 --> 00:20:26.880]  改他的臉
[00:20:26.880 --> 00:20:28.880]  變成潮容
[00:20:28.880 --> 00:20:32.880]  所有眼耳口鼻都是明星樣
[00:20:32.880 --> 00:20:35.880]  最重要是潮
[00:20:35.880 --> 00:20:39.880]  這個潮會使我們失去自我
[00:20:39.880 --> 00:20:43.880]  因此我們實在要很小心
[00:20:43.880 --> 00:20:47.880]  去看,去思想
[00:20:47.880 --> 00:20:50.880]  我是誰
[00:20:50.880 --> 00:20:53.880]  還有就是你能不能經常去自覺
[00:20:53.880 --> 00:20:56.880]  我的價值呢
[00:20:56.880 --> 00:20:59.880]  馬克思有一句名言
[00:20:59.880 --> 00:21:02.880]  人的價值就是指人對自己
[00:21:02.880 --> 00:21:06.880]  對社會的價值
[00:21:06.880 --> 00:21:10.880]  你的存在對社會要有價值
[00:21:10.880 --> 00:21:14.880]  也要有一個自我的價值
[00:21:14.880 --> 00:21:18.880]  自我的價值就是對自己的肯定
[00:21:18.880 --> 00:21:23.880]  一個人看到他自己存在的價值的時候
[00:21:23.880 --> 00:21:27.880]  他才能夠努力去完善自己
[00:21:27.880 --> 00:21:31.880]  正如崇基的校訓
[00:21:31.880 --> 00:21:33.880]  止於至善
[00:21:33.880 --> 00:21:37.880]  也要那些人體寵自己存在的價值
[00:21:37.880 --> 00:21:42.880]  他才會向上,向善
[00:21:42.880 --> 00:21:47.880]  所以父母罵子女是垃圾
[00:21:47.880 --> 00:21:52.880]  這是對一個小孩很大的心靈傷害
[00:21:52.880 --> 00:21:56.880]  子女叫年老的父母做垃圾
[00:21:56.880 --> 00:22:01.880]  這是對一個父母不只是侮辱
[00:22:01.880 --> 00:22:05.880]  我們的存在一定有價值
[00:22:05.880 --> 00:22:09.880]  問題是你有沒有去思想
[00:22:09.880 --> 00:22:14.880]  你存在的價值是什麼呢
[00:22:14.880 --> 00:22:17.880]  另外你也需要留意到
[00:22:17.880 --> 00:22:21.880]  我是有限制
[00:22:21.880 --> 00:22:26.880]  這個限制有現實的
[00:22:26.880 --> 00:22:30.880]  一些令你自我受限制
[00:22:30.880 --> 00:22:32.880]  有現實的高度
[00:22:32.880 --> 00:22:34.880]  心理的高度
[00:22:34.880 --> 00:22:37.880]  甚至靈性的高度障礙
[00:22:37.880 --> 00:22:41.880]  現實的高度障礙
[00:22:41.880 --> 00:22:46.880]  就是譬如你是跳不過十呎的高欄
[00:22:46.880 --> 00:22:48.880]  我是跳不到,或者你可以
[00:22:48.880 --> 00:22:53.880]  心理的障礙就是心理帶給你的障礙
[00:22:53.880 --> 00:22:55.880]  不是你真的做不到
[00:22:55.880 --> 00:22:58.880]  譬如我一直都跳不到四呎
[00:22:58.880 --> 00:23:01.880]  因為我害怕
[00:23:01.880 --> 00:23:04.880]  有靈性的障礙
[00:23:04.880 --> 00:23:10.880]  就是對上帝的信心打了折扣
[00:23:10.880 --> 00:23:12.880]  有一個實驗
[00:23:12.880 --> 00:23:17.880]  就是將鯊魚和很多小的魚
[00:23:17.880 --> 00:23:19.880]  放在一個大缸裡
[00:23:19.880 --> 00:23:24.880]  然後中間有一塊玻璃隔著
