
[00:00:00.000 --> 00:00:06.260]  所以今天來到看到紀錄圖的起落
[00:03:53.960 --> 00:03:56.960]  所以我們在這裏思想到
[00:03:56.960 --> 00:04:00.960]  基督徒的喜樂不只是一般人的快樂
[00:04:00.960 --> 00:04:02.960]  而是在主裏的喜樂
[00:04:02.960 --> 00:04:06.960]  上次我們看過《新命記》第十二章
[00:04:06.960 --> 00:04:09.960]  今天看《歷代至上》第十二章
[00:04:09.960 --> 00:04:11.960]  上次看過《歷代至上》二十九章
[00:04:11.960 --> 00:04:13.960]  今天也是《歷代至上》的經文
[00:04:13.960 --> 00:04:15.960]  我們只看這幾節
[00:04:15.960 --> 00:04:18.960]  如果大家記得去年我們曾經看過這段經文
[00:04:18.960 --> 00:04:20.960]  不過我們集中看最後這幾節
[00:04:20.960 --> 00:04:23.960]  我們看到當時的以色列民
[00:04:23.960 --> 00:04:25.960]  他們的喜樂的原因
[00:04:25.960 --> 00:04:28.960]  在十二章的三十八節
[00:04:28.960 --> 00:04:31.960]  到第四十節只有三節的經文
[00:04:31.960 --> 00:04:33.960]  我們一起來同聲慢慢讀出
[00:04:33.960 --> 00:04:34.960]  請讀
[00:04:34.960 --> 00:04:39.960]  以上都是能守行五的戰士
[00:04:39.960 --> 00:04:43.960]  他們都誠心來到希伯倫
[00:04:43.960 --> 00:04:47.960]  要納大衛作以色列的王
[00:04:47.960 --> 00:04:53.960]  以色列其餘的人也都一心要納大衛作王
[00:04:53.960 --> 00:04:59.960]  他們在那裏三日與大衛一同吃喝
[00:04:59.960 --> 00:05:05.960]  因為他們的族弟兄給他們預備了
[00:05:05.960 --> 00:05:08.960]  靠近他們的人
[00:05:08.960 --> 00:05:13.960]  以及遠些就是以薩加西布倫拿忽他里人
[00:05:13.960 --> 00:05:20.960]  將許多麵餅、無花果餅、乾葡萄、酒、油
[00:05:20.960 --> 00:05:25.960]  用爐、駱駝、雷子、牛屠來
[00:05:25.960 --> 00:05:30.960]  又帶了許多的牛和羊來
[00:05:30.960 --> 00:05:35.960]  因為以色列人甚是歡樂
[00:05:35.960 --> 00:05:37.960]  這個作為這段的結束
[00:05:37.960 --> 00:05:38.960]  這一章的結束
[00:05:38.960 --> 00:05:40.960]  這個結束真是美
[00:05:40.960 --> 00:05:43.960]  他說當時以色列的民
[00:05:43.960 --> 00:05:45.960]  甚是歡樂
[00:05:45.960 --> 00:05:50.960]  巴不得我們都能夠形容
[00:05:50.960 --> 00:05:54.960]  我們弟兄姊妹教會
[00:05:54.960 --> 00:05:56.960]  甚是歡樂
[00:05:56.960 --> 00:05:58.960]  我們值得留意的
[00:05:58.960 --> 00:06:03.960]  這裏其實就是歷代至上十二章記載
[00:06:03.960 --> 00:06:05.960]  就是跟隨大衛的軍事門
[00:06:05.960 --> 00:06:07.960]  這些兵丁數算哪個支派有甚麼人
[00:06:07.960 --> 00:06:09.960]  他們的能力怎樣怎樣
[00:06:09.960 --> 00:06:10.960]  如果大家記得
[00:06:10.960 --> 00:06:12.960]  是我們曾經讀過的
[00:06:12.960 --> 00:06:15.960]  這裏給我們看見他從各地而來的
[00:06:15.960 --> 00:06:26.960]  有洗格拉、加德、卞瓦敏、馬拿西、河西、約旦河東
[00:06:26.960 --> 00:06:28.960]  和其他各支派
[00:06:28.960 --> 00:06:31.960]  所以所有支派的名單
[00:06:31.960 --> 00:06:34.960]  這些軍事的名單都記載在這章裏面
[00:06:34.960 --> 00:06:36.960]  我們看見他寶貴的
[00:06:36.960 --> 00:06:38.960]  來到最後這幾節結束
[00:06:38.960 --> 00:06:42.960]  形容這一章的名單的時候
[00:06:42.960 --> 00:06:44.960]  聖經特別提出一點
[00:06:44.960 --> 00:06:46.960]  他們的特質就是
[00:06:46.960 --> 00:06:49.960]  甚是歡樂
[00:06:49.960 --> 00:06:54.960]  這個代表著戰士們當時的心境
[00:06:54.960 --> 00:06:57.960]  大家留意他們正在打仗
[00:06:57.960 --> 00:07:02.960]  他們是為大衛組織這些軍隊
[00:07:02.960 --> 00:07:04.960]  打仗是很認真
[00:07:04.960 --> 00:07:07.960]  打仗是很辛苦的
[00:07:07.960 --> 00:07:09.960]  而且我們知道當時大衛的國度
[00:07:09.960 --> 00:07:11.960]  雖然神應許了
[00:07:11.960 --> 00:07:14.960]  但是他們未成形,未真的立國
[00:07:14.960 --> 00:07:19.960]  所以他們是在戰爭苦戰當中
[00:07:19.960 --> 00:07:24.960]  我們看見苦戰、打仗
[00:07:24.960 --> 00:07:28.960]  是有很多血汗、很多艱難
[00:07:28.960 --> 00:07:30.960]  但是我們看見他們的形容就是
[00:07:30.960 --> 00:07:33.960]  他們甚是歡樂
[00:07:33.960 --> 00:07:38.960]  今天我們作為主耶穌基督的跟隨者
[00:07:38.960 --> 00:07:40.960]  我們都是他們的戰士
[00:07:40.960 --> 00:07:44.960]  聖經形容我們是他們的軍隊
[00:07:44.960 --> 00:07:47.960]  我們是他們的兵士
[00:07:47.960 --> 00:07:51.960]  我們要作為耶穌基督的徵兵
[00:07:51.960 --> 00:07:55.960]  我們都是事實上去到大衛的面前
[00:07:55.960 --> 00:07:58.960]  為他去爭戰
[00:07:58.960 --> 00:08:01.960]  打這個屬靈的仗
[00:08:01.960 --> 00:08:04.960]  有沒有體會到我們是在打屬靈的仗
[00:08:04.960 --> 00:08:06.960]  發生在我們周圍的事
[00:08:06.960 --> 00:08:08.960]  在我們生活上的事
[00:08:08.960 --> 00:08:12.960]  很多時候是一場屬靈的爭戰
[00:08:12.960 --> 00:08:14.960]  是一個戰士
[00:08:14.960 --> 00:08:16.960]  但是同樣主耶穌基督吩咐我們
[00:08:16.960 --> 00:08:21.960]  在他的裏面要上上喜樂
[00:08:21.960 --> 00:08:24.960]  事實上對於一隊戰士來說
[00:08:24.960 --> 00:08:26.960]  喜樂是很重要的
[00:08:26.960 --> 00:08:29.960]  因為這就代表他們的士氣
[00:08:29.960 --> 00:08:34.960]  一隊充滿著愁雲慘霧
[00:08:34.960 --> 00:08:38.960]  他們這樣的戰士一定是士氣很低落
[00:08:38.960 --> 00:08:41.960]  但相反如果能夠充滿著喜樂歡樂
[00:08:41.960 --> 00:08:44.960]  這隊的戰士這隊的兵士
[00:08:44.960 --> 00:08:47.960]  一定是士氣高昂
[00:08:47.960 --> 00:08:50.960]  德勝在望
[00:08:50.960 --> 00:08:53.960]  所以我們今天同樣的來到
[00:08:53.960 --> 00:08:57.960]  靠著耶和華而得的喜樂
[00:08:57.960 --> 00:08:59.960]  是我們的力量
[00:08:59.960 --> 00:09:02.960]  我們今天看看在大衛這隊軍隊
[00:09:02.960 --> 00:09:04.960]  他們歡樂的原因
[00:09:04.960 --> 00:09:07.960]  以至我們都能夠成為一隊
[00:09:07.960 --> 00:09:11.960]  有基督喜樂的正兵
[00:09:11.960 --> 00:09:13.960]  一隊的軍隊
[00:09:13.960 --> 00:09:16.960]  究竟他們有些甚麼這麼歡樂呢?
[00:09:16.960 --> 00:09:18.960]  第一我們在這裏看見的
[00:09:18.960 --> 00:09:24.960]  他們就能夠享受物質的分享
[00:09:24.960 --> 00:09:25.960]  因為很明顯的
[00:09:25.960 --> 00:09:27.960]  第39節和40節
[00:09:27.960 --> 00:09:32.960]  那裏說他們在那裏三天和大衛做甚麼事?
[00:09:32.960 --> 00:09:33.960]  不是打仗
[00:09:33.960 --> 00:09:37.960]  一同吃喝
[00:09:37.960 --> 00:09:38.960]  一同吃喝
[00:09:38.960 --> 00:09:40.960]  這裏當然是指物質上面
[00:09:40.960 --> 00:09:42.960]  吃喝寶貴
[00:09:42.960 --> 00:09:47.960]  因為他們的族弟兄給他們預備了
[00:09:47.960 --> 00:09:49.960]  原來有人為他們預備
[00:09:49.960 --> 00:09:50.960]  真是快樂
[00:09:50.960 --> 00:09:52.960]  靠近他們的人
[00:09:52.960 --> 00:09:54.960]  以及以撒加
[00:09:54.960 --> 00:09:58.960]  這些是遠一點的人
[00:09:58.960 --> 00:09:59.960]  從遠處來
[00:09:59.960 --> 00:10:03.960]  特意從以撒加西布倫拿忽他利
[00:10:03.960 --> 00:10:05.960]  將這些麵餅
[00:10:05.960 --> 00:10:06.960]  無花果餅
[00:10:06.960 --> 00:10:08.960]  乾葡萄
[00:10:08.960 --> 00:10:10.960]  酒和油
[00:10:10.960 --> 00:10:12.960]  當然是很多的
[00:10:12.960 --> 00:10:14.960]  不是拿來用駱駝
[00:10:14.960 --> 00:10:15.960]  用爐
[00:10:15.960 --> 00:10:16.960]  用雷子
[00:10:16.960 --> 00:10:17.960]  用牛
[00:10:17.960 --> 00:10:18.960]  牛都出賣了
[00:10:18.960 --> 00:10:20.960]  牛通常不是用來擔貝的
[00:10:20.960 --> 00:10:22.960]  當然是很多
[00:10:22.960 --> 00:10:24.960]  所以將所有東西
[00:10:24.960 --> 00:10:25.960]  連牛都出賣
[00:10:25.960 --> 00:10:27.960]  將他們屠來
[00:10:27.960 --> 00:10:29.960]  即是擔離
[00:10:29.960 --> 00:10:32.960]  他又帶了許多的牛和羊
[00:10:32.960 --> 00:10:36.960]  因為以色列人心事歡樂
[00:10:36.960 --> 00:10:38.960]  所以我們看到第一個因素
[00:10:38.960 --> 00:10:39.960]  很明顯在這裏
[00:10:39.960 --> 00:10:41.960]  就是他們享受物質的分享
[00:10:41.960 --> 00:10:43.960]  他們快樂的原因
[00:10:43.960 --> 00:10:47.960]  享受物質的供應
[00:10:47.960 --> 00:10:48.960]  從神那裏來
[00:10:48.960 --> 00:10:49.960]  真是歡樂
[00:10:49.960 --> 00:10:53.960]  我們在《生命紀》十二章十六章看過
[00:10:53.960 --> 00:10:56.960]  我們要紀念神在我們身上的福分
[00:10:56.960 --> 00:10:58.960]  物質上的祝福
[00:10:58.960 --> 00:10:59.960]  給我們所有人
[00:10:59.960 --> 00:11:00.960]  具體的因典
[00:11:00.960 --> 00:11:02.960]  他們豐富
[00:11:02.960 --> 00:11:06.960]  令他們感受到上帝的供應
[00:11:06.960 --> 00:11:09.960]  想想他們當時和我打仗
[00:11:09.960 --> 00:11:10.960]  很需要軍糧
[00:11:10.960 --> 00:11:12.960]  現在有了
[00:11:12.960 --> 00:11:14.960]  真是很快樂
[00:11:14.960 --> 00:11:16.960]  我們人生當中
[00:11:16.960 --> 00:11:18.960]  得到神自己給我們物質的供應
[00:11:18.960 --> 00:11:20.960]  感謝神生活無缺
[00:11:20.960 --> 00:11:23.960]  能夠有衣有食
[00:11:23.960 --> 00:11:24.960]  飽餐
[00:11:24.960 --> 00:11:27.960]  我們就仰望神的因典
[00:11:27.960 --> 00:11:28.960]  真是快樂
[00:11:28.960 --> 00:11:30.960]  我們很需要這些物質上的供應
[00:11:30.960 --> 00:11:32.960]  神供給我們
[00:11:32.960 --> 00:11:34.960]  但寶貴在這裏更加的是
[00:11:34.960 --> 00:11:36.960]  他們不是因為這些物質的供應
[00:11:36.960 --> 00:11:39.960]  他們是因為有這些弟兄
[00:11:39.960 --> 00:11:41.960]  從各個支派來
[00:11:41.960 --> 00:11:45.960]  這很代表這種分享
[00:11:45.960 --> 00:11:49.960]  這個分享讓這些物質更加的寶貴
[00:11:49.960 --> 00:11:51.960]  因為是彼此的分享
[00:11:51.960 --> 00:11:53.960]  帶著愛心
[00:11:53.960 --> 00:11:55.960]  帶著服侍
[00:11:55.960 --> 00:11:59.960]  帶著一種關懷和照顧
[00:11:59.960 --> 00:12:01.960]  所以當我們彼此分享
[00:12:01.960 --> 00:12:04.960]  互相照顧
[00:12:04.960 --> 00:12:06.960]  有時物質的供應
[00:12:06.960 --> 00:12:09.960]  有時出於一些很具體的關懷
[00:12:09.960 --> 00:12:11.960]  或者是探望也好
[00:12:11.960 --> 00:12:12.960]  食物
[00:12:12.960 --> 00:12:15.960]  我們有很多大型節目有時得到甚麼食物
[00:12:15.960 --> 00:12:16.960]  煮了些好東西
[00:12:16.960 --> 00:12:17.960]  回來團契
[00:12:17.960 --> 00:12:20.960]  平時有一個果園
[00:12:20.960 --> 00:12:21.960]  自己的修成
[00:12:21.960 --> 00:12:23.960]  彼此分享
[00:12:23.960 --> 00:12:26.960]  這樣就真是很感受到
[00:12:26.960 --> 00:12:29.960]  這種在分享當中的快樂
[00:12:29.960 --> 00:12:32.960]  因為接受的人非常快樂
[00:12:32.960 --> 00:12:34.960]  施出的人更加快樂
[00:12:34.960 --> 00:12:39.960]  所以這種是代表著一種的愛心
[00:12:39.960 --> 00:12:41.960]  一種的服侍
[00:12:41.960 --> 00:12:43.960]  透過彼此的恩賜
[00:12:43.960 --> 00:12:45.960]  彼此從神而來得的東西
[00:12:45.960 --> 00:12:47.960]  大家獻給神
[00:12:47.960 --> 00:12:50.960]  又來服侍人
[00:12:50.960 --> 00:12:52.960]  這個我們其實也在上一次
[00:12:52.960 --> 00:12:55.960]  歷代至上二十九章裏面
[00:12:55.960 --> 00:12:57.960]  看到那個奉獻的時候
[00:12:57.960 --> 00:12:59.960]  我們也可以看到
[00:12:59.960 --> 00:13:02.960]  所以今天我不特別多說這個
[00:13:02.960 --> 00:13:04.960]  我們看見其實初期教會
[00:13:04.960 --> 00:13:05.960]  他們就是這樣
[00:13:05.960 --> 00:13:08.960]  他們就是弟兄姊妹
[00:13:08.960 --> 00:13:09.960]  在初期教會的時候
[00:13:09.960 --> 00:13:11.960]  繁蜜恭容
[00:13:11.960 --> 00:13:13.960]  就代表著他們彼此分享
[00:13:13.960 --> 00:13:14.960]  將他們自己拿出來
[00:13:14.960 --> 00:13:16.960]  大家一起分享
[00:13:16.960 --> 00:13:17.960]  這個初期教會
[00:13:17.960 --> 00:13:19.960]  他們是很興旺
[00:13:19.960 --> 00:13:22.960]  很快樂的其中一個描寫
[00:13:22.960 --> 00:13:25.960]  所以這個正是一對這些軍隊
[00:13:25.960 --> 00:13:30.960]  當時快樂的因素之一
[00:13:30.960 --> 00:13:32.960]  所以這個是值得我們來感恩
[00:13:32.960 --> 00:13:33.960]  來享受
[00:13:33.960 --> 00:13:34.960]  來實踐
[00:13:34.960 --> 00:13:35.960]  讓我們多些快樂
[00:13:35.960 --> 00:13:37.960]  彼此來分享
[00:13:37.960 --> 00:13:39.960]  關懷、愛心
[00:13:39.960 --> 00:13:40.960]  在神面前的奉獻
[00:13:40.960 --> 00:13:46.960]  和物質上的分享
[00:13:46.960 --> 00:13:49.960]  第二個因素我們看見
[00:13:49.960 --> 00:13:51.960]  是第二方面
[00:13:51.960 --> 00:13:52.960]  就是他們能夠
[00:13:52.960 --> 00:13:55.960]  同心致的人
[00:13:55.960 --> 00:13:56.960]  能夠一同齊集
[00:13:56.960 --> 00:13:59.960]  這個是帶來一種很大的喜樂
[00:13:59.960 --> 00:14:02.960]  因為第三部八節這樣記載
[00:14:02.960 --> 00:14:05.960]  以上都是能守行五的戰士
[00:14:05.960 --> 00:14:08.960]  他們都誠心來到希伯倫
[00:14:08.960 --> 00:14:11.960]  要立大位作以色列的王
[00:14:11.960 --> 00:14:13.960]  以色列其餘的人
[00:14:13.960 --> 00:14:17.960]  也都一心要立大位作王
[00:14:17.960 --> 00:14:19.960]  所以他們同心致
[00:14:19.960 --> 00:14:21.960]  大家聚集在一起
[00:14:21.960 --> 00:14:26.960]  這裡很明顯不是單單個人的喜樂
[00:14:26.960 --> 00:14:31.960]  是集體而來彼此激勵出來的喜樂
[00:14:31.960 --> 00:14:33.960]  他們是各支派的隊伍
[00:14:33.960 --> 00:14:37.960]  這些人都是很有伎倆的
[00:14:37.960 --> 00:14:41.960]  中國我們俗稱武功高強
[00:14:41.960 --> 00:14:46.960]  他們大家都有各有各的本領
[00:14:46.960 --> 00:14:49.960]  但是卻來到合成一體
[00:14:49.960 --> 00:14:51.960]  合成一個軍隊
[00:14:51.960 --> 00:14:53.960]  為了一個目標
[00:14:53.960 --> 00:14:54.960]  為了什麼目標?
[00:14:54.960 --> 00:14:58.960]  就是要一起來擁立大位作王
[00:14:58.960 --> 00:15:03.960]  我們成為大位王的國度裏面的成員
[00:15:03.960 --> 00:15:09.960]  成為他國度征戰的軍隊
[00:15:09.960 --> 00:15:12.960]  我們看見事實上今天
[00:15:12.960 --> 00:15:15.960]  能夠找到一些志同道合的
[00:15:15.960 --> 00:15:18.960]  能夠同有一個心志
[00:15:18.960 --> 00:15:20.960]  有一個的目標
[00:15:20.960 --> 00:15:23.960]  這裡在誠心
[00:15:23.960 --> 00:15:25.960]  英文翻譯是Fully Intended
[00:15:25.960 --> 00:15:29.960]  即是大家都專心一意
[00:15:29.960 --> 00:15:31.960]  在下面寫得很好
[00:15:31.960 --> 00:15:33.960]  「都一心」
[00:15:33.960 --> 00:15:35.960]  即是大家都一條心
[00:15:35.960 --> 00:15:36.960]  有一個目標
[00:15:36.960 --> 00:15:40.960]  這是整個群體帶來的一種興奮和力量
[00:15:40.960 --> 00:15:44.960]  一種彼此激勵的喜樂
[00:15:44.960 --> 00:15:45.960]  在一起
[00:15:45.960 --> 00:15:46.960]  大家同心合意的一群人
[00:15:46.960 --> 00:15:49.960]  真的快樂了
[00:15:49.960 --> 00:15:52.960]  有時候都很懷念
[00:15:52.960 --> 00:15:58.960]  最初我和師母在香港讀神學院的時候
[00:15:58.960 --> 00:16:01.960]  我自己讀了四個神學院
[00:16:01.960 --> 00:16:04.960]  最初這個神學院是最深印象的
[00:16:04.960 --> 00:16:05.960]  為什麼呢?
[00:16:05.960 --> 00:16:07.960]  因為在很多神學院
[00:16:07.960 --> 00:16:09.960]  有時候是帶著職
[00:16:09.960 --> 00:16:12.960]  自己有全職的去走讀
[00:16:12.960 --> 00:16:14.960]  去收下部分時間
[00:16:14.960 --> 00:16:16.960]  收下回來
[00:16:16.960 --> 00:16:17.960]  來到美國
[00:16:17.960 --> 00:16:18.960]  除了走讀
[00:16:18.960 --> 00:16:20.960]  美國的神學院很少住在一起
[00:16:20.960 --> 00:16:23.960]  除了華人神學院都有
[00:16:23.960 --> 00:16:24.960]  但是不多
[00:16:24.960 --> 00:16:25.960]  西方神學院根本很少
[00:16:25.960 --> 00:16:26.960]  都有
[00:16:26.960 --> 00:16:28.960]  多數是結了婚的人
[00:16:28.960 --> 00:16:29.960]  他們沒有家了
[00:16:29.960 --> 00:16:30.960]  搬了來
[00:16:30.960 --> 00:16:33.960]  有一個Quarter給他們一起住
[00:16:33.960 --> 00:16:35.960]  但是我們在香港第一個神學院
[00:16:35.960 --> 00:16:37.960]  是一定要寄宿的
[00:16:37.960 --> 00:16:41.960]  一定要全部住進去
[00:16:41.960 --> 00:16:44.960]  所以無論是單身還是結婚
[00:16:44.960 --> 00:16:46.960]  我和師母已經結婚了
[00:16:46.960 --> 00:16:47.960]  但是進去的時候
[00:16:47.960 --> 00:16:49.960]  因為那時候神學院很初期
[00:16:49.960 --> 00:16:50.960]  沒有已婚宿舍
[00:16:50.960 --> 00:16:52.960]  所以我們要分開
[00:16:52.960 --> 00:16:54.960]  男住男的女住女
[00:16:54.960 --> 00:16:56.960]  所以我們在學校的時候不是夫婦
[00:16:56.960 --> 00:16:59.960]  搭出神學院才成為夫婦
[00:16:59.960 --> 00:17:01.960]  在神學院的時候
[00:17:01.960 --> 00:17:02.960]  男同學女同學
[00:17:02.960 --> 00:17:04.960]  因為大家都要分開
[00:17:04.960 --> 00:17:06.960]  住都要分開
[00:17:06.960 --> 00:17:08.960]  所以在那段時間
[00:17:08.960 --> 00:17:09.960]  這幾年
[00:17:09.960 --> 00:17:10.960]  總共四年
[00:17:10.960 --> 00:17:13.960]  有一個很深刻的印象
[00:17:13.960 --> 00:17:16.960]  很深刻和很寶貴的回憶
[00:17:16.960 --> 00:17:18.960]  還有很重要的操練
[00:17:18.960 --> 00:17:20.960]  其實當時我們有些人
[00:17:20.960 --> 00:17:22.960]  有小房有大房
[00:17:22.960 --> 00:17:23.960]  小一點是四個人
[00:17:23.960 --> 00:17:24.960]  最大的房間
[00:17:24.960 --> 00:17:26.960]  十二個人住在一起
[00:17:26.960 --> 00:17:27.960]  一間房間
[00:17:27.960 --> 00:17:28.960]  有沒有想到
[00:17:28.960 --> 00:17:29.960]  十二個人
[00:17:29.960 --> 00:17:31.960]  為什麼會是十二個人呢
[00:17:31.960 --> 00:17:33.960]  因為要滾架床
[00:17:33.960 --> 00:17:36.960]  滾架床也住不了十二個人
[00:17:36.960 --> 00:17:38.960]  香港那麼小的房間
[00:17:38.960 --> 00:17:40.960]  是三層的滾架床
[00:17:40.960 --> 00:17:41.960]  三層
[00:17:41.960 --> 00:17:42.960]  三層滾架床
[00:17:42.960 --> 00:17:44.960]  爬上去的時候
[00:17:44.960 --> 00:17:48.960]  重的那些
[00:17:48.960 --> 00:17:49.960]  下面的那些很害怕
[00:17:49.960 --> 00:17:50.960]  會倒
[00:17:50.960 --> 00:17:55.960]  所以十二個人住在同一間房
[00:17:55.960 --> 00:17:57.960]  一天爬上去
[00:17:57.960 --> 00:17:58.960]  下來
[00:17:58.960 --> 00:18:00.960]  忍耐那些功課已經操練了
[00:18:00.960 --> 00:18:03.960]  然後十二個人
[00:18:03.960 --> 00:18:05.960]  用一個洗手間
[00:18:05.960 --> 00:18:06.960]  洗澡
[00:18:06.960 --> 00:18:07.960]  廁所
[00:18:07.960 --> 00:18:09.960]  都是那個
[00:18:15.960 --> 00:18:16.960]  但是呢
[00:18:16.960 --> 00:18:17.960]  最特別的就是
[00:18:17.960 --> 00:18:19.960]  大家性格不同
[00:18:19.960 --> 00:18:20.960]  有些年紀大一點
[00:18:20.960 --> 00:18:21.960]  有些結了婚
[00:18:21.960 --> 00:18:22.960]  有些未結婚
[00:18:22.960 --> 00:18:23.960]  其實當時我們是
[00:18:23.960 --> 00:18:24.960]  唯一一對
[00:18:24.960 --> 00:18:25.960]  是結了婚的
[00:18:25.960 --> 00:18:27.960]  一起入上學院的
[00:18:27.960 --> 00:18:32.960]  性格很不同
[00:18:32.960 --> 00:18:34.960]  來自背景也很不同
[00:18:34.960 --> 00:18:35.960]  因子很不同
[00:18:35.960 --> 00:18:37.960]  所以後來我們畢業各散
[00:18:37.960 --> 00:18:39.960]  有些母妹去宣教
[00:18:39.960 --> 00:18:40.960]  有些做機構
[00:18:40.960 --> 00:18:41.960]  有些在不同的崗位
[00:18:41.960 --> 00:18:43.960]  因為他們的因子不同
[00:18:43.960 --> 00:18:45.960]  那麼
[00:18:45.960 --> 00:18:47.960]  那些性格不同
[00:18:47.960 --> 00:18:48.960]  我們那些
[00:18:48.960 --> 00:18:49.960]  有時候出去運動
[00:18:49.960 --> 00:18:50.960]  打球那些
[00:18:50.960 --> 00:18:51.960]  蹲極那些
[00:18:51.960 --> 00:18:52.960]  出來吧 一起吧
[00:18:52.960 --> 00:18:53.960]  他死都不去
[00:18:53.960 --> 00:18:55.960]  真的很難的
[00:18:55.960 --> 00:18:57.960]  他有些性格不喜歡的
[00:18:57.960 --> 00:18:59.960]  逼他也沒用
