
[00:00:00.000 --> 00:00:02.000]  「大興姐妹」早安
[00:02:35.840 --> 00:02:37.840]  都好像有一個很大的鴻溝
[00:02:37.840 --> 00:02:41.840]  好像很難攻破的界限
[00:02:41.840 --> 00:02:43.840]  你知道我們都打消了
[00:02:43.840 --> 00:02:45.840]  我們去接觸這個男士的念頭
[00:02:45.840 --> 00:02:46.840]  誰知
[00:02:46.840 --> 00:02:48.840]  就有一組弟兄姊妹
[00:02:48.840 --> 00:02:50.840]  你記得我們分了不同的組
[00:02:50.840 --> 00:02:53.840]  竟然就跟這個男士聊天
[00:02:53.840 --> 00:02:56.840]  就很support地坐下
[00:02:56.840 --> 00:02:58.840]  就跟他聊天
[00:02:58.840 --> 00:03:00.840]  起初那個男士都
[00:03:00.840 --> 00:03:02.840]  不是很理會他
[00:03:02.840 --> 00:03:04.840]  可能我們講的國語不是很好
[00:03:04.840 --> 00:03:06.840]  不是很理他
[00:03:06.840 --> 00:03:08.840]  我們就算了
[00:03:08.840 --> 00:03:09.840]  我們就找其他人
[00:03:09.840 --> 00:03:11.840]  走去其他不同的地方
[00:03:11.840 --> 00:03:13.840]  就找其他人聊天
[00:03:13.840 --> 00:03:15.840]  半個小時之後
[00:03:15.840 --> 00:03:16.840]  我們回去
[00:03:16.840 --> 00:03:18.840]  我還見到竟然
[00:03:18.840 --> 00:03:20.840]  這組弟兄姊妹
[00:03:20.840 --> 00:03:23.840]  就跟紋身叔叔聊得很開心
[00:03:23.840 --> 00:03:26.840]  而那個紋身叔叔聊著聊著
[00:03:26.840 --> 00:03:29.840]  竟然還流眼淚
[00:03:29.840 --> 00:03:32.840]  兩項眼淚不斷流
[00:03:32.840 --> 00:03:36.840]  後來我聽組員說
[00:03:36.840 --> 00:03:39.840]  其實這個紋身叔叔遇到很多挫折
[00:03:39.840 --> 00:03:41.840]  以前也派很多不同的神
[00:03:41.840 --> 00:03:44.840]  你知道台灣有很多不同的偶像
[00:03:44.840 --> 00:03:47.840]  最後他竟然決定要信耶穌
[00:03:47.840 --> 00:03:49.840]  這個例子講的是
[00:03:49.840 --> 00:03:52.840]  我們有時一些自洩的界限
[00:03:52.840 --> 00:03:54.840]  以為紋身叔叔
[00:03:54.840 --> 00:03:57.840]  不是一個可接觸的對象
[00:03:57.840 --> 00:04:00.840]  我們很自然就會劃了一條界
[00:04:00.840 --> 00:04:03.840]  他是不可以接觸的
[00:04:03.840 --> 00:04:06.840]  我們很自然就會被自己腦裡面
[00:04:06.840 --> 00:04:08.840]  一些的界限限制住
[00:04:08.840 --> 00:04:10.840]  以致我們不能夠見證
[00:04:10.840 --> 00:04:13.840]  上帝的恩典在人的身上
[00:04:13.840 --> 00:04:16.840]  最後那個叔叔也信了耶穌
[00:04:16.840 --> 00:04:18.840]  但是我們這組人
[00:04:18.840 --> 00:04:23.840]  就沒辦法見證上帝的愛
[00:04:23.840 --> 00:04:25.840]  在人的身上
[00:04:25.840 --> 00:04:27.840]  另一組也可以
[00:04:27.840 --> 00:04:29.840]  今天想講這個例子做開頭
[00:04:29.840 --> 00:04:30.840]  想跟大家講
[00:04:30.840 --> 00:04:33.840]  有時有些界限是不必要的
[00:04:33.840 --> 00:04:35.840]  以致我們有些想法
[00:04:35.840 --> 00:04:37.840]  甚至我們有些信仰
[00:04:37.840 --> 00:04:39.840]  我們的概念
[00:04:39.840 --> 00:04:42.840]  我覺得我們自己孤人一等
[00:04:42.840 --> 00:04:47.840]  沒辦法見證上帝在人身上的
[00:04:47.840 --> 00:04:50.840]  那種的大能同愛
[00:04:50.840 --> 00:04:51.840]  這個是一個反面的例子
[00:04:51.840 --> 00:04:54.840]  反映著一些不必要的界限
[00:04:54.840 --> 00:04:56.840]  所以今天的題目我想跟大家講
[00:04:56.840 --> 00:04:58.840]  跨越界限的愛
[00:04:58.840 --> 00:04:59.840]  希望我們聽完這篇到
[00:04:59.840 --> 00:05:01.840]  我們會知道三點
[00:05:01.840 --> 00:05:02.840]  第一點就是
[00:05:02.840 --> 00:05:03.840]  一些不必要的界限
[00:05:03.840 --> 00:05:07.840]  是怎樣阻止我們見證上帝
[00:05:07.840 --> 00:05:08.840]  第二
[00:05:08.840 --> 00:05:13.840]  是為甚麼 為甚麼會有這些界限
[00:05:13.840 --> 00:05:15.840]  當知道這些界限之後
[00:05:15.840 --> 00:05:16.840]  第三
[00:05:16.840 --> 00:05:18.840]  我們怎樣跨越這些界限呢
[00:05:18.840 --> 00:05:22.840]  我們怎樣可以實踐上帝的愛呢
[00:05:22.840 --> 00:05:26.840]  如果準備好 我們一齊來
[00:05:26.840 --> 00:05:28.840]  想跟大家講這個
[00:05:28.840 --> 00:05:31.840]  今天的經文
[00:05:31.840 --> 00:05:35.840]  是撒瑪利亞人的比喻
[00:05:35.840 --> 00:05:37.840]  撒瑪利亞人比喻大家一聽
[00:05:37.840 --> 00:05:38.840]  就已經很熟了 是不是
[00:05:38.840 --> 00:05:40.840]  其實他是聖經
[00:05:40.840 --> 00:05:42.840]  在《路加福音》裏面有獨有的記載
[00:05:42.840 --> 00:05:44.840]  一開始和馬太和馬可
[00:05:44.840 --> 00:05:46.840]  有一點相似
[00:05:46.840 --> 00:05:52.840]  都有關於誡命的真論
[00:05:52.840 --> 00:05:54.840]  馬太福音版本
[00:05:54.840 --> 00:05:56.840]  是記載著一個律法師
[00:05:56.840 --> 00:05:57.840]  要試探耶穌
[00:05:57.840 --> 00:05:58.840]  就說 夫子啊
[00:05:58.840 --> 00:06:00.840]  律法書上的誡命
[00:06:00.840 --> 00:06:03.840]  哪一條是最大
[00:06:03.840 --> 00:06:04.840]  馬可的版本就是
[00:06:04.840 --> 00:06:07.840]  民視聽到有關復活的真論
[00:06:07.840 --> 00:06:09.840]  就見耶穌答得好
[00:06:09.840 --> 00:06:12.840]  就追問他
[00:06:12.840 --> 00:06:16.840]  究竟律法誡命哪一條是最重要
[00:06:16.840 --> 00:06:17.840]  雖然《對觀福音》
[00:06:17.840 --> 00:06:20.840]  都有一個很相似的演繹
[00:06:20.840 --> 00:06:23.840]  但是《路加福音》裏最不同的一點是
[00:06:23.840 --> 00:06:25.840]  他用了撒瑪利亞人的比喻
[00:06:25.840 --> 00:06:29.840]  去詮釋整個律法的真義
[00:06:29.840 --> 00:06:35.840]  所以我今天選擇的這段經文
[00:06:35.840 --> 00:06:36.840]  撒瑪利亞人的比喻
[00:06:36.840 --> 00:06:39.840]  是在說一個釋法的真義
[00:06:39.840 --> 00:06:42.840]  在說耶穌利用這個比喻
[00:06:42.840 --> 00:06:43.840]  不單只是在說
[00:06:43.840 --> 00:06:45.840]  誰是誰淪陷的問題
[00:06:45.840 --> 00:06:48.840]  而是進一步在詮釋什麼是愛人餘己
[00:06:48.840 --> 00:06:51.840]  講定答案給大家聽
[00:06:51.840 --> 00:06:56.840]  愛人餘己是要突破自己的界限
[00:06:56.840 --> 00:07:00.840]  我們一起來看看
[00:07:00.840 --> 00:07:06.840]  《路加福音》十章25至28節是這麼說的
[00:07:06.840 --> 00:07:08.840]  有一個律法師起來就試探耶穌
[00:07:08.840 --> 00:07:12.840]  他說 老師 我怎樣做才可以承受永生
[00:07:12.840 --> 00:07:13.840]  耶穌就跟他說
[00:07:13.840 --> 00:07:16.840]  律法寫什麼 你是怎麼讀的
[00:07:16.840 --> 00:07:19.840]  他就回答 你要盡心 盡性 盡力
[00:07:19.840 --> 00:07:22.840]  盡意而愛主 愛主你的神
[00:07:22.840 --> 00:07:24.840]  又要愛人餘己
[00:07:24.840 --> 00:07:26.840]  耶穌就跟他說對 你讀得對
[00:07:26.840 --> 00:07:28.840]  你這樣做就是永生
[00:07:28.840 --> 00:07:30.840]  那個人就要證明自己有理
[00:07:30.840 --> 00:07:33.840]  就對耶穌說 誰是我的淪陷呢
[00:07:33.840 --> 00:07:35.840]  誰是我的淪陷呢
[00:07:35.840 --> 00:07:37.840]  律法師是什麼人呢
[00:07:37.840 --> 00:07:39.840]  律法師是術讀律法
[00:07:39.840 --> 00:07:41.840]  他不單只是讀律法
[00:07:41.840 --> 00:07:44.840]  他還要是詮釋 也教導律法
[00:07:44.840 --> 00:07:46.840]  身分就好像有些像
[00:07:46.840 --> 00:07:49.840]  實行經老師 教會顧問那樣
[00:07:49.840 --> 00:07:51.840]  他問承受永生的問題
[00:07:51.840 --> 00:07:55.840]  很明顯是想挑戰耶穌的權威
[00:07:55.840 --> 00:07:56.840]  他想挑戰一下
[00:07:56.840 --> 00:07:58.840]  耶穌是否懂得這些律法呢
[00:07:58.840 --> 00:08:00.840]  所以耶穌就反問他
[00:08:00.840 --> 00:08:02.840]  律法怎麼寫呢
[00:08:02.840 --> 00:08:04.840]  他又答得到 兩段咎約
[00:08:04.840 --> 00:08:07.840]  生命記和利美記
[00:08:07.840 --> 00:08:09.840]  愛主你的神 又要愛人餘己
[00:08:09.840 --> 00:08:12.840]  這種猶太的串珠式的答案
[00:08:12.840 --> 00:08:13.840]  肯定是對的
[00:08:13.840 --> 00:08:15.840]  不過他要證明自己有理
[00:08:15.840 --> 00:08:16.840]  就問了一個問題
[00:08:16.840 --> 00:08:18.840]  就是誰是我的淪陷
[00:08:18.840 --> 00:08:20.840]  就揭示了他根本就不明白
[00:08:20.840 --> 00:08:22.840]  愛論餘己是什麼
[00:08:22.840 --> 00:08:24.840]  更加不明白為什麼耶穌
[00:08:24.840 --> 00:08:26.840]  要用撒瑪利亞人的比喻
[00:08:26.840 --> 00:08:30.840]  去諷刺這個律法
[00:08:30.840 --> 00:08:34.840]  你要盡心盡性 盡力 盡意
[00:08:34.840 --> 00:08:35.840]  愛主你的神
[00:08:35.840 --> 00:08:37.840]  其實是出自於
[00:08:37.840 --> 00:08:39.840]  生命記六章四節
[00:08:39.840 --> 00:08:41.840]  基本上是猶太人
[00:08:41.840 --> 00:08:43.840]  你問得猶太人也好
[00:08:43.840 --> 00:08:45.840]  他就會知道
[00:08:45.840 --> 00:08:47.840]  有時候如果你看到他們
[00:08:47.840 --> 00:08:48.840]  在門尾那裡
[00:08:48.840 --> 00:08:50.840]  可能還會弄了一個
[00:08:50.840 --> 00:08:52.840]  六章四節在那裡
[00:08:52.840 --> 00:08:56.840]  是一個遵行律法的大原則
[00:08:56.840 --> 00:08:58.840]  總之就是
[00:08:58.840 --> 00:09:00.840]  做什麼都好
[00:09:00.840 --> 00:09:01.840]  你去到很盡
[00:09:01.840 --> 00:09:03.840]  很盡的愛主
[00:09:03.840 --> 00:09:07.840]  但是世上做些什麼呢
[00:09:07.840 --> 00:09:08.840]  是做些什麼
[00:09:08.840 --> 00:09:10.840]  是否等於我們24小時
[00:09:10.840 --> 00:09:12.840]  不斷讀聖經 不睡覺
[00:09:12.840 --> 00:09:14.840]  就叫愛主
[00:09:14.840 --> 00:09:16.840]  很盡吧
[00:09:16.840 --> 00:09:20.840]  所以又要愛倫餘己
[00:09:20.840 --> 00:09:23.840]  就說了少少具體的東西
[00:09:23.840 --> 00:09:25.840]  這裏「又要」其實是一個連接詞
[00:09:25.840 --> 00:09:26.840]  你可以翻譯為
[00:09:26.840 --> 00:09:29.840]  「同埋」或者「就是」
[00:09:29.840 --> 00:09:30.840]  我個人覺得
[00:09:30.840 --> 00:09:32.840]  如果律法司提出這個
[00:09:32.840 --> 00:09:34.840]  律法的大原則
[00:09:34.840 --> 00:09:38.840]  將愛倫餘己就等於
[00:09:38.840 --> 00:09:42.840]  愛主你的神的這個做法
[00:09:42.840 --> 00:09:44.840]  其實是合理的
[00:09:44.840 --> 00:09:47.840]  因為愛倫餘己是一個具體的做法
[00:09:47.840 --> 00:09:49.840]  所以我們可以這樣理解
[00:09:49.840 --> 00:09:55.840]  愛主你的神就等於愛倫餘己
[00:09:55.840 --> 00:09:59.840]  愛主你的神就等於愛倫餘己
[00:09:59.840 --> 00:10:00.840]  如果這樣看的話
[00:10:00.840 --> 00:10:02.840]  我們就要問一下
[00:10:02.840 --> 00:10:06.840]  究竟什麼叫做愛倫餘己 是不是
[00:10:06.840 --> 00:10:09.840]  愛倫餘己是出自於《李美記》
[00:10:09.840 --> 00:10:10.840]  《李美記》這裏
[00:10:10.840 --> 00:10:15.840]  其實它很長講了很多律例典章
[00:10:15.840 --> 00:10:18.840]  不可恨你的弟兄 要指責你的鄰舍
[00:10:18.840 --> 00:10:21.840]  免得他擔當罪過 不可報仇
[00:10:21.840 --> 00:10:23.840]  也不可埋怨你本國的子民
[00:10:23.840 --> 00:10:26.840]  你要愛倫餘己 我是耶和華
[00:10:26.840 --> 00:10:29.840]  你要愛他餘己 我是耶和華
[00:10:29.840 --> 00:10:32.840]  這裏很有趣
[00:10:32.840 --> 00:10:35.840]  為什麼要將愛倫餘己
[00:10:35.840 --> 00:10:38.840]  和耶和華放在一起
[00:10:38.840 --> 00:10:40.840]  其實其中一個原因就是因為
[00:10:40.840 --> 00:10:44.840]  愛倫餘己和我是耶和華
[00:10:44.840 --> 00:10:47.840]  是在《李美記》的 context 裏面
[00:10:47.840 --> 00:10:55.840]  在講耶和華就是救你們出埃及的上帝
[00:10:55.840 --> 00:10:58.840]  當在埃及的境地裏面
[00:10:58.840 --> 00:11:02.840]  你會發現有很多人和你一起寄居
[00:11:02.840 --> 00:11:05.840]  也都有做過奴隸
[00:11:05.840 --> 00:11:11.840]  所以當不同的人在你當中的時候
[00:11:11.840 --> 00:11:13.840]  你會發現以色列人
[00:11:13.840 --> 00:11:16.840]  他不能夠只是顧自己
[00:11:16.840 --> 00:11:19.840]  他要做好愛倫
[00:11:19.840 --> 00:11:22.840]  做好你身邊不同的人
[00:11:22.840 --> 00:11:25.840]  你都當他是自己一樣
[00:11:25.840 --> 00:11:32.840]  就好像
[00:11:32.840 --> 00:11:36.840]  《李美記》的十九章是在神聖法典裏面
[00:11:36.840 --> 00:11:37.840]  目的是什麼呢
[00:11:37.840 --> 00:11:43.840]  目的是教導猶太人
[00:11:43.840 --> 00:11:46.840]  過一個怎樣奉獻給上帝
[00:11:46.840 --> 00:11:50.840]  做一個聖潔的民族的人生
[00:11:50.840 --> 00:11:52.840]  而愛倫餘己第一個實踐是什麼
[00:11:52.840 --> 00:11:56.840]  就是將自己奉獻給上帝
[00:11:56.840 --> 00:11:58.840]  歸入了神的子民
[00:11:58.840 --> 00:12:00.840]  成為了神聖潔的一部份
[00:12:00.840 --> 00:12:04.840]  所以愛倫餘己第一個實踐是什麼
[00:12:04.840 --> 00:12:09.840]  實踐就是你要愛你身邊不同族的人
[00:12:09.840 --> 00:12:11.840]  包括不同支派的弟兄
[00:12:11.840 --> 00:12:14.840]  大家知道有十二支派
[00:12:14.840 --> 00:12:17.840]  但是很可惜的是
[00:12:17.840 --> 00:12:18.840]  不知道大家看不看到
[00:12:18.840 --> 00:12:20.840]  從創世之後
[00:12:20.840 --> 00:12:23.840]  人因為犯罪
[00:12:23.840 --> 00:12:28.840]  你會發現有很多兄弟相爭的事件
[00:12:28.840 --> 00:12:30.840]  無論是戈印撒阿伯
[00:12:30.840 --> 00:12:34.840]  閃、阿忽、加南的後裔相爭
[00:12:34.840 --> 00:12:38.840]  還是索多瑪俄摩拉攻擊羅德
[00:12:38.840 --> 00:12:44.840]  阿國欺騙哥哥的長子名份
[00:12:44.840 --> 00:12:48.840]  約瑟被哥哥賣到埃及
[00:12:48.840 --> 00:12:52.840]  含的後裔被埃及人奴役
[00:12:52.840 --> 00:12:53.840]  這些都是
[00:12:53.840 --> 00:12:54.840]  本身是什麼
[00:12:54.840 --> 00:12:56.840]  本身是同族人
[00:12:56.840 --> 00:12:58.840]  本身是兄弟
[00:12:58.840 --> 00:13:03.840]  卻兄弟相爭互相殘殺
[00:13:03.840 --> 00:13:06.840]  所以你會明白為什麼你未必會這樣說
[00:13:06.840 --> 00:13:07.840]  恨你的弟兄就有罪
[00:13:07.840 --> 00:13:09.840]  為什麼要當外人是自己人
[00:13:09.840 --> 00:13:13.840]  就因為本身
[00:13:13.840 --> 00:13:15.840]  大家都是來自同一個上帝
[00:13:15.840 --> 00:13:17.840]  大家都有責任
[00:13:17.840 --> 00:13:19.840]  去到和睦同居
[00:13:19.840 --> 00:13:20.840]  管理大地
[00:13:20.840 --> 00:13:23.840]  所以愛倫餘己的實踐就是
[00:13:23.840 --> 00:13:30.840]  我們願意回到一開始創造的起初
[00:13:30.840 --> 00:13:31.840]  告訴別人
[00:13:31.840 --> 00:13:35.840]  你和我都是來自同一個上帝
[00:13:35.840 --> 00:13:37.840]  大家就算有不同的支派
[00:13:37.840 --> 00:13:39.840]  不同的民族
[00:13:39.840 --> 00:13:43.840]  大家都是自己人
[00:13:43.840 --> 00:13:46.840]  這裡的屏幕可能有點小
[00:13:46.840 --> 00:13:49.840]  想跟大家看的這件事就是
[00:13:49.840 --> 00:13:54.840]  盧家福音這裡撒馬里亞人的比喻
[00:13:54.840 --> 00:13:58.840]  不單止是說比喻那麼簡單
[00:13:58.840 --> 00:14:02.840]  其實他在映射一個兄弟相爭的故事
[00:14:02.840 --> 00:14:05.840]  你會發現
[00:14:05.840 --> 00:14:09.840]  大家有不同的字眼
[00:14:09.840 --> 00:14:10.840]  我是highlight了的
[00:14:10.840 --> 00:14:13.840]  有共同的地點
[00:14:13.840 --> 00:14:15.840]  有共同的動作
[00:14:15.840 --> 00:14:18.840]  有共同的意志行為
[00:14:18.840 --> 00:14:21.840]  你就會發現在盧家福音裡面
[00:14:21.840 --> 00:14:23.840]  我先讀一讀
[00:14:23.840 --> 00:14:24.840]  耶穌回答說
[00:14:24.840 --> 00:14:28.840]  有一個人從耶路撒冷下到耶利路歌去
[00:14:28.840 --> 00:14:30.840]  落在強盜手中
[00:14:30.840 --> 00:14:33.840]  他們把他奪去衣裳
[00:14:33.840 --> 00:14:35.840]  把他打到半死
[00:14:35.840 --> 00:14:37.840]  丟下他走了
[00:14:37.840 --> 00:14:41.840]  有言有一個祭司從這條路下來
[00:14:41.840 --> 00:14:43.840]  看見他就另一邊去了
[00:14:43.840 --> 00:14:48.840]  有一個利美人來到這裡
[00:14:48.840 --> 00:14:50.840]  看見他照樣也從另一邊去了
[00:14:50.840 --> 00:14:54.840]  可時有一個撒馬里亞人路過那裡
[00:14:54.840 --> 00:14:57.840]  看見他就動了慈心
[00:14:57.840 --> 00:15:00.840]  上前用油和酒倒在他的雙處
[00:15:00.840 --> 00:15:01.840]  包裹好了
[00:15:01.840 --> 00:15:03.840]  扶他上自己的身後
[00:15:03.840 --> 00:15:06.840]  帶到旅店去照應他
[00:15:06.840 --> 00:15:08.840]  第二天拿出兩個錢幣來
[00:15:08.840 --> 00:15:10.840]  交給店主說
[00:15:10.840 --> 00:15:11.840]  請你照應他
[00:15:11.840 --> 00:15:14.840]  額外的費用我回來還給你
[00:15:14.840 --> 00:15:20.840]  你想這三個哪一個是落在強盜手中的倫社呢
[00:15:20.840 --> 00:15:22.840]  他說是憐憫他的
[00:15:22.840 --> 00:15:25.840]  耶穌對他說你去照樣做吧
[00:15:25.840 --> 00:15:30.840]  你會看到有同樣的人物
[00:15:30.840 --> 00:15:31.840]  撒馬里亞人
[00:15:31.840 --> 00:15:33.840]  即是北國的以色列人
[00:15:33.840 --> 00:15:35.840]  也有南國猶大人
[00:15:35.840 --> 00:15:38.840]  祭司和當時利美人
[00:15:38.840 --> 00:15:41.840]  跟著猶大人的利美人
[00:15:41.840 --> 00:15:44.840]  還有行動拿出衣服來
[00:15:44.840 --> 00:15:45.840]  被他們吃喝
[00:15:45.840 --> 00:15:47.840]  上前包裹
[00:15:47.840 --> 00:15:49.840]  被傷者得到照顧
[00:15:49.840 --> 00:15:55.840]  就令他們回到他們原本的地方
[00:15:55.840 --> 00:15:57.840]  也有共同的地點
[00:15:57.840 --> 00:15:59.840]  撒馬里亞
[00:15:59.840 --> 00:16:01.840]  耶路撒冷和耶利哥
[00:16:01.840 --> 00:16:03.840]  所以大家會發現
[00:16:03.840 --> 00:16:06.840]  這件事不單只是一個比喻
[00:16:06.840 --> 00:16:08.840]  它是在影射一個兄弟相殘
[00:16:08.840 --> 00:16:11.840]  在歷代之下的一個地方
[00:16:11.840 --> 00:16:12.840]  因為時間的問題
[00:16:12.840 --> 00:16:16.840]  我就不跟大家再讀另外一篇經文了
[00:16:16.840 --> 00:16:17.840]  你就會發現
[00:16:17.840 --> 00:16:20.840]  無論以色列人
[00:16:20.840 --> 00:16:21.840]  北國的以色列人
[00:16:21.840 --> 00:16:23.840]  還是南國的猶大人
[00:16:23.840 --> 00:16:25.840]  聽到這個撒馬里亞人的故事
[00:16:25.840 --> 00:16:28.840]  就很自然會想起
[00:16:28.840 --> 00:16:32.840]  歷代之兄弟相殘的一個故事
[00:16:32.840 --> 00:16:36.840]  就好像大家會
[00:16:36.840 --> 00:16:37.840]  這句歌詞
[00:16:37.840 --> 00:16:41.840]  Thanks Thanks Thanks Thanks Monica
[00:16:41.840 --> 00:16:43.840]  會想起什麼呢
[00:16:43.840 --> 00:16:44.840]  是啦
[00:16:44.840 --> 00:16:46.840]  「睡撚代替你地位」 是不是
[00:16:46.840 --> 00:16:49.840]  當時的猶大人
[00:16:49.840 --> 00:16:52.840]  就會一聽到耶利哥
[00:16:52.840 --> 00:16:54.840]  一聽到打傷他
[00:16:54.840 --> 00:16:55.840]  就會想起
[00:16:55.840 --> 00:17:00.840]  原來我們兄弟相殘的這個故事
[00:17:00.840 --> 00:17:03.840]  就好像我們想起歌詞一樣
[00:17:03.840 --> 00:17:04.840]  代子很有趣的
[00:17:04.840 --> 00:17:05.840]  他有一個主題是
[00:17:05.840 --> 00:17:07.840]  希望十二支派回歸
[00:17:07.840 --> 00:17:10.840]  希望南北國可以兄弟和睦共處
[00:17:10.840 --> 00:17:13.840]  回到回到創世的時候
[00:17:13.840 --> 00:17:15.840]  大家就好像
[00:17:15.840 --> 00:17:17.840]  創世的時候來到上帝的面前
[00:17:17.840 --> 00:17:19.840]  一同敬拜上帝
[00:17:19.840 --> 00:17:20.840]  但是
[00:17:20.840 --> 00:17:21.840]  很可惜的是
[00:17:21.840 --> 00:17:24.840]  南國的利美人
[00:17:24.840 --> 00:17:25.840]  和猶大人
[00:17:25.840 --> 00:17:26.840]  在耶路撒冷
[00:17:26.840 --> 00:17:28.840]  去敬拜上帝
[00:17:28.840 --> 00:17:32.840]  就覺得他自己就是祭司的主人
[00:17:32.840 --> 00:17:33.840]  九月九支
[00:17:33.840 --> 00:17:35.840]  就覺得自己才是那個名門正派
[00:17:35.840 --> 00:17:36.840]  和其他人不同
[00:17:36.840 --> 00:17:38.840]  在頭腦上面就有
[00:17:38.840 --> 00:17:41.840]  你 猶大人
[00:17:41.840 --> 00:17:42.840]  我 以色列人
[00:17:42.840 --> 00:17:45.840]  很不同的分別
[00:17:45.840 --> 00:17:47.840]  猶大人是優越的
[00:17:47.840 --> 00:17:49.840]  我們有整個祭司傳統
[00:17:49.840 --> 00:17:50.840]  我們有很好的敬拜
[00:17:50.840 --> 00:17:52.840]  我們有很好的聖殿
[00:17:52.840 --> 00:17:54.840]  是整個敬拜的中心
[00:17:54.840 --> 00:17:56.840]  唯有猶大人
[00:17:56.840 --> 00:17:59.840]  才可以去到上帝面前敬拜
[00:17:59.840 --> 00:18:00.840]  你們不個人
[00:18:00.840 --> 00:18:03.840]  只可以在優壇上敬拜
