
[00:00:00.000 --> 00:00:01.080]  各位朋友,早晨
[00:01:26.320 --> 00:01:28.560]  有沒有想過,傳遞的時候,如果傳錯了會怎樣?
[00:01:28.560 --> 00:01:30.640]  或者出了範圍,那會怎樣呢?
[00:01:30.640 --> 00:01:32.400]  或者是接錯棒,那會怎樣呢?
[00:01:32.400 --> 00:01:34.160]  或者是根本接不到,那會怎樣呢?
[00:01:34.160 --> 00:01:38.200]  今天我就用以下今天所讀的經文
[00:01:38.200 --> 00:01:40.840]  其實剛才讀了一頭一尾,中間還有一段經文
[00:01:40.840 --> 00:01:48.400]  來幫助大家去思想今天的教導給我們
[00:01:54.640 --> 00:01:58.040]  在看今天的經文之前,先看了一個背景
[00:01:58.040 --> 00:02:01.320]  二廂所教會當時的情況是怎樣呢?
[00:02:01.320 --> 00:02:07.280]  照片裡面所描述的就是保羅當時在二廂所教會傳導的情況
[00:02:07.280 --> 00:02:09.880]  他在那裡其實有兩三年的時間
[00:02:09.880 --> 00:02:12.400]  一開始去到的時候,保羅在那個地方
[00:02:12.400 --> 00:02:15.040]  他在會堂裡面,即是猶太人的會堂裡面
[00:02:15.040 --> 00:02:16.280]  醉了十幾個月的時間
[00:02:16.280 --> 00:02:18.960]  很放膽地跟他們說耶穌基督的福音
[00:02:18.960 --> 00:02:22.480]  說了神國的事情,來勸導當時的猶太人
[00:02:22.480 --> 00:02:24.440]  嘗試將福音傳遞給他們
[00:02:24.920 --> 00:02:28.280]  但是在會堂裡面,有些領袖抗拒福音
[00:02:28.280 --> 00:02:33.120]  保羅就去到附近的推拉盧廣場
[00:02:33.120 --> 00:02:38.440]  那些人很喜歡聚在一起,討論哲學性、思想性等問題
[00:02:38.440 --> 00:02:40.400]  他天天在那裡跟那些人辯論
[00:02:40.400 --> 00:02:43.960]  嘗試將耶穌基督的一個很新的福音信息
[00:02:43.960 --> 00:02:46.640]  來帶給當時喜歡思想的人
[00:02:46.640 --> 00:02:47.960]  喜歡討論的人
[00:02:47.960 --> 00:02:49.280]  醉了兩年的時間
[00:02:49.280 --> 00:02:52.120]  結果就住在阿世阿的大地方
[00:02:52.120 --> 00:02:55.200]  無論是會堂裡面的猶太人,或者是他自己的同胞
[00:02:55.200 --> 00:02:58.160]  又或者是附近的那些外邦人,所謂的希臘人
[00:02:58.160 --> 00:03:01.920]  都有機會聽到關於主的道理
[00:03:01.920 --> 00:03:09.800]  在這種情況裡面,其實當時的保羅相當地影響到當時的社區
[00:03:09.800 --> 00:03:13.400]  在那幾年的時間裡面,其實他做了很多神職歧視
[00:03:13.400 --> 00:03:17.560]  有些人直接將他的一些衣物拿了
[00:03:17.560 --> 00:03:19.320]  然後將他擺在一些病人身上
[00:03:19.320 --> 00:03:20.920]  都可以來治療病
[00:03:21.360 --> 00:03:22.320]  甚至是趕鬼
[00:03:22.320 --> 00:03:24.120]  可以想像當時在那個地區
[00:03:24.120 --> 00:03:26.400]  做了很多神職歧視趕鬼的事
[00:03:26.400 --> 00:03:29.480]  對當時的人的生活有很大的衝擊
[00:03:29.480 --> 00:03:33.320]  有很多人是因為這個緣故而信了耶穌
[00:03:33.320 --> 00:03:38.280]  當時有一個祭司長,他有七個兒子
[00:03:38.280 --> 00:03:43.000]  其中他們嘗試像保羅一樣趕鬼
[00:03:43.000 --> 00:03:48.680]  他們說「我奉保羅所傳的耶穌的名字,來趕這些鬼」
[00:03:48.680 --> 00:03:51.000]  當時的記載就是,鬼是怎樣說的?
[00:03:51.360 --> 00:03:55.280]  「各位,我認識耶穌,我要知道誰是耶穌」
[00:03:55.280 --> 00:03:57.800]  「我要知道誰是保羅,不過我不認識你們幾個」
[00:03:57.800 --> 00:04:01.800]  當時那些鬼就上了祭司的幾個兒子身上
[00:04:01.800 --> 00:04:04.160]  其中有兩個被他弄傷了
[00:04:04.160 --> 00:04:07.760]  甚至是衣衫、帽子、毛衣、走出街上
[00:04:07.760 --> 00:04:10.200]  當時是很震動當時的人
[00:04:10.200 --> 00:04:11.920]  這些事件令當時的人
[00:04:11.920 --> 00:04:13.680]  很多人信了主,信了耶穌
[00:04:13.680 --> 00:04:16.440]  去到他們的護羅面前來承認
[00:04:16.440 --> 00:04:19.960]  在他們的面前公開承認他們以前所做的錯事
[00:04:21.200 --> 00:04:24.640]  當時有很多行邪術的人在那個地區
[00:04:24.640 --> 00:04:28.120]  因為耶穌所在一個地區比較多人來往的地區
[00:04:28.120 --> 00:04:32.760]  很多外邦人在那裡留過、經過、居留的地方
[00:04:32.760 --> 00:04:36.840]  很多人信很多邪術、行很多邪事的人
[00:04:36.840 --> 00:04:40.440]  他們都將他們講關於那些書籍
[00:04:40.440 --> 00:04:43.000]  全部拿出來去燒
[00:04:43.000 --> 00:04:47.640]  少林寺的記載,當時一次過燒了五萬塊錢
[00:04:47.640 --> 00:04:49.640]  五萬塊錢究竟是多少呢?
[00:04:49.640 --> 00:04:53.000]  一塊錢是等於一個人一天的收入
[00:04:53.000 --> 00:04:55.280]  那五萬塊即是多少?
[00:04:55.280 --> 00:04:59.720]  幾百天的收入
[00:04:59.720 --> 00:05:01.880]  五萬塊錢一次過燒光
[00:05:01.880 --> 00:05:03.960]  當時主的道是大大興旺
[00:05:03.960 --> 00:05:06.280]  普遍傳開了是一個大地方
[00:05:06.280 --> 00:05:08.880]  那幾年的時間,讓主的道大大興旺
[00:05:08.880 --> 00:05:10.840]  在這樣的背景之中
[00:05:10.840 --> 00:05:12.680]  在這樣的背景之中
[00:05:12.680 --> 00:05:14.160]  要看今天所講的
[00:05:14.160 --> 00:05:16.840]  給提摩太的一份書信
[00:05:16.840 --> 00:05:19.320]  保羅寫給提摩太他的學生
[00:05:19.800 --> 00:05:21.040]  他主內的遺址
[00:05:21.040 --> 00:05:23.760]  有什麼特別的事情要提點提摩太
[00:05:23.760 --> 00:05:25.680]  在這樣的背景之中
[00:05:25.680 --> 00:05:28.600]  來教會繼續建立、繼續成長
[00:05:28.600 --> 00:05:30.240]  繼續傳揚主的道
[00:05:30.240 --> 00:05:36.480]  用這個照力棒來做今天的形象上的
[00:05:36.480 --> 00:05:37.840]  幫助大家去想像
[00:05:37.840 --> 00:05:42.680]  將保羅傳遞給提摩太的是什麼呢?
[00:05:42.680 --> 00:05:45.440]  我將今天的第三、第二十節經文
[00:05:45.440 --> 00:05:47.000]  分開到四個方面來看
[00:05:47.880 --> 00:05:52.800]  第一個是看究竟分辨裡面的教師
[00:05:52.800 --> 00:05:55.480]  傳遞訊息的教師
[00:05:55.480 --> 00:05:58.760]  有真、有假、有切實的傳遞
[00:05:58.760 --> 00:06:00.320]  有講空談的教師
[00:06:00.320 --> 00:06:03.040]  第二個是講傳些什麼
[00:06:03.040 --> 00:06:05.280]  除了誰去傳那個照力棒之外
[00:06:05.280 --> 00:06:06.760]  又傳些什麼內容
[00:06:06.760 --> 00:06:08.960]  什麼風音有正確的錯誤
[00:06:08.960 --> 00:06:11.080]  用什麼方法來傳呢?
[00:06:11.080 --> 00:06:12.320]  用見證方法
[00:06:12.320 --> 00:06:14.000]  但是有好的見證
[00:06:14.000 --> 00:06:16.960]  有錯誤誤導人的見證
[00:06:17.440 --> 00:06:19.360]  最後就是講到成全的問題
[00:06:19.360 --> 00:06:23.600]  為什麼保羅需要將這個福音
[00:06:23.600 --> 00:06:25.720]  成全給提摩太
[00:06:25.720 --> 00:06:27.400]  要傳流到今天的我們
[00:06:27.400 --> 00:06:29.280]  希望從這幾方面幫助我們了解
[00:06:29.280 --> 00:06:31.520]  究竟當天提摩太所面對的
[00:06:31.520 --> 00:06:33.000]  和今天我所面對的情況
[00:06:33.000 --> 00:06:34.680]  在相似的地方
[00:06:34.680 --> 00:06:36.800]  以後我們可以好好地去學習
[00:06:36.800 --> 00:06:40.080]  大方便去分辨究竟誰在傳
[00:06:40.080 --> 00:06:41.440]  照力棒的兩隻手
[00:06:41.440 --> 00:06:43.040]  究竟左手和右手
[00:06:43.040 --> 00:06:44.960]  究竟那兩隻手是誰在傳
[00:06:45.240 --> 00:06:47.960]  他是一個切實的教師或空談的教師
[00:06:47.960 --> 00:06:50.080]  保羅跟佩特曼說
[00:06:50.080 --> 00:06:52.040]  我去馬其頓的時候
[00:06:52.040 --> 00:06:54.600]  曾經勸你提摩太
[00:06:54.600 --> 00:06:56.360]  留下在這個地方
[00:06:56.360 --> 00:06:57.080]  為什麼呢?
[00:06:57.080 --> 00:06:59.480]  因為當時在教會裡面
[00:06:59.480 --> 00:07:04.120]  已經有人開始傳一些不正確的教義
[00:07:04.120 --> 00:07:07.080]  保羅提醒提摩太
[00:07:07.080 --> 00:07:08.240]  你記得留下在這個地方
[00:07:08.240 --> 00:07:09.720]  因為這個教會有需要
[00:07:09.720 --> 00:07:10.640]  有需要
[00:07:10.640 --> 00:07:11.560]  因為裡面有些人
[00:07:11.840 --> 00:07:15.320]  來傳一些不應該或錯誤的教義
[00:07:15.320 --> 00:07:17.720]  他們傳些什麼呢?
[00:07:17.720 --> 00:07:19.680]  他們說是一些無稽的傳說
[00:07:19.680 --> 00:07:21.280]  一些冗長的家譜
[00:07:21.280 --> 00:07:24.240]  其實當時的人對保羅所傳的福音
[00:07:24.240 --> 00:07:25.240]  開始有點懷疑
[00:07:25.240 --> 00:07:27.080]  開始有點不順
[00:07:27.080 --> 00:07:29.080]  他們接受不了一個
[00:07:29.080 --> 00:07:30.760]  關於復活的事情
[00:07:30.760 --> 00:07:31.680]  他們接受不了
[00:07:31.680 --> 00:07:34.800]  接受不了就嘗試去用一些傳說
[00:07:34.800 --> 00:07:37.920]  去將那個福音
[00:07:37.920 --> 00:07:40.680]  講到成為另一樣的東西
[00:07:41.840 --> 00:07:42.640]  傳說就是說
[00:07:42.640 --> 00:07:46.000]  會不會其實保羅所講的那樣東西
[00:07:46.000 --> 00:07:50.480]  當天那些門徒是假裝說謊
[00:07:50.480 --> 00:07:52.040]  說耶穌復活了
[00:07:52.040 --> 00:07:53.960]  不可能復活的
[00:07:53.960 --> 00:07:54.880]  會不會是假的呢?
[00:07:54.880 --> 00:07:59.600]  這些傳說開始傳在那些人的中間
[00:07:59.600 --> 00:08:01.320]  可能有些人又在傳說
[00:08:01.320 --> 00:08:04.440]  其實耶穌是不是會不會沒死
[00:08:04.440 --> 00:08:07.480]  只不過幾天之後又醒了
[00:08:07.480 --> 00:08:09.840]  把石頭弄出來
[00:08:09.840 --> 00:08:10.960]  出來之後沒事了
[00:08:11.480 --> 00:08:12.960]  很多這些無稽的傳說
[00:08:12.960 --> 00:08:15.480]  就開始在那些人的中間來傳
[00:08:15.480 --> 00:08:16.960]  一些冗長的家譜
[00:08:16.960 --> 00:08:17.480]  比如說
[00:08:17.480 --> 00:08:19.880]  為什麼保羅所講福音的時候
[00:08:19.880 --> 00:08:23.920]  叫我們好像不用再遵守律法那樣
[00:08:23.920 --> 00:08:25.720]  沒理由的
[00:08:25.720 --> 00:08:28.440]  我上一代
[00:08:28.440 --> 00:08:29.640]  我的祖宗
[00:08:29.640 --> 00:08:31.040]  傳了這麼多年
[00:08:31.040 --> 00:08:32.720]  摩西的律法
[00:08:32.720 --> 00:08:34.320]  我們都是很緊張
[00:08:34.320 --> 00:08:35.920]  很認真的來守著
[00:08:35.920 --> 00:08:37.320]  怎麼會來到這個時候
[00:08:37.320 --> 00:08:39.480]  突然間好像不用來守呢
[00:08:39.960 --> 00:08:41.880]  開始引起很多的爭論
[00:08:41.880 --> 00:08:44.840]  但是保羅和提摩太的話
[00:08:44.840 --> 00:08:46.840]  這些事只會引起爭論
[00:08:46.840 --> 00:08:49.000]  對神的計劃是沒有幫助的
[00:08:49.000 --> 00:08:51.680]  神的計劃是要讓保羅直接去滿堂
[00:08:51.680 --> 00:08:53.280]  將主耶穌的福音
[00:08:53.280 --> 00:08:54.400]  祂復活的大難
[00:08:54.400 --> 00:08:56.160]  事蹟去正確的
[00:08:56.160 --> 00:08:57.760]  準確的傳說
[00:08:57.760 --> 00:09:00.360]  他們這些人
[00:09:00.360 --> 00:09:03.400]  是因為他們沒有足夠的信心
[00:09:03.400 --> 00:09:05.240]  如果不是憑著信心的話
[00:09:05.240 --> 00:09:07.400]  他們沒有辦法了解和明白
[00:09:07.400 --> 00:09:09.200]  保羅所傳的是什麼一回事
[00:09:10.600 --> 00:09:11.720]  保羅就提醒了提摩太
[00:09:11.720 --> 00:09:13.480]  他們所傳講的
[00:09:13.480 --> 00:09:15.200]  傳說
[00:09:15.200 --> 00:09:18.280]  擁有的家譜
[00:09:18.280 --> 00:09:21.000]  以為要仍然堅守著律法的事情
[00:09:21.000 --> 00:09:23.920]  只不過是令到那些人更加的迷失
[00:09:23.920 --> 00:09:25.160]  和誤解
[00:09:25.160 --> 00:09:26.760]  如果不是憑著信心的緣故
[00:09:26.760 --> 00:09:27.840]  他們是沒有辦法明白的
[00:09:27.840 --> 00:09:30.760]  保羅說
[00:09:30.760 --> 00:09:33.160]  我們給這個命令
[00:09:33.160 --> 00:09:35.040]  其實到了經文的最後
[00:09:35.040 --> 00:09:36.840]  保羅就傳了一個
[00:09:36.840 --> 00:09:39.000]  特別的命令給提摩太
[00:09:39.320 --> 00:09:40.400]  你要繼續堅守著
[00:09:40.400 --> 00:09:41.560]  打一個美好的仗
[00:09:41.560 --> 00:09:45.080]  這個命令背後最關鍵的目的就是要愛
[00:09:45.080 --> 00:09:48.560]  無論這些人傳說是真的假的也好
[00:09:48.560 --> 00:09:49.720]  我們仍然需要愛
[00:09:49.720 --> 00:09:51.200]  因為我們愛他們的靈魂
[00:09:51.200 --> 00:09:53.920]  我們都願意他們能夠有一天明白
[00:09:53.920 --> 00:09:54.800]  同樣的得救
[00:09:54.800 --> 00:09:58.160]  我們只需要去糾正他們的錯誤
[00:09:58.160 --> 00:10:00.640]  用什麼根基來糾正呢
[00:10:00.640 --> 00:10:01.120]  保羅說
[00:10:01.120 --> 00:10:04.440]  我們對他們的愛是出於一個清潔的心
[00:10:04.440 --> 00:10:07.480]  沒有我們所謂的
[00:10:07.480 --> 00:10:09.360]  沒有一個歪心在裡面
[00:10:09.360 --> 00:10:12.560]  很簡單很清潔的心來面對這些人
[00:10:12.560 --> 00:10:13.920]  一個無畏的信心
[00:10:13.920 --> 00:10:15.320]  我們的信心是很真實的
[00:10:15.320 --> 00:10:16.720]  不是裝出來的
[00:10:16.720 --> 00:10:17.600]  不是虛假的
[00:10:17.600 --> 00:10:19.160]  是很真實相信
[00:10:19.160 --> 00:10:21.240]  接受了耶穌基督的福音的一幫人
[00:10:21.240 --> 00:10:24.040]  還有一個無愧的良心
[00:10:24.040 --> 00:10:27.080]  什麼叫做無愧的良心呢
[00:10:27.080 --> 00:10:29.320]  有些經文叫做無愧的良心呢
[00:10:29.320 --> 00:10:31.200]  其實在有幾個不同的經文
[00:10:31.200 --> 00:10:33.400]  我看出這個無愧良心的意思
[00:10:33.400 --> 00:10:35.640]  馬德福音耶穌曾經說過
[00:10:36.120 --> 00:10:37.840]  凡好事都結好果子
[00:10:37.840 --> 00:10:40.360]  好的意思就是無愧的意思
[00:10:40.360 --> 00:10:43.120]  有一個人問耶穌
[00:10:43.120 --> 00:10:45.040]  夫子你可不可以說說永生的問題
[00:10:45.040 --> 00:10:48.680]  耶穌說你為什麼來問我關於這些善的事情呢
[00:10:48.680 --> 00:10:50.160]  只有一位良善
[00:10:50.160 --> 00:10:51.440]  即是說神
[00:10:51.440 --> 00:10:52.800]  良善善良
[00:10:52.800 --> 00:10:55.640]  也是說無愧同一個字根
[00:10:55.640 --> 00:10:56.880]  都是好的意思
[00:10:56.880 --> 00:10:58.000]  良好意思
[00:10:58.000 --> 00:11:01.720]  在路加福音裡面同樣有兩段的記載
[00:11:03.640 --> 00:11:06.560]  饒恕到在瑪利亞的歌頌裡面說到
[00:11:06.560 --> 00:11:08.560]  將要來的就是耶穌基督
[00:11:08.560 --> 00:11:10.680]  是要叫做飢餓的飽餐
[00:11:10.680 --> 00:11:11.440]  美食
[00:11:11.440 --> 00:11:15.120]  這個美也是那個無愧的同一個字
[00:11:15.120 --> 00:11:16.280]  同一個意思
[00:11:16.280 --> 00:11:18.760]  當馬大和瑪利亞兩姐妹
[00:11:18.760 --> 00:11:20.800]  瑪利亞選擇了上好的福分
[00:11:20.800 --> 00:11:22.240]  要上好的福分
[00:11:22.240 --> 00:11:22.960]  上好的字
[00:11:22.960 --> 00:11:24.680]  同樣都是在說那個無愧
[00:11:24.680 --> 00:11:25.160]  都是那個意思
[00:11:25.160 --> 00:11:25.880]  都是一個好
[00:11:25.880 --> 00:11:26.960]  上好
[00:11:26.960 --> 00:11:27.880]  美好
[00:11:27.880 --> 00:11:28.880]  善良
[00:11:28.880 --> 00:11:30.400]  一個這樣的良心
[00:11:30.400 --> 00:11:32.720]  我們要有同樣這種的心懷
[00:11:33.480 --> 00:11:35.640]  接受主耶穌保羅
[00:11:35.640 --> 00:11:36.880]  直接保羅給我們的命令
[00:11:36.880 --> 00:11:38.200]  全港方的命令
[00:11:38.200 --> 00:11:41.080]  來面對當日那些群眾
[00:11:41.080 --> 00:11:43.520]  今天同樣面對
[00:11:43.520 --> 00:11:46.480]  如果你們面對一些歪念
[00:11:46.480 --> 00:11:48.080]  錯誤的教導
[00:11:48.080 --> 00:11:49.920]  同樣的一個心懷來面對
[00:11:49.920 --> 00:11:51.600]  保羅繼續說
[00:11:51.600 --> 00:11:53.320]  但是有群眾在裡面
[00:11:53.320 --> 00:11:56.840]  中間有人偏離了這些教導
[00:11:56.840 --> 00:11:58.360]  轉向了一些空談
[00:11:58.360 --> 00:11:59.840]  什麼叫空談
[00:11:59.840 --> 00:12:00.800]  就是一些沒有根據的
[00:12:00.800 --> 00:12:03.280]  沒有意思的說話
[00:12:04.040 --> 00:12:05.680]  他們還要爭著去做教師
[00:12:05.680 --> 00:12:07.600]  他們似乎有些學識
[00:12:07.600 --> 00:12:09.880]  有些哲學的理論
[00:12:09.880 --> 00:12:12.520]  有些所謂人間的小學的知識
[00:12:12.520 --> 00:12:14.400]  但是他們就憑著一些空談
[00:12:14.400 --> 00:12:17.720]  來傳講他們所要以為的事情
[00:12:17.720 --> 00:12:19.000]  一些他們接受不了
[00:12:19.000 --> 00:12:22.000]  而改編成為他們可以接受的道理
[00:12:22.000 --> 00:12:24.040]  其實保羅形容他們說
[00:12:24.040 --> 00:12:26.120]  他們根本不明白自己在說什麼
[00:12:26.120 --> 00:12:28.800]  也不知道他們所主張的是什麼
[00:12:28.800 --> 00:12:31.600]  他們只是憑著自己的個人意思
[00:12:31.600 --> 00:12:33.720]  來傳講他們所要以為的福音
[00:12:33.720 --> 00:12:39.080]  令我想起不僅當天的教會面對這個情況
[00:12:39.080 --> 00:12:42.520]  今天的教會我們何嘗不是面對同樣的情況
[00:12:42.520 --> 00:12:45.640]  你可以環顧在世界不同的地方
[00:12:45.640 --> 00:12:47.240]  不同的教會
[00:12:47.240 --> 00:12:51.200]  有些講到我們的福音是一個成功的福音
[00:12:51.200 --> 00:12:53.120]  我們叫做成功神學
[00:12:53.120 --> 00:12:54.800]  就是說你如果信了這個福音
[00:12:54.800 --> 00:12:56.800]  你就會一切順利
[00:12:56.800 --> 00:12:59.560]  你要賺到很多的金錢
[00:13:00.440 --> 00:13:02.240]  信了福音之後你就可以賺到很多的錢
[00:13:02.240 --> 00:13:04.080]  你得到權勢
[00:13:04.080 --> 00:13:06.640]  信了福音之後你就可以得到很多的權勢
[00:13:06.640 --> 00:13:09.520]  信了福音可以得到病得到醫治
[00:13:09.520 --> 00:13:12.400]  信了耶穌之後你就可以病得到醫治
[00:13:12.400 --> 00:13:15.240]  健康是必然發生的事情
[00:13:15.240 --> 00:13:18.760]  或者講到福音是一個蒙福的福音
[00:13:18.760 --> 00:13:21.920]  所以你的一生將會只會蒙福
[00:13:21.920 --> 00:13:24.760]  又好像對又好像不對
[00:13:24.760 --> 00:13:29.160]  神的大能神要給我們有恩福
[00:13:29.680 --> 00:13:32.120]  是否要讓我們在某些地方有成功的時間呢
[00:13:32.120 --> 00:13:33.320]  的而且確
[00:13:33.320 --> 00:13:35.880]  但是否確保所有的事情
[00:13:35.880 --> 00:13:37.920]  只要我們求就一定會成功呢
[00:13:37.920 --> 00:13:41.160]  他們的教導他們以為應該是
[00:13:41.160 --> 00:13:43.400]  如果不行的話就只是我們信心不夠
[00:13:43.400 --> 00:13:46.360]  他們相信神可以醫病
[00:13:46.360 --> 00:13:47.120]  主耶穌可以醫病
[00:13:47.120 --> 00:13:49.480]  他們相信去到的地方任何病都可以醫
[00:13:49.480 --> 00:13:51.120]  是不會醫不了的
[00:13:51.120 --> 00:13:52.560]  只要你信心夠就可以醫得到
[00:13:52.560 --> 00:13:57.040]  耶穌在世見過很多不同的人
[00:13:58.000 --> 00:13:59.720]  很多被鬼附的人
[00:13:59.720 --> 00:14:01.240]  很多患病的人
[00:14:01.240 --> 00:14:04.360]  耶穌都沒有將他們全部醫好
[00:14:04.360 --> 00:14:08.880]  但是有些福音今天就說
[00:14:08.880 --> 00:14:13.080]  好像一個黃大仙形式的福音
[00:14:13.080 --> 00:14:16.120]  只要你用你所要求的東西去求
[00:14:16.120 --> 00:14:20.120]  這個神就會給你
[00:14:20.120 --> 00:14:23.920]  就好像昔日教會裡面那些不明白
[00:14:23.920 --> 00:14:25.160]  不知道自己在傳什麼
[00:14:25.160 --> 00:14:27.480]  但是繼續在傳講他們以為的福音
[00:14:27.800 --> 00:14:29.360]  來誤逃了當時的人
[00:14:29.360 --> 00:14:31.360]  其實當時他們在傳什麼呢
[00:14:31.360 --> 00:14:33.880]  在提幕下後書二章十八節其實有一段這樣的記載
[00:14:33.880 --> 00:14:35.360]  他描述有兩個人
[00:14:35.360 --> 00:14:37.000]  其中一個就在今天的經文最尾那裡
[00:14:37.000 --> 00:14:39.680]  其中一個人名就在這裡有提到的
[00:14:39.680 --> 00:14:42.600]  他說他們是偏離了真理
[00:14:42.600 --> 00:14:45.280]  他說復活的事已經過去了
[00:14:45.280 --> 00:14:47.720]  是影響了敗壞了當時那些人
[00:14:47.720 --> 00:14:48.920]  特別是信徒的信心
[00:14:48.920 --> 00:14:53.160]  說復活的事已經過去了的意思是為什麼
[00:14:53.160 --> 00:14:54.160]  譬如有人跟你聊天
[00:14:54.160 --> 00:14:56.720]  你就跟他說耶穌基督的福音
[00:14:57.040 --> 00:14:59.920]  他會反映說這些事已經過去了不要再提了
[00:14:59.920 --> 00:15:02.800]  過去了的意思就是這些過去了的事
[00:15:02.800 --> 00:15:03.760]  跟今天沒有關係了
[00:15:03.760 --> 00:15:04.600]  不需要再提了
[00:15:04.600 --> 00:15:07.040]  過去了的意思就是已經成為歷史層職
[00:15:07.040 --> 00:15:08.560]  埋在地裡面不再需要提
[00:15:08.560 --> 00:15:09.840]  跟今天沒有關係
[00:15:09.840 --> 00:15:12.680]  他就描述當時復活的事情
[00:15:12.680 --> 00:15:14.400]  是過去了的事情跟今天沒有關係
[00:15:14.400 --> 00:15:17.520]  復活的事情在耶穌基督那裡發生的時候
[00:15:17.520 --> 00:15:18.840]  它之前從來沒有發生過
[00:15:18.840 --> 00:15:21.440]  它之後也都沒有再發生過
[00:15:21.440 --> 00:15:24.000]  耶穌基督復活是唯一一次
[00:15:24.320 --> 00:15:27.200]  從死去復活而不再死的事跡
[00:15:27.200 --> 00:15:29.560]  對當時的人來說其實很難接受
[00:15:29.560 --> 00:15:31.040]  他們沒有辦法接受到這個事情
[00:15:31.040 --> 00:15:33.920]  最多他們當時就說
[00:15:33.920 --> 00:15:36.280]  這些事已經過去了不要再提了
[00:15:36.280 --> 00:15:37.320]  他們說什麼呢
[00:15:37.320 --> 00:15:39.000]  說一些擁長的
[00:15:39.000 --> 00:15:41.480]  他們猶太人的歷史
[00:15:41.480 --> 00:15:43.240]  一樣要守的律法
[00:15:43.240 --> 00:15:44.680]  就拿出來再守過
[00:15:44.680 --> 00:15:47.840]  因為他們不相信耶穌基督的復活
[00:15:47.840 --> 00:15:51.000]  可以帶來給他們那個真正的福音
[00:15:54.560 --> 00:15:55.800]  其實耶穌所教會
[00:15:55.800 --> 00:15:58.800]  在彭博太、在保羅的大令下面
[00:15:58.800 --> 00:16:02.240]  他們一直有相當不錯的成績
[00:16:02.240 --> 00:16:03.920]  啟述裡面形容說
[00:16:03.920 --> 00:16:07.040]  當時的耶穌所教會是一個牢籠忍耐
[00:16:07.040 --> 00:16:09.360]  不容讓惡人的一個教會
[00:16:09.360 --> 00:16:11.640]  他們也都很測驗
[00:16:11.640 --> 00:16:13.800]  那些什麼叫真、什麼叫假的仕途
[00:16:13.800 --> 00:16:15.960]  很緊張他們所傳的福音是否正確
[00:16:15.960 --> 00:16:18.320]  在啟述裡面約翰也形容
[00:16:18.320 --> 00:16:21.200]  這個耶穌所教會是很有忍耐
[00:16:21.200 --> 00:16:22.840]  是為了神的命
[00:16:24.240 --> 00:16:25.680]  「勞苦不困厭」
[00:16:25.680 --> 00:16:27.840]  所以當時的耶穌所教會
[00:16:27.840 --> 00:16:31.040]  其實在堅守主的道方面是相當不錯
[00:16:31.040 --> 00:16:32.600]  當然在時代裡面
[00:16:32.600 --> 00:16:33.600]  下一句接著說
[00:16:33.600 --> 00:16:36.120]  唯一的就是沒有了當初的愛心
[00:16:36.120 --> 00:16:37.920]  提外之說
[00:16:37.920 --> 00:16:39.720]  其實你看到耶穌所教會
[00:16:39.720 --> 00:16:41.120]  當時要很緊張
[00:16:41.120 --> 00:16:42.760]  重視的一件事就是
[00:16:42.760 --> 00:16:44.840]  要清楚知道在教會裡面
[00:16:44.840 --> 00:16:46.600]  全講神的道
[00:16:46.600 --> 00:16:48.680]  主耶穌所教會的福音的教師
[00:16:48.680 --> 00:16:51.160]  哪些是那些真正的教師
[00:16:51.160 --> 00:16:53.640]  確實、切實的教師
