
[00:00:00.000 --> 00:00:03.000]  兩位弟兄姊妹平安
[00:02:16.000 --> 00:02:20.000]  其實我從來不知道這套戲是功夫戲
[00:02:20.000 --> 00:02:22.000]  我以為是緬懷一下
[00:02:22.000 --> 00:02:24.000]  我小時候入過城寨的經驗
[00:02:24.000 --> 00:02:27.000]  我在那裡做過雪崎宮
[00:02:27.000 --> 00:02:32.000]  接著我的兒子就坐在旁邊
[00:02:32.000 --> 00:02:35.000]  我和他說其實打完了沒有
[00:02:35.000 --> 00:02:38.000]  從頭打到尾
[00:02:38.000 --> 00:02:40.000]  但是你會發現
[00:02:40.000 --> 00:02:47.000]  那個很能打的那個應該練那些神功
[00:02:47.000 --> 00:02:50.000]  但是原來無論多能打
[00:02:50.000 --> 00:02:52.000]  單打獨鬥也好
[00:02:52.000 --> 00:02:55.000]  最後那四個一起圍攻他
[00:02:55.000 --> 00:03:00.000]  還有原來每一個能打的都有盲點
[00:03:00.000 --> 00:03:04.000]  你攻他的弱點就行了
[00:03:04.000 --> 00:03:09.000]  我們講的究竟是強還是弱呢?
[00:03:09.000 --> 00:03:11.000]  其實看你怎麼看而已
[00:03:11.000 --> 00:03:13.000]  譬如這麼說
[00:03:13.000 --> 00:03:17.000]  眼耳口鼻你覺得強還是弱呢?
[00:03:17.000 --> 00:03:20.000]  其實獨立地都很弱的
[00:03:20.000 --> 00:03:27.000]  昨天傍晚我和我兒子經歷過一個創傷之類
[00:03:27.000 --> 00:03:29.000]  應該是我兒子
[00:03:29.000 --> 00:03:30.000]  我兒子打電話給我
[00:03:30.000 --> 00:03:32.000]  因為他打網球
[00:03:32.000 --> 00:03:40.000]  救球心切原來是自己的棒撞到自己的嘴唇
[00:03:40.000 --> 00:03:42.000]  接著我說你拍一張照片給我看
[00:03:42.000 --> 00:03:44.000]  那張照片很可愛的
[00:03:44.000 --> 00:03:46.000]  因為沒有了半隻牙
[00:03:46.000 --> 00:03:48.000]  然後整個口都是血
[00:03:48.000 --> 00:03:51.000]  嘴唇爆了
[00:03:51.000 --> 00:03:53.000]  你這麼厲害
[00:03:53.000 --> 00:03:59.000]  其實那隻牙如果崩了也好
[00:03:59.000 --> 00:04:02.000]  接著他就很怕了 怕毀容
[00:04:02.000 --> 00:04:06.000]  他怕說話會漏風
[00:04:06.000 --> 00:04:10.000]  其實我想和大家去經驗一下
[00:04:10.000 --> 00:04:12.000]  其實眼耳口鼻
[00:04:12.000 --> 00:04:15.000]  其實百體裡面都屬於很小的
[00:04:15.000 --> 00:04:19.000]  但是如果它是自己單獨地存在
[00:04:19.000 --> 00:04:22.000]  其實它的威力都不是很大
[00:04:22.000 --> 00:04:24.000]  譬如我的腳願意來
[00:04:24.000 --> 00:04:26.000]  但是我的眼睛沒有眼睛看
[00:04:26.000 --> 00:04:29.000]  所以今天來到這裡
[00:04:29.000 --> 00:04:31.000]  換句話說
[00:04:31.000 --> 00:04:35.000]  原來多麼大多麼小
[00:04:35.000 --> 00:04:38.000]  都是要看你怎樣去應用
[00:04:38.000 --> 00:04:41.000]  和你的心態
[00:04:41.000 --> 00:04:44.000]  我問大家一個問題
[00:04:44.000 --> 00:04:46.000]  一個水桶
[00:04:46.000 --> 00:04:49.000]  裝多少水
[00:04:49.000 --> 00:04:51.000]  為之它取決於
[00:04:51.000 --> 00:04:54.000]  一個水桶裝的水的量
[00:04:54.000 --> 00:04:58.000]  取決於什麼呢
[00:04:58.000 --> 00:05:00.000]  可能就要看看這個水桶
[00:05:00.000 --> 00:05:03.000]  是哪個年代的水桶
[00:05:03.000 --> 00:05:05.000]  現在我們這個年代的水桶
[00:05:05.000 --> 00:05:08.000]  應該是用啤出來的
[00:05:08.000 --> 00:05:12.000]  整個的大小都是很完整的
[00:05:12.000 --> 00:05:17.000]  你那個圓的面積有多大
[00:05:17.000 --> 00:05:18.000]  你就裝多少水
[00:05:18.000 --> 00:05:19.000]  多高
[00:05:19.000 --> 00:05:22.000]  應該是很等同的
[00:05:22.000 --> 00:05:26.000]  我那個年代已經有紅纖膠桶
[00:05:26.000 --> 00:05:30.000]  但是原來我爺爺那代
[00:05:30.000 --> 00:05:33.000]  是沒有這些膠桶的
[00:05:33.000 --> 00:05:35.000]  他們是用什麼桶的
[00:05:35.000 --> 00:05:37.000]  用什麼桶
[00:05:37.000 --> 00:05:39.000]  木桶的
[00:05:39.000 --> 00:05:42.000]  我不知道大家是不是同一個年代
[00:05:42.000 --> 00:05:44.000]  總之我和爺爺相處過
[00:05:44.000 --> 00:05:47.000]  我爺爺對那個桶
[00:05:47.000 --> 00:05:49.000]  是好像寶貝一樣
[00:05:49.000 --> 00:05:51.000]  你會發現那個桶
[00:05:51.000 --> 00:05:54.000]  是由一些木塊來組成的
[00:05:54.000 --> 00:05:57.000]  不是原先那一塊木桶出來
[00:05:57.000 --> 00:05:59.000]  這麼圓狀的
[00:05:59.000 --> 00:06:01.000]  你就會看到
[00:06:01.000 --> 00:06:03.000]  這些每一塊的木塊
[00:06:03.000 --> 00:06:05.000]  其實它都是貼著
[00:06:05.000 --> 00:06:07.000]  然後圓形的
[00:06:07.000 --> 00:06:09.000]  理論上
[00:06:09.000 --> 00:06:12.000]  木塊與木塊之間
[00:06:12.000 --> 00:06:14.000]  都有些縫隙
[00:06:14.000 --> 00:06:16.000]  所以如果一個木匠也好
[00:06:16.000 --> 00:06:18.000]  一個工人也好
[00:06:18.000 --> 00:06:21.000]  弄好木桶你猜是不是立刻能裝水
[00:06:21.000 --> 00:06:24.000]  其實他盡量裝都會漏水
[00:06:24.000 --> 00:06:31.000]  當然取決於外面那兩至三條鐵
[00:06:31.000 --> 00:06:34.000]  上面和下面扯著
[00:06:34.000 --> 00:06:36.000]  中間再扯著
[00:06:36.000 --> 00:06:38.000]  扯得越緊
[00:06:38.000 --> 00:06:40.000]  裝水的能力就越高
[00:06:40.000 --> 00:06:42.000]  但是無論如何
[00:06:42.000 --> 00:06:46.000]  剛剛把它箍起來
[00:06:46.000 --> 00:06:49.000]  都是有些漏水的
[00:06:49.000 --> 00:06:53.000]  所以如果木桶是有幾年就好了
[00:06:53.000 --> 00:06:55.000]  因為木條與木條之間
[00:06:55.000 --> 00:06:58.000]  有一種叫磨合
[00:06:58.000 --> 00:07:03.000]  這是不是類似團隊建立的形容呢
[00:07:03.000 --> 00:07:05.000]  回到我的問題
[00:07:05.000 --> 00:07:07.000]  如果這個是木桶
[00:07:07.000 --> 00:07:09.000]  這個木桶
[00:07:09.000 --> 00:07:13.000]  其實它取決於它可以裝多少水呢
[00:07:13.000 --> 00:07:22.000]  你猜取決於哪一個組成呢
[00:07:22.000 --> 00:07:24.000]  是不是木條
[00:07:24.000 --> 00:07:26.000]  木條夠高
[00:07:26.000 --> 00:07:28.000]  夠多木條
[00:07:28.000 --> 00:07:31.000]  但是我又想再問
[00:07:31.000 --> 00:07:36.000]  你猜裝多少水取決於
[00:07:36.000 --> 00:07:44.000]  那塊木條高的取決與少的取決呢
[00:07:44.000 --> 00:07:47.000]  如果大家感受不到
[00:07:47.000 --> 00:07:49.000]  不如看一看這個
[00:07:49.000 --> 00:07:53.000]  如果你的木條有高有低
[00:07:53.000 --> 00:07:57.000]  其實是取決於哪一條木條
[00:07:57.000 --> 00:08:01.000]  其實是取決於短的那條木條
[00:08:01.000 --> 00:08:04.000]  你不要懶惰
[00:08:04.000 --> 00:08:07.000]  總之你骨骼精奇
[00:08:07.000 --> 00:08:09.000]  你在這麼多木條裏面
[00:08:09.000 --> 00:08:11.000]  你都是最厲害的
[00:08:11.000 --> 00:08:14.000]  但是其實你都很卑鄙的
[00:08:14.000 --> 00:08:17.000]  因為中間有一條木條
[00:08:17.000 --> 00:08:21.000]  是不似預期地短
[00:08:21.000 --> 00:08:25.000]  所以如果我們要將這個木桶
[00:08:25.000 --> 00:08:29.000]  將它去回原來的高度
[00:08:29.000 --> 00:08:32.000]  我們怎麼做呢
[00:08:32.000 --> 00:08:34.000]  要令到這個木桶
[00:08:34.000 --> 00:08:40.000]  可以一樣地
[00:08:40.000 --> 00:08:44.000]  原來那些所謂長的條
[00:08:44.000 --> 00:08:48.000]  能夠去到長板
[00:08:48.000 --> 00:08:52.000]  裝水的份量只有兩個方法
[00:08:52.000 --> 00:08:58.000]  就是補那條短板
[00:08:58.000 --> 00:09:02.000]  令到它好像木條的高度
[00:09:02.000 --> 00:09:04.000]  但如果沒有額外的木條
[00:09:04.000 --> 00:09:06.000]  我們只可以怎樣
[00:09:06.000 --> 00:09:08.000]  一提將就一下
[00:09:08.000 --> 00:09:11.000]  就是長板自己犧牲一下
[00:09:11.000 --> 00:09:13.000]  切一半出來
[00:09:13.000 --> 00:09:15.000]  補在短板那裏
[00:09:15.000 --> 00:09:17.000]  如果不是
[00:09:17.000 --> 00:09:20.000]  其實就是只會不斷埋怨
[00:09:20.000 --> 00:09:21.000]  不斷攻擊
[00:09:21.000 --> 00:09:24.000]  不斷接受不到
[00:09:24.000 --> 00:09:27.000]  然後火都來了
[00:09:27.000 --> 00:09:30.000]  而你的集中點在哪裏
[00:09:30.000 --> 00:09:34.000]  就是不斷自我欣賞自己的強項
[00:09:34.000 --> 00:09:38.000]  而是不斷批評別人的弱項
[00:09:38.000 --> 00:09:40.000]  這個木桶理論
[00:09:40.000 --> 00:09:41.000]  在管理學上面
[00:09:41.000 --> 00:09:45.000]  都同樣地叫做短板理論
[00:09:45.000 --> 00:09:48.000]  不要小看這個短板
[00:09:48.000 --> 00:09:49.000]  不過呢
[00:09:49.000 --> 00:09:51.000]  我是讀管理出身的
[00:09:51.000 --> 00:09:53.000]  現代管理學之父
[00:09:53.000 --> 00:09:59.000]  他的講法叫我們不要浪費時間
[00:09:59.000 --> 00:10:03.000]  在弱處那裏
[00:10:03.000 --> 00:10:04.000]  其實這個有道理的
[00:10:04.000 --> 00:10:06.000]  就是說一個人
[00:10:06.000 --> 00:10:09.000]  一個人如果你不明白
[00:10:09.000 --> 00:10:13.000]  自己的上帝給你獨特的利
[00:10:13.000 --> 00:10:16.000]  去發揮獨特的你的恩賜
[00:10:16.000 --> 00:10:19.000]  或者你給別人做得好的那樣東西
[00:10:19.000 --> 00:10:23.000]  你不斷花時間去補底
[00:10:23.000 --> 00:10:27.000]  其實你的可能是滿意度
[00:10:27.000 --> 00:10:29.000]  或者別人眼裏面的成就
[00:10:29.000 --> 00:10:32.000]  或者成功都是普普通通的
[00:10:32.000 --> 00:10:33.000]  你可不可以想像
[00:10:33.000 --> 00:10:37.000]  如果姚明去彈琴
[00:10:37.000 --> 00:10:40.000]  貝多芬去打籃球
[00:10:40.000 --> 00:10:42.000]  這個世界會怎樣呢
[00:10:42.000 --> 00:10:43.000]  當然了
[00:10:43.000 --> 00:10:47.000]  多謝姚明的父母給他打籃球
[00:10:47.000 --> 00:10:50.000]  多謝貝多芬當時的天使
[00:10:50.000 --> 00:10:53.000]  讓他不斷去彈琴
[00:10:53.000 --> 00:10:56.000]  所以如果在個人的身上
[00:10:56.000 --> 00:11:00.000]  的確是需要不斷去認識自己
[00:11:00.000 --> 00:11:02.000]  如果你問一個人
[00:11:02.000 --> 00:11:03.000]  一生之久
[00:11:03.000 --> 00:11:04.000]  你只可以
[00:11:04.000 --> 00:11:06.000]  或者只要你追求一件事是甚麼呢
[00:11:06.000 --> 00:11:07.000]  你問我
[00:11:07.000 --> 00:11:10.000]  我就認為是認識自己
[00:11:10.000 --> 00:11:11.000]  認識自己
[00:11:11.000 --> 00:11:12.000]  接著安身立命
[00:11:12.000 --> 00:11:14.000]  接著將自己放在一個
[00:11:14.000 --> 00:11:16.000]  適合你的位置上
[00:11:16.000 --> 00:11:17.000]  我想說
[00:11:17.000 --> 00:11:19.000]  適合你不等於適合別人
[00:11:19.000 --> 00:11:22.000]  所以我們就要對付自己的內心
[00:11:22.000 --> 00:11:23.000]  我完全明白的
[00:11:23.000 --> 00:11:26.000]  是很容易跟別人比較
[00:11:26.000 --> 00:11:28.000]  但問題是
[00:11:28.000 --> 00:11:33.000]  如果你剛好自己在弱項上
[00:11:33.000 --> 00:11:35.000]  你只會苦讀
[00:11:35.000 --> 00:11:36.000]  但無論如何
[00:11:36.000 --> 00:11:39.000]  你一定有一些比別人厲害的
[00:11:39.000 --> 00:11:41.000]  你是做得好一點的
[00:11:41.000 --> 00:11:44.000]  但是如果我們進入群體的時候
[00:11:44.000 --> 00:11:47.000]  他發現短板理論又出現
[00:11:47.000 --> 00:11:48.000]  因為你聰明而已
[00:11:48.000 --> 00:11:51.000]  但不等於大家一起做得好這件事
[00:11:51.000 --> 00:11:55.000]  所以我今天跟大家
[00:11:55.000 --> 00:11:57.000]  有講弱項
[00:11:57.000 --> 00:11:58.000]  有講強項
[00:11:58.000 --> 00:12:00.000]  但其實我又想說
[00:12:00.000 --> 00:12:02.000]  弱其實也是強的
[00:12:02.000 --> 00:12:05.000]  因為他自己單打獨鬥存在
[00:12:05.000 --> 00:12:07.000]  他沒有多厲害
[00:12:07.000 --> 00:12:10.000]  如果以今時今日這個年代
[00:12:10.000 --> 00:12:13.000]  今時今日的年代叫做共享經濟
[00:12:13.000 --> 00:12:15.000]  叫做分享經濟
[00:12:15.000 --> 00:12:19.000]  試圖行轉的初期教會是繁密功用
[00:12:19.000 --> 00:12:24.000]  什麼會阻止我們向前走的群體呢
[00:12:24.000 --> 00:12:28.000]  很多時候可能是接納不了別人
[00:12:28.000 --> 00:12:30.000]  懶惰
[00:12:30.000 --> 00:12:35.000]  自己的面子和尊嚴封鎖自己和別人的合作
[00:12:35.000 --> 00:12:39.000]  結果其實很多事情可以再做好一點
[00:12:39.000 --> 00:12:42.000]  不過不知道為什麼行人止步
[00:12:42.000 --> 00:12:47.000]  所以如果我去查找聖經的時候
[00:12:47.000 --> 00:12:50.000]  我今天想跟大家
[00:12:50.000 --> 00:12:54.000]  在一段聖經裡面思考
[00:12:54.000 --> 00:12:58.000]  其實保羅有講弱
[00:12:58.000 --> 00:13:00.000]  但又可以強的
[00:13:00.000 --> 00:13:06.000]  其實我們用什麼心態去處理才是最重要的
[00:13:06.000 --> 00:13:11.000]  今天我想從三方面跟大家講
[00:13:11.000 --> 00:13:13.000]  剛才一開始的時候
[00:13:13.000 --> 00:13:15.000]  已經用眼耳口鼻來比喻
[00:13:15.000 --> 00:13:19.000]  保羅在他教導的十二章裡面
[00:13:19.000 --> 00:13:23.000]  的的確確最容易明白的就是身體
[00:13:23.000 --> 00:13:28.000]  來比較身體各自的部位
[00:13:28.000 --> 00:13:30.000]  都不可以去批評彼此
[00:13:30.000 --> 00:13:32.000]  你試一下
[00:13:32.000 --> 00:13:34.000]  或者現在我站在這裏
[00:13:34.000 --> 00:13:36.000]  如果我腳趾尾是損了
[00:13:36.000 --> 00:13:38.000]  其實我也有點不舒服
[00:13:38.000 --> 00:13:40.000]  你不要小看腳趾尾對你的影響
[00:13:40.000 --> 00:13:43.000]  它可能會影響你的情緒
[00:13:43.000 --> 00:13:49.000]  它可能會封鎖你不想去運動
[00:13:49.000 --> 00:13:51.000]  所以你撥不起
[00:13:51.000 --> 00:13:54.000]  其實只是一個血清撥不起你
[00:13:54.000 --> 00:13:57.000]  你不要小看身體不同的部位
[00:13:57.000 --> 00:13:59.000]  它所扮演的功能
[00:13:59.000 --> 00:14:03.000]  保羅在這裏提議我們
[00:14:03.000 --> 00:14:06.000]  其實是一個身體
[00:14:06.000 --> 00:14:09.000]  但是裡面有很多個體
[00:14:09.000 --> 00:14:13.000]  而且他們各自是需要被關心的
[00:14:13.000 --> 00:14:16.000]  而且在上的角度裏面
[00:14:16.000 --> 00:14:19.000]  都賜了我們不同人的恩賜
[00:14:19.000 --> 00:14:22.000]  只要我們處理好這三方面的時候
[00:14:22.000 --> 00:14:25.000]  我想說不會太差的
[00:14:25.000 --> 00:14:30.000]  因為你起碼不會很孤獨地
[00:14:30.000 --> 00:14:31.000]  孤芳自賞
[00:14:31.000 --> 00:14:33.000]  或者活在一個孤島
[00:14:33.000 --> 00:14:36.000]  當然能不能變成是人見人開
[00:14:36.000 --> 00:14:40.000]  車見車載就要好看
[00:14:40.000 --> 00:14:42.000]  你真是在團隊裏面
[00:14:42.000 --> 00:14:44.000]  在職場裏面
[00:14:44.000 --> 00:14:46.000]  你會發現最不喜歡
[00:14:46.000 --> 00:14:49.000]  或者我們最不受歡迎的人是甚麼人
[00:14:49.000 --> 00:14:51.000]  是只有一把口說的人
[00:14:51.000 --> 00:14:53.000]  和懶叻的人
[00:14:53.000 --> 00:14:55.000]  不懂又不說
[00:14:55.000 --> 00:14:58.000]  大家有沒有試過去旅行
[00:14:58.000 --> 00:14:59.000]  其實去旅行有時不用用
[00:14:59.000 --> 00:15:01.000]  你一定去過很多旅行
[00:15:01.000 --> 00:15:04.000]  有時旅行是不用用Google的
[00:15:04.000 --> 00:15:06.000]  是用一把口問路就可以了
[00:15:06.000 --> 00:15:10.000]  但有些人連問路都當然小膽了
[00:15:10.000 --> 00:15:16.000]  或者覺得自己好像很有尊嚴
[00:15:16.000 --> 00:15:20.000]  但坦白說只要你放下自己的尊嚴
[00:15:20.000 --> 00:15:23.000]  你願意去問問別人
[00:15:23.000 --> 00:15:25.000]  其實世界是美麗一點的
[00:15:25.000 --> 00:15:28.000]  又或者當你有些問題在手上
[00:15:28.000 --> 00:15:32.000]  其實是不是一句說話叫做識字
[00:15:32.000 --> 00:15:35.000]  當然重要 但識人是更重要的
[00:15:35.000 --> 00:15:37.000]  識人重要過識字
[00:15:37.000 --> 00:15:40.000]  還要識甚麼 識對的人
[00:15:40.000 --> 00:15:42.000]  接著你打個電話
[00:15:42.000 --> 00:15:43.000]  其實你是有尊嚴的
[00:15:43.000 --> 00:15:46.000]  因為你很怕那個人向你拒絕
[00:15:46.000 --> 00:15:48.000]  聖經怎樣教我們
[00:15:48.000 --> 00:15:50.000]  你要別人怎樣待你
[00:15:50.000 --> 00:15:51.000]  你就怎樣待別人
[00:15:51.000 --> 00:15:53.000]  即是你平時有沒有幫人
[00:15:53.000 --> 00:15:55.000]  平時你有幫人
[00:15:55.000 --> 00:15:57.000]  甚至你是一個僕人領導
[00:15:57.000 --> 00:15:59.000]  你打電話
[00:15:59.000 --> 00:16:01.000]  別人幫你的成功率是高很多的
[00:16:01.000 --> 00:16:03.000]  別人馬上幫你
[00:16:03.000 --> 00:16:06.000]  你就可以馬上去打火鍋或者喝咖啡
[00:16:06.000 --> 00:16:08.000]  世界其實分工合作
[00:16:08.000 --> 00:16:10.000]  是不是舒服一點呢
[00:16:10.000 --> 00:16:14.000]  所以今天我想用保羅這段經文
[00:16:14.000 --> 00:16:20.000]  第一個就是One Body Many Individuals
[00:16:20.000 --> 00:16:23.000]  我覺得英文翻譯比較容易記
[00:16:23.000 --> 00:16:27.000]  One Body 但有很多個個體
[00:16:27.000 --> 00:16:33.000]  這段經文我們還是留意中文
[00:16:33.000 --> 00:16:36.000]  不過我想說
[00:16:36.000 --> 00:16:39.000]  One Body Many Parts
[00:16:39.000 --> 00:16:44.000]  不要只以為自己很厲害、很大
[00:16:44.000 --> 00:16:47.000]  我真的很衷心跟大家分享
[00:16:47.000 --> 00:16:50.000]  真的單打獨鬥是不行的
[00:16:50.000 --> 00:16:52.000]  真的贏是要一起贏
[00:16:52.000 --> 00:16:54.000]  怕是要一起怕
[00:16:54.000 --> 00:16:58.000]  你試一下晚上過那條黑暗的隧道
[00:16:58.000 --> 00:17:00.000]  其實你都心慌慌的
[00:17:00.000 --> 00:17:02.000]  是不是有人跟你過是好一點
[00:17:02.000 --> 00:17:08.000]  所以這段經文裡面提到身體
[00:17:08.000 --> 00:17:10.000]  所以我剛才有說
[00:17:10.000 --> 00:17:11.000]  保羅是怎麼說的
[00:17:11.000 --> 00:17:17.000]  保羅是用眼耳鼻頭和腳
[00:17:17.000 --> 00:17:23.000]  教導我們不要彼此來小看對方
[00:17:23.000 --> 00:17:30.000]  又或者去消滅他的功能
[00:17:30.000 --> 00:17:32.000]  這裡有說
[00:17:32.000 --> 00:17:36.000]  他說如果身體都是眼
[00:17:36.000 --> 00:17:39.000]  又怎麼聽話呢
[00:17:39.000 --> 00:17:43.000]  我們有時是眼未到已經聽到東西
[00:17:43.000 --> 00:17:46.000]  聽到東西就眼到了
[00:17:46.000 --> 00:17:49.000]  如果沒有鼻子就聞不到東西
[00:17:49.000 --> 00:17:52.000]  所以頭和腳
[00:17:52.000 --> 00:17:53.000]  有人這樣說
[00:17:53.000 --> 00:17:57.000]  全世界最遠的距離是哪裡
[00:17:57.000 --> 00:17:59.000]  就是頭到腳
[00:17:59.000 --> 00:18:01.000]  當然中間經過心
[00:18:01.000 --> 00:18:05.000]  很多人說天下無敵
[00:18:05.000 --> 00:18:07.000]  做是有心無力的
[00:18:07.000 --> 00:18:08.000]  他說而已
[00:18:08.000 --> 00:18:11.000]  或者理性告訴他應該做一件事
[00:18:11.000 --> 00:18:14.000]  但他完全不會付諸行動
[00:18:14.000 --> 00:18:16.000]  所以有句金句
[00:18:16.000 --> 00:18:18.000]  與其一百次感動
[00:18:18.000 --> 00:18:20.000]  不如一次行動
[00:18:20.000 --> 00:18:26.000]  但是整個人真的要互相配合
[00:18:26.000 --> 00:18:28.000]  這件事才能出現
[00:18:28.000 --> 00:18:31.000]  所以我在想
[00:18:31.000 --> 00:18:36.000]  其實怎樣能夠描繪到這個生態
[00:18:36.000 --> 00:18:39.000]  其實一場足球比賽最容易
[00:18:39.000 --> 00:18:43.000]  當然美獅我們對他也有些耿耿於懷
[00:18:43.000 --> 00:18:48.000]  但是有足球的專家說
[00:18:48.000 --> 00:18:52.000]  美獅在所有球王裡面
[00:18:52.000 --> 00:18:56.000]  其實爆值當然最高
[00:18:56.000 --> 00:19:00.000]  但是美獅的走位是最強
[00:19:00.000 --> 00:19:06.000]  但是他動作原來是最少的
[00:19:06.000 --> 00:19:08.000]  但是他動作最少
[00:19:08.000 --> 00:19:11.000]  但是他進球是最多的
[00:19:11.000 --> 00:19:14.000]  那就是說那些球是怎麼來的
[00:19:14.000 --> 00:19:16.000]  是別人交給他的
[00:19:16.000 --> 00:19:20.000]  以及交給他也有信心他一定會使命必達
[00:19:20.000 --> 00:19:22.000]  他不會留下來的
[00:19:22.000 --> 00:19:27.000]  你會發現一場足球精彩在哪裡呢
[00:19:27.000 --> 00:19:29.000]  我又說說第二場足球
[00:19:29.000 --> 00:19:31.000]  剛剛英超完了
[00:19:31.000 --> 00:19:36.000]  去年年底就有一個創紀錄的比賽
[00:19:36.000 --> 00:19:40.000]  就是一個中型班的柳卡素對石飛鑾
[00:19:40.000 --> 00:19:42.000]  九月份的賽事
[00:19:42.000 --> 00:19:47.000]  那場賽事不是因為8比0而創紀錄
[00:19:47.000 --> 00:19:49.000]  是什麼創紀錄呢
[00:19:49.000 --> 00:19:54.000]  是八球波是由八個球員進球的
[00:19:54.000 --> 00:19:59.000]  你會發現就算你不踢球你看球
[00:19:59.000 --> 00:20:03.000]  你聽球你也知道一場球其實有多少個球員
[00:20:03.000 --> 00:20:05.000]  就是正規的足球比賽
[00:20:05.000 --> 00:20:06.000]  11個嘛
[00:20:06.000 --> 00:20:09.000]  多數龍門很少走上去
[00:20:09.000 --> 00:20:13.000]  就是說真的走動是會有機會
[00:20:13.000 --> 00:20:15.000]  如果可以進就進球的
[00:20:15.000 --> 00:20:20.000]  你會發現是十個球員有八個進球
[00:20:20.000 --> 00:20:22.000]  那就精彩了
[00:20:22.000 --> 00:20:24.000]  我相信他們不會說
[00:20:24.000 --> 00:20:26.000]  進球是前鋒的關我什麼事
[00:20:26.000 --> 00:20:28.000]  我負責交球而已
[00:20:28.000 --> 00:20:30.000]  但也有可能他帶球的時候
[00:20:30.000 --> 00:20:32.000]  他發現自己的位置比較漂亮
[00:20:32.000 --> 00:20:35.000]  可能前鋒會交球給後衛
[00:20:35.000 --> 00:20:37.000]  叫他走過來鼓勵他
[00:20:37.000 --> 00:20:39.000]  跟著你傳我傳他
[00:20:39.000 --> 00:20:41.000]  這樣就進球了
[00:20:41.000 --> 00:20:44.000]  這個起不是真實的
[00:20:44.000 --> 00:20:46.000]  我們試宮或者職場是需要什麼
[00:20:46.000 --> 00:20:48.000]  要走位要補位
[00:20:48.000 --> 00:20:51.000]  但是你是有位置的
[00:20:51.000 --> 00:20:53.000]  你贏了球
[00:20:53.000 --> 00:20:54.000]  不過如果你是後衛
[00:20:54.000 --> 00:20:57.000]  拜託你走回來後防
[00:20:57.000 --> 00:21:00.000]  所以我們既是打位置球
[00:21:00.000 --> 00:21:02.000]  但也是打走位球
[00:21:02.000 --> 00:21:05.000]  甚至是打補位球
[00:21:05.000 --> 00:21:07.000]  甚至是打什麼
[00:21:07.000 --> 00:21:09.000]  有時候我們傳球傳得不夠漂亮
[00:21:09.000 --> 00:21:12.000]  或者明明覺得對方可以接到
[00:21:12.000 --> 00:21:14.000]  你會跟著看
[00:21:14.000 --> 00:21:17.000]  看到那個球原來到不了自己隊友腳下
[00:21:17.000 --> 00:21:19.000]  你會多走兩步
[00:21:19.000 --> 00:21:21.000]  走回去拿球
[00:21:21.000 --> 00:21:23.000]  你不會說這個球是屬於他的
[00:21:23.000 --> 00:21:24.000]  不好意思
[00:21:24.000 --> 00:21:26.000]  無論不屬於他
