
[00:00:00.000 --> 00:00:02.720]  今天和大家分享的焦點
[00:01:33.880 --> 00:01:38.680]  我要你下BNO
[00:01:38.680 --> 00:01:40.840]  面對今天的課堂
[00:01:40.840 --> 00:01:42.960]  我不知道你有沒有壓力
[00:01:42.960 --> 00:01:45.360]  上個星期你走出去了
[00:01:45.360 --> 00:01:48.880]  這個星期你上不了宿舍
[00:01:48.880 --> 00:01:52.960]  我想壓力是我們常常碰到的
[00:01:52.960 --> 00:01:54.520]  最近我看了一本書
[00:01:54.520 --> 00:01:55.680]  這本書寫得很好
[00:01:55.680 --> 00:01:56.960]  很簡單很容易看
[00:01:56.960 --> 00:01:59.760]  鼓勵我們中間特別人生下半場
[00:01:59.760 --> 00:02:03.120]  那些我們邁向中年的弟兄姊妹
[00:02:03.120 --> 00:02:03.640]  鼓勵你們看
[00:02:03.640 --> 00:02:04.800]  歐長江寫的
[00:02:04.800 --> 00:02:07.080]  一個很好的弟兄
[00:02:07.080 --> 00:02:09.920]  他其中有一篇是講壓力的
[00:02:09.920 --> 00:02:12.680]  他說一般人面對壓力
[00:02:12.680 --> 00:02:14.320]  或者說從心理學的角度
[00:02:14.320 --> 00:02:16.400]  因為他是一個輔導員
[00:02:16.400 --> 00:02:18.080]  怎樣去面對壓力
[00:02:18.080 --> 00:02:22.200]  通常有四個進路
[00:02:22.200 --> 00:02:24.200]  第一個進路就是說
[00:02:24.200 --> 00:02:26.720]  通常壓力會帶給我們身體
[00:02:26.720 --> 00:02:28.240]  或者生理上的一些反應
[00:02:28.240 --> 00:02:29.680]  譬如說你可能很緊張
[00:02:29.680 --> 00:02:30.960]  你的肌肉抽搐
[00:02:30.960 --> 00:02:32.000]  腰痛
[00:02:32.000 --> 00:02:33.320]  頸也很繃緊
[00:02:33.320 --> 00:02:35.520]  這些現象會很多
[00:02:35.520 --> 00:02:37.880]  一個進路就是面對壓力的時候
[00:02:37.880 --> 00:02:39.080]  你就舒緩它
[00:02:39.080 --> 00:02:42.280]  譬如說找人幫你按摩
[00:02:42.280 --> 00:02:43.400]  幫你做指壓
[00:02:43.400 --> 00:02:44.680]  幫你做運動
[00:02:44.680 --> 00:02:48.120]  就是減低身體上的緊張
[00:02:48.120 --> 00:02:49.880]  壓力帶來的影響
[00:02:49.880 --> 00:02:51.840]  這個進路好不好
[00:02:51.840 --> 00:02:53.000]  其實是重要的
[00:02:53.000 --> 00:02:54.080]  也是好的
[00:02:54.080 --> 00:02:56.040]  所以特別是年輕的
[00:02:56.040 --> 00:02:59.160]  年輕的
[00:02:59.160 --> 00:03:01.440]  你可以多做運動
[00:03:01.440 --> 00:03:03.160]  當你面對壓力的時候
[00:03:03.160 --> 00:03:04.560]  OK 我也要的
[00:03:04.560 --> 00:03:08.600]  不過這個方法是自卑不自本的
[00:03:08.600 --> 00:03:10.960]  你面對身體上的需要
[00:03:10.960 --> 00:03:12.560]  你做這件事
[00:03:12.560 --> 00:03:15.200]  第二種面對壓力的方法
[00:03:15.200 --> 00:03:16.680]  他說這招很絕的
[00:03:16.680 --> 00:03:19.480]  叫做剔除壓力的來源
[00:03:19.480 --> 00:03:22.560]  意思就是說壓力總是有個源頭的
[00:03:22.560 --> 00:03:23.840]  有個原因的
[00:03:23.840 --> 00:03:26.400]  譬如假設你的工作帶給你壓力
[00:03:26.400 --> 00:03:28.640]  回到公司見到上司
[00:03:28.640 --> 00:03:30.720]  見到那班同事你就覺得不行了
[00:03:30.720 --> 00:03:31.600]  很頭痛了
[00:03:31.600 --> 00:03:33.160]  我真的搞不定了
[00:03:33.160 --> 00:03:35.160]  那你怎樣剔除這個壓力呢
[00:03:35.160 --> 00:03:36.840]  簡單而已
[00:03:36.840 --> 00:03:37.600]  遞一封信
[00:03:37.600 --> 00:03:39.080]  搞定
[00:03:39.080 --> 00:03:43.760]  但這個是一個很徹底的方法
[00:03:43.760 --> 00:03:44.960]  對這件事來說
[00:03:44.960 --> 00:03:45.880]  減除壓力
[00:03:45.880 --> 00:03:47.720]  但這個方法是很難做的
[00:03:47.720 --> 00:03:49.400]  有時候決定是很難的
[00:03:49.400 --> 00:03:50.560]  我見到經濟困難
[00:03:50.560 --> 00:03:51.480]  我欠了很多債
[00:03:51.480 --> 00:03:52.560]  壓力怎麼辦
[00:03:52.560 --> 00:03:54.280]  怎樣面對
[00:03:54.280 --> 00:03:55.880]  破產
[00:03:55.880 --> 00:03:57.080]  可能你會解決了
[00:03:57.080 --> 00:03:59.400]  這個經濟帶給你的壓力的問題
[00:03:59.400 --> 00:04:00.760]  這個是第二種
[00:04:00.760 --> 00:04:01.720]  拿走那個
[00:04:01.720 --> 00:04:04.000]  令你有壓力的那個源頭
[00:04:04.000 --> 00:04:05.200]  第三個
[00:04:05.200 --> 00:04:06.440]  這個就很重要
[00:04:06.440 --> 00:04:07.480]  也很常見的
[00:04:07.480 --> 00:04:08.800]  就是找支持
[00:04:08.800 --> 00:04:09.960]  通常有壓力的人
[00:04:09.960 --> 00:04:12.200]  他裡面當然有很多情緒
[00:04:12.200 --> 00:04:12.880]  有很多情感
[00:04:12.880 --> 00:04:14.120]  有很多需要跟別人談
[00:04:14.120 --> 00:04:14.680]  跟別人說
[00:04:14.680 --> 00:04:15.720]  跟別人相信
[00:04:15.720 --> 00:04:16.960]  跟別人討論
[00:04:16.960 --> 00:04:18.400]  跟別人叫
[00:04:18.400 --> 00:04:20.600]  有很多這些需要
[00:04:20.600 --> 00:04:23.400]  所以一個面對壓力的方法
[00:04:23.400 --> 00:04:24.720]  就是你要找一些
[00:04:24.720 --> 00:04:26.320]  適合的人去談
[00:04:26.320 --> 00:04:27.360]  找一些對象
[00:04:27.360 --> 00:04:28.920]  跟他說
[00:04:28.920 --> 00:04:29.720]  告訴他
[00:04:29.720 --> 00:04:30.400]  我很慘
[00:04:30.400 --> 00:04:31.800]  我很辛苦
[00:04:31.800 --> 00:04:32.920]  真的很辛苦
[00:04:32.920 --> 00:04:34.000]  為甚麼會這樣
[00:04:34.000 --> 00:04:34.960]  那個人真是壞
[00:04:34.960 --> 00:04:36.400]  諸如此類
[00:04:36.400 --> 00:04:37.320]  通常這些對象
[00:04:37.320 --> 00:04:38.800]  當然是你的親民戰友
[00:04:38.800 --> 00:04:41.120]  你的配偶
[00:04:41.120 --> 00:04:42.400]  或者是你的好朋友
[00:04:42.400 --> 00:04:43.040]  弟兄姊妹
[00:04:43.040 --> 00:04:44.360]  你的導師等等
[00:04:44.360 --> 00:04:45.000]  行雷俱沐
[00:04:45.000 --> 00:04:45.960]  諸如此類
[00:04:45.960 --> 00:04:46.640]  不過你知道
[00:04:46.640 --> 00:04:48.120]  這種人是界線的
[00:04:48.120 --> 00:04:49.200]  意思就是說
[00:04:49.200 --> 00:04:50.320]  你說到某個地步
[00:04:50.320 --> 00:04:52.920]  其實就盡了
[00:04:52.920 --> 00:04:54.840]  你找你的導師聊天
[00:04:54.840 --> 00:04:55.880]  你不會抓到他
[00:04:55.880 --> 00:04:57.360]  聊到半夜三更
[00:04:57.360 --> 00:04:58.720]  聊到兩點就好了
[00:04:58.720 --> 00:05:00.520]  不要聊到三點
[00:05:00.520 --> 00:05:02.000]  這個當然是開玩笑的
[00:05:02.000 --> 00:05:03.040]  聊到十二點之前
[00:05:03.040 --> 00:05:04.200]  你就很收檔了
[00:05:04.200 --> 00:05:04.840]  就是說
[00:05:04.840 --> 00:05:06.480]  你要找一個對象
[00:05:06.480 --> 00:05:07.480]  你去談判
[00:05:07.480 --> 00:05:08.840]  減低你的壓力
[00:05:08.840 --> 00:05:10.080]  帶給你的情緒
[00:05:10.080 --> 00:05:12.120]  這是一個很重要的一部分
[00:05:12.120 --> 00:05:14.520]  第四個面對壓力的方法
[00:05:14.520 --> 00:05:16.880]  它叫轉化
[00:05:16.880 --> 00:05:17.880]  意思就是說
[00:05:17.880 --> 00:05:19.040]  如果那個壓力
[00:05:19.040 --> 00:05:22.480]  那件事給你一個壓力
[00:05:22.480 --> 00:05:25.000]  你就嘗試用這個方法
[00:05:25.000 --> 00:05:27.200]  將這個感覺
[00:05:27.200 --> 00:05:28.240]  這個思想
[00:05:28.240 --> 00:05:29.360]  這個想法
[00:05:29.360 --> 00:05:32.880]  轉了它
[00:05:32.880 --> 00:05:33.840]  對那件事
[00:05:33.840 --> 00:05:35.600]  給它一個新的意義
[00:05:35.600 --> 00:05:37.440]  譬如假設中年人
[00:05:37.440 --> 00:05:38.920]  我這些中年人
[00:05:38.920 --> 00:05:40.440]  看到這些年輕人
[00:05:40.440 --> 00:05:41.840]  我就很羨慕
[00:05:41.840 --> 00:05:42.920]  第一
[00:05:42.920 --> 00:05:45.560]  精力充沛
[00:05:45.560 --> 00:05:47.480]  第二就很有衝勁
[00:05:47.480 --> 00:05:48.520]  很有活力
[00:05:48.520 --> 00:05:49.440]  我這些
[00:05:49.440 --> 00:05:51.160]  我想很久才行動的那些
[00:05:51.160 --> 00:05:53.120]  想不想完就全都去了
[00:05:53.120 --> 00:05:53.840]  真的
[00:05:53.840 --> 00:05:55.800]  看到他們就覺得自愧不如了
[00:05:55.800 --> 00:05:57.600]  身體的情況又差
[00:05:57.600 --> 00:05:58.480]  真是慘了
[00:05:58.480 --> 00:05:59.320]  這種感覺
[00:05:59.320 --> 00:06:00.280]  很強烈的
[00:06:00.280 --> 00:06:02.000]  那你怎樣去面對這種
[00:06:02.000 --> 00:06:03.320]  帶給你的壓力感呢
[00:06:03.320 --> 00:06:04.320]  一個轉化
[00:06:04.320 --> 00:06:05.920]  你就想一想
[00:06:05.920 --> 00:06:06.680]  沒錯
[00:06:06.680 --> 00:06:08.600]  我對自己的生命
[00:06:08.600 --> 00:06:09.280]  這個狀態
[00:06:09.280 --> 00:06:10.440]  是有這種的不滿
[00:06:10.440 --> 00:06:11.560]  不過不是的
[00:06:11.560 --> 00:06:13.240]  你給他們有些好東西
[00:06:13.240 --> 00:06:14.320]  是他們沒有的
[00:06:14.320 --> 00:06:15.760]  就是你的人生經驗
[00:06:15.760 --> 00:06:16.960]  不比他們豐富
[00:06:16.960 --> 00:06:19.600]  比他們更加的成熟
[00:06:19.600 --> 00:06:22.000]  比他們面對的人生體驗更多
[00:06:22.000 --> 00:06:22.800]  所以
[00:06:22.800 --> 00:06:24.600]  你可以在這一方面
[00:06:24.600 --> 00:06:25.400]  參與
[00:06:25.400 --> 00:06:26.560]  還有貢獻的
[00:06:26.560 --> 00:06:28.400]  你不需要和他們一起走的
[00:06:28.400 --> 00:06:29.200]  不過告訴他們
[00:06:29.200 --> 00:06:30.400]  怎樣走比較好
[00:06:30.400 --> 00:06:31.440]  怎樣走是
[00:06:31.440 --> 00:06:32.640]  更加對你有利
[00:06:32.640 --> 00:06:34.040]  更加有益處的
[00:06:34.040 --> 00:06:35.040]  這樣
[00:06:35.040 --> 00:06:37.400]  你不是從一個負面的角度去想
[00:06:37.400 --> 00:06:39.200]  你就可以轉去另一個角度
[00:06:39.200 --> 00:06:40.160]  從心理學來說
[00:06:40.160 --> 00:06:42.120]  其實有這四種方法
[00:06:42.120 --> 00:06:43.320]  其實這些方法裡面
[00:06:43.320 --> 00:06:44.840]  我覺得信仰
[00:06:44.840 --> 00:06:46.680]  其實帶給人很多啟發
[00:06:46.680 --> 00:06:48.040]  和很多啟示
[00:06:48.040 --> 00:06:50.560]  今天我很想和大家看一段經文
[00:06:50.560 --> 00:06:52.240]  就是哥倫多後書
[00:06:52.240 --> 00:06:54.200]  講保羅面對哥倫多教會的時候
[00:06:54.200 --> 00:06:55.840]  分享他面對壓力
[00:06:55.840 --> 00:06:57.120]  那一種的
[00:06:57.120 --> 00:06:59.080]  心情和看法
[00:06:59.080 --> 00:07:00.880]  臨後第四章
[00:07:00.880 --> 00:07:03.480]  第七節到第十五節
[00:07:03.480 --> 00:07:05.920]  我們一起看一段經文
[00:07:05.920 --> 00:07:08.920]  請姐妹讀第七節
[00:07:08.920 --> 00:07:10.760]  到第九節
[00:07:10.760 --> 00:07:12.160]  這是前面那一段
[00:07:12.160 --> 00:07:13.640]  弟兄讀第十節
[00:07:13.640 --> 00:07:15.000]  到第十五節
[00:07:15.000 --> 00:07:17.000]  請姐妹先
[00:07:17.000 --> 00:07:18.000]  請
[00:07:18.000 --> 00:07:30.160]  保羅在他寫這段經文的時候
[00:07:30.160 --> 00:07:32.920]  他面對著一個很大的壓力
[00:07:32.920 --> 00:07:35.360]  因為哥倫多教會的人
[00:07:35.360 --> 00:07:37.320]  雖然是他生出來的教會
[00:07:37.320 --> 00:07:39.520]  但是對他有很多的不信任
[00:07:39.520 --> 00:07:41.280]  很多的不滿
[00:07:41.280 --> 00:07:42.440]  起碼部分
[00:07:42.440 --> 00:07:43.680]  應該不是全部
[00:07:43.680 --> 00:07:46.600]  他也碰到在他侍奉的裡面
[00:07:46.600 --> 00:07:48.680]  一個很強烈的
[00:07:48.680 --> 00:07:51.040]  很艱難的遭遇
[00:07:51.040 --> 00:07:52.040]  他寫這封信的時候
[00:07:52.040 --> 00:07:54.920]  帶著一種很複雜的心情來寫
[00:07:54.920 --> 00:07:56.840]  他分享的一件事
[00:07:56.840 --> 00:07:58.360]  就是他面對這種
[00:07:58.360 --> 00:08:00.120]  內外交戰的壓力裡面
[00:08:00.120 --> 00:08:01.960]  他怎樣和這群弟兄姐妹
[00:08:01.960 --> 00:08:03.920]  分享他自己的心情
[00:08:03.920 --> 00:08:06.480]  我很想透過這段經文和大家分享
[00:08:06.480 --> 00:08:07.720]  我們面對壓力的時候
[00:08:07.720 --> 00:08:10.080]  我們有兩種態度可以學習
[00:08:10.080 --> 00:08:12.280]  第一種就是我們要知道
[00:08:12.280 --> 00:08:13.840]  我們有信仰的人
[00:08:13.840 --> 00:08:14.640]  我們要認識
[00:08:14.640 --> 00:08:17.280]  在我們這個脆弱的生命裡面
[00:08:17.280 --> 00:08:19.800]  是一個大能的寶貝
[00:08:19.800 --> 00:08:22.800]  第七節
[00:08:22.800 --> 00:08:25.440]  他已經開宗明義地說
[00:08:25.440 --> 00:08:26.200]  他說
[00:08:26.200 --> 00:08:28.720]  「我們有者寶貝放在瓦器裡
[00:08:28.720 --> 00:08:30.280]  要顯明者莫大之能力
[00:08:30.280 --> 00:08:32.800]  是出於神,不是出於我們」
[00:08:32.800 --> 00:08:33.840]  他有一個對比
[00:08:33.840 --> 00:08:34.840]  一個就是瓦器
[00:08:34.840 --> 00:08:36.480]  一個就是寶貝
[00:08:36.480 --> 00:08:38.480]  瓦器就是指我這個人
[00:08:38.480 --> 00:08:40.400]  這個生命或者這個身體
[00:08:40.400 --> 00:08:41.880]  瓦器是什麼意思
[00:08:41.880 --> 00:08:43.120]  如果用這個形容詞
[00:08:43.120 --> 00:08:46.440]  這個比喻的話
[00:08:46.440 --> 00:08:47.600]  家裡那些
[00:08:47.600 --> 00:08:48.600]  廚房那些
[00:08:48.600 --> 00:08:50.520]  有的家庭主婦會知道
[00:08:50.520 --> 00:08:52.680]  有很多種廚房的用具
[00:08:52.680 --> 00:08:54.080]  瓦器通常那些
[00:08:54.080 --> 00:08:56.280]  比較上很容易爛的
[00:08:56.280 --> 00:08:56.960]  它不是金屬
[00:08:56.960 --> 00:08:58.440]  不是鐵
[00:08:58.440 --> 00:09:00.200]  那些是很容易打爛的
[00:09:00.200 --> 00:09:01.280]  那些相對來說
[00:09:01.280 --> 00:09:02.840]  是沒那麼貴重的
[00:09:02.840 --> 00:09:04.400]  沒那麼值錢的
[00:09:04.400 --> 00:09:05.440]  又容易脆弱
[00:09:05.440 --> 00:09:06.080]  又不貴重
[00:09:06.080 --> 00:09:06.680]  又不值錢
[00:09:06.680 --> 00:09:08.640]  那些叫做瓦器一般來說
[00:09:08.640 --> 00:09:10.920]  他就會形容他自己這個生命
[00:09:10.920 --> 00:09:12.720]  就好像一個瓦器一樣
[00:09:12.720 --> 00:09:14.120]  這個瓦器
[00:09:14.120 --> 00:09:16.920]  其實是很容易不行的
[00:09:16.920 --> 00:09:18.640]  但是他說這個瓦器裡面
[00:09:18.640 --> 00:09:20.480]  有一個寶貝
[00:09:20.480 --> 00:09:21.360]  一個寶貝
[00:09:21.360 --> 00:09:23.360]  這個寶貝大有大能力的
[00:09:23.360 --> 00:09:25.840]  這個寶貝當然是前面一直說
[00:09:25.840 --> 00:09:28.160]  就是他知道他在這個服事
[00:09:28.160 --> 00:09:29.920]  他在服事的是一位
[00:09:29.920 --> 00:09:32.160]  沒有權柄能力的上帝
[00:09:32.160 --> 00:09:33.120]  這位是主耶穌
[00:09:33.120 --> 00:09:34.160]  他是他的僕人
[00:09:34.160 --> 00:09:35.960]  還有說他在這個生命裡面
[00:09:35.960 --> 00:09:38.560]  被這份耶穌的榮光
[00:09:38.560 --> 00:09:40.480]  上帝的榮光照著
[00:09:40.480 --> 00:09:42.560]  這種福音在他裡面
[00:09:42.560 --> 00:09:43.560]  簡單來說
[00:09:43.560 --> 00:09:45.040]  他知道他在服事神
[00:09:45.040 --> 00:09:46.360]  他知道他裡面
[00:09:46.360 --> 00:09:48.120]  是有耶穌和他一起
[00:09:48.120 --> 00:09:50.880]  這個就是他的寶貝
[00:09:50.880 --> 00:09:51.960]  他的寶貝
[00:09:51.960 --> 00:09:55.160]  他說這個外在的脆弱的瓦器
[00:09:55.160 --> 00:09:56.760]  但是其實裡面
[00:09:56.760 --> 00:09:59.080]  是有一個有能力的寶貝
[00:09:59.080 --> 00:10:01.280]  在他裡面
[00:10:01.280 --> 00:10:02.040]  你信不信
[00:10:02.040 --> 00:10:04.920]  在你裡面有一個有能力的寶貝
[00:10:04.920 --> 00:10:06.600]  你信不信
[00:10:06.600 --> 00:10:07.720]  問題就是
[00:10:07.720 --> 00:10:11.000]  他說這個莫大的能力是什麼意思
[00:10:11.000 --> 00:10:11.840]  當我們說
[00:10:11.840 --> 00:10:12.920]  我們裡面有一個寶貝
[00:10:12.920 --> 00:10:14.160]  他有莫大的能力
[00:10:14.160 --> 00:10:14.960]  什麼意思呢
[00:10:14.960 --> 00:10:16.440]  這句話
[00:10:16.440 --> 00:10:17.640]  通常我們會想
[00:10:17.640 --> 00:10:18.240]  能力
[00:10:18.240 --> 00:10:19.600]  莫大的能力
[00:10:19.600 --> 00:10:20.960]  我們就會想起很多
[00:10:20.960 --> 00:10:22.560]  很powerful的東西
[00:10:22.560 --> 00:10:23.640]  很mighty
[00:10:23.640 --> 00:10:24.560]  powerful的東西
[00:10:24.560 --> 00:10:25.720]  這個人走過來
[00:10:25.720 --> 00:10:26.840]  他的腳跛了
[00:10:26.840 --> 00:10:27.520]  一祈禱
[00:10:27.520 --> 00:10:28.920]  立刻站起來
[00:10:28.920 --> 00:10:29.960]  坐輪椅來
[00:10:29.960 --> 00:10:30.680]  在你面前
[00:10:30.680 --> 00:10:31.320]  你一去祈禱
[00:10:31.320 --> 00:10:31.760]  站起來
[00:10:31.760 --> 00:10:32.200]  走走
[00:10:32.200 --> 00:10:33.120]  Hallelujah
[00:10:33.120 --> 00:10:33.920]  眼瞎了
[00:10:33.920 --> 00:10:35.480]  你為他一個禱告
[00:10:35.480 --> 00:10:36.000]  不用碰他
[00:10:36.000 --> 00:10:36.920]  他的眼睛開了
[00:10:36.920 --> 00:10:38.520]  power
[00:10:38.520 --> 00:10:38.920]  能力
[00:10:38.920 --> 00:10:40.360]  是不是這個意思呢
[00:10:40.360 --> 00:10:41.720]  但如果你看他的下文
[00:10:41.720 --> 00:10:43.600]  不是說這些東西的
[00:10:43.600 --> 00:10:44.720]  他的下文
[00:10:44.720 --> 00:10:46.880]  其實是用了
[00:10:46.880 --> 00:10:50.480]  四個對比
[00:10:50.480 --> 00:10:53.160]  應該六個對比
[00:10:53.160 --> 00:10:53.960]  四個對比
[00:10:53.960 --> 00:10:55.600]  他在說這個能力是怎麼樣的
[00:10:55.600 --> 00:10:57.120]  我們讀一次好嗎
[00:10:57.120 --> 00:11:00.280]  第八和第九節
[00:11:00.280 --> 00:11:02.280]  我們四面受敵
[00:11:02.280 --> 00:11:04.120]  卻不被困住
[00:11:04.120 --> 00:11:07.120]  心裡作難卻不被困住
[00:11:07.120 --> 00:11:08.000]  很特別
[00:11:08.000 --> 00:11:10.560]  這個能力是什麼呢
[00:11:10.560 --> 00:11:11.320]  這個寶貝
[00:11:11.320 --> 00:11:12.360]  大比寶羅
[00:11:12.360 --> 00:11:13.600]  他的能力是什麼呢
[00:11:13.600 --> 00:11:15.240]  就是在說
[00:11:15.240 --> 00:11:18.040]  他四面被敵人追
[00:11:18.040 --> 00:11:18.960]  但是怎麼樣
[00:11:18.960 --> 00:11:20.240]  不用死
[00:11:20.240 --> 00:11:21.320]  不被困住的
[00:11:21.320 --> 00:11:22.400]  心裡作難
[00:11:22.400 --> 00:11:23.600]  怎麼好呢
[00:11:23.600 --> 00:11:24.920]  究竟怎麼好呢
[00:11:24.920 --> 00:11:27.760]  和這個籌款好
[00:11:27.760 --> 00:11:29.400]  還是和那個籌款好
[00:11:29.400 --> 00:11:30.880]  炒了些金色出來好
[00:11:30.880 --> 00:11:32.400]  還是賣了層樓好
[00:11:32.400 --> 00:11:33.920]  心裡作難
[00:11:33.920 --> 00:11:35.880]  卻不致失望
[00:11:35.880 --> 00:11:36.920]  有出路的
[00:11:36.920 --> 00:11:39.200]  然後怎麼樣呢
[00:11:39.200 --> 00:11:40.320]  接著一句是什麼
[00:11:40.320 --> 00:11:42.560]  遭逼迫卻不被丟棄
[00:11:42.560 --> 00:11:44.240]  被人迫害
[00:11:44.240 --> 00:11:46.000]  但是最後他知道
[00:11:46.000 --> 00:11:47.440]  他不會被人丟棄的
[00:11:47.440 --> 00:11:48.440]  神不會丟棄他的
[00:11:48.440 --> 00:11:49.240]  仍然存在
[00:11:49.240 --> 00:11:50.040]  仍然在這裡
[00:11:50.040 --> 00:11:51.880]  最後被人一拳打倒
[00:11:51.880 --> 00:11:52.960]  躺下了
[00:11:52.960 --> 00:11:54.960]  但都不會死
[00:11:54.960 --> 00:11:58.800]  其實這個是很悲壯的形容
[00:11:58.800 --> 00:11:59.880]  原來這個能力
[00:11:59.880 --> 00:12:01.640]  是一種打不倒的能力
[00:12:01.640 --> 00:12:03.160]  是一種面對困難
[00:12:03.160 --> 00:12:04.120]  面對壓力
[00:12:04.120 --> 00:12:05.760]  面對患難的時候
[00:12:05.760 --> 00:12:07.800]  仍然能夠堅強站立
[00:12:07.800 --> 00:12:09.560]  那種能力
[00:12:09.560 --> 00:12:10.560]  原來他所說的
[00:12:10.560 --> 00:12:12.120]  什麼叫做寶貝呢
[00:12:12.120 --> 00:12:13.600]  一個瓦器的寶貝
[00:12:13.600 --> 00:12:14.800]  瓦器裡面有寶貝
[00:12:14.800 --> 00:12:16.200]  意思就是說
[00:12:16.200 --> 00:12:18.280]  原來是面對種種的
[00:12:18.280 --> 00:12:20.000]  艱難、壓力、困難的時候
[00:12:20.000 --> 00:12:22.560]  我們仍然能夠站立
[00:12:22.560 --> 00:12:24.360]  仍然能夠有出路
[00:12:24.360 --> 00:12:25.280]  保羅這麼說
[00:12:25.280 --> 00:12:26.840]  他完全不抽象的
[00:12:26.840 --> 00:12:28.320]  因為他正正面對著
[00:12:28.320 --> 00:12:31.040]  很多很多這樣的遭遇
[00:12:31.040 --> 00:12:32.320]  在《似圖行傳》裡面
[00:12:32.320 --> 00:12:34.160]  我可以舉幾個例子
[00:12:34.160 --> 00:12:35.240]  《似圖行傳》
[00:12:35.240 --> 00:12:35.800]  十四章
[00:12:35.800 --> 00:12:37.000]  這封信
[00:12:37.000 --> 00:12:40.160]  應該是保羅第三次旅程
[00:12:40.160 --> 00:12:41.880]  去到爾忽所的時候寫的
[00:12:41.880 --> 00:12:43.760]  寫給他第二次旅程的時候
[00:12:43.760 --> 00:12:45.240]  建立的哥倫比亞教會
[00:12:45.240 --> 00:12:47.000]  在他第一次旅程的時候
[00:12:47.000 --> 00:12:47.800]  在十四章
[00:12:47.800 --> 00:12:49.640]  他是這麼說的
[00:12:49.640 --> 00:12:52.440]  說他去了一個地方叫勞斯德
[00:12:52.440 --> 00:12:53.680]  在那裡他傳道
[00:12:53.680 --> 00:12:54.520]  他們會堂裡面
[00:12:54.520 --> 00:12:55.880]  就傳呼音給很多人聽
[00:12:55.880 --> 00:12:57.320]  很多人就很喜歡
[00:12:57.320 --> 00:12:58.840]  很多人就很喜歡聽
[00:12:58.840 --> 00:13:00.240]  哇 你下星期再來
[00:13:00.240 --> 00:13:01.360]  下星期再聽你說過
[00:13:01.360 --> 00:13:02.480]  我們很有興趣
[00:13:02.480 --> 00:13:03.160]  下星期再來
[00:13:03.160 --> 00:13:05.040]  來了很多人聽你說話
[00:13:05.040 --> 00:13:06.960]  結果怎麼樣?
[00:13:06.960 --> 00:13:09.000]  接著當地的猶太同胞
[00:13:09.000 --> 00:13:10.400]  就很憎恨他
[00:13:10.400 --> 00:13:11.000]  有沒有搞錯
[00:13:11.000 --> 00:13:12.560]  我們在這裡打了這麼多年
[00:13:12.560 --> 00:13:13.200]  這麼久
[00:13:13.200 --> 00:13:14.280]  人們都不聽我
[00:13:14.280 --> 00:13:15.640]  你現在來了一兩個星期
[00:13:15.640 --> 00:13:16.280]  這麼多人聽你
[00:13:16.280 --> 00:13:16.640]  不行
[00:13:16.640 --> 00:13:18.920]  於是就找了很多人去
[00:13:18.920 --> 00:13:21.320]  很多什麼匪徒
[00:13:21.320 --> 00:13:21.840]  歹徒
[00:13:21.840 --> 00:13:23.960]  很多黑社會分子
[00:13:23.960 --> 00:13:24.880]  就追他
