
[00:00:00.000 --> 00:00:03.900]  對我們店中的還有我們線上的弟兄姐妹
[00:03:13.520 --> 00:03:19.240]  而且就讓好萊塢選擇把他的這個故事拍成一部電影
[00:03:19.240 --> 00:03:24.760]  那真的是不但是看到他在片中非常敬虔的樣子
[00:03:24.760 --> 00:03:29.800]  然後也看到他其實在他的房間的門口有一個小小的牌子
[00:03:29.800 --> 00:03:32.840]  掛在那裏上面寫着是
[00:03:32.840 --> 00:03:37.320]  耶穌基督昨日今日一直到永遠
[00:03:37.320 --> 00:03:41.600]  是從希伯來書13章第八節來的
[00:03:41.600 --> 00:03:46.920]  那親愛弟兄姐妹你知道這就是我們美國立國的精神
[00:03:46.920 --> 00:03:49.560]  可是今天呢
[00:03:49.560 --> 00:03:53.360]  那我們來低頭禱告
[00:03:53.360 --> 00:03:58.040]  肩負主耶穌聖靈保佑使我們恭敬的來到你面前
[00:03:58.040 --> 00:04:03.600]  主我們看到目前美國的情況
[00:04:03.600 --> 00:04:07.600]  實在是一片混亂
[00:04:07.600 --> 00:04:11.200]  人與人之間的關係不斷的在撕裂
[00:04:11.200 --> 00:04:13.680]  主我們知道這不是禰的心意
[00:04:13.680 --> 00:04:16.040]  這不是禰所要的
[00:04:16.040 --> 00:04:21.800]  但是主我們卻知道禰是那昨日今日一直到永遠的神
[00:04:21.800 --> 00:04:23.480]  禰必要保護我們
[00:04:23.480 --> 00:04:25.480]  看顧我們帶領我們
[00:04:25.480 --> 00:04:29.280]  我們就將我們的國家恭敬的仰望在主禰的手中
[00:04:29.280 --> 00:04:32.200]  求禰帶領我們能夠平安的經過
[00:04:32.200 --> 00:04:33.200]  謝謝主
[00:04:33.200 --> 00:04:34.800]  禱告奉耶穌的名
[00:04:34.800 --> 00:04:36.520]  阿們
[00:04:36.520 --> 00:04:40.680]  那牧師你可不可以看那有沒有第二段
[00:04:40.680 --> 00:04:43.560]  OK好我們來讀這兩段經文
[00:04:43.560 --> 00:04:45.800]  第一段經文是從淡依理書
[00:04:45.800 --> 00:04:49.400]  四章17節來的一起來讀
[00:04:49.400 --> 00:04:52.600]  這是守望者所發的命
[00:04:52.600 --> 00:04:54.520]  聖者所出的令
[00:04:54.520 --> 00:04:56.520]  討教世人知道
[00:04:56.520 --> 00:04:59.800]  至高者在人的國中掌權
[00:04:59.800 --> 00:05:03.280]  要將國賜予誰就賜予誰
[00:05:03.280 --> 00:05:07.520]  或利及卑微的人只掌國權
[00:05:07.520 --> 00:05:09.320]  這是淡依理書裏面的話
[00:05:09.320 --> 00:05:12.120]  那我們再來重複一下我們剛纔宣召的經文
[00:05:12.120 --> 00:05:14.640]  在啓示錄21章第三節
[00:05:14.640 --> 00:05:19.680]  我聽見聲音從寶座出來說
[00:05:19.680 --> 00:05:20.600]  看啊
[00:05:20.600 --> 00:05:22.840]  人的賬目在人間
[00:05:22.840 --> 00:05:24.960]  他要與人同住
[00:05:24.960 --> 00:05:27.280]  他要做他的子民
[00:05:27.280 --> 00:05:30.240]  神要親自與他們同在
[00:05:30.240 --> 00:05:32.400]  做他們的神
[00:05:32.400 --> 00:05:37.400]  那我今天就想從幾個方面來跟大家分享
[00:05:37.400 --> 00:05:40.640]  那第一段我們討論一下
[00:05:40.640 --> 00:05:42.840]  地上的國
[00:05:42.840 --> 00:05:46.680]  那剛纔從剛纔讀的這兩節經文裏面
[00:05:46.680 --> 00:05:49.120]  你就能夠看到神的心意
[00:05:49.120 --> 00:05:51.240]  從我們人類一開始
[00:05:51.240 --> 00:05:53.200]  我們的歷史的開始
[00:05:53.200 --> 00:05:56.360]  那神的賬目就設立在人間
[00:05:56.360 --> 00:05:57.360]  設立在人間
[00:05:57.360 --> 00:06:01.680]  而且至高者要在人的國中掌權
[00:06:01.680 --> 00:06:05.440]  所以剛纔我忘記誰在禱告說
[00:06:05.440 --> 00:06:09.040]  他說我們一切的好處都不在神以外
[00:06:09.040 --> 00:06:09.800]  Hallelujah
[00:06:09.800 --> 00:06:10.560]  是的
[00:06:10.560 --> 00:06:13.160]  所以創世紀創世紀裏面
[00:06:13.160 --> 00:06:15.200]  我們讀過創世紀的人都知道
[00:06:15.200 --> 00:06:17.560]  創世紀裏面有四件大事
[00:06:17.560 --> 00:06:18.960]  什麼事
[00:06:18.960 --> 00:06:20.480]  大家知道創造
[00:06:20.480 --> 00:06:22.760]  還有墮落
[00:06:22.760 --> 00:06:24.600]  還有洪水
[00:06:24.600 --> 00:06:25.360]  最後是什麼
[00:06:25.360 --> 00:06:26.600]  巴別塔
[00:06:26.600 --> 00:06:29.760]  那四個人是誰
[00:06:29.760 --> 00:06:33.000]  亞伯拉罕
[00:06:33.000 --> 00:06:34.400]  以薩
[00:06:34.400 --> 00:06:35.400]  雅各
[00:06:35.400 --> 00:06:36.080]  約瑟
[00:06:36.080 --> 00:06:38.400]  這四件事情跟四個人
[00:06:38.400 --> 00:06:41.200]  所以你把這四件事情跟四個人記起來的時候
[00:06:41.200 --> 00:06:44.760]  你大概就掌握到創世紀在講什麼了
[00:06:44.760 --> 00:06:53.440]  所以這四件事跟這四個人都很清楚地記載了神的真理
[00:06:53.440 --> 00:06:56.240]  神的良善跟神的完全
[00:06:56.240 --> 00:07:00.040]  還有人的自私貪婪跟罪惡
[00:07:00.040 --> 00:07:03.320]  聖經記載在洪水以後
[00:07:03.320 --> 00:07:05.960]  我們剛纔也講到第三件事就是洪水
[00:07:05.960 --> 00:07:10.080]  洪水以後全人類重新再來
[00:07:10.080 --> 00:07:11.360]  在創世紀
[00:07:11.360 --> 00:07:13.920]  我要提醒一下
[00:07:13.920 --> 00:07:18.920]  大家應該都有我們的教會的單章
[00:07:18.920 --> 00:07:23.960]  那個單章除了給你看看知道教會今天的程序之外
[00:07:23.960 --> 00:07:27.200]  其實也給你有機會可以做做筆記
[00:07:27.200 --> 00:07:28.880]  因爲我聽很多人講說
[00:07:28.880 --> 00:07:32.160]  常常聽完到一出去就忘記了
[00:07:32.160 --> 00:07:34.960]  那你如果說你在聽到的時候
[00:07:34.960 --> 00:07:36.120]  你有聽到什麼話
[00:07:36.120 --> 00:07:38.120]  你覺得是很值得記下來的
[00:07:38.120 --> 00:07:39.080]  你可以把它記下來
[00:07:39.080 --> 00:07:42.160]  所以你回去以後還可以fresh一下
[00:07:42.160 --> 00:07:44.040]  上次那個pan公講說媽媽
[00:07:44.040 --> 00:07:46.280]  你講到太多聖經節了
[00:07:46.280 --> 00:07:47.840]  我都來不及抄
[00:07:47.840 --> 00:07:50.040]  抄完回家都一直翻一直翻
[00:07:50.040 --> 00:07:51.880]  所以其實那是對我們好的
[00:07:51.880 --> 00:07:57.120]  那些經節都是神給神感動傳道人要跟大家分享的
[00:07:57.120 --> 00:08:00.760]  所以這邊講到創世紀十章第一個創世紀十章三十二節
[00:08:00.760 --> 00:08:02.800]  你來不及抄你就把經節抄下來
[00:08:02.800 --> 00:08:04.360]  你回家都可以再看
[00:08:04.360 --> 00:08:05.880]  他說挪亞的三個兒子
[00:08:05.880 --> 00:08:13.480]  閃含亞佛他們是他們是他們是三個支派的中三支宗派
[00:08:13.480 --> 00:08:16.240]  各隨他們的支派立國
[00:08:16.240 --> 00:08:17.440]  洪水之後
[00:08:17.440 --> 00:08:21.280]  他們分別在地上建立了不同的邦國
[00:08:21.280 --> 00:08:23.240]  所以這個我們就看到一件事情
[00:08:23.240 --> 00:08:25.720]  就是說在洪水以後
[00:08:25.720 --> 00:08:28.560]  那那個挪亞的三個兒子
[00:08:28.560 --> 00:08:31.560]  他們就分別在閃含亞佛
[00:08:31.560 --> 00:08:33.520]  分別在這個世界的各地
[00:08:33.520 --> 00:08:35.320]  我們知道散族是什麼
[00:08:35.320 --> 00:08:37.600]  我們東方人都是散族
[00:08:37.600 --> 00:08:39.160]  我們是散族人
[00:08:39.160 --> 00:08:40.760]  那韓是什麼
[00:08:40.760 --> 00:08:42.360]  韓是皮膚比較黑的
[00:08:42.360 --> 00:08:46.200]  在非洲那邊的西非東非那邊非洲的人
[00:08:46.200 --> 00:08:47.320]  那亞佛是什麼
[00:08:47.320 --> 00:08:51.680]  亞佛就是歐美當地的人叫歐美洲的人
[00:08:51.680 --> 00:08:54.840]  都是亞佛的族類
[00:08:54.840 --> 00:08:58.560]  那後來又發生一個八別塔的事件
[00:08:58.560 --> 00:09:01.160]  神就把我們的語言都變亂了
[00:09:01.160 --> 00:09:02.920]  那從散族開始
[00:09:02.920 --> 00:09:05.720]  從散族一族一族一代一代十代
[00:09:05.720 --> 00:09:08.200]  十代之後就來到亞伯拉罕
[00:09:08.200 --> 00:09:09.600]  亞伯蘭的時代
[00:09:09.600 --> 00:09:11.760]  那在亞伯蘭的時代一開始的時候
[00:09:11.760 --> 00:09:14.360]  在從創世紀十二章一到三節
[00:09:14.360 --> 00:09:15.840]  創世紀十二章一到三節
[00:09:15.840 --> 00:09:17.920]  我念給你們聽我們沒有寫出來
[00:09:17.920 --> 00:09:21.400]  他說耶和華對亞伯蘭說
[00:09:21.400 --> 00:09:23.960]  你要離開本地本族富家
[00:09:23.960 --> 00:09:26.320]  往我指示你的地方去
[00:09:26.320 --> 00:09:27.680]  我必叫你成爲大國
[00:09:27.680 --> 00:09:28.760]  我必賜福給你
[00:09:28.760 --> 00:09:30.320]  叫你的名爲大
[00:09:30.320 --> 00:09:34.400]  你也要叫別人祝福
[00:09:34.400 --> 00:09:36.000]  爲你祝福的
[00:09:36.000 --> 00:09:37.720]  我也必賜福於他
[00:09:37.720 --> 00:09:39.840]  咒詛你的我也必咒詛他
[00:09:39.840 --> 00:09:43.400]  地上的萬族都要因你而得福
[00:09:43.400 --> 00:09:44.720]  從上面這一小小段
[00:09:44.720 --> 00:09:47.560]  十二三節的經文裏面
[00:09:47.560 --> 00:09:49.200]  你就會看到一件事情
[00:09:49.200 --> 00:09:51.920]  神對人的心意
[00:09:51.920 --> 00:09:53.480]  從創世紀到啓示錄
[00:09:53.480 --> 00:09:54.320]  我們剛纔讀了
[00:09:54.320 --> 00:09:56.720]  從創世紀到啓示錄裏面
[00:09:56.720 --> 00:09:58.440]  神的心意就是什麼
[00:09:58.440 --> 00:09:59.560]  整個他的心意是什麼
[00:09:59.560 --> 00:10:01.360]  他跟我們在一起
[00:10:01.360 --> 00:10:02.680]  他太愛我們了
[00:10:02.680 --> 00:10:04.920]  他要與我們同住
[00:10:04.920 --> 00:10:06.520]  與我們同在
[00:10:06.520 --> 00:10:09.040]  神是樂意要祝福他兒女的
[00:10:09.040 --> 00:10:11.160]  非常樂意要祝福他兒女
[00:10:11.160 --> 00:10:12.720]  最近我們教會
[00:10:12.720 --> 00:10:15.480]  在讀詩篇和尼西米記的時候
[00:10:15.480 --> 00:10:16.560]  在這些經文裏面
[00:10:16.560 --> 00:10:20.240]  我們都一再的看到上帝的慈悲和憐憫
[00:10:20.240 --> 00:10:22.680]  也看到他的公義和聖潔
[00:10:22.680 --> 00:10:24.800]  在信化九的弟兄姊妹
[00:10:24.800 --> 00:10:27.240]  都是都對神的屬性
[00:10:27.240 --> 00:10:30.160]  耶穌的救贖跟聖靈的能力
[00:10:30.160 --> 00:10:32.040]  都應該很清楚認識了
[00:10:32.040 --> 00:10:33.680]  都已經非常認識了
[00:10:33.680 --> 00:10:36.880]  所以我們今天的宣召的經文裏面
[00:10:36.880 --> 00:10:39.440]  我們就可以看到一個地上的國
[00:10:39.440 --> 00:10:41.840]  還有一個天上的國
[00:10:41.840 --> 00:10:46.000]  天上神的國
[00:10:46.000 --> 00:10:49.720]  雖然在創世紀第三章之後
[00:10:49.720 --> 00:10:52.440]  整個人類就落到了撒旦的權勢之下
[00:10:52.440 --> 00:10:54.960]  我們都知道現在這個世界
[00:10:54.960 --> 00:10:57.200]  是在撒旦的權勢之下
[00:10:57.200 --> 00:11:01.080]  在挪亞的時代裏面
[00:11:01.080 --> 00:11:02.960]  地上是充滿了罪惡
[00:11:02.960 --> 00:11:06.240]  人終日所想的竟都是惡
[00:11:06.240 --> 00:11:12.360]  神雖然用洪水把地上的惡人都滅掉了
[00:11:12.360 --> 00:11:17.160]  但是神卻用方舟拯救了挪亞一家人
[00:11:17.160 --> 00:11:20.080]  之後到了摩西的時代
[00:11:20.080 --> 00:11:24.360]  聖經稱他們是硬着頸項的以色列人
[00:11:24.360 --> 00:11:27.000]  這些以色列人老是不聽話
[00:11:27.000 --> 00:11:30.040]  所以神稱他們是叫做硬着頸項的
[00:11:30.040 --> 00:11:35.440]  這羣神的選民一路走到律法時代
[00:11:35.440 --> 00:11:38.400]  進入了流難與密的迦南之地
[00:11:38.400 --> 00:11:39.800]  這些都是聖經裏面的
[00:11:39.800 --> 00:11:41.800]  我只是稍微把它摘出來的
[00:11:41.800 --> 00:11:44.400]  他們到了迦南地之後
[00:11:44.400 --> 00:11:49.600]  又經歷了在這個流難與密之地的地方
[00:11:49.600 --> 00:11:53.720]  他們喫了飽足就開始又背逆犯罪
[00:11:53.720 --> 00:11:56.440]  那個時代叫做釋師的時代
[00:11:56.440 --> 00:11:59.600]  釋師的時代一直到最後一個釋師
[00:11:59.600 --> 00:12:01.280]  大家知道最後一個釋師
[00:12:01.280 --> 00:12:04.200]  撒姆爾他被人厭棄之後
[00:12:04.200 --> 00:12:06.320]  王權時代就開始了
[00:12:06.320 --> 00:12:08.400]  以色列的第一個王是誰
[00:12:08.400 --> 00:12:10.120]  大家知道嗎
[00:12:10.120 --> 00:12:11.880]  掃羅
[00:12:11.880 --> 00:12:13.640]  掃羅是以色列的第一個王
[00:12:13.640 --> 00:12:15.840]  但是因爲他做了兩件事情
[00:12:15.840 --> 00:12:18.920]  所以他就失去了神的命定
[00:12:18.920 --> 00:12:20.080]  做什麼事情呢
[00:12:20.080 --> 00:12:24.920]  在撒姆爾紀上的十三章裏面
[00:12:24.920 --> 00:12:27.000]  第八節跟第十節裏面講說
[00:12:27.000 --> 00:12:29.960]  掃羅照着撒姆爾所定的日期
[00:12:29.960 --> 00:12:31.080]  等了七天
[00:12:31.080 --> 00:12:32.560]  他等了七天
[00:12:32.560 --> 00:12:34.680]  撒姆爾還沒有來到吉甲
[00:12:34.680 --> 00:12:38.240]  那百姓也都慢慢的離開掃羅散去了
[00:12:38.240 --> 00:12:41.880]  掃羅說把梵紀和平安紀帶到這裏來
[00:12:41.880 --> 00:12:44.360]  掃羅就獻了梵紀
[00:12:44.360 --> 00:12:46.880]  剛獻完梵紀
[00:12:46.880 --> 00:12:48.040]  撒姆爾就到了
[00:12:48.040 --> 00:12:49.480]  掃羅出去迎他
[00:12:49.480 --> 00:12:50.920]  要問他的好
[00:12:50.920 --> 00:12:52.200]  在十三節裏面
[00:12:52.200 --> 00:12:53.800]  撒姆爾對掃羅說什麼
[00:12:53.800 --> 00:12:56.240]  他說你做了糊塗事了
[00:12:56.240 --> 00:12:59.800]  沒有遵守耶和華女神所吩咐的命令
[00:12:59.800 --> 00:13:01.760]  若遵守耶和華
[00:13:01.760 --> 00:13:05.360]  必在以色列中堅立你的王位直到永遠
[00:13:05.360 --> 00:13:07.200]  聽這一段的話
[00:13:07.200 --> 00:13:09.800]  你知道掃羅做錯什麼事情嗎
[00:13:09.800 --> 00:13:11.760]  掃羅不能獻祭
[00:13:11.760 --> 00:13:12.960]  爲什麼他不能獻祭
[00:13:12.960 --> 00:13:14.640]  因爲他不是祭祀
[00:13:14.640 --> 00:13:15.760]  對不對
[00:13:15.760 --> 00:13:20.120]  你還覺得他等了七天
[00:13:20.120 --> 00:13:23.040]  我們上禮拜五貝利小祖經開始
[00:13:23.040 --> 00:13:26.200]  從歷未祭到希伯來書
[00:13:26.200 --> 00:13:27.800]  所以我們都知道梵紀戍紀
[00:13:27.800 --> 00:13:29.120]  我們都很清楚
[00:13:29.120 --> 00:13:32.680]  那爲什麼掃羅他不能獻祭
[00:13:32.680 --> 00:13:34.440]  因爲他不是祭祀
[00:13:34.440 --> 00:13:36.720]  那今天我在講到的時候
[00:13:36.720 --> 00:13:37.560]  你剛開始的時候
[00:13:37.560 --> 00:13:38.680]  你會聽到很多
[00:13:38.680 --> 00:13:41.600]  你都覺得很不能夠接受的事情
[00:13:41.600 --> 00:13:43.040]  那算什麼
[00:13:43.040 --> 00:13:44.840]  到最後我告訴你
[00:13:44.840 --> 00:13:46.080]  爲什麼
[00:13:46.080 --> 00:13:47.000]  第二個
[00:13:47.000 --> 00:13:51.880]  掃羅又到了撒姆爾紀上十五章二十二節這邊
[00:13:51.880 --> 00:13:55.200]  那撒姆爾說
[00:13:55.200 --> 00:14:00.840]  是掀起掃羅跟百姓聯襲雅甲
[00:14:00.840 --> 00:14:01.840]  雅甲是什麼
[00:14:01.840 --> 00:14:03.800]  是亞馬利人的王
[00:14:03.800 --> 00:14:05.200]  他們在跟
[00:14:05.200 --> 00:14:08.920]  這個掃羅在跟亞馬利人征戰
[00:14:08.920 --> 00:14:10.680]  那神是吩咐的
[00:14:10.680 --> 00:14:14.360]  說當你征戰完要把他們全部都滅盡
[00:14:14.360 --> 00:14:19.040]  但這裏掃羅和百姓卻聯襲雅甲王
[00:14:19.040 --> 00:14:20.160]  他聯襲雅甲王
[00:14:20.160 --> 00:14:23.920]  也愛惜上好的牛羊牛肚羊羔
[00:14:23.920 --> 00:14:26.760]  並一切美物不肯滅絕
[00:14:26.760 --> 00:14:29.760]  凡下賤受弱的都殺盡了
[00:14:29.760 --> 00:14:31.200]  而且掃羅說什麼
[00:14:31.200 --> 00:14:34.160]  我留下這些好東西可以獻祭的
[00:14:34.160 --> 00:14:35.880]  我要拿來獻祭的
[00:14:35.880 --> 00:14:36.640]  那你聽
[00:14:36.640 --> 00:14:38.200]  你聽撒姆爾怎麼說
[00:14:38.200 --> 00:14:40.160]  撒姆爾說
[00:14:40.160 --> 00:14:42.800]  耶和華喜愛繁祭和平安祭
[00:14:42.800 --> 00:14:46.520]  豈如他喜悅人聽從他的話
[00:14:46.520 --> 00:14:48.520]  聽命勝於獻祭
[00:14:48.520 --> 00:14:51.720]  順從獻與供養的自由
[00:14:51.720 --> 00:14:53.800]  丁子亮我們停下來想想
[00:14:53.800 --> 00:15:01.760]  你想想掃羅的行爲跟神的想法有什麼差別在哪裏
[00:15:01.760 --> 00:15:04.640]  你知道在以賽亞書五十五章第九節
[00:15:04.640 --> 00:15:06.160]  牧師幫我們打一下
[00:15:06.160 --> 00:15:08.360]  以賽亞書五十五章第九節有齁
[00:15:08.360 --> 00:15:09.680]  我們一起來唸
[00:15:09.680 --> 00:15:11.840]  天怎樣高過地
[00:15:11.840 --> 00:15:17.560]  照樣我的道路高過你們的道路
[00:15:17.560 --> 00:15:20.200]  我的意念高過你們的意念
[00:15:20.200 --> 00:15:23.800]  這在以賽亞書五十五章九節有一個牧師解釋
[00:15:23.800 --> 00:15:29.400]  他說天跟地天在天上地在地上
[00:15:29.400 --> 00:15:34.600]  他說神的道路跟我們的道路是兩條不同的路
[00:15:34.600 --> 00:15:36.320]  是不通的
[00:15:36.320 --> 00:15:40.800]  所以神的神的想法跟人的想法是不一樣的
[00:15:40.800 --> 00:15:45.000]  神的做事的方式跟人做事的方法也不一樣的
[00:15:45.000 --> 00:15:50.760]  所以我從小我的爸爸就跟我
[00:15:50.760 --> 00:15:53.720]  我的父親他總是這樣跟我講
[00:15:53.720 --> 00:15:56.720]  我爸爸叫我妹妹兒
[00:15:56.720 --> 00:15:57.560]  他說美人啊
[00:15:57.560 --> 00:15:59.400]  我不求你笑
[00:15:59.400 --> 00:16:01.040]  我只要你順
[00:16:01.040 --> 00:16:02.080]  我只要你順
[00:16:02.080 --> 00:16:04.440]  這是我爸爸從小跟我講的話
[00:16:04.440 --> 00:16:05.840]  所以在神的國
[00:16:05.840 --> 00:16:07.240]  在神的家裏面
[00:16:07.240 --> 00:16:09.520]  這都是一樣的道理
[00:16:09.520 --> 00:16:11.080]  神跟我們要什麼
[00:16:11.080 --> 00:16:13.000]  一個能聽話的耳朵
[00:16:13.000 --> 00:16:15.800]  一個順服的心
[00:16:15.800 --> 00:16:21.080]  那我們雷頓小組
[00:16:21.080 --> 00:16:22.640]  上個禮拜二
[00:16:22.640 --> 00:16:24.840]  我們也把詩篇全部都結束
[00:16:24.840 --> 00:16:26.160]  一百五十篇的詩篇
[00:16:26.160 --> 00:16:27.440]  我們都結束了
[00:16:27.440 --> 00:16:29.680]  所以我們大夥在討論的時候呢
[00:16:29.680 --> 00:16:33.960]  就討論到說這個大衛在神心中的地位是什麼
[00:16:33.960 --> 00:16:35.640]  大衛在神的心中的地位
[00:16:35.640 --> 00:16:37.600]  那我們就有講到說
[00:16:37.600 --> 00:16:40.320]  我我們那時候大家都討論的時候
[00:16:40.320 --> 00:16:43.800]  那我後來又再重新把它整理一下
[00:16:43.800 --> 00:16:46.640]  因爲在撒姆爾基上17章第五節的時候
[00:16:46.640 --> 00:16:48.520]  大衛對非利士人說
[00:16:48.520 --> 00:16:52.200]  你來攻擊我是靠着刀槍和銅鑼
[00:16:52.200 --> 00:16:57.520]  我來攻擊你是靠着萬軍之耶和華的名
[00:16:57.520 --> 00:17:01.880]  就是你所怒罵帶領以色列軍隊的神
[00:17:01.880 --> 00:17:04.960]  你聽大衛怎麼回答他
[00:17:04.960 --> 00:17:07.440]  然後當掃羅嫉妒大衛
[00:17:07.440 --> 00:17:09.320]  他實時要追殺大衛
[00:17:09.320 --> 00:17:11.240]  是他於死地的時候
[00:17:11.240 --> 00:17:14.320]  穆斯前幾個禮拜都一直有在講這個故事
[00:17:14.320 --> 00:17:17.680]  講到說掃羅進入山洞裏面
[00:17:17.680 --> 00:17:18.800]  大衛是怎麼樣
[00:17:18.800 --> 00:17:21.120]  偷偷的來割掉他一塊衣服
[00:17:21.120 --> 00:17:22.240]  有沒有
[00:17:22.240 --> 00:17:27.720]  然後撒姆爾基上24章五到六節說
[00:17:27.720 --> 00:17:29.600]  大衛心中自責
[00:17:29.600 --> 00:17:31.800]  因爲割下掃羅的衣裳
[00:17:31.800 --> 00:17:33.520]  就對隨從的人說
[00:17:33.520 --> 00:17:37.080]  我的主乃是耶和華的受告者
[00:17:37.080 --> 00:17:38.800]  我在耶和華面前
[00:17:38.800 --> 00:17:40.880]  萬不敢伸手害他
[00:17:40.880 --> 00:17:44.240]  因爲他是耶和華的受告者
[00:17:44.240 --> 00:17:45.680]  你們都要仔細聽
[00:17:45.680 --> 00:17:48.680]  然後到了26章23節24節
[00:17:48.680 --> 00:17:52.800]  他說今天耶和華將王交在我的手裏
[00:17:52.800 --> 00:17:56.840]  我卻不肯伸手害耶和華的受告者
[00:17:56.840 --> 00:17:59.240]  耶和華必照個人的公義
[00:17:59.240 --> 00:18:00.920]  誠實報應他
[00:18:00.920 --> 00:18:04.400]  今日我看中你掃羅的性命
[00:18:04.400 --> 00:18:09.080]  想願耶和華也看中我的性命並拯救我
[00:18:09.080 --> 00:18:12.120]  脫離一切的患難
[00:18:12.120 --> 00:18:13.840]  那從你從這幾件事情看
[00:18:13.840 --> 00:18:17.680]  你從這幾件事情來聽掃羅大衛
[00:18:17.680 --> 00:18:19.920]  大衛他每一次他每一件事情
[00:18:19.920 --> 00:18:21.640]  他在講每一件事情的時候
[00:18:21.640 --> 00:18:22.520]  他怎麼樣
[00:18:22.520 --> 00:18:26.480]  他先確認神的位置
[00:18:26.480 --> 00:18:28.760]  耶和華耶和華的位置
[00:18:28.760 --> 00:18:33.960]  他是以主的心思作爲他行事的標準
[00:18:33.960 --> 00:18:37.280]  所以這是神稱他是和神心意的人
[00:18:37.280 --> 00:18:42.400]  你知道在聖經裏面神只有稱大衛一個人是和神心意的人
