
[00:00:00.000 --> 00:00:01.560]  好 蓮蓉姊妹平安
[00:04:48.280 --> 00:04:51.680]  「是要在我主面前蒙恩的」
[00:04:51.680 --> 00:04:52.800]  遺少說
[00:04:52.800 --> 00:04:57.840]  「兄弟啊,我的已經夠了,你的仍歸你吧」
[00:04:57.840 --> 00:04:59.040]  雅各說
[00:04:59.040 --> 00:05:02.560]  「布揚,我若在你眼前蒙恩
[00:05:02.560 --> 00:05:06.720]  就求你從我手裡收下這禮物
[00:05:06.720 --> 00:05:11.240]  因為我見了你的面,如同見了神的面
[00:05:11.240 --> 00:05:13.640]  並且你容納了我
[00:05:13.640 --> 00:05:17.600]  求你收下我帶來給你的禮物
[00:05:17.600 --> 00:05:21.400]  因為神恩待我,使我充足」
[00:05:21.400 --> 00:05:26.120]  雅各再三地求她,她才收下了
[00:05:26.120 --> 00:05:28.320]  好,經文我們先讀到這裡
[00:05:28.320 --> 00:05:30.040]  這十一節的經文就是
[00:05:30.040 --> 00:05:34.840]  雅各終於跟她哥哥遺少相見的那個場景
[00:05:34.840 --> 00:05:38.760]  在相見之前,雅各做了很多的預備
[00:05:38.760 --> 00:05:41.800]  我們知道她要派一些的使者
[00:05:41.800 --> 00:05:43.800]  先去見遺少
[00:05:43.800 --> 00:05:47.280]  然後要跟遺少說
[00:05:47.280 --> 00:05:50.560]  「我是來在你面前求蒙恩的」
[00:05:50.560 --> 00:05:53.200]  然後也帶了很多的禮物
[00:05:53.200 --> 00:05:56.800]  那些的禮物,她不是一次送過去的
[00:05:56.800 --> 00:05:57.520]  她是怎樣呢?
[00:05:57.520 --> 00:05:59.400]  她是分了好幾批
[00:05:59.400 --> 00:06:04.640]  每一批送過去以後,還相隔一定的距離
[00:06:04.640 --> 00:06:07.480]  然後再送第二批、第三批
[00:06:07.480 --> 00:06:12.160]  這樣子,最後她希望透過這些一批一批的禮物
[00:06:12.160 --> 00:06:16.080]  可以消除她哥哥對她的怒氣
[00:06:16.080 --> 00:06:19.600]  最後禮物都送過去了
[00:06:19.600 --> 00:06:22.440]  然後她把她的家人
[00:06:22.440 --> 00:06:26.680]  還記得她在渡過雅伯渡口之前
[00:06:26.680 --> 00:06:29.760]  就是先把她的家人都渡過河了
[00:06:29.760 --> 00:06:31.840]  然後她自己一個人就留在哪裡呢?
[00:06:31.840 --> 00:06:33.800]  就留在雅伯渡口那裡
[00:06:33.800 --> 00:06:37.280]  在那個晚上就是她的至暗的時刻
[00:06:37.280 --> 00:06:41.200]  她就跟上帝的使者摔跤
[00:06:41.200 --> 00:06:46.120]  摔跤以後,她又得了一個高光的時刻
[00:06:46.120 --> 00:06:47.920]  就是她得聖了
[00:06:47.920 --> 00:06:50.280]  最後因為她得聖了以後
[00:06:50.280 --> 00:06:54.640]  其實她的腳就瘸了
[00:06:54.640 --> 00:06:57.360]  她從此就終身殘廢了
[00:06:57.360 --> 00:07:01.280]  也就是說,在她最厲害的那一刻
[00:07:01.280 --> 00:07:03.280]  在她最高光的那一刻
[00:07:03.280 --> 00:07:05.680]  其實也是她最軟弱的那一刻
[00:07:05.680 --> 00:07:09.040]  上帝摸了一下她的大腿窩
[00:07:09.040 --> 00:07:10.560]  然後她就瘸了腿
[00:07:10.560 --> 00:07:12.360]  然後經過那件事情以後
[00:07:12.360 --> 00:07:16.040]  她才開始真正見到她的哥哥姨嫂
[00:07:16.040 --> 00:07:18.400]  也就是說,她跟天使
[00:07:18.400 --> 00:07:20.680]  就是神的使者摔跤這件事情
[00:07:20.680 --> 00:07:25.440]  是差在她跟哥哥姨嫂見面的中間的
[00:07:25.440 --> 00:07:27.640]  先預備了怎麼去見她
[00:07:27.640 --> 00:07:29.640]  然後預備了以後心裡很忐忑
[00:07:29.640 --> 00:07:33.760]  最後跟神的使者摔跤,摔完跤以後
[00:07:33.760 --> 00:07:36.920]  她的生命開始有一些的改變了
[00:07:36.920 --> 00:07:40.920]  神才安排他們兩兄弟去見面
[00:07:40.920 --> 00:07:43.080]  透過今天的經文
[00:07:43.080 --> 00:07:45.920]  我想看兩方面的事情
[00:07:45.920 --> 00:07:49.760]  一方面就是看雅各生命的改變
[00:07:49.760 --> 00:07:52.120]  這個事情對雅各的生命來講
[00:07:52.120 --> 00:07:54.480]  有哪些的改變呢?
[00:07:54.480 --> 00:07:59.840]  首先我們看到,在回去見她哥哥之前
[00:07:59.840 --> 00:08:03.520]  她是因為什麼樣的原因才回去呢?
[00:08:03.520 --> 00:08:06.360]  是因為在拉班那裡待不住了
[00:08:06.360 --> 00:08:07.200]  所以沒有辦法了
[00:08:07.200 --> 00:08:11.560]  要回去投靠她的父親嗎?
[00:08:11.560 --> 00:08:13.280]  回去她的父家
[00:08:13.280 --> 00:08:15.560]  要投靠她的親屬嗎?
[00:08:15.560 --> 00:08:17.720]  是因為這樣嗎?
[00:08:17.720 --> 00:08:20.840]  表面上看來有一點點這麼的原因
[00:08:20.840 --> 00:08:25.680]  因為她跟她舅舅拉班的關係最後鬧僵了
[00:08:25.680 --> 00:08:27.800]  所以要離開
[00:08:27.800 --> 00:08:29.680]  但是不是因為這個原因
[00:08:29.680 --> 00:08:32.200]  她要回到她的父家那裡去
[00:08:32.200 --> 00:08:33.480]  乃是因為什麼呢?
[00:08:33.480 --> 00:08:36.520]  是因為神的吩咐
[00:08:36.520 --> 00:08:38.920]  在三十一章三節的時候這麼講
[00:08:38.920 --> 00:08:40.160]  我們一起來念
[00:08:40.160 --> 00:08:42.320]  耶和華對雅各說
[00:08:42.320 --> 00:08:45.400]  你要回你祖,你父之地
[00:08:45.400 --> 00:08:47.840]  到你親祖那裡去
[00:08:47.840 --> 00:08:50.880]  我必與你同在
[00:08:50.880 --> 00:08:52.760]  從這裡我們可以看得出來
[00:08:52.760 --> 00:08:55.600]  這個是神對她的一個吩咐來的
[00:08:55.600 --> 00:08:57.600]  是神叫她回去的
[00:08:57.600 --> 00:09:00.160]  不是她自己想回去的
[00:09:00.160 --> 00:09:02.080]  這個我們首先看到
[00:09:02.080 --> 00:09:04.800]  是她要順服神的帶領
[00:09:04.800 --> 00:09:07.480]  她要抓緊神對她的應許
[00:09:07.480 --> 00:09:10.320]  因為神應許她回去以後怎麼樣呢?
[00:09:10.320 --> 00:09:11.600]  要與她同在
[00:09:11.600 --> 00:09:13.560]  而且後面的經文還談到
[00:09:13.560 --> 00:09:15.480]  神要賜福給她
[00:09:15.480 --> 00:09:17.320]  所以雅各在這裡
[00:09:17.320 --> 00:09:20.680]  她是生命已經開始有一點的改變了
[00:09:20.680 --> 00:09:22.760]  就是在見哥哥之前
[00:09:22.760 --> 00:09:26.160]  她開始學習怎樣去順服神的帶領
[00:09:26.160 --> 00:09:29.440]  怎樣能夠抓緊神的應許
[00:09:29.440 --> 00:09:32.360]  抓緊神的應許她是很厲害的
[00:09:32.360 --> 00:09:35.400]  因為她的名字就是「抓」
[00:09:35.400 --> 00:09:36.800]  從小一出生就要抓
[00:09:36.800 --> 00:09:38.440]  所以她很會抓這個應許
[00:09:38.440 --> 00:09:40.120]  抓她的好處
[00:09:40.120 --> 00:09:42.880]  在這裡神要她回去
[00:09:42.880 --> 00:09:44.040]  她先要順服
[00:09:44.040 --> 00:09:45.960]  然後抓神的應許
[00:09:45.960 --> 00:09:48.760]  但是回去那麼容易嗎?
[00:09:48.760 --> 00:09:49.800]  其實不容易
[00:09:49.800 --> 00:09:54.520]  二十年的恩怨這麼長的時間了
[00:09:54.520 --> 00:09:59.840]  面對過去跟哥哥與嫂之間的恩怨情仇
[00:09:59.840 --> 00:10:02.960]  雅各有沒有辦法逃避呢?
[00:10:02.960 --> 00:10:05.360]  在這裡我們看到她是沒有辦法逃避的
[00:10:05.360 --> 00:10:10.000]  她必須要去面對縱然二十年過去了
[00:10:10.000 --> 00:10:12.560]  她可能以為這一輩子都不能回去
[00:10:12.560 --> 00:10:14.320]  或者不想回去了
[00:10:14.320 --> 00:10:17.880]  但是二十年以後神就要她回去
[00:10:17.880 --> 00:10:21.960]  這個就是在生命裡面一些很弔詭的時刻
[00:10:21.960 --> 00:10:26.520]  我們也會經歷到某些的時刻
[00:10:26.520 --> 00:10:29.240]  就是有一些的坎我們過不去
[00:10:29.240 --> 00:10:34.160]  但是一定需要我們直面那些的坎
[00:10:34.160 --> 00:10:37.600]  我們需要勇氣去面對的
[00:10:37.600 --> 00:10:39.640]  我記得有一首流行的歌曲
[00:10:39.640 --> 00:10:41.800]  就是王菲所唱的
[00:10:41.800 --> 00:10:43.440]  不知道大家有沒有唱過
[00:10:43.440 --> 00:10:46.320]  裡面有一句歌詞這樣寫
[00:10:46.320 --> 00:10:51.200]  有生之年 俠祿相逢 終不能倖免
[00:10:51.200 --> 00:10:54.120]  現在雅各所面對的就是這種情況
[00:10:54.120 --> 00:10:59.240]  在她有生之年要跟她的哥哥與嫂俠祿相逢
[00:10:59.240 --> 00:11:01.200]  這是不能倖免的事情
[00:11:01.200 --> 00:11:04.160]  神要她回去 她必須得回去
[00:11:04.160 --> 00:11:08.360]  而且她最後也是選擇順服她要回去了
[00:11:08.360 --> 00:11:09.760]  在我們的人生裡面
[00:11:09.760 --> 00:11:13.920]  我們常常也會有這種的情況出現
[00:11:13.920 --> 00:11:16.120]  有一些事情我們總不想面對的
[00:11:16.120 --> 00:11:20.880]  但是神最後還是必須要你去面對
[00:11:20.880 --> 00:11:24.920]  她一定好像要把你帶到你的對頭人面前一樣
[00:11:24.920 --> 00:11:26.480]  你本來不想面對那個人
[00:11:26.480 --> 00:11:30.200]  但是兜兜轉轉你還是要面對那個人
[00:11:30.200 --> 00:11:32.680]  你還是要得跟她見面
[00:11:32.680 --> 00:11:34.920]  你還是要得跟她打交道
[00:11:34.920 --> 00:11:41.680]  你還是要到她的面前來跟她修好這個關係
[00:11:41.680 --> 00:11:44.440]  在這裡我想起我有一個朋友
[00:11:44.440 --> 00:11:50.080]  他在他年輕的時候
[00:11:50.080 --> 00:11:54.320]  他因為家裡面以前在鄉下的時候
[00:11:54.320 --> 00:11:56.080]  他父親有一些地的
[00:11:56.080 --> 00:11:57.280]  本來他兩兄弟
[00:11:57.280 --> 00:12:01.120]  父親有兩塊地就是分給他兩兄弟的
[00:12:01.120 --> 00:12:02.960]  那也有兩個老房子
[00:12:02.960 --> 00:12:07.000]  村裡面的老房子也是每人一間就分給他兩兄弟
[00:12:07.000 --> 00:12:08.200]  所以就很好
[00:12:08.200 --> 00:12:10.680]  因為他爸爸要離世之前
[00:12:10.680 --> 00:12:12.320]  都已經做好這個分配了
[00:12:12.320 --> 00:12:15.120]  就是每人一塊地
[00:12:15.120 --> 00:12:18.920]  然後就一個老的這種村屋這種房子
[00:12:18.920 --> 00:12:22.360]  那結果我的朋友他是弟弟
[00:12:22.360 --> 00:12:25.080]  他當時還沒有信主
[00:12:25.080 --> 00:12:26.200]  是比較貪心
[00:12:26.200 --> 00:12:28.240]  所以他就出了一些的詭計
[00:12:28.240 --> 00:12:31.800]  然後把哥哥的那塊地給賣了
[00:12:31.800 --> 00:12:35.720]  結果他選了錢以後他就跑了
[00:12:35.720 --> 00:12:37.360]  他就沒有再回鄉下了
[00:12:37.360 --> 00:12:38.440]  他一直在香港
[00:12:38.440 --> 00:12:39.600]  就沒有回鄉下
[00:12:39.600 --> 00:12:41.640]  那他哥哥還是在鄉下
[00:12:41.640 --> 00:12:43.960]  哥哥在鄉下
[00:12:43.960 --> 00:12:45.920]  然後就因為這件事情
[00:12:45.920 --> 00:12:48.360]  兩兄弟的關係就破裂了
[00:12:48.360 --> 00:12:50.640]  他也不敢回去面對他的哥哥
[00:12:50.640 --> 00:12:53.160]  所以大概差不多也是二十年的時間
[00:12:53.160 --> 00:12:54.960]  他沒有回去了
[00:12:54.960 --> 00:12:59.480]  那前一段時間他必須得回去
[00:12:59.480 --> 00:13:00.760]  為什麼呢
[00:13:00.760 --> 00:13:04.080]  因為他需要在他的家鄉裡面
[00:13:04.080 --> 00:13:06.680]  要重建他的那個老房子
[00:13:06.680 --> 00:13:08.800]  他要回去蓋房子了
[00:13:08.800 --> 00:13:10.680]  可是他那個老房子
[00:13:10.680 --> 00:13:18.200]  就是跟他哥哥的房子是共用同一堵牆的
[00:13:18.200 --> 00:13:19.600]  那怎麼辦呢
[00:13:19.600 --> 00:13:21.680]  那你要回去要建房子
[00:13:21.680 --> 00:13:23.560]  你要先拆掉那個老房子
[00:13:23.560 --> 00:13:25.200]  而且還要再建的時候
[00:13:25.200 --> 00:13:28.040]  你必須得到那個鄰居
[00:13:28.040 --> 00:13:30.360]  就是他哥哥的那個同意
[00:13:30.360 --> 00:13:32.760]  因為是共用一堵牆
[00:13:32.760 --> 00:13:35.040]  所以他為了這個事情沒有辦法
[00:13:35.040 --> 00:13:36.720]  必須得回去
[00:13:36.720 --> 00:13:39.040]  也是必須得面對他的哥哥
[00:13:39.040 --> 00:13:42.040]  所以他後來很不想回去 很忐忑
[00:13:42.040 --> 00:13:42.840]  最後怎麼辦呢
[00:13:42.840 --> 00:13:45.280]  他想了很多的方法
[00:13:45.280 --> 00:13:48.240]  也託人送了一些的禮給他的哥哥
[00:13:48.240 --> 00:13:52.800]  也託人去打聽他哥哥有沒有原諒他
[00:13:52.800 --> 00:13:55.720]  最後他自己也真的回去了
[00:13:55.720 --> 00:13:59.040]  也買了很多很名貴的禮物
[00:13:59.040 --> 00:14:01.320]  回去見他哥哥
[00:14:01.320 --> 00:14:05.400]  可是回到他哥哥那裡的時候
[00:14:05.400 --> 00:14:08.200]  那個情況跟他想像的不太一樣
[00:14:08.200 --> 00:14:10.280]  他以為他哥哥會罵他
[00:14:10.280 --> 00:14:12.080]  或者甚至會打他
[00:14:12.080 --> 00:14:16.960]  但是他哥哥很平淡
[00:14:16.960 --> 00:14:19.360]  而且歡迎他回家
[00:14:19.360 --> 00:14:23.520]  這個事情讓他有點好像措手不及
[00:14:23.520 --> 00:14:24.720]  他預備了很多的東西
[00:14:24.720 --> 00:14:26.000]  後來他發現
[00:14:26.000 --> 00:14:28.040]  原來他所預備的那些都是多餘的
[00:14:28.040 --> 00:14:31.920]  他哥哥早就原諒他了
[00:14:31.920 --> 00:14:33.520]  有時候我們也是這樣
[00:14:33.520 --> 00:14:37.320]  我們在生活裡面面對一些的人
[00:14:37.320 --> 00:14:39.920]  我們或者會得罪了他們
[00:14:39.920 --> 00:14:43.520]  我們不想或者不敢再面對他們
[00:14:43.520 --> 00:14:45.080]  我們躲避他們
[00:14:45.080 --> 00:14:48.040]  但是有一天我們必須得
[00:14:48.040 --> 00:14:49.480]  還是要面對他們
[00:14:49.480 --> 00:14:50.920]  在面對他們的時候
[00:14:50.920 --> 00:14:53.840]  我們也許會想用我們自己的一些方法
[00:14:53.840 --> 00:14:56.320]  來去修補一些的關係
[00:14:56.320 --> 00:14:57.760]  可是我們不知道
[00:14:57.760 --> 00:14:59.800]  在這麼多年之間
[00:14:59.800 --> 00:15:03.120]  也許對方已經有改變了
[00:15:03.120 --> 00:15:08.200]  可是我可能還是停留在原來的那個我
[00:15:08.200 --> 00:15:10.360]  雅各他在這裡
[00:15:10.360 --> 00:15:11.880]  他有一點的改變就是
[00:15:11.880 --> 00:15:14.440]  他能夠鼓起勇氣
[00:15:14.440 --> 00:15:16.640]  他能夠主動的回去
[00:15:16.640 --> 00:15:18.720]  跟他的哥哥去和好
[00:15:18.720 --> 00:15:21.560]  我不曉得這個是真心還是假意
[00:15:21.560 --> 00:15:24.480]  他是不是也是為了好處
[00:15:24.480 --> 00:15:25.800]  神叫他回去
[00:15:25.800 --> 00:15:28.000]  所以他就必須得回去硬著頭皮回去
[00:15:28.000 --> 00:15:30.480]  不是他自己想的
[00:15:30.480 --> 00:15:31.440]  但是不管怎麼樣
[00:15:31.440 --> 00:15:33.520]  我們看到最後他還是順服了
[00:15:33.520 --> 00:15:35.360]  順服是很重要的
[00:15:35.360 --> 00:15:38.000]  他首先第一點他順服了神
[00:15:38.000 --> 00:15:40.280]  第二個他生命有改變的地方
[00:15:40.280 --> 00:15:43.800]  就是他主動尋求饒恕
[00:15:43.800 --> 00:15:46.480]  而且他勇於承擔責任
[00:15:46.480 --> 00:15:51.000]  在經文裡面我們看到
[00:15:51.000 --> 00:15:53.880]  他是帶著他的那些的家屬
[00:15:53.880 --> 00:15:55.480]  來去見他的哥哥的
[00:15:55.480 --> 00:15:56.840]  不只是帶著家屬
[00:15:56.840 --> 00:15:58.400]  也帶了很多的禮物
[00:15:58.400 --> 00:16:01.320]  我想這個應該是整個故事的高潮的部分
[00:16:01.320 --> 00:16:03.520]  如果你要拍一個電影的話
[00:16:03.520 --> 00:16:06.200]  這個場面應該就是高潮了
[00:16:06.200 --> 00:16:09.240]  我想在關於雅各的故事裡面
[00:16:09.240 --> 00:16:12.840]  雅各跟他的兄弟姨嫂和好的這個場面
[00:16:12.840 --> 00:16:15.920]  也是整個雅各的故事裡面
[00:16:15.920 --> 00:16:17.680]  最讓人感動的一幕
[00:16:17.680 --> 00:16:22.360]  那這一幕也是跟後來另外一個的主角
[00:16:22.360 --> 00:16:24.440]  就是約瑟他的兒子
[00:16:24.440 --> 00:16:27.680]  雅各之後的主角就是約瑟了
[00:16:27.680 --> 00:16:28.920]  約瑟的故事裡面
[00:16:28.920 --> 00:16:30.800]  最讓人感動的內幕
[00:16:30.800 --> 00:16:36.760]  同樣也是約瑟跟他的兄弟們和好的內幕
[00:16:36.760 --> 00:16:38.960]  我們看到經文所描述
[00:16:38.960 --> 00:16:40.720]  當雅各舉目觀看的時候
[00:16:40.720 --> 00:16:42.360]  他看到什麼呢
[00:16:42.360 --> 00:16:43.840]  他看到姨嫂
[00:16:43.840 --> 00:16:45.880]  可是看到姨嫂不是重點
[00:16:45.880 --> 00:16:48.880]  看到姨嫂後面的四百人才是重點
[00:16:48.880 --> 00:16:51.920]  所以他的眼睛應該不是盯著他的哥哥
[00:16:51.920 --> 00:16:54.360]  是首先看到後面的四百人
[00:16:54.360 --> 00:16:55.960]  所以他嚇怕了
[00:16:55.960 --> 00:17:00.400]  這四百人好像在雅各看來是來勢洶洶的
[00:17:00.400 --> 00:17:01.560]  令他懼怕
[00:17:01.560 --> 00:17:04.240]  所以你看到他馬上做出一些的安排
[00:17:04.240 --> 00:17:06.080]  他馬上就辯證了
[00:17:06.080 --> 00:17:07.520]  怎麼樣辯證呢
[00:17:07.520 --> 00:17:09.600]  我們來看
[00:17:09.600 --> 00:17:17.280]  首先他把兩個死女和他死女的那些孩子
[00:17:17.280 --> 00:17:19.240]  就排在最前面
[00:17:19.240 --> 00:17:25.160]  然後接下來就把莉亞和她的孩子也排在後面
[00:17:25.160 --> 00:17:29.600]  然後把拉結跟約瑟就排在最後面
[00:17:29.600 --> 00:17:33.520]  在排隊之前其實雅各是在最後面的
[00:17:33.520 --> 00:17:34.400]  排了隊以後
[00:17:34.400 --> 00:17:38.640]  雅各就開始從最後面走到最前面
[00:17:38.640 --> 00:17:42.360]  你想想這個辯證有什麼樣的意思
[00:17:42.360 --> 00:17:44.520]  能看出來什麼嗎
[00:17:44.520 --> 00:17:46.680]  為什麼要這麼排
[00:17:46.680 --> 00:17:50.000]  你看到雅各最愛的是誰
[00:17:50.000 --> 00:17:52.280]  拉結
[00:17:52.280 --> 00:17:53.280]  是嗎
[00:17:53.280 --> 00:17:56.120]  真的嗎
[00:17:56.120 --> 00:17:57.240]  因為排到最後
[00:17:57.240 --> 00:17:58.400]  所以是最愛他
[00:17:58.400 --> 00:18:01.760]  因為怕被姨嫂要擊殺
[00:18:01.760 --> 00:18:06.560]  先擊殺的話還是先兩個死女和她的孩子
[00:18:06.560 --> 00:18:09.480]  那個莉亞是她的原配
[00:18:09.480 --> 00:18:11.280]  她是先娶了莉亞的
[00:18:11.280 --> 00:18:13.760]  然後再娶她心愛的拉結
[00:18:13.760 --> 00:18:16.360]  所以拉結是她心愛的妻子
[00:18:16.360 --> 00:18:18.120]  約瑟也是她心愛的孩子
[00:18:18.120 --> 00:18:19.400]  所以就放在最後面了
[00:18:19.400 --> 00:18:20.000]  所以我們看得出來
[00:18:20.000 --> 00:18:24.520]  好像她是偏愛拉結和約瑟
[00:18:24.520 --> 00:18:26.400]  表面上看是的
[00:18:26.400 --> 00:18:28.920]  她是好像最愛他
[00:18:28.920 --> 00:18:31.520]  但後來我們在看經文的時候
[00:18:31.520 --> 00:18:32.440]  我們發現
[00:18:32.440 --> 00:18:37.000]  其實雅各最愛的是她自己
[00:18:37.000 --> 00:18:38.640]  這些都是她的籌碼
[00:18:38.640 --> 00:18:42.600]  這些的人其實在必要的時候是可以犧牲的
[00:18:42.600 --> 00:18:45.800]  不過我們來看前面的經文
[00:18:45.800 --> 00:18:47.520]  你看在三十二章的時候
[00:18:47.520 --> 00:18:50.080]  她本來的那個陣不是這麼擺的
