
[00:00:00.000 --> 00:00:04.240]  我們今天會講士徒行傳第十五章
[00:03:18.120 --> 00:03:21.680]  用兩個字做一個分段
[00:03:21.680 --> 00:03:23.800]  我會說一個總結
[00:03:23.800 --> 00:03:26.680]  我會說用「抉擇」
[00:03:26.680 --> 00:03:28.000]  很熟悉
[00:03:28.000 --> 00:03:29.960]  如果是我這個年紀應該熟悉
[00:03:29.960 --> 00:03:31.360]  不是我這個年紀不熟悉
[00:03:31.360 --> 00:03:32.320]  隨便他了
[00:03:32.320 --> 00:03:34.920]  知不知道我在講什麼
[00:03:34.920 --> 00:03:36.840]  知就知,不知就算了
[00:03:36.840 --> 00:03:38.280]  那首歌
[00:03:38.280 --> 00:03:39.040]  OK
[00:03:39.040 --> 00:03:41.200]  「抉擇」
[00:03:41.200 --> 00:03:43.560]  十五章的第一至第三十五節
[00:03:43.560 --> 00:03:46.560]  先是他們有一個議案
[00:03:46.560 --> 00:03:47.720]  有一個辯論
[00:03:47.720 --> 00:03:51.360]  就是說外邦人是否需要受割禮
[00:03:51.360 --> 00:03:55.120]  是否必須要受割禮才得救
[00:03:55.120 --> 00:03:56.840]  因為這個辯論
[00:03:56.840 --> 00:04:00.240]  宗教會他們沒有辦法來裁決
[00:04:00.240 --> 00:04:04.400]  接著保羅和巴拿巴就上耶路撒冷
[00:04:04.400 --> 00:04:06.360]  讓使徒們
[00:04:06.360 --> 00:04:09.120]  讓教會來做一個總裁決
[00:04:09.120 --> 00:04:11.040]  所以這個「抉擇」
[00:04:11.040 --> 00:04:14.320]  一至三十五是真理方向
[00:04:14.320 --> 00:04:17.160]  是不能妥協的
[00:04:17.160 --> 00:04:19.440]  是不能妥協的
[00:04:19.440 --> 00:04:23.440]  這個「抉擇」是因為事關真理有關
[00:04:23.440 --> 00:04:25.840]  是不能夠妥協的
[00:04:25.840 --> 00:04:29.200]  這個「抉擇」影響到今天我們很重要
[00:04:29.200 --> 00:04:31.120]  我們各位親愛的弟兄
[00:04:31.120 --> 00:04:33.880]  不關姐妹事
[00:04:33.880 --> 00:04:36.920]  我們都是中國人是吧
[00:04:36.920 --> 00:04:39.720]  我們是不是以色列人
[00:04:39.720 --> 00:04:40.640]  不是
[00:04:40.640 --> 00:04:42.800]  因為我們相信耶穌
[00:04:42.800 --> 00:04:45.400]  我們需要受割禮嗎
[00:04:45.400 --> 00:04:46.240]  不用
[00:04:46.240 --> 00:04:49.200]  如果這個「抉擇」是外邦人
[00:04:49.200 --> 00:04:51.440]  從此相信耶穌要行割禮
[00:04:51.440 --> 00:04:54.720]  我們每一位男丁弟兄
[00:04:54.720 --> 00:04:56.800]  都要受割禮
[00:04:56.800 --> 00:04:58.160]  但是感謝主
[00:04:58.160 --> 00:04:59.840]  這個不是因為條文
[00:04:59.840 --> 00:05:01.080]  不是因為麻煩
[00:05:01.080 --> 00:05:02.880]  是因為耶穌基督的血
[00:05:02.880 --> 00:05:05.720]  已經足夠救恩的效力
[00:05:05.720 --> 00:05:08.080]  所以不需要加上割禮
[00:05:08.080 --> 00:05:11.040]  耶路撒冷的裁決是真理的「抉擇」
[00:05:11.040 --> 00:05:12.600]  是不能妥協的
[00:05:12.600 --> 00:05:17.600]  三十六至十六章五節
[00:05:17.600 --> 00:05:20.760]  是比較相對性的
[00:05:20.760 --> 00:05:22.960]  一些價值觀的判斷
[00:05:22.960 --> 00:05:25.920]  一些對事件、對環境的判斷
[00:05:25.920 --> 00:05:27.520]  所作出的「抉擇」
[00:05:27.520 --> 00:05:30.480]  這些「抉擇」是較為相對性的
[00:05:30.480 --> 00:05:32.760]  是有觀點與角度的
[00:05:32.760 --> 00:05:34.680]  我們就要記得
[00:05:34.680 --> 00:05:36.280]  這一段的經文
[00:05:36.280 --> 00:05:38.440]  後半段至十六章五節
[00:05:38.440 --> 00:05:42.120]  是可以有不同的觀點去看的
[00:05:42.120 --> 00:05:44.720]  我們會看看有不同的「抉擇」
[00:05:44.720 --> 00:05:48.200]  是保羅和巴拿巴怎樣去選派
[00:05:48.200 --> 00:05:50.240]  怎樣去選立他們的同胞
[00:05:50.240 --> 00:05:51.440]  一個「抉擇」
[00:05:51.440 --> 00:05:55.160]  保羅去到特庇和路斯德
[00:05:55.160 --> 00:06:00.120]  為甚麼要幫提摩太行割禮
[00:06:00.120 --> 00:06:02.280]  是保羅的另一個「抉擇」
[00:06:02.280 --> 00:06:03.960]  去到宗教會裏面
[00:06:03.960 --> 00:06:07.160]  保羅決定在那裏做些甚麼
[00:06:07.160 --> 00:06:09.680]  是保羅的第三個「抉擇」
[00:06:09.680 --> 00:06:11.280]  在這段經文裏面
[00:06:11.280 --> 00:06:15.000]  我們可以看到三個不同方式的「抉擇」
[00:06:15.000 --> 00:06:17.160]  不過在正式入經文之前
[00:06:17.160 --> 00:06:19.000]  我都想多說一句
[00:06:19.000 --> 00:06:23.640]  十五章至十六章五節
[00:06:23.640 --> 00:06:27.360]  其實亦是路加作者的一個「抉擇」
[00:06:27.360 --> 00:06:28.880]  如果大家知道
[00:06:28.880 --> 00:06:30.960]  在《士堂傳》前面的部分
[00:06:30.960 --> 00:06:34.840]  經常有彼得出現的
[00:06:34.840 --> 00:06:36.960]  自從三十五節之後
[00:06:36.960 --> 00:06:40.480]  或者是再早前的那幾節
[00:06:40.480 --> 00:06:45.080]  就已經再不會見到彼得在《士堂傳》出現
[00:06:45.080 --> 00:06:49.080]  這是路加第一次的「抉擇」
[00:06:49.080 --> 00:06:50.240]  第一個「抉擇」
[00:06:50.240 --> 00:06:54.360]  是將焦點比較集中在保羅身上
[00:06:54.360 --> 00:06:56.760]  而另一個的同胞巴拿巴
[00:06:56.760 --> 00:06:59.480]  大家記得巴拿巴其實很早已經出現
[00:06:59.480 --> 00:07:01.360]  第四章已經出現了
[00:07:01.360 --> 00:07:02.800]  第四章的尾
[00:07:02.800 --> 00:07:07.440]  其實一直和保羅在宣教旅程第一次在一起
[00:07:07.440 --> 00:07:11.000]  但是到了十五章的後半段
[00:07:11.000 --> 00:07:14.760]  巴拿巴和保羅因為意見不合而分開
[00:07:14.760 --> 00:07:17.320]  然後各走各的
[00:07:17.320 --> 00:07:20.080]  從此路加的「抉擇」
[00:07:20.080 --> 00:07:24.400]  就將焦點全部集中在保羅身上
[00:07:24.400 --> 00:07:26.120]  一方面我相信
[00:07:26.120 --> 00:07:29.920]  固然是因為路加加入了保羅宣教的團隊
[00:07:29.920 --> 00:07:33.640]  另一方面我相信路加亦都有他的目的
[00:07:33.640 --> 00:07:35.440]  但是我想說的就是
[00:07:35.440 --> 00:07:40.520]  《士堂傳》十五章的意義是非常重要
[00:07:40.520 --> 00:07:43.480]  大家聞到《士堂傳》的味道嗎?
[00:07:43.480 --> 00:07:44.960]  十五章
[00:07:44.960 --> 00:07:46.920]  聞一下它的意義
[00:07:46.920 --> 00:07:48.560]  很重啊
[00:07:48.560 --> 00:07:51.120]  好,我們正式進入經文
[00:07:51.120 --> 00:07:54.600]  三十六至十六章五節
[00:07:54.600 --> 00:07:58.000]  我們可以說有三個部分
[00:07:58.000 --> 00:08:03.200]  第一個部分是十五章的三十六至四十一節
[00:08:03.200 --> 00:08:06.320]  第一個的抉擇是堅持
[00:08:06.320 --> 00:08:08.840]  我們會看到保羅和巴拿巴
[00:08:08.840 --> 00:08:11.440]  是堅持他自己的意念
[00:08:11.440 --> 00:08:13.120]  是各持己見
[00:08:13.120 --> 00:08:15.680]  是堅持自己的信念
[00:08:15.680 --> 00:08:17.360]  十六章一至三節
[00:08:17.360 --> 00:08:20.200]  我們看到的是另一類的抉擇
[00:08:20.200 --> 00:08:21.920]  是放下
[00:08:21.920 --> 00:08:25.400]  看到保羅怎樣因為猶太人的緣故
[00:08:25.400 --> 00:08:29.320]  放下一些本來自己都認為是對的東西
[00:08:29.320 --> 00:08:34.760]  而去幫提摩體實行割禮
[00:08:34.760 --> 00:08:36.680]  四至五節
[00:08:36.680 --> 00:08:38.280]  也是一個抉擇
[00:08:38.280 --> 00:08:39.400]  就是跟從
[00:08:39.400 --> 00:08:41.080]  不需要再堅持了
[00:08:41.080 --> 00:08:42.880]  不需要再放下
[00:08:42.880 --> 00:08:44.440]  只需要跟
[00:08:44.440 --> 00:08:46.200]  我們就看保羅
[00:08:46.200 --> 00:08:49.080]  看看這段經文三方面的情況
[00:08:49.080 --> 00:08:50.520]  先我們進入經文
[00:08:50.520 --> 00:08:54.240]  十六章三十六至四十一節
[00:08:54.240 --> 00:08:55.240]  我們一起讀
[00:08:55.240 --> 00:08:58.480]  十五章三十六至四十一節
[00:08:58.480 --> 00:09:00.760]  準備起
[00:09:00.760 --> 00:09:04.160]  在這裡三十六至四十一節
[00:09:04.160 --> 00:09:05.280]  講到的是甚麼
[00:09:05.280 --> 00:09:07.920]  開完耶路撒冷的會議之後
[00:09:07.920 --> 00:09:09.720]  保羅和巴拿巴說
[00:09:09.720 --> 00:09:13.080]  不如我們回到第一次宣教的旅程
[00:09:13.080 --> 00:09:15.040]  上高所探過的人
[00:09:15.040 --> 00:09:19.160]  我們看看弟兄姊妹的狀況是怎樣
[00:09:19.160 --> 00:09:20.920]  巴拿巴同意
[00:09:20.920 --> 00:09:22.440]  他說好
[00:09:22.440 --> 00:09:25.800]  接著巴拿巴要帶哪位
[00:09:25.800 --> 00:09:26.760]  馬可
[00:09:26.760 --> 00:09:28.200]  他要帶馬可去
[00:09:28.200 --> 00:09:30.280]  但是保羅說我不贊成
[00:09:30.280 --> 00:09:31.600]  你帶馬可去
[00:09:31.600 --> 00:09:33.600]  為何保羅不贊成呢
[00:09:33.600 --> 00:09:36.160]  保羅不贊成的原因就是
[00:09:36.160 --> 00:09:38.160]  巴拿巴你忘記了嗎
[00:09:38.160 --> 00:09:42.240]  馬可他曾經在龐菲利亞
[00:09:42.240 --> 00:09:45.280]  就是視堂轉地十三章的時候
[00:09:45.280 --> 00:09:47.360]  因為受不起苦
[00:09:47.360 --> 00:09:48.840]  離開了我們
[00:09:48.840 --> 00:09:50.680]  我們第一次有跟他去
[00:09:50.680 --> 00:09:51.680]  但第一次
[00:09:51.680 --> 00:09:53.360]  他中間走了
[00:09:53.360 --> 00:09:54.640]  他就溜了
[00:09:55.840 --> 00:09:58.280]  所以馬可
[00:09:58.280 --> 00:10:06.160]  他未必能夠承受我們接下來的旅程
[00:10:06.160 --> 00:10:08.800]  因為路斯德和特庇
[00:10:08.800 --> 00:10:11.600]  他們曾經在那裏受過很多苦
[00:10:11.600 --> 00:10:13.040]  在第一次的旅程
[00:10:13.040 --> 00:10:14.560]  曾經在那些地方
[00:10:14.560 --> 00:10:17.720]  被猶太人用石頭扔得差不多死
[00:10:17.720 --> 00:10:20.000]  你要再帶馬可去
[00:10:20.000 --> 00:10:20.880]  對不起
[00:10:20.880 --> 00:10:21.880]  不可以
[00:10:21.880 --> 00:10:24.920]  其實保羅
[00:10:24.920 --> 00:10:26.680]  他的性格是怎樣的呢
[00:10:26.680 --> 00:10:28.720]  保羅的性格是一個
[00:10:28.720 --> 00:10:30.640]  雖然知道自己是軟弱
[00:10:30.640 --> 00:10:33.560]  但他會盡他的能力做到最好
[00:10:33.560 --> 00:10:36.840]  你記不記得當保羅未信耶穌之前
[00:10:36.840 --> 00:10:38.760]  他在猶太教的時候
[00:10:38.760 --> 00:10:43.480]  他是很主動的去迫害信耶穌的人
[00:10:43.480 --> 00:10:44.680]  記不記得
[00:10:44.680 --> 00:10:47.360]  當史提反被石頭扔的時候
[00:10:47.360 --> 00:10:49.080]  有一個少年人在那裏
[00:10:49.080 --> 00:10:50.720]  那個是誰呢
[00:10:50.720 --> 00:10:52.000]  那個是保羅
[00:10:52.000 --> 00:10:53.480]  即是素羅
[00:10:53.480 --> 00:10:58.040]  素羅在大馬式的路上
[00:10:58.040 --> 00:10:59.960]  是因為拿了文書
[00:10:59.960 --> 00:11:02.960]  要去拘捕那些基督徒入獄
[00:11:02.960 --> 00:11:05.520]  你看到他是最前線的
[00:11:05.520 --> 00:11:08.680]  他是最激烈的那些人
[00:11:08.680 --> 00:11:11.560]  但是當保羅信了耶穌之後
[00:11:11.560 --> 00:11:13.120]  他180度
[00:11:13.120 --> 00:11:15.160]  他成為了那個甚麼
[00:11:15.160 --> 00:11:19.320]  他成為了那個為基督大法熱心傳福音
[00:11:19.320 --> 00:11:21.640]  就算被人扔死也好
[00:11:21.640 --> 00:11:23.240]  他都在所不惜的
[00:11:23.240 --> 00:11:25.960]  你看到保羅是這樣的人
[00:11:25.960 --> 00:11:28.880]  所以在他選立馬河的時候
[00:11:28.880 --> 00:11:31.800]  不能怪他不選馬河
[00:11:31.800 --> 00:11:32.760]  弟兄姊妹
[00:11:32.760 --> 00:11:34.760]  我們有時一開
[00:11:34.760 --> 00:11:35.560]  很容易就說
[00:11:35.560 --> 00:11:36.840]  其實保羅不對
[00:11:36.840 --> 00:11:38.080]  人誰無過
[00:11:38.080 --> 00:11:39.920]  說就這樣說
[00:11:39.920 --> 00:11:41.960]  如果用今天的情景
[00:11:41.960 --> 00:11:43.960]  如果教會今天說
[00:11:43.960 --> 00:11:45.800]  我們很感恩
[00:11:45.800 --> 00:11:47.920]  我們今天有個短孫
[00:11:47.920 --> 00:11:48.800]  或者不是短孫
[00:11:48.800 --> 00:11:50.160]  甚麼都好
[00:11:50.160 --> 00:11:52.200]  我們今天一起去的地方
[00:11:52.200 --> 00:11:55.600]  有可能被人用石頭扔死的
[00:11:55.600 --> 00:11:57.920]  請各位祖墓、區墓
[00:11:57.920 --> 00:12:00.040]  你去找一些人
[00:12:00.040 --> 00:12:01.920]  就去吧
[00:12:01.920 --> 00:12:04.280]  如果你知道A、B、C
[00:12:04.280 --> 00:12:05.760]  他是那個受不起苦難
[00:12:05.760 --> 00:12:07.160]  或者曾經走過的
[00:12:07.160 --> 00:12:09.880]  或者有不好的往績等等
[00:12:09.880 --> 00:12:12.120]  你會不會找他去?
[00:12:12.120 --> 00:12:14.720]  不是去旅行
[00:12:14.720 --> 00:12:17.360]  不是去遊曠
[00:12:17.360 --> 00:12:19.520]  不是去一些地方是受歡迎
[00:12:19.520 --> 00:12:20.840]  可能是不受歡迎
[00:12:20.840 --> 00:12:23.120]  是搵命搏的
[00:12:23.120 --> 00:12:24.320]  你不會找他
[00:12:24.320 --> 00:12:25.920]  對不對?弟兄姊妹
[00:12:25.920 --> 00:12:28.640]  所以保羅他不選馬河
[00:12:28.640 --> 00:12:30.840]  絕對是有他的原因
[00:12:30.840 --> 00:12:32.160]  但是你知不知道
[00:12:32.160 --> 00:12:34.560]  有一層的關係就是
[00:12:34.560 --> 00:12:36.880]  巴拿巴與馬河
[00:12:36.880 --> 00:12:38.880]  是有之魚之印
[00:12:38.880 --> 00:12:41.400]  如果說保羅是千里馬
[00:12:41.400 --> 00:12:42.920]  我們會同意
[00:12:42.920 --> 00:12:45.880]  那麼誰是白駱?
[00:12:45.880 --> 00:12:47.520]  巴拿巴,是不是?
[00:12:47.520 --> 00:12:51.000]  因為當保羅信耶穌之後
[00:12:51.000 --> 00:12:54.640]  他來到「我和你傳福音」
[00:12:54.640 --> 00:12:55.960]  一群人都害怕
[00:12:55.960 --> 00:12:57.800]  誰知道他是不是無間道
[00:12:57.800 --> 00:12:59.720]  誰知道他是不是特務
[00:12:59.720 --> 00:13:01.080]  他是不是間諜
[00:13:01.080 --> 00:13:03.320]  他們查到有你
[00:13:03.320 --> 00:13:04.360]  原來你不是教師
[00:13:04.360 --> 00:13:05.520]  原來你是教師
[00:13:05.520 --> 00:13:07.000]  那就對了,認住你
[00:13:07.000 --> 00:13:09.520]  然後就抓你
[00:13:09.520 --> 00:13:12.320]  信徒害怕保羅是理所當然
[00:13:12.320 --> 00:13:14.280]  但是巴拿巴在這個時候
[00:13:14.280 --> 00:13:16.680]  他就極力地將保羅帶出來
[00:13:16.680 --> 00:13:17.680]  帶入使徒
[00:13:17.680 --> 00:13:19.640]  帶入信徒的群體裡面
[00:13:19.640 --> 00:13:20.960]  一起傳福音
[00:13:20.960 --> 00:13:25.680]  當教會叫巴拿巴去安提亞教會的時候
[00:13:25.680 --> 00:13:27.280]  沒有叫保羅
[00:13:27.280 --> 00:13:30.680]  是巴拿巴去找保羅回來
[00:13:30.680 --> 00:13:35.120]  所以保羅在巴拿巴的情況
[00:13:35.120 --> 00:13:37.960]  就是巴拿巴提拔他
[00:13:37.960 --> 00:13:39.400]  是欣賞他
[00:13:39.400 --> 00:13:41.080]  之魚之印
[00:13:41.080 --> 00:13:43.240]  但是弟兄姊妹
[00:13:43.240 --> 00:13:46.440]  保羅沒有因為這種關係
[00:13:46.440 --> 00:13:48.400]  而放棄主的工作
[00:13:48.400 --> 00:13:49.840]  在保羅的眼中
[00:13:49.840 --> 00:13:52.560]  完成上帝的聖功
[00:13:52.560 --> 00:13:55.200]  最好完成上帝的聖功
[00:13:55.200 --> 00:13:57.560]  是保羅第一
[00:13:57.560 --> 00:14:00.040]  而且是最終的目標
[00:14:00.040 --> 00:14:04.040]  哪怕是得罪那些曾經賞識過我
[00:14:04.040 --> 00:14:05.880]  提拔過我的人
[00:14:05.880 --> 00:14:08.440]  看不看到保羅的心
[00:14:08.440 --> 00:14:09.680]  所以你看到
[00:14:09.680 --> 00:14:13.280]  難怪他選西拉
[00:14:13.280 --> 00:14:16.120]  西拉,為什麼他會選西拉呢?
[00:14:16.120 --> 00:14:19.040]  西拉在當時來說
[00:14:19.040 --> 00:14:20.840]  他一方面是猶太人
[00:14:20.840 --> 00:14:22.920]  另一方面他是羅馬公民
[00:14:22.920 --> 00:14:24.560]  他方便走來走去
[00:14:24.560 --> 00:14:26.200]  還有他有一些特權
[00:14:26.200 --> 00:14:27.160]  羅馬公民
[00:14:27.160 --> 00:14:29.360]  也比較容易因為他的身份
[00:14:29.360 --> 00:14:31.320]  但是更重要的原因
[00:14:31.320 --> 00:14:32.200]  弟兄姊妹
[00:14:32.200 --> 00:14:35.520]  彼得曾經在彼得的書信裡面
[00:14:35.520 --> 00:14:38.080]  稱呼西拉是忠心的人
[00:14:38.080 --> 00:14:40.600]  所以彼得也曾經
[00:14:40.600 --> 00:14:44.520]  將他的書信托西拉帶給宗教會
[00:14:44.520 --> 00:14:48.400]  你看到西拉是一個愛主忠心
[00:14:48.400 --> 00:14:49.640]  是一個這樣的人
[00:14:49.640 --> 00:14:51.960]  所以保羅他不選馬可
[00:14:51.960 --> 00:14:53.320]  選西拉
[00:14:53.320 --> 00:14:55.720]  正不正確?正不正常?
[00:14:55.720 --> 00:14:57.000]  完全合邏輯
[00:14:57.000 --> 00:14:58.720]  完全有Point
[00:14:58.720 --> 00:14:59.840]  保羅堅持
[00:14:59.840 --> 00:15:02.440]  但是另一方面巴拿巴又怎樣呢?
[00:15:02.440 --> 00:15:03.720]  巴拿巴
[00:15:03.720 --> 00:15:04.320]  弟兄姊妹
[00:15:04.320 --> 00:15:07.760]  記不記得巴拿巴是什麼之子?
[00:15:07.760 --> 00:15:09.520]  勸慰之子
[00:15:09.520 --> 00:15:12.680]  在路加的第十一章
[00:15:12.680 --> 00:15:13.720]  又這樣寫
[00:15:13.720 --> 00:15:17.880]  說巴拿巴是一個好人
[00:15:17.880 --> 00:15:20.440]  巴拿巴不贊成保羅的說法
[00:15:20.440 --> 00:15:21.720]  巴拿巴認為
[00:15:21.720 --> 00:15:24.440]  為什麼你馬可錯了一次
[00:15:24.440 --> 00:15:25.960]  你不給他機會
[00:15:25.960 --> 00:15:28.440]  如果講了解馬可
[00:15:28.440 --> 00:15:30.800]  肯定巴拿巴比馬可
[00:15:30.800 --> 00:15:32.640]  比保羅為多
[00:15:32.640 --> 00:15:36.000]  因為馬可是巴拿巴的表弟
[00:15:36.000 --> 00:15:37.280]  在這樣的情況
[00:15:37.280 --> 00:15:39.200]  你為什麼因為
[00:15:39.200 --> 00:15:41.200]  馬可有一次的錯誤
[00:15:41.200 --> 00:15:42.600]  你不給機會
[00:15:42.600 --> 00:15:46.200]  所以巴拿巴沒辦法贊成
[00:15:46.200 --> 00:15:47.600]  接著39節
[00:15:47.600 --> 00:15:49.240]  好了,大家就爭辯了
[00:15:49.240 --> 00:15:50.720]  你看到那個字
[00:15:50.720 --> 00:15:52.480]  就起了什麼?
[00:15:52.480 --> 00:15:54.080]  39節
[00:15:54.080 --> 00:15:56.080]  這個爭論
[00:15:56.080 --> 00:15:57.800]  不夠強
[00:15:57.800 --> 00:15:59.920]  原來爭論的意思是什麼呢?
[00:15:59.920 --> 00:16:01.400]  尖銳的對立
[00:16:01.400 --> 00:16:02.600]  還有一句
[00:16:02.600 --> 00:16:05.000]  劇烈的不快
[00:16:05.000 --> 00:16:06.040]  嘩
[00:16:06.040 --> 00:16:07.280]  厲害
[00:16:07.280 --> 00:16:08.880]  那些真是禮真
[00:16:08.880 --> 00:16:10.160]  不是演戲
[00:16:10.160 --> 00:16:12.640]  是真的鬧得臉紅耳熱
[00:16:12.640 --> 00:16:14.960]  你可以想到拍桌子、拍椅子
[00:16:14.960 --> 00:16:15.840]  什麼都好
[00:16:15.840 --> 00:16:18.240]  總之是劇烈的不快
[00:16:18.240 --> 00:16:20.000]  多劇烈就多劇烈
[00:16:20.000 --> 00:16:22.200]  但是他們很堅持這樣做
[00:16:22.200 --> 00:16:24.400]  弟兄姊妹於是沒辦法
[00:16:24.400 --> 00:16:25.720]  分開了
[00:16:25.720 --> 00:16:27.920]  巴拿巴就從水路走
[00:16:27.920 --> 00:16:30.080]  就去了居比路一帶
[00:16:30.080 --> 00:16:32.320]  繼續他和馬可一起
[00:16:32.320 --> 00:16:34.720]  保羅就選擇了西拉
[00:16:34.720 --> 00:16:35.920]  由陸路去
[00:16:35.920 --> 00:16:38.040]  去了敘利亞、基尼加
[00:16:38.040 --> 00:16:40.160]  堅固宗教會
[00:16:40.160 --> 00:16:42.960]  弟兄姊妹
[00:16:42.960 --> 00:16:44.560]  後來的情況
[00:16:44.560 --> 00:16:45.920]  其實很感恩
[00:16:45.920 --> 00:16:48.240]  你看到他們的堅持
[00:16:48.240 --> 00:16:51.920]  其實他們不是堅持自己的喜好
[00:16:51.920 --> 00:16:54.040]  不是因著自己的喜好
[00:16:54.040 --> 00:16:55.440]  在保羅來說
[00:16:55.440 --> 00:16:59.320]  堅持的是要怎樣更好地完成主的工作
[00:16:59.320 --> 00:17:02.200]  所以不同意大馬可
[00:17:02.200 --> 00:17:04.680]  在巴拿巴來說
[00:17:04.680 --> 00:17:07.480]  堅持的是怎樣去建立一個人
[00:17:07.480 --> 00:17:10.320]  所以他要大馬可
[00:17:10.320 --> 00:17:11.200]  看不看到
[00:17:11.200 --> 00:17:13.440]  都不是為了自己
[00:17:13.440 --> 00:17:14.600]  但是感恩的
[00:17:14.600 --> 00:17:17.000]  性命保守了這一次
[00:17:17.000 --> 00:17:18.800]  那個情況就是
[00:17:18.800 --> 00:17:20.720]  本來保羅和巴拿巴
[00:17:20.720 --> 00:17:22.000]  大有能力的
[00:17:22.000 --> 00:17:25.160]  他們宣教的隊伍是一隊出去的
[00:17:25.160 --> 00:17:28.040]  但是就因為這個堅持
[00:17:28.040 --> 00:17:30.600]  彼此的各持己見
[00:17:30.600 --> 00:17:33.680]  大家爭論到沒辦法說服對方
[00:17:33.680 --> 00:17:35.640]  於是宣教的隊
[00:17:35.640 --> 00:17:40.760]  由一隊變為兩隊
[00:17:40.760 --> 00:17:44.000]  上帝自己的計劃能力
[00:17:44.000 --> 00:17:48.400]  不因為人的堅持而有所限制
[00:17:48.400 --> 00:17:50.680]  很寶貴的啟示
[00:17:50.680 --> 00:17:52.040]  但是接下來
[00:17:52.040 --> 00:17:54.400]  從後面的經文我們又看到
[00:17:54.400 --> 00:17:58.240]  其實保羅選擇西拉
