
[00:00:00.000 --> 00:00:04.000]  親愛的朋友,我們一起祈禱吧!
[00:05:32.000 --> 00:05:39.000]  這段經文究竟想傳遞什麼訊息呢?很奇怪的一段經文。
[00:05:41.000 --> 00:05:49.000]  那你說有什麼奇怪呢?今天我們就一一跟大家分解一下為什麼很奇怪。
[00:05:49.000 --> 00:06:02.000]  第一個奇怪的地方,我們發現在路加福音當中,耶穌是被誰邀請到家裡來喝的?
[00:06:06.000 --> 00:06:18.000]  是法律賽人世門?這就有點奇怪了。我想想,如果祂邀請到家裡來喝的話,是否跟祂的關係應該很好呢?
[00:06:18.000 --> 00:06:27.000]  是否應該很好?但是我們發現經文當中很多地方說到,耶穌跟法律賽人的關係並不好。
[00:06:29.000 --> 00:06:45.000]  耶穌經常在安息日治病,又推翻聖殿的桌子,賣東西的收錢的桌子,還經常批評法律賽人假冒違善,是矮君子。
[00:06:45.000 --> 00:06:54.000]  如果有人這樣罵我的話,我會喜歡他嗎?所以當時法律賽人是很不喜歡耶穌的。
[00:06:56.000 --> 00:07:01.000]  那麼這個關係,你會不會請人到家裡來吃飯呢?更加是喝呢?
[00:07:01.000 --> 00:07:09.000]  但是很明顯,這段經文裡的法律賽人世門是相當尊重耶穌的。
[00:07:09.000 --> 00:07:20.000]  我們知道請回家裡來喝的關係是不錯的,而且法律賽人也挺有介卡觀念的,他不會隨便請人回家裡來。
[00:07:23.000 --> 00:07:32.000]  不要說是法律賽人,你今天在北京,在上海,或者在香港,你請人回家裡,順便對他相當重視。
[00:07:32.000 --> 00:07:36.000]  但是我們知道法律賽人跟耶穌的關係是不好的。
[00:07:40.000 --> 00:07:53.000]  另外,四十節是怎樣說的呢?四十節經文,耶穌這樣說:西門,我有句話跟你說的了。西門說:老師,請說。
[00:07:53.000 --> 00:08:02.000]  法律賽人西門稱呼耶穌為老師。老師當時是很受人尊重的。
[00:08:04.000 --> 00:08:13.000]  所以從這段經文來看,法律賽人西門不僅與耶穌的關係不錯,還很尊重他。
[00:08:13.000 --> 00:08:21.000]  但是從其他經文來看,你會發現法律賽人是有多敢恨耶穌。
[00:08:23.000 --> 00:08:34.000]  那麼西門是不是有點冒險呢?他請耶穌回家裡,但是他的群體的人不喜歡,很不喜歡恨他。
[00:08:34.000 --> 00:08:47.000]  那麼請回來不是幫自己惹禍嗎?會不會遭人排擠呢?所以他是做了一個很有風險的事情,他為什麼會這樣做呢?
[00:08:47.000 --> 00:08:50.000]  這是這段經文很奇怪的地方之一。
[00:08:53.000 --> 00:08:57.000]  第二,這個經文很奇怪的地方,我慢慢跟大家解經了。
[00:08:57.000 --> 00:09:07.000]  經文說這個女人是一個有罪的女人,有些經文解經家說她是一個不正經的女人,所以西門一看就知道她是有罪的女人。
[00:09:07.000 --> 00:09:17.000]  這個有罪的不正經的女人是什麼時候來西門家裡呢?吃飯的時候嗎?
[00:09:18.000 --> 00:09:32.000]  她難道想西門請她喝酒一下嗎?她來了之後,你看她做什麼呢?她幫耶穌洗腳,又親耶穌的腳,又高磨。
[00:09:32.000 --> 00:09:40.000]  是不是有些事蹟不對呢?我想這個場景你會不會覺得很戲劇化呢?
[00:09:43.000 --> 00:09:52.000]  就好像今天有個朋友請我回家吃飯,還請了一些有身份的朋友一起助陪。
[00:09:52.000 --> 00:10:02.000]  結果無緣無故來了一個不正經的女人,又是幫我洗腳,又是高磨我的腳,你會不會嚇壞人呢?
[00:10:02.000 --> 00:10:09.000]  你這樣看這段經文,你不覺得這個場景很匪夷所思嗎?
[00:10:11.000 --> 00:10:21.000]  一邊是一個好像傳道人,很正經的,另一邊這個場景是一個不正經的女人,又是這樣的舉動。
[00:10:21.000 --> 00:10:29.000]  這個場面的話,我說西門,一般我都會嚇壞人。
[00:10:29.000 --> 00:10:39.000]  但是你看經文,你會發現耶穌完全沒有被嚇壞,她還很坦然接受這個女人的舉動。
[00:10:40.000 --> 00:10:51.000]  還有她還為這個女人的舉動辯護,最後她還要講故事說赦免罪的結論就是赦免了這個女人的罪。
[00:10:51.000 --> 00:10:57.000]  我想耶穌,你傳福音有沒有注意一些影響呢?
[00:11:00.000 --> 00:11:10.000]  中國人說瓜田里夏,這個女人是不正經的,是一個罪人。
[00:11:10.000 --> 00:11:16.000]  耶穌,你作為一個老師,傳道人,你不注意這些影響嗎?
[00:11:16.000 --> 00:11:23.000]  還坦然接受她幫你洗腳,高磨,這個是不是很特別?
[00:11:24.000 --> 00:11:30.000]  今天如果要我去做,我真的想一下,行不行啊?
[00:11:30.000 --> 00:11:33.000]  好了,這個第二了。
[00:11:33.000 --> 00:11:47.000]  第三個特點,大家看看,這個高磨舉動很戲劇性,不單止是因為這個女人的身份,她是一個不正經的女人,不單止這個身份,
[00:11:48.000 --> 00:11:54.000]  還有一個特點就是這個女人的舉動,用的東西很不尋常。
[00:11:54.000 --> 00:12:02.000]  首先,她不是用水,她用她的淚水給耶穌洗腳。
[00:12:02.000 --> 00:12:12.000]  當時猶太人回家通常是用水洗的,洗手,但是這個女人是用淚水給耶穌洗腳。
[00:12:13.000 --> 00:12:23.000]  西方人說,女人的淚水是珍珠,我們暫時不說這個珍珠有多寶貴,但是想一下這個淚水有多少水?
[00:12:23.000 --> 00:12:28.000]  用淚水來洗腳要流多少眼淚?
[00:12:28.000 --> 00:12:33.000]  所以你可以想一下,這個女人當時是不是很動情呢?
[00:12:33.000 --> 00:12:38.000]  為什麼什麼東西給她那麼動情呢?
[00:12:40.000 --> 00:12:45.000]  其次呢,這個女人居然打破了這個藥瓶,
[00:12:45.000 --> 00:12:53.000]  用價值一年出兩樣的工錢來買貴重的香膏來高耶穌的腳。
[00:12:53.000 --> 00:13:01.000]  不是頭天,是腳,馬可說是高頭,這個女人是高腳天。
[00:13:01.000 --> 00:13:05.000]  大家想一下,這樣值不值得呢?
[00:13:06.000 --> 00:13:13.000]  大家想一下,你會不會用一年的心水買一瓶法國香水,然後送給太太洗澡呢?
[00:13:13.000 --> 00:13:21.000]  這次不是一滴滴香水,這次是一次全倒了,一年的出糧。
[00:13:21.000 --> 00:13:26.000]  買法國香水,不是用來洗澡,還用來洗腳。
[00:13:30.000 --> 00:13:36.000]  我講到這裡,我想大家體會一下,經文是你需要想像的。
[00:13:36.000 --> 00:13:40.000]  聖經說的這一幕是不是很戲劇性呢?
[00:13:40.000 --> 00:13:42.000]  很震撼的。
[00:13:42.000 --> 00:13:52.000]  第四點,這個女人舉動很震撼,還有一個人更震撼,
[00:13:52.000 --> 00:13:55.000]  這就是我們的耶穌基督了。
[00:13:56.000 --> 00:14:05.000]  如果這個是戲劇的話,耶穌的舉動就是聖幕這個戲劇的最高潮,是最高潮來的。
[00:14:05.000 --> 00:14:12.000]  你發現,耶穌第一,祂沒有因為這個高毛是女人就不好意思。
[00:14:12.000 --> 00:14:20.000]  大家知道,一般的猶太男人是不肯直接面對自己親人之外的女人的。
[00:14:21.000 --> 00:14:26.000]  記不記得撒瑪利亞的婦人,耶穌跟她問一些水,她就說,
[00:14:26.000 --> 00:14:31.000]  你一個猶太男人,為什麼問我一個撒瑪利亞的婦人來拿水呢?
[00:14:31.000 --> 00:14:36.000]  這是當時文化很出奇的,男人跟女人呢,不要說種族,
[00:14:36.000 --> 00:14:41.000]  這個很不可以相交的,這個是很違反當時的律法的。
[00:14:41.000 --> 00:14:47.000]  大家有沒有看到現在伊斯蘭教那些,很多女人不是有蒙面的嗎?
[00:14:47.000 --> 00:14:50.000]  其實跟這個風俗是有點像的。
[00:14:51.000 --> 00:14:59.000]  所以,很多年前我在耶路撒冷旅行的時候,那個女導遊跟我說,
[00:14:59.000 --> 00:15:06.000]  她說她有一次去鄰舍家裡借東西,她是台灣人來的。
[00:15:06.000 --> 00:15:13.000]  有些風俗不是很清楚當時,她就去鄰舍家裡借東西,她鄰舍是猶太人來的。
[00:15:13.000 --> 00:15:18.000]  她說當時她20歲之後,她家裡的男人全部都面壁的。
[00:15:20.000 --> 00:15:23.000]  她的屁股是朝著她的,為什麼呢?
[00:15:23.000 --> 00:15:27.000]  後來她才知道,原來你不想看到她的臉。
[00:15:27.000 --> 00:15:30.000]  你說這樣守律法的?
[00:15:30.000 --> 00:15:37.000]  這個是現代,你說如果是古代,法律菜人的朋友,
[00:15:37.000 --> 00:15:41.000]  看到耶穌這樣面對一個有罪的女人,
[00:15:41.000 --> 00:15:45.000]  還很坦然跟她交流,你說是不是很震驚?
[00:15:45.000 --> 00:15:49.000]  但是耶穌做事就是這樣震驚的,你說是不是?
[00:15:50.000 --> 00:15:52.000]  這個戲劇是不是一個高潮?
[00:15:52.000 --> 00:15:56.000]  而且你發現,耶穌沒有因為這個女人是罪人就說,
[00:15:56.000 --> 00:16:01.000]  不好意思,我現在正在吃飯,你可不可以幫我再預約一個時間?
[00:16:01.000 --> 00:16:04.000]  我們私下聊聊,行不行?
[00:16:04.000 --> 00:16:08.000]  或者你email我都可以,現在很不方便。
[00:16:08.000 --> 00:16:11.000]  耶穌完全沒有這樣說,
[00:16:11.000 --> 00:16:16.000]  祂不單止坦然接受這個女人的舉動,
[00:16:17.000 --> 00:16:22.000]  講完故事之後,祂還讚這個女人愛祂比西門更多,
[00:16:22.000 --> 00:16:27.000]  西門不怕其他的法律菜人排擠,
[00:16:27.000 --> 00:16:33.000]  還請她回家吃飯,這個愛還不夠多,還不夠尊敬?
[00:16:33.000 --> 00:16:39.000]  但是耶穌說,這個女人愛祂比西門更多,
[00:16:39.000 --> 00:16:43.000]  所以祂的罪就赦免了。
[00:16:43.000 --> 00:16:46.000]  這樣說是不是很奇怪?
[00:16:48.000 --> 00:16:50.000]  愛是什麼?大家想想,
[00:16:50.000 --> 00:16:55.000]  愛難道是在街市買菜可以論金論糧的嗎?
[00:16:55.000 --> 00:16:59.000]  還可以算一下嗎?哪個愛多哪個愛少嗎?
[00:16:59.000 --> 00:17:02.000]  難道天國也是賣門票的嗎?
[00:17:02.000 --> 00:17:07.000]  你給的愛越多,你拿到這個日常卷的希望就越大嗎?
[00:17:07.000 --> 00:17:12.000]  應該不是這個意思吧,耶穌?
[00:17:12.000 --> 00:17:16.000]  所以我們看回經文,四十二、四十三節有些巧妙,
[00:17:17.000 --> 00:17:22.000]  四十二、四十三節,耶穌想說的是被赦免的越多,
[00:17:22.000 --> 00:17:28.000]  愛做越多,但是四十七節祂說,
[00:17:28.000 --> 00:17:33.000]  祂許多的罪都被赦免了,因為祂的愛多。
[00:17:33.000 --> 00:17:38.000]  很明顯耶穌說的好像前後不一致,
[00:17:38.000 --> 00:17:42.000]  為什麼不一致呢?四十二、四十三節說了先赦免,
[00:17:43.000 --> 00:17:47.000]  接著才有愛,但是四十七節祂說,
[00:17:47.000 --> 00:17:52.000]  因為這個女的才愛祂,所以祂被赦免了。
[00:17:52.000 --> 00:17:55.000]  好像兩個次序有點不同吧?
[00:17:55.000 --> 00:18:00.000]  如果你看回經文,其實有很多疑點的,
[00:18:00.000 --> 00:18:04.000]  要麼很奇劇,要麼有很多疑點的,
[00:18:04.000 --> 00:18:07.000]  所以我經常在想這段經文想說什麼?
[00:18:07.000 --> 00:18:10.000]  好像不是表面那麼簡單吧?
[00:18:12.000 --> 00:18:15.000]  我當時看的經文還沒想通,
[00:18:15.000 --> 00:18:19.000]  當時我記得第一次思考這段經文,
[00:18:19.000 --> 00:18:22.000]  是我在杭州教書的時候,
[00:18:22.000 --> 00:18:25.000]  我就思考這個問題,
[00:18:25.000 --> 00:18:28.000]  我說這樣看這個故事很奇劇性,
[00:18:28.000 --> 00:18:32.000]  和耶穌平時做人很不一樣,為什麼呢?
[00:18:32.000 --> 00:18:35.000]  耶穌經常要人要低調,
[00:18:35.000 --> 00:18:39.000]  走了神蹟都說不要告訴別人,
[00:18:40.000 --> 00:18:42.000]  但是面對這個有罪的女人,
[00:18:42.000 --> 00:18:45.000]  她自己好像很高調一樣,
[00:18:45.000 --> 00:18:49.000]  她不怕這樣阻礙了福音的傳播嗎?
[00:18:49.000 --> 00:18:54.000]  她完全可以換個時間來接見這個女人,
[00:18:54.000 --> 00:18:57.000]  但是她在公開的場合,
[00:18:57.000 --> 00:19:02.000]  她完全可以換個方式去對待這個女人,
[00:19:02.000 --> 00:19:08.000]  但是她公然接受這個女人對她的表達,
[00:19:10.000 --> 00:19:12.000]  而且還說這個女人愛她多,
[00:19:12.000 --> 00:19:15.000]  射臉也多,
[00:19:15.000 --> 00:19:20.000]  這些問題一直都困擾了我,
[00:19:20.000 --> 00:19:23.000]  因為一看細節我就說,
[00:19:23.000 --> 00:19:26.000]  這個經文到底想說什麼?
[00:19:26.000 --> 00:19:28.000]  前後一致這些東西,
[00:19:28.000 --> 00:19:31.000]  想著想著直到有一天,
[00:19:31.000 --> 00:19:35.000]  有些朋友邀請我去杭州西溪室地玩,
[00:19:35.000 --> 00:19:38.000]  室地公園很大很漂亮的,
[00:19:39.000 --> 00:19:41.000]  那些朋友就說票現在很貴,
[00:19:41.000 --> 00:19:47.000]  但是本地人如果是可以買半價票,
[00:19:47.000 --> 00:19:51.000]  他說他可以幫我借一張杭州的市民卡,
[00:19:51.000 --> 00:19:55.000]  我可以冒充一下本地人可以買一個半價票,
[00:19:55.000 --> 00:19:59.000]  我當時就很欣然接受這個提議,
[00:19:59.000 --> 00:20:01.000]  因為我以前在國內讀書的時候,
[00:20:01.000 --> 00:20:03.000]  我也是這樣做的,
[00:20:03.000 --> 00:20:07.000]  我的學生出去都經常借別人地方的學生證買半價票,
[00:20:08.000 --> 00:20:12.000]  我很高興預備第二天西溪室地,
[00:20:12.000 --> 00:20:15.000]  蘭嵩的皇帝也是在那邊玩的,
[00:20:15.000 --> 00:20:17.000]  想著也挺興奮的,
[00:20:17.000 --> 00:20:19.000]  晚上準備東西的時候,
[00:20:19.000 --> 00:20:21.000]  我突然想,
[00:20:21.000 --> 00:20:24.000]  何志勇你做什麼?
[00:20:24.000 --> 00:20:29.000]  難道你為了省這麼少的錢,
[00:20:29.000 --> 00:20:31.000]  一百塊錢,
[00:20:31.000 --> 00:20:33.000]  我就把自己的車賣了?
[00:20:33.000 --> 00:20:36.000]  我口口聲聲都說,
[00:20:37.000 --> 00:20:38.000]  為什麼?為什麼?
[00:20:38.000 --> 00:20:41.000]  口口聲聲說你這個女人是罪人,
[00:20:41.000 --> 00:20:43.000]  但我不是一樣,
[00:20:43.000 --> 00:20:47.000]  我不是一樣因為這些錢,
[00:20:47.000 --> 00:20:49.000]  我就做了罪人?
[00:20:49.000 --> 00:20:53.000]  那時候我突然之間明白,
[00:20:53.000 --> 00:20:57.000]  我之所以不太理解那段經文,
[00:20:57.000 --> 00:21:03.000]  是因為我戴著有色眼鏡看這段經文,
[00:21:03.000 --> 00:21:06.000]  我戴著有色眼鏡看這段經文,
[00:21:07.000 --> 00:21:12.000]  當我想耶穌為什麼要這麼高調,
[00:21:12.000 --> 00:21:15.000]  接受一個有罪的女人的時候,
[00:21:15.000 --> 00:21:17.000]  我其實跟這個法律菜人是一樣,
[00:21:17.000 --> 00:21:22.000]  我戴著有色眼鏡看著這個可憐的女人,
[00:21:22.000 --> 00:21:26.000]  我看到她是罪人,
[00:21:26.000 --> 00:21:28.000]  我沒有看到她的眼淚,
[00:21:28.000 --> 00:21:31.000]  我沒有看到她的傷痛,
[00:21:31.000 --> 00:21:34.000]  我沒有看到她的悔改,
[00:21:36.000 --> 00:21:39.000]  你想想一個女人在這樣的環境下,
[00:21:39.000 --> 00:21:41.000]  來到耶穌面前,
[00:21:41.000 --> 00:21:45.000]  在眾目睽睽之下用眼淚來洗耶穌的腳,
[00:21:45.000 --> 00:21:48.000]  還用這麼貴的香膏來高耶穌的腳,
[00:21:48.000 --> 00:21:51.000]  是否需要多大的勇氣?
[00:21:51.000 --> 00:21:55.000]  多深的感情?
[00:21:55.000 --> 00:21:59.000]  她的悔改是多麼勇敢?
[00:21:59.000 --> 00:22:01.000]  多麼深切呢?
[00:22:01.000 --> 00:22:03.000]  但我看不到,
[00:22:04.000 --> 00:22:06.000]  在我的有色眼鏡裡面,
[00:22:06.000 --> 00:22:10.000]  在法律菜人的有色眼鏡裡面,
[00:22:10.000 --> 00:22:13.000]  我們看不到這個女人的傷痛,
[00:22:13.000 --> 00:22:17.000]  我們看不到這個女人的勇氣悔改,
[00:22:17.000 --> 00:22:19.000]  我們看不到,
[00:22:19.000 --> 00:22:22.000]  我們看不到這個女人在悔改當中,
[00:22:22.000 --> 00:22:24.000]  對主要有多大的愛,
[00:22:24.000 --> 00:22:26.000]  我們看不到,
[00:22:26.000 --> 00:22:29.000]  我們看到她是一個曾經犯錯的罪人,
[00:22:29.000 --> 00:22:31.000]  就好像經文說的,
[00:22:32.000 --> 00:22:34.000]  看不到別人眼中的恥,
[00:22:34.000 --> 00:22:36.000]  看不到自己眼中的良莫。
[00:22:36.000 --> 00:22:40.000]  西門就是這樣,
[00:22:40.000 --> 00:22:43.000]  他覺得自己很虔誠的,
[00:22:43.000 --> 00:22:45.000]  很愛神的,
[00:22:45.000 --> 00:22:47.000]  但他看不到自己,
[00:22:47.000 --> 00:22:50.000]  其實跟這個女人一樣,
[00:22:50.000 --> 00:22:53.000]  他以為他自己爭神,
[00:22:53.000 --> 00:22:55.000]  只不過是五十個錢幣,
[00:22:55.000 --> 00:22:57.000]  其實他跟這個女人一樣,
[00:22:57.000 --> 00:23:00.000]  都是爭五百個錢幣,
[00:23:01.000 --> 00:23:02.000]  只不過是他自己看不到,
[00:23:02.000 --> 00:23:04.000]  其實這個比喻是說,
[00:23:04.000 --> 00:23:06.000]  我們爭神都是很多很多,
[00:23:06.000 --> 00:23:08.000]  一樣多,
[00:23:08.000 --> 00:23:11.000]  我們看不到,
[00:23:11.000 --> 00:23:15.000]  有些時候當我們覺得自己還不錯,
[00:23:15.000 --> 00:23:17.000]  還愛主,
[00:23:17.000 --> 00:23:20.000]  不過是小事微我,
[00:23:20.000 --> 00:23:22.000]  越是這個時候,
[00:23:22.000 --> 00:23:24.000]  越是很危險的時候,
[00:23:24.000 --> 00:23:27.000]  越是我們可能離神很遠的時候,
[00:23:32.000 --> 00:23:33.000]  這個世界也是這樣,
[00:23:33.000 --> 00:23:36.000]  這個世界有很多有色眼鏡,
[00:23:36.000 --> 00:23:39.000]  比如說,
[00:23:39.000 --> 00:23:41.000]  種族的眼鏡,
[00:23:41.000 --> 00:23:46.000]  雖然1960年馬丁路德金得勝了,
[00:23:46.000 --> 00:23:48.000]  黑人也解放了,
[00:23:48.000 --> 00:23:52.000]  但美國現在還留不留下種族的眼鏡呢?
[00:23:52.000 --> 00:23:55.000]  我在美國那時候,
[00:23:55.000 --> 00:23:57.000]  我親眼體會到,
[00:23:57.000 --> 00:23:59.000]  留下這樣,
[00:24:00.000 --> 00:24:01.000]  還有呢,
[00:24:01.000 --> 00:24:03.000]  家鄉地活那些眼鏡,
[00:24:03.000 --> 00:24:05.000]  中國人常常說,
[00:24:05.000 --> 00:24:07.000]  大城市人看不起中城市人,
[00:24:07.000 --> 00:24:09.000]  中城市人看不起小城市人,
[00:24:09.000 --> 00:24:11.000]  小城市人看不起鄉下人,
[00:24:11.000 --> 00:24:17.000]  有一次我記得我在中文大學作業的時候,
[00:24:17.000 --> 00:24:19.000]  我們就認識一些新同學,
[00:24:19.000 --> 00:24:21.000]  內地新同學,
[00:24:21.000 --> 00:24:23.000]  我的香港朋友,
[00:24:23.000 --> 00:24:25.000]  那時候就聽到一個同學,
[00:24:25.000 --> 00:24:27.000]  他們過來,
[00:24:28.000 --> 00:24:30.000]  我的香港朋友就用普通話問他,
[00:24:30.000 --> 00:24:33.000]  他說你鄉下在哪裡?
[00:24:33.000 --> 00:24:36.000]  那個同學就很不開心,
[00:24:36.000 --> 00:24:39.000]  他說我不是鄉下人,
[00:24:39.000 --> 00:24:41.000]  我是上海人,
[00:24:41.000 --> 00:24:45.000]  他很不開心,
[00:24:45.000 --> 00:24:47.000]  他是鄉下人,
[00:24:47.000 --> 00:24:50.000]  其實我們知道鄉下只是家鄉,
[00:24:50.000 --> 00:24:54.000]  所以你會發現世上有色眼鏡很多,
[00:24:55.000 --> 00:24:58.000]  看外貌,看地位,
[00:24:58.000 --> 00:25:00.000]  看錢財,
[00:25:00.000 --> 00:25:02.000]  看你開什麼車,
[00:25:02.000 --> 00:25:04.000]  什麼身份,
[00:25:04.000 --> 00:25:06.000]  所以我想,
[00:25:06.000 --> 00:25:09.000]  如果你是開路斯尼斯,
[00:25:09.000 --> 00:25:11.000]  當然很尊敬,
[00:25:11.000 --> 00:25:14.000]  如果你是坐的士,
[00:25:14.000 --> 00:25:16.000]  那就一般,
[00:25:16.000 --> 00:25:18.000]  如果你是開巴士,
[00:25:18.000 --> 00:25:20.000]  那就更加一般,
[00:25:22.000 --> 00:25:26.000]  我們很多人有色眼鏡,
[00:25:26.000 --> 00:25:28.000]  好像法律才人有色眼鏡,
[00:25:28.000 --> 00:25:30.000]  但是我們忘記了,
[00:25:30.000 --> 00:25:33.000]  從神的眼睛,
[00:25:33.000 --> 00:25:36.000]  從耶穌的眼睛來看人,
[00:25:36.000 --> 00:25:39.000]  才看到人真正的價值,
[00:25:39.000 --> 00:25:43.000]  神就是這樣,
[00:25:43.000 --> 00:25:45.000]  神看我們是誰?
[00:25:45.000 --> 00:25:48.000]  神看我們每個人都是祂的兒女,
[00:25:48.000 --> 00:25:50.000]  都是這樣,祂所愛的,
[00:25:51.000 --> 00:25:52.000]  祂甚至為了我們,
[00:25:52.000 --> 00:25:54.000]  把祂自己獨生愛子都獻上了,
[00:25:54.000 --> 00:25:58.000]  所以當時在耶穌的眼裡,
[00:25:58.000 --> 00:26:00.000]  祂看到的不是一個罪人,
[00:26:00.000 --> 00:26:05.000]  祂看到的是一隻曾經流離飄蕩的小羊,
[00:26:05.000 --> 00:26:09.000]  是一個憂傷痛悔的婦人,
[00:26:09.000 --> 00:26:12.000]  一個為了自己的罪,
[00:26:12.000 --> 00:26:15.000]  辛辛苦苦的婦人,
[00:26:15.000 --> 00:26:19.000]  所以憂傷痛悔的心,
[00:26:20.000 --> 00:26:21.000]  神迫不慶賀,
[00:26:21.000 --> 00:26:24.000]  憂傷痛悔的心,
[00:26:24.000 --> 00:26:26.000]  神迫不慶賀,
[00:26:26.000 --> 00:26:28.000]  你看這個婦人,
[00:26:28.000 --> 00:26:30.000]  思心裂肺在那裡哭啞,
[00:26:30.000 --> 00:26:33.000]  神看到她這個憂傷痛悔,
[00:26:33.000 --> 00:26:36.000]  其實我想這個婦人都很可憐,
[00:26:36.000 --> 00:26:38.000]  她可能處處被人拒絕,
[00:26:38.000 --> 00:26:41.000]  但是主沒有拒絕她,
[00:26:41.000 --> 00:26:45.000]  總之她欣賞她,
[00:26:47.000 --> 00:26:50.000]  神是我們這些罪人的朋友,
[00:26:50.000 --> 00:26:53.000]  所以神對罪人的愛是特別深的。
[00:26:53.000 --> 00:26:57.000]  我記得我以前看《飄》,
[00:26:57.000 --> 00:27:00.000]  或者《亂世佳人》,
[00:27:00.000 --> 00:27:03.000]  有一個妓女要捐錢,
[00:27:03.000 --> 00:27:05.000]  那些人都拒絕她,
[00:27:05.000 --> 00:27:10.000]  但是梅蘭妮主人公接受她,
[00:27:10.000 --> 00:27:12.000]  她是很感動的,
[00:27:12.000 --> 00:27:15.000]  折瀾是這樣可以感動人的,
[00:27:18.000 --> 00:27:21.000]  所以透過這段經文,
[00:27:21.000 --> 00:27:23.000]  後來我才明白,
[00:27:23.000 --> 00:27:27.000]  這段經文耶穌說的不是愛多愛少的問題,
[00:27:27.000 --> 00:27:31.000]  這段經文說的是陰點的問題,
[00:27:31.000 --> 00:27:34.000]  不是因為這個女人愛神多,
[00:27:34.000 --> 00:27:36.000]  神就赦免她,
[00:27:36.000 --> 00:27:38.000]  不是因為她的眼淚,
[00:27:38.000 --> 00:27:40.000]  不是因為她很貴的香膏,
[00:27:40.000 --> 00:27:42.000]  神就赦免她,
[00:27:42.000 --> 00:27:44.000]  不是這些東西,
[00:27:45.000 --> 00:27:47.000]  而是你發現我認為,
[00:27:47.000 --> 00:27:50.000]  早在這個女人鼓足勇氣,
[00:27:50.000 --> 00:27:53.000]  要到耶穌面前認罪悔改的時候,
