
[00:00:00.000 --> 00:00:04.200]  在上個月和大家一起讀耶利米數二十九章
[00:13:57.400 --> 00:14:00.400]  第二個懇求是十四節
[00:14:00.400 --> 00:14:02.400]  請大家一起讀出
[00:14:24.400 --> 00:14:28.400]  第二個懇求就是說
[00:14:28.400 --> 00:14:33.400]  正如父差遣耶穌基督來到這個世界
[00:14:33.400 --> 00:14:36.400]  是面對這個世界的敵對
[00:14:36.400 --> 00:14:39.400]  同樣門徒都是差遣到這個世界
[00:14:39.400 --> 00:14:42.400]  都要面對這個世界的敵對
[00:14:42.400 --> 00:14:45.400]  所以耶穌基督懇求就是說
[00:14:45.400 --> 00:14:49.400]  父啊幫助他們脫離罪惡的權勢
[00:14:49.400 --> 00:14:50.400]  也讓他們知道
[00:14:50.400 --> 00:14:55.400]  雖然這個世界在一種惡勢力底下
[00:14:55.400 --> 00:14:57.400]  那惡者的掌管底下
[00:14:57.400 --> 00:15:00.400]  但是連日已經可以數出來
[00:15:00.400 --> 00:15:03.400]  因為那惡者已經被定罪
[00:15:03.400 --> 00:15:05.400]  我們見到前面這兩個懇求
[00:15:05.400 --> 00:15:07.400]  是一種平衡的懇求
[00:15:07.400 --> 00:15:10.400]  你見到第一個懇求就是
[00:15:10.400 --> 00:15:12.400]  保守他們
[00:15:12.400 --> 00:15:16.400]  使他們像我們一樣合而為一
[00:15:16.400 --> 00:15:21.400]  第二個懇求就是保存他們
[00:15:21.400 --> 00:15:23.400]  使他們脫離那惡者
[00:15:23.400 --> 00:15:27.400]  都是關乎去到神那裏
[00:15:27.400 --> 00:15:29.400]  與神合一
[00:15:29.400 --> 00:15:32.400]  第三個懇求是十七至十九節
[00:15:32.400 --> 00:15:33.400]  大家讀出吧
[00:15:46.400 --> 00:15:59.400]  第三個懇求就是說
[00:15:59.400 --> 00:16:03.400]  正如耶穌基督被顯為聖
[00:16:03.400 --> 00:16:05.400]  被榮耀
[00:16:05.400 --> 00:16:10.400]  同樣門徒也是被分別為聖
[00:16:10.400 --> 00:16:14.400]  他們也要在真理當中成聖
[00:16:14.400 --> 00:16:20.400]  就是要去到父和子的關係當中去成聖
[00:16:20.400 --> 00:16:23.400]  這種合一的關係
[00:16:23.400 --> 00:16:25.400]  耶穌基督在《約翰福音》上說的
[00:16:25.400 --> 00:16:27.400]  所以耶穌基督說
[00:16:27.400 --> 00:16:30.400]  神的榮耀在我裏面
[00:16:30.400 --> 00:16:31.400]  耶穌基督說
[00:16:31.400 --> 00:16:33.400]  我是那個電
[00:16:33.400 --> 00:16:35.400]  這個身體是那個電
[00:16:35.400 --> 00:16:38.400]  這個身體的電將會被拆毀
[00:16:38.400 --> 00:16:42.400]  但是新的電又會再重建
[00:16:42.400 --> 00:16:45.400]  人可以來到這個新的房子裏面
[00:16:45.400 --> 00:16:47.400]  這個新的房子
[00:16:47.400 --> 00:16:48.400]  這個新的電
[00:16:48.400 --> 00:16:52.400]  是為門徒而設的
[00:16:52.400 --> 00:16:56.400]  人就可以在父子的關係當中
[00:16:56.400 --> 00:16:59.400]  與神的關係當中去成聖
[00:16:59.400 --> 00:17:00.400]  簡單來說
[00:17:00.400 --> 00:17:02.400]  這三個懇求
[00:17:02.400 --> 00:17:04.400]  三個petition
[00:17:04.400 --> 00:17:07.400]  意思就是耶穌基督是在說這樣的說話
[00:17:07.400 --> 00:17:08.400]  父啊
[00:17:08.400 --> 00:17:11.400]  我的門徒是不屬於這個世界
[00:17:11.400 --> 00:17:13.400]  我的門徒是屬於你的
[00:17:13.400 --> 00:17:16.400]  但是世界將會迫害他們
[00:17:16.400 --> 00:17:18.400]  所以求你幫他們
[00:17:18.400 --> 00:17:21.400]  求你給他們力量和信念
[00:17:21.400 --> 00:17:24.400]  求你給他們真理和喜樂
[00:17:24.400 --> 00:17:27.400]  叫他們能夠走過人生艱難的道路
[00:17:27.400 --> 00:17:31.400]  叫他們能夠和你合而為一
[00:17:31.400 --> 00:17:34.400]  這個就是耶穌基督的祈禱
[00:17:34.400 --> 00:17:38.400]  接著二十節至二十三節
[00:17:38.400 --> 00:17:42.400]  我們要做懇求的結論
[00:17:42.400 --> 00:17:45.400]  我不但為這些人祈求
[00:17:45.400 --> 00:17:50.400]  也為那些直著他們的話信我的人祈求
[00:17:50.400 --> 00:17:53.400]  使他們都合而為一
[00:17:53.400 --> 00:17:56.400]  正如父你在我裏面
[00:17:56.400 --> 00:17:58.400]  我在你裏面
[00:17:58.400 --> 00:18:01.400]  使他們也在我們裏面
[00:18:01.400 --> 00:18:07.400]  好讓世人信是你差我來的
[00:18:07.400 --> 00:18:09.400]  你所賜給我的榮耀
[00:18:09.400 --> 00:18:11.400]  我已賜給他們
[00:18:11.400 --> 00:18:13.400]  使他們合而為一
[00:18:13.400 --> 00:18:18.400]  讓我們合而為一
[00:18:18.400 --> 00:18:20.400]  我在他們裏面
[00:18:20.400 --> 00:18:22.400]  你在我裏面
[00:18:22.400 --> 00:18:25.400]  使他們完完全全的合而為一
[00:18:25.400 --> 00:18:28.400]  讓世人知道
[00:18:28.400 --> 00:18:30.400]  是你差我來的
[00:18:30.400 --> 00:18:32.400]  也知道你愛他們
[00:18:32.400 --> 00:18:47.400]  如同愛我一樣
[00:18:47.400 --> 00:18:49.400]  在這裏我們看到
[00:18:49.400 --> 00:18:51.400]  耶穌基督的意思
[00:18:51.400 --> 00:18:53.400]  就是合一
[00:18:53.400 --> 00:18:55.400]  合一的意願
[00:18:55.400 --> 00:18:57.400]  不是一個目的
[00:18:57.400 --> 00:18:59.400]  我們經常說我們合一
[00:18:59.400 --> 00:19:02.400]  就以為我們的目的是合一
[00:19:02.400 --> 00:19:04.400]  不是
[00:19:04.400 --> 00:19:08.400]  合一只是在榮耀神的過程當中
[00:19:08.400 --> 00:19:12.400]  一個很重要的部份
[00:19:12.400 --> 00:19:13.400]  我在你裏面
[00:19:13.400 --> 00:19:15.400]  你在我裏面
[00:19:15.400 --> 00:19:19.400]  和他們也在我們裏面
[00:19:19.400 --> 00:19:22.400]  這個合一是有一個目的的
[00:19:22.400 --> 00:19:25.400]  所以原本的文字是So that
[00:19:25.400 --> 00:19:27.400]  這個目的是什麼呢
[00:19:27.400 --> 00:19:29.400]  這個目的就是說
[00:19:29.400 --> 00:19:31.400]  耶穌希望他們能夠合一
[00:19:31.400 --> 00:19:33.400]  在他們裏面合一
[00:19:33.400 --> 00:19:37.400]  在父和在他們當中合一
[00:19:37.400 --> 00:19:41.400]  這個正正是宣教使命的目的
[00:19:41.400 --> 00:19:46.400]  原因就是因為耶穌基督已經和父合一
[00:19:46.400 --> 00:19:52.400]  基督是父的真正的啟示者
[00:19:52.400 --> 00:19:57.400]  同樣當門徒和耶穌基督和父合一
[00:19:57.400 --> 00:20:01.400]  門徒都是能夠繼續耶穌基督的使命
[00:20:01.400 --> 00:20:06.400]  甚至能夠啟示神
[00:20:06.400 --> 00:20:11.400]  接著在十七章的二十四至二十六節
[00:20:11.400 --> 00:20:14.400]  這個是整一章十七章的結束
[00:20:14.400 --> 00:20:22.400]  父啊,我在那裏,願你所賜給我的人也同我在那裏
[00:20:22.400 --> 00:20:25.400]  使他們看見你所賜給我的榮耀
[00:20:25.400 --> 00:20:30.400]  因為創世以前,你已經愛我了
[00:20:30.400 --> 00:20:34.400]  公義的父啊,世人未曾認識你
[00:20:34.400 --> 00:20:36.400]  我卻認識你
[00:20:36.400 --> 00:20:40.400]  這些人也知道是你差我來的
[00:20:40.400 --> 00:20:43.400]  我要讓他們認識你的命
[00:20:43.400 --> 00:20:46.400]  還要讓他們認識
[00:20:46.400 --> 00:20:51.400]  好讓你愛我的愛在他們裏面
[00:20:51.400 --> 00:20:54.400]  我也在他們裏面
[00:20:54.400 --> 00:20:57.400]  這個禱告的結束
[00:20:57.400 --> 00:21:03.400]  是回應著一節至八節所表達的情感
[00:21:03.400 --> 00:21:08.400]  意思就是說主耶穌基督是榮耀的
[00:21:08.400 --> 00:21:15.400]  因為主耶穌基督在創世以前已經跟父神是同一
[00:21:15.400 --> 00:21:19.400]  主耶穌基督跟他相信他的人一起是同一
[00:21:19.400 --> 00:21:22.400]  這個合一的關係
[00:21:22.400 --> 00:21:25.400]  其實就是門徒留在這個世界上
[00:21:25.400 --> 00:21:29.400]  他們宣教使命的基礎
[00:21:29.400 --> 00:21:33.400]  宣教的使命是榮耀主基督
[00:21:33.400 --> 00:21:40.400]  門徒宣講是唯有耶穌基督是神的啟示
[00:21:40.400 --> 00:21:45.400]  耶穌基督能夠啟示神的名字和本質
[00:21:45.400 --> 00:21:47.400]  耶穌基督是那個啟示者
[00:21:47.400 --> 00:21:52.400]  因為耶穌基督本身是跟父神是唯一
[00:21:52.400 --> 00:21:54.400]  因為門徒能夠認識耶穌基督
[00:21:54.400 --> 00:21:56.400]  他們能夠有永生
[00:21:56.400 --> 00:21:59.400]  他們能夠去見證神的愛
[00:21:59.400 --> 00:22:03.400]  所以當耶穌基督去到父神那裡的時候
[00:22:03.400 --> 00:22:05.400]  門徒就是那些留下的人
[00:22:05.400 --> 00:22:11.400]  他們要向這個世界彰顯神的愛
[00:22:11.400 --> 00:22:15.400]  愛就是叫那些相信的人跟父
[00:22:15.400 --> 00:22:19.400]  進入一個父性、父性子的關係當中
[00:22:19.400 --> 00:22:21.400]  能夠成為孩子
[00:22:21.400 --> 00:22:27.400]  不再被這個世界的權勢所囚禁
[00:22:27.400 --> 00:22:30.400]  這個就是那個啟示
[00:22:30.400 --> 00:22:36.400]  當然這個使命的成功與否
[00:22:36.400 --> 00:22:41.400]  是端乎那些被差遣的人的合一
[00:22:41.400 --> 00:22:44.400]  唯有信仰者的人的合一和愛
[00:22:44.400 --> 00:22:50.400]  才能夠見證到神的名字和他的愛
[00:22:50.400 --> 00:22:54.400]  這個就是耶穌基督的祈禱的意思
[00:22:54.400 --> 00:22:57.400]  相信大家都能夠捉摸得到
[00:22:57.400 --> 00:23:00.400]  我們一口氣讀完這麼多節的經文
[00:23:00.400 --> 00:23:02.400]  26節的經文
[00:23:02.400 --> 00:23:03.400]  不簡單吧
[00:23:03.400 --> 00:23:05.400]  還要慢慢去想
[00:23:05.400 --> 00:23:06.400]  真的不容易
[00:23:06.400 --> 00:23:08.400]  不如讀一下就行了
[00:23:08.400 --> 00:23:11.400]  讀一下,將來我們再深入去討論
[00:23:11.400 --> 00:23:13.400]  記得這段經文
[00:23:13.400 --> 00:23:16.400]  我們不是單單認識通常的主導文
[00:23:16.400 --> 00:23:18.400]  這個是另一個主導文
[00:23:18.400 --> 00:23:22.400]  我們要讀,要認識它
[00:23:22.400 --> 00:23:24.400]  說到這部分
[00:23:24.400 --> 00:23:29.400]  我想和大家再說一說陳喜謙牧師
[00:23:29.400 --> 00:23:32.400]  在11月9日的早上
[00:23:32.400 --> 00:23:35.400]  出席安息禮的弟兄姊妹們
[00:23:35.400 --> 00:23:40.400]  都相信陳牧師是在基督的裏面
[00:23:40.400 --> 00:23:45.400]  我們都看見耶穌基督的榮耀
[00:23:45.400 --> 00:23:48.400]  在陳牧師還未垂著以先
[00:23:48.400 --> 00:23:51.400]  他是一位沒有保留的牧師
[00:23:51.400 --> 00:23:55.400]  他很喜歡傳揚耶穌基督的福音
[00:23:55.400 --> 00:23:59.400]  在重重的艱難和孤單當中
[00:23:59.400 --> 00:24:02.400]  他繼續的侍奉是沒有倒下
[00:24:02.400 --> 00:24:06.400]  這個可見於在50年代到70年代
[00:24:06.400 --> 00:24:12.400]  他所參與的青少年復興運動和學生工作
[00:24:12.400 --> 00:24:17.400]  青少年復興運動和學生運動當中
[00:24:17.400 --> 00:24:19.400]  一個很重要的環節
[00:24:19.400 --> 00:24:25.400]  就是香港重浸信教會的少年團的事件
[00:24:25.400 --> 00:24:33.400]  其中的事件是印證青少年福音工作的轉變
[00:24:33.400 --> 00:24:39.400]  亦呈現了我們教會所承繼的敬虔的實踐
[00:24:39.400 --> 00:24:45.400]  亦引入了香港很多重要的領袖
[00:24:45.400 --> 00:24:50.400]  在這一年間陳牧師其實是面對很多的挑戰
[00:24:50.400 --> 00:24:53.400]  但他繼續的堅持
[00:24:53.400 --> 00:24:55.400]  繼續的火熱
[00:24:55.400 --> 00:24:57.400]  繼續的純真
[00:24:57.400 --> 00:24:59.400]  繼續的專一
[00:24:59.400 --> 00:25:02.400]  他是非常溫柔
[00:25:02.400 --> 00:25:04.400]  但是非常堅強
[00:25:04.400 --> 00:25:06.400]  是非常的堅韌
[00:25:06.400 --> 00:25:11.400]  對於那些愛他的人來說
[00:25:11.400 --> 00:25:13.400]  他是出色的領袖
[00:25:13.400 --> 00:25:15.400]  他強壯滿有生氣
[00:25:15.400 --> 00:25:17.400]  又平易近人
[00:25:17.400 --> 00:25:19.400]  又謙虛
[00:25:19.400 --> 00:25:22.400]  對於那些不喜歡他的人來說
[00:25:22.400 --> 00:25:24.400]  他是一個奇怪的人
[00:25:24.400 --> 00:25:26.400]  不識時務
[00:25:26.400 --> 00:25:29.400]  好像外星來的人一樣
[00:25:29.400 --> 00:25:31.400]  無論印象是怎樣
[00:25:31.400 --> 00:25:33.400]  他是一個可靠的領袖
[00:25:33.400 --> 00:25:37.400]  他引入了不少年青一代的領袖
[00:25:37.400 --> 00:25:42.400]  他可以說是環教會敬虔運動的其中一個參與者
[00:25:42.400 --> 00:25:47.400]  叫我們要在基督裡面合一
[00:25:47.400 --> 00:25:49.400]  在這六十年間
