
[00:00:00.000 --> 00:00:02.440]  希望今天和你們分享的訊息
[00:01:54.480 --> 00:01:58.040]  以致他們能夠產生屬煉的行動
[00:01:58.040 --> 00:02:00.360]  可以能夠行道
[00:02:00.360 --> 00:02:02.440]  能夠宣導
[00:02:02.440 --> 00:02:04.520]  能夠幫助那些有需要的人
[00:02:04.520 --> 00:02:09.160]  所以神學院是要專注實踐之學
[00:02:09.160 --> 00:02:13.880]  今天早上我想讓大家一同多理解
[00:02:14.200 --> 00:02:20.120]  神學院是怎樣讓傳道人
[00:02:20.120 --> 00:02:24.200]  讓神學生在心靈方面有成長
[00:02:24.200 --> 00:02:26.560]  所以今天我們會留心
[00:02:26.560 --> 00:02:28.360]  神學教育的第一方面
[00:02:28.360 --> 00:02:32.680]  就是心性、心靈之學
[00:02:32.680 --> 00:02:34.600]  去同心討告
[00:02:34.600 --> 00:02:39.520]  親愛的主人,多謝你讓我們能夠聽到美好的見證
[00:02:39.520 --> 00:02:42.440]  我們能夠一同歌頌讚美你
[00:02:42.440 --> 00:02:44.960]  我們一同在你面前去討告
[00:02:44.960 --> 00:02:47.160]  如今我們要聽你的話語
[00:02:47.160 --> 00:02:51.320]  求你給我們眾人大兄姊妹們彼此的守望
[00:02:51.320 --> 00:02:53.400]  能夠一同聽你的話語
[00:02:53.400 --> 00:02:55.720]  一同去相信
[00:02:55.720 --> 00:02:58.400]  主啊,求你憐憫我們、幫助我們
[00:02:58.400 --> 00:02:59.920]  我們這樣的祈禱
[00:02:59.920 --> 00:03:02.280]  是奉主耶穌基督的名字
[00:03:02.280 --> 00:03:03.280]  阿們
[00:03:03.280 --> 00:03:07.280]  在今天早上或者今天的中午
[00:03:07.280 --> 00:03:09.520]  我們要好好地聽道
[00:03:09.520 --> 00:03:11.880]  一同聽神的話語
[00:03:12.320 --> 00:03:15.040]  你們不單止是為自己去聽
[00:03:15.040 --> 00:03:19.600]  也要為教會的牧者去聽
[00:03:19.600 --> 00:03:22.280]  是要守望牧者
[00:03:22.280 --> 00:03:23.920]  要為牧者祈禱
[00:03:23.920 --> 00:03:28.240]  你們也要為香港所有的牧者去聽
[00:03:28.240 --> 00:03:30.840]  守望他們,為他們祈禱
[00:03:30.840 --> 00:03:34.800]  為香港所有的神學生去聽
[00:03:34.800 --> 00:03:37.400]  守望他們,為他們討告
[00:03:37.400 --> 00:03:41.360]  為香港所有的神學院去聽
[00:03:41.680 --> 00:03:44.960]  守望他們,為他們討告
[00:03:44.960 --> 00:03:49.000]  在香港基督徒的人數
[00:03:49.000 --> 00:03:53.000]  是沒有很大的增長
[00:03:53.000 --> 00:03:56.680]  有些宗派的人數甚至倒退
[00:03:56.680 --> 00:04:03.440]  浸信會雖然千人的堂會是超過十間以上
[00:04:03.440 --> 00:04:10.600]  但是裡面活潑的信徒是減少了
[00:04:10.600 --> 00:04:14.120]  雖然浸信會是香港眾多宗派
[00:04:14.120 --> 00:04:15.600]  是最大的宗派
[00:04:15.600 --> 00:04:17.880]  但是人數在減少
[00:04:17.880 --> 00:04:20.400]  信耶穌的人減少
[00:04:20.400 --> 00:04:24.400]  留在教會的人又減少了
[00:04:24.400 --> 00:04:26.760]  原因是什麼呢?
[00:04:26.760 --> 00:04:30.120]  其中幾個原因就是說
[00:04:30.120 --> 00:04:31.640]  社會在變
[00:04:31.640 --> 00:04:35.000]  而教會不知道怎麼去變
[00:04:35.000 --> 00:04:38.760]  教會應該要跟世界去變
[00:04:38.760 --> 00:04:42.160]  抑或要抵擋,要抗拒
[00:04:42.160 --> 00:04:44.880]  不要跟著這個社會去變
[00:04:44.880 --> 00:04:47.000]  很明顯的
[00:04:47.000 --> 00:04:50.360]  就是社會所強調的就是
[00:04:50.360 --> 00:04:51.560]  權勢
[00:04:51.560 --> 00:04:53.120]  聰明
[00:04:53.120 --> 00:04:56.640]  但是耶穌基督的十字架的福音
[00:04:56.640 --> 00:04:59.440]  所強調的,所宣揚的是什麼呢?
[00:04:59.440 --> 00:05:02.400]  是軟弱的權能
[00:05:02.400 --> 00:05:06.480]  愚蠢的智慧
[00:05:07.720 --> 00:05:09.160]  面對世界
[00:05:09.160 --> 00:05:13.800]  一些教會就決定要效法世界的聰明
[00:05:13.800 --> 00:05:19.800]  這些教會就希望教會跟世界沒有這麼大的差別
[00:05:19.800 --> 00:05:21.760]  是像樣一點
[00:05:21.760 --> 00:05:23.760]  將大家的矛盾
[00:05:23.760 --> 00:05:26.000]  不同的地方磨平一點
[00:05:26.000 --> 00:05:29.080]  以至教會跟這個世界
[00:05:29.080 --> 00:05:32.800]  都好像是一式一樣的
[00:05:32.800 --> 00:05:35.280]  所以世界要求什麼?
[00:05:35.280 --> 00:05:39.600]  教會就要求什麼?滿足什麼?
[00:05:39.600 --> 00:05:44.640]  當這個社會講求市場經濟的主導
[00:05:44.640 --> 00:05:49.200]  教會都要考慮市場經濟的主導
[00:05:49.200 --> 00:05:53.440]  當社會講求噱頭
[00:05:53.440 --> 00:05:55.280]  Marketing的時候
[00:05:55.280 --> 00:05:59.440]  教會都要訴諸噱頭
[00:05:59.440 --> 00:06:01.000]  講Marketing
[00:06:02.080 --> 00:06:08.200]  所以教會越來越變得市場經濟主導
[00:06:08.200 --> 00:06:10.360]  訴諸於噱頭
[00:06:10.360 --> 00:06:13.880]  希望能夠有更加多的顧客
[00:06:13.880 --> 00:06:15.840]  在這樣的做法當中
[00:06:15.840 --> 00:06:21.120]  就不知不覺地將耶穌基督十字架的福音的精神
[00:06:21.120 --> 00:06:22.720]  放棄了
[00:06:22.720 --> 00:06:25.800]  這種放棄
[00:06:25.800 --> 00:06:28.680]  這種那麼順應的做法
[00:06:28.680 --> 00:06:32.480]  多多少少我們做牧師傳道人
[00:06:32.480 --> 00:06:34.480]  如果不小心的話
[00:06:34.480 --> 00:06:36.880]  都會被沾染到的
[00:06:36.880 --> 00:06:42.880]  有些傳道人因為要贏取社會的認同
[00:06:42.880 --> 00:06:46.240]  贏得弟兄姊妹們的尊重
[00:06:46.240 --> 00:06:50.280]  所以變得越來越商業化的專業化
[00:06:50.280 --> 00:06:54.640]  商業化的專業化的傳道人
[00:06:54.640 --> 00:06:56.160]  要追求的就是
[00:06:56.160 --> 00:06:59.680]  希望你每一個人都喜歡我們
[00:06:59.680 --> 00:07:03.280]  我們的責任是提供你們
[00:07:03.280 --> 00:07:05.480]  讓你們能夠回到教會
[00:07:05.480 --> 00:07:08.000]  有美好的感覺
[00:07:08.000 --> 00:07:10.760]  所以有一些傳道人
[00:07:10.760 --> 00:07:15.880]  就努力的希望是滿足弟兄姊妹們所有的需要
[00:07:15.880 --> 00:07:17.480]  所有的慾念
[00:07:17.480 --> 00:07:20.440]  希望能夠討人歡心
[00:07:20.440 --> 00:07:23.680]  但是傳道人發覺
[00:07:23.680 --> 00:07:25.680]  雖然很努力
[00:07:26.160 --> 00:07:29.760]  但是弟兄姊妹們的需要是很多的
[00:07:29.760 --> 00:07:33.080]  弟兄姊妹們的慾念是無窮盡的
[00:07:33.080 --> 00:07:35.080]  是難以滿足的
[00:07:35.080 --> 00:07:39.200]  有一位神學生是非常的聰明
[00:07:39.200 --> 00:07:40.720]  很厲害的
[00:07:40.720 --> 00:07:42.080]  他在神學院讀完書之後
[00:07:42.080 --> 00:07:44.360]  畢業禮就拿了很多獎
[00:07:44.360 --> 00:07:46.240]  拿港督獎
[00:07:46.240 --> 00:07:49.240]  拿學業成績優異獎
[00:07:49.240 --> 00:07:52.840]  他去到一間上層
[00:07:52.840 --> 00:07:58.680]  一間千人以上的教會去牧養
[00:07:58.680 --> 00:08:01.280]  後來成為主任牧師
[00:08:01.280 --> 00:08:03.600]  他是真的很厲害的
[00:08:03.600 --> 00:08:05.960]  他是
[00:08:05.960 --> 00:08:08.800]  當教會弟兄姊妹們
[00:08:08.800 --> 00:08:12.320]  希望他們能夠講的信息
[00:08:12.320 --> 00:08:14.960]  能夠迎合他們的口味
[00:08:14.960 --> 00:08:18.280]  尤其是他們有受過教育
[00:08:18.280 --> 00:08:20.680]  他們是上層社會
[00:08:20.680 --> 00:08:25.040]  希望牧者能夠講到這方面的信息的時候
[00:08:25.040 --> 00:08:27.320]  這位牧師是很厲害的
[00:08:27.320 --> 00:08:29.160]  是沒有令他們失望的
[00:08:29.160 --> 00:08:33.880]  他的講道技巧是出眾的
[00:08:33.880 --> 00:08:37.040]  他講道是叫人聽得很快樂
[00:08:37.040 --> 00:08:38.440]  很輕鬆
[00:08:38.440 --> 00:08:39.680]  很舒服
[00:08:39.680 --> 00:08:43.000]  當然有很多弟兄姊妹們很喜歡
[00:08:43.000 --> 00:08:47.080]  真的很多回到教會很快樂的
[00:08:47.080 --> 00:08:51.120]  但有些回到教會很久年日的弟兄姊妹們
[00:08:51.120 --> 00:08:53.520]  就發覺有些不滿意
[00:08:53.520 --> 00:08:56.600]  因為為什麼這麼多故事
[00:08:56.600 --> 00:08:59.280]  沒有講聖經的?
[00:08:59.280 --> 00:09:01.640]  他的立場是什麼呢?
[00:09:01.640 --> 00:09:04.560]  他引用了很多人的觀點
[00:09:04.560 --> 00:09:06.920]  但是這些觀點是矛盾的
[00:09:06.920 --> 00:09:09.640]  他的立場是什麼呢?
[00:09:09.640 --> 00:09:10.560]  但無論如何
[00:09:10.560 --> 00:09:12.440]  當牧師在教會裏面
[00:09:12.440 --> 00:09:14.400]  他的日子越來越長
[00:09:14.400 --> 00:09:16.280]  他的影響力是越來越大
[00:09:16.280 --> 00:09:17.840]  他是越來越出名
[00:09:17.840 --> 00:09:21.360]  所以他去到不同的地方去領會
[00:09:21.360 --> 00:09:24.240]  參加會議
[00:09:24.240 --> 00:09:27.000]  參加很多的宴會
[00:09:27.000 --> 00:09:30.160]  於是就很少留在教會那裏
[00:09:30.160 --> 00:09:33.880]  去關心弟兄姊妹們
[00:09:33.880 --> 00:09:35.600]  無論如何
[00:09:35.600 --> 00:09:39.400]  他的笑容仍然是很好的
[00:09:39.400 --> 00:09:42.400]  他的聲音是很好聽的
[00:09:42.400 --> 00:09:44.800]  你跟他聊天的時候
[00:09:44.800 --> 00:09:46.280]  你發覺他是很親切的
[00:09:46.280 --> 00:09:49.120]  因為他是在聽你說話的
[00:09:49.120 --> 00:09:50.160]  在恰當的時候
[00:09:50.160 --> 00:09:52.200]  他就點點頭
[00:09:52.200 --> 00:09:54.000]  很認真的
[00:09:54.000 --> 00:09:56.280]  但是如果你眼利一點的時候
[00:09:56.280 --> 00:09:58.480]  你發覺他跟你握手的時候
[00:09:58.480 --> 00:09:59.840]  其實可能他不是看著你
[00:09:59.840 --> 00:10:01.760]  可能他握著你的手的時候
[00:10:01.760 --> 00:10:03.280]  是看著其他的人
[00:10:03.280 --> 00:10:06.200]  看著其他的人
[00:10:06.200 --> 00:10:10.680]  這些牧者不知道你們有沒有見過呢?
[00:10:10.680 --> 00:10:12.840]  這些牧者這樣的表現
[00:10:12.840 --> 00:10:16.760]  這麼好的牧者的表現
[00:10:16.760 --> 00:10:19.480]  真的這麼重要嗎?
[00:10:19.480 --> 00:10:21.000]  會不會大家是太過
[00:10:21.000 --> 00:10:23.360]  如果你說我有意見的話
[00:10:23.360 --> 00:10:27.120]  會不會太過大驚小怪呢?
[00:10:27.120 --> 00:10:29.840]  牧者都是人
[00:10:29.840 --> 00:10:33.680]  牧者都是喜歡人的喜愛
[00:10:33.680 --> 00:10:36.920]  人的推崇
[00:10:36.920 --> 00:10:38.520]  一般來說
[00:10:38.520 --> 00:10:39.920]  是真的
[00:10:39.920 --> 00:10:43.760]  人是喜歡人的喜愛
[00:10:43.760 --> 00:10:46.640]  我們都要正面的看自己
[00:10:46.640 --> 00:10:49.720]  正面看自己才會健康的
[00:10:49.720 --> 00:10:51.320]  所以我們會很關心
[00:10:51.320 --> 00:10:55.120]  我們在人家心目中的印象是怎樣
[00:10:55.120 --> 00:10:58.080]  你怎樣看我的話
[00:10:58.080 --> 00:11:00.600]  我就會怎樣看自己的了
[00:11:00.600 --> 00:11:03.200]  如果你看我認為我不好的話
[00:11:03.200 --> 00:11:05.960]  我自己就覺得自己不好的了
[00:11:05.960 --> 00:11:09.720]  所以我們是會努力在人家的心靈裡面
[00:11:09.720 --> 00:11:13.320]  留下美好的印象
[00:11:13.320 --> 00:11:15.200]  社會心理學家就說出
[00:11:15.200 --> 00:11:19.160]  人類有一個很強烈的動機
[00:11:19.160 --> 00:11:22.840]  就是追求社會的聲譽
[00:11:22.840 --> 00:11:24.800]  希望在人家的心靈裡面
[00:11:24.800 --> 00:11:26.720]  留下美好的印象
[00:11:26.720 --> 00:11:32.000]  希望能夠聽到更多的鼓掌的聲音
[00:11:32.000 --> 00:11:34.040]  所以我們會很努力
[00:11:34.040 --> 00:11:36.640]  我們努力追求更多的東西
[00:11:36.640 --> 00:11:38.280]  更多的東西
[00:11:38.280 --> 00:11:39.600]  更多的聲望
[00:11:39.600 --> 00:11:42.840]  更多的地位、權力、金錢
[00:11:42.840 --> 00:11:45.000]  總之是要更多
[00:11:45.000 --> 00:11:50.360]  因此我們就可以學立雞群
[00:11:50.360 --> 00:11:53.080]  但是聲譽是美好的
[00:11:53.080 --> 00:11:59.400]  但是聲譽是難以滿足的慾望
[00:11:59.400 --> 00:12:02.720]  當人是很渴求聲譽的時候
[00:12:02.720 --> 00:12:04.760]  人會坐立不安
[00:12:04.760 --> 00:12:06.600]  會有很多的憂慮
[00:12:06.600 --> 00:12:09.400]  變得很anxious
[00:12:09.400 --> 00:12:12.160]  我們怕我們的形象不好
[00:12:12.160 --> 00:12:13.680]  所以在神學院裡面
[00:12:13.680 --> 00:12:18.680]  都可以有一些坐立不安的老師
[00:12:18.680 --> 00:12:21.440]  坐立不安的神學生
[00:12:21.440 --> 00:12:24.080]  坐立不安的同工
[00:12:24.080 --> 00:12:26.080]  在教會裡面都可以有一些
[00:12:26.080 --> 00:12:28.480]  坐立不安的傳道人
[00:12:28.480 --> 00:12:32.480]  坐立不安的領袖
[00:12:32.480 --> 00:12:37.200]  因為我們是追求自己的名聲
[00:12:37.200 --> 00:12:39.800]  我們要建立自己
[00:12:39.800 --> 00:12:43.600]  我們希望別人對我們有好的印象
[00:12:43.600 --> 00:12:45.440]  所以現實就是
[00:12:45.440 --> 00:12:47.640]  希望大家對我的印象好
[00:12:47.640 --> 00:12:48.400]  對我好
[00:12:48.400 --> 00:12:52.240]  但是倒過來說
[00:12:52.240 --> 00:12:57.640]  你們在我們這些追求自我形象的人來說
[00:12:57.640 --> 00:13:03.280]  你們的位置是不重要的
[00:13:03.280 --> 00:13:07.400]  人是愛護自己
[00:13:07.400 --> 00:13:12.120]  人是不會愛護他人
[00:13:12.120 --> 00:13:16.320]  這樣的坐立不安的傳道人
[00:13:16.320 --> 00:13:19.880]  是不是我們所欣賞的呢?
[00:13:19.880 --> 00:13:22.680]  這樣的傳道人的生命
[00:13:22.680 --> 00:13:26.120]  是不是我們所期盼的呢?
[00:13:26.120 --> 00:13:28.440]  這樣的傳道人的生命
[00:13:28.440 --> 00:13:29.680]  沒錯
[00:13:29.680 --> 00:13:31.360]  是他很厲害
[00:13:31.360 --> 00:13:33.640]  但是叫人坐立不安
[00:13:33.640 --> 00:13:36.680]  先前所說的那位是口才很厲害
[00:13:36.680 --> 00:13:38.920]  善於交際的牧師
[00:13:38.920 --> 00:13:42.880]  應該就是很多大教會要聘請牧師
[00:13:42.880 --> 00:13:44.120]  你說是不是呢?
[00:13:44.120 --> 00:13:44.920]  應該是
[00:13:44.920 --> 00:13:46.560]  這麼有能力
[00:13:46.560 --> 00:13:48.280]  這麼好
[00:13:48.280 --> 00:13:50.360]  但是他的聰明
[00:13:50.360 --> 00:13:52.680]  正正就顯示出
[00:13:52.680 --> 00:13:56.160]  他靈性的貧乏
[00:13:56.160 --> 00:13:58.400]  為什麼說他靈性貧乏呢?
[00:13:58.400 --> 00:14:01.240]  因為在他的生命裡面
[00:14:01.240 --> 00:14:06.560]  沒有耶穌基督的十字架
[00:14:06.560 --> 00:14:09.080]  當保羅寫信給哥倫多教會的時候
[00:14:09.080 --> 00:14:13.120]  他就跟那些有教育水平很高的人
[00:14:13.120 --> 00:14:15.240]  手裡有權柄的人
[00:14:15.240 --> 00:14:17.880]  去講十字架的道理
[00:14:17.880 --> 00:14:18.800]  保羅說
[00:14:18.800 --> 00:14:20.640]  因為十字架的道理
[00:14:20.640 --> 00:14:25.960]  對於那些滅亡的人來說是愚蠢的
[00:14:25.960 --> 00:14:28.000]  對於我們得救的人來說
[00:14:28.000 --> 00:14:30.560]  就是神的大能
[00:14:30.560 --> 00:14:32.480]  猶太人是要神蹟
[00:14:32.480 --> 00:14:35.160]  希利利人是要智慧
[00:14:35.160 --> 00:14:39.360]  我們卻是全釘十字架的基督
[00:14:39.360 --> 00:14:41.320]  全耶穌基督的十字架
[00:14:41.320 --> 00:14:44.280]  對猶太人是絆腳石
[00:14:44.280 --> 00:14:47.280]  對外邦人是愚蠢
[00:14:47.280 --> 00:14:49.640]  但是對於那些蒙召的
[00:14:49.640 --> 00:14:52.520]  無論是猶太人或者希利利人
[00:14:52.520 --> 00:14:55.240]  基督是神的能力
[00:14:55.240 --> 00:14:57.840]  是神的智慧
[00:14:57.840 --> 00:15:01.240]  因為神的愚蠢總比人智慧
[00:15:01.240 --> 00:15:06.400]  神的軟弱總比人強壯
[00:15:06.400 --> 00:15:10.960]  保羅他知道世人是不喜歡十字架的
[00:15:10.960 --> 00:15:12.400]  因為十字架是什麼?
[00:15:12.400 --> 00:15:14.000]  是愚蠢
[00:15:14.000 --> 00:15:16.040]  十字架是代表死亡
[00:15:16.040 --> 00:15:17.320]  沒有一樣的死亡
[00:15:17.320 --> 00:15:21.520]  比起十字架上的死是更可怕的
[00:15:21.520 --> 00:15:23.160]  在耶穌基督的日子當中
[00:15:23.160 --> 00:15:25.200]  十字架是標誌著什麼?
[00:15:25.200 --> 00:15:29.200]  是標誌著羞辱、是標誌著愚蠢
[00:15:29.200 --> 00:15:33.440]  所以十字架的刑罰是用在低等的人身上
[00:15:33.440 --> 00:15:41.440]  用在罪犯、強盜、奴隸、政治犯身上
[00:15:41.440 --> 00:15:46.400]  所以羅馬丁丁會將犯人的手腳
[00:15:46.400 --> 00:15:49.360]  釘在十字架上
[00:15:49.360 --> 00:15:50.800]  釘上去之後
[00:15:50.800 --> 00:15:55.840]  犯人所經歷的不單止是身體的痛苦
[00:15:55.840 --> 00:15:59.280]  並且他們要赤身露體
[00:15:59.280 --> 00:16:01.960]  任人觀看
[00:16:01.960 --> 00:16:04.880]  飽受凌辱
[00:16:04.880 --> 00:16:07.800]  壽難曲當中的一幕
[00:16:07.800 --> 00:16:13.480]  這套影片的一幕是描寫十字架的愚蠢
[00:16:13.480 --> 00:16:15.760]  有一個被釘在十字架上的犯人
[00:16:15.760 --> 00:16:19.240]  看見耶穌基督就快死了
[00:16:19.240 --> 00:16:20.880]  連什麼十字架能力都沒有
[00:16:20.880 --> 00:16:24.040]  於是他在這裡向耶穌基督說
[00:16:24.040 --> 00:16:26.400]  愚蠢的人
[00:16:26.400 --> 00:16:32.680]  你為什麼要擁抱十字架?
[00:16:32.680 --> 00:16:34.880]  這句話是觸目的
[00:16:34.880 --> 00:16:38.520]  這句話是聖經沒有出現過的
[00:16:38.520 --> 00:16:40.960]  是那些編導、導演
[00:16:40.960 --> 00:16:43.200]  他們在聖經沒有描述的地方
[00:16:43.200 --> 00:16:46.960]  去想像一下、補充一下
[00:16:46.960 --> 00:16:52.440]  所以說出一個可能被釘十字架的人有這樣說過
[00:16:52.440 --> 00:16:55.920]  其實他這樣說的意思就是想告訴大家
[00:16:55.920 --> 00:16:58.720]  真的在那個時候的人認為
[00:16:58.720 --> 00:17:02.600]  十字架是愚蠢的
[00:17:02.600 --> 00:17:07.040]  對於第一世紀的猶太人、希利利人來說
[00:17:07.040 --> 00:17:09.320]  十字架是愚蠢的
[00:17:09.320 --> 00:17:12.320]  是不應該相信十字架的道理
[00:17:12.320 --> 00:17:15.760]  因為神怎麼會這麼蠢
[00:17:15.760 --> 00:17:18.080]  死在十字架上面
[00:17:18.080 --> 00:17:21.480]  只能夠救人類
[00:17:21.480 --> 00:17:26.880]  神是不可能這麼蠢的
[00:17:26.880 --> 00:17:30.200]  耶穌基督被釘十字架的福音
[00:17:30.200 --> 00:17:35.000]  對今天的人來說又如何呢?
[00:17:35.000 --> 00:17:36.880]  對今天來說
[00:17:36.880 --> 00:17:38.640]  對很多外面的人來說
[00:17:38.640 --> 00:17:43.080]  十字架的福音是同樣的愚蠢
[00:17:43.080 --> 00:17:46.360]  現代人是不能夠相信神
[00:17:46.360 --> 00:17:50.600]  是會透過祂自己釘死十字架上面
[00:17:50.600 --> 00:17:53.560]  才能夠救人類
[00:17:53.560 --> 00:17:56.880]  所以現代人他們要信耶穌的話
[00:17:56.880 --> 00:18:00.880]  他們就是跟猶太人、希利利人一樣
[00:18:00.880 --> 00:18:03.440]  要信耶穌的話就要說出
[00:18:03.440 --> 00:18:05.560]  基督教是聰明的
[00:18:05.560 --> 00:18:08.080]  基督教是有權能的
[00:18:08.080 --> 00:18:12.560]  如果信耶穌是能夠帶來經濟的奇蹟
[00:18:12.560 --> 00:18:14.200]  政治的改變
[00:18:14.200 --> 00:18:15.840]  能夠增加財富
[00:18:15.840 --> 00:18:17.960]  醫治絕症
[00:18:17.960 --> 00:18:19.320]  信耶穌是好的
[00:18:19.320 --> 00:18:20.640]  信耶穌是聰明的
[00:18:20.640 --> 00:18:23.640]  信耶穌是有權能的
[00:18:23.640 --> 00:18:25.640]  但是十字架的福音
[00:18:25.640 --> 00:18:27.600]  我們聖經當中的福音
[00:18:27.600 --> 00:18:31.400]  卻是沒有這樣的應許
[00:18:31.400 --> 00:18:33.280]  神蹟是可能的
[00:18:33.280 --> 00:18:35.440]  不過沒有應許
[00:18:35.440 --> 00:18:40.520]  這樣的神蹟必然出現
[00:18:40.520 --> 00:18:43.360]  所以對現代人來說
[00:18:43.360 --> 00:18:47.640]  十字架的福音是浪費力氣的
[00:18:47.640 --> 00:18:50.920]  十字架的福音是愚蠢的
[00:18:50.920 --> 00:18:55.400]  十字架的福音是軟弱的
[00:18:55.400 --> 00:18:58.600]  教會是怎樣反應呢?
[00:18:58.600 --> 00:19:04.200]  今天的我們是怎樣去看呢?
[00:19:04.200 --> 00:19:08.920]  有些教會仍然是有十字架的
[00:19:08.920 --> 00:19:12.320]  我們偶然也會說十字架的
[00:19:12.320 --> 00:19:15.600]  但是我們是少說審判
[00:19:15.600 --> 00:19:17.200]  少說罪惡
[00:19:17.200 --> 00:19:21.640]  因為這些說法令人很害怕
[00:19:21.640 --> 00:19:23.840]  令人不敢信耶穌
[00:19:23.840 --> 00:19:25.840]  還有說十字架
[00:19:25.840 --> 00:19:27.200]  很悶的
[00:19:27.200 --> 00:19:29.480]  很不合時宜的
[00:19:29.480 --> 00:19:34.200]  所以有些教會設法要使崇拜活潑一點
[00:19:34.200 --> 00:19:36.720]  有強勁的音樂
[00:19:36.720 --> 00:19:40.240]  有堂皇的影視的效果
[00:19:40.240 --> 00:19:47.400]  這樣的做法可以遮住十字架背後的代價
[00:19:47.400 --> 00:19:50.600]  讓參加的人去完崇拜之後
[00:19:50.600 --> 00:19:55.880]  就滿足、興奮、輕鬆、歡愉
[00:19:55.880 --> 00:19:59.160]  牧者有些時候也因為這樣緣故
[00:19:59.160 --> 00:20:07.320]  要說一些使大家輕鬆、好笑的訊息
[00:20:07.320 --> 00:20:10.200]  如果是教會這樣做的話
[00:20:10.200 --> 00:20:14.800]  十字架在哪裡呢?
[00:20:14.800 --> 00:20:19.120]  十字架只會在教會的一個角落
[00:20:19.120 --> 00:20:21.600]  偶然間被提起
[00:20:21.600 --> 00:20:24.880]  但是已經被遺忘了
[00:20:24.880 --> 00:20:28.440]  教會再沒有十字架了
[00:20:28.440 --> 00:20:32.200]  作為耶穌基督的門徒
[00:20:32.200 --> 00:20:34.120]  我們怎麼看呢?
[00:20:34.120 --> 00:20:36.800]  耶穌是會怎麼看呢?
[00:20:36.800 --> 00:20:42.800]  主耶穌基督是要面對這個世界的厭惡
[00:20:42.800 --> 00:20:44.600]  去明白的
[00:20:44.600 --> 00:20:47.320]  去明白世界是厭惡祂的
[00:20:47.320 --> 00:20:50.200]  但是面對教會的門徒
[00:20:50.200 --> 00:20:52.040]  對祂的遺忘
[00:20:52.040 --> 00:20:54.240]  祂是心痛的
[00:20:54.240 --> 00:20:58.000]  我們見到一個現象就是在歐洲的教會
[00:20:58.000 --> 00:21:01.800]  當他們是遺忘耶穌基督的十字架的時候
[00:21:01.800 --> 00:21:03.600]  他們會怎樣呢?
[00:21:03.600 --> 00:21:08.000]  教會是在衰退的當中
[00:21:08.000 --> 00:21:10.840]  在加拿大當教會
[00:21:10.840 --> 00:21:13.120]  是忘記了耶穌基督的十字架的時候
[00:21:13.120 --> 00:21:14.640]  教會是怎樣呢?
[00:21:14.640 --> 00:21:18.800]  教會是在衰退的當中
[00:21:18.800 --> 00:21:21.600]  這是一個現實
[00:21:21.600 --> 00:21:25.040]  作為耶穌基督的門徒
[00:21:25.040 --> 00:21:29.320]  我們怎樣去面對教會的遺忘
[00:21:29.320 --> 00:21:33.200]  和社會的厭惡
[00:21:33.200 --> 00:21:36.400]  城鎮家的親愛弟兄姊妹們
[00:21:36.400 --> 00:21:40.960]  尤其是城鎮家的教睦同工
[00:21:40.960 --> 00:21:45.720]  保羅教導我們要宣揚十字架
[00:21:45.720 --> 00:21:48.120]  高舉十字架
