
[00:00:00.000 --> 00:00:11.000]  我去過,我有幸在這一生裏面去過兩個地方,至少讓我產生一種嚴肅的感覺。
[00:07:23.000 --> 00:07:28.000]  你看到神是先在我們心裏面動功,叫我們起了變化。
[00:07:28.000 --> 00:07:35.000]  所以你看在提多書裏面,保羅要勸勉,要叫提多勸勉,
[00:07:35.000 --> 00:07:44.000]  或者是幫助這些弟兄姐妹,讓他們過聖潔和乎救恩的一種生活。
[00:07:44.000 --> 00:07:54.000]  在我們看提多書第二章的時候,那邊一開始就說,但你所講的,總要和乎那純正的道理。
[00:07:54.000 --> 00:08:00.000]  我們看到這好像前面還有一些話,所以你就要看到第一章那邊。
[00:08:00.000 --> 00:08:14.000]  第一章那邊其實有一些話使我們明白爲什麼保羅會叫提多這樣來勸勉,或者是來幫助他的信徒。
[00:08:14.000 --> 00:08:27.000]  在聖經提多書第一章第十節那邊,他說原來有許多人不服耶穌,說虛空的話來欺討人。
[00:08:27.000 --> 00:08:40.000]  那俸葛裏更是這樣,意思是說當時教會有一些人,他們是異端的,他們所傳講的道理不合乎聖經的。
[00:08:40.000 --> 00:08:47.000]  但是他們在那邊教導人,誤導人,他們說虛空的話來欺討人。
[00:08:47.000 --> 00:08:54.000]  所以那俸葛裏的這些異端的,他們也是這樣,更是這樣。
[00:08:54.000 --> 00:09:04.000]  然後在第一章那邊最後也說,他們說是認識神,形式卻和他相悖。
[00:09:04.000 --> 00:09:14.000]  因爲這些人好像說是認識神,但是他們所教導的,他們所做出來的是跟神是相悖的,不合乎神的心意的。
[00:09:14.000 --> 00:09:20.000]  本是可真悟的,是悖虐的,在各樣的善事上是可廢棄的。
[00:09:20.000 --> 00:09:28.000]  所以他們所做的一切都好像垃圾那樣,要丟掉,那種廢棄的。
[00:09:28.000 --> 00:09:36.000]  所以保羅來到第二章就說,但是你所講的總要合乎那純正的道理。
[00:09:36.000 --> 00:09:45.000]  要提多用純正的道理來勸這些人教會里面的信徒。
[00:09:45.000 --> 00:09:55.000]  我們看到在聖經裏面,第二章這裏,保羅有一些的教導。
[00:09:55.000 --> 00:10:03.000]  他所教導的就是有老年人,有老年婦人,也有一些的少年的婦人,
[00:10:03.000 --> 00:10:10.000]  然後還有就是少年人,還有就是僕人,就是這些人。
[00:10:10.000 --> 00:10:17.000]  我們很多時候都會在那邊說,爲什麼聖經只教導這些人呢?
[00:10:17.000 --> 00:10:25.000]  好像對其他人沒有特別的教導,是不是隻有這些人需要遵守呢,我們不需要遵守呢?
[00:10:25.000 --> 00:10:31.000]  其實不是的,因爲在提多書你看到,雖然好像只是這些人,
[00:10:31.000 --> 00:10:41.000]  但是其實這裏已經包括了男女老少,另外再加上當時身份地位特殊的僕人。
[00:10:41.000 --> 00:10:47.000]  通常我們說到男女老少的時候就已經包括了全人類,對不對?
[00:10:47.000 --> 00:10:56.000]  所以無論你是什麼年齡,你是什麼性別,在當中你都可以找到有關的提醒。
[00:10:56.000 --> 00:11:02.000]  在保羅說要勸導老年人怎麼樣怎麼樣,老婦人要怎麼樣怎麼樣的時候,
[00:11:02.000 --> 00:11:09.000]  我們會留意到這是針對性的,也就是說所提到的是這個年齡的人,
[00:11:09.000 --> 00:11:18.000]  普遍上有的特性,或者是說他們比較可能會犯的一些過錯。
[00:11:18.000 --> 00:11:27.000]  就是說各式各樣的人最軟弱的內環,保羅要提多特別的去提醒他們,去教導他們。
[00:11:27.000 --> 00:11:36.000]  所以我不打算在這裏慢慢地一點一點地去解說或者去講解,
[00:11:36.000 --> 00:11:45.000]  我們只挑一兩個例子,你就看看在當中是不是隻是老年人需要這樣的教導,我們不需要呢?
[00:11:45.000 --> 00:11:54.000]  保羅說勸老年人要有節制,要端莊,自守,在信心、愛心、忍耐上都要存全無詞。
[00:11:54.000 --> 00:12:02.000]  節制跟端莊相信是比較容易從字面上去理解的兩個字眼。
[00:12:02.000 --> 00:12:08.000]  但是也可以看看到底在當中有什麼樣的提醒呢?
[00:12:08.000 --> 00:12:17.000]  節制是什麼意思呢?它是指在一切的事情上都要做適宜的一些控制。
[00:12:17.000 --> 00:12:21.000]  就是說不要放任,你要有一些的控制。
[00:12:21.000 --> 00:12:29.000]  這裏提到老人家,有許多老人家需要在這方面特別地被提醒,說你們要節制。
[00:12:29.000 --> 00:12:36.000]  是不是老人很不節制呢?我作爲老人家,我也不怕講老人家。
[00:12:36.000 --> 00:12:41.000]  所以我們需要被提醒的是什麼?我們需要節制。
[00:12:41.000 --> 00:12:51.000]  爲什麼?很多時候我們年紀大了,我們就心想,飲食方面算了吧,我年紀都這麼大了,還能夠喫幾年呢?
[00:12:51.000 --> 00:12:57.000]  就隨便喫什麼都好,那些不益我們健康的也喫,什麼都喫。
[00:12:57.000 --> 00:13:00.000]  所以在飲食方面你就不節制了。
[00:13:00.000 --> 00:13:07.000]  在行爲方面又怎麼樣呢?我們說我們年齡大了,這麼年輕你憑什麼來教導我?
[00:13:07.000 --> 00:13:13.000]  我喫鹽比你喫米更多,我走橋比你走路更多。
[00:13:13.000 --> 00:13:18.000]  所以我們就很不節制,甚至語言都放肆。
[00:13:18.000 --> 00:13:24.000]  所以有時候我們需要在這方面懂得節制。
[00:13:24.000 --> 00:13:29.000]  就是稍微的,就是要控制一下自己。
[00:13:29.000 --> 00:13:38.000]  然後在聖經裏面說要自守,自守是什麼意思呢?就是說要有冷靜明智的意思。
[00:13:38.000 --> 00:13:45.000]  就是說你要冷靜,這好像是指向老年人的,要懂得控制自己的脾氣。
[00:13:45.000 --> 00:13:56.000]  因爲很多時候我們很容易,老年人我就不知道,但是很多我看過性格很暴裂的老年人。
[00:13:56.000 --> 00:14:04.000]  所以這裏有這樣的提醒是很值得我們醒悟的。
[00:14:04.000 --> 00:14:14.000]  脾氣暴裂,愛發脾氣,這不但不能夠討人喜歡,更是討人討厭。
[00:14:14.000 --> 00:14:19.000]  另外一方面也對自己的身體有害。
[00:14:19.000 --> 00:14:29.000]  所以保羅在這裏特別提醒老年人信徒要在信心愛心和忍耐上達到純全無私。
[00:14:29.000 --> 00:14:38.000]  就是心思意念健康運作的時候,你的德行就能夠健全。
[00:14:38.000 --> 00:14:47.000]  第三點,我們看到這樣的教導,你說這是不是隻有老年人才需要呢?肯定不是的。
[00:14:47.000 --> 00:14:57.000]  我們年輕人,任何年齡,任何性別的人都需要這樣的被提醒,要節制,要控制自己,要自守。
[00:14:57.000 --> 00:15:06.000]  不是隻是老年人需要這樣的提醒,只不過老年人可能特別需要在這方面被提醒而已。
[00:15:06.000 --> 00:15:16.000]  另外我們看第三節論到老年婦人,爲什麼特別指出不說殘言,不給酒做奴婦呢?
[00:15:16.000 --> 00:15:22.000]  難道只有老年婦人才需要遵守這些嗎?不是的。
[00:15:22.000 --> 00:15:37.000]  我想說殘言,爲什麼會對這個年齡的老年婦人特別要提醒呢?原來可能老年婦人就被人家尊重了,
[00:15:37.000 --> 00:15:47.000]  因此很多人很放心地就把一些事情告訴她,就把一些甚至很祕密的事情都告訴她。
[00:15:47.000 --> 00:15:53.000]  以至於老年婦人就很有機會聽了以後把這些都傳出去了。
[00:15:53.000 --> 00:16:04.000]  所以你越有機會聽到很多的話,很多祕密,就特別有機會把這些傳出去。
[00:16:04.000 --> 00:16:11.000]  所以老年婦人就特別被提醒,你要禁止說殘言。
[00:16:11.000 --> 00:16:21.000]  然後也特別提醒她們不要醉酒,不說殘言,不給酒做奴婦,不要被酒所捆綁。
[00:16:21.000 --> 00:16:30.000]  這裏可能就是當時老年婦人在社會上沒有什麼地位,在家裏也不過是要順服丈夫,
[00:16:30.000 --> 00:16:38.000]  丈夫是頭,所以她們在家裏面可能憋得慌了,所以就很容易借酒消愁。
[00:16:38.000 --> 00:16:43.000]  所以這裏特別要提醒她們,你們不要說殘言,
[00:16:43.000 --> 00:16:49.000]  而且不要給酒做奴婦,不要被酒捆綁了,需要特別地被提醒。
[00:16:49.000 --> 00:16:54.000]  我們實在不需要一樣一樣地去分析或者是解釋,
[00:16:54.000 --> 00:17:02.000]  但是你看綜合這九節經文所說,我們可以留意到其中有一些消極的,也有一些積極的吩咐,
[00:17:02.000 --> 00:17:10.000]  叫她們什麼是可做,什麼是要去做,什麼是不要做,要禁止去做。
[00:17:10.000 --> 00:17:23.000]  在積極方面就是叫她們你們要過一個除去不盡錢的心和屬世的私慾,
[00:17:23.000 --> 00:17:29.000]  在積極方面就是正面的執行,就是要過自律的、公正的、盡錢的生活。
[00:17:29.000 --> 00:17:38.000]  在聖經的教導裏面,有時候是有一些消極的教導,就是禁止你們不可以做這個不可以做那個的,
[00:17:38.000 --> 00:17:44.000]  但是有一方面,另外一方面卻是積極的教導,就是叫你們必須要做的,一定要做的。
[00:17:44.000 --> 00:17:53.000]  因此有時候我們就說,雖然我們看聖經,甚至我們在我們生活上,到底什麼是可以做,什麼是不可以做,
[00:17:53.000 --> 00:17:59.000]  就算是聖經好像也沒有特別的提醒我們什麼是可做,什麼是不可做。
[00:17:59.000 --> 00:18:05.000]  比如說,不可賭博,有沒有啊?聖經裏面好像沒有提到啊。
[00:18:05.000 --> 00:18:11.000]  到底今天賭博有什麼不好呢?可以嗎?我們都會問這些問題。
[00:18:11.000 --> 00:18:19.000]  比如說,可以吸菸嗎?聖經裏面沒有啊,因爲還沒有到那個時代,沒有這個東西啊。
[00:18:19.000 --> 00:18:26.000]  我們什麼可以做,什麼不可以做呢?其實最主要就是要回到聖經神的話語上。
[00:18:26.000 --> 00:18:34.000]  就好像保羅在第一節那邊所吩咐的,就是說你總要合乎那純正的道理。
[00:18:34.000 --> 00:18:38.000]  你所講的,你所教導的,總要合乎那純正的道理。
[00:18:38.000 --> 00:18:46.000]  叫提多用聖經的話,就是純正的道理,就是神的話語來教導這些人。
[00:18:46.000 --> 00:18:52.000]  所以當我們去實行的時候,當我們在生活上要實踐神的話的時候,
[00:18:52.000 --> 00:19:01.000]  我們怎麼知道可以不可以呢?就要多讀聖經,多明白神的心意,我們就知道什麼是可行,什麼是不可行了。
[00:19:01.000 --> 00:19:12.000]  保羅也指出,這些對基督徒生活的教導,如果信徒願意去遵循的話,必然能夠產生一定的果效。
[00:19:12.000 --> 00:19:22.000]  而這些果效不只是能榮耀神,也能造就自己,更能夠使別人得益處。
[00:19:22.000 --> 00:19:28.000]  首先在第二節提到老年人所要遵行的節制、端莊、自守。
[00:19:28.000 --> 00:19:39.000]  人如果願意去遵守的話,在信心、愛心、忍耐上朝着存全無詞的目標的時候,人的內心也就健全了。
[00:19:39.000 --> 00:19:44.000]  人心一旦健全,身心也就健康了。
[00:19:44.000 --> 00:19:56.000]  有很多人由於內心充滿惡念,常常妒忌、恨,甚至有很多的謀算在裏面。
[00:19:56.000 --> 00:20:11.000]  從此憋到自己臉面無光,沒有笑容,整天鬱悶的在心裏面,以至於很容易就產生病痛,身體就不能夠健康。
[00:20:11.000 --> 00:20:19.000]  人不健康不一定是心靈不健康,但是心靈不健康就肯定會影響健康,這是肯定的。
[00:20:19.000 --> 00:20:32.000]  另外一方面也給我們看到,當一個人自己做好了,你由內至外有好平行,有好的行爲,因此你就能夠教導。
[00:20:32.000 --> 00:20:48.000]  就好像保羅要提督勸導老婦人要先自己做好,然後在第四節那邊說好指教少年婦人,意思是說你先自己做好了,然後你能夠指教別人。
[00:20:48.000 --> 00:20:55.000]  這也就說明了你年紀大,經驗多,你不一定能夠指教別人。
[00:20:55.000 --> 00:21:05.000]  但是如果你能夠活出來,使人家看到你的見證,那麼就很自然的別人會聽你的。
[00:21:05.000 --> 00:21:11.000]  這叫做以身作則,也叫做以生命影響生命。
[00:21:11.000 --> 00:21:20.000]  我們有一個好見證的生命,我們就能夠影響另外一個生命,使到這個生命也能夠好起來。
[00:21:20.000 --> 00:21:31.000]  不一定需要硬生生的把一些教導,一些教訓去教導人家,或者逼人家聽你的,你不需要。
[00:21:31.000 --> 00:21:40.000]  可能你就是一種好的行爲,就是自然而然的流露,一種好的品德,很自然的就吸引別人來聽你的,來學你的。
[00:21:40.000 --> 00:21:47.000]  有英文聖經把指教這個字翻譯成urge,就是猝死的意思。
[00:21:47.000 --> 00:21:55.000]  這是很有意義的,它不是逼你,它不是逼使你成爲怎麼樣的人,而是猝死。
[00:21:55.000 --> 00:22:01.000]  猝死的意思就是激勵你成爲這種人。
[00:22:01.000 --> 00:22:14.000]  這也就是爲什麼在第七節,保羅也要提督,勸導少年人以後提醒提督,他說你必須自己凡事要顯出上行的榜樣。
[00:22:14.000 --> 00:22:20.000]  人自己如果沒有好的榜樣,又怎麼能夠在教導上有說服力呢?
[00:22:20.000 --> 00:22:27.000]  所以從這兩段的教導上讓我們看到,當老婦人要指教少年婦人的時候,
[00:22:27.000 --> 00:22:32.000]  或者大哥哥好像提督這樣,他要教導一些少年人的時候,
[00:22:32.000 --> 00:22:40.000]  自己本身的行爲見證是最好的課本,因爲他們本身就是一個教導。
[00:22:40.000 --> 00:22:47.000]  這也提醒我們作爲父母,不是你能夠逼你的孩子成爲怎麼樣的人,
[00:22:47.000 --> 00:22:56.000]  而是你的孩子將來要成爲怎麼樣的人,完全在於你怎麼樣以身作則來影響他。
[00:22:56.000 --> 00:23:01.000]  我前一陣子曾經看過電視上的一個清談節目,
[00:23:01.000 --> 00:23:11.000]  就是看到他們訪問藝人,這些藝人當中有一個年資很久的,
[00:23:11.000 --> 00:23:16.000]  所以他在影藝圈裏面也相當地受尊重,
[00:23:16.000 --> 00:23:24.000]  講尊重可能更好說是怕他,因爲他可能什麼都敢講,年紀大,
[00:23:24.000 --> 00:23:31.000]  什麼都敢講,也敢罵人,性格相當非常強的一個人。
[00:23:31.000 --> 00:23:39.000]  所以在訪問裏面講到他教導自己的兒子和子孫,
[00:23:39.000 --> 00:23:45.000]  他就說不要說我的兒子,就是我的孫子也怕我的,
[00:23:45.000 --> 00:23:50.000]  他們也怕我的,我說什麼他們就要聽,而且一定要聽。
[00:23:50.000 --> 00:23:54.000]  他說有一次,因爲他們是在臺灣,
[00:23:54.000 --> 00:24:00.000]  所以他們就請補習老師來到家裏教孩子補習,就是教孫子補習。
[00:24:00.000 --> 00:24:07.000]  孫子在補習的時候不專心,一邊把電視開了,
[00:24:07.000 --> 00:24:15.000]  另外一邊在手上又玩一些東西,總是沒有專心地在上補習班,在上課。
[00:24:15.000 --> 00:24:24.000]  奶奶經過看到孫子這樣的情況就告訴他把電視關了,
[00:24:24.000 --> 00:24:30.000]  孫子就沒有行動,就坐在那邊望着奶奶,也沒有任何的行動。
[00:24:30.000 --> 00:24:39.000]  奶奶就發飆了,一巴掌就掛下去,孫子就嚇了一跳,
[00:24:39.000 --> 00:24:46.000]  就瞪着眼睛望着奶奶,奶奶就說,你望着我幹什麼?
[00:24:46.000 --> 00:24:54.000]  不聽話,你就不聽話是嗎?又再一巴掌,一巴掌,一巴掌,就蓋了孫子幾巴掌。
[00:24:54.000 --> 00:25:01.000]  孫子馬上就乖乖地行動,就關了電視,就把手上的東西放下。
[00:25:01.000 --> 00:25:08.000]  這奶奶講起來就好像很自豪,我就是這樣,你不聽我的我就整過你。
[00:25:08.000 --> 00:25:16.000]  當時在場的這些嘉賓都覺得很驚訝,竟然可以做這樣的事情,
[00:25:16.000 --> 00:25:21.000]  你在家裏面這樣的事情不犯法嗎?會被人家控訴的。
[00:25:21.000 --> 00:25:26.000]  他說沒有,反正在家裏面就有家法,我就是要這樣打他。
[00:25:26.000 --> 00:25:34.000]  但是在現場有個專家就提醒他,他說其實你這樣做沒有人能夠說你什麼,
[00:25:34.000 --> 00:25:42.000]  但是你要知道你的行爲影響你的孩子將來會怎麼樣。
[00:25:42.000 --> 00:25:47.000]  你今天以暴力對待他,將來你的孩子,就是你的孫子,
[00:25:47.000 --> 00:25:52.000]  他也會以暴力對別人,而且用暴力來解決問題。
[00:25:52.000 --> 00:26:01.000]  所以其實這裏給我們很大的一個提醒,我們特別做長輩的就需要留意,
[00:26:01.000 --> 00:26:08.000]  我們的身教往往就比原教影響更大,所以以身作則很重要。
[00:26:08.000 --> 00:26:16.000]  保羅也提出另外一件事情,就是姐妹啊,你們在家裏面要盡職,
[00:26:16.000 --> 00:26:23.000]  要相夫教子,做家務,照顧家庭,自己要自律,要守婦道,
[00:26:23.000 --> 00:26:27.000]  神的道就不會被違反。爲什麼會這麼說呢?
[00:26:27.000 --> 00:26:32.000]  原來可能當時有很多婦女,她們信了主以後,
[00:26:32.000 --> 00:26:38.000]  她們認爲,或者說她們知道在基督裏面就不分男女,
[00:26:38.000 --> 00:26:42.000]  反正大家都是平等的,都是主內弟兄姐妹,
[00:26:42.000 --> 00:26:49.000]  所以就認爲她們也要平等了,因此她們要走出家庭了,
[00:26:49.000 --> 00:26:54.000]  她們就可能家務也不幹了,也不一定要聽從丈夫了,
[00:26:54.000 --> 00:27:00.000]  因爲是我的兄弟,我的弟兄,所以就大家有平等的身份,
[00:27:00.000 --> 00:27:04.000]  因此可能就忽略了家庭的職任。
[00:27:04.000 --> 00:27:12.000]  這裏保羅就提醒這些做婦女的,你們仍然要盡家庭的職任,
[00:27:12.000 --> 00:27:20.000]  以致不要因爲你們這些不盡家庭職任,引致外人對福音的誤解,
[00:27:20.000 --> 00:27:26.000]  信了基督,信了耶穌就是這樣了,不理家務了,
[00:27:26.000 --> 00:27:31.000]  不做家庭的事情了,使到神的道理被毀謗。
[00:27:31.000 --> 00:27:36.000]  所以保羅要提醒少年婦女要在家裏面盡本分,
[00:27:36.000 --> 00:27:41.000]  做好應該做的,神的道就不會被毀謗。
[00:27:41.000 --> 00:27:46.000]  所以從這裏可以看到信徒家庭的見證是多麼的重要,
[00:27:46.000 --> 00:27:51.000]  我們不要以爲只是我們自己,其實我們的整個家庭,
[00:27:51.000 --> 00:27:56.000]  如果我們整個家庭是信主的,那個見證是非常重要。
[00:27:56.000 --> 00:28:01.000]  我常常提醒信徒,我說你侍奉之餘,侍奉以外,
[00:28:01.000 --> 00:28:06.000]  你要留意到平衡家庭的職任,要平衡你在工作,
[00:28:06.000 --> 00:28:09.000]  你在事業上要取得平衡。
[00:28:09.000 --> 00:28:15.000]  我們當然很盼望信徒把更多的時間在侍奉上,
[00:28:15.000 --> 00:28:20.000]  但是如果因此而忽略了家庭,忽略了家人,
[00:28:20.000 --> 00:28:26.000]  沒有照顧家庭,沒有照顧家人,甚至荒廢了學業,
[00:28:26.000 --> 00:28:32.000]  對自己的工作也沒有留意,各方面,這也不是好的見證。
[00:28:32.000 --> 00:28:37.000]  因此聖經的教導就是要我們留意家庭,
[00:28:37.000 --> 00:28:40.000]  要我們留意我們在工作上要盡職,
[00:28:40.000 --> 00:28:48.000]  另外我們在神的侍奉上,侍奉神這方面,我們也應該取得平衡。
[00:28:48.000 --> 00:28:54.000]  神叫我們愛他,也要愛他所賜給我們的家庭。
[00:28:54.000 --> 00:29:01.000]  佛羅曾經教導做主人的信徒,你們要善待你們的僕人,
[00:29:01.000 --> 00:29:07.000]  因此在這裏就要特別地提醒僕人,特別是僕人的信徒,
[00:29:07.000 --> 00:29:12.000]  你們的主人他信了主,對你們好,你們不要因此就放肆了,
[00:29:12.000 --> 00:29:20.000]  不要以爲大家都是主內的弟兄,因此我也不需要有僕人的態度。
[00:29:20.000 --> 00:29:26.000]  不是,他說你仍然要忠心,要對你的主人忠心。
[00:29:26.000 --> 00:29:34.000]  在這裏就有很多的提醒,叫我們不至於在我們的生活方面失了見證,
[00:29:34.000 --> 00:29:43.000]  神的道被毀謗,而且很多事見證叫神的名不能夠得榮耀。
[00:29:43.000 --> 00:29:50.000]  佛羅在這張經文裏面要提多去勸勉信徒,
[00:29:50.000 --> 00:29:58.000]  要使到他們的生活裏面就活出見證來,使到世周圍的人可以因此而被吸引,
[00:29:58.000 --> 00:30:05.000]  神的道可以被高舉,神的名可以得到榮耀。
[00:30:05.000 --> 00:30:12.000]  在第十四節就說到,救主耶穌基督,舍了自己,救贖我們脫離一切的罪惡,
[00:30:12.000 --> 00:30:17.000]  又潔淨我們,特作自己的子民,日新爲善。
[00:30:17.000 --> 00:30:27.000]  在保羅也提到說,你要傳講這些事,應用各樣的權柄去勸戒人,責備人,
[00:30:27.000 --> 00:30:29.000]  不要讓人輕看你。
[00:30:29.000 --> 00:30:33.000]  你看這句話裏面,不只是對提多這位傳道人說,
[00:30:33.000 --> 00:30:36.000]  我相信也是對我們所有的信徒說的。
[00:30:36.000 --> 00:30:40.000]  因爲當中包含了三方面的功能,
[00:30:40.000 --> 00:30:45.000]  你要傳講,你要勸戒,你要責備。
[00:30:45.000 --> 00:30:48.000]  傳講的意思就是教導,
[00:30:48.000 --> 00:30:53.000]  勸戒的意思就是你要勸勉激勵,
[00:30:53.000 --> 00:30:59.000]  做一些勸勉激勵的工作,然後責備就是要指出人家的過錯,
[00:30:59.000 --> 00:31:04.000]  教人知罪,而承認自己實在是需要救主。
[00:31:04.000 --> 00:31:07.000]  這就是傳福音。
[00:31:07.000 --> 00:31:11.000]  我認爲責備有傳福音的功能在裏面。
[00:31:11.000 --> 00:31:18.000]  但是我們不是隨便罵人,不是叫你這裏講了,我們要責備人,
[00:31:18.000 --> 00:31:21.000]  因此到處去罵人,不是這樣的意思。
[00:31:21.000 --> 00:31:26.000]  這裏是說當有人矇蔽,不知道自己過錯的時候,
[00:31:26.000 --> 00:31:29.000]  很多時候需要稍微嚴厲的提醒,
[00:31:29.000 --> 00:31:33.000]  這就是責備,以至於對方可以醒悟過來,
[00:31:33.000 --> 00:31:36.000]  看到自己的軟弱,看到自己的需要,
