
[00:00:00.000 --> 00:00:01.180]  親愛的師父 早安
[00:06:13.060 --> 00:06:17.060]  上帝要怎樣能夠去修改到
[00:06:17.060 --> 00:06:20.060]  調教到這種的關係呢
[00:06:20.060 --> 00:06:21.060]  我們經常都說
[00:06:21.060 --> 00:06:26.060]  一個關係是需要用時間去栽培
[00:06:26.060 --> 00:06:28.060]  去使它孕育成長的
[00:06:28.060 --> 00:06:31.060]  上帝其實很積極地在做這份工作
[00:06:31.060 --> 00:06:32.060]  但是他當見到
[00:06:32.060 --> 00:06:35.060]  如果一個這樣的群體
[00:06:35.060 --> 00:06:36.060]  稱之為神的子民
[00:06:36.060 --> 00:06:40.060]  但是和他的關係卻是完全表現不到
[00:06:40.060 --> 00:06:46.060]  他真是有上帝原本希望設計神人之間的關係的話
[00:06:46.060 --> 00:06:50.060]  就做不到那個在這個世界做那個見證的作用
[00:06:50.060 --> 00:06:54.060]  更加上帝也都不會滿意在這樣的關係的上面
[00:06:54.060 --> 00:06:59.060]  於是乎上帝就看到昔日的以色列文
[00:06:59.060 --> 00:07:01.060]  早有這個問題的時候
[00:07:01.060 --> 00:07:06.060]  上帝就老早就已經去進行修理的工作
[00:07:06.060 --> 00:07:10.060]  這個就在我們所看的約爾書裏面
[00:07:10.060 --> 00:07:14.060]  我們就不斷去重複又重複去看的課題
[00:07:14.060 --> 00:07:19.060]  我們前文已經看過約爾書的第一章裏面
[00:07:19.060 --> 00:07:24.060]  我們看見上帝做了一連串的工作
[00:07:24.060 --> 00:07:27.060]  這些工作在之前我曾經說過
[00:07:27.060 --> 00:07:29.060]  好像是一些攻擊
[00:07:29.060 --> 00:07:33.060]  好像是上帝對他的子民
[00:07:33.060 --> 00:07:36.060]  特別我們當時看回猶太人的歷史
[00:07:36.060 --> 00:07:38.060]  就是南國猶太國的子民
[00:07:38.060 --> 00:07:43.060]  很不滿意他們當時那個屬靈的狀態
[00:07:43.060 --> 00:07:47.060]  於是乎上帝就似乎用了蝗蟲的禍害
[00:07:47.060 --> 00:07:51.060]  又用了旱災的天災
[00:07:51.060 --> 00:07:56.060]  來嘗試幫助他們去蘇醒
[00:07:56.060 --> 00:08:00.060]  不過我在先前也都說過很多次了
[00:08:00.060 --> 00:08:04.060]  第一章的約爾書其實只不過是一些
[00:08:04.060 --> 00:08:08.060]  幫助當時南國猶太國的人
[00:08:08.060 --> 00:08:12.060]  在屬靈的層面上去真是鬆鬆骨
[00:08:12.060 --> 00:08:16.060]  或者用英文說做一點熱身運動的意思
[00:08:16.060 --> 00:08:22.060]  去提高他們對自己屬靈生命上有的問題
[00:08:22.060 --> 00:08:26.060]  那個抗拒的能力
[00:08:26.060 --> 00:08:28.060]  就是免疫能力
[00:08:28.060 --> 00:08:31.060]  不要再沉迷在一種錯誤的思想
[00:08:31.060 --> 00:08:34.060]  錯誤的宗教觀裡面
[00:08:34.060 --> 00:08:39.060]  今天我們終於來到約爾書的第二章
[00:08:39.060 --> 00:08:45.060]  可以說是正常的開始上演了
[00:08:45.060 --> 00:08:48.060]  首先我簡單的說一下第二章
[00:08:48.060 --> 00:08:52.060]  第二章其實基本上可以分為兩大部份
[00:08:52.060 --> 00:08:57.060]  以一至十一章其中一個部份
[00:08:57.060 --> 00:09:01.060]  另外餘下的十二節以下的經文就是另一部份
[00:09:01.060 --> 00:09:04.060]  這兩部份我們先看頭一部份
[00:09:04.060 --> 00:09:07.060]  第二章的第一至十一節
[00:09:07.060 --> 00:09:12.060]  這部份有一個很重要的標題或者主題
[00:09:12.060 --> 00:09:19.060]  就稱之為耶和華的日子
[00:09:19.060 --> 00:09:21.060]  這個是一個很重要的課題
[00:09:21.060 --> 00:09:25.060]  因為這個題目甚至是影響到以後往後
[00:09:25.060 --> 00:09:31.060]  在新約聖經裡面有關於耶和華的日子的演繹
[00:09:31.060 --> 00:09:34.060]  這個究竟是什麼日子呢?
[00:09:34.060 --> 00:09:37.060]  在這段聖經裡面第二章一至十一節裡面
[00:09:37.060 --> 00:09:42.060]  可以簡單分為四個小分段落
[00:09:42.060 --> 00:09:45.060]  分別就是從第一節到第二節
[00:09:45.060 --> 00:09:47.060]  第三節到第五節
[00:09:47.060 --> 00:09:49.060]  第六節到第九節
[00:09:49.060 --> 00:09:53.060]  還有第十節到第十一節
[00:09:53.060 --> 00:09:57.060]  都是嘗試從不同的角度去陳述
[00:09:57.060 --> 00:10:01.060]  有關於耶和華的日子究竟是什麼日子
[00:10:01.060 --> 00:10:03.060]  是怎樣的情況
[00:10:03.060 --> 00:10:06.060]  發生的時候最終的目的是怎樣
[00:10:06.060 --> 00:10:09.060]  當然一次過講完一節
[00:10:09.060 --> 00:10:13.060]  未必能夠讓大家明白和消化到
[00:10:13.060 --> 00:10:18.060]  所以我會分為四堂跟大家一起去逐步的分析
[00:10:18.060 --> 00:10:21.060]  今天讓我們先去看一下
[00:10:21.060 --> 00:10:26.060]  這個第一個分段約爾書的第二章第一至第二節
[00:10:26.060 --> 00:10:31.060]  剛才我們已經讀了這兩節的經文講些什麼
[00:10:31.060 --> 00:10:36.060]  但是我會分為兩個部分跟大家一起去思想
[00:10:36.060 --> 00:10:43.060]  第一個部分就是談論到第一節所講的警號的奏鳴
[00:10:43.060 --> 00:10:47.060]  The blow of the trumpet
[00:10:47.060 --> 00:10:50.060]  最後我們再回去讀多一次這節的經文
[00:10:50.060 --> 00:10:52.060]  看看它講些什麼
[00:10:52.060 --> 00:10:55.060]  我們再次一起讀又不是很長
[00:10:55.060 --> 00:10:58.060]  大家一起讀中文版本的和合本
[00:10:58.060 --> 00:11:03.060]  然後我會幫大家讀英文版本的再一次
[00:11:03.060 --> 00:11:05.060]  我們再讀多一次好不好?
[00:11:05.060 --> 00:11:10.060]  你們要在石安吹國
[00:11:10.060 --> 00:11:14.060]  在我聖山吹出大聲
[00:11:14.060 --> 00:11:17.060]  國中的居民都要發戰
[00:11:17.060 --> 00:11:20.060]  因為耶和華的日子將到
[00:11:20.060 --> 00:11:23.060]  已經臨近
[00:11:23.060 --> 00:11:26.060]  Blow the trumpet in Zion
[00:11:26.060 --> 00:11:31.060]  Sound the alarm signal on my holy mountain
[00:11:31.060 --> 00:11:36.060]  Let all the inhabitants of land shake with fear
[00:11:36.060 --> 00:11:39.060]  For the day of the Lord is about to come
[00:11:39.060 --> 00:11:42.060]  Indeed it is near
[00:11:42.060 --> 00:11:49.060]  以往我相信大家都很多人很喜歡去看電影
[00:11:49.060 --> 00:11:53.060]  特別是喜歡去戲院那裡去看電影
[00:11:53.060 --> 00:11:57.060]  通常如果你去看電影
[00:11:57.060 --> 00:12:01.060]  在正式那套電影還沒有播放之前
[00:12:01.060 --> 00:12:06.060]  都會有一連串的所謂預告片
[00:12:06.060 --> 00:12:08.060]  去播給你看
[00:12:08.060 --> 00:12:11.060]  最近將會有什麼電影快要上映了
[00:12:11.060 --> 00:12:15.060]  去播一些精彩片段給你看
[00:12:15.060 --> 00:12:19.060]  準備吸引你去看這些電影
[00:12:19.060 --> 00:12:21.060]  不過每一次這些電影
[00:12:21.060 --> 00:12:24.060]  這些預告片其實都很精彩
[00:12:24.060 --> 00:12:27.060]  不過有一樣東西我是最不喜歡的
[00:12:27.060 --> 00:12:29.060]  就是每次播到最精彩的那一刻
[00:12:29.060 --> 00:12:32.060]  最後都會打出那一句
[00:12:32.060 --> 00:12:34.060]  就是不日放映
[00:12:34.060 --> 00:12:36.060]  英文叫coming soon
[00:12:36.060 --> 00:12:37.060]  不日放映
[00:12:37.060 --> 00:12:38.060]  就是還沒放的
[00:12:38.060 --> 00:12:39.060]  不知道什麼時候放的
[00:12:39.060 --> 00:12:41.060]  不過給你嘗一下
[00:12:41.060 --> 00:12:45.060]  享受一下精彩片段的意思
[00:12:45.060 --> 00:12:47.060]  很吊人的
[00:12:47.060 --> 00:12:52.060]  來到我們今天所看的這個弱耳書
[00:12:52.060 --> 00:12:57.060]  其實第一章就是這些片段的引言
[00:12:57.060 --> 00:12:58.060]  或者可以這麼說
[00:12:58.060 --> 00:13:00.060]  是一些預告
[00:13:00.060 --> 00:13:03.060]  上帝將會做的事
[00:13:03.060 --> 00:13:05.060]  全面的景象是怎麼樣
[00:13:05.060 --> 00:13:09.060]  就在這些片段裡面播放出來
[00:13:09.060 --> 00:13:12.060]  正話現在才正式上演了
[00:13:12.060 --> 00:13:15.060]  就在第二章那裡正式上演了
[00:13:15.060 --> 00:13:17.060]  其實我為什麼可以這麼說呢?
[00:13:17.060 --> 00:13:20.060]  其實不代表第一章裡面的東西還沒發生
[00:13:20.060 --> 00:13:21.060]  第一章裡面所講的東西
[00:13:21.060 --> 00:13:23.060]  其實都已經發生了
[00:13:23.060 --> 00:13:24.060]  好像那些預告片
[00:13:24.060 --> 00:13:26.060]  其實那些片都拍好了
[00:13:26.060 --> 00:13:28.060]  個個都知道了
[00:13:28.060 --> 00:13:32.060]  所有工作人員都知道這條片
[00:13:32.060 --> 00:13:34.060]  將會有些什麼內容
[00:13:34.060 --> 00:13:37.060]  不過只是提高了你的興趣
[00:13:37.060 --> 00:13:39.060]  引起你那個
[00:13:39.060 --> 00:13:44.060]  真的想將來買票進場看這套電影的動機
[00:13:44.060 --> 00:13:50.060]  其實早在弱耳書的第一章第十五節裡面
[00:13:50.060 --> 00:13:57.060]  已經提及過耶和華的日子這個主題了
[00:13:57.060 --> 00:14:00.060]  如果大家再重新看回這節經文的時候
[00:14:00.060 --> 00:14:02.060]  其實那裡已經講了
[00:14:02.060 --> 00:14:05.060]  耶和華的日子將會臨到了
[00:14:05.060 --> 00:14:07.060]  現在來到第二章
[00:14:07.060 --> 00:14:10.060]  就真的講到臨到的時候怎麼樣
[00:14:10.060 --> 00:14:11.060]  真的上場了
[00:14:11.060 --> 00:14:16.060]  真的真的到這個打的日子
[00:14:16.060 --> 00:14:18.060]  上帝真的臨到的日子
[00:14:18.060 --> 00:14:22.060]  就好像大家一直都在看預告那場足球比賽
[00:14:22.060 --> 00:14:25.060]  究竟什麼時候這場比賽才開始呢?
[00:14:25.060 --> 00:14:27.060]  現在今天正式來到了
[00:14:27.060 --> 00:14:29.060]  入場了 準備去砌了
[00:14:29.060 --> 00:14:33.060]  是不是真的準備去打了這場比賽
[00:14:33.060 --> 00:14:34.060]  就是這樣的情況
[00:14:34.060 --> 00:14:36.060]  所以可以這麼簡單的來講
[00:14:36.060 --> 00:14:38.060]  第一章可以說
[00:14:38.060 --> 00:14:44.060]  只不過是整章、整卷的弱耳書的前奏
[00:14:44.060 --> 00:14:46.060]  來到第二章的時候
[00:14:46.060 --> 00:14:49.060]  就真真正正告訴他
[00:14:49.060 --> 00:14:52.060]  耶華的日子是怎麼樣的情況
[00:14:52.060 --> 00:14:54.060]  而且將會怎麼進行
[00:14:54.060 --> 00:14:56.060]  簡單的來講
[00:14:56.060 --> 00:15:03.060]  對於耶華的日子這個這麼重要的神學陳述
[00:15:03.060 --> 00:15:05.060]  其實在聖經裡面
[00:15:05.060 --> 00:15:09.060]  可以說有很多不同的學者
[00:15:09.060 --> 00:15:13.060]  都曾經嘗試過用不同的入手方法去理解
[00:15:13.060 --> 00:15:20.060]  基本上可以歸納為四個解釋的入手方法
[00:15:20.060 --> 00:15:24.060]  第一個就是耶華的日子是指到
[00:15:24.060 --> 00:15:29.060]  當上帝使用亞述國或者巴比倫國
[00:15:29.060 --> 00:15:32.060]  他們的大軍壓境
[00:15:32.060 --> 00:15:38.060]  威脅到南國、猶大國的生死存亡的
[00:15:38.060 --> 00:15:41.060]  這個歷史背景之下而進行的
[00:15:41.060 --> 00:15:44.060]  不過這個解釋呢
[00:15:44.060 --> 00:15:48.060]  沒錯 嘗試從歷史的角度去入手
[00:15:48.060 --> 00:15:50.060]  但是究竟弱耳書
[00:15:50.060 --> 00:15:55.060]  應該處在哪個時代定為成書期
[00:15:55.060 --> 00:15:56.060]  在什麼時候
[00:15:56.060 --> 00:16:01.060]  究竟能否涵蓋到亞述國或者巴比倫國
[00:16:01.060 --> 00:16:05.060]  他們來準備兵臨城下的情況呢
[00:16:05.060 --> 00:16:07.060]  這個很難斷定
[00:16:07.060 --> 00:16:11.060]  因為在這個弱耳書裡面
[00:16:11.060 --> 00:16:13.060]  我們已經講過了
[00:16:13.060 --> 00:16:15.060]  弱耳是一個名不經傳的人
[00:16:15.060 --> 00:16:18.060]  他沒有特別什麼顯赫的背景
[00:16:18.060 --> 00:16:20.060]  可以給我們作為參考
[00:16:20.060 --> 00:16:24.060]  甚至連他爸爸我們都只不過是推敲
[00:16:24.060 --> 00:16:26.060]  那個會不會是他的爸爸
[00:16:26.060 --> 00:16:31.060]  總而言之他是一個不出名的神的僕人
[00:16:31.060 --> 00:16:33.060]  被呼召成為先知
[00:16:33.060 --> 00:16:36.060]  如果我們要從歷史角度去定位呢
[00:16:36.060 --> 00:16:38.060]  有時候可能會變得比較武斷
[00:16:38.060 --> 00:16:40.060]  第二個解釋的呢
[00:16:40.060 --> 00:16:43.060]  就是可以說我們很喜歡
[00:16:43.060 --> 00:16:47.060]  很多目者很喜歡進行的入手方式
[00:16:47.060 --> 00:16:51.060]  就叫做末世觀這種的入手方法
[00:16:51.060 --> 00:16:53.060]  Eschatological Approach
[00:16:53.060 --> 00:16:57.060]  認為其實整卷的弱耳書
[00:16:57.060 --> 00:17:01.060]  都是一個可以說是好像預言一樣
[00:17:01.060 --> 00:17:04.060]  預告在末世的時候
[00:17:04.060 --> 00:17:08.060]  耶和華神怎樣來到
[00:17:08.060 --> 00:17:12.060]  向這個世界進行最後的攻擊
[00:17:12.060 --> 00:17:15.060]  因為這個世界充滿罪惡
[00:17:15.060 --> 00:17:18.060]  上帝不處理他不行
[00:17:18.060 --> 00:17:26.060]  於是乎很多時候就將他形容為一些非人類的一種攻擊
[00:17:26.060 --> 00:17:31.060]  特別是指到很喜歡用的天君、天將、天使、尼林
[00:17:31.060 --> 00:17:39.060]  來向神的創造裏面的所有的人類進行攻擊
[00:17:39.060 --> 00:17:43.060]  但是這個解釋也都非常之武斷
[00:17:43.060 --> 00:17:46.060]  因為從我在聖經的研究裏面
[00:17:46.060 --> 00:17:49.060]  特別在舊約聖經的當中
[00:17:49.060 --> 00:17:52.060]  先知的陳述不會只是天馬行空
[00:17:52.060 --> 00:17:55.060]  說一些當時的人完全不明白的事情
[00:17:55.060 --> 00:17:59.060]  甚至說到老遠都未必發生在他們身上的事情
[00:17:59.060 --> 00:18:02.060]  尤其是弱耳書我們也都很清楚看到
[00:18:02.060 --> 00:18:07.060]  所說到那個環境其實真的很貼近當時猶太人
[00:18:07.060 --> 00:18:10.060]  他們每一天的生活環境
[00:18:10.060 --> 00:18:14.060]  所以這個所謂用末世論的處理手法
[00:18:14.060 --> 00:18:16.060]  雖然是很方便的做法
[00:18:16.060 --> 00:18:23.060]  但是這個做法很多時候也都充滿很多的推測和一些假設
[00:18:23.060 --> 00:18:26.060]  另外第三種的解釋方法就是
[00:18:26.060 --> 00:18:31.060]  從一個所謂自然地理學上的一種的剖析
[00:18:31.060 --> 00:18:38.060]  就形容到既然在第一章裏面談論到有這個重和
[00:18:38.060 --> 00:18:40.060]  也都有寒災
[00:18:40.060 --> 00:18:45.060]  所以有些聖經學者就從地理環境的角度去嘗試掌握
[00:18:45.060 --> 00:18:49.060]  在當時巴勒斯坦地的那個環境
[00:18:49.060 --> 00:18:56.060]  在地理的研究上就發現到原來在巴勒斯坦地裏面
[00:18:56.060 --> 00:19:01.060]  往往經常是有一道熱的東風
[00:19:01.060 --> 00:19:08.060]  帶著很乾燥的空氣進入到這個巴勒斯坦的地方
[00:19:08.060 --> 00:19:13.060]  然後將整個地方變得非常之乾旱
[00:19:13.060 --> 00:19:15.060]  當乾旱來到的時候
[00:19:15.060 --> 00:19:22.060]  很多的蝗蟲禍害就會很容易衍生並且不斷的繁衍
[00:19:22.060 --> 00:19:28.060]  導致不單止有寒災也有蝗蟲禍害等等的發生
[00:19:28.060 --> 00:19:31.060]  這個可以說是從一個
[00:19:31.060 --> 00:19:41.060]  比較實際上的一個我們稱之為地理環境的一個入手方式
[00:19:41.060 --> 00:19:43.060]  未嘗不可
[00:19:43.060 --> 00:19:45.060]  但是在這個解釋裏面
[00:19:45.060 --> 00:19:51.060]  其實也都未盡真是所有的學者的滿意
[00:19:51.060 --> 00:19:54.060]  所以也都有第四種的解釋
[00:19:54.060 --> 00:20:01.060]  這個第四種的解釋就是要嘗試將很多天災
[00:20:01.060 --> 00:20:07.060]  重新在書卷裏面抽出來進一步的研究
[00:20:07.060 --> 00:20:12.060]  認為究竟所指出的這些種種的天災
[00:20:12.060 --> 00:20:15.060]  剛才我所說的蟲禍、旱災
[00:20:15.060 --> 00:20:17.060]  可能是一些歷史事件
[00:20:17.060 --> 00:20:23.060]  或者是當時他們正正處身所面對的狀況
[00:20:23.060 --> 00:20:28.060]  然後於是乎在此時此刻
[00:20:28.060 --> 00:20:30.060]  或者當時那一刻的時間
[00:20:30.060 --> 00:20:34.060]  先知就出現來向他們說話
[00:20:34.060 --> 00:20:36.060]  簡單一點來說
[00:20:36.060 --> 00:20:43.060]  先知若以在大家都很不開心的時間出來再多說一些
[00:20:43.060 --> 00:20:48.060]  這些情況其實是上帝去推行的一些工作
[00:20:48.060 --> 00:20:50.060]  可以這樣說
[00:20:50.060 --> 00:20:52.060]  這位先知真是冒死而去做的
[00:20:52.060 --> 00:20:55.060]  說一些大家不歡迎的東西
[00:20:55.060 --> 00:20:59.060]  不過從這四種的推論裏面
[00:20:59.060 --> 00:21:02.060]  我比較相信最後第三和第四類
[00:21:02.060 --> 00:21:06.060]  可以混合去運用去解釋這段聖經
[00:21:06.060 --> 00:21:08.060]  從而給我們看到
[00:21:08.060 --> 00:21:14.060]  這段聖經既有過去已經發生一些這樣的天災
[00:21:14.060 --> 00:21:16.060]  一些旱災
[00:21:16.060 --> 00:21:24.060]  導致當時南國、猶大國的人原本是在一個流奶與蜜蜂性之地裏面
[00:21:24.060 --> 00:21:27.060]  但是卻遭遇不幸
[00:21:27.060 --> 00:21:29.060]  在這樣的情況之下
[00:21:29.060 --> 00:21:36.060]  他們怎樣去理解這樣的環境和上帝的作為
[00:21:36.060 --> 00:21:39.060]  從而進入到一個更深的層次
[00:21:39.060 --> 00:21:47.060]  就是談論到他們自己本身的屬靈的最根結的問題
[00:21:47.060 --> 00:21:52.060]  這個是在這一節的聖經裏面去嘗試
[00:21:52.060 --> 00:21:54.060]  我們用這種的方式去入手
[00:21:54.060 --> 00:21:56.060]  我們看回這節聖經
[00:21:56.060 --> 00:21:58.060]  看到二章的第一節
[00:21:58.060 --> 00:22:00.060]  一開始我們就聽見
[00:22:00.060 --> 00:22:02.060]  這裏這樣先知說
[00:22:02.060 --> 00:22:05.060]  你們要在石安摧國
[00:22:05.060 --> 00:22:12.060]  先知要求當時我相信就在第一章裏面的祭司
[00:22:12.060 --> 00:22:20.060]  他們去開這個所謂反思會的時候
[00:22:20.060 --> 00:22:24.060]  要招聚所有南國的人民
[00:22:24.060 --> 00:22:28.060]  去來參加這個活動或者這個聚會
