
[00:00:00.000 --> 00:00:03.400]  有本書《傲慢與偏見》可能大家都看過
[00:06:34.760 --> 00:06:38.040]  一個非常殘暴、兇殘成性的民族
[00:06:38.040 --> 00:06:40.040]  他竟然獲得上帝的憐憫
[00:06:40.040 --> 00:06:42.320]  他竟然獲得上帝的憐憫
[00:06:42.320 --> 00:06:44.880]  尼尼未成是當時亞述的首都
[00:06:44.880 --> 00:06:44.880]  尼尼未成是當時亞述的首都
[00:06:44.880 --> 00:06:46.960]  尼尼未成是當時亞述的首都
[00:06:46.960 --> 00:06:49.720]  他們的殘暴出名在甚麼地方呢?
[00:06:49.720 --> 00:06:49.720]  他們的殘暴出名在甚麼地方呢?
[00:06:49.720 --> 00:06:51.920]  他們的殘暴出名在甚麼地方呢?
[00:06:51.920 --> 00:06:54.480]  就說每一次要攻佔一個城市
[00:06:54.480 --> 00:06:54.520]  就說每一次要攻佔一個城市
[00:06:54.520 --> 00:06:56.520]  就說每一次要攻佔一個城市
[00:06:56.520 --> 00:06:59.160]  他就勸當地的人投降
[00:06:59.160 --> 00:06:59.160]  無條件的投降
[00:06:59.160 --> 00:07:00.440]  無條件的投降
[00:07:00.440 --> 00:07:05.440]  如果任何一個城市作出反抗
[00:07:05.440 --> 00:07:05.440]  如果任何一個城市作出反抗
[00:07:05.440 --> 00:07:07.640]  如果任何一個城市作出反抗
[00:07:07.640 --> 00:07:10.640]  他攻陷那個城之後就會全城屠殺
[00:07:10.640 --> 00:07:10.680]  他攻陷那個城之後就會全城屠殺
[00:07:10.680 --> 00:07:13.840]  他攻陷那個城之後就會全城屠殺
[00:07:13.840 --> 00:07:17.720]  有一些文獻顯示
[00:07:17.720 --> 00:07:21.040]  他們最後為了震懾其他的城市
[00:07:21.040 --> 00:07:21.080]  他們最後為了震懾其他的城市
[00:07:21.080 --> 00:07:24.280]  他們最後為了震懾其他的城市
[00:07:24.280 --> 00:07:24.320]  他們最後為了震懾其他的城市
[00:07:24.320 --> 00:07:24.320]  他們最後為了震懾其他的城市
[00:07:24.320 --> 00:07:24.320]  他們最後為了震懾其他的城市
[00:07:24.320 --> 00:07:24.320]  他們最後為了震懾其他的城市
[00:07:24.320 --> 00:07:24.320]  他們最後為了震懾其他的城市
[00:07:24.320 --> 00:07:24.320]  他們最後為了震懾其他的城市
[00:07:24.320 --> 00:07:28.520]  他們把嬰孩拋上半空
[00:07:28.520 --> 00:07:31.440]  用長矛刺殺他們
[00:07:31.440 --> 00:07:36.120]  做一種比賽和玩樂
[00:07:36.120 --> 00:07:40.520]  用任何角度來看,這些都是殘暴不仁的民族
[00:07:40.520 --> 00:07:50.120]  但上帝的救恩竟然臨到這些人
[00:07:50.120 --> 00:08:03.320]  這個神學上的主題充分出現在約拿書中
[00:08:03.320 --> 00:08:12.120]  所以這是造成約拿和神之間很嚴重的衝突
[00:08:12.120 --> 00:08:17.720]  上帝的救恩觀念是普世性的
[00:08:17.720 --> 00:08:20.920]  但約拿認為這個救恩是有限制性的
[00:08:20.920 --> 00:08:23.320]  但約拿卻認為這個救恩是有限制性的
[00:08:23.320 --> 00:08:26.320]  為甚麼救恩臨到這些人呢?
[00:08:26.320 --> 00:08:28.320]  為甚麼救恩可以臨到這些人呢?
[00:08:28.320 --> 00:08:29.920]  你簡直是認賊作父
[00:08:29.920 --> 00:08:31.720]  這根本就是印賊作父
[00:08:31.720 --> 00:08:35.720]  這是一種離經背道,荒天下之大謬
[00:08:35.720 --> 00:08:40.920]  這是離經叛道,荒天下之大謬
[00:08:40.920 --> 00:08:44.920]  如果神是公義的話
[00:08:44.920 --> 00:08:46.920]  祂應該是賞善罰惡
[00:08:46.920 --> 00:08:48.920]  祂應該是賞善罰惡
[00:08:48.920 --> 00:08:51.520]  為甚麼這些惡人都得到救恩呢?
[00:08:51.520 --> 00:08:53.520]  為甚麼這種惡人也會得到救恩呢?
[00:08:53.520 --> 00:08:57.520]  所以整個約拿書用了一種文學表達的手法
[00:08:57.520 --> 00:09:00.720]  所以整個約拿書就展現出這種文學手法
[00:09:00.720 --> 00:09:03.520]  叫做反語法
[00:09:03.520 --> 00:09:06.920]  這種反語法好像叫做含沙射影
[00:09:06.920 --> 00:09:10.920]  這種反語法就是含沙射影
[00:09:10.920 --> 00:09:13.120]  或者我們叫做指桑罵槐
[00:09:13.120 --> 00:09:14.520]  或指桑罵槐
[00:09:14.520 --> 00:09:16.920]  有時候當人家說笑
[00:09:16.920 --> 00:09:18.920]  牧師最近發福了
[00:09:18.920 --> 00:09:20.920]  有時候開玩笑說
[00:09:20.920 --> 00:09:22.920]  牧師你最近發福了
[00:09:22.920 --> 00:09:24.920]  即是說我胖了
[00:09:24.920 --> 00:09:26.920]  所以這是一種
[00:09:26.920 --> 00:09:29.520]  講的術語裏面含有另一些意思
[00:09:29.520 --> 00:09:32.320]  就是說那句話裏面含有別的意思
[00:09:32.320 --> 00:09:33.920]  所以一開始第一節說
[00:09:33.920 --> 00:09:37.920]  耶和華說臨到亞美太的兒子約拿
[00:09:37.920 --> 00:09:40.320]  所以一開始第一節說
[00:09:40.320 --> 00:09:44.320]  耶和華的話臨到亞美太的兒子約拿
[00:09:44.320 --> 00:09:46.320]  作為先知是神的代言人
[00:09:46.320 --> 00:09:48.320]  作為先知是神的代言人
[00:09:48.320 --> 00:09:50.920]  神的話臨到是一種身份的象徵
[00:09:50.920 --> 00:09:52.920]  神的話臨到是一種身份的象徵
[00:09:52.920 --> 00:09:54.920]  因為神還在使用你
[00:09:54.920 --> 00:09:56.920]  透過你去傳達一些說話
[00:09:56.920 --> 00:09:58.920]  透過你去傳達一些說話
[00:09:58.920 --> 00:10:01.920]  所以作為一個神的代言人
[00:10:01.920 --> 00:10:04.920]  所以作為一種神的代言人
[00:10:04.920 --> 00:10:07.920]  證明神是在使用你
[00:10:07.920 --> 00:10:09.920]  證明神在使用你
[00:10:09.920 --> 00:10:11.920]  牧師有時候一個月要講兩次
[00:10:11.920 --> 00:10:13.920]  不是有時候,每個月都要講兩次
[00:10:13.920 --> 00:10:17.920]  牧師有時候,每個月都要講兩次
[00:10:17.920 --> 00:10:19.920]  有時候團契要分享
[00:10:19.920 --> 00:10:20.920]  有時候團契要分享
[00:10:20.920 --> 00:10:22.920]  有時候要教主要學
[00:10:22.920 --> 00:10:24.920]  有時候要上主日學
[00:10:24.920 --> 00:10:27.920]  所以你知不知隔個禮拜講一篇道
[00:10:27.920 --> 00:10:29.920]  是一件很辛苦的事情
[00:10:29.920 --> 00:10:33.920]  你們知道隔週講一篇道
[00:10:33.920 --> 00:10:34.920]  是非常辛苦的事
[00:10:34.920 --> 00:10:35.920]  還要每次不同
[00:10:35.920 --> 00:10:37.920]  還要每次都不一樣
[00:10:37.920 --> 00:10:40.920]  你重複,牧師你的笑話聽過
[00:10:40.920 --> 00:10:42.920]  如果重複了就會說
[00:10:42.920 --> 00:10:43.920]  牧師你的笑話已經說過
[00:10:43.920 --> 00:10:45.920]  你想想,如果我們做夢
[00:10:45.920 --> 00:10:47.920]  我們都夢見可以聽到神的話
[00:10:47.920 --> 00:10:49.920]  所以如果我們做夢的話
[00:10:49.920 --> 00:10:51.920]  要怎樣做夢,夢到神的話呢?
[00:10:51.920 --> 00:10:53.920]  神告訴我,我就寫什麼
[00:10:53.920 --> 00:10:54.920]  你說多方便呢?
[00:10:54.920 --> 00:10:56.920]  如果神告訴我要說什麼
[00:10:56.920 --> 00:10:57.920]  我就寫什麼,多方便呢?
[00:10:57.920 --> 00:11:00.920]  以前在浸神有位教講道法的老師
[00:11:00.920 --> 00:11:05.920]  以前在浸神裡面有一位教導
[00:11:05.920 --> 00:11:07.920]  老師,教授
[00:11:07.920 --> 00:11:08.920]  教授
[00:11:08.920 --> 00:11:10.920]  他教我們講道法
[00:11:10.920 --> 00:11:12.920]  他教我們講道法
[00:11:12.920 --> 00:11:14.920]  叫做David McCormick
[00:11:14.920 --> 00:11:16.920]  叫做David McCormick
[00:11:16.920 --> 00:11:18.920]  何牧師就知道了
[00:11:18.920 --> 00:11:19.920]  何牧師就知道了
[00:11:19.920 --> 00:11:20.920]  因為我和他一起上
[00:11:20.920 --> 00:11:21.920]  因為他跟我一起上的
[00:11:21.920 --> 00:11:25.920]  這個老師就規定我們每講一分鐘
[00:11:25.920 --> 00:11:28.920]  這位老師就規定我們每說一分鐘
[00:11:28.920 --> 00:11:30.920]  要用一個小時去預備
[00:11:30.920 --> 00:11:32.920]  要用一個小時去做預備
[00:11:32.920 --> 00:11:34.920]  如果我今天早上講三十分鐘呢?
[00:11:34.920 --> 00:11:36.920]  也就是說今天我要說三十分鐘的話
[00:11:36.920 --> 00:11:39.920]  我就用三十個小時來預備
[00:11:39.920 --> 00:11:41.920]  我只要用三十個小時去做預備
[00:11:41.920 --> 00:11:42.920]  何牧師就跟足的
[00:11:42.920 --> 00:11:44.920]  何牧師就十分跟足
[00:11:44.920 --> 00:11:47.920]  我就本土出家就學不到的
[00:11:47.920 --> 00:11:48.920]  我就半途出家學不到的
[00:11:48.920 --> 00:11:49.920]  有一次我發夢
[00:11:49.920 --> 00:11:53.920]  星期六還沒預備好篇講章
[00:11:53.920 --> 00:11:56.920]  我發夢星期六還沒預備好講章
[00:11:56.920 --> 00:11:58.920]  有一次我做夢的時候
[00:11:58.920 --> 00:12:01.920]  禮拜六也還沒預備好講章
[00:12:01.920 --> 00:12:03.920]  整晚就輾轉反側睡不到
[00:12:03.920 --> 00:12:06.920]  整個晚上就輾轉反側睡不著
[00:12:06.920 --> 00:12:08.920]  第二天早上就趕回教會
[00:12:08.920 --> 00:12:11.920]  第二天早上就早早地趕回教會
[00:12:11.920 --> 00:12:13.920]  到了崇拜講道的時候
[00:12:13.920 --> 00:12:14.920]  到崇拜講道的時候
[00:12:14.920 --> 00:12:17.920]  主席就說以下時間交給牧師講道
[00:12:17.920 --> 00:12:20.920]  主席說以下時間交給牧師去講道
[00:12:20.920 --> 00:12:23.920]  我發現自己穿著睡褲上港台
[00:12:23.920 --> 00:12:26.920]  我發現我自己穿著睡褲跑到台上來
[00:12:26.920 --> 00:12:29.920]  周圍就有人借一件濕袍來遮住自己
[00:12:29.920 --> 00:12:34.920]  到處就跟人家借一個濕袍來接蓋著
[00:12:34.920 --> 00:12:38.920]  這個在心理學就叫做anxiety 心理焦慮
[00:12:38.920 --> 00:12:42.920]  這個在心理學的角度就叫做心理焦慮
[00:12:42.920 --> 00:12:45.920]  有人統計過在美國的牧師傳道人
[00:12:45.920 --> 00:12:48.920]  患神經衰弱在頭十名之內
[00:12:48.920 --> 00:12:52.920]  有人研究這是牧師傳道的
[00:12:52.920 --> 00:12:54.920]  患神經衰弱
[00:12:54.920 --> 00:12:57.920]  患上神經衰弱的是前十名之內的
[00:12:57.920 --> 00:12:59.920]  所以何牧師看不出來
[00:12:59.920 --> 00:13:01.920]  你看我都看得出來
[00:13:01.920 --> 00:13:02.920]  何牧師看不出來
[00:13:02.920 --> 00:13:04.920]  但是你看我的話就看得出來
[00:13:04.920 --> 00:13:05.920]  我認識不少牧師
[00:13:05.920 --> 00:13:08.920]  星期天講道前就開始出現焦慮
[00:13:08.920 --> 00:13:09.920]  我認識不少牧師
[00:13:09.920 --> 00:13:12.920]  在星期天要講道前就開始出現焦慮
[00:13:12.920 --> 00:13:13.920]  煩躁
[00:13:13.920 --> 00:13:14.920]  煩躁
[00:13:14.920 --> 00:13:15.920]  甚至失眠
[00:13:15.920 --> 00:13:16.920]  甚至失眠
[00:13:16.920 --> 00:13:18.920]  有些更重要的是要吃藥
[00:13:18.920 --> 00:13:20.920]  有一些還要吃藥的
[00:13:20.920 --> 00:13:25.920]  所以當神臨到約拿
[00:13:25.920 --> 00:13:30.920]  他就吩咐他到尼尼味城去
[00:13:30.920 --> 00:13:34.920]  向其中的居民呼喊
[00:13:34.920 --> 00:13:39.920]  因為他們的惡達到神的面前
[00:13:39.920 --> 00:13:43.920]  如果我們分析整個句子最重要
[00:13:43.920 --> 00:13:45.920]  就是「起來」這個字
[00:13:45.920 --> 00:13:47.920]  如果我們分析整個句子裡面
[00:13:47.920 --> 00:13:49.920]  最重要的就是「起來」這個字
[00:13:49.920 --> 00:13:51.920]  「起來」是一個從神而來的呼召
[00:13:51.920 --> 00:13:54.920]  「起來」是一個從神而來的呼召
[00:13:54.920 --> 00:13:56.920]  「起來」是一個對神的呼召
[00:13:56.920 --> 00:13:57.920]  一個馴服的回應
[00:13:57.920 --> 00:14:00.920]  「起來」是對神一個呼召的回應
[00:14:00.920 --> 00:14:03.920]  「起來」也是一個宣講的行動
[00:14:03.920 --> 00:14:05.920]  「起來」也是一個宣講的行動
[00:14:05.920 --> 00:14:08.920]  「起來」是一次將神的憐憫的心
[00:14:08.920 --> 00:14:09.920]  一次的延伸
[00:14:09.920 --> 00:14:13.920]  「起來」是對神的心一次的延伸
[00:14:13.920 --> 00:14:14.920]  但是你留意一下
[00:14:14.920 --> 00:14:16.920]  約拿的第二節的反應是什麼呢?
[00:14:16.920 --> 00:14:17.920]  但是留意一下
[00:14:17.920 --> 00:14:18.920]  約拿的反應第二節的反應
[00:14:18.920 --> 00:14:20.920]  他是「起來」但逃跑
[00:14:20.920 --> 00:14:22.920]  他是「起來」逃跑了
[00:14:22.920 --> 00:14:24.920]  他要逃往他斯去躲避耶和華
[00:14:24.920 --> 00:14:28.920]  他要逃往他斯去躲避耶和華
[00:14:28.920 --> 00:14:30.920]  他要逃往他斯去躲避耶和華
[00:14:30.920 --> 00:14:31.920]  他要逃往他斯去躲避耶和華
[00:14:31.920 --> 00:14:32.920]  他要逃往他斯去躲避耶和華
[00:14:32.920 --> 00:14:33.920]  他要逃往他斯去躲避耶和華
[00:14:33.920 --> 00:14:34.920]  他要逃往他斯去躲避耶和華
[00:14:34.920 --> 00:14:35.920]  他要逃往他斯去躲避耶和華
[00:14:35.920 --> 00:14:36.920]  他要逃往他斯去躲避耶和華
[00:14:36.920 --> 00:14:37.920]  他要逃往他斯去躲避耶和華
[00:14:37.920 --> 00:14:38.920]  他要逃往他斯去躲避耶和華
[00:14:38.920 --> 00:14:39.920]  他要逃往他斯去躲避耶和華
[00:14:39.920 --> 00:14:40.920]  他要逃往他斯去躲避耶和華
[00:14:40.920 --> 00:14:54.920]  他要逃往他斯去躲避耶和華
[00:14:54.920 --> 00:14:55.920]  他要逃往他斯去躲避耶和華
[00:14:55.920 --> 00:14:56.920]  他要逃往他斯去躲避耶和華
[00:14:56.920 --> 00:14:57.920]  他要逃往他斯去躲避耶和華
[00:14:57.920 --> 00:14:58.920]  他要逃往他斯去躲避耶和華
[00:14:58.920 --> 00:14:59.920]  他要逃往他斯去躲避耶和華
[00:14:59.920 --> 00:15:00.920]  他要逃往他斯去躲避耶和華
[00:15:00.920 --> 00:15:01.920]  他要逃往他斯去躲避耶和華
[00:15:01.920 --> 00:15:02.920]  他要逃往他斯去躲避耶和華
[00:15:02.920 --> 00:15:03.920]  他要逃往他斯去躲避耶和華
[00:15:03.920 --> 00:15:04.920]  他要逃往他斯去躲避耶和華
[00:15:04.920 --> 00:15:05.920]  他要逃往他斯去躲避耶和華
[00:15:05.920 --> 00:15:11.920]  他要逃往他斯去躲避耶和華
[00:15:11.920 --> 00:15:12.920]  他要逃往他斯去躲避耶和華
[00:15:12.920 --> 00:15:13.920]  他要逃往他斯去躲避耶和華
[00:15:13.920 --> 00:15:14.920]  他要逃往他斯去躲避耶和華
[00:15:14.920 --> 00:15:15.920]  他要逃往他斯去躲避耶和華
[00:15:15.920 --> 00:15:16.920]  他要逃往他斯去躲避耶和華
[00:15:16.920 --> 00:15:17.920]  他要逃往他斯去躲避耶和華
[00:15:17.920 --> 00:15:18.920]  他要逃往他斯去躲避耶和華
[00:15:18.920 --> 00:15:19.920]  他要逃往他斯去躲避耶和華
[00:15:19.920 --> 00:15:20.920]  他要逃往他斯去躲避耶和華
[00:15:20.920 --> 00:15:21.920]  他要逃往他斯去躲避耶和華
[00:15:21.920 --> 00:15:22.920]  他要逃往他斯去躲避耶和華
[00:15:22.920 --> 00:15:36.920]  他要下到船艙,然後在二章六節下到山根
[00:15:36.920 --> 00:15:37.920]  他要下到船艙,然後在二章六節下到山根
[00:15:37.920 --> 00:15:38.920]  他要下到船艙,然後在二章六節下到山根
[00:15:38.920 --> 00:15:39.920]  他要下到船艙,然後在二章六節下到山根
[00:15:39.920 --> 00:15:40.920]  他要下到船艙,然後在二章六節下到山根
[00:15:40.920 --> 00:15:41.920]  他要下到船艙,然後在二章六節下到山根
[00:15:41.920 --> 00:15:42.920]  他要下到船艙,然後在二章六節下到山根
[00:15:42.920 --> 00:15:43.920]  他要下到船艙,然後在二章六節下到山根
[00:15:43.920 --> 00:15:44.920]  他要下到船艙,然後在二章六節下到山根
[00:15:44.920 --> 00:15:45.920]  他要下到船艙,然後在二章六節下到山根
[00:15:52.920 --> 00:16:12.920]  他要去的地方和他斯是完全相反的方向
[00:16:12.920 --> 00:16:22.920]  所以他斯大概是今天西班牙某一個小港口
[00:16:22.920 --> 00:16:27.920]  廣東話就叫阿崩叫狗,越叫越走
[00:16:27.920 --> 00:16:31.920]  普通話大概就是自落枉為
[00:16:31.920 --> 00:16:34.920]  一開始神的話臨到約拿的時候
[00:16:34.920 --> 00:16:36.920]  一開始神的話臨到約拿的時候
[00:16:36.920 --> 00:16:38.920]  祂說祂是亞米泰的兒子
[00:16:38.920 --> 00:16:41.920]  祂說祂是亞米泰的兒子
[00:16:41.920 --> 00:16:45.920]  亞米泰原來的意思是真誠和忠心
[00:16:45.920 --> 00:16:47.920]  亞米泰原來的意思是真誠和忠心
[00:16:47.920 --> 00:16:48.920]  亞米泰原來的意思是真誠和忠心
[00:16:48.920 --> 00:16:51.920]  即是祂的父親的名字叫做真誠和忠心
[00:16:51.920 --> 00:16:53.920]  即是祂的父親的名字叫做真誠和忠心
[00:16:53.920 --> 00:16:56.920]  約拿原來的意思是甲子
[00:16:56.920 --> 00:16:58.920]  約拿原來的意思是戈子
[00:16:58.920 --> 00:17:03.920]  在聖經裏面形容到以色列人是愚蠢無知的甲子
[00:17:03.920 --> 00:17:08.920]  在原文裏面形容就是愚蠢無知的戈子
[00:17:08.920 --> 00:17:11.920]  以色列人是愚蠢無知的甲子
[00:17:11.920 --> 00:17:13.920]  以色列人是愚蠢無知的戈子
[00:17:13.920 --> 00:17:17.920]  所以你想想連名字都好像有刻意的安排
[00:17:17.920 --> 00:17:21.920]  所以連名字也有刻意的安排
[00:17:21.920 --> 00:17:24.920]  原本是真誠忠心之子的約拿
[00:17:24.920 --> 00:17:27.920]  原本是真誠忠心之子的約拿
[00:17:27.920 --> 00:17:30.920]  卻是一次又一次背棄了忠心
[00:17:30.920 --> 00:17:33.920]  卻是一次又一次背棄了忠心
[00:17:33.920 --> 00:17:35.920]  成為一隻愚蠢無知的甲子
[00:17:35.920 --> 00:17:37.920]  成為一隻愚蠢而無知的戈子
[00:17:37.920 --> 00:17:41.920]  所以一開始他跟上帝對著幹的時候
[00:17:41.920 --> 00:17:44.920]  所以一開始他跟上帝對著幹的時候
[00:17:44.920 --> 00:17:47.920]  意味著他的人生走一條荊棘滿途的路
[00:17:47.920 --> 00:17:51.920]  這意味著他走上一條荊棘滿途的路
[00:17:51.920 --> 00:17:53.920]  所以當約拿聽見神的呼召
